[00:00.000 --> 00:26.000]  Crashing through the lies and disinformation, it's Alex Jones on the GCN Radio Network.
[59:39.000 --> 59:46.000]  Everything that we've researched and found to be the best is available at infowarshop.com and your purchase makes our info war possible.
[59:46.000 --> 59:51.000]  We're getting prepared. Are you infowarshop.com?
[59:51.000 --> 01:00:00.000]  Coast to coast, direct from Austin. You're listening to the Alex Jones Broadcasting Network.
[01:00:00.000 --> 01:00:12.000]  From his Central Texas Command Center deep behind enemy lines, the information war continues. It's Alex Jones and the GCN radio network.
[01:00:12.000 --> 01:00:15.000]  Alright, it's second hour. Let's go right to Andrew.
[01:00:15.000 --> 01:00:25.000]  From Pennsylvania, thanks for calling in on the last Sunday transmission of 2013. What do you think is coming up in 2014, Andrew?
[01:00:25.000 --> 01:00:30.000]  Well, can I start with the biggest story of 2013? Yes, sir. You bet.
[01:00:30.000 --> 01:00:41.000]  Yeah, I think that would have to be the Snowden leaks and specifically the fact that all the people lost in the matrix do not understand that NSA spying has nothing to do with national security and everything to do with tyranny.
[01:00:41.000 --> 01:00:43.000]  That's the sad part about it.
[01:00:43.000 --> 01:00:56.000]  I agree with you. I think the biggest story of 2013 is Obamacare, along with the Syria war, not materializing like they wanted it to, and the Snowden.
[01:00:56.000 --> 01:01:04.000]  I think those three things are the trifecta that all come together and it's the year that dinosaur media began to fully collapse.
[01:01:04.000 --> 01:01:14.000]  I don't know. There's so many things. What do you think was, I mean, I guess you just told us, but what do you think of those other stories?
[01:01:14.000 --> 01:01:22.000]  Oh, the serious thing reminds me of weapons of mass destruction in Iraq. They had the lie to go to war and fortunately this time it backfired.
[01:01:22.000 --> 01:01:25.000]  I mean, that's pretty significant, isn't it?
[01:01:25.000 --> 01:01:36.000]  I totally agree with you and I think of everything. Probably the Snowden thing was the straw that broke the camel's back because they'd always said, we don't spy on you like East Germany.
[01:01:36.000 --> 01:01:45.000]  Don't believe the conspiracy theorist and then exactly what we'd warned them about turned out to be true because there had been other whistleblowers before and the whole thing blew up in their face.
[01:01:45.000 --> 01:01:54.000]  I think you might be right. I'll have to ask the other callers. Is Snowden the biggest story of 2013? What do you see in 2014?
[01:01:54.000 --> 01:02:02.000]  Well, I think the government, the New World Order, are going to look like the Three Stooges and I can tell you where I get that idea.
[01:02:02.000 --> 01:02:14.000]  Andrew Bartzis, who happens to hold the rarability of accessing a Kashuk record, has pointed out that entities that are a joke to race have stopped picking on the common people and are now picking on the New World Order.
[01:02:14.000 --> 01:02:24.000]  And if we do our part to help, it's going to look really free Stooges like with leaks coming out and everything and they're going to look really stupid. That's what my prediction for 2014 is going to be.
[01:02:24.000 --> 01:02:30.000]  All right. Well, I appreciate your call. Who knows? There's so much crazy stuff in this world.
[01:02:30.000 --> 01:02:44.000]  I know this. I got a Breitbart article I saw on dredgerport.com. Woman hypnotizes priests, steals church donations, and that article ties into a mind control story where the Russians spent a billion dollars on mind control.
[01:02:44.000 --> 01:02:51.000]  They spent a lot more than that, folks. We're going to be breaking that down as well. Chris in Florida, thanks for holding her on the air.
[01:02:51.000 --> 01:03:05.000]  Well, Alex, I'd agree that the case is serious. The first time in history that educated U.S. troops have openly boycotted threats into police action, preventing it from ever happening.
[01:03:05.000 --> 01:03:14.000]  That's right. They start the Civil War funding Al Qaeda three years ago. They act like, oh, we got to fix this problem, getting rid of a bad guy to put something in 50 times worse.
[01:03:14.000 --> 01:03:21.000]  And the military said no. The word got out and it all came out. Our government runs Al Qaeda. Huge defeat for the globalist.
[01:03:21.000 --> 01:03:26.000]  Indeed. And with Fukushima, they've been going on for three years now.
[01:03:26.000 --> 01:03:34.000]  So thanks for offering solutions, including your entrepreneur activism and bringing that. That's probably the biggest issue in my book.
[01:03:34.000 --> 01:03:45.000]  But also for revolutionizing the future is what's being foretold by more folks who are learning about new green and clean energy sources to help get off the grid.
[01:03:45.000 --> 01:03:52.000]  And I'd like to draw your attention to what's coming up this January 10th through 12th in the Tampa Florida here.
[01:03:52.000 --> 01:04:05.000]  That I would like to see if you'd be interested in interviewing Joe Shea of HHOgames.com. That's HHOgames.com.
[01:04:05.000 --> 01:04:08.000]  So is it a conference or something about that?
[01:04:08.000 --> 01:04:22.000]  Yes, that's the, it's called the Green Energy Exposition. And it's at the Museum of Science and Industry, 4801 East Power Avenue in Tampa.
[01:04:22.000 --> 01:04:30.000]  And what he has are various types of technologies. And the admission is free, by the way. But there are vendors who will have kits, for example, because it is called HHOgames.
[01:04:30.000 --> 01:04:33.000]  And where is your booth? Where is your booth, so folks can visit it?
[01:04:33.000 --> 01:04:36.000]  I don't have a booth. I'm just trying to promote it because I believe...
[01:04:36.000 --> 01:04:44.000]  No, I hear you. It's incredibly exciting. They came in with all this fake green energy to just steal money and not get us on to all the new truly green energies.
[01:04:44.000 --> 01:04:51.000]  Again, the globalists are masters at creating a counterfeit for any new movement that will challenge their hegemonic rule.
[01:04:51.000 --> 01:04:59.000]  Then they stifle innovation, stifling the species and their own children in the process. That's the old reply to Joe. Stay with us. More calls straight ahead.
[01:04:59.000 --> 01:05:10.000]  In the last 50 years, iodine has been phased out of our staple foods and replaced with the halogen bromine, a practice now banned in nations around the world.
[01:05:10.000 --> 01:05:21.000]  Guess what else is in the halogen family? Fluoride. Ladies and gentlemen, Alex Jones here. In 1924, the federal government did the right thing and encouraged salt producers to add iodine.
[01:05:21.000 --> 01:05:32.000]  It's the good halogen on the periodic table and the results are on record. Reports documented a 15-point IQ increase in areas that had previously been deficient in iodine.
[01:05:32.000 --> 01:05:41.000]  Bottom line, iodine is important. Unbound, clean, in a glycerin base, nascent iodine was the answer for myself and my family.
[01:05:41.000 --> 01:05:51.000]  You will find Survival Shield nascent iodine exclusively at InfowarsLife.com. InfowarsLife Survival Shield nascent iodine isn't just for emergencies.
[01:05:51.000 --> 01:06:15.000]  I take it every day. That's InfowarsLife.com or call toll-free 888-253-3139.
[01:06:15.000 --> 01:06:25.000]  Take your brosack.
[01:06:46.000 --> 01:06:58.000]  I am sworn upon the author of God, eternal hostility, a reform of tyranny over the mind of man.
[01:06:58.000 --> 01:07:03.000]  The answer to 1984 is 1776.
[01:07:03.000 --> 01:07:04.000]  Drop the hammer!
[01:07:04.000 --> 01:07:08.000]  We are listening to the Alex Jones show.
[01:07:08.000 --> 01:07:14.000]  Ha! Yeah! Surging into 2014.
[01:07:14.000 --> 01:07:21.000]  Waging war on corruption, crashing through the lives and disinformation.
[01:07:21.000 --> 01:07:25.000]  Monday through Friday, 11 a.m. to 2 p.m. Central during the day.
[01:07:25.000 --> 01:07:30.000]  Back Sundays, 4 to 6 p.m. Weeknight, 7 o'clock Central. Infowars9ly News.
[01:07:30.000 --> 01:07:39.000]  We are the hardest working operation in media because we love the fight and taken down the tyrants.
[01:07:39.000 --> 01:07:49.000]  So much of life is about having the spirit of liberty, the spirit of survival, the spirit of fight in you.
[01:07:49.000 --> 01:07:55.000]  I'm not the toughest guy around, but if you get into fight with me, you're going to get 110% right back.
[01:07:55.000 --> 01:08:02.000]  But back when I was a big weightlifter and more of a jock in college, I had a lot of buddies that were UT football players,
[01:08:02.000 --> 01:08:08.000]  and we'd go out and have a few beers or be at some, you know, party and they'd start arm wrestling.
[01:08:08.000 --> 01:08:12.000]  And I would arm wrestle, folks, because they would, you know, hey, get over here.
[01:08:12.000 --> 01:08:18.000]  And I was that big, 180 pounds. I could bench press about 350 pounds at my healthiest.
[01:08:18.000 --> 01:08:23.000]  And a lot of times I would end up beating guys that weighed 300 pounds that nobody could beat.
[01:08:23.000 --> 01:08:26.000]  They were like, how are you doing that? I never had any training in it. I would get mad.
[01:08:26.000 --> 01:08:33.000]  But at first it would only be when, at first they'd almost beat me, but then I just couldn't lay down and be beaten,
[01:08:33.000 --> 01:08:38.000]  and that I would surge and beat them. And I hadn't arm wrestled in years.
[01:08:38.000 --> 01:08:43.000]  I was at a little company event and I was arm wrestling the shipping department's champion arm wrestler.
[01:08:43.000 --> 01:08:49.000]  And he was beating me at first. Even as an old man of 40 years old, I beat him once he almost beat me.
[01:08:49.000 --> 01:08:54.000]  But it was so incredible. I had no strength until he was about to beat me.
[01:08:54.000 --> 01:08:58.000]  Do you understand what I'm saying? I couldn't wake up. I couldn't get angry. I couldn't focus.
[01:08:58.000 --> 01:09:03.000]  Now I've got torn muscles in my bicep, but the point is I won.
[01:09:03.000 --> 01:09:08.000]  And that's the frustration of getting old. It won't matter sometime down the road how angry I get.
[01:09:08.000 --> 01:09:13.000]  The young guys are going to be able to beat me. 25 year old guy is going to be able to beat me.
[01:09:13.000 --> 01:09:18.000]  The muscle bound 25 year old will be able to beat the old man, but I'm still not old yet.
[01:09:18.000 --> 01:09:23.000]  And that's really my great frustration is I don't have enough strength in the fight for liberty.
[01:09:23.000 --> 01:09:30.000]  I don't have enough gusto and zest for what my spirit wants. I want to work 24 hours a day fighting tyranny.
[01:09:30.000 --> 01:09:36.000]  I want to beat these people. I take it personal. I'm totally committed.
[01:09:36.000 --> 01:09:43.000]  Because I know they don't like humanity. The globalists are parasites. Their control freaks. They're sadist.
[01:09:43.000 --> 01:09:49.000]  And I am just a fan of humanity. I like seeing people empowered. I like seeing people successful.
[01:09:49.000 --> 01:09:54.000]  I like seeing people share liberty together in free association.
[01:09:54.000 --> 01:09:58.000]  And the globalists are the opposite of that. These are really bad people.
[01:09:58.000 --> 01:10:01.000]  And the fruits of the new world order are political death.
[01:10:01.000 --> 01:10:07.000]  Let's go to your phone calls. Dennis and Phyllis and Brad and Phillip and Jason and Gabrielle and Dustin Hunter.
[01:10:07.000 --> 01:10:13.000]  We're going to go to all of your calls. Dennis in Canada, you're on the air worldwide.
[01:10:13.000 --> 01:10:22.000]  Yes, hi, Alex. Thanks for having me on. The biggest story of 2013 was the China launching an aircraft carrier.
[01:10:22.000 --> 01:10:26.000]  Do you see that as the beginning of a new Cold War? Absolutely. They say it is.
[01:10:26.000 --> 01:10:32.000]  They've got nuclear targeting in the U.S. Our Governor Clinton gave them all the missile secrets, all the ICBM MIRV technology.
[01:10:32.000 --> 01:10:36.000]  They've launched a giant blue water navy. They have more helicopters than the United States has.
[01:10:36.000 --> 01:10:40.000]  They're launching drone programs and they've been given all the weapons to do it.
[01:10:40.000 --> 01:10:46.000]  It is a total sellout of America. The globalists have chosen China as the new global ruler.
[01:10:46.000 --> 01:10:53.000]  The new sole imperial UN peacekeeping enforcer. America and Russia are to be brought down.
[01:10:53.000 --> 01:10:58.000]  America and Russia are to be deindustrialized, sterilized and brought down.
[01:10:58.000 --> 01:11:03.000]  America and Russia should be teamed up together to lead the world into the future.
[01:11:03.000 --> 01:11:09.000]  Not sold out by a bunch of bankers. I mean, it's so sick.
[01:11:09.000 --> 01:11:15.000]  The other big story, obviously, I have to agree with Andrew. The previous caller was about Edward Snowden.
[01:11:15.000 --> 01:11:16.000]  Yes.
[01:11:16.000 --> 01:11:23.000]  And do you see all that culminating in the Olympics in Russia because apparently Snowden is in Russia?
[01:11:23.000 --> 01:11:28.000]  Well, you know, they just tried to bomb the Olympics over there. We even have some footage of it.
[01:11:28.000 --> 01:11:34.000]  The head of Saudi intelligence, Prince Bandar, said three months ago on television,
[01:11:34.000 --> 01:11:39.000]  if the Russians don't stop aiding Assad in Syria, they'll start bombing Russia with al-Qaeda they control.
[01:11:39.000 --> 01:11:44.000]  And a big bomb went off today, killing at least 15. More than 50 have been injured.
[01:11:44.000 --> 01:11:50.000]  More will probably die, unfortunately. Dramatic footage of the facility being bombed there.
[01:11:50.000 --> 01:11:57.000]  But listen, I agree, Snowden is ultra massive. What do you make of the Syria war imploding
[01:11:57.000 --> 01:11:59.000]  and everybody learning that our government's running al-Qaeda?
[01:11:59.000 --> 01:12:05.000]  What do you make of Benghazi Gate? What do you make of Obamacare blowing up at Obama's face
[01:12:05.000 --> 01:12:09.000]  and people not buying it? I mean, do you really think Snowden's the biggest story?
[01:12:09.000 --> 01:12:15.000]  Because I think you may be right. It's just 2013 has been so momentous. I can't decide.
[01:12:15.000 --> 01:12:23.000]  I see, well, if I could speak about the Syrian war, I see it as if you look on a strategic map of Syria
[01:12:23.000 --> 01:12:29.000]  and you follow the pipeline, the heads northeast, it goes right up into Kurdistan.
[01:12:29.000 --> 01:12:35.000]  And they say that there's enough oil in Kurdistan. I don't know how long it would last or what the reserves are,
[01:12:35.000 --> 01:12:41.000]  but basically the oil bubbles out of the ground there. And it seems like as if they're just trying to take over Syria,
[01:12:41.000 --> 01:12:48.000]  send that pipeline straight up into Kurdistan, get all the oil out, send it to Aleppo
[01:12:48.000 --> 01:12:56.000]  or whatever the capital is on the Mediterranean. And that's how I see it. I see it as a strategic move.
[01:12:56.000 --> 01:13:02.000]  Oh, yeah, no. Israel, the people running the United States, the EU, the French are really behind it
[01:13:02.000 --> 01:13:07.000]  because they've gotten promised about 40% of that pipeline's money. That's their stake in it.
[01:13:07.000 --> 01:13:13.000]  They all admit it's about a pipeline. They'll kill a million Christians. They'll destroy the whole country.
[01:13:13.000 --> 01:13:16.000]  They'll turn it over to al-Qaeda. They'll sexually mutilate all the women.
[01:13:16.000 --> 01:13:19.000]  They'll put burkas on their heads, kick them out of college.
[01:13:19.000 --> 01:13:24.000]  And you'll never hear a word from the liberal cause to live media because Obama's a peace prize winner.
[01:13:24.000 --> 01:13:28.000]  And you're absolutely right. God bless you. I appreciate your call.
[01:13:28.000 --> 01:13:32.000]  Again, if you just joined us, I'm asking the callers, what were the biggest stories?
[01:13:32.000 --> 01:13:38.000]  Not the biggest in the media, the controlled media, but what do you think the biggest stories of 2013 were
[01:13:38.000 --> 01:13:41.000]  and what do you think the big stories of 2014 will be?
[01:13:41.000 --> 01:13:48.000]  What do you think the big developments are in this key year of 2014 that were only two or three days out from?
[01:13:48.000 --> 01:13:51.000]  Phyllis in Texas. Thanks for calling. Go ahead.
[01:13:51.000 --> 01:13:54.000]  Yeah, hi. Hi.
[01:13:54.000 --> 01:14:00.000]  First off, I'm 64. I took Latin in high school. I read the Roman emperors, you know, Krupp.
[01:14:00.000 --> 01:14:05.000]  And when I read the ACA in 2010, I recognized so much of it as all globalism.
[01:14:05.000 --> 01:14:10.000]  That's it. You read Roman emperor documents where they're communicating with the elite how to screw the people.
[01:14:10.000 --> 01:14:15.000]  You watch the news, you're like, my gosh, they are following Roman emperor science
[01:14:15.000 --> 01:14:22.000]  because Roman emperor science was the best control system against all those other corrupt countries and empires the world ever found.
[01:14:22.000 --> 01:14:27.000]  And they haven't developed better systems of evil than the Romans. Go ahead.
[01:14:27.000 --> 01:14:33.000]  Well, I came across your program today. So forgive me. I thought the biggest story was Benghazi
[01:14:33.000 --> 01:14:41.000]  and I really want that investigated and impeachment and all that, but I'm learning so much just listening to the today's show.
[01:14:41.000 --> 01:14:46.000]  So what do you think the biggest story is? I mean, is it is it NSA? Is it Snowden?
[01:14:46.000 --> 01:14:54.000]  Is it the mainstream media collapsing this year? Is it Benghazi gate? Is it Obamacare falling on its face?
[01:14:54.000 --> 01:14:59.000]  I think the callers are probably right. It's not even the fact that Al Qaeda works for our government
[01:14:59.000 --> 01:15:03.000]  staging these attacks all over the world, illegitimate elements of it.
[01:15:03.000 --> 01:15:09.000]  I think it probably is the Snowden revelations because that's what woke the sheep all up.
[01:15:09.000 --> 01:15:13.000]  Yep. And the globalism. Yep.
[01:15:13.000 --> 01:15:16.000]  What do you think's coming in 2014?
[01:15:16.000 --> 01:15:17.000]  More globalism.
[01:15:17.000 --> 01:15:18.000]  Yeah.
[01:15:18.000 --> 01:15:26.000]  I'm so praying so hard that we can change Congress, but there's so much in the ACA that cannot be.
[01:15:26.000 --> 01:15:31.000]  The tentacles can't be ripped out of it. There's so much of it that's already written in.
[01:15:31.000 --> 01:15:34.000]  Exactly. But we've got to point out whose tentacles are behind it.
[01:15:34.000 --> 01:15:41.000]  And the globalists are the main authors of our discontent, of our discontent of the problems.
[01:15:41.000 --> 01:15:43.000]  God bless you. Appreciate your call.
[01:15:43.000 --> 01:15:50.000]  This is our last Sunday show of 2013, but I'll be back next Sunday in 2014 with a live transmission 4 to 6 p.m. Central.
[01:15:50.000 --> 01:15:57.000]  But we have a weekday show, so never fear, fellow info warriors. I'll be here gibbering and jabbering like a broken clock.
[01:15:57.000 --> 01:16:26.000]  Stay with us.
[01:16:27.000 --> 01:16:35.000]  This has been engineered by design. We can turn the tide against the eugenicist by giving ourselves the nutrients our body desperately needs.
[01:16:35.000 --> 01:16:45.000]  To learn more, visit infowarshealth.com. The site is literally packed with audio and video featuring top health professionals who don't bow down to big pharma.
[01:16:45.000 --> 01:16:53.000]  The fight against the new world order starts with you, and you can't stand against the machine of your sick, tired, and obese when you visit infowarshealth.com.
[01:16:53.000 --> 01:17:00.000]  Be sure and check out the catalog with nearly 400 life-changing products, and get free shipping when you sign up for auto-ship.
[01:17:00.000 --> 01:17:10.000]  The facts are in. The studies are legion. Sodium fluoride and other toxic members of the fluoride family are devastating the health and cognitive ability of the American people.
[01:17:10.000 --> 01:17:14.000]  So why are the social engineers adding it to the water?
[01:17:14.000 --> 01:17:19.000]  Simple. Dumb down the host population that the parasitic technocracy is feeding on.
[01:17:19.000 --> 01:17:25.000]  We may not have been able to get fluoride out of the water supply yet, but we can help to get it out of our bodies.
[01:17:25.000 --> 01:17:41.000]  I am extremely excited to announce the exclusive InfoWarsLife fluoride shield formulation, using six of the best documented ingredients from around the world to help the body remove not just toxic fluoride residues from the body, but a whole host of toxic substances.
[01:17:41.000 --> 01:17:46.000]  Let's take a stand against the globalist by blocking their poisons with fluoride shield.
[01:17:46.000 --> 01:17:54.000]  I use fluoride shield every day. Secure your fluoride shield and other pioneering formulations at infowarslife.com today.
[01:17:54.000 --> 01:18:00.000]  Let's start cleansing our bodies now, and support the InfoWars at the same time. That's infowarslife.com.
[01:18:00.000 --> 01:18:09.000]  Alex Jones here to tell you about how you can help spread liberty worldwide, also enjoying what I have found to be the best tasting 100% organic coffee on the planet.
[01:18:09.000 --> 01:18:17.000]  For more than a decade, my favorite coffee has come from the high mountains of southern Mexico, where the Chiapas farmers grow their unique shade-grown Arabica beans.
[01:18:17.000 --> 01:18:22.000]  We have now managed to secure these sought-after beans in a highly customized blend.
[01:18:22.000 --> 01:18:29.000]  Discover and try a bag of the Patriot Blend 100% organic coffee at infowarslife.com.
[01:18:29.000 --> 01:18:36.000]  This coffee gives you a long, smooth pick-me-up for hours without the headaches and heartburn that so many other coffees give me personally.
[01:18:36.000 --> 01:18:43.000]  Hands down, this is my favorite coffee, and it's taken us years to secure connections directly to the Chiapas Mexican farmers.
[01:18:43.000 --> 01:18:48.000]  Dropped by the site today, order a bag or two, and I don't think you're going to be disappointed.
[01:18:48.000 --> 01:18:53.000]  Available in original, or with our immune support infusion blend, you will be supporting a free press.
[01:18:53.000 --> 01:19:00.000]  All the while enjoying a truly great tasting cup of my favorite coffee, available at infowarslife.com.
[01:19:00.000 --> 01:19:07.000]  In the last 50 years, iodine has been phased out of our staple foods and replaced with the halogen bromine,
[01:19:07.000 --> 01:19:11.000]  a practice now banned in nations around the world.
[01:19:11.000 --> 01:19:13.000]  Guess what else is in a halogen family?
[01:19:13.000 --> 01:19:14.000]  Fluoride.
[01:19:14.000 --> 01:19:16.000]  Ladies and gentlemen, Alex Jones here.
[01:19:16.000 --> 01:19:22.000]  In 1924, the federal government did the right thing and encouraged salt producers to add iodine.
[01:19:22.000 --> 01:19:31.000]  It's the good halogen on the periodic table, and the results are on record, reports documented, a 15-point IQ increase
[01:19:31.000 --> 01:19:34.000]  in areas that had previously been deficient in iodine.
[01:19:34.000 --> 01:19:36.000]  Bottom line, iodine is important.
[01:19:36.000 --> 01:19:43.000]  Unbound, clean, in a glycerin base, nascent iodine was the answer for myself and my family.
[01:19:43.000 --> 01:19:48.000]  You will find Survival Shield nascent iodine exclusively at infowarslife.com.
[01:19:48.000 --> 01:19:53.000]  The Infowars Life Survival Shield nascent iodine isn't just for emergencies.
[01:19:53.000 --> 01:19:54.000]  I take it every day.
[01:19:54.000 --> 01:20:22.000]  That's infowarslife.com or call toll-free 888-253-3139.
[01:20:22.000 --> 01:20:25.000]  That's right, warrior calls coming up here in just a moment.
[01:20:25.000 --> 01:20:29.000]  First off, we had an article up on infowars.com Friday.
[01:20:29.000 --> 01:20:37.000]  Judge falls for the big lie about the NSA, a federal judge ruled on Friday, Judge William Pauley III,
[01:20:37.000 --> 01:20:43.000]  that the NSA couldn't spy on us because they were spying on al-Qaeda,
[01:20:43.000 --> 01:20:48.000]  the same al-Qaeda that criminal elements of our government are publicly funding worldwide.
[01:20:48.000 --> 01:20:54.000]  And this is an example. Two weeks ago, a federal judge ruled that it was a violation of the Fourth Amendment
[01:20:54.000 --> 01:20:56.000]  and that a lawsuit could go forward.
[01:20:56.000 --> 01:21:02.000]  So in a separate case, they had them speed it up and say, oh no, we're only doing this to protect you.
[01:21:02.000 --> 01:21:05.000]  This is the same lie of eight years ago that it was supposedly for al-Qaeda.
[01:21:05.000 --> 01:21:11.000]  And then it turned out it was for domestic groups and they're using it for economic data and spying on the Associated Press
[01:21:11.000 --> 01:21:15.000]  and spying on talk radio host and spying on Christian preachers.
[01:21:15.000 --> 01:21:18.000]  The establishment wants to know what people are doing.
[01:21:18.000 --> 01:21:23.000]  There's a reason this has always been illegal. There's a reason we have due process.
[01:21:23.000 --> 01:21:29.000]  There's a reason we have checks and balances because if you get rid of them, all hell will break loose
[01:21:29.000 --> 01:21:32.000]  and you're opening the gates to total tyranny.
[01:21:32.000 --> 01:21:35.000]  That's the big threat, what we now see happening.
[01:21:35.000 --> 01:21:42.000]  And notice as the due process leaves, as the liberty leaves, the prosperity leaves.
[01:21:42.000 --> 01:21:48.000]  This has happened over and over again in history. It's happening right down here and all over the West.
[01:21:48.000 --> 01:21:52.000]  And I just wanted to point out that this is a deception.
[01:21:52.000 --> 01:21:59.000]  They went and found one little area of the giant NSA, CIA, private corporate spy grid.
[01:21:59.000 --> 01:22:06.000]  They went and found one teeny little edge of it, little tiny part
[01:22:06.000 --> 01:22:12.000]  and made the whole debate about, well, in this case, it's about al-Qaeda, so the whole thing's okay.
[01:22:12.000 --> 01:22:16.000]  See how they do that?
[01:22:16.000 --> 01:22:21.000]  It's amazing how they play these games. Here's another one out of London Independent.
[01:22:21.000 --> 01:22:27.000]  IT firms lose billions after NSA scandal exposed by whistleblower Edward Snowden
[01:22:27.000 --> 01:22:35.000]  and it goes on to break down how these companies are making hundreds of billions, hundreds of billions every few years
[01:22:35.000 --> 01:22:39.000]  off gathering the data, which they then sell on top of it.
[01:22:39.000 --> 01:22:42.000]  By the way, I've got an article here today about the whole target loyalty cards
[01:22:42.000 --> 01:22:46.000]  and how the data is now being sold and the target credit cards.
[01:22:46.000 --> 01:22:50.000]  And I have a special report up on infowords.com that I shot at Target last night.
[01:22:50.000 --> 01:22:55.000]  Video, target credit card, mass identity theft, that's up on infowords.com.
[01:22:55.000 --> 01:22:59.000]  And we've got another report coming out tomorrow detailing this.
[01:22:59.000 --> 01:23:02.000]  The Washington Post reported back in 2006,
[01:23:02.000 --> 01:23:09.000]  Target is the number one data mining company that has retail operations in the country.
[01:23:09.000 --> 01:23:16.000]  And they have actually consulted with the FBI and NSA on how best to track their customers
[01:23:16.000 --> 01:23:24.000]  and their largest business of any product they sell is selling your data.
[01:23:24.000 --> 01:23:28.000]  And I'd forgotten about that. David Knight texted me, one of our reporters tonight, and said,
[01:23:28.000 --> 01:23:32.000]  have you seen this report out of the Washington Post?
[01:23:32.000 --> 01:23:37.000]  In fact, guys, will you hand me my little NSA tracker robot that they call an iPhone?
[01:23:37.000 --> 01:23:39.000]  I want to actually find that article on the show, folks.
[01:23:39.000 --> 01:23:42.000]  David texted me that and I said, oh, I forgot about that.
[01:23:42.000 --> 01:23:45.000]  Yeah, do a report on that tomorrow for the nightly news.
[01:23:45.000 --> 01:23:49.000]  But this is the type of issue we're talking about, ladies and gentlemen,
[01:23:49.000 --> 01:23:58.000]  that here I am actually pulling it up, that this type of stuff goes on.
[01:23:58.000 --> 01:24:02.000]  You don't really believe Target just lost those millions of credit cards, do you?
[01:24:02.000 --> 01:24:07.000]  No, they're going to use that to discredit regular credit cards and force you onto RFID,
[01:24:07.000 --> 01:24:10.000]  which is even easier to rob and scan.
[01:24:10.000 --> 01:24:15.000]  And then after that, it's going to go to pure face scan thumbprint to buy and sell.
[01:24:15.000 --> 01:24:20.000]  Then they're going to outlaw all other transactions and have Internet IDs and control free speech.
[01:24:20.000 --> 01:24:23.000]  Watch my full report on infowars.com.
[01:24:23.000 --> 01:24:26.000]  I want to go back to your calls in the interest of time.
[01:24:26.000 --> 01:24:28.000]  But here it is, Knight sent me this.
[01:24:28.000 --> 01:24:32.000]  You guys can give me a document cam for TV viewers on my iPhone,
[01:24:32.000 --> 01:24:35.000]  and I'll show folks the Washington Post article.
[01:24:35.000 --> 01:24:40.000]  There it is. Retailer Target branches out into police work.
[01:24:40.000 --> 01:24:46.000]  Oh, you didn't know they take all your purchases and run them through police databases.
[01:24:46.000 --> 01:24:51.000]  And then you read the article, it's like, actually, they've always been involved in that.
[01:24:51.000 --> 01:24:53.000]  They taught the NSA everything they know.
[01:24:53.000 --> 01:24:57.000]  They're run by a shadowy Pentagon group out of Minnesota.
[01:24:57.000 --> 01:25:01.000]  Oh, but they're trendy and liberal, so it makes it okay.
[01:25:01.000 --> 01:25:05.000]  There's the Washington Post.
[01:25:05.000 --> 01:25:10.000]  Go see my report at infowars.com.
[01:25:10.000 --> 01:25:12.000]  Man, there's so much to hit and so many calls.
[01:25:12.000 --> 01:25:15.000]  This is a short segment, longer segment coming up.
[01:25:15.000 --> 01:25:18.000]  Let me just briefly remind you of something here.
[01:25:18.000 --> 01:25:24.000]  This broadcast is Lister supported, and so I have tried to find the very best products I can.
[01:25:24.000 --> 01:25:29.000]  You've got the incredible high mountain volcanic soil, totally organic.
[01:25:29.000 --> 01:25:31.000]  In southern Mexico, in Chiapas.
[01:25:31.000 --> 01:25:34.000]  It's even better than Guatemalan coffee right over the border.
[01:25:34.000 --> 01:25:41.000]  I've been drinking this stuff for 10 years, finally found a connection beyond fair trade, right to the Chiapas farmers.
[01:25:41.000 --> 01:25:45.000]  I bought a large shipment of it, but it's going to sell out soon.
[01:25:45.000 --> 01:25:46.000]  We're working on getting more.
[01:25:46.000 --> 01:25:54.000]  Wake up America Patriot Blend, Oregon tilt level, highest level organic, full of trace minerals, just off the charts incredible.
[01:25:54.000 --> 01:26:00.000]  My favorite coffee, and people tried it and now have been a static.
[01:26:00.000 --> 01:26:07.000]  At first the coffee wasn't selling very well, now it's exploding because people actually got the coffee and the word of mouth has just gone insane.
[01:26:07.000 --> 01:26:10.000]  So I will sell out of this shipment very soon.
[01:26:10.000 --> 01:26:17.000]  But frankly, the next batch may be listed as Guatemalan, which is close but not as good until I get more of this incredible Chiapas coffee.
[01:26:17.000 --> 01:26:22.000]  We've also got the immune support with the special organic mushrooms infused.
[01:26:22.000 --> 01:26:25.000]  It's all up at infowarstore.com.
[01:26:25.000 --> 01:26:29.000]  The books, the t-shirts, the water filters discounted to cut off the fluoride.
[01:26:29.000 --> 01:26:31.000]  It's the very best brands of water filters.
[01:26:31.000 --> 01:26:33.000]  Promo code water, 10% off.
[01:26:33.000 --> 01:26:41.000]  Infowarstore.com or infowarslife.com to find the incredible nascent iodine that's done wonders for myself and my family.
[01:26:41.000 --> 01:26:47.000]  Mental clarity, thyroid, stamina, you name it, our own proprietary.
[01:26:47.000 --> 01:26:50.000]  Nobody else has got this particular survival shield.
[01:26:50.000 --> 01:26:53.000]  We have the fluoride shield that's in a two ounce on a one ounce.
[01:26:53.000 --> 01:27:00.000]  It's got the big lost leader there because it's got the nascent iodine in it as well, but it's two ounce, not one ounce.
