[00:00.000 --> 00:26.000]  Live from Austin, Texas, broadcasting worldwide, it's Alex Jones.
[01:58:17.000 --> 01:58:23.000]  He's got something and it's super bad. You got it too, folks. Everybody who wants to be free.
[01:58:23.000 --> 01:58:27.000]  The truth is sexy. It's the real deal and it's winning.
[01:58:27.000 --> 01:58:32.000]  Infowars.com. We've got vitamin mineral fusion. Amazing. Back in stock, 50% off.
[01:58:32.000 --> 01:58:36.000]  50% off. K-man's gonna have to end soon. We've got 40% off.
[01:58:36.000 --> 01:58:41.000]  The vitamin B12, secret 12. Support the transmission, please. Infowarslife.com.
[01:58:41.000 --> 01:58:43.000]  I just skipped that break, baby.
[01:58:43.000 --> 01:58:58.000]  Fund us. We need the support. Infowarslife.com.
[01:59:14.000 --> 01:59:20.000]  Deep Earth iodine crystals. This essential mineral is necessary in order to produce thyroid hormones,
[01:59:20.000 --> 01:59:24.000]  which influence every cell, tissue, and organ in the body.
[01:59:24.000 --> 01:59:31.000]  With inadequate thyroid hormones, you may experience slow metabolism, lethargy, weight gain, and overall brain fog.
[01:59:31.000 --> 01:59:37.000]  Survival Shield X2 and BioTrue Selenium work together to support the systems in your body.
[01:59:37.000 --> 01:59:44.000]  Take control of your chemistry today with this super combo. Discover the power of Survival Shield X2
[01:59:44.000 --> 01:59:49.000]  and BioTrue Selenium at Infowarslife.com.
[01:59:50.000 --> 01:59:54.000]  You're listening to the Alex Jones show.
[01:59:57.000 --> 02:00:02.000]  From the front lines of the information war, it's Alex Jones.
[02:00:02.000 --> 02:00:12.000]  Watch me. Watch me. I got it. Watch me. I got it. Hey!
[02:00:12.000 --> 02:00:20.000]  I got something that makes me want to shout. I got something that tells me what it's all about.
[02:00:20.000 --> 02:00:22.000]  I got stone.
[02:00:22.000 --> 02:00:24.000]  And I'm super bad.
[02:00:25.000 --> 02:00:29.000]  Did you guys hear me do that and find that song like 30 seconds?
[02:00:29.000 --> 02:00:33.000]  Haha, yeah. James Brown bringing us in.
[02:00:43.000 --> 02:00:47.000]  I love it. I got a move that tells me what to do.
[02:00:47.000 --> 02:00:51.000]  I feel so nice. I'm gonna call myself a few.
[02:00:51.000 --> 02:00:55.000]  I got stone. And I'm super bad.
[02:00:55.000 --> 02:00:58.000]  Super bad and good wife.
[02:00:58.000 --> 02:01:03.000]  I love it. I like to do my thing.
[02:01:03.000 --> 02:01:09.000]  And I don't need no one else.
[02:01:09.000 --> 02:01:13.000]  Sometimes I feel so nice. Good thought.
[02:01:13.000 --> 02:01:19.000]  Well, they just popped in so they can watch that fellow we were just playing earlier,
[02:01:19.000 --> 02:01:23.000]  Brandon Tatum's followers exploding on Facebook as we go.
[02:01:23.000 --> 02:01:27.000]  And it's about those evil racist white people going in there to watch him.
[02:01:27.000 --> 02:01:32.000]  Yeah, actually the folks who just want to live in peace and are looking for somebody to get along with.
[02:01:32.000 --> 02:01:36.000]  See, the globalists don't want that. They're upset about it.
[02:01:36.000 --> 02:01:38.000]  They're trying to stop it as much as they can.
[02:01:38.000 --> 02:01:44.000]  Let's go ahead and finish up with the end of what Brandon Tatum was saying with the viral video now
[02:01:44.000 --> 02:01:51.000]  with 40 plus million views on one channel, 13 million views on another channel.
[02:01:51.000 --> 02:01:54.000]  It's just amazing. And this is just the last few days.
[02:01:54.000 --> 02:01:58.000]  It'll probably go to 100 million unless Facebook does what they've done to us.
[02:01:58.000 --> 02:02:06.000]  Every time I get a video or more often Paul Watson gets a video hits 35 million, they delete that sucker.
[02:02:06.000 --> 02:02:10.000]  I tell you, they're a bunch of sick felt. Here it is.
[02:02:10.000 --> 02:02:15.000]  Play the sport, play the game and actually do something about it.
[02:02:15.000 --> 02:02:17.000]  Start dragging the flag in it.
[02:02:17.000 --> 02:02:23.000]  If you're going to cry about it on one end, but you don't want to give credence to it on the other end.
[02:02:23.000 --> 02:02:28.000]  I'm telling you, as an African American man in this country, the flag means a lot to me.
[02:02:28.000 --> 02:02:31.000]  I honored the flag. I don't care if I don't like the president.
[02:02:31.000 --> 02:02:34.000]  I don't give a care about none of that stuff.
[02:02:34.000 --> 02:02:36.000]  I'm not going to disrespect the flag.
[02:02:36.000 --> 02:02:40.000]  I'm going to honor the people who fought for I can be free.
[02:02:40.000 --> 02:02:41.000]  That's it.
[02:02:41.000 --> 02:02:44.000]  If I don't do nothing else, I'm going to honor those people.
[02:02:44.000 --> 02:02:46.000]  Presidents come and go.
[02:02:46.000 --> 02:02:50.000]  Four years, eight years, they out.
[02:02:50.000 --> 02:02:53.000]  And I'm sick of you athletes. I was an athlete.
[02:02:53.000 --> 02:02:56.000]  I'm sick of y'all trying to act like just because you played in the NFL,
[02:02:56.000 --> 02:02:59.000]  you play sports somehow, somehow you an expert on life.
[02:02:59.000 --> 02:03:02.000]  You have no idea what you're talking about.
[02:03:02.000 --> 02:03:04.000]  Listen, you play a game.
[02:03:04.000 --> 02:03:06.000]  This is fairytale world.
[02:03:06.000 --> 02:03:08.000]  You suit up. You lose. You go home.
[02:03:08.000 --> 02:03:10.000]  You cry. You play another game.
[02:03:10.000 --> 02:03:18.000]  In the real world, real heroes, when they lose games, they don't come back.
[02:03:18.000 --> 02:03:20.000]  When the game is over, there's no takebacks.
[02:03:20.000 --> 02:03:23.000]  When you lose, you die.
[02:03:23.000 --> 02:03:25.000]  That's real men.
[02:03:25.000 --> 02:03:30.000]  You make it tackles. I'm saving lives.
[02:03:30.000 --> 02:03:35.000]  Don't come at me with that BS about being some sports player.
[02:03:35.000 --> 02:03:37.000]  You're playing a game.
[02:03:37.000 --> 02:03:40.000]  You're playing a game.
[02:03:40.000 --> 02:03:43.000]  The people who die for that flag, it ain't a game.
[02:03:43.000 --> 02:03:48.000]  That's real life. That's real sacrifice.
[02:03:48.000 --> 02:03:50.000]  Don't come at me with that.
[02:03:50.000 --> 02:03:51.000]  That's all I have to say.
[02:03:51.000 --> 02:03:54.000]  Y'all didn't make me mad.
[02:03:54.000 --> 02:03:56.000]  This country is greater than that.
[02:03:56.000 --> 02:04:00.000]  All you clown athletes, you ain't nothing.
[02:04:00.000 --> 02:04:03.000]  And I'm going to say this and I'm out here for real this time.
[02:04:03.000 --> 02:04:06.000]  Listen, Donald Trump is a millionaire
[02:04:06.000 --> 02:04:11.000]  who's now the leader of the greatest country that ever existed.
[02:04:11.000 --> 02:04:13.000]  Cry me a river.
[02:04:13.000 --> 02:04:14.000]  He ain't worried about you.
[02:04:14.000 --> 02:04:16.000]  Cry baby athletes.
[02:04:16.000 --> 02:04:19.000]  You are here today, gone tomorrow.
[02:04:19.000 --> 02:04:22.000]  Relevant today, you ain't signed tomorrow.
[02:04:22.000 --> 02:04:25.000]  You have a leg injury, you are irrelevant.
[02:04:25.000 --> 02:04:27.000]  Remember that.
[02:04:27.000 --> 02:04:29.000]  Remember who paid your salary.
[02:04:29.000 --> 02:04:32.000]  Remember who's filling these seats that's paying you money.
[02:04:32.000 --> 02:04:35.000]  You ain't making money just because you're a good athlete.
[02:04:35.000 --> 02:04:37.000]  You're making money because people want to watch you.
[02:04:37.000 --> 02:04:39.000]  People are supporting you.
[02:04:39.000 --> 02:04:40.000]  We got to go to break.
[02:04:40.000 --> 02:04:43.000]  And as you heard, this guy just coming out of nowhere,
[02:04:43.000 --> 02:04:44.000]  you made me mad.
[02:04:44.000 --> 02:04:48.000]  See, they're pushing regular Americans from just doing their jobs,
[02:04:48.000 --> 02:04:51.000]  being the real unsung heroes out in the open.
[02:04:51.000 --> 02:04:53.000]  That's what this tyranny's doing.
[02:04:53.000 --> 02:04:55.000]  What the NFL pull on this did.
[02:05:24.000 --> 02:05:27.000]  Independence isn't a day.
[02:05:27.000 --> 02:05:28.000]  It's a mindset.
[02:05:28.000 --> 02:05:31.000]  An attitude that says, I will not be your dependent.
[02:05:31.000 --> 02:05:33.000]  I will not be your slave.
[02:05:33.000 --> 02:05:37.000]  Dependence and slavery is a chain that is forged link by link
[02:05:37.000 --> 02:05:39.000]  with gradual infringements.
[02:05:39.000 --> 02:05:41.000]  When you trade your liberty for safety,
[02:05:41.000 --> 02:05:44.000]  to that extent, you become their slave.
[02:05:44.000 --> 02:05:46.000]  Slaves are never safe.
[02:05:46.000 --> 02:05:49.000]  You won't get rich by being a slave.
[02:05:49.000 --> 02:05:50.000]  Guard your liberty.
[02:05:50.000 --> 02:05:53.000]  In regard with suspicion, anyone who tries to take it.
[02:05:53.000 --> 02:06:22.000]  For EverWars.com, I'm David Dyke.
[02:06:23.000 --> 02:06:26.000]  Unions added to the food and water and to the lining of plastics
[02:06:26.000 --> 02:06:29.000]  that destroy our vitality, turn off our hormones,
[02:06:29.000 --> 02:06:32.000]  and accelerate our journey towards death.
[02:06:32.000 --> 02:06:35.000]  I personally counter this onslaught with Anthroplex.
[02:06:35.000 --> 02:06:40.000]  Anthroplex is designed with known, organic, concentrated herbs
[02:06:40.000 --> 02:06:44.000]  to create the basic foundation
[02:06:44.000 --> 02:06:47.000]  to normal metabolic activity inside the human body.
[02:06:47.000 --> 02:06:50.000]  Discover why Anthroplex is turned so many heads today.
[02:06:50.000 --> 02:06:53.000]  It's time for us to take our bodies back into our own hands
[02:06:53.000 --> 02:06:56.000]  and it starts at infowarslife.com with AnthroPlex.
[02:06:57.000 --> 02:07:02.000]  You deserve a deep restful sleep with knockout by InfoWarsLife.
[02:07:02.000 --> 02:07:09.000]  Our organic formula is made from high quality natural ingredients such as valerian root extract,
[02:07:09.000 --> 02:07:13.000]  L-tryptophan, lemon balm leaf extract and melatonin.
[02:07:13.000 --> 02:07:18.000]  Knockout packs a powerful punch to get you through the night and achieve proper sleep.
[02:07:18.000 --> 02:07:22.000]  Millions of people around the world experience daytime drowsiness
[02:07:22.000 --> 02:07:26.000]  but with the rapid speed of life we need to be able to keep up the pace.
[02:07:26.000 --> 02:07:30.000]  Our natural mixture harnesses the power of ten known ingredients
[02:07:30.000 --> 02:07:34.000]  to let your body relax and get the sleep you need.
[02:07:34.000 --> 02:07:36.000]  Wake up refreshed and take on the day.
[02:07:36.000 --> 02:07:40.000]  InfoWarsLife wants to bring you a sleep support formula
[02:07:40.000 --> 02:07:44.000]  that goes above and beyond other leading brands at an affordable price.
[02:07:44.000 --> 02:07:48.000]  Get the sleep you deserve and experience the power of knockout.
[02:07:48.000 --> 02:07:52.000]  Head on over to infowarslife.com and say goodbye to fatigue.
[02:07:52.000 --> 02:08:15.000]  That's infowarslife.com.
[02:08:23.000 --> 02:08:26.000]  All right, get ready. I'm opening the phones up
[02:08:26.000 --> 02:08:28.000]  and I'm taking your phone calls one after the other.
[02:08:28.000 --> 02:08:31.000]  I don't care how good they are. I don't care how bad they are.
[02:08:31.000 --> 02:08:34.000]  I don't care how great a point you're making. I'm giving each person a minute.
[02:08:34.000 --> 02:08:37.000]  I'm doing a 15-second comment and we're moving past them
[02:08:37.000 --> 02:08:41.000]  because I used to, ten years ago, be able to take 100 calls a day.
[02:08:41.000 --> 02:08:44.000]  People liked it when I did that but I would move through them fast
[02:08:44.000 --> 02:08:48.000]  and I've got caught in some little warp area where the caller's great.
[02:08:48.000 --> 02:08:52.000]  You know, I talked to him a long time and then I go into the next segment
[02:08:52.000 --> 02:08:54.000]  and I do a 10-minute rant and we don't get to anybody.
[02:08:54.000 --> 02:08:56.000]  I'm doing it right now.
[02:08:56.000 --> 02:08:59.000]  800-259-9231.
[02:08:59.000 --> 02:09:05.000]  800-259-9231 is the toll-free number to join us.
[02:09:05.000 --> 02:09:08.000]  And all I ask is you got a good phone, a good connection
[02:09:08.000 --> 02:09:11.000]  and ready to make your points on the NFL, on North Korea,
[02:09:11.000 --> 02:09:15.000]  on one of my new favorite talk shows, Brandon Tatum,
[02:09:15.000 --> 02:09:20.000]  with his top viral videos destroying the globalists in their entire paradigm
[02:09:20.000 --> 02:09:24.000]  and laying out the facts just exactly as I've been thinking
[02:09:24.000 --> 02:09:29.000]  and trying to say, it's like he literally was channeling truth.
[02:09:29.000 --> 02:09:32.000]  Like, you know, you can have an image in your mind and know a truth
[02:09:32.000 --> 02:09:35.000]  and have all the facts and try to present it and you're like,
[02:09:35.000 --> 02:09:38.000]  it just gets jumbled up because there's so much.
[02:09:38.000 --> 02:09:40.000]  He just did it flawlessly.
[02:09:40.000 --> 02:09:45.000]  It's perfect.
[02:09:45.000 --> 02:09:50.000]  And of course, it's an army veteran patriot.
[02:09:50.000 --> 02:09:52.000]  And again, I'm not lionizing people in the military.
[02:09:52.000 --> 02:09:54.000]  There's bad folks in the military, good folks in the military,
[02:09:54.000 --> 02:09:56.000]  but statistically over and over again, you're running into folks
[02:09:56.000 --> 02:09:58.000]  that have been in the military that actually care for something
[02:09:58.000 --> 02:10:02.000]  in this world where there's all these spoiled, rotten people everywhere
[02:10:02.000 --> 02:10:04.000]  who don't give a, you know what, about anything.
[02:10:04.000 --> 02:10:08.000]  And I'm not talking about black people when I do say that.
[02:10:08.000 --> 02:10:10.000]  I'm talking about people in general.
[02:10:10.000 --> 02:10:12.000]  But you look at those spoiled, rotten football players
[02:10:12.000 --> 02:10:15.000]  buying into trendiness and brainwashing
[02:10:15.000 --> 02:10:18.000]  and Hollywood's hate for America being used as pawns,
[02:10:18.000 --> 02:10:22.000]  that's wrong and that's stupid.
[02:10:22.000 --> 02:10:27.000]  And it makes me so angry to see people being used as pawns.
[02:10:27.000 --> 02:10:29.000]  Because let me tell you something.
[02:10:29.000 --> 02:10:32.000]  When you get some wound up, crazy, racist black guy
[02:10:32.000 --> 02:10:33.000]  going in and shooting up the church
[02:10:33.000 --> 02:10:36.000]  or hitting some white, Polish immigrant in the head with a hammer,
[02:10:36.000 --> 02:10:40.000]  I mean, I see these reports every day where racist, brainwashed black people
[02:10:40.000 --> 02:10:42.000]  go out and kill white people.
[02:10:42.000 --> 02:10:44.000]  And it doesn't mean that I hate black people in general.
[02:10:44.000 --> 02:10:47.000]  I understand the weak-minded people go out and do it,
[02:10:47.000 --> 02:10:50.000]  just like the weak-minded white guy that went in and shot the nine people
[02:10:50.000 --> 02:10:53.000]  at the black church, brainwashed by his own garbage.
[02:10:53.000 --> 02:10:57.000]  But can you imagine if the media was telling white people
[02:10:57.000 --> 02:10:59.000]  to go out and kill black people or go out and attack them?
[02:10:59.000 --> 02:11:02.000]  You'd have more mentally deranged people pick up on that
[02:11:02.000 --> 02:11:04.000]  and go out and do it.
[02:11:04.000 --> 02:11:06.000]  A lot of folks are weak-minded.
[02:11:06.000 --> 02:11:08.000]  You give them the moral support for something, it's over.
[02:11:08.000 --> 02:11:11.000]  That's what's so dangerous about mainstream media saying that,
[02:11:11.000 --> 02:11:13.000]  you know, oh, Trump wants slaves
[02:11:13.000 --> 02:11:15.000]  and he wants to put black people on plantations
[02:11:15.000 --> 02:11:18.000]  and he's secretly a KKK member
[02:11:18.000 --> 02:11:22.000]  and white people want to kill all the blacks and all this stuff.
[02:11:22.000 --> 02:11:28.000]  Hyping this thing up just to create division, it's horrible.
[02:11:28.000 --> 02:11:32.000]  But they do the polls out there and they say that this is backfired.
[02:11:32.000 --> 02:11:37.000]  All this racial division is backfired, just like the garbage with the NFL.
[02:11:37.000 --> 02:11:40.000]  Man, I tell you, Sunday, Monday, they were arrogant on Trump.
[02:11:40.000 --> 02:11:41.000]  You tried it with us.
[02:11:41.000 --> 02:11:43.000]  All their commentators had the talking point.
[02:11:43.000 --> 02:11:45.000]  You just got your butt handed to you.
[02:11:45.000 --> 02:11:49.000]  You just saw the unity of the NFL.
[02:11:49.000 --> 02:11:52.000]  It didn't matter in what poll it was, the vast majority of blacks,
[02:11:52.000 --> 02:11:55.000]  not just whites or anybody else said, we don't like this.
[02:11:55.000 --> 02:11:57.000]  We don't want to watch a football game
[02:11:57.000 --> 02:12:00.000]  and don't want to sit there and hear about how America's bad
[02:12:00.000 --> 02:12:06.000]  and how white people are evil and it's a joke.
[02:12:06.000 --> 02:12:13.000]  And it's been said, Trump has ESPN thinking what they're actually thinking.
[02:12:13.000 --> 02:12:17.000]  CNN, ESPN, all of them are a bunch of America hating garbage
[02:12:17.000 --> 02:12:24.000]  and Trump has them now speaking and saying on air
[02:12:24.000 --> 02:12:28.000]  what they've always really thought.
[02:12:28.000 --> 02:12:32.000]  And it's crazy because you get people in an echo chamber
[02:12:32.000 --> 02:12:35.000]  with a bunch of leftist coaches and a bunch of leftist Hollywood owners
[02:12:35.000 --> 02:12:40.000]  and then they sit there and they go out and they program folks to believe this crap.
[02:12:40.000 --> 02:12:42.000]  It's shameful.
[02:12:42.000 --> 02:12:45.000]  And let me tell you something, it's hurting those players
[02:12:45.000 --> 02:12:51.000]  and it's hurting the average weak-minded person that buys into this.
[02:12:51.000 --> 02:12:56.000]  Yeah, Skip Bayless is upset that a former Army Ranger stood for the National Anthem,
[02:12:56.000 --> 02:13:00.000]  but don't worry, Bayless held a fundraiser for Hillary Clinton
[02:13:00.000 --> 02:13:06.000]  and then he got the Army Ranger to come out and say he was sorry.
[02:13:06.000 --> 02:13:13.000]  You talk about bullying by the white slave master, that's slavery.
[02:13:13.000 --> 02:13:22.000]  When you tell the Army veteran, we're going to fire you if you don't come out and say
[02:13:22.000 --> 02:13:27.000]  that America is basically bad and that you shouldn't have gone out with your hand over your heart
[02:13:27.000 --> 02:13:29.000]  and that you screwed over your team.
[02:13:29.000 --> 02:13:38.000]  No, the team screwed over America because the owner and the coach are dirtbag globalists
[02:13:38.000 --> 02:13:42.000]  who are following a Hollywood line to bully everybody into submission.
[02:13:42.000 --> 02:13:45.000]  It's not that America is perfect, America's got a lot of problems.
[02:13:45.000 --> 02:13:50.000]  It's that outside globalist forces are trying to get us all killing each other.
[02:13:50.000 --> 02:13:55.000]  That's the issue here.
[02:13:55.000 --> 02:14:00.000]  And anybody that studied history, anybody that studied warfare, anybody that studied propaganda,
[02:14:00.000 --> 02:14:07.000]  anybody who's got one lick of sense, anybody that's got common smarts, street smarts,
[02:14:07.000 --> 02:14:09.000]  could see this coming a mile away.
[02:14:09.000 --> 02:14:13.000]  This is ridiculous.
[02:14:13.000 --> 02:14:18.000]  And we're routing it 110%.
[02:14:18.000 --> 02:14:23.000]  The NFL's got its tail between its legs and has hired all these PR experts that are Democrats,
[02:14:23.000 --> 02:14:28.000]  of course, to decide how to spin this and how to get out in front of it and how to stop it.
[02:14:28.000 --> 02:14:29.000]  Let me tell you something.
[02:14:29.000 --> 02:14:31.000]  You're not going to stop anything now.
[02:14:31.000 --> 02:14:35.000]  You have wounded yourself and you're not going to be able to stop coming back with this
[02:14:35.000 --> 02:14:38.000]  and you've really shown people who you are.
[02:14:38.000 --> 02:14:43.000]  So good luck putting that sucker back together again.
[02:14:43.000 --> 02:14:50.000]  Trump's gotten $400 plus billion in investment in eight months, almost $4 trillion in the stock market.
[02:14:50.000 --> 02:14:54.000]  Carbon taxes are killed.
[02:14:54.000 --> 02:14:56.000]  It goes on and on.
[02:14:56.000 --> 02:15:01.000]  And now 3.1% growth rate, things that they thought could never happen.
[02:15:01.000 --> 02:15:06.000]  And a great new tax plan, if they just hold spending at the same level, which Trump's calling for,
[02:15:06.000 --> 02:15:10.000]  that will absolutely turbocharge our economy and begin to pay down the debt.
[02:15:10.000 --> 02:15:14.000]  I mean, Trump's really making a run at this and he's signaling executive orders,
[02:15:14.000 --> 02:15:19.000]  not letting Fannie Mae and Freddie Mac money go to proper Obamacare that'll kill it,
[02:15:19.000 --> 02:15:24.000]  debt it to Hammer, before it can suck everything out of the U.S. economy and then implode it
[02:15:24.000 --> 02:15:31.000]  and then bring in something even worse, which is what Pocahontas and Ezekiel Emanuel
[02:15:31.000 --> 02:15:35.000]  and Jonathan Gruber, who says you're stupid and who hates you.
[02:15:35.000 --> 02:15:40.000]  I mean, you talk about Facing the Crowd, where this talk show host has everybody loving him,
[02:15:40.000 --> 02:15:45.000]  but they leave the mic on, he talks about how much he hates his audience and how they're schmucks.
[02:15:45.000 --> 02:15:51.000]  Jonathan Gruber and Obama have all been caught on hot mics and in private events saying they hate your ass.
[02:15:51.000 --> 02:15:55.000]  They hate black people. They hate white people. They hate poor people.
[02:15:55.000 --> 02:15:59.000]  They're sociopaths. They don't have big hearts. They don't want to have wealth.
[02:15:59.000 --> 02:16:03.000]  They don't want to have a rising tide. They're not Donald Trump.
[02:16:03.000 --> 02:16:08.000]  They want to make you poor and make you on your knees having to kiss their ass.
[02:16:08.000 --> 02:16:14.000]  Excuse me. I'm going to stop that. I apologize. I'm just really angry.
[02:16:14.000 --> 02:16:18.000]  And when I hold back that kind of stuff, because I'm not a guy that uses a lot of profanity behind the scenes,
[02:16:18.000 --> 02:16:22.000]  but when I get mad, I do sometimes, and I just want to turn it loose and say what I really think,
[02:16:22.000 --> 02:16:27.000]  so I turn off the governor so I can really speak well, and then there's no governor!
[02:16:27.000 --> 02:16:35.000]  And so I'm going to get really angry because I'm not out to get anybody getting out to get me.
[02:16:35.000 --> 02:16:39.000]  And I'm tired of seeing everybody get played by these people.
[02:16:39.000 --> 02:16:42.000]  I don't like the con artists. I don't like the scam artists.
[02:16:42.000 --> 02:16:46.000]  I want to see them knocked upside the head with a club politically.
[02:16:46.000 --> 02:16:52.000]  I want to see them knocked out in the ditch, not squatting on top of everybody, running our lives!
[02:16:52.000 --> 02:16:57.000]  Because they're better than everybody! You want to talk about elitism, you want to talk about classism,
[02:16:57.000 --> 02:17:01.000]  you want to talk about racism, you want to talk about manipulation, you want to talk about control.
[02:17:01.000 --> 02:17:06.000]  That's these people telling everybody they can't have a good future, can't have a good life.
[02:17:06.000 --> 02:17:10.000]  Telling you you've got to be poor for the environment while they all live like kings.
[02:17:10.000 --> 02:17:14.000]  These are elitist sociopaths that hate your ass.
[02:17:14.000 --> 02:17:19.000]  And everybody better get that through your heads.
[02:17:19.000 --> 02:17:26.000]  All these pseudo-intellectuals, all of them, they always get some chicken-neck, skinny, fake white guy up there
[02:17:26.000 --> 02:17:30.000]  like this comedy-central guy and all up there to talk down their noses to us.
[02:17:30.000 --> 02:17:35.000]  Like we're not smart and talk about how smart they are reading out their teleprompters all day
[02:17:35.000 --> 02:17:39.000]  because they're going to act all intellectual and act all elitist when all they are is little mercenaries
[02:17:39.000 --> 02:17:43.000]  that read off a teleprompter and hate their own country and think they're better than everybody
[02:17:43.000 --> 02:17:48.000]  and they're sitting there kissing ass to get pieces of crumbs from the psychotic establishment
[02:17:48.000 --> 02:17:53.000]  hoping they can get into the vampire ranks politically to feed on everybody.
[02:17:53.000 --> 02:17:58.000]  When they didn't know they came a day late and a dollar short when the whole thing's coming down, dumbasses.
[02:17:58.000 --> 02:18:03.000]  You signed on to the whole New World Order when it had the wheels coming off.
[02:18:03.000 --> 02:18:08.000]  When it was up to its axles in mind.
[02:18:08.000 --> 02:18:14.000]  You're going to be hated. Your grandchildren are going to know you were a traitor.
[02:18:14.000 --> 02:18:19.000]  You're not going to beat us. You understand that? We've already broken your back.
[02:18:19.000 --> 02:18:24.000]  And you're crawling. You're crawling at us so we kick you in the teeth.
[02:18:24.000 --> 02:18:29.000]  Knock your teeth out. You're still rolling around on the ground thinking you're in charge.
[02:18:29.000 --> 02:18:34.000]  So we start putting the boots to your ribs.
[02:18:34.000 --> 02:18:40.000]  That we've gotten to the point where I'm just going to walk away
[02:18:40.000 --> 02:18:45.000]  and your friends are going to land buzzards carrying crows
[02:18:45.000 --> 02:18:50.000]  and they're going to hop over politically and they're going to tear your eyeballs out of your skull and your tongue
[02:18:50.000 --> 02:18:55.000]  and then they're going to sit there and peck out your eyeballs and eat your brain live.
[02:18:55.000 --> 02:19:02.000]  The last thing you're ever going to be thinking is, man, I wish that beak could stop plunging into my forehead
[02:19:02.000 --> 02:19:09.000]  right as your consciousness leaves you. You're just going to roll out and go, I'm trendy.
[02:19:09.000 --> 02:19:15.000]  The last thing you'll smell is that buzzard stinking feet as it hops around on your chest
[02:19:15.000 --> 02:19:22.000]  and it takes a big dump right on you. The last thing you're going to smell is buzzard crap.
[02:19:22.000 --> 02:19:28.000]  Like that, honey. Good.
[02:19:28.000 --> 02:19:32.000]  Put that on your show, scum.
[02:19:32.000 --> 02:19:36.000]  We'll be back. That's what I'm thinking, so I'm just going to say it.
[02:19:36.000 --> 02:19:42.000]  I didn't need any little riders to put together for me.
[02:19:42.000 --> 02:19:45.000]  All right, ladies and gentlemen, we're going to come back with your phone call straight ahead.
[02:19:45.000 --> 02:19:49.000]  I'm Alex Jones. This is the human awakening. This is the resistance.
[02:19:49.000 --> 02:20:07.000]  This is the sleeping giant. This is victory over tyranny.
[02:20:19.000 --> 02:20:26.000]  10-Year Shelf Life Bacon. Ships free at fullycookedbacon.com.
[02:20:26.000 --> 02:20:33.000]  Water is the single most important thing your body needs, so you want to be sure it's the best for you and your family.
[02:20:33.000 --> 02:20:37.000]  Since 2005, thousands have depended on Berkey purified water.
[02:20:37.000 --> 02:20:44.000]  The Berkey guy provides the lowest price filtration systems in every size for incredibly delicious water now
[02:20:44.000 --> 02:20:51.000]  and in an emergency. Get to goberkey.com or call 877-886-3653.
[02:20:51.000 --> 02:20:56.000]  877-886-3653. Goberkey.com.
[02:20:56.000 --> 02:21:00.000]  Want revenge on the common housefly?
[02:21:00.000 --> 02:21:04.000]  Well, after 10,000 years, someone has finally come up with a better way.
[02:21:04.000 --> 02:21:11.000]  The bug assault, a miniaturized shotgun, which utilizes ordinary table salt as ammunition.
[02:21:11.000 --> 02:21:15.000]  No toxic and no batteries required. $39.95, flea shipping and handling.
[02:21:15.000 --> 02:21:21.000]  Use discount code GCN and receive 15% off your purchase at bugassault.com.
[02:21:21.000 --> 02:21:42.000]  Fire your flyswatter and get your bug assault today.
[02:21:52.000 --> 02:22:00.000]  The answer to being in control of your own health care is freedom from insurance.
[02:22:00.000 --> 02:22:06.000]  Become part of a group of self-pay patients that come together to share in each other's medical expenses.
[02:22:06.000 --> 02:22:11.000]  Individual share amounts begin at $107 a month and $347 for families.
[02:22:11.000 --> 02:22:13.000]  Choose from three health sharing programs.
[02:22:13.000 --> 02:22:15.000]  Holistic treatment may be eligible for sharing.
[02:22:15.000 --> 02:22:16.000]  See guidelines.
[02:22:16.000 --> 02:22:19.000]  Discount programs available for dental, vision and pharmacy.
[02:22:19.000 --> 02:22:24.000]  Go to libertyoncall.org, that's libertyoncall.org.
[02:22:49.000 --> 02:22:54.000]  Feel the thrill only at www.slingbow.com.
[02:23:19.000 --> 02:23:26.000]  Order your two-month supply today by calling 866-295-5305.
[02:23:26.000 --> 02:23:30.000]  That's 866-295-5305.
[02:23:30.000 --> 02:23:33.000]  Or order online hbextract.com.
[02:23:33.000 --> 02:23:35.000]  Heart and body extracts.
[02:23:35.000 --> 02:23:36.000]  Order now.
[02:23:36.000 --> 02:23:37.000]  Order now.
[02:23:37.000 --> 02:23:38.000]  Order now.
[02:23:38.000 --> 02:23:39.000]  Order now.
[02:23:39.000 --> 02:23:40.000]  Order now.
[02:23:40.000 --> 02:23:41.000]  Order now.
[02:23:41.000 --> 02:23:42.000]  Order now.
[02:23:42.000 --> 02:23:43.000]  Order now.
[02:23:43.000 --> 02:23:44.000]  Order now.
[02:23:44.000 --> 02:23:45.000]  Order now.
[02:23:45.000 --> 02:23:46.000]  Order now.
[02:23:46.000 --> 02:23:47.000]  Order now.
[02:23:47.000 --> 02:23:48.000]  Order now.
[02:23:48.000 --> 02:23:49.000]  Order now.
[02:23:49.000 --> 02:23:50.000]  Order now.
[02:23:50.000 --> 02:23:51.000]  Order now.
[02:23:51.000 --> 02:24:20.000]  Order now.
[02:24:21.000 --> 02:24:23.000]  Order now.
[02:24:23.000 --> 02:24:24.000]  Order now.
[02:24:24.000 --> 02:24:25.000]  Order now.
[02:24:25.000 --> 02:24:26.000]  Order now.
[02:24:26.000 --> 02:24:27.000]  Order now.
[02:24:27.000 --> 02:24:28.000]  Order now.
