whisper_model_load: loading model from 'whisper.cpp/models/ggml-large.bin'
whisper_model_load: n_vocab       = 51865
[02:04:22.000 --> 02:04:26.000]   where they go in and they actually edit the genes,
[02:04:26.000 --> 02:04:33.000]   splicing in completely different animals or splicing in plant genes into animals or animal genes into plants,
[02:04:33.000 --> 02:04:37.000]   even mixing across the plant and animal kingdoms,
[02:04:37.000 --> 02:04:39.000]   creating these kind of Frankenstein monsters.
[02:04:39.000 --> 02:04:44.000]   But of course, both the Republicans and the Democrats have given us the DARK Act,
[02:04:44.000 --> 02:04:48.000]   which says that you're not going to be allowed to have labeling laws in your state,
[02:04:48.000 --> 02:04:50.000]   in your local area, so that you can know what's in your food.
[02:04:50.000 --> 02:04:52.000]   Of course, they're deceiving you. And they even brag about it.
[02:04:52.000 --> 02:04:55.000]   Stay with us. We're going to be right back with more reports from Cleveland.
[02:04:55.000 --> 02:05:03.000]   This just in. Human stupidity knows no bounds.
[02:05:03.000 --> 02:05:07.000]   Idiot teenage girl walks straight into highway traffic in Pennsylvania
[02:05:07.000 --> 02:05:11.000]   to catch a Pokémon in the new craze Pokémon Go,
[02:05:11.000 --> 02:05:15.000]   which has ties to the empire-usurping terrorist factory, the CIA.
[02:05:15.000 --> 02:05:22.000]   The idiot 15-year-old Autumn Dezaroth was hit by a car on her journey to become the very best like no one ever was.
[02:05:22.000 --> 02:05:26.000]   She survived with some injuries and is okay, but come on now, she's 15,
[02:05:26.000 --> 02:05:30.000]   her brain's developed enough to make a decision with some damn sense.
[02:05:30.000 --> 02:05:35.000]   And that's not all. Dezaroth and her mother, Tracy Nolan, both blame the game,
[02:05:35.000 --> 02:05:38.000]   completely abdicating responsibility for choosing to test fate
[02:05:38.000 --> 02:05:42.000]   against two ton hunks of metal moving at dangerously high speeds.
[02:05:42.000 --> 02:05:45.000]   Nolan says, "Shouldn't ever let her play that damn game."
[02:05:45.000 --> 02:05:50.000]   The Pennsylvania State Police issued an awareness bulletin for Pokémon Go
[02:05:50.000 --> 02:05:53.000]   to warn people against being stupid. But will it work?
[02:05:53.000 --> 02:05:58.000]   Report from NowThis News. This is Gabe Golddiamond for InfoWars.com.
[02:05:58.000 --> 02:06:02.000]   Not a group. You developed Living Defense for us. It took you over a year to do it.
[02:06:02.000 --> 02:06:03.000]   Why is this so good?
[02:06:03.000 --> 02:06:08.000]   Because people are actually waking up to the problem that pretty much scares me the most.
[02:06:08.000 --> 02:06:14.000]   I mean, I try to make sure that I don't put toxins from food and water and beverages in my system.
[02:06:14.000 --> 02:06:18.000]   But right now we're dealing with massive parasites,
[02:06:18.000 --> 02:06:22.000]   which is anything that's harmful to your body that lives off a host mechanism.
[02:06:22.000 --> 02:06:26.000]   Right now with all the refugees spreading disease around,
[02:06:26.000 --> 02:06:30.000]   we have biological warfare going on everywhere. These are all parasites.
[02:06:30.000 --> 02:06:32.000]   Tell us about all the stuff that's in it. There's so many things that are in it.
[02:06:32.000 --> 02:06:37.000]   You have the neem in there. You have the organic clove bud, the organic wormwood.
[02:06:37.000 --> 02:06:40.000]   I recommend doing the parasite cleanse at least twice a year.
[02:06:40.000 --> 02:06:43.000]   All right. Well, I'm glad we've got some back in because I'm going back on it today.
[02:06:43.000 --> 02:06:46.000]   It just came back in yesterday. Living Defense, InfoWarsLive.com.
[02:06:46.000 --> 02:06:50.000]   And folks, you can't lose. It's full of stuff that's great for your body, period.
[02:06:50.000 --> 02:06:53.000]   And you support the broadcast. InfoWarsLive.com.
[02:06:53.000 --> 02:06:55.000]   Thank you, Dr. Group from the Global Healing Center.
[02:06:55.000 --> 02:06:58.000]   Thank you so much for all your work serving this great product.
[02:06:58.000 --> 02:07:04.000]   Please listen carefully because I'm about to point out three things that will save you a lot of money
[02:07:04.000 --> 02:07:08.000]   while you get high-quality products and fund the info war. A 360 win.
[02:07:08.000 --> 02:07:15.000]   Number one, when you choose AutoShip before checkout, we give you 10% off on your order at InfoWarsHaw.com.
[02:07:15.000 --> 02:07:20.000]   Number two, you're also able to get items that are out of stock when you sign up for AutoShip
[02:07:20.000 --> 02:07:23.000]   because we hold back a surplus for AutoShip customers.
[02:07:23.000 --> 02:07:28.000]   Number three, we're giving you free shipping on all orders above $50.
[02:07:28.000 --> 02:07:34.000]   Listeners have been requesting this for years because it's so easy to forget to reorder the products that you need each month.
[02:07:34.000 --> 02:07:39.000]   Just go to InfoWarsStore.com, select your favorite product or products, click on AutoShip,
[02:07:39.000 --> 02:07:42.000]   and choose how often you want us to send you another order.
[02:07:42.000 --> 02:07:49.000]   As you know, I coined the term 360 win. And with the new AutoShip feature at InfoWarsLive.com, this is a sure win.
[02:07:49.000 --> 02:07:53.000]   10% off on AutoShip. Win, win, win at InfoWarsLive.com.
[02:07:53.000 --> 02:07:55.000]   Free shipping on orders above $50.
[02:07:55.000 --> 02:07:59.000]   All out of stock items are never out of stock when you sign up for AutoShip.
[02:07:59.000 --> 02:08:11.000]   Live from Austin, Texas, broadcasting worldwide, it's Alex Jones.
[02:08:13.000 --> 02:08:29.000]   Welcome back to the Alex Jones Show. I'm David Knight here in Austin.
[02:08:29.000 --> 02:08:35.000]   Of course, our crew and Alex Jones are at the convention, the RNC convention in Cleveland.
[02:08:35.000 --> 02:08:39.000]   Today, there has been the America First Rally is going on right now, the Unity Rally.
[02:08:39.000 --> 02:08:43.000]   We heard Alex Jones speak earlier. Right now, we have Roger Stone speaking at the rally.
[02:08:43.000 --> 02:08:48.000]   We're going to pick up that audio live. Here's Roger Stone speaking at the Unity Rally in Cleveland.
[02:08:48.000 --> 02:08:53.000]   Fundamental change to America.
[02:08:53.000 --> 02:08:58.000]   And in Mike Pence, we have a man who understands the role of the vice presidential candidate.
[02:08:58.000 --> 02:09:05.000]   It's a supporting role. It's a role to support the man at the top in his agenda.
[02:09:05.000 --> 02:09:09.000]   And the number one agenda, other than dealing with terrorism in this country,
[02:09:09.000 --> 02:09:14.000]   is to rebuild the prosperity and opportunity of the American people.
[02:09:14.000 --> 02:09:21.000]   Mike Pence is a job creator. Donald Trump is a job creator.
[02:09:21.000 --> 02:09:27.000]   Barack Obama and Hillary Clinton think jobs are created by the federal government.
[02:09:27.000 --> 02:09:32.000]   And they will foster policies that have killed jobs in America.
[02:09:32.000 --> 02:09:43.000]   NAFTA, TPP, these phony globalist trade deals that have sucked the jobs and the spirit from the American people.
[02:09:43.000 --> 02:09:52.000]   It is my great honor to have been preceded today by my friend Alex Jones.
[02:09:52.000 --> 02:09:59.000]   And as I told CNN this morning, better Alex Jones than his cousin Van Jones.
[02:09:59.000 --> 02:10:09.000]   Folks, I'm a giant fan of Infowars.com, and I see so many Hillary for Prison t-shirts out there.
[02:10:09.000 --> 02:10:14.000]   And I am just honored to be here with so many patriots.
[02:10:14.000 --> 02:10:23.000]   I want to say a special word about Tim Salati Sr. and Kathleen Flaherty and the good folks at Citizens for Trump
[02:10:23.000 --> 02:10:32.000]   who had to go to federal court to knock down the gag rules to suspend our free speech rights.
[02:10:32.000 --> 02:10:37.000]   They didn't want us here today. And they still don't.
[02:10:37.000 --> 02:10:43.000]   And the Democratic machine, you can look across Cleveland, take a look at the factories.
[02:10:43.000 --> 02:10:49.000]   They're closed. They're out of business. This is the legacy of Democratic leadership in this country.
[02:10:49.000 --> 02:10:53.000]   [applause]
[02:10:53.000 --> 02:10:58.000]   Now, I'd be remiss if I didn't say a few words about Hillary Clinton.
[02:10:58.000 --> 02:10:59.000]   [cheering]
[02:10:59.000 --> 02:11:03.000]   Of course, this is the Unity Rally. This is Roger Stone speaking in Cleveland.
[02:11:03.000 --> 02:11:08.000]   The Hillary Clinton you see on TV is not the real Hillary Clinton.
[02:11:08.000 --> 02:11:20.000]   Hillary Clinton is a short-tempered, foul-mouthed, greedy, bipolar, mentally unbalanced criminal.
[02:11:20.000 --> 02:11:21.000]   [cheering]
[02:11:21.000 --> 02:11:31.000]   Now, in the 1980s, when we had only ABC and NBC and CBS, you could suppress the truth from the American people.
[02:11:31.000 --> 02:11:42.000]   Today, we have the Internet. We have talk radio. We have cable TV. We have Matt Drudge.
[02:11:42.000 --> 02:11:49.000]   We have truth tellers. And therefore, the truth can no longer be suppressed.
[02:11:49.000 --> 02:11:50.000]   [cheering]
[02:11:50.000 --> 02:11:54.000]   And the American people do not know the facts about the Clintons.
[02:11:54.000 --> 02:12:07.000]   They don't remember Travelgate, where Hillary had veteran public servants arrested so she could give the travel business to her cronies in Arkansas and then lied under oath about it.
[02:12:07.000 --> 02:12:14.000]   They don't know about Vince Foster. They told us that he died in Fort Marcy Park.
[02:12:14.000 --> 02:12:18.000]   And his body was found 50 yards down a muddy trail.
[02:12:18.000 --> 02:12:22.000]   But there was no mud or dirt on his shoes.
[02:12:22.000 --> 02:12:25.000]   How do we know this? The FBI toxicology report.
[02:12:25.000 --> 02:12:31.000]   But there was carpet fiber all over his body. That's because they rolled him in a carpet.
[02:12:31.000 --> 02:12:49.000]   Hillary Clinton ordered that a guy named Sullivan and a guy named Kennedy, her hoodlums, her thugs, move his body because she feared that his office at the old executive office building where his death occurred would become a crime scene.
[02:12:49.000 --> 02:12:57.000]   And where the most sensitive papers that would prove the criminality of the Clintons would be subject to federal investigators.
[02:12:57.000 --> 02:13:08.000]   And that's Roger Stone. He's laying it out. And of course, he wrote the book on Hillary Clinton's crimes as well as the crimes of the Bush family. We sell that at Infowars.com.
[02:13:08.000 --> 02:13:12.000]   That's Roger Stone speaking at the America First Unity Rally in Cleveland, Ohio.
[02:13:12.000 --> 02:13:15.000]   You heard Alex Jones speaking earlier.
[02:13:15.000 --> 02:13:24.000]   Exercising our First Amendment rights and as Roger Stone was just saying, they got away with a lot of this before because there wasn't an internet to fact check them on.
[02:13:24.000 --> 02:13:26.000]   People couldn't research this stuff.
[02:13:26.000 --> 02:13:45.000]   I thought it was interesting a couple of weeks ago when there was yet another case that paralleled exactly what was happening 20 years ago when Bill Clinton was running for re-election as president.
[02:13:45.000 --> 02:13:48.000]   And you had the Democrat National Committee as well as the Clintons involved in selling favors to Chinese businessmen and the Chinese government.
[02:13:48.000 --> 02:13:56.000]   And of course, all those people, the Chinese people involved, Charlie Tree, many of them have now been involved in another scandal exactly 20 years later.
[02:13:56.000 --> 02:13:58.000]   Exactly the same type of thing happening.
[02:13:58.000 --> 02:14:12.000]   And in the past, when Charlie Tree and these others turned states' evidence, as you would usually see that happening, turning the lower people and giving them immunities so that they would testify so that you get the bigger fish moving up the top.
[02:14:12.000 --> 02:14:15.000]   That works. That's the way it works always except when it comes to the Clintons.
[02:14:15.000 --> 02:14:24.000]   And what we saw 20 years ago, they gave Charlie Tree immunity. He said, "Yeah, yeah, I sold influence. I bought influence from them. They were selling it to me and so forth and so on."
[02:14:24.000 --> 02:14:29.000]   And I said, "Okay, fine. Thanks for letting us know. You're free to go and no crimes against the Clintons."
[02:14:29.000 --> 02:14:31.000]   And that's what we're seeing now again.
[02:14:31.000 --> 02:14:49.000]   And it was interesting, I thought as Roger Stone was talking about Vince Foster, as the FBI was starting to investigate this latest Clinton scandal with Chinese businessmen and Chinese government buying influence with the Clintons and with the Democrat National Committee,
[02:14:49.000 --> 02:15:03.000]   that one of the key figures just below Clinton, this is a very high-ranking UN figure who was desperately seeking a plea bargain deal with the government and he suddenly died in a weightlifting accident.
[02:15:03.000 --> 02:15:08.000]   He seemed to have dropped the bar on his neck and died from that.
[02:15:08.000 --> 02:15:16.000]   And his lawyer, interestingly enough, came out and said, "Oh, the Clintons didn't do this. This is not a Vince Foster type of thing."
[02:15:16.000 --> 02:15:19.000]   Who is this lawyer saying that?
[02:15:19.000 --> 02:15:24.000]   We all know what they've done. We can all find out what they've done.
[02:15:24.000 --> 02:15:31.000]   And it's just in everybody's faces we saw with this email scandal, the fact that you would have the FBI director come out.
[02:15:31.000 --> 02:15:38.000]   And of course, this is a guy who was also involved in the Whitewater whitewash along with Loretta Lynch.
[02:15:38.000 --> 02:15:51.000]   FBI director Comey was also involved in giving HSBC a pass when they got caught laundering money for drug cartels and for terrorists a second time.
[02:15:51.000 --> 02:15:54.000]   He and Loretta Lynch were involved in that, letting them go.
[02:15:54.000 --> 02:16:00.000]   So they're no stranger to letting the Clintons walk. They're no strangers to letting big banks escape prosecution.
[02:16:00.000 --> 02:16:07.000]   And I was just amazed that when he held that press conference, laid out all the felonies that she had committed,
[02:16:07.000 --> 02:16:12.000]   the many different times that he said that she had sent and received classified emails and said,
[02:16:12.000 --> 02:16:20.000]   "Well, but nobody in their right mind would prosecute her because you'd have to be crazy to try to send the Clintons to jail.
[02:16:20.000 --> 02:16:23.000]   They'll kill you, right? Or they'll kill your career at the very least."
[02:16:23.000 --> 02:16:29.000]   And then he said, "Oh, and don't you try this at home. Don't you think that this is going to set a precedent for you?
[02:16:29.000 --> 02:16:35.000]   You're not going to get away with this because you're not the big guy. Are we going to live in a country like that?"
[02:16:35.000 --> 02:16:40.000]   That is the essence of a dictatorship, of a corrupt government.
[02:16:40.000 --> 02:16:45.000]   When the people at the top can do anything they want and they can flaunt it in your face.
[02:16:45.000 --> 02:16:53.000]   You know, we talked to Lionel about it and of course he kind of leans left on a lot of issues, but he is still for the rule of law.
[02:16:53.000 --> 02:16:59.000]   And he said, "It's not enough for the Clintons to violate the law. They have to do it in a way to flaunt their violation."
[02:16:59.000 --> 02:17:02.000]   That's the only thing they seem to get satisfaction from.
[02:17:02.000 --> 02:17:07.000]   I mean, many times we've talked to him about these Supreme Court decisions, which are nothing but judicial activism.
[02:17:07.000 --> 02:17:17.000]   We saw Ruth Bader Ginsburg come after Donald Trump and say that it weighed into the political field.
[02:17:17.000 --> 02:17:21.000]   So they've maintained this pretense in the past and the mask has come off now.
[02:17:21.000 --> 02:17:27.000]   The pretense has been that the Supreme Court and the courts are legal referees.
[02:17:27.000 --> 02:17:31.000]   They are nothing of the sort. You understand, don't you?
[02:17:31.000 --> 02:17:39.000]   That they are nine politically appointed judges, they are political activists, they don't even care what the arguments are for the rule of law.
[02:17:39.000 --> 02:17:46.000]   If they like a particular thing, if they like the Second Amendment or the right to keep and bear arms or whatever,
[02:17:46.000 --> 02:17:54.000]   they don't really look at the legal arguments for it. If they like gay marriage, they will say, "We're going to make gay marriage legal."
[02:17:54.000 --> 02:17:56.000]   They don't try to find a constitutional basis for it.
[02:17:56.000 --> 02:18:01.000]   They're very open about the fact that they don't believe that we should look at the Constitution.
[02:18:01.000 --> 02:18:04.000]   They think that it's an outdated document.
[02:18:04.000 --> 02:18:10.000]   They think that it's not relevant what the words actually say or what the original intent was.
[02:18:10.000 --> 02:18:14.000]   It's what they would like for society to be. So they are judicial activists.
[02:18:14.000 --> 02:18:19.000]   That's the fundamental problem that we have, is that the people on the left are judicial activists.
[02:18:19.000 --> 02:18:24.000]   And so we saw this with Ginsburg coming out and criticizing Donald Trump and even the Washington Post,
[02:18:24.000 --> 02:18:28.000]   which has thoroughly lost its credibility this election cycle.
[02:18:28.000 --> 02:18:37.000]   I mean, it has in the past been very obviously left-leaning, but now they're not even trying to even keep a pretense of objectivity.
[02:18:37.000 --> 02:18:39.000]   Even they came out and said she's gone too far.
[02:18:39.000 --> 02:18:45.000]   And she even apologized after a couple of days for speaking her mind, for taking the mask off,
[02:18:45.000 --> 02:18:52.000]   because they have to try to keep up the pretense that they are legal referees when they are really just judicial activists.
[02:18:52.000 --> 02:18:57.000]   And that's one of the fundamental issues that the American public needs to get its head around,
[02:18:57.000 --> 02:19:03.000]   is that we do not have a system of government that even remotely reflects the Constitution.
[02:19:03.000 --> 02:19:09.000]   We've had the elected representatives that we have in Congress turn over power to the president,
[02:19:09.000 --> 02:19:17.000]   turn over power to the Supreme Court, and mostly turn over power to an unelected, unaccountable bureaucracy
[02:19:17.000 --> 02:19:22.000]   that writes our laws, sets the penalties, makes them draconian, and says it doesn't matter,
[02:19:22.000 --> 02:19:26.000]   you don't get any due process because this is a civil action.
[02:19:26.000 --> 02:19:29.000]   It's not a criminal action, so you don't get your day in court.
[02:19:29.000 --> 02:19:33.000]   That's what we have today. We have an out-of-control bureaucracy.
[02:19:33.000 --> 02:19:37.000]   We have allowed this to happen. And as I'm looking at this Turkish coup that's going on,
[02:19:37.000 --> 02:19:46.000]   and I see the European Union foreign policy chief, Warren Turkey, this is no reason to abandon the rule of law.
[02:19:46.000 --> 02:19:49.000]   Do they need to have a reason to abandon the rule of law?
[02:19:49.000 --> 02:19:52.000]   Apparently not in the United States, not even in Europe.
[02:19:52.000 --> 02:19:55.000]   So, we're going to come back. When we come back, we're going to talk to our reporters,
[02:19:55.000 --> 02:20:00.000]   as well as take a look at some developments that came out of this attack in Nice.
[02:20:01.000 --> 02:20:04.000]   He's your one-stop shop for the highest quality body armor, period.
[02:20:04.000 --> 02:20:08.000]   With packages starting at $169.99 and free shipping on every order.
[02:20:08.000 --> 02:20:10.000]   Why would you go anywhere else?
[02:20:10.000 --> 02:20:13.000]   KD offers rifle-threat rated armor up to level 4.
[02:20:13.000 --> 02:20:15.000]   And now introducing Trauma Pads.
[02:20:15.000 --> 02:20:19.000]   Go to KDArmor.com and get your body armor today while you still can.
[02:20:19.000 --> 02:20:23.000]   Mention this ad and receive a free water filter for a limited time with any body armor package.
[02:20:23.000 --> 02:20:27.000]   Go to KDArmor.com. That's K-A-T-I-Armor.com.
[02:20:27.000 --> 02:20:29.000]   Come and take it.
[02:20:29.000 --> 02:20:32.000]   You know about RVs. You've heard about bunkers.
[02:20:32.000 --> 02:20:35.000]   But surviving is not recreation.
[02:20:35.000 --> 02:20:38.000]   And man wasn't made to live underground.
[02:20:38.000 --> 02:20:40.000]   Introducing Survivalist Camps.
[02:20:40.000 --> 02:20:44.000]   The ultimate fully functional off-the-grid survival bug-out house that's mobile,
[02:20:44.000 --> 02:20:48.000]   well-equipped, and custom-built to outlast any other RV or trailer.
[02:20:48.000 --> 02:20:51.000]   Go to SurvivalistCamps.com to learn more.
[02:20:51.000 --> 02:20:54.000]   That's SurvivalistCamps.com.
[02:20:54.000 --> 02:20:56.000]   Providing your basic needs to survive.
[02:20:56.000 --> 02:20:59.000]   SurvivalistCamps.com.
[02:20:59.000 --> 02:21:02.000]   Water is the single most important thing your body needs.
[02:21:02.000 --> 02:21:06.000]   So you want to be sure it's the best for you and your family.
[02:21:06.000 --> 02:21:10.000]   Since 2005, thousands have depended on Berkey Purified Water.
[02:21:10.000 --> 02:21:15.000]   The Berkey guy provides the lowest price filtration systems in every size.
[02:21:15.000 --> 02:21:20.000]   For incredibly delicious water now and in an emergency, get to GoBerkey.com.
[02:21:20.000 --> 02:21:29.000]   Or call 877-886-3653. 877-886-3653. GoBerkey.com.
[02:21:29.000 --> 02:21:33.000]   We've all been taught that when you die, and if you're good, you go to heaven.
[02:21:33.000 --> 02:21:36.000]   What if you found out that when you die, you don't go to heaven,
[02:21:36.000 --> 02:21:39.000]   but you sleep in the grave and await a resurrection?
[02:21:39.000 --> 02:21:44.000]   We built a website for the curious. It's called TheBibleSaysThat.org.
[02:21:44.000 --> 02:21:47.000]   What you've been taught might not actually be in the Bible.
[02:21:47.000 --> 02:21:50.000]   TheBibleSaysThat.org dismantles misguided religious doctrines
[02:21:50.000 --> 02:21:54.000]   and helps you find your own way, your own answers straight from the Bible.
[02:21:54.000 --> 02:21:58.000]   Find out who's really in heaven at TheBibleSaysThat.org.
[02:21:58.000 --> 02:22:00.000]   Paid non-attorney spokesperson.
[02:22:00.000 --> 02:22:03.000]   Bar Justice is responsible for the content of this ad.
[02:22:03.000 --> 02:22:06.000]   Attention all women who have been diagnosed with ovarian cancer.
[02:22:06.000 --> 02:22:10.000]   In February and May 2016, Johnson & Johnson Baby Powder was ordered to pay
[02:22:10.000 --> 02:22:15.000]   $72 million and $55 million by two juries to two women
[02:22:15.000 --> 02:22:20.000]   who contracted ovarian cancer after years of using the talcum baby powder product.
[02:22:20.000 --> 02:22:23.000]   Multiple studies show that women who have long-term use of talcum powder
[02:22:23.000 --> 02:22:26.000]   in products such as baby powder for feminine hygiene
[02:22:26.000 --> 02:22:29.000]   can increase the risk of contracting ovarian cancer.
[02:22:29.000 --> 02:22:32.000]   If you or a family member have been diagnosed with ovarian cancer
[02:22:32.000 --> 02:22:35.000]   and used talcum powder prior to the diagnosis,
[02:22:35.000 --> 02:22:37.000]   call Talcum Baby Powder Alert today.
[02:22:37.000 --> 02:22:40.000]   You may be entitled to substantial compensation.
[02:22:40.000 --> 02:22:44.000]   The consultation is free and you'll pay nothing unless you receive a settlement.
[02:22:44.000 --> 02:22:47.000]   So if you or a loved one used talcum baby powder products
[02:22:47.000 --> 02:22:50.000]   before being diagnosed with or died from ovarian cancer,
[02:22:50.000 --> 02:22:52.000]   make this important free call today.
[02:22:52.000 --> 02:22:55.000]   Call 1-800-588-7342.
[02:22:55.000 --> 02:22:58.000]   1-800-588-7342.
[02:22:58.000 --> 02:22:59.000]   This is Alex Jones.
[02:22:59.000 --> 02:23:02.000]   Thousands of people seeking home security get ripped off every day.
[02:23:02.000 --> 02:23:07.000]   The security industry uses hordes of salesmen to scare you into signing long-term contracts
[02:23:07.000 --> 02:23:09.000]   with no way out.
[02:23:09.000 --> 02:23:12.000]   Protect your family the right way with SimpliSafe.
[02:23:12.000 --> 02:23:17.000]   SimpliSafe has no long-term contracts, no hidden fees, 24/7 monitoring,
[02:23:17.000 --> 02:23:21.000]   and it's just $14.99 a month, three times less than most other security companies.
[02:23:21.000 --> 02:23:26.000]   Visit SimpliSafeDefense.com to get 10% off for listening to my show.
[02:23:26.000 --> 02:23:28.000]   SimpliSafeDefense.com.
[02:23:28.000 --> 02:23:33.000]   The best-kept secret in the firearms business is CDNNSports.com.
[02:23:33.000 --> 02:23:37.000]   CDNN Sports is the largest firearms liquidator in the U.S.
[02:23:37.000 --> 02:23:42.000]   We've got optics, accessories, gun parts, magazines, ammunition, and more.
[02:23:42.000 --> 02:23:46.000]   Sign up for our e-mail specials today for the best gun deals, period.
[02:23:46.000 --> 02:23:50.000]   You will also be entered to win a Winchester 101 field shotgun.
[02:23:50.000 --> 02:23:54.000]   Go to CharlieDeltaNovemberNovemberSports.com.
[02:23:54.000 --> 02:23:57.000]   That's CDNNSports.com.
[02:23:59.000 --> 02:24:13.000]   [music]
[02:24:13.000 --> 02:24:16.000]   Welcome back to the Alex Jones Show. I'm David Knight in studio.
[02:24:16.000 --> 02:24:19.000]   We have our reporters, and Alex Jones in Cleveland at the RNC.
[02:24:19.000 --> 02:24:21.000]   They're going to be joining us later.
[02:24:21.000 --> 02:24:27.000]   Before we go back to them, I want to play a clip of Sheriff Clark talking to Don Lemon.
[02:24:27.000 --> 02:24:32.000]   This is a pretty heated exchange about the recent police shootings between the two of them.
[02:24:32.000 --> 02:24:34.000]   Let's play that clip.
[02:24:34.000 --> 02:24:41.000]   Anti-police rhetoric is based on a lie.
[02:24:41.000 --> 02:24:49.000]   There is no data, and you know this, there is no data, there is no research that proves any of that nonsense.
[02:24:49.000 --> 02:24:51.000]   None. Even--
[02:24:51.000 --> 02:24:55.000]   You'd have to be more specific about what data and what nonsense you're talking about.
[02:24:55.000 --> 02:25:05.000]   That law enforcement officers treat black males different than white males in policing in these urban centers.
[02:25:05.000 --> 02:25:06.000]   There is data, that's a point.
[02:25:06.000 --> 02:25:08.000]   There is not data.
[02:25:08.000 --> 02:25:13.000]   The president spoke about it, Cedric Alexander, who is a law enforcement officer.
[02:25:13.000 --> 02:25:15.000]   The president has been lying about it.
[02:25:15.000 --> 02:25:24.000]   He said it again the other day when he said black males are two times more likely to be shot by a law enforcement officer than white males.
[02:25:24.000 --> 02:25:27.000]   Don, that is a lie.
[02:25:27.000 --> 02:25:29.000]   That is not a lie.
[02:25:29.000 --> 02:25:30.000]   It is a lie. Show me.
[02:25:30.000 --> 02:25:35.000]   The research that we have from the Washington Post--
[02:25:35.000 --> 02:25:39.000]   The Washington Post debunked that nonsense.
[02:25:39.000 --> 02:25:41.000]   He also said this, Don.
[02:25:41.000 --> 02:25:51.000]   There's also research from a Harvard professor that also showed that black people are treated more aggressively by police officers than other people.
[02:25:51.000 --> 02:25:56.000]   You are wrong in your interpretation of that Harvard study because I read the study.
[02:25:56.000 --> 02:25:57.000]   That's not what he said.
[02:25:57.000 --> 02:25:59.000]   He said he was surprised to find--
[02:25:59.000 --> 02:26:07.000]   He was surprised to find that in shootings, of the most severe in shootings, that he found no evidence that there was a difference.
[02:26:07.000 --> 02:26:08.000]   So we go back and forth again.
[02:26:08.000 --> 02:26:13.000]   And what this illustrates to me is the dueling statistics.
[02:26:13.000 --> 02:26:17.000]   You can twist statistics to say anything you want.
[02:26:17.000 --> 02:26:19.000]   You can play games with numbers.
[02:26:19.000 --> 02:26:20.000]   You can couch these numbers.
[02:26:20.000 --> 02:26:23.000]   You know when they want to raise sales tax in places where I live.
[02:26:23.000 --> 02:26:25.000]   When they say they'd have a 5% sales tax.
[02:26:25.000 --> 02:26:28.000]   And they say, "We're going to raise sales tax by a penny."
[02:26:28.000 --> 02:26:30.000]   It's like, "Oh, well, gee, who could oppose that?
[02:26:30.000 --> 02:26:32.000]   That's such a trivial amount."
[02:26:32.000 --> 02:26:38.000]   But if you've got a 5% sales tax and you're going to raise it to 6%, that's a 20% increase in sales tax.
[02:26:38.000 --> 02:26:42.000]   So you can play your numbers games any way that you want to cut it.
[02:26:42.000 --> 02:26:45.000]   And, you know, really, they're both right to one degree or the other.
[02:26:45.000 --> 02:26:48.000]   The sheriff is saying, "Look, there's more white people that are killed by police.
[02:26:48.000 --> 02:26:55.000]   The fact that you have--when you normalize it to the population, you have about 2 1/2 times more black people killed by police."
[02:26:55.000 --> 02:27:01.000]   But that doesn't even speak to the fact of whether or not the people were killed unjustly,
[02:27:01.000 --> 02:27:04.000]   whether that was a justified killing, whether it was in self-defense.
[02:27:04.000 --> 02:27:07.000]   So the statistics don't really tell you anything.
[02:27:07.000 --> 02:27:11.000]   Here is what I think tells you something, and this is what we talked about earlier today.
[02:27:11.000 --> 02:27:17.000]   The fact that this guy who shot these three cops--actually, shot six cops, three are dead.
[02:27:17.000 --> 02:27:19.000]   One is in critical condition.
[02:27:19.000 --> 02:27:23.000]   And two of the people that he shot were very much like him.
[02:27:23.000 --> 02:27:34.000]   And they had absolutely no connection to this killing that has still yet to be looked at in the courts.
[02:27:34.000 --> 02:27:36.000]   One of them was black like the shooter.
[02:27:36.000 --> 02:27:38.000]   Another was an ex-Marine like the shooter.
[02:27:38.000 --> 02:27:44.000]   And as his sister said, you know, we're getting to the point where no lives matter.
[02:27:44.000 --> 02:27:51.000]   And this cop, this black cop who was killed who had a four-month-old child said, "Please don't let hate infect your heart."
[02:27:51.000 --> 02:27:56.000]   He said, "I love this city, but I wonder if this city loves me."
[02:27:56.000 --> 02:28:01.000]   See, part of the problem is what we're asking the police to do.
[02:28:01.000 --> 02:28:06.000]   One of the things that we have not talked about in all of this is the war on drugs.
[02:28:06.000 --> 02:28:14.000]   We're asking the police to go around and use law enforcement as a tool to stop drug addiction.
[02:28:14.000 --> 02:28:16.000]   That's a medical issue.
[02:28:16.000 --> 02:28:21.000]   But what we have seen is for the last 40 years, this unconstitutional war on drugs--
[02:28:21.000 --> 02:28:27.000]   understand the alcohol prohibition that we had never targeted end users.
[02:28:27.000 --> 02:28:29.000]   And it was done legally.
[02:28:29.000 --> 02:28:31.000]   They had to amend the Constitution.
[02:28:31.000 --> 02:28:35.000]   Why do we have a constitutional amendment to give them the power to prohibit alcohols?
[02:28:35.000 --> 02:28:38.000]   Because they don't have it in the Constitution otherwise.
[02:28:38.000 --> 02:28:41.000]   And we had another amendment to take away that power, but the whole time they did that,
[02:28:41.000 --> 02:28:45.000]   they didn't wage war on the end users.
[02:28:45.000 --> 02:28:50.000]   They went after the guys like Al Capone who were selling it, the gangsters, okay?
