whisper_model_load: loading model from 'whisper.cpp/models/ggml-large.bin'
whisper_model_load: n_vocab       = 51865
[02:18:02.000 --> 02:18:03.000]   Sure, that's the answer.
[02:18:03.000 --> 02:18:05.000]   That's the answer is economics.
[02:18:05.000 --> 02:18:06.000]   Right.
[02:18:06.000 --> 02:18:13.000]   So, I think that Eric's got a good idea, which, by the way, a lot of folks don't like, a lot of the Deep State guys.
[02:18:13.000 --> 02:18:20.000]   So, this is one of those things where I think if you actually kind of harvest the good ideas, you look at what's worked in the past,
[02:18:20.000 --> 02:18:28.000]   you put those things together and walk away from the neocon concept of us putting ground troops in for an indefinite amount of time and hoping for the best.
[02:18:28.000 --> 02:18:32.000]   I think the president's pushing us in the right direction.
[02:18:32.000 --> 02:18:36.000]   Well, that's basically what I've seen from it, and Trump's trying to execute it.
[02:18:36.000 --> 02:18:46.000]   The military's done a great job cleaning up Obama and Hillary's mess by design, trying to double-cross us, working with the more nasty forms of Wahhabist Islam.
[02:18:46.000 --> 02:18:53.000]   Now, in the 10 minutes we have left with Lieutenant Colonel Tony Schaefer, one of the smartest guys out there when it comes to geopolitical systems,
[02:18:53.000 --> 02:19:02.000]   you've talked on Lou Dobbs and also on Hannity and other shows about the fact there really is a Deep State breakaway group trying to overthrow the president.
[02:19:02.000 --> 02:19:08.000]   Now, months after you said that, they're in Atlantic Monthly saying it, they're in The Washington Post saying it.
[02:19:08.000 --> 02:19:13.000]   Phil Mudd goes on air and says he wants to beat up Gowdy.
[02:19:13.000 --> 02:19:20.000]   He says, kick his ass is the quote, he says, "I want," he goes, "the president will be dead in the next couple months."
[02:19:20.000 --> 02:19:30.000]   Clapper says that, Brennan says that. I mean, clearly they're trying to have confidence for splinter groups in the government that they're trying to prepare for some move.
[02:19:30.000 --> 02:19:38.000]   I mean, there's no other thing in history I've ever seen plotters publicly plotting the death of Lincoln would have been rounded up in five minutes.
[02:19:38.000 --> 02:19:44.000]   And I don't think there's any doubt that they're doing this, but I think it's from total desperation.
[02:19:44.000 --> 02:19:51.000]   They're trying to look confident, but still it's dangerous. We had some guy try to run in the motorcade yesterday and try to run into the president.
[02:19:51.000 --> 02:19:55.000]   They're all over the place saying, kill him. I get attacked anytime I go on the streets in a liberal area.
[02:19:55.000 --> 02:20:03.000]   They have frothed this country up with antifa into the most fascist, insane garbage I've ever seen.
[02:20:03.000 --> 02:20:05.000]   We're leftist are now like delusional piranhas.
[02:20:05.000 --> 02:20:10.000]   So with that said, what do you think the atmosphere is? What are we facing?
[02:20:10.000 --> 02:20:15.000]   What are these calls for killing the president on TV? What is this signal?
[02:20:15.000 --> 02:20:24.000]   Well, this is exactly what it appears to be. You have elements of what I would consider the Republicans in name only, the rhinos.
[02:20:24.000 --> 02:20:29.000]   They're the never Trumpers. There's elements on the left so resentful of Hillary Clinton losing.
[02:20:29.000 --> 02:20:33.000]   And I think there's this kind of evil alliance behind the scenes.
[02:20:33.000 --> 02:20:42.000]   Antifa is the armed resistance that I think essentially, I think there's evidence that Barack Obama was able to put seed money out into private organizations,
[02:20:42.000 --> 02:20:46.000]   the Department of Justice, to actually kind of prepare for this.
[02:20:46.000 --> 02:20:49.000]   I see this as a long term kind of destabilization effort.
[02:20:49.000 --> 02:20:53.000]   And I think even if Hillary Clinton had won, I don't think we would see stability.
[02:20:53.000 --> 02:20:57.000]   I think the leftist thrives on chaos.
[02:20:57.000 --> 02:21:03.000]   And look, I'm the first. I love chaos at times. I think it's a great thing to be challenged by.
[02:21:03.000 --> 02:21:12.000]   That said, what you're seeing here is an organized effort by people like Phil Mudd and others who I might speak louder speaking sedition.
[02:21:12.000 --> 02:21:20.000]   Jim Clapper, John Brennan, Susan Rice, Ben Rhodes should be in my judgment under.
[02:21:20.000 --> 02:21:31.000]   They should be the ones that Mueller is looking at, the special prosecutor, because of clear violations of both the Constitution regarding illegal collection against Americans,
[02:21:31.000 --> 02:21:36.000]   about certain efforts that I think they've been involved in after the fact, after they left office,
[02:21:36.000 --> 02:21:41.000]   to undermine the stability of the nation by being involved in seditious activities.
[02:21:41.000 --> 02:21:43.000]   And I think this is one of those things.
[02:21:43.000 --> 02:21:46.000]   And Alex, you know, you and I, I think, have studied history.
[02:21:46.000 --> 02:21:52.000]   And when Antifa comes forward and says, "President, is Hitler like?" They have no idea.
[02:21:52.000 --> 02:21:57.000]   I mean, Hitler was a socialist. He controlled the means of production.
[02:21:57.000 --> 02:22:05.000]   He went so far as to control the actual what is art and not art in the German society.
[02:22:05.000 --> 02:22:12.000]   So it's really ironic here that you see people with such severe attitudes about what they believe to be right.
[02:22:12.000 --> 02:22:15.000]   They want to diminish our ability to think for ourselves.
[02:22:15.000 --> 02:22:17.000]   It's all related.
[02:22:17.000 --> 02:22:20.000]   They're the ones trying to control art and literature.
[02:22:20.000 --> 02:22:22.000]   Precisely.
[02:22:22.000 --> 02:22:24.000]   With even fascist flags.
[02:22:24.000 --> 02:22:25.000]   Precisely.
[02:22:25.000 --> 02:22:27.000]   It's crazy.
[02:22:27.000 --> 02:22:31.000]   Now, going back to what you just talked about, because it's not your opinion.
[02:22:31.000 --> 02:22:33.000]   They're in the New Yorker magazine.
[02:22:33.000 --> 02:22:35.000]   They're in Atlantic Monthly.
[02:22:35.000 --> 02:22:36.000]   They're in the Financial Times.
[02:22:36.000 --> 02:22:42.000]   They're in The Economist, all elite publications that aren't just propaganda, but are propaganda of their own people, directives,
[02:22:42.000 --> 02:22:46.000]   saying something big in the next two months is going to happen.
[02:22:46.000 --> 02:22:47.000]   That was a month ago.
[02:22:47.000 --> 02:22:48.000]   We're going to take him out.
[02:22:48.000 --> 02:22:49.000]   We're going to kill him.
[02:22:49.000 --> 02:22:51.000]   He's going to be gone suddenly.
[02:22:51.000 --> 02:22:52.000]   It's going to be violent.
[02:22:52.000 --> 02:22:54.000]   And they go around and threaten people's families.
[02:22:54.000 --> 02:22:59.000]   And not everybody's like you or I or Trump, where somebody threatens us, we dig our heels in.
[02:22:59.000 --> 02:23:01.000]   They go in and they say, "Better go with us."
[02:23:01.000 --> 02:23:06.000]   I've even gotten those phone calls like, "It might just be best for you the next few months to survive, Alex."
[02:23:06.000 --> 02:23:08.000]   And I'm like, "Oh, yeah, right."
[02:23:08.000 --> 02:23:12.000]   So they're definitely out there in a campaign threatening people, trying to act confident.
[02:23:12.000 --> 02:23:14.000]   They're definitely trying to get a coup going.
[02:23:14.000 --> 02:23:24.000]   And then they've got Cohen and they've got Tillerson signaling that, "Hey, we're not with Trump either," because they want to ride the fence.
[02:23:24.000 --> 02:23:27.000]   I mean, I think we're in an emergency situation here.
[02:23:27.000 --> 02:23:29.000]   What does the president do?
[02:23:29.000 --> 02:23:30.000]   What do we do?
[02:23:30.000 --> 02:23:32.000]   Because this is super negative.
[02:23:32.000 --> 02:23:39.000]   But their plan for destabilization as their cover for removing him, that's falling apart because of the hurricane showing the unity.
[02:23:39.000 --> 02:23:44.000]   It's almost like God acted just to use that bad tragedy to show people.
[02:23:44.000 --> 02:23:49.000]   And now Pelosi's having to back off anti-fides, blowing up in their face in internal polls.
[02:23:49.000 --> 02:23:53.000]   So things aren't going well for them, but still, they're so arrogant they may try something.
[02:23:53.000 --> 02:23:57.000]   So what do we do and how do you expect them to try to get him?
[02:23:57.000 --> 02:24:02.000]   Well, the first and only good point of the way they're doing it, Alex, is they're self-identifying.
[02:24:02.000 --> 02:24:04.000]   They're so arrogant, to your point.
[02:24:04.000 --> 02:24:07.000]   They're so arrogant, they're so desperate, they're kind of showing themselves.
[02:24:07.000 --> 02:24:12.000]   It's kind of like having a light shown against a black screen.
[02:24:12.000 --> 02:24:15.000]   You may not be able to make out the entire definition of something, but you know it's there.
[02:24:15.000 --> 02:24:17.000]   So I think that's a good thing.
[02:24:17.000 --> 02:24:20.000]   Secondly, I think President Trump has to consider replacing Jeff Sessions.
[02:24:20.000 --> 02:24:22.000]   I'm not sure how you feel about that.
[02:24:22.000 --> 02:24:26.000]   But this is not 1978.
[02:24:26.000 --> 02:24:28.000]   It's not time to be focused on—
[02:24:28.000 --> 02:24:29.000]   Yeah, we're not playing patty cake.
[02:24:29.000 --> 02:24:32.000]   They're saying they're going to kill the president and arrest the resistance.
[02:24:32.000 --> 02:24:34.000]   Because let me tell you, once they get Trump, you're a smart guy.
[02:24:34.000 --> 02:24:36.000]   You know they're coming after you and me.
[02:24:36.000 --> 02:24:37.000]   Oh, absolutely.
[02:24:37.000 --> 02:24:40.000]   And Alex, you and I were going to be targeted had Ms. Clinton won.
[02:24:40.000 --> 02:24:41.000]   I mean—
[02:24:41.000 --> 02:24:42.000]   She said—
[02:24:42.000 --> 02:24:46.000]   I remember right before the election, you and I talking about this on air, about how bad it would be for us if she won.
[02:24:46.000 --> 02:24:48.000]   So, no, you're completely correct.
[02:24:48.000 --> 02:24:51.000]   And I think this is where Jeff Sessions has to make a decision.
[02:24:51.000 --> 02:24:54.000]   Is he for the American people or is he for the deep state?
[02:24:54.000 --> 02:24:56.000]   Because you can't be with both.
[02:24:56.000 --> 02:25:02.000]   And I think this is where he's got to look at how much is being said on the left by the folks,
[02:25:02.000 --> 02:25:11.000]   the fake Republicans like that female on CNN, you know, all these folks who are talking big.
[02:25:11.000 --> 02:25:17.000]   You know, if you're going to talk big and talk sedition, there should be consequences for that sort of talk.
[02:25:17.000 --> 02:25:20.000]   Because obviously, Alex, they're trying to encourage someone to do that.
[02:25:20.000 --> 02:25:26.000]   And that encouragement, in my judgment, just like Kathy Lee Griffiths and Kathy Griffiths doing the beheading of the president,
[02:25:26.000 --> 02:25:30.000]   an effigy, I think, needs to be addressed directly.
[02:25:30.000 --> 02:25:34.000]   Mike Cernovich is in Breitbart, and I know he's been in D.C. for weeks.
[02:25:34.000 --> 02:25:39.000]   He says that White House coup underway, Trump basically under house arrest.
[02:25:39.000 --> 02:25:44.000]   I think that's jumping the gun a little bit, but they are trying to isolate him ahead of that,
[02:25:44.000 --> 02:25:48.000]   maybe drug him or something is what some of my sources think, where they just claim, oh, he had a stroke.
[02:25:48.000 --> 02:25:53.000]   But that's Breitbart, a major publication, former chief strategist now back running it.
[02:25:53.000 --> 02:25:59.000]   So the fact that they ran that shows that let's post that article to Infowars.com right now, folks.
[02:25:59.000 --> 02:26:03.000]   But bottom line, Colonel Schaefer, the elite are in trouble.
[02:26:03.000 --> 02:26:05.000]   They're mad the economy is coming back.
[02:26:05.000 --> 02:26:07.000]   Everything they do blows up in their face.
[02:26:07.000 --> 02:26:12.000]   I'm just concerned if they do try to kill the president or do killing, what the backlash of that will be.
[02:26:12.000 --> 02:26:14.000]   That is incredible.
[02:26:14.000 --> 02:26:18.000]   I think you are nailing it very well.
[02:26:18.000 --> 02:26:22.000]   Look, there will be huge backlash by those who elected President Trump.
[02:26:22.000 --> 02:26:27.000]   I think a lot of folks kind of suffered through the Obama eight years.
[02:26:27.000 --> 02:26:31.000]   A lot of folks are very unhappy with him, and it has nothing to do with his color,
[02:26:31.000 --> 02:26:34.000]   has nothing to do with anything except his policies.
[02:26:34.000 --> 02:26:42.000]   And yet the left will paint you or me as racist simply because we have policy differences with the previous administration.
[02:26:42.000 --> 02:26:48.000]   So what I'm saying is people have held back a lot of anger over the way they were treated, mistreated and ignored.
[02:26:48.000 --> 02:26:51.000]   And I think that's why you saw the wave to elect Trump.
[02:26:51.000 --> 02:26:54.000]   And that wave, by the way, Alex, has not gone away.
[02:26:54.000 --> 02:26:57.000]   People are watching and seeing a 3 percent economy growth.
[02:26:57.000 --> 02:26:59.000]   They're seeing him go and try to do things.
[02:26:59.000 --> 02:27:04.000]   And if he's being isolated, the bad things happen, and I think there'll be a backlash.
[02:27:04.000 --> 02:27:17.000]   I just can't believe we've gotten to this point, and I don't see how Mudd and all these people and the Democrats, led by their senile leadership and Soros, another senile Nazi,
[02:27:17.000 --> 02:27:25.000]   if they're able to actually have an overthrow, all of history shows the group that does the overthrow is then instantly removed by the next group.
[02:27:25.000 --> 02:27:30.000]   And then we'll have a power vacuum battle that will plunge the economy.
[02:27:30.000 --> 02:27:32.000]   Our enemies will take advantage of it.
[02:27:32.000 --> 02:27:34.000]   Wars will probably start.
[02:27:34.000 --> 02:27:35.000]   I mean, this is a disaster.
[02:27:35.000 --> 02:27:36.000]   These people are crazy.
[02:27:36.000 --> 02:27:43.000]   Yeah, the moment this happens, you know, there were some great Cold War movies in the old days, Seven Days in May.
[02:27:43.000 --> 02:27:44.000]   I don't know if you ever saw it.
[02:27:44.000 --> 02:27:51.000]   You know, that was one of the things said in that movie is the moment that you remove the president, that's when the enemies are going to jump in.
[02:27:51.000 --> 02:27:57.000]   So if you really are wanting to help the Russians, you would involve yourself in a coup against the president.
[02:27:57.000 --> 02:28:07.000]   And I think that's the unfortunate truth is that enemies all across the board, the globe, would do things to do things to undermine and frankly attack us.
[02:28:07.000 --> 02:28:15.000]   If you want to get hit by a North Korean nuke, they would try it during a time when they think we're the most weak, and that would be during a coup d'etat.
[02:28:15.000 --> 02:28:20.000]   So if the left really wants to see the country destroyed, they would move down that path.
[02:28:20.000 --> 02:28:28.000]   So, well, Colonel Schaefer, we only got a minute and a half left, but any other tidbits of information you'd like to add?
[02:28:28.000 --> 02:28:35.000]   Just a week from tomorrow, I'd be looking for some new information on Able Danger.
[02:28:35.000 --> 02:28:45.000]   It was, I think, two days ago, yesterday was the 12th anniversary of the first hearing on Able Danger in front of the Senate Judiciary Committee.
[02:28:45.000 --> 02:28:48.000]   There's some things going on behind the scenes, Alex.
[02:28:48.000 --> 02:28:52.000]   I can't get into a lot of detail yet, but let me say this.
[02:28:52.000 --> 02:28:59.000]   I think you'll be proven completely correct about your assessment on the Able Danger thing after the news conference next Friday.
[02:28:59.000 --> 02:29:03.000]   Well, I think you've already been proven correct with the 28 pages and what we saw with the Arab Spring,
[02:29:03.000 --> 02:29:09.000]   that criminals in our deep state have been funding and working with radical Islam in a double-triple game.
[02:29:09.000 --> 02:29:13.000]   And I think you're going to get a lot more specificity on how they were doing it.
[02:29:13.000 --> 02:29:19.000]   So I think your audience has been one of those very supportive of me coming out and telling the truth.
[02:29:19.000 --> 02:29:22.000]   And I think you guys are going to see a lot more truth coming out.
[02:29:22.000 --> 02:29:30.000]   And I think, frankly, some of this is coming out now because certain folks do see what the deep state is doing and they want to try to stop it.
[02:29:30.000 --> 02:29:33.000]   All right. Well, folks, be sure and follow you on Twitter and Facebook. Your information is amazing.
[02:29:33.000 --> 02:29:34.000]   Thank you, Colonel Schaefer.
[02:29:34.000 --> 02:29:36.000]   Thank you. Take care, Alex.
[02:29:36.000 --> 02:29:39.000]   Wow, that was incredible. We'll be back with this other White House arrest news.
[02:29:39.000 --> 02:29:46.000]   We're on the march. The empire's on the run. Alex Jones and the GCN Radio Network.
[02:29:46.000 --> 02:30:02.000]   We've got great air filters, great water filters, great non-GMO heirloom seeds, great books, great films, great Patriot apparel to meet like-minded people.
[02:30:02.000 --> 02:30:08.000]   And we've got a new humongoid sale, not the number of things that are on massive sale, but on what's on sale.
[02:30:08.000 --> 02:30:15.000]   Out for months, not been on sale for months and months. We've never offered Super Male Vitality known concentrated herbs, cold pressed.
[02:30:15.000 --> 02:30:25.000]   Super Male Vitality, 57 percent off. It's never been the price it is right now with 3,596 reviews, 4.6 reviews total by third party sites.
[02:30:25.000 --> 02:30:29.000]   Unprecedented. And it's cold pressed. That's why Super Male is so different.
[02:30:29.000 --> 02:30:32.000]   People say, well, I know these compounds work because it's admitted in science.
[02:30:32.000 --> 02:30:38.000]   These are other what you sell. BuzzFeed said it's like it's already bestselling stuff. It's been certified as healthy and good forever.
[02:30:38.000 --> 02:30:43.000]   Why these aren't anything new? Because why do something new when you can have the oldest and best but cold pressed?
[02:30:43.000 --> 02:30:45.000]   Dude, dude.
[02:30:45.000 --> 02:30:54.000]   It's not just our water we need to filter. It's not just our food that needs to be cleaned.
[02:30:54.000 --> 02:30:57.000]   It's the air we're breathing, especially for our children.
[02:30:57.000 --> 02:31:03.000]   The artificial particulates, the chemicals is absolutely weighing down our immune systems.
[02:31:03.000 --> 02:31:12.000]   The same team based right here in America that brought you the Alexa Pure groundbreaking water filtration systems have now developed Alexa Pure Breeze.
[02:31:12.000 --> 02:31:20.000]   Whether it's your home or office, you owe it to yourself, your coworkers, your family, your children to the best job you can to purify your air.
[02:31:20.000 --> 02:31:28.000]   The elite are masters at poisoning our environment while themselves doing things that mitigate or avoid most of the toxic effects for themselves.
[02:31:28.000 --> 02:31:30.000]   The general public doesn't.
[02:31:30.000 --> 02:31:34.000]   The Alexa Pure Breeze will be a steal at $300, $400, $500.
[02:31:34.000 --> 02:31:38.000]   One of these systems can keep 800 square feet incredibly clean.
[02:31:38.000 --> 02:31:45.000]   This is a system I'm personally putting in throughout my house replacing older, more expensive filters that didn't do as good a job.
[02:31:45.000 --> 02:31:49.000]   Find out why this system is so revolutionary today at InfoWarsStore.com.
[02:31:51.000 --> 02:31:56.000]   As most of you already know, I am a voracious consumer of news and information.
[02:31:56.000 --> 02:32:09.000]   And in the last four or five years doing more and more research, I came across the fact that the elite establishment is fully aware of the fact that our ancient ancestors in many cases had much better nutrition than we do today.
[02:32:09.000 --> 02:32:16.000]   And our ancient ancestors sought out the bones of the animals that they were hunting, killing, and then processing.
[02:32:16.000 --> 02:32:29.000]   So I set out to develop Caveman, but to not just have concentrated bone broth from chicken, but seven other superfood ingredients known for cleansing and supercharging the body at the same time.
[02:32:29.000 --> 02:32:32.000]   InfoWars isn't just fighting the globalists.
[02:32:32.000 --> 02:32:33.000]   We're getting results.
[02:32:33.000 --> 02:32:40.000]   And we're expanding in the face of the complete media assault and winning because of your support.
[02:32:40.000 --> 02:32:42.000]   Caveman is back in stock.
[02:32:42.000 --> 02:32:43.000]   People absolutely love it.
[02:32:43.000 --> 02:32:50.000]   So please secure your Caveman today at InfoWarsLife.com or by calling toll free, 888-253-3139.
[02:32:50.000 --> 02:33:02.000]   People should not be afraid of their governments.
[02:33:02.000 --> 02:33:04.000]   Governments should be afraid of their people.
[02:33:04.000 --> 02:33:19.000]   Our government is responsible for the deaths of almost 100,000 people.
[02:33:19.000 --> 02:33:23.000]   Do you really want to know?
[02:33:23.000 --> 02:33:29.000]   Mike, it's all broken!
[02:33:29.000 --> 02:33:30.000]   I hear them inside.
[02:33:32.000 --> 02:33:35.000]   Several party members have been murdered, Chief Inspector.
[02:33:35.000 --> 02:33:46.000]   We're interrupting your regularly scheduled program to bring you this terrifying report.
[02:33:46.000 --> 02:33:49.000]   It was almost as if it were a planned implosion.
[02:33:49.000 --> 02:33:51.000]   It just pancaked.
[02:33:51.000 --> 02:33:55.000]   Jane, what more can you tell us about the Salomon Brothers building and its collapse?
[02:33:55.000 --> 02:33:58.000]   New York, very much a city still in chaos.
[02:33:58.000 --> 02:34:00.000]   The phones are not working properly.
[02:34:00.000 --> 02:34:02.000]   The subway lines are not working properly.
[02:34:02.000 --> 02:34:07.000]   The sky now black with smoke in front of us, just across the Tigris River here.
[02:34:07.000 --> 02:34:12.000]   This is shock and awe, Tom, for the population of Baghdad.
[02:34:12.000 --> 02:34:14.000]   Shock and awe, indeed.
[02:34:14.000 --> 02:34:20.000]   The people you liberate will witness the honorable and decent spirit of the American military.
[02:34:20.000 --> 02:34:24.000]   Either you are with us or you are with the terrorists.
[02:34:24.000 --> 02:34:25.000]   Come on!
[02:34:27.000 --> 02:34:30.000]   It is a big idea, a new world order.
[02:34:30.000 --> 02:34:32.000]   I love my dad.
[02:34:32.000 --> 02:34:33.000]   I'd kill for him.
[02:34:33.000 --> 02:34:35.000]   I'd go to prison for him because I love him so much.
[02:34:35.000 --> 02:34:36.000]   I love Bill Clinton.
[02:34:36.000 --> 02:34:39.000]   What does that make Hillary Clinton to the Bush family?
[02:34:39.000 --> 02:34:40.000]   My sister-in-law.
[02:34:40.000 --> 02:34:46.000]   When you are subverting the power of government, that's a fundamentally dangerous thing to democracy.
[02:34:46.000 --> 02:34:48.000]   What do you think of Edward Snowden?
[02:34:48.000 --> 02:34:50.000]   I think he's a traitor.
[02:34:50.000 --> 02:34:53.000]   Obama is the one that kills the US troops if the Russians bomb any of them.
[02:34:53.000 --> 02:34:55.000]   Obama is the one that put them in harm's way.
[02:34:55.000 --> 02:34:58.000]   Obama is the one using them as human shields.
[02:34:58.000 --> 02:35:02.000]   It is the most corrupt, degenerate, criminal government in American history.
[02:35:02.000 --> 02:35:03.000]   I'm here to warn people.
[02:35:03.000 --> 02:35:05.000]   You keep telling me to shut up.
[02:35:05.000 --> 02:35:06.000]   This isn't a game.
[02:35:06.000 --> 02:35:12.000]   Welcome to America, ISIS.
[02:35:12.000 --> 02:35:13.000]   This is what we do.
[02:35:13.000 --> 02:35:17.000]   We got people that have taken your asses out in this building right now.
[02:35:17.000 --> 02:35:19.000]   We're armed to the teeth and we're not scared.
[02:35:19.000 --> 02:35:21.000]   You got that, you sons of bitches?
[02:35:21.000 --> 02:35:27.000]   In 2012, your agency was saying, quote, "The Salafists, the Muslim Brotherhood and Al-Qaeda in Iraq
[02:35:27.000 --> 02:35:30.000]   are the major forces driving the insurgents in Syria."
[02:35:30.000 --> 02:35:35.000]   In 2012, the US was helping coordinate arms transfers to those same groups.
[02:35:35.000 --> 02:35:36.000]   Why did you not stop that?
[02:35:36.000 --> 02:35:37.000]   Why didn't you come forward before?
[02:35:37.000 --> 02:35:39.000]   What were you waiting for?
[02:35:39.000 --> 02:35:42.000]   Well, for you, Inspector, I needed you.
[02:35:48.000 --> 02:35:52.000]   I suddenly had this feeling that everything was connected.
[02:35:52.000 --> 02:35:54.000]   We're all part of it.
[02:35:54.000 --> 02:35:59.000]   Are we ready for it?
[02:35:59.000 --> 02:36:06.000]   From the front lines of the information war, it's Alex Jones.
[02:36:06.000 --> 02:36:12.000]   We ran a little bit longer intro so I could call Mike Cernovich, who's on in 15 minutes,
[02:36:12.000 --> 02:36:15.000]   and so I could actually read the Breitbart article because it made my heart jump
[02:36:15.000 --> 02:36:19.000]   because Mike is a smart guy and has a lot of great sources,
[02:36:19.000 --> 02:36:21.000]   but it was tongue in cheek that he's on house arrest.
[02:36:21.000 --> 02:36:26.000]   But that's what they're kind of setting up, and the plan is to build towards a type of house arrest
[02:36:26.000 --> 02:36:30.000]   where he's totally surrounded and drug him and claim he had a stroke,
[02:36:30.000 --> 02:36:31.000]   but they don't want to kill him. That'd be too obvious.
[02:36:31.000 --> 02:36:35.000]   They want him brain damaged because they don't want a fighting Trump to speak out
[02:36:35.000 --> 02:36:37.000]   or be impeached or be before Congress.
[02:36:37.000 --> 02:36:39.000]   They know he's got nine lives. He'll get out of it.
[02:36:39.000 --> 02:36:42.000]   They had their anti-fascist stage, all these attacks, blew up in their face.
[02:36:42.000 --> 02:36:44.000]   They're now abandoning anti-fascists.
[02:36:44.000 --> 02:36:50.000]   So I read this from Cernovich, who's been for basically a week and a half in D.C., amazing sources.
[02:36:50.000 --> 02:36:54.000]   I was talking to him some last week and with some of those sources, and it was really interesting.
[02:36:54.000 --> 02:36:59.000]   Cernovich sources, White House, Q underway, Trump under house arrest, close quote.
[02:36:59.000 --> 02:37:05.000]   And that's the way they describe it arrogantly, and that's why you see Rex Tillerson,
[02:37:05.000 --> 02:37:09.000]   and that's why you see Cohen and others bad-mouthing him.
[02:37:09.000 --> 02:37:11.000]   So this is really an unprecedented deal.
[02:37:11.000 --> 02:37:18.000]   Now, Millie Weaver, from her month and a half trip with Gavin around the country,
[02:37:18.000 --> 02:37:21.000]   did a whole bunch of episodes just online for free to show.
[02:37:21.000 --> 02:37:24.000]   Fly over America, black, white, Hispanic, old, young, living together.
[02:37:24.000 --> 02:37:29.000]   Fly over America, as you know, Houston, that the left's celebrating is in so much trouble right now.
[02:37:29.000 --> 02:37:32.000]   And so she'll be on with David Knight at the fourth hour.
[02:37:32.000 --> 02:37:35.000]   At the bottom of the hour, they're going to air in that 18-minute segment,
[02:37:35.000 --> 02:37:41.000]   the 11-minute highlights of her getting attacked along with Gavin.
[02:37:41.000 --> 02:37:46.000]   They're in Charlottesville, Virginia, but also the incredible eclipse of the highs and lows.
[02:37:46.000 --> 02:37:50.000]   Being told there's no free speech in Dallas on the sidewalk to interview people.
[02:37:50.000 --> 02:37:54.000]   She got mobbed all over the country by listeners recognizing her,
[02:37:54.000 --> 02:37:57.000]   just showing how awake so many people are.
[02:37:57.000 --> 02:38:01.000]   So Fly Over America, they're on Facebook, has the videos posted right there,
[02:38:01.000 --> 02:38:05.000]   including the dumbest anti-protesters, anti-Trump protesters ever.
[02:38:05.000 --> 02:38:07.000]   That's some more you ought to play.
[02:38:07.000 --> 02:38:11.000]   And of course, we have the incredible footage that Owen Schroer got,
[02:38:11.000 --> 02:38:16.000]   where they're calling Ben Carson a white supremacist who isn't black.
[02:38:16.000 --> 02:38:18.000]   And it's white people saying this.
[02:38:18.000 --> 02:38:20.000]   And just screaming and yelling mindlessly.
[02:38:20.000 --> 02:38:23.000]   I mean, these people are getting stupider and stupider.
[02:38:23.000 --> 02:38:28.000]   Exactly. And it's out of ignorance because they're watching the mainstream media.
[02:38:28.000 --> 02:38:32.000]   We know that CNN and Politico and a lot of these other news sources
[02:38:32.000 --> 02:38:38.000]   are blatantly spinning and trying to stir the pot to create civil unrest,
[02:38:38.000 --> 02:38:43.000]   to create disunity, to make it so that there's this idea and image
[02:38:43.000 --> 02:38:45.000]   that Trump is not running the country properly.
[02:38:45.000 --> 02:38:49.000]   So that they can justify trying to impeach him or throw indictments at him
[02:38:49.000 --> 02:38:54.000]   or put him on house arrest, as Mike Cernovich said in tongue in cheek, so to speak.
[02:38:54.000 --> 02:38:56.000]   But really, they're almost there.
[02:38:56.000 --> 02:38:58.000]   Because he didn't say it.
[02:38:58.000 --> 02:39:01.000]   I mean, to be clear, the people are saying that's basically,
[02:39:01.000 --> 02:39:03.000]   it's a form of house arrest now.
[02:39:03.000 --> 02:39:07.000]   And again, they say everything he does is upside down, but it's not working.
[02:39:07.000 --> 02:39:09.000]   Here comes the hurricane, brings us together.
[02:39:09.000 --> 02:39:11.000]   The emergency responders do a great job.
[02:39:11.000 --> 02:39:12.000]   The citizens do a great job.
[02:39:12.000 --> 02:39:14.000]   Because Trump tells FEMA, get out of the way.
[02:39:14.000 --> 02:39:16.000]   And then it shows all this unity.
[02:39:16.000 --> 02:39:19.000]   And then the left's caught stealing the aid money and saying,
[02:39:19.000 --> 02:39:21.000]   don't give it to white people.
[02:39:21.000 --> 02:39:22.000]   Exactly.
[02:39:22.000 --> 02:39:28.000]   They do not want the United States to appear to be united under a Trump presidency.
[02:39:28.000 --> 02:39:31.000]   That is the worst nightmare of the liberal media.
[02:39:31.000 --> 02:39:35.000]   And of course, this Hurricane Harvey, as devastating as it was,
[02:39:35.000 --> 02:39:41.000]   it sparked unbelievable acts of humanitarianism and sacrifice
[02:39:41.000 --> 02:39:44.000]   where you had black people, white people, Mexican people,
[02:39:44.000 --> 02:39:47.000]   everyone coming together to help each other.
[02:39:47.000 --> 02:39:50.000]   The article on Infowars.com and Newswars.com by Paul Watson
[02:39:50.000 --> 02:39:52.000]   has got to get out to everybody.
[02:39:52.000 --> 02:39:55.000]   It's so important where why the left is triggered by this
[02:39:55.000 --> 02:39:57.000]   is because it shows the incredible unity.
[02:39:57.000 --> 02:40:00.000]   And you just see black people helping white people,
[02:40:00.000 --> 02:40:01.000]   white people helping black people,
[02:40:01.000 --> 02:40:03.000]   Hispanic people helping white people, vice versa.
[02:40:03.000 --> 02:40:06.000]   Just humans together in the backs of these trucks saving people,
[02:40:06.000 --> 02:40:08.000]   people dying trying to save folks.
[02:40:08.000 --> 02:40:10.000]   And then you see the left making fun, saying,
[02:40:10.000 --> 02:40:12.000]   God, please destroy all of Texas.
