[00:00.000 --> 00:08.000]  From his Central Texas Command Center deep behind enemy lines, the information war continues.
[01:05:27.000 --> 01:05:35.000]  When you close a deal with a home gain agent, share the Home Gain 150 promo code with your friends via Facebook, Twitter, text and more.
[01:05:35.000 --> 01:05:41.000]  Look for Max the Home Gain Gorilla to find out more about how Home Gain is going to pay you.
[01:05:41.000 --> 01:05:48.000]  Visit HomeGain150.com today to enter your promo code and get paid for buying or selling a house.
[01:05:48.000 --> 01:05:58.000]  That's H-O-M-E-G-A-I-N 150.com.
[01:06:18.000 --> 01:06:33.000]  Within 25 years, our goal is to give 80% of Americans access to high-speed rail.
[01:06:33.000 --> 01:06:38.000]  This could allow you to go places in half the time it takes to travel by car.
[01:06:38.000 --> 01:06:51.000]  For some trips, it will be faster than flying without the pat-down.
[01:06:51.000 --> 01:06:55.000]  As we speak, routes in California and the Midwest are already underway.
[01:06:55.000 --> 01:07:04.000]  Okay. Yeah, and who has the money to pay for all of this? The Communist Chinese, they're building one of the big rails out in California.
[01:07:04.000 --> 01:07:14.000]  That's a lie, Obama. I saw Governor Ridge eight years ago then head of Homeland Security say that TSA will be a national federal police force.
[01:07:14.000 --> 01:07:19.000]  And I have a video clip of Obama. In fact, we'll cue that up later.
[01:07:19.000 --> 01:07:26.000]  Obama calls for domestic security force just as big and just as strong as our military.
[01:07:26.000 --> 01:07:36.000]  Remember that quote? And they admit it is the minimum wage TSA workers, and I have a TSA TV ad that aired two weeks ago that we've played here.
[01:07:36.000 --> 01:07:52.000]  We wrote articles about it at infowars.com and prismpana.com, where they show the Buccaneers football team in Florida and say the TSA will now be at sports stadiums, at theater events, and will train your local police as well.
[01:07:52.000 --> 01:08:00.000]  So it's a complete violation of state rights, the Tenth Amendment. It's a total federal power grab. They won't protect our borders.
[01:08:00.000 --> 01:08:08.000]  They've canceled both the virtual fence and the physical fence. Never really got started building either one of them, except for show.
[01:08:08.000 --> 01:08:20.000]  All of this is going on. All of this is happening, and Obama at the State of the Union makes a joke a few weeks ago about,
[01:08:20.000 --> 01:08:32.000]  don't worry, you're not going to get patdowns on the trains. CNN reports that they are losing more than $10 billion a year in people in surveys admitting they're not flying.
[01:08:32.000 --> 01:08:40.000]  I won't fly with my children. I can't sit there. This happened to one of my employees. This kicked off the whole national TSA controversy four months ago.
[01:08:40.000 --> 01:08:50.000]  Michelle in my office, her year-and-a-half-old daughter and her seven-year-old daughter, they tried to have men grab their crotches. A man did grab Michelle.
[01:08:50.000 --> 01:08:58.000]  And now Jesse Ventura is suing over it. Bob Barr is getting ready to sue over it. Former congressman, former presidential candidate.
[01:08:58.000 --> 01:09:05.000]  And they say, oh, don't get mad about somebody actually sticking their hands in your pants. And I have the TSA announcement.
[01:09:05.000 --> 01:09:16.000]  I have the Fort Worth Star Telegram, Obama, another liar. Don't worry, you can ride the light rail or you can ride the fast rail and you won't have anybody stick their hands down your pants.
[01:09:16.000 --> 01:09:26.000]  That is a complete and total lie. Here is the Fort Worth Star Telegram. It's up on infowars.com. Also, Drudge Report has it top-linked.
[01:09:26.000 --> 01:09:36.000]  Routine item is not allowed in Dallas Cowboy Stadium. Then it goes on. As part of increased securities, running the Super Bowl, NFL and federal authorities are limiting.
[01:09:36.000 --> 01:09:41.000]  See, the feds now run a sports stadium. The feds are now involved in your local town. Totally illegal.
[01:09:41.000 --> 01:09:52.000]  Are limiting what fans can bring to Cowboy Stadium. Everyone entering the stadium must pass through a magnimeter such as those used at airports and get a pat down as part of the screening process.
[01:09:52.000 --> 01:09:59.000]  And see, first it's take your shoes off. Then it's answer questions. Now we're going to pat you on the outside of your genitals. Now we're going to go in your pants.
[01:09:59.000 --> 01:10:05.000]  And when I first reported on that four months ago, people didn't believe me, then they came out and said, yeah, we do go in your pants.
[01:10:05.000 --> 01:10:16.000]  And Jesse Ventura's lawsuit. I've been flying with Jesse. We did the TV show together and I've seen him go right between his pants and right in between his gluteus maximus crack.
[01:10:16.000 --> 01:10:23.000]  And I've never been called out yet to have it done, but the Homeland Security admits they want to phase this in for everybody.
[01:10:23.000 --> 01:10:36.000]  This is the humiliation. Do we have that clip of Napolitano, the head of Homeland Security, forcing her way into our lives, creating fear, telling us that only the feds can save us.
[01:10:36.000 --> 01:10:49.000]  She's got 9,000 locations with tele screams saying watch other shoppers, watch your neighbors, but trust the federal government. Oh, the internet's dangerous. Be careful. This is 1984 with public video screens with big brother.
[01:10:49.000 --> 01:11:00.000]  But in this case, it's big sister for all intents and purposes up there saying don't trust anybody up there.
[01:11:00.000 --> 01:11:10.000]  You know, saying, oh, Homeland Security. Here's the headline. TSA will keep an eye on fans at Super Bowl CNN. Here's another one.
[01:11:10.000 --> 01:11:18.000]  Homeland Security Secretary inspects Super Bowl site says fans have shared responsibility for security at game and across the country.
[01:11:18.000 --> 01:11:25.000]  It's our responsibility to be good little stazies. See, they're trying to popularize the tattletale snitch society.
[01:11:25.000 --> 01:11:32.000]  But then when you go to a Homeland Security training drill and we've got the video in their own manuals, they spend 20 minutes on Al Qaeda in a two day training seminar.
[01:11:32.000 --> 01:11:42.000]  The rest is your neighbor growing pot. Are they spanking their kids? Are they talking about getting rid of the Federal Reserve? Do they have firearms? Go ahead and call Homeland Security.
[01:11:42.000 --> 01:11:54.000]  Remember two years ago, law enforcement sent us the secret Homeland Security report for police that made national news that said conservatives, libertarians, Ron Paul supporters, Bob Barr supporters,
[01:11:54.000 --> 01:12:00.000]  people that criticize the IRS, people that have American flag bumper stickers, people that have get us out of the U.N. stickers.
[01:12:00.000 --> 01:12:10.000]  They're the number one threat. And now Napolitano and the head of the Justice Department as well have all come out and said, yes, it's a domestic threat.
[01:12:10.000 --> 01:12:17.000]  You got a better chance of being killed in a car wreck or running into a deer or falling off the porch and hitting your head.
[01:12:17.000 --> 01:12:25.000]  Then you do be killed by terrorists, much less domestic. But it says, oh, it's everywhere. Oh, we're in so much danger. Oh, you take your kids to the Super Bowl.
[01:12:25.000 --> 01:12:33.000]  We got to pat their genitals. Again, if they can get away with that anything, the feds are setting up grants for warrantless blood draws all over the country.
[01:12:33.000 --> 01:12:41.000]  This is about government training you to be a prisoner. Do we have the Napolitano clip? Yes, let's go ahead and play.
[01:12:41.000 --> 01:12:51.000]  Napolitano forcing her way in at press conferences, being at the Super Bowl. She's the big celebrity. She's the one that keeps you safe.
[01:12:51.000 --> 01:12:54.000]  What will we do without her? Let's go ahead and roll the clip.
[01:12:54.000 --> 01:13:04.000]  We are partnering this year with the NFL on our if you see something say something campaign and launching this NFL partnership right here at the Super Bowl.
[01:13:04.000 --> 01:13:18.000]  Okay, I see government corruption. The idea is simple. We're simply asking the American people to be vigilant, recognizing that our security is a shared responsibility that all of us must participate in.
[01:13:18.000 --> 01:13:30.000]  If a fan at the Super Bowl or any other person that is potentially dangerous, then say something about it to local law enforcement or someone in authority.
[01:13:30.000 --> 01:13:37.000]  That's enough for her. Remember a month ago I called the Homeland Security, see something, say something, fly her phone number.
[01:13:37.000 --> 01:13:44.000]  Will you guys find me that phone number again? I think at the end of the show, I'm going to call and report criminality.
[01:13:44.000 --> 01:13:51.000]  I see a federal government that my founding fathers warned me about taking overstate sovereignty and being involved in every facet of my life.
[01:13:51.000 --> 01:13:57.000]  I see the feds funding warrantless checkpoints, taking warrantless blood draws under federal grants.
[01:13:57.000 --> 01:14:05.000]  I see the federal government enabling foreign banks to loot us like a third world country and steal 28 billion according to Bloomberg financial a year ago.
[01:14:05.000 --> 01:14:14.000]  I see the Associated Press reporting a secret deal signed with Prudential 11 years ago to steal the death benefits of all veterans.
[01:14:14.000 --> 01:14:25.000]  I see all sorts of criminality going on. I saw a CIA aircraft a few years ago crash in Mexico with three and a half tons of pure cocaine from the source.
[01:14:25.000 --> 01:14:34.000]  I want to report that. I see tyranny taking place. I see Barry Sotaro aka Barack Obama.
[01:14:34.000 --> 01:14:48.000]  Oh, give me a headache to think about it. I see him openly in our face giving general electric waivers and shutting down many of the other plants around the country that don't pay him off.
[01:14:48.000 --> 01:14:56.000]  I see him giving hundreds of waivers to major corporations that don't have to buy health insurance when their competition does have to buy it.
[01:14:56.000 --> 01:15:04.000]  I see treason going on everywhere and see when somebody's trying to say, oh, let's stop crime. Oh, let's keep everybody safe.
[01:15:04.000 --> 01:15:10.000]  Who do you think's really behind not keeping us safe? I am boldly here exposing these people.
[01:15:10.000 --> 01:15:21.000]  And now I've had the White House respond to me in a press release on Friday trying to tell a bunch of lies about the fact that Obama has sworn to, quote, bankrupt the coal industry and coal powered plants.
[01:15:21.000 --> 01:15:31.000]  I played the clip of him saying it. Why do you think your energy prices on electricity have doubled in the last few years on average?
[01:15:31.000 --> 01:15:39.000]  Why do you think this is going on? I see a lot of treason going on. The government has been taken over by offshore interest.
[01:15:39.000 --> 01:15:45.000]  We're going to come back and go to Roland, Lauren. Roland to the dark tower cane.
[01:15:45.000 --> 01:15:54.000]  And we're going to talk to Lauren, Jonathan, Jim, Melvin, Nick, Danny, Nate, George, Scanner and others.
[01:15:54.000 --> 01:16:01.000]  We'll be right back. Stay with us. I'm Alex Jones, Prison Planet dot TV.
[01:16:01.000 --> 01:16:10.000]  Alex told you the government announced recently that the recession is over. It ended on June of 2009. The millions of Americans unable to find work might not agree.
[01:16:10.000 --> 01:16:16.000]  Perhaps the recession ended for the bankers and government employees, but for the rest of us, things seemed to be getting worse.
[01:16:16.000 --> 01:16:21.000]  Gold and silver haven't heard the news either. They've begun their long expected journey to the moon.
[01:16:21.000 --> 01:16:28.000]  In addition to converting your shrinking dollars into gold and silver, you should consider a food savings account from eFoods Direct.
[01:16:28.000 --> 01:16:35.000]  They both make fabulous investments. Food is our greatest dependency and we know it will be more precious than any financial resource.
[01:16:35.000 --> 01:16:40.000]  You and your family need food to survive a crisis and you can't eat paper, stocks or metals.
[01:16:40.000 --> 01:16:46.000]  Alex has been urging you to invest in delicious, easy fix meals to enjoy now or save for long term.
[01:16:46.000 --> 01:16:49.000]  This will freeze the cost of your food while you can still afford it.
[01:16:49.000 --> 01:17:00.000]  Visit eFoodsDirect.com on the internet or call 800-409-5633. That's eFoodsDirect.com or 800-409-5633.
[01:17:19.000 --> 01:17:28.000]  I'm worried about them moving itself, closing the doors and shutting her down tomorrow.
[01:17:28.000 --> 01:17:34.000]  I'm looking for America.
[01:17:34.000 --> 01:17:40.000]  Wear American and be proud. Go to gusset.com forward slash America.
[01:17:40.000 --> 01:17:52.000]  Land on the fring in my home of the brave. Seems like I just woke up one day and it was gone. Long gone.
[01:17:52.000 --> 01:17:55.000]  But I know in my heart it's still the same.
[01:17:55.000 --> 01:18:21.000]  Go to gusset.com forward slash America today.
[01:18:21.000 --> 01:18:29.000]  In some areas of the country, the power grid is dangerously overloaded and now new socialist legislation is only compounding the problem.
[01:18:29.000 --> 01:18:36.000]  Dangerous weather is always a threat to local grids. Every year, thousands of families lose their power from weather-related onages.
[01:18:36.000 --> 01:18:41.000]  A solar power generator provides powerful backup insurance and peace of mind.
[01:18:41.000 --> 01:18:46.000]  Folks, I really believe in the solar power generators offered by Solutions from Science, one of my old sponsors.
[01:18:46.000 --> 01:18:52.000]  You can get more information at www.mysolarbackup.com. That's mysolarbackup.com.
[01:18:52.000 --> 01:19:01.000]  Remember, the government doesn't own the sun, so go to mysolarbackup.com or call 1-877-327-0365.
[01:19:01.000 --> 01:19:08.000]  You've heard Alex explain how the Silver Lungs Generator infuses the respiratory system with your self-produced colloidal silver solutions,
[01:19:08.000 --> 01:19:16.000]  yet many are unaware of the entire function of the Silver Lungs System and how it has been designed to deliver your silver solutions anywhere in or on the body.
[01:19:16.000 --> 01:19:21.000]  My name is Mario Safaldi and I'm the developer of the Silver Lungs Generator.
[01:19:21.000 --> 01:19:26.000]  Not only does the Silver Lungs System produce endless colloidal and ionic silver solutions,
[01:19:26.000 --> 01:19:34.000]  it also comes equipped with the proper applicators and devices needed to deliver your silver solutions directly to key target areas.
[01:19:34.000 --> 01:19:42.000]  This includes the eyes, ears, nose, lungs, topically to the skin, and orally for the digestive system.
[01:19:42.000 --> 01:19:52.000]  Be sure to watch our new 7-minute video tour of the Silver Lungs System at www.silverlungs.com to learn more about how the Silver Lungs System works.
[01:19:52.000 --> 01:20:08.000]  As well, we are always ready to answer any questions you may have. That's www.silverlungs.com.
[01:20:22.000 --> 01:20:38.000]  Welcome to 2 p.m. weekdays back Sunday's 4-6.
[01:20:38.000 --> 01:20:46.000]  Yeah, he went numb when they learned the scene.
[01:20:46.000 --> 01:20:54.000]  Go to your phone calls and I am going to call Homeland Security here on air and report real evidence of terrorism in the last segment of the broadcast.
[01:20:54.000 --> 01:20:58.000]  I've done it before, this will be the second time I've done it, and I suggest you do it.
[01:20:58.000 --> 01:21:04.000]  They want us all titling on each other, watching each other, while these criminals are running our country.
[01:21:04.000 --> 01:21:11.000]  And I've got a video up on prisonplanet.com and infowars.com that I produced Thursday that we posted yesterday,
[01:21:11.000 --> 01:21:16.000]  where I lay out the treason of this globalist seizure of our energy system.
[01:21:16.000 --> 01:21:19.000]  Alex Jones calls out Obama for treason.
[01:21:19.000 --> 01:21:24.000]  Folks, I'm not playing games. I've got the White House responding to what we do here.
[01:21:24.000 --> 01:21:31.000]  We've got every major news outlet you can name covering what we're up to, because we're hitting the heart of the matter.
[01:21:31.000 --> 01:21:37.000]  That spot on the underbelly of the dragon that's weak. I know the truth. I've done the studying.
[01:21:37.000 --> 01:21:42.000]  I want to save this country. I know there's good people in government and in general society who don't like what's happening.
[01:21:42.000 --> 01:21:49.000]  We've just got to stand up and say no to this brazen corruption. That's all it takes. It's so illegitimate.
[01:21:49.000 --> 01:21:55.000]  All we've got to do is recognize it and say no. And that's why they're so scared of what I'm doing here.
[01:21:55.000 --> 01:21:58.000]  Roland, in New Jersey, you're on the air.
[01:21:58.000 --> 01:22:01.000]  Yes, sir. Good afternoon, Mr. Jones.
[01:22:01.000 --> 01:22:04.000]  Good to have you on board. What do you think of the rant so far?
[01:22:04.000 --> 01:22:12.000]  You're well-timed today. Well-timed, sir. There's a lot of people watching the football game.
[01:22:12.000 --> 01:22:16.000]  I don't begrudge them the fact that it's an interesting sport.
[01:22:16.000 --> 01:22:23.000]  But like I said to my wife, at what point do you say there's more important things to worry about?
[01:22:23.000 --> 01:22:31.000]  What do you value? I'm not saying the Super Bowl is bad, but having it be used as a police state promotion item every year is bad.
[01:22:31.000 --> 01:22:36.000]  And taking your kids in there to have TSA grope them. I mean, look at the TSA's taking over society.
[01:22:36.000 --> 01:22:41.000]  You heard Obama say, don't worry, the TSA will only grope you at the airports. That's a lie.
[01:22:41.000 --> 01:22:47.000]  Yes, sir. And I actually have a quick, before I tell you my quick TSA story at Penn Station, New York,
[01:22:47.000 --> 01:22:52.000]  I do want to tell you that in my mind you are General Jones.
[01:22:52.000 --> 01:22:58.000]  And to anybody that doesn't appreciate what you're doing every day for 15 years, this is not a joke.
[01:22:58.000 --> 01:23:02.000]  And this isn't a shtick like Howard Stern mentioned one time.
[01:23:02.000 --> 01:23:06.000]  Okay, this is not a shtick. This is you every day, day in and day out doing this.
[01:23:06.000 --> 01:23:11.000]  And I want you to know we love you and we got your back. And I got 25 million friends just like me, sir.
[01:23:11.000 --> 01:23:16.000]  So about a month ago, I was walking up, you know, I worked in New York.
[01:23:16.000 --> 01:23:19.000]  I worked for a big multinational law firm.
[01:23:19.000 --> 01:23:23.000]  But I thought you only get groped on the planes, Obama said, in the State of the Union.
[01:23:23.000 --> 01:23:29.000]  Oh, for six, seven years they've been at Penn Station, groping people and going through your bags.
[01:23:29.000 --> 01:23:34.000]  Oh, yeah. I walked right up to them outside. I saw them going up the escalator.
[01:23:34.000 --> 01:23:39.000]  And it was after, I think, that your employee's story broke and the heat really got on them.
[01:23:39.000 --> 01:23:44.000]  And so I went out there and asked them for a light.
[01:23:44.000 --> 01:23:48.000]  You know, I had rolled a cigarette for myself and I asked them for a light.
[01:23:48.000 --> 01:23:52.000]  And I said, well, you guys got guts coming out here with your letters like that.
[01:23:52.000 --> 01:23:55.000]  One, the one guy, there was two guys, an older one, a younger one.
[01:23:55.000 --> 01:23:58.000]  The one got a little aggressive, but the older calmed them down.
[01:23:58.000 --> 01:24:00.000]  To make a long story short...
[01:24:00.000 --> 01:24:03.000]  How dare you, a slave, talk to a god?
[01:24:03.000 --> 01:24:05.000]  You think this is America?
[01:24:05.000 --> 01:24:08.000]  Yeah, I let him know it was.
[01:24:08.000 --> 01:24:13.000]  But yeah, so the one guy said, you know, his excuse for the...
[01:24:13.000 --> 01:24:18.000]  It was after the airline union came out against the body scanners and his response was...
[01:24:18.000 --> 01:24:21.000]  Which they didn't give you cancer, but also what?
[01:24:21.000 --> 01:24:22.000]  Exactly.
[01:24:22.000 --> 01:24:23.000]  And I said that.
[01:24:23.000 --> 01:24:25.000]  I said, these guys are pilots, man.
[01:24:25.000 --> 01:24:27.000]  I have my life in their hands.
[01:24:27.000 --> 01:24:29.000]  I mean, why do you need to scan them?
[01:24:29.000 --> 01:24:32.000]  And his response was, well, you just want them to smuggle drugs in.
[01:24:32.000 --> 01:24:34.000]  So that's the level of ignorance that we were dealing with.
[01:24:34.000 --> 01:24:35.000]  Now, I hear you.
[01:24:35.000 --> 01:24:37.000]  I got to jump, Roland, at great points.
[01:24:37.000 --> 01:24:38.000]  I have several newscasts.
[01:24:38.000 --> 01:24:42.000]  I don't have time to play them, but they're on in full wars in present planet right now.
[01:24:42.000 --> 01:24:49.000]  And we saw this two years ago where the National Guard in New York has these giant X-ray systems that scan cars.
[01:24:49.000 --> 01:24:51.000]  And I've had radiologists on.
[01:24:51.000 --> 01:24:55.000]  It's 10, depending on the unit, to 30 times a chest X-ray.
[01:24:55.000 --> 01:24:59.000]  And there's the TSA and the National Guard out there with local cops training them.
[01:24:59.000 --> 01:25:01.000]  It's all federalization.
[01:25:01.000 --> 01:25:05.000]  Just stand in there while they have a family driving their van under it.
[01:25:05.000 --> 01:25:07.000]  I mean, they're frying the family.
[01:25:07.000 --> 01:25:10.000]  But the family may just get scanned every once in a while.
[01:25:10.000 --> 01:25:16.000]  This was a hardcore industrial-powered X-ray with cops just standing there.
[01:25:16.000 --> 01:25:19.000]  And when those guys get cancer, nobody's going to take care of them.
[01:25:19.000 --> 01:25:20.000]  That's what I mean.
[01:25:20.000 --> 01:25:21.000]  It's so crazy.
[01:25:21.000 --> 01:25:25.000]  It has not randomly in Tennessee, Texas, Ohio.
[01:25:25.000 --> 01:25:33.000]  I've got all these newscasts where the TSA now is running scanners on the side of the highway randomly to stop Al Qaeda.
[01:25:33.000 --> 01:25:34.000]  Give me a break.
[01:25:34.000 --> 01:25:38.000]  What they're really looking for is drugs that haven't paid their cut.
[01:25:38.000 --> 01:25:46.000]  The CIA, the big banks, I mean, one of the big banks just pled guilty last month to 300 plus billion in drug money they laundered.
[01:25:46.000 --> 01:25:47.000]  Buying the drug cartels.
[01:25:47.000 --> 01:25:49.000]  In fact, that was Reuters and Bloomberg.
[01:25:49.000 --> 01:25:54.000]  Bank pleads guilty to 300 plus billion in drug laundering.
[01:25:54.000 --> 01:25:59.000]  And it turns out, I know the name of the bank, but I don't want to say it without it being on screen because I sometimes get stuff wrong.
[01:25:59.000 --> 01:26:01.000]  Google that, guys.
[01:26:01.000 --> 01:26:02.000]  I want to put that on screen.
[01:26:02.000 --> 01:26:09.000]  They ship it all in and they spend all their time trying to shut down the small guys because that drives down their prices.
[01:26:09.000 --> 01:26:11.000]  So it's all a big business.
[01:26:11.000 --> 01:26:13.000]  Let's talk to David in Germany.
[01:26:13.000 --> 01:26:14.000]  David, you're on the air.
[01:26:14.000 --> 01:26:15.000]  Welcome.
[01:26:15.000 --> 01:26:16.000]  Hey, Alex.
[01:26:16.000 --> 01:26:17.000]  How's it going?
[01:26:17.000 --> 01:26:18.000]  Good.
[01:26:18.000 --> 01:26:19.000]  What's on your mind?
[01:26:19.000 --> 01:26:25.000]  Well, actually, this is just something that I've been wanting to do for a while and I just never got around to it.
[01:26:25.000 --> 01:26:26.000]  So tonight's a good night.
[01:26:26.000 --> 01:26:33.000]  I just wanted to ask you about something from way back when in 2001, if I could, just because it's been bothering me a lot.
[01:26:33.000 --> 01:26:41.000]  And I couldn't really get good answers on the Internet and whoever, what other sources I was looking at.
[01:26:41.000 --> 01:26:50.000]  And that is, what always bothered me was these anthrax attacks that happened in 2001.
[01:26:50.000 --> 01:26:55.000]  No, it's confirmed and admitted that it was a super U.S. government strain and launched.
[01:26:55.000 --> 01:26:58.000]  They blame three different people for it and murdered the last guy.
[01:26:58.000 --> 01:27:02.000]  And it was buried in the news that he died in government custody, the last scientist.
[01:27:02.000 --> 01:27:05.000]  So they finally said, we keep trying to blame Patsy's.
[01:27:05.000 --> 01:27:07.000]  Let's just go ahead and murder a Patsy.
[01:27:07.000 --> 01:27:14.000]  But we actually even know that it's out there on record the name of the government U.S. agent that actually launched the attacks.
[01:27:14.000 --> 01:27:16.000]  Well, who was, what's the name?
[01:27:16.000 --> 01:27:17.000]  You can pull it up if you want.
[01:27:17.000 --> 01:27:18.000]  I'm not going to do it on radio.
[01:27:18.000 --> 01:27:23.000]  There's too much liability associated with it, but it's actually been covered by major newspapers.
[01:27:23.000 --> 01:27:30.000]  Okay, yeah, because the story just kind of disappeared and I never, it just really bothered me how...
[01:27:30.000 --> 01:27:33.000]  Yeah, the FBI claimed that it had been made in a bathtub.
[01:27:33.000 --> 01:27:38.000]  And it turned out it was the most U.S. weaponized, most powerful ever seen in history.
[01:27:38.000 --> 01:27:42.000]  And it was launched by the government to try to get the Patriot Act passed.
[01:27:42.000 --> 01:27:44.000]  Okay, okay.
[01:27:44.000 --> 01:27:49.000]  Yeah, no, I know that wasn't really your topic, so I appreciate it.
[01:27:49.000 --> 01:27:51.000]  I just wanted to ask that quickly.
[01:27:51.000 --> 01:27:55.000]  Also, I wanted to mention that I'm here in Germany right now.
[01:27:55.000 --> 01:28:02.000]  And I don't know if you were aware or how much information you've done on German media,
[01:28:02.000 --> 01:28:09.000]  but we've got this station here called Phoenix that's a political station that runs here.
[01:28:09.000 --> 01:28:12.000]  And they've been doing a lot of documentaries.
[01:28:12.000 --> 01:28:13.000]  Okay, two this year.
[01:28:13.000 --> 01:28:17.000]  One was disproving that 9-11 wasn't in.
[01:28:17.000 --> 01:28:21.000]  No, I've been on German TV and radio quite a few times.
[01:28:21.000 --> 01:28:26.000]  I don't remember how many times, but I've interviewed the former head of German CIA, Andres Vomulo.
[01:28:26.000 --> 01:28:28.000]  He was also the former defense minister.
[01:28:28.000 --> 01:28:33.000]  And he wrote a book in 2003 titled The CIA Carried Out 9-11 in German.
[01:28:33.000 --> 01:28:34.000]  It translates to that.
[01:28:34.000 --> 01:28:36.000]  And he lays it all out.
[01:28:36.000 --> 01:28:40.000]  And also the former Italian president has come out and said it was an inside job.
[01:28:40.000 --> 01:28:43.000]  But I know the Germans are waking up big time.
[01:28:43.000 --> 01:28:44.000]  Now, here's the deal.
[01:28:44.000 --> 01:28:47.000]  I got about 15 phone calls online.
[01:28:47.000 --> 01:28:50.000]  Have your question or comment ready, because I want to hear from all of you.
[01:28:50.000 --> 01:28:52.000]  But I got to get to you.
[01:28:52.000 --> 01:28:54.000]  And I can't be too long-winded if you ask me questions.
[01:28:54.000 --> 01:29:23.000]  So, Jonathan Jim, Melvin, Nick, Danny, Nate, George, scanner, Ryan, stay with us.
[01:29:24.000 --> 01:29:32.000]  If you have any questions, feel free to tell the catalog by calling 800-340-7091 or see them online at 5starsoap.com or infowars.com.
[01:29:32.000 --> 01:29:36.000]  Let's talk to the owner of Five Star Soap, Marty Schachter, and see what he has to say.
[01:29:36.000 --> 01:29:56.000]  As founder and owner for over 63 years, people keep asking me, how's business? I'm happy to say our business is going down the drain. Call us at 1-800-340-7091, visit our website, 5starsoap.com,
[01:29:56.000 --> 01:30:07.000]  and find our one to two month soap sampler. Thank you.
[01:30:26.000 --> 01:30:32.000]  This is his biggest mall owner, General Growth Properties. In fact, Barron's called his work a dire prophecy.
[01:30:32.000 --> 01:30:39.000]  Recently, he created a video which you can watch online for free, detailing his biggest and most important prediction yet, and it's a real eye-opener.
[01:30:39.000 --> 01:30:43.000]  I can't stress this enough. You should at least watch this free video online today.
[01:30:43.000 --> 01:30:47.000]  He explains everything you need to know, including simple steps you can take to protect yourself.
[01:30:47.000 --> 01:31:00.000]  You can find the video at www.endofamerica3.com. That's endofamerica. The number three.com. Watch the free video at www.endofamerica3.com. That's endofamerica3.com.
[01:31:00.000 --> 01:31:06.000]  Alex told you the government announced recently that the recession is over. It ended on June of 2009.
[01:31:06.000 --> 01:31:15.000]  The millions of Americans unable to find work might not agree. Perhaps the recession ended for the bankers and government employees, but for the rest of us, things seemed to be getting worse.
[01:31:15.000 --> 01:31:20.000]  Gold and silver haven't heard the news either. They've begun their long expected journey to the moon.
[01:31:20.000 --> 01:31:27.000]  In addition to converting your shrinking dollars into gold and silver, you should consider a food savings account from eFoodsDirect.
[01:31:27.000 --> 01:31:34.000]  They both make fabulous investments. Food is our greatest dependency, and we know it will be more precious than any financial resource.
[01:31:34.000 --> 01:31:40.000]  You and your family need food to survive a crisis, and you can't eat paper, stocks, or metals.
[01:31:40.000 --> 01:31:45.000]  Alex has been urging you to invest in delicious, easy-fix meals to enjoy now or save for long term.
[01:31:45.000 --> 01:31:49.000]  This will freeze the cost to your food while you can still afford it.
[01:31:49.000 --> 01:31:59.000]  Visit eFoodsDirect.com on the internet, or call 800-409-5633. That's eFoodsDirect.com, or 800-409-5633.
[01:32:01.000 --> 01:32:08.000]  Hundreds of nations have fallen to tyranny in the last century alone. This is our last chance to not relive history.
[01:32:08.000 --> 01:32:13.000]  As we're finishing off this agenda, they'll be pulling the rug from underneath the Americans at home.
[01:32:13.000 --> 01:32:19.000]  We have tremendous influence on our president in Congress, and they really are calling the shots.
[01:32:19.000 --> 01:32:24.000]  I think it's incumbent upon all of us as American citizens to pay attention.
[01:32:24.000 --> 01:32:34.000]  For the Republic identifies the enemies of our nation, the criminal offshore cartel held bent on destroying sovereignty and on its ashes constructing world government.
[01:32:34.000 --> 01:32:41.000]  Tim Geithner, Bernanke, and Arsonists, they're asking for more matches, and the Congress is saying, who do we make the check out to?
[01:32:41.000 --> 01:32:48.000]  Today seems like nobody does care, and right now in Washington, D.C., we have seen a fall of the Republic.
[01:32:48.000 --> 01:32:53.000]  Get your copy of Fall of the Republic on DVD at eFoodsDirect.com.
[01:32:53.000 --> 01:33:10.000]  We're watching online right now in super high quality at PrisonPlanet.tv.
[01:33:23.000 --> 01:33:32.000]  Everybody rolls with their fingers crossed, everybody knows the war is over.
[01:33:32.000 --> 01:33:41.000]  I promised to document everything I say, so there's Bloomberg, I couldn't find the AP headline, and scroll back up, I'll show folks the headline.
[01:33:41.000 --> 01:34:07.000]  It's Banks Financing Mexico Gangs Admitted in Wells Fargo Deal, and you scroll down, it admits Wells Fargo and Wacovia admittedly laundered 378.4 billion in narcotics money in just a two-year period, three-year period, 2004, 2007.
[01:34:07.000 --> 01:34:13.000]  It's a four-year period, so there you go, 378.4 billion.
[01:34:13.000 --> 01:34:19.000]  Oh, but we have to search you all at the Super Bowl, you might have drugs on you.
[01:34:19.000 --> 01:34:21.000]  It's really a genius business model.
[01:34:21.000 --> 01:34:29.000]  Sell you the drugs, and then if they catch you with them, put them in a private prison owned by Banks that deal the drugs.
[01:34:29.000 --> 01:34:33.000]  But here's the Bloomberg article.
[01:34:33.000 --> 01:34:40.000]  Oh, we've got to make you and your family drive under a high-powered highway radiation scanner to stop al-Qaeda.
[01:34:40.000 --> 01:34:45.000]  But then when you complain, they say, well, it's really for drugs, but they're shipping them in.
[01:34:45.000 --> 01:34:47.000]  Grow up, America.
[01:34:47.000 --> 01:34:48.000]  Go back to the founding fathers.
