[00:00:00.302 --> 00:00:01.563]  You've got it.
[00:51:38.362 --> 00:51:46.447]  We don't know if they were killing off some of the members that were part of SEAL Team 6 that were involved in the raid.
[00:51:46.447 --> 00:51:51.370]  Or were they people speaking out about the official story not being true?
[00:51:51.370 --> 00:52:03.738]  Or did they just tag on the SEALs as dead who really died when the helicopter crashed and blew up months and months ago during the OBL Osama Bin Laden raid?
[00:52:03.738 --> 00:52:04.219]  We don't know.
[00:52:05.489 --> 00:52:18.574]  We don't know, but just to believe them out of the gates and to believe the biggest one-day loss of life in the whole, again, almost 10-year war would be SEAL Team 6.
[00:52:18.574 --> 00:52:25.557]  First they said it wasn't SEAL Team 6, then they said it was SEAL Team 6 and it was people that were involved in the Bin Laden raid, then they said it wasn't.
[00:52:25.557 --> 00:52:29.639]  A classic where they change the story a bunch to just confuse everybody.
[00:52:29.639 --> 00:52:32.200]  Then people say, well, the Taliban took credit.
[00:52:33.629 --> 00:52:41.954]  Ladies and gentlemen, I see AP articles all the time where they say there's a new Bin Laden tape, or a new Bin Laden text, and at the bottom they say it came from a message board, and a day later they admit it wasn't real.
[00:52:41.954 --> 00:52:50.560]  You know, they said that the Al-Qaeda did the shooting in Denmark, excuse me, in Norway, with Breivik.
[00:52:50.560 --> 00:52:51.080]  Was it true?
[00:52:52.682 --> 00:52:58.647]  So, you see this over and over again, and the whole thing stinks to high heaven.
[00:52:58.647 --> 00:53:00.068]  That's my point.
[00:53:00.068 --> 00:53:01.630]  And it needs to be investigated.
[00:53:01.630 --> 00:53:07.315]  Now, here's a clip from the great folks that we've interviewed before, and they've just done great work.
[00:53:07.315 --> 00:53:15.222]  InfoWars Ireland, the article by Tony Cartolucci at InfoWars.com, and you can go watch the full video where it's time-stamped back in May.
[00:53:17.346 --> 00:53:22.632]  I put a video out yesterday because I can't keep track of all my predictions and I told you
[00:53:39.713 --> 00:53:50.575]  I mean, over and over again, that they would either have a fake crash to cover up for those that died when, reportedly, the Pakistanis said there were dead bodies everywhere.
[00:53:50.575 --> 00:53:55.036]  The Pakistani military came and gathered them up and basically is blackmailing the US government with it.
[00:53:55.036 --> 00:54:00.117]  You saw that big diplomatic fight break out right after that happened.
[00:54:00.117 --> 00:54:03.838]  Or whether they were knocking out some of the other team that was speaking out about it being a fable.
[00:54:06.124 --> 00:54:07.405]  Dead men tell no tales.
[00:54:07.405 --> 00:54:14.272]  Now remember, Pat Tillman wrote letters to him that he was going to come home and be anti-war, and that he was angry about opium and all the rest of it.
[00:54:14.272 --> 00:54:15.953]  And people are like, oh, that's ridiculous.
[00:54:15.953 --> 00:54:17.935]  There's no opium being produced by our troops.
[00:54:17.935 --> 00:54:22.059]  Now, because they can't hide it, because the troops are speaking up, they just go hide it in plain view.
[00:54:22.059 --> 00:54:25.963]  So they have the Marine Corps colonel come out and say, we give them the fertilizer, grow it, ship it out.
[00:54:27.594 --> 00:54:29.597]  Fox, CNN, ABC News.
[00:54:29.597 --> 00:54:31.501]  Just go to YouTube and type in U.S.
[00:54:31.501 --> 00:54:33.123]  troops growing opium in Afghanistan.
[00:54:33.123 --> 00:54:36.910]  You'll get BBC, just dozens and dozens of newscasts.
[00:54:38.820 --> 00:54:41.642]  Now again, they killed Pat Tillman just to cover this up.
[00:54:41.642 --> 00:54:44.344]  And later it turned out they did kill him and they covered it up.
[00:54:44.344 --> 00:54:46.366]  So they'll kill their poster boy over this stuff.
[00:54:46.366 --> 00:54:48.947]  Of course, of course they'll kill SEAL Team 6.
[00:54:48.947 --> 00:54:51.409]  Or maybe nobody even died on the helicopter.
[00:54:51.409 --> 00:54:52.950]  Or maybe it was some regular Army folks.
[00:54:52.950 --> 00:54:54.872]  I see some Afghans were on it.
[00:54:54.872 --> 00:54:57.214]  With this much lying, we don't know.
[00:54:57.214 --> 00:55:00.436]  But the fact that it's SEAL Team 6 is very suspicious.
[00:55:00.436 --> 00:55:07.121]  Let's go to this clip of InfoWars, Ireland, Declan O'Shea breaking it down.
[00:55:10.720 --> 00:55:33.348]  I'm not quite sure that in the fairytale story of a SEAL operation, whether they were ordered to go in and shoot to kill whatever individuals were in a so-called complex in Akhabad in Pakistan, whether those individuals are in the know or not.
[00:55:33.348 --> 00:55:33.848]  SEAL Team 6
[00:55:36.241 --> 00:56:04.775]  If you are quite aware that Osama Bin Laden, he couldn't have been, he's dead for nine or ten years, that he wasn't there and you were briefed to keep your mouth shut or whatever, well I highly advise you to enjoy your lives and go out and go out to the local pub in Coronado and be nice to your family and to your loved ones and party when you can because you're dead meat very soon if you're aware of that.
[00:56:05.353 --> 00:56:13.957]  Quite possibly you went in, and there were three possible scenarios that you were briefed on.
[00:56:13.957 --> 00:56:23.761]  Indeed, Osama Bin Laden is there, and perhaps they had a double or whatever, somebody was shot.
[00:56:23.761 --> 00:56:26.703]  You might think that you shot Osama Bin Laden.
[00:56:26.703 --> 00:56:28.744]  You did not.
[00:56:28.744 --> 00:56:29.484]  And it's hiding.
[00:56:30.635 --> 00:56:31.835]  All right, well, there you go.
[00:56:31.835 --> 00:56:33.856]  And again, I know I made all those predictions as well.
[00:56:33.856 --> 00:56:37.257]  If folks would dig those up, that always is good for the sheeple to see that.
[00:56:37.257 --> 00:56:40.678]  And this stuff's not hard to predict once you know the pathology of the globalists.
[00:56:40.678 --> 00:56:50.421]  Remember, just last month I said they're going to raise the debt limit, then they're going to get rid of the AAA rating, and that'll just be the beginning of dollar devaluation, and then they're going to blame the Tea Party.
[00:56:50.421 --> 00:56:51.842]  Well, the White House is doing that today.
[00:56:51.842 --> 00:56:55.643]  Now, I'm going to come back in the next hour, go directly to your calls, so I've gone to all
[00:56:56.603 --> 00:57:01.905]  13 or 14 that are on the board, from Ben to Vincent, from George to Ryan, we'll get to everybody.
[00:57:01.905 --> 00:57:04.106]  Linda, you name it, we're going to get to everybody.
[00:57:04.106 --> 00:57:09.389]  That's coming up just immediately when we start the next hour, call after call, that I'm getting more into the economy and other areas.
[00:57:09.389 --> 00:57:12.190]  But remember private Jessica Lynch?
[00:57:12.190 --> 00:57:17.552]  Turned out she hid, she wasn't a hero, but they wanted to promote that to get women in the military.
[00:57:17.552 --> 00:57:21.094]  When members of her unit that survived began to speak out who were the heroes,
[00:57:21.954 --> 00:57:26.155]  They killed five of them in one week inside the U.S.
[00:57:26.155 --> 00:57:30.676]  In one case in Phoenix, the guy was cooking food in his backyard at a barbecue.
[00:57:30.676 --> 00:57:35.537]  A guy in a black uniform with a black mask popped up, double tapped him in the head.
[00:57:35.537 --> 00:57:38.317]  So, and then she later came out and said, look, it's all fake.
[00:57:38.317 --> 00:57:39.338]  It's all fake.
[00:57:39.338 --> 00:57:41.678]  Because, by the way, we put the announcement out.
[00:57:41.678 --> 00:57:44.139]  We told her, go public or they're going to kill you.
[00:57:44.139 --> 00:57:45.119]  All right, we'll be right back.
[00:57:45.119 --> 00:57:45.559]  Stay with us.
[00:57:50.874 --> 00:57:54.195]  Congratulations to our friends at eFoodsDirect.com.
[00:57:54.195 --> 00:57:58.817]  In August, they celebrate 30 years in the long-term storable food business.
[00:57:58.817 --> 00:58:06.281]  To celebrate, eFoodsDirect.com is offering the lowest price ever on their one-year Freedom Food Supply, even less than the price in 1981.
[00:58:06.281 --> 00:58:06.941]  For a limited time, you get 30%
[00:58:09.862 --> 00:58:10.283]  I think?
[00:58:39.462 --> 00:58:40.984]  You're considered getting a supply.
[00:58:40.984 --> 00:58:42.146]  Now is the time.
[00:58:42.146 --> 00:58:42.406]  Call 800-409-5633.
[00:58:42.406 --> 00:58:44.229]  That's 800-409-5633 or efoodsdirect.com forward slash Alex.
[00:58:51.644 --> 00:58:55.648]  Hundreds of nations have fallen to tyranny in the last century alone.
[00:58:55.648 --> 00:58:58.912]  This is our last chance to not relive history.
[00:58:58.912 --> 00:59:03.717]  As we're finishing off this agenda, that we're pulling the rug from underneath Americans at home.
[00:59:03.717 --> 00:59:10.104]  I have tremendous influence on our President and Congress, and they really are calling the shots.
[00:59:10.104 --> 00:59:12.347]  I think it's incumbent upon all of us
[00:59:12.847 --> 00:59:14.068]  Tim Geithner, Bernanke, they're arsonists!
[00:59:14.068 --> 00:59:14.808]  They're asking for more matches!
[00:59:14.808 --> 00:59:17.150]  And the Congress is saying, who do we make the check out to?
[00:59:31.778 --> 00:59:33.900]  Today seems like nobody does care.
[00:59:33.900 --> 00:59:39.064]  And right now in Washington, D.C., we have seen a fall of the Republic.
[00:59:39.064 --> 00:59:51.415]  Get your copy of Fall of the Republic on DVD at InfoWars.com or watch it online right now in super high quality at PrisonPlanet.tv.
[00:59:51.415 --> 00:59:55.018]  Coast to Coast, direct from Austin.
[00:59:55.018 --> 00:59:58.221]  You're listening to the Alex Jones Broadcasting Network.
[01:00:02.031 --> 01:00:08.658]  From his Central Texas Command Center, deep behind enemy lines, the information war continues.
[01:00:08.658 --> 01:00:11.642]  It's Alex Jones and the GCN Radio Network.
[01:00:19.150 --> 01:00:23.971]  Alright, we're into hour number two, and I hate to say, see, we told you so.
[01:00:23.971 --> 01:00:25.932]  It's really horrible news.
[01:00:25.932 --> 01:00:27.332]  The downgrading has begun.
[01:00:27.332 --> 01:00:29.192]  They're blaming the Tea Party.
[01:00:29.192 --> 01:00:31.733]  Not the bankers, not the derivatives.
[01:00:31.733 --> 01:00:34.493]  The whole Seal Team Six situation, very, very suspicious.
[01:00:34.493 --> 01:00:36.634]  I've got a lot of other news.
[01:00:36.634 --> 01:00:38.694]  Government drug dealing we're going to be getting into.
[01:00:38.694 --> 01:00:40.395]  It's not fun to have to expose these people.
[01:00:41.355 --> 01:00:48.342]  Hopefully my public position will protect me and your prayers will, but somebody's got to stand up against these people.
[01:00:48.342 --> 01:00:57.390]  Because they're stealing the pension funds, they're imploding the country, total criminals are running things, and people have got to stop being naive if we're going to reverse any of this.
[01:00:57.390 --> 01:00:59.172]  Ben and Tennessee, you're on the air.
[01:00:59.172 --> 01:01:00.093]  Welcome, thanks for holding.
[01:01:01.095 --> 01:01:06.218]  Hey Alex, thanks for taking my call and thanks for all the great work you're continually doing.
[01:01:06.218 --> 01:01:17.745]  I wanted to get to just the point you just made about this morning on the Sunday talk shows, political talk shows.
[01:01:17.745 --> 01:01:25.510]  I noticed a threat, a common threat running through them, especially on ABC and NBC.
[01:01:25.510 --> 01:01:27.691]  Of course we know NBC owned by General Electric.
[01:01:29.092 --> 01:01:35.495]  One, you had Alan Greenspan on NBC saying, no, we're not going to have a double-dip recession.
[01:01:35.495 --> 01:01:38.656]  No, that's just not likely.
[01:01:38.656 --> 01:01:49.260]  And on the opposite side of the table, you had Rachel Maddow just completely demonizing the Tea Party and saying that S&P had no credibility whatsoever.
[01:01:49.260 --> 01:01:52.521]  And then on ABC, you had Steve Ratner
[01:01:53.061 --> 01:02:08.105]  The architect of the auto industry bailout, who is on record calling any Tea Party member, anybody who doesn't agree with the bailouts, terrorists.
[01:02:08.105 --> 01:02:13.326]  And I know that's a common thread running through the Sunday morning talking points.
[01:02:13.326 --> 01:02:14.406]  No, no, no.
[01:02:14.406 --> 01:02:15.186]  I've got the stack.
[01:02:15.186 --> 01:02:17.347]  I'm glad, absolutely, that's what I saw.
[01:02:17.347 --> 01:02:18.147]  And that's what they're doing.
[01:02:18.147 --> 01:02:21.468]  They're saying, it's not the derivatives, it's not the six megabanks.
[01:02:22.348 --> 01:02:23.550]  It's not the big government.
[01:02:23.550 --> 01:02:25.812]  It's the people who don't like big government.
[01:02:25.812 --> 01:02:29.636]  Now that we're going into the depression publicly, it's all our fault.
[01:02:29.636 --> 01:02:31.659]  They were driving the train over the cliff.
[01:02:31.659 --> 01:02:33.000]  We tried to apply the brakes.
[01:02:33.000 --> 01:02:34.081]  They wouldn't let us.
[01:02:34.081 --> 01:02:37.165]  And now as we go off the cliff, they're looking at us saying, you did this.
[01:02:38.900 --> 01:02:52.255]  Exactly, and for Alan Greenspan to even be allowed to come on these shows, or for people to even think that he has an ounce of credibility left after allowing the derivatives to just go into hopper speed.
[01:02:52.500 --> 01:02:53.041]  Well, that's right.
[01:02:53.041 --> 01:03:07.555]  For those that don't know, just to fill in what you're saying, Ben, it was on his watch in 98-99 they got rid of all the rules and let an inner group of megabanks just create infinity of currency and instruments that we have to back up.
[01:03:07.555 --> 01:03:10.878]  And now that we've backed them up, now it's our fault.
[01:03:10.878 --> 01:03:14.122]  And I guess in a way it is our fault for letting these criminals do this to us.
[01:03:15.779 --> 01:03:22.183]  Well, I agree with you, and in closing, I just want to encourage people to keep supporting what you're doing.
[01:03:22.183 --> 01:03:27.167]  It's such essential work, so thank you again, and God bless.
[01:03:27.167 --> 01:03:28.888]  Well, Ben, I appreciate your call.
[01:03:28.888 --> 01:03:41.056]  We're going to go to break and come back to Jason, Linda, Ryan, Salvatore, Tariq, Roland, Scott, George, Dana, Vincent, and others, and the toll-free number to join us, of course,
[01:03:43.024 --> 01:03:43.985]  We get so many calls.
[01:03:43.985 --> 01:03:45.766]  I hear national shows begging for calls.
[01:03:45.766 --> 01:03:47.647]  Our audience is so big and so great.
[01:03:47.647 --> 01:03:50.448]  We have a computerized phone system on the weekend show.
[01:03:50.448 --> 01:03:54.291]  The Genesis only has like an old-fashioned six-line system, but we do it out of our own studio.
[01:03:54.291 --> 01:03:54.691]  We can, um...
[01:03:56.181 --> 01:04:00.725]  Open the phone line up for about a minute, sometimes just like 10 seconds.
[01:04:00.725 --> 01:04:04.988]  I'll give the number out and they'll open it and like 30 phone calls will just shoot in.
[01:04:04.988 --> 01:04:07.890]  And if they leave it open, hundreds go on the board.
[01:04:07.890 --> 01:04:11.133]  But then that'll bankrupt me because I got to pay for all those toll free calls.
[01:04:11.133 --> 01:04:15.116]  And they can sure add up when I sit here with a big blowhard talking forever.
[01:04:15.116 --> 01:04:16.357]  You know, it was the best of times.
[01:04:16.357 --> 01:04:17.358]  It was the worst of times.
[01:04:18.373 --> 01:04:20.815]  There are so many good people in this country and worldwide.
[01:04:20.815 --> 01:04:24.337]  There are so many inventions and ingenuity.
[01:04:24.337 --> 01:04:27.400]  And so many good people in government, out of government.
[01:04:27.400 --> 01:04:28.801]  So many good police officers.
[01:04:28.801 --> 01:04:31.623]  So many good military people.
[01:04:31.623 --> 01:04:33.885]  So many good talk show hosts.
[01:04:33.885 --> 01:04:36.747]  But we don't run things.
[01:04:36.747 --> 01:04:39.028]  The evil corrupt do.
[01:04:39.028 --> 01:04:41.931]  And we better get the controls back away from them.
[01:04:42.845 --> 01:04:44.586]  Or we don't have any hope.
[01:04:44.586 --> 01:04:47.067]  And I gotta tell you, I'm really creeped out right now.
[01:04:47.067 --> 01:04:48.327]  I got a lot of anxiety.
[01:04:48.327 --> 01:04:50.908]  I've been telling you the last few months I've been having it.
[01:04:50.908 --> 01:04:52.329]  I'm having a lot of anxiety.
[01:04:52.329 --> 01:04:54.270]  I think some really bad stuff's about to happen.
[01:04:54.270 --> 01:04:54.850]  We'll be right back.
[01:05:00.580 --> 01:05:02.281]  Hi folks, this is Alex Jones.
[01:05:02.281 --> 01:05:07.583]  I'm looking for people that have the wisdom to spot savings, opportunity, and recognize risk.
[01:05:07.583 --> 01:05:09.123]  Saving means to make money.
[01:05:09.123 --> 01:05:17.887]  The Cal Bend Pure Soap Company can save you thousands of dollars and give you good old-fashioned real soaps that are triple concentrated and twice as good as what you're using now.
[01:05:18.647 --> 01:05:26.169]  Soaps made from vegetable and coconut oils that contain no useless dyes, perfumes, deodorants, or antibacterials.
[01:05:26.169 --> 01:05:34.172]  Your risk is the hundreds of hazardous toxic detergents that give you rashes, itching sores, and deteriorating clothing called lint.
[01:05:34.172 --> 01:05:39.413]  If you want something better, if you want something you've never had before, you have to do something you've never done before.
[01:05:39.413 --> 01:05:41.574]  Getting a free catalog is easy by calling 800-340-7091.
[01:05:44.295 --> 01:05:47.257]  We now take you live to the Central Texas Command Center.
[01:06:13.010 --> 01:06:16.211]  This country has a lot of great people in it.
[01:06:16.211 --> 01:06:17.691]  And we can turn things around.
[01:06:42.113 --> 01:06:58.883]  But we're going to have to stop being so naive and admit that corrupt elements have taken over almost every major position of power and that it's become systemic and that the sky is the limit if we don't get involved.
[01:06:58.883 --> 01:07:08.248]  I mean, everywhere I go, I'd say half the people I walk by on the street or in a business or at the grocery store stop and talk to me and are listeners.
[01:07:08.248 --> 01:07:08.849]  Great people.
[01:07:10.034 --> 01:07:17.459]  I mean, I went to a restaurant here with my parents and probably had, just while I was walking around in the place, 10 people come up to me.
[01:07:17.459 --> 01:07:19.761]  The waiter was a listener.
[01:07:19.761 --> 01:07:23.964]  Well, they all say, great job, we're glad you're there doing what you're doing.
[01:07:23.964 --> 01:07:27.686]  Like, I'm going to be able to fix things.
[01:07:27.686 --> 01:07:39.175]  All I can do is go, hey, you know, here's 20 news articles that aren't getting national attention where the government's caught shipping guns into Mexico and cocaine in.
[01:07:39.994 --> 01:07:42.495]  And they're not even getting in trouble.
[01:07:42.495 --> 01:07:44.737]  All I can do is say we're not in Kansas anymore.
[01:07:44.737 --> 01:07:48.138]  Alright, I'm gonna go to your phone calls.
[01:07:48.138 --> 01:07:51.220]  It's just that we really do have a case of tyranny.
[01:07:51.220 --> 01:07:52.541]  We have cancer, politically.
[01:07:53.323 --> 01:07:58.729]  And it's not going to go away when Obama leaves office, just like it didn't go away when Bush left office.
[01:07:58.729 --> 01:08:04.855]  The political ruling class... I have these idiots email me and they say, I like Democrats.
[01:08:04.855 --> 01:08:07.358]  The economy was roaring under Bill Clinton.
[01:08:07.358 --> 01:08:09.120]  Of course it was.
[01:08:09.120 --> 01:08:15.747]  They were... You know, a fish, when it bites onto a hook with a worm on it, for about a split second thinks the worm tastes good.
[01:08:16.989 --> 01:08:23.135]  And the way economies and societies go, four or five years is a millisecond.
[01:08:23.135 --> 01:08:25.277]  They were hyper-inflating the currency.
[01:08:25.277 --> 01:08:31.903]  They were creating thousands of trillions of financial instruments and flooding the markets with it.
[01:08:31.903 --> 01:08:33.685]  Of course there was a bubble.
[01:08:35.579 --> 01:08:46.742]  And now Alan Greenspan and others are parading around on TV, and the White House is blaming people that want to be fiscally responsible for the fact that we've lost our AAA rating.
[01:08:46.742 --> 01:08:48.943]  We lost our AAA rating a long time ago.
[01:08:48.943 --> 01:08:53.164]  We've been positioned into economic collapse, and I'm going to be breaking that down after we go to your calls.
[01:08:53.164 --> 01:08:54.745]  But right now, Jason in Connecticut.
[01:08:54.745 --> 01:08:55.645]  You're on the air, Jason.
[01:08:55.645 --> 01:08:55.965]  Go ahead.
[01:08:57.302 --> 01:09:04.807]  Alex, man, I'll tell you, my family came here in 1895, and this is not the America that they dreamt of.
[01:09:04.807 --> 01:09:08.610]  And no disrespect to America, we're in a bad time right now.
[01:09:08.610 --> 01:09:13.793]  But a quick comment about Steel Team 6.
[01:09:13.793 --> 01:09:23.380]  The comment was, do you think that this is a typical Goodfellas, Godfather type hit where they gotta shut everybody up so the truth doesn't come out?
[01:09:25.086 --> 01:09:25.967]  We don't know.
[01:09:25.967 --> 01:09:38.855]  We know that witnesses all over that populated area, and I have the newscast posted on Infowars.com and PrisonPlanet.com, reported that the people got on the helicopter and it blew up.
[01:09:38.855 --> 01:09:45.880]  And then my military sources said, indeed, SEALs did die back in May, or even before that.
[01:09:45.880 --> 01:09:46.801]  When was the Bin Laden raid?
[01:09:48.559 --> 01:09:48.719]  Time
[01:10:06.980 --> 01:10:13.324]  You know, throwing him in the ocean, give me a break, fake situation room photos of the president looking tough.
[01:10:13.324 --> 01:10:14.845]  All of that was a lie.
[01:10:14.845 --> 01:10:18.768]  Our government sources say it's a lie, and that Seals did die.
[01:10:18.768 --> 01:10:21.310]  And so how will they cover up that Seals died?
[01:10:21.310 --> 01:10:25.493]  They'll wait a few months, tell their family they're out of contact, you know, they're Seals.
[01:10:25.493 --> 01:10:30.136]  Then there's another helicopter crash, and then you just tag their names onto it.
[01:10:30.136 --> 01:10:32.438]  That's the most likely.
[01:10:33.118 --> 01:10:36.720]  Because we know that SEALs died in the Bin Laden raid from our sources.
[01:10:36.720 --> 01:10:38.620]  They've proven very accurate.
[01:10:38.620 --> 01:10:40.381]  And plus we have the helicopter crashing there.
[01:10:40.381 --> 01:10:43.142]  It's not just like our sources are saying that.
[01:10:43.142 --> 01:10:44.223]  So I don't know.
[01:10:44.223 --> 01:10:54.688]  Or were they knocking out the rest of SEAL Team 6 because they were speaking out like Pat Tillman, like Jessica Lynch's team, who said she was hiding in fear.
[01:10:54.688 --> 01:10:55.288]  This isn't true.
[01:10:55.928 --> 01:10:57.571]  And they went and killed him.
[01:10:57.571 --> 01:11:00.755]  And then she came out and said it's all fake, I was told to lie by the Pentagon.
[01:11:00.755 --> 01:11:03.680]  They really kill people in these PR things.
[01:11:03.680 --> 01:11:08.848]  If it's a PR event, for their agenda, they will kill anybody involved if they get in the way of it.
[01:11:08.848 --> 01:11:11.331]  Pat Tillman didn't want to be their PR guy anymore, they murdered him.
[01:11:12.092 --> 01:11:20.517]  You know, Jessica Lynch's team, and I went on air and I said, Jessica Lynch, you better come out and admit this was fake or they're gonna kill you and say the hero died in a car wreck.
[01:11:20.517 --> 01:11:24.619]  And she came out two days later, I guess somebody else must have warned her, I don't know, and said it's all fake.
[01:11:24.619 --> 01:11:28.461]  They told me to do it, the book, all of it's fake, it's all fake.
[01:11:28.461 --> 01:11:30.982]  I mean, they don't play games.
[01:11:30.982 --> 01:11:32.703]  Jason, I appreciate your call.
[01:11:32.703 --> 01:11:34.004]  Because it's not our government.
[01:11:35.208 --> 01:11:38.210]  Okay, it's foreign banking interest run our military.
[01:11:38.210 --> 01:11:39.972]  They run the greatest military on the earth.
[01:11:39.972 --> 01:11:43.574]  They run our checkbook and they've run it into the ground.
[01:11:43.574 --> 01:11:45.536]  Okay, and they're not going to stop.
[01:11:45.536 --> 01:11:50.239]  We've got to get these foreign banks out of here or there's no future.
[01:11:50.239 --> 01:11:52.001]  Linda in Maryland, you're on the air.
[01:11:52.001 --> 01:11:52.961]  Welcome.
[01:11:52.961 --> 01:11:54.182]  Thanks for taking my call.
[01:11:54.182 --> 01:11:58.446]  I sincerely want to thank you and your staff for everything you have done.
[01:11:58.446 --> 01:12:00.107]  I've been a listener for about 10 years.
[01:12:00.831 --> 01:12:04.834]  And I have today called to offer you some constructive criticism.
[01:12:04.834 --> 01:12:06.656]  I hope you will be open to it.
[01:12:06.656 --> 01:12:07.636]  Oh, I need it.
[01:12:07.636 --> 01:12:09.418]  I can't stand my own show.
[01:12:09.418 --> 01:12:10.419]  Tell me about it.
[01:12:10.419 --> 01:12:12.140]  It's not your show.
[01:12:12.140 --> 01:12:22.748]  It sounds like you've gotten into some very difficult speech patterns and habits like guttural sounds when you stall to get your next thought and stuttering.
[01:12:24.295 --> 01:12:28.639]  And an incredibly scratchy voice when you speak slowly and deeply.
[01:12:28.639 --> 01:12:35.224]  It's to the point where after 10 years it's become hard for me to listen to you and I don't want that to happen.
[01:12:35.224 --> 01:12:35.985]  No, I hear you.
[01:12:35.985 --> 01:12:39.428]  But listen, different strokes for different folks.
[01:12:39.428 --> 01:12:41.650]  I have to focus not to speak super deep.
[01:12:42.350 --> 01:12:43.912]  And it's from screaming at rallies.
[01:12:43.912 --> 01:12:52.001]  I mean, have you ever seen, like, an 18-year-old cheerleader graduate in high school and she sounds like a man from screaming, you know, during the drills?
[01:12:52.001 --> 01:12:53.683]  And that's what's happened to my voice.
[01:12:53.683 --> 01:12:56.787]  And I have to speak at the front of my mouth to not sound super deep.
[01:12:58.228 --> 01:13:01.830]  But again, that's actually the voice they look for in radio shows.
[01:13:01.830 --> 01:13:06.712]  A lot more people like it than don't like it, and it's very distinctive, Linda.
[01:13:06.712 --> 01:13:07.993]  And there's really nothing I can do.
[01:13:07.993 --> 01:13:10.594]  I mean, you can call it a handicap.
[01:13:10.594 --> 01:13:13.456]  I also do have a lot of things going on in my mind.
[01:13:13.456 --> 01:13:17.978]  Sometimes I sound completely fluent, and every word sounds like a poet wrote it.
[01:13:17.978 --> 01:13:20.380]  Other times it's a bunch of starting and stopping.
[01:13:20.380 --> 01:13:22.681]  But the radio show is real.
[01:13:22.681 --> 01:13:24.362]  I'm not reading off a teleprompter here.
[01:13:24.742 --> 01:13:26.423]  I understand that.
[01:13:26.423 --> 01:13:34.705]  Maybe just to go back and listen to what you've already said might be of help, and you might get a better idea of what I'm speaking about.
[01:13:34.705 --> 01:13:39.906]  But I want to continue listening to your show, but sometimes it has become very, very difficult for me.
[01:13:39.906 --> 01:13:42.427]  Oh dear, Linda, would you rather this voice?
[01:13:42.427 --> 01:13:44.628]  No.
[01:13:44.628 --> 01:13:47.408]  Linda, when we get done with you, we're going to Ryan.
[01:13:47.408 --> 01:13:49.049]  I can do this voice.
[01:13:49.049 --> 01:13:52.630]  Ladies and gentlemen, we're going to be live here for the next two hours.
[01:13:54.320 --> 01:13:58.924]  Or, how about this?
[01:13:58.924 --> 01:13:59.885]  Impressive.
[01:13:59.885 --> 01:14:01.726]  Most impressive.
[01:14:01.726 --> 01:14:05.049]  I see you constructed a new lightsaber, Linda.
[01:14:05.049 --> 01:14:09.132]  Indeed you are powerful, as the Emperor has foreseen.
[01:14:09.132 --> 01:14:18.699]  When you pick up your speech, your voice does come up a little bit and then you stop the scratchiness and I realize you have so much to say it doesn't come to your lips fast enough.
[01:14:19.617 --> 01:14:20.857]  Well, that's what's happening.
[01:14:20.857 --> 01:14:22.098]  I know.
[01:14:22.098 --> 01:14:25.499]  It sounds like I'm a chimpanzee on PCP sometimes.
[01:14:25.499 --> 01:14:26.619]  I hear you, Linda.
[01:14:26.619 --> 01:14:28.340]  And listen, I'm the boss up here.
[01:14:28.340 --> 01:14:31.881]  So there's nobody, you know, I can talk radio here coaching me or anything.
[01:14:31.881 --> 01:14:33.381]  The show's getting more popular than ever.
[01:14:33.381 --> 01:14:35.162]  People like real stuff.
[01:14:35.162 --> 01:14:40.803]  But I will, from henceforth, do the show for the rest of the day in the Marvin the Martian accent.
[01:14:44.028 --> 01:14:50.132]  But try to pay more attention about the scratchiness and the stuttering and the guttural sounds.
[01:14:55.287 --> 01:14:55.687]  I don't
[01:15:15.422 --> 01:15:23.086]  Our AAA rating downgraded and it's only going to get worse from here because the bankers now will get higher percentage points on us.
[01:15:23.086 --> 01:15:28.468]  We give them our money in banker bailouts, they then loan it back to us at higher interest rates.
[01:15:28.468 --> 01:15:32.590]  We're being positioned just like the mafia positioned somebody with loan sharking.
[01:15:32.590 --> 01:15:35.892]  Now listen, Linda, I'm not mad at you, but I'm going to ask callers.
[01:15:35.892 --> 01:15:39.154]  I don't want to talk about my voice when we come back, okay?
[01:15:39.154 --> 01:15:39.894]  I do not want to do it.
[01:15:41.371 --> 01:15:45.272]  But in the interest of radio, I will speak in this voice.
[01:15:45.272 --> 01:15:46.733]  An NPR voice.
[01:15:46.733 --> 01:15:48.553]  David Rockefeller loves you.
[01:15:48.553 --> 01:15:50.254]  Hand over all your property.
[01:15:50.254 --> 01:15:51.794]  World government cares.
[01:15:51.794 --> 01:15:53.175]  Carbon taxes are good.
[01:15:53.175 --> 01:15:54.415]  How's that sound?
[01:15:54.415 --> 01:15:57.236]  We'll be right back with Ryan and many others.
[01:15:57.236 --> 01:15:57.896]  Stay with us.
[01:15:57.896 --> 01:15:58.677]  Infowars.com.
[01:16:00.558 --> 01:16:05.120]  This is Alex Jones with five good reasons you should consider buying a solar power generator.
[01:16:05.120 --> 01:16:06.021]  Number one.
[01:16:06.021 --> 01:16:09.443]  New climate legislation could easily double or triple your electric bill.
[01:16:09.443 --> 01:16:10.323]  Number two.
[01:16:10.323 --> 01:16:15.206]  Our new energy czar wants to control how much power your electric company allows you to have.
[01:16:15.206 --> 01:16:15.946]  It's true.
