[00:00.000 --> 00:13.000]  Big Brother, mainstream media. Government cover-ups. You want answers? Well, so does he.
[01:04:55.000 --> 01:05:02.000]  infowars.com, BrazilBloona.tv, stay with us.
[01:05:02.000 --> 01:05:06.000]  Hi folks, this is Alex Jones and I want to tell you about the Silver Lungs Generator.
[01:05:06.000 --> 01:05:15.000]  Now you can produce pure and endless colloidal silver and deliver the solution directly into the bloodstream by breathing the solution through the lungs.
[01:05:15.000 --> 01:05:19.000]  The respiratory system is the first line of defense for airborne pathogens and viruses.
[01:05:19.000 --> 01:05:31.000]  The Silver Lungs Generator infuses the respiratory system with your self-produced nano-silver solutions and also delivers the silver nanoparticles instantly into the bloodstream.
[01:05:31.000 --> 01:05:40.000]  With continued legislation threatening the sale of nano-silver products, you can now produce pure and endless colloidal silver with the Silver Lungs Generator.
[01:05:40.000 --> 01:05:46.000]  Very easy to follow step-by-step instructions are provided, making production fast and simple.
[01:05:46.000 --> 01:05:53.000]  Go to www.silverlungs.com today and learn more about the breakthrough technology of the Silver Lungs Generator.
[01:05:53.000 --> 01:06:17.000]  That's www.silverlungs.com.
[01:06:24.000 --> 01:06:30.000]  This documentary exposes how the continuity of government program has established an old powerful shadow state.
[01:06:30.000 --> 01:06:34.000]  Police State 4 chronicles the sickening depths to which our republic has fallen.
[01:06:34.000 --> 01:06:39.000]  Prepare to enter the secretive world of emergency dictatorship.
[01:06:39.000 --> 01:06:45.000]  Body scanners, sound cameras, citizen spies, staged terror and cameras on every street corner.
[01:06:45.000 --> 01:06:48.000]  It's only the beginning of the New World Order's hellish plan.
[01:06:48.000 --> 01:06:50.000]  The police state isn't coming.
[01:06:50.000 --> 01:07:00.000]  It's here. Secure your copy today at infowars.com or see it online in the highest quality at prismplanet.tv.
[01:07:21.000 --> 01:07:25.000]  The first is a six-month bulk supply in number 10 cans.
[01:07:25.000 --> 01:07:32.000]  And the second is a five-week supply of quick and easy meals, including delicious bakery items shipped in heavy-duty totes.
[01:07:32.000 --> 01:07:34.000]  Both are special values for the holidays.
[01:07:34.000 --> 01:07:40.000]  When you order two or more of these special holiday packs, you'll get free shipping on the entire order.
[01:07:40.000 --> 01:07:46.000]  These holiday packs are always special combinations of food that are not available at any other time of the year.
[01:07:46.000 --> 01:07:52.000]  Call 800-409-5633 on the web eFoodsDirect.com slash Alex.
[01:07:52.000 --> 01:07:59.000]  That's 800-409-5633 on the web eFoodsDirect.com slash Alex.
[01:08:02.000 --> 01:08:08.000]  From his Central Texas Command Center deep behind enemy lines, the information war continues.
[01:08:08.000 --> 01:08:16.000]  It's Alex Jones and the GCN Radio Network.
[01:08:22.000 --> 01:08:25.000]  All right, we're going back to your phone calls then into the economy.
[01:08:25.000 --> 01:08:31.000]  The big developments on the TSA full-scale revolt against tyranny as they begin to cave in.
[01:08:31.000 --> 01:08:37.000]  Major cracks in the facade have now turned into giant gaping holes in their fraud.
[01:08:37.000 --> 01:08:40.000]  They do and have been putting TSA on the streets.
[01:08:40.000 --> 01:08:46.000]  I want to get into their master plan on that front and I want to continue with your phone calls.
[01:08:46.000 --> 01:08:51.000]  I first, though, wanted to remind listeners that just because you're awake,
[01:08:51.000 --> 01:08:56.000]  just because you know more about the New World Order than I do on many fronts,
[01:08:56.000 --> 01:09:03.000]  I'm always amazed by the emails and comments and letters I'm sent and the astute understanding that people have.
[01:09:03.000 --> 01:09:07.000]  We're all working together becoming more knowledgeable.
[01:09:07.000 --> 01:09:11.000]  The general public is awake now to a certain extent.
[01:09:11.000 --> 01:09:17.000]  That's a big part of the equation, but they don't know exactly what's going on.
[01:09:17.000 --> 01:09:20.000]  Now is the time to reach out to the public.
[01:09:20.000 --> 01:09:26.000]  Now is the time to give them high-quality, well-produced documentary films.
[01:09:26.000 --> 01:09:34.000]  And when you give them a film with a professionally done cover, shrink-wrapped, that's got a brief description on the back,
[01:09:34.000 --> 01:09:41.000]  they are more apt to watch it, and that is someone's mind that you are literally unlocking.
[01:09:41.000 --> 01:09:46.000]  Now we have a special going right now at infowars.com.
[01:09:46.000 --> 01:09:50.000]  It's only going through Christmas. It's the Essential Alex Jones.
[01:09:50.000 --> 01:09:59.000]  It is my five newest and most powerful films for $24.95 apiece.
[01:09:59.000 --> 01:10:12.000]  $24.95 apiece, that is less than $5 apiece, the Obama deception, in-game, terror storm, fall of the republic,
[01:10:12.000 --> 01:10:18.000]  police state for the rise of FEMA, and even if you already have one or more of these films,
[01:10:18.000 --> 01:10:22.000]  get them. Give them to your friends and family.
[01:10:22.000 --> 01:10:27.000]  I don't care if they're a Muslim or a Jew and don't practice Christmas.
[01:10:27.000 --> 01:10:33.000]  Say Happy Hanukkah or whatever. Just give them the material if they're an atheist.
[01:10:33.000 --> 01:10:35.000]  So what? They love Christmas.
[01:10:35.000 --> 01:10:40.000]  The point is that we need to wake people up here.
[01:10:40.000 --> 01:10:42.000]  And we've got a bunch of other specials.
[01:10:42.000 --> 01:10:46.000]  You can get one copy of any title and get three more titles free.
[01:10:46.000 --> 01:10:49.000]  That's with all of our top films.
[01:10:49.000 --> 01:10:51.000]  We're not discounting our old films.
[01:10:51.000 --> 01:10:55.000]  We're discounting our newest, most powerful films at infowars.com.
[01:10:55.000 --> 01:11:01.000]  And until Christmas, we're also running a special we do every year in the middle of November into December,
[01:11:01.000 --> 01:11:05.000]  five months free at prisonplanet.tv.
[01:11:05.000 --> 01:11:07.000]  You get 5.3 months free.
[01:11:07.000 --> 01:11:08.000]  That's what the special comes out to.
[01:11:08.000 --> 01:11:10.000]  You pay for 6.7 months.
[01:11:10.000 --> 01:11:15.000]  You get 5.3 months free with a yearly membership at prisonplanet.tv.
[01:11:15.000 --> 01:11:19.000]  Or you can get a trial membership for a month, 5.95.
[01:11:19.000 --> 01:11:22.000]  My book, Paul Watson's book, expanded extras.
[01:11:22.000 --> 01:11:24.000]  We've had a new Jesse Ventura video interview.
[01:11:24.000 --> 01:11:26.000]  A new Willie Nelson.
[01:11:26.000 --> 01:11:28.000]  All of the Catherine Austin fits.
[01:11:28.000 --> 01:11:30.000]  Dr. Sherry Tenpenny.
[01:11:30.000 --> 01:11:34.000]  I mean, look at the new interviews every day or two.
[01:11:34.000 --> 01:11:36.000]  Going up, in fact, we had these ready last week.
[01:11:36.000 --> 01:11:38.000]  They're going up the next few days.
[01:11:38.000 --> 01:11:39.000]  They're on the server now.
[01:11:39.000 --> 01:11:41.000]  We've got Dr. Russell Blalock.
[01:11:41.000 --> 01:11:44.000]  We've got a whole bunch of other never before seen interviews.
[01:11:44.000 --> 01:11:47.000]  Sit down, video, professional interviews.
[01:11:47.000 --> 01:11:49.000]  You can burn them right there, burn them to disc.
[01:11:49.000 --> 01:11:51.000]  Give them to everyone you know.
[01:11:51.000 --> 01:11:55.000]  Any subject you want to cover, any subject you want to burn a copy of a subject,
[01:11:55.000 --> 01:11:58.000]  higher quality audio, commercial free podcast of the show.
[01:11:58.000 --> 01:12:04.000]  And it funds our operation, prisonplanet.tv, prisonplanet.tv,
[01:12:04.000 --> 01:12:07.000]  or infoawards.com by the books, t-shirts, materials.
[01:12:07.000 --> 01:12:09.000]  All orders get a free citizen rule book.
[01:12:09.000 --> 01:12:11.000]  And your purchase makes this transmission possible.
[01:12:11.000 --> 01:12:19.000]  You can also call toll-free, 888-253-3139, 888-253-3139.
[01:12:19.000 --> 01:12:26.000]  Or you can also write to us at PO Box 1-9-549, Austin, Texas, 787-60.
[01:12:26.000 --> 01:12:28.000]  And I want to thank all of you for your support over the years.
[01:12:28.000 --> 01:12:30.000]  We couldn't have done it without you.
[01:12:30.000 --> 01:12:35.000]  And this information wouldn't be all over the place and literally on fire if it wasn't for you.
[01:12:35.000 --> 01:12:37.000]  We are the spearhead.
[01:12:37.000 --> 01:12:39.000]  We together are the tip of the spear.
[01:12:39.000 --> 01:12:43.000]  Let's go to Julio in Illinois. Julio, thanks for holding.
[01:12:43.000 --> 01:12:48.000]  Alex Jones, happy early Thanksgiving to you and all the freedom lovers worldwide.
[01:12:48.000 --> 01:12:55.000]  Around last year during Christmas, listening to you talking about the Christmas Day CIA bombing,
[01:12:55.000 --> 01:12:57.000]  fake bombing that took place.
[01:12:57.000 --> 01:13:01.000]  I knew then and there that 2010 was going to be a pivotal year in the Info War.
[01:13:01.000 --> 01:13:04.000]  And it turned out to be exactly that.
[01:13:04.000 --> 01:13:13.000]  Well, for everyone who is awake with the so-called TSA thing, show your friends who have been molested by these pigs at TSA.
[01:13:13.000 --> 01:13:15.000]  Show them police state 4 rise of FEMA.
[01:13:15.000 --> 01:13:21.000]  I mean, that film pretty much lays the groundwork for what's currently going on and what's going to happen next.
[01:13:21.000 --> 01:13:25.000]  It covers the full history, the current operations and the future spectrum.
[01:13:25.000 --> 01:13:30.000]  If somebody sees Police State 4, they will have a master's degree in the police state.
[01:13:30.000 --> 01:13:32.000]  I mean, cops should see this.
[01:13:32.000 --> 01:13:35.000]  And when cops do see it, they freak out because they know it's all accurate.
[01:13:35.000 --> 01:13:38.000]  They had never just put all the pieces together.
[01:13:38.000 --> 01:13:46.000]  Secondly, in terms of J. Rockefeller, the scum in West Virginia, talking about, you know, the little bug inside of him.
[01:13:46.000 --> 01:13:49.000]  Maybe it's his RFID chip or maybe it's the devil.
[01:13:49.000 --> 01:13:53.000]  I don't know. Talking about trying to get rid of Fox and MSNBC.
[01:13:53.000 --> 01:14:01.000]  People need to look up electronic media law by Roger Sadler to understand the rules of what the FTC actually can and can't do.
[01:14:01.000 --> 01:14:06.000]  The FTC has no regulation over cable satellite systems. They have no regulation over satellite systems.
[01:14:06.000 --> 01:14:10.000]  No, they're just announcing that they have the regulation over it.
[01:14:10.000 --> 01:14:13.000]  Just like TSA is announcing they can stick your hand down your pants.
[01:14:13.000 --> 01:14:15.000]  They can't. This is brazen tyranny.
[01:14:15.000 --> 01:14:21.000]  Just wading into the middle of things and openly calling for censoring the web.
[01:14:21.000 --> 01:14:24.000]  They're doing this because they are in deep trouble.
[01:14:24.000 --> 01:14:26.000]  They think we're all ignorant.
[01:14:26.000 --> 01:14:34.000]  And one last thing, someone called earlier about FEMA camps, if people can look up the Cancun Climate Conference coming up in Cancun, Mexico on the 29th.
[01:14:34.000 --> 01:14:46.000]  It talks about in that website, in one of their documents, Mexico is getting set to relocate their citizens in high concentrated greenhouse pollutant areas to a special camp.
[01:14:46.000 --> 01:14:49.000]  And people, it's in their website. People just Google.
[01:14:49.000 --> 01:14:56.000]  Oh my gosh, oh my gosh, oh my gosh, that's why I love taking calls because I saw that two weeks ago.
[01:14:56.000 --> 01:14:58.000]  I looked at it.
[01:14:58.000 --> 01:15:02.000]  I saw it two weeks ago on their website and my mouth dropped. I showed my roommate this.
[01:15:02.000 --> 01:15:04.000]  I'm like, this is how they're going to get it.
[01:15:04.000 --> 01:15:07.000]  No, no, no, I got to stop you. I got to stop you right now, Julio.
[01:15:07.000 --> 01:15:11.000]  This is my biggest frustration. This is my biggest problem.
[01:15:11.000 --> 01:15:23.000]  And I literally just got chills when Julio said that. And then after the chills, I had like a hot flash of anger and literally began sweating the minute he said that.
[01:15:23.000 --> 01:15:28.000]  And I just got chills again. I just got chills again. I just got chills again.
[01:15:28.000 --> 01:15:37.000]  You know why I'm getting chills? Because my gut is telling me, Alex, you aren't professional. You suck.
[01:15:37.000 --> 01:15:42.000]  Alex, you've got to go to the next level. You've got to get yourself together.
[01:15:42.000 --> 01:15:47.000]  You were sent that by listeners two weeks ago. You confirmed it was real.
[01:15:47.000 --> 01:15:59.000]  It tied into Agenda 21. It tied into everything and was another key confirmation matrix point that confirmed hundreds of other data points.
[01:15:59.000 --> 01:16:10.000]  And I printed it at home, didn't bring it, didn't cover it, and then it makes me angry to think of how many other things I'm aware of and I don't cover.
[01:16:10.000 --> 01:16:27.000]  And then, and then literally my mind explodes into fractal understanding and awareness of just how diabolical this green neo feudalistic serfdom is, how they are openly going to herd people into these labor camp sectors.
[01:16:27.000 --> 01:16:44.000]  All the official UN maps of over half the U.S. off limits, the checkpoints to track us, and this green tyranny that Club of Rome talks about merging with the quote anti-terror system that they wrote about in 1991.
[01:16:44.000 --> 01:16:51.000]  And I meant to give that to Watson. So let me stop you, Julio, because again, I saw it. I printed it out.
[01:16:51.000 --> 01:16:58.000]  But now I forget the name of it. Give me the website, the name of the paper, and where it is. We'll pull it up right now.
[01:16:58.000 --> 01:17:03.000]  Oh, I see. That's the problem. I'm currently driving right now and I don't have a computer.
[01:17:03.000 --> 01:17:14.000]  Alex, if you just Google, it's right on the UN CanTune website. It's underneath the documents tab. I apologize for this, but it's on their own website.
[01:17:14.000 --> 01:17:26.000]  No, it's not you. It's not I'm not growling because of you, Julio. Whenever I constantly see hardcore stuff and I'm so overwhelmed that then I don't even...
[01:17:26.000 --> 01:17:35.000]  And just while you did this, while you spurred my memory, I've had like 10 or 15 other things pop up in my head to the point of I just want to smash the microphone,
[01:17:35.000 --> 01:17:44.000]  tump the desk over, and run screaming down the street. If people knew how hardcore it is, how much worse it is than we can tell you, how fast they're moving.
[01:17:44.000 --> 01:17:51.000]  World government openly. And I can't handle it all anymore. I'm sick of it. I'm tired of the globalists. They're so evil.
[01:17:51.000 --> 01:17:58.000]  I mean, Julio, they admittedly murder our troops and chemical weapons test, release biological weapons in the New York subway,
[01:17:58.000 --> 01:18:10.000]  radiate foster children, murder people, inject children with syphilis. They get caught and we still sit here and trust the government and have debates about did they stage the terror attacks or not.
[01:18:10.000 --> 01:18:20.000]  Of course they stage the terror attacks. Now listen, what section was this under? So I guess we just pull up the UN subsection.
[01:18:20.000 --> 01:18:25.000]  But a lot of times they create a whole new URL. Is it the CanTune meeting? What's it called?
[01:18:25.000 --> 01:18:33.000]  It's the, you just had a Google UN CanTune conference and it takes you, it's like the first or second link on Google. It takes you to the exact website.
[01:18:33.000 --> 01:18:38.000]  I know, I've seen it. That's my frustration. Okay, UN, as soon as I settle down, I'll be able to remember.
[01:18:38.000 --> 01:18:53.000]  UN Climate Conference, and then think back, we'll need to then search the term on the site, sustainability, communities, Mexico, is that it?
[01:18:53.000 --> 01:19:00.000]  Yeah, it talks about, it says Mexico leading the way. It's under the documents tab.
[01:19:00.000 --> 01:19:10.000]  Okay, Mexico leading the way, but you're a long time listener, Julio. You've been calling for years. Do you remember the stories I told of when I was 8, 9, 10, 11, 12 years old?
[01:19:10.000 --> 01:19:18.000]  Every year, my parents' favorite holiday destination, because it was only two hours away from Austin via plane, was CanTune.
[01:19:18.000 --> 01:19:24.000]  We'd fly in, we'd stay one day at a hotel, then we'd get in the car and we'd drive to cenotes, ruins.
[01:19:24.000 --> 01:19:32.000]  We'd drive way down into southern Mexico, where the Mexicans actually stay when they're on vacation, ten times more beautiful than CanTune.
[01:19:32.000 --> 01:19:40.000]  And I would see all these little UN signs everywhere. I'll tell folks when we come back, great job Julio, spurring my memory on that.
[01:19:40.000 --> 01:19:50.000]  But anyways, the UN kicked almost all the poor Mexicans who own their own land, who'd been there for thousands of years off their own property.
[01:19:50.000 --> 01:19:59.000]  The UN did this, and then forced them up to Mexico City, and that was part of a UN program. So yes, the UN now is going to do the same thing again in Mexico.
[01:19:59.000 --> 01:20:11.000]  We'll be right back.
[01:20:29.000 --> 01:20:40.000]  For instance, if you want to remodel your home, go to homegain.com. Use their home sale maximizer to help you determine which home improvements can most increase your home's value before you put it on the market.
[01:20:40.000 --> 01:20:51.000]  For ten years, these folks have been helping home sellers and buyers. Visit their link at infowars.com. Look for Max, the orange homegain gorilla, to help you with any real estate needs you might have.
[01:20:51.000 --> 01:21:00.000]  For all of this site, it's homegain.com. Check them out today.
[01:21:00.000 --> 01:21:04.000]  Is it really possible to get out of debt without payment plans or attorneys?
[01:21:04.000 --> 01:21:12.000]  18 years ago, we developed a program that has made thousands debt free in just 90 days. It's called Zero Debt in 90 Days, and it works.
[01:21:12.000 --> 01:21:23.000]  The credit card debt, medical bills, even collection lawsuits.
[01:21:23.000 --> 01:21:31.000]  With Zero Debt in 90 days, your success is guaranteed in writing. There is no other program of its kind. Don't be alone when creditors gang up on you.
[01:21:31.000 --> 01:21:49.000]  Our team of experts provide the resources to fight back and stop creditors in only 90 days, guaranteed, prevent wage garnishments, bank levies, and stop collection calls with our proven program. Call Zero Debt in 90 days now, 800-477-9256, and ask for free information from an expert who also completed our program.
[01:21:49.000 --> 01:21:59.000]  800-477-9256 or zerodebtguaranteed.com. 800-477-9256 or zerodebtguaranteed.com.
[01:21:59.000 --> 01:22:13.000]  In a coming apart world, you need something to keep it tied together. That something is Atwood Rope, the highest quality rope made in the USA from exotic braids for military, rescue, arborist, chip yards, tow line, or boating.
[01:22:13.000 --> 01:22:20.000]  Quality rope at affordable prices you and your customers can depend on. Find a dealer or shop online at www.atwoodrope.net.
[01:22:20.000 --> 01:22:29.000]  Enter promo code radio to receive 100 feet of 550 paracord free with purchase. Atwood Rope, working to keep the world tied together.
[01:22:50.000 --> 01:22:59.000]  Behind by rising inflation and low returns, call 800-686-2237. Secure your future and call 1-800-686-2237.
[01:23:21.000 --> 01:23:27.000]  Wind Blue Power carries the best battery charging wind generators and permanent magnet alternators in the country.
[01:23:27.000 --> 01:23:35.000]  Our 12 volt wind generator kits are also great for small cabins and campers, and all wind blue power kits qualify for a 30% tax credit.
[01:23:35.000 --> 01:23:50.000]  So get your discount now. Go to WINDBLUEpower.com today and enter coupon code radio for 5% off or simply call 800-976-0026.
[01:23:50.000 --> 01:24:13.000]  Protect your family's emergency energy needs now at WINDBLUEpower.com.
[01:24:13.000 --> 01:24:33.000]  WINDBLUE Power is available at WINDBLUE Power.com.
[01:24:33.000 --> 01:24:44.000]  We are back live.
[01:24:44.000 --> 01:25:12.000]  WINDBLUE Power is available at WINDBLUE Power.com.
[01:25:12.000 --> 01:25:41.000]  WINDBLUE Power is available at WINDBLUE Power.com.
[01:25:41.000 --> 01:26:04.000]  WINDBLUE Power is available at WINDBLUE Power.com.
[01:26:04.000 --> 01:26:26.000]  WINDBLUE Power is available at WINDBLUE Power.com.
[01:26:26.000 --> 01:26:48.000]  WINDBLUE Power is available at WINDBLUE Power.com.
[01:26:48.000 --> 01:27:10.000]  WINDBLUE Power is available at WINDBLUE Power.com.
[01:27:10.000 --> 01:27:30.000]  WINDBLUE Power is available at WINDBLUE Power.com.
[01:27:30.000 --> 01:27:58.000]  WINDBLUE Power is available at WINDBLUE Power.com.
[01:27:58.000 --> 01:28:18.000]  WINDBLUE Power is available at WINDBLUE Power.com.
[01:28:18.000 --> 01:28:44.000]  WINDBLUE Power is available at WINDBLUE Power.com.
[01:28:44.000 --> 01:29:06.000]  WINDBLUE Power is available at WINDBLUE Power.com.
[01:29:06.000 --> 01:29:32.000]  WINDBLUE Power is available at WINDBLUE Power.com.
[01:29:32.000 --> 01:30:00.000]  WINDBLUE Power is available at WINDBLUE Power.com.
[01:30:00.000 --> 01:30:28.000]  WINDBLUE Power is available at WINDBLUE Power.com.
[01:30:28.000 --> 01:30:56.000]  WINDBLUE Power is available at WINDBLUE Power.com.
[01:30:56.000 --> 01:31:24.000]  WINDBLUE Power is available at WINDBLUE Power.com.
[01:31:24.000 --> 01:31:52.000]  WINDBLUE Power is available at WINDBLUE Power.com.
[01:31:52.000 --> 01:32:20.000]  WINDBLUE Power is available at WINDBLUE Power.com.
[01:32:20.000 --> 01:32:42.000]  WINDBLUE Power is available at WINDBLUE Power.com.
[01:32:42.000 --> 01:33:04.000]  WINDBLUE Power is available at WINDBLUE Power.com.
[01:33:04.000 --> 01:33:24.000]  WINDBLUE Power is available at WINDBLUE Power.com.
[01:33:24.000 --> 01:33:52.000]  WINDBLUE Power is available at WINDBLUE Power.com.
[01:33:52.000 --> 01:34:20.000]  WINDBLUE Power is available at WINDBLUE Power.com.
[01:34:20.000 --> 01:34:48.000]  WINDBLUE Power is available at WINDBLUE Power.com.
[01:34:48.000 --> 01:35:16.000]  WINDBLUE Power is available at WINDBLUE Power.com.
[01:35:16.000 --> 01:35:44.000]  WINDBLUE Power is available at WINDBLUE Power.com.
[01:35:44.000 --> 01:36:12.000]  WINDBLUE Power is available at WINDBLUE Power.com.
[01:36:12.000 --> 01:36:40.000]  WINDBLUE Power is available at WINDBLUE Power.com.
[01:36:40.000 --> 01:37:08.000]  WINDBLUE Power is available at WINDBLUE Power.com.
[01:37:08.000 --> 01:37:36.000]  WINDBLUE Power is available at WINDBLUE Power.com.
[01:37:36.000 --> 01:38:04.000]  WINDBLUE Power is available at WINDBLUE Power.com.
[01:38:04.000 --> 01:38:32.000]  WINDBLUE Power is available at WINDBLUE Power.com.
[01:38:32.000 --> 01:39:00.000]  WINDBLUE Power is available at WINDBLUE Power.com.
[01:39:00.000 --> 01:39:28.000]  WINDBLUE Power is available at WINDBLUE Power.com.
[01:39:28.000 --> 01:39:56.000]  WINDBLUE Power is available at WINDBLUE Power.com.
[01:39:56.000 --> 01:40:24.000]  WINDBLUE Power is available at WINDBLUE Power.com.
[01:40:24.000 --> 01:40:52.000]  WINDBLUE Power is available at WINDBLUE Power.com.
[01:40:52.000 --> 01:41:20.000]  WINDBLUE Power is available at WINDBLUE Power.com.
[01:41:20.000 --> 01:41:48.000]  WINDBLUE Power is available at WINDBLUE Power.com.
[01:41:48.000 --> 01:42:16.000]  WINDBLUE Power is available at WINDBLUE Power.com.
[01:42:16.000 --> 01:42:44.000]  WINDBLUE Power is available at WINDBLUE Power.com.
[01:42:44.000 --> 01:43:12.000]  WINDBLUE Power is available at WINDBLUE Power.com.
[01:43:12.000 --> 01:43:40.000]  WINDBLUE Power is available at WINDBLUE Power.com.
[01:43:40.000 --> 01:44:08.000]  WINDBLUE Power is available at WINDBLUE Power.com.
[01:44:08.000 --> 01:44:36.000]  WINDBLUE Power is available at WINDBLUE Power.com.
[01:44:36.000 --> 01:45:04.000]  WINDBLUE Power is available at WINDBLUE Power.com.
[01:45:04.000 --> 01:45:32.000]  WINDBLUE Power is available at WINDBLUE Power.com.
[01:45:32.000 --> 01:46:00.000]  WINDBLUE Power is available at WINDBLUE Power.com.
[01:46:00.000 --> 01:46:28.000]  WINDBLUE Power is available at WINDBLUE Power.com.
[01:46:28.000 --> 01:46:56.000]  WINDBLUE Power is available at WINDBLUE Power.com.
[01:46:56.000 --> 01:47:24.000]  WINDBLUE Power is available at WINDBLUE Power.com.
[01:47:24.000 --> 01:47:52.000]  WINDBLUE Power is available at WINDBLUE Power.com.
[01:47:52.000 --> 01:48:14.000]  WINDBLUE Power is available at WINDBLUE Power.com.
[01:48:14.000 --> 01:48:42.000]  WINDBLUE Power is available at WINDBLUE Power.com.
[01:48:42.000 --> 01:49:10.000]  WINDBLUE Power is available at WINDBLUE Power.com.
[01:49:10.000 --> 01:49:38.000]  WINDBLUE Power is available at WINDBLUE Power.com.
[01:49:38.000 --> 01:50:06.000]  WINDBLUE Power is available at WINDBLUE Power.com.
[01:50:06.000 --> 01:50:34.000]  WINDBLUE Power is available at WINDBLUE Power.com.
[01:50:34.000 --> 01:51:00.000]  WINDBLUE Power is available at WINDBLUE Power.com.
[01:51:00.000 --> 01:51:28.000]  WINDBLUE Power is available at WINDBLUE Power.com.
[01:51:28.000 --> 01:51:56.000]  WINDBLUE Power is available at WINDBLUE Power.com.
[01:51:56.000 --> 01:52:24.000]  WINDBLUE Power is available at WINDBLUE Power.com.
[01:52:24.000 --> 01:52:52.000]  WINDBLUE Power is available at WINDBLUE Power.com.
[01:52:52.000 --> 01:53:20.000]  WINDBLUE Power is available at WINDBLUE Power.com.
[01:53:20.000 --> 01:53:46.000]  WINDBLUE Power is available at WINDBLUE Power.com.
[01:53:46.000 --> 01:54:10.000]  WINDBLUE Power is available at WINDBLUE Power.com.
[01:54:10.000 --> 01:54:38.000]  WINDBLUE Power is available at WINDBLUE Power.com.
[01:54:38.000 --> 01:55:06.000]  WINDBLUE Power is available at WINDBLUE Power.com.
[01:55:06.000 --> 01:55:34.000]  WINDBLUE Power is available at WINDBLUE Power.com.
[01:55:34.000 --> 01:56:00.000]  WINDBLUE Power is available at WINDBLUE Power.com.
[01:56:00.000 --> 01:56:28.000]  WINDBLUE Power is available at WINDBLUE Power.com.
[01:56:28.000 --> 01:56:56.000]  WINDBLUE Power is available at WINDBLUE Power.com.
[01:56:56.000 --> 01:57:18.000]  WINDBLUE Power is available at WINDBLUE Power.com.
[01:57:18.000 --> 01:57:46.000]  WINDBLUE Power is available at WINDBLUE Power.com.
[01:57:46.000 --> 01:58:14.000]  WINDBLUE Power is available at WINDBLUE Power.com.
[01:58:14.000 --> 01:58:40.000]  WINDBLUE Power is available at WINDBLUE Power.com.
[01:58:40.000 --> 01:58:50.000]  This is GCN, the Genesis Communications Radio Network.
[01:59:10.000 --> 01:59:38.000]  This is GCN, the Genesis Communications Radio Network.
[01:59:38.000 --> 02:00:00.000]  This is GCN, the Genesis Communications Radio Network.
[02:00:00.000 --> 02:00:28.000]  WINDBLUE Power is available at WINDBLUE Power.com.
[02:00:28.000 --> 02:00:56.000]  WINDBLUE Power is available at WINDBLUE Power.com.
[02:00:56.000 --> 02:01:24.000]  WINDBLUE Power is available at WINDBLUE Power.com.
[02:01:24.000 --> 02:01:52.000]  WINDBLUE Power is available at WINDBLUE Power.com.
[02:01:52.000 --> 02:02:12.000]  This is GCN, the Genesis Communications Radio Network.
[02:02:12.000 --> 02:02:40.000]  WINDBLUE Power is available at WINDBLUE Power.com.
[02:02:40.000 --> 02:03:08.000]  WINDBLUE Power is available at WINDBLUE Power.com.
[02:03:08.000 --> 02:03:36.000]  This is GCN, the Genesis Communications Radio Network.
[02:03:36.000 --> 02:04:04.000]  WINDBLUE Power is available at WINDBLUE Power.com.
[02:04:04.000 --> 02:04:28.000]  WINDBLUE Power is available at WINDBLUE Power.com.
[02:04:28.000 --> 02:04:56.000]  WINDBLUE Power is available at WINDBLUE Power.com.
[02:04:56.000 --> 02:05:24.000]  WINDBLUE Power is available at WINDBLUE Power.com.
[02:05:24.000 --> 02:05:52.000]  WINDBLUE Power is available at WINDBLUE Power.com.
[02:05:52.000 --> 02:06:20.000]  WINDBLUE Power is available at WINDBLUE Power.com.
[02:06:20.000 --> 02:06:48.000]  WINDBLUE Power is available at WINDBLUE Power.com.
[02:06:48.000 --> 02:07:16.000]  WINDBLUE Power is available at WINDBLUE Power.com.
[02:07:16.000 --> 02:07:44.000]  WINDBLUE Power is available at WINDBLUE Power.com.
[02:07:44.000 --> 02:08:00.000]  WINDBLUE Power is available at WINDBLUE Power.com.
[02:08:14.000 --> 02:08:42.000]  WINDBLUE Power is available at WINDBLUE Power.com.
[02:08:42.000 --> 02:09:10.000]  WINDBLUE Power is available at WINDBLUE Power.com.
[02:09:10.000 --> 02:09:38.000]  WINDBLUE Power is available at WINDBLUE Power.com.
[02:09:38.000 --> 02:10:06.000]  WINDBLUE Power is available at WINDBLUE Power.com.
[02:10:06.000 --> 02:10:34.000]  WINDBLUE Power is available at WINDBLUE Power.com.
[02:10:34.000 --> 02:11:02.000]  WINDBLUE Power is available at WINDBLUE Power.com.
[02:11:02.000 --> 02:11:30.000]  WINDBLUE Power is available at WINDBLUE Power.com.
[02:11:30.000 --> 02:11:58.000]  WINDBLUE Power is available at WINDBLUE Power.com.
[02:11:58.000 --> 02:12:26.000]  WINDBLUE Power is available at WINDBLUE Power.com.
[02:12:26.000 --> 02:12:54.000]  WINDBLUE Power is available at WINDBLUE Power.com.
[02:12:54.000 --> 02:13:22.000]  WINDBLUE Power is available at WINDBLUE Power.com.
[02:13:22.000 --> 02:13:50.000]  WINDBLUE Power is available at WINDBLUE Power.com.
[02:13:50.000 --> 02:14:18.000]  WINDBLUE Power is available at WINDBLUE Power.com.
[02:14:18.000 --> 02:14:46.000]  WINDBLUE Power is available at WINDBLUE Power.com.
