[00:00.000 --> 00:20.000]  Live from Austin, Texas, broadcasting worldwide, it's Alex Jones.
[01:06:43.000 --> 01:06:49.000]  We use only the highest quality organic herbs backed by serious research, and we still bring it to you at the best price out there.
[01:06:49.000 --> 01:06:54.000]  If you wish to find deep cleanse and experience the all-in-one cleansing, visit infowarslife.com.
[01:06:54.000 --> 01:07:20.000]  That's infowarslife.com or call 888-253-3139.
[01:07:20.000 --> 01:07:26.000]  We can bring you our most bioactive, powerful form of B12 that has been developed with our exclusive, perfected process.
[01:07:26.000 --> 01:07:37.000]  Secret 12 is a binary of nutrimentical grade, bioavailable, coenzyme forms of B12, methylcobalamin, the same kind used in B12 injections, and adenosylcobalamin.
[01:07:37.000 --> 01:07:41.000]  Secret 12 is simply taken by mouth, right on the tongue, and then swallowed.
[01:07:41.000 --> 01:07:43.000]  No needles, no injections.
[01:07:43.000 --> 01:07:44.000]  Don't take my word for it.
[01:07:44.000 --> 01:07:45.000]  Try it for yourself.
[01:07:45.000 --> 01:07:46.000]  Discover the secret.
[01:07:46.000 --> 01:07:47.000]  Secret 12.
[01:07:47.000 --> 01:07:56.000]  Secure your revolutionary Secret 12 formula right now at infowarslife.com or call 888-253-3139.
[01:07:56.000 --> 01:07:58.000]  InfoWarsLife Secret 12.
[01:07:58.000 --> 01:08:20.000]  In the councils of government, we must guard against the acquisition of unwarranted influence, whether sought or unsought, by the military-industrial complex.
[01:08:20.000 --> 01:08:28.000]  I hereby declare this to be an unlawful assembly. I order all those assembled to immediately disperse.
[01:08:28.000 --> 01:08:33.000]  It's a military mission in North St. Louis. Heavily armored vehicles are rolling into town.
[01:08:33.000 --> 01:08:38.000]  And don't be alarmed if you see those over the next seven days, rolling through your neighborhood.
[01:08:38.000 --> 01:08:43.000]  If you see military helicopters flying low over Minneapolis, do not be alarmed.
[01:08:43.000 --> 01:08:46.000]  Guns will be taken. No one will be able to be armed. We will take all weapons.
[01:08:46.000 --> 01:08:49.000]  Mr. and Mrs. America, turn them all in.
[01:08:49.000 --> 01:08:53.000]  We just really brainwashed people into thinking about guns in a vastly different way.
[01:08:53.000 --> 01:08:57.000]  Enough. Enough. Enough. Enough.
[01:08:57.000 --> 01:09:01.000]  The Department of Homeland Security is apparently on a huge ammo buying spree.
[01:09:01.000 --> 01:09:05.000]  It comes out to like 1.6 billion rounds of ammunition.
[01:09:05.000 --> 01:09:13.000]  And as KSLA News 12 Jeff Ferrell discovered, that clergy would help the government with potentially their biggest problem. Us.
[01:09:13.000 --> 01:09:21.000]  Part of it is we have to break through our kind of private idea that kids belong to their parents or kids belong to their families and recognize that kids belong to whole communities.
[01:09:21.000 --> 01:09:27.000]  If you've got a business, you didn't build that. Somebody else made that happen.
[01:09:27.000 --> 01:09:33.000]  Mercury-containing vaccines may help not harm kids according to two new studies in the journal Pediatrics.
[01:09:33.000 --> 01:09:38.000]  Black Hawk choppers soaring through the night sky, but this is only a drill.
[01:09:38.000 --> 01:09:43.000]  Heavily armed officers in Watertown search for the suspect house to house.
[01:09:50.000 --> 01:09:56.000]  It's a joint military training exercise involving local police, also military.
[01:09:56.000 --> 01:09:59.000]  I am in my apartment, sir.
[01:09:59.000 --> 01:10:04.000]  I am inside. I have two words for you. Predator drones.
[01:10:04.000 --> 01:10:09.000]  You will never see it coming.
[01:10:09.000 --> 01:10:21.000]  The dramatic scene played out in front of our cameras, parents grabbing their children and running after spending the night hunkering in their houses and then finding themselves face to face with the muzzle of a SWAT officer's rifle.
[01:10:21.000 --> 01:10:27.000]  They let them in the area. They told them they could come in and now they're coming in like they're trespassers punching and shoving people.
[01:10:27.000 --> 01:10:34.000]  We're not turning our guns in and we're not running and we're not backing down if you want a commentator.
[01:10:35.000 --> 01:10:40.000]  We are on the march. The Empire is on the run.
[01:10:40.000 --> 01:10:59.000]  Live from the InfoWars.com studios, it's Alex Jones.
[01:10:59.000 --> 01:11:05.000]  The potential for the disastrous rise of misplaced power exists and will persist.
[01:11:05.000 --> 01:11:12.000]  This is the heart of 1776.
[01:11:12.000 --> 01:11:18.000]  Dr. Steve Pacinic is a frequent guest of ours. He's been coming on since 2002.
[01:11:18.000 --> 01:11:27.000]  He's been exposing the fact that criminal elements of multinational agglomerates are working with radical Islam, Saudi Arabia and others to bring in a police state in the west.
[01:11:27.000 --> 01:11:33.000]  And of course the payoff to Saudi Arabia is they get to control the Middle East.
[01:11:33.000 --> 01:11:38.000]  They get to spread their form of Wahhabism across the board.
[01:11:38.000 --> 01:11:44.000]  Now, Dr. Pacinic is probably one of the leading experts almost really happening in the Middle East.
[01:11:44.000 --> 01:11:55.000]  He successfully, as the head of Syops for the White House at the Camp David Accords, actually got the only effective peace treaty in the Middle East that held for any amount of time.
[01:11:55.000 --> 01:12:01.000]  And of course the leader of Egypt was later assassinated by a jihadist to basically unseat all of that.
[01:12:01.000 --> 01:12:07.000]  And he can talk about Arabists, who they are, he can talk about the different players.
[01:12:07.000 --> 01:12:11.000]  And he'll really give you a straight shot on this, but here's what I want to ask him.
[01:12:11.000 --> 01:12:17.000]  We have this gentleman and others in their families being brought into the country.
[01:12:17.000 --> 01:12:21.000]  We have 5 million, quote, refugees in Europe. It's in the hundreds of thousands here.
[01:12:21.000 --> 01:12:23.000]  They're keeping those numbers secret.
[01:12:23.000 --> 01:12:28.000]  They know there's going to be certain amounts of them that are being radicalized by ISIS propaganda.
[01:12:28.000 --> 01:12:33.000]  That is just the new name for al-Qaeda. They're going to attack.
[01:12:33.000 --> 01:12:39.000]  And when they do attack, the government that brought them in should get the blame.
[01:12:39.000 --> 01:12:47.000]  But if there is a victory over common sense, instead they'll just say, we've got to have political correctness laws, hate speech laws that you can't criticize Islam.
[01:12:47.000 --> 01:12:54.000]  You're causing them to attack. That's what Europe's already done. Civil emergency in Germany and other areas.
[01:12:54.000 --> 01:12:56.000]  France, you name it. Sweden.
[01:12:56.000 --> 01:12:59.000]  But I just don't see that flying here in the United States.
[01:12:59.000 --> 01:13:04.000]  It's really waking up gun owners. Gun sales are now at record levels yet again.
[01:13:04.000 --> 01:13:09.000]  Smith & Wester and others have raised prices today.
[01:13:09.000 --> 01:13:12.000]  A lot of liberals are going out buying guns.
[01:13:12.000 --> 01:13:19.000]  The homosexual community is really waking up that they were targeted by this guy, who reportedly didn't shoot black people.
[01:13:19.000 --> 01:13:23.000]  He said, I have no, quote, problem with blacks. Just bizarre behavior.
[01:13:23.000 --> 01:13:30.000]  Now we learned he was on these gay dating apps, the Guardians reporting, and that he wanted the gay club alive.
[01:13:30.000 --> 01:13:32.000]  That's how he got in so easily.
[01:13:32.000 --> 01:13:36.000]  Then he worked for this security company with ties to the CIA.
[01:13:36.000 --> 01:13:39.000]  Now I want to be clear, when something's a false flag, we expose it.
[01:13:39.000 --> 01:13:42.000]  This is more of a stand down in that they brought these folks in.
[01:13:42.000 --> 01:13:46.000]  The FBI knew they were told to stand down by the State Department of all people.
[01:13:46.000 --> 01:13:49.000]  Whistleblowers have gone public, just like San Bernardino.
[01:13:49.000 --> 01:13:54.000]  The FBI was ordered to stand down two years before when these people were going back and forth with Saudi Arabia.
[01:13:54.000 --> 01:13:58.000]  This guy did this too. This is Matan, Matan.
[01:13:58.000 --> 01:14:04.000]  So why is Obama so paralyzed on radical Islam?
[01:14:04.000 --> 01:14:07.000]  Why are they bringing in so many of these people?
[01:14:07.000 --> 01:14:11.000]  Who is Huma Abedin? The word is he's like a Saudi operative.
[01:14:11.000 --> 01:14:13.000]  Hillary's girlfriend.
[01:14:13.000 --> 01:14:17.000]  Is the White House blackmailed by Saudi Arabia? Are they just bought off by him?
[01:14:17.000 --> 01:14:21.000]  We have video Saturday. General Petraeus walks out of Bilderberg.
[01:14:21.000 --> 01:14:24.000]  Reporters walk up and he runs from them.
[01:14:24.000 --> 01:14:27.000]  And our reporters chase him through the streets of Greslin.
[01:14:27.000 --> 01:14:31.000]  We're going to play that footage today. It's up on infowars.com.
[01:14:31.000 --> 01:14:35.000]  Peter Thiel got cornered. Had to answer questions.
[01:14:35.000 --> 01:14:41.000]  So a lot of big things are happening and Petraeus is getting all this money from the Saudis now.
[01:14:41.000 --> 01:14:43.000]  The Saudis are making a major move.
[01:14:43.000 --> 01:14:48.000]  Why is Europe bringing in 5 million people, 80% of military age men?
[01:14:48.000 --> 01:14:54.000]  We had a stabbing today by a jihadist pledging allegiance in France to ISIS.
[01:14:54.000 --> 01:15:00.000]  This guy's brother-in-law is involved with Obama bringing the refugees in.
[01:15:00.000 --> 01:15:08.000]  Suddenly in Austin, Texas, downtown or north or south, all over there are women with burqas, not just Ajibs everywhere.
[01:15:08.000 --> 01:15:15.000]  I mean, where I live, I'm seeing women in full Saudi Arabian slave outfits.
[01:15:15.000 --> 01:15:19.000]  It's freaking me out. So I don't want the Dick Cheney class of civilizations,
[01:15:19.000 --> 01:15:25.000]  but what do I do once they've stirred up the Middle East, made it fail, put radicals in?
[01:15:25.000 --> 01:15:32.000]  They're bringing them into attack and they think they're going to blame gun owners and veterans for the deaths?
[01:15:32.000 --> 01:15:36.000]  No, we're going to blame Hillary Clinton and Obama and the globalists and the neocons.
[01:15:36.000 --> 01:15:39.000]  So I only asked Dr. Pachinic where he thinks all this is going.
[01:15:39.000 --> 01:15:41.000]  I know he was coming on today to talk about a book he wrote about his mother,
[01:15:41.000 --> 01:15:44.000]  but he wants to do that another time, so we'll do that in a few weeks.
[01:15:44.000 --> 01:15:48.000]  But it's an interesting story. It's very political as well.
[01:15:48.000 --> 01:15:52.000]  But Dr. Pachinic obviously has been involved in all the world's special operations.
[01:15:52.000 --> 01:15:55.000]  One of the guys with General Boykin and others that founded Delta Force.
[01:15:55.000 --> 01:15:59.000]  I'm not going to go over his whole background. He's a psychiatrist and a medical doctor.
[01:15:59.000 --> 01:16:03.000]  He can speak of the psychology of all of this, and I don't know his views yet on it.
[01:16:03.000 --> 01:16:06.000]  We're going to find out. I respect him. I just want to get him on and get his views right now.
[01:16:06.000 --> 01:16:11.000]  Dr. Pachinic, thanks for joining us. In the four minutes until break, what do you think really happened here?
[01:16:11.000 --> 01:16:17.000]  And what does this signify? And again, as I asked, is Obama blackmailed? Is he a closet Muslim?
[01:16:17.000 --> 01:16:22.000]  I mean, I know they're trying to have a clash of civilizations. Are the globalists double-crossing the West?
[01:16:22.000 --> 01:16:26.000]  And are they deciding to go Islamic long-term? What's happening?
[01:16:26.000 --> 01:16:35.000]  What's really happening is we have a very dysfunctional intelligence system, in particular the FBI and the CIA.
[01:16:35.000 --> 01:16:43.000]  Let me go over this. Since 9-11, you have to remember that both the CIA, the FBI, military intelligence,
[01:16:43.000 --> 01:16:51.000]  and an entire group of security apparatus has joined in the stand-down false flight. Nothing has really changed.
[01:16:51.000 --> 01:17:00.000]  Obama was brought in, as I said to you, and nobody believed it. Obama, Clinton, Bush Jr., Bush Sr. by the CIA.
[01:17:00.000 --> 01:17:05.000]  Then they put into the political arena where they're either Republican or Democrat.
[01:17:05.000 --> 01:17:09.000]  So really, we're talking about the incompetency of the CIA we've had since 1963?
[01:17:09.000 --> 01:17:17.000]  Yeah. In this case, it's the FBI. Let me go backwards and give you some basic points that should have been brought up, not by you.
[01:17:17.000 --> 01:17:24.000]  I always appreciate being on your show, but by people in general, two days ago I wrote a blog which said very clearly
[01:17:24.000 --> 01:17:31.000]  that Martin was radicalized in his home. Number one, he was a homosexual.
[01:17:31.000 --> 01:17:38.000]  It was so obvious to me as a psychiatrist. It was obvious, and it should have been obvious, to the FBI and anybody
[01:17:38.000 --> 01:17:46.000]  who interrogated him for seven months or 10 months that he was a closeted homosexual who wasn't closeted.
[01:17:46.000 --> 01:17:55.000]  Now, why is this important? Because he went out for 150 miles, went to that club several times, which I suspect it was true,
[01:17:55.000 --> 01:17:59.000]  and in fact killed the very people to which he identified.
[01:17:59.000 --> 01:18:09.000]  Now, what makes that interesting in the Muslim religion is that Islam denies the importance and legitimacy of the gay homosexual.
[01:18:09.000 --> 01:18:18.000]  But on the other hand, they practice homosexuality. So you have this paradox in all of the Arab world where on the one hand,
[01:18:18.000 --> 01:18:29.000]  they will stone women and they will stone men who commit homosexual acts. But the very essence of Islam and bonding of the men is homosexual,
[01:18:29.000 --> 01:18:36.000]  but they don't call it that. They call it attraction and bonding of brotherhood. They use other words for it.
[01:18:36.000 --> 01:18:44.000]  So in fact, what you've seen is the very paradox of Islam, and it should have been brought out by the intelligence community,
[01:18:44.000 --> 01:18:50.000]  by the FBI, and it was obvious. Secondly, he was radicalized at home.
[01:18:50.000 --> 01:18:59.000]  He was radicalized by a father who was a musha hadeen. In fact, his father, who I wrote about, is named Sadiq Mir Matin.
[01:18:59.000 --> 01:19:07.000]  He's an Afghani musha hadeen who was brought in by the CIA. The FBI knew about it. He has a weekly radio show
[01:19:07.000 --> 01:19:19.000]  where he goes in full military gala as a musha hadeen, that means that the Sunni Afghani who bemoans the fact that Pakistan is attacking Afghanistan.
[01:19:19.000 --> 01:19:25.000]  Now, if the FBI didn't know that, this is pathetic, because in fact, the father lied when he said,
[01:19:25.000 --> 01:19:29.000]  I don't know anything about my son. It never occurred.
[01:19:29.000 --> 01:19:32.000]  Stay there. I'm going to come back and give you the floor. By the way, you did write this two days ago.
[01:19:32.000 --> 01:19:37.000]  It's all turned out to be dead on accurate. We're going to take your article, post it to infowars.com and say,
[01:19:37.000 --> 01:19:47.000]  headline like psychiatrist accurately predicted that Orlando shooter was a homosexual radicalized at home.
[01:19:47.000 --> 01:19:52.000]  We're going to push that headline out, pointing out that it was first published actually on Sunday.
[01:19:52.000 --> 01:19:55.000]  So we're talking basically two and a half, three days ago.
[01:19:55.000 --> 01:20:00.000]  Dr. McKinnick knows his stuff. Top psych warfare expert.
[01:20:00.000 --> 01:20:07.000]  Here's Dr. Paul Meyer, Christian psychiatrist, author of 85 books and founder of the National Chain, Meyer Clinics,
[01:20:07.000 --> 01:20:10.000]  to tell you about two your health liquid vitamins.
[01:20:10.000 --> 01:20:17.000]  I've been taking these every day for over a decade now, and I try to encourage every one of my clients to take them every day.
[01:20:17.000 --> 01:20:23.000]  There's a number of reasons. First of all, it's the best vitamins you can get. It's got dozens of vitamins, antioxidants and nutrients in it.
[01:20:23.000 --> 01:20:29.000]  And then the most important reason why I do it as a psychiatrist and recommend it to my patients is because it's got brain food in it.
[01:20:29.000 --> 01:20:35.000]  It's got the essential amino acid. It's got tryptophan, philolamine, tyrosine, choline, vitamin B6,
[01:20:35.000 --> 01:20:40.000]  and these chemicals that are all natural from food turn into the brain chemicals that make you happy.
[01:20:40.000 --> 01:20:43.000]  To your health is delicious. Find out more today.
[01:20:43.000 --> 01:20:51.000]  Call us 800-801-3459 or visit online at MyToYourHealth.com.
[01:20:51.000 --> 01:20:59.000]  Use the coupon code RADIO15 for a 15% discount on your order. That's MyToYourHealth.com.
[01:20:59.000 --> 01:21:03.000]  Listen to what Dave Ryan says about Andrew 400.
[01:21:03.000 --> 01:21:08.000]  Andrew 400, I really love it. It's amazing to me that I feel so good. I've lost 50 pounds.
[01:21:08.000 --> 01:21:13.000]  I was a size 38 waist. I've gone down to a 32 waist. My mood has changed.
[01:21:13.000 --> 01:21:20.000]  I don't get stressed out. It gave me so much more energy. Energy to walk, energy to play sports.
[01:21:20.000 --> 01:21:25.000]  Everything is starting to work again. It feels like I'm 25. My wife is happy. I'm so happy.
[01:21:25.000 --> 01:21:29.000]  I'm just a completely different man. I'm taking this stuff to the grave with me.
[01:21:29.000 --> 01:21:33.000]  Men, have you lost energy and gained belly fat? Are you feeling stressed out?
[01:21:33.000 --> 01:21:40.000]  Fight back with Andrew 400, the safe, natural and inexpensive way to increase your testosterone.
[01:21:40.000 --> 01:21:47.000]  For over a decade, Andrew 400 has helped men lose belly fat, gain energy, and feel 20 years younger.
[01:21:47.000 --> 01:21:59.000]  Go to Andrew400.com, Andrew400.com, or call 888-400-0435. 888-400-0435.
[01:21:59.000 --> 01:22:05.000]  If you ever wanted a great deal on a powerful solar generator, but we're waiting for an outrageously low price,
[01:22:05.000 --> 01:22:08.000]  you are not going to want to miss this important message. Here's why.
[01:22:08.000 --> 01:22:13.000]  My friends, we already see major power grid problems, and it's getting worse. So please listen.
[01:22:13.000 --> 01:22:17.000]  Solar generators really do provide life-saving electrical power.
[01:22:17.000 --> 01:22:23.000]  And unlike gas generators, solar generators run silently, emit no fumes or gases, and produce electricity from the sun.
[01:22:23.000 --> 01:22:30.000]  Whether it's dangerous summer storms, blackouts, intensifying civil unrest, you're not going to have to suffer through it like the rest of the sheep.
[01:22:30.000 --> 01:22:37.000]  And here's the best news if you want to get one this week. Solutions from Science has a big sale on their fast charge solar generators,
[01:22:37.000 --> 01:22:44.000]  and they're giving away a couple thousand dollars worth of off-the-grid gear in addition to the low price for infill-wars listeners.
[01:22:44.000 --> 01:22:49.000]  So it's a good time to check it out. Go to gridwars.com. That's gridwars.com.
[01:22:49.000 --> 01:22:57.000]  It's a great opportunity to generate maximum electricity with minimum money. Go to gridwars.com. That's gridwars.com.
[01:23:19.000 --> 01:23:38.000]  The best-kept secret in the firearms business is CDNNsports.com. CDNNsports is the largest firearms liquidator in the U.S.
[01:23:38.000 --> 01:23:43.000]  We've got optics, accessories, gun parts, magazines, ammunition, and more.
[01:23:43.000 --> 01:23:51.000]  And up for our e-mail specials today for the best gun deals period. You will also be entered to win a Winchester 101 field shotgun.
[01:23:51.000 --> 01:23:58.000]  Go to Charlie, Delta, November, NovemberSports.com. That's CDNNsports.com.
[01:23:58.000 --> 01:24:20.000]  You can run on for a long time, run on for a long time, run on for a long time.
[01:24:20.000 --> 01:24:33.000]  Dr. Steve Pachinick, again, is retired, but he's one of the top former experts for the Pentagon, the State Department, you name it,
[01:24:33.000 --> 01:24:40.000]  on psychological operations with foreign governments, overthrow of governments, stabilization of governments, you name it.
[01:24:40.000 --> 01:24:48.000]  And he's seen it all, folks. And the info he's given us over the years has always been so accurate, especially long-term.
[01:24:48.000 --> 01:24:54.000]  I personally am so upset about all these radical Muslims they're bringing in, they're protecting, they're allowing to attack.
[01:24:54.000 --> 01:25:01.000]  They bring in the latest groups, they then radicalize the last group that was already here.
[01:25:01.000 --> 01:25:07.000]  And a lot of this, from my own, just lay psychology studying it, they don't feel wanted, they don't feel like they're part of the culture.
[01:25:07.000 --> 01:25:19.000]  They're very conflicted. You're mixing folks from radical Orthodox Islamic countries with one of the wildest, laissez-faire, decadent societies out there.
[01:25:19.000 --> 01:25:24.000]  I don't agree with all the decadence. I don't endorse it, but in a free society, you have to let it operate.
[01:25:24.000 --> 01:25:32.000]  Well, you bring people in where daddy's got a radio show saying kill the gays, and your emom says kill the gays, and you're sneaking off to the gay nightclub.
[01:25:32.000 --> 01:25:38.000]  And then finally, you have a breakdown and want to commit suicide by cop.
[01:25:38.000 --> 01:25:43.000]  And plus, Islamic State saying go out and kill, it's a mentally ill mindset.
[01:25:43.000 --> 01:25:50.000]  I mean, this just all fits, from my own study of Islam, the massive amount of homosexuality and pedophilia.
[01:25:50.000 --> 01:25:53.000]  That's what I talked about yesterday, and they had a bunch of newspapers attack me.
[01:25:53.000 --> 01:25:58.000]  But here is US government top psychiatrist that helped write the Camp David Accords.
[01:25:58.000 --> 01:26:02.000]  Okay? He's telling you the same thing I told you, but I'm just a lay person that's done basic research.
[01:26:02.000 --> 01:26:10.000]  Dr. Pachennick, this is a short segment, long segment coming up, but is my statement there someone accurate that it's a culture shock as well for these people?
[01:26:10.000 --> 01:26:17.000]  Well, there's no question of bringing in Muslims in general is a culture shock.
[01:26:17.000 --> 01:26:26.000]  But we have to differentiate that very important objective here is one of the reasons why we have gone and opened up Iran,
[01:26:26.000 --> 01:26:37.000]  which was a very important strategic move was to literally neutralize Saudi Arabia, UAE, and the Emirates, and Kuwait.
[01:26:37.000 --> 01:26:46.000]  Because they had for a long time under the CIA, under our military support, been extruding out all of these terrorist groups.
[01:26:46.000 --> 01:26:56.000]  So Iran, in effect, which is a Shiite country, does not have the same demonstration or the same profile as you have in the Sunnis.
[01:26:56.000 --> 01:27:08.000]  The Shiites have been doing the major part of our war in Syria against the Sunnis in Yemen, and they have been taking the bulwark of this entire war.
[01:27:08.000 --> 01:27:16.000]  But with all due respect, I want to put in perspective number one, which was considered a terrorist group comes out of Lebanon.
[01:27:16.000 --> 01:27:20.000]  These are the young men who fight literally 10 minutes from their house.
[01:27:20.000 --> 01:27:29.000]  Imagine going from Austin 10 minutes out and are fighting ISIS hand-to-hand combat without the support that we give them.
[01:27:29.000 --> 01:27:37.000]  At the same time, the Kurds who have been suppressed by the Sunnis and the Saudis are fighting so you can't make a generalized state.
[01:27:37.000 --> 01:27:41.000]  No, I totally understand. We're talking about Wahhabist, Saudi Arabia, ISIS.
[01:27:41.000 --> 01:27:53.000]  I understand, but we have to appreciate that there are forces now in play where our special forces like Kennedy go in and help out our forces in Iraq and Syria.
[01:27:53.000 --> 01:28:01.000]  And in fact, the intelligence reports, and unfortunately it's not coming forth to the public, it shows that we're degrading ISIS.
[01:28:01.000 --> 01:28:17.000]  This was not an ISIS-inspired entity because if you give ISIS that credit and let it do legitimacy, we're really putting ISIS up there when in fact it's a pathetic organization that is no longer vital.
[01:28:17.000 --> 01:28:22.000]  I understand. So is that why Saudi Arabia is freaking out and staging terror?
[01:28:22.000 --> 01:28:24.000]  Saudi Arabia is freaking out for many reasons.
[01:28:24.000 --> 01:28:35.000]  Number one, the king who's in charge has to put a prince who's 30 years old, totally incompetent, totally untutored, who's starting a war in Yemen, doesn't know what to do.
[01:28:35.000 --> 01:28:44.000]  They have 50% unemployment among their youth. They can't pump out any oil. They had to do an IPO on their oil that was there.
[01:28:44.000 --> 01:28:49.000]  Namely, they have to commoditize the little oil they have and they have failed as an entity.
[01:28:49.000 --> 01:28:52.000]  So we're seeing the fall of the House of Saud potentially?
[01:28:52.000 --> 01:29:03.000]  Correctly. You're seeing the fall of the House of Saud, of Qatar, Kuwait, UAE, all of those countries created by the British and the French are being destroyed.
[01:29:03.000 --> 01:29:07.000]  And that's happening as a result of American power.
[01:29:07.000 --> 01:29:11.000]  And that's why we've seen the French and NATO double-crossing trying to back ISIS?
[01:29:11.000 --> 01:29:25.000]  Well, the truth of ISIS is that Syria and Russia, while they're fighting them, is also supplying them. Always remember that in the war of anything, we both supply the people and we fight them.
[01:29:25.000 --> 01:29:31.000]  It's never one or the other. Remember 9-11, we support these people and then we fought again.
[01:29:31.000 --> 01:29:43.000]  Sure. Well, that's pretty much what I figured was going on here. But then I want to break down the players, different power blocks with Dr. Pashinik and get more into this whole jihad Saudi Arabia culture.
[01:29:43.000 --> 01:30:00.000]  Do we expect more frequent attacks? What culturally comes out of that, Dr. Pashinik is our guest.
[01:30:00.000 --> 01:30:04.000]  Despite all the status rhetoric that gun control works, here's five reasons why it won't.
[01:30:04.000 --> 01:30:11.000]  Number one, California has many of the most restrictive gun laws in the country, yet those laws did absolutely nothing to stop the San Bernardino shooting.
[01:30:11.000 --> 01:30:18.000]  Number two, Paris, France also has some of the most restrictive gun laws in the world, but those laws also did nothing to stop the November 13th ISIS attacks.
[01:30:18.000 --> 01:30:25.000]  Number three, it's estimated that someone in Chicago is shot every 2.8 hours despite the city's strict gun laws.
[01:30:25.000 --> 01:30:34.000]  Number four, Mexico also has restrictive gun laws just like Chicago, yet over 160,000 people have been murdered in the country's drug war since 2007.
[01:30:34.000 --> 01:30:42.000]  The only people who are actually stopping the Mexican cartels are private citizens who are openly defying Mexico's gun laws to form self-defeats malicious.
[01:30:42.000 --> 01:30:47.000]  Number five, President Obama has been arming and funding ISIS-linked Syrian rebels for quite some time.
[01:30:47.000 --> 01:30:56.000]  In fact, Obama approved the re-arming of the so-called moderate rebels on October 1st. The same day, he called for gun control in response to the commuting college shooting up in Oregon.
[01:30:56.000 --> 01:31:24.000]  You can find out more at infowars.com to get Daniels reporting.
[01:31:24.000 --> 01:31:29.000]  Number three, we're giving you free shipping on all orders above $50.
[01:31:29.000 --> 01:31:35.000]  Listeners have been requesting this for years because it's so easy to forget to reorder the products that you need each month.
[01:31:35.000 --> 01:31:43.000]  Just go to infowars.com, select your favorite product or products, click on auto-ship, and choose how often you want us to send you another order.
[01:31:43.000 --> 01:31:50.000]  As you know, I coined the term 360 win, and with the new auto-ship feature at infowarslife.com, this is a sure win.
[01:31:50.000 --> 01:31:55.000]  Send off on auto-ship. Win, win, win at infowarslife.com, free shipping on orders above $50.
[01:31:55.000 --> 01:32:21.000]  And all out of stock items are never out of stock when you sign up for auto-ship.
[01:32:21.000 --> 01:32:29.000]  If you're dealing with a health challenge or if you're healthy and want to maintain your vigor and longevity,
[01:32:29.000 --> 01:32:35.000]  and you're looking for a convenient, easy way to incorporate nutritional raw materials into your day-to-day lives
[01:32:35.000 --> 01:32:42.000]  to guarantee that your body is getting the fundamental nutrients, the 90 essential vitamins, minerals, fats, and amino acids it needs to do its healing work,
[01:32:42.000 --> 01:32:46.000]  you need to check out infowarsteam.com.
[01:32:46.000 --> 01:32:52.000]  Give your body the gift of good nutrition. Head over to infowarsteam.com. Your body will be very grateful.
[01:32:52.000 --> 01:33:17.000]  On the web at infowarsteam.com. That's infowarsteam.com.
[01:33:17.000 --> 01:33:26.000]  Who is one of the most famous, unfamous soldiers. He's known for the UFC fighting. People think he's even out of the military and he's not out of the military.
[01:33:26.000 --> 01:33:28.000]  And I'll just leave it at that.
[01:33:28.000 --> 01:33:32.000]  And let's just say we've got some really good reporters on the ground around the world.
[01:33:32.000 --> 01:33:38.000]  And I'm just amazed at how patriotic and awake the military is.
[01:33:38.000 --> 01:33:49.000]  I've got to say, it's not a cliche, it just tends to be the army over and over again that exposes 9-11, that exposes Benghazi, that's exposing what's happening in Orlando.
[01:33:49.000 --> 01:34:02.000]  By the way, Joe Biggs has huge breaking news. Let's try to get Joe Biggs on at about 45 after with that breaking news directly from the groups on the ground in Orlando.
[01:34:02.000 --> 01:34:12.000]  They're looking at accomplices, all right? Well, they found it. And we're going to break it here, all right?
[01:34:12.000 --> 01:34:20.000]  But I'm going to be honest with you, I have pretty good self-control. I'm on the air 300 plus days a year.
[01:34:20.000 --> 01:34:34.000]  I'm just so upset in general by all the illogic and corruption and things I'm seeing and Hillary Clinton getting away with all these crimes that I physically got so angry last hour I could hardly be on air.
[01:34:34.000 --> 01:34:40.000]  And I guess I've got to ask Dr. Pachynic, who's a psychiatrist, you know, that phenomenon, how to calm down from that?
[01:34:40.000 --> 01:34:50.000]  Because I've had one cup of coffee today, I'm flying, I'm speeding right now, like I'm on methamphetamine and I'm not. And it's just the climate.
[01:34:50.000 --> 01:34:56.000]  And every time I feel like this historically, you know, I have a good spider sense. Everybody has a sixth sense.
[01:34:56.000 --> 01:35:01.000]  And I just see things lining up politically, economically in a very, very dangerous way.
[01:35:01.000 --> 01:35:06.000]  And I know that there are actually good forces in our government that are trying to counterman the bad forces.
[01:35:06.000 --> 01:35:11.000]  And I'd always been told those forces were there. And of course, you know, there's good and bad, but organized.
[01:35:11.000 --> 01:35:24.000]  And then we learned what Dr. Pachynic and Colonel Schaefer and countless others told us on air and off air in the last five, six years that our own military was blocking al-Qaeda and then ISIS.
[01:35:24.000 --> 01:35:29.000]  That was a term to confuse the public and that we were aiding the Russians to take them out.
[01:35:29.000 --> 01:35:38.000]  And even Sy Hersh came on a few months ago and thanked our broadcast and said we were accurate and good sources and that we were correct.
[01:35:38.000 --> 01:35:46.000]  And then of course, Dr. Pachynic came on and talked about it, but I'm not here bragging about this. This is surreal.
[01:35:46.000 --> 01:35:57.000]  I don't want the responsibility of being this close to the center of all this, but then I sit around and I see a bunch of jellyfish that don't even know which end is up.
[01:35:57.000 --> 01:36:05.000]  And I mean men that are successful in business and life. They've got high IQs, beautiful wives, great kids, but they don't think it's their responsibility to be involved or care.
