[00:00.000 --> 00:09.000]  The message that this conveys is that unless things change, unless the arms race is reversed,
[02:11:38.000 --> 02:11:41.000]  but they just double down so we're in that paradox right now.
[02:11:41.000 --> 02:11:46.000]  Right. And it's like, eventually all of the truth is going to come out, everyone's going to be exposed.
[02:11:46.000 --> 02:11:52.000]  You know, they'll soon begin eating their own and eventually there's nowhere for anyone to hide.
[02:11:52.000 --> 02:11:56.000]  Right now they're just sort of shining a light on this person or that person.
[02:11:56.000 --> 02:11:58.000]  You know, who's in opposition that they can take out?
[02:11:58.000 --> 02:12:06.000]  What company can we expose so that they'll fall and crumble and take people's confidence out of crypto and things like that?
[02:12:06.000 --> 02:12:13.000]  So right now it's just they're dismantling and only allowing the truth to shine on the certain companies that are opposition.
[02:12:13.000 --> 02:12:15.000]  But eventually it's like, who's left?
[02:12:15.000 --> 02:12:19.000]  Okay, well now we have to start taking out people who are even seen as our allies.
[02:12:19.000 --> 02:12:25.000]  Eventually, you know, there's kind of like a double-sided sword here with technology.
[02:12:25.000 --> 02:12:29.000]  How it's all rolling out is eventually it's just you can't hide.
[02:12:29.000 --> 02:12:35.000]  The truth is going to be easily hacked into, if anything, you're going to be exposed.
[02:12:35.000 --> 02:12:38.000]  I agree with you.
[02:12:38.000 --> 02:12:45.000]  What's your political view on this war accelerating into open war with Russia right now?
[02:12:45.000 --> 02:12:51.000]  I mean, it's just incredible to watch and it's incredible to...
[02:12:51.000 --> 02:12:57.000]  In fact, I try not to watch it because it just hurts me and it energetically, it like hurts my body.
[02:12:57.000 --> 02:13:04.000]  Because we know what's going on and we see it and it's like, oh boy, the omnibus, it's out of control.
[02:13:04.000 --> 02:13:05.000]  You know, this is terrible.
[02:13:05.000 --> 02:13:09.000]  It's, you know, 15,000 pages and six feet tall and it's great.
[02:13:09.000 --> 02:13:11.000]  We shouldn't vote on this and then they do.
[02:13:11.000 --> 02:13:16.000]  And it's like, oh, why? Why is spending out of control?
[02:13:16.000 --> 02:13:24.000]  Gee, I wonder, should we send more bombs and missiles and all the new technology we get to use now in the war in Ukraine?
[02:13:24.000 --> 02:13:32.000]  It's like, people are oblivious and so many people signed on and they change their social media to the blue and yellow flag.
[02:13:32.000 --> 02:13:34.000]  And they're like, yeah, we support it. You should go in and send...
[02:13:34.000 --> 02:13:36.000]  That's another thing. Since when do you get the left to...
[02:13:36.000 --> 02:13:39.000]  How do they get the left to fully pledge themselves to be the war party?
[02:13:39.000 --> 02:13:45.000]  And it does not have to go through Congress for a vote because all the people are like, yeah, do it, bomb them.
[02:13:45.000 --> 02:13:48.000]  You know, it's just like, that's how they get things...
[02:13:48.000 --> 02:13:50.000]  Sean Penn's like, let's have a nuclear war. What's wrong with that?
[02:13:50.000 --> 02:13:52.000]  Yeah, exactly.
[02:13:52.000 --> 02:13:56.000]  It's like, how dare you Nazis being in nuclear war? How dare you racist?
[02:13:56.000 --> 02:13:59.000]  Right. You don't want to bomb people, you know, it's just...
[02:13:59.000 --> 02:14:06.000]  And then just the insane debt here and like the massive homeless population that's everywhere now.
[02:14:06.000 --> 02:14:12.000]  I mean, it's starting to even trickle down into where I'm from, my neighborhood, you know, where it's...
[02:14:12.000 --> 02:14:15.000]  It is, you know, pretty Republican there and they don't...
[02:14:15.000 --> 02:14:20.000]  There aren't a lot of like programs like that, but people are trying to kind of make it more like it...
[02:14:20.000 --> 02:14:26.000]  It is an Austin where it's like all left people sitting making the rules and then they just...
[02:14:26.000 --> 02:14:33.000]  They want to be so helpful by letting them do whatever they want, sleep on the streets, but that's not helping people get ahead in life.
[02:14:33.000 --> 02:14:40.000]  It's not helping them find a home or, you know, by just allowing them, you know, giving them needles and drugs and free access.
[02:14:40.000 --> 02:14:42.000]  It's normalizing the collapse.
[02:14:42.000 --> 02:14:50.000]  It's normalizing it. And so I think a lot of people are starting to see that there's a, you know, a bit of a sickness and a mass psychosis.
[02:14:50.000 --> 02:14:57.000]  And so those of us who aren't hypnotized in this like mass hypnosis of it all,
[02:14:57.000 --> 02:15:05.000]  we really do have to turn things off at a certain point and get back into our hearts with our discernment
[02:15:05.000 --> 02:15:11.000]  because we all do kind of contain that spirit within us, that Holy Spirit, if you want, that will...
[02:15:11.000 --> 02:15:19.000]  It has the answers, you know, and so a lot of people just can't even hear that voice anymore because we're so bombarded with noise and...
[02:15:19.000 --> 02:15:25.000]  Well, you just said it. That's the AI's plan is to cut us off from our spirit. Our instincts are common sense.
[02:15:25.000 --> 02:15:28.000]  Absolutely. And it can't. I just don't think it'll win.
[02:15:28.000 --> 02:15:35.000]  But, you know, I think even when people do start flugging in the brain chips and stuff, there is going to be a time of...
[02:15:35.000 --> 02:15:40.000]  Well, I want to ask you a laundry list of questions. What do you think Elon Musk? What do you think of all the Twitter files?
[02:15:40.000 --> 02:15:43.000]  What do you think of what's happening with the poison shots? All that and more.
[02:15:43.000 --> 02:15:47.000]  And we're going to get you a headset too, an earpiece, because Leanne McAdoo's here.
[02:15:47.000 --> 02:15:52.000]  We're going to take some calls as well. And she promises while she's visiting Texas in the next month to come back again.
[02:15:52.000 --> 02:15:55.000]  And she's a hypnotist too. She's going to hypnotize me.
[02:16:22.000 --> 02:16:29.000]  We can't do it without funding. And we make it easy to fund with great products that empower you and your immune system and your family as well.
[02:16:29.000 --> 02:16:33.000]  You can also make straight donations at MFullWarStore.com, clicking on the big red banner.
[02:16:33.000 --> 02:16:37.000]  A one-time recurring. But I'm asking you to take action. We're non-violent.
[02:16:37.000 --> 02:16:45.000]  But every time you donate money, every time you buy products, every time you keep us on air, you are literally non-violently politically punching the New World Order in the nose.
[02:16:45.000 --> 02:16:50.000]  Punching their lies in the nose. We are going to defeat the New World Order. We're going over the top.
[02:16:50.000 --> 02:16:55.000]  But right now is the critical juncture. So please go to MFullWarStore.com and donate now.
[02:17:20.000 --> 02:17:24.000]  Ladies and gentlemen, we have PainMD. It's a number one natural best seller under another name.
[02:17:24.000 --> 02:17:30.000]  We got it discounted for 40% off MFullWarStore.com under the label MFullWarSplatinum.
[02:17:30.000 --> 02:17:35.000]  We've also got HGH MaxBoost. Read all about it. Be very safe with it.
[02:17:35.000 --> 02:17:40.000]  I take only a fraction of what they say at first and take it before you go to bed at night. Don't do it during the day.
[02:17:40.000 --> 02:17:44.000]  1776 testosterone boost. Totally incredible.
[02:17:44.000 --> 02:17:51.000]  Go read about them. Learn more about them at MFullWarStore.com in the MFullWarSplatinum section.
[02:17:51.000 --> 02:17:58.000]  And you get 40% off on these already best-selling products under the new name MFullWarSplatinum.
[02:17:58.000 --> 02:18:07.000]  Mark Twain, one of America's greatest writers and satirist in MIs, famously said more than 150 years ago,
[02:18:07.000 --> 02:18:14.000]  rumors of his demise had been greatly exaggerated because the newspapers kept saying he died decades before he did die.
[02:18:14.000 --> 02:18:21.000]  And it's the same PSYOP today. MFullWar is more influential and more powerful than ever because of your support
[02:18:21.000 --> 02:18:24.000]  and because of the facts of what we've covered is coming true.
[02:18:24.000 --> 02:18:29.000]  But if they can convince you we've been shut down, if they can convince you that we're going away
[02:18:29.000 --> 02:18:33.000]  and you stop supporting, you stop spreading the word, then they do win.
[02:18:33.000 --> 02:18:39.000]  Ladies and gentlemen, there's only one group of people that can shut down MFullWars and that's you, the viewers and listeners.
[02:18:39.000 --> 02:18:43.000]  If you decide we're done, we're done. If you decide to go to MFullWarStore.com
[02:18:43.000 --> 02:18:48.000]  and get supplements and books and films and t-shirts and so much more, we will stay on the air indefinitely.
[02:18:48.000 --> 02:18:52.000]  It is all in your hands. So thanks for your support. Stand up against the globalists.
[02:18:52.000 --> 02:19:04.000]  Go to MFullWarStore.com right now and keep us on air. It's up to you.
[02:19:23.000 --> 02:19:30.000]  And by the time they launched their attack in 2020, Alex Jones's MFullWars and our audience
[02:19:30.000 --> 02:19:35.000]  were there to warn the people of the deadly vaccines that we knew were coming.
[02:19:35.000 --> 02:19:40.000]  This is why they attack us. This is why we need your support.
[02:19:40.000 --> 02:19:46.000]  Because we tell the truth, Alex Jones was right. Join the resistance. Buy products.
[02:19:46.000 --> 02:19:55.000]  Donate to the cause. Share the links. Join us in the fight for freedom and help us defeat the New World Order.
[02:20:17.000 --> 02:20:23.000]  You know, it feels good to have Leanne McAdoo, one of the original OGs here in MFullWars,
[02:20:23.000 --> 02:20:27.000]  popping and visiting us today. She's in Texas for the next few weeks. Hope she comes back again.
[02:20:27.000 --> 02:20:31.000]  But Leanne, I could ask you a million questions. We've got some calls coming up.
[02:20:31.000 --> 02:20:36.000]  But what else are you focused on? I mean, are you optimistic about the future?
[02:20:36.000 --> 02:20:40.000]  They did the lockdowns. They did the poison shots. That's all coming out everywhere.
[02:20:40.000 --> 02:20:43.000]  I mean, are you optimistic?
[02:20:43.000 --> 02:20:48.000]  Oh, gosh. Well, yes and no. I choose to have an optimistic point of view on things.
[02:20:48.000 --> 02:20:55.000]  And I sort of like a shift in perspective of like being prepared versus, you know,
[02:20:55.000 --> 02:21:01.000]  surviving kind of mentality where it's like, okay, there's food shortages or this is happening.
[02:21:01.000 --> 02:21:05.000]  Well, let's grow a garden. Let's get some chickens. You know, the price of eggs are out of control.
[02:21:05.000 --> 02:21:09.000]  Well, guess what? We already got some chickens and started, we're prepared.
[02:21:09.000 --> 02:21:14.000]  We're not, we don't have this mentality of like, you know, I'm going to die and everything's going to hell,
[02:21:14.000 --> 02:21:16.000]  even though it might be. But I feel like it's a...
[02:21:16.000 --> 02:21:18.000]  You're saying don't be a victim.
[02:21:18.000 --> 02:21:19.000]  Exactly.
[02:21:19.000 --> 02:21:20.000]  Taking this as a challenge.
[02:21:20.000 --> 02:21:24.000]  Be prepared. And there's nothing to worry about when you've already got your well dug out in your yard
[02:21:24.000 --> 02:21:27.000]  and you're good. And I know some people, that's not possible for them.
[02:21:27.000 --> 02:21:31.000]  So I don't want to sound like a, you know, I'm saying impossible things.
[02:21:31.000 --> 02:21:35.000]  Not everybody's got a shotgun or rifle in a four-wheel drive like Leanne McAdams.
[02:21:35.000 --> 02:21:40.000]  Property and a water well, you know, I get it. But in whatever way that you can be prepared,
[02:21:40.000 --> 02:21:44.000]  even if it's just, you know, making sure you have extra dry goods.
[02:21:44.000 --> 02:21:47.000]  So when the store runs out of everything, you're prepared.
[02:21:47.000 --> 02:21:51.000]  Stop feeling like you're secure because you're not being a victim. You're an overcomer.
[02:21:51.000 --> 02:21:56.000]  Yeah. And also just know that we are living in times that have been foretold.
[02:21:56.000 --> 02:21:59.000]  There is, you know, people are talking about the Pluto return and stuff.
[02:21:59.000 --> 02:22:03.000]  You know, we haven't seen it since 1776. I mean, this is...
[02:22:03.000 --> 02:22:04.000]  Explain that. It's true.
[02:22:04.000 --> 02:22:07.000]  And even people don't believe in this. The elites are obsessed with astrology and astronomy.
[02:22:07.000 --> 02:22:13.000]  Astrology is absolutely 100% controlling things behind the scenes. Astrophiology.
[02:22:13.000 --> 02:22:15.000]  Hitler ran the whole war off that.
[02:22:15.000 --> 02:22:19.000]  Absolutely. And so, but they, of course, took it away from the masses
[02:22:19.000 --> 02:22:22.000]  because they did not want us to understand or have access.
[02:22:22.000 --> 02:22:26.000]  They wanted to only control the energies that are, you know, in the air.
[02:22:26.000 --> 02:22:31.000]  And so this is kind of a time where chaos happens.
[02:22:31.000 --> 02:22:35.000]  And it is the breaking down of the old world. It's shifting from Pisces into Aquarius,
[02:22:35.000 --> 02:22:39.000]  which is just, you know, where we're moving in location to the sky.
[02:22:39.000 --> 02:22:44.000]  But it's energetically, it's like one, the old world is dying.
[02:22:44.000 --> 02:22:47.000]  And then there's the new world order. And so the old world...
[02:22:47.000 --> 02:22:50.000]  And that's why they call it the new world order because they're really the old world order.
[02:22:50.000 --> 02:22:54.000]  It truly is a new world that we are moving into on the horizon.
[02:22:54.000 --> 02:22:57.000]  And so it's kind of like, okay, well, everyone's, you know,
[02:22:57.000 --> 02:22:59.000]  maybe shifting away from religion or whatever.
[02:22:59.000 --> 02:23:05.000]  How can we destroy that mindset, but then move people into a new God?
[02:23:05.000 --> 02:23:08.000]  And so what's the new God going to be? Is it going to be AI?
[02:23:08.000 --> 02:23:12.000]  Are they going to fake an alien invasion and everyone thinks they're God?
[02:23:12.000 --> 02:23:15.000]  Or is the government going to finally get its wish and be God?
[02:23:15.000 --> 02:23:17.000]  You know, people are begging.
[02:23:17.000 --> 02:23:20.000]  So it's the establishment trying to possess itself on top.
[02:23:20.000 --> 02:23:24.000]  Always. That's their prepared. They know the shift is coming.
[02:23:24.000 --> 02:23:26.000]  They know there's this big energetic thing.
[02:23:26.000 --> 02:23:31.000]  Very similar to when 2020 was coming around and it was like 50 year anniversary of like, you know,
[02:23:31.000 --> 02:23:34.000]  the 60s and all the riots and all the things going on.
[02:23:34.000 --> 02:23:37.000]  It's like, that was why I moved away from Austin because I knew I was like,
[02:23:37.000 --> 02:23:40.000]  I don't want to be here when that energy percolates because...
[02:23:40.000 --> 02:23:42.000]  That's what you told me when you love. People said, why Lee Ann Lee?
[02:23:42.000 --> 02:23:44.000]  You said I can't enter the energy here.
[02:23:44.000 --> 02:23:47.000]  And I meant to cover the CNN articles also in like science journal,
[02:23:47.000 --> 02:23:52.000]  but they've confirmed that the center core of the earth has stopped spinning.
[02:23:52.000 --> 02:23:55.000]  And I meant to cover that like the core of the earth stopped spinning.
[02:23:55.000 --> 02:23:58.000]  I looked that up and that that means a pole shifts imminent.
[02:23:58.000 --> 02:24:02.000]  Right. And this is just natural. It happens, you know,
[02:24:02.000 --> 02:24:06.000]  but we just so happen to be alive at this really intense time.
[02:24:06.000 --> 02:24:09.000]  And what's that going to do with the satellites and all the rest of it are aligned?
[02:24:09.000 --> 02:24:14.000]  There it is. Earth's core has stopped and maybe reversing direction, study says.
[02:24:14.000 --> 02:24:18.000]  And whether that's true or not, they know that they've been recording over 100 years,
[02:24:18.000 --> 02:24:22.000]  the magnetic field and the poles of the earth have moved thousands of miles.
[02:24:22.000 --> 02:24:23.000]  Right. Of course, which is why...
[02:24:23.000 --> 02:24:26.000]  That's speeding up. Solar flares and like electromagnetic.
[02:24:26.000 --> 02:24:31.000]  So the earth might change course and suddenly the U.S. is in Antarctica or...
[02:24:31.000 --> 02:24:34.000]  It'll shift about, I think, 15 degrees is what they say.
[02:24:34.000 --> 02:24:38.000]  And that's why the pole star isn't exactly lined up with the North Pole anymore
[02:24:38.000 --> 02:24:41.000]  or, you know, the pyramid. Things aren't just off just a bit
[02:24:41.000 --> 02:24:43.000]  because we move, you know, when the poles shift.
[02:24:43.000 --> 02:24:45.000]  But the ancients do the line stuff up with that.
[02:24:45.000 --> 02:24:48.000]  Absolutely. Yeah. And it's, you know, it's...
[02:24:48.000 --> 02:24:51.000]  I'm not saying, oh, it's no big deal, you know, cataclysm.
[02:24:51.000 --> 02:24:54.000]  I mean, but can we do anything about it?
[02:24:54.000 --> 02:24:56.000]  But we know these cataclysm have come. Right.
[02:24:56.000 --> 02:25:02.000]  Everything Plato wrote was nonfiction and they found like 95% of it's been confirmed.
[02:25:02.000 --> 02:25:05.000]  Like cities, he said we're here and they didn't believe they'd find them there.
[02:25:05.000 --> 02:25:08.000]  He said like thousands of years before, Atlantis blew up the Atlantic Ocean.
[02:25:08.000 --> 02:25:10.000]  They had an energy source that was free. It blew up.
[02:25:10.000 --> 02:25:12.000]  The earth basically shifted where it was at.
[02:25:12.000 --> 02:25:14.000]  I mean, that's what's happening.
[02:25:14.000 --> 02:25:17.000]  And Alex, that's the kind of stuff that has really captured my attention.
[02:25:17.000 --> 02:25:20.000]  I've always been super into that stuff.
[02:25:20.000 --> 02:25:23.000]  Of course, you know, you kind of come and go with the things that you're intrigued with,
[02:25:23.000 --> 02:25:28.000]  but I'm really, I'm getting back into more of the occulted information that's out there,
[02:25:28.000 --> 02:25:31.000]  that we are hidden history and things that...
[02:25:31.000 --> 02:25:34.000]  And explain what occulted means. It's not the occult. Occult means hidden.
[02:25:34.000 --> 02:25:35.000]  Hidden.
[02:25:35.000 --> 02:25:37.000]  What's hidden? Occulted means hidden.
[02:25:37.000 --> 02:25:39.000]  Right. It just, occulted means that it's hidden.
[02:25:39.000 --> 02:25:41.000]  You know, like the moon is occulted when it's a new moon.
[02:25:41.000 --> 02:25:44.000]  It's just, it's hidden in darkness kind of.
[02:25:44.000 --> 02:25:49.000]  And so it's just information that you don't have access to unless you know the password.
[02:25:49.000 --> 02:25:52.000]  You know what to say. You make it to the next level.
[02:25:52.000 --> 02:25:56.000]  Or, you know, it used to be when we would surf the web,
[02:25:56.000 --> 02:25:58.000]  you could go down all sorts of rabbit holes.
[02:25:58.000 --> 02:26:04.000]  But now, because Google and, you know, they kind of own that highway,
[02:26:04.000 --> 02:26:08.000]  they don't allow you to access those certain off-roads.
[02:26:08.000 --> 02:26:14.000]  And so you can't even gain access to a lot of those rabbit holes, if you will, on that information.
[02:26:14.000 --> 02:26:19.000]  Unless you know where to look, how to look, what, you know, words to use.
[02:26:19.000 --> 02:26:24.000]  And, you know, that's why I thought it was really interesting when Matt Drudge came to the studio years ago
[02:26:24.000 --> 02:26:27.000]  and told us all to get out of these internet ghettos.
[02:26:27.000 --> 02:26:29.000]  Because that's what they...
[02:26:29.000 --> 02:26:31.000]  He said, they've told me I've met, he'd met with Clarence Thomas.
[02:26:31.000 --> 02:26:34.000]  And Clarence told him, well, it's five, six years it's all over.
[02:26:34.000 --> 02:26:36.000]  He'd been told they're getting rid of free speech.
[02:26:36.000 --> 02:26:40.000]  You saw the deputy head of the EU, unelected last week, say at Davos,
[02:26:40.000 --> 02:26:44.000]  they were about to ban American speech, and they had US Congressmen on the stage agreeing.
[02:26:44.000 --> 02:26:45.000]  Yeah.
[02:26:45.000 --> 02:26:47.000]  Did you see that clip where they go, yeah, we're about...
[02:26:47.000 --> 02:26:48.000]  It's dangerous.
[02:26:48.000 --> 02:26:49.000]  It's crazy.
[02:26:49.000 --> 02:26:51.000]  Yeah, we can't let people be free thinkers.
[02:26:51.000 --> 02:26:56.000]  And of course, you know, going with, again, the occulted knowledge, but it's on words,
[02:26:56.000 --> 02:27:00.000]  and the meaning of words, and even government, you know, which is like, steer the mind.
[02:27:00.000 --> 02:27:06.000]  So that's what they believe their job is, to sort of steer the minds of their subjects.
[02:27:06.000 --> 02:27:08.000]  But they're not steering us in a good way.
[02:27:08.000 --> 02:27:09.000]  Why would a true elite want to dump people down?
[02:27:09.000 --> 02:27:12.000]  If they're such elites, they should try to empower us.
[02:27:12.000 --> 02:27:18.000]  Well, then we would realize that we're sovereign beings, and we don't need dweebs controlling
[02:27:18.000 --> 02:27:19.000]  us and telling us what to do.
[02:27:19.000 --> 02:27:26.000]  The most sickest, disgusting, slovenly people coming out as like our health patrol, you
[02:27:26.000 --> 02:27:30.000]  know, and you're like, I would never take a single shred of advice from you.
[02:27:30.000 --> 02:27:31.000]  You look like you're dead.
[02:27:31.000 --> 02:27:33.000]  What is it about the health officials around the world?
[02:27:33.000 --> 02:27:34.000]  They look like dead zombies.
[02:27:34.000 --> 02:27:35.000]  Yeah.
[02:27:35.000 --> 02:27:40.000]  They don't, you know, they're like, I've gotten 57 vaccines and nothing happened to
[02:27:40.000 --> 02:27:42.000]  me, you know, and you're just like, okay.
[02:27:42.000 --> 02:27:44.000]  They could barely walk or talk.
[02:27:44.000 --> 02:27:45.000]  Yeah.
[02:27:45.000 --> 02:27:46.000]  And they're like drooling in their brains.
[02:27:46.000 --> 02:27:48.000]  And, you know, it's just, they're very unhealthy people.
[02:27:48.000 --> 02:27:51.000]  And they pass out on TV routinely like, I'm brave.
[02:27:51.000 --> 02:27:53.000]  I'm getting the shot.
[02:27:53.000 --> 02:27:54.000]  It's fine.
[02:27:54.000 --> 02:27:56.000]  You know, just like pass out on camera.
[02:27:56.000 --> 02:27:58.000]  But then it's like the cognitive dissonance.
[02:27:58.000 --> 02:28:01.000]  It's like, oh no, she just didn't have enough to eat.
[02:28:01.000 --> 02:28:02.000]  That's why she passed out.
[02:28:02.000 --> 02:28:04.000]  It couldn't have been that vaccine.
[02:28:04.000 --> 02:28:06.000]  But the insurance actuaries show mass death.
[02:28:06.000 --> 02:28:08.000]  Oh, you know, I spoke.
[02:28:08.000 --> 02:28:12.000]  Yeah, there's a health minister.
[02:28:12.000 --> 02:28:14.000]  We're not being mean, but come on folks.
[02:28:14.000 --> 02:28:18.000]  It's just, you know, you will know them by their fruits, right?
[02:28:18.000 --> 02:28:25.000]  And it's just, if anyone has just like a shred of discernment, you kind of go, huh, you
[02:28:25.000 --> 02:28:28.000]  know, maybe I'm not going to eat the same exact thing.
[02:28:28.000 --> 02:28:33.000]  What you're suggesting is you look kind of ill, you know.
[02:28:33.000 --> 02:28:34.000]  Incredible.
[02:28:34.000 --> 02:28:36.000]  I don't know that one up at the top left-hand corner.
[02:28:36.000 --> 02:28:37.000]  I'm going to date her.
[02:28:37.000 --> 02:28:39.000]  That's the job of the huts wife.
[02:28:39.000 --> 02:28:40.000]  Yeah.
[02:28:40.000 --> 02:28:43.000]  She's, she likes Belgium waffles and chocolate.
[02:28:43.000 --> 02:28:45.000]  Well, I'm not perfect by God.
[02:28:45.000 --> 02:28:46.000]  I look a lot better.
[02:28:46.000 --> 02:28:50.000]  That woman, the woman in the lower right-hand corner could star in the next zombie movie.
[02:28:50.000 --> 02:28:51.000]  Yeah.
[02:28:51.000 --> 02:28:52.000]  Praise.
[02:28:52.000 --> 02:28:53.000]  All right.
[02:28:53.000 --> 02:28:54.000]  Your phone calls are coming up.
[02:28:54.000 --> 02:28:55.000]  We'll get into so much more.
[02:28:55.000 --> 02:29:21.000]  I can do amazing.
[02:29:21.000 --> 02:29:47.000]  All right.
[02:29:47.000 --> 02:30:13.000]  All right.
[02:30:13.000 --> 02:30:39.000]  All right.
[02:30:39.000 --> 02:31:05.000]  All right.
[02:31:05.000 --> 02:31:31.000]  All right.
[02:31:31.000 --> 02:31:58.000]  All right.
[02:31:58.000 --> 02:32:02.000]  Ladies and gentlemen, we are now launching the most powerful supplements in the history
[02:32:02.000 --> 02:32:07.000]  of InfoWars under a new brand name, InfoWars Platinum.
[02:32:07.000 --> 02:32:12.000]  Now, all three of these revolutionary products you see in front of you are already number
[02:32:12.000 --> 02:32:17.000]  one best sellers in the market for the last few years because they work so well.
[02:32:17.000 --> 02:32:21.000]  We've gone right to the manufacturer who are listeners, the owners of fan and they've
[02:32:21.000 --> 02:32:27.000]  given us this huge deal off of retail, 40% off what these products are found for under
[02:32:27.000 --> 02:32:28.000]  other names.
[02:32:28.000 --> 02:32:34.000]  And not just under one name, they sell these under three or four other brands that other
[02:32:34.000 --> 02:32:36.000]  major distributors and suppliers have put out.
[02:32:36.000 --> 02:32:41.000]  The difference is we have it for 40% off what it is in stores.
[02:32:41.000 --> 02:32:43.000]  We're talking about Payne MD.
[02:32:43.000 --> 02:32:45.000]  We're talking about HGH Max Boost.
[02:32:45.000 --> 02:32:48.000]  We're talking about 1776 testosterone boost.
[02:32:48.000 --> 02:32:50.000]  These things are incredible.
[02:32:50.000 --> 02:32:54.000]  I would suggest you take half a dose or less when you first do and consult your healthcare
[02:32:54.000 --> 02:32:59.000]  provider, those are so powerful, get them at InfoWarsStore.com.
[02:32:59.000 --> 02:33:25.000]  Leading a frontal assault on the lies of the New World Order, it's Alex Jones.
[02:33:25.000 --> 02:33:32.000]  From the U.N. Stronghold, Austin, Texas, you are listening to the Alex Jones show.
[02:33:32.000 --> 02:33:38.000]  Well, the great Leanne McAdams, whether she's going to be popping on the war room today
[02:33:38.000 --> 02:33:41.000]  as well and she's going to come back and see us very, very soon.
[02:33:41.000 --> 02:33:43.000]  Leanne, it's so great to have you here.
[02:33:43.000 --> 02:33:44.000]  I want to go to some phone calls.
[02:33:44.000 --> 02:33:49.000]  I want to take calls on this whole situation with Biden saying, you send taxes World War
[02:33:49.000 --> 02:33:54.000]  III, now he's sending, sending tax, but before we go to calls, other big issues that are
[02:33:54.000 --> 02:33:55.000]  coming up.
[02:33:55.000 --> 02:34:00.000]  You know, I just, I wanted to come today as well and just kind of show people what it's
[02:34:00.000 --> 02:34:05.000]  like coming from a free state where we haven't been masked up for years.
[02:34:05.000 --> 02:34:06.000]  Florida.
[02:34:06.000 --> 02:34:11.000]  Yeah, and people are actually like standing up against all the tyranny and to just, you
[02:34:11.000 --> 02:34:18.000]  know, see how powerful a governor can be who can stand up against, you know, federal government
[02:34:18.000 --> 02:34:19.000]  and just say that's not right.
[02:34:19.000 --> 02:34:23.000]  The only thing that sort of frightens me is that of course there's been a mass exodus
[02:34:23.000 --> 02:34:27.000]  of people from New York and California and stuff moving to Texas and Florida.
[02:34:27.000 --> 02:34:31.000]  So it'll be interesting to see where things go from there.
[02:34:31.000 --> 02:34:38.000]  But yeah, I just, I think it's very interesting that I had spoken with someone years ago who
[02:34:38.000 --> 02:34:41.000]  was very involved with like the medical community.
[02:34:41.000 --> 02:34:43.000]  He creates medical devices and stuff.
[02:34:43.000 --> 02:34:50.000]  And so he had kind of a back door information on the COVID vaccine and he was always very
[02:34:50.000 --> 02:34:54.000]  outspoken against it and he sort of told me it'll be about 10 years.
[02:34:54.000 --> 02:34:58.000]  Like you're going to totally stop hearing about COVID and then maybe 10 years it might
[02:34:58.000 --> 02:35:03.000]  come back around where people start admitting that it was, that there were some issues and
[02:35:03.000 --> 02:35:04.000]  they knew about it all along.
[02:35:04.000 --> 02:35:09.000]  But I think it's really wonderful that it's coming out now, like much sooner.
[02:35:09.000 --> 02:35:12.000]  Oh, the global submit they're in panic and this is hurting them.
[02:35:12.000 --> 02:35:13.000]  Yeah.
[02:35:13.000 --> 02:35:16.000]  And so there's still people where it's fresh in their minds that their father died or their
[02:35:16.000 --> 02:35:20.000]  mother died or their sister died or their kids, their young kids.
[02:35:20.000 --> 02:35:23.000]  And that was the other thing he told me is that within that 10 years what they're going
[02:35:23.000 --> 02:35:28.000]  to try and do is normalize and they'll put it in people's brains of like, oh, dementia
[02:35:28.000 --> 02:35:29.000]  and Alzheimer's.
[02:35:29.000 --> 02:35:30.000]  Little kids have heart attacks now.
[02:35:30.000 --> 02:35:31.000]  It's normal.
[02:35:31.000 --> 02:35:33.000]  Very young people are getting Alzheimer's now.
[02:35:33.000 --> 02:35:34.000]  It's sort of strange.
[02:35:34.000 --> 02:35:39.000]  Oh, heart attacks, who, you know, perfectly healthy 18 year olds having heart attacks.
[02:35:39.000 --> 02:35:43.000]  This is, and then they actually did have an article about it and they tried to name it
[02:35:43.000 --> 02:35:47.000]  something new, like if it's just this random new thing that's come about.
[02:35:47.000 --> 02:35:53.000]  And so how evil, how evil could, do you have to be, to be a reporter or a journalist or
[02:35:53.000 --> 02:35:58.000]  a news editor that's like, we're going to run with that angle, you know, tell the story
[02:35:58.000 --> 02:35:59.000]  this way.
[02:35:59.000 --> 02:36:01.000]  We need to protect everyone who was kind of involved in this.
[02:36:01.000 --> 02:36:05.000]  Well, that's why they did it was to see who they could corrupt and who will go along with
[02:36:05.000 --> 02:36:06.000]  the next big attack.
[02:36:06.000 --> 02:36:07.000]  Right.
[02:36:07.000 --> 02:36:08.000]  And that's really the key.
[02:36:08.000 --> 02:36:11.000]  Carlos in Canada, you're on the air with Leanne McAdoo on the All in Show and Show.
[02:36:11.000 --> 02:36:13.000]  Carlos, thanks for holding her on the air.
[02:36:13.000 --> 02:36:15.000]  Thank you, Alex.
[02:36:15.000 --> 02:36:16.000]  Thank you, Leanne.
[02:36:16.000 --> 02:36:19.000]  Just basically my analysis is straightforward.
[02:36:19.000 --> 02:36:25.000]  If you look at a map of Ukraine, you find that at the stage that we're at right now,
[02:36:25.000 --> 02:36:27.000]  there's a fork on the road.
[02:36:27.000 --> 02:36:33.000]  We can go World War Three in which case, well, there's nothing to say the next war, as Einstein
[02:36:33.000 --> 02:36:36.000]  said, will begin with sticks and stones.
