[00:00.000 --> 00:25.000]  Infowars, tomorrow's news, today.
[01:59:05.020 --> 01:59:12.780]  up 60 with promo code 1776 and now finally we have brought back free shipping at infowarstore.com
[01:59:12.780 --> 01:59:18.060]  on orders of $50 or more and big discounts on the regular shipping as well plus the book
[01:59:18.060 --> 01:59:22.860]  the great reset in the war for the world signed or unsigned it's also available with free shipping
[01:59:22.860 --> 01:59:31.900]  at infowarstore.com so again that's free shipping on all orders $50 or more at infowarstore.com
[01:59:31.900 --> 01:59:39.260]  and up to 60 off at checkout with promo code 1776 and we've got the signed and unsigned copies
[01:59:39.260 --> 01:59:44.860]  of the great reset war for the world book as well which make perfect stocking stuffers don't
[01:59:44.860 --> 01:59:54.300]  wait take action at infowarstore.com today leading a frontal assault on the lies of the new world
[01:59:54.300 --> 02:00:07.100]  order it's alex jones and we are back this boy in studio coming up your calls continue after that
[02:00:07.100 --> 02:00:14.700]  right now rick in Oklahoma we'll talk about transgenderism and fema go ahead yeah alex is
[02:00:14.700 --> 02:00:18.940]  uh pleasure to speak with you i've been listening to you for a long time i really appreciate your
[02:00:18.940 --> 02:00:24.940]  information appreciate you brother i was just going to mention that years ago i mean back when
[02:00:24.940 --> 02:00:32.380]  paul harvey was still on the uh pick a radio back in 79 i think it was um paul harvey had mentioned
[02:00:32.380 --> 02:00:40.300]  something about the gay bomb or the sunshine project and um never really stuck with me until
[02:00:40.300 --> 02:00:47.100]  some of this stuff that we see going on with the whole transgender movement uh started taking
[02:00:47.100 --> 02:00:53.100]  place well that's right that's even in the bbc uh guys click web and type in uh pinning on develop
[02:00:53.100 --> 02:00:58.940]  gay bomb a chemical they spray on men uh that basically manipulates their olfactory nerves and
[02:00:58.940 --> 02:01:07.820]  makes them some men attracted to men go ahead well anyway uh yeah so i think what we're seeing right
[02:01:07.820 --> 02:01:15.100]  now is just like the the sunshine project 3.0 the way it feels to me uh you know i watched that interview
[02:01:15.100 --> 02:01:23.660]  with you and yay the other day and he'd mentioned something about porn being a drug and i think
[02:01:23.660 --> 02:01:33.500]  that it probably is it opens the door for those kind of uh proclivities if you will and um who
[02:01:33.500 --> 02:01:39.420]  knows what they can pump through the through the tv and the media that we're visually looking at right
[02:01:39.420 --> 02:01:47.260]  now i watched the movie here a long time ago video drum uh were yeah with james was james was
[02:01:47.260 --> 02:01:55.180]  yeah i bet ironically that's a croninberg film it's excellent it is and it's loosely based off
[02:01:55.180 --> 02:02:04.220]  a true story where they were using uh you know the visual effects through video to brainwashed people
[02:02:04.220 --> 02:02:10.060]  that would uh choose to watch that kind of stuff i think it was snowflakes in the movie but uh
[02:02:10.700 --> 02:02:16.780]  anyway that was really all i had i i'd mentioned to your uh gather that led me on that uh recently
[02:02:16.780 --> 02:02:23.740]  i just saw uh some of those big black coffins that you were uh talking about years ago yeah
[02:02:23.740 --> 02:02:29.180]  female stockpiling coffin liners everywhere yeah i saw some of those wrote through town the other
[02:02:29.180 --> 02:02:34.540]  day truckload of them well there's a lot of dead people brother a lot of dead people with
[02:02:34.540 --> 02:02:38.220]  the shots got a big study right here thank you so much for the call rick let's talk to
[02:02:39.900 --> 02:02:49.980]  yohan in minnesota go ahead hi there go ahead can you hear me i can okay i want to let you know
[02:02:49.980 --> 02:03:00.780]  i'm i'm wide awake since 1969 well that's awesome i know i know everything about uh deep
[02:03:00.780 --> 02:03:07.180]  states like dr husk and he was so interesting he was a surveilled we were surveilled for decades
[02:03:07.180 --> 02:03:15.260]  our family because east germany and west germany because we had to really hire ups in east germany
[02:03:15.260 --> 02:03:24.220]  like eric milkton uh the stasi had one that his niece was married to my mom's brother and we were
[02:03:24.220 --> 02:03:31.500]  surveilled all the time well i believe it that's what the stasi did oh and don't forget 30 i think
[02:03:31.500 --> 02:03:38.620]  30 000 stasi's ruined here in america for decades and there were surveilling people
[02:03:38.620 --> 02:03:45.660]  well you know the democratic party hired marcus wool before he died to help surveil the american
[02:03:45.660 --> 02:03:55.180]  people and then from brown and my my my cousin's uh um husband he worked side by side with him in
[02:03:55.180 --> 02:04:01.500]  a nice nazi time building the rocket so so so so so you are you a german immigrant to the united
[02:04:01.500 --> 02:04:14.460]  states my mom is all german and my dad is canadian and and and and we uh we know everything uh oh and
[02:04:14.460 --> 02:04:22.860]  the bill the bear group yeah my dad was i was um uh uh uh uh had a bill of back and he was invited
[02:04:22.860 --> 02:04:30.140]  to the bill of bad group because uh he i don't know if you know porsche rock uh he listen i
[02:04:30.140 --> 02:04:35.340]  appreciate your call i'm out of time but thank you for calling we're gonna go to break open phones
[02:04:35.340 --> 02:04:39.980]  folks taking your calls uncensored unfiltered everything's coming through here we got our
[02:04:39.980 --> 02:04:43.900]  special guest in studio and every people hold i'll get you after our guest leaves if not i
[02:04:43.900 --> 02:04:47.980]  understand you can hang up love you well they're right back info wars dot com tomorrow is this
[02:04:47.980 --> 02:05:00.060]  day we got a special report in the air and then bit boy crypto is in studio stay with us introducing
[02:05:00.060 --> 02:05:07.500]  info wars super high-end supplement line hit up to 50 off what the same formulas are sold for
[02:05:07.500 --> 02:05:15.260]  in stores it's info wars md exclusively available at infowarstore.com we have a new line of super
[02:05:15.260 --> 02:05:21.820]  quality cbd oils that are incredibly good for your entire body at infowarstore.com we have
[02:05:21.820 --> 02:05:28.860]  libido rx better mood nitric boost mushroom max powerful new tropic agus vitality collagen
[02:05:28.860 --> 02:05:36.220]  superfood greens and more our turmeric formula is 95 percent of humanoid the strongest and best
[02:05:36.220 --> 02:05:42.940]  on the market these formulas and more under the info wars md banner are at infowarstore.com
[02:05:42.940 --> 02:05:49.100]  they are private labeled clones of the top brands in the country for up to 50 off where
[02:05:49.100 --> 02:05:54.780]  you're going to find them in stores and other online stores this is our new info wars md incredible
[02:05:54.780 --> 02:06:04.860]  line this is the end of a free society it's the total new world order plan it's operation lock
[02:06:04.860 --> 02:06:09.100]  step this is evidence that's why i keep hammering the shots hammering the lock downs hammering the
[02:06:09.100 --> 02:06:12.540]  persecution but they just think we're going to go to sleep for a while we'll give them some type of
[02:06:12.540 --> 02:06:18.220]  political cultural amnesty and then we all just quietly go away i mean look at this footage if you've
[02:06:18.220 --> 02:06:24.940]  ever seen a pied piper in the real world that's it one white clad judas goat and the paramilitary
[02:06:24.940 --> 02:06:29.980]  medical tyranny outfit leading thousands and thousands and thousands of chinese who all got
[02:06:29.980 --> 02:06:34.220]  told they were red-coated with no evidence and had to go to the camps it's part of the biggest
[02:06:34.220 --> 02:06:39.980]  quarantine in human history millions of people worldwide who've been quarantined millions of
[02:06:39.980 --> 02:06:45.340]  people in china are once again under collective quarantine in the industrial city of chan show
[02:06:45.340 --> 02:06:50.380]  six point six million residents have been ordered to stay indoors workers in protective suits have
[02:06:50.380 --> 02:06:56.060]  installed metal barriers in some neighborhoods china is reportedly putting suspected covid-19
[02:06:56.060 --> 02:07:01.340]  patients in metal boxes well they're erecting uh sometimes shipping containers that we've seen
[02:07:01.340 --> 02:07:06.940]  a couple of tents as well more than 200 million people in china are in lockdown and are banned
[02:07:06.940 --> 02:07:13.900]  from leaving their home even to buy food long winding lines of buses can be seen in a street
[02:07:13.900 --> 02:07:20.380]  which are taking people to covid-19 quarantine camps 25 million residents ordered confined to
[02:07:20.380 --> 02:07:25.180]  their homes they're using bicycle locks and padlocks just to keep people in this video on your
[02:07:25.180 --> 02:07:30.300]  screen shows officials dragging a man into a quarantine center where the conditions are
[02:07:30.300 --> 02:07:35.340]  appalling to say the least these people locked up in quarantine camps being treated worse than
[02:07:35.340 --> 02:07:42.780]  prisoners now we need to go and look in families to find those people who may be sick and remove them
[02:07:42.780 --> 02:07:48.300]  the judge has ruled for guardianship of this four-month-old baby to be placed into the court
[02:07:48.300 --> 02:07:52.940]  he needs life-saving surgery but his parents don't want him to receive blood from those who
[02:07:52.940 --> 02:07:57.900]  have been vaccinated so this is all about the state's the same worldwide human directed taking
[02:07:57.900 --> 02:08:01.980]  control of your bodies and now saying we're going to put blood product to people that
[02:08:01.980 --> 02:08:07.260]  are having a growing cry on our spike protein in your body we have all the medical reports the
[02:08:07.260 --> 02:08:11.900]  governor of florida has criminal investigations going a big pharma lying about this but they're
[02:08:11.900 --> 02:08:18.540]  still doubling down we don't want blood that potentially could have spike protein we don't
[02:08:18.540 --> 02:08:24.380]  want that we know that that is you know he's got a compromised heart what's happening here is just
[02:08:24.380 --> 02:08:29.980]  the beginning of an authoritarian takeover and it's it's coming for all of us this type of
[02:08:29.980 --> 02:08:35.340]  tyranny is coming to new zealand it is coming to australia it is coming to america it is coming to
[02:08:35.340 --> 02:08:42.460]  the entire world chinese style covid lockdown tyranny is on its way for people who are not
[02:08:42.460 --> 02:08:49.020]  vaccinated lockdown rules will apply to everyone 16 and above it's absolutely mind-boggling that you
[02:08:49.020 --> 02:08:54.700]  could hold healthy law-abiding fully vaccinated citizens in these kind of conditions we have
[02:08:54.700 --> 02:09:00.860]  now a window of opportunity to create this global reset which we all need this is what
[02:09:00.860 --> 02:09:06.540]  communism looks like this is what totalitarianism looks like your child is not yours they will
[02:09:06.540 --> 02:09:12.060]  continue to try to restrict and limit and vaccinate do all of the other things that
[02:09:12.060 --> 02:09:17.500]  we're seeing done in china it's just a matter of time and as their algorithms get more sophisticated
[02:09:17.500 --> 02:09:22.540]  the world economic forum and claus Schwab are not just going to sit back and allow humanity
[02:09:22.540 --> 02:09:33.020]  the freedom that we so clearly desire i respect china's achievements which are tremendous i think
[02:09:33.020 --> 02:09:39.500]  it's um a whole model for many countries this is the social credit score this is breaking you down
[02:09:39.500 --> 02:09:43.660]  locking you up training you to be a slave only let you out again later as long as you follow
[02:09:43.660 --> 02:09:49.020]  all the orders they say they get progressively more tyrannical word bob go i don't know went to a
[02:09:49.020 --> 02:09:53.500]  covered camp never came back they're just training to get used to see them grabbed and rounded up
[02:09:53.500 --> 02:09:59.180]  all around you super hardcore tyranny the model of the great reset and the new world order and
[02:09:59.180 --> 02:10:11.660]  we're going to be here fighting it big time you are listening to an infowars dot com front line
[02:10:11.660 --> 02:10:19.820]  report if you are receiving this transmission you are the resistance all right well i've
[02:10:19.820 --> 02:10:23.660]  watched this show before and seen his work and mike adams was talking about a few weeks ago and i
[02:10:23.660 --> 02:10:30.220]  said well let's get bit boy one of the biggest uh crypto news reporters out there to come on the show
[02:10:30.220 --> 02:10:34.460]  and he said i'll come in studio so he and his crew have come here i'm not going to go over his whole
[02:10:34.460 --> 02:10:39.260]  background uh you can find him at bit boy crypto and on twitter at bit boy underscore crypto on
[02:10:39.260 --> 02:10:45.900]  facebook at bit boy crypto bit boy crypto dot com and he's got a whole news division and a lot of
[02:10:45.900 --> 02:10:50.460]  big stuff so we couldn't get a better person in here to talk about ftx and the future of crypto
[02:10:50.460 --> 02:10:54.620]  because i totally support crypto and i think we have alternatives to the central bank digital
[02:10:54.620 --> 02:11:00.940]  currencies they want to bring out and i kind of see ftx as an attempt to blow up the crypto market
[02:11:00.940 --> 02:11:05.900]  while the deep state uh laundered a bunch of money maybe you disagree i'm gonna get your take on that
[02:11:05.900 --> 02:11:12.380]  sam bankman freed the testify before congress remotely he's quite overbooked uh so we've got all
[02:11:12.380 --> 02:11:20.300]  that uh so so first off bit boy good to have you here i appreciate you being in studio uh with us
[02:11:20.300 --> 02:11:24.220]  and so where do you want to start with ftx and all the rest of it yeah i mean you got to start with
[02:11:24.220 --> 02:11:30.780]  ftx right now um it it's a very big week this week as you said uh sam is overbooked so he can't appear
[02:11:30.780 --> 02:11:36.140]  in person at the hearings he's currently in the bahamas uh for people that don't know ftx was one
[02:11:36.140 --> 02:11:42.140]  of the largest exchanges uh in the world and it was insolvent and nobody knew um and we started
[02:11:42.140 --> 02:11:47.340]  figuring out you know maybe a few weeks before everything uh you know unwinding cz from buying
[02:11:47.340 --> 02:11:53.900]  it sold 500 million ftt it's the token of uh ftx and basically crashed the market overnight and it's
[02:11:53.900 --> 02:11:59.180]  had a really hard time recovering but the fact is eight billion dollars at least some people put
[02:11:59.180 --> 02:12:04.460]  that total estimates up to 50 billion dollars for you include all their investments um just gone uh
[02:12:04.460 --> 02:12:09.180]  and it's the biggest insolvency i think we've ever seen and uh you know sam bankman freed just
[02:12:09.180 --> 02:12:14.620]  continues to go on this uh he was the ceo on this tour saying oh i didn't know anything i had no idea
[02:12:14.620 --> 02:12:18.380]  it was missing any of the new york times that's like it's no big deal but what i see is them saying
[02:12:18.380 --> 02:12:23.180]  let's use this to try to take over all the private crypto when he had deep state and the government
[02:12:23.180 --> 02:12:28.300]  regulators all over him supporting him yeah so i think it's a very interesting conversation because
[02:12:28.300 --> 02:12:34.460]  you know when you look at how everything uh you know happened there's one name that everybody
[02:12:34.460 --> 02:12:39.020]  thinks when you think of like gigantic democratic scandals right it's clinton's how high does it
[02:12:39.020 --> 02:12:43.900]  go does it go to the clinton's i don't think this is true this time and the reason is because if you
[02:12:43.900 --> 02:12:49.180]  actually look at what happened how it imploded overnight if the clinton's were involved that
[02:12:49.180 --> 02:12:53.900]  would have never happened you've got politicians everywhere having to make excuses for why they
[02:12:53.900 --> 02:12:59.260]  took money from him and they're trying to distance themselves from sam bankman freed because he is
[02:12:59.260 --> 02:13:03.500]  toxic right now something like that i think what you'll find is the further we get into the story
[02:13:04.220 --> 02:13:09.260]  the sloppier these people become this was not a clean operation from the very beginning they kind
[02:13:09.260 --> 02:13:14.300]  of just went off of intimidation and like mafia type tactics like oh yeah you won't say anything or
[02:13:14.300 --> 02:13:18.700]  else we'll destroy your project that was a common thing they would say what finally brought them
[02:13:18.700 --> 02:13:23.020]  down them trying to take over that big canadian exchange or uh well what what actually brought
[02:13:23.020 --> 02:13:28.460]  them down um was a whistleblower uh that's ultimately what happened there was an insolvency
[02:13:28.460 --> 02:13:32.460]  hole it kept getting bigger and bigger and bigger uh this had a lot to do with the fact that they
[02:13:32.460 --> 02:13:36.940]  were creating counterfeit coins on the exchange and then what was happening is they would just
[02:13:36.940 --> 02:13:42.060]  allow more people to short their short versus long ratio and letter string was out of control at one
[02:13:42.060 --> 02:13:46.700]  point it's like 99 percent shorts that doesn't even make sense on exchange so what happened is
[02:13:46.700 --> 02:13:50.700]  customers would draw the real assets and they would just create more counterfeit tokens on the
[02:13:50.700 --> 02:13:54.460]  site and then insolvency hole just got bigger and bigger and bigger then they had to crash
[02:13:54.460 --> 02:13:58.620]  terraluna crash valedra crash celcius that sounds like a microcosm of the rest of the economy
[02:13:58.620 --> 02:14:04.220]  yeah i know right it sure does um but you know kind of they were trying to fake it till you make it
[02:14:04.220 --> 02:14:10.620]  if they could have got all these acquisitions after they crashed those uh companies nine figure payouts
[02:14:10.620 --> 02:14:14.780]  for you know some of the moves they were making they could have eventually got enough real assets
[02:14:14.780 --> 02:14:18.780]  to kind of counterbalance everything out well sir just from a dumb level i'm an expert like you but
[02:14:18.780 --> 02:14:23.500]  anybody else would already be swatting by the fbi oh he can't come to congress doesn't want to come
[02:14:23.500 --> 02:14:28.860]  to the us he's quite overbooked uh he he says he didn't even know this was going on he lies and
[02:14:28.860 --> 02:14:32.620]  big tv interviews saying i didn't know money was going to his other company yeah i mean this guy's
[02:14:32.620 --> 02:14:37.180]  a crook yeah he's something and you know there was a time where i was trying to maybe give him
[02:14:37.180 --> 02:14:42.780]  the benefit of the doubt because seriously there are bigger players here uh his parents and dan
[02:14:42.780 --> 02:14:46.220]  freedberg these are the most important people in this entire situation oh i agree he looks like a
[02:14:46.220 --> 02:14:51.820]  front guy oh yeah yeah yeah he but he also knows stuff so you know him coming this tour of like
[02:14:51.820 --> 02:14:56.540]  you know new york times obviously with their puff piece uh in his interview there there's a lot of
[02:14:56.540 --> 02:15:02.380]  connections between uh ftx and uh you know new york times and some sketchy dealings there as well
[02:15:02.380 --> 02:15:07.020]  but the fact is is that this guy he just pretends like he doesn't know anything and then two months
[02:15:07.020 --> 02:15:11.180]  ago he was the boy genius that knew everything about you mean that guy's not trustworthy let's
[02:15:11.180 --> 02:15:18.380]  put him back on screen oh god that is the scariest thing i've seen since count chocolate he looks
[02:15:18.380 --> 02:15:23.420]  like count chocolate that's his new code name so what is the fallout of this when we come back from
[02:15:23.420 --> 02:15:28.140]  break what what is the fallout what's going to happen to cryptocurrencies because now the central
[02:15:28.140 --> 02:15:32.860]  banks say they're going to move in it seems like perfect timing for them yeah i mean i i think when
[02:15:32.860 --> 02:15:36.860]  you look at cbdc is coming down the road this is certainly going to be something that you know
[02:15:36.860 --> 02:15:41.820]  congress tries to piggyback on um and tries to roll out these cbdc's and stablecoin regulation
[02:15:41.820 --> 02:15:46.380]  i don't think there's any doubt about that stablecoins feel pretty safe right now compared to
[02:15:46.380 --> 02:15:50.140]  you know the volatile crypto markets well let's say there's anybody saying that cryptocurrencies
[02:15:50.140 --> 02:15:54.140]  fiat it's all fiat at least this has some basis in reality we'll right back
[02:15:57.820 --> 02:16:04.860]  december 2022 is here and we are proud and very excited to announce that free shipping is back
[02:16:04.860 --> 02:16:12.060]  at infowarstore.com that's right free shipping on all orders of $50 or more but we've signed a new
[02:16:12.060 --> 02:16:17.740]  deal with a big national shipping company and they're able to cut our regular shipping cost
[02:16:17.740 --> 02:16:23.580]  by up to 50 percent so that means even on orders that are below $50 you're going to be paying way
[02:16:23.580 --> 02:16:29.260]  lower than you were previously this is a game changer we're so excited about it our listeners
[02:16:29.260 --> 02:16:33.180]  have really asked for free shipping again we couldn't afford it before but by moving to a
[02:16:33.180 --> 02:16:38.540]  bigger national distributor we're able to do it so now your orders will be shipped even faster
[02:16:38.540 --> 02:16:44.540]  the same great customer service and more so get huge discounts and free shipping on so many great
[02:16:44.540 --> 02:16:50.060]  items at infowarstore.com right now i want to thank you all for your support but now there's no
[02:16:50.060 --> 02:17:06.540]  excuse to boost your immune system lead a healthier life and keep invoars on the air at infowarstore.com
[02:17:20.140 --> 02:17:26.540]  low sex drive and muscle loss alpha power is packed with some of the most potent and clinically
[02:17:26.540 --> 02:17:33.340]  tested ingredients on the market the secret is in the synergistic blend of ancient ingredients
[02:17:33.340 --> 02:17:40.060]  that have been concentrated into their most potent forms including uricoma longifolia
[02:17:40.060 --> 02:17:47.340]  originally from malaysia makaroo from peru horny goatweed from china and tribulus from india
[02:17:47.340 --> 02:17:57.260]  reach your alpha male potential with alpha power head to infowarslife.com and secure your bottle today
[02:17:57.260 --> 02:18:03.420]  i'm dr peter mccullough and it's an absolute pleasure to introduce to you the wellness company
[02:18:04.540 --> 02:18:11.500]  an alternative healthcare system for this covid and post-covid world where trust has been lost
[02:18:11.500 --> 02:18:20.620]  in doctors and healthcare systems this new online virtual platform is nationwide providing
[02:18:20.620 --> 02:18:29.100]  uncensored content virtual appointments laboratory testing diagnostics prescriptions treatment
[02:18:29.100 --> 02:18:36.780]  packages specifically for covid post-covid vaccine injury syndromes and all the usual things
[02:18:36.780 --> 02:18:44.540]  that are seen in primary care and then we have an entire array of holistic products an online store
[02:18:45.260 --> 02:18:55.020]  media and health advice come see the wellness company and go to onlinehealthnow.com as a conduit
[02:18:55.020 --> 02:19:03.100]  to the wellness company once a tragedy reaches a level of national significance american citizens
[02:19:03.100 --> 02:19:09.100]  should be allowed to basically question that event in any way that they deemed fit the first
[02:19:09.100 --> 02:19:13.580]  amendment is unique in the world that's what they want to take away your ability to speak freely
[02:19:13.580 --> 02:19:16.940]  so they're going to go for michael indel next or are they going to go for steve bannon or are
[02:19:16.940 --> 02:19:21.980]  going to go for tucker carlsson i studied the globalist 30 years ago but only 28 years and i knew
[02:19:21.980 --> 02:19:26.220]  they were planning all of this and i warned the public as a modern paul revere but i couldn't
[02:19:26.220 --> 02:19:30.060]  have done it without your support and now because we've been so successful warning the population
[02:19:30.060 --> 02:19:34.300]  of the planet not just america we're public enemy number one when it comes to the global
[02:19:34.300 --> 02:19:39.100]  agenda that's why it's more important than ever to realize how successful info wars has been
[02:19:39.100 --> 02:19:43.340]  because of your past support so i salute you and i thank you and i ask you now the critical
[02:19:43.340 --> 02:19:48.060]  juncture of the battle free double your efforts by visiting infowarstore.com and getting amazing
[02:19:48.060 --> 02:19:55.020]  products that keep us on air 1776 the promo code the destination is infowarstore.com and i thank
[02:19:55.020 --> 02:20:05.340]  you all for your support. leading a frontal assault on the lies of the new world order it's alex jones
[02:20:18.700 --> 02:20:24.700]  well bitcoin boy one of the top bitcoin analysts and broadcasters his own network is here in studio
[02:20:24.700 --> 02:20:31.260]  whether she were getting into the future of bitcoin itself cryptocurrencies the central bank
[02:20:31.260 --> 02:20:37.100]  digital currencies where all this is going yeah i think definitely digital currency is going to be
[02:20:37.100 --> 02:20:40.380]  something that's going to take over our lives for sure right now it seems like a little bit of a
[02:20:40.380 --> 02:20:45.180]  novelty and you look at the prices the volatility and people get scared by that but then when you
[02:20:45.180 --> 02:20:50.860]  look at the real world application of the cbdcs while there are a lot of terrible things about them
[02:20:50.860 --> 02:20:54.620]  they are going to be much more convenient for people and we know you know people tend to choose
[02:20:54.620 --> 02:21:00.460]  convenience over anything else hence why so this is the future people should become experts in it
[02:21:00.460 --> 02:21:04.220]  so that we can't be controlled yeah i think i think that's something that you have to do i mean
[02:21:04.220 --> 02:21:08.060]  one of my biggest mistakes ever in crypto is buying bitcoin in 2012 and not understanding what i was
[02:21:08.060 --> 02:21:12.940]  investing in and uh that's why i set out on this channel to educate people to help them to learn
[02:21:12.940 --> 02:21:17.100]  you know the ins and outs of this industry because when you really grasp it you know this is the
[02:21:17.100 --> 02:21:21.820]  only way we save ourselves from a great reset uh let's talk about that but let's put the go back
[02:21:21.820 --> 02:21:27.260]  to that 12-year graph guys that looks totally controlled to me where anywhere do you see
[02:21:28.140 --> 02:21:34.620]  a six month completely basically flat line that looks that looks could totally manipulate it to me
[02:21:34.620 --> 02:21:38.140]  well i understand why you would say that uh but you have to understand bitcoin operates off
[02:21:38.140 --> 02:21:42.940]  something called uh the four-year cycle i'm a bitcoin four-year cycle fundamentalist
[02:21:42.940 --> 02:21:48.780]  what that means is i believe that all four or every four years the same general thing plays out
[02:21:48.780 --> 02:21:53.740]  it all has to do with bitcoin mining uh there's something called the having every four years
[02:21:53.740 --> 02:21:59.180]  the amount of bitcoin being produced on a daily basis through mining gets cut in half literally
[02:21:59.180 --> 02:22:03.820]  cut 50 percent and so what happens is when that event occurs you get a supply shock and then you
[02:22:03.820 --> 02:22:09.260]  have a dramatic upswing for bitcoin that's when we get the bull runs then it gets overhyped retail
[02:22:09.260 --> 02:22:13.660]  comes in they get wrecked and then you have the one year of straight down action which is right
[02:22:13.660 --> 02:22:19.260]  we're at right now we're kind of right time-wise on the cusp of the maybe the bottom of the market
[02:22:19.260 --> 02:22:25.100]  and then the next year and a half will be very slow accumulation and there's some volatility
[02:22:25.100 --> 02:22:29.420]  you know built in it as well in 2019 for instance you know bitcoin went all the way up to 14 000
[02:22:30.300 --> 02:22:34.780]  is an outlier but in general when you really understand the bitcoin having like that's the
[02:22:34.780 --> 02:22:38.060]  most important thing that people need to understand when you're looking at the prospects for where
[02:22:38.060 --> 02:22:41.980]  bitcoin's going so you're bullish on the future of bitcoin oh yeah yeah very bullish on the future
[02:22:41.980 --> 02:22:46.140]  of bitcoin i do believe that bitcoin eventually becomes the world reserve currency i just think
[02:22:46.140 --> 02:22:50.860]  it's like 25 to 50 years and then it backs assets like gold used to do who do you think really
[02:22:50.860 --> 02:23:00.060]  created it i did no i believe how finney was a creator of bitcoin uh to toshinakamoto obviously
[02:23:00.060 --> 02:23:06.220]  is the moniker that was used a series of uh cypher punks were involved kreg right was probably
[02:23:06.220 --> 02:23:12.300]  involved join us andrew's probably involved uh you know uh nigg zebo probably involved there's
[02:23:12.300 --> 02:23:17.100]  a lot of people that were involved with it but ultimately i think how finney is most likely
[02:23:17.100 --> 02:23:23.340]  the answer for who the main guy was folks i don't know who how finney is yeah so he actually uh was
[02:23:23.340 --> 02:23:28.460]  a computer programmer and uh you know goes back to the libertarian days of cypher punks and wanting
[02:23:28.460 --> 02:23:33.980]  freedom and uh you know financial sovereignty and privacy and your transactions it and this is a guy
[02:23:33.980 --> 02:23:40.220]  who didn't really like the spotlight the interesting thing is is he's dead so he and not suspicious he
[02:23:40.220 --> 02:23:44.220]  had a disease i can't remember which one may was luke eric's disease but it just shows how
[02:23:44.220 --> 02:23:49.660]  innovation is what blows away power structures intrinsically to you name it because they're
[02:23:49.660 --> 02:23:53.580]  definitely they're definitely scared of it oh yeah they're terrified of bitcoin uh i mean when you
[02:23:53.580 --> 02:23:58.780]  look at the prospects of what bitcoin can do for the world it's really scary to the people like
[02:23:58.780 --> 02:24:03.420]  claus wab that want to great reset us uh that want to begin the season ahead of the european union
[02:24:03.420 --> 02:24:07.900]  unelected she said oh this will destroy us we don't have our own system christine will garden yep
[02:24:08.460 --> 02:24:13.580]  yeah i they're going to continue to say things like this in cycles in new cycles based on where
[02:24:13.580 --> 02:24:17.420]  the price is so you know when everything is going down you know they want to pile on it say it's
[02:24:17.420 --> 02:24:21.420]  dangerous it's dangerous uh but when the price is going up well she was saying if they don't get
[02:24:21.420 --> 02:24:27.340]  their own it'll destroy their power oh yeah so so cbdc's are something that is the counterbalance
[02:24:27.340 --> 02:24:33.180]  to bitcoin because bitcoin is open and permissionless and cbdcs are going to be closed in permission
[02:24:33.180 --> 02:24:36.620]  but don't they get that'll drive everybody to bitcoin they're not going to want to be in the
[02:24:36.620 --> 02:24:42.380]  controlled system there's not a better advertisement uh for bitcoin than uh when you look at the cbdc
[02:24:42.380 --> 02:24:46.860]  something you know i do a lot of work with um uh we have a bill right now that we're going to be
[02:24:46.860 --> 02:24:52.060]  making public clear this month trying to solve some regulation uh in in the crypto world but one
[02:24:52.060 --> 02:24:57.180]  thing that we need to start thinking about is these cbdcs are going to become a reality uh is
[02:24:57.180 --> 02:25:02.460]  we got to make sure we put in some regulation to stop social credit scores from happening
[02:25:02.460 --> 02:25:06.780]  before they even happen and that's what they're trying to push them for yeah absolutely i mean
[02:25:06.780 --> 02:25:11.500]  you're going to be able to spend your money so so the governments are doing this we need to stop
[02:25:11.500 --> 02:25:16.060]  the social credit score now yeah i i think that's something that's very important to do because
[02:25:16.060 --> 02:25:20.940]  you know nobody's talking about this everybody's seeing the uh the episode of black mirror where
[02:25:20.940 --> 02:25:25.580]  uh you know you can't rent a car unless you have a certain score and things like that so
[02:25:25.580 --> 02:25:30.140]  it's terrifying somebody's got to put the foot down and say let's get ahead of this and stop this
[02:25:30.140 --> 02:25:34.780]  before it actually becomes a problem because that's why we got to educate people yeah absolutely
[02:25:34.780 --> 02:25:37.900]  i remember just like four years ago still congress would have to google hearings they go
[02:25:38.460 --> 02:25:43.660]  do you track users no we don't they would just lie knowing the congress had no idea like
[02:25:44.540 --> 02:25:48.620]  yeah shadow banning doesn't exist you know that's what uh jack dorsi said and uh
[02:25:49.500 --> 02:25:54.140]  i was in that hearing when he said oh were you yeah oh wow you know it exists for and i was
[02:25:54.140 --> 02:25:57.900]  already shadow banned yeah i was already he's like no it doesn't exist we don't censor anybody
[02:25:57.900 --> 02:26:01.900]  debunked you know that's our favorite phrase debunked let me ask you this question we're
[02:26:01.900 --> 02:26:05.580]  gonna do everything you want coming up here the expert who do you think gave us eight million
[02:26:05.580 --> 02:26:11.020]  dollars in bitcoin which we was saved the company but we have no idea gave you a eight million
[02:26:11.020 --> 02:26:15.500]  dollars so you know about that no i didn't know about that yeah somebody early in the year did that
[02:26:15.500 --> 02:26:20.700]  wow well you're welcome yeah no i mean i was already a bitcoin supporter but boy i tell you
[02:26:20.700 --> 02:26:24.780]  yeah well i mean it's it's good there's a lot of money floating out there uh there was recently a guy
[02:26:24.780 --> 02:26:30.380]  who uh just got arrested and he's on trial i think he's going to plead a very low charge
[02:26:30.380 --> 02:26:35.980]  he had 51 000 bitcoin from silk road he created this way that he could go on to silk road back
