[00:00.000 --> 00:26.000]  Live from Austin, Texas, broadcasting worldwide, it's Alex Jones.
[2:11:29.000 --> 2:11:30.000]  We're supporting you.
[2:11:30.000 --> 2:11:32.000]  There were thousands of those, which was pretty amazing.
[2:11:32.000 --> 2:11:33.000]  Oh, of course.
[2:11:33.000 --> 2:11:37.000]  I mean, even in leftist Austin, I'll shake 50 hands before one person
[2:11:37.000 --> 2:11:39.000]  drives by and says, F you Russian agent.
[2:11:39.000 --> 2:11:40.000]  And it's not true.
[2:11:40.000 --> 2:11:43.000]  So it's, it's, it's sad that they're mentally ill.
[2:11:43.000 --> 2:11:48.000]  But all the big national news stories, though, a lot of them.
[2:11:48.000 --> 2:11:52.000]  I could like you've done something wrong or, you know, what are you doing
[2:11:52.000 --> 2:11:54.000]  taking your son's shooting?
[2:11:54.000 --> 2:11:57.000]  And it reminds you of how they attacked the Trump sons for going out
[2:11:57.000 --> 2:12:01.000]  and dove hunting or shooting whitetail or New York time story
[2:12:01.000 --> 2:12:05.000]  attacking me to St. Jones has been seen butchering animals.
[2:12:05.000 --> 2:12:07.000]  They act like this is some kind of crime.
[2:12:07.000 --> 2:12:09.000]  And we're serial killers.
[2:12:09.000 --> 2:12:11.000]  It really shows how domesticated the left is.
[2:12:11.000 --> 2:12:15.000]  And we need to somehow get them in nature therapy or outdoor therapy
[2:12:15.000 --> 2:12:19.000]  so that they're not like caged humans that we need free range humans.
[2:12:19.000 --> 2:12:23.000]  Because the biggest thing about the left is they're domesticated.
[2:12:23.000 --> 2:12:24.000]  They're weak.
[2:12:24.000 --> 2:12:25.000]  They're scared.
[2:12:25.000 --> 2:12:28.000]  And that's why they want a nanny state is they really think it's alien
[2:12:28.000 --> 2:12:31.000]  to see a masculine man with sons out shooting.
[2:12:31.000 --> 2:12:34.000]  By the way, their groupings were great as fast as they were shooting.
[2:12:34.000 --> 2:12:37.000]  And then even though they don't own guns, don't know how to use one.
[2:12:37.000 --> 2:12:38.000]  They go, Oh, look, your son sucks.
[2:12:38.000 --> 2:12:40.000]  He's on a good shot.
[2:12:40.000 --> 2:12:44.000]  Yeah, what's, what's funny is I think a lot of the backlash didn't come
[2:12:44.000 --> 2:12:45.000]  so much from women on the left.
[2:12:45.000 --> 2:12:49.000]  There's a lot of the white knight beta males that come out and,
[2:12:49.000 --> 2:12:53.000]  and that have never fired a weapon in their lives. And all the only,
[2:12:53.000 --> 2:12:56.000]  you know, these guys have maybe four followers and all they do is,
[2:12:56.000 --> 2:12:57.000]  is troll all day.
[2:12:57.000 --> 2:12:59.000]  These people are spiteful.
[2:12:59.000 --> 2:13:01.000]  They wake up in the morning and the first thing to do is,
[2:13:01.000 --> 2:13:04.000]  is they probably check their phone and go on Twitter and find out what
[2:13:04.000 --> 2:13:07.000]  they can find out about today to be pissed off.
[2:13:07.000 --> 2:13:10.000]  And it's, it's a very sad existence.
[2:13:10.000 --> 2:13:12.000]  You know, I've been called crazy lunatic.
[2:13:12.000 --> 2:13:16.000]  I've gone through the past in my baseball career where I was very open
[2:13:16.000 --> 2:13:21.000]  about some of the experiences I had towards the end of my career with
[2:13:21.000 --> 2:13:24.000]  drug abuse, with Adderall alcoholism.
[2:13:24.000 --> 2:13:27.000]  I turned into depression and anxiety when I retired.
[2:13:27.000 --> 2:13:31.000]  And I'm happy to say with my faith in God over those years,
[2:13:31.000 --> 2:13:35.000]  since I've retired, I've regained my, my, my sanity and my health.
[2:13:35.000 --> 2:13:38.000]  And, and so they, they attacked that past.
[2:13:38.000 --> 2:13:40.000]  I wrote a book about some of that.
[2:13:40.000 --> 2:13:43.000]  And so that's where they go to, they go to somebody's past and we all have
[2:13:43.000 --> 2:13:47.000]  past, you know, and, and what I'm doing now, my father,
[2:13:47.000 --> 2:13:50.000]  interestingly enough, Alex was murdered.
[2:13:50.000 --> 2:13:53.000]  It's when I was six years old in a domestic dispute,
[2:13:53.000 --> 2:13:59.000]  trying to break up this domestic dispute between this crazy lunatic,
[2:13:59.000 --> 2:14:03.000]  22 year old psycho with a gun in Texas and shot his wife at the time.
[2:14:03.000 --> 2:14:05.000]  My dad tried to intervene.
[2:14:05.000 --> 2:14:07.000]  He got involved.
[2:14:07.000 --> 2:14:10.000]  He got murdered shot right in the back of the head by this guy.
[2:14:10.000 --> 2:14:12.000]  Terrible and terrible.
[2:14:12.000 --> 2:14:15.000]  And so you would think I would be anti-gun.
[2:14:15.000 --> 2:14:16.000]  I'm not.
[2:14:16.000 --> 2:14:19.000]  If my dad had had a gun, had a license to carry,
[2:14:19.000 --> 2:14:22.000]  I guarantee you it wouldn't have turned out the way it did.
[2:14:22.000 --> 2:14:25.000]  Well, we know where there are guns, there are lower crime rates.
[2:14:25.000 --> 2:14:28.000]  And the issue is the bad person with the gun.
[2:14:28.000 --> 2:14:31.000]  I mean, look at this jihadi that attacked the naval station.
[2:14:31.000 --> 2:14:32.000]  He was here.
[2:14:32.000 --> 2:14:33.000]  He had a gun illegally.
[2:14:33.000 --> 2:14:34.000]  He was here for flight training.
[2:14:34.000 --> 2:14:35.000]  He did this.
[2:14:35.000 --> 2:14:38.000]  So we're not going to hear a lot about that now because he wasn't an American citizen.
[2:14:38.000 --> 2:14:40.000]  But if he was, we'd never hear the end of it.
[2:14:40.000 --> 2:14:42.000]  And all gun deaths were terrible.
[2:14:42.000 --> 2:14:43.000]  It's about 24,000 a year.
[2:14:43.000 --> 2:14:45.000]  Half of those are suicides.
[2:14:45.000 --> 2:14:53.000]  But compared to things like opiates and things like fentanyl that's killing hundreds and thousands or more a year,
[2:14:53.000 --> 2:14:55.000]  that's the real crisis.
[2:14:55.000 --> 2:14:57.000]  But I don't want to divert off into that.
[2:14:57.000 --> 2:15:01.000]  I just think it's really important that you do exercise your first and your second amendment,
[2:15:01.000 --> 2:15:02.000]  or we're going to lose it.
[2:15:02.000 --> 2:15:05.000]  And more and more people, I think, are intimidated not to do that.
[2:15:05.000 --> 2:15:07.000]  It's important to do.
[2:15:07.000 --> 2:15:12.000]  Well, like I told you, being a conservative guy from Texas is very Christian.
[2:15:12.000 --> 2:15:16.000]  I feel like this country, we're getting yelled down at.
[2:15:16.000 --> 2:15:20.000]  And people are losing their courage to stand up for what we believe in.
[2:15:20.000 --> 2:15:22.000]  As far as it comes to Christianity, it's being attacked.
[2:15:22.000 --> 2:15:24.000]  Christianity is being attacked.
[2:15:24.000 --> 2:15:26.000]  Our right to bear arms is being attacked.
[2:15:26.000 --> 2:15:30.000]  The First and Second Amendment, like you said, it's being attacked.
[2:15:30.000 --> 2:15:34.000]  They're taking down 10 Commandments statues all over the country.
[2:15:34.000 --> 2:15:38.000]  And this is biblical stuff that these were living things today.
[2:15:38.000 --> 2:15:41.000]  And you see it happening before our very eyes.
[2:15:41.000 --> 2:15:47.000]  And as a father of two kids or two boys or 11 and 9, I want them to be prepared,
[2:15:47.000 --> 2:15:50.000]  because I feel like we are getting more and more separated.
[2:15:50.000 --> 2:15:54.000]  I agree. Let's talk about where America is going one more second with Aubrey Huff straight ahead.
[2:15:54.000 --> 2:15:56.000]  Attention GCN self-reliance listeners.
[2:15:56.000 --> 2:16:02.000]  If you've ever wanted an emergency solar survival backup system, but we're waiting for prices too crazy to pass up,
[2:16:02.000 --> 2:16:05.000]  this will be the most important message you'll ever hear.
[2:16:05.000 --> 2:16:10.000]  Bill Hyde here, and I want to tell you about a huge sale with historically low prices on our PPX microgrid system
[2:16:10.000 --> 2:16:14.000]  that's going to let you produce an endless supply of electricity off the grid.
[2:16:14.000 --> 2:16:19.000]  The clearance price is a result of the historic flooding we're having here right on the east bank of the Mississippi.
[2:16:19.000 --> 2:16:24.000]  Because of the flooding, we've had to move a lot of our inventory to a temporary location.
[2:16:24.000 --> 2:16:29.000]  And rather than move it back to the warehouse, we thought we'd offer the system at a price that might seem unbelievable
[2:16:29.000 --> 2:16:32.000]  if you didn't know the floodwaters backstory.
[2:16:32.000 --> 2:16:33.000]  So here's what you should do right now.
[2:16:33.000 --> 2:16:37.000]  Check out the PPX microgrid system at myownpowergrid.com.
[2:16:37.000 --> 2:16:39.000]  That's myownpowergrid.com.
[2:16:39.000 --> 2:16:43.000]  Over $1,000 in great off the grid gear and a ton of bonuses too.
[2:16:43.000 --> 2:16:48.000]  And the best part, you're not going to pay $750 or $500 or even $200.
[2:16:48.000 --> 2:16:50.000]  Go to myownpowergrid.com to learn more.
[2:16:50.000 --> 2:16:53.000]  That's myownpowergrid.com.
[2:16:53.000 --> 2:16:54.000]  Hi, I'm Dan Pilla.
[2:16:54.000 --> 2:16:58.000]  I started fighting the IRS over 40 years ago when they tried to seize my mother's house.
[2:16:58.000 --> 2:17:00.000]  I sued the IRS in one.
[2:17:00.000 --> 2:17:03.000]  I beat the IRS then and I've been beating them ever since.
[2:17:03.000 --> 2:17:08.000]  I wrote the book on tax debt settlement and I've helped thousands of people deal with tax problems they thought might never be solved.
[2:17:08.000 --> 2:17:10.000]  I can help you too.
[2:17:10.000 --> 2:17:13.000]  If you owe taxes you can't pay, don't wait another day.
[2:17:13.000 --> 2:17:15.000]  There's no such thing as a hopeless tax case.
[2:17:15.000 --> 2:17:19.000]  Call 800-34-NO-TAX or go to my website, danpilla.com.
[2:17:19.000 --> 2:17:23.000]  That's danpilla.com, danpilla.com.
[2:17:23.000 --> 2:17:30.000]  Hunters, anglers, campers and survivalists, get back to nature, expand your horizons with the highest quality, most versatile,
[2:17:30.000 --> 2:17:34.000]  unique sling shots and sling bows on the market at slingbow.com.
[2:17:34.000 --> 2:17:38.000]  Sling bow products are compact and models start from just $17.98.
[2:17:38.000 --> 2:17:41.000]  They're perfect for your bug out bag or storing in your vehicle.
[2:17:41.000 --> 2:17:45.000]  Give yourself and your loved ones the excitement and tradition of sling bow.
[2:17:45.000 --> 2:17:50.000]  A new frontier in archery and truly modern twist on this primitive survival tool.
[2:17:50.000 --> 2:17:53.000]  Feel the thrill only at slingbow.com.
[2:18:21.000 --> 2:18:27.000]  Don't do your shopping with the big globalist box stores that hate your guts and are financing gun control and all the rest of it.
[2:18:27.000 --> 2:18:30.000]  Don't do your shopping with the New World Order, Amazon.
[2:18:30.000 --> 2:18:32.000]  Do it with InfoWare Store.
[2:18:32.000 --> 2:18:36.000]  Get high quality supplements, get high quality air filtration, water filtration,
[2:18:36.000 --> 2:18:39.000]  Patriot Apparel and so much more in every order.
[2:18:39.000 --> 2:18:41.000]  It's a whole bunch of stuff.
[2:18:41.000 --> 2:18:51.000]  If you understand why the globalist, why the servants of Satan hate InfoWare,
[2:18:51.000 --> 2:18:58.000]  it's because we're awake, we're alive, we're passionate and we're not giving up.
[2:18:58.000 --> 2:19:03.000]  That's why it's critical for those of us that are aware of the New World Order's plan.
[2:19:03.000 --> 2:19:11.000]  To not get down when they attack us and they persecute us and they lie about us.
[2:19:11.000 --> 2:19:16.000]  That's what we should expect because we are hurting these scumbags.
[2:19:16.000 --> 2:19:22.000]  The globalists have literally sold their soul to the dark side and they do what they do because they're slaves.
[2:19:22.000 --> 2:19:28.000]  Because they are eternally driven to try to suppress and dominate and destroy the innocent.
[2:19:28.000 --> 2:19:33.000]  It is up to us who are awake, not the sheep and not the wolves,
[2:19:33.000 --> 2:19:38.000]  but the sheepdogs to stand firm and resist these wicked tyrants.
[2:19:38.000 --> 2:19:41.000]  They fear the fact that we are awake.
[2:19:41.000 --> 2:19:44.000]  They fear the fact that we are alive.
[2:19:44.000 --> 2:19:47.000]  They fear the fact that we love God.
[2:19:47.000 --> 2:19:54.000]  And that's all we ever have to know is that God is in charge.
[2:19:54.000 --> 2:20:00.000]  You're listening to the Alex Jones Show.
[2:20:19.000 --> 2:20:23.000]  Well, I've been having a very interesting little discussion with Aubrey Hough during the break.
[2:20:23.000 --> 2:20:27.000]  And he wants to take your calls next segment on any subject you're raising.
[2:20:27.000 --> 2:20:31.000]  And so he's going to ride shotgun with us for the rest of the hour ahead of Larry Nichols joining us.
[2:20:31.000 --> 2:20:37.000]  So I'm going to go to Bill, Alex, Tony, Kelly, Alex, Matt, and a few others.
[2:20:37.000 --> 2:20:44.000]  Guarantee before this broadcast ends, but going back to former professional baseball player and champ, you know, out there with his team,
[2:20:44.000 --> 2:20:46.000]  Aubrey Hough, he was telling me so many things.
[2:20:46.000 --> 2:20:47.000]  I said, what do you want to get into?
[2:20:47.000 --> 2:20:51.000]  And he just rattled off a bunch of really interesting intel.
[2:20:51.000 --> 2:20:56.000]  So you've got the floor. Kind of repeat that for the listeners, please.
[2:20:56.000 --> 2:21:02.000]  Yeah, so as a San Francisco giant, that's kind of where I made the name for myself.
[2:21:02.000 --> 2:21:06.000]  One, two worlds, 2010, 2012.
[2:21:06.000 --> 2:21:12.000]  And I know Alex San Francisco is just a breeding ground for liberalism.
[2:21:12.000 --> 2:21:16.000]  And it's probably one of the most liberal cities in America.
[2:21:16.000 --> 2:21:27.000]  And so when I beat the gun treat with my boys, I would say about 80% of the responses were from San Francisco giants fans who were just burying me,
[2:21:27.000 --> 2:21:33.000]  asking me to give up my World Series dreams, to not be associated with the giants.
[2:21:33.000 --> 2:21:35.000]  Please quit tagging the giants.
[2:21:35.000 --> 2:21:38.000]  San Francisco giants, you've got to never invite this guy back.
[2:21:38.000 --> 2:21:41.000]  You are ashamed and I'm thinking of myself.
[2:21:41.000 --> 2:21:45.000]  Well, gosh, guys, where's the tolerance?
[2:21:45.000 --> 2:21:49.000]  You guys love me for what I did on the baseball field, but I can't have my own opinions.
[2:21:49.000 --> 2:21:52.000]  That kind of thinking to me is just absolutely insanity.
[2:21:52.000 --> 2:21:53.000]  I just don't get that.
[2:21:53.000 --> 2:22:05.000]  And what they don't know, all these people are burying the giants is those 2012 teams I was on, those, I'd say about 30, I'd say about 80%.
[2:22:05.000 --> 2:22:09.000]  I'm sorry, not 30, 80% of all the players were conservative.
[2:22:09.000 --> 2:22:12.000]  And I would say about 75% of the staff was conservative.
[2:22:12.000 --> 2:22:15.000]  And they were Trump lovers.
[2:22:15.000 --> 2:22:20.000]  And I talked to them this day and they've told me that, hey, man, I know who I'm voting for in 2020.
[2:22:20.000 --> 2:22:23.000]  Most of all, the guys are the same guys voting for Trump.
[2:22:23.000 --> 2:22:29.000]  So what these giants fans don't know is like all those teams they love that want me to give them a ring back.
[2:22:29.000 --> 2:22:32.000]  Well, maybe you should hack the entire team to have their rings given back to.
[2:22:32.000 --> 2:22:34.000]  So you can't have an opinion in this world.
[2:22:34.000 --> 2:22:38.000]  That's what they're trying to take away is your right to believe in what you want to believe in.
[2:22:38.000 --> 2:22:42.000]  Well, the left loves to bully and they love to organize and persecute people.
[2:22:42.000 --> 2:22:47.000]  And you were telling me how they're trying to hack into your Twitter account and how it's doubled in size since this all started.
[2:22:47.000 --> 2:22:51.000]  Now you think your shadow band, I mean, this is a real reign of terror going on.
[2:22:51.000 --> 2:22:52.000]  It's so un-American.
[2:22:52.000 --> 2:23:00.000]  And as Americans, if Trump won't act, what do you think we should do to counter all the censorship?
[2:23:00.000 --> 2:23:04.000]  Well, I think we're the people like me, I don't have a job.
[2:23:04.000 --> 2:23:08.000]  I'm retired, so I can go out there and be who I want to be.
[2:23:08.000 --> 2:23:16.000]  And so I'm going to be able to reach out to me through a message and say, gosh, I wish I could do what's already able to stand up and fight these people.
[2:23:16.000 --> 2:23:19.000]  I just feel like I would get fired in a second.
[2:23:19.000 --> 2:23:25.000]  And that for me, you got to make a stand at some point.
[2:23:25.000 --> 2:23:27.000]  I'm sorry.
[2:23:27.000 --> 2:23:29.000]  No, no, I was saying, obviously, you're right.
[2:23:29.000 --> 2:23:32.000]  We've got to make a stand.
[2:23:32.000 --> 2:23:34.000]  Yeah.
[2:23:34.000 --> 2:23:36.000]  Your skype is a little bit delayed.
[2:23:36.000 --> 2:23:39.000]  What's happening is your skype kind of broke up a little bit.
[2:23:39.000 --> 2:23:40.000]  We'll probably reconnect during the break.
[2:23:40.000 --> 2:23:41.000]  You know, obviously that happens sometimes.
[2:23:41.000 --> 2:23:43.000]  So that you're a few seconds delayed what you're hearing.
[2:23:43.000 --> 2:23:46.000]  Sorry, go ahead.
[2:23:46.000 --> 2:23:47.000]  Yeah, no problem.
[2:23:47.000 --> 2:23:48.000]  Sorry about that.
[2:23:48.000 --> 2:23:49.000]  It's all right.
[2:23:49.000 --> 2:23:52.000]  So yeah, yeah, that's all right.
[2:23:52.000 --> 2:23:59.000]  Yeah, I just feel like too many guys, I think, especially in the world we live in today are too, too scared to speak up.
[2:23:59.000 --> 2:24:02.000]  You know, there's a lot of a lot of attacks to people on social media.
[2:24:02.000 --> 2:24:07.000]  If you make one bad post standing up for what you believe in, then it gets retweeted retweeted.
[2:24:07.000 --> 2:24:14.000]  And if God forbid you have a family you got to provide for and you can't make you get fired and you can't make payments for your family to feed your family, then you're dead.
[2:24:14.000 --> 2:24:18.000]  So I see why a lot of people don't stand up.
[2:24:18.000 --> 2:24:25.000]  But at the same time, the reason it's so bad is the people on the left, most of these people, most of them don't have a job.
[2:24:25.000 --> 2:24:31.000]  So they're just screaming at the top of their lungs, they have plenty of time every day to go out and protest and whine and cry all day.
[2:24:31.000 --> 2:24:41.000]  And most of these people, they're 30 years and under and never really had to grind for a thing and expecting the world to just give them handouts.
[2:24:41.000 --> 2:24:45.000]  And I've never seen the country more divided.
[2:24:45.000 --> 2:24:55.000]  It has nothing to do with Trump as everything to do with, I think, this radical left trying to impose their agenda on us.
[2:24:55.000 --> 2:24:59.000]  You're a million percent obviously correct on that.
[2:24:59.000 --> 2:25:05.000]  And tongue-in-cheek you were saying, I got to train my sons how to use guns because if socialism comes, there's going to be a crisis.
[2:25:05.000 --> 2:25:07.000]  Well, the left's the ones calling for violence.
[2:25:07.000 --> 2:25:11.000]  And everywhere they get control, they do oppress and suppress people.
[2:25:11.000 --> 2:25:17.000]  And so really this is something we have to talk about. The Second Amendment is there to fight off a tyrannical government.
[2:25:17.000 --> 2:25:19.000]  That is also in the Declaration of Independence.
[2:25:19.000 --> 2:25:29.000]  So everybody that hates owning guns and private property and all this, there's a hundred plus other countries that aren't free that they should go to.
[2:25:29.000 --> 2:25:33.000]  But notice, none of these socialist and lazy asses ever want to go to those countries.
[2:25:33.000 --> 2:25:36.000]  They want to come here and tell us how bad we are.
[2:25:36.000 --> 2:25:42.000]  So we then get into a guilt complex and submit to them. It's all a hoax.
[2:25:42.000 --> 2:25:49.000]  Yeah, it's funny. It's like the people that are clamoring for socialism here, you know, and you see it all the time and you hear it all the time.
[2:25:49.000 --> 2:25:53.000]  Invite these people to go to Venezuela, see if you can last for a month, right?
[2:25:53.000 --> 2:25:56.000]  And these are the kind of people that want this kind of stuff to happen in America.
[2:25:56.000 --> 2:26:01.000]  And the ironic thing about my tweet was, listen, I've seen what's happened in Venezuela.
[2:26:01.000 --> 2:26:06.000]  I've played with guys that lived in Venezuela and they've told me what it's like there.
[2:26:06.000 --> 2:26:09.000]  It is absolutely a hell on earth.
[2:26:09.000 --> 2:26:14.000]  Let's be clear about that. People are attacking you when you were on the championship team.
[2:26:14.000 --> 2:26:17.000]  They know you there, mainly San Francisco's attacking you.
[2:26:17.000 --> 2:26:21.000]  And you're saying, hey, socialism's a nightmare. Go there. They're like, screw you.
[2:26:21.000 --> 2:26:26.000]  I mean, I've read the tweets. They won't ever have a real discussion either.
[2:26:26.000 --> 2:26:33.000]  No, no, they, they, they're so help in on getting free shit from the government.
[2:26:33.000 --> 2:26:37.000]  I'm sorry if I can, can't say that on your show.
[2:26:37.000 --> 2:26:41.000]  They only want free stuff for a year, even if it collapses, everything forever afterwards.
[2:26:41.000 --> 2:26:43.000]  Yeah, that, that's right. That's right.
[2:26:43.000 --> 2:26:53.000]  And for me, when I took those, my kids to the, to the driving, to the gun range, that's all I was wanting them to do is just to not, not so much about socialism.
[2:26:53.000 --> 2:26:57.000]  I just want them to learn how to fire a gun and safely. There's crazy people out there.
[2:26:57.000 --> 2:27:01.000]  Not just socialism, protecting from socialism, but nutbags.
[2:27:01.000 --> 2:27:10.000]  And if, you know, one day, I mean, I, I believe, I believe sometime in the future, we're going to hit, we're going to hit a time where it's going to be chaos, maybe not in our lifetime.
[2:27:10.000 --> 2:27:12.000]  But if it is, I want them prepared.
[2:27:12.000 --> 2:27:16.000]  Well, that looks like what about 10, 12, 15 yards, how far were they shooting at?
[2:27:16.000 --> 2:27:19.000]  Yeah, they were doing, that was about 20 yards, I believe, and they were doing pretty well.
[2:27:19.000 --> 2:27:23.000]  I kept moving. That one's probably about 10 yards away. That's my little guy.
[2:27:23.000 --> 2:27:26.000]  And that's my oldest guy. And he's a lefty shooter.
[2:27:26.000 --> 2:27:30.000]  But I got to tell you, I see where the bullets are going in at 10 and 20 yards.
[2:27:30.000 --> 2:27:33.000]  They're really good shots for, you know, not shooting a lot.
[2:27:33.000 --> 2:27:43.000]  So again, what's, what's great though is like when these kids walk out of that gun range, Alex, and their, their chests are up, their chins held high, their shoulders are back.
[2:27:43.000 --> 2:27:49.000]  You can just tell that they just absolutely love that experience of firing guns with their dad. It's an unbelievable bonding experience for your boys.
[2:27:49.000 --> 2:27:53.000]  And, you know, for all the dads out there that are telling me I'm raising little tears.
[2:27:53.000 --> 2:27:55.000]  And that's the big thing that pisses me off.
[2:27:55.000 --> 2:28:05.000]  Is these guys coming on my Twitter and telling me I'm raising school shooters and Sue the Mendendez brothers and all these kind of crazy things attacking my kids.
[2:28:05.000 --> 2:28:07.000]  My kids love their dad.
[2:28:07.000 --> 2:28:16.000]  And a lot of these people are one. Hey, they're tagging child's protective services to come get my kids, tagging the FBI that I'm raising terrorists.
[2:28:16.000 --> 2:28:26.000]  I mean, it was absolutely ridiculous. Some of the things I read on Twitter and I invite people that's never taken their kids out to, to fire guns. Try it.
[2:28:26.000 --> 2:28:28.000]  You might change your mind.
[2:28:28.000 --> 2:28:31.000]  Well, that's what they're really scared of is that there is a culture shift.
[2:28:31.000 --> 2:28:36.000]  We were winning for a while where people are going out, they're taking others out shooting and we were statistically winning.
[2:28:36.000 --> 2:28:43.000]  That's why they're moving in trying to extinguish it so quickly because everywhere you do get a gun culture, the crime rate drops massively.
[2:28:43.000 --> 2:28:48.000]  And that scares them. Let's come back and take phone calls on the other side with our guests.
[2:28:48.000 --> 2:28:54.000]  You can cover all these subjects. Tony and others, you're up first. Alex, Kelly, Christian, Matt, so many others.
[2:28:54.000 --> 2:29:05.000]  Attention GCN self-reliance listeners. If you've ever wanted an emergency solar survival backup system but we're waiting for prices too crazy to pass up, this will be the most important message you'll ever hear.
[2:29:05.000 --> 2:29:14.000]  Bill Hyde here. I want to tell you about a huge sale with historically low prices on our PPX microgrid system that's going to let you produce an endless supply of electricity off the grid.
[2:29:14.000 --> 2:29:20.000]  The clearance price is a result of the historic flooding we're having here right on the east bank of the Mississippi.
[2:29:20.000 --> 2:29:26.000]  Because of the flooding, we've had to move a lot of our inventory to a temporary location and rather than move it back to the warehouse,
[2:29:26.000 --> 2:29:32.000]  we thought we'd offer the system at a price that might seem unbelievable if you didn't know the floodwater's backstory.
[2:29:32.000 --> 2:29:40.000]  So here's what you should do right now. Check out the PPX microgrid system at myownpowergrid.com. That's myownpowergrid.com.
[2:29:40.000 --> 2:29:44.000]  Over $1,000 in great off the grid gear and a ton of bonuses too.
[2:29:44.000 --> 2:29:54.000]  And the best part? You're not going to pay $750 or $500 or even $200. Go to myownpowergrid.com to learn more. That's myownpowergrid.com.
[2:29:54.000 --> 2:30:03.000]  Sometimes the right thing to do is the easy thing to do. It's the healthy thing to do. It's the thing that makes all of our lives better.
[2:30:03.000 --> 2:30:10.000]  And that's taking care of our individual health. And it's never been easier to do the right thing this Christmas season
[2:30:10.000 --> 2:30:17.000]  than to go to infowarstore.com and get the highest quality supplements that are life changing
[2:30:17.000 --> 2:30:24.000]  and what they will do for you and your family's body, your outlook on life, your focus, your health, your stamina, your libido.
[2:30:24.000 --> 2:30:28.000]  But then of course it also funds the infowar that is so incredibly critical.
[2:30:28.000 --> 2:30:33.000]  Where else can you spend your hard-earned money knowing that it's a true 360 win?
[2:30:33.000 --> 2:30:39.000]  Ladies and gentlemen, don't spend your money with the big box stores and the big globalist online merchants
[2:30:39.000 --> 2:30:42.000]  who literally are working against you and your family's future.
[2:30:42.000 --> 2:30:50.000]  Spend your money on high quality products and have huge savings and don't fight the big crowds and the traffic at infowarstore.com.
[2:30:50.000 --> 2:30:54.000]  That's infowarstore.com. Please make the right decision.
[2:30:54.000 --> 2:31:05.000]  Cyber Week is here with the biggest sales of 2019 amazing products that will change your life, guaranteed.
[2:31:05.000 --> 2:31:13.000]  Not only will the products make you healthier, happier, more focused, more energized, they will fund the infowar's operation
[2:31:13.000 --> 2:31:16.000]  into the critical year of 2020.
[2:31:16.000 --> 2:31:19.000]  Ladies and gentlemen, a lot of people notice I've lost weight.
[2:31:19.000 --> 2:31:22.000]  I have more focus. There's more of a sparkle in my eye.
[2:31:22.000 --> 2:31:26.000]  And it's because I've been taking the 8-pack power stack in the morning and at night.
[2:31:26.000 --> 2:31:30.000]  I've been taking X2 and X3. I've been taking Brain Force Plus.
[2:31:30.000 --> 2:31:33.000]  Quite frankly, I can't take Turbo Force. It's just too powerful.
[2:31:33.000 --> 2:31:37.000]  I have been taking the fish oil and the krill oil when I go to sleep at night.
[2:31:37.000 --> 2:31:39.000]  And it's totally energized my life.
[2:31:39.000 --> 2:31:42.000]  I know our products work, but I'm like everybody else.
[2:31:42.000 --> 2:31:44.000]  I use them and I forget about them.
[2:31:44.000 --> 2:31:46.000]  Ladies and gentlemen, these products are amazing.
[2:31:46.000 --> 2:31:52.000]  There's huge sales, triple-patriot points, free shipping, 57% off, infowarstore.com.
[2:31:52.000 --> 2:31:54.000]  Cyber Week is here.
[2:31:55.000 --> 2:31:59.000]  Driving into the operations center this morning, it just hit me like a ton of bricks.
[2:31:59.000 --> 2:32:03.000]  I need to reach directly out of the audience and just spell out the facts.
[2:32:03.000 --> 2:32:07.000]  When you spend your money at places like Dick's Sporting Goods,
[2:32:07.000 --> 2:32:13.000]  you're financing a group that gives huge amounts of money to gun control disarming you and your family.
[2:32:13.000 --> 2:32:16.000]  Then when you go down the list and look at these companies like Walmart,
[2:32:16.000 --> 2:32:18.000]  did you know they're doing the same thing now?
[2:32:18.000 --> 2:32:22.000]  Did you know that almost every big box store, including Target, they're the worst,
[2:32:22.000 --> 2:32:27.000]  are actually funding the transgender movement targeting children?
[2:32:27.000 --> 2:32:30.000]  Do you know what Jeff Bezos and Amazon's up to?
[2:32:30.000 --> 2:32:33.000]  Ladies and gentlemen, it'll make your head spin.
[2:32:33.000 --> 2:32:36.000]  Why in the hell are we supporting these people?
[2:32:36.000 --> 2:32:41.000]  Why are you going to buy your Christmas presents for your family from these institutions
[2:32:41.000 --> 2:32:44.000]  that hate America and hate your guts?
[2:32:44.000 --> 2:32:47.000]  Do your shopping at infowarstore.com and get great products.
[2:32:47.000 --> 2:32:50.000]  And then rest assured, you're funding the resistance.
[2:32:50.000 --> 2:32:52.000]  You're funding the voice of liberty and the face of tyranny.
[2:32:52.000 --> 2:32:57.000]  Please shop at infowarstore.com.
[2:33:22.000 --> 2:33:44.000]  I didn't know that Elvis had heavy metal, but he does.
[2:33:44.000 --> 2:33:48.000]  That is an Elvis song, a song by the evil Elvis.
[2:33:48.000 --> 2:33:52.000]  But instead of letting ourselves go to be slobs that don't care about life,
[2:33:52.000 --> 2:33:57.000]  let ourselves go and be who God really made us to be out there challenging corruption,
[2:33:57.000 --> 2:33:59.000]  not lying down to it.
[2:33:59.000 --> 2:34:04.000]  But the left and the mainstream media have been able to bully Americans and others into submission.
[2:34:04.000 --> 2:34:09.000]  So now when there's Islamic terror attacks on a daily basis, we're not supposed to say it's Islamic.
[2:34:09.000 --> 2:34:11.000]  Or you'll get de-platformed.
