[00:00:01.687 --> 00:00:02.028]  I'm good.
[00:48:39.451 --> 00:48:59.426]  Harpin' on the wars we fight, drivin' about the way things ought to be And I don't mind them switchin' sides and standin' up for things they believe in But when they're runnin' down our country, they're walkin' on the fightin' side of me
[00:49:12.791 --> 00:49:18.536]  Democracy is about to go the way of the dinosaurs because we've been taken over by a dodo bird.
[00:49:18.536 --> 00:49:23.300]  So, let me repeat, recessions are survivable events.
[00:49:23.300 --> 00:49:26.163]  We survive one every time a Republican is in the White House.
[00:49:26.163 --> 00:49:28.485]  It's true.
[00:49:32.327 --> 00:49:37.050]  Every Republican president since Teddy Roosevelt has presided over a recession.
[00:49:37.050 --> 00:49:41.213]  Four Republican presidents had two of them, and Eisenhower had three.
[00:49:41.213 --> 00:49:46.136]  The United States has survived 47 recessions in all.
[00:49:46.136 --> 00:49:49.878]  And since the Great Depression, we've never gone more than 10 years without one.
[00:49:49.878 --> 00:49:51.720]  Another recession is coming.
[00:49:51.720 --> 00:49:54.802]  Not because I'm rooting for it, because someone
[00:49:58.493 --> 00:50:12.596]  Someone passed a giant tax giveaway to the rich that added trillions to the debt and started a trade war for no reason and deliberately sabotaged the Affordable Care Act and rolled back the rules for banks so they can once again gamble with our money.
[00:50:12.596 --> 00:50:16.917]  Those are actual policies from men with real power.
[00:50:16.917 --> 00:50:18.798]  As opposed to me, who just made a wish!
[00:50:18.798 --> 00:50:22.419]  I just made a wish!
[00:50:22.419 --> 00:50:23.119]  Am I a genie?
[00:50:23.119 --> 00:50:23.579]  I just...
[00:50:35.632 --> 00:50:47.000]  But you would never know that from the right-wing Nuttosphere, where this made me a bigger threat to our national security than Canada.
[00:50:47.000 --> 00:50:50.963]  Anyways, I don't normally play this much of Bill Maher.
[00:50:50.963 --> 00:50:54.266]  It's just, it's so disgusting how he's rooting for the fall of America.
[00:50:54.266 --> 00:50:56.107]  And it really makes me sick.
[00:50:56.107 --> 00:50:57.288]  And in the clip I wanted to play...
[00:50:59.033 --> 00:51:07.696]  It comes up later is where he attacks Mike Cernovich pointing out what the Wall Street Journal reports in suicide rates spike during recessions.
[00:51:07.696 --> 00:51:10.337]  And then he goes, great, commit suicide.
[00:51:10.337 --> 00:51:16.439]  So it's the dirtiness, the nastiness of the Democrats always saying we should kill ourselves.
[00:51:16.439 --> 00:51:17.699]  And I'm like, you go first.
[00:51:17.699 --> 00:51:19.580]  I don't want Bill Maher to kill himself.
[00:51:19.580 --> 00:51:20.861]  I'm saying he should go first.
[00:51:20.861 --> 00:51:23.461]  But see, he's a nasty person.
[00:51:23.461 --> 00:51:27.143]  And for some reason, we bow down to that like it's cool.
[00:51:27.143 --> 00:51:27.903]  Like it's powerful.
[00:51:29.858 --> 00:51:34.320]  Like he should be in charge.
[00:51:34.320 --> 00:51:47.246]  And now the very same people are on the news telling us that Trump was mean to a girl at the border and took her away from her mommy.
[00:51:47.246 --> 00:51:51.487]  And then in that case, it's not even true.
[00:51:51.487 --> 00:51:52.608]  And then Tom Arnold,
[00:51:55.953 --> 00:51:58.334]  Comes out and says, I met with Trump's lawyer.
[00:51:58.334 --> 00:51:59.975]  He said he's gonna burn Trump.
[00:51:59.975 --> 00:52:01.435]  He's joining forces with me.
[00:52:01.435 --> 00:52:04.616]  He's got all this criminal evidence that he did these horrible things.
[00:52:04.616 --> 00:52:08.098]  And the minute I saw it, I knew it wasn't true.
[00:52:08.098 --> 00:52:16.541]  They've already admitted that they got everything Cohen had, gave it to the media three months ago, two and a half months ago, and then there was nothing there.
[00:52:16.541 --> 00:52:19.522]  Except Sean Hannity consulting him on something.
[00:52:19.522 --> 00:52:21.963]  I mean, it was crazy.
[00:52:21.963 --> 00:52:24.004]  And then Tom Arnold has to come out and says, okay,
[00:52:25.836 --> 00:52:27.236]  It's not true.
[00:52:27.236 --> 00:52:31.197]  But see, people only remember what was on Friday.
[00:52:31.197 --> 00:52:33.578]  They don't remember what was on June 24th.
[00:52:33.578 --> 00:52:35.259]  They remember what was on June 22nd.
[00:52:35.259 --> 00:52:45.521]  And then I saw CNN, MSNBC, The New York Times, Houston TV, I was just going through news articles, going, oh, Tom Arnold trolled Trump.
[00:52:45.521 --> 00:52:48.322]  Ah, it's funny.
[00:52:48.322 --> 00:52:51.003]  So they had to bring a comedian on, some failed
[00:52:52.535 --> 00:52:57.756]  Hollywood washed up mental patient douchebag.
[00:52:57.756 --> 00:53:11.699]  They gotta bring him on to then lie and say, oh, I got a selfie with Trump's lawyer and he says he's going public and the media runs that like, Trump's falling, Trump's falling, Trump's falling.
[00:53:11.699 --> 00:53:18.980]  While we have the former, two former heads of the NSA,
[00:53:21.052 --> 00:53:25.596]  Coming out and saying they're going to overthrow the president.
[00:53:25.596 --> 00:53:33.343]  Coming out and saying that they want the 25th amendment and they're threatening the cabinet and threatening everybody in his family and everyone around them.
[00:53:33.343 --> 00:53:38.107]  Believe me, I've already experienced it and I'm like a tear down from the president.
[00:53:38.107 --> 00:53:39.529]  And they've introduced the 25th amendment.
[00:53:40.455 --> 00:53:55.164]  To overthrow the election the American people had, and the economy's coming back, and all these other good things are happening, and peace deals are being made, and secret technologies are being released, and medical treatments and cures, and all this suppressed stuff.
[00:53:57.515 --> 00:54:16.213]  And then Tom Arnold and Bill Maher and Hillary, these fossils, I don't mean they're fossils because they're old, they're just establishment fossils creeping around like dinosaurs, you know, in modern era, and it's like, just get out of my life!
[00:54:16.974 --> 00:54:20.596]  So I'm going to give the number out right now for long-time callers.
[00:54:20.596 --> 00:54:21.356]  I gave it out earlier.
[00:54:21.356 --> 00:54:22.056]  You may have missed it.
[00:54:22.056 --> 00:54:25.578]  I know the phones are loaded, but we have the phone system turned on.
[00:54:25.578 --> 00:54:27.339]  So I'm going to give you the number again.
[00:54:27.339 --> 00:54:29.720]  Phones are open now.
[00:54:29.720 --> 00:54:36.623]  And we're going to take your calls next hour about one issue.
[00:54:36.623 --> 00:54:38.744]  That means on this issue, I'm not going to take your call.
[00:54:38.744 --> 00:54:39.865]  Because I want to hear what you have to say about
[00:54:41.212 --> 00:55:08.296]  Brennan and Clapper and all the rest of them saying they're going to overthrow the president and the president's a Nazi and all this made-up crap and and and all and the fake little girl that was given to her mother and it was never taken from her mother and just all these hoaxes and Tom Arnold that no one's heard about in 20 years and was a loser when he was heard about Some groom of the stool for Arnold Schwarzenegger
[00:55:12.082 --> 00:55:16.363]  He's out putting out lies and then everyone, oh my God, Tom Arnold says this, it must be true.
[00:55:16.363 --> 00:55:18.403]  And then it's a lie, but it's a footnote.
[00:55:18.403 --> 00:55:24.165]  What is your take on the state of the attempt to cause a civil war in this country in their own admissions?
[00:55:24.165 --> 00:55:29.846]  And to go out and, we've got the Maxine Waters clips, they're on Infowars.com, they're on Newswars.com.
[00:55:29.846 --> 00:55:32.026]  Drudge has got them, let's put Drudge on screen if we can.
[00:55:32.026 --> 00:55:39.208]  You know, up there, her calling for insurrection, her calling for harassing Republicans, her saying, why we booed the Homeland Security head.
[00:55:41.621 --> 00:55:44.044]  And then Trump actually does what I think he should.
[00:55:44.044 --> 00:55:49.570]  I'm not mad at him, but he says, okay, we'll try to not separate kids, even though it doesn't even happen 10% of the time.
[00:55:49.570 --> 00:55:56.357]  You're going to throw kids in general population with a bunch of who knows what?
[00:55:56.357 --> 00:55:57.758]  I mean, it's crazy.
[00:55:57.758 --> 00:56:00.061]  And then they double down and go, we want totally open borders.
[00:56:01.175 --> 00:56:08.080]  Just like Trump said, and I was told this by high-level folks, they said, listen, we're going to tell them, tell us what you want, we support gun control.
[00:56:08.080 --> 00:56:12.543]  And they went, we want total bans of all guns, everything turned in, and it blew it up.
[00:56:12.543 --> 00:56:16.525]  And I was sitting there talking to high-level people, you know, as high as it gets, and I was like, you think this will work?
[00:56:16.525 --> 00:56:18.026]  And they go, just trust us.
[00:56:18.026 --> 00:56:19.767]  And they did it.
[00:56:19.767 --> 00:56:22.489]  Notice that gun grab thing's gone now, because they said, we want everything.
[00:56:22.489 --> 00:56:24.691]  Same thing here, we want total open borders, we want everything.
[00:56:25.802 --> 00:56:29.763]  So that's what Trump's doing with them, and it's crazy town.
[00:56:29.763 --> 00:56:31.084]  So that's coming up.
[00:56:31.084 --> 00:56:33.165]  Pull a free number to join us.
[00:56:33.165 --> 00:56:33.465]  877-789-ALEX.
[00:56:33.465 --> 00:56:33.625]  877-789-2539.
[00:56:33.625 --> 00:56:34.285]  877-789-ALEX.
[00:56:34.285 --> 00:56:42.288]  And I want to hear from you specifically on them trying to cause a civil war.
[00:56:42.288 --> 00:56:45.529]  Here's the article up on Infowars.com from The Hill.
[00:56:45.529 --> 00:56:49.371]  Ex-CIA Chief Calls on White House Cabinet to Revolt Against Trump.
[00:56:49.371 --> 00:56:50.371]  That's the 25th Amendment.
[00:56:50.371 --> 00:56:52.652]  We'll document it all coming up.
[00:56:54.224 --> 00:56:57.825]  On the other side, but meanwhile, it ties into this little baby.
[00:56:57.825 --> 00:57:01.847]  Mass exodus from states run by top Democrat governors continues.
[00:57:01.847 --> 00:57:03.427]  That's a fact.
[00:57:03.427 --> 00:57:05.988]  Everybody's running away from this.
[00:57:05.988 --> 00:57:13.911]  Whether it's Venezuela, or Russia, or North Korea, or whether it's Cuba, or whether it's all the other countries that did it, they know this.
[00:57:13.911 --> 00:57:16.112]  They know.
[00:57:16.112 --> 00:57:20.233]  You look into the EU heads, these Democrats, they are all richer than anybody else.
[00:57:20.233 --> 00:57:22.594]  Democrats got 77% of the wealth in Congress.
[00:57:23.334 --> 00:57:26.337]  They don't pay for this, but they want you to stay poor.
[00:57:26.337 --> 00:57:27.938]  And they're trying to stop this recovery.
[00:57:27.938 --> 00:57:38.806]  Speaking of funding our operation, we have got super sales going on right now that are brand new sales on our colloil silver iodine fortified toothpaste.
[00:57:38.806 --> 00:57:42.889]  Super blue, 50% off with the mouthwash, the immune gargle, the spray.
[00:57:42.889 --> 00:57:44.351]  It's all 50% off right now.
[00:57:44.351 --> 00:57:45.692]  DenFootwearStore.com.
[00:57:45.692 --> 00:57:46.012]  We'll be back.
[00:57:48.226 --> 00:57:54.592]  The scientists at Infowars Life have created a powerful formula for inflammatory support and joint support.
[00:57:54.592 --> 00:57:57.814]  Discover the power of ancient medicine with Bades.
[00:57:57.814 --> 00:58:01.518]  Bades contains one of the most potent forms of turmeric available.
[00:58:01.518 --> 00:58:06.222]  Turmeric has been used for thousands of years and is one of the most studied herbals today.
[00:58:06.222 --> 00:58:09.504]  It is well known in traditional medicine for its soothing properties.
[00:58:10.365 --> 00:58:21.368]  Our pure turmeric extract plus piperine from Black Pepper makes for optimal absorption to help boost and support your flexibility, mobility, joint function, immune system, and so much more.
[00:58:21.368 --> 00:58:29.911]  Regular turmeric root from the store only contains 1-5% of active ingredients, but our turmeric root extract contains over 95% of the active ingredients.
[00:58:31.531 --> 00:58:40.602]  Bodies combines turmeric with organic herbs such as spearmint, sage, lemon balm, and thyme to work synergistically for full body support.
[00:58:40.602 --> 00:58:44.887]  Try Bodies today at InfoWarsLife.com or call us at 1-888-253-3139.
[00:58:49.562 --> 00:58:53.545]  Staying healthy on the go is just as important as staying healthy at home.
[00:58:53.545 --> 00:58:56.287]  But sometimes supplements don't work fast enough.
[00:58:56.287 --> 00:59:01.090]  That's why InfoWars Life has created a powerful new addition to the Super Blue line.
[00:59:01.090 --> 00:59:03.512]  Super Blue Silver Immune Gargle.
[00:59:03.512 --> 00:59:06.534]  Available in 1 oz., 3.5 oz., and 16 oz.
[00:59:06.534 --> 00:59:09.857]  bottles, Immune Gargle is perfect for the bathroom, kitchen,
[00:59:10.197 --> 00:59:11.618]  Or wherever you go.
[00:59:11.618 --> 00:59:18.324]  The incredible new purifying formula is dentist recommended for daily use whenever you feel like you need to stay clean.
[00:59:18.324 --> 00:59:26.452]  As a powerful hand purifier or oral cleansing formula, just a small spray will help you stay clean when you feel surrounded by toxins.
[00:59:26.452 --> 00:59:33.218]  With powerful, yet simple ingredients, Immune Gargle features Silver Soul Nano Silver for a powerful cleansing alternative.
[00:59:33.638 --> 00:59:38.819]  With Super Blue Silver Immune Gargle, staying toxin-free is easy and affordable.
[00:59:38.819 --> 00:59:44.121]  Help stop the spread of toxins and stay healthy with Super Blue Silver Immune Gargle.
[00:59:44.121 --> 00:59:46.782]  Only available at InfoWarsLife.com.
[00:59:46.782 --> 00:59:52.323]  That's InfoWarsLife.com.
[00:59:52.323 --> 00:59:54.964]  You're listening to the Alex Jones Show.
[01:00:03.925 --> 01:00:04.525]  Show!
[01:00:24.696 --> 01:00:29.418]  If you thought corporate establishment media could get any worse, you were right.
[01:00:29.418 --> 01:00:46.727]  They have gone to the next level of just tripling down on deception, tripling down on insanity, tripling down on bizarre activity, saying this little girl was separated from her parents when she wasn't, saying that we're all Nazis that voted for Trump, which is just totally ridiculous, and now go out and harass everybody.
[01:00:46.727 --> 01:00:48.788]  You've got Maxine Waters, you know, praising all this.
[01:00:48.788 --> 01:00:49.848]  That's coming up.
[01:00:49.848 --> 01:00:51.369]  I never spend this much time on Bill Maher.
[01:00:52.711 --> 01:00:55.633]  Two weeks ago, I guess he has a show every two weeks now.
[01:00:55.633 --> 01:00:58.456]  It's good for 10 million a year selling out America.
[01:00:58.456 --> 01:01:02.259]  He came out and he said, I'm hoping for an economic collapse.
[01:01:02.259 --> 01:01:05.322]  And then they spun that, oh, I want a recession.
[01:01:05.322 --> 01:01:07.323]  And then now he doubled down and said, you're idiots.
[01:01:07.323 --> 01:01:08.004]  Go to college.
[01:01:08.004 --> 01:01:09.545]  Trump's worse than a recession.
[01:01:09.545 --> 01:01:10.246]  Blah, blah, blah.
[01:01:10.246 --> 01:01:11.186]  I'm God.
[01:01:11.186 --> 01:01:13.048]  Bow down and kiss my butt.
[01:01:13.048 --> 01:01:13.829]  My Hollywood ass.
[01:01:15.353 --> 01:01:17.435]  But then, I hadn't even watched the whole clip.
[01:01:17.435 --> 01:01:19.477]  I'd just seen the short clip where he said that.
[01:01:19.477 --> 01:01:20.398]  They checked the clip.
[01:01:20.398 --> 01:01:24.223]  He attacks Mike Cernovich, myself, everybody.
[01:01:24.223 --> 01:01:25.684]  Let's just hear the clip for yourself.
[01:01:25.684 --> 01:01:35.915]  It's unbelievable, the nastiness of this anti-human, anti-American guy that says he wants abortion, suicide, just a pro-death dirtbag.
[01:01:35.915 --> 01:01:36.276]  Here he is.
[01:01:38.897 --> 01:01:45.822]  Alex Jones tweeted, Bill Maher is worth $100 million, but he says we should crash the US economy to stop Trump.
[01:01:45.822 --> 01:01:48.184]  And when has he ever strayed from the facts?
[01:01:48.184 --> 01:01:50.265]  Wait a minute, pause.
[01:01:50.265 --> 01:01:54.148]  He just earlier in the same monologue admitted it.
[01:01:54.148 --> 01:01:55.289]  This is next level.
[01:01:55.289 --> 01:01:56.730]  Continue.
[01:01:56.730 --> 01:02:00.192]  And then everyone on the right said, I had $100 million.
[01:02:00.192 --> 01:02:03.155]  And all I have to say about that is, I do?
[01:02:05.220 --> 01:02:07.701]  You got a 10 million dollar a year contract.
[01:02:07.701 --> 01:02:08.581]  That's awesome.
[01:02:08.581 --> 01:02:12.883]  And you've made over 200 million.
[01:02:12.883 --> 01:02:16.104]  Yeah, you're a Hollywood crap bag.
[01:02:16.104 --> 01:02:17.564]  So Alex Jones is a kid.
[01:02:17.564 --> 01:02:21.385]  No, you said it, you son of a piece of filth.
[01:02:21.385 --> 01:02:23.466]  Sarah Palin tweeted to her follower.
[01:02:23.466 --> 01:02:28.368]  You're the losers.
[01:02:30.649 --> 01:02:39.095]  That I was out of touch, and Wayne Allen Root said, he doesn't care if your kids starve.
[01:02:39.095 --> 01:02:40.596]  Yeah, that's what it means to have a depression, a-hole.
[01:02:40.596 --> 01:02:43.278]  Mike Cernovich said, suicides increase during recessions.
[01:02:43.278 --> 01:02:47.462]  Bill Maher wants people to die.
[01:02:47.462 --> 01:02:55.588]  Yes, specifically Mike Cernovich.
[01:02:55.588 --> 01:02:59.390]  I want him to put his head in the oven so starving kids confuse it for food.
[01:03:02.225 --> 01:03:03.947]  No, I don't want that.
[01:03:03.947 --> 01:03:05.668]  I don't know who the fuck you are, Mike Cernovich.
[01:03:05.668 --> 01:03:06.669]  Oh, pause it.
[01:03:06.669 --> 01:03:08.231]  Let's hit pause.
[01:03:08.231 --> 01:03:08.911]  Let's delete that.
[01:03:08.911 --> 01:03:15.217]  You don't know, yeah, you don't know who Mike Cernovich is because he independently has hundreds of millions of views a month.
[01:03:15.217 --> 01:03:23.524]  Yeah, buddy, you're propped up and force-fed on YouTube and your average show has a couple million views.
[01:03:23.524 --> 01:03:25.786]  You're a joke.
[01:03:25.786 --> 01:03:27.848]  And that's why I get mad for my old friend.
[01:03:29.181 --> 01:03:41.389]  Maybe post-mortem friend Joe Rogan, I don't know if he's physically dead, but as a friend, that, you know, they don't shadow ban him, they don't block him, because now he backhands all the liberty movement and the patriots, and he says, oh, I'm just an entertainer.
[01:03:41.389 --> 01:03:48.233]  Well, he does it, and he just kind of joins the ranks of Bill Maher, who also says that George Soros was captured by the Nazis.
[01:03:49.881 --> 01:03:54.503]  So, Bill Maher is a non-intellectual, and he's actually rather dumb.
[01:03:54.503 --> 01:03:55.544]  Just look at his past.
[01:03:55.544 --> 01:03:56.384]  Yeah, that's true.
[01:03:56.384 --> 01:03:58.625]  That's Trump four, five years ago saying that.
[01:03:58.625 --> 01:04:01.327]  So, here's the deal.
[01:04:01.327 --> 01:04:04.768]  I'm not trying to win the candy-ass award here with everybody.
[01:04:04.768 --> 01:04:06.789]  I'm trying to change the world.
[01:04:06.789 --> 01:04:10.691]  And so, anybody that joins with the system and pushes his crap, I'm done with you.
[01:04:10.691 --> 01:04:11.492]  But let me tell you something.
[01:04:11.492 --> 01:04:16.014]  Mike Cernovich ought to be proud that Bill Maher says he wants him to kill himself.
[01:04:18.348 --> 01:04:20.870]  Again, I don't want Bill Maher to commit suicide.
[01:04:20.870 --> 01:04:26.936]  I said, if you want us to die, just put that right up front in the last four or five clips when we put the tape later.
[01:04:26.936 --> 01:04:30.960]  We're live right now, but I mean, I'm sure there'll be articles today or tomorrow.
[01:04:30.960 --> 01:04:33.682]  Jones wants Bill Maher to die.
[01:04:33.682 --> 01:04:36.785]  No, I said, if you want us all to die, you should do it first.
[01:04:36.785 --> 01:04:38.727]  Meanwhile, he's saying, I want to kill you.
[01:04:38.727 --> 01:04:39.788]  I want to kill your family.
[01:04:39.788 --> 01:04:40.889]  I want to kill Mike Cernovich.
[01:04:42.745 --> 01:04:46.226]  God, I mean, the dude has murder on his brain.
[01:04:46.226 --> 01:04:47.547]  That's what I'm saying.
[01:04:47.547 --> 01:04:50.468]  Bill Maher is possessed by death.
[01:04:50.468 --> 01:04:52.129]  Bill Maher is death.
[01:04:52.129 --> 01:04:52.669]  Well, guess what?
[01:04:52.669 --> 01:04:55.410]  There ain't much room for death in the universe, jackass.
[01:04:55.410 --> 01:04:57.591]  Death's the end, not the beginning.
[01:04:57.591 --> 01:05:03.834]  Nourish a probiotic-friendly environment in your gut with Prebiotic Fiber by InfoWars Life.
[01:05:04.713 --> 01:05:17.802]  Help the good bacteria thrive and support overall digestive health with our specially formulated prebiotic fiber, a mixture of clinically studied and organic acacia, fruit, and flax fiber.
[01:05:17.802 --> 01:05:28.289]  Prebiotic fiber is soluble fiber that ferments in the gut to help feed good bacteria, which helps you digest food, absorb nutrients, and even supports your immune system.
[01:05:28.869 --> 01:05:36.253]  InfoWarsLife's cutting-edge formula only brings you the highest quality organic and clinically studied ingredients.
[01:05:36.253 --> 01:05:50.901]  Cheap prebiotic fibers are used up only at the beginning of the colon, but our premium organic acacia fiber is slowly digested by the good bacteria throughout the entire colon for maximum prebiotic effect.
[01:05:50.901 --> 01:05:53.582]  Head to InfoWarsLife.com or call 1-888-253-3139.
[01:06:07.529 --> 01:06:09.790]  Live from the Infowars.com studios, it's Alex Jones.
[01:06:09.790 --> 01:06:17.572]  I know what they'll find, it's in their mind, it's what they want to see.
[01:06:17.572 --> 01:06:36.237]  Spreading from the rain, here comes the night, and here I'll stay, waiting for darkness.
[01:06:38.627 --> 01:06:41.548]  Well, the sun has set on the globalists.
[01:06:41.548 --> 01:06:51.290]  There'll be other tyrannies to face, like the Nazis before, like the communists, but this corporate form of tyranny is in decline.
[01:06:51.290 --> 01:06:54.091]  Doesn't matter that we'll be dealing with it for decades.
[01:06:54.091 --> 01:06:55.871]  The point is, the worm has turned.
[01:06:55.871 --> 01:07:06.654]  I want to take phone calls, and I got some special reports coming up, where I get into the public announcement by the Democrats and former CIA directors.
[01:07:09.582 --> 01:07:12.823]  The articles are on Infowars.com, The Hill, AP, you name it.
[01:07:12.823 --> 01:07:22.425]  To overthrow the president outside of impeachment, God, that's dangerous.
[01:07:22.425 --> 01:07:26.086]  And they say he's this incompetent loser.
[01:07:26.086 --> 01:07:29.887]  I shot an emergency report to the president today.
[01:07:29.887 --> 01:07:36.289]  The enemy, as Bill Maher has said, knows that I've sinked the president, and that is a fact.
[01:07:38.496 --> 01:07:43.441]  Not only because anybody that doesn't want to destroy the Republic and live in slavery is synced.
[01:07:43.441 --> 01:07:44.763]  But yeah, we're spiritually hooked up.
[01:07:44.763 --> 01:07:47.626]  That's what spirit is.
[01:07:47.626 --> 01:07:53.592]  So that's coming up.
[01:07:53.592 --> 01:07:54.533]  We've entered a new phase.
[01:08:00.407 --> 01:08:05.330]  I'm not worried about what happens to me, I'm worried about what happens to the continuum of humanity.
[01:08:05.330 --> 01:08:11.033]  And I'm bitching right up on air and I'm frustrated, but the crew's awesome, you're awesome, the listeners, the viewers.
[01:08:11.033 --> 01:08:14.454]  I'm just really ashamed that the Globalists are as bad as I thought they were.
[01:08:14.454 --> 01:08:20.678]  You know, I kind of hoped, I was kind of demonizing them 20 years ago, that they weren't as bad as I thought.
[01:08:20.678 --> 01:08:28.762]  But these are people that have turned themselves over to unlimited power grabbing because they don't have any power.
[01:08:31.323 --> 01:08:39.542]  And I kept hearing from Roger Stone and people that Trump wants to just try to turn things around and leave in four years.
[01:08:39.542 --> 01:08:40.204]  No one's ever done that.
[01:08:43.303 --> 01:08:51.632]  I talked to some honorable people in Congress, and I talked to some honorable folks in the campaign, and I talked to some others, and I finally had a chance to talk to somebody very close to Trump.
[01:08:51.632 --> 01:08:52.192]  Very close.
[01:08:52.192 --> 01:08:54.475]  About as close as you can get.
[01:08:54.475 --> 01:08:57.097]  And he said, wouldn't that be nice, Alex, if we could do that?
[01:08:57.097 --> 01:08:59.480]  He said, that would be nice.
[01:08:59.480 --> 01:09:00.521]  I said, well, is that the case?
[01:09:00.521 --> 01:09:03.464]  He said, that'd be nice.
[01:09:03.464 --> 01:09:04.265]  That's what I'd like to do.
[01:09:05.946 --> 01:09:07.167]  That wasn't talk, man.
[01:09:07.167 --> 01:09:08.727]  That's classy.
[01:09:08.727 --> 01:09:13.989]  Because he's already got physical and spiritual power that he's not a piece of crap.
[01:09:13.989 --> 01:09:16.310]  And he wants to make people successful and get out of our way.
[01:09:16.310 --> 01:09:19.471]  And he doesn't care about the White House or any of that stuff.
[01:09:19.471 --> 01:09:26.074]  I just sat back and like... The realization that they wanted George Washington to be king.
[01:09:31.914 --> 01:09:33.295]  He served two terms and left.
[01:09:33.295 --> 01:09:34.495]  He didn't want to be it.
[01:09:34.495 --> 01:09:36.336]  And, well, I'm going to go to your phone calls now.
[01:09:36.336 --> 01:09:38.977]  I'm going to shut up.
[01:09:38.977 --> 01:09:48.902]  It's just that it's the classic story because they had this misquoted Media Matters article about Jones says he was offered $100 million a year to sell out.
[01:09:48.902 --> 01:09:56.466]  No, I said $10 million a year.
[01:09:56.466 --> 01:09:57.266]  It meant nothing.
[01:09:59.926 --> 01:10:10.914]  But I was explaining the story of how they tried to buy me off 18, 19 years ago, and then how they got so upset when I turned down the TV shows and all of it.
[01:10:10.914 --> 01:10:12.335]  It meant nothing to me.
[01:10:12.335 --> 01:10:18.119]  I was telling the story not to brag that I'd been offered, you know, 100 pounds of manure I could eat.
[01:10:19.608 --> 01:10:24.890]  I was explaining how it was crap, but they always want to make their crap gold.
[01:10:24.890 --> 01:10:30.652]  It's like they had this, quote, Fox News vice president, probably wasn't even a Fox, probably made up, Newark Daily News.
[01:10:30.652 --> 01:10:34.814]  You know, because even six, seven years ago, I still thought they might tell the truth some.
[01:10:34.814 --> 01:10:36.234]  I knew they were liars, but not that bad.
[01:10:36.234 --> 01:10:40.236]  They've been liars long before that.
[01:10:40.236 --> 01:10:44.037]  And I had turned down these three Fox TV shows because they were just total crap.
[01:10:44.037 --> 01:10:44.858]  And I didn't want to do that.
[01:10:51.634 --> 01:10:54.718]  Alex Jones wants to be Glenn Beck.
[01:10:54.718 --> 01:11:00.346]  And Alex Jones tried to get Fox shows, but he's not Fox worthy.
[01:11:02.984 --> 01:11:09.286]  And I sat back and I looked at that and it was just, I was like, oh my, that was an epiphany.
[01:11:09.286 --> 01:11:11.267]  They need us to worship that.
[01:11:11.267 --> 01:11:16.428]  They need us to think like Tinseltown, like it's the castle on the hill.
[01:11:16.428 --> 01:11:17.429]  It's Valhalla.
[01:11:17.429 --> 01:11:19.729]  It's the end of the Yellowbrook Road.
[01:11:19.729 --> 01:11:21.850]  It's, it's everything.
[01:11:21.850 --> 01:11:24.931]  And it's like, oh my, it's, there's nothing there.
[01:11:24.931 --> 01:11:26.812]  Your wife, your husband, your children.
[01:11:27.659 --> 01:11:29.723]  Going fishing, making dinner.
[01:11:29.723 --> 01:11:30.745]  That's human life.
[01:11:30.745 --> 01:11:31.607]  That's real.
[01:11:31.607 --> 01:11:36.476]  Not, I'll be somebody someday when I kiss the butt of the New World Order.
[01:11:47.346 --> 01:11:50.330]  Alright, I swear I'm gonna go to your calls.
[01:11:50.330 --> 01:11:51.371]  Let me see who I got here.
[01:11:51.371 --> 01:11:57.798]  We got Bradley and Jay and Samuel and Amber and Chase and Carlos and Mark and Mark and Mark.
[01:11:57.798 --> 01:11:58.719]  A bunch of Marks today.
[01:11:58.719 --> 01:12:00.241]  Can you guys move that thing down?
[01:12:00.241 --> 01:12:00.902]  I can't see the call.
[01:12:00.902 --> 01:12:02.624]  Sorry.
[01:12:02.624 --> 01:12:03.585]  Not that screen there.
[01:12:03.585 --> 01:12:06.508]  And we got Greg and I and a bunch of other people.
[01:12:06.508 --> 01:12:07.630]  Who should we go to yet?
[01:12:09.915 --> 01:12:12.998]  Greg says the globalists use cult-like tactics to get people into a trance.
[01:12:12.998 --> 01:12:14.138]  Well, that's true.
[01:12:14.138 --> 01:12:17.061]  God heard Clapper and Brennan say they will get Trump.
[01:12:17.061 --> 01:12:19.303]  Mark says that.
[01:12:19.303 --> 01:12:22.685]  Carlos says Jeff Session not addressing real issues.
[01:12:22.685 --> 01:12:27.349]  Chase says California alarmed the Purge movie prediction in the U.S.
[01:12:27.349 --> 01:12:30.532]  Oh, that's where the Army's KKK and they run around and kill black people.
[01:12:30.532 --> 01:12:33.394]  I mean, every show is white people killing black people.
[01:12:33.394 --> 01:12:34.555]  Oh, trying to start a race war?
[01:12:34.555 --> 01:12:35.175]  It's in the WikiLeaks.
[01:12:35.175 --> 01:12:35.576]  We already know.
[01:12:36.761 --> 01:12:38.562]  It's not black people doing that, by the way.
[01:12:38.562 --> 01:12:44.344]  It's the media and all the liberals that, oh, oh, Starbucks has racial inclusion.
[01:12:44.344 --> 01:12:46.185]  You're a white guy, black guy, do you want to get a cup of coffee?
[01:12:46.185 --> 01:12:47.626]  You're like, you're not about race.
[01:12:47.626 --> 01:12:49.206]  You're like, what the hell is this?
[01:12:49.206 --> 01:12:53.208]  I mean, it's so obvious.
[01:12:53.208 --> 01:12:59.811]  I know what's in their minds.
[01:12:59.811 --> 01:13:03.172]  I just can't believe that scum like this.
