[00:00.000 --> 00:05.000]  Everyone thinks so but I would never say it.
[02:13:30.000 --> 02:13:38.000]  And I've talked to the folks in the White House. I'll leave it at that. And they say, listen, Alex, we know you're dead on. Everybody else is scared to do it.
[02:13:38.000 --> 02:13:46.000]  We need you to continue to be what you've been. Shop troops to bring out these stories, to take the attack and make it safe for others.
[02:13:46.000 --> 02:13:53.000]  Now, the enemy already figured that out a long time ago. I hadn't really completely figured it out until recently. I knew we were key to all this.
[02:13:53.000 --> 02:13:58.000]  That's why it's great that Mike is willing, he's a really smart guy. I've been doing this for decades, to be a shop troop. And all of you are as well.
[02:13:58.000 --> 02:14:06.000]  We've got to make it safe for the hand of these and the Rush Limbaugh. But the good news is the official GOP is putting out videos that look like Mike or I produced it because it's the truth.
[02:14:06.000 --> 02:14:12.000]  But if we get caught flat footed, they're planning major riots this summer. They're planning major impeachment pushes.
[02:14:12.000 --> 02:14:19.000]  They're planning major, probably false slags against themselves. Hollywood, it's all geared up to this. And they're making their move.
[02:14:19.000 --> 02:14:25.000]  And so that's their talking point that all Trump supporters deserve to die. Or we're all Nazis, say Donnie Deutsch.
[02:14:25.000 --> 02:14:31.000]  So, Mike, that's a powerful report you break down. By the way, Justice Kennedy just resigned. We'll tell you more about that.
[02:14:31.000 --> 02:14:36.000]  We told you that last year and this year with Roger Stone that he'd be gone by the middle of this year. Sure enough he is.
[02:14:36.000 --> 02:14:43.000]  So we'll give you tomorrow's news. So they already told you that a year ago. So don't need to cover it. But that's another big win for Trump.
[02:14:43.000 --> 02:14:51.000]  He's winning these primaries with Republicans that a few commies getting in in New York and stuff, showing the future of the Democratic Party is them being who they say they are, Mike.
[02:14:51.000 --> 02:14:59.000]  Well, if I could add to that, Alex, and thank you, by the way, for running that video, you know, I came to that conclusion independently over the weekend.
[02:14:59.000 --> 02:15:07.000]  I mean, this was not coordinated in any way. You and I didn't talk until after that. That aired. You know, I didn't talk to anybody in the Trump administration.
[02:15:07.000 --> 02:15:13.000]  It just hit me like it hit you. I think it just independently. It's like you can tell them they're making their move.
[02:15:13.000 --> 02:15:21.000]  The Civil War is here. It's happening. This is a planned invasion, but it's a different kind of warfare instead of kinetic warfare, dropping bombs.
[02:15:21.000 --> 02:15:31.000]  They're they're using human shields as a fulcrum in order to commit a kind of warfare that you might call social warfare or socially engineered war terrorism.
[02:15:31.000 --> 02:15:37.000]  It's a different kind of war. And notice they target the infrastructure, the borders, the government to bring it down.
[02:15:37.000 --> 02:15:44.000]  And then Bill Ma says, we want to crash America. Yes, exactly. Their plan is now unveiled. The mask is off. No, no more.
[02:15:44.000 --> 02:15:52.000]  Do they have to pretend that they love America until everything else has been a beta test? The full assault starts now. America is fighting for its life.
[02:15:52.000 --> 02:16:15.000]  And so is the world.
[02:16:22.000 --> 02:16:31.000]  Get the ultimate knife at an ultimate price. The Fox Karambit knife finally available in the U.S.
[02:16:31.000 --> 02:16:40.000]  The Fox Karambit knife opens with one hand faster than you can pull a handgun for utility, for defense and for way less than other knives of this caliber.
[02:16:40.000 --> 02:16:55.000]  Go to theultimateknife.com. Truly the best knife you will ever own and only available at theultimateknife.com. Use promo code radio at checkout for free shipping. Get the ultimate knife at the ultimate price at theultimateknife.com.
[02:16:55.000 --> 02:17:05.000]  Most of you know that heart disease is the number one silent killer in the U.S. What if I told you for just 54.95 a month you could fight against heart disease naturally at heart and body extract.
[02:17:05.000 --> 02:17:14.000]  We've been helping thousands of people get back to a healthier heart. Don't just take my word for it. Check out all of the success stories at HBXTrack.com.
[02:17:14.000 --> 02:17:25.000]  Or to order call 866-295-5305. That's 866-295-5305. HBXTrack.com. Don't risk it when you can take charge of it.
[02:17:25.000 --> 02:17:38.000]  Want revenge on the common housefly? Well, after 10,000 years someone has finally come up with a better way. The bug assault. A miniaturized shotgun which utilizes ordinary table salt as ammunition.
[02:17:38.000 --> 02:17:43.000]  Non-toxic and no batteries required. So much fun. You'll forget you have a wife and kids.
[02:17:43.000 --> 02:17:51.000]  $39.95 and free economy shipping. Use discount code GCN and get an extra 10% off your purchase at bugassault.com.
[02:17:51.000 --> 02:17:56.000]  Spire your fly swatter. Get your bug assault today.
[02:18:22.000 --> 02:18:31.000]  And now because of their intensifying censorship it's more important than ever that everyone go to infowars.com forward slash newsletter and sign up via email.
[02:18:31.000 --> 02:18:38.000]  So there's no way the censors can get between us with critical videos, articles, breaking news, intel, you name it.
[02:18:38.000 --> 02:18:46.000]  And so now I ask you more than ever to share the infowars.com articles, to share the videos, to tell people about the local stations you're listening to.
[02:18:46.000 --> 02:18:53.000]  The bare minimum you can do is sign up for the free newsletter at infowars.com forward slash newsletter.
[02:18:53.000 --> 02:19:17.000]  We are the Renaissance and we are winning.
[02:19:24.000 --> 02:19:31.000]  Including meals such as traveler's stew, homestyle potato soup and a variety of other meals for breakfast, lunch and dinner.
[02:19:31.000 --> 02:19:38.000]  Info wars life selects storable food will help you eat comfortably in a time of need. They even work great for camping.
[02:19:38.000 --> 02:19:45.000]  Simply pack a 72 hour kit to go and you have easy to cook and transport food for you and your loved ones trip.
[02:19:45.000 --> 02:19:47.000]  Don't be caught surprised by an emergency.
[02:19:47.000 --> 02:19:59.000]  Make sure you're stocked up today with all the food you need for an affordable price with info wars life selects storable foods.
[02:19:59.000 --> 02:20:22.000]  You're listening to the Alex Jones show.
[02:20:22.000 --> 02:20:32.000]  Mike Adams is showing top stuff. He sent me a message a few days ago saying watch out. Antifa is going to be poisoning stuff in the mail with chemicals and with drugs.
[02:20:32.000 --> 02:20:37.000]  And then it's in the news. It's on infowars.com that cops people are reportedly putting it on flyers.
[02:20:37.000 --> 02:20:42.000]  They think it's a flyer and then describe what the Chinese opioid is.
[02:20:42.000 --> 02:20:49.000]  Well, it's called fentanyl and they use it now to augment opioid drugs and fentanyl can be ordered via the mail.
[02:20:49.000 --> 02:20:59.000]  It's shipped in via US mail from China and fentanyl is a contact drug slash poison where they can put it on something that they know you're going to touch.
[02:20:59.000 --> 02:21:09.000]  And if you touch it, you're intoxicated with fentanyl immediately and they can crank up the potency to levels that make it incredibly toxic.
[02:21:09.000 --> 02:21:19.000]  So all of us, you know, whether you're a Trump supporter or a prominent conservative, you know, anybody like Sean Hannity should be careful about this as well.
[02:21:19.000 --> 02:21:26.000]  But our laboratory can test for over 40,000 chemicals. So, you know, like I said, Alex, if you it's suspicious, we can call you and get it to you.
[02:21:26.000 --> 02:21:31.000]  Exactly. We use a mass spec system. We can scan for any of those any of those drugs.
[02:21:31.000 --> 02:21:33.000]  Now it's done.
[02:21:33.000 --> 02:21:44.000]  I have been so obsessed with covering the news today that I plugged one time in the first hour and I've been doing this so much that we won't be here if I don't start plugging in the listeners don't start by the products.
[02:21:44.000 --> 02:21:55.000]  And I want to thank you all for your support in the past. It's just that we have 50% off on our fluoride free, super blue toothpaste, four to five o'cloid silver and iodine for adults and children two different types than three different sizes of immune gargle.
[02:21:55.000 --> 02:22:01.000]  You can gargle with brush your teeth and then even swallow some it's it's it's registered as a supplement.
[02:22:01.000 --> 02:22:12.000]  It's amazing. It's a great compliment to the X to it's all 50% off whether it's the mouthwash immune gargle super blue toothpaste for adults and children 50% off right now.
[02:22:12.000 --> 02:22:22.000]  You save $100 off the already super low price high quality Alexa pure breeze air purification systems that comparable models are $500.
[02:22:22.000 --> 02:22:25.000]  They just mark it up and rip you off.
[02:22:25.000 --> 02:22:35.000]  It's amazing. So it's a great four stage filter ion filter you name it for your house in four store.com is the umbrella site in fours life.com is a subsided and I'm not complaining.
[02:22:35.000 --> 02:22:45.000]  It's my fault. I could even take some sponsors and do some so I get so focused on news and production and fighting sorrows of the sensors that I'll get around to plugging here but here's the deal.
[02:22:45.000 --> 02:22:56.000]  I just want to talk to you about Mike is is is is is is offensively if people just know that you're going to get criticized sharing in full Wars links or news Wars links or natural news links.
[02:22:56.000 --> 02:23:06.000]  They admit they're doing shadow banning. So what it isn't about getting pat on the head by globalist. It's a total revolution on Twitter on Facebook on YouTube.
[02:23:06.000 --> 02:23:16.000]  What do you think of this information or that's how you keep reaching people because we have to continue to raise the alarm to the general public that is on the fence because we're beginning to win.
[02:23:16.000 --> 02:23:27.000]  All the numbers show minorities women rallies Trump's having their questioning folks and 60 to 70% are Democrats and minorities.
[02:23:27.000 --> 02:23:36.000]  This is this is really scaring the globalist. So we're about to go over the top on all this. There'll still be some major fights ahead. But now is the time for financial support.
[02:23:36.000 --> 02:23:48.000]  But but more importantly, hand telling people about news wars dot com or prison planet dot com or natural news dot com and we're going to do like Mike's done and start dozens and dozens of other sites to get around some of the sensors with keywords.
[02:23:48.000 --> 02:23:58.000]  But this is a war and the president is getting briefed on on Google censorship on Twitter on Facebook on on Amazon.
[02:23:58.000 --> 02:24:07.000]  And so he's trying to codify a plan for trust busting on that. I can tell you that I was asked by high level folks what I thought was front and center.
[02:24:07.000 --> 02:24:12.000]  And then I briefed them on this and I told him he should be briefed by your new head of the campaign. He's an expert on it.
[02:24:12.000 --> 02:24:19.000]  And they said, oh, you know, we do understand that. And so just like Trump's main missions to turn the economy on stabilize things.
[02:24:19.000 --> 02:24:27.000]  And and then he's ready to move against the enemy. Well, they know that Mueller's heading up speeding up the investigation when he said it would last years because they know there's nothing.
[02:24:27.000 --> 02:24:39.000]  They're closing their timetable to 2018. They're making their move and Roger Stone's never been wrong. He agrees with me that if they can't get impeachment going or they think they're going to lose 2018, they're going to try to kill the president.
[02:24:39.000 --> 02:24:46.000]  They're going to try to have a bunch of civil unrest going on while that's happening, because people should say, oh, you're against the police, you're against the government, you're anti government.
[02:24:46.000 --> 02:24:54.000]  No, I was against the globalist Southern Poverty Law Center, ADL UN now officially trying to take over the police, the military, our culture.
[02:24:54.000 --> 02:24:59.000]  They're failing turned out our outreach, the military, your outreach, all of you's outreach, Ron Paul's outreach.
[02:24:59.000 --> 02:25:04.000]  But mainly the globalist coming in and briefing them that the UN is going to take over America and gun owners for pain.
[02:25:04.000 --> 02:25:11.000]  What is the UN and ADL and Southern Poverty Law Center think was going to happen when they heard me on the radio saying this is going on for over a decade?
[02:25:11.000 --> 02:25:18.000]  And then Obama gets in and they start saying Christians and gun owners and veterans are the enemy. The UN will run police departments.
[02:25:18.000 --> 02:25:25.000]  Families are bad. World government is good. Communism is good. And then your healthcare is going to be free. And then it's not.
[02:25:25.000 --> 02:25:34.000]  And so now I'm very loyalist to the military, the police, the president, because they're trying to execute the Constitution Bill of Rights.
[02:25:34.000 --> 02:25:39.000]  They're trying to turn the country back on. They're trying to erase all this mental illness and the psychic, you know, poison of the globalist.
[02:25:39.000 --> 02:25:43.000]  And so as long as they're executing the Bill of Rights Constitution, I'm totally behind them.
[02:25:43.000 --> 02:25:50.000]  The media tries to go, oh, Jones is suddenly this. No, no, I knew what Trump was doing. I got on board early. I want to change the world.
[02:25:50.000 --> 02:25:56.000]  And now worldwide globalism is in trouble. Worldwide we're winning. So this is my point, Mike, I'm going to take on this.
[02:25:56.000 --> 02:26:03.000]  1776 worldwide. It's not that America is going to be out there militarily running things. It's that America ideas, renaissance.
[02:26:03.000 --> 02:26:09.000]  The world's hungry. America helping to create a new global coalition of people that are capitalists that are free market.
[02:26:09.000 --> 02:26:16.000]  They want to work together, peer to peer, nation to nation, not centralized with the UN and the globalist.
[02:26:16.000 --> 02:26:20.000]  The comeback of the free market, the comeback of Americana globally.
[02:26:20.000 --> 02:26:28.000]  I believe July 4th, 2018 is the demarcation line of the globalist launching their attempted overthrow of our move to fix things peacefully.
[02:26:28.000 --> 02:26:36.000]  We have to recognize this July 4th, number two, second American Revolution this time global, because all the pieces are now converging perfectly on the date.
[02:26:36.000 --> 02:26:45.000]  It is the date that we have to declare the second American Revolution worldwide for freedom against collectivism, the globalist, the corrupt crony capitalist billionaires.
[02:26:45.000 --> 02:26:50.000]  Those are suppressing technology, suppressing medicine, suppressing all these suppressing humanity.
[02:26:50.000 --> 02:26:56.000]  This, I could feel it. If this is it, and the enemy sees it as that as well, I predict they're going to pull stuff in before July.
[02:26:56.000 --> 02:27:00.000]  I'm telling you, we are entering a magic moment 242 years later. Mike Adams.
[02:27:00.000 --> 02:27:06.000]  And I think what you are doing here is a microcosm, really, of exactly how we rebuild America.
[02:27:06.000 --> 02:27:10.000]  I mean, you think about your revenue sources here, Infowars Store. What are you selling?
[02:27:10.000 --> 02:27:15.000]  Products that awaken people's minds, cognitive enhancement products, health enhancing products.
[02:27:15.000 --> 02:27:24.000]  What funds the mainstream media, you know, legacy media, toxic antidepressant drugs, brain damaging products, chemotherapy, cancer treatment centers.
[02:27:24.000 --> 02:27:28.000]  It causes chemo brain. And I just brought in a story here, metal fillings.
[02:27:28.000 --> 02:27:36.000]  Now, the BBC is actually reporting that metal fillings leak mercury when your teeth are scanned by dentists.
[02:27:36.000 --> 02:27:41.000]  So the mass poisoning of the American people is happening through left-wing media.
[02:27:41.000 --> 02:27:45.000]  It's happening through chemicals. It's happening through heavy metals, through modern dentistry.
[02:27:45.000 --> 02:27:46.000]  They're targeting our children?
[02:27:46.000 --> 02:27:53.000]  Yes. See, it's the mass poisoning of America. They despise America. They want to bring it down.
[02:27:53.000 --> 02:27:57.000]  And as you said, there is now an awakening like you and I have never seen.
[02:27:57.000 --> 02:28:05.000]  I mean, your message actually hasn't changed. You've evolved, but you're consistent with pro-liberty, pro-individual rights.
[02:28:05.000 --> 02:28:09.000]  And yet now suddenly I see the independent media waking up like never before.
[02:28:09.000 --> 02:28:15.000]  It's turning, but the enemy is now going to go for broke and they're going to compress the next 10 years they're planning into the next six months.
[02:28:15.000 --> 02:28:26.000]  That's right. That's right. And by the way, I think that Maxine Waters, they're trying to shut her down so rapidly because she is voicing what all of the leftists are thinking,
[02:28:26.000 --> 02:28:30.000]  but they are too cautious to say it publicly.
[02:28:30.000 --> 02:28:37.000]  Maxine Waters is what happens when you tear the mask off of leftists and their authoritarian tyranny comes out.
[02:28:37.000 --> 02:28:44.000]  That's what Maxine Waters is doing. She's handed us a gift. It's insight into the dark spirit of leftists.
[02:28:44.000 --> 02:28:49.000]  And by the way, I agree. And I wish no harm upon her. I predict if she doesn't shut up, she's about to have a stroke and die.
[02:28:49.000 --> 02:28:55.000]  I think the Democrats are going to kill her to shut her up because she is about to really accelerate our victory. Thank you, witch.
[02:28:55.000 --> 02:29:02.000]  This is Dan Pilla. Do you have the IRS money you can't pay? Are tax debts crippling you? I've defended people from the IRS for over 30 years.
[02:29:02.000 --> 02:29:09.000]  I've helped thousands and I can help you too. I wrote the book on IRS settlement and I'm telling you there's no such thing as a hopeless case.
[02:29:09.000 --> 02:29:17.000]  Call 800-34-NO-TAX to finally get free of IRS debt. With the IRS's new programs, there's never been a better time to solve your problem.
[02:29:17.000 --> 02:29:24.000]  Call 800-34-NO-TAX. That's 800-34-NO-TAX or my website, danpilla.com.
[02:29:24.000 --> 02:29:28.000]  It's a no-brainer. A Big Berkey water filter is the one you need, period.
[02:29:28.000 --> 02:29:36.000]  You need a water filter that removes chlorine, fluoride, pharmaceuticals, BPA, and other endocrine disruptors, pesticides, bacteria, viruses, and much more, right?
[02:29:36.000 --> 02:29:41.000]  And does it all at only 2 cents per gallon. Get the original, most trusted name in gravity water filtration, Big Berkey.
[02:29:41.000 --> 02:29:46.000]  And now GCN listeners receive 5% off ceramic filter systems using code GCN.
[02:29:46.000 --> 02:29:56.000]  Call or click 1-877-99-Berkey or bigberkeywaterfilters.com. That's 1-877-99-B-E-R-K-E-Y.
[02:29:56.000 --> 02:30:06.000]  We've taken thousands of years of known research and put it together with our own four years of seeking and testing to find the very best systems that God gave us through Mother Nature to detoxify the body.
[02:30:06.000 --> 02:30:11.000]  That's why I'm introducing ZShield, Toxic Metal and Chemical Defense Support.
[02:30:11.000 --> 02:30:19.000]  It's made in the USA. It's filled with known compounds from nature that are absolutely associated with detoxifying the body and it supports the infomer.
[02:30:19.000 --> 02:30:31.000]  It is a classical 360-win. This is the formula that I personally have been taking for over a year, and now we believe we have come as close to perfection when it comes to a detoxifier as you can possibly get.
[02:30:31.000 --> 02:30:41.000]  You owe it to yourself, you owe it to your family, and you owe it to the future of this country and the world that patriots stay as healthy and as clean and as focused as you can be.
[02:30:41.000 --> 02:30:48.000]  Because we need you, the remnant of America, to reignite those brush fires the next level and to be healthy and as focused as you can be.
[02:30:48.000 --> 02:30:53.000]  Thanks to your support and your prayers together, we're changing the world. Now it's time to change our bodies.
[02:30:53.000 --> 02:31:02.000]  With ZShield, InfoWarsLife.com.
[02:31:24.000 --> 02:31:28.000]  Winner's Son is the result of our pursuit of the best source of Vitamin D3.
[02:31:28.000 --> 02:31:37.000]  The research and development took over two years, but the result, as verified by independent laboratories, is the best vegan Vitamin D3 product in the world.
[02:31:37.000 --> 02:31:42.000]  Read the facts at InfoWarsLife.com about Winner's Son Vitamin D3.
[02:31:42.000 --> 02:31:50.000]  Not only does Vitamin D3 promote a healthy mood, but Vitamin D supports our memory and brain function, something the globalists are targeting.
[02:31:50.000 --> 02:32:00.000]  Visit InfoWars.com today or call 888-253-3139.
[02:32:00.000 --> 02:32:06.000]  The Real Red Pill Plus, ladies and gentlemen, our team is constantly on the lookout for newer and better ways to improve our products.
[02:32:06.000 --> 02:32:13.000]  That's why we're bringing you a brand new version of one of the newest, fan-favorite products, the Real Red Pill Plus.
[02:32:13.000 --> 02:32:26.000]  The Real Red Pill Plus is an all-new version of the Powerhouse Pregnantone product. It features the same great formula that supports your heart, brain, healthy aging process with an all-new natural caffeine boost included.
[02:32:26.000 --> 02:32:32.000]  A powerful Pregnantone base, the Real Red Pill, has quickly become one of our fellow InfoWars' favorite products.
[02:32:32.000 --> 02:32:43.000]  Now, with an extra proprietary energy blend inside, including Green Tea Extract, your Ramate Leaf Extract, and more, you can get that extra pick-me-up while supporting your mind and body in a healthy way.
[02:32:43.000 --> 02:33:03.000]  It's got all the great stuff that Real Red Pill has, but it's also got the boost in it. Get the Real Red Pill Plus at InfoWarsStore.com.
[02:33:13.000 --> 02:33:29.000]  The Alex Jones Show. Because there is a war on, or your mind.
[02:33:29.000 --> 02:33:37.000]  Well, everything is compressing. You've got Trump setting a meeting with Putin. That's up on InfoWars.com.
[02:33:37.000 --> 02:33:43.000]  You've got the opposition being canceled and then them bitching and graphing about it last night on Comedy Central.
[02:33:43.000 --> 02:33:51.000]  Another system trying to launch another co-bearstile report to lie about us. They admit it was based on us. Their main job was to try to get us shut down, so now they're shut down.
[02:33:51.000 --> 02:33:55.000]  They don't want to watch their crap. That's coming up in the next segment.
[02:33:55.000 --> 02:34:12.000]  They even start the show with something, but now I can't find it in my stack. It's just an incredible article where John McCain was quarterbacking, this has now come out via judicial watch documents, was quarterbacking and running an entire operation.
[02:34:12.000 --> 02:34:20.000]  There it is. McCain's subcommittee staff director urged IRS to target conservative groups and quote, bankrupt them.
[02:34:20.000 --> 02:34:27.000]  Now, I've got it in my stack. You guys can reprint that. And again, sensational, but here's what's more sensational.
[02:34:27.000 --> 02:34:40.000]  People asked why Trump can't get everything done. Trump was devised by Paul Ryan and others to appoint this guy at the IRS and to run things today.
[02:34:40.000 --> 02:34:46.000]  And they're still persecuting conservatives and conservative groups that want to get tax exempt status and all this.
[02:34:46.000 --> 02:34:51.000]  So think about that. He'll be gone very, very soon, just like we identified the Soros Mall.
[02:34:51.000 --> 02:34:58.000]  And it took us six months to finally get Trump to look into it. He discovered it and fired them all, McMaster, all of them.
[02:34:58.000 --> 02:35:07.000]  And listen, the White House, let's just say the campaign, the patriots are literally asking you to keep ferreting stuff out, keep sending it.
[02:35:07.000 --> 02:35:12.000]  They can't keep track of it all. He's got tens of thousands of people under him just in the first level.
[02:35:12.000 --> 02:35:17.000]  And they come in just like McCabe came in and said, sir, I'm loyal. I agree. You've been persecuted.
[02:35:17.000 --> 02:35:25.000]  And he was the guy who was running the fake conspiracy. So it's just incredible that this is going on, Mike Adams.
[02:35:25.000 --> 02:35:30.000]  Well, the deep state swamp, the draining that swamp needs to, of course, accelerate.
[02:35:30.000 --> 02:35:41.000]  But I think right now, before the midterm elections, Trump has to be cautious because Trump is winning right now the midterm elections in essence because of the unhinged nature of the left.
[02:35:41.000 --> 02:35:48.000]  We don't want to disturb that. Trump doesn't want to come out and, let's say, start issuing 200 arrest warrants for deep state operatives who need to be arrested,
[02:35:48.000 --> 02:35:54.000]  treasonous operators inside every level of the DOJ, some in the FBI, some in the State Department, and so on.
[02:35:54.000 --> 02:36:04.000]  But you want to wait on that, I think, until after the midterm elections because you don't want to give Democrats a chance to change the traction, to change the momentum.
[02:36:04.000 --> 02:36:11.000]  Right now, Democrats are losing big time because they're insane. And Maxine Waters, again, is a gift to the GOP.
[02:36:11.000 --> 02:36:20.000]  I hope she goes out there and opens her mouth and keeps screaming and shouting and calling for violence and inciting mobs right now because that is what the left actually wants.
[02:36:20.000 --> 02:36:26.000]  She's putting a voice to it and the reaction is going to be a red wave in the midterms, not a blue wave.
[02:36:26.000 --> 02:36:38.000]  So, right now, I would say Trump is probably, my guess is he's probably being very cautious, watching and waiting, but after the midterms, once we have a, at least, holding on to the House, holding on to the Senate,
[02:36:38.000 --> 02:36:45.000]  Trump is going to be on fire and unleashed. That's my prediction, Alex.
[02:36:45.000 --> 02:36:51.000]  That's the word, too. And he's just stabilizing the economy and then really is going to go after these folks.
[02:36:51.000 --> 02:36:57.000]  And again, they did the whole Russia thing because they were in bad with China. They wanted to distract onto that.
[02:36:57.000 --> 02:37:05.000]  But they don't have anything to lose now. And I think Mueller's going to go ahead with this made up stuff and put it out.
[02:37:05.000 --> 02:37:13.000]  So what do you expect to see there? Because Mueller's now saying, and they've got Senator Warner bragging, they're going to release it right before the election.
[02:37:13.000 --> 02:37:17.000]  Well, it's going to backfire. It's absolutely going to backfire because think about it.
[02:37:17.000 --> 02:37:30.000]  The vast majority of Americans no longer trust the media. I think a recent poll just came out that showed that the majority of Americans believe that the media is deliberately publishing and spreading fake news that they know it's
[02:37:30.000 --> 02:37:33.000]  Oh, yeah, I've gotten more support just on the street and people.
[02:37:33.000 --> 02:37:34.000]  Yep.
[02:37:34.000 --> 02:37:41.000]  Since the media puts all these hoaxes out about me and these fake lawsuits, people go, Alex, we know that's not true.
[02:37:41.000 --> 02:37:45.000]  And when we really knew you were good was when they all really came after you like this.
[02:37:45.000 --> 02:37:52.000]  Yeah, exactly. It all backfires in their face because they no longer have the moral high ground. They no longer are trusted.
[02:37:52.000 --> 02:38:00.000]  I mean, how many times have they come out with something like that, that hoax stage photo that became, you know, the little girl was never taken from the time magazine.
[02:38:00.000 --> 02:38:06.000]  Right. Exactly. And now, you know, the truth comes out. Time magazine is too late. They didn't vet the photo. They publish it.
[02:38:06.000 --> 02:38:10.000]  They can't go back in time and remove that from when I saw Tom Arnold go.
[02:38:10.000 --> 02:38:15.000]  I met with Trump's lawyer and he's going to spill the beans with me together. He's got all the criminal proof. Yeah.
[02:38:15.000 --> 02:38:21.000]  I knew it'd be a selfie in a hotel 20 seconds. Yeah. And I knew instantly just Tom Arnold.
[02:38:21.000 --> 02:38:23.000]  These people are just lying scum.
[02:38:23.000 --> 02:38:28.000]  Well, the other thing, Alex, let's think about this. They are actually not very intelligent either.
[02:38:28.000 --> 02:38:30.000]  I'm talking about these deranged, unhinged leftists.
[02:38:30.000 --> 02:38:35.000]  All they have left is crying, screaming, blaming and violently attacking because they're they're animalistic.
[02:38:35.000 --> 02:38:38.000]  They've lost the higher brain function.
[02:38:38.000 --> 02:38:43.000]  Think about it. They're watching CNN and buying pharmaceuticals and poisoning their brains.
[02:38:43.000 --> 02:38:49.000]  Your viewers are going to infowars store. They're buying cognitive enhancing supporting products.
[02:38:49.000 --> 02:38:54.000]  I know I mentioned this before, but you're getting more intelligent to abort everybody's babies.
[02:38:54.000 --> 02:38:58.000]  They want everybody on psychotropic. They want more nuclear reactors.
[02:38:58.000 --> 02:39:00.000]  That's the new leftist things. Bizarre. They flipped.
[02:39:00.000 --> 02:39:06.000]  And then meanwhile, they want to shut down supplements and they say, I'm bad to say filter water. You're absolutely right.
[02:39:06.000 --> 02:39:11.000]  And then they want to firebomb Steven Crowder. He talks to like 20 liberals. They go, yeah, we do. You know, that's okay.
[02:39:11.000 --> 02:39:13.000]  Steven Crowder is a smart guy.
[02:39:13.000 --> 02:39:19.000]  But if you dunk gasoline on them and let them, right, I never do that. But I mean, it's like they don't even get it.
[02:39:19.000 --> 02:39:25.000]  But they're they're actually, and I mean this in a medical sense, they are stupid. They they've lost their higher brain function.
[02:39:25.000 --> 02:39:26.000]  They have lower IQ.
[02:39:26.000 --> 02:39:31.000]  They yeah, they have lower brainstem function and what they're trying to bring across the border right now, frankly,
[02:39:31.000 --> 02:39:35.000]  you know, even though I've lived in South America, I've been a resident of Ecuador before,
[02:39:35.000 --> 02:39:39.000]  but what they're trying to bring across is not the best people of Ecuador or the best people of Honduras and so on.
[02:39:39.000 --> 02:39:44.000]  They're trying to bring across the most illiterate people possible who are, in many cases,
[02:39:44.000 --> 02:39:49.000]  Well, by the way, most of the parents get killed coming through. It is beyond any nightmare movie.
[02:39:49.000 --> 02:39:54.000]  Hundreds of thousands dead, road warrior hell, and then none of them are guilty of anything.
[02:39:54.000 --> 02:39:57.000]  It's all us. We're bad. We did something wrong.
[02:39:57.000 --> 02:40:01.000]  Right. But see, from the Democrats point of view, if you can think Democrats can't win,
[02:40:01.000 --> 02:40:05.000]  if you can debate or argue, the Democrats can't win.
[02:40:05.000 --> 02:40:08.000]  They can only win if they silence you or dumb you down or poison you.
[02:40:08.000 --> 02:40:12.000]  Then there's more people that came off slave plantations in El Salvador, Nicaragua, all the other places.
[02:40:12.000 --> 02:40:13.000]  Right.
[02:40:13.000 --> 02:40:18.000]  And your husband's dead, and the Democratic Party takes you in and indoctrinates you into LaRica and Quista,
[02:40:18.000 --> 02:40:20.000]  and into Mecha and LaRaza and everything else.
[02:40:20.000 --> 02:40:23.000]  Well, you're going to go to New York and vote and put in a communist, and just won.
[02:40:23.000 --> 02:40:27.000]  And she said, this Alexander Cortez said, winning the Democratic primary,
[02:40:27.000 --> 02:40:31.000]  moreover, not only is this about gender and race, this is about class, communism.
[02:40:31.000 --> 02:40:32.000]  Right.
[02:40:32.000 --> 02:40:33.000]  And she wants free everything.
[02:40:33.000 --> 02:40:37.000]  And she wants to abolish ICE. She wants no border control whatsoever.
[02:40:37.000 --> 02:40:38.000]  Think about it.
[02:40:38.000 --> 02:40:40.000]  She is calling for an invasion.
[02:40:40.000 --> 02:40:41.000]  But you're not even trying to cover a leftist event.
[02:40:41.000 --> 02:40:43.000]  They call the police on you and demand you be arrested.
[02:40:43.000 --> 02:40:44.000]  Yes.
[02:40:44.000 --> 02:40:45.000]  Well, they call the police just like that.
[02:40:45.000 --> 02:40:46.000]  Yeah.
[02:40:46.000 --> 02:40:51.000]  Well, where this is going is Democrats, I mean, again, the reason Google and Facebook and Twitter,
[02:40:51.000 --> 02:40:56.000]  the reason they have to silence conservative viewpoints is because if there is an allowed debate,
[02:40:56.000 --> 02:40:58.000]  Democrats lose the debate.
[02:40:58.000 --> 02:41:01.000]  If there is allowed free speech, Democrats lose,
[02:41:01.000 --> 02:41:08.000]  because rationality and reason are rising in America among those people who can see what's going on.
[02:41:08.000 --> 02:41:10.000]  Because there are enough people who learned real history,
[02:41:10.000 --> 02:41:14.000]  who grew up in a time before the mass indoctrination of children,
[02:41:14.000 --> 02:41:15.000]  who see what's happening to their country.
[02:41:15.000 --> 02:41:16.000]  Absolutely.
[02:41:16.000 --> 02:41:17.000]  They're not going to stand by and just do nothing.
[02:41:17.000 --> 02:41:20.000]  They say that the numbers vary.
[02:41:20.000 --> 02:41:22.000]  It was 2 million last year.
[02:41:22.000 --> 02:41:25.000]  Now they're saying it's 5 million have tried to flee Venezuela.
