[00:00:10.195 --> 00:00:14.818]  This is our land.
[00:53:46.344 --> 00:53:47.685]  Like the end of a chess game.
[00:53:47.685 --> 00:53:48.887]  End game.
[00:53:48.887 --> 00:53:50.468]  Blueprint for global enslavement.
[00:53:50.468 --> 00:53:51.569]  Free on YouTube.
[00:53:51.569 --> 00:53:55.713]  You can buy the DVD if you want to support us and have an archived copy and show friends and family.
[00:53:55.713 --> 00:53:57.574]  Or rent out a local theater and show.
[00:53:57.574 --> 00:53:58.535]  You have my authorization.
[00:53:58.535 --> 00:53:59.536]  Get it on AXS TV.
[00:53:59.536 --> 00:54:02.279]  Whatever.
[00:54:02.279 --> 00:54:03.780]  End game.
[00:54:03.780 --> 00:54:06.182]  Blueprint for global enslavement.
[00:54:06.182 --> 00:54:07.604]  And in the film we end it.
[00:54:08.797 --> 00:54:24.523]  Explaining they're going to cut off everybody's resources, consolidate power, shut down manufacturing, where you can only get corporate elite jobs or government jobs, or be on welfare, then they can social engineer you once they have control over you through that.
[00:54:24.523 --> 00:54:27.304]  Now that's their statements, not mine.
[00:54:27.304 --> 00:54:34.386]  Everything I said decades ago doesn't just come true because I have a palantir crystal ball.
[00:54:34.386 --> 00:54:36.307]  I'm telling you what they said they'd do.
[00:54:37.560 --> 00:54:45.044]  Zbigniew Brzezinski wrote a best-selling book in the 70s admitting they ship in the narcotics to America and launder the money and run it all.
[00:54:45.044 --> 00:54:50.286]  Now they admit all that, but I mean, that was written the year I was born, 42 years ago.
[00:54:50.286 --> 00:54:52.327]  I just tell you what they openly admit.
[00:54:52.327 --> 00:55:06.775]  Now, the reason I say that is, now it's finally in mainstream news today, London Guardian, artificial intelligence, homo sapiens will be split into a handful of gods
[00:55:08.226 --> 00:55:11.867]  And the rest of us, and the rest of us will die.
[00:55:11.867 --> 00:55:18.870]  And as I've said many times with The Globalist, it's like the Ghostbusters part one where she says, are you a god?
[00:55:18.870 --> 00:55:21.611]  And they say no, and she goes, then die!
[00:55:23.908 --> 00:55:26.370]  You want to understand everything?
[00:55:26.370 --> 00:55:32.754]  The elite are very close to life extension technology, taking them so far into the future.
[00:55:32.754 --> 00:55:37.118]  150 years old, 200 years, within a decade, they may already have the science.
[00:55:37.118 --> 00:55:39.279]  They're suppressing a lot of medical developments.
[00:55:39.279 --> 00:55:41.081]  I've been told this by top billionaires.
[00:55:41.081 --> 00:55:42.321]  It's leaked in the news.
[00:55:42.321 --> 00:55:45.003]  We're not in Kansas anymore, okay?
[00:55:45.003 --> 00:55:46.464]  Are they going to give 7.5 billion people that?
[00:55:46.464 --> 00:55:46.504]  No.
[00:55:50.390 --> 00:55:53.473]  And a lot of elitist wannabes and yuppies go, well, we shouldn't.
[00:55:53.473 --> 00:55:54.534]  You know, there's too many people.
[00:55:54.534 --> 00:55:56.055]  But you're not gonna get it.
[00:55:56.055 --> 00:55:57.856]  You're not.
[00:55:57.856 --> 00:55:59.878]  You're not part of the global elite either.
[00:55:59.878 --> 00:56:01.560]  Do you understand that, dumbass?
[00:56:02.970 --> 00:56:04.131]  You're drinking fluoride.
[00:56:04.131 --> 00:56:05.531]  You're eating GMO.
[00:56:05.531 --> 00:56:07.852]  You're getting deadly vaccines pushed on you.
[00:56:07.852 --> 00:56:13.775]  Stop thinking you're elitist because you went to a university and bought into hating fellow humanity.
[00:56:13.775 --> 00:56:15.616]  We've got to develop new technologies.
[00:56:15.616 --> 00:56:17.316]  We do have to industrialize countries.
[00:56:17.316 --> 00:56:18.877]  We can slow birth rates.
[00:56:18.877 --> 00:56:20.918]  I personally think we are overpopulated in some areas.
[00:56:20.918 --> 00:56:25.160]  Because if you have seven, eight kids, yeah, then you've got to have seven, eight kids to support that.
[00:56:25.742 --> 00:56:27.603]  You need to have about three kids, okay?
[00:56:27.603 --> 00:56:29.085]  I've looked at all the actuaries.
[00:56:29.085 --> 00:56:30.986]  I've had all the top experts on.
[00:56:30.986 --> 00:56:33.488]  Some die of disease, car wrecks, whatever.
[00:56:33.488 --> 00:56:34.569]  Some don't have kids.
[00:56:34.569 --> 00:56:37.131]  You've got to replace the two people that are there.
[00:56:37.131 --> 00:56:40.914]  Because we'll have a new dark ages and war if there's not enough people to support the old.
[00:56:40.914 --> 00:56:43.957]  And all the sociological anthropology numbers show that too.
[00:56:45.182 --> 00:56:46.843]  We've got to export people to space.
[00:56:46.843 --> 00:56:50.785]  We've got to export people to bad climates who want to go there.
[00:56:50.785 --> 00:56:54.107]  There's so many things we can do, but that's not being done.
[00:56:54.107 --> 00:56:59.690]  The decision's been done to set up a totalitarian world government, move everything over to robots to make humans obsolete.
[00:56:59.690 --> 00:57:03.852]  The elites will all go be on armored reservations while we're all basically soft-killed.
[00:57:04.793 --> 00:57:09.100]  Now, Alex Jones has been saying that for about 18 years.
[00:57:09.100 --> 00:57:11.424]  I didn't know about this my first three years on air.
[00:57:11.424 --> 00:57:15.610]  But, now the Guardian says it in a big ol' thick seven page article.
[00:57:15.610 --> 00:57:16.592]  You might want to go read it.
[00:57:17.887 --> 00:57:23.230]  And the reason they're getting into all this now is because the decisions have been made to do this.
[00:57:23.230 --> 00:57:24.430]  So it's coming up.
[00:57:24.430 --> 00:57:26.171]  Your phone calls and more.
[00:57:26.171 --> 00:57:32.854]  I'm Alex Jones, simply pointing out what is hiding in plain view to desperately try to get you to think for yourselves.
[00:57:32.854 --> 00:57:36.836]  If you want to spread the word about the broadcast, send out the link to the free audio and video feeds.
[00:57:36.836 --> 00:57:44.900]  It's InfoWars.com forward slash show and InfoWarsStore.com has some groundbreaking, powerful products that also support the transmission.
[00:57:44.900 --> 00:57:45.701]  Hour 2 coming up.
[00:57:47.014 --> 00:57:50.497]  When cells become toxic, they die early and aging sets in.
[00:57:50.497 --> 00:57:58.764]  No one has put together a formula that focuses directly on brain health, nerve growth factors, and optimizing your cellular energy at the same time.
[00:57:58.764 --> 00:58:04.168]  Just one of the key compounds, BioPQQ, is backed by major clinical studies.
[00:58:04.168 --> 00:58:06.711]  You want the best that's out there at the lowest price anywhere?
[00:58:06.711 --> 00:58:08.812]  We now have the synergistic solution.
[00:58:08.812 --> 00:58:13.016]  Secure your DNA force today at InfoWarsLife.com or call toll-free 888-253-3139.
[00:58:16.866 --> 00:58:17.987]  BrainForce is here.
[00:58:17.987 --> 00:58:20.188]  Ladies and gentlemen, I've been on this the last few months.
[00:58:20.188 --> 00:58:25.192]  You probably noticed I've been more focused, less brain fog, more energy, and it's because of BrainForce.
[00:58:25.192 --> 00:58:28.474]  There's always hidden additives in your food, even organic food has hidden additives.
[00:58:28.474 --> 00:58:31.957]  Staring at the computer all day, working, doing good, you're still damaging your brain.
[00:58:31.957 --> 00:58:33.938]  Ultimately, we've all been dumbed down to some degree.
[00:58:33.938 --> 00:58:36.040]  It doesn't have stimulants, it doesn't have garbage in it.
[00:58:36.040 --> 00:58:38.061]  It has natural things that do it clean.
[00:58:38.061 --> 00:58:43.565]  You will find BrainForce and other game-changing products at InfoWarsLife.com or call 888-253-3139.
[00:58:47.665 --> 00:58:49.326]  Clean, pure drinking water.
[00:58:49.326 --> 00:58:50.806]  You can't survive without it.
[00:58:50.806 --> 00:58:52.007]  But where do you get it?
[00:58:52.007 --> 00:58:57.989]  Alexa Pure Pro is a brand new, groundbreaking, gravity-fed water filtration system that is like no other.
[00:58:57.989 --> 00:59:03.711]  The Alexa Pure Pro transforms water from virtually any fresh source into clean, healthy drinking water.
[00:59:03.911 --> 00:59:20.795]  Pairing the unprecedented superfiltration power of an all-new gravity block core with a hybrid chromatic shell, it removes up to 99.999% of impurities, including bacteria, viruses, fluoride, disinfectants, volatile organic contaminants, and hormones.
[00:59:21.175 --> 00:59:23.656]  Filter capacity up to 5,000 gallons.
[00:59:23.656 --> 00:59:25.117]  Stainless steel construction.
[00:59:25.117 --> 00:59:26.157]  Easy assembly.
[00:59:26.157 --> 00:59:27.078]  Low maintenance.
[00:59:27.078 --> 00:59:29.178]  Replacement filters are simple to install.
[00:59:29.178 --> 00:59:36.441]  And now, as part of an exclusive limited time introductory offer, you can save $20 off the retail price and get free shipping.
[00:59:36.441 --> 00:59:41.183]  This is a limited time offer, so order your unit today and receive free shipping and $20 off.
[00:59:41.183 --> 00:59:44.205]  Go to InfowarsStore.com or call 888-253-3139.
[00:59:51.627 --> 01:00:00.729]  You're listening to the Alex Jones Show.
[01:00:00.729 --> 01:00:07.371]  From his Central Texas Command Center, deep behind enemy lines, the information war continues.
[01:00:07.371 --> 01:00:12.553]  It's Alex Jones and the GCN Radio Network.
[01:00:12.553 --> 01:00:15.693]  Carlos and others, your calls are coming up in the next segment.
[01:00:15.693 --> 01:00:17.674]  Carlos in Virginia and others, stay right there.
[01:00:19.204 --> 01:00:21.767]  Mark in North Carolina, you name it, your calls are coming up.
[01:00:21.767 --> 01:00:25.032]  The toll-free number to join us on this live Sunday broadcast is 877-789-2539.
[01:00:25.032 --> 01:00:25.813]  First-time callers today.
[01:00:31.018 --> 01:00:43.763]  But getting into this article out of the London Guardian, this is the exact stuff I read from the United Nations and Ray Kurzweil and Google and all of them, you know, 14, 15, 16, 17, 18 years ago.
[01:00:43.763 --> 01:00:49.325]  And this is their religion, it's their game plan, it's what they've adopted, it's where they're going.
[01:00:49.325 --> 01:00:55.147]  And they can rationalize that they're going to keep all the technology and power for themselves because they're the saviors of the planet.
[01:00:56.618 --> 01:01:03.106]  And because they got in control, it's social Darwinism, they deserve to be in control.
[01:01:03.106 --> 01:01:14.238]  They deserve to run this operation, because the fact that they're in control is prima facie, or on its face, that they are the heir apparents to the world.
[01:01:14.238 --> 01:01:15.400]  Well, here's the deal.
[01:01:16.750 --> 01:01:18.211]  I want to try to warn the public.
[01:01:18.211 --> 01:01:19.452]  I want them to know what's going on.
[01:01:19.452 --> 01:01:35.925]  I want to try to build some alternative debates about the future of humanity, because there's not even an intellectual discussion in the general public about the fact that the decision's been made to bring in world government and exterminate most of the population.
[01:01:35.925 --> 01:01:37.146]  Artificial intelligence.
[01:01:37.146 --> 01:01:41.210]  Homo sapiens will be split into a handful of gods and the rest of us.
[01:01:42.816 --> 01:01:45.668]  How many times have I told you the elite want to become gods?
[01:01:45.668 --> 01:01:47.978]  And they have the New York Times and others make jokes about it.
[01:01:48.945 --> 01:01:57.811]  A new report suggests that the marriage of AI and robotics could replace so many jobs that the era of mass employment could come to an end.
[01:01:57.811 --> 01:01:58.771]  Oh, it's suggested?
[01:01:58.771 --> 01:02:18.304]  Is that why Bill Joy, 16 years ago, wrote, Why the Future Doesn't Need Us, and said he went to a conference with 200 top tech owners and billionaires, and the consensus was, we're not just going to let humans sit around and play video games all day, we're going to let them play video games while we build the robot takeover, we're going to basically bioweapon you and get rid of you.
[01:02:19.767 --> 01:02:23.469]  Oh, it's not scary to have world leaders talking about how they're going to kill everybody.
[01:02:23.469 --> 01:02:29.851]  Let's just make fun of Alex Jones and have Bill Maher make a joke about it.
[01:02:29.851 --> 01:02:36.034]  But you might not end up being reassured.
[01:02:36.034 --> 01:02:38.015]  If you wanted relief from stories about
[01:02:39.011 --> 01:02:40.912]  Tire factories and steel plants closing.
[01:02:40.912 --> 01:02:49.258]  You could try relaxing with the new 300-page report from Bank of America Merrill Lynch, which looks at the likely effects of robot revolution.
[01:02:49.258 --> 01:02:51.799]  But you might not end up being reassured.
[01:02:51.799 --> 01:03:06.909]  Though it promises robot carriers for an aging population, it also forecasts huge numbers of jobs being wiped out of 35% of all workers in the UK, unless we demand tires that say human-made.
[01:03:07.938 --> 01:03:14.163]  See, nobody's got, this is like the big revolution, free trade, fair trade, all these cultural movements.
[01:03:14.163 --> 01:03:17.085]  I've meant for over 15 years to start a foundation.
[01:03:18.308 --> 01:03:22.411]  And I've said this, it's like a pro-human development foundation.
[01:03:22.411 --> 01:03:44.869]  It's not against robots, but is about humans voting with their dollars while we still have that vote to support not just stuff not made in slave factories, but to buy stuff not made by pure robots, owned by globalist companies who are part of the massive conspiracy to have the robots first get in charge of manufacturing and farming,
[01:03:45.876 --> 01:03:54.778]  And communications until we're checkmated and have to give in to the elite's demands because they're allied with the AI system.
[01:03:54.778 --> 01:04:03.039]  And whether you think that's coming or not, that's the plan the elite say they're going for.
[01:04:03.039 --> 01:04:12.521]  It's so incredible that we're alive watching all this happen, and I can't even get the average yuppie to stop watching a UT football game.
[01:04:12.521 --> 01:04:14.081]  And more and more people I talk to just say,
[01:04:15.103 --> 01:04:16.905]  Just try to get yourself as ready as you can.
[01:04:16.905 --> 01:04:18.868]  Try to get the remnant awake and ready.
[01:04:18.868 --> 01:04:22.492]  And try to get our own communities where we dig in outside of this.
[01:04:22.492 --> 01:04:29.020]  But then they'll just send the paramilitary technocratic systems after us.
[01:04:29.020 --> 01:04:32.525]  Because they're going to see us as a competing intelligence that doesn't want to be part of it.
[01:04:34.161 --> 01:04:41.287]  And then they admit in their own literature you can't really join it because the top AI system is going to basically take over everything else.
[01:04:41.287 --> 01:04:47.852]  And then the so-called elite that are a bunch of psychopaths are going to merge with the computers and become gods.
[01:04:47.852 --> 01:04:49.814]  You know they're going to start killing each other.
[01:04:49.814 --> 01:04:50.975]  You know this isn't going to stop.
[01:04:50.975 --> 01:04:52.496]  I mean you can see where this is going.
[01:04:52.496 --> 01:04:53.797]  This is horrible.
[01:04:53.797 --> 01:04:55.799]  This is horrible and I can't get the yuppies to care.
[01:04:55.799 --> 01:04:56.580]  I just can't get them.
[01:04:58.027 --> 01:05:05.630]  Man-made climate change is largely a myth promoted by politicians to scare the public into accepting a vast expansion of government to supposedly stop global warming.
[01:05:05.630 --> 01:05:15.873]  Global warming is a manufactured problem played up by the government to instigate a public reaction, in this case fear, the government then exploits to offer a predetermined solution, the expansion of government at the public's expense.
[01:05:15.873 --> 01:05:23.756]  This strategy, now known as the Hegelian dialectic, has been used successfully by politicians for millennia to expand government which can only grow at the expense of individual liberties.
[01:05:23.956 --> 01:05:32.181]  The Bush administration used this strategy successfully in 2003 when it gained enough public support for the invasion of Iraq by claiming the country had weapons of mass destruction.
[01:05:32.181 --> 01:05:36.663]  And the war ultimately expanded the military-industrial complex in America's emerging police state.
[01:05:36.663 --> 01:05:45.828]  Today, global warming is used as a boogeyman because it allows the UN to use government-funded scientists to scare the public into believing that man-made climate change is too big of a threat for their country to handle alone.
[01:05:45.968 --> 01:05:46.609]  We're good to go!
[01:06:04.141 --> 01:06:10.422]  Hello, this is Hank Hill, and I'm telling you what, you need to listen to Alex Jones.
[01:06:10.422 --> 01:06:14.483]  Infowars.com, yeah.
[01:06:14.483 --> 01:06:19.284]  I've decided Venus and Butthead may be geniuses for the public.
[01:06:19.284 --> 01:06:26.665]  Live from Austin, Texas, broadcasting worldwide, it's Alex Jones.
[01:06:26.665 --> 01:06:29.845]  Who else's show has Hank Hill introduced them, huh?
[01:06:29.845 --> 01:06:32.726]  That is Mike Judd's introduction to the show, my good buddy.
[01:06:34.537 --> 01:06:39.360]  He made the film Idiocracy that he conceded has now come true a couple hundred years early.
[01:06:39.360 --> 01:06:43.923]  So we're gonna go to your phone calls now.
[01:06:43.923 --> 01:06:56.492]  I started getting into this article from The Guardian that is truly intriguing because it's the public rollout of what's already been decided to be done to you and your family.
[01:06:58.502 --> 01:07:09.234]  And there is a 100% alternative to this right now should the public choose to get informed and decide to struggle and fight back.
[01:07:09.234 --> 01:07:18.164]  The problem is the feather bed, the entertainment grid, the opiate of the masses has been designed to be so alluring.
[01:07:18.988 --> 01:07:21.370]  But also unfulfilling, but still alluring.
[01:07:21.370 --> 01:07:31.358]  And so IQ and neuron-destroying, as the studies show, what screen time does, that most people are already in a deep trance and cannot be reached.
[01:07:31.358 --> 01:07:45.509]  And they're going to be boiled like frogs, slowly, as to never be uncomfortable as their eyes roll back on their heads, culturally, spiritually, politically, and they finally are thrown on the ash heap of history.
[01:07:45.509 --> 01:07:47.791]  The decision has been made that humans are obsolete.
[01:07:48.755 --> 01:07:51.877]  The decision has been made to phase us out.
[01:07:51.877 --> 01:08:03.644]  The decision has been made to first dumb us down and make us economically under the control of governments and large computer farms and robot manufacturing and agrarian farming systems.
[01:08:03.644 --> 01:08:13.110]  And then there will be the social mopping up of the public as the giant mass of 80% of people by then, this is about a decade out probably, 80% will be on the dole.
[01:08:15.071 --> 01:08:31.515]  And we'll be howling and demanding that the human farms and sectors not under their control be destroyed because the propaganda will tell them that they're not getting all the goods of the rich humans not living inside the compact city UN agenda 21 controlled systems.
[01:08:36.892 --> 01:08:41.977]  That'll be after the third world's been wiped out with bioweapons released by terrorists.
[01:08:41.977 --> 01:08:43.718]  You mean the globalists.
[01:08:43.718 --> 01:08:55.869]  We're all in compact cities showing off how much we submit to the system so that we have the chance to join the global academy and go on and be part of the advanced reservations and government facilities.
[01:08:57.330 --> 01:09:04.572]  Don't leave us here with the general public and to the off off-world bases and the undersea bases and the offshore bases.
[01:09:04.572 --> 01:09:05.573]  Oh, protect us.
[01:09:05.573 --> 01:09:09.374]  Let us be part of the fabulous new world government.
[01:09:09.374 --> 01:09:11.634]  We're the rock star globalist.
[01:09:11.634 --> 01:09:24.458]  We'll be preparing to merge with AI and become gods in their own words and then perhaps you can serve them and bow down to them because you genetically had what it took to join them.
[01:09:26.041 --> 01:09:30.162]  That's the actual plan!
[01:09:30.162 --> 01:09:47.247]  And to come to think of it, that repeatedly, I've been contacted by globalists, billionaires, top elitists, and offered to join them, and they say, because you care and you see it, the public doesn't care, they don't want your help, we've already tried to help them.
[01:09:47.247 --> 01:09:51.209]  Just join us!
[01:09:51.209 --> 01:09:52.109]  And I just can't do it.
[01:09:53.971 --> 01:09:56.251]  A, because it tells me my soul will be destroyed.
[01:09:56.251 --> 01:09:59.972]  I mean, I just... God-fearing part of me knows it's joining with evil.
[01:09:59.972 --> 01:10:01.352]  Also, I don't trust these people.
[01:10:01.352 --> 01:10:03.853]  They're going to screw over almost everybody that joins with this system.
[01:10:03.853 --> 01:10:04.653]  And that's clear.
[01:10:04.653 --> 01:10:08.014]  It's the very nature of the system.
[01:10:08.014 --> 01:10:10.634]  And it's just... I just don't hate humanity.
[01:10:10.634 --> 01:10:14.555]  As ugly and dumb as we are, the globalists are the author of much of what we've done.
[01:10:14.555 --> 01:10:19.996]  They are the authors of how far we've fallen to a great extent.
[01:10:22.168 --> 01:10:26.721]  And so I've chosen who I'm with, as pathetic and dumb as they are.
[01:10:29.332 --> 01:10:37.675]  I mean, I can't blame an autistic child who was given, you know, 40-something shots by 18 months and can't talk and, you know, is 10 years old screaming in a movie theater in diapers.
[01:10:37.675 --> 01:10:42.157]  I mean, I can't feel elitist because I can't help them and they're dumb.
[01:10:42.157 --> 01:10:46.679]  I have to just try to lovingly save kids that haven't been hit yet by the enemy's operation.
[01:10:46.679 --> 01:10:49.500]  As they test, how many brain damaged kids can we get?
[01:10:49.500 --> 01:10:51.181]  How many people with cancer can we get?
[01:10:51.181 --> 01:10:53.502]  How many neurological disorders can we get?
[01:10:53.502 --> 01:10:56.763]  Before people look around them and go, somebody's targeting us!
[01:10:56.763 --> 01:10:58.184]  Somebody's hitting us with something!
[01:10:59.810 --> 01:11:00.911]  And it's all in the white papers!
[01:11:00.911 --> 01:11:08.375]  I mean, I've literally seen thousands of articles in white papers over the years admitting all this.
[01:11:08.375 --> 01:11:15.920]  Secret meetings for world government, secret meetings for world population reduction, secret meetings on what additives should be put in the water.
[01:11:15.920 --> 01:11:20.463]  I mean, in Singapore, per neighborhood, they put different stuff in the water.
[01:11:20.463 --> 01:11:22.144]  It's the Global Testing Center.
[01:11:22.144 --> 01:11:24.265]  Obviously, it's an island.
[01:11:24.265 --> 01:11:26.806]  And I've been told don't come there or I'll be thrown in chains.
[01:11:29.258 --> 01:11:30.279]  They're doing this here, too.
[01:11:30.279 --> 01:11:33.664]  I mean, you're not in Kansas, is what I'm trying to get out of here.
[01:11:33.664 --> 01:11:41.074]  And I know I say that all the time, but... I'm on a planet in deep space.
[01:11:41.074 --> 01:11:43.797]  Obviously, stuff's pretty wild.
[01:11:43.797 --> 01:11:44.859]  Things are not what they seem.
[01:11:47.119 --> 01:12:02.789]  And I always thought I was just average, but I guess if you're just an average person compared to people that are totally dumbed down and mesmerized by television, or who don't even believe in themselves enough to get anything done or stand up to tyranny, what do you do?
[01:12:02.789 --> 01:12:08.393]  Carlos, Aaron, Josh, Clayton, Mark, I will go to all of you.
[01:12:09.591 --> 01:12:37.716]  If the hairlips the admiral when we come back in the next segment and then I'll take other calls and get into political correctness which is just mind control but I started reading this article and it really flipped me out this morning and then seeing it in the stack today and just being reminded of it because I didn't learn anything from it and the articles written to basically just prepare you for it because metaphysically they have to warn you before they do something to you
[01:12:38.826 --> 01:12:40.226]  It's by Charles Arthur.
[01:12:40.226 --> 01:12:43.907]  I'd like to get Charles Arthur on the show.
[01:12:43.907 --> 01:12:53.450]  But if you want to read the real antecedent to this, read Why the Future Doesn't Need Me by Bill Joy in 1999 in April in Wired Magazine.
[01:12:53.450 --> 01:12:54.731]  But this is the Guardian.
[01:12:54.731 --> 01:12:55.711]  Artificial intelligence.
[01:12:55.711 --> 01:13:00.772]  Homo sapiens will be split into a handful of gods and the rest of us.
[01:13:00.772 --> 01:13:03.933]  Actually, no, the gods are going to kill everybody.
[01:13:03.933 --> 01:13:05.714]  Of course, those who the gods would make
[01:13:06.704 --> 01:13:09.468]  Those who the gods would destroy, they first make mad.
[01:13:09.468 --> 01:13:10.669]  I forget who said that.
[01:13:10.669 --> 01:13:21.364]  And these so-called gods, these modern Nero's, you really think the real creator of this planet is gonna let you win?
[01:13:23.635 --> 01:13:25.457]  See, you're handicapped.
[01:13:25.457 --> 01:13:40.809]  You don't have the dimensional connections to the spirit world and so you don't realize that what you're doing is demonic and what you're doing is the pure nature of evil to end free will and to play God and to not let humans develop naturally.
[01:13:40.809 --> 01:13:42.731]  You'll argue there is no natural development.
[01:13:42.731 --> 01:13:44.653]  There is no unnatural mutation.
[01:13:44.653 --> 01:13:49.036]  I've heard it all from the IBM executives and the rest of them.
[01:13:49.036 --> 01:13:50.858]  Okay, I know what you're going to say before you think it.
[01:13:51.960 --> 01:13:54.801]  Talking to people out there that buy into all this crap.
[01:13:54.801 --> 01:14:04.364]  Because you went to some meeting at a university and got patted on the head because you think you're part of the crew now.
[01:14:04.364 --> 01:14:05.624]  You idiots.
[01:14:05.624 --> 01:14:09.785]  I'm talking to new listeners that serve the establishment.
[01:14:09.785 --> 01:14:14.227]  You think you're going to prey on your fellow humans and ascend to the next level?
[01:14:14.227 --> 01:14:14.707]  That's 101!
[01:14:14.707 --> 01:14:14.927]  As a
[01:14:19.258 --> 01:14:25.680]  Rule in the universe that you're going to be absolutely brought down for what you've done.
[01:14:25.680 --> 01:14:37.323]  You people are the opposite of the type of spirits.
[01:14:37.323 --> 01:14:39.724]  Because you're not even spirits, you're little greedy bastards.
[01:14:40.680 --> 01:14:43.142]  You're not even alive, you've lost your souls already.
[01:14:43.142 --> 01:14:47.506]  And you're so dead, you think you're gonna merge with a machine and become alive?
[01:14:47.506 --> 01:14:52.630]  If you were alive, you'd know that that would be the end of your humanity.
[01:14:52.630 --> 01:14:56.153]  Not to use a machine to augment you, or help you, or help you survive.
[01:14:56.153 --> 01:15:04.119]  Or, no, no, a machine that makes you a god, a machine that takes over your free will, a machine... Give me a break.
[01:15:04.119 --> 01:15:08.023]  A machine made by men!
[01:15:08.023 --> 01:15:09.444]  And you think it's the god!
[01:15:13.106 --> 01:15:15.767]  And you'll want to believe it's artificially intelligent.
[01:15:15.767 --> 01:15:18.909]  You'll want to believe it has all the answers.
[01:15:18.909 --> 01:15:20.529]  When all the answers were laying in front of you.
[01:15:20.529 --> 01:15:26.812]  It's like when your kids will be looking for their hat, or looking for their homework, and they're going, where is it, where is it, where is it?
[01:15:26.812 --> 01:15:31.754]  And it's like right there on the table in front of them.
[01:15:31.754 --> 01:15:38.357]  Interesting article though, because it admits you're not going to have your jobs, you have no future, and should you even be kept around as a workforce.
[01:15:39.474 --> 01:15:40.555]  No, they'll be a workforce.
[01:15:40.555 --> 01:15:47.381]  They're going to be the new political minders in the next-to-last phase to help bring down anybody that doesn't want to merge with this.
[01:15:47.381 --> 01:15:50.544]  But first, your phone calls when we return.
[01:15:50.544 --> 01:15:51.385]  Carlos, stay there.
[01:15:51.385 --> 01:15:52.466]  You're up first.
[01:15:52.466 --> 01:15:55.849]  Then Mark, Josh, Clayton, Frank, Sean, and others.
[01:15:57.148 --> 01:15:57.708]  I want my candy!
[01:15:57.708 --> 01:15:58.829]  I want my baby again!
[01:15:58.829 --> 01:16:00.430]  Mine, mine, mine!
[01:16:27.208 --> 01:16:27.889]  Good to go.
[01:16:57.049 --> 01:17:07.157]  Most of the InfoWars radio listening audience is aware of the high-quality, affordable firearms available that are made right here in America at htfirearms.com.
[01:17:07.157 --> 01:17:13.302]  One of the most exciting things about htfirearms.com is the ability to upgrade your AR-15 platform today.
[01:17:13.302 --> 01:17:15.624]  They call it their low-profile platform.
[01:17:15.624 --> 01:17:18.867]  PVX muzzle brakes, proven to help control muzzle rise.
[01:17:20.208 --> 01:17:22.990]  6061 billet material with type 3 hard coating.
[01:17:22.990 --> 01:17:26.613]  Bolt carrier group for .308 and .556 ARs.
[01:17:26.613 --> 01:17:28.195]  Custom Kydex holsters.
[01:17:28.195 --> 01:17:33.059]  Ideal for concealed carry with .080 thick Kydex to ensure durability.
[01:17:33.059 --> 01:17:36.061]  Most competitors' material use .060.
[01:17:36.061 --> 01:17:38.943]  Configure yours today at hdfirearms.com.
[01:17:38.943 --> 01:17:40.985]  And my favorite, single stage trigger.
[01:17:40.985 --> 01:17:44.408]  A home run upgrade for your AR-15 and AR-10 platforms.
[01:17:44.608 --> 01:17:48.170]  Find out more at HDFirearms.com today or call 770-485-7015.
[01:17:48.170 --> 01:17:49.251]  That's HDFirearms.com or call 770-485-7015.
[01:17:57.881 --> 01:17:58.822]  Hey, how you doing, Alex?
[01:17:58.822 --> 01:17:59.382]  Good, brother.
[01:17:59.382 --> 01:18:01.344]  Just recently started using your products.
[01:18:01.344 --> 01:18:03.065]  Everything you said about them is correct.
[01:18:03.065 --> 01:18:07.088]  Me and my wife both use a lot of them, and it's made a lot of changes in our lives here.
[01:18:07.088 --> 01:18:09.711]  Well, thank you, brother, because it also funds our operation.
[01:18:09.711 --> 01:18:12.133]  But doing that, I know I've got to have the highest quality.
[01:18:12.133 --> 01:18:20.099]  Super Mel Vitality was developed to activate your body's own natural processes instead of using synthetic chemicals.
[01:18:20.259 --> 01:18:23.543]  We do the super male and the super female vitality.
[01:18:23.543 --> 01:18:25.085]  Big changes, a lot of energy.
[01:18:25.085 --> 01:18:28.128]  We've gotten off of the cheap energy drinks, energy shots.
[01:18:28.128 --> 01:18:29.770]  Saving a ton of money there.
[01:18:29.770 --> 01:18:35.196]  Sourced from powerful organic herbs harvested around the planet and then concentrated
[01:18:35.236 --> 01:18:36.457]  We're good to go.
[01:18:57.580 --> 01:19:01.122]  When cells become toxic, they die early and aging sets in.
[01:19:01.122 --> 01:19:09.347]  No one has put together a formula that focuses directly on brain health, nerve growth factors, and optimizing your cellular energy at the same time.
[01:19:09.347 --> 01:19:14.771]  Just one of the key compounds, BioPQQ, is backed by major clinical studies.
[01:19:14.771 --> 01:19:17.312]  You want the best that's out there at the lowest price anywhere?
[01:19:17.312 --> 01:19:19.414]  We now have the synergistic solution.
[01:19:19.414 --> 01:19:23.596]  Secure your DNA force today at InfoWarsLife.com or call toll-free 888-253-3139.
[01:19:27.518 --> 01:19:28.618]  BrainForce is here.
[01:19:28.618 --> 01:19:30.839]  Ladies and gentlemen, I've been on this the last few months.
[01:19:30.839 --> 01:19:35.821]  You've probably noticed I've been more focused, less brain fog, more energy, and it's because of BrainForce.
