[00:00.000 --> 00:20.000]  music
[54:33.280 --> 54:37.280]  when our app went to number one on Apple and on Android.
[54:37.280 --> 54:41.280]  And then after it went to number one, they just removed the Apple one
[54:41.280 --> 54:43.280]  that had 2 million downloads.
[54:43.280 --> 54:47.280]  The Android is still there at infowars.com.
[54:47.280 --> 54:50.280]  But this is us making a joke out of what they did.
[54:50.280 --> 54:53.280]  But we knew the next move would be
[54:53.280 --> 54:58.280]  blockinfowars.com at the browser level.
[54:58.280 --> 55:03.280]  And that has now begun.
[55:03.280 --> 55:05.280]  And info wars will not be the one that breaks it.
[55:05.280 --> 55:07.280]  I'm going to let the enemy go ahead and do it now.
[55:07.280 --> 55:08.280]  No one cares around here.
[55:08.280 --> 55:09.280]  That's fine. I love it too.
[55:09.280 --> 55:10.280]  Great. That's fine. Yeah.
[55:10.280 --> 55:11.280]  Close our doors.
[55:11.280 --> 55:17.280]  So, we'll let the enemy break it.
[55:17.280 --> 55:20.280]  And let's see how they, oh, it's a private company.
[55:20.280 --> 55:23.280]  Oh, it's a, oh, you bought that phone.
[55:23.280 --> 55:26.280]  So they're blocking visiting infowars.com on an Apple phone.
[55:26.280 --> 55:28.280]  That's what they're doing now.
[55:28.280 --> 55:32.280]  And it's cute and it's fun and it's neat and it's great.
[55:32.280 --> 55:34.280]  And so here it is.
[55:34.280 --> 55:40.280]  Here's the clip.
[55:40.280 --> 55:42.280]  Hey guys, my name is Savannah Hernandez.
[55:42.280 --> 55:45.280]  And if you're always on the go like me, then you're not always tied to your computer TV.
[55:45.280 --> 55:49.280]  So we just released our free info wars official app.
[55:49.280 --> 55:52.280]  The info wars official app includes all of our live broadcasts,
[55:52.280 --> 55:55.280]  like war room with Owen Schroyer, real news with David Knight,
[55:55.280 --> 55:58.280]  and the holy grail of podcasts and radio, the Alex Jones show.
[55:58.280 --> 56:02.280]  And the best part about the info wars official app is that every single time you go live,
[56:02.280 --> 56:05.280]  you get notifications so that you never miss a beat.
[56:05.280 --> 56:07.280]  So whether you're in the car or on a run,
[56:07.280 --> 56:10.280]  this app makes it easy to keep the info war right in your pocket.
[56:10.280 --> 56:12.280]  So what are you waiting for?
[56:12.280 --> 56:13.280]  Sound like the info wars.
[56:13.280 --> 56:19.280]  The best info wars Apple ban your app.
[56:19.280 --> 56:21.280]  I helped too.
[56:21.280 --> 56:26.280]  Ah, Oliver.
[56:26.280 --> 56:28.280]  I hate free speech too.
[56:28.280 --> 56:37.280]  We hate free speech.
[56:37.280 --> 56:41.280]  But I can tell you, millions download the app,
[56:41.280 --> 56:43.280]  and they take it out of the store.
[56:43.280 --> 56:46.280]  Congress does nothing when that's so illegal.
[56:46.280 --> 56:49.280]  Next, they're going to go in and take the app off your phone.
[56:49.280 --> 56:53.280]  Next, they're going to block the info wars RSS feeder on Apple,
[56:53.280 --> 56:54.280]  which they've already done.
[56:54.280 --> 56:55.280]  That's the breaking news.
[56:55.280 --> 56:56.280]  And just everything else.
[56:56.280 --> 57:00.280]  And see, by the time they, by the time they get to the real censorship,
[57:00.280 --> 57:05.280]  the real extermination of freedom,
[57:05.280 --> 57:10.280]  it's just laissez faire a lot because you've already gotten yourself ready to accept that.
[57:10.280 --> 57:13.280]  And so see, by the time you've done that,
[57:13.280 --> 57:15.280]  oh, it's like think progress is being banned.
[57:15.280 --> 57:17.280]  Well, okay, that's all right too.
[57:17.280 --> 57:23.280]  You know, as long as the good old neocon boys over at the CIA do it,
[57:23.280 --> 57:27.280]  as long as, you know, because nobody reads the weekly standard, everybody hates them.
[57:27.280 --> 57:28.280]  So what's the power structure to do?
[57:28.280 --> 57:31.280]  Oh, put them in charge of censoring the left.
[57:31.280 --> 57:34.280]  And the left won't defend the right, the right won't defend the left,
[57:34.280 --> 57:35.280]  and then it's game over.
[57:35.280 --> 57:37.280]  Well, that's not the truth.
[57:37.280 --> 57:42.280]  We're winning big red, red waves coming, but folks have to really realize we're two minutes to midnight.
[57:42.280 --> 57:44.280]  And now is the time to get on your knees to Jesus.
[57:44.280 --> 58:13.280]  We'll be right back with a second hour.
[58:14.280 --> 58:16.280]  We'll be right back with a second hour.
[58:44.280 --> 58:47.280]  InfowarsLife.com
[59:15.280 --> 59:17.280]  And now because of their intensifying censorship,
[59:17.280 --> 59:22.280]  it's more important than ever that everyone go to infowars.com forward slash newsletter
[59:22.280 --> 59:26.280]  and sign up via email so there's no way the censors can get between us
[59:26.280 --> 59:30.280]  with critical videos, articles, breaking news, intel, you name it.
[59:30.280 --> 59:36.280]  And so now I ask you more than ever to share the infowars.com articles, to share the videos,
[59:36.280 --> 59:38.280]  to tell people by the local stations you're listening to,
[59:38.280 --> 59:45.280]  but the bare minimum you can do is sign up for the free newsletter at infowars.com forward slash newsletter.
[59:45.280 --> 01:00:14.280]  We are the Renaissance and we are winning.
[01:00:16.280 --> 01:00:23.280]  So about five months ago, the EU introduced legislation to ban memes, seriously,
[01:00:23.280 --> 01:00:28.280]  because their AI can't scan it, it doesn't get humor, so they can't censor it.
[01:00:28.280 --> 01:00:31.280]  And so they go, oh, it's copyright, it's got to be reviewed by the EU,
[01:00:31.280 --> 01:00:34.280]  or there's multi-million euro fines.
[01:00:34.280 --> 01:00:36.280]  And then now they passed it.
[01:00:36.280 --> 01:00:38.280]  So the first media said, oh, it'll never happen.
[01:00:38.280 --> 01:00:40.280]  Now, of course, it's happened.
[01:00:40.280 --> 01:00:47.280]  The EU killing legislation that is designed to destroy the Internet
[01:00:47.280 --> 01:00:49.280]  here is part of the report from John Bow.
[01:00:49.280 --> 01:00:53.280]  EU Parliament recently put the Internet, at least in Europe,
[01:00:53.280 --> 01:00:57.280]  on a path towards certain corporate Orwellian doom.
[01:00:57.280 --> 01:01:02.280]  This discussion is bedeviled by all sorts of artificial media,
[01:01:02.280 --> 01:01:05.280]  twist storms and hysteria of one kind or another.
[01:01:05.280 --> 01:01:09.280]  There's a very good argument against the lack of democracy in the EU.
[01:01:09.280 --> 01:01:10.280]  Isn't it funny?
[01:01:10.280 --> 01:01:13.280]  You know, when I came here 17 years ago,
[01:01:13.280 --> 01:01:20.280]  and I said that I wanted to lead a campaign to get Britain to leave the European Union,
[01:01:20.280 --> 01:01:22.280]  you all laughed at me.
[01:01:22.280 --> 01:01:26.280]  Well, I have to say, you're not laughing now, are you?
[01:01:26.280 --> 01:01:30.280]  The main reason the United Kingdom voted the way that it did
[01:01:30.280 --> 01:01:36.280]  is you have, by stealth, by deception, without ever telling the truth
[01:01:36.280 --> 01:01:40.280]  to the British or the rest of the peoples of Europe,
[01:01:40.280 --> 01:01:45.280]  you have imposed upon them a political union.
[01:01:45.280 --> 01:01:48.280]  Article 11, also known as the link tax,
[01:01:48.280 --> 01:01:54.280]  forces anyone linking an article of more than one word to a news story
[01:01:54.280 --> 01:01:58.280]  to pay for a service that licenses the article.
[01:01:58.280 --> 01:02:03.280]  That news site can, according to The Verge, charge anything they want
[01:02:03.280 --> 01:02:07.280]  to write to quote them or refuse to sell altogether,
[01:02:07.280 --> 01:02:11.280]  effectively giving them the right to choose who can criticize them.
[01:02:11.280 --> 01:02:15.280]  While Article 13, also known as the upload filter,
[01:02:15.280 --> 01:02:21.280]  requires all but the smallest platforms will have to defensively adopt copyright filters
[01:02:21.280 --> 01:02:28.280]  that examine everything you post and censor anything judged to be a copyright infringement,
[01:02:28.280 --> 01:02:31.280]  according to the Electronic Frontier Foundation.
[01:02:31.280 --> 01:02:36.280]  And if that wasn't enough to bring the free flow of information to a grinding halt,
[01:02:36.280 --> 01:02:40.280]  typical social media posts like a selfie taken at a football game
[01:02:40.280 --> 01:02:43.280]  have been targeted by Article 12A.
[01:02:43.280 --> 01:02:47.280]  No posting your own photos or videos of sports matches,
[01:02:47.280 --> 01:02:51.280]  only the organizers of sports matches will have the right
[01:02:51.280 --> 01:02:55.280]  to publicly post any kind of record of the match.
[01:02:55.280 --> 01:02:59.280]  No posting your selfies or short videos of exciting plays.
[01:02:59.280 --> 01:03:03.280]  You are the audience. Your job is to sit where you're told.
[01:03:03.280 --> 01:03:08.280]  Passively watch the game and go home, according to the EFF.
[01:03:08.280 --> 01:03:13.280]  Also, a freedom of panorama exemption wasn't accepted.
[01:03:13.280 --> 01:03:16.280]  For example, if you take a selfie on a busy street
[01:03:16.280 --> 01:03:19.280]  and licensed material happens to be in your shot,
[01:03:19.280 --> 01:03:23.280]  whether it's a t-shirt, a licensed architectural design,
[01:03:23.280 --> 01:03:28.280]  aka a building or a billboard, you will be infringing on a copyright.
[01:03:28.280 --> 01:03:30.280]  Also not covered.
[01:03:30.280 --> 01:03:33.280]  Anything we regard in America as fair use,
[01:03:33.280 --> 01:03:37.280]  no user-generated content exemption,
[01:03:37.280 --> 01:03:41.280]  which would have made EU states carve out an exception to copyright
[01:03:41.280 --> 01:03:47.280]  for using excerpts from works for criticism, review, illustration,
[01:03:47.280 --> 01:03:50.280]  caricature, parody or pastiche.
[01:03:50.280 --> 01:03:53.280]  EU Army to increase ranks seven-fold.
[01:03:53.280 --> 01:03:57.280]  I remember 10 years ago saying there's a secret plan for an EU Army
[01:03:57.280 --> 01:04:00.280]  because it had actually come out in documents.
[01:04:00.280 --> 01:04:03.280]  We'd actually gotten documents from someone inside Bilderberg.
[01:04:03.280 --> 01:04:10.280]  They were discussing an EU Army to stop countries from having their own borders.
[01:04:10.280 --> 01:04:13.280]  They were going to flood Europe with North Africans and Islamists
[01:04:13.280 --> 01:04:15.280]  outside of the Middle East.
[01:04:15.280 --> 01:04:17.280]  It's all true. It all happened.
[01:04:17.280 --> 01:04:19.280]  Of course, it was real documents we got.
[01:04:19.280 --> 01:04:21.280]  Then a guy who works at the National Archives
[01:04:21.280 --> 01:04:25.280]  brought me secret Bilderberg documents the next year confirming it all.
[01:04:25.280 --> 01:04:27.280]  We published them all.
[01:04:27.280 --> 01:04:29.280]  I did get that threat.
[01:04:29.280 --> 01:04:32.280]  Now, but Junker, when you look at the unelected head of the EU
[01:04:32.280 --> 01:04:35.280]  that anyone didn't vote to enter, but they're in the UK,
[01:04:35.280 --> 01:04:38.280]  he is the grandson. His father was a top Nazi.
[01:04:38.280 --> 01:04:42.280]  His grandfather was the richest guy in Germany.
[01:04:42.280 --> 01:04:44.280]  All right, folks, we'll be back.
[01:04:44.280 --> 01:04:47.280]  The full John Bowne report is on infowars.com,
[01:04:47.280 --> 01:04:49.280]  EU internet killing legislation.
[01:04:49.280 --> 01:04:50.280]  It's really important.
[01:04:50.280 --> 01:04:53.280]  We'll be back with Eric Boling confronted with 9-Eleven Truths.
[01:04:53.280 --> 01:04:55.280]  Stay with us.
[01:05:23.280 --> 01:05:26.280]  This incredible formula can help your body in many ways,
[01:05:26.280 --> 01:05:30.280]  including supporting heart health, joint health and cognitive health,
[01:05:30.280 --> 01:05:32.280]  aiding and regulating fat metabolism,
[01:05:32.280 --> 01:05:35.280]  helping to maintain cognitive function and more.
[01:05:35.280 --> 01:05:39.280]  And while other krill oil formulas may chemically modify their formulas,
[01:05:39.280 --> 01:05:41.280]  we're giving you the benefits of a simple formula
[01:05:41.280 --> 01:05:44.280]  that contains unmodified high-quality krill oil concentrate
[01:05:44.280 --> 01:05:47.280]  paired with our ultimate fish oil or used separately.
[01:05:47.280 --> 01:05:51.280]  It's time to see what krill oil can do for you with ultimate krill oil,
[01:05:51.280 --> 01:05:54.280]  now available at infowarsstore.com.
[01:06:22.280 --> 01:06:24.280]  Good friends with Trump now with CRTV.
[01:06:24.280 --> 01:06:26.280]  We had Eric Boling in studio.
[01:06:26.280 --> 01:06:28.280]  He was going to come on about the economy
[01:06:28.280 --> 01:06:32.280]  and about how Trump's ideology is making America great,
[01:06:32.280 --> 01:06:35.280]  standing up to big corporate bullies.
[01:06:35.280 --> 01:06:37.280]  Instead of the media saying he has no soul,
[01:06:37.280 --> 01:06:41.280]  but Boling wanted a virtue signal to the mainstream media
[01:06:41.280 --> 01:06:43.280]  and say, aren't you all right?
[01:06:43.280 --> 01:06:44.280]  They're racist.
[01:06:44.280 --> 01:06:46.280]  And I'm like, that's a Hillary Clinton talking point.
[01:06:46.280 --> 01:06:49.280]  And oh, you think the government did 9-Eleven?
[01:06:49.280 --> 01:06:51.280]  And I'm like, yeah, the 28 pages,
[01:06:51.280 --> 01:06:55.280]  criminal elements of our government ally with Saudi Arabia stood down.
[01:06:55.280 --> 01:06:57.280]  I've had Senator Paul on.
[01:06:57.280 --> 01:06:59.280]  I've had Congressman Jones on.
[01:06:59.280 --> 01:07:01.280]  I've had former deputy directors
[01:07:01.280 --> 01:07:04.280]  and former heads of SCIOP of the CIA on.
[01:07:04.280 --> 01:07:07.280]  This is a well-known animal.
[01:07:07.280 --> 01:07:10.280]  Doesn't mean radical Islam doesn't exist.
[01:07:10.280 --> 01:07:14.280]  And he just was like, no, I can't believe it.
[01:07:14.280 --> 01:07:16.280]  There were real people down there.
[01:07:16.280 --> 01:07:18.280]  Yeah, we know real people died.
[01:07:18.280 --> 01:07:23.280]  All I'm saying is if you go look at the evidence of Building 7
[01:07:23.280 --> 01:07:25.280]  or a BBC and CNN reporting,
[01:07:25.280 --> 01:07:30.280]  they were going to blow up Building 7, 47-story building.
[01:07:30.280 --> 01:07:32.280]  That happened later.
[01:07:32.280 --> 01:07:33.280]  They said it never happened.
[01:07:33.280 --> 01:07:36.280]  So the point is it needs to be investigated.
[01:07:36.280 --> 01:07:40.280]  And it turns out within days of the event on three different shows,
[01:07:40.280 --> 01:07:45.280]  then real estate mogul, now President Trump,
[01:07:45.280 --> 01:07:48.280]  said he thought there were bombs in the buildings and his engineer
[01:07:48.280 --> 01:07:50.280]  who helped build the World Trade Center,
[01:07:50.280 --> 01:07:51.280]  thought that.
[01:07:51.280 --> 01:07:54.280]  So Bowling was here and I would mention this.
[01:07:54.280 --> 01:07:56.280]  He goes, oh, you don't have the clip, you know,
[01:07:56.280 --> 01:07:57.280]  you know, I don't want to just hear it.
[01:07:57.280 --> 01:07:58.280]  Well, guess what?
[01:07:58.280 --> 01:08:03.280]  Now we have the clips and here it is, ladies and gentlemen.
[01:08:03.280 --> 01:08:05.280]  Here is the report.
[01:08:05.280 --> 01:08:08.280]  I get blamed for every conspiracy theory.
[01:08:08.280 --> 01:08:10.280]  There's some crazy person made up.
[01:08:10.280 --> 01:08:13.280]  I said, I do not agree with you that the US government,
[01:08:13.280 --> 01:08:17.280]  someone inside the government had knowledge of the terror attack
[01:08:17.280 --> 01:08:18.280]  prior to the attack.
[01:08:18.280 --> 01:08:19.280]  Oh, really?
[01:08:19.280 --> 01:08:21.280]  All over Twitter yesterday, Mainline left his site,
[01:08:21.280 --> 01:08:23.280]  celebrated and said America deserved it.
[01:08:23.280 --> 01:08:26.280]  Reality winner had a top secret security clearance
[01:08:26.280 --> 01:08:27.280]  and was helping ISIS.
[01:08:27.280 --> 01:08:30.280]  There are some, the average professor at UT down the street
[01:08:30.280 --> 01:08:33.280]  loves 9-11 and says America deserved it.
[01:08:33.280 --> 01:08:36.280]  There were elements in our government ally with radical Islam
[01:08:36.280 --> 01:08:38.280]  that helped them carry out the attack.
[01:08:38.280 --> 01:08:40.280]  Just like the character covering up New Mexico.
[01:08:40.280 --> 01:08:43.280]  You can argue whether or not America deserved it or not.
[01:08:43.280 --> 01:08:45.280]  I don't think America deserved it.
[01:08:45.280 --> 01:08:47.280]  I'm saying the left is cheerleading it.
[01:08:47.280 --> 01:08:49.280]  It wasn't your theory, Alice.
[01:08:49.280 --> 01:08:52.280]  Your theory was not only did America not deserve it,
[01:08:52.280 --> 01:08:54.280]  but the United States government knew about the attack
[01:08:54.280 --> 01:08:56.280]  prior to the attack and decided to stand out.
[01:08:56.280 --> 01:08:57.280]  A very different theory.
[01:08:57.280 --> 01:08:59.280]  I don't want to spend all our time on 9-11.
[01:08:59.280 --> 01:09:00.280]  It's not that I'm running away from it.
[01:09:00.280 --> 01:09:02.280]  It's that the media misrepresent what I say about it.
[01:09:02.280 --> 01:09:04.280]  I believe Islamic terror and radical Islam
[01:09:04.280 --> 01:09:06.280]  is one of the number one threats on the planet,
[01:09:06.280 --> 01:09:07.280]  probably number one.
[01:09:07.280 --> 01:09:10.280]  I know that there are criminals in our government like Brennan
[01:09:10.280 --> 01:09:13.280]  who reportedly converted to Wahhabism.
[01:09:13.280 --> 01:09:15.280]  Obama helped launch the Arab Spring
[01:09:15.280 --> 01:09:17.280]  to overthrow our allies in Egypt.
[01:09:17.280 --> 01:09:18.280]  You name it.
[01:09:18.280 --> 01:09:20.280]  And I think that elements let this happen,
[01:09:20.280 --> 01:09:23.280]  like PNAC, wrote to let there be an attack
[01:09:23.280 --> 01:09:25.280]  to end up taking our liberties away.
[01:09:25.280 --> 01:09:28.280]  And I've got FBI was warned about flight schools.
[01:09:28.280 --> 01:09:30.280]  That's CBS News.
[01:09:30.280 --> 01:09:33.280]  FBI knew Al Qaeda polished training in U.S. order to stand down.
[01:09:33.280 --> 01:09:34.280]  ABC News.
[01:09:34.280 --> 01:09:37.280]  The State Department lapses, aided 9-11 hijackers
[01:09:37.280 --> 01:09:38.280]  and they have the airlifts of evil.
[01:09:38.280 --> 01:09:41.280]  Flight tens of thousands of Al Qaeda fighters out.
[01:09:41.280 --> 01:09:42.280]  Our military was ordered to do it.
[01:09:42.280 --> 01:09:43.280]  I don't blame our military.
[01:09:43.280 --> 01:09:44.280]  I was like, oh yeah, our military.
[01:09:44.280 --> 01:09:45.280]  No, I love our military.
[01:09:45.280 --> 01:09:48.280]  The Bin Laden family was whisked out in the United States
[01:09:48.280 --> 01:09:51.280]  by President Bush himself right after the 9-11 attack.
[01:09:51.280 --> 01:09:53.280]  And they went back to Saudi Arabia, correct?
[01:09:53.280 --> 01:09:54.280]  That's right.
[01:09:54.280 --> 01:09:56.280]  When you had the World Trade Center go,
[01:09:56.280 --> 01:09:59.280]  people were put into planes that were friends, family,
[01:09:59.280 --> 01:10:02.280]  girlfriends, and they were put into planes
[01:10:02.280 --> 01:10:05.280]  and they were sent back for the most part to Saudi Arabia.
[01:10:05.280 --> 01:10:08.280]  All I'm saying is there is a radical Islamic alliance
[01:10:08.280 --> 01:10:11.280]  with the left and there are people in the government
[01:10:11.280 --> 01:10:13.280]  working to protect Islam.
[01:10:13.280 --> 01:10:15.280]  They got this imam that's connected to dozens of bombings.
[01:10:15.280 --> 01:10:17.280]  After six months, he's been released from British prison
[01:10:17.280 --> 01:10:18.280]  next week.
[01:10:18.280 --> 01:10:22.280]  You said some things that I agree with.
[01:10:22.280 --> 01:10:24.280]  I believe radical Islam is the greatest threat
[01:10:24.280 --> 01:10:26.280]  to the United States, our freedom, maybe even the globe.
[01:10:26.280 --> 01:10:27.280]  I'll agree with that.
[01:10:27.280 --> 01:10:29.280]  Maybe the left's bigger, though.
[01:10:29.280 --> 01:10:33.280]  Well, I think the left is a different type of threat
[01:10:33.280 --> 01:10:36.280]  and it's a longer term threat where radical Islam
[01:10:36.280 --> 01:10:38.280]  could kill a lot of people real fast
[01:10:38.280 --> 01:10:41.280]  and the left is going to take a while for them to take over
[01:10:41.280 --> 01:10:43.280]  and take away our liberties and freedoms.
[01:10:43.280 --> 01:10:45.280]  But I think we can deal with a straight on attack
[01:10:45.280 --> 01:10:46.280]  like radical Islam.
[01:10:46.280 --> 01:10:47.280]  It's the left creeping around.
[01:10:47.280 --> 01:10:48.280]  I don't like them either.
[01:10:48.280 --> 01:10:49.280]  I'm on board with that.
[01:10:49.280 --> 01:10:51.280]  Well, this is video on screen of them saying
[01:10:51.280 --> 01:10:53.280]  Building 7 has already fallen.
[01:10:53.280 --> 01:10:54.280]  Have you seen that video?
[01:10:54.280 --> 01:10:55.280]  No.
[01:10:55.280 --> 01:10:57.280]  And it's right behind her.
[01:10:57.280 --> 01:10:58.280]  I can't hear her.
[01:10:58.280 --> 01:10:59.280]  Can we apply for it?
[01:10:59.280 --> 01:11:00.280]  What?
[01:11:00.280 --> 01:11:02.280]  I'd like to hear her say it's already fallen.
[01:11:02.280 --> 01:11:06.280]  And by the way, Alex, anyone could throw a video,
[01:11:06.280 --> 01:11:09.280]  the picture behind it, the news press.
[01:11:09.280 --> 01:11:10.280]  That could be true.
[01:11:10.280 --> 01:11:11.280]  Well, she said Building 7 has fallen.
[01:11:11.280 --> 01:11:13.280]  They put the story out beforehand.
[01:11:13.280 --> 01:11:16.280]  Now, more on the latest building collapse in New York.
[01:11:16.280 --> 01:11:18.280]  You might have heard a few moments ago.
[01:11:18.280 --> 01:11:21.280]  I was talking about the Salomon Brothers building collapsing.
[01:11:21.280 --> 01:11:22.280]  And indeed, it has.
[01:11:22.280 --> 01:11:25.280]  Jane, what more can you tell us about the Salomon Brothers
[01:11:25.280 --> 01:11:26.280]  building and its collapse?
[01:11:26.280 --> 01:11:28.280]  Well, only really what you already know.
[01:11:28.280 --> 01:11:30.280]  Details are very, very sketchy.
[01:11:30.280 --> 01:11:33.280]  We are getting information now that one of the other buildings,
[01:11:33.280 --> 01:11:36.280]  Building 7 in the World Trade Center complex,
[01:11:36.280 --> 01:11:39.280]  is on fire and has either collapsed or is collapsing.
[01:11:39.280 --> 01:11:42.280]  It was almost as if it were a planned implosion.
[01:11:42.280 --> 01:11:44.280]  It's just pancake.
[01:11:44.280 --> 01:11:47.280]  Well, pancaking almost like a precision enclosure.
[01:11:51.280 --> 01:11:53.280]  It's reminiscent of those pictures we've all seen
[01:11:53.280 --> 01:11:55.280]  too much on television before
[01:11:55.280 --> 01:11:57.280]  when a building was delivered to the store
[01:11:57.280 --> 01:12:00.280]  destroyed by world-class dynamite at Mount Japan.
[01:12:05.280 --> 01:12:07.280]  Donald Trump is on the line.
[01:12:07.280 --> 01:12:10.280]  We know him as the man behind lots of real estate in Manhattan.
[01:12:10.280 --> 01:12:14.280]  And of course, Donald, I understand you were actually
[01:12:14.280 --> 01:12:16.280]  a witness to what happened this morning.
[01:12:16.280 --> 01:12:19.280]  Well, I have a window that looks directly at the World Trade Center.
[01:12:19.280 --> 01:12:22.280]  And I saw this huge explosion.
[01:12:22.280 --> 01:12:24.280]  I was with a group of people.
[01:12:24.280 --> 01:12:26.280]  You really couldn't even believe it.
[01:12:26.280 --> 01:12:28.280]  And even, I think, worse than that,
[01:12:28.280 --> 01:12:31.280]  for years I've looked right directly at the building.
[01:12:31.280 --> 01:12:33.280]  I'd see the Empire State Building in the foreground
[01:12:33.280 --> 01:12:36.280]  and the World Trade Center in the background.
[01:12:36.280 --> 01:12:38.280]  And now I'm looking at absolutely nothing.
[01:12:38.280 --> 01:12:39.280]  It's just gone.
[01:12:39.280 --> 01:12:41.280]  You know, the World Trade Center was always known
[01:12:41.280 --> 01:12:42.280]  as a very, very strong building.
[01:12:42.280 --> 01:12:44.280]  Don't forget, that took a big bomb in the basement.
[01:12:44.280 --> 01:12:46.280]  Now, the basement is the most vulnerable place
[01:12:46.280 --> 01:12:47.280]  because that's your foundation.
[01:12:47.280 --> 01:12:50.280]  This was an unbelievably powerful building.
[01:12:50.280 --> 01:12:52.280]  If you know anything about structure,
[01:12:52.280 --> 01:12:54.280]  one of the first buildings that was built from the outside,
[01:12:54.280 --> 01:12:56.280]  the steel, the reason the World Trade Center
[01:12:56.280 --> 01:12:59.280]  had such narrow windows, is that in between all the windows
[01:12:59.280 --> 01:13:01.280]  you had the steel on the outside.
[01:13:01.280 --> 01:13:03.280]  So you had the steel on the outside of the building.
[01:13:03.280 --> 01:13:06.280]  That's why when I first looked, and you had big, heavy I-beams,
[01:13:06.280 --> 01:13:08.280]  when I first looked at it, I couldn't believe it
[01:13:08.280 --> 01:13:11.280]  because there was a hole in the steel.
[01:13:11.280 --> 01:13:13.280]  And this is steel that was, you remember the width
[01:13:13.280 --> 01:13:15.280]  of the windows of the World Trade Center, folks.
[01:13:15.280 --> 01:13:17.280]  I think, you know, if you were ever up there,
[01:13:17.280 --> 01:13:19.280]  they were quite narrow.
[01:13:19.280 --> 01:13:21.280]  And in between was this heavy steel.
[01:13:21.280 --> 01:13:23.280]  I said, how could a plane, even a plane,
[01:13:23.280 --> 01:13:27.280]  even a 767 or 747 or whatever it might have been,
[01:13:27.280 --> 01:13:29.280]  how could it possibly go through the steel?
[01:13:29.280 --> 01:13:32.280]  I happen to think that they had not only a plane,
[01:13:32.280 --> 01:13:34.280]  but they had bombs that exploded almost simultaneously
[01:13:34.280 --> 01:13:37.280]  because I just can't imagine anything being able
[01:13:37.280 --> 01:13:38.280]  to go through that wall.
[01:13:38.280 --> 01:13:40.280]  Most buildings are built with the steel
[01:13:40.280 --> 01:13:42.280]  as on the inside around the elevator shaft.
[01:13:42.280 --> 01:13:44.280]  This one was built from the outside,
[01:13:44.280 --> 01:13:46.280]  which is the strongest structure you can have,
[01:13:46.280 --> 01:13:49.280]  and it was almost just like a can of soup.
[01:13:49.280 --> 01:13:52.280]  I just think that there was a plane with more than just fuel.
[01:13:52.280 --> 01:13:56.280]  I think it just seemed to me that to do that kind
[01:13:56.280 --> 01:13:58.280]  of destruction is even more than a big plane
[01:13:58.280 --> 01:14:00.280]  because you're talking about taking out steel,
[01:14:00.280 --> 01:14:03.280]  the heaviest caliber steel that was used on a building.
[01:14:03.280 --> 01:14:06.280]  I mean, these buildings were rock solid.
[01:14:06.280 --> 01:14:10.280]  So I said the exact same things back at the time.
[01:14:10.280 --> 01:14:13.280]  It was on local news that were bombs in the buildings.
[01:14:13.280 --> 01:14:14.280]  And the media would say,
[01:14:14.280 --> 01:14:19.280]  Jones says the fire department blew it up,
[01:14:19.280 --> 01:14:23.280]  or Jones says the military did, never said that.
[01:14:23.280 --> 01:14:26.280]  I said, I saw the news.
[01:14:26.280 --> 01:14:27.280]  I heard the news.
[01:14:27.280 --> 01:14:30.280]  They said they blew it up.
[01:14:30.280 --> 01:14:31.280]  And then you had John O'Neill,
[01:14:31.280 --> 01:14:38.280]  the deputy head of the FBI quit a month before 9-11.
[01:14:38.280 --> 01:14:39.280]  And he came out and said,
[01:14:39.280 --> 01:14:42.280]  we're going to let Al Qaeda attack us.
[01:14:42.280 --> 01:14:45.280]  Al Qaeda has infiltrated our government.
[01:14:45.280 --> 01:14:47.280]  And it's wrong what happened and we need to expose it.
[01:14:47.280 --> 01:14:48.280]  And then he died.
[01:14:48.280 --> 01:14:50.280]  His first day at work was 9-11
[01:14:50.280 --> 01:14:52.280]  as the head of security at the World Trade Center.
[01:14:52.280 --> 01:14:54.280]  And I've got the footage of the local police saying,
[01:14:54.280 --> 01:14:55.280]  get back.
[01:14:55.280 --> 01:14:56.280]  They're going to blow it up.
[01:14:56.280 --> 01:14:58.280]  Doesn't mean the police are involved.
[01:14:58.280 --> 01:15:01.280]  I've talked to cops that were there during the 10-second countdown.
[01:15:01.280 --> 01:15:02.280]  But don't just have that.
[01:15:02.280 --> 01:15:06.280]  I found the cops who were on PBS getting the countdown
[01:15:06.280 --> 01:15:08.280]  for Building 7.
[01:15:08.280 --> 01:15:10.280]  And they blew up other buildings too.
[01:15:10.280 --> 01:15:12.280]  And all the chaos they're told, oh,
[01:15:12.280 --> 01:15:13.280]  we're going to protect these buildings.
[01:15:13.280 --> 01:15:16.280]  It takes days, if not weeks, to wire these buildings.
[01:15:16.280 --> 01:15:17.280]  Do I know what happened?
[01:15:17.280 --> 01:15:19.280]  No, I don't.
[01:15:19.280 --> 01:15:21.280]  Just like President Trump doesn't.
[01:15:21.280 --> 01:15:22.280]  I covered it.
[01:15:22.280 --> 01:15:23.280]  I was on air.
[01:15:23.280 --> 01:15:25.280]  I'm not going to lie to you.
[01:15:25.280 --> 01:15:27.280]  Now, Eric Boling said, hey, show me the clips.
[01:15:27.280 --> 01:15:29.280]  Eric, we just showed you the clips.
[01:15:29.280 --> 01:15:30.280]  So this is a live show.
[01:15:30.280 --> 01:15:32.280]  But later, we'll cut this out.
