[00:00.000 --> 00:25.000]  Live from Austin, Texas, broadcasting worldwide, it's Alex Jones.
[01:12:32.000 --> 01:12:41.000]  And I'll tell you, it's taken 30 years and all of a sudden the conservatives have woken up and this anti-establishment fever has just blossomed.
[01:12:41.000 --> 01:12:47.000]  And so that's why we're seeing this major media manipulation to actually dampen.
[01:12:47.000 --> 01:12:53.000]  They're actually removing the content from the internet so that you don't see the wave of resistance.
[01:12:53.000 --> 01:12:58.000]  We're now seeing Chinese communist level censorship here openly in our face.
[01:12:58.000 --> 01:13:07.000]  Absolutely. And what Glenn Beck did was just unconscionable, you know, to basically pander to Zuckerberg.
[01:13:07.000 --> 01:13:13.000]  And this is typical of somebody, in fact, sadly to say, even Donald Trump has a little bit of this weakness.
[01:13:13.000 --> 01:13:19.000]  He can be flattered and if you flatter him, he turns around and ingratiates himself to you and says nice things.
[01:13:19.000 --> 01:13:23.000]  The other day he said wonderful things about Dick Cheney, who's, you know, the Darth Vader.
[01:13:23.000 --> 01:13:27.000]  No, I agree. I think he's a member of Kissinger. He started to do some scary stuff.
[01:13:27.000 --> 01:13:35.000]  Yeah. And so I'm really worried about this. But, you know, Glenn Beck comes, you know, from an entertainment background, an alcoholic background.
[01:13:35.000 --> 01:13:39.000]  He's basically bending the work backwards to gain favor in these families.
[01:13:39.000 --> 01:13:43.000]  He was a hardcore liberal celebrating abortion just 15 years ago.
[01:13:43.000 --> 01:13:50.000]  Well, that's right. Now, to his credit, I think Glenn Beck and my uncle, W. Clown Scousen, was his mentor.
[01:13:50.000 --> 01:13:57.000]  He really did read all his constitutional doctrines and, you know, he converted to Mormon Christianity.
[01:13:57.000 --> 01:14:05.000]  But he also absorbed one of the weaknesses of public, of Mormons who are high-profile public officials.
[01:14:05.000 --> 01:14:09.000]  You know, they're embarrassed about their refugee background, their persecution background.
[01:14:09.000 --> 01:14:13.000]  So they've been bending the work backwards, trying to please the establishment.
[01:14:13.000 --> 01:14:16.000]  We see this with Glenn Beck. We see this with the Orange Pass.
[01:14:16.000 --> 01:14:24.000]  I'm not sure what America's background is, a refugee background. This is just a repeat of the truth of what's happened in this country.
[01:14:24.000 --> 01:14:32.000]  It is. But what I'm saying is, is that, you know, Mormons have a particular persecution complex and they're desperately trying to gain acceptance in the world.
[01:14:32.000 --> 01:14:34.000]  And that's a problem politically.
[01:14:34.000 --> 01:14:42.000]  Now, I don't mean Mormons like myself who are hardcore conservative constitutionalists who know what's going on, who understand the conspiracy.
[01:14:42.000 --> 01:14:48.000]  They're talking about mainstream conservative Mormons, you know, who basically think they can have it both ways.
[01:14:48.000 --> 01:14:53.000]  They can play up to the establishment and say nice things about them and be rewarded.
[01:14:53.000 --> 01:14:59.000]  And they are rewarded with good press and big articles in U.S. News and World Report praising the church.
[01:14:59.000 --> 01:15:03.000]  But it's a trap, Alex. It's a trap of many...
[01:15:03.000 --> 01:15:09.000]  Well, sure. I mean, you know, the Catholic church's background, but clearly now they blackmailed it with a pedophile infiltration, took it over.
[01:15:09.000 --> 01:15:12.000]  Now the media doesn't talk about it going on. It's worse than ever.
[01:15:12.000 --> 01:15:15.000]  And we've got the Pope openly badmouthing Christianity in Europe.
[01:15:15.000 --> 01:15:19.000]  I want to talk about when we come back, because, you know, I mean, moving away from Glenn Beck and media control,
[01:15:19.000 --> 01:15:24.000]  I want to finish, you know, more of that. And then the SEC wanted to censor the web and just, I mean, it's here.
[01:15:24.000 --> 01:15:26.000]  Beck was, you know, out there pushing it.
[01:15:26.000 --> 01:15:30.000]  But Drudge was told last year by Supreme Court Justice, it's coming in 2016, get ready.
[01:15:30.000 --> 01:15:35.000]  It's here, but I want to shift gears into the Pope saying, you know, we don't want to talk about Europe's Christian roots.
[01:15:35.000 --> 01:15:40.000]  And Jesus was like ISIS. I mean, these are real quotes. It's just uncloking.
[01:15:40.000 --> 01:15:43.000]  Why are they doing it? With Joel Scowles and World Affairs Brief.com.
[01:15:43.000 --> 01:15:46.000]  Straight ahead, I'm Alex Jones of Infowars.com.
[01:15:46.000 --> 01:16:06.000]  This is an incredible time to be alive, ladies and gentlemen, and your voice, more than ever, needs to be heard against this world government.
[01:16:16.000 --> 01:16:20.000]  It's amazing. And because I want to see even more of these shirts out there, 50% off.
[01:16:20.000 --> 01:16:23.000]  $9.95 at InfowarsStore.com.
[01:16:23.000 --> 01:16:29.000]  Or you can choose the Molan Labe shirt as well, come and take it from my cold dead hands.
[01:16:29.000 --> 01:16:37.000]  Two different t-shirts, both $9.95 this Friday through Sunday, 48 hours only, and this special will end.
[01:16:37.000 --> 01:16:43.000]  But here's the key. You've got to go to Infowars.com forward slash newsletter and sign up for our free newsletter.
[01:16:43.000 --> 01:16:51.000]  And we will send you the promo code directly to your email at checkout to get these t-shirts, one or both, for 50% off.
[01:16:51.000 --> 01:16:59.000]  InfowarsStore.com at Infowars.com forward slash newsletter, sign up and get 50% off with the promo code.
[01:16:59.000 --> 01:17:02.000]  Alex Jones here with an emergency breaking news alert.
[01:17:02.000 --> 01:17:04.000]  Now is the time to get prepared.
[01:17:04.000 --> 01:17:10.000]  We have never seen the elite escalating their own preparedness process like we're seeing right now.
[01:17:10.000 --> 01:17:18.000]  This is a key indicator that the global crisis that is being orchestrated by the New World Order to bring in planetary government is being kicked into a new phase.
[01:17:18.000 --> 01:17:24.000]  We hope we have more time to wake people up and get ready, but we're preparing for the worst right now.
[01:17:24.000 --> 01:17:27.000]  Prepare with Survival Shield X2 nascent iodine.
[01:17:27.000 --> 01:17:31.000]  In the month of May, we are urging our listeners and viewers to get prepared.
[01:17:31.000 --> 01:17:36.000]  And the most important item is Survival Shield X2 nascent iodine.
[01:17:36.000 --> 01:17:41.000]  That's why we're offering 20% off at InfowarsLife.com until the month ends.
[01:17:41.000 --> 01:17:44.000]  The globalists do not want us to be self-sufficient.
[01:17:44.000 --> 01:17:47.000]  It is key that we be prepared and able to take care of ourselves.
[01:17:47.000 --> 01:17:51.000]  One of those incredibly important items is nascent iodine.
[01:17:51.000 --> 01:17:56.000]  Prepare with Survival Shield X2 nascent iodine and get 20% off at InfowarsLife.com.
[01:17:56.000 --> 01:18:06.000]  Take action today!
[01:18:27.000 --> 01:18:33.000]  This is a limited-time offer, so order your unit today and receive free shipping and $20 off.
[01:18:33.000 --> 01:18:59.000]  Go to InfowarsStore.com or call 888-553-3139.
[01:18:59.000 --> 01:19:03.000]  Hey everyone, Pharmacist Ben Fuchs here, host of The Bright Side, and as many of you know,
[01:19:03.000 --> 01:19:06.000]  I'm on a mission to help Americans get and stay healthy.
[01:19:06.000 --> 01:19:08.000]  You've all heard the shocking statistics.
[01:19:08.000 --> 01:19:14.000]  Despite spending trillions of dollars in health care, nearly $10,000 per man, woman and child in this country,
[01:19:14.000 --> 01:19:18.000]  obesity, diabetes, cancer, heart disease, and autoimmune illnesses are rampant.
[01:19:18.000 --> 01:19:21.000]  One out of three or four people is dealing with some kind of health challenge,
[01:19:21.000 --> 01:19:25.000]  and everyone knows at least one person with a degenerative disease.
[01:19:25.000 --> 01:19:29.000]  If you're dealing with a health challenge, or if you're healthy and want to maintain your vigor and longevity,
[01:19:29.000 --> 01:19:35.000]  and you're looking for a convenient, easy way to incorporate nutritional raw materials into your day-to-day lives,
[01:19:35.000 --> 01:19:40.000]  to guarantee that your body is getting the fundamental nutrients, the 90 essential vitamins, minerals, fats,
[01:19:40.000 --> 01:19:46.000]  and amino acids it needs to do its healing work, you need to check out InfowarsTeam.com.
[01:19:46.000 --> 01:19:48.000]  Give your body the gift of good nutrition.
[01:19:48.000 --> 01:19:50.000]  Head over to InfowarsTeam.com.
[01:19:50.000 --> 01:19:52.000]  Your body will be very grateful.
[01:19:52.000 --> 01:19:55.000]  On the web at InfowarsTeam.com.
[01:19:55.000 --> 01:19:58.000]  That's InfowarsTeam.com.
[01:20:03.000 --> 01:20:06.000]  You're listening to the Alex Jones Show.
[01:20:06.000 --> 01:20:13.000]  We now take you live to the Central Texas Command Center in the heart of the resistance.
[01:20:13.000 --> 01:20:17.000]  Rallying Patriots worldwide.
[01:20:17.000 --> 01:20:25.000]  You're listening to the Alex Jones Show.
[01:20:25.000 --> 01:20:31.000]  We now take you live to the Central Texas Command Center in the heart of the resistance.
[01:20:31.000 --> 01:20:34.000]  Rallying Patriots worldwide.
[01:20:34.000 --> 01:20:36.000]  Alex Jones Show.
[01:20:42.000 --> 01:20:46.000]  I want to give you two examples of victory, and then we're going right back to Joel Scalzen.
[01:20:50.000 --> 01:20:54.000]  And I give this example all the time because it's one of many, but it's one that everybody knows about,
[01:20:54.000 --> 01:20:56.000]  and you can confirm for yourself.
[01:20:56.000 --> 01:21:00.000]  It's like tens of thousands of secret tests, hundreds of them, lethal, thousands killed.
[01:21:00.000 --> 01:21:06.000]  Everybody knows about Tuskegee, and the government, you know, helping inject and spread syphilis for 40-something years in black people.
[01:21:06.000 --> 01:21:09.000]  Super evil. It's a eugenics experiment.
[01:21:12.000 --> 01:21:16.000]  So I use that example as something evil because folks know about it.
[01:21:16.000 --> 01:21:18.000]  What's the tip of the iceberg?
[01:21:18.000 --> 01:21:21.000]  What about 30 years ago, you couldn't find organic food anywhere,
[01:21:21.000 --> 01:21:26.000]  but as people created the market now, it's displacing the toxic food and taking over.
[01:21:26.000 --> 01:21:30.000]  You took action.
[01:21:30.000 --> 01:21:34.000]  And that's why they want to get rid of the free market, is because they know with our choices,
[01:21:34.000 --> 01:21:39.000]  we can circumvent all their propaganda if we just wake up to the trance.
[01:21:39.000 --> 01:21:46.000]  Wake up to the fact that we're not being sold these ideas for our best interests.
[01:21:49.000 --> 01:21:53.000]  And it's the same thing with what we see with Internet censorship.
[01:21:53.000 --> 01:21:58.000]  If we get upset about it and say it's wrong, they're not going to get away with it.
[01:21:58.000 --> 01:22:01.000]  Just like with the Second Amendment, people know the facts, they know the statistics,
[01:22:01.000 --> 01:22:04.000]  they know the history, they don't believe a word out of the system,
[01:22:04.000 --> 01:22:07.000]  they know there's a formula to get our guns.
[01:22:07.000 --> 01:22:10.000]  So it's one of the few places we're having a victory.
[01:22:10.000 --> 01:22:15.000]  Just like statistically, we're winning the abortion fight because the facts are on our side.
[01:22:15.000 --> 01:22:20.000]  And because we know the enemy is lying.
[01:22:20.000 --> 01:22:23.000]  We don't compromise.
[01:22:23.000 --> 01:22:28.000]  Well, it's the same thing on politics.
[01:22:28.000 --> 01:22:33.000]  They tell us compromise all day long, but they're not compromising with us
[01:22:33.000 --> 01:22:36.000]  because they have a will to dominate and control.
[01:22:36.000 --> 01:22:38.000]  They want dumb slaves.
[01:22:38.000 --> 01:22:41.000]  They don't want free will.
[01:22:41.000 --> 01:22:46.000]  The whole popular culture sells the idea that the devil's going to give you all this freedom.
[01:22:46.000 --> 01:22:51.000]  The devil turns you into a slave, whether you believe the devil or not, that archetype.
[01:22:51.000 --> 01:22:56.000]  And so if we're no compromise with the Gena 21 and everything they're doing, it's game over.
[01:22:56.000 --> 01:23:01.000]  When we realize it's bad, it doesn't help us, it's evil.
[01:23:01.000 --> 01:23:06.000]  Now, going back to Joel Scowles and our guest, Joel, you were finishing up with the...
[01:23:06.000 --> 01:23:10.000]  I mean, like you said, I meant to say that when I came on today, I was driving here
[01:23:10.000 --> 01:23:15.000]  and I thought, this is Chinese-style censorship, it's begun, they're doing it.
[01:23:15.000 --> 01:23:19.000]  We get censored, sometimes suspended for three days, saying, do this again, you'll be banned.
[01:23:19.000 --> 01:23:22.000]  We put it out and no one even thinks it's a big deal.
[01:23:22.000 --> 01:23:27.000]  Screenshots of Facebook saying, we're going to ban you if you expose Benghazi.
[01:23:27.000 --> 01:23:31.000]  It's not pornography, it's not racist stuff, it's nothing.
[01:23:31.000 --> 01:23:35.000]  Again, Europe, arresting Germans that criticize open borders.
[01:23:35.000 --> 01:23:40.000]  France, inditing Marie Le Pen for saying, Islam is the greater threat,
[01:23:40.000 --> 01:23:43.000]  or is the greater threat is the Nazis for our sovereignty.
[01:23:43.000 --> 01:23:48.000]  Well, it's true. So you see that this group is allied with anything evil,
[01:23:48.000 --> 01:23:51.000]  even though it undermines their own temporal power.
[01:23:51.000 --> 01:23:54.000]  The Pope coming out, calling for world government.
[01:23:54.000 --> 01:23:58.000]  Bad mouth and Christianity in a major Catholic newspaper saying,
[01:23:58.000 --> 01:24:01.000]  we don't want Christian roots, Islam, you need to interbreed,
[01:24:01.000 --> 01:24:05.000]  and Jesus was like ISIS, sending out his flocks.
[01:24:05.000 --> 01:24:07.000]  I mean, this is blasphemy.
[01:24:07.000 --> 01:24:11.000]  And what is the technique? I mean, you're an expert at this, I really respect you.
[01:24:11.000 --> 01:24:14.000]  What are they trying to do here?
[01:24:14.000 --> 01:24:17.000]  Well, first, there's the technique of suppression.
[01:24:17.000 --> 01:24:22.000]  For example, news aggregators like Yahoo, or like Facebook or Google,
[01:24:22.000 --> 01:24:26.000]  will purposely filter the news so that you don't ever get, for example,
[01:24:26.000 --> 01:24:30.000]  any news stories about people using concealed weapons to protect themselves and their families.
[01:24:30.000 --> 01:24:34.000]  You just never get it. There are thousands of those that happen each month.
[01:24:34.000 --> 01:24:38.000]  And we never hear those stories. That's direct suppression.
[01:24:38.000 --> 01:24:43.000]  Google, for example, will promote every single anti,
[01:24:43.000 --> 01:24:49.000]  or every so-called success of a new medical protocol drug,
[01:24:49.000 --> 01:24:53.000]  and they will denigrate any news about this anti-vaccine,
[01:24:53.000 --> 01:24:57.000]  or that's pro-health, or herbal remedies.
[01:24:57.000 --> 01:24:59.000]  They will denigrate all of that. And I've tracked it.
[01:24:59.000 --> 01:25:02.000]  It's just incredibly pernicious.
[01:25:02.000 --> 01:25:04.000]  And so for Glenn Beck to come away and say,
[01:25:04.000 --> 01:25:08.000]  I'm just honest people because he looked at me in the eye talking about Mark Zuckerberg,
[01:25:08.000 --> 01:25:11.000]  and when you look at Breitbart's catalog,
[01:25:11.000 --> 01:25:17.000]  the 10 areas of which Facebook deliberately manipulated the news and their staff,
[01:25:17.000 --> 01:25:22.000]  including about the news, you find that the engagement percentages,
[01:25:22.000 --> 01:25:26.000]  and that means in Facebook, when you have likes and things and you post things
[01:25:26.000 --> 01:25:30.000]  and they get your news feeds or your RS, they just block it.
[01:25:30.000 --> 01:25:37.000]  They've had the anti-immigration group had a 93% drop in engagement,
[01:25:37.000 --> 01:25:40.000]  even though they went up about 13% in numbers of likes.
[01:25:40.000 --> 01:25:44.000]  Absolutely. Look, look, look, he meets with the Communist Chinese to organize it.
[01:25:44.000 --> 01:25:48.000]  He admits it. He tells Merkel on stage, I'm going to censor Germans.
[01:25:48.000 --> 01:25:52.000]  They're hiring former Stasi to run the roundup gangs with the police.
[01:25:52.000 --> 01:25:58.000]  You cannot make up the naked, tyrannical takeover that Drudge was warned of last year.
[01:25:58.000 --> 01:26:00.000]  I mean, Drudge was almost shaking when he was here.
[01:26:00.000 --> 01:26:03.000]  I mean, they've said, shut up or we're going to come after you and basically arrest you.
[01:26:03.000 --> 01:26:07.000]  I hope people understand the level that we've reached here. They are so close, Joel.
[01:26:07.000 --> 01:26:11.000]  They are indeed. And, you know, this isn't something that, you know,
[01:26:11.000 --> 01:26:16.000]  we had a few whistleblowers out of Facebook that have testified that they've been manipulating things,
[01:26:16.000 --> 01:26:20.000]  including the big thing about the staff crossing out black lives matter
[01:26:20.000 --> 01:26:24.000]  and putting in all lives matter. And now Zuckerberg got after them.
[01:26:24.000 --> 01:26:28.000]  They kept erasing it and they kept putting it back up on the board and he threatened them.
[01:26:28.000 --> 01:26:31.000]  I mean, I can't say all lives matter.
[01:26:31.000 --> 01:26:34.000]  Which is just ridiculous. And why not leave that up?
[01:26:34.000 --> 01:26:39.000]  I mean, it includes black lives, but clearly there's a leftist liberal agenda behind that.
[01:26:39.000 --> 01:26:42.000]  And for Glenn Beck to walk that away and say, this is nothing. I trust him.
[01:26:42.000 --> 01:26:45.000]  He looked me in the eye. That's so superficial. He was looking for...
[01:26:45.000 --> 01:26:49.000]  Oh, Zuckerberg's a quote, good liberal, not a progressive.
[01:26:49.000 --> 01:26:53.000]  These are good people that have put Obama in and now want Hillary in.
[01:26:53.000 --> 01:26:57.000]  It's ridiculous. How does he think he won't get in trouble for that?
[01:26:57.000 --> 01:27:00.000]  It's so brazen.
[01:27:00.000 --> 01:27:05.000]  Well, in fact, they do buy time, you know, by giving into the establishment.
[01:27:05.000 --> 01:27:10.000]  But, you know, they're called by Lenin and the establishment useful idiots.
[01:27:10.000 --> 01:27:14.000]  These people will be the first ones sacrificed, the first ones to go,
[01:27:14.000 --> 01:27:19.000]  because they are not building respect. There's no two-way street back and forth for flattery.
[01:27:19.000 --> 01:27:24.000]  The same thing with Donald Trump. They'll take his flattery, but they're working to knife him in the back
[01:27:24.000 --> 01:27:29.000]  because they don't trust him. The fact that he could change his mind and he isn't a controlled candidate.
[01:27:29.000 --> 01:27:32.000]  So they tried to destroy him and now that they couldn't, now they're cozying up.
[01:27:32.000 --> 01:27:36.000]  Now they're co-opting him. And that's what the meeting of Kissinger was all about.
[01:27:36.000 --> 01:27:39.000]  The ten or so meetings, telephone meetings...
[01:27:39.000 --> 01:27:41.000]  I've had them try to get me to meet with Kissinger.
[01:27:41.000 --> 01:27:44.000]  I have a witness, John Harmon, heard it all with Rothkopf.
[01:27:44.000 --> 01:27:47.000]  The head of the Kissinger group at the time said, come up here, meet with us, work with us.
[01:27:47.000 --> 01:27:53.000]  I mean, it's just sick. I'm supposed to just basically, you know, just grovel of these people?
[01:27:53.000 --> 01:27:57.000]  You know, the thing that I don't know... I was listening to James Corbett talking about the...
[01:27:57.000 --> 01:28:02.000]  He's a good guy. He really does work against the establishment and the globalist conspiracy.
[01:28:02.000 --> 01:28:06.000]  But, you know, he was giving a litany of the problems with Henry Kissinger and the awards that they give him.
[01:28:06.000 --> 01:28:10.000]  And he missed the big one. The big one which is a proof of conspiracy.
[01:28:10.000 --> 01:28:15.000]  That's the 2009 Munich Security Conference where they gave an international award to Henry Kissinger.
[01:28:15.000 --> 01:28:21.000]  Then the next day, Obama's national security advisor, former commandant of the Marine Corps, James Jones,
[01:28:21.000 --> 01:28:28.000]  gets up and say, you know, we take our daily marching orders at the NSA from Henry Kissinger
[01:28:28.000 --> 01:28:32.000]  and his associates pass down through Brent Scowcroft or Sandy Berger.
[01:28:32.000 --> 01:28:39.000]  That's a legitimate, an illegitimate exposure to the fact you have someone not involved in government giving daily orders.
[01:28:39.000 --> 01:28:42.000]  Absolutely. Well, stay there, Joel. I want to ask you to come back.
[01:28:42.000 --> 01:28:46.000]  When you reach the moment where they admit world governments here, corporate above the law,
[01:28:46.000 --> 01:28:48.000]  do we get more credibility now that we were right?
[01:28:48.000 --> 01:28:51.000]  Or, I mean, what's the next phase? What do you expect to come next?
[01:28:51.000 --> 01:28:54.000]  I want to get to the open borders in Europe. What's happening here? The economy?
[01:28:54.000 --> 01:29:13.000]  What's happening in the White House? It's so much more with Joel Scowson. Stay with us.
[01:29:25.000 --> 01:29:30.000]  There's all of this stuff wrapped up in how we meet or do not meet each other's eyes.
[01:29:30.000 --> 01:29:36.000]  Another white female student then discusses how her black relatives will always talk about the white guy's smile.
[01:29:36.000 --> 01:29:40.000]  What are you supposed to do? I smile at everybody, but then somehow I'm, like, conscious of that,
[01:29:40.000 --> 01:29:45.000]  and then I just do the white guy's smile. As much as I don't think of myself as having that awkwardness,
[01:29:45.000 --> 01:29:50.000]  there's always that. Am I doing the white guy's smile or is it that normal smile? She asks.
[01:29:50.000 --> 01:29:54.000]  I'm laughing at liberals sums up the sheer idiocy of this exchange.
[01:29:54.000 --> 01:30:21.000]  I'm Joe Biggs with infowars.com reporting on the idiocy of America.
[01:30:24.000 --> 01:30:27.000]  We've been developed with our exclusive perfected process.
[01:30:27.000 --> 01:30:34.000]  Secret 12 is a binary of nutrimentical grade, bioavailable coenzyme forms of B-12, methylcobalamin,
[01:30:34.000 --> 01:30:38.000]  the same kind used in B-12 injections, and adenosylcobalamin.
[01:30:38.000 --> 01:30:43.000]  Secret 12 is simply taken by mouth, right on the tongue, and then swallowed. No needles, no injections.
[01:30:43.000 --> 01:30:47.000]  Don't take my word for it. Try it for yourself. Discover the secret.
[01:30:47.000 --> 01:30:56.000]  Secret 12. Secure your revolutionary Secret 12 formula right now at infowarslife.com or call 888-253-3139.
[01:30:56.000 --> 01:31:17.000]  Over the years, there have been a lot of powerful advancements in the field of science and nutraceuticals.
[01:31:17.000 --> 01:31:33.000]  For more information on the secret 12 formula, visit infowarslife.com.
[01:31:33.000 --> 01:32:01.000]  My friends, listen up and listen up good.
[01:32:01.000 --> 01:32:08.000]  For the next 48 hours, this Friday through Sunday, we are offering 50% off the best-selling Hillary for
[01:32:08.000 --> 01:32:10.000]  Prison shirts and Molan Labe shirts.
[01:32:10.000 --> 01:32:16.000]  Hillary for Prison shirt that's sending shock waves to the media, patriots or meeting like-minded people.
[01:32:16.000 --> 01:32:23.000]  It's amazing. And because I want to see even more of these shirts out there, 50% off, 995 at infowarstore.com
[01:32:23.000 --> 01:32:29.000]  or you can choose the Molan Labe shirt as well. Come and take it from my cold dead hands.
[01:32:29.000 --> 01:32:37.000]  Two different T-shirts, both 995 this Friday through Sunday, 48 hours only and this special will end.
[01:32:37.000 --> 01:32:43.000]  But here's the key. You've got to go to infowars.com forward slash newsletter and sign up for our free newsletter
[01:32:43.000 --> 01:32:51.000]  and we will send you the promo code directly to your email at checkout to get these T-shirts one or both for 50% off.
[01:32:51.000 --> 01:32:59.000]  infowarsstore.com at infowars.com forward slash newsletter, sign up and get 50% off with the promo code.
[01:33:21.000 --> 01:33:30.000]  Waging war on corruption. It's Alex Jones.
[01:33:30.000 --> 01:33:38.000]  Briefly, we are running a special that ends tonight. But if you get the promo code tonight, you can use it tomorrow.
[01:33:38.000 --> 01:33:45.000]  If you sign up for the free newsletter, key articles, key videos, it's just great with the censorship that's increasing that we have emails.
[01:33:45.000 --> 01:33:51.000]  I never really promoted this so I was told by all the tech experts that you need to go back to low tech tech because stuff's getting bad.
[01:33:51.000 --> 01:33:57.000]  Even when they shut down the web with an internet kill switch, which they now admit they have. We were talking about that 10 years ago,
[01:33:57.000 --> 01:34:04.000]  but now this cold Obama's kill switch will still be able to reach people via email to a certain extent over these networks.
[01:34:04.000 --> 01:34:11.000]  So everybody that's an info warrior needs to create an email or whatever infowars.com forward slash newsletter.
[01:34:11.000 --> 01:34:18.000]  It's great to go sign up for some of the free news alerts at the publication of Zolzkowski World Affairs Brief.com.
[01:34:18.000 --> 01:34:25.000]  I mean, they want to shut this down. So the answer is resist it.
[01:34:25.000 --> 01:34:33.000]  Spread the video, spread the articles. They can block us in algorithms and not let people share it, but you can get around that.
[01:34:33.000 --> 01:34:39.000]  And as human increases, as human intelligence understands this, we can beat the algorithms every time.
[01:34:39.000 --> 01:34:43.000]  If we don't respond to the algorithm, but if we organically take action.
[01:34:43.000 --> 01:34:48.000]  See, they don't want it to be top news or breaking news now. It's trends.
[01:34:48.000 --> 01:34:52.000]  You know, how to teach your seven year old to give oral sex.
[01:34:52.000 --> 01:34:55.000]  How to teach your 10 year old that they're a trainee.
[01:34:55.000 --> 01:34:58.000]  Jacking with kids, folks. This is mainlining of pedophilia.
[01:34:58.000 --> 01:35:03.000]  Which is what the Satanists want is to get in there and destroy the youth before they develop.
[01:35:03.000 --> 01:35:08.000]  Turn them into slaves early. This is psychological warfare.
[01:35:08.000 --> 01:35:12.000]  Every day we send out a special 10, 20, 30% off.
[01:35:12.000 --> 01:35:15.000]  One of the great items, whether it's non-GMO, heirloom seeds at infowarstore.com,
[01:35:15.000 --> 01:35:19.000]  whether it be some nutraceutical like X2, that's 20% off right now for everybody.
[01:35:19.000 --> 01:35:22.000]  But we're doing a special, we've never before done.
[01:35:22.000 --> 01:35:25.000]  That is on the Hillary from Prison shirt. It's so viral.
[01:35:25.000 --> 01:35:27.000]  And a common take-it shirt.
[01:35:27.000 --> 01:35:32.000]  50% off infowars.com, forged by a newsletter. Put your email in.
[01:35:32.000 --> 01:35:35.000]  We will send you the promo code one more time tonight.
[01:35:35.000 --> 01:35:40.000]  We've been doing it since Friday. And you will get the shirt for half off.
[01:35:40.000 --> 01:35:43.000]  The shirts cost us like six and a half dollars to print up.
[01:35:43.000 --> 01:35:45.000]  Then after shipping everything else, what we do.
[01:35:45.000 --> 01:35:47.000]  We're really not making any money on this. It's not about money.
[01:35:47.000 --> 01:35:51.000]  I'm not ashamed to make money. I need to have money to be strong and in their face.
[01:35:51.000 --> 01:35:54.000]  But the point is, is that it's a win-win.
[01:35:54.000 --> 01:35:57.000]  We get to be in contact with you. We get to get around the censorship.
[01:35:57.000 --> 01:35:59.000]  And send you a promo code for 50% off.
[01:35:59.000 --> 01:36:01.000]  And you'll get all the other promo codes that are coming through on a daily basis.
[01:36:01.000 --> 01:36:04.000]  But this is one of the biggest ever, or the biggest ever on T-shirts.
[01:36:04.000 --> 01:36:08.000]  50% off. And the good news is, these are being produced and printed here in America.
[01:36:08.000 --> 01:36:11.000]  So we sold out of this on Friday.
[01:36:11.000 --> 01:36:14.000]  But the factory on the east coast is making them. They're going to be here in a week.
[01:36:14.000 --> 01:36:16.000]  So it's especially not backwarded.
[01:36:16.000 --> 01:36:20.000]  infowars.com. And you just, you'll get the promo code in your email.
[01:36:20.000 --> 01:36:22.000]  Check out. You get 50% off. There's a lot of other specials as well.
[01:36:22.000 --> 01:36:24.000]  Alright, Joel Scowles is getting back to you.
[01:36:24.000 --> 01:36:27.000]  I want to cover the waterfront now, the time we have left.
[01:36:27.000 --> 01:36:31.000]  First off, let me ask you what is on your radar screen that I haven't brought up.
[01:36:31.000 --> 01:36:35.000]  Then I want to get into why they're flooding Europe.
[01:36:35.000 --> 01:36:38.000]  Why they're so arrogant. Where all this is going.
[01:36:38.000 --> 01:36:44.000]  What is the real alliance with Islam? Is it a triple cross? Where is it going?
[01:36:44.000 --> 01:36:48.000]  Let's talk about Alex's. Something very, very disturbing that happened.
[01:36:48.000 --> 01:36:50.000]  I reported on it in the World Affairs Brief.
[01:36:50.000 --> 01:36:53.000]  And that is, it's getting very active.
[01:36:53.000 --> 01:36:57.000]  You know, they sense this revolution against the establishment that's happening.
[01:36:57.000 --> 01:37:02.000]  And what that revolution really is, as I said, is against the deceptive establishment.
[01:37:02.000 --> 01:37:05.000]  The deception of we are conservatives. We are Republicans.
[01:37:05.000 --> 01:37:09.000]  It's a loss of confidence in the system and the realization it's a synthetic false paradigm.
[01:37:09.000 --> 01:37:14.000]  That's exactly right. Now, what they're moving on to next is to shut down dissent,
[01:37:14.000 --> 01:37:18.000]  but they're not moving to FEMA camps or prison camps.
[01:37:18.000 --> 01:37:23.000]  That doesn't happen. Can't happen till war comes when you can justify that kind of draconian.
[01:37:23.000 --> 01:37:26.000]  The electronic do-logs that Drudge talks about where you're just controlled.
[01:37:26.000 --> 01:37:30.000]  Well, what they're trying to do, I think, is use.
[01:37:30.000 --> 01:37:35.000]  And what happened in Washington, D.C. at a giant store is that a security guard,
[01:37:35.000 --> 01:37:40.000]  a woman security guard, physically removed a male who would not leave a female bathroom
[01:37:40.000 --> 01:37:43.000]  and got arrested by D.C. police.
[01:37:43.000 --> 01:37:47.000]  Now, what a chilling message this sends to law enforcement.
[01:37:47.000 --> 01:37:52.000]  That if you, you cannot even question a man in a dressing room,
[01:37:52.000 --> 01:37:58.000]  mentally ill men can come in and loiter and obsess as a whole subculture of this.
[01:37:58.000 --> 01:38:05.000]  And no one has any power to do anything because we're giving sexual perversion a God-like special status.
[01:38:05.000 --> 01:38:09.000]  That's right. We've given anti-discrimination status to perversion,
[01:38:09.000 --> 01:38:13.000]  and I think transgenderism is more or less a perversion.
[01:38:13.000 --> 01:38:19.000]  And the important thing here is, remember, we are the vast majority who doesn't buy into transgenders
