[00:00.000 --> 00:11.000]  Crashing through the lies and disinformation, it's Alex Jones on the GCN Radio Network.
[01:09:49.000 --> 01:09:50.000]  They're setting that up.
[01:09:50.000 --> 01:09:52.000]  You've already put up with all this and done nothing.
[01:09:52.000 --> 01:09:54.000]  They know that.
[01:09:54.000 --> 01:09:58.000]  They're setting this up because they're going to do things so horrible.
[01:09:58.000 --> 01:10:00.000]  They know you're going to physically resist.
[01:10:00.000 --> 01:10:02.000]  You understand that?
[01:10:02.000 --> 01:10:06.000]  They want a war with us, but on their terms.
[01:10:06.000 --> 01:10:11.000]  And I'm sorry, it's not going to happen on your terms because many of us reverse engineered what you were doing.
[01:10:11.000 --> 01:10:17.000]  And we're aware of it decades before I even came on the scenes, mainly former military officers and people that blew the whistle.
[01:10:17.000 --> 01:10:18.000]  And a lot of them got killed.
[01:10:18.000 --> 01:10:24.000]  People in the 50s, 60s and 70s who were in the NSA, CIA, army intelligence.
[01:10:24.000 --> 01:10:28.000]  I can name them here on air who went public and warned people.
[01:10:28.000 --> 01:10:31.000]  Most of them were murdered.
[01:10:31.000 --> 01:10:37.000]  That's why everything, the old timers in the John Birch Society told people in the 60s, notice it all came true.
[01:10:37.000 --> 01:10:38.000]  Just what they said was going to happen.
[01:10:38.000 --> 01:10:39.000]  You know why?
[01:10:39.000 --> 01:10:48.000]  Because there were good people in the government and in Congress and in the Ford Foundation who blew the whistle.
[01:10:48.000 --> 01:10:55.000]  So the fact that the army admits they built civilian and made labor camps for political dissidents and quote, reeducation.
[01:10:55.000 --> 01:10:59.000]  We just showed the Army manual, FM 3-39.40.
[01:10:59.000 --> 01:11:01.000]  That's declassified.
[01:11:01.000 --> 01:11:02.000]  We first got it and put it out.
[01:11:02.000 --> 01:11:06.000]  So the army strangely then released it themselves and said, it's no big deal.
[01:11:06.000 --> 01:11:07.000]  See, they're smart.
[01:11:07.000 --> 01:11:09.000]  That took some of the power from it.
[01:11:09.000 --> 01:11:10.000]  When people were like, is this real?
[01:11:10.000 --> 01:11:11.000]  Is it real?
[01:11:11.000 --> 01:11:13.000]  And two weeks later, it shows up on the army site.
[01:11:13.000 --> 01:11:15.000]  They go, yeah, it's ours.
[01:11:15.000 --> 01:11:19.000]  It's real. Reeducation camps could be reeducated.
[01:11:19.000 --> 01:11:22.000]  The government is rogue.
[01:11:22.000 --> 01:11:24.000]  The government's been hijacked.
[01:11:24.000 --> 01:11:26.000]  We're all in danger.
[01:11:26.000 --> 01:11:30.000]  The danger is going along with these loons because they want to extinct freedom.
[01:11:30.000 --> 01:11:34.000]  They want to hunt it down and reeducate us so that we never get out from under them.
[01:11:34.000 --> 01:11:37.000]  They know evil almost always ends up losing.
[01:11:37.000 --> 01:11:38.000]  They know their own nature.
[01:11:38.000 --> 01:11:40.000]  They know we're going to push back.
[01:11:40.000 --> 01:11:42.000]  And so for decades, they've made fun of anybody.
[01:11:42.000 --> 01:11:44.000]  Oh, he says they want our guns.
[01:11:44.000 --> 01:11:46.000]  Nobody wants your guns when they're on record wanting our guns.
[01:11:46.000 --> 01:11:48.000]  He says they want open borders.
[01:11:48.000 --> 01:11:49.000]  Nobody wants open borders.
[01:11:49.000 --> 01:11:50.000]  Oh, really?
[01:11:50.000 --> 01:11:53.000]  Here's the bill about to pass.
[01:11:53.000 --> 01:11:56.000]  He says fluoride gives you cancer and brain damages you.
[01:11:56.000 --> 01:11:58.000]  Oh, here's a bunch of Harvard studies saying he's right.
[01:11:58.000 --> 01:11:59.000]  He's still a cook.
[01:11:59.000 --> 01:12:03.000]  Oh, shut him up.
[01:12:03.000 --> 01:12:06.000]  And then they say arrest Snowden.
[01:12:06.000 --> 01:12:09.000]  He broke the law when they're breaking the law.
[01:12:09.000 --> 01:12:12.000]  Their new theme song.
[01:12:12.000 --> 01:12:16.000]  We should get rid of the Constitution and just have the words of breaking the law from Judas Priest.
[01:12:16.000 --> 01:12:17.000]  Crank it up.
[01:12:17.000 --> 01:12:19.000]  This should be the new Constitution.
[01:12:19.000 --> 01:12:21.000]  Breaking the law.
[01:12:21.000 --> 01:12:22.000]  Breaking the law.
[01:12:22.000 --> 01:12:24.000]  Breaking the law.
[01:12:24.000 --> 01:12:25.000]  Breaking the law.
[01:12:25.000 --> 01:12:27.000]  Breaking the law.
[01:12:27.000 --> 01:12:28.000]  Breaking the law.
[01:12:28.000 --> 01:12:29.000]  Breaking the law.
[01:12:29.000 --> 01:12:30.000]  Breaking the law.
[01:12:30.000 --> 01:12:39.000]  And then as our whole future is destroyed, we can chant USA, USA, USA.
[01:12:39.000 --> 01:12:44.000]  As they have checkpoints all over Boston and come in houses and point guns at women and drag them out by their hair
[01:12:44.000 --> 01:12:50.000]  and shoot up cars of women looking for Dorner, a black guy, shoot up white ladies in California
[01:12:50.000 --> 01:12:53.000]  and burn his cabin down and say they're going to burn it down.
[01:12:53.000 --> 01:12:55.000]  And then lie to us and say they didn't burn it down.
[01:12:55.000 --> 01:12:57.000]  USA, USA.
[01:12:57.000 --> 01:12:59.000]  When you get cancer, USA.
[01:12:59.000 --> 01:13:04.000]  When the troops get nerve gas in Iraq and they don't give them treatment, USA, USA.
[01:13:04.000 --> 01:13:14.000]  They would never let our troops use DU up until 2009, 1999, 1991 and then 2003.
[01:13:14.000 --> 01:13:18.000]  Because they knew it was a death sentence in all the Pentagon military medical reports.
[01:13:18.000 --> 01:13:20.000]  And they said, you know what, use it.
[01:13:20.000 --> 01:13:21.000]  We don't care.
[01:13:21.000 --> 01:13:25.000]  A death sentence, one with 20-something years off your life.
[01:13:25.000 --> 01:13:26.000]  Came out of the New York Times.
[01:13:26.000 --> 01:13:27.000]  Oh, guess what?
[01:13:27.000 --> 01:13:30.000]  20-something years later, the Gulf War syndrome is real.
[01:13:30.000 --> 01:13:31.000]  It's nerve gas.
[01:13:31.000 --> 01:13:32.000]  Their brains are damaged.
[01:13:32.000 --> 01:13:33.000]  Oh, guess what?
[01:13:33.000 --> 01:13:35.000]  New Harvard study of all things.
[01:13:35.000 --> 01:13:38.000]  Harvard School of Public Health.
[01:13:38.000 --> 01:13:40.000]  It is mercury causing autism to go up.
[01:13:40.000 --> 01:13:42.000]  Gee, we don't know where it's coming from.
[01:13:42.000 --> 01:13:49.000]  Oh, it's only on the vaccine vial, says the Marisol.
[01:13:49.000 --> 01:13:51.000]  That was in the New York Times last week.
[01:13:51.000 --> 01:13:54.000]  Oh, oh, mercury is causing the autism to go up.
[01:13:54.000 --> 01:13:55.000]  Really?
[01:13:55.000 --> 01:13:56.000]  Really?
[01:13:56.000 --> 01:13:57.000]  I thought it was a conspiracy there.
[01:13:57.000 --> 01:13:59.000]  But it's not the vaccines they say.
[01:13:59.000 --> 01:14:00.000]  No, no, no.
[01:14:00.000 --> 01:14:02.000]  They don't know what's doing it.
[01:14:02.000 --> 01:14:07.000]  I don't want to go out to break with the man that I'm calling.
[01:14:07.000 --> 01:14:10.000]  Get the Hastings Clip Ready again.
[01:14:10.000 --> 01:14:16.000]  The man I'm calling, Colonel William Barrett Travis, part two.
[01:14:16.000 --> 01:14:20.000]  Because when he said, we've all got to stand up and stop complying and stop going along
[01:14:20.000 --> 01:14:23.000]  with the lies, because they know journalists all know about all this info.
[01:14:23.000 --> 01:14:25.000]  We all need to start firing.
[01:14:25.000 --> 01:14:29.000]  When they said that, they said, kill him, because he's a leader.
[01:14:29.000 --> 01:14:30.000]  And you know what?
[01:14:30.000 --> 01:14:31.000]  His idea will go on.
[01:14:31.000 --> 01:14:32.000]  We all know.
[01:14:32.000 --> 01:14:33.000]  Remember Hastings.
[01:14:33.000 --> 01:14:34.000]  Here it is.
[01:14:34.000 --> 01:14:38.000]  The Obama administration has clearly declared war on the press.
[01:14:38.000 --> 01:14:42.000]  It's declared war on investigative journalists, our sources.
[01:14:42.000 --> 01:14:47.000]  I think the only recourse to this kind of behavior by the government is to say back to the government,
[01:14:47.000 --> 01:14:49.000]  we declare war on you.
[01:14:49.000 --> 01:14:55.000]  And from this point forward, we should no longer, as a media, as a whole, cooperate in any manner
[01:14:55.000 --> 01:14:59.000]  with the government in terms of when we're doing national security stories.
[01:14:59.000 --> 01:15:03.000]  We should withdraw all our cooperation, and we should publish everything we know, because
[01:15:03.000 --> 01:15:04.000]  it's a free press.
[01:15:04.000 --> 01:15:07.000]  It's not a free except for when the government tells me to do it for us.
[01:15:07.000 --> 01:15:10.000]  And it will be way too easy going with these guys.
[01:15:10.000 --> 01:15:12.000]  We've let them get away with this for years.
[01:15:12.000 --> 01:15:14.000]  We've let them tell us what to print, what not to print.
[01:15:14.000 --> 01:15:18.000]  And I say be done with it, and everybody should just get together and fire back, because no one else
[01:15:18.000 --> 01:15:21.000]  is going to defend the press.
[01:15:21.000 --> 01:15:23.000]  And they said, oh, really?
[01:15:23.000 --> 01:15:26.000]  The FBI started harassing him, following him, visiting.
[01:15:26.000 --> 01:15:30.000]  He said, I got a big story. I'm going off the radar, going into hiding.
[01:15:30.000 --> 01:15:32.000]  Go read it. Send me all eight times.
[01:15:32.000 --> 01:15:35.000]  Days after we told you, oh, that couldn't be a real email.
[01:15:35.000 --> 01:15:37.000]  Boom, there goes this car.
[01:15:37.000 --> 01:15:39.000]  And you see, that's the human spirit right there.
[01:15:39.000 --> 01:15:41.000]  Hastings is on the right side of history.
[01:15:41.000 --> 01:15:44.000]  Hastings is a man his wife and child can be proud of.
[01:15:44.000 --> 01:15:46.000]  Hastings is what I admire.
[01:15:46.000 --> 01:15:48.000]  Hastings is who I want to be.
[01:15:48.000 --> 01:15:50.000]  We're all Michael Hastings now.
[01:15:50.000 --> 01:15:52.000]  And I stand with Michael Hastings.
[01:15:52.000 --> 01:15:54.000]  And I may end up having his fate.
[01:15:54.000 --> 01:15:58.000]  I say, show me. I'm committed, and we'll never back down.
[01:16:24.000 --> 01:16:29.000]  This is a sampler, a one to two month supply, or get a one to two year supply of soaps
[01:16:29.000 --> 01:16:31.000]  for all your cleaning needs.
[01:16:31.000 --> 01:16:34.000]  You're getting soap products twice as good as what you're using now.
[01:16:34.000 --> 01:16:39.000]  This is an amazing deal, and you will love the way real soap makes your skin feel.
[01:16:39.000 --> 01:16:46.000]  Call 1-800-340-7091 or visit www.FiveStarSoap.com.
[01:16:46.000 --> 01:16:51.000]  Alex and his staff have used these earth-friendly pure soaps for years.
[01:16:51.000 --> 01:17:00.000]  Visit www.FiveStarSoap.com or call 1-800-340-7091 for a catalog.
[01:17:22.000 --> 01:17:25.000]  Simply Safe is independent and off the grid.
[01:17:25.000 --> 01:17:29.000]  It runs on battery power, so even if the grid goes down, you're protected.
[01:17:29.000 --> 01:17:36.000]  It's completely customizable, so you can use it in your home, business, boat, trailer, storage unit, or shed.
[01:17:36.000 --> 01:17:38.000]  Get Simply Safe.com.
[01:17:38.000 --> 01:17:43.000]  Simply Safe is also ridiculously easy to install yourself in under 20 minutes.
[01:17:43.000 --> 01:17:46.000]  So there's no need to let a stranger into your home.
[01:17:46.000 --> 01:17:50.000]  If you move or need to relocate, you can take the system with you wherever you go.
[01:17:50.000 --> 01:17:57.000]  You aren't always at home, but Simply Safe will stand guard, protecting your property 24 hours a day, 7 days a week.
[01:17:57.000 --> 01:18:00.000]  Again, that's GetSimplySafe.com.
[01:18:00.000 --> 01:18:04.000]  You may be arrested and or subject to other police action.
[01:18:04.000 --> 01:18:09.000]  tyranny is here. The grim future foretold in 1984 has become reality.
[01:18:09.000 --> 01:18:12.000]  It really says that the state is God.
[01:18:12.000 --> 01:18:17.000]  The United States is now recognized globally as one of the most oppressive police states on earth.
[01:18:17.000 --> 01:18:24.000]  This film conclusively proves the existence of a secret network of FEMA cams, now being expanded nationwide.
[01:18:24.000 --> 01:18:30.000]  This documentary exposes how the continuity of government program has established an old powerful shadow state.
[01:18:30.000 --> 01:18:34.000]  Police state 4 chronicles the sickening depth to which our republic has fallen.
[01:18:34.000 --> 01:18:38.000]  Prepare to enter the secretive world of emergency dictatorship.
[01:18:38.000 --> 01:18:44.000]  Body scanners, sound cameras, citizen spies, staged terror and cameras on every street corner.
[01:18:44.000 --> 01:18:48.000]  It's only the beginning of the New World Order's hellish plan.
[01:18:48.000 --> 01:18:51.000]  The police state isn't coming. It's here.
[01:18:51.000 --> 01:19:20.000]  Secure your copy today at infowars.com or see it online in the highest quality at PrismPlanet.tv.
[01:19:21.000 --> 01:19:22.000]  Do you really be a problem?
[01:19:22.000 --> 01:19:28.000]  eFoodsDirect has a plan to maximize your food dollar and guarantee you'll be glad you ordered food.
[01:19:28.000 --> 01:19:34.000]  Until June 30th, buy three of any food item and receive the fourth one free, with free shipping.
[01:19:34.000 --> 01:19:35.000]  The guarantee.
[01:19:35.000 --> 01:19:40.000]  After September 20th, when you've seen what happened with food prices and shortages,
[01:19:40.000 --> 01:19:45.000]  if you're not glad you ordered food, return the food unopened for a full refund.
[01:19:45.000 --> 01:19:51.000]  Go to eFoodsDirect.com slash Alex or call 800-409-5633.
[01:19:51.000 --> 01:20:01.000]  Your peace of mind guarantee eFoodsDirect.com slash Alex or 800-409-5633.
[01:20:01.000 --> 01:20:04.000]  Coast to coast, direct from Austin.
[01:20:04.000 --> 01:20:08.000]  You're listening to the Alex Jones Broadcasting Network.
[01:20:08.000 --> 01:20:10.000]  Network.
[01:20:10.000 --> 01:20:16.000]  We are on the march. The empire is on the run.
[01:20:16.000 --> 01:20:21.000]  Alex Jones and the GCN Radio Network.
[01:20:21.000 --> 01:20:45.000]  I'm waiting in my cold cell when the bell begins to chime, reflecting on my past life and it doesn't have much time.
[01:20:45.000 --> 01:20:53.000]  Because at five o'clock, they take me to the gallows.
[01:20:53.000 --> 01:20:58.000]  Sands of time for our constitutional republic.
[01:20:58.000 --> 01:21:02.000]  Sands of time for me.
[01:21:02.000 --> 01:21:04.000]  Our running low.
[01:21:04.000 --> 01:21:09.000]  All right. Now, we're going to go over some of the specs in the next segment and then go to your phone calls.
[01:21:09.000 --> 01:21:22.000]  But the model of car of the brand new Mercedes that Michael Hastings was driving has the special cruise control system where if it sees a car about to come into you, it will take control.
[01:21:22.000 --> 01:21:26.000]  And if it says you're speeding, it will take control.
[01:21:26.000 --> 01:21:30.000]  And these are the type of cars that are very easy to remote control.
[01:21:30.000 --> 01:21:35.000]  The Germans, the Japanese and others have been putting these out the last few years. I think it's super creepy.
[01:21:35.000 --> 01:21:40.000]  I have driven one of my friends, Mercedes, that does this.
[01:21:40.000 --> 01:21:46.000]  And if you start going over into another lane and there's a car anywhere near, it will pull you back over.
[01:21:46.000 --> 01:21:48.000]  Automatic control.
[01:21:48.000 --> 01:21:50.000]  And see, they're coming out with Google cars.
[01:21:50.000 --> 01:21:54.000]  They're coming out with all of these systems.
[01:21:54.000 --> 01:21:59.000]  And they're going to argue and are already arguing that the cars are safer.
[01:21:59.000 --> 01:22:01.000]  So the computer needs to drive you.
[01:22:01.000 --> 01:22:05.000]  You can feel like you're driving, but really the autopilot is going to be driving.
[01:22:05.000 --> 01:22:08.000]  And again, this is the control it gives the system.
[01:22:08.000 --> 01:22:19.000]  Just like a Xbox Connect in your house uses wireless internet that can actually see through walls to scan your body, your face, everything.
[01:22:19.000 --> 01:22:23.000]  So he was driving a Mercedes C250.
[01:22:23.000 --> 01:22:25.000]  Now, here is car and driver.
[01:22:25.000 --> 01:22:28.000]  Here's an article out of car and driver.
[01:22:28.000 --> 01:22:31.000]  And I'm not saying this is how he was killed.
[01:22:31.000 --> 01:22:36.000]  But people said, oh, yes, he was speeding at a high rate of speed and then his vehicle just blew up in the street.
[01:22:36.000 --> 01:22:38.000]  That's what multiple witnesses have said.
[01:22:38.000 --> 01:22:40.000]  It looks like a car bomb to me.
[01:22:40.000 --> 01:22:48.000]  But regardless, since this theory came out that maybe they remote controlled it, they had drone aircraft in World War II, the Germans and the U.S. did.
[01:22:48.000 --> 01:22:50.000]  People still think they don't have drone aircraft nowadays.
[01:22:50.000 --> 01:22:52.000]  What do you think the drones are?
[01:22:52.000 --> 01:23:02.000]  You know, I said on 9-11, we had evidence they were drone operating the aircraft and gas was released on board the aircraft because the only real phone calls that got out from air phones were sturdices, coughing, saying, there's gas.
[01:23:02.000 --> 01:23:04.000]  I can't breathe.
[01:23:04.000 --> 01:23:06.000]  You nerve gas everybody.
[01:23:06.000 --> 01:23:07.000]  Then you remote control.
[01:23:07.000 --> 01:23:09.000]  It turns out those planes had been fitted with that.
[01:23:09.000 --> 01:23:11.000]  And people go, you can't remote control planes.
[01:23:11.000 --> 01:23:13.000]  It's like, excuse me.
[01:23:13.000 --> 01:23:18.000]  They talked about putting it on all planes by law so hijackers couldn't take over.
[01:23:18.000 --> 01:23:21.000]  How do you stop the hacker hijacker?
[01:23:21.000 --> 01:23:25.000]  Especially if it's Skynet run by a bunch of globalists.
[01:23:25.000 --> 01:23:27.000]  So they're putting in a Skynet system.
[01:23:27.000 --> 01:23:29.000]  They're just going to use it to control us.
[01:23:29.000 --> 01:23:31.000]  Here's car and driver.
[01:23:31.000 --> 01:23:35.000]  Can your car be hacked?
[01:23:35.000 --> 01:23:38.000]  This came out in July of 2011.
[01:23:38.000 --> 01:23:47.000]  Currently, there's nothing to stop anyone with malicious intent and some computer programming skills from taking command of your vehicle after gaining access.
[01:23:47.000 --> 01:23:56.000]  A hacker could control everything from which song plays on the radio to whether the brakes work to how fast your vehicle drives.
[01:23:56.000 --> 01:24:03.000]  And I'm seeing more and more deaths where they don't shoot you or ambassadors and people they want to get rid of all over the world.
[01:24:03.000 --> 01:24:08.000]  When they're in a new vehicle, it just takes off wildly and drives right into a pylon.
[01:24:08.000 --> 01:24:10.000]  So be aware that that goes on.
[01:24:10.000 --> 01:24:15.000]  Now, maybe you don't believe car and driver.
[01:24:15.000 --> 01:24:22.000]  Let's, and you can look at that model of Mercedes, it has the system where the computer is already in control.
[01:24:22.000 --> 01:24:24.000]  We've got that on screen for folks that want to look at it.
[01:24:24.000 --> 01:24:26.000]  Driver assist to go with the flow.
[01:24:26.000 --> 01:24:27.000]  How about we say we don't want this?
[01:24:27.000 --> 01:24:33.000]  Just like I told you, on-stars use to listen to you and kill your car if they're coming after you.
[01:24:33.000 --> 01:24:34.000]  And then years later, they admitted it.
[01:24:34.000 --> 01:24:36.000]  Yeah, I was told by an engineer, folks.
[01:24:36.000 --> 01:24:40.000]  I was shown the documents before on-star even came out.
[01:24:40.000 --> 01:24:43.000]  Just like I told you all of this.
[01:24:43.000 --> 01:24:49.000]  I had dinner last night with two senior engineers.
[01:24:49.000 --> 01:24:54.000]  And they were just laughing about how the public, you know, doesn't believe the NSA is listening to everything.
[01:24:54.000 --> 01:24:57.000]  One was with AT&T and the other with another company, I won't name.
[01:24:57.000 --> 01:24:59.000]  And they didn't tell me anything secret.
[01:24:59.000 --> 01:25:02.000]  They were just agreeing with me and saying it's unbelievable and agreed.
[01:25:02.000 --> 01:25:04.000]  Yes, we are the NSA.
[01:25:04.000 --> 01:25:12.000]  Everybody's like, whoa, Google and Facebook and Amazon are all moving NSA and CIA computers into their buildings.
[01:25:12.000 --> 01:25:14.000]  They are the CIA.
[01:25:14.000 --> 01:25:16.000]  They are the NSA.
[01:25:16.000 --> 01:25:18.000]  The NSA and CIA are the lower level.
[01:25:18.000 --> 01:25:24.000]  And then they rotate and revolving doors into the companies where they make millions and billions.
[01:25:24.000 --> 01:25:26.000]  Don't you understand?
[01:25:26.000 --> 01:25:33.000]  It's a private new world order that's exempt from the laws and the taxes using government to set the rules to transfer all your wealth to them.
[01:25:33.000 --> 01:25:37.000]  I know I say that almost every segment because that's the essence of the new world order.
[01:25:37.000 --> 01:25:47.000]  We get communism and police and black uniforms standing around street corners. We get martial law while they fly around in luxury jets above us with life extension technologies.
[01:25:47.000 --> 01:25:52.000]  I told you, 15 years ago they were already growing human organs and cows and harvesting them out.
[01:25:52.000 --> 01:25:55.000]  Now that's admitted all over the Tokyo news that for years they've been doing it.
[01:25:55.000 --> 01:25:56.000]  And now it's perfect.
[01:25:56.000 --> 01:25:59.000]  They're growing new nose, new eyes, new heart, whatever you want.
[01:25:59.000 --> 01:26:02.000]  Nature will Robinson. Nature will Robinson.
[01:26:02.000 --> 01:26:04.000]  And the point is I'm not even saying all this stuff is bad.
[01:26:04.000 --> 01:26:06.000]  The point is you need to know it's there.
[01:26:06.000 --> 01:26:08.000]  Let's go to this clip of DARPA.
[01:26:08.000 --> 01:26:11.000]  This is, this is up on infoawards.com.
[01:26:11.000 --> 01:26:15.000]  This is Dr. Kathleen Fisher, a DARPA program manager.
[01:26:15.000 --> 01:26:19.000]  Talks about the ability to hack into cars, computer systems.
[01:26:19.000 --> 01:26:22.000]  Now this is up on infoawards.com right now.
[01:26:22.000 --> 01:26:25.000]  This has been going on for 20 years, folks.
[01:26:25.000 --> 01:26:29.000]  But let's go ahead and go to the clip, the whole clip is up on infoawards.com.
[01:26:29.000 --> 01:26:31.000]  I'm going to play just a short clip right now. Here it is.
[01:26:31.000 --> 01:26:33.000]  It's not just traditional computers that we need to worry about.
[01:26:33.000 --> 01:26:36.000]  There are many other kinds of systems as well.
[01:26:36.000 --> 01:26:41.000]  The slide that's been omitted showed a result of the researchers at UCSD
[01:26:41.000 --> 01:26:45.000]  and the University of Washington hacking into the dashboard display
[01:26:45.000 --> 01:26:51.000]  of a typical American sedan, making it so that the car was going 140 miles an hour while in park.
[01:26:51.000 --> 01:26:56.000]  Drilling down a little bit, modern vehicles consist of between 30 and 100 embedded control units,
[01:26:56.000 --> 01:26:59.000]  which are essentially small computers connected via a CAN bus.
[01:26:59.000 --> 01:27:04.000]  These cars are required by law to have a diagnostic port typically located under the steering wheel
[01:27:04.000 --> 01:27:10.000]  that allows mechanics to download diagnostic information and to perform software updates.
[01:27:10.000 --> 01:27:14.000]  In a first paper, the researchers from UCSD and the University of Washington
[01:27:14.000 --> 01:27:17.000]  showed that if they could touch the CAN bus through that diagnostic port,
[01:27:17.000 --> 01:27:21.000]  they could take over all of the functionality of the car that's controlled by software.
[01:27:21.000 --> 01:27:25.000]  And in a modern automobile, that's pretty much everything.
[01:27:25.000 --> 01:27:28.000]  The brakes are controlled by software because of anti-lock braking.
[01:27:28.000 --> 01:27:31.000]  The acceleration is controlled by software because of cruise control.
[01:27:31.000 --> 01:27:36.000]  And in those fancy new cars that can park themselves, even the steering is under software control.
[01:27:36.000 --> 01:27:37.000]  All right, that's enough.
[01:27:37.000 --> 01:27:38.000]  The reaction to this first paper.
[01:27:38.000 --> 01:27:44.000]  That's one minute of a 10-minute video, NFLWars.com, on the official DARPA channel.
[01:27:44.000 --> 01:27:47.000]  By the way, DARPA runs it all.
[01:27:47.000 --> 01:27:53.000]  DARPA is what Eisenhower warned about by name in 1961 in his farewell address.
[01:27:53.000 --> 01:27:57.000]  He said, the technocratic elite controlling the military industrial complex.
[01:27:57.000 --> 01:27:59.000]  He said, beware.
[01:27:59.000 --> 01:28:03.000]  He said, the main threat is that, you can pull up, we've played the clip before,
[01:28:03.000 --> 01:28:08.000]  is the technocratic elite that is in control of the military industrial complex.
[01:28:08.000 --> 01:28:12.000]  So that's why we have to beware the military industrial complex.
[01:28:12.000 --> 01:28:15.000]  Meanwhile, there were news articles all over the place.
[01:28:15.000 --> 01:28:16.000]  People sent them to me.
[01:28:16.000 --> 01:28:26.000]  Making fun of us, saying Alex Jones says that Hastings car was remote control.
[01:28:26.000 --> 01:28:30.000]  When I never said that, callers brought it up.
[01:28:30.000 --> 01:28:33.000]  And I said, yes, they can remote control cars.
[01:28:33.000 --> 01:28:37.000]  And yes, they can hack in wirelessly and do it now if your car has Bluetooth.
[01:28:37.000 --> 01:28:40.000]  But I believe it was a car bombed by the signature.
[01:28:40.000 --> 01:28:41.000]  It won't matter.
[01:28:41.000 --> 01:28:45.000]  I predict Rachel Maddow tomorrow will say that I said they remote controlled it.
[01:28:45.000 --> 01:28:48.000]  Just like I didn't say a tornado was sent by Obama in Oklahoma.
[01:28:48.000 --> 01:28:49.000]  She doesn't care.
[01:28:49.000 --> 01:28:51.000]  She just makes it up and says I do.
[01:28:51.000 --> 01:28:52.000]  That's how they operate.
[01:28:52.000 --> 01:28:54.000]  We're going to come back with your phone calls.
[01:28:54.000 --> 01:28:56.000]  I've got a bunch of other news as well.
[01:28:56.000 --> 01:29:00.000]  I haven't gotten to yet dealing with Snowden.
[01:29:00.000 --> 01:29:04.000]  Are we choosing our own destiny or has it been preselected for us?
[01:29:04.000 --> 01:29:10.000]  As we've moved through history, every great leader has had to understand the potential of information.
[01:29:10.000 --> 01:29:17.000]  Billions of dollars have been spent privately and publicly looking at how to tap into your psyche.
[01:29:17.000 --> 01:29:22.000]  From compulsory state education to the Hollywood media brainwashing machine,
[01:29:22.000 --> 01:29:27.000]  we are kept in perpetual bondage to the ideas that shape our actions.
[01:29:27.000 --> 01:29:32.000]  When somebody obscures that feedback loop between you observing and testing it out and verifying it,
[01:29:32.000 --> 01:29:34.000]  they can take total control of your awareness.
[01:29:34.000 --> 01:29:37.000]  All of this is happening so fast, you need to be ahead of the game.
[01:29:37.000 --> 01:29:44.000]  How to engineer the opinion of the American people so that they would not only endorse but demand a war.
[01:29:44.000 --> 01:29:47.000]  There's another one, another plane to take.
[01:29:47.000 --> 01:29:54.000]  There is an increased need to support our immunity and health.
[01:29:54.000 --> 01:30:01.000]  At Silver Lungs, we are committed to meeting your needs by providing a full selection of silver-based products.
[01:30:01.000 --> 01:30:07.000]  Our most popular silver-based products are the 32-ounce nano-silver solution.
[01:30:07.000 --> 01:30:21.000]  Our 2-ounce nano-silver nasal applicators, as well as our all-natural silver soaps.
[01:30:21.000 --> 01:30:25.000]  Just released is our 100% natural silver gel.
[01:30:25.000 --> 01:30:33.000]  Our new silver gel is not based on synthetic gelling agents, which quickly evaporate and leave the silver at the surface.
[01:30:33.000 --> 01:30:39.000]  But rather, we have formulated our silver gel using the natural skin nourishing chemistry of aloe vera
[01:30:39.000 --> 01:30:45.000]  to quickly penetrate and nourish the skin while delivering the silver more effectively.
[01:30:45.000 --> 01:30:54.000]  Visit www.silverlungs.com and click on our store page to find what silver-based products are best for you.
[01:30:54.000 --> 01:31:04.000]  That's www.silverlungs.com.
[01:31:25.000 --> 01:31:29.000]  Supernatural silver can help combat over 300 different conditions
[01:31:29.000 --> 01:31:35.000]  and it has the ability to kill over 143 types of bacteria, viruses, mold and yeast.
[01:31:35.000 --> 01:31:40.000]  Supernatural silver's patented technology includes advanced scientific research
[01:31:40.000 --> 01:31:47.000]  with over 180 scientific studies conducted at independent universities, hospitals, research institutions and nursing homes.
[01:31:47.000 --> 01:31:53.000]  To see how Supernatural silver can change your life, go to www.supernaturalsilver.com.
[01:31:53.000 --> 01:31:59.000]  Use the promo code Silver2013 for 20% off and like us on Facebook.
[01:32:23.000 --> 01:32:29.000]  Supernatural silver is independent and off the grid. It runs on battery power, so even if the grid goes down, you are protected.
[01:32:29.000 --> 01:32:36.000]  It's completely customizable, so you can use it in your home, business, boat, trailer, storage unit or shed.
[01:32:36.000 --> 01:32:38.000]  Get simplysafe.com.
[01:32:38.000 --> 01:32:46.000]  Simplysafe is also ridiculously easy to install yourself in under 20 minutes, so there's no need to let a stranger into your home.
[01:32:46.000 --> 01:32:50.000]  If you move or need to relocate, you can take the system with you wherever you go.
[01:32:50.000 --> 01:32:57.000]  You aren't always at home, but Simplysafe will stand guard, protecting your property 24 hours a day, 7 days a week.
[01:32:57.000 --> 01:33:01.000]  Again, that's get simplysafe.com.
[01:33:01.000 --> 01:33:11.000]  Coast to coast, direct from Austin. You're listening to the Alex Jones Broadcasting Network.
[01:33:11.000 --> 01:33:19.000]  Music
[01:33:19.000 --> 01:33:22.000]  You can run on for a long time.
[01:33:22.000 --> 01:33:32.000]  You can run on for a long time. Run on for a long time. Run on for a long time.
