whisper_model_load: loading model from 'whisper.cpp/models/ggml-large.bin'
whisper_model_load: n_vocab       = 51865
[01:45:29.480 --> 01:45:33.560]   that was spearheading it up did basically get rid of all Christians now
[01:45:33.560 --> 01:45:38.160]   we've got the war on Christianity and Jesus said if the Christians lose their
[01:45:38.160 --> 01:45:42.200]   salt they're going to be trodden under the foot okay when when I pray for you
[01:45:42.200 --> 01:45:46.280]   Alex I know you probably know this and if you don't I want to share this I pray
[01:45:46.280 --> 01:45:49.720]   for you when I pray for people globally internationally and sometimes have a
[01:45:49.720 --> 01:45:53.160]   listening audience of 7 million no I know you pray for me on air I really
[01:45:53.160 --> 01:45:56.160]   appreciate that yes no no and I'm just saying this though there are
[01:45:56.160 --> 01:46:01.960]   intercessors that will tell me stuff that I could not have known about for
[01:46:01.960 --> 01:46:05.880]   one time and I'm look I'm just gonna leave it at this is the danger that you
[01:46:05.880 --> 01:46:09.560]   and your family were in that was stopped because people who love you Alex and I'm
[01:46:09.560 --> 01:46:16.600]   one of them who pray and receive look there are men of God in the highest
[01:46:16.600 --> 01:46:21.280]   ranks of the military I'm talking real men of God these guys are some of the
[01:46:21.280 --> 01:46:25.240]   most dangerous men in the world but they do love God on the other hand some of
[01:46:25.240 --> 01:46:29.880]   the most evil and wicked men in the kingdom of hell and Satan are warring so
[01:46:29.880 --> 01:46:33.200]   there's a battle going on and I tried to get that through to people and they
[01:46:33.200 --> 01:46:37.280]   thought that basically I had too much wacky tobacco by the way don't smoke so
[01:46:37.280 --> 01:46:42.400]   the point is is that we're in a time period now where the book of Revelation
[01:46:42.400 --> 01:46:46.320]   and so revelation of Jesus that Jesus is the one that's telling us all this
[01:46:46.320 --> 01:46:51.760]   stuff's gonna come how about the NSA how about all of the push towards the entire
[01:46:51.760 --> 01:46:56.720]   being able we won't be able to buy solar train unless we take the mark of the
[01:46:56.720 --> 01:47:00.480]   beast all the biometric scanning all that stuff so how does all this play in
[01:47:00.480 --> 01:47:08.120]   all of every single issue boils around creating a global conflagration in which
[01:47:08.120 --> 01:47:15.360]   the false Messiah will come and bring a false peace you can see now exactly how
[01:47:15.360 --> 01:47:20.360]   foreign policy is going in and whether Prince Bandar of Saudi Arabia was behind
[01:47:20.360 --> 01:47:25.920]   it or not I will tell you this that Moscow knows of better than anybody due
[01:47:25.920 --> 01:47:30.040]   to their intelligence apparatus just the capabilities of Saudi Arabia
[01:47:30.040 --> 01:47:34.920]   separate and apart from the US backing them now that that you heard Saudi
[01:47:34.920 --> 01:47:39.360]   Arabia said that they felt betrayed by the entity in the White House that's how
[01:47:39.360 --> 01:47:44.440]   I refer to him well he has betrayed him he betrays everyone because he believes
[01:47:44.440 --> 01:47:49.640]   in the return of the Mahdi it doesn't matter what he says publicly the tree is
[01:47:49.640 --> 01:47:56.000]   known by the fruit it bears so all of the geopolitical realm is based on this
[01:47:56.000 --> 01:47:59.800]   the same thing with the financial collapse you know we can warn you can
[01:47:59.800 --> 01:48:04.280]   warn have been for years what the plan is and we've been collapsing they just
[01:48:04.280 --> 01:48:07.040]   they just keep denying let me throw one thing in and when you get back in the
[01:48:07.040 --> 01:48:10.360]   financial collapse again Steve quayle joins us syndicated radio host right now
[01:48:10.360 --> 01:48:14.240]   Steve quayle calm I'm Alex Jones with info wars calm if you just tuned across
[01:48:14.240 --> 01:48:18.240]   the dollar wondering what you're listening to the UN is setting up as you
[01:48:18.240 --> 01:48:24.520]   know 10 global regions Bible says that 10 sub regions per region the UN has
[01:48:24.520 --> 01:48:28.720]   said and David Rockefeller has said and Kissinger has written publicly and said
[01:48:28.720 --> 01:48:32.880]   all they need is a goal the right global crisis and the nations of the world will
[01:48:32.880 --> 01:48:37.120]   give up all their liberty and accept a one-world government now they're openly
[01:48:37.120 --> 01:48:43.440]   announcing this and Albert Pike wrote in 1878 the head of the Illuminati he said
[01:48:43.440 --> 01:48:48.440]   we're going to have a first world war a second world war to bring in the League
[01:48:48.440 --> 01:48:52.440]   of Nations and the UN then we'll have a third world war between Christianity
[01:48:52.440 --> 01:48:56.760]   Islam with Judaism in the middle and then out of that Lucifer our God will
[01:48:56.760 --> 01:49:01.520]   take over so whether the Bible's a real thing or not the point is there they are
[01:49:01.520 --> 01:49:05.960]   manifesting it like a science fiction book science fiction of a hundred years
[01:49:05.960 --> 01:49:09.320]   ago has now become reality so even to atheists out there of course I believe
[01:49:09.320 --> 01:49:12.600]   it to be true and no it is even to atheists that don't get that they have
[01:49:12.600 --> 01:49:16.560]   to understand by believing it it's been manifest and it's not us believing it
[01:49:16.560 --> 01:49:21.600]   that manifested as Christians the evil ones follow the Bible closer than
[01:49:21.600 --> 01:49:26.800]   Christians do they just follow it from the other perspective that's an amazing
[01:49:26.800 --> 01:49:31.760]   statement Alex because no one knows the devil the Bible better than the devil
[01:49:31.760 --> 01:49:35.760]   from the standpoint that's what he tempted Jesus with when he took him up
[01:49:35.760 --> 01:49:40.160]   on the top the top of the temple you know bow down worship me and I'll give
[01:49:40.160 --> 01:49:43.840]   you all the power of the kingdoms of the world now here's what's interesting the
[01:49:43.840 --> 01:49:49.680]   same day that we had the situation that Russia gets hit the back in the oil
[01:49:49.680 --> 01:49:54.920]   train blows up and their whole city now is going to be supposedly vacated
[01:49:54.920 --> 01:49:58.360]   remember the old statement of the Illuminati don't let a good crisis go
[01:49:58.360 --> 01:50:02.960]   to waste also the Russian read Chinese troops now this is the one that really
[01:50:02.960 --> 01:50:06.720]   prized people may deny that and I didn't deny that even though I had Robert Jones
[01:50:06.720 --> 01:50:11.840]   on my show years ago telling that he had a relative that was sent to Moscow the
[01:50:11.840 --> 01:50:17.080]   Soviet or Russian government took him in and showed him the letter that was sent
[01:50:17.080 --> 01:50:22.680]   by the DHS to request Russian troops to come to the United States to help and
[01:50:22.680 --> 01:50:27.440]   gun cops let me stop you in in leo 9 they put out too much of the document on
[01:50:27.440 --> 01:50:32.440]   the famous side of many troops from 15 nations participated in civil suppression
[01:50:32.440 --> 01:50:37.440]   of revolts in America they have deals with Mexico and Canada vice versa our
[01:50:37.440 --> 01:50:42.200]   troops go into both nations and Steve it was you first in the mid 90s that said
[01:50:42.200 --> 01:50:46.960]   that Russians were training to go up against Americans under North Com before
[01:50:46.960 --> 01:50:50.800]   the term North Com was even public and now in the last year we've seen them
[01:50:50.800 --> 01:50:56.080]   publicly training not they're looking inside the b1 bombers or b2 bombers to
[01:50:56.080 --> 01:50:59.280]   make sure they can't take nukes under treaty no they're they're training
[01:50:59.280 --> 01:51:03.200]   domestically so how is our government with the wood attacking Russia while at
[01:51:03.200 --> 01:51:06.440]   the same time bringing them here
[01:51:06.440 --> 01:51:12.920]   the idea of somebody on what you see as our government is calling the shots you
[01:51:12.920 --> 01:51:17.840]   know the puppeteers behind the puppet so to speak and what is really challenging
[01:51:17.840 --> 01:51:22.480]   Alex as you know is to get even though you show pictures of Russian armor
[01:51:22.480 --> 01:51:28.440]   Russian hind gunships the all of the different pictures of the troops the
[01:51:28.440 --> 01:51:33.640]   training what people got to remember is this there's no shortage of funds for
[01:51:33.640 --> 01:51:38.000]   the statement that the president made that we need another army beyond the
[01:51:38.000 --> 01:51:41.920]   regular military that's why the regular military the veterans have been
[01:51:41.920 --> 01:51:46.640]   decimated they're being intentionally destroyed and I tried to get the
[01:51:46.640 --> 01:51:51.080]   veterans to understand that and I'm just one voice but you know I'd at least I've
[01:51:51.080 --> 01:51:55.360]   got a large microphone sometimes I know the number one terror threat we broke
[01:51:55.360 --> 01:51:59.880]   these documents five years ago is returning military and now that's all
[01:51:59.880 --> 01:52:04.800]   public and the government trains 24/7 to go after anybody who isn't going to join
[01:52:04.800 --> 01:52:07.480]   with Sauron
[01:52:07.480 --> 01:52:12.160]   and now the thing that it even gets worse when you brought out the my acrobat
[01:52:12.160 --> 01:52:15.800]   I'm sorry we got to cover so much you know and I get accused of talking too
[01:52:15.800 --> 01:52:20.520]   fast and I tell people this openly I said I wish I had Alex's energy and youth
[01:52:20.520 --> 01:52:25.720]   because brother you know after 20 some years of this you get tired and you get
[01:52:25.720 --> 01:52:29.680]   worn down and by the grace of God it's the people that pray for you for me for
[01:52:29.680 --> 01:52:34.040]   others that are you know in essence holding up our hands like I would like
[01:52:34.040 --> 01:52:37.280]   Joshua and Caleb or whoever held up Moses's hands when the battle was
[01:52:37.280 --> 01:52:41.960]   against him but what I'm saying in all this is simply this is that there is a
[01:52:41.960 --> 01:52:48.240]   spiritual battle that is playing out in the physical playing the battle is real
[01:52:48.240 --> 01:52:53.440]   behind the scenes our military certain factions our military are killing each
[01:52:53.440 --> 01:52:57.840]   other off it's true in the intelligence agency the whistleblowers are being
[01:52:57.840 --> 01:53:03.440]   decimated the bragging that quote never in the history of America that I know
[01:53:03.440 --> 01:53:08.120]   what a president make the statement that this one made that he's really good at
[01:53:08.120 --> 01:53:13.760]   killing people the whole drones the Skynet the layout of the Predator movies
[01:53:13.760 --> 01:53:21.480]   and the layout of the entire if you will plan to subjugate the planet totally the
[01:53:21.480 --> 01:53:26.240]   DNA and that's the question I'm gonna ask you Alex Texas is kind of a dichotomy
[01:53:26.240 --> 01:53:31.440]   to me I love Texas I lived there back and forth for a number of years a lot of
[01:53:31.440 --> 01:53:36.080]   time I lived in Irving Irvine and Dallas but the thing is is I guess what I is is
[01:53:36.080 --> 01:53:40.080]   troubling to me is it seems like Texas wants to implement all these strange
[01:53:40.080 --> 01:53:44.360]   search procedures I know what you guys were facing when you tried to just have
[01:53:44.360 --> 01:53:49.440]   your constitutional rights why is it I mean it seems like the globalists know
[01:53:49.440 --> 01:53:52.840]   that that Texas is one of the main points that has people that might lead a
[01:53:52.840 --> 01:53:58.160]   resistance to take the Republic back so we are getting hit the hardest like the
[01:53:58.160 --> 01:54:01.880]   main fortress they're trying to bring us down
[01:54:01.880 --> 01:54:12.240]   you know Texas well when they have police attack us demonstrating and
[01:54:12.240 --> 01:54:16.480]   things the Dallas police wouldn't do it they brought in federalized sheriff's
[01:54:16.480 --> 01:54:21.200]   deputies who look like bouncers from clubs with their shirts hanging out to
[01:54:21.200 --> 01:54:25.640]   attack us and that's they've got special units of evil people they'll do whatever
[01:54:25.640 --> 01:54:28.000]   they're told
[01:54:47.520 --> 01:54:52.200]   look all they do is demonize it and and say that they wish the South was dead
[01:54:52.200 --> 01:54:58.280]   and kill kill Phil Robertson and get rid of anybody in the South as racist
[01:54:58.280 --> 01:55:01.600]   absolutely because as as bad as the South is with some of the things in it
[01:55:01.600 --> 01:55:05.880]   it still has Christianity people still say hi to you people are more loving
[01:55:05.880 --> 01:55:09.040]   that's what I've experienced and they want to eradicate that and have them be
[01:55:09.040 --> 01:55:12.560]   a bunch of plastic trendies
[01:55:12.560 --> 01:55:17.600]   really great work what they want is they want a Tomatone they want robots
[01:55:17.600 --> 01:55:20.600]   and that's where the whole point you know when I wrote the book genetic arm
[01:55:20.600 --> 01:55:24.840]   again I just want to share with people something never in the history of the
[01:55:24.840 --> 01:55:31.400]   world has there been so much denial of the obvious that these entities and
[01:55:31.400 --> 01:55:37.480]   they're a supernaturally wicked group of people who claim that they are literally
[01:55:37.480 --> 01:55:45.800]   Lucifer's bloodline you quoted morals all these royalty all of them
[01:55:45.800 --> 01:55:51.800]   so it's fascinating to me that every action who is it again you can say
[01:55:51.800 --> 01:55:56.960]   anything about anybody in the world no black you mentioned Jesus you mentioned
[01:55:56.960 --> 01:56:01.880]   the word Christmas you mentioned anything and they have this group of
[01:56:01.880 --> 01:56:07.520]   trolls that climbs out of the primordial slime to attack Jesus I'm telling you
[01:56:07.520 --> 01:56:11.320]   this there's going to be a backlash because when you stand up for truth you
[01:56:11.320 --> 01:56:16.080]   cannot stand up for truth and not absolutely come to conclusion that Jesus
[01:56:16.080 --> 01:56:20.480]   is the truth look it's not a religious argument anymore it's a matter of it's a
[01:56:20.480 --> 01:56:25.200]   fact the evil people that have the evil fruits want to destroy real Christianity
[01:56:25.200 --> 01:56:29.840]   they've tried to take it over they've created Christian oid plastic fake groups
[01:56:29.840 --> 01:56:34.280]   infiltrating it just like the tea party they tried to infiltrate it but it is
[01:56:34.280 --> 01:56:39.360]   they literally have a spiritual hatred and Christians are more persecuted now
[01:56:39.360 --> 01:56:44.400]   than ever before and everywhere the UN goes whether it's Syria or Central
[01:56:44.400 --> 01:56:51.200]   Africa they are murdering Christians just with total savage abandonment
[01:56:51.200 --> 01:56:55.080]   I'm always accused I don't know if you are but what we do what we do we tell
[01:56:55.080 --> 01:56:58.720]   you what to do you've got to get this out of your mind that there's any truth
[01:56:58.720 --> 01:57:03.880]   on the mainstream news media there is no truth you have to boycott them you have
[01:57:03.880 --> 01:57:09.000]   to avoid them and pretty soon even they you know it's amazing they hate us but
[01:57:09.000 --> 01:57:13.360]   they still want the last vestige of money the idea that they're taking our
[01:57:13.360 --> 01:57:18.800]   DNA you know they have stripped us of our dignity God gave mankind the most
[01:57:18.800 --> 01:57:23.760]   amazing thing the universe so amazing that all of the fallen angels and
[01:57:23.760 --> 01:57:28.360]   Lucifer himself hated it God said he created man in his image and likeness
[01:57:28.360 --> 01:57:32.840]   so by destroying mankind they can't obviously destroy God but it's like a
[01:57:32.840 --> 01:57:35.800]   woman who gets mad at a boyfriend she can't you know get her hands around
[01:57:35.800 --> 01:57:41.720]   that's right Satan is scorned Satan is scorned yeah so that's the hatred that
[01:57:41.720 --> 01:57:47.880]   is being manifested should be even to an unbeliever amazing because look what are
[01:57:47.880 --> 01:57:50.920]   we telling people we're not telling people to send Johnny out and blow
[01:57:50.920 --> 01:57:54.880]   himself up we're telling people look you've got to understand this is a
[01:57:54.880 --> 01:57:59.040]   spiritual battle now I understand and you understand that this thing is not
[01:57:59.040 --> 01:58:04.520]   going to stay in the spiritual realm but there has been a denial and even the DHS
[01:58:04.520 --> 01:58:08.480]   now has compromised churches where I literally heard Alex you probably know
[01:58:08.480 --> 01:58:12.200]   this too that people going to home Bible studies if they're under a make a church
[01:58:12.200 --> 01:58:16.600]   have to be fingerprinted and they have to have their dossiers it's why I've
[01:58:16.600 --> 01:58:19.920]   been against Facebook all along you know there are people that share the
[01:58:19.920 --> 01:58:24.280]   Bible they're bringing connect systems in to spy on the kids the churches are
[01:58:24.280 --> 01:58:29.080]   telling women to leave their husbands these mega churches are satanic command
[01:58:29.080 --> 01:58:35.040]   bases do you remember Alex we did a show and this is this I get excited so if I
[01:58:35.040 --> 01:58:40.000]   found enthusiastic we did a show talking about Stasi Marcus Wolf
[01:58:40.000 --> 01:58:44.840]   Evgeny Primakov we talked about those people that were brought in from the
[01:58:44.840 --> 01:58:49.800]   most notorious spy agencies to set up the very protocols and the very person
[01:58:49.800 --> 01:58:53.880]   by the way when I first heard you say that and Al Martin I went and dug it up
[01:58:53.880 --> 01:58:58.480]   the congressional record the million 100,000 that Marcus Wolf was paid the
[01:58:58.480 --> 01:59:02.320]   former head of the Stasi in a three-year contract per year to help set up
[01:59:02.320 --> 01:59:07.080]   homeland security they literally are setting it up directly off the East
[01:59:07.080 --> 01:59:11.200]   German blueprint yeah let me tell you something it's a 30-second story that
[01:59:11.200 --> 01:59:16.160]   will appreciate this it's amazing I sat with a very famous Russian I won't use
[01:59:16.160 --> 01:59:22.320]   his name and he may be dead now a number of years ago ten years ago in Reno
[01:59:22.320 --> 01:59:25.840]   basically blah blah blah buying a whole lot of vodka and a whole lot of shrimp
[01:59:25.840 --> 01:59:31.880]   etc and oh he just looked at me and he said and I'll do the best I can you
[01:59:31.880 --> 01:59:38.560]   Americans are so foolish he said you spend trillions to fight us and now you
[01:59:38.560 --> 01:59:43.720]   pay us hundreds of millions to destroy your own people now that's pretty
[01:59:43.720 --> 01:59:48.880]   telling Alex ten years ago you know I don't remember what my bill was but it
[01:59:48.880 --> 01:59:52.560]   was a couple thousand bucks but it's priceless and I'm not saying that to
[01:59:52.560 --> 01:59:57.600]   brag what I'm saying is this is that what's happening is playing to the world
[01:59:57.600 --> 02:00:01.560]   except the people that are mind-controlled zombies exactly exactly
[02:00:01.560 --> 02:00:05.920]   and and I have these trendies who follow the trend they are they download whatever
[02:00:05.920 --> 02:00:09.720]   the new program is and follow it and hold on to that like a lifeboat even
[02:00:09.720 --> 02:00:13.360]   though it's a lead bowling ball taking them to the bottom of the ocean like a
[02:00:13.360 --> 02:00:18.760]   millstone they will buy anything they're told that's what a trendy is they are
[02:00:18.760 --> 02:00:23.520]   people that believe the world is going to fulfill them when whatever the world
[02:00:23.520 --> 02:00:28.920]   is selling you better believe is pure poison Steve quills our guest speak of
[02:00:28.920 --> 02:00:32.440]   the devil the former CIA directors come out with a new Facebook program for
[02:00:32.440 --> 02:00:36.600]   neighborhoods Leanne McAdoo went out to investigate that's a three-minute report
[02:00:36.600 --> 02:00:40.760]   coming up the next hour with Steve quail stay with us
[02:00:42.560 --> 02:00:52.400]   this is GCN the Genesis communications radio network introducing pro wine all
[02:00:52.400 --> 02:00:57.120]   of your filtration in one system portable on the go no more do you have
[02:00:57.120 --> 02:01:01.520]   two or three filters to just reduce sodium fluoride you have a system that
[02:01:01.520 --> 02:01:07.120]   cuts out the sodium fluoride and up to 95% of hydrofluorosilic acid advanced
[02:01:07.120 --> 02:01:11.320]   manufacturing technology combines silver impregnated white ceramic with
[02:01:11.320 --> 02:01:15.580]   new aqua medics advanced media for removal of fluoride and other heavy
[02:01:15.580 --> 02:01:20.120]   metals all in one filter element it is the only one that does it and out of the
[02:01:20.120 --> 02:01:25.120]   gates we have a discounted at 10% off with promo code water this is the only
[02:01:25.120 --> 02:01:31.520]   system that in one unit helps reduce or remove pesticides herbicides chloramines
[02:01:31.520 --> 02:01:36.920]   ammonia and chlorine hydrofluorosilic acid the most common form of fluoride
[02:01:36.920 --> 02:01:41.720]   not covered by other fluoride filter brands and sodium hexafluorosilicate get
[02:01:41.720 --> 02:01:46.440]   your pro pure with a new pro one filter today at info war store comm or by
[02:01:46.440 --> 02:01:51.520]   calling 888-253-3139
[02:01:51.520 --> 02:02:00.760]   waging war on corruption Alex Jones on the GCM radio network
[02:02:05.080 --> 02:02:12.520]   big brother mainstream media government cover-ups you want answers well so does
[02:02:12.520 --> 02:02:20.200]   he he's Alex Jones on the GCN radio network and now live from Austin Texas
[02:02:20.200 --> 02:02:23.520]   Alex Jones
[02:02:23.520 --> 02:02:31.880]   the world is drunk on delusion and fraud I'm not on some moral high horse ladies
[02:02:31.880 --> 02:02:37.200]   and gentlemen I feel incredibly weak but I know and
[02:02:37.200 --> 02:02:42.880]   that's I can feel it in my spirit folks are praying for us and it's it's just
[02:02:42.880 --> 02:02:48.120]   I'm so sad it's wearying there's a Bible verse that with great knowledge comes
[02:02:48.120 --> 02:02:54.040]   great sorrow and we just have to be honest with ourselves about the type of
[02:02:54.040 --> 02:02:59.080]   world we're in and where this situation is going Steve quails with us for the
[02:02:59.080 --> 02:03:05.160]   rest of the hour Steve quail comm is his website and he joins us right now see
[02:03:05.160 --> 02:03:08.320]   there's only a five minute segment the long segments coming up and we'll
[02:03:08.320 --> 02:03:12.960]   continue well what are some of the things that we haven't gotten into that
[02:03:12.960 --> 02:03:15.920]   we need to cover a financial collapse in the next segment I want to get into that
[02:03:15.920 --> 02:03:20.080]   with you and the state of that the dollar starting to go down right now but
[02:03:20.080 --> 02:03:23.200]   but but what are some of the other big issues that are important I think it's
[02:03:23.200 --> 02:03:27.160]   really critical Alex that people understand that right now we're
[02:03:27.160 --> 02:03:33.560]   experiencing such a convulsion in the geology of the planet and that also is
[02:03:33.560 --> 02:03:36.880]   man-made you know in my book and I got to give a pitch for a book I wrote
[02:03:36.880 --> 02:03:42.040]   because I do was tough for people to grab it in in genetic Armageddon I go
[02:03:42.040 --> 02:03:46.920]   into the whole Nazi plan that was a new Schwab and London the Antarctic and most
[02:03:46.920 --> 02:03:52.760]   people think we won World War two we really didn't 1947 and I go into the
[02:03:52.760 --> 02:03:57.000]   stuff that's leading up to where we're at right now and my book weather wars if
[02:03:57.000 --> 02:04:00.880]   I can just tell people this I'm almost out of genetic Armageddon literally only
[02:04:00.880 --> 02:04:04.240]   have probably two to three dozen copies of that weather wars a couple hundred
[02:04:04.240 --> 02:04:08.200]   but in those and you've read my books and looked at them out you know I do a
[02:04:08.200 --> 02:04:13.320]   lot of footnoting I do a lot of validating just like you do and even
[02:04:13.320 --> 02:04:17.280]   then I find that people just want to shake their heads so what's going on the
[02:04:17.280 --> 02:04:23.200]   world of the manipulation of weather is unlike anything we've ever seen before
[02:04:23.200 --> 02:04:28.360]   because there's never been weather modification in full-scale war the
[02:04:28.360 --> 02:04:32.680]   Russians are using the Chinese are using it we're using it we've got so many
[02:04:32.680 --> 02:04:36.560]   volcanoes going live and one of the very first radio programs I did 20 some years
[02:04:36.560 --> 02:04:40.480]   ago I said you'll know in the end when the world's major volcanoes all come
[02:04:40.480 --> 02:04:44.440]   active at the same time well that puts a lot of sulfur dioxide in the upper
[02:04:44.440 --> 02:04:50.200]   atmosphere it changes the pH of the oceans and what I postulated years ago
[02:04:50.200 --> 02:04:54.160]   is now happening I said what happens when all of the nation start using
[02:04:54.160 --> 02:04:59.200]   weather weapons and all these different wave forms and energy forms start
[02:04:59.200 --> 02:05:03.200]   interfering with each other echoing reverberating bouncing off each other
[02:05:03.200 --> 02:05:09.680]   and what happens to the radiation when it's being attenuated by different
[02:05:09.680 --> 02:05:13.000]   wave forms and also lasers by the way and if people look up and see the chem
[02:05:13.000 --> 02:05:18.000]   trails and that's the greatest I guess disappointment in my life is that people
[02:05:18.000 --> 02:05:25.080]   can't equate chemtrail saturation one day to an outbreak of really severe
[02:05:25.080 --> 02:05:30.560]   respiratory distress the following day I'm in Boson Montana we got sprayed the
[02:05:30.560 --> 02:05:35.400]   other day and now we've got a flu up here and we've got a respiratory
[02:05:35.400 --> 02:05:39.040]   distress I've been fighting it and everybody I know has been fighting it
[02:05:39.040 --> 02:05:43.760]   and they obviously email me and phone call and say have you seen it it's
[02:05:43.760 --> 02:05:49.240]   saturation so the point that I'm trying to make is this in this segment the
[02:05:49.240 --> 02:05:53.200]   volcanoes are critical I use it interesting the guy that's stuck on the
[02:05:53.200 --> 02:05:58.680]   icebreaker was one of the biggest pundits for global warming and I think
[02:05:58.680 --> 02:06:03.760]   that's God sent the humor global warming are you kidding me and see Henry Kissinger's
[02:06:03.760 --> 02:06:09.440]   statement comes into play here they are simply the Nazis and if you will the
[02:06:09.440 --> 02:06:14.200]   globalist and Illuminati they are overwhelming us in all realms we're
[02:06:14.200 --> 02:06:18.520]   getting the economy next but what they're doing is simply super
[02:06:18.520 --> 02:06:23.320]   saturating our senses so we lose our balance and we lose our reference that's
[02:06:23.320 --> 02:06:27.800]   right they're bum-rushing us hitting us with everything and if people think 2013
[02:06:27.800 --> 02:06:32.640]   was big 2014 is gonna be a massive I want to get your trends for 2014 the
[02:06:32.640 --> 02:06:37.080]   economy and more with Steve Quayle toll-free number to join us we'll start
[02:06:37.080 --> 02:06:40.320]   taking calls coming up at the bottom of the hour if you want to get lined up
[02:06:40.320 --> 02:06:44.840]   with your questions or your comments wide open phones for Steve Quayle 800
[02:06:44.840 --> 02:06:53.280]   25 at 990 231 first-time callers 800 25 at 990 231 his website Steve Quayle
[02:06:53.280 --> 02:06:58.280]   comm find all his books and material they're an intriguing person every time
[02:06:58.280 --> 02:07:03.560]   he's on people are amazed the facts are in the studies are legion sodium
[02:07:03.560 --> 02:07:07.920]   fluoride and other toxic members of the fluoride family are devastating the
[02:07:07.920 --> 02:07:12.180]   health and cognitive ability of the American people so why are the social
[02:07:12.180 --> 02:07:17.240]   engineers adding it to the water simple dumb down the host population that the
[02:07:17.240 --> 02:07:21.760]   parasitic technocracy is feeding on we may not have been able to get fluoride
[02:07:21.760 --> 02:07:25.680]   out of the water supply yet but we can help to get it out of our bodies I am
[02:07:25.680 --> 02:07:30.160]   extremely excited to announce the exclusive InfoWars life fluoride shield
[02:07:30.160 --> 02:07:34.960]   formulation using six of the best documented ingredients from around the
[02:07:34.960 --> 02:07:39.200]   world to help the body remove not just toxic fluoride residues from the body
[02:07:39.200 --> 02:07:43.640]   but a whole host of toxic substances let's take a stand against the globalist
[02:07:43.640 --> 02:07:48.160]   by blocking their poisons with fluoride shield I use fluoride shield every day
[02:07:48.160 --> 02:07:52.640]   secure your fluoride shield and other pioneering formulations at InfoWars
[02:07:52.640 --> 02:07:57.600]   life.com today let's start cleansing our bodies now and support the info war at
[02:07:57.600 --> 02:08:02.560]   the same time that's InfoWarsLife.com Alex Jones here to tell you about how
[02:08:02.560 --> 02:08:06.280]   you can help spread liberty worldwide also enjoying what I have found to be
[02:08:06.280 --> 02:08:11.360]   the best tasting 100% organic coffee on the planet for more than a decade my
[02:08:11.360 --> 02:08:14.920]   favorite coffee has come from the high mountains of southern Mexico where the
[02:08:14.920 --> 02:08:19.320]   Chiapas farmers grow their unique shade grown arabica beans we have now managed
[02:08:19.320 --> 02:08:24.320]   to secure these sought-after beans in a highly customized blend discover and try
[02:08:24.320 --> 02:08:30.480]   a bag of the Patriot blend 100% organic coffee at InfoWarsLife.com this coffee
[02:08:30.480 --> 02:08:35.120]   gives you a long smooth pick-me-up for hours without the headaches and heartburn
[02:08:35.120 --> 02:08:38.280]   that so many other coffees give me personally hands down this is my
[02:08:38.280 --> 02:08:42.640]   favorite coffee and it's taken us years to secure connections directly to the
[02:08:42.640 --> 02:08:47.280]   Chiapas Mexican farmers drop by the site today order a bag or two and I don't
[02:08:47.280 --> 02:08:50.600]   think you're going to be disappointed available in original or with our immune
[02:08:50.600 --> 02:08:54.480]   support infusion blend you will be supporting a free press all the while
[02:08:54.480 --> 02:08:59.720]   enjoying a truly great tasting cup of my favorite coffee available at InfoWarsLife.com
[02:08:59.720 --> 02:09:05.000]   in the last 50 years iodine has been phased out of our staple foods
[02:09:05.000 --> 02:09:10.360]   and replaced with the halogen bromine a practice now banned in nations around
[02:09:10.360 --> 02:09:14.760]   the world guess what else is in the halogen family fluoride ladies and
[02:09:14.760 --> 02:09:19.360]   gentlemen Alex Jones here in 1924 the federal government did the right thing
[02:09:19.360 --> 02:09:24.840]   and encouraged salt producers to add iodine it's the good halogen on the
[02:09:24.840 --> 02:09:30.520]   periodic table and the results are on record reports documented a 15-point IQ
[02:09:30.520 --> 02:09:34.800]   increase in areas that had previously been deficient in iodine bottom line
[02:09:34.800 --> 02:09:40.960]   iodine is important unbound clean in a glycerin base nascent iodine was the
[02:09:40.960 --> 02:09:45.440]   answer for myself and my family you will find survival shield nascent iodine
[02:09:45.440 --> 02:09:51.040]   exclusively at InfoWarsLife.com InfoWarsLife survival shield nascent
[02:09:51.040 --> 02:09:56.560]   iodine isn't just for emergencies I take it every day that's InfoWarsLife.com
[02:09:56.560 --> 02:10:02.320]   or call toll-free 888-253-3139
[02:10:08.880 --> 02:10:14.920]   crashing through the lies and disinformation it's Alex Jones on the
[02:10:14.920 --> 02:10:19.080]   GCN radio network
[02:10:19.080 --> 02:10:26.360]   about 10 years ago I started having top geologists the heads of university
[02:10:26.360 --> 02:10:32.360]   geology departments on who studied the Yellowstone supervolcano all of
[02:10:32.360 --> 02:10:36.600]   Yellowstone is just the cone of the sunken caldera with one of the biggest
[02:10:36.600 --> 02:10:43.760]   magma formations near the crust of the earth anywhere on the planet but here is
[02:10:43.760 --> 02:10:46.200]   some of the headlines I don't want to just mention something like that last
[02:10:46.200 --> 02:10:49.280]   hour and say it would destroy the whole US and not have the proof
[02:10:49.280 --> 02:10:53.040]   Yellowstone's volcano magma is much bigger than previously thought I've
[02:10:53.040 --> 02:10:58.000]   again post Chicago Sun-Times Yellowstone supervolcano eruption could be 2,000
[02:10:58.000 --> 02:11:03.360]   times Mount St. Helens and then we've got the New York Post talking to the
[02:11:03.360 --> 02:11:08.160]   geologists saying it would destroy the entire United States and we were showing
