[00:00.000 --> 00:05.000]  You're listening to the Alex Jones show.
[02:13:08.000 --> 02:13:15.000]  but they have a problem because we got on Fox, we tweet, you know, we get out there with, you know, great media like you guys who tell the truth.
[02:13:15.000 --> 02:13:22.000]  So I think we're in a literally a bold new American Revolution, and every day Donald Trump stays in office, we win.
[02:13:22.000 --> 02:13:26.000]  We cannot measure Donald Trump's success based on which bill gets passed or not.
[02:13:26.000 --> 02:13:32.000]  What we can measure it on is the fact that people like me, people like Kid Rock, people like Omar Navarro,
[02:13:32.000 --> 02:13:39.000]  we're coming out and this movement is explosively growing. And more importantly, we're able to, you know, expose these fake Trumpers,
[02:13:39.000 --> 02:13:41.000]  and I think that's the next phase of the movement.
[02:13:41.000 --> 02:13:46.000]  That's right, you're there to be part of the debates, win, lose, or draw, you win by participating, and then we're there exposing them,
[02:13:46.000 --> 02:13:52.000]  we're there building a populist libertarian movement to take over the Republicans, and we're so close to winning.
[02:13:52.000 --> 02:13:58.000]  Ron Paul and myself and others created the original Tea Party. It scared the Republicans, so they tried to co-opt it.
[02:13:58.000 --> 02:14:05.000]  Instead, they just brought us in, we pretty much took over, and now there's a civil war inside the Republican Party,
[02:14:05.000 --> 02:14:09.000]  and that's why the Democrats are trying to announce it's all Russian and say it's some outside threat,
[02:14:09.000 --> 02:14:17.000]  because it's the only venue where there's a real reassurgence of Americana and an attempt to have a big tent bring everybody in around free market,
[02:14:17.000 --> 02:14:22.000]  around prosperity. They're totally panicking, and exactly. He's done a great job executively.
[02:14:22.000 --> 02:14:26.000]  They're trying to block him to kill his agenda. They're trying to kill the economy. They're trying to raise interest rates,
[02:14:26.000 --> 02:14:34.000]  showing how scared they are, but despite that, people in major polls blame the Republican and Democrat establishment for blocking Trump.
[02:14:34.000 --> 02:14:40.000]  And so, exactly. Every day he's in there, defeats them with their political correctness. It gets better Supreme Court justices,
[02:14:40.000 --> 02:14:50.000]  federal federal judges. I've got AP Reuters, infowars.com, Board Patrol Union chief praises, miraculous drop in illegal immigration or Trump.
[02:14:50.000 --> 02:14:58.000]  63% now. It was 40-something percent. We've got Board of Patrol energized like never before, infowars.com says Union President.
[02:14:58.000 --> 02:15:04.000]  It's not evil to have a border. Mexico has a border. China has a border. Russia has a border. India has a border.
[02:15:04.000 --> 02:15:12.000]  South Africa has a border. This is globalism conquering us, saying we can't say America first. Well, if we don't have a country that's for its people,
[02:15:12.000 --> 02:15:14.000]  what are we paying taxes for, Shiva?
[02:15:14.000 --> 02:15:20.000]  Exactly. And the reality is Hollywood elites, when I was out there, had amazing borders around their home.
[02:15:20.000 --> 02:15:26.000]  And these are the same people trying to tell us we should not have borders. I came here, as I mentioned in that Fox News interview,
[02:15:26.000 --> 02:15:34.000]  legally, I had to wait a year. My dad came here first, and self-serving elites like Elizabeth Warren, who cut in line, you know,
[02:15:34.000 --> 02:15:39.000]  checked off that box, as I mentioned, saying that she was a Native American, to get into Harvard. These are the same people
[02:15:39.000 --> 02:15:44.000]  who promote these self-serving, elitist policies, saying that we should not have a border.
[02:15:44.000 --> 02:15:51.000]  By the way, Alex, I mentioned, you know, I sent Elizabeth Warren a DNA test kit. She refused it. We took it on the internet when viral.
[02:15:51.000 --> 02:15:59.000]  I actually had my 23andme DNA test done. It turns out I'm actually a lot of dot, but I also have a little Native American in me.
[02:15:59.000 --> 02:16:04.000]  It's a little bit, but I got some in me. So I'm a lot of dot and a little feather, as I'd like to say.
[02:16:04.000 --> 02:16:11.000]  So you got a real, real Indian running against the fake Indian. But I think we cannot forget what you've just brought up.
[02:16:11.000 --> 02:16:18.000]  You know, we had the Trump Revolution. The Trump movement needs to expand. And that expansion is being forced all by, as you said,
[02:16:18.000 --> 02:16:25.000]  I think we both mentioned at the Civil War. And that Civil War now is being led by what I call fake Trumpers on the front end,
[02:16:25.000 --> 02:16:32.000]  that the rhinos and the Dems are using. And in Massachusetts, we have this dirty deal guy who's out there.
[02:16:32.000 --> 02:16:39.000]  So we are going to expose him, destroy him, because it's part of getting out the true narrative of what it means to be an American.
[02:16:39.000 --> 02:16:45.000]  As you mentioned, we need people who are creators. We need people who are soldiers. We need people who are inventors, innovators.
[02:16:45.000 --> 02:16:51.000]  That's what the founders of this country wanted. They did not want swamp creature, career politicians or dirty deals.
[02:16:51.000 --> 02:16:56.000]  And that's what I'm here for. And I love this country, Alex. And I'm so happy that this movement is growing.
[02:16:56.000 --> 02:17:02.000]  And every day it's growing. And I think it's a fantastic opportunity for all of America to see this grow.
[02:17:02.000 --> 02:17:09.000]  And we need to get everyone participating, everyone to support this president, because he's fighting a major war against a deep state.
[02:17:09.000 --> 02:17:15.000]  In Massachusetts, we have a microcosm of that deep state, but I would also argue the belly of the beast of the swamp,
[02:17:15.000 --> 02:17:21.000]  because you have the elites here. You have the self-serving elites who come up with all the narrative that goes out to the media.
[02:17:21.000 --> 02:17:25.000]  We have a permanent corporate and governmental bureaucracy, a bunch of boss hogs,
[02:17:25.000 --> 02:17:30.000]  whether you're in Massachusetts or Texas or anywhere, you get these entitled boss hogs.
[02:17:30.000 --> 02:17:35.000]  That's why in Texas, one town will be free, open, happy. Taxes go to the real things.
[02:17:35.000 --> 02:17:39.000]  And then you drive into another one, you can feel it going across the county line.
[02:17:39.000 --> 02:17:44.000]  The cops act different. The people look upset. I mean, it's like North Korea versus the United States.
[02:17:44.000 --> 02:17:50.000]  Political policy is everything when it comes to the culture of the people, and we want to get back to America.
[02:17:50.000 --> 02:17:55.000]  I don't get why the left pushes they want collectivism when all it creates is abject nightmares.
[02:17:55.000 --> 02:18:00.000]  Yeah, I mean, in Massachusetts, one of the interesting conditions, and this is reflected in the national level,
[02:18:00.000 --> 02:18:06.000]  for every 17 skilled job openings, only one person is skilled. Yes, we need to keep lower taxes.
[02:18:06.000 --> 02:18:13.000]  Any dummy can tell you that. But the realities, the establishment Democrats and Republicans have not produced enough skilled jobs.
[02:18:13.000 --> 02:18:18.000]  What they have created is, and Massachusetts is a mecca of this, the educational industrial complex.
[02:18:18.000 --> 02:18:23.000]  Every parent sends their kids to colleges. They end up with 50, $600,000 loans.
[02:18:23.000 --> 02:18:28.000]  And those student loans don't even go to the students. They go right from the government to these large universities
[02:18:28.000 --> 02:18:32.000]  where people like Elizabeth Warren can get paid $350,000 for teaching one course.
[02:18:32.000 --> 02:18:35.000]  Students are coming out. They can't read.
[02:18:35.000 --> 02:18:39.000]  Again, I'm glad you mentioned this because you've got a huge education and started all these companies,
[02:18:39.000 --> 02:18:42.000]  and I'm not going to go over all the stuff you've done at MIT and everywhere else.
[02:18:42.000 --> 02:18:45.000]  This would take 20 minutes and all the things you've invented.
[02:18:45.000 --> 02:18:50.000]  But they think I'm bashing vaccines when I want them to be cleaned up and not being given liability protection.
[02:18:50.000 --> 02:18:56.000]  Or they think, you know, I'm bashing science when I'm worried about GMO and the studies show the problems a lot of it's causing.
[02:18:56.000 --> 02:19:01.000]  Or they think that I'm against education. No, they turned it into brainwashing.
[02:19:01.000 --> 02:19:05.000]  They engineered it for an economy that doesn't exist anymore.
[02:19:05.000 --> 02:19:08.000]  And as you know, most degrees are worthless now.
[02:19:08.000 --> 02:19:12.000]  I'm saying we should have education designed for our high-tech world.
[02:19:12.000 --> 02:19:15.000]  And then these leftists get saddled with these fake educations.
[02:19:15.000 --> 02:19:20.000]  They want a desperate liberal world that will exist with their education.
[02:19:20.000 --> 02:19:22.000]  Sorry, they got conned.
[02:19:22.000 --> 02:19:26.000]  And that's the big issue. They got to admit they got conned.
[02:19:26.000 --> 02:19:28.000]  Yeah, they got completely conned.
[02:19:28.000 --> 02:19:35.000]  You know, I was fortunate, Alex, because I've been working as we've shared since I was 14 when I built that first email system.
[02:19:35.000 --> 02:19:42.000]  I went to MIT and I figured out MIT after a couple of years that a lot of the professors there were not as smart as they were projecting.
[02:19:42.000 --> 02:19:46.000]  So I kept one foot in, but I was always working full-time, Alex.
[02:19:46.000 --> 02:19:51.000]  So I was able to take what I needed, but I was also able to get those degrees so I can use them as weapons one day.
[02:19:51.000 --> 02:19:54.000]  Because now they can't say that I'm a nobody.
[02:19:54.000 --> 02:19:59.000]  So I did this in a very strategic way, but I have always been working and that's what creates America.
[02:19:59.000 --> 02:20:01.000]  It's people who work every day.
[02:20:01.000 --> 02:20:27.000]  Exactly, exactly. I was going to college and I was already successful.
[02:20:27.000 --> 02:20:31.000]  My blood pressure has normalized. My diabetes has totally improved.
[02:20:31.000 --> 02:20:36.000]  Everyone is telling me now how much healthier I look and I'm telling everyone how much healthier I feel.
[02:20:36.000 --> 02:20:38.000]  I recommend heart and body extract to everyone.
[02:20:38.000 --> 02:20:46.000]  Anybody over 40 in the North American continent should be using this product as a preventative to keep their cardiovascular system healthy.
[02:20:46.000 --> 02:20:57.000]  Order your two-month supply today by calling 866-295-5305 or order online hbextract.com.
[02:20:57.000 --> 02:21:03.000]  Heart and Body Extract 866-295-5305 or hbextract.com.
[02:21:03.000 --> 02:21:06.000]  They use their media to assassinate real news.
[02:21:06.000 --> 02:21:10.000]  They use their schools to teach children that their president is another Hitler.
[02:21:10.000 --> 02:21:17.000]  They use their movie stars and singers and comedy shows and award shows to repeat their narrative over and over again.
[02:21:17.000 --> 02:21:24.000]  And then they use their ex-president to endorse the resistance, all to make them march, make them protest,
[02:21:24.000 --> 02:21:33.000]  make them scream racism and sexism and xenophobia and homophobia to smash windows, burn cars, shut down interstates and airports,
[02:21:33.000 --> 02:21:42.000]  bully and terrorize the law-abiding until the only option left is for the police to do their jobs and stop the madness.
[02:21:42.000 --> 02:21:46.000]  And when that happens, they'll use it as an excuse for their outrage.
[02:21:46.000 --> 02:21:57.000]  The only way we stop this, the only way we save our country and our freedom is to fight this violence of lies with the clenched fist of truth.
[02:21:57.000 --> 02:22:03.000]  I'm the National Rifle Association of America and I'm Freedom's Safest Place.
[02:22:03.000 --> 02:22:09.000]  It's been said, any society is only three missed meals away from chaos. Those times may be near.
[02:22:09.000 --> 02:22:14.000]  Think about it, our country faces multiple terrorist threats and aggressions from Russia and North Korea.
[02:22:14.000 --> 02:22:19.000]  Social unrest and violent marches yet again may lead to looting of stores and city shutdowns.
[02:22:19.000 --> 02:22:25.000]  And our crumbling infrastructure leaves our power grid vulnerable to long-term outages from a single cyber attack.
[02:22:25.000 --> 02:22:32.000]  When the chaos from any one of these threats arises, the government knows it can't provide during a widespread national emergency.
[02:22:32.000 --> 02:22:38.000]  That's why you need your own plan for self-reliance. That's where My Patriot Supply comes in.
[02:22:38.000 --> 02:22:44.000]  Get a four-week survival food supply for only $99. That includes breakfast, lunches and dinners.
[02:22:44.000 --> 02:22:54.000]  Order online at PrepareWithGCN.com, 99 bucks for four weeks of survival food that tastes like homemade cooking and lasts up to 25 years from My Patriot Supply.
[02:22:54.000 --> 02:22:59.000]  Get your kits today at PrepareWithGCN.com, free shipping is included.
[02:22:59.000 --> 02:23:24.000]  PrepareWithGCN.com
[02:23:24.000 --> 02:23:40.000]  It's a no-brainer. A Big Berkey water filter is the one you need, period. You need a water filter that removes chlorine, fluoride, pharmaceuticals, BPA and other endocrine disruptors,
[02:23:40.000 --> 02:23:45.000]  pesticides, bacteria, viruses and much more, right? And does it all at only two cents per gallon.
[02:23:45.000 --> 02:23:54.000]  Get the original, most trusted name in gravity water filtration, Big Berkey. And now GCN listeners receive 5% off ceramic filter systems using code GCN.
[02:23:54.000 --> 02:24:02.000]  Call or click 1-877-99 Berkey or BigBerkeyWaterFilters.com. That's 1-877-99-B-E-R-K-E-Y.
[02:24:02.000 --> 02:24:20.000]  Dr. Shiva Ainure is running against Elizabeth Warren in Massachusetts. I'm Alex Jones, your host. Thank you so much for joining us. Starting in the next segment,
[02:24:20.000 --> 02:24:30.000]  I'll go directly to your phone calls and a lot of news I haven't gotten to yet. But first off, 40 people shot over the weekend in Chicago,
[02:24:30.000 --> 02:24:42.000]  with some of the most draconian gun laws in the nation. Why is it that everywhere Democrats are in control of a city, they have epidemic, crime, poverty and collapse?
[02:24:42.000 --> 02:24:49.000]  It's because they're an organized crime system and the Republicans are part of that criminal system at the top.
[02:24:49.000 --> 02:25:01.000]  But we're coming to the end of the line here where the left says we're there in an existential civil war and that Fox News, myself, anybody that wants prosperity or America first is a Russian agent.
[02:25:01.000 --> 02:25:14.000]  Let me see, I'm a Russian agent because I want Trump to turn our coal and oil back on that lowered the prices of exports for Russia and hurt them worse than Obama could have ever done with sanctions.
[02:25:14.000 --> 02:25:28.000]  I don't want to hurt Russia. Sorry, America first. Again, none of it is reality based. So Dr. Shiva, why are Democratic Party areas such hell holes?
[02:25:28.000 --> 02:25:46.000]  Bottom line, entire philosophy of the Democratic Party and obviously their establishment counterparts in the Republican Party is to create a party or situation of dependency, Alex. It's not about what the founders had that there was supposed to be a direct connection between us and our creator without any intermediaries.
[02:25:46.000 --> 02:25:53.000]  These people want to create dependencies like, you know, they want to create the opioid epidemic. That's what they want.
[02:25:53.000 --> 02:26:05.000]  Well, let's talk about that. You're a really smart cookie. Why have they increased multi-hundred times the amount of opiates dumped out and the very same government that allowed it acts like it's the savior and comes out with stronger drugs to counter the other drugs?
[02:26:05.000 --> 02:26:08.000]  That's like getting rid of opium with heroin at the end of the Civil War.
[02:26:08.000 --> 02:26:17.000]  Yeah, I mean, if you actually look at this whole concept of the opioid model, you remember if you ever went to your doctor, they'd ask you what was your level of pain?
[02:26:17.000 --> 02:26:27.000]  Remember they used to have a scale level 1, 2, 3, 4, 5, 6? Well, they had something for the low end of it, you know, like Advil, whatever, Tylenol, and they had stuff for the high end like morphine.
[02:26:27.000 --> 02:26:39.000]  And then they created a middle end because there was no drug there. They saw market opportunity. So a bunch of academics in some of the academic institutions created that and that was their way that they started getting people addicted.
[02:26:39.000 --> 02:26:53.000]  That was the first model because essentially created a market opportunity. The entire opioid epidemic is a result of a pharma industrial complex process that they put through and now we have all this opioid epidemic taking place.
[02:26:53.000 --> 02:27:06.000]  The interesting thing, Alex, is there are solutions to the opioid epidemic. We came across an amazing doctor who actually was able to detox people in the home and he was shut down by the local Democrat Attorney General here.
[02:27:06.000 --> 02:27:10.000]  It's a very interesting story. It's a movie coming out called Hero in America.
[02:27:10.000 --> 02:27:18.000]  Well, please come on the nightly news with the director and tell us about that. I mean, what's incredible is they demonize us for selling organic shampoo.
[02:27:18.000 --> 02:27:26.000]  They now call shampoo and toothpaste that I sell and coffee snake oil. They say, I claim my coffee is good. I mean, this is now next level.
[02:27:26.000 --> 02:27:38.000]  They claim that when I sell selenium or things that it's a con game, even though you got to have selenium to live and all the cancer studies, but then exactly half their ads are for opiates and stuff that'll kill you.
[02:27:38.000 --> 02:27:40.000]  Mainstream media is a joke.
[02:27:40.000 --> 02:27:49.000]  Yeah. I mean, starting around the 70s, you had the pharmaceutical companies and the health insurance companies start to dictate health policy in America.
[02:27:49.000 --> 02:28:03.000]  And if you look at from the 70s all the way to, you know, 2000 when Romney care, same as Obamacare was implemented, what we now have is we have the health insurance industrial complex and the pharmaceutical industrial complex.
[02:28:03.000 --> 02:28:06.000]  And that's why they're going from surgery to pills. Exactly.
[02:28:06.000 --> 02:28:09.000]  Now they say, sorry, we're not going to fix your back with surgery. We're going to give you a bunch of pills.
[02:28:09.000 --> 02:28:17.000]  Exactly. So it's knives and drugs medicine. It's wartime medicine after you get screwed up and they want you to get screwed up. It's not about prevention.
[02:28:17.000 --> 02:28:22.000]  I mean, a lot of this stuff, I think everybody I know goes to the doctor over nothing and they're pushing opiates home.
[02:28:22.000 --> 02:28:30.000]  Yeah. And if you look at the actual model, when you look at the healthcare model, you go to your doctor, what in the 70s you paid what 15, 20 bucks, you got to scratch.
[02:28:30.000 --> 02:28:36.000]  That's what it was. Now we pay 15, 20 bucks as a copay. On top of it, we're playing all this insurance.
[02:28:36.000 --> 02:28:41.000]  The health insurance companies are essentially dictating medical policy right now.
[02:28:41.000 --> 02:28:49.000]  You've had the wiping out of the local family doctor, your local healer, which was every village is supposed to have the local healer like my grandmother was.
[02:28:49.000 --> 02:28:52.000]  And they've all had to join this corporatized medicine.
[02:28:52.000 --> 02:28:56.000]  We've got to get you in the Senate because it's the big corporations, the big insurance companies in banks.
[02:28:56.000 --> 02:28:57.000]  That's right.
[02:28:57.000 --> 02:29:04.000]  Road Obamacare bipartisanly to rip everybody off, to make you buy it, to put big insurance companies in control of medicine.
[02:29:04.000 --> 02:29:09.000]  And you're right. Big Pharma is now our doctor and input mortality is going up.
[02:29:09.000 --> 02:29:16.000]  Our life expectancy is dropping and they are and flesh eating bacteria is spreading and the opioids are everywhere.
[02:29:16.000 --> 02:29:18.000]  They are killing us.
[02:29:18.000 --> 02:29:24.000]  Yeah. And the bottom line is the immune system of the average person is getting destroyed year over year over year.
[02:29:24.000 --> 02:29:30.000]  And fundamentally, the immune system is what you need necessary to prevent us from cancer and all these disease.
[02:29:30.000 --> 02:29:32.000]  Listen, Dr. Shiva, you're amazing.
[02:29:32.000 --> 02:29:41.000]  But regardless, let's start talking soon. I'm about to launch a bunch of new shows. I would like to seriously have you be part of them for wars because you're so knowledgeable.
[02:29:41.000 --> 02:29:43.000]  All right. Well, thank you so much, sir. We'll be right back.
[02:29:43.000 --> 02:29:46.000]  Thank you so much. Thank you. Shiva for Senate dot com.
[02:29:46.000 --> 02:29:51.000]  Well, amazing. That's Dr. Shiva. I do array running for Senate against Pocahontas.
[02:29:51.000 --> 02:29:53.000]  Be sure to get behind him.
[02:29:53.000 --> 02:30:04.000]  We're on the march. The empire's on the run. Alex Jones and the GCN radio network.
[02:30:04.000 --> 02:30:11.000]  We must keep the internet free from communist government restrictions and parameters. Why? Because it would stop memes and erase heroes.
[02:30:11.000 --> 02:30:13.000]  Don't believe me? Look at China.
[02:30:13.000 --> 02:30:21.000]  Chinese President Xi Jinping was famously memed with Barack Obama in 2013, when a picture of the two was compared to a picture of Winnie the Pooh and Tigger Two.
[02:30:21.000 --> 02:30:27.000]  This happened again after an awkward handshake with Japan's Prime Minister Shinzo Abe was compared to a handshake between Pooh and Eeyore.
[02:30:27.000 --> 02:30:32.000]  Other images such as Winnie the Pooh and a car have been memed alongside President Xi and his limo.
[02:30:32.000 --> 02:30:37.000]  But because the meme of President Xi and Winnie the Pooh has gotten so popular, China has now censored it from the internet.
[02:30:37.000 --> 02:30:39.000]  This is commonplace in communist China.
[02:30:39.000 --> 02:30:46.000]  As a recently deceased political dissident and Nobel Peace Prize winner, Liu Jiabo has had his name completely censored from the virtual world.
[02:30:46.000 --> 02:30:55.000]  Try sending his name and a message to a friend and the message will disappear into cyberspace. Jiabo died in Chinese custody and most people in China have no idea who he is.
[02:30:55.000 --> 02:30:59.000]  Keep the internet free in America. Stop net neutrality. Save meme magic.
[02:30:59.000 --> 02:31:17.000]  For infowars.com, this is Owen Schreuer.
[02:31:29.000 --> 02:31:34.000]  Hello workers, your family, your children. Through the best job you can to purify your air.
[02:31:34.000 --> 02:31:42.000]  The elite are masters at poisoning our environment while themselves doing things that mitigate or avoid most toxic effects to themselves.
[02:31:42.000 --> 02:31:44.000]  The general public doesn't.
[02:31:44.000 --> 02:31:48.000]  The Alexa Pure Breeze would be a steal at $300, $400, $500.
[02:31:48.000 --> 02:31:52.000]  One of these systems can keep 800 square feet incredibly clean.
[02:31:52.000 --> 02:31:58.000]  This is a system I'm personally putting in throughout my house replacing older, more expensive filters that didn't do as good a job.
[02:31:58.000 --> 02:32:03.000]  Find out why this system is so revolutionary today at infowars.com.
[02:32:28.000 --> 02:32:35.000]  That's why the last surgeon general's report on oral health warns that your oral health can have a serious impact on your entire body.
[02:32:35.000 --> 02:32:38.000]  Super blue fluoride free toothpaste is a groundbreaking new formula.
[02:32:38.000 --> 02:32:41.000]  It's loaded with good halogen iodine instead of the bad halogen fluoride.
[02:32:41.000 --> 02:32:48.000]  Super blue contains natural oils and ingredients used its biblical times to help wipe out bad bacteria and eliminate bad breath.
[02:32:48.000 --> 02:32:56.000]  Just some of the ingredients in super blue chosen by our dental experts include xylitol, peppermint oil, iodine, nano silver and more.
[02:32:56.000 --> 02:33:04.000]  Learn more about infowars life super blue toothpaste at infowarslife.com and support the info war while you support healthy gums and teeth.
[02:33:04.000 --> 02:33:17.000]  There's a need for a new world order, but it has different characteristics in different parts of the world.
[02:33:17.000 --> 02:33:25.000]  Live from Austin, Texas, broadcasting worldwide, it's Alex Jones.
[02:33:25.000 --> 02:33:30.000]  Alright, I'm going right to your phone calls this second and then.
[02:33:30.000 --> 02:33:38.000]  Trevor Noah has put a new demonization piece out against us and I thought I'd play it not just because it's about us, Comedy Central,
[02:33:38.000 --> 02:33:46.000]  but because it illustrates how pathetic these people are and how they've got to talk about us, try to keep any viewers.
[02:33:46.000 --> 02:33:52.000]  For a month they've been attacking myself and Gwyneth Paltrow because she sells supplements and I sell supplements.
[02:33:52.000 --> 02:33:57.000]  They never point out that Jeff Bezos is the biggest supplement seller in the world with whole foods.
[02:33:57.000 --> 02:34:07.000]  They never point out that, again, D Magazine and others that first started this show that I sell coffee and they call it snake oils.
[02:34:07.000 --> 02:34:10.000]  And again, they're attacking a selling shampoo now.
[02:34:10.000 --> 02:34:18.000]  I'm not allowed to sell fluoride free toothpaste that's made by the same manufacturer as Tom's of Maine with iodine and colloidal silver,
[02:34:18.000 --> 02:34:23.000]  you know, they have known antibacterial health benefits.
[02:34:23.000 --> 02:34:25.000]  But see, I am allowed.
[02:34:25.000 --> 02:34:30.000]  They're not God and people know the value despite what they say and do.
[02:34:30.000 --> 02:34:39.000]  So we have the new mechanical toothbrush that has embedded colloidal silver in it, mouthwashers, 3D action flossing bristle,
[02:34:39.000 --> 02:34:44.000]  put up with the same folks that have the little disposable ones that we sell that have colloidal silver in them.
[02:34:44.000 --> 02:34:50.000]  And we have that discounted when you get it with our super blue fluoride free toothpaste that is now back in stock.
[02:34:50.000 --> 02:34:56.000]  You can also get our 10 to 1 mouthwash that is organic, essential oils from Immersed Essentials.
[02:34:56.000 --> 02:34:58.000]  10 to 1 stimulates gums.
[02:34:58.000 --> 02:34:59.000]  It's amazing.
[02:34:59.000 --> 02:35:00.000]  People just love it.
[02:35:00.000 --> 02:35:01.000]  It's real strong though.
[02:35:01.000 --> 02:35:03.000]  More like 20 to 1, I think they say it's 10 to 1.
[02:35:03.000 --> 02:35:13.000]  You can get all those discounted in the advanced oral care pack or get them by themselves at infowarslife.com or by calling triple 825-33139.
[02:35:13.000 --> 02:35:18.000]  We can't run this operation so you get great products while funding the true tip of the spear.
[02:35:18.000 --> 02:35:20.000]  Free shipping throughout the month of July as well.
[02:35:20.000 --> 02:35:28.000]  And a bunch of specials due in Wednesday because we're selling out of Brainforce, X2, SuperMail and other products that should be back in within a month or so,
[02:35:28.000 --> 02:35:32.000]  but we can't continue those specials because they are running out.
[02:35:32.000 --> 02:35:34.000]  So take advantage of that today and thank you for the support.
[02:35:34.000 --> 02:35:37.000]  Now, let's go to calls.
[02:35:37.000 --> 02:35:39.000]  Let's talk to who's been holding the longest here.
[02:35:39.000 --> 02:35:40.000]  Is it Doug?
[02:35:40.000 --> 02:35:41.000]  Is it Joshua?
[02:35:41.000 --> 02:35:42.000]  Is it Debbie?
[02:35:42.000 --> 02:35:48.000]  Is it Steve or is it Mailman?
[02:35:48.000 --> 02:35:51.000]  Joshua has been holding the longest in Georgia.
[02:35:51.000 --> 02:35:52.000]  You're on the air.
[02:35:52.000 --> 02:35:54.000]  Thanks for calling.
[02:35:54.000 --> 02:35:58.000]  Alex, I'm just going to go straight into it.
[02:35:58.000 --> 02:35:59.000]  I worked.
[02:35:59.000 --> 02:36:11.000]  I was a lead system administrator for a company called CPSI as Computer Systems Programs Incorporated out of Mobile, Alabama.
[02:36:11.000 --> 02:36:19.000]  At the beginning of the year, they were caught orchestrating an attack against their own customers with ransomware with the FBI.
[02:36:19.000 --> 02:36:26.000]  I've been trying to go public since January, mainly with you since March of 2017.
[02:36:26.000 --> 02:36:33.000]  I've contacted all 100 senators, 50 governors, one mayor, 75 plus.
[02:36:33.000 --> 02:36:34.000]  Well, here's the deal.
[02:36:34.000 --> 02:36:38.000]  We don't screen phone calls, but I get, and I'm sure you're credible.
[02:36:38.000 --> 02:36:40.000]  I mean, I don't know that, but I'm sure you are.
[02:36:40.000 --> 02:36:46.000]  And so I'll get these calls where I've got to like vet things, look at it, figure it out.
[02:36:46.000 --> 02:36:53.000]  And I understand I get lots of stuff sent to me and they never can follow it up because we just want a big enough operation and so much is happening.
[02:36:53.000 --> 02:36:57.000]  Has there been anything in the news specifically about this company?
[02:36:57.000 --> 02:36:58.000]  No.
[02:36:58.000 --> 02:37:00.000]  I've been trying to go public.
[02:37:00.000 --> 02:37:01.000]  Okay.
[02:37:01.000 --> 02:37:02.000]  Okay.
[02:37:02.000 --> 02:37:08.000]  I'm going to get your name and number right now because I'm not saying you're a fraud, but we're on the radio in Mobile, Alabama.
[02:37:08.000 --> 02:37:10.000]  It's one of our affiliates is there.
[02:37:10.000 --> 02:37:16.000]  And one way people like to get us thrown off radio stations is they'll have somebody call in with an attack on a local business.
[02:37:16.000 --> 02:37:22.000]  Then it'll be misrepresented in the news that I made that attack on the local business that will be picked up nationally.
[02:37:22.000 --> 02:37:26.000]  Notice they'll show no proof that I said it, but they'll still do it.
[02:37:26.000 --> 02:37:31.000]  I'm not saying that's the case with you, but I'm going to get your name and number and I'm going to give it to say Kit Daniels.
[02:37:31.000 --> 02:37:33.000]  And then you can send him some information.
[02:37:33.000 --> 02:37:39.000]  So please get that information from Joshua Scott and give that to Kit Daniels.
[02:37:39.000 --> 02:37:42.000]  But you're talking about domestic terrorism.
[02:37:42.000 --> 02:37:51.000]  I know that a lot of big companies like Google have been caught spying on their users and so has Apple and so has Amazon.
[02:37:51.000 --> 02:37:53.000]  So, you know, there's no doubt that stuff goes on.
[02:37:53.000 --> 02:37:57.000]  I just don't know about the company you're talking about in particular Joshua.
[02:37:57.000 --> 02:38:03.000]  And so, again, I've got to, I mean, I have guests that come on and say random stuff as well to set me up.
[02:38:03.000 --> 02:38:04.000]  Everybody's seen that.
[02:38:04.000 --> 02:38:06.000]  And then the media says that I've said that.
[02:38:06.000 --> 02:38:09.000]  Let's go ahead and take another call here.
[02:38:09.000 --> 02:38:14.000]  Let's talk to Doug in California here on the year.
[02:38:14.000 --> 02:38:15.000]  Good morning.
[02:38:15.000 --> 02:38:17.000]  Good morning again, Alex.
[02:38:17.000 --> 02:38:23.000]  The Christian word Jesus must be looking down favorably on me because I called you twice and I'm on again.
[02:38:23.000 --> 02:38:27.000]  I was just talking about the immigration with a guest around a week or so ago.
[02:38:27.000 --> 02:38:32.000]  And what I was trying to, the point I was trying to make was that with this new immigration law,
[02:38:32.000 --> 02:38:43.000]  well, we have to make sure that the Congress is going to be criminalizing the non-compliance of ice holes with local public elected and public servants
[02:38:43.000 --> 02:38:49.000]  so we can get the real enforcement of our immigration law and make our communities safer.
[02:38:49.000 --> 02:38:53.000]  I listened to your last segment with Dr. Shiva and I was very impressed.
[02:38:53.000 --> 02:38:55.000]  I've been following him a little bit as running for the Senate.
[02:38:55.000 --> 02:38:59.000]  And I don't know, hope you recall who I was before.
[02:38:59.000 --> 02:39:07.000]  And I have been a local person active in political pursuits here in Santa Cruz area in the Monterey Bay area,
[02:39:07.000 --> 02:39:17.000]  but mostly, more importantly, as kind of to educate people on our natural systems, our natural environment,
[02:39:17.000 --> 02:39:19.000]  particularly our water.
[02:39:19.000 --> 02:39:28.000]  So I've run locally here and actually if I decided I'm going to be running for Congress against Congressman Pelosi,
[02:39:28.000 --> 02:39:36.000]  Congressman Pelosi in San Francisco and I wanted to make that announcement on your show.
[02:39:36.000 --> 02:39:37.000]  Well, that's awesome.
[02:39:37.000 --> 02:39:40.000]  Why don't you, when you get a website and stuff, send us an email.
