[00:00.000 --> 00:17.760]  From the front lines of the Information War, it's Alex Jones.
[01:56:41.720 --> 01:56:44.720]  But there are some things I think that are really peculiar about this.
[01:56:44.720 --> 01:56:52.720]  I agree. By the way, like you said about Letterman, what about Trudeau after Somali runs over a bunch of people yesterday?
[01:56:52.720 --> 01:57:08.720]  And then he says that white privilege in white supremacy was his response. I mean, it's like cognitive dissonance, like they're saying 2 plus 2 equals 50, knowing it's wrong, but just letting us know that's the case, that when whites get killed, it's our fault.
[01:57:08.720 --> 01:57:14.720]  I mean, I guess it's kind of a battle cry saying, whites are getting killed, you deserve it. In white privilege, we're going to kill your ass.
[01:57:14.720 --> 01:57:23.720]  Like the head baler person over a vaccine said, white people are the problem. We've got to kill them. And you go, where is this random stuff kill white people coming from?
[01:57:23.720 --> 01:57:32.720]  From all these powerful people. It's a scythe. I can't even figure out. Man, I don't know what they're doing. Trying to make whites become racist or something.
[01:57:32.720 --> 01:57:41.720]  I don't understand. We're going to be back in just 70 seconds for a final five minutes with our guest. Then Matt Bracken, another intelligence operative in Navy SEAL, is going to give us the latest info.
[01:57:41.720 --> 01:57:45.720]  And he really knows what he's talking about.
[01:57:45.720 --> 01:58:03.720]  As most of you already know, I am a voracious consumer of news and information. And in the last four or five years doing more and more research, I came across the fact that the elite establishment is fully aware of the fact that our ancient ancestors, in many cases, had much better nutrition than we do today.
[01:58:03.720 --> 01:58:23.720]  And our ancient ancestors sought out the bones of the animals that they were hunting, killing, and then processing. And so I set out to develop caveman, but to not just have concentrated bone broth from chicken, but seven other superfood ingredients known for cleansing and supercharging the body at the same time.
[01:58:23.720 --> 01:58:37.720]  Info Wars isn't just fighting the globalist. We're getting results and we're expanding in the face of the complete media assault and winning because of your support. Caveman is back in stock. People absolutely love it.
[01:58:37.720 --> 01:58:53.720]  So please secure your caveman today at infowarslife.com or by calling toll free, CRIPLE-A2533139.
[01:59:07.720 --> 01:59:21.720]  With essential minerals sourced of 99.99% ultra pure, deep earth iodine crystals, this essential mineral is necessary in order to produce thyroid hormones which influence every cell, tissue, and organ in the body.
[01:59:21.720 --> 01:59:28.720]  With inadequate thyroid hormones, you may experience slow metabolism, lethargy, weight gain, and overall brain fog.
[01:59:28.720 --> 01:59:38.720]  Survival Shield X2 and BioTrue Selenium work together to support the systems in your body. Take control of your chemistry today with this super combo.
[01:59:38.720 --> 02:00:00.720]  Discover the power of Survival Shield X2 and BioTrue Selenium at infowarslife.com.
[02:00:00.720 --> 02:00:15.720]  We now take you live to the Central Texas Command Center in the heart of the resistance. It's Alex Jones.
[02:00:15.720 --> 02:00:30.720]  We're just the organic American people standing up. Some of the people in the government, they go, we know some agency or groups funding you. There's no way you did this. I've been doing this 20 plus years and I grew up around parents that were history buffs and my mom has a degree in history
[02:00:30.720 --> 02:00:40.720]  and then family that had been in the Army and been in other agencies and would later just hear how evil the government was and how they're shipping the drugs in and they got a program to sexualize the kids.
[02:00:40.720 --> 02:00:48.720]  It's horrible and they're kicking the good factions out and you're like five years old hearing people talk about this stuff and then you just grow up and you see it and you decide to fight it.
[02:00:48.720 --> 02:00:58.720]  So I studied the Info War and how they operate and I've done a half-assed job, but I've been doing it 22 years. One of the only people doing it, so now it's had a big effect, but now everybody's waking up.
[02:00:58.720 --> 02:01:13.720]  Kevin Shipps, one of the highest level CIA whistleblowers ever. Listers need to know. FBI source, just like we have this high-level CIA source. We don't make these sources up. Sometimes my source is the president, though they really try to keep him from calling me and I've missed more calls than I've gotten.
[02:01:13.720 --> 02:01:28.720]  Vegas shooter found with antifa literature photos taken in the Middle East. I mean, that's directly from people and now he looked it up to cops, reportedly part of that engagement in the hospital and they say he was shot dead.
[02:01:28.720 --> 02:01:40.720]  He didn't kill himself, but for liability purposes, I guess they just say that, but the big thing they're mad about, this is from folks that have given me really good info, is that he had this literature everywhere and was all whacked out.
[02:01:40.720 --> 02:01:53.720]  Or was he set up? I mean, we don't know. It's all so confusing. All we know is the left is ready to blame conservatives, all white males and Trump, and won't cover any Islamic terror attacks.
[02:01:53.720 --> 02:01:58.720]  And the last time we have, sir, what else do you want to impart to folks? And again, thanks for coming on.
[02:01:58.720 --> 02:02:19.720]  Thank you, Alex. I think it's best to sum it up like this, what we're dealing with. There's a version of Ephesians I followed for some time, goes like this. For we wrestle not against flesh and blood, but against principalities, against powers, against the rulers of the darkness of this world, against spiritual wickedness in high places.
[02:02:19.720 --> 02:02:28.720]  So we're seeing this kind of spiritual wickedness in high places in government and in globalism, and these people will stop at nothing to accomplish what their goal is.
[02:02:28.720 --> 02:02:46.720]  And I want people to understand that the solution is programs like yours, the solution is people coming out like we are, and the solution is not to fear your government and not to fear the shadow government, but to come out using our constitutional freedoms and speak out and make this thing public.
[02:02:46.720 --> 02:02:49.720]  Bottom line, you're saying sunshine, sunshine, sunshine.
[02:02:49.720 --> 02:02:54.720]  That's right. That's it, right on the money. Sunshine is the greatest antiseptic, as they say.
[02:02:54.720 --> 02:03:04.720]  Well, I've seen you do a few other interviews and never even plug your book, but you've risked your life, and people should read it and know it and don't have to library afterwards. Again, tell folks about your book and how they get it.
[02:03:04.720 --> 02:03:18.720]  I can get my book by going on amazon.com. If they want to contact me directly, they can send me a gmail at intelligencehour at gmail.com. That's intelligencehour at gmail.com, and I can let them know how to get a sign copy.
[02:03:18.720 --> 02:03:26.720]  And from the company of shadows, I know you're speaking a few conferences and things, and obviously for security purposes you don't do a lot, I believe me, I understand.
[02:03:26.720 --> 02:03:34.720]  But it'd be great to have you to Austin. We've had Mr. Benny here before, and that was interesting. It was also interesting being followed to dinner. I mean, it's like a real James Bond movie.
[02:03:34.720 --> 02:03:41.720]  I mean, it's just crazy, but again, I think there's more of us than there are of them. Just in the general public, don't you agree?
[02:03:41.720 --> 02:03:50.720]  I agree. I think there's much more of us than there are of them, and I don't think they realize the number of us that are out there. I think that's their biggest miscalculation.
[02:03:50.720 --> 02:04:01.720]  And I think they've taken our kindness for weakness and just, I mean, people have really been pushed over the edge now. I mean, I just don't think they understand if they really have a coup of Trump.
[02:04:01.720 --> 02:04:08.720]  I want stability. I don't want a civil war, and I don't want to see a bunch of dead globalists. But man, I mean, I'm not dumb, and I've predicted a lot of stuff.
[02:04:08.720 --> 02:04:13.720]  I guarantee you, they killed Trump or started a hot war. I don't care where they go. They're dead at the door now.
[02:04:13.720 --> 02:04:19.720]  They take Trump out. There's going to be a reaction, I think, in a big one.
[02:04:19.720 --> 02:04:25.720]  Absolutely. Well, thank you so much for spending time with us, Mr. Schipp. Kevin Schipp, thank you.
[02:04:25.720 --> 02:04:31.720]  And again, I want to get you back any time you want to come on, or any time. I mean, how often can we call you and get you on?
[02:04:31.720 --> 02:04:40.720]  You can get me on any time, Alex. I'd be glad to come down to Austin. Just let me know. You can go through Brent, my producer, and be glad to do that.
[02:04:40.720 --> 02:04:44.720]  Let's bring you and Brent and the whole family, if you want, to Austin. Let's get you in the studio.
[02:04:44.720 --> 02:04:51.720]  I'll let you host the show a couple days if you want. God bless you. Godspeed, sir. We'll be right back with Matt Bracken, who predicted it all. Stay with us.
[02:05:15.720 --> 02:05:26.720]  This may be a bitter pill to swallow, but the right to keep and bear arms is not an outdated, dusty idea some old dead white guys dreamed up in fear of the Redcoats.
[02:05:26.720 --> 02:05:32.720]  No, it is just as essential to liberty today as it was in 1776.
[02:05:32.720 --> 02:05:39.720]  The original amendments we refer to as the Bill of Rights contained ten of what the constitutional framers termed unalienable rights.
[02:05:39.720 --> 02:05:51.720]  The Bill of Rights came to us with blinders on. It doesn't recognize color or class or wealth. It protects not just the rights of actors or editors or reporters, but extends even to those we love to hate.
[02:05:51.720 --> 02:06:11.720]  This is a small excerpt from Tralton Heston.
[02:06:11.720 --> 02:06:22.720]  The Alex Jones show, because there is a war on for your mind.
[02:06:22.720 --> 02:06:38.720]  Well, less than 24 hours ago, Matt Bracken 19 hours ago was on air with us, warning that he believed there would be an imminent terror attack on a large gathering event like a football game or a rock concert.
[02:06:38.720 --> 02:06:42.720]  And that this would signal more attacks that would start happening.
[02:06:42.720 --> 02:06:53.720]  As part of the October slash November surprise that the Democrats have openly said they're going to launch begin killing Trump supporters, killing police officers, killing members of Congress.
[02:06:53.720 --> 02:07:00.720]  They've had high level democratic operatives, even on CNN saying hashtag hunt Republicans.
[02:07:00.720 --> 02:07:05.720]  So this has all been testing like a parrot test its perch.
[02:07:05.720 --> 02:07:12.720]  Let me tell you something. I was there with three military guys who are all former operators. Okay.
[02:07:12.720 --> 02:07:16.720]  And at the shooting range yesterday.
[02:07:16.720 --> 02:07:23.720]  And they see a Muslim man with five women in Egypt.
[02:07:23.720 --> 02:07:29.720]  Then I leave and the same man leaves and says hi Alex knows who I am and more women come into the jobs.
[02:07:29.720 --> 02:07:32.720]  Our guys decided to stay there and watch.
[02:07:32.720 --> 02:07:38.720]  Two more groups came in. They asked the folks so they said you ever seen this guy here before and they're like, yeah, he's never come in dressed like this.
[02:07:38.720 --> 02:07:41.720]  He's never come in with other people but here he is.
[02:07:41.720 --> 02:07:49.720]  And they basically said the biggest group that talked to him previously they see coming in now are Democrats.
[02:07:49.720 --> 02:07:56.720]  This is a really high in place and I said, oldie story and I said, well, are they converting waking up and he goes no.
[02:07:56.720 --> 02:08:05.720]  They got a second right to know our biggest group now is liberals and they think a war is coming.
[02:08:05.720 --> 02:08:12.720]  And so everybody's just kind of like this when they're there. I mean purple hair you name it. I mean that it is.
[02:08:12.720 --> 02:08:17.720]  We're so beyond screwed. They don't get. Yeah, see you want guns for a bad government.
[02:08:17.720 --> 02:08:22.720]  You see we can have guns now you understand why you want them. They there's no logic.
[02:08:22.720 --> 02:08:28.720]  They just tune into Saturday Night Live and they call us all white supremacists say we should all die and that the president cut off aid to Puerto Rico.
[02:08:28.720 --> 02:08:32.720]  Total lie. It's been piling up for two weeks.
[02:08:32.720 --> 02:08:35.720]  And you see it and now you see this attack.
[02:08:35.720 --> 02:08:40.720]  Now I of course on Friday laid out the whole plan. I said I believe they're coming in October.
[02:08:40.720 --> 02:08:45.720]  I don't believe it's November 4th like they said Drudge linked to Paul's article where they're saying they're going to start killing everybody.
[02:08:45.720 --> 02:08:52.720]  I mean imagine if Charlie Manson had hundreds of thousands of followers or millions of supporters and he was saying everywhere.
[02:08:52.720 --> 02:08:58.720]  I'm November 4th is the day of doom. The day of doom is coming November 4th.
[02:08:58.720 --> 02:09:07.720]  We will march out and kill the conservatives and kill the judges and kill the police officers and kill the talk show host and kill the military.
[02:09:07.720 --> 02:09:14.720]  And we will go forth into the recruiting centers and we will go forth into their churches and we will kill them.
[02:09:14.720 --> 02:09:23.720]  And then the church gets attacked last week by the Sudanese and people get run over and killed in Canada and stabbed Allah Akbar in France.
[02:09:23.720 --> 02:09:29.720]  I mean it's multiple times a day. Hell before midnight passes today will we see more attacks.
[02:09:29.720 --> 02:09:34.720]  I said to Matt yesterday an hour long interview. I said I almost expect something today.
[02:09:34.720 --> 02:09:41.720]  It's October 1st the October Revolution. That's when they really took Moscow. It's when they started to win.
[02:09:41.720 --> 02:09:49.720]  I've been yelling Allah Akbar and now I got this from the same sources in the hostage rescue team.
[02:09:49.720 --> 02:10:00.720]  Which is really made up of roving group of military roving rotating that they went in with the police as well and then he shot at them and they took him out.
[02:10:00.720 --> 02:10:05.720]  Now even mainstream media hours after we reported it has the transcripts and this is coming up at the bottom of the hour.
[02:10:05.720 --> 02:10:17.720]  Matt back in the right shotgun with us. The two officers were shot engaging him in the hotel up to the room and that also that there was gunshots on the transcript for the detonation.
[02:10:17.720 --> 02:10:24.720]  That was my intel. It's pure bull. He was killed by the hostage rescue team after he shot officers just what I told you hours ago.
[02:10:24.720 --> 02:10:33.720]  The first hour then Kit went and wrote an article about it and that there was just anti for crap everywhere and Islamic stuff and photos of him and his wife in the Middle East.
[02:10:33.720 --> 02:10:38.720]  We then searched it, found out they found her on Facebook in the Middle East.
[02:10:38.720 --> 02:10:47.720]  So we're going to Matt Bracken right now. That's just some of the background. He'll ride shotgun with us for the rest of the hour.
[02:10:47.720 --> 02:10:53.720]  And then David Knight's going to pop in with breaking news at the bottom of the hour. But Matt Bracken, we're here. It's October.
[02:10:53.720 --> 02:10:59.720]  It's two months after Matt's on the road at a friend's house that we appreciate him doing it.
[02:10:59.720 --> 02:11:07.720]  Here we are months later and they're doing it. It's happening. I believe this is the signal of the new Civil War. They're attacking right wingers.
[02:11:07.720 --> 02:11:16.720]  I believe to then hope that they can then a stage attacks against themselves and have it be plausibly believable that they're trying to manipulate us into a confrontation.
[02:11:16.720 --> 02:11:28.720]  And that's what my CIA, FBI, Army and other contacts that I've called today believe and the former high level CIA individual used to run major operations who I had on just the last hour was saying.
[02:11:28.720 --> 02:11:33.720]  What is your analysis of this as a former Navy SEAL anti-terrorism expert?
[02:11:33.720 --> 02:11:40.720]  Well, we don't really know yet much about this guy. There's a lot of conjecture out on the Internet. I've seen the YouTube videos. You've probably seen them.
[02:11:40.720 --> 02:11:50.720]  Where a guy that supposedly Stephen Paddock in August was at an anti-Trump rally wearing the pink NASA shirt with the pink P hat.
[02:11:50.720 --> 02:12:00.720]  And if that's the case, then that would lend a lot of that would dovetail with what you're saying. But but I've also seen that he was a hunting enthusiast and a pilot.
[02:12:00.720 --> 02:12:03.720]  But his brother's come out and said he was not into hunting.
[02:12:03.720 --> 02:12:06.720]  Okay, then that's a false report this morning.
[02:12:06.720 --> 02:12:15.720]  I have sources that were there, not involved in it in the shooting, but were behind him. And they say that he that there was anti fuck crap everywhere.
[02:12:15.720 --> 02:12:19.720]  And that his girlfriend was going to Middle East. That's now been confirmed.
[02:12:19.720 --> 02:12:30.720]  If the guy was handed an AK-47, it takes virtually no training to lean out of a window and, you know, shoot at 30,000 people that are hurted together.
[02:12:30.720 --> 02:12:40.720]  Your ladies wearing the heat jobs at the gun range yesterday, you know, all they need to do is learn how to put a magazine in, work the safety and pull the trigger.
[02:12:40.720 --> 02:12:44.720]  They don't need to learn how to clean the weapon or zero the rifle, anything like that.
[02:12:44.720 --> 02:12:52.720]  At the type of contact ranges they would be talking about, it would be like in a mall or a, you know, concert venue.
[02:12:52.720 --> 02:13:00.720]  But this guy obviously had 20 or 30 magazines preloaded, shot out the window and just fired almost straight down at the crowd.
[02:13:00.720 --> 02:13:03.720]  It really comes down to who is this guy. If he's an anti fuck.
[02:13:03.720 --> 02:13:05.720]  Let me tell you, it's not confirmed.
[02:13:05.720 --> 02:13:13.720]  Exactly, it's not confirmed. His father, Patrick Benjamin Paddock was a convicted bank robber who escaped federal prison, tried to run over FBI agents with his car.
[02:13:13.720 --> 02:13:20.720]  And then he basically, the shot is like a cop hater. And that's how he got into anti-fun and got him with the Islamists.
[02:13:20.720 --> 02:13:22.720]  What do you make of that?
[02:13:22.720 --> 02:13:34.720]  Yeah, it's certainly plausible. If the guy in the videos at the anti-Trump rally wearing the NASA shirt, the NASA shirt kind of dovetails with living previously in Melbourne, Florida.
[02:13:34.720 --> 02:13:44.720]  You know, visiting Cape Canaveral is one of the things you do in Melbourne. It's like the local, one of the big local tourist spots and employers, obviously.
[02:13:44.720 --> 02:13:47.720]  Well, let's get down to brass tacks.
[02:13:47.720 --> 02:13:50.720]  Let's get down to brass tacks. I'm going to let you give your analysis.
[02:13:50.720 --> 02:13:56.720]  You've been predicting just this, just last night, hours before it happened, you said, they're going to shoot into a stadium or something like this.
[02:13:56.720 --> 02:14:07.720]  But you thought it'd be against the leftist to get them all being the victims. Instead, it's about your right wing white folks predominantly at a country music concert.
[02:14:07.720 --> 02:14:13.720]  Right. I think this, this figure is probably, if he is a left winger, he's driven predominantly by rage and hate.
[02:14:13.720 --> 02:14:20.720]  So he hates these, you know, deplorable pro-Trump, you know, white Christian patriotic types.
[02:14:20.720 --> 02:14:35.720]  To them, they are, to him, they're the devil. So firing straight at them would be a way to instigate and trigger a civil war in the hopes that conservative right wingers will retaliate in kind against, say, anti-fowler black lives matter.
[02:14:35.720 --> 02:14:47.720]  This is sort of the Steve Scalise shooting on steroids. This is somebody trying, you know, doing his part to shake the tree, to cause more rotten apples to fall out, you know, attempting to trigger civil war too.
[02:14:47.720 --> 02:14:57.720]  That's the goal. And remember, the people that are trying to trigger civil war too don't care who wins civil war too. That's besides the point.
[02:14:57.720 --> 02:15:08.720]  If America is embroiled in a civil war, it will be taken out of action on the world stage. It will be a non-player. It will be completely inward focused for the next five or 10 years.
[02:15:08.720 --> 02:15:18.720]  I call civil war too Bosnia times Rwanda. You know, that's the type of...
[02:15:18.720 --> 02:15:27.720]  The EU, all the globalist groups are funding it to take this reassurgence of America off the stage. They were planning to put Hillary in all along to finish that so that globalism can win.
[02:15:27.720 --> 02:15:32.720]  And now it's been sabotaged because of patriots in the general public, but also in what you call the deep state.
[02:15:32.720 --> 02:15:39.720]  Matt Bracken has been absolutely, totally on target. We're going to come back and get the next shoot to drop from him straight ahead.
[02:15:39.720 --> 02:15:47.720]  Then David Knight's coming up. Also have a hotline number I'm going to give out for any eye witnesses or people with intel to call our line so we know more.
[02:15:47.720 --> 02:15:53.720]  Stay with us. This is the Infowars. The broadcast is just in today. We have another broadcast after.
[02:15:53.720 --> 02:16:02.720]  Men, give your body the support it needs with Infowars Life Prostaguard. It's time to start assisting the body in regulating proper prostate balance.
[02:16:02.720 --> 02:16:13.720]  Infowars Life has set out to bring you formulations that are not only the highest quality out there, but formulas that you can use on a daily basis to give your body the natural herbs and extracts that our experts recommend.
[02:16:13.720 --> 02:16:23.720]  The Prostaguard formula does just that with its mixture of plant based nutrients and antioxidants that help give your body total support.
[02:16:23.720 --> 02:16:31.720]  It's a hand selected blend of saw palmetto, lycopene, plant sterols, zinc, vitamin D3, selenium and copper.
[02:16:31.720 --> 02:16:42.720]  Prostaguard is something that the men on the Infowars crew take every day and from our research it's something that men should really be adding to their daily regimen in order to keep their body going at optimal levels.
[02:16:42.720 --> 02:16:53.720]  Now's the time to start naturally supporting your body. Get Prostaguard on your side today exclusively at InfowarsLife.com. That's InfowarsLife.com.
[02:17:13.720 --> 02:17:22.720]  That's easy to use and let me tell you something. It is perfect for freeze drying fruits, vegetables, meats, dairy products, desserts and entire meals.
[02:17:22.720 --> 02:17:32.720]  Woo! That's what I'm talking about. And when compared to traditional methods of preservation like canning or dehydrating, you know like what you get at the grocery store, there is no comparison.
[02:17:32.720 --> 02:17:41.720]  Harvest right freeze dryers retain 97% of the food's taste, color and nutritional value and have a shelf life of up to 25 years.
[02:17:41.720 --> 02:17:53.720]  Now that's what I call the miracle of food preservation. Harvest right is truly the world's best, most affordable freeze dryer. So what are you waiting for? Check it out right now at InfowarsStore.com.
[02:18:12.720 --> 02:18:24.720]  This natural lotion contains 21% zinc oxide, which is the largest particle size used and we do not use nanoparticles. The larger the particle, the safer it is for your body.
[02:18:24.720 --> 02:18:33.720]  The organic oils help hydrate the skin, leaving it nice and smooth. The truly natural fragrance-free sunscreen for the most sensitive skin.
[02:18:33.720 --> 02:18:44.720]  Emmerich's Essentials wants you to enjoy the sun and strives to bring you organic products to enhance your life. Naturally protect your skin with SPF 30 sunscreen lotion by Emmerich's Essentials.
[02:18:44.720 --> 02:19:04.720]  Stop exposing yourself and your family to toxic ingredients. Visit InfowarsStore.com and learn more about the new SPF 30 sunscreen lotion.
[02:19:15.720 --> 02:19:29.720]  But in the 21st century, there are silent weapons for quiet war. Pathogens added to the food and water into the lining of plastics that destroy our vitality, turn off our hormones and accelerate our journey towards death.
[02:19:29.720 --> 02:19:44.720]  I personally counter this onslaught with Anthroplex. Anthroplex is designed with known organic concentrated herbs to create the basic foundation to normal metabolic activity inside the human body.
[02:19:44.720 --> 02:20:04.720]  Discover why Anthroplex has turned so many heads today. It's time for us to take our bodies back into our own hands and it starts at infowarslife.com with Anthroplex.
[02:20:15.720 --> 02:20:22.720]  Government cover-ups. You want answers? Well so does he.
[02:20:22.720 --> 02:20:29.720]  Live from Austin, Texas. Broadcasting worldwide. It's Alex Jones.
[02:20:29.720 --> 02:20:44.720]  Okay, Matt Bracken, former Navy SEAL counterterrorism expert, best-selling officer, our guest, balanced in the hour. We've got breaking news, David Knight popping up the star of the next segment. I got some of the police transmissions that dubbed what we were told.
[02:20:44.720 --> 02:20:55.720]  They went in, he was shooting at them through the door, they shot him. That's that song, the transcripts. And then they lied and said that he killed himself so I guess the police and people don't get in trouble.
[02:20:55.720 --> 02:21:02.720]  That's not the news. That's just a little tidbit. The news is there was ISIS and Antifa crud all over the room.
[02:21:02.720 --> 02:21:10.720]  And what this is with a lot of these guys is it's a big sex party. That's what the left does. And it's like, oh, you're a big celebrity.
[02:21:10.720 --> 02:21:19.720]  They keep saying, when are you going to attack? When are you going to kill? Matt Bracken was just talking about that yesterday, these videos of Hispanics saying to the white knights, you know, you're just full of crap, you know, whites are bad.
[02:21:19.720 --> 02:21:28.720]  Go kill whites, show us what you're going to do. And that's what the media is saying. When they look at Trump, he blocked Puerto Rican aid because they weren't white, totally made up.
[02:21:28.720 --> 02:21:38.720]  But he gave it to Houston that was all white, 70% not white. Just crazy and just no news when a Sudanese goes and shoots a bunch of Christians and kills one.
[02:21:38.720 --> 02:21:48.720]  And he says, oh, because they're white. I mean, imagine if that happened to black folks, it'd be all over the news. This is how they're hyping this up to really be a civil war against white people.
[02:21:48.720 --> 02:21:56.720]  And that somehow that's going to be under the whole Marxist-Leninist system. That's what they've done in other countries is foment that uprising.
[02:21:56.720 --> 02:22:06.720]  I don't see it working. I don't see it being successful, but they are building at a crescendo right now towards that in October and November.
[02:22:06.720 --> 02:22:15.720]  And notice I kept saying October is almost here and just building up to it. October first hit, ISIS attacks, al-Qaeda attacks, all over the world attacks here.
[02:22:15.720 --> 02:22:23.720]  And then the left is everywhere going, white males, see a white male. You can see them even saying, you're going to be the white males.
[02:22:23.720 --> 02:22:28.720]  We can blame them. And then the fallback position is that, you know, that you're with ISIS because you joined him two months ago.
[02:22:28.720 --> 02:22:34.720]  That way when once our revolution takes place, you'll be a martyr in it, honey, and you're ready. I'm so proud of you.
[02:22:34.720 --> 02:22:40.720]  You know, too bad you were diagnosed with that brain tumor, but you're going to show everyone so you can just see how they get this all set up.
[02:22:40.720 --> 02:22:47.720]  It'll be like Gran Turino. You're going to be a hero at the end, baby. Now kill those white bastards. Okay?
[02:22:47.720 --> 02:22:55.720]  So, I mean, you can really see the mind control here. Take your Halcyon. That's just a scenario.
[02:22:55.720 --> 02:22:59.720]  I might as well put one out here because everything points towards that. ISIS taking responsibility.
[02:22:59.720 --> 02:23:04.720]  They don't take responsibility generally unless they've really done it. Matt Bracken, what's the next shoe to drop?
[02:23:04.720 --> 02:23:08.720]  What do you expect? Because the left is calling for civil war.
[02:23:08.720 --> 02:23:12.720]  Well, they're trying in every way that they can to instigate it.
[02:23:12.720 --> 02:23:21.720]  And again, the point is not necessarily to establish a communist government like that traitor West Point now, Lieutenant, would like to see.
[02:23:21.720 --> 02:23:28.720]  The goal is just to embroil the United States in a bloody civil war, Rwanda times Bosnia.
[02:23:28.720 --> 02:23:33.720]  So the globalists can take over and establish their communist EU worldwide?
[02:23:33.720 --> 02:23:42.720]  Correct. And they don't even care if it works out that way or if it just works out as, you know, feudal vassal states, city states like we discussed last night,
[02:23:42.720 --> 02:23:48.720]  where they're the kings of their little emirates and city states and we're the peasants and serfs.
[02:23:48.720 --> 02:23:56.720]  Yeah, they want to radicalize leftist areas, as they say in global documents, to be like EU, globalist centers that have other centers.
[02:23:56.720 --> 02:24:01.720]  They just want control of theirs because they know they're being made a regional party, the Democrats.
[02:24:01.720 --> 02:24:03.720]  So they just want to fully cement that.
[02:24:03.720 --> 02:24:06.720]  And it works completely well under the rubric of Islam.
[02:24:06.720 --> 02:24:14.720]  So socialists like Carlos the Jackal that turn into Muslims, they make the conversion very smoothly, especially men.
[02:24:14.720 --> 02:24:16.720]  I mean, you get to even have more wives. You can beat them.
[02:24:16.720 --> 02:24:22.720]  But in every way, you can justify, I'm still a socialist. I'm a socialist and an Islamist.
[02:24:22.720 --> 02:24:24.720]  So it works out very smoothly.
[02:24:24.720 --> 02:24:34.720]  And the feminist say, have sex with Muslims and let them put a jibs on you. This is sexy. And the women go, yes, cut my genitals off and put a hood on me. I'm liberal.
[02:24:34.720 --> 02:24:36.720]  As long as it's liberal, it's cool.
[02:24:36.720 --> 02:24:43.720]  Well, but I want to take a minute and talk about what's happening, what the big picture is what's coming next.
[02:24:43.720 --> 02:24:52.720]  I wrote an essay, a long essay a couple years ago, it got reprinted very widely called When the Music Stops, How Our Cities Will Explode in Violence.
[02:24:52.720 --> 02:24:55.720]  That's interesting because the music stopped with the shooting last night.
[02:24:55.720 --> 02:24:57.720]  One, exactly. Yeah, there you go.
[02:24:57.720 --> 02:25:00.720]  I read that once a years ago. Let's put it on screen.
[02:25:00.720 --> 02:25:07.720]  Once the Civil War kicks off, it will turn racial. It always does.
[02:25:07.720 --> 02:25:13.720]  In the Rwandan context, it was black tribe versus black tribe. But between them, it was racial.
[02:25:13.720 --> 02:25:21.720]  Hutus versus Tutsis. And even if you were a good hearted Tutsi that lived with all your Hutu neighbors or the vice versa,
[02:25:21.720 --> 02:25:26.720]  or if you were in Bosnia and you were a Serb living among your Croat friends,
[02:25:26.720 --> 02:25:30.720]  or you were a Bosniak Muslim living with your Serbian friends,
[02:25:30.720 --> 02:25:37.720]  once this Civil War kicks off, your skin or your religion in Bosnia became your ID badge.
[02:25:37.720 --> 02:25:39.720]  It didn't matter if you had lots of friends.
[02:25:39.720 --> 02:25:44.720]  It becomes the uniform because we have people whose girlfriends were Hillary supporters
[02:25:44.720 --> 02:25:49.720]  and they literally made their husbands or boyfriends leave them for wars to do it
[02:25:49.720 --> 02:25:53.720]  and then they would go through Stockholm syndrome where the males would then decide it was true
[02:25:53.720 --> 02:25:55.720]  and then begin making stuff up in their head.
[02:25:55.720 --> 02:26:00.720]  Yeah, Stockholm syndrome is very true and it explains how women can become Islamists also.
[02:26:00.720 --> 02:26:04.720]  You know, my husband's not beating me anymore. I love the guy.
[02:26:04.720 --> 02:26:08.720]  But what's going to happen is once the Civil War kicks off,
[02:26:08.720 --> 02:26:14.720]  so much of our infrastructure, our critical infrastructure nodes run through our cities.
[02:26:14.720 --> 02:26:20.720]  In my novel, Foreign Enemies and Traders, where the new Madrid earthquake disrupts the Tennessee...
[02:26:20.720 --> 02:26:24.720]  No, you just said it. It's just like Puerto Rico where the Democrats controlling the infrastructure in the trucks,
[02:26:24.720 --> 02:26:30.720]  they will hold off the aid and will hijack the power to hold the countryside and other areas hostage.
[02:26:30.720 --> 02:26:33.720]  Right, how many died directly from the hurricane? Not many.
[02:26:33.720 --> 02:26:39.720]  What's the big threat? The big threat is that the electronic dome has collapsed.
[02:26:39.720 --> 02:26:44.720]  You know, the electrical infrastructure, life support dome has collapsed in Puerto Rico.
[02:26:44.720 --> 02:26:49.720]  The wind didn't kill many people. In the same way, in a civil war in the United States,
[02:26:49.720 --> 02:26:52.720]  bullets aren't going to kill that many people.
[02:26:52.720 --> 02:26:55.720]  But what's going to happen is people will start shooting at transformers.
[02:26:55.720 --> 02:26:59.720]  If I don't have electricity, why should the enemies across the river have electricity?
[02:26:59.720 --> 02:27:05.720]  Everybody gets a vote on the electrical grid in a civil war, in a modern civil war.
[02:27:05.720 --> 02:27:09.720]  Shooting at transformers is all it takes.
[02:27:09.720 --> 02:27:13.720]  So the answer is, in leftist cities, we've got to have commando teams, once this kicks off, take all the liberal cities
[02:27:13.720 --> 02:27:17.720]  and arrest them all immediately or they'll sabotage the infrastructure.
[02:27:17.720 --> 02:27:21.720]  We've got to have the police departments work with us. I'm not going to command to control this.
[02:27:21.720 --> 02:27:25.720]  I'm just putting the idea out. I know it's already been drawn up because the left threw it up to take over our cities
[02:27:25.720 --> 02:27:29.720]  under the John Warner Defense Authorization Act of 2007.
