[00:00:09.894 --> 00:00:11.475]  This is our land.
[01:52:54.516 --> 01:53:00.078]  That's why people out there always claim that I'm a fraud or I'm a phony because it's the opposite.
[01:53:00.078 --> 01:53:01.519]  I'm the opposite of a fraud or phony.
[01:53:01.519 --> 01:53:05.280]  I'm willing to do anything to take on these people because I know what they are.
[01:53:05.280 --> 01:53:08.041]  A bunch of goddamn devil worshiping pedophiles.
[01:53:09.178 --> 01:53:12.821]  And I want to apologize for saying that, because it's not the Lord's name in vain.
[01:53:12.821 --> 01:53:17.565]  I hope God damns these people to hell for eternity!
[01:53:17.565 --> 01:53:19.186]  And I know this!
[01:53:19.186 --> 01:53:31.936]  I'm going to give my full energy and everything I've got, as imperfect as it is, to taking these people on, and I'm going to pour out everything I've got against them!
[01:53:31.936 --> 01:53:36.420]  Because I don't want to be around them or with them and their spirit.
[01:53:37.403 --> 01:53:42.207]  Because my very heart and my guts tells me they're pure death.
[01:53:42.207 --> 01:53:47.130]  They're a bunch of cowardly, backstabbing scum!
[01:53:47.130 --> 01:53:49.152]  And I'm so proud they hate me.
[01:53:49.152 --> 01:53:52.234]  Let me tell you, it's always scum that gets in my face.
[01:53:52.234 --> 01:53:53.875]  It's always, you can always tell.
[01:53:53.875 --> 01:53:55.557]  Oh, look at that table of scum.
[01:53:55.557 --> 01:53:58.219]  They're gonna come over here and say something.
[01:53:58.219 --> 01:54:02.422]  Because they're always a bunch of confused, ninnying, rudderless crap.
[01:54:03.834 --> 01:54:15.299]  They think if they attack somebody that mainstream media hates, somehow they might be somebody by pointing their finger at me and saying, there's the bad guy.
[01:54:15.299 --> 01:54:17.740]  So there's my answer to you, Terrence.
[01:54:17.740 --> 01:54:24.962]  They can put a gun to my head and say, if you don't come out and say you hate Trump, we're going to blow your brains out.
[01:54:24.962 --> 01:54:25.923]  I'd say pull the trigger.
[01:54:26.863 --> 01:54:31.725]  I've already basically had the Democratic Party and the whole structure try to take my children away from me.
[01:54:31.725 --> 01:54:34.006]  I've already had them do things you wouldn't believe behind the scenes.
[01:54:34.006 --> 01:54:34.647]  And you know what?
[01:54:34.647 --> 01:54:36.067]  It doesn't make me cry.
[01:54:36.067 --> 01:54:37.148]  I'm not a victim.
[01:54:37.148 --> 01:54:39.989]  I'm not looking for ways out of this without confrontation.
[01:54:39.989 --> 01:54:42.370]  It makes me go, oh, I'm really getting attacked.
[01:54:42.370 --> 01:54:43.831]  Let's go that direction.
[01:54:43.831 --> 01:54:45.892]  Where's the strongest attack from?
[01:54:45.892 --> 01:54:51.894]  That's my radar guidance system, is to go directly in to where the attack is.
[01:54:51.894 --> 01:54:53.695]  All they're doing is steering me.
[01:54:53.695 --> 01:54:54.956]  Oh man, they're really attacking now.
[01:54:56.374 --> 01:55:00.836]  Like a Geiger counter going right to the source of the radiation.
[01:55:00.836 --> 01:55:04.217]  See, the average person just thinks about themselves, how to get ahead.
[01:55:04.217 --> 01:55:08.019]  When you think like that, you lose everything.
[01:55:08.019 --> 01:55:14.702]  The most selfish thing is to stand up for what's right, because that's what gives you the world.
[01:55:14.702 --> 01:55:15.722]  But that's how God works.
[01:55:15.722 --> 01:55:20.144]  You didn't mean it to be that way, but you got the world because you were willing to lose it all.
[01:55:20.144 --> 01:55:25.847]  These people think you get the world by being willing to lose nothing, and all you end up being is alone.
[01:55:28.208 --> 01:55:33.191]  I'm not going to be with the timid souls that serve evil when I die.
[01:55:33.191 --> 01:55:41.535]  I'm going to run the race, I'm going to blow it out, and when I collapse and I'm dead, I'm going to leave a lot of energy behind against these people.
[01:55:41.535 --> 01:55:46.358]  And that's why they hate us, because they know we know who they are, and we have the will to break them.
[01:55:47.762 --> 01:55:49.985]  And we are going to break them.
[01:55:49.985 --> 01:55:58.177]  And nation-states across the world are going to pull away from world government and pull away from these multinational corporations that are anti-God, anti-family.
[01:55:58.177 --> 01:56:00.360]  And all of you leftists are going to scream in hate.
[01:56:01.718 --> 01:56:06.041]  As from Russia, to the UK, to the US, to you name it, pulls away.
[01:56:06.041 --> 01:56:10.745]  You're all going to scream, oh Austria's voting to leave the EU because they're Russian agents.
[01:56:10.745 --> 01:56:14.708]  Italy's voting to get out of the EU because they're Russian agents.
[01:56:14.708 --> 01:56:22.814]  No, because they want to be their own people and not under some Nazi collaborator's grandson's control, unelected Junker.
[01:56:25.765 --> 01:56:30.548]  See, you have to understand, they're always saying we're Russian collaborators because they're the globalists.
[01:56:30.548 --> 01:56:32.429]  They're the ones killing the nation-state.
[01:56:32.429 --> 01:56:34.751]  They're the ones bashing having American flags.
[01:56:34.751 --> 01:56:38.453]  It's their 9th Circuit saying you can't have an American flag in school.
[01:56:38.453 --> 01:56:39.634]  Not Donald Trump!
[01:56:39.634 --> 01:56:41.615]  They're the ones telling you hate America!
[01:56:41.615 --> 01:56:43.556]  They're the ones telling you the country's bad!
[01:56:43.556 --> 01:56:46.078]  They're the ones telling you piss on your ancestors!
[01:56:46.078 --> 01:56:48.860]  Have no respect!
[01:56:48.860 --> 01:56:49.961]  They're the enemy!
[01:56:49.961 --> 01:56:51.001]  They're the cancer!
[01:56:51.001 --> 01:56:52.042]  They're the problem!
[01:56:52.042 --> 01:56:53.343]  They're what they say we are!
[01:56:56.015 --> 01:56:58.957]  Does that answer your question, Terrence?
[01:56:58.957 --> 01:57:00.338]  Yeah, I would say you did.
[01:57:00.338 --> 01:57:01.559]  And you know what?
[01:57:01.559 --> 01:57:03.800]  Thank you for the heart in your voice again.
[01:57:03.800 --> 01:57:04.961]  I need to hear that.
[01:57:04.961 --> 01:57:07.003]  I'm a strong man like you.
[01:57:07.003 --> 01:57:09.744]  I'm a 27-year-old male with a daughter.
[01:57:09.744 --> 01:57:17.250]  I do think to myself, now, Alex Jones, these globalists could kill you.
[01:57:17.250 --> 01:57:18.290]  Who cares about me?
[01:57:18.290 --> 01:57:20.192]  Who cares about you but my daughter?
[01:57:20.192 --> 01:57:21.733]  They threatened to kill my daughter.
[01:57:23.855 --> 01:57:25.557]  How do you respond to that?
[01:57:25.557 --> 01:57:27.238]  You had Globalist threaten to kill your daughter?
[01:57:27.238 --> 01:57:31.401]  No, but I can only imagine if this is what's going on.
[01:57:31.401 --> 01:57:33.302]  I'll tell you why they won't threaten your daughter.
[01:57:33.302 --> 01:57:37.966]  If you have it in your heart to kill anybody that threatens your daughter, they won't do it.
[01:57:37.966 --> 01:57:39.067]  So, you understand?
[01:57:39.067 --> 01:57:42.830]  You've got to be willing to kill for your family so people don't mess with you.
[01:57:42.830 --> 01:57:45.552]  But you've got to have that and they've got to know it.
[01:57:45.552 --> 01:57:53.038]  I want to plow into all of this, but I'm going to spend a few minutes here first just encouraging listeners to understand that
[01:57:54.685 --> 01:58:05.516]  When you buy t-shirts, or water filtration systems, or books, or videos, or other material from InfoWarsTore.com, you are funding the revolution.
[01:58:05.516 --> 01:58:07.639]  I mean, I cannot say it any clearer.
[01:58:07.639 --> 01:58:11.362]  And so it is essential that you purchase the products at InfoWarsTore.com.
[01:58:11.362 --> 01:58:12.844]  I don't want to thank everybody that has, but
[01:58:13.084 --> 01:58:21.270]  We've got the best fluoride-free toothpaste with colloidal silver and with high-quality atomic iodine, and you cannot beat that for children and adults.
[01:58:21.270 --> 01:58:23.911]  We've got the best mouthwash designed by Dr. Jones.
[01:58:23.911 --> 01:58:26.693]  That's my dad, with colloidal silver and iodine as well.
[01:58:26.693 --> 01:58:29.675]  Infowarslife.com or 888-253-3139.
[01:58:29.675 --> 01:58:38.401]  And your purchase of the products stands with us, stands with America, stands with Trump, stands against the globalists and their satanic pedophile armies.
[01:58:38.401 --> 01:58:42.824]  And that's who they are, and they know we know who they are, and they're coming back against us, so we need your support.
[01:58:46.607 --> 01:58:48.088]  Vitamin Mineral Fusion.
[01:58:48.088 --> 01:58:50.791]  Visit Infowarslife.com to secure your canister.
[01:58:50.791 --> 01:58:58.297]  We have worked for years with our chemists and scientists to create the most powerful and affordable, great-tasting multivitamin formula available.
[01:58:58.297 --> 01:59:08.606]  Vitamin Mineral Fusion Drink Mix at Infowarslife.com is loaded with a full month's supply of essential vitamins, minerals, and amino acids that your body absolutely needs.
[01:59:08.926 --> 01:59:16.771]  In the history of InfoWars Live, we've brought out a lot of amazing products like Survival Shield X2, Supermail Vitality, and so many others.
[01:59:16.771 --> 01:59:26.978]  With its unique delivery system and proprietary manufacturing process designed for maximized effects, this formula is the platinum standard of multivitamin mineral products.
[01:59:26.978 --> 01:59:29.039]  And this part is most important.
[01:59:29.039 --> 01:59:35.483]  The ingredients in vitamin mineral fusion are either plant-derived or of the highest quality lab standard.
[01:59:35.823 --> 01:59:37.264]  That means it's clean.
[01:59:37.264 --> 01:59:38.385]  That means it's pure.
[01:59:38.385 --> 01:59:41.287]  And rest secured, you're finding the tip of the spear in the InfoWar.
[01:59:41.287 --> 01:59:44.088]  That's InfoWarSlimes.com and Vitamin Mineral Fusion.
[01:59:44.088 --> 01:59:48.611]  Take action now before we sell out.
[01:59:48.611 --> 01:59:51.213]  You're listening to the Alex Jones Show.
[02:00:09.958 --> 02:00:15.502]  Well, I love taking calls, but they're also exhausting because they challenge me and they take me to places I wasn't thinking about.
[02:00:15.502 --> 02:00:24.007]  I got a ton of important clips, big breaking news this hour, a bunch of stuff I've got to get to, but I am trying to go to your calls as quickly as I can.
[02:00:24.007 --> 02:00:27.770]  You know, caller asked me why am I committed to Trump.
[02:00:27.770 --> 02:00:29.291]  You know a man by his enemies.
[02:00:29.291 --> 02:00:33.294]  This is like biblical, the amount of attacks and the fraud.
[02:00:33.294 --> 02:00:35.775]  And then I'm being attacked right next to him.
[02:00:35.775 --> 02:00:38.657]  If that doesn't create camaraderie, if that...
[02:00:41.690 --> 02:00:52.218]  If that doesn't get you on board with somebody even more, the more attacks there are, it's the opposite of breaking me.
[02:00:52.218 --> 02:00:57.401]  And I just don't ever get the mindset, a lot of people used to think that I was trying to scare folks on air.
[02:00:57.401 --> 02:01:03.446]  And I learned that some of the globalists thought my show wasn't damaging them a decade ago or so because they thought I was just scaring people for them.
[02:01:04.116 --> 02:01:06.857]  Like they think, like scaring you makes you submit.
[02:01:06.857 --> 02:01:09.758]  That's like the Nazis bombing civilian targets.
[02:01:09.758 --> 02:01:16.260]  They thought it would make the British not want to have the war, but it took the Brits from not wanting the war to wanting the war.
[02:01:16.260 --> 02:01:26.744]  And I just don't ever get tyrants perspective where you do something mean to somebody, at least in my experience where I'm from, makes you want to fight harder.
[02:01:26.744 --> 02:01:28.865]  So that's the perspective I've got here.
[02:01:31.641 --> 02:01:46.890]  As nasty as the enemy is, we've already come so far, ladies and gentlemen, that as nasty as politics was, and as betrayed as it was, and it was all about deception and garbage, as soon as that flips, then it's all about being honorable.
[02:01:46.890 --> 02:01:49.952]  And I can tell you right now, with Trump, it's straight up.
[02:01:49.952 --> 02:01:53.394]  In his policies and behind the scenes, there's not subterfuge.
[02:01:53.394 --> 02:01:55.615]  That's why the politicians and the globalists hate it.
[02:01:55.615 --> 02:01:57.857]  It's just straight up business.
[02:01:57.857 --> 02:01:58.457]  Straight up!
[02:02:04.921 --> 02:02:08.463]  Straight up pragmatism.
[02:02:08.463 --> 02:02:10.604]  It's not even goody-two-shoes.
[02:02:10.604 --> 02:02:12.846]  It's just not deceptive.
[02:02:12.846 --> 02:02:24.833]  And their whole system of hijacking the whole culture and selling it off to the highest bidder and being lords of everything because they're the gatekeepers on humanity's future, that's coming to an end.
[02:02:24.833 --> 02:02:29.696]  And I am very honored to be part, even in my stumbling fashion, to be involved in this.
[02:02:30.771 --> 02:02:33.733]  Alright, Chad, Aaron, Patrick, and many others.
[02:02:33.733 --> 02:02:37.235]  Patrick in Idaho, thanks for holding her on the air.
[02:02:37.235 --> 02:02:37.955]  You there?
[02:02:37.955 --> 02:02:39.636]  Yes, I am.
[02:02:39.636 --> 02:02:40.537]  Uh, good.
[02:02:40.537 --> 02:02:57.426]  So, stemming off of yesterday's conversation, I'm Irish, English, German, French, Basque, Indian, whatever.
[02:02:57.426 --> 02:02:58.747]  I'm just an American.
[02:03:01.826 --> 02:03:08.232]  Okay, and I hear you disagree with me on Russia Connection?
[02:03:08.232 --> 02:03:09.993]  No, I don't.
[02:03:09.993 --> 02:03:22.444]  I think if I can spin a little bit off, I think you're a Polish agent.
[02:03:25.114 --> 02:03:27.695]  Okay, and how do you know I'm a Polish agent?
[02:03:41.749 --> 02:03:47.073]  Well, you know, I actually, there are a lot of people with a Polish background that send me Fighting the New World Order, it's true.
[02:03:47.073 --> 02:03:49.454]  And I've got friends that are Polish.
[02:03:49.454 --> 02:03:54.318]  But also, I think Paczynek, from Russia, I mean, a lot of those are just Slavic names.
[02:03:54.318 --> 02:03:59.041]  But, you know, people tell Posobiec that he must be a Russian agent because he's Polish.
[02:03:59.041 --> 02:04:02.023]  Anybody that knows the history knows the Poles don't like the Russians too much.
[02:04:02.023 --> 02:04:03.845]  There's just a lot of ignorance, you know.
[02:04:03.845 --> 02:04:09.168]  Just because somebody has a Slavic last name doesn't mean they're Russian.
[02:04:09.168 --> 02:04:11.090]  I'm just having fun with you, sir.
[02:04:11.653 --> 02:04:12.633]  No, no, Patrick, I hear you.
[02:04:12.633 --> 02:04:14.454]  It sounds like you've had a lot of fun today.
[02:04:14.454 --> 02:04:17.234]  Are you smoking dope or are you drinking alcohol today?
[02:04:17.234 --> 02:04:19.255]  Neither.
[02:04:19.255 --> 02:04:20.135]  OK, well, I got it.
[02:04:20.135 --> 02:04:21.355]  We got to catch up with me.
[02:04:21.355 --> 02:04:22.656]  OK, well, I'm choking.
[02:04:22.656 --> 02:04:23.776]  I got to go.
[02:04:23.776 --> 02:04:25.156]  Man, you're something else.
[02:04:25.156 --> 02:04:25.717]  I got to go.
[02:04:25.717 --> 02:04:28.117]  That color's so ridiculous.
[02:04:28.117 --> 02:04:30.338]  Yeah, but he did bring up some good points, though.
[02:04:31.889 --> 02:04:43.232]  There's been a disproportionate amount of people with Polish last names involved in the Liberty Movement, so don't start a new conspiracy theory that, hey, how about we don't judge people off their last names?
[02:04:43.232 --> 02:04:44.552]  We judge them off what they do?
[02:04:44.552 --> 02:04:49.673]  You know, they're saying Trump's a Nazi because he's got a German last name.
[02:04:49.673 --> 02:04:53.514]  Let's judge people not off what color they are or their last name, but off what they do.
[02:04:55.444 --> 02:04:56.245]  I'm so excited.
[02:04:56.245 --> 02:05:06.411]  The new product at Infowarslife.com, in a glass bottle, two-month servings, filled to the brim, filled to the absolute top, the real Red Pill.
[02:05:06.411 --> 02:05:11.915]  This is a heart and brain pill, a nootropic, but it doesn't have any stimulants in it.
[02:05:11.915 --> 02:05:14.917]  But boy, does it stimulate, because it's beyond that.
[02:05:14.917 --> 02:05:23.723]  Quite frankly, I just went off what I saw medical doctors prescribing to their patients, but it wasn't prescription, but they were charging people $100, $200.
[02:05:25.784 --> 02:05:45.379]  For the formulae, and I came up with our own formula, working with some scientists and developers, non-GMO, made right here in America, 120 capsules, and ladies and gentlemen, you add the preglanone to it, which is the precursor to all the hormones that your body has to have to even make the hormones in your glands.
[02:05:45.379 --> 02:05:48.081]  It is amazing!
[02:05:48.081 --> 02:05:53.045]  Red Pill, now available at InfoWarsStore.com, and your purchase funds the operation.
[02:05:55.697 --> 02:05:56.999]  We've got it done.
[02:05:56.999 --> 02:06:02.846]  This transmission is coming to you.
[02:06:02.846 --> 02:06:07.232]  Waging war on corruption.
[02:06:07.232 --> 02:06:12.839]  It's Alex Jones coming to you live from the front lines of the InfoWar.
[02:06:15.236 --> 02:06:17.040]  Okay.
[02:06:17.040 --> 02:06:20.928]  No matter what, I'm going your calls quick and fast right now.
[02:06:20.928 --> 02:06:25.799]  Till the bottom of the hour, then I've got a huge blitz of videos and clips and just insane stuff I need to get to.
[02:06:27.162 --> 02:06:28.843]  The toll-free number to join us is 877-789-ALEX, 877-789-ALEX.
[02:06:28.843 --> 02:06:38.967]  The callers are, some of them have been great, some of them have been okay, some of them have been funny and goofy like the last guy, but what they are is long.
[02:06:38.967 --> 02:06:42.429]  Just get to your point, I'm gonna try to make a quick point and move on.
[02:06:42.429 --> 02:06:46.411]  They have asked some epic questions, so some of my answers have taken, you know, 20 minutes.
[02:06:46.411 --> 02:06:50.112]  So, it's mainly my fault, I apologize, but we're going to your calls.
[02:06:50.112 --> 02:06:51.793]  Aaron, Chad, Frank, and many others.
[02:06:57.008 --> 02:06:58.188]  Who should I go to next?
[02:06:58.188 --> 02:07:00.109]  Let's go to Aaron in Salt Lake City, Utah.
[02:07:00.109 --> 02:07:02.389]  You're on the air.
[02:07:02.389 --> 02:07:03.550]  Hey Alex, how are you doing?
[02:07:03.550 --> 02:07:05.050]  Good, brother.
[02:07:05.050 --> 02:07:10.452]  Hey, I just have a little theory about why the left is scratching at straws or Trump will make this fast.
[02:07:10.452 --> 02:07:15.013]  Once Trump started saying that he'll meet North Korea with a fury and fire no one's seen,
[02:07:15.871 --> 02:07:17.411]  They started ramping up things.
[02:07:17.411 --> 02:07:18.692]  Now, what is Fury and Fire?
[02:07:18.692 --> 02:07:30.155]  To me, if you go to Twitter and search Athena, A-T-H-E-N-A, it's Fox News, you'll find a report from Fox about a system using lasers that knocked drones out of the sky.
[02:07:30.155 --> 02:07:38.998]  Now, if Fox is putting that out, to me it seems like the government is willing to show that kind of information that maybe we have even tech up in the skies to watch.
[02:07:39.927 --> 02:07:47.609]  And so the reason why he started talking about this is because none of the globalists wanted to push, you know, nuclear war with North Korea and Russia.
[02:07:47.609 --> 02:07:51.850]  But they stopped that, and now they're trying to push control over satellites.
[02:07:51.850 --> 02:07:53.611]  How is North Korea going to hit us with a nuke?
[02:07:53.611 --> 02:07:58.212]  The only way they could do it is if they were to try to use an EMP to disable our system.
[02:07:58.212 --> 02:07:59.092]  So to me, it just seems like
[02:07:59.713 --> 02:08:08.700]  North Korea and the globalists are trying to push another form of Pearl Harbor where all of a sudden they turn off our communications so we can't even defend ourselves.
[02:08:08.700 --> 02:08:10.341]  That's just my opinion.
[02:08:10.341 --> 02:08:12.242]  No, I think the experts agree with you.
[02:08:12.242 --> 02:08:17.146]  That's one of the only threats from North Korea that's really serious and it's something North Korea has been looking at.
[02:08:17.146 --> 02:08:23.590]  They don't have delivery systems yet where the missiles don't break up coming into the atmosphere.
[02:08:23.590 --> 02:08:28.494]  And we also know the Clintons and the Chinese and the globalists had a lot of back deals with North Korea.
[02:08:29.813 --> 02:08:32.174]  It's a pleasure to be with you, man.
[02:08:32.174 --> 02:08:39.718]  Yeah, I was talking to the lady there that kind of screamed when I was first called and I was telling her about how this is a spiritual warfare against Trump.
[02:08:58.912 --> 02:09:02.314]  And anybody that's supporting Trump.
[02:09:02.314 --> 02:09:06.136]  And I truly, truly believe, Alex, I've been a Christian all my life.
[02:09:06.136 --> 02:09:08.098]  I'm a disabled veteran.
[02:09:08.098 --> 02:09:25.608]  I come from the deepest coal mining country there is in America, which is southern West Virginia, McDowell County, which has been proven throughout, actually it was more or less in the 50s and 60s, I believe it was, there was more coal that came out of there than any other place in America.
[02:09:26.700 --> 02:09:31.884]  It made the boom for Pittsburgh, the steel... No, I'm fully aware of that.
[02:09:31.884 --> 02:09:36.907]  That area of West Virginia basically built much of our industrial revolution.
[02:09:36.907 --> 02:09:40.390]  Anyway, sorry to get off a little bit of top there, but... No, it's interesting.
[02:09:40.390 --> 02:09:42.271]  It's interesting.
[02:09:42.271 --> 02:09:47.034]  Just wanted to basically just describe where I'm coming from and who I am.
[02:09:47.034 --> 02:09:51.197]  And also, what I want to get at to get to the point, and I know you said we're short on time,
[02:09:52.623 --> 02:09:54.324]  I am a disabled veteran.
[02:09:54.324 --> 02:09:55.965]  I served in Afghanistan.
[02:09:55.965 --> 02:10:04.610]  I'm actually disabled and permanently retired from injuries I sustained in combat in Afghanistan since 9-11.
[02:10:04.610 --> 02:10:14.376]  And I'm super aware of your theories and beliefs on 9-11 and that there was some corruption involved and whatnot.
[02:10:14.376 --> 02:10:19.779]  And without getting into that, what I want to say is that we have spent the past 16 years
[02:10:21.317 --> 02:10:39.789]  Regardless of what your beliefs about 9-11 are, we have spent and invested probably trillions of dollars, I know it's billions, maybe even trillions of dollars into fighting radical Islam for 16 years now.
[02:10:39.789 --> 02:10:47.534]  So, what I want to get at is that that was the boogeyman that was made for us to focus on for the past 16 years.
[02:10:48.951 --> 02:10:52.154]  And I'd like to say it was a well-deserved boogeyman.
[02:10:52.154 --> 02:10:54.996]  It wasn't a fraudulent boogeyman.
[02:10:54.996 --> 02:11:03.983]  What I believe the Democrats and the left loony liberals are now making is Russia being the new boogeyman.
[02:11:03.983 --> 02:11:11.769]  And it's because it fits their agenda with this whole anti-white, anti-Christian, anti-America.
[02:11:11.769 --> 02:11:14.091]  It's impossible for us to continue
[02:11:15.035 --> 02:11:21.259]  Making radical Islam the boogeyman in order to fit their agenda.
[02:11:21.259 --> 02:11:26.862]  Sure, they want total civil war now directed by liberal governments to compartmentalize everybody.
[02:11:26.862 --> 02:11:28.143]  We talk about spiritual warfare.
[02:11:30.154 --> 02:11:38.658]  I mean, they are attacking and intimidating, and all over, white people are getting beat up just because they're white, even if they're not wearing a Trump hat.
[02:11:38.658 --> 02:11:43.921]  And again, this is the leftist media pushing this narrative to control our countries.
[02:11:43.921 --> 02:11:46.202]  Most of the so-called minorities aren't racist.
[02:11:46.202 --> 02:11:48.463]  The media is trying to force them into it.
[02:11:48.463 --> 02:11:52.065]  Most of the Antifa meetings are leftist white people running it.
[02:11:52.065 --> 02:11:56.047]  But it really shows you how cold-blooded they are, and that is their plan.
[02:11:56.807 --> 02:11:57.667]  For divide and conquer.
[02:11:57.667 --> 02:11:58.608]  And you're right.
[02:11:58.608 --> 02:12:00.229]  They radicalized a lot of Islam.
[02:12:00.229 --> 02:12:01.049]  They protected it.
[02:12:01.049 --> 02:12:02.430]  They grew it.
[02:12:02.430 --> 02:12:04.210]  Then they had our military fight it.
[02:12:04.210 --> 02:12:07.112]  To basically wear our military out.
[02:12:07.112 --> 02:12:08.132]  Trump said we're not doing that.
[02:12:08.132 --> 02:12:09.933]  We're actually going to defeat it and it's over.
[02:12:09.933 --> 02:12:12.554]  And then in just 11 months it's almost defeated.
[02:12:12.554 --> 02:12:17.816]  Which again just shows you how there wasn't a real action to actually defeat it.
[02:12:17.816 --> 02:12:20.618]  The globalists were just using it to take away our liberties.
[02:12:20.618 --> 02:12:21.278]  That's another reason
[02:12:22.642 --> 02:12:26.784]  They hate Trump so much as he's derailing that entire program.
[02:12:26.784 --> 02:12:33.708]  And listen, I've been on air 22 years and folks would call in like you and say, Alex, it's spiritual warfare, it's good versus evil.
[02:12:33.708 --> 02:12:36.909]  And I'd say, I know that, but I would not focus much on it.
[02:12:36.909 --> 02:12:41.492]  But as I get older and I research more, at the end of the day, the people we're fighting
[02:12:42.702 --> 02:12:46.163]  Aren't black, they're not white, they're not Hispanic, they're not Asian.
[02:12:46.163 --> 02:13:02.869]  They are all different colors, but they are anti-human psychopaths and sociopaths who are into evil and who don't believe in humanity and who hate their neighbors and who like to lie and like to steal and like to cheat.
[02:13:02.869 --> 02:13:05.970]  And so, yes, we are in a fight of good versus evil.
[02:13:05.970 --> 02:13:08.811]  And you heard the caller ask me earlier, why do you support Trump?
[02:13:09.574 --> 02:13:12.155]  I mean, look at everything coming back.
[02:13:12.155 --> 02:13:13.935]  Look at the globalists hating him.
[02:13:13.935 --> 02:13:15.136]  Look at how they lie.
[02:13:15.136 --> 02:13:16.696]  Look at everything they've done.
[02:13:16.696 --> 02:13:25.179]  It's so obvious, not just intellectually, but from the enemies and what we're seeing happen, that Trump is so real.
[02:13:25.179 --> 02:13:30.200]  And I just, it just gives me hope to know there's not just evil in this world.
[02:13:30.200 --> 02:13:35.422]  And one thing to top that, Alex, and I just want to add this is because it's always what I hear.
[02:13:36.405 --> 02:13:48.552]  When you hear someone speaking of supporting Trump or that all these Christians supported Trump, and I honestly believe that it was divine for him to be elected president.
[02:13:48.552 --> 02:13:50.994]  I honestly wholeheartedly believe that.
[02:13:51.522 --> 02:14:05.830]  But what you'll hear from the left all the time, these anti-Christian, most people who've never even walked into a church, probably never even opened the Bible in their life, they'll say, oh, how could you support Trump when he's talking about grabbing this and grabbing that?
[02:14:05.830 --> 02:14:09.992]  And after his lifestyle, he's been divorced and this and that.
[02:14:09.992 --> 02:14:17.596]  Listen, for everybody out there listening right now, whoever you are, a Christian is not a saint.
[02:14:18.564 --> 02:14:22.827]  If you are a Christian and you follow God, you read the Bible, you are a Christian.
[02:14:22.827 --> 02:14:25.588]  I've been a Christian since I was five years old.
[02:14:25.588 --> 02:14:26.689]  Let me throw this down.
[02:14:26.689 --> 02:14:27.989]  The Bible's replete.
[02:14:27.989 --> 02:14:29.931]  God judges the heart, not the deeds.
[02:14:29.931 --> 02:14:37.475]  King David got his best friend killed just so he could have sex with his wife, but after he truly repented, God just said, you're a man of your own heart.
[02:14:37.475 --> 02:14:42.418]  Christ said, look at these Pharisees praying up on top of the hill, but behind closed doors they're super evil.
[02:14:43.278 --> 02:14:47.399]  Christ was looking for real people that were good and honorable and strong.
[02:14:47.399 --> 02:14:48.359]  Not that they were perfect.
[02:14:48.359 --> 02:14:49.060]  God made us.
[02:14:49.060 --> 02:14:50.100]  God knows us.
[02:14:50.100 --> 02:14:50.940]  And you're absolutely right.
[02:14:50.940 --> 02:14:52.000]  Look at the Bible.
[02:14:52.000 --> 02:14:55.541]  Saul of Tarsus becomes Paul on the road to Damascus.
[02:14:55.541 --> 02:14:57.462]  He was a horrible person.
[02:14:57.462 --> 02:14:59.503]  And Trump's not been a horrible person.
[02:14:59.503 --> 02:15:00.883]  He's a for real guy.
[02:15:00.883 --> 02:15:01.703]  He's out in the open.
[02:15:01.703 --> 02:15:02.783]  He's not perfect.
[02:15:02.783 --> 02:15:05.844]  But he really isn't out to get people.
[02:15:05.844 --> 02:15:07.385]  He doesn't want austerity.
[02:15:07.385 --> 02:15:09.265]  He doesn't want to enslave people.
[02:15:09.265 --> 02:15:10.466]  And that's why the globalists hate him.
[02:15:10.466 --> 02:15:11.166]  And you're absolutely right.
[02:15:12.046 --> 02:15:16.130]  God raises people up, and we've seen providence.
[02:15:16.130 --> 02:15:19.693]  And that's why the evil of Hollywood and the globalists hate Trump so much.
[02:15:19.693 --> 02:15:21.394]  Go ahead.
[02:15:21.394 --> 02:15:21.674]  Amen.
[02:15:21.674 --> 02:15:23.576]  I truly believe everything you just said, 100%.
[02:15:23.576 --> 02:15:26.638]  One last thing, and I'll let you go.
[02:15:26.638 --> 02:15:31.963]  I have to go myself, but do you still listen to or follow Howard Stern in any kind of way?
[02:15:31.963 --> 02:15:34.905]  I mean, I don't really listen or follow.
[02:15:34.905 --> 02:15:37.588]  I don't really like a lot of the stuff he does, but I've been on his show before.
[02:15:37.588 --> 02:15:37.748]  Why?
[02:15:38.700 --> 02:15:39.861]  Well, I don't either.
[02:15:39.861 --> 02:15:40.481]  I don't either.
[02:15:40.481 --> 02:15:47.527]  But this morning, he actually had a, uh... He was talking about the election in Alabama.
[02:15:47.527 --> 02:15:51.810]  And he was talking about how the Roy Moore support... I gotta hear this.
[02:15:51.810 --> 02:15:52.791]  You gotta hold for the break.
[02:15:52.791 --> 02:15:53.252]  I gotta hear this.
[02:15:53.872 --> 02:15:56.455]  Are you happy washing your hands with harsh chemicals?
[02:15:56.455 --> 02:15:58.598]  Are you happy doing laundry with detergents?
[02:15:58.598 --> 02:16:00.580]  Are you happy paying high prices?
[02:16:00.580 --> 02:16:02.642]  Find your happiness with Pure Soap.
[02:16:02.642 --> 02:16:07.508]  These all-natural, earth-friendly Pure Soaps are the very best you've ever used.
[02:16:07.508 --> 02:16:08.389]  Buy in bulk.
[02:16:08.389 --> 02:16:09.390]  Get a 12-, 36-, or 48-month supply.
