[00:00.000 --> 00:15.240]  The
[02:10:02.120 --> 02:10:06.600]  the well it's it goes back to the old panopticon system that bentham talked about that how do you
[02:10:06.600 --> 02:10:11.720]  create a cult exactly uh how do you create a system where people are going to monitor themselves
[02:10:11.720 --> 02:10:15.640]  uh like when fuko was doing that his entire study of how the prison system and the mental
[02:10:15.640 --> 02:10:20.280]  health systems had changed over time over societies and over history what he was identifying there's
[02:10:20.280 --> 02:10:24.760]  a lot of things about fuko i don't agree with but here his analysis was excellent yeah the gay gang
[02:10:24.760 --> 02:10:29.400]  banks run into that but the whole point is getting into panopticonic where you surveil yourself
[02:10:29.400 --> 02:10:33.960]  you censor yourself exactly that's the goal is to have surveillance trigger self-censorship
[02:10:33.960 --> 02:10:38.040]  punishment an economic punishment of someone's actions that does allowing a civil tort to go
[02:10:38.040 --> 02:10:42.600]  forward or a civil suit to go forward when they're in ways that are going to self-censor
[02:10:42.600 --> 02:10:46.760]  speech that that the whole point of the first amendment rules is to not allow that to happen
[02:10:46.760 --> 02:10:50.840]  here what's happening is they're using surveillance to suppress using surveillance to censor
[02:10:50.840 --> 02:10:55.000]  but now they're going further they're being the actual censor and how would you quantify
[02:10:56.200 --> 02:11:02.120]  this period in history with the left being so insane so bullish their minions being so weak
[02:11:02.120 --> 02:11:06.120]  but they've got so much corporate power and their ally with the chai comms in e you i mean
[02:11:06.120 --> 02:11:12.600]  they're formidable force but they're like a giant rotting hydra that as it stumbles forward it's dying
[02:11:12.600 --> 02:11:18.600]  but more heads grow out of the scruffulous mass and then meanwhile we put up with it because we're
[02:11:18.600 --> 02:11:23.080]  not used to censorship like this and we still believe we're free well how would you describe
[02:11:23.080 --> 02:11:28.440]  the gestalt it's very much sort of a recreation of the inquisition era mindset and we're really
[02:11:28.440 --> 02:11:32.840]  facing a defining time of either the american model of free speech free thought free ideas and
[02:11:32.840 --> 02:11:37.160]  free press is going to remain in free market or we're going to be in a society where the chinese
[02:11:37.160 --> 02:11:42.040]  social credit system is works in the in the big tech and so that's it that's the dichotomy that's
[02:11:42.040 --> 02:11:45.960]  the choice absolutely and big tech is pursuing the chinese social credit system i mean i guarantee
[02:11:45.960 --> 02:11:50.600]  you that china one mastercard says they're gonna watch what you buy not the host they're gonna
[02:11:50.600 --> 02:11:54.680]  watch what you do buddy not only that you might buy a nazi book to see what they're saying you
[02:11:54.680 --> 02:12:00.920]  don't agree with it you're getting hurt absolutely god that's evil any people scared to say oh i can't
[02:12:00.920 --> 02:12:05.240]  say alex jones's name or something bad might happen to me i can't say info war's name or
[02:12:05.240 --> 02:12:10.280]  something bad might happen to me it's trying to create a culture of self-censorship to where
[02:12:10.280 --> 02:12:15.400]  ordinary everyday people are afraid to talk about what they want to talk about we have their own
[02:12:15.400 --> 02:12:20.520]  chilling effect the stifling but here's the goodness they failed failed failed failed failed failed
[02:12:20.520 --> 02:12:24.200]  we failed to realize how serious isn't even more angry but we have enough of our instincts
[02:12:24.200 --> 02:12:28.200]  to where we've kind of halfway gotten up we're beating them so they've just gone to their
[02:12:28.200 --> 02:12:32.840]  end game 20 years from now surveillance in real time of links watching everything you do
[02:12:32.840 --> 02:12:38.600]  everyone having to go into a facebook bedtime story where the police officer asks you all the
[02:12:38.600 --> 02:12:43.560]  the commas are asked all the questions they've accelerated to their final black hole destination
[02:12:43.560 --> 02:12:48.680]  in a hope that will rook us out of our victory i see this as desperation well absolutely because
[02:12:48.680 --> 02:12:54.200]  the the main thing they underestimated because of their echo chamber existence is the two great
[02:12:54.200 --> 02:12:58.600]  schools of learning that can never be closed years ago a great scholar said back during the dark
[02:12:58.600 --> 02:13:03.160]  ages so there's two great scholars at the church the state nobody can suppress and those are the
[02:13:03.160 --> 02:13:07.160]  archives of nature and the rights of man the conscience of ordinary people and their ability
[02:13:07.160 --> 02:13:11.880]  to use their own faculty of reason and their own natures will exactly that that people they thought
[02:13:11.880 --> 02:13:17.080]  they could stop people from supporting info wars supporting alex jones supporting their own choice
[02:13:17.080 --> 02:13:21.720]  of news and views and they can't because the power of the individual's conscience the power of the
[02:13:21.720 --> 02:13:26.760]  individual's own mind to make up their own mind to act on their own mind sure is a power they just
[02:13:26.760 --> 02:13:31.240]  cannot but i think they're only trick they're counting on is this they hear about bands so long
[02:13:31.240 --> 02:13:35.240]  that when the super band comes people already heard about the earlier bands they're kind of like
[02:13:35.240 --> 02:13:39.320]  and because i would think we'd see massive financial spike and support we're not really seeing that
[02:13:39.320 --> 02:13:43.720]  right now because people are kind of used yeah old alex you know godzilla's out there fighting
[02:13:43.720 --> 02:13:49.240]  megalon hill wind don't worry no this godzilla's like bleeding and like flopping around being bitten
[02:13:49.240 --> 02:13:53.880]  by seven-headed monsters i need some damn money okay and by the way one sick part of me wants
[02:13:53.880 --> 02:13:58.680]  this to fail and go away and give up but my guts can't quit so i'm just telling you man we need
[02:13:58.680 --> 02:14:03.240]  some damn money here and i'll sell you the best products anyways get in there buy them and sign
[02:14:03.240 --> 02:14:07.400]  up for auto ship there's a total war and i don't want to give up i can't give up and that's the
[02:14:07.400 --> 02:14:11.080]  main thing they've underestimated is the power of the ordinary person to use their own faculties of
[02:14:11.080 --> 02:14:15.720]  reason and act on their own conscience to do as they see fit to support whom they want to back
[02:14:15.720 --> 02:14:20.360]  whom they want to make sure certain voices are heard against the attempts at censorship and
[02:14:20.360 --> 02:14:26.360]  suppression bob i can't believe it's so art-type it's like a cartoon tyranny it's so flaming and
[02:14:26.360 --> 02:14:31.960]  ridiculous and crazy we're going to kill babies after they're born and families are bad and big
[02:14:31.960 --> 02:14:36.840]  dudes can compete in women's contest and be all the powerlifting champions it's like upside down
[02:14:36.840 --> 02:14:41.640]  easter bunny world it's completely it's stranger things on steroids so it's a completely different
[02:14:41.640 --> 02:14:45.400]  world and a completely different reality they're trying to create and they really believe because
[02:14:45.400 --> 02:14:49.560]  that they operate too much in the hollywood space and so i think they really believe so they're
[02:14:49.560 --> 02:14:54.120]  delusional completely and they keep trying to project what they want and they think they can
[02:14:54.120 --> 02:14:57.160]  create their own reality they think they can script their own story no matter how insane no
[02:14:57.160 --> 02:15:01.320]  matter how crazy no matter how lunatic so i mean i mean half of them think they're are they actually
[02:15:01.320 --> 02:15:05.560]  are living in a simulation and so they want to make us that's what's our crazy silicon values
[02:15:05.560 --> 02:15:11.240]  so they want to make us comport as npcs precisely they want to make us it's just like tron the original
[02:15:11.240 --> 02:15:16.120]  tron the master program you're gonna join me and it's like i mean these are people who who grew up
[02:15:16.120 --> 02:15:21.400]  on tron right who really think oh rather than looking at tron or orwell or or huxley as a
[02:15:21.400 --> 02:15:26.280]  dangerous thing to be afraid of to fear to want to resist they saw him as things to embrace and
[02:15:26.280 --> 02:15:30.920]  emulate exactly let me use a tron analogy like when the main system says all my systems are yours
[02:15:31.880 --> 02:15:36.200]  that's the systems all in i need your systems and that doesn't mean to enslave you i see your
[02:15:36.200 --> 02:15:40.040]  prayers and financial support because like i'll grow 100 feet tall and take these guys on but i
[02:15:40.040 --> 02:15:45.080]  mean that's literally when you give us money you spread the word i get stronger they get weaker
[02:15:45.080 --> 02:15:50.600]  so i need your will i need you to support me i need it now
[02:15:55.480 --> 02:16:01.320]  fellow patriots my name is todd savage founder of black rifle real estate dot com like you i was
[02:16:01.320 --> 02:16:05.880]  a prisoner of the out left sanctuary state until one day i chose to leave my family to freedom
[02:16:05.880 --> 02:16:10.680]  today we live on a sustainable 20-acre homestead where we shoot hunt garden and homeschool our
[02:16:10.680 --> 02:16:15.080]  children without the tyranny of the nanny state looking over us if you're ready to flee the city
[02:16:15.080 --> 02:16:19.800]  to the freedom of idaho or montana our black rifle real estate team is here to help go to black
[02:16:19.800 --> 02:16:26.760]  rifle real estate dot com that's black rifle real estate dot com hi i'm dan pilla i started
[02:16:26.760 --> 02:16:31.240]  fighting the iris over 40 years ago when they tried to seize my mother's house i sued the iris and
[02:16:31.240 --> 02:16:36.360]  won i beat the iris then and i've been beating them ever since i wrote the book on tax debt settlement
[02:16:36.360 --> 02:16:40.200]  and i've helped thousands of people deal with tax problems they thought might never be solved
[02:16:40.200 --> 02:16:45.400]  i can help you too if you owe taxes you can't pay don't wait another day there's no such thing as a
[02:16:45.400 --> 02:16:52.760]  hopeless tax case call 800 34 no tax or go to my website dan pilla dot com that's dan pilla dot com
[02:16:52.760 --> 02:16:59.960]  dan pilla dot com the united states of empire is a book that claims the united states is the empire
[02:16:59.960 --> 02:17:06.040]  of the world george washington had warned us against foreign wars the united states of empire
[02:17:06.040 --> 02:17:12.920]  shows that world wars one and two left england broken its former colony the us had to save the
[02:17:12.920 --> 02:17:19.240]  empire was there ever a vote who do we fight for the deep state began with world war one
[02:17:19.240 --> 02:17:26.280]  the united states of empire by james dunn available at amazon books hunters anglers campers and
[02:17:26.280 --> 02:17:31.640]  survivalists get back to nature expand your horizons with the highest quality most versatile
[02:17:31.640 --> 02:17:37.240]  unique sling shots and sling bows on the market at sling bow dot com sling bow products are compact
[02:17:37.240 --> 02:17:42.600]  and models start from just 1798 they're perfect for your bug out bag or storing in your vehicle
[02:17:42.600 --> 02:17:47.720]  give yourself and your loved ones the excitement and tradition of sling bow a new frontier in
[02:17:47.720 --> 02:17:53.560]  archery and truly modern twist on this primitive survival tool feel the thrill only at sling bow
[02:17:53.560 --> 02:18:00.680]  dot com we all know that the outside toxins in the water is a serious health issue info wars
[02:18:00.680 --> 02:18:05.240]  is proud to sell incredible filters but it's almost impossible to keep up with every faucet
[02:18:05.240 --> 02:18:09.800]  shower and sink in your home that's why we're bringing you something to provide clean water
[02:18:09.800 --> 02:18:16.120]  for your whole house with one system the pro pure whole house water filtration system is an advanced
[02:18:16.120 --> 02:18:22.040]  four stage compact filtration system that will provide water filtration for your entire home
[02:18:22.040 --> 02:18:28.600]  removing 220 plus contaminants from your water it's compact in size easy to install and maintain
[02:18:28.600 --> 02:18:34.040]  and keeps fluoride and other dangerous toxins out of your water supply and away from you and your
[02:18:34.040 --> 02:18:39.320]  family with its broad spectrum contaminant reduction you'll only need this one filter for
[02:18:39.320 --> 02:18:45.400]  clean and refreshing water all over your home head to info wars store dot com and whether it's your
[02:18:45.400 --> 02:18:50.360]  first water filtration purchase or you're looking to replace your current rundown systems it's time
[02:18:50.360 --> 02:18:56.760]  to go big and go home with the pro pure whole house filtration system today it's time to show
[02:18:56.760 --> 02:19:01.720]  them what a real alpha male looks like with one of our most powerful products ever made alpha
[02:19:01.720 --> 02:19:07.400]  power as you age your body can lose testosterone over time with the incredible ingredients in
[02:19:07.400 --> 02:19:12.440]  this formula we can help you beat the test of time and assist in restoring that lost energy
[02:19:12.440 --> 02:19:17.240]  and move that comes with time and age alpha powers incredible ingredients can help you
[02:19:17.240 --> 02:19:22.120]  boost your sports performance or enhance your day-to-day life with ease while encouraging
[02:19:22.120 --> 02:19:29.320]  hormonal balance perfect by itself or with super male vitality in the true alpha male path alpha
[02:19:29.320 --> 02:19:34.440]  power can help lose performance help maintain normal testosterone levels support healthy
[02:19:34.440 --> 02:19:40.440]  cholesterol and more let alpha power help bring you to the peak of your optimal health don't fall
[02:19:40.440 --> 02:19:45.960]  short on energy in the fight against tyranny show the world what a true alpha male looks like today
[02:19:45.960 --> 02:19:49.560]  with alpha power head to infowarstore.com today
[02:19:59.480 --> 02:20:02.200]  you're listening to the alex jones show
[02:20:02.200 --> 02:20:22.840]  we're all living in america america it's wunderbar we're all living in america america america
[02:20:22.840 --> 02:20:29.800]  we're all living in america alex jones here thank you for joining us we have another guest coming on
[02:20:29.800 --> 02:20:37.320]  with robert barn that's the that's the attorney general with robert barn's riding shotgun with us
[02:20:37.880 --> 02:20:43.480]  and we also have a journalist that heads up human events raheem kasam joining us to get
[02:20:43.480 --> 02:20:47.800]  into all the censorship but i actually feel like i'm doing a terrible job today you know the show
[02:20:47.800 --> 02:20:53.880]  people say is really informative and powerful the magnitude of seeing and saying yeah we just banned
[02:20:53.880 --> 02:20:59.640]  all these people and we're gonna now ban them having text messages or phone calls and we're now
[02:20:59.640 --> 02:21:08.040]  in their phones looking at it and he's trying to fight not smiling just the demoniac criminal energy
[02:21:08.040 --> 02:21:15.080]  the anti-americanism the the clawing desire to shut down competition with cnn with almost no viewers
[02:21:15.080 --> 02:21:21.800]  dwarfing them but they have the huge intelligence agency funding cnn is state-run media and trump
[02:21:21.800 --> 02:21:26.760]  has not stopped obama and hillary uh who still control much of the government well you have
[02:21:26.760 --> 02:21:30.840]  darcy i mean darcy is actually up on twitter today complaining because uh donald trump jr
[02:21:30.840 --> 02:21:35.240]  also tweeted out that this is a dangerous threat an imminent threat that these uh the banning of
[02:21:35.240 --> 02:21:39.800]  you the banning of info wars that this banning is is escalating to a whole new level and and
[02:21:39.800 --> 02:21:44.840]  everybody else is next and so darcy responded oh no no but these are radicals radicals whatever
[02:21:44.840 --> 02:21:48.440]  that means well darcy's a radical against the free speech of the first amendment to the united
[02:21:48.440 --> 02:21:53.480]  states constitution and facebook gonna be the high priest of killing america the i mean he's a guy who
[02:21:53.480 --> 02:21:56.840]  does not believe in free speech does not believe in free press does not believe in free thought
[02:21:56.840 --> 02:22:00.680]  does not believe in free debate he's a greater threat to the fundamental values of american
[02:22:00.680 --> 02:22:05.160]  liberty in terms of his activities anyone else and i believe he has the full complete right to
[02:22:05.160 --> 02:22:09.800]  participate in this in the public square he has a right to say get rid of free speech yeah and then
[02:22:09.800 --> 02:22:14.920]  he runs around filming at the mouth you know let's play the whole piece this is him yesterday
[02:22:14.920 --> 02:22:19.560]  looking like he just is having an orgasm every five seconds he's sweating his eyes are bulging out
[02:22:19.560 --> 02:22:25.240]  he just he's finally somebody he's suppressing people he's involved he's coordinating this he's
[02:22:25.240 --> 02:22:34.440]  a big man he's gonna shut americans up he's gonna teach him here it is just into cnn facebook is
[02:22:34.440 --> 02:22:39.240]  purging several high-profile names from its platforms among them nation of islam leader
[02:22:39.240 --> 02:22:45.320]  lewis ferrican right-wing conspiracy theorist alex jones as well as his media outlet info wars
[02:22:45.320 --> 02:22:51.320]  they're being banned for spreading quote dangerous ideology seen in business senior media reporter
[02:22:51.320 --> 02:22:56.680]  oliver darcy joins me now so what more do we know about this ban and who else is included yeah this
[02:22:56.680 --> 02:23:01.800]  is a very strict action from facebook erica basically they've deemed these individuals to be
[02:23:01.800 --> 02:23:06.120]  dangerous is what facebook is saying those individuals include nation of islam leader
[02:23:06.120 --> 02:23:11.080]  lewis ferrican who has a history of anti-semitic remarks people like right-wing conspiracy theorist
[02:23:11.080 --> 02:23:15.640]  alex jones and then also some right-wing media personalities who are pretty popular online
[02:23:15.640 --> 02:23:21.400]  people like milo yanopoulos laura loomer paul joseph watson those people are banned as well as a
[02:23:21.400 --> 02:23:24.920]  failed congressional candidate paul nailin who had made a number of anti-semitic remarks
[02:23:25.480 --> 02:23:29.640]  facebook has given us a statement and they do say in their statements i read part of it to you
[02:23:29.640 --> 02:23:34.920]  right now they say that we will always be an individual again illan omore all of them say
[02:23:34.920 --> 02:23:38.600]  stuff way worse than that i say that they have a right to say it but the way seeing it in them
[02:23:38.600 --> 02:23:44.680]  ignore it and then ban laura loomer for criticizing illan omore's anti-semitic comments and then say
[02:23:44.680 --> 02:23:52.760]  she's an anti-semite the brazen lies it's it's it's so bizarre well the they want to be able to
[02:23:52.760 --> 02:23:58.200]  have the sole platform i mean it's very much taking the safe space ideology that's that took off on
[02:23:58.200 --> 02:24:03.560]  college campuses over the past half decade and making it these ideology across the board making it
[02:24:03.560 --> 02:24:09.400]  the he's saying you will watch me i am god well i mean you because how do they get so pretentious
[02:24:09.400 --> 02:24:14.360]  like what is the gene to think you're in charge everyone must do what you say it's an ideology
[02:24:14.360 --> 02:24:17.800]  that they've grown up with of the way the academy and the public schools and the public and universities
[02:24:17.800 --> 02:24:21.880]  have been teaching people is not to defend and be a guardian of free speech free thought and free
[02:24:21.880 --> 02:24:27.560]  ideas but to be a guardian of the right thought and to prevent and to prohibit wrong think and
[02:24:27.560 --> 02:24:31.400]  that's their mentality they think they are the guardians the special guardians chosen to make
[02:24:31.400 --> 02:24:35.160]  sure that only the right ideas are there the intellectuals you know exactly let's finish
[02:24:35.160 --> 02:24:40.440]  up with the club here it is it's a read part of it to you right now um they say that we've
[02:24:40.440 --> 02:24:46.040]  always banned individuals or organizations always always that's a complete lie regardless of ideology
[02:24:46.040 --> 02:24:50.520]  the process for evaluating potential violators is extensive and it is what led us to our decisions
[02:24:50.520 --> 02:24:56.360]  to remove these accounts today um facebook told me that the process they use is to engage
[02:24:56.360 --> 02:25:01.480]  number of factors uh have the promoted uh hate speech on facebook have they been banned for
[02:25:01.480 --> 02:25:06.280]  violating the rules in the past have they self described themselves as part of a hate movement
[02:25:06.280 --> 02:25:10.040]  or hate ideology those are the factors that facebook was weighing and you know they're
[02:25:10.040 --> 02:25:15.400]  taking this really strict action moment to pause again we've had a secret star chamber and we
[02:25:15.400 --> 02:25:21.560]  just say so and i've got bug eyes like cookie monster so it's okay and then now he says they
[02:25:21.560 --> 02:25:28.200]  shouldn't be able to use telephones that's right text messages it's coming and banning from facebook
[02:25:28.200 --> 02:25:32.840]  and instagram correct yes facebook obviously owns instagram and so someone like alex jones had been
[02:25:32.840 --> 02:25:37.880]  banned from facebook a while back last year on the summer but he was still having a presence on
[02:25:37.880 --> 02:25:42.280]  instagram and they had drawn a lot of scrutiny from people who are saying hey you know you guys
[02:25:42.280 --> 02:25:46.040]  banned them from one of your platforms why are you allowing them to have a presence on instagram
[02:25:46.040 --> 02:25:52.200]  and so yes now facebook is going to banning alex jones and info wars from not only their main
[02:25:52.200 --> 02:25:56.280]  platform facebook but also from instagram um i checked in also to see if these people would
[02:25:56.280 --> 02:26:01.400]  be banned from whatsapp which is also owned by facebook um and a spokesperson cannot say immediately
[02:26:01.400 --> 02:26:06.280]  because it's i guess unclear whether some of these people have uh whatsapp accounts according
[02:26:06.280 --> 02:26:10.840]  to spokesperson so they are thousands of companies i guess they buy my water company like
[02:26:10.840 --> 02:26:16.200]  all we're checking to see if he's getting water from facebook we turned his water off
[02:26:16.200 --> 02:26:21.080]  that we own the oxygen now we're seeing if he got the oxygen from us well knowing that facebook's
[02:26:21.080 --> 02:26:24.680]  announcing today that they plan on exploring cryptocurrency that they want to have their
[02:26:24.680 --> 02:26:29.560]  own currency and so ultimately they would control everything they would control your ability to buy
[02:26:29.560 --> 02:26:33.960]  anything to sell anything to receive anything all of it all they would have complete monopolies
[02:26:33.960 --> 02:26:39.320]  and all of it does he will decide well i love the way he said he checked in checked in right and
[02:26:39.320 --> 02:26:45.880]  then not i made a uh investigative inquiry and you know called someone i checked in as if he was
[02:26:45.880 --> 02:26:50.760]  complicit and part of the system that's an interesting choice although they have a whole system
[02:26:50.760 --> 02:26:55.400]  under the countering foreign disinformation propaganda run by the cia with the media recruiting
[02:26:55.400 --> 02:27:01.480]  everyone with interfaces and 70 000 southern poverty law center trained skw's that's their new job
[02:27:01.480 --> 02:27:05.800]  well we've had former employees here that go that's the jobs they get they become leftist
[02:27:05.800 --> 02:27:10.280]  they go have little terminal jobs and they're in your email your photos it's like oh we write
[02:27:10.280 --> 02:27:15.640]  everything oh it's so liberal yeah it's amazing i mean they're stasi agents absolutely i mean it's
[02:27:15.640 --> 02:27:19.800]  what ultimately they try to come to our events our meetings and spy on us it's just like god you're
[02:27:19.800 --> 02:27:23.400]  pathetic we'll just show the degree of sort of coordination it's the real collusion that's
[02:27:23.400 --> 02:27:28.280]  taking place the real collusion is between big media and big tech to silence and suppress both
[02:27:28.280 --> 02:27:33.160]  competitors and conservatives and independent dissident voices that on the populist side of
[02:27:33.160 --> 02:27:37.800]  the political spectrum that helped elect president trump that helped elect uh the Bolsonaro in brazil
[02:27:37.800 --> 02:27:42.200]  that helped elect people all across the world in the populist movement that's spreading literally
[02:27:42.200 --> 02:27:46.040]  across the world and they're they're doing so in order to be able to not only coordinate and
[02:27:46.040 --> 02:27:50.840]  control what happens i mean this is real collusion this is real as paul referred to it real election
[02:27:50.840 --> 02:27:55.640]  meddling uh unlike you know a few facebook ads that nobody ever saw read or reviewed and when they
[02:27:55.640 --> 02:28:00.600]  did this found them funny and weird this is actual attempts to coordinate and to manipulate the
[02:28:00.600 --> 02:28:05.320]  election results by not allowing you to hear the independent voices you are totally correct
[02:28:05.320 --> 02:28:09.240]  mr barnes we come back we've got the they've relaunched human events which is always a great
[02:28:09.240 --> 02:28:13.560]  publication raheem casams gonna join us about free speech where this is going we'll open the
[02:28:13.560 --> 02:28:17.720]  phones up tomorrow i'll be back saturday with a special emergency report i don't know what time
[02:28:17.720 --> 02:28:22.040]  but it'll be the afternoon and the regular sunday show four to six p.m but we're gonna come back and
[02:28:22.040 --> 02:28:27.960]  get to all this because folks this is unprecedented they don't want us to physically get upset about
[02:28:27.960 --> 02:28:33.960]  this and understand how bad it is to say you're not gonna use text messages we're watching what you
[02:28:33.960 --> 02:28:39.000]  say and do and we're and we're buying up your telecoms we're listening to your messages this is
[02:28:39.000 --> 02:28:45.320]  the nsa leftist movement rolling out getting you to opt into their systems and then surveilling
[02:28:45.320 --> 02:28:51.640]  this is criminal activity this is them saying you will not say the name alex gones think about
[02:28:51.640 --> 02:28:57.400]  that in a science fiction movie it's incredible fully cooked ready to eat bacon i'm talking
[02:28:57.400 --> 02:29:04.440]  thick meaty center cut presidential bacon savory and delicious i buy some i use some i store some
[02:29:04.440 --> 02:29:11.160]  awesome no refrigeration needed with a 10-year shelf life nasa pack technology bacon fully cooked
[02:29:11.160 --> 02:29:17.560]  fully hydrated ready to eat right from the pack bacon or warm and serve life saving ready to eat
[02:29:17.560 --> 02:29:24.760]  bacon 10-year shelf life bacon ships free at fully cooked bacon dot com fully cooked bacon dot com
[02:29:24.760 --> 02:29:30.440]  hunters anglers campers and survivalists get back to nature expand your horizons with the highest
[02:29:30.440 --> 02:29:35.720]  quality most versatile unique sling shots and sling bows on the market at sling bow dot com
[02:29:35.720 --> 02:29:41.160]  sling bow products are compact and models start from just 1798 they're perfect for your bug out
[02:29:41.160 --> 02:29:46.120]  bag or storing in your vehicle give yourself and your loved ones the excitement and tradition of
[02:29:46.120 --> 02:29:51.560]  sling bow a new frontier and archery and truly modern twist on this primitive survival tool
[02:29:51.560 --> 02:30:02.200]  feel the thrill only at sling bow dot com brain force plus is a top tier new tropic focus clarity
[02:30:02.200 --> 02:30:08.840]  energy but instead of having a seven times markup we have a hundred and fifty percent markup right
[02:30:08.840 --> 02:30:15.400]  now it's massively discounted and when you get a bottle of it at 25 percent off you get a free
[02:30:15.400 --> 02:30:20.440]  bottle of what is our total best seller it's not very profitable because we give it at such a low
[02:30:20.440 --> 02:30:25.400]  price but it's amazing and that of course is knockout the ultimate sleep aid so we've got a way
[02:30:25.400 --> 02:30:30.280]  to energize you ramp you up in a healthy way during the day and put you deep into that restful
[02:30:30.280 --> 02:30:36.440]  healthy sleep at night it's the brain force and knockout combo deal 25 percent off brain force
[02:30:36.440 --> 02:30:41.880]  and a free bottle of knockout together right now get the combo and experience both these
[02:30:41.880 --> 02:30:46.520]  great products today take advantage of it and fund the info or info wars life dot com
[02:30:46.520 --> 02:30:51.800]  right before store dot com the brain force plus knockout combo right now get your free bottle
[02:30:51.800 --> 02:31:00.280]  today at info store dot com i want to say brain force is great i want to say turbo force is amazing
[02:31:00.280 --> 02:31:06.920]  it is but if you took it with fish oil it's like the fish oil is it the fish oil is better than
[02:31:06.920 --> 02:31:12.680]  it and that's an example of what i'm talking about fish oil is liquid energy brain body
[02:31:12.680 --> 02:31:17.240]  heart the cleanest the best out there you've got the children's you've got the adults you've got
[02:31:17.240 --> 02:31:21.080]  the krill oil if you're going to get the full effect the fish oil and the children's are really
[02:31:21.080 --> 02:31:24.920]  strong they don't give you the burpees but krill oils is the best and it'll give you the damn
[02:31:24.920 --> 02:31:30.120]  burps and i'm sorry you want something like this you don't get stuff for free the krill is hallucinogenic
[02:31:30.120 --> 02:31:34.280]  it's so good in my view i'm not a medical statement here but let me tell you something i eat five
[02:31:34.280 --> 02:31:42.200]  catholets of krill oil before i go to bed i'm seeing santa claus that night so your brain is made
[02:31:42.200 --> 02:31:49.880]  basically out of what fish oil is so we don't make a big profit off of it but you notice i just
[02:31:49.880 --> 02:31:54.120]  obsessed because whatever the best is we've got i just can't lie to you i just can't do it
[02:31:56.840 --> 02:32:01.720]  getting your protein has never been easier with info war's life protein bars available
[02:32:01.720 --> 02:32:06.600]  and delicious chocolate peanut butter and vanilla coconut flavors these protein bars are the perfect
[02:32:06.600 --> 02:32:12.040]  answer for a snack on the go info war's life protein bars are nutrient packed portable protein
[02:32:12.040 --> 02:32:19.080]  bars for an easy to eat and great tasting meal pre or post workout fuel alternative at just 240
[02:32:19.080 --> 02:32:25.320]  calories per bar and 15 grams of protein each these bars will be your favorite at hand snack for at
[02:32:25.320 --> 02:32:31.480]  home in the car at work we're on the go for getting nutrients easily high in fiber and nutrients with
[02:32:31.480 --> 02:32:36.440]  wholesome ingredients for high-level performance with great taste such as whey protein and
[02:32:36.440 --> 02:32:42.120]  chocolate compounds these protein bars can help you with the boost you need to reach your goals
[02:32:42.120 --> 02:32:46.840]  protein packed and full of fiber and healthy ingredients info war's life protein bars are
[02:32:46.840 --> 02:32:52.600]  a can't miss snack for any info warriors serious about their energy try both flavors today at info
[02:32:52.600 --> 02:33:05.720]  wars store dot com you're listening to the alex jones show
[02:33:05.720 --> 02:33:08.840]  you
[02:33:08.840 --> 02:33:25.960]  y'all crashing through the lies and disinformation it's alex jones
[02:33:38.840 --> 02:33:44.840]  There's only one way, there's only one way to rock
[02:33:47.840 --> 02:33:53.840]  There's only one way, there's only one way to rock
[02:33:53.840 --> 02:33:55.840]  Well, we've been seduced by the big tech.
[02:33:55.840 --> 02:33:57.840]  We're getting ahead of human events on relaunched
[02:33:57.840 --> 02:33:59.840]  important conservative newspaper.
[02:33:59.840 --> 02:34:01.840]  Robert Barnes right in shotgun here, constitutional lawyer.
[02:34:01.840 --> 02:34:03.840]  Let me ask you this question.
[02:34:03.840 --> 02:34:08.840]  This is so reckless, so brazen, so naked.
[02:34:08.840 --> 02:34:11.840]  So crazy, so over the top.
[02:34:11.840 --> 02:34:14.840]  But I guess we've been acquiescing so long
[02:34:14.840 --> 02:34:17.840]  that we've allowed this type of extreme behavior
[02:34:17.840 --> 02:34:19.840]  by our acquiescens.
[02:34:19.840 --> 02:34:22.840]  What comes next if we submit to them live time
[02:34:22.840 --> 02:34:25.840]  in our text messages, in our phone calls
[02:34:25.840 --> 02:34:27.840]  and in banning words we can use?
[02:34:27.840 --> 02:34:28.840]  I mean, what comes next?
[02:34:28.840 --> 02:34:29.840]  Well, that's what's going to happen.
[02:34:29.840 --> 02:34:31.840]  So something will be a trending topic.
[02:34:31.840 --> 02:34:33.840]  And they'll use AI if it's a trending topic
[02:34:33.840 --> 02:34:34.840]  that favors the political right
[02:34:34.840 --> 02:34:35.840]  or favors the independent left
[02:34:35.840 --> 02:34:37.840]  or favors the independent political press
[02:34:37.840 --> 02:34:40.840]  or challenges any institutional or established narrative.
[02:34:40.840 --> 02:34:42.840]  Ban, just ban it, suppress it.
[02:34:42.840 --> 02:34:44.840]  It may be only do it for 24 hours or 48 hours
[02:34:44.840 --> 02:34:46.840]  over a critical time period.
[02:34:46.840 --> 02:34:47.840]  But that effectively will do it.
[02:34:47.840 --> 02:34:50.840]  They actually tested this in the French elections
[02:34:50.840 --> 02:34:52.840]  when they wanted to make sure the pen laws.
[02:34:52.840 --> 02:34:55.840]  But for 48 hours they banned certain kind of activities
[02:34:55.840 --> 02:34:56.840]  on social medias.
[02:34:56.840 --> 02:34:57.840]  And they saw the populist party in Spain
[02:34:57.840 --> 02:34:59.840]  peaking a week ago, they banned it for a while.
