[00:00.000 --> 00:13.000]  Big Brother, mainstream media. Government cover-ups. You want answers? Well, so does he.
[01:49:35.000 --> 01:49:39.000]  You know who I want to fight? I want to fight the biggest guy in the room.
[01:49:39.000 --> 01:49:45.000]  Because that's the only way I can actually get it going.
[01:49:45.000 --> 01:49:52.000]  I don't understand just the cowardice, the weakness of scum.
[01:49:52.000 --> 01:49:58.000]  And I don't know why we let scum run everything.
[01:49:58.000 --> 01:50:04.000]  I don't understand it, but I'm not like them. Hell, I'm not perfect.
[01:50:04.000 --> 01:50:08.000]  But at least I can recognize the good from the bad.
[01:50:08.000 --> 01:50:11.000]  I can recognize the beautiful from the ugly.
[01:50:11.000 --> 01:50:14.000]  I know what's wholesome and I know what's wicked.
[01:50:14.000 --> 01:50:18.000]  And I choose good. Period.
[01:50:18.000 --> 01:50:25.000]  I don't need all these different preachers telling me things and fighting with each other for the market share of, you know, Christendom.
[01:50:25.000 --> 01:50:28.000]  I don't need all the philosophers. I don't need any of it.
[01:50:28.000 --> 01:50:32.000]  I just know this. I'm with the good guys.
[01:50:32.000 --> 01:50:35.000]  That's all I know.
[01:50:35.000 --> 01:50:38.000]  Is that I want to be good. I want to help people.
[01:50:38.000 --> 01:50:40.000]  I want to be honorable.
[01:50:40.000 --> 01:50:45.000]  And when they lower me into the ground or when they burn me into ashes, however it happens,
[01:50:45.000 --> 01:50:51.000]  I just want my progeny to be able to look back and be proud of me.
[01:50:51.000 --> 01:50:58.000]  Not for me, but for them as an example for them to be good as well.
[01:50:58.000 --> 01:51:00.000]  Hi, this is Alex Jones.
[01:51:00.000 --> 01:51:05.000]  Did you know that the global elite are now storing non-hybrid seeds and secret storage vaults near the Arctic Circle?
[01:51:05.000 --> 01:51:10.000]  Did you know that in a real meltdown, non-hybrid seeds could become more valuable than silver or gold?
[01:51:10.000 --> 01:51:16.000]  It's true. Seeds have all performed even gold and silver before in this country, and it's possible that could even happen again.
[01:51:16.000 --> 01:51:21.000]  So our friends at Solutions From Science have put together the perfect mix of non-hybrid seeds.
[01:51:21.000 --> 01:51:28.000]  They call it a survival seed bank, and it can produce an endless supply of nutrient dense food for you and your family.
[01:51:28.000 --> 01:51:32.000]  And here's the best part. These seeds have not been genetically modified in any way,
[01:51:32.000 --> 01:51:36.000]  and you actually get enough seeds to plant a full acre crisis garden.
[01:51:36.000 --> 01:51:39.000]  So visit them today at survivalseedbank.com.
[01:51:39.000 --> 01:51:46.000]  That's survivalseedbank.com, or give them a call at 877-327-0365.
[01:51:46.000 --> 01:51:50.000]  That's 877-327-0365.
[01:51:50.000 --> 01:51:55.000]  Remember, in a real crisis, non-hybrid seeds are the ultimate barter item.
[01:51:55.000 --> 01:51:58.000]  This is Alex Jones for survivalseedbank.com.
[01:52:26.000 --> 01:52:29.000]  Big Berkey Water Filters.com has what you need.
[01:52:29.000 --> 01:52:35.000]  With your system purchase, you'll receive a shower filter, a fluoride filter, or two sport Berkey bottles absolutely free.
[01:52:35.000 --> 01:52:42.000]  Big Berkey Water Filters.com would like to offer GCN listeners 5% off all ceramic filter systems,
[01:52:42.000 --> 01:52:45.000]  and ship all orders over $50 free of charge.
[01:52:45.000 --> 01:52:48.000]  Visit bigberkeywaterfilters.com.
[01:52:48.000 --> 01:52:53.000]  That's bigberkeywaterfilters.com, or call 1-877-99-Berkey.
[01:52:53.000 --> 01:52:58.000]  That's 1-877-99-Berkey today.
[01:53:24.000 --> 01:53:27.000]  There is no other program of its kind.
[01:53:27.000 --> 01:53:29.000]  Don't be alone when creditors gang up on you.
[01:53:29.000 --> 01:53:34.000]  Let our team of experts provide the resources to fight back and stop creditors in only 90 days.
[01:53:34.000 --> 01:53:35.000]  Guaranteed.
[01:53:35.000 --> 01:53:39.000]  Prevent wage garnishments, bank levies, and stop collection calls with our proven program.
[01:53:39.000 --> 01:53:47.000]  Call 0dead in 90 days now, 800-477-9256, and ask for free information from an expert who also completed our program.
[01:53:47.000 --> 01:53:52.000]  800-477-9256, or 0deadguaranteed.com.
[01:53:52.000 --> 01:53:57.000]  800-477-9256, or 0deadguaranteed.com.
[01:54:23.000 --> 01:54:28.000]  Yes, Alex, I really appreciate you taking my call.
[01:54:28.000 --> 01:54:34.000]  I agree with 98-99% of everything you say.
[01:54:34.000 --> 01:54:35.000]  I'm glad someone is doing it.
[01:54:35.000 --> 01:54:40.000]  You're definitely doing it in the biggest way.
[01:54:40.000 --> 01:54:45.000]  You don't have to do it at a personal risk to yourself, to your family.
[01:54:45.000 --> 01:54:52.000]  I appreciate as a black person what you're doing, even as a white person.
[01:54:52.000 --> 01:55:02.000]  I'm counting that color in particular on purpose because you do not have to do what you're doing.
[01:55:02.000 --> 01:55:06.000]  You can be just like the establishment, just like the establishment government.
[01:55:06.000 --> 01:55:11.000]  As a white man, you have no reason to bring all of this on yourself.
[01:55:11.000 --> 01:55:16.000]  You can just go along to get along and be like Lynn Beck or somebody else.
[01:55:16.000 --> 01:55:27.000]  I'm telling you that I, it is important because I want to emphasize that because I want you to take what I say genuinely as a person.
[01:55:27.000 --> 01:55:28.000]  I'm not a Savite.
[01:55:28.000 --> 01:55:40.000]  I've had a show here in Baton Rouge for six years on the access cable that was cut off because of bringing out certain information about city officials
[01:55:40.000 --> 01:55:42.000]  and we're now trying to jump to the internet.
[01:55:42.000 --> 01:55:49.000]  So I'm just prefacing my comment because I want you to know that it is coming from an informed person.
[01:55:49.000 --> 01:55:53.000]  I do not support Obama.
[01:55:53.000 --> 01:55:55.000]  I didn't vote for Obama.
[01:55:55.000 --> 01:55:58.000]  I'm not fooled that Obama is any different from Bush.
[01:55:58.000 --> 01:56:02.000]  He's absolutely the exact same thing.
[01:56:02.000 --> 01:56:14.000]  He puts a nice face on it and he's an attempt to calm the population down and to ease an end without as much resistance.
[01:56:14.000 --> 01:56:24.000]  I hope that I can get this out and I appreciate you not fielding your calls and screening your calls.
[01:56:24.000 --> 01:56:38.000]  But this thing with this election, this Tea Party, they are absolutely, I think you lose credibility a little, I don't know to what degree,
[01:56:38.000 --> 01:56:50.000]  by not acknowledging that it is so obvious, they are true libertarian people that are classifying themselves as a Tea Party movement.
[01:56:50.000 --> 01:56:59.000]  I agree with that 100% but there is another part that is absolutely 100% anti-black.
[01:56:59.000 --> 01:57:01.000]  Let's get rid of the black president.
[01:57:01.000 --> 01:57:03.000]  All of these people who...
[01:57:03.000 --> 01:57:10.000]  Sure, well that's why they put Obama in was not to bring people together but to have him do a bunch of unpopular stuff
[01:57:10.000 --> 01:57:15.000]  and then couch it because oh look he's a black communist which he is and he's a black globalist.
[01:57:15.000 --> 01:57:19.000]  He's part of the elite but I'll hold you over if need be.
[01:57:19.000 --> 01:57:25.000]  I'll get to everybody but I need to say this, Carlos, it is an illusion.
[01:57:25.000 --> 01:57:31.000]  It is a lie that if I'm a white person, I'm part of the elite.
[01:57:31.000 --> 01:57:38.000]  A lot of white people believe that and they feel like that they're part of the system
[01:57:38.000 --> 01:57:44.000]  and there's certainly people that are racist and don't like black people that are in the Tea Party.
[01:57:44.000 --> 01:57:50.000]  The reason I have said and it's a subtle issue so some people misunderstand when I'm saying
[01:57:50.000 --> 01:57:55.000]  this Tea Party movement was started by Ron Paul, doesn't have a racist, bonus body,
[01:57:55.000 --> 01:58:01.000]  who wants to bring real liberty and has good policies and it has been taken over partially by Republicans
[01:58:01.000 --> 01:58:07.000]  but we've gone from the Republican gatekeepers denying world government existed and all this stuff was happening
[01:58:07.000 --> 01:58:11.000]  a few years ago to them at least having to pay lip service to it.
[01:58:11.000 --> 01:58:17.000]  That's mainstreaming our info so that we can wake people up and actually have a debate about the real issues.
[01:58:17.000 --> 01:58:21.000]  So you thank me and I'm going to hold you over.
[01:58:21.000 --> 01:58:23.000]  We're coming back in a minute, 70 second break.
[01:58:23.000 --> 01:58:26.000]  You thank me because I've made a choice.
[01:58:26.000 --> 01:58:31.000]  Look, when you know, they're put to sodium fluoride in everybody's water.
[01:58:31.000 --> 01:58:34.000]  I mean, they're shooting up white kids and black kids with these vaccines.
[01:58:34.000 --> 01:58:37.000]  Listen, they hate everybody. Let's get that straight.
[01:58:37.000 --> 01:58:47.000]  Thank you for listening to GCN. Visit GCNLive.com today.
[01:59:07.000 --> 01:59:13.000]  This is a long expected journey to the moon. In addition to converting your shrinking dollars into gold and silver,
[01:59:13.000 --> 01:59:16.000]  you should consider a food savings account from eFoods Direct.
[01:59:16.000 --> 01:59:18.000]  They both make fabulous investments.
[01:59:18.000 --> 01:59:23.000]  Food is our greatest dependency and we know it will be more precious than any financial resource.
[01:59:23.000 --> 01:59:28.000]  You and your family need food to survive a crisis and you can't eat paper, stocks or metals.
[01:59:28.000 --> 01:59:34.000]  Alex has been urging you to invest in delicious, easy fix meals to enjoy now or save for long term.
[01:59:34.000 --> 01:59:37.000]  You will freeze the cost of your food while you can still afford it.
[01:59:37.000 --> 01:59:43.000]  Visit eFoodsDirect.com on the internet or call 800-409-5633.
[01:59:43.000 --> 02:00:05.000]  Visit eFoodsDirect.com or 800-409-5633.
[02:00:13.000 --> 02:00:18.000]  And now, live from Austin, Texas, Alex Jones.
[02:00:18.000 --> 02:00:24.000]  Bev Harris is hot on the trail of election fraud. We're going to get a quick update from her, but she's still learning more.
[02:00:24.000 --> 02:00:29.000]  So we'll have her on for one segment that will continue with Joe, Mark, Wilson and many others who are trying to hurry through your calls.
[02:00:29.000 --> 02:00:36.000]  But a call like Carlos bringing up really important issues, we need to spend some time on.
[02:00:36.000 --> 02:00:43.000]  We'll spend the rest of this five minutes, this whole short segment with Carlos calling in from Louisiana.
[02:00:43.000 --> 02:00:47.000]  Carlos, you know, tribalism is powerful.
[02:00:47.000 --> 02:00:54.000]  And, you know, you've got groups of black kids out at, you know, fairs, you know, killing whitey.
[02:00:54.000 --> 02:01:04.000]  But I don't then go out and be scared or hate every black person because there are some groups of black people that feel wronged and think that, you know, white people are the devil.
[02:01:04.000 --> 02:01:10.000]  You know, that's why I always say, you know, Chinese aren't evil. Germans aren't evil. Jews aren't inherently evil.
[02:01:10.000 --> 02:01:15.000]  Black people aren't inherently. We all got red blood. We all love our children.
[02:01:15.000 --> 02:01:21.000]  But black folks have been the testing ground, just like Native Americans have for all this stuff.
[02:01:21.000 --> 02:01:28.000]  And they have got a lot of white people to go along with the inside club of, oh, look, it's kind of like in the Godfather.
[02:01:28.000 --> 02:01:36.000]  You know, I want the drugs kept in the colored areas, you know, their animals anyways, let them lose their souls.
[02:01:36.000 --> 02:01:41.000]  You know, that's really been the policy. And no, black people aren't animals.
[02:01:41.000 --> 02:01:45.000]  And the minute that we start, that's how the system sees all of us.
[02:01:45.000 --> 02:01:55.000]  So I look at a black child and I feel a need to protect them and love them as much as a white child or anybody else.
[02:01:55.000 --> 02:02:02.000]  You know, for anybody who hates white people or hates black people, look at a child.
[02:02:02.000 --> 02:02:09.000]  But you'll notice why the Nazis, and I've also seen the new black Panthers different from the old black Panthers that were actually good at some level.
[02:02:09.000 --> 02:02:15.000]  You know, they always talk about, we got to kill their babies, you know, because the baby and we've got to kill their women.
[02:02:15.000 --> 02:02:22.000]  They're the military manufacturing center. These, these, these eugenicists, whether they're black, white, doesn't matter.
[02:02:22.000 --> 02:02:28.000]  They always go to the direct level of let's kill their babies, because if they can get you to think about killing somebody's baby,
[02:02:28.000 --> 02:02:33.000]  then they're really going to get you to hate everybody. And so we got about two and a half minutes left.
[02:02:33.000 --> 02:02:36.000]  You've got the floor Carlos to comment on what I've said.
[02:02:36.000 --> 02:02:40.000]  Yeah, I concur with everything you said just now and before the break.
[02:02:40.000 --> 02:02:46.000]  But just like you said, the tribalism, this whole thing is, is pushed forward.
[02:02:46.000 --> 02:02:51.000]  It's just like the people are the candidates that I'm speaking of that I do not consider to be libertarian.
[02:02:51.000 --> 02:02:56.000]  They all, they're not going to do anything different. They all funded by corporate money.
[02:02:56.000 --> 02:03:05.000]  But because there's this appearance of let's get rid of the black president, we're going to take our country back from the black president.
[02:03:05.000 --> 02:03:12.000]  He's no different than Bush. These people didn't have anything to say about the Homeland Security Act, the Patriot Act.
[02:03:12.000 --> 02:03:17.000]  They didn't say anything about the John Warner Act. They didn't say anything about rendition.
[02:03:17.000 --> 02:03:24.000]  They didn't, they're not saying anything about just like liberals aren't saying anything about Obama and the Patriot Act because he's their guy.
[02:03:24.000 --> 02:03:33.000]  It's all window dressing, as you've said. But you know, record numbers of white people voted for Obama because they wanted to show they weren't racist.
[02:03:33.000 --> 02:03:36.000]  And they wanted to show that there was going to be major change.
[02:03:36.000 --> 02:03:43.000]  So I mean, look, look, look, I'm a white guy. I mean, I grew up in Dallas, black friends, you know, whole nine yards.
[02:03:43.000 --> 02:03:51.000]  And I never really heard a lot of race stuff. Now, whenever I tend to go up north and I think folks up north are great.
[02:03:51.000 --> 02:03:57.000]  That's where I hear all the race stuff. But believe me, I've been hanging around since I was a little kid with rednecks deer hunting.
[02:03:57.000 --> 02:04:01.000]  I never hear a word about black people, you know, in a negative light.
[02:04:01.000 --> 02:04:12.000]  Now, I've run into trashy poor white people who, you know, don't have three teeth amongst five of them who have this religion.
[02:04:12.000 --> 02:04:22.000]  But, you know, I mean, I've worked in the countryside summers and had local clan people come up to me and say, you better get out of this Dairy Queen Yankee.
[02:04:22.000 --> 02:04:30.000]  And they're just, it's a gang. I mean, that's all it is. It's a gang. And instead of it being blue or red, black people killing each other over colors,
[02:04:30.000 --> 02:04:38.000]  it's like we're in a gang and there ain't no black people around here to, you know, get on top of.
[02:04:38.000 --> 02:04:43.000]  So you need to get out of here Yankee. Meanwhile, my family literally was involved in founding Texas.
[02:04:43.000 --> 02:04:47.000]  But, but I hear what you're saying and I understand what you're saying, Carlos.
[02:04:47.000 --> 02:04:51.000]  God bless you. I appreciate your call. Bev Harris straight ahead. Stay with us.
[02:04:56.000 --> 02:05:00.000]  You may be arrested and your subject to other police action.
[02:05:00.000 --> 02:05:05.000]  Tyranny is here. The grim future foretold in 1984 has become reality.
[02:05:05.000 --> 02:05:08.000]  It really says that the state is God.
[02:05:08.000 --> 02:05:13.000]  The United States is now recognized globally as one of the most oppressive police states on earth.
[02:05:13.000 --> 02:05:20.000]  This film conclusively proves the existence of a secret network of FEMA camps now being expanded nationwide.
[02:05:20.000 --> 02:05:26.000]  This documentary exposes how the continuity of government program has established an old powerful shadow state.
[02:05:26.000 --> 02:05:35.000]  Police State 4 chronicles the sickening depths to which our republic has fallen. Prepare to enter the secret of world of emergency dictatorship.
[02:05:35.000 --> 02:05:41.000]  Body scammers, sound cameras, citizen spies, staged terror and cameras on every street corner.
[02:05:41.000 --> 02:05:47.000]  It's only the beginning of the New World Order's hellish plan. The police state isn't coming. It's here.
[02:05:47.000 --> 02:05:56.000]  Secure your copy today at infowars.com or see it online in the highest quality at prisonplanet.tv.
[02:06:17.000 --> 02:06:22.000]  This documentary exposes the respiratory system with your self-produced nano-silver solutions
[02:06:22.000 --> 02:06:27.000]  and also delivers the silver nanoparticles instantly into the bloodstream
[02:06:27.000 --> 02:06:31.000]  with continued legislation threatening the sale of nano-silver products.
[02:06:31.000 --> 02:06:36.000]  You can now produce pure and endless colloidal silver with the Silver Lungs Generator.
[02:06:36.000 --> 02:06:42.000]  Very easy to follow step-by-step instructions are provided making production fast and simple.
[02:06:42.000 --> 02:06:49.000]  Go to www.silverlungs.com today and learn more about the breakthrough technology of the Silver Lungs Generator.
[02:06:49.000 --> 02:06:53.000]  That's www.silverlungs.com.
[02:06:57.000 --> 02:07:04.000]  Hundreds of nations have fallen to tyranny in the last century alone. This is our last chance to not relive history.
[02:07:04.000 --> 02:07:09.000]  As we're finishing off this agenda, they'll be pulling the rug from underneath the Americans at home.
[02:07:09.000 --> 02:07:15.000]  They've turned tremendous influence on our president in Congress and they really are calling the shots.
[02:07:15.000 --> 02:07:20.000]  I think it's incumbent upon all of us as American citizens to pay attention.
[02:07:20.000 --> 02:07:28.000]  Full of the Republic identifies the enemies of our nation. The criminal offshore cartel hell-bent on destroying sovereignty
[02:07:28.000 --> 02:07:30.000]  and on its ashes constructing world government.
[02:07:30.000 --> 02:07:34.000]  Tim Geithner, Bernanke, they're arsonists. They're asking for more matches.
[02:07:34.000 --> 02:07:37.000]  And the Congress is saying, who do we make the checkout to?
[02:07:37.000 --> 02:07:44.000]  Today seems like nobody does care. And right now in Washington D.C. we have seen a fall of the Republic.
[02:07:44.000 --> 02:07:49.000]  Get your copy of Full of the Republic on DVD at infowars.com.
[02:07:49.000 --> 02:08:07.000]  We're watching online right now in super high quality at prisonplanet.tv.
[02:08:07.000 --> 02:08:14.000]  She's just joining us for this little 13-minute segment. We appreciate her time. We'll get her back on next week
[02:08:14.000 --> 02:08:20.000]  as she learns more traveling across the country. Bev Harris is an American writer, activist, and founder of Blackbox Voting Inc.,
[02:08:20.000 --> 02:08:29.000]  a national nonpartisan nonprofit elections watchdog group. She helped popularize the term Blackbox Voting while authoring a book on that title.
[02:08:29.000 --> 02:08:36.000]  And of course she's an investigative journalist as well, featured in New York Times, Washington Post, Time Magazine,
[02:08:36.000 --> 02:08:49.000]  Associated Press, NPR, and the website's blackboxvoting.org. And she has broken many national stories of catching Republicans and Democrats red-handed.
[02:08:49.000 --> 02:08:57.000]  And you know, in the last few days I've gotten a lot of emails and calls, and I've seen comments saying, Alex, why are you siding with the Republicans?
[02:08:57.000 --> 02:09:10.000]  Why are you coming out and saying there's election fraud? Well, I was called a Democrat because clearly it was stolen from Al Gore in 2000.
[02:09:10.000 --> 02:09:19.000]  I hate Al Gore. He's a eugenicist. He's an elitist. He's a hypocrite. But I mean, if the election's stolen from him and it's evident, it's a fact.
[02:09:19.000 --> 02:09:28.000]  I don't sit there and go, well, you know, I'm going to stay out of this. Same thing in 2004. Clear fraud. I can't stand John Kerry.
[02:09:28.000 --> 02:09:36.000]  But I can't stand George Bush. I just tell the truth. And I've seen evidence of election fraud, mainly by Democrats.
[02:09:36.000 --> 02:09:43.000]  And I'm sure in Republican-controlled areas it's going on as well. We just tell it like it is. And it seems whatever party's in power, and Bev can correct me if I'm wrong,
[02:09:43.000 --> 02:09:51.000]  whatever party is predominantly in power, that's where you're going to see the fraud from. And that's just common sense. I mean, that people that are in power want to stay in power.
[02:09:51.000 --> 02:09:54.000]  Bev, I mean, am I right in saying that?
[02:09:54.000 --> 02:10:03.000]  Well, yeah, you hit it on the head. And what people don't realize is, you know, the places where it has been the most evident of fraud are local races,
[02:10:03.000 --> 02:10:15.000]  the sheriff's race, county supervisors, county commissioners. You know, those are where the money flows through. One thing, you know, the sheriff's controlled drug and drugs and guns and things like that.
[02:10:15.000 --> 02:10:25.000]  County commissioners control the construction and stuff like that. So election fraud is actually about power and money.
[02:10:25.000 --> 02:10:34.000]  And sometimes it's just about a business plan, but it does not really have to do with the party it is other than who has control of the street.
[02:10:34.000 --> 02:10:44.000]  Absolutely. You're still investigating and you don't like to announce things before you're done. This will go on for the next few weeks. But what are the hot spots for fraud?
[02:10:44.000 --> 02:10:55.000]  Well, you know, I Washington State, my home state, I get to hang out there for a little while. I'm very interested. And I called it, I said that, you know, watch Snohomish County.
[02:10:55.000 --> 02:11:04.000]  Snohomish County has got about 300,000 voters. It's just north of Seattle. It's the north suburbs. And I said, you know, this is the one I think more so than King County this year.
[02:11:04.000 --> 02:11:15.000]  And we've got a full on absentee race, too close to call. And here's what's happened now. On the east side of the state, that's what they say is mostly remaining to count.
[02:11:15.000 --> 02:11:22.000]  Well, the east side of the state, right now, the Democrat is leading because they counted a bunch of the west side of the state.
[02:11:22.000 --> 02:11:29.000]  Now the east side of the state will go to Rossi. And so it's going to bring them up neck and neck, except for Snohomish County, which is in the west side of the state.
[02:11:29.000 --> 02:11:42.000]  And Snohomish County has not reported its results yet. So, you know, I betcha, I called this early, that it's going to wait until the east side of the state reports its results.
[02:11:42.000 --> 02:11:47.000]  Then they'll know how much they need to bring in in order to defeat Rossi, who's the Republican.
[02:11:47.000 --> 02:11:55.000]  And this is how absentee voting works. It's really sad because it's so much after the fact that they have all this time to just tinker, tinker, tinker, tinker, tinker.
[02:11:55.000 --> 02:12:07.000]  Just the amount that's needed. And when you see a key county for one candidate hold their results, and this goes for a late election that results too, by the way, in non-abstitude.
[02:12:07.000 --> 02:12:17.000]  When you see one particular strategic location holding their results until the very end, what are they doing? Well, quite often, they're figuring out how much they need.
[02:12:17.000 --> 02:12:26.000]  Absolutely. And you did, on election day, call the state and the county, and you're saying that's to go against a Republican.
[02:12:26.000 --> 02:12:35.000]  And again, no, not a Republican, because I'm reporting on Republicans being cheated, just like I'm not a Democrat, because I'm reporting on Democrats being cheated.
[02:12:35.000 --> 02:12:42.000]  We just cover the facts here. Speaking of Sharon Engle and Harry Reid. Well, no, you were trying to say something. Go ahead.
[02:12:42.000 --> 02:12:48.000]  No, no. Well, let's go ahead with Sharon and Harry Reid.
[02:12:48.000 --> 02:13:03.000]  Yeah, I mean, obviously, that has had numerous problems. First, Clark County, Nevada, you know, hello, that's had problems going back 10 years at least, probably more than that in terms of election problems.
[02:13:03.000 --> 02:13:15.000]  And then you've got, you know, the pre-marked votes for Harry Reid, and then you've got Harry Reid's son involved in, you know, having too much say so over the Key County, Clark County.
[02:13:15.000 --> 02:13:25.000]  So it's a problem. Given that, though, I will say that the spread is pretty large. I believe last time I checked it was what, 10% spread?
[02:13:25.000 --> 02:13:35.000]  And it is at least more challenging to achieve a large spread when you're tampering a race than a small. It doesn't sound like, I mean, theoretically you could.
[02:13:35.000 --> 02:13:38.000]  On a computer, you can make the numbers anything you want.
[02:13:38.000 --> 02:13:45.000]  Well, Clark County is 74% of all the votes in Nevada. So if you've got that county, you can do whatever spread you want.
[02:13:45.000 --> 02:13:51.000]  Yeah, you can do whatever you want. And also Las Vegas is quite hard to call in terms of its demographics.
[02:13:51.000 --> 02:14:00.000]  Just this particular election, in fact, has been hard to call because you've got Democrats crossing over to vote for Rand Paul in Kentucky.
[02:14:00.000 --> 02:14:05.000]  You've got, you know, Democrats not turning out in a lot of places.
[02:14:05.000 --> 02:14:09.000]  But regardless, but regardless, we have to interrupt you because I want you to go back to that.
[02:14:09.000 --> 02:14:18.000]  Regardless, you shouldn't have a son, the county judge, running elections with 74% of the votes cast in that county where Las Vegas is based.
[02:14:18.000 --> 02:14:26.000]  You shouldn't have the union that's openly in Harry Reid's hip pocket running the machines. I mean, it's very suspicious.
[02:14:26.000 --> 02:14:31.000]  Oh, yeah. Well, just like Jeb Bush running Florida back in 2000 when his brother was running.
[02:14:31.000 --> 02:14:42.000]  And he goes on and says, oh, you know, I think everybody remembers when George Bush was on TV that night, election night, he was behind and he says, oh, no, you know, my brother's there.
[02:14:42.000 --> 02:14:53.000]  They haven't finished counting. My brother's there. You know what your son, a situation where the son has anything to do with counting votes for the father.
[02:14:53.000 --> 02:15:00.000]  And that whole situation, yes, it pretty much stinks.
[02:15:00.000 --> 02:15:04.000]  But it's funny. Sharon Angle isn't calling for an investigation.
[02:15:04.000 --> 02:15:16.000]  You know, what I find is the candidates and their campaign managers really don't understand what's going on very well and they don't understand where, what is suspicious and what's not.
[02:15:16.000 --> 02:15:22.000]  And she may look at that, but then they look at some other thing and are reassured that everything's fine.
[02:15:22.000 --> 02:15:28.000]  The only thing that's really going to tell us what happened in Clark County, Nevada is the databases.
[02:15:28.000 --> 02:15:34.000]  And the databases, by the way, courts are now saying that they have to release the databases.
[02:15:34.000 --> 02:15:42.000]  That's been adjudicated now in several states, state after state, 100% of the time the courts say they have to release the databases.
[02:15:42.000 --> 02:15:48.000]  And those databases do tell us quite a bit of the story, but without those databases, we really don't know.
[02:15:48.000 --> 02:15:54.000]  We have no idea whether the votes were flipped, added to, subtracted from or what happened.
[02:15:54.000 --> 02:16:01.000]  But with the database, and once they're really good at covering their tracks, correct me if I'm wrong, you can go in and see when they snuck into it.
[02:16:01.000 --> 02:16:06.000]  And you can find out that it was basically hacked, but it's always from the inside.
[02:16:06.000 --> 02:16:10.000]  Always from the inside. And yes, you can see quite a bit.
[02:16:10.000 --> 02:16:19.000]  In Tennessee, we were able to see that they were in their running results reports over and over and over five days before the election.
[02:16:19.000 --> 02:16:26.000]  We were also able to see from looking at the database that they were uploading votes the day before the election from polling places.
[02:16:26.000 --> 02:16:28.000]  You heard me.
[02:16:28.000 --> 02:16:33.000]  Then I was, oh, we were testing the machine. It was just blank votes. Nothing to worry about.
[02:16:33.000 --> 02:16:38.000]  Well, then why did you have it on a secret database that was off to the side on a separate computer?
[02:16:38.000 --> 02:16:43.000]  So you can find a lot. You have to get all the databases, every iteration, in other words.
[02:16:43.000 --> 02:16:51.000]  Now, when they have these databases that control the election, they are supposed to save and back up the database every so often.
[02:16:51.000 --> 02:16:53.000]  That's fine. They should have a lot of those.
[02:16:53.000 --> 02:17:02.000]  But you want every iteration, because what I've found, every place I've done this is that they also have various databases that are supposed to be the same thing.
[02:17:02.000 --> 02:17:04.000]  In other words, multiple sensitive books.
[02:17:04.000 --> 02:17:06.000]  That's very bad.
[02:17:06.000 --> 02:17:14.000]  Using that, you could make your own whole election, you know, and say, oh, we're going to substitute this database in there.
[02:17:14.000 --> 02:17:19.000]  So getting the databases in Nevada would be a high priority.
[02:17:19.000 --> 02:17:26.000]  All right, now, Bev, we're very gracious with your time. We're going to let you go here in a moment, because I know you're still investigating and hot on the trail of this,
[02:17:26.000 --> 02:17:28.000]  but we've only got a few minutes left.
[02:17:28.000 --> 02:17:34.000]  Any other information you want to impart to people? What's on your radar?
[02:17:34.000 --> 02:17:41.000]  Well, one thing I think is interesting in terms of what's happening in Alaska with the hand recount, or the hand count.
[02:17:41.000 --> 02:17:47.000]  It's not a hand recount. It's a count, because this woman, Murkowski, has done a write-in campaign.
[02:17:47.000 --> 02:17:52.000]  You know what that forces them to do, don't you? That forces them to hand count the ballot.
[02:17:52.000 --> 02:17:54.000]  I think that's very interesting, don't you?
[02:17:54.000 --> 02:17:56.000]  It is.
[02:17:56.000 --> 02:17:59.000]  Yes. So, you know, there's a lot of interesting wrinkles.
[02:17:59.000 --> 02:18:05.000]  It typically, we don't start to really get things uncovered until, you know, eight to ten days after the election.
[02:18:05.000 --> 02:18:12.000]  It starts to really unravel, because it takes just that much time to sort out the data and even get the data.
[02:18:12.000 --> 02:18:20.000]  Well, we're just blessed to have you, Chris Crossing, in the country, and people should go to blackboxvoting.org and support you any way they can.
[02:18:20.000 --> 02:18:24.000]  Bev, how are you getting support these days for the great work you're doing?
[02:18:24.000 --> 02:18:29.000]  It's only from citizen donations. We don't have any corporate sponsors. We don't have any political.
[02:18:29.000 --> 02:18:32.000]  We have no government grants. We need to stay independent.
[02:18:32.000 --> 02:18:41.000]  So, it's a lot of small citizen donations, and that's kept us alive for seven years now, and I hope it will continue to.
[02:18:41.000 --> 02:18:49.000]  Well, you're doing invaluable work, and the one minute we've got left, I guess we should have you on then in about two weeks
[02:18:49.000 --> 02:18:55.000]  for maybe a full hour to really go down the different hotspots that you've discovered.
[02:18:55.000 --> 02:18:59.000]  Here's my final question for you.
[02:18:59.000 --> 02:19:04.000]  Is overall election fraud getting worse, or is it getting better?
[02:19:04.000 --> 02:19:07.000]  I know that's an oversimplification, but is it getting worse?
[02:19:07.000 --> 02:19:11.000]  Yeah, it's getting more concealed and hard to find.
[02:19:11.000 --> 02:19:21.000]  Well, I won't say hard to find, but it's getting harder to get at because it's very complexified.
[02:19:21.000 --> 02:19:28.000]  I guess we could say that, where they've made the process so complex that the average person doesn't know what to ask for
[02:19:28.000 --> 02:19:33.000]  or how to get at it, and it's such a specialization now.
[02:19:33.000 --> 02:19:38.000]  I can really only name about five people in the country who do what I do and who can figure out what's going on,
[02:19:38.000 --> 02:19:41.000]  and that's not a democratic system.
