[00:00.000 --> 00:18.000]  Waging war on corruption. It's Alex Jones, coming to you live from the front lines of the Info War.
[01:09:14.000 --> 01:09:20.000]  Introducing bills to foul out banned semi-autos and make you turn them in. We wrote articles about that on Friday.
[01:09:20.000 --> 01:09:29.000]  We'll show some on screen for radio listeners. If you're not a radio listener, just type into the search engine, Missouri moves to ban all semi-autos.
[01:09:29.000 --> 01:09:37.000]  Washington state moves to ban all semi-autos. I've got a clip of a police chief in California to press conference saying, quote, a gun is on a defensive weapon.
[01:09:37.000 --> 01:09:44.000]  You shouldn't be able to have one. I mean, this is the type of bonkers stuff that's going on and their response is it isn't happening.
[01:09:44.000 --> 01:09:51.000]  Guys, we punch up Drudge Report for TV viewers. I want to show people something. Here's Drudge Report relinking right now at infowars.com, but right above it.
[01:09:51.000 --> 01:09:58.000]  Gun dealers report shortages of ammunition. Now, do you remember the last few years?
[01:09:58.000 --> 01:10:07.000]  Oh, nobody wants your guns. You're a conspiracy theorist. Nobody wants your guns. Nobody, nobody.
[01:10:07.000 --> 01:10:15.000]  And we're like, but Obama as a state senator said ban them all. The UN treaty says ban them. Daschle wanted to ban them.
[01:10:15.000 --> 01:10:20.000]  The current vice president, when he was a senator, introduced the first legislation to physically turn them in.
[01:10:20.000 --> 01:10:25.000]  Why, here's a clip of Dianne Feinstein saying, we will make you turn in your guns if we can get the votes.
[01:10:25.000 --> 01:10:29.000]  I mean, that's a clip. I've played it probably 15 times. I'll play it again if you want.
[01:10:29.000 --> 01:10:37.000]  In fact, you keep Feinstein in a minute. Thank you. Feinstein, Mr. and Mrs. America turn them in. And they go, no, you didn't hear that.
[01:10:37.000 --> 01:10:45.000]  Look, you guys don't control reality anymore as the message here. You don't control reality anymore.
[01:10:45.000 --> 01:10:51.000]  We know you want our guns. Every city you're in control of, you've taken them all. New York, Chicago, you name it.
[01:10:51.000 --> 01:10:58.000]  Stop playing games. You've taken them from 40-something countries the last few decades.
[01:10:58.000 --> 01:11:04.000]  So stop. Yeah, there it is. Missouri Democrats call for gun confiscation. The denial is over. Government is coming for your guns.
[01:11:04.000 --> 01:11:09.000]  Then it's got the House Bill 545 and it says how you'll turn them in.
[01:11:09.000 --> 01:11:15.000]  How they'll, I mean, you know, and there's all, there's like at least 14 states that have got gun confiscation at them.
[01:11:15.000 --> 01:11:24.000]  It's not even making the news hardly. So it's crazy. I want to bring Stuart Rhodes, Yale graduate with honors and a constitutional lawyer,
[01:11:24.000 --> 01:11:31.000]  work for Congressman Ron Paul on the Hill. Also an Army paratrooper retired from the Army when he got injured.
[01:11:31.000 --> 01:11:36.000]  A great patriot founder of Oathkeepers. He joined us. We're about to go to break in about four minutes.
[01:11:36.000 --> 01:11:48.000]  But, you know, you've heard my breakdown here. I wanted to get you on about more than a dozen states introducing legislation where all semi-auto is turned in from a 22 up to a handgun.
[01:11:48.000 --> 01:11:57.000]  And now the urban warfare drills everywhere unannounced with police, with role players saying, I'm an American. I need food.
[01:11:57.000 --> 01:12:00.000]  So there's no doubt what this is for. The Army manual say it's for citizens.
[01:12:00.000 --> 01:12:09.000]  Stuart, I mean, and then meanwhile they have AP run in hundreds of publications saying, I'm crazy and discredited.
[01:12:09.000 --> 01:12:12.000]  Yeah, they're getting the bullets, but I shouldn't be upset.
[01:12:12.000 --> 01:12:22.000]  I mean, I don't think their propaganda is working anymore, Stuart. The military, the police I talked to, who the system is, you know, wants to follow orders, is more awake than the general public.
[01:12:22.000 --> 01:12:26.000]  What is your basic analysis of what I've just broken down, Stuart Rhodes?
[01:12:26.000 --> 01:12:36.000]  Well, yes, it's becoming very obvious to almost anybody with eyes. And so I'm actually in Reno right now at a huge gun show here in Reno.
[01:12:36.000 --> 01:12:46.000]  And everybody I talked to is more than aware of what's going on. And they see the big picture. And that's why there was, you know, lines around the block to get in and massive lines to buy ammunition.
[01:12:46.000 --> 01:12:51.000]  They're buying up everything they possibly can. And they're not just buying it because they think it might be banned.
[01:12:51.000 --> 01:12:55.000]  They're buying it because they think they might have to use it pretty soon.
[01:12:55.000 --> 01:13:05.000]  And so they really, almost every gunner I spoke to is very concerned that this is for all the marbles and we're heading for a civil war.
[01:13:05.000 --> 01:13:20.000]  And they're looking not just at the gun control legislation coming across at federal and state levels, but also, as you said, the pattern of DHS arming up and gearing up, you know, buying 7000 assault rifles for them.
[01:13:20.000 --> 01:13:24.000]  And they say it's for self-defense, but while saying they're not useful for self-defense for us.
[01:13:24.000 --> 01:13:31.000]  And so they see this. They see the hypocrisy. And frankly, this is an overstep on the part of the elite.
[01:13:31.000 --> 01:13:39.000]  They are fully just kind of going from broke. Either they don't care what we think or they underestimate the awareness of the average American.
[01:13:39.000 --> 01:13:44.000]  And so I think it's, you know, frankly, it's a gift. It's waking up more Americans than ever before.
[01:13:44.000 --> 01:13:54.000]  And I was just an albany for the big New York rally there of gun owners. About 3,000 gun owners got together and they all chanted, we will not comply.
[01:13:54.000 --> 01:14:01.000]  Thank you for reminding me why I got you on while we called you three days ago to get you on Sunday. There is a rebellion.
[01:14:01.000 --> 01:14:06.000]  Guys, get the albany video. It's five minutes long already. I want to play that. There's just not enough time in the day.
[01:14:06.000 --> 01:14:12.000]  For those that don't know, gun shops, gun publications, they're saying line in the sand. We're not turning it in.
[01:14:12.000 --> 01:14:18.000]  They're arresting vets and putting them in jail for clips over 10 mag. The line in the sand like the Alamo has been drawn.
[01:14:18.000 --> 01:14:27.000]  I got to commend folks in New York. They're actually going public with their names saying 1776. You were just there. What is the spirit on the ground?
[01:14:27.000 --> 01:14:36.000]  Exactly that. We led them in an oath renewal ceremony and I read them parts of our pledge that we will not disarm.
[01:14:36.000 --> 01:14:45.000]  And quite a few of them are agreeing with that. In fact, I would say all 3,000 of the gun owners there agree with the stand that they're just simply not going to comply.
[01:14:45.000 --> 01:14:51.000]  They're not going to register themselves or their weapons and not going to turn anything in. They're just going to totally nullify and refuse.
[01:14:51.000 --> 01:15:02.000]  And we had a current serving sheriff, a sheriff of Fulton County, Tom Lorre, got up and said, my county, he says my county is a Milan-Libé county.
[01:15:02.000 --> 01:15:12.000]  It's a come and take it county. All of them do is, you know, is your county a come and take it county or is it a bend over and take it county?
[01:15:12.000 --> 01:15:19.000]  It's what I challenge the audience. And a lot of them shot it back. It's a come and take it county. And so they're very focused on resistance.
[01:15:19.000 --> 01:15:29.000]  They're not going to comply. And so what Cuomo has done is lift the match of a possible civil war within New York, not even national, just right there in New York State.
[01:15:29.000 --> 01:15:37.000]  And they're going to brand as terrorists, but it's not going to work. I mean, these globalist collectivists think this is the Soviet Union and they're just going to do this.
[01:15:37.000 --> 01:15:48.000]  They don't understand. All they've done is confirmed everything we've said, Stuart. My God, as you said, it is a gift. These tyrants just do not get it, do they?
[01:15:48.000 --> 01:15:53.000]  No, they don't, unless they really want a civil war. You know, that's hard to say.
[01:15:53.000 --> 01:16:01.000]  Yeah, they do want a civil war. They don't care how many cops get killed. I got a different idea. Stay with us.
[01:16:01.000 --> 01:16:10.000]  Your freedoms are on the line. The Second Amendment is in danger. How soon before your freedoms are taken away? What can you not live without? What is your greatest dependency?
[01:16:10.000 --> 01:16:19.000]  Is it your guns? Is it your home? No, it's food. It all boils down to the food supply. Terranical governments control people by controlling their food supply.
[01:16:19.000 --> 01:16:26.000]  Don't be dependent. Be self-sufficient. Don't wait for the government to feed you. Feed yourself. I can warn you, but I can't feed you.
[01:16:26.000 --> 01:16:32.000]  Do Like Alex has done and get a supply of food from eFoodsDirect. It's the best long-term, storeable food on the planet.
[01:16:32.000 --> 01:16:38.000]  Get the popular MegaPatriot pack free, a 24-day supply of food plus stove, cook pot, and fuel.
[01:16:38.000 --> 01:16:47.000]  Call 800-409-5633 or go to eFoodsDirect.com slash Alex and get up to 20 MegaPatriot packs free with purchase.
[01:16:47.000 --> 01:17:00.000]  Build your food supply, be in control, be self-sufficient, and be a patriot. Call 800-409-5633 or eFoodsDirect.com slash Alex and get your free Patriot pack today.
[01:17:00.000 --> 01:17:10.000]  You prepare by purchasing gold, food, and firearms. But if you don't have a home security system, then you're missing a critical weapon in your arsenal for home protection.
[01:17:10.000 --> 01:17:20.000]  When you're sleeping or away from home, who's watching out for intruders? Check out Simply Safe. It's a new do-it-yourself home security system that is completely wireless.
[01:17:20.000 --> 01:17:30.000]  Go to GetSimplySafe.com. Simply Safe is independent and off the grid. It runs on battery power, so even if the grid goes down, you're protected.
[01:17:30.000 --> 01:17:36.000]  It's completely customizable, so you can use it in your home, business, boat, trailer, storage unit, or shed.
[01:17:36.000 --> 01:17:46.000]  GetSimplySafe.com. Simply Safe is also ridiculously easy to install yourself in under 20 minutes, so there's no need to let a stranger into your home.
[01:17:46.000 --> 01:17:57.000]  If you move or need to relocate, you can take the system with you wherever you go. You aren't always at home, but Simply Safe will stand guard protecting your property 24 hours a day, 7 days a week.
[01:17:57.000 --> 01:18:07.000]  Again, that's GetSimplySafe.com.
[01:18:27.000 --> 01:18:34.000]  It is the only one that does it and out of the gates. We have it discounted at 10% off with promo code WATER.
[01:18:34.000 --> 01:18:45.000]  This is the only system that in one unit helps reduce or remove pesticides, herbicides, chloramines, ammonia and chlorine, hydrofluorosilic acid,
[01:18:45.000 --> 01:18:51.000]  the most common form of fluoride not covered by other fluoride filter brands, and sodium hexafluorosilicate.
[01:18:51.000 --> 01:19:00.000]  Get your ProPure with a new ProOne filter today at infowarstore.com, or by calling 888-253-3139.
[01:19:21.000 --> 01:19:29.000]  See them on the web at 5starsoap.com, or call 800-340-7091 for a free catalog.
[01:19:29.000 --> 01:19:35.000]  Buy the one to two month sample package and enjoy soaps that are twice as good as what you're using now,
[01:19:35.000 --> 01:19:42.000]  or save big with a one to two year supply of soaps for all your cleaning needs. This is an amazing deal.
[01:19:42.000 --> 01:19:47.000]  You can save thousands of dollars and you will love the way real soap makes you feel.
[01:19:47.000 --> 01:19:56.000]  See them on the web at 5starsoap.com, or call 800-340-7091 for a free catalog.
[01:20:17.000 --> 01:20:19.000]  Brother.
[01:20:19.000 --> 01:20:22.000]  Mainstream media.
[01:20:22.000 --> 01:20:24.000]  Government cover-ups.
[01:20:24.000 --> 01:20:26.000]  You want answers?
[01:20:26.000 --> 01:20:28.000]  Well, so does he.
[01:20:28.000 --> 01:20:33.000]  Live from Austin, Texas. Broadcasting worldwide.
[01:20:33.000 --> 01:20:37.000]  It's Alex Jones.
[01:20:37.000 --> 01:20:40.000]  This is a news intense Sunday broadcast.
[01:20:40.000 --> 01:20:43.000]  I'm going to take in calls today. I will tomorrow on the weekday show.
[01:20:43.000 --> 01:20:50.000]  12 noon Eastern, 11am central. You can find a list of stations and audio links and podcasts, the rest of it at infowars.com.
[01:20:50.000 --> 01:20:57.000]  CNBC linked up at drudgereport.com. Gun dealers report shortages of ammunition.
[01:20:57.000 --> 01:21:06.000]  I can confirm that I've pretty much got a shop online and paid double to triple premiums for ammo that I need.
[01:21:06.000 --> 01:21:14.000]  I've been stocking up as well, but I mean, mainline calibers are sold out. Strange calibers are sold out.
[01:21:14.000 --> 01:21:16.000]  It's become amazing.
[01:21:16.000 --> 01:21:22.000]  And it's not just the government buying 1.7 billion. They're saying 1.6. That's old numbers. It's over 1.7 million now.
[01:21:22.000 --> 01:21:27.000]  The last 14 months, fiscal year, last year and part of the year before.
[01:21:27.000 --> 01:21:35.000]  It is government buying it, driving up prices in 40 cal, 308, nato, 223.
[01:21:35.000 --> 01:21:43.000]  It's everything now. You can hardly buy bricks of 22 ammo that I always had as a kid because it was cheap and my dad would buy it for me.
[01:21:43.000 --> 01:21:49.000]  I mean, it's all gone. If you want something, you're going to pay double at least.
[01:21:49.000 --> 01:21:54.000]  And everybody I talk to just says, we have a tyrannical government. We know the government's tyrannical.
[01:21:54.000 --> 01:21:57.000]  We know it's the Federal Reserve. We know they want to implode us like Europe.
[01:21:57.000 --> 01:21:59.000]  I mean, for those that are informed, they really get it.
[01:21:59.000 --> 01:22:05.000]  Now, those that aren't informed are even more delusional and more mindless.
[01:22:05.000 --> 01:22:08.000]  But later, Stuart, I've got a CNN clip I'm going to play.
[01:22:08.000 --> 01:22:15.000]  Stuart Rhodes, founder of Oath Keepers with us, who was just up in New York where the rebellion is really forming.
[01:22:15.000 --> 01:22:17.000]  And, well, I'll get to that story later.
[01:22:17.000 --> 01:22:22.000]  The point is, is that I talk to people, they're not going along with this.
[01:22:22.000 --> 01:22:27.000]  For those that don't know, New Yorkers are saying we're not turning them in and they're not.
[01:22:27.000 --> 01:22:31.000]  They've passed laws now where over a 10-round mag is a felony.
[01:22:31.000 --> 01:22:34.000]  And they're pulling people over to checkpoints and taking them to jail for it.
[01:22:34.000 --> 01:22:40.000]  And Cuomo just yelling and screaming, you know, blaming gun owners for any problems.
[01:22:40.000 --> 01:22:46.000]  It's quite a spectacle. And I think their actions now actually coming for all semi-autos
[01:22:46.000 --> 01:22:49.000]  and now saying they want to ban even more.
[01:22:49.000 --> 01:22:52.000]  I think it's the shot heard around the world, Stuart Rhodes.
[01:22:52.000 --> 01:22:58.000]  Yeah, it potentially is. But the big concern we have is that they may trigger an economic collapse
[01:22:58.000 --> 01:23:04.000]  and then blame the gun owners for the collapse because, you know, the stock market is right there in New York.
[01:23:04.000 --> 01:23:11.000]  So that could be what's up their sleeve is to use it as cover for the economic collapse.
[01:23:11.000 --> 01:23:15.000]  Who developed that theory? Because that's actually one I've said that they want to get a civil war going
[01:23:15.000 --> 01:23:20.000]  before they fully collapse things to blame the civil war for the collapse.
[01:23:20.000 --> 01:23:23.000]  Right. And blame gun owners in particular and blame us better.
[01:23:23.000 --> 01:23:26.000]  Did you develop that idea? Because I think that's spot on.
[01:23:26.000 --> 01:23:29.000]  Well, that's what my board thinks. So my guys, my board, we're talking about it.
[01:23:29.000 --> 01:23:32.000]  And that's what we think, you know, so we would do if we were them.
[01:23:32.000 --> 01:23:36.000]  So we're, you know, putting ourselves in the posture of the enemy.
[01:23:36.000 --> 01:23:43.000]  The best way to have political cover for demonizing gun owners is to blame them for an economic collapse.
[01:23:43.000 --> 01:23:46.000]  And then during the collapse, you can crack down on them.
[01:23:46.000 --> 01:23:48.000]  And you can say it's all their fault. It's all their fault.
[01:23:48.000 --> 01:23:53.000]  The reason why the food trucks can't get through is because of these extremists who refused to let them through
[01:23:53.000 --> 01:23:56.000]  and are fighting back, you know, turn them in.
[01:23:56.000 --> 01:24:01.000]  So that's our big concern. That's where we're really focused on talking to the police and military about that scenario.
[01:24:01.000 --> 01:24:06.000]  So we, like you've been talking about before, when you expose it, then you inoculate them against it.
[01:24:06.000 --> 01:24:13.000]  And one of the photos I just sent you guys is a bunch of cops from New York City, NYPD, who are oath keepers.
[01:24:13.000 --> 01:24:18.000]  They came to the rally and they have the same mindset even in New York City, right at the heart of the beast.
[01:24:18.000 --> 01:24:22.000]  They're not going to comply. They're not going to enforce it. And they're arming up too.
[01:24:22.000 --> 01:24:29.000]  And they know, you know, everybody around them is starting to buy weapons and this is inside New York City itself.
[01:24:29.000 --> 01:24:32.000]  Well, we'll pull up that photo from oath keepers. Very, very exciting.
[01:24:32.000 --> 01:24:35.000]  We'll put it on TV for viewers. Also get it up on info wars.com.
[01:24:35.000 --> 01:24:40.000]  I've been asking a lot of questions here and I have a lot more I want to get to in some video clips and audio clips.
[01:24:40.000 --> 01:24:43.000]  But what else is front and center in your scope right now?
[01:24:43.000 --> 01:24:50.000]  Well, we're encouraging people to focus on their counties and we're going to call them along the Bay County project.
[01:24:50.000 --> 01:24:56.000]  And between now and April 19, let's do a sprint because things might kick off in April or May,
[01:24:56.000 --> 01:25:01.000]  whether it's an economic collapse or whether it's gun control that sparks a civil war.
[01:25:01.000 --> 01:25:09.000]  And so we're saying, look, by April 19 and your county, find out who's on what side, your sheriff, your chief of police, your county commissioners.
[01:25:09.000 --> 01:25:11.000]  Are they patriots or red coats?
[01:25:11.000 --> 01:25:19.000]  Give them that deadline and tell them they have to make a public declaration on the side of the Constitution to be considered a patriot.
[01:25:19.000 --> 01:25:22.000]  If not, they'll be branded a red coat.
[01:25:22.000 --> 01:25:25.000]  And so the focus is on what's going on in our own counties.
[01:25:25.000 --> 01:25:34.000]  And we want to see every gun owner, every veteran stand up shoulder to shoulder and pledge that they will not disarm, they will not comply,
[01:25:34.000 --> 01:25:40.000]  and then turn to their elected officials and say, we have decided where we are, we want to know where you are now.
[01:25:40.000 --> 01:25:42.000]  That's our focus is on the counties.
[01:25:42.000 --> 01:25:48.000]  Well, last count, I saw it's well over 100 sheriffs that have said, we're not going to take the guns.
[01:25:48.000 --> 01:25:51.000]  What's the point of disarming law abiding citizens?
[01:25:51.000 --> 01:25:54.000]  The FBI's own crime statistics that they don't publicize.
[01:25:54.000 --> 01:26:00.000]  49% drop in violent crime since 1991 because of gun ownership accelerating.
[01:26:00.000 --> 01:26:08.000]  I mean, they're in an all out assault against guns because the gun culture is the beachhead on which we were going to rebuild the entire Bill of Rights and Constitution.
[01:26:08.000 --> 01:26:13.000]  Just as our country was founded when they tried to take the guns, it was being refounded in that.
[01:26:13.000 --> 01:26:15.000]  Do you concur with that analysis?
[01:26:15.000 --> 01:26:16.000]  Absolutely.
[01:26:16.000 --> 01:26:22.000]  I mean, we're in the same long train of abuse pattern that the founders were in and history is repeating itself.
[01:26:22.000 --> 01:26:26.000]  It was the final attempt to disarm them that can tell them to fight.
[01:26:26.000 --> 01:26:33.000]  But as I reminded the folks at the Albany Rally on April 19, 1775, they were not just going for guns.
[01:26:33.000 --> 01:26:35.000]  They were also going for people.
[01:26:35.000 --> 01:26:39.000]  They were going for Sam Adams and John Hancock as the leaders of the resistance.
[01:26:39.000 --> 01:26:41.000]  And they were not going to get a jury trial.
[01:26:41.000 --> 01:26:45.000]  They'd be taken off to a military brick ship in Boston Harbor and left to rot.
[01:26:45.000 --> 01:26:48.000]  And the modern parallel, of course, is the NDAA.
[01:26:48.000 --> 01:26:54.000]  And that's why with oath keepers, that's why our first three orders we will not obey is number one, we will not disarm the American people.
[01:26:54.000 --> 01:26:57.000]  Number two, we will not use warrantless searches against the American people.
[01:26:57.000 --> 01:27:01.000]  And number three, we will not detain them as unlawful combatants.
[01:27:01.000 --> 01:27:04.000]  Those three go together in seamless harmony.
[01:27:04.000 --> 01:27:12.000]  Well, that's another question many have said that they wouldn't kill myself or you or Ron Paul because they don't want to trigger a response.
[01:27:12.000 --> 01:27:18.000]  But what if the time comes when they want to trigger the response, they could use us as the canary in the coal mine?
[01:27:18.000 --> 01:27:21.000]  What's your mindset on what the response to that would be?
[01:27:21.000 --> 01:27:23.000]  Hard to say.
[01:27:23.000 --> 01:27:25.000]  And this is the problem.
[01:27:25.000 --> 01:27:28.000]  This is very much like a parallel to April 19th.
[01:27:28.000 --> 01:27:31.000]  Any one of these things could be trigger events.
[01:27:31.000 --> 01:27:37.000]  You know, the detention of Brandon Robb and Marine veteran for mental health detention could have been a trigger event.
[01:27:37.000 --> 01:27:43.000]  And of course, the new law that Cuomo just crammed down the throats of New Yorkers contains a provision that would allow-
[01:27:43.000 --> 01:27:44.000]  That's a mega trigger.
[01:27:44.000 --> 01:27:48.000]  When they try, because they bragged, as you know, it's in the state house video, good, we'll arrest you gun owners.
[01:27:48.000 --> 01:27:54.000]  That's because the gun grabbers are so Soviet, so arrogant, so hateful, they're just begging for it.
[01:27:54.000 --> 01:27:56.000]  They're begging for it.
[01:27:56.000 --> 01:28:04.000]  Well, there's a provision in there that allows the police to take someone's guns if they have reasonable suspicion that this person may be mentally unstable.
[01:28:04.000 --> 01:28:09.000]  So your average just, you know, delegated down, not just like psychiatrists can do it, they can do that too.
[01:28:09.000 --> 01:28:15.000]  But even to your average beat cop, you look at you and go, well, I see that Alex Jones bumper sticker, that Ron Paul bumper sticker.
[01:28:15.000 --> 01:28:19.000]  I think this guy could be mentally unstable. And there you go. You take away your guns.
[01:28:19.000 --> 01:28:24.000]  And so when you start doing that to veterans and gun owners in New York, any one of those could be a flash forward.
[01:28:24.000 --> 01:28:29.000]  And by the way, the globalists know this. Anywhere they don't want a civil war, they know to be nice to people when they take over.
[01:28:29.000 --> 01:28:35.000]  They want to win hearts and minds. Everything they're doing is designed to get us to revolt.
[01:28:35.000 --> 01:28:43.000]  And I want to ask you when we come back, why is that? Why do the people in their ivory towers want a civil war with 160 million armed people?
[01:28:43.000 --> 01:28:51.000]  I mean, what is the game plan there? Because if they're not going to win it, unless we understand their globalist who don't care if Obama gets thrown out,
[01:28:51.000 --> 01:28:59.000]  the crisis will implode things. They can buy it up. I want to tell the bankers, you're not going to get away with that. We know who did this.
[01:28:59.000 --> 01:29:03.000]  Alex Jones here with a message to fellow freedom lovers.
[01:29:03.000 --> 01:29:08.000]  The prognosis for the entire planetary economic system runs from bad to worse.
[01:29:08.000 --> 01:29:16.000]  The globalist model is to shut down societies and starve patriots out until they acquiesce to the global takeover.
[01:29:16.000 --> 01:29:21.000]  That's why we've assembled the most vital and important preparedness items at InfowarsShop.com.
[01:29:21.000 --> 01:29:25.000]  These are items that I did research on that I personally use.
[01:29:25.000 --> 01:29:30.000]  You've got the life straw so you can turn fetted water into safe water anywhere you go.
[01:29:30.000 --> 01:29:35.000]  The K-Tor hand crank generator to charge up key equipment during power outages or out in the field.
[01:29:35.000 --> 01:29:39.000]  Strategic relocation third edition by Joel Scowsen.
[01:29:39.000 --> 01:29:41.000]  When disaster strikes by Matthew Stein.
[01:29:41.000 --> 01:29:46.000]  TheraSafe used by Homeland Security to protect yourself during any radiological event.
[01:29:46.000 --> 01:29:49.000]  Hand crank shortwave AMFM radios.
[01:29:49.000 --> 01:29:56.000]  Everything that we've researched and found to be the best is available at InfowarsShop.com and your purchase makes our Infowars possible.
[01:29:56.000 --> 01:30:00.000]  We're getting prepared. Are you InfowarsShop.com?
[01:30:00.000 --> 01:30:08.000]  It's no secret that pathogens such as bacteria, viruses, moles and fungus can inflict severe damage in the human body.
[01:30:08.000 --> 01:30:12.000]  Fortunately, a new and vastly improved silver solution has been developed.
[01:30:12.000 --> 01:30:23.000]  Supernatural silver is a revolutionary broad spectrum antibacterial, antiviral, antifungal solution that can be used inside the body as well as on the skin.
[01:30:23.000 --> 01:30:32.000]  Supernatural silver is unique and superior to colloidal and ionic silvers using a patented technology that is highly effective against coals,
[01:30:32.000 --> 01:30:37.000]  flus, infections, food poisoning and yeast in addition to many other pathogens.
[01:30:37.000 --> 01:30:46.000]  Supernatural silver is scientifically supported, extremely safe and is the number one choice of thousands of people for immune system support.
[01:30:46.000 --> 01:30:55.000]  Find out how Supernatural Silver could change your life. Go to SupernaturalSilver.com and use the promo code HEALTHY for 20% off.
[01:30:55.000 --> 01:31:00.000]  That's SupernaturalSilver.com and like us on Facebook.
[01:31:00.000 --> 01:31:04.000]  You may be arrested and or subject to other police action.
[01:31:04.000 --> 01:31:09.000]  Terany is here. The grim future foretold in 1984 has become reality.
[01:31:09.000 --> 01:31:12.000]  It really says that the state is God.
[01:31:12.000 --> 01:31:17.000]  The United States is now recognized globally as one of the most impressive police states on earth.
[01:31:17.000 --> 01:31:24.000]  This film conclusively proves the existence of a secret network of FEMA camps, now being expanded nationwide.
[01:31:24.000 --> 01:31:30.000]  This documentary exposes how the continuity of government program has established an old powerful shadow state.
[01:31:30.000 --> 01:31:34.000]  Police state 4 chronicles the sickening depths to which our republic has fallen.
[01:31:34.000 --> 01:31:44.000]  Repair to enter the secretive world of emergency dictatorship, body scanners, sound cameras, citizen spies, stage terror and cameras on every street corner.
[01:31:44.000 --> 01:31:51.000]  It's only the beginning of the New World Order's hellish plan. The police state isn't coming. It's here.
[01:31:51.000 --> 01:32:07.000]  Secure your copy today at infowars.com or see it online in the highest quality at prismplanet.tv.
[01:32:21.000 --> 01:32:34.000]  It is the only one that does it and out of the gates. We have it discounted at 10% off with promo code water.
[01:32:34.000 --> 01:32:45.000]  This is the only system that in one unit helps reduce or remove pesticides, herbicides, chloramines, ammonia and chlorine, hydrofluorosilic acid.
[01:32:45.000 --> 01:32:51.000]  The most common form of fluoride not covered by other fluoride filter brands and sodium hexafluorosilicate.
[01:32:51.000 --> 01:33:19.000]  Get your pro pure with the new pro one filters today at infowarstore.com or by calling 888-253-3139.
[01:33:19.000 --> 01:33:30.000]  The war is info war. We use the truth. The globalists lose lies and deceit. Here is Diane Feinstein, the senator on what she plans to do with your guns.
[01:33:30.000 --> 01:33:40.000]  California Senator Diane Feinstein worked for more than a year to get the assault weapons bill passed in the face of ferocious opposition from the National Rifle Association.
[01:33:40.000 --> 01:33:52.000]  She says she got the best she could. If I could have gotten 51 votes in the Senate of the United States for an outright ban picking up every one of them.
[01:33:52.000 --> 01:34:01.000]  Mr. and Mrs. America, turn them all in. I would have done it. I could not do that. The votes weren't here.
[01:34:01.000 --> 01:34:11.000]  Okay, but they don't want our guns more than 14 states introduced bills to make you turn your guns in. And it looks like they've got the votes in multiple states.
[01:34:11.000 --> 01:34:22.000]  And they're going to start coming after an arresting gun owners. And a percentage are going to resist. And that will mean coffin nails to both groups, citizens and the police.
[01:34:22.000 --> 01:34:31.000]  Police, if they ordered you to go arrest Jews like Nazi Germany and take them to camps, would you do it? If they ordered you to put black people behind plows again, would you do it?
[01:34:31.000 --> 01:34:40.000]  This is unconstitutional. They can't pass a law putting our military under the UN, even though they've done it, by executive fiat.
[01:34:40.000 --> 01:34:45.000]  They can't pass a law to ship narcotics into the country, even though they do that.
[01:34:45.000 --> 01:34:56.000]  When is enough enough? I mean, this is a classic constitutional crisis, constitutional lawyer, founder of Oathkeepers, Army veteran Stuart Rhodes joins us.
[01:34:56.000 --> 01:35:03.000]  Now Greenspan's talking about total implosion of the economy as if he's not behind it, as if the globalists aren't behind it.
[01:35:03.000 --> 01:35:13.000]  Why do you think that question I asked before, the break before last, why do they want a civil war when for anybody who studied basic military history or could look at the numbers,
[01:35:13.000 --> 01:35:27.000]  they're not going to win a conventional war, except if that's not their goal, if their goal is to wipe out the American government as well and the police for a second wave, Stuart Rhodes.
[01:35:27.000 --> 01:35:44.000]  Yeah, that's a try possible. It could be a two-parts program. One, like I said before, is you demonize gun owners and blame them for the economic collapse, and then during the collapse, you maximize the amount of demonization, and you get more folks turned, you know,
[01:35:44.000 --> 01:35:53.000]  you get people to be desperate and hungry three weeks without food, and then you go to them and say, turn your guns in for food and turn your neighbors in to have guns to get more, you know, more better.
[01:35:53.000 --> 01:36:07.000]  And that's how the Soviets did it in the Eastern Bloc. Right, exactly. So that's the, you know, gaining it, looking at it from their perspective, that's their best chance of getting the maximum number of Americans to turn on the gun owners
[01:36:07.000 --> 01:36:15.000]  and the maximum number of police and military to go along with it is to make it a nationwide Katrina, where folks are really, truly desperate and hungry.
[01:36:15.000 --> 01:36:25.000]  That's why we've been beating the drums for people to get prepared in their counties, in their towns, you know, get squared away with food storage and commo and medical.
[01:36:25.000 --> 01:36:35.000]  Get squared away so that you're not desperate. Neighbors are not desperate. So you can't just be a hideaway, you know, prepper, the sole prepper hiding away in your basement.
[01:36:35.000 --> 01:36:43.000]  That's not going to work. You got to have food for your neighbors. You got to get them to prep. So you pick away that pretext and that excuse and that desperation.
[01:36:43.000 --> 01:36:48.000]  And you've got to politically get really aggressive up front to shape the battlefield.
[01:36:48.000 --> 01:36:56.000]  Yeah, absolutely. They're shipping the battlefield right now and we need to do the same thing. That's why we need to make sure we're as strong as possible in our counties.
[01:36:56.000 --> 01:36:58.000]  And then we need, of course, to work on the military.
[01:36:58.000 --> 01:37:03.000]  And by the way, you corrected me when I said 100 sheriffs. I knew it was above 200. What's the latest number?
[01:37:03.000 --> 01:37:19.000]  It's 300 and counting. So more and more piling on. And so the other, so the other shoe that might drop those, as you said, if they really truly want a full blown civil war, that Americans are killing each other in mass quantities and the military split and fighting each other.
[01:37:19.000 --> 01:37:21.000]  And then you have the Chinese or somebody else.
