[00:00.000 --> 00:07.000]  music
[01:47:41.600 --> 01:47:47.600]  800-259-9231, 800-259-9231.
[01:47:47.600 --> 01:47:50.600]  If you're a Bernie supporter and I'm screening your calls
[01:47:50.600 --> 01:47:53.600]  here on air, which means I'm going to get a little angry
[01:47:53.600 --> 01:47:55.600]  if it's a joke or a side issue.
[01:47:55.600 --> 01:47:57.600]  I mean, I really want to hear from Bernie supporters.
[01:47:57.600 --> 01:47:59.600]  There's two different topics, okay?
[01:47:59.600 --> 01:48:01.600]  I usually have the open, most free-for-all show you can imagine.
[01:48:01.600 --> 01:48:04.600]  But I sometimes want to actually hear from you on a certain topic.
[01:48:04.600 --> 01:48:10.600]  And what do you think of the leak that it's supposedly Mike Pence?
[01:48:10.600 --> 01:48:12.600]  And it looks like it's leaking out of Fox News
[01:48:12.600 --> 01:48:17.600]  because they already have interviews with him scheduled tomorrow
[01:48:17.600 --> 01:48:22.600]  to roll call into a bunch of other places there at the Hill.
[01:48:22.600 --> 01:48:24.600]  So what do you think about that if it's true?
[01:48:24.600 --> 01:48:27.600]  I'm glad it's not new again, Rich.
[01:48:27.600 --> 01:48:34.600]  800-259-9231, 800-259-9231.
[01:48:34.600 --> 01:48:41.600]  But hey, do I get another apology from the thousands of publications
[01:48:41.600 --> 01:48:44.600]  that said I was insane and I believe there's a plan to get our guns
[01:48:44.600 --> 01:48:46.600]  when it's all on paper?
[01:48:46.600 --> 01:48:48.600]  And I have all these senators saying it on video
[01:48:48.600 --> 01:48:51.600]  and a handgun control incorporated saying it doesn't matter
[01:48:51.600 --> 01:48:53.600]  what Mr. Jones does with his rallies.
[01:48:53.600 --> 01:48:55.600]  We have your children in the public schools
[01:48:55.600 --> 01:48:59.600]  and we are indoctrinating them and we will get your guns.
[01:48:59.600 --> 01:49:02.600]  That's what the head of the Violence Policy Center,
[01:49:02.600 --> 01:49:06.600]  a.k.a. Handgun Control Incorporated said in the front page
[01:49:06.600 --> 01:49:09.600]  of the metro and state in 2000
[01:49:09.600 --> 01:49:11.600]  when I caught bribery down at the Capitol
[01:49:11.600 --> 01:49:14.600]  and blew a bunch of their bills sky high.
[01:49:14.600 --> 01:49:19.600]  I caught it on video by the grace of God.
[01:49:19.600 --> 01:49:21.600]  And that's why we're going to bring them down
[01:49:21.600 --> 01:49:23.600]  because they're a bunch of arrogant scum
[01:49:23.600 --> 01:49:25.600]  and we're going to keep catching them.
[01:49:25.600 --> 01:49:27.600]  But he actually said we got your kids.
[01:49:27.600 --> 01:49:29.600]  We got your kids.
[01:49:29.600 --> 01:49:30.600]  We got your kids.
[01:49:30.600 --> 01:49:33.600]  And the reason they got our kids is we put them in these systems
[01:49:33.600 --> 01:49:36.600]  and these day camps and these systems.
[01:49:36.600 --> 01:49:38.600]  We pay for these worthless college degrees
[01:49:38.600 --> 01:49:42.600]  to turn out a bunch of brain damaged idiots.
[01:49:42.600 --> 01:49:45.600]  Now let's go out to break with Matt Damon.
[01:49:45.600 --> 01:49:47.600]  Matt Damon, here he is.
[01:49:47.600 --> 01:49:49.600]  And gun control, for example.
[01:49:49.600 --> 01:49:52.600]  How much do you think that's a debate that's coming up?
[01:49:52.600 --> 01:49:53.600]  It's really just...
[01:49:53.600 --> 01:49:54.600]  You know, it's...
[01:49:54.600 --> 01:49:57.600]  You guys did it here in one fell swoop
[01:49:57.600 --> 01:50:01.600]  and I wish that could happen in my country.
[01:50:01.600 --> 01:50:03.600]  But it's not...
[01:50:03.600 --> 01:50:05.600]  It's such a personal issue for people
[01:50:05.600 --> 01:50:06.600]  that we don't...
[01:50:06.600 --> 01:50:08.600]  We cannot talk about it sensibly.
[01:50:08.600 --> 01:50:09.600]  We just can't.
[01:50:09.600 --> 01:50:10.600]  Sensible.
[01:50:10.600 --> 01:50:13.600]  It gets people get so emotional and so that...
[01:50:13.600 --> 01:50:14.600]  That's enough.
[01:50:14.600 --> 01:50:16.600]  I'm going to play him later.
[01:50:16.600 --> 01:50:18.600]  One fell swoop.
[01:50:18.600 --> 01:50:19.600]  New York Times.
[01:50:19.600 --> 01:50:20.600]  Rolling Stone.
[01:50:20.600 --> 01:50:21.600]  Time to repeal it.
[01:50:21.600 --> 01:50:22.600]  LA Times.
[01:50:22.600 --> 01:50:23.600]  Time to repeal.
[01:50:23.600 --> 01:50:24.600]  The White House.
[01:50:24.600 --> 01:50:25.600]  All admitting that's your plan.
[01:50:25.600 --> 01:50:26.600]  But we're crazy.
[01:50:26.600 --> 01:50:28.600]  We're just not being reasonable.
[01:50:28.600 --> 01:50:30.600]  Because we just want a big shadow government
[01:50:30.600 --> 01:50:31.600]  to have all the weapons.
[01:50:31.600 --> 01:50:32.600]  That's a great idea.
[01:50:32.600 --> 01:50:33.600]  Don't forget.
[01:50:33.600 --> 01:50:34.600]  I barely have been plugging this.
[01:50:34.600 --> 01:50:37.600]  Man, this is the last day to get upwards of 40...
[01:50:37.600 --> 01:50:39.600]  Up to 40% off on all the storable foods
[01:50:39.600 --> 01:50:42.600]  at InfoWarsStore.com.
[01:50:42.600 --> 01:50:43.600]  Super high quality.
[01:50:43.600 --> 01:50:44.600]  You need to get prepared.
[01:50:44.600 --> 01:50:45.600]  You need to be independent.
[01:50:45.600 --> 01:50:47.600]  And 10% off on all the nutraceuticals across the board.
[01:50:47.600 --> 01:50:49.600]  And 25% off DNA force.
[01:50:49.600 --> 01:50:50.600]  The incredible...
[01:50:50.600 --> 01:50:51.600]  I mean the ultimate nutraceutical.
[01:50:51.600 --> 01:50:53.600]  It really is the most powerful formula
[01:50:53.600 --> 01:50:55.600]  for detoxifying the cells.
[01:50:55.600 --> 01:50:57.600]  Nerve growth regeneration.
[01:50:57.600 --> 01:50:58.600]  This is it.
[01:50:58.600 --> 01:50:59.600]  This is it.
[01:50:59.600 --> 01:51:02.600]  The fest kept secret in the firearms business
[01:51:02.600 --> 01:51:04.600]  is CDNNsports.com.
[01:51:04.600 --> 01:51:08.600]  CDNNsports is the largest firearms liquidator in the U.S.
[01:51:08.600 --> 01:51:12.600]  We've got optics, accessories, gun parts, magazines,
[01:51:12.600 --> 01:51:13.600]  ammunition and more.
[01:51:13.600 --> 01:51:15.600]  Sign up for our email specials today
[01:51:15.600 --> 01:51:17.600]  for the best gun deals period.
[01:51:17.600 --> 01:51:21.600]  You will also be entered to win a Winchester 101 field shotgun.
[01:51:21.600 --> 01:51:25.600]  Go to Charlie, Delta, November, NovemberSports.com.
[01:51:25.600 --> 01:51:29.600]  That's CDNNsports.com.
[01:51:29.600 --> 01:51:32.600]  Are you prepared with food that has a 30-year shelf life?
[01:51:32.600 --> 01:51:34.600]  Is GMO free and has no MSG?
[01:51:34.600 --> 01:51:36.600]  The highest quality on the planet?
[01:51:36.600 --> 01:51:39.600]  For only $95 a month, get a full month supply of food
[01:51:39.600 --> 01:51:41.600]  at DeseretFoodStore.com.
[01:51:41.600 --> 01:51:44.600]  If you're one of the next 100 people to sign up,
[01:51:44.600 --> 01:51:46.600]  you'll get one month additional for free.
[01:51:46.600 --> 01:51:47.600]  Yes, that's right.
[01:51:47.600 --> 01:51:49.600]  Buy one and get one free for the first month.
[01:51:49.600 --> 01:51:52.600]  Go to DeseretFoodStore.com now
[01:51:52.600 --> 01:51:56.600]  or call 801-444-1444.
[01:51:56.600 --> 01:52:11.600]  There is an affordable alternative to the high cost of health care that offers
[01:52:11.600 --> 01:52:29.600]  you the freedom to choose your doctor and hospital.
[01:52:41.600 --> 01:52:59.600]  Go to DeseretFoodStore.com now or call 888-315-9618.
[01:53:11.600 --> 01:53:31.600]  So you've got to take a state construction license exam
[01:53:31.600 --> 01:53:32.600]  or certification.
[01:53:32.600 --> 01:53:34.600]  Can't decide on what books or what chapters to study?
[01:53:34.600 --> 01:53:37.600]  Discover right now how you can eliminate unnecessary books
[01:53:37.600 --> 01:53:39.600]  and wasted study time.
[01:53:39.600 --> 01:53:44.600]  At ContractorExam.com, our study materials zero in on state-required test topics
[01:53:44.600 --> 01:53:46.600]  in an effective, multiple-choice format.
[01:53:46.600 --> 01:53:49.600]  So whether you're a plumber, electrician, general contractor,
[01:53:49.600 --> 01:53:51.600]  or other construction-related trade,
[01:53:51.600 --> 01:53:54.600]  ContractorExam.com will help get you prepared.
[01:53:54.600 --> 01:53:59.600]  Visit us at www.ContractorExam.com today.
[01:53:59.600 --> 01:54:25.600]  And look, when I was growing up or even in college,
[01:54:25.600 --> 01:54:30.600]  I was, quote, conservative on guns and things,
[01:54:30.600 --> 01:54:34.600]  but I'm attracted to what you'd call classical liberal society, art,
[01:54:34.600 --> 01:54:38.600]  literature, openness, cultural freedom.
[01:54:38.600 --> 01:54:40.600]  I know there are real liberals out there,
[01:54:40.600 --> 01:54:44.600]  but they have been inducted into a cult that tells them what type of language
[01:54:44.600 --> 01:54:48.600]  to use, to be guilty, to, like, live in a cult.
[01:54:48.600 --> 01:54:51.600]  It's classic cult programming.
[01:54:51.600 --> 01:54:55.600]  And it's intensifying, and I just want to ask Bernie Sanders supporters,
[01:54:55.600 --> 01:54:59.600]  how could you not vote for Trump?
[01:54:59.600 --> 01:55:01.600]  He's way more populist.
[01:55:01.600 --> 01:55:04.600]  The whole power structure hates him.
[01:55:04.600 --> 01:55:11.600]  You know all that racist stuff is just used as a political weapon?
[01:55:11.600 --> 01:55:15.600]  But do you really just want to feel like you're behind a winner?
[01:55:15.600 --> 01:55:18.600]  Can you admit you've been lied to?
[01:55:18.600 --> 01:55:26.600]  I mean, if Trump did one-tenth of what Hillary was doing, I wouldn't support him.
[01:55:26.600 --> 01:55:29.600]  I mean, Hillary stole at least 10 states.
[01:55:29.600 --> 01:55:40.600]  He should be the nominee just for the integrity of our elections.
[01:55:40.600 --> 01:55:42.600]  But you know, you want to be domesticated.
[01:55:42.600 --> 01:55:44.600]  You want to be taken care of.
[01:55:44.600 --> 01:55:46.600]  And the biggest chumps out there are always collectivists.
[01:55:46.600 --> 01:55:50.600]  So I guess you're just acting like you historically are supposed to.
[01:55:50.600 --> 01:55:54.600]  We're going to go to Michael, and then James, and Dustin, and Robert, and others.
[01:55:54.600 --> 01:55:57.600]  The toll-free number is 800-25-99-231.
[01:55:57.600 --> 01:55:59.600]  I'm going to go bam, bam, bam, next hour.
[01:55:59.600 --> 01:56:00.600]  I want to call her in just a moment.
[01:56:00.600 --> 01:56:03.600]  Please don't forget, and by the way, this is a scare tactic.
[01:56:03.600 --> 01:56:07.600]  I personally am getting more storable food, medical supplies.
[01:56:07.600 --> 01:56:09.600]  I'm getting my firearms in order.
[01:56:09.600 --> 01:56:15.600]  I'm getting, you name it, I'm getting prepared because we've gone from the possibility
[01:56:15.600 --> 01:56:18.600]  of collapse to a probability to a near certainty.
[01:56:18.600 --> 01:56:20.600]  It's already happening all over the world.
[01:56:20.600 --> 01:56:24.600]  The Chinese president ordered people's liberation army to prepare for combat
[01:56:24.600 --> 01:56:25.600]  and war with the U.S.
[01:56:25.600 --> 01:56:27.600]  Putin's warning the West.
[01:56:27.600 --> 01:56:32.600]  Our government's bringing in massive numbers of jihadis into the nation.
[01:56:32.600 --> 01:56:34.600]  They're trying to kick off a civil war.
[01:56:34.600 --> 01:56:36.600]  They're trying to kick off civil unrest.
[01:56:36.600 --> 01:56:37.600]  The elites are stockpiling food.
[01:56:37.600 --> 01:56:40.600]  And in going to armoured redoubts, you need to get storable food.
[01:56:40.600 --> 01:56:42.600]  Patriots need to be prepared.
[01:56:42.600 --> 01:56:43.600]  You need to plant a garden.
[01:56:43.600 --> 01:56:44.600]  You need to know how to use a firearm.
[01:56:44.600 --> 01:56:50.600]  And you need high-quality food that's fresh, last 25 years, and is the best deal out there.
[01:56:50.600 --> 01:56:52.600]  That's why it's our sponsor, my Patriot supply.
[01:56:52.600 --> 01:56:54.600]  And I just said, hey, I just want a private label.
[01:56:54.600 --> 01:56:55.600]  You're in the entire food line.
[01:56:55.600 --> 01:56:58.600]  I'll sell your food right next to an info store at the lowest price.
[01:56:58.600 --> 01:57:01.600]  The only way I could go lower was a private label it.
[01:57:01.600 --> 01:57:06.600]  That's how you usually get 10% even below their lowest prices, and then they're the best.
[01:57:06.600 --> 01:57:13.600]  Well, now you get 40% off on a wide spectrum of their food
[01:57:13.600 --> 01:57:14.600]  and at least 20%.
[01:57:14.600 --> 01:57:16.600]  You cannot beat these deals.
[01:57:16.600 --> 01:57:17.600]  They end today.
[01:57:17.600 --> 01:57:18.600]  I've extended it.
[01:57:18.600 --> 01:57:19.600]  It's supposed to be a three-day sale.
[01:57:19.600 --> 01:57:21.600]  It's been almost two weeks.
[01:57:21.600 --> 01:57:23.600]  A lot of the stuff that was on sale, we can't do that anymore,
[01:57:23.600 --> 01:57:28.600]  because it's either sold out or I can't violate contracts with suppliers.
[01:57:28.600 --> 01:57:34.600]  So infowarstore.com, and it's helping fund the operation of people are responding
[01:57:34.600 --> 01:57:36.600]  because you can see the writing on the wall.
[01:57:36.600 --> 01:57:38.600]  I mean, let's just hope we don't need to use this.
[01:57:38.600 --> 01:57:41.600]  Let's just hope you can give it to charity or, you know,
[01:57:41.600 --> 01:57:43.600]  use it when you're camping or whatever down the road.
[01:57:43.600 --> 01:57:47.600]  But whether it's a month's supply or six months or a year, they got specialty diets,
[01:57:47.600 --> 01:57:50.600]  it is upwards of, well, some of it is 40%.
[01:57:50.600 --> 01:57:55.600]  But 20 to 40% off depending on what you order, infowarstore.com is where you can get
[01:57:55.600 --> 01:57:56.600]  DNA force 25% off.
[01:57:56.600 --> 01:57:58.600]  We hardly ever do that.
[01:57:58.600 --> 01:58:01.600]  It is such an amazing nutraceutical research DNA force.
[01:58:01.600 --> 01:58:05.600]  But 10% off on all the nutraceuticals and then that ends tonight.
[01:58:05.600 --> 01:58:10.600]  The DNA force, we're going to extend through part of next week
[01:58:10.600 --> 01:58:13.600]  unless we sell out, which it looks like.
[01:58:13.600 --> 01:58:17.600]  I mean, I actually do it by Tuesday at current sales rates.
[01:58:17.600 --> 01:58:19.600]  It's just so expensive to produce.
[01:58:19.600 --> 01:58:21.600]  I just never make enough of it and it's hard to source.
[01:58:21.600 --> 01:58:25.600]  So I never get over that hump where I've got enough to be sure I can make enough
[01:58:25.600 --> 01:58:28.600]  because then I can't, people that run businesses know how it is.
[01:58:28.600 --> 01:58:31.600]  And that's how we fund this infowar is a business model.
[01:58:31.600 --> 01:58:33.600]  But our business is defeating the globalist.
[01:58:33.600 --> 01:58:37.600]  We're having some success, but we're going to come back in 70 seconds,
[01:58:37.600 --> 01:58:42.600]  go directly to your phone, call, stay with us 30 hours.
[01:58:42.600 --> 01:59:08.600]  This is GCN, the Genesis Communications Radio Network.
[01:59:13.600 --> 01:59:16.600]  This is the first time we've seen the number of people selling
[01:59:16.600 --> 01:59:18.600]  and producing electricity from the sun.
[01:59:18.600 --> 01:59:21.600]  Whether it's dangerous summer storms, blackouts,
[01:59:21.600 --> 01:59:24.600]  intensifying civil unrest, you're not going to have to suffer through it
[01:59:24.600 --> 01:59:25.600]  like the rest of the sheep.
[01:59:25.600 --> 01:59:28.600]  And here's the best news if you want to get one this week.
[01:59:28.600 --> 01:59:33.600]  Solutions from Science has a big sale on their fast charge solar generators
[01:59:33.600 --> 01:59:37.600]  and they're giving away a couple thousand dollars worth of off the grid gear
[01:59:37.600 --> 01:59:39.600]  in addition to the low price for info wars listeners.
[01:59:39.600 --> 01:59:43.600]  Go to gridwars.com, it's a great opportunity to generate maximum electricity
[01:59:43.600 --> 01:59:44.600]  with minimum money.
[01:59:44.600 --> 02:00:10.600]  Go to gridwars.com, that's gridwars.com.
[02:00:14.600 --> 02:00:42.600]  Go to gridwars.com, that's gridwars.com.
[02:00:42.600 --> 02:00:45.600]  All right, we're going to go to Michael in Florida, a Bernie supporter.
[02:00:45.600 --> 02:00:47.600]  James in Texas is a Bernie Sanders supporter.
[02:00:47.600 --> 02:00:50.600]  Dustin, let's talk about the VIP leak, which is a big deal.
[02:00:50.600 --> 02:00:52.600]  So this is a leak.
[02:00:52.600 --> 02:00:54.600]  This is a leak.
[02:00:54.600 --> 02:00:57.600]  Trump had a whole plan to roll this out tomorrow.
[02:00:57.600 --> 02:01:00.600]  And this is RNC's suicide crap.
[02:01:00.600 --> 02:01:03.600]  The word is, this is out of Fox News.
[02:01:03.600 --> 02:01:07.600]  That's not from Roger, but I concurred with him on it.
[02:01:07.600 --> 02:01:11.600]  Or we talked to him, we'll stop there.
[02:01:11.600 --> 02:01:14.600]  To the hill.
[02:01:14.600 --> 02:01:18.600]  And this is so they can steal the thunder and not let Trump roll it out.
[02:01:18.600 --> 02:01:20.600]  But we'll see.
[02:01:20.600 --> 02:01:21.600]  But I'm digressing.
[02:01:21.600 --> 02:01:26.600]  We're going to also go to Robert in California and Jonathan and others.
[02:01:26.600 --> 02:01:30.600]  But right now let's go to Michael in Florida, Bernie supporter.
[02:01:30.600 --> 02:01:35.600]  So are you going to support Trump or are you going to support Hillary?
[02:01:35.600 --> 02:01:39.600]  I'm going to support Hillary.
[02:01:39.600 --> 02:01:42.600]  Okay, can you tell us why?
[02:01:42.600 --> 02:01:47.600]  Oh yeah, because Donald Trump wants to torture terrorists, right?
[02:01:47.600 --> 02:01:51.600]  Well, here in Clay County, Florida, what the cops did,
[02:01:51.600 --> 02:01:54.600]  they maced somebody, Daniel Linson Bigler,
[02:01:54.600 --> 02:01:59.600]  and they put a bag over his head and strapped him in a chair until he died.
[02:01:59.600 --> 02:02:01.600]  And nobody was held accountable.
[02:02:01.600 --> 02:02:04.600]  And that's a violation of our Eighth Amendment right.
[02:02:04.600 --> 02:02:06.600]  There's no cruel or unusual punishment.
[02:02:06.600 --> 02:02:11.600]  And we might as well not even have a jury if they can just take innocent Americans,
[02:02:11.600 --> 02:02:15.600]  say they're defiant, mace them, put a bag over their head,
[02:02:15.600 --> 02:02:18.600]  strap them in a chair until they die.
[02:02:18.600 --> 02:02:19.600]  Let me talk now.
[02:02:19.600 --> 02:02:20.600]  Let me talk.
[02:02:20.600 --> 02:02:22.600]  You said that twice now.
[02:02:22.600 --> 02:02:26.600]  I think this is a very cogent argument against Donald Trump you brought up
[02:02:26.600 --> 02:02:31.600]  and is one of the only ones that is, I think, a serious concern.
[02:02:31.600 --> 02:02:35.600]  Now you've welded it in to local police and I actually know about that case.
[02:02:35.600 --> 02:02:39.600]  Some of these restraint chairs, a bag over the head, people suffocating.
[02:02:39.600 --> 02:02:43.600]  Yeah, that looks like very sadistic, crazy behavior,
[02:02:43.600 --> 02:02:46.600]  and sometimes really bad status get off.
[02:02:46.600 --> 02:02:52.600]  And it's wrong that the issue is statistically, though, it's very rare.
[02:02:52.600 --> 02:02:53.600]  I'm not defending it.
[02:02:53.600 --> 02:02:57.600]  And the globalists that are literally the equivalent of, you know,
[02:02:57.600 --> 02:03:03.600]  just the black plague, you know, the end of the world type stuff,
[02:03:03.600 --> 02:03:06.600]  I don't use the space alien analogy because people think I'm too serious about that,
[02:03:06.600 --> 02:03:08.600]  but they're out to get us, okay?
[02:03:08.600 --> 02:03:10.600]  That's the big mass number.
[02:03:10.600 --> 02:03:11.600]  That's what's going on.
[02:03:11.600 --> 02:03:13.600]  And they divert us with all this.
[02:03:13.600 --> 02:03:17.600]  And so Hillary and Bernie pay lip service to this Black Lives Matter thing
[02:03:17.600 --> 02:03:20.600]  that is a concern about police brutality that a lot of white folks,
[02:03:20.600 --> 02:03:22.600]  everybody else have concerns about.
[02:03:22.600 --> 02:03:26.600]  And then it's projected onto that because Trump wants to act tough,
[02:03:26.600 --> 02:03:30.600]  knows they're already waterboarding people, kind of refreshing, he's honest about it,
[02:03:30.600 --> 02:03:32.600]  and says, you know, let's waterboard ISIS.
[02:03:32.600 --> 02:03:35.600]  I get the mission creep, and now we waterboard everybody.
[02:03:35.600 --> 02:03:36.600]  I'm against torture.
[02:03:36.600 --> 02:03:38.600]  And I think we lose the moral high ground.
[02:03:38.600 --> 02:03:40.600]  I think Trump is wrong on that point.
[02:03:40.600 --> 02:03:43.600]  And if I ever interview him again, I think I'll raise that point.
[02:03:43.600 --> 02:03:48.600]  Or if I talk to him next week, the point is, is that, and he's backed off of it some.
[02:03:48.600 --> 02:03:51.600]  Don't you see how the whole power structure is against him, though?
[02:03:51.600 --> 02:03:54.600]  So, I mean, I mean, doesn't that outweigh, I mean, you know, Hillary,
[02:03:54.600 --> 02:03:59.600]  talk about torture, she puts, let's humanize the hundreds of thousands of Christians
[02:03:59.600 --> 02:04:01.600]  murdered by bloodthirsty ISIS.
[02:04:01.600 --> 02:04:04.600]  You know, I understand some cops killed somebody.
[02:04:04.600 --> 02:04:07.600]  Now let's put the hundreds of thousands of dead Christians, she basically backed.
[02:04:07.600 --> 02:04:12.600]  Does that touch your heartstrings at all, or just hit them on the radar string?
[02:04:12.600 --> 02:04:15.600]  Well, it's not about a bad cop.
[02:04:15.600 --> 02:04:20.600]  It's about a policy that gives them the authority to take innocent American citizens,
[02:04:20.600 --> 02:04:23.600]  say they were defiant, which is arbitrary,
[02:04:23.600 --> 02:04:28.600]  nace them, put a bag over their head, and strap them in a chair until they die.
[02:04:28.600 --> 02:04:31.600]  And the Eighth Amendment clearly says...
[02:04:31.600 --> 02:04:32.600]  Okay, okay, you're not listening to me.
[02:04:32.600 --> 02:04:34.600]  You didn't see, you didn't, you didn't respond.
[02:04:34.600 --> 02:04:40.600]  I intellectually responded to what you said, and actually listened to what you said,
[02:04:40.600 --> 02:04:42.600]  and then you just boom, went right back to talk point.
[02:04:42.600 --> 02:04:46.600]  And I understand it, at that level, you were correct.
[02:04:46.600 --> 02:04:50.600]  We're talking about a very complex world, big issues here.
[02:04:50.600 --> 02:04:55.600]  Donald Trump isn't going to try to legalize torture of American citizens here in the U.S.
[02:04:55.600 --> 02:04:58.600]  And by the way, it's already going on, just so you know.
[02:05:25.600 --> 02:05:28.600]  But now the place is overrun with migrants.
[02:05:28.600 --> 02:05:33.600]  As one resident said, a small number of immigrants is not a problem, but there's simply too many of them.
[02:05:33.600 --> 02:05:37.600]  They're not poor, hungry refugees. They're big and strong.
[02:05:37.600 --> 02:05:41.600]  But Clooney's building a fireproof, bombproof, attack-resistant panic room.
[02:05:41.600 --> 02:05:46.600]  The problem is, Clooney's panic room is at one of his other mansions in the U.K.
[02:05:46.600 --> 02:05:49.600]  So he may have to be ready to bug out in his own private jet.
[02:05:49.600 --> 02:05:52.600]  Such are the problems, so the 1%.
[02:05:52.600 --> 02:05:55.600]  Get away with the rich and famous.
[02:05:55.600 --> 02:06:24.600]  GrandpaWars.com, I'm David Knight.
[02:06:25.600 --> 02:06:27.600]  I'm David Knight.
[02:06:56.600 --> 02:07:04.600]  Please listen carefully, because I'm about to point out three things that will save you a lot of money
[02:07:04.600 --> 02:07:08.600]  while you get high-quality products and fund the InfoWare, a 360 win.
[02:07:08.600 --> 02:07:15.600]  Number one, when you choose AutoShip before checkout, we give you 10% off on your order at InfoWars.com.
[02:07:15.600 --> 02:07:20.600]  Number two, you're also able to get items that are out of stock when you sign up for AutoShip
[02:07:20.600 --> 02:07:23.600]  because we hold back a surplus for AutoShip customers.
[02:07:23.600 --> 02:07:28.600]  Number three, we're giving you free shipping on all orders above $50.
[02:07:28.600 --> 02:07:34.600]  Listeners have been requesting this for years, because it's so easy to forget to reorder the products that you need each month.
[02:07:34.600 --> 02:07:38.600]  Just go to InfoWars.com, select your favorite product or products.
[02:07:38.600 --> 02:07:42.600]  Click on AutoShip and choose how often you want us to send you another order.
[02:07:42.600 --> 02:07:49.600]  As you know, I coined the term 360 win, and with the new AutoShip feature at InfoWars.com, this is a sure win.
[02:07:49.600 --> 02:07:53.600]  10% off on AutoShip. Win, win, win at InfoWars.com.
[02:07:53.600 --> 02:07:55.600]  Free shipping on orders above $50.
[02:07:55.600 --> 02:07:59.600]  And all out of stock items are never out of stock when you sign up for AutoShip.
[02:08:09.600 --> 02:08:16.600]  From the front lines of the Information War, it's Alex Jones.
[02:08:16.600 --> 02:08:20.600]  Well, this is going to be interesting. Make no mistake.
[02:08:20.600 --> 02:08:34.600]  Trump is supposedly going to announce Mike Pence, the governor of Indiana, tomorrow at 11 a.m. Eastern.
[02:08:34.600 --> 02:08:36.600]  We've got Roger Stone coming on to talk about it tomorrow.
[02:08:36.600 --> 02:08:42.600]  I talked to Stone, Nico Diddy relayed the message, and I'm not going to relay all of it here.
[02:08:42.600 --> 02:08:46.600]  It's part of his private, but just that this is definitely a leak.
[02:08:46.600 --> 02:08:48.600]  This is not Trump.
[02:08:48.600 --> 02:08:55.600]  And somebody's going to get in trouble for this and that he's not going to talk about it until tomorrow.
[02:08:55.600 --> 02:09:01.600]  So that's what's going on on that front.
[02:09:01.600 --> 02:09:10.600]  Probably Fox News where interviews are being set up and things is probably where this got leaked to roll call.
[02:09:10.600 --> 02:09:14.600]  I got that from another source, but that's obviously not the issue.
[02:09:14.600 --> 02:09:23.600]  Do you like Mike Pence? Obviously a lot better than Newt Gennrich, but that's just a no-brainer.
[02:09:23.600 --> 02:09:25.600]  It better not be Newt Gennrich.
[02:09:25.600 --> 02:09:40.600]  We're going to go to James, Dustin, Robert, Jonah, and others here in just a moment.
[02:09:40.600 --> 02:09:48.600]  If you just tuned in, we had a caller just a few minutes ago who was saying,
[02:09:48.600 --> 02:09:56.600]  look, I don't like Trump because he says he wants to waterboard ISIS. And I said, I'm not for torture either.
[02:09:56.600 --> 02:10:00.600]  But you know, Hillary is droning everybody.
[02:10:00.600 --> 02:10:01.600]  She overthrew all these countries.
[02:10:01.600 --> 02:10:05.600]  She put ISIS in to kill hundreds of thousands of people.
[02:10:05.600 --> 02:10:10.600]  I mean, leftist regimes going to this level are going after free speech.
[02:10:10.600 --> 02:10:14.600]  In my experience, leftist police departments are some of the most corrupt out there.
[02:10:14.600 --> 02:10:21.600]  And if you cherry pick a few bad examples of the police, we have the statistics.
[02:10:21.600 --> 02:10:26.600]  And then your whole worldview is, I'm going for Hillary because she's against the police is what he said.
[02:10:26.600 --> 02:10:31.600]  Get bringing up corrupt police in some area of Florida.
[02:10:31.600 --> 02:10:33.600]  And people that die on these restraint shares.
[02:10:33.600 --> 02:10:34.600]  Yes, it's horrible.
[02:10:34.600 --> 02:10:41.600]  And I've seen the videos and we need to change the laws and not allow that to go on because they don't call it torture.
[02:10:41.600 --> 02:10:45.600]  See, it's all definitions, but let me explain something.
[02:10:45.600 --> 02:10:50.600]  Under Obama, torture has been massively expanded.
[02:10:50.600 --> 02:10:54.600]  They don't call it that.
[02:10:54.600 --> 02:11:03.600]  And they teach torture to the Navy SEALs and to the army forces and the rest of them to special forces.
[02:11:03.600 --> 02:11:08.600]  Now they teach you it's a vision of torture or how to deal with it.
[02:11:08.600 --> 02:11:12.600]  Later, you're told, no, this is how you torture somebody.
[02:11:12.600 --> 02:11:19.600]  So it's time for all the big kids to grow up and understand why Trump is just telling you like it is.
[02:11:19.600 --> 02:11:22.600]  Oh, they'll torture if I tell them to and we're going to torture them.
[02:11:22.600 --> 02:11:27.600]  It's actually sickeningly refreshing because I don't support the torture.
[02:11:27.600 --> 02:11:30.600]  I understand overall it rocks your country.
[02:11:30.600 --> 02:11:36.600]  But the fact that Trump would come out and say it is not to sell it.
[02:11:36.600 --> 02:11:37.600]  He's being totally real with you.
[02:11:37.600 --> 02:11:44.600]  He thinks he could use the ring of Mordor selectively when he gave the authorization to sign torture warrants.
[02:11:44.600 --> 02:11:53.600]  He's ready to sign those warrants to torture leaders of ISIS and Al Qaeda to stop them and not rain down supplies to him.
[02:11:53.600 --> 02:11:55.600]  He's being real with you.
[02:11:55.600 --> 02:12:03.600]  And even though I disagree with it, it's very refreshing, very refreshing to have somebody straight talk you.
[02:12:03.600 --> 02:12:05.600]  And you can't handle that.
