[00:00:00.473 --> 00:00:01.534]  You've got it.
[00:49:06.810 --> 00:49:19.680]  And I could just tell they were standard so-called liberals sitting around, because they always have the same conversations about, like, they're in charge, and they're running something, and yeah, you know, Obama, don't worry, he's going to win.
[00:49:19.680 --> 00:49:21.961]  Obama and Boehner work for the globalists.
[00:49:21.961 --> 00:49:25.504]  And I looked at the guys, and they go, yeah, we'll stabilize the country, don't worry.
[00:49:25.504 --> 00:49:28.466]  The country's not going to go into a depression.
[00:49:28.466 --> 00:49:32.609]  And I didn't need to know, say, you guys are bureaucrats and work for the government.
[00:49:32.609 --> 00:49:32.910]  I knew.
[00:49:34.175 --> 00:49:35.756]  You can tell they all worked in the same office.
[00:49:35.756 --> 00:49:36.756]  They were all bureaucrats.
[00:49:36.756 --> 00:49:38.076]  Two younger ones with the older one.
[00:49:38.076 --> 00:49:39.517]  Three guys.
[00:49:39.517 --> 00:49:41.057]  Just like I ran into some lady today.
[00:49:41.057 --> 00:49:42.278]  I knew she was a psychologist.
[00:49:42.278 --> 00:49:43.718]  Didn't even need to ask her.
[00:49:43.718 --> 00:49:46.379]  I know if somebody's a liberal from California, don't need to ask them.
[00:49:46.379 --> 00:49:46.979]  And I do.
[00:49:46.979 --> 00:49:47.819]  And they go, how do you know?
[00:49:47.819 --> 00:49:51.621]  I mean, it's just because you're programmed.
[00:49:51.621 --> 00:49:56.702]  It's like if I see a Led Zeppelin CD, you know, at the store, if they still sell those CDs.
[00:49:56.702 --> 00:49:57.662]  I mean, that's Led Zeppelin.
[00:49:57.662 --> 00:49:59.123]  I know what a Led Zeppelin cover looks like.
[00:50:01.269 --> 00:50:03.650]  You know, the old guy with a bunch of sticks on his back.
[00:50:03.650 --> 00:50:05.671]  I know that's got one of my favorite songs on it.
[00:50:05.671 --> 00:50:09.152]  The point is, is that it's so predictable.
[00:50:09.152 --> 00:50:15.615]  And I said, you know about the IMF World Bank plan that got leaked in 2002 when Joseph Stiglitz, Nobel Prize winner, quit and it got leaked?
[00:50:16.966 --> 00:50:18.727]  Nobel Prize winner in economics.
[00:50:18.727 --> 00:50:25.309]  You know it's an IMF World Bank plan to implode the West like they've done the third world as part of an economic takeover.
[00:50:25.309 --> 00:50:30.891]  And you understand you'll end up getting most your pension fund taken outright and taxed and the rest of it devalued.
[00:50:30.891 --> 00:50:35.953]  So you understand you're not in charge and you're not part of the power structure.
[00:50:35.953 --> 00:50:41.775]  The only way you're in charge, because I don't want to make you guys feel bad, I'm not saying you don't have power.
[00:50:41.775 --> 00:50:45.697]  You have power by actually knowing how things really work.
[00:50:46.577 --> 00:50:49.901]  One guy goes, yeah, I guess you're right, like Greece, they are taking over.
[00:50:49.901 --> 00:50:54.547]  And I go, see, you already knew the truth.
[00:50:54.547 --> 00:50:57.630]  And I said, I didn't say this to you to make you feel bad.
[00:50:57.630 --> 00:50:59.292]  I said it just in this voice.
[00:50:59.292 --> 00:51:01.936]  I said it because I care about you.
[00:51:01.936 --> 00:51:02.797]  Makes me sick!
[00:51:04.338 --> 00:51:05.740]  I want to beat the globalists!
[00:51:05.740 --> 00:51:21.116]  I don't want to buy their propaganda on the fiscal cliff they've engineered, as they've done in Europe over and over again, and third world countries to go, it's a cliff, raise taxes, cut benefits, all to manipulate you, using some child-like name like the cliff.
[00:51:21.116 --> 00:51:26.581]  Or Obama today, we've got the cliff coming up, it's just the worst day in my presidency, those poor little children.
[00:51:27.611 --> 00:51:39.297]  I mean, if you knew how cold-blooded this guy was, and how duplicitous, and what a liar, and the warrantless wiretapping, and putting Al-Qaeda in charge of countries where they're killing thousands of children in Syria and Libya.
[00:51:39.297 --> 00:51:41.538]  I mean, the Al-Qaeda goes in.
[00:51:41.538 --> 00:51:50.522]  There's video up at InfoWars.com and articles of them chopping Christians' heads off in Syria right now, and feeding their bodies to dogs and stuff.
[00:51:51.892 --> 00:51:55.422]  Our government is putting Al Qaeda in, and it's even in the New York Times.
[00:51:55.422 --> 00:51:59.273]  It isn't me here 22 months ago telling you they're using Al Qaeda to invade Syria.
[00:52:02.626 --> 00:52:07.808]  Now it's on the news because the country is in a coma.
[00:52:07.808 --> 00:52:10.248]  Or not even so much a coma, they just repeat.
[00:52:10.248 --> 00:52:21.172]  These guys, obviously intelligent, are repeating talking points from the news like that was an intelligent conversation amongst guys trying to impress each other with, you know, set of sports scores.
[00:52:21.172 --> 00:52:30.875]  Yeah, well, don't worry, Boehner is getting elected to leadership at the third, so he'll be able to then, you know, drop the hammer on the right-wingers and we'll get the tax increases we need to avoid the cliff.
[00:52:31.195 --> 00:52:36.740]  And I'm like, avoid the cliff!
[00:52:36.740 --> 00:52:39.322]  Yeah, the Australian newspaper's reporting that.
[00:52:39.322 --> 00:52:43.145]  Syrian rebels behead Christian feeding to dogs.
[00:52:43.145 --> 00:52:47.148]  There's videos of them blowing up churches and throwing people off buildings.
[00:52:47.148 --> 00:52:49.390]  I mean, it's unbelievable!
[00:52:49.390 --> 00:52:49.850]  With U.S.
[00:52:49.850 --> 00:52:55.895]  Special Forces and NATO Special Forces backing them up, shooting up passenger liners.
[00:52:55.895 --> 00:53:00.559]  I mean, oh, that video's up on InfoWars.com, came out last week.
[00:53:01.963 --> 00:53:07.444]  My point is, we have a criminal, larcenous foreign banking cartel in charge.
[00:53:08.683 --> 00:53:10.284]  Let's get into Dianne Feinstein.
[00:53:10.284 --> 00:53:13.266]  So they're announcing they're coming for your guns.
[00:53:13.266 --> 00:53:17.169]  They're announcing that they are going to ban them.
[00:53:17.169 --> 00:53:19.811]  You notice I put this out November 27th.
[00:53:19.811 --> 00:53:21.112]  This was printed.
[00:53:21.112 --> 00:53:26.236]  The articles in it were written the 24th or so, most of them.
[00:53:26.236 --> 00:53:33.501]  So, a couple weeks before the mass shooting, two and a half weeks, it says this man wants your guns, InfoWars December Magazine.
[00:53:33.501 --> 00:53:36.743]  And we say they're going to use executive fiat and mass shootings to get your guns.
[00:53:36.743 --> 00:53:37.724]  Gee, how do we know that?
[00:53:38.655 --> 00:53:40.616]  I'm gonna tell you right now, I don't have time to get into it.
[00:53:40.616 --> 00:53:41.177]  I've covered it.
[00:53:41.177 --> 00:53:43.258]  Mike Adams covered it Friday.
[00:53:43.258 --> 00:53:44.579]  Here on the show.
[00:53:44.579 --> 00:53:47.361]  But this thing has the whole smell of a staged event.
[00:53:47.361 --> 00:53:51.464]  And as Larry Pratt said about the Aurora shooting, that now, no doubt, is a staged event.
[00:53:51.464 --> 00:53:53.146]  Go look it up.
[00:53:53.146 --> 00:53:57.589]  The guy worked under DARPA in mind control and was under an Air Force psychiatrist.
[00:53:57.589 --> 00:53:58.390]  Do I need to keep going?
[00:53:58.390 --> 00:54:00.431]  There's about 500 other points, literally.
[00:54:00.431 --> 00:54:01.692]  It's government op.
[00:54:01.692 --> 00:54:04.154]  The witness is all of it.
[00:54:04.154 --> 00:54:04.374]  Okay?
[00:54:07.628 --> 00:54:12.669]  But even if you believe the official story, the point is, it's all timed out.
[00:54:12.669 --> 00:54:13.089]  Okay?
[00:54:13.089 --> 00:54:13.829]  It's all timed out.
[00:54:13.829 --> 00:54:21.071]  I know these people like the back of my hand, because they're running playbooks on us that are designed for dumbed-down people.
[00:54:21.071 --> 00:54:25.792]  When you're conscious, it's like watching people in slow motion.
[00:54:25.792 --> 00:54:27.793]  I can't have conversations with people.
[00:54:27.793 --> 00:54:33.434]  I mean, it's literally... I know why the globalists have to stand for the public and call them animals and call them... It's not that.
[00:54:33.434 --> 00:54:34.974]  You've tricked them and fooled them.
[00:54:34.974 --> 00:54:36.975]  They're like little kids that believe in Santa Claus.
[00:54:38.018 --> 00:54:54.404]  You should be empowering humanity to lift up the species, not get everybody so dumbed down and so focused on television and this dead culture, this false culture that you can then sit back and laugh at them as they stumble off cliffs.
[00:54:54.404 --> 00:54:56.064]  Now here's the new magazine, just came out.
[00:54:56.064 --> 00:54:58.025]  You can get it at Infowarsstore.com.
[00:54:58.025 --> 00:55:00.866]  Sign up for a year subscription or buy them in bulk at cost.
[00:55:00.866 --> 00:55:02.566]  2013, the year America dies.
[00:55:02.566 --> 00:55:04.327]  See the cover up at Infowarsstore.com.
[00:55:05.984 --> 00:55:07.145]  Powerful cover.
[00:55:07.145 --> 00:55:08.646]  And it gets into their whole agenda.
[00:55:08.646 --> 00:55:10.368]  You want to go read it.
[00:55:10.368 --> 00:55:12.990]  I'll cover some of it the next hour after calls.
[00:55:12.990 --> 00:55:13.931]  Just some of the new agenda.
[00:55:16.229 --> 00:55:18.750]  Let me just get into this in the two minutes before we go to break, okay?
[00:55:18.750 --> 00:55:31.314]  You remember hearing earlier this year, about to be last year, about, oh, all these top senators insider trade, but CNN came out and said, document cam please, said, well, they're allowed to insider trade.
[00:55:31.314 --> 00:55:37.275]  It's illegal for you to, I to do it, but the House and Senate Ethics Committee, they said it was okay.
[00:55:37.275 --> 00:55:45.238]  The same committees that said it was okay for the Treasury Secretary to give himself 200 plus million dollars of bailout money.
[00:55:46.602 --> 00:55:57.708]  Oh, well, if the Congressional Ethics Committee or if the Treasury Committee, they also gave Paulson a waiver.
[00:55:57.708 --> 00:56:00.589]  If they say it's okay, it must be okay.
[00:56:00.589 --> 00:56:10.774]  I mean, if they say it's okay to, you know, maybe come over to your house and chop you and your wife up with a hatchet, I mean, it's okay for them because, I mean, the Ethics Committee said it was all right.
[00:56:10.774 --> 00:56:12.155]  And so they then passed.
[00:56:14.761 --> 00:56:23.025]  A few months ago, a fix to ban insider trading for Congress, when there were already applicable laws, but because people went, OK, well, it's not against the law.
[00:56:23.025 --> 00:56:23.846]  You better make a law.
[00:56:23.846 --> 00:56:25.086]  Well, there were already laws.
[00:56:25.086 --> 00:56:27.368]  They just said, oh, there's no law.
[00:56:27.368 --> 00:56:28.268]  We were allowed to.
[00:56:28.268 --> 00:56:29.689]  You just aren't.
[00:56:29.689 --> 00:56:31.490]  So people went, well, wait a minute.
[00:56:31.490 --> 00:56:33.471]  Then you need to make a law.
[00:56:33.471 --> 00:56:34.851]  They went, oh, you're right.
[00:56:34.851 --> 00:56:35.452]  We'll make one.
[00:56:36.266 --> 00:56:37.626]  See how that game works?
[00:56:37.626 --> 00:56:42.988]  So they passed one with loopholes in it, saying that the Ethics Committee has to authorize it.
[00:56:42.988 --> 00:56:44.769]  Oh, well, we did a little more research.
[00:56:44.769 --> 00:56:45.769]  It's been a scandal.
[00:56:45.769 --> 00:56:48.570]  Breitbart was looking into it, but he fell down and died.
[00:56:48.570 --> 00:56:54.652]  Before his body was even cold that night, 45 minutes after they said it was natural causes.
[00:56:54.652 --> 00:56:55.432]  No coroner.
[00:56:55.432 --> 00:56:57.193]  They just wanted you to know it was natural causes.
[00:56:57.193 --> 00:57:01.254]  If I die, I'm sure they'll say natural causes, even as I'm fighting.
[00:57:01.254 --> 00:57:02.214]  Oh, he's dead!
[00:57:02.214 --> 00:57:03.095]  You know, stabbing me.
[00:57:05.433 --> 00:57:08.395]  Dianne Feinstein's one of the biggest on insider trading.
[00:57:08.395 --> 00:57:08.835]  But you know what?
[00:57:08.835 --> 00:57:09.696]  She's allowed to, though.
[00:57:09.696 --> 00:57:14.899]  She's a nice lady that wants your guns, because she cares about the children.
[00:57:14.899 --> 00:57:15.639]  Oh, yes.
[00:57:15.639 --> 00:57:21.863]  You ought to know she's involved in all sorts of biotech, tied into bioweapons, all the war stuff.
[00:57:21.863 --> 00:57:23.624]  Oh, she loves the drones, all that.
[00:57:23.624 --> 00:57:25.725]  Her husband's a big globalist banker.
[00:57:25.725 --> 00:57:27.286]  But so what?
[00:57:27.286 --> 00:57:29.568]  She went to Congress with less than a million dollars.
[00:57:30.388 --> 00:57:33.429]  Now she's worth, depending on the estimate, between $79 and $150 million!
[00:57:33.429 --> 00:57:34.109]  Oh, on a salary of $250,000 a year!
[00:57:34.109 --> 00:57:35.930]  Got over 100 mil since she got there in 1993!
[00:57:35.930 --> 00:57:36.490]  Oh, really?
[00:57:36.490 --> 00:57:36.830]  Over 100 mil, lady?
[00:57:36.830 --> 00:57:37.110]  Really?
[00:57:50.715 --> 00:57:54.837]  Millions of people are going to get sick this winter from colds, flu, and other illnesses.
[00:57:54.837 --> 00:57:56.038]  Don't be one of them!
[00:57:56.038 --> 00:58:01.761]  Protect yourself with Supernatural Silver, a revolutionary new broad-spectrum antibacterial solution.
[00:58:01.761 --> 00:58:11.547]  Recent advances in silver technology have resulted in a silver solution that can be used daily to prevent bacteria, viruses, mold, and food poisoning, and help improve wound healing.
[00:58:11.547 --> 00:58:18.251]  Supernatural Silver is safe enough to consume every day, while powerful enough to destroy the causes of many serious diseases.
[00:58:18.331 --> 00:58:19.713]  We're good to go.
[00:58:39.275 --> 00:58:45.669]  Go to SupernaturalSilver.com today and use the promo code SILVER2012 for 20% off.
[00:58:45.669 --> 00:58:49.136]  That's SupernaturalSilver.com and like us on Facebook.
[00:58:52.432 --> 00:59:00.538]  If you want an American company with American products made by Americans, here is the Cal Ben Soap Company.
[00:59:00.538 --> 00:59:04.621]  Alex and his staff have used these pure soap products for years.
[00:59:04.621 --> 00:59:11.927]  These all-natural soaps are made from the highest quality vegetable and coconut oils that are earth-friendly and safe.
[00:59:11.927 --> 00:59:14.409]  See them on the web at 5starsoap.com.
[00:59:14.949 --> 00:59:19.793]  Or call 800-340-7091 for a free catalog.
[00:59:19.793 --> 00:59:25.718]  Buy the 1 to 2 month sample package and enjoy soaps that are twice as good as what you're using now.
[00:59:25.718 --> 00:59:31.142]  Or save big with a 1 to 2 year supply of soaps for all your cleaning needs.
[00:59:31.142 --> 00:59:33.123]  This is an amazing deal.
[00:59:33.123 --> 00:59:38.347]  You can save thousands of dollars and you will love the way Real Soap makes you feel.
[00:59:38.347 --> 00:59:41.490]  See them on the web at 5starsoap.com or call
[00:59:41.630 --> 00:59:51.538]  800-340-7091 for a free catalog.
[00:59:51.538 --> 00:59:55.141]  Coast to Coast Direct from Austin.
[00:59:55.141 --> 00:59:58.343]  You're listening to the Alex Jones Broadcasting Network.
[01:00:02.068 --> 01:00:08.709]  From his Central Texas Command Center, deep behind enemy lines, the information war continues.
[01:00:08.709 --> 01:00:13.651]  It's Alex Jones and the GCN Radio Network.
[01:00:13.651 --> 01:00:15.151]  Yeah.
[01:00:15.151 --> 01:00:24.013]  I ended up doing, no exaggeration, the last two or three nights, I don't know, seven, eight hours of research on Dianne Feinstein.
[01:00:24.795 --> 01:00:30.920]  I'd already done most of it, but I wanted to really make sure before I go after her politically that I had my ducks in a row.
[01:00:30.920 --> 01:00:35.303]  And later after we take some calls, I'll get to that report on her.
[01:00:35.303 --> 01:00:39.907]  But I mean, this is a woman involved in what is insider trading.
[01:00:39.907 --> 01:00:41.448]  I mean, it came out, it is.
[01:00:41.448 --> 01:00:44.510]  But then they spun it and said, well, it's legal because she did it.
[01:00:44.510 --> 01:00:46.572]  So she's she's God.
[01:00:46.572 --> 01:00:47.893]  Her, you know what, doesn't stink.
[01:00:47.893 --> 01:00:48.994]  It smells like flowers.
[01:00:51.994 --> 01:00:53.336]  Totally disgusting.
[01:00:53.336 --> 01:00:56.580]  Absolutely totally disgusting.
[01:00:56.580 --> 01:01:07.854]  And to know she's a predator, to know she has an instinct to dominate, to know she has a concealed carry and five bodyguards, and her husband's worth a billion bucks and she's worth a hundred million or more, and
[01:01:11.448 --> 01:01:13.669]  And she's been married, I think, like three times.
[01:01:13.669 --> 01:01:19.233]  Husbands keep dropping, but I mean, you know, her earlier husbands were just pretty much nobody's types.
[01:01:19.233 --> 01:01:24.976]  I mean, you know, she goes to Congress, the financial statement says a million bucks or so in 1993.
[01:01:24.976 --> 01:01:33.281]  And the only thing she ever did in her life was work in government.
[01:01:33.281 --> 01:01:36.503]  And then all of a sudden she's worth, depending on the estimate, you know, 70 to 150 million.
[01:01:36.503 --> 01:01:36.824]  They all vary.
[01:01:42.332 --> 01:01:47.534]  These financial reports they've got to file are just very vague.
[01:01:47.534 --> 01:01:53.837]  But it shows some of the stocks, some of the bonds, but they're in blind trust with her, so you can't see them.
[01:01:53.837 --> 01:01:57.139]  I spent hours going over these things, but it comes out what she does.
[01:01:57.139 --> 01:02:06.043]  I mean, they'll have a biotech company that doesn't even exist, and she'll put a million dollars into a new company in San Francisco.
[01:02:06.043 --> 01:02:10.645]  And then she'll introduce the legislation and get it passed three months later to give it $25 million.
[01:02:12.244 --> 01:02:14.785]  And then $25 million goes to her, because she's the owner.
[01:02:14.785 --> 01:02:16.665]  I mean, it's just stuff like that.
[01:02:16.665 --> 01:02:19.206]  I've got the articles right here.
[01:02:19.206 --> 01:02:20.926]  I mean, this is just mafia.
[01:02:20.926 --> 01:02:21.866]  I mean, that's what this is.
[01:02:21.866 --> 01:02:23.707]  This woman is a pig.
[01:02:23.707 --> 01:02:27.748]  This woman is a mobster pig that wants us, her quarry.
[01:02:27.748 --> 01:02:39.951]  Quarry, you know, like a fox is hunting rabbits, a wolf is hunting deer, a tiger's hunting ding-dings, or whatever those little deer are they have in India.
[01:02:39.951 --> 01:02:40.311]  Or people.
[01:02:41.306 --> 01:02:43.188]  And the woman's got the eyes of a predator, you know?
[01:02:43.188 --> 01:02:52.916]  I, uh... was engaging in the ubiquitous American ritual of returns.
[01:02:52.916 --> 01:02:56.619]  I mean, what do you do when you get given two of the same gift, you know, for your kids?
[01:02:56.619 --> 01:02:57.600]  I mean, you gotta take it back.
[01:02:57.600 --> 01:02:59.661]  It's just wasteful if you don't.
[01:02:59.661 --> 01:03:01.223]  And I was at Toys R Us yesterday.
[01:03:02.612 --> 01:03:04.434]  And, uh, I came across this.
[01:03:04.434 --> 01:03:07.056]  If you're a TV viewer, you can see it if you're a radio listener.
[01:03:07.056 --> 01:03:09.998]  Uh, don't worry, by tomorrow there'll be a YouTube of this up.
[01:03:09.998 --> 01:03:14.162]  I've decided I'm gonna interview her tomorrow, uh, on the radio.
[01:03:14.162 --> 01:03:16.144]  Uh, my son said, let me look at the Star Wars figurines.
[01:03:16.144 --> 01:03:19.346]  Cause, you know, when you go to return something, you always end up buying something.
[01:03:19.346 --> 01:03:21.428]  And I said, okay, let's go look at the Star Wars figurines.
[01:03:21.428 --> 01:03:27.654]  And, and we did get one because I said, my gosh, I've been looking at photos of her all day doing research on her that night and that morning.
[01:03:28.570 --> 01:03:32.893]  And I mean, literally, if you look at Dianne Feinstein, this Star Wars figure, what's his name?
[01:03:32.893 --> 01:03:34.754]  He's one of the Podracer guys?
[01:03:34.754 --> 01:03:36.855]  Very ugly.
[01:03:36.855 --> 01:03:39.997]  Show folks a document cam shot of this, because you've got to have some gallows humor on this.
[01:03:39.997 --> 01:03:42.118]  Because one thing they don't like is being made fun of.
[01:03:42.118 --> 01:03:43.679]  Document cam, please.
[01:03:43.679 --> 01:03:46.421]  Look at this little guy.
[01:03:46.421 --> 01:03:50.083]  This is exactly what she looks like.
[01:03:50.083 --> 01:03:53.465]  It has that predatory shark-like psycho stare, everything.
[01:03:53.465 --> 01:03:55.306]  She's got a concealed carry, so she's armed.
[01:03:57.225 --> 01:03:59.290]  And this is Dianne Feinstein.
[01:03:59.290 --> 01:04:01.033]  So I think I'll do that thing on the Nightly News.
[01:04:01.033 --> 01:04:03.198]  I do satire maybe five, six times a year.
[01:04:03.198 --> 01:04:05.683]  We're going to be doing more of it because I like it.
[01:04:07.344 --> 01:04:14.327]  And I'm gonna do that deal where we interview her, and I'll have her up on the big screen like this, going, ah, get your guns?
[01:04:14.327 --> 01:04:16.307]  It's because I want to take care of you.
[01:04:16.307 --> 01:04:17.168]  Everything's fine.
[01:04:17.168 --> 01:04:17.928]  Trust me.
[01:04:17.928 --> 01:04:23.310]  Because gun control works so well in Nazi Germany and Soviet Russia and Mao.
[01:04:23.310 --> 01:04:24.791]  Mao was so nice.
[01:04:24.791 --> 01:04:27.532]  He said political power goes out of a barrel of a gun.
[01:04:27.532 --> 01:04:30.133]  I'm gonna keep my guns, sweetie, and you're not.
[01:04:32.624 --> 01:04:35.346]  I helped out the Night Stalker, you know.
[01:04:35.346 --> 01:04:39.248]  What a sexy boy he was, yeah.
[01:04:39.248 --> 01:04:41.690]  I'm Dianne Feinstein.
[01:04:41.690 --> 01:04:44.091]  And it's time to bite the bullet.
[01:04:44.091 --> 01:04:46.433]  By the way, your tax money?
[01:04:46.433 --> 01:04:50.996]  It's going into my companies and government grants.
[01:04:50.996 --> 01:04:54.178]  Cause CNN says your guns are illegal.
[01:04:54.178 --> 01:04:56.900]  But I'm allowed to insider trade.
[01:04:56.900 --> 01:04:58.601]  I'll get you and your little guns too.
[01:05:01.144 --> 01:05:06.728]  We have witnessed two terrible storms in the East, but we are still in the eye of the perfect storm.
[01:05:06.728 --> 01:05:09.970]  The most devastating economic condition since the Great Depression.
[01:05:09.970 --> 01:05:12.772]  America's worst drought in agricultural history.
[01:05:12.772 --> 01:05:15.794]  And now the economic results of the presidential election.
[01:05:15.794 --> 01:05:18.796]  This perfect storm is a huge threat to everyone's food supply.
[01:05:19.296 --> 01:05:24.501]  I just doubled down and got even more supplies from eFoodsDirect, and I recommend you do the same.
[01:05:24.501 --> 01:05:27.183]  It's time to get your own supply from eFoodsDirect.
[01:05:27.183 --> 01:05:30.826]  I know I won't be standing in a bread line trading my freedom for food.
[01:05:30.826 --> 01:05:34.590]  I'm taking control of my future, and you're nuts if you don't do the same.
[01:05:34.590 --> 01:05:38.233]  Go to eFoodsDirect.com forward slash Alex to find the specials.
[01:05:38.513 --> 01:05:42.916]  And you can start with a holiday gift pack that's normally $80, now under $50.
[01:05:42.916 --> 01:05:45.438]  Remember, I can warn you, but I can't feed you.
[01:05:45.438 --> 01:05:50.903]  Call 800-409-5633 or efoodsdirect.com forward slash Alex.
[01:05:50.903 --> 01:05:54.025]  Would you rather prepare six months too early or one day too late?
[01:05:54.025 --> 01:05:56.847]  409-5633 or efoodsdirect.com forward slash Alex.
[01:06:08.966 --> 01:06:32.059]  If gun owners don't get organized and don't get focused and don't get aggressive about the premeditated attempts to repeal the Second Amendment that The Economist magazine is calling for, and many others, then we're going to lose it.
[01:06:33.032 --> 01:06:45.781]  And you need to understand, the canary in the coal mine, why would the establishment do something so politically unpopular as try to ban all semi-auto handguns and have you turn them into the ATF?
[01:06:45.781 --> 01:06:47.122]  Let me explain again if you just joined us.
[01:06:47.122 --> 01:06:52.346]  The New York Times favorably supports Feinstein's bill.
[01:06:52.346 --> 01:06:58.931]  She's the head of the Senate Rules Committee that allows the bills in, and the Intelligence Committee.
[01:06:58.931 --> 01:07:01.953]  It is her bill that Obama is supporting.
[01:07:03.103 --> 01:07:06.533]  He came out today, he said my quote, full weight is for this.
[01:07:07.512 --> 01:07:09.493]  And it's like, hey, it's reasonable.
[01:07:09.493 --> 01:07:15.437]  Alan Combs came out and attacked me in the Huffington Post Friday, saying Jones is screeching, saying it's a big deal.
[01:07:15.437 --> 01:07:16.258]  No, it's not.
[01:07:16.258 --> 01:07:18.599]  Turning your guns in is totally reasonable.
[01:07:18.599 --> 01:07:20.200]  Remember, they never wanted our guns.
[01:07:20.200 --> 01:07:21.201]  We were conspiracy terrorists.
[01:07:21.201 --> 01:07:27.385]  And we're like, well, here's all the bills you introduced in all these states and federally, and all of you have said you want the total abolition of guns.
[01:07:27.385 --> 01:07:28.706]  You know, here's the quotes.
[01:07:28.706 --> 01:07:32.388]  I mean, I did a whole magazine of them a month ago ahead of this.
[01:07:32.388 --> 01:07:34.850]  I knew it was coming, of their quotes, where they were going to totally ban them.
[01:07:35.410 --> 01:07:37.250]  Single-shot shotguns is their goal.
[01:07:37.250 --> 01:07:38.431]  Take everything.
[01:07:38.431 --> 01:07:40.711]  They've done it in every other country.
[01:07:40.711 --> 01:07:42.151]  I mean, this is not hard to figure out.
[01:07:42.151 --> 01:07:44.992]  And they're like, oh, that you're a conspiracy theorist.
[01:07:44.992 --> 01:07:46.192]  We'd never.
[01:07:46.192 --> 01:07:49.212]  Come on, we'd never try to get your guns.
[01:07:49.212 --> 01:07:51.913]  I mean, that's just crazy.
[01:07:51.913 --> 01:07:58.594]  Are you going to tell me water's wet and ducks quack and bears go bathroom in the woods?
[01:07:58.594 --> 01:08:02.055]  This guy thinks the sun's going to come up in the morning.
[01:08:02.055 --> 01:08:03.395]  Crazy conspiracy theorist.
[01:08:07.395 --> 01:08:17.257]  If you don't get it through your heads, especially those of you that don't own guns, this is called authoritarianism.
[01:08:17.257 --> 01:08:18.697]  They plan to gut us this year.
[01:08:18.697 --> 01:08:27.279]  Total open borders for the illegal aliens, so the 30 million that are here can legalize all their families to come, and then they put on welfare and bankrupt things further and be a voting bloc.
[01:08:27.279 --> 01:08:29.139]  That's the head of his agenda.
[01:08:29.139 --> 01:08:30.960]  Second is to get our guns.
[01:08:30.960 --> 01:08:32.560]  He said that today at the AP right here.
[01:08:34.088 --> 01:08:40.753]  Obama wants gun violence measures passed in 2013, is the headline, and it's got his quotes.
[01:08:40.753 --> 01:08:41.694]  This is globalism.
[01:08:41.694 --> 01:08:43.035]  This is getting rid of America.
[01:08:43.035 --> 01:08:45.838]  We're going under a UN treaty.
[01:08:45.838 --> 01:08:48.480]  They're taking everyone else's guns worldwide.
[01:08:48.480 --> 01:08:51.162]  They can't have America be an example of freedom.
[01:08:51.162 --> 01:08:59.709]  You know they took the guns 15 years ago in England, you can pull this up, and they have the highest crime rate in Europe, and I keep saying doubled, I was corrected, it's more than quadrupled their violent crime rate.
[01:09:01.516 --> 01:09:06.361]  I mean, muggings, attackings, whole areas being burned down.
[01:09:06.361 --> 01:09:13.829]  Switzerland has the lowest crime rate in the world, and everyone, by law, has to own full auto.
[01:09:13.829 --> 01:09:15.370]  What do the Israelis do with mass shootings?
[01:09:15.370 --> 01:09:16.451]  Arm their population.
[01:09:16.451 --> 01:09:17.232]  What's Israel do?
[01:09:17.232 --> 01:09:20.415]  They came out, their foreign minister spokesman, and said, the NRA is wrong.
[01:09:20.415 --> 01:09:21.757]  We do not have guns.
[01:09:21.757 --> 01:09:22.357]  Total lie!
[01:09:23.476 --> 01:09:25.557]  That's like saying Israel doesn't exist or something.
[01:09:25.557 --> 01:09:35.684]  I mean, they think you're so dumb, folks, that they've had the media come out and go, look, the Israeli Foreign Ministry spokesman says the NRA is incorrect.
[01:09:35.684 --> 01:09:37.906]  We do not have guns in schools.
[01:09:37.906 --> 01:09:39.187]  And then I went and found his full quote.
[01:09:39.187 --> 01:09:41.528]  He was like, we do not have guns in schools.
[01:09:42.637 --> 01:09:45.838]  For mass shooting crime, that is for terrorism.
[01:09:45.838 --> 01:09:47.498]  See, they play a lawyer game.
[01:09:47.498 --> 01:09:54.899]  Oh, it's terrorism when somebody walks in an Israeli school and shoots everybody, so they armed them in the 80s and haven't had any more shootings.
[01:09:54.899 --> 01:09:59.740]  Well, they had one a few years ago, and the teacher shot the guy before he could kill anybody.
[01:09:59.740 --> 01:10:04.701]  See, they treat you like you're idiots, folks, and you're not idiots.
[01:10:04.701 --> 01:10:07.322]  You just need to get angry when people lie to you.
[01:10:08.946 --> 01:10:23.520]  You guys type in, uh, even Israel is fact-checking, uh, or even Israel is correcting the NRA, and it's the Atlantic Wire and CBS News, and, oh, the NRA got caught in a lie.
[01:10:23.520 --> 01:10:26.543]  Oh, and they always make R-rights about the NRA.
[01:10:26.543 --> 01:10:28.165]  It's never about R-rights, Second Amendment.
[01:10:28.165 --> 01:10:31.628]  It's about the NRA, who's a milk test group, by the way.
[01:10:31.628 --> 01:10:32.990]  See, there's layers to all this.
[01:10:35.660 --> 01:10:36.881]  So let me give you the number.
[01:10:36.881 --> 01:10:43.146]  I want to talk to gun shop owners, I want to talk to current military, and I want to talk to police.
[01:10:43.146 --> 01:10:44.807]  So now it's out in the open.
[01:10:44.807 --> 01:10:45.748]  What do you think about it?
