whisper_model_load: loading model from 'whisper.cpp/models/ggml-large.bin'
whisper_model_load: n_vocab       = 51865
[01:44:23.100 --> 01:44:24.300]   power to the people,
[01:44:24.300 --> 01:44:26.660]   but then meanwhile is tax exempt again offshore.
[01:44:26.660 --> 01:44:28.300]   Well, Trump got that,
[01:44:28.300 --> 01:44:30.260]   and all these other populists get it.
[01:44:30.260 --> 01:44:31.740]   Why would you throw away wealthy,
[01:44:31.740 --> 01:44:33.460]   successful countries and cultures
[01:44:33.460 --> 01:44:35.940]   just so you can say the communist Chinese
[01:44:35.940 --> 01:44:37.860]   that David Rockefeller put in power
[01:44:37.860 --> 01:44:39.300]   are better than everybody?
[01:44:39.300 --> 01:44:42.100]   That is a sick, freakish joke.
[01:44:42.100 --> 01:44:43.900]   And I will not stand by
[01:44:43.900 --> 01:44:45.900]   and watch humanity turn over to these people.
[01:44:45.900 --> 01:44:49.020]   And I beg God for the strength and the will
[01:44:49.020 --> 01:44:52.540]   to have the discernment to help be part of their defeat.
[01:44:52.540 --> 01:44:54.740]   And I've been saying that prayer for 20 plus years,
[01:44:54.740 --> 01:44:57.620]   and God is delivering because God is great.
[01:44:57.620 --> 01:44:59.980]   Thank God for his son, Jesus Christ.
[01:44:59.980 --> 01:45:03.100]   And now let's move forward against the NWO.
[01:45:07.060 --> 01:45:10.180]   - Communist China quietly bought up Hollywood
[01:45:10.180 --> 01:45:11.340]   more than a decade ago,
[01:45:11.340 --> 01:45:13.740]   and they've been approving almost all the scripts
[01:45:13.740 --> 01:45:17.420]   that you see on television or in the movies for many years.
[01:45:17.420 --> 01:45:19.540]   And now they own our debt.
[01:45:19.540 --> 01:45:20.860]   Now they own the Democratic Party.
[01:45:20.860 --> 01:45:22.380]   Now they've merged with Silicon Valley
[01:45:22.380 --> 01:45:24.660]   to censor patriots off the air.
[01:45:24.660 --> 01:45:27.020]   Washington Post comes out and says
[01:45:27.020 --> 01:45:28.940]   they hope that Xi Jinping, the dictator of China,
[01:45:28.940 --> 01:45:30.820]   will, quote, "destroy Trump."
[01:45:30.820 --> 01:45:32.340]   That's a headline.
[01:45:32.340 --> 01:45:36.060]   So InfoWars has been the Paul Revere of this operation.
[01:45:36.060 --> 01:45:38.940]   We have blown the whistle continuously
[01:45:38.940 --> 01:45:40.100]   and have been proven right.
[01:45:40.100 --> 01:45:41.500]   And that's why it's more important than ever
[01:45:41.500 --> 01:45:43.900]   that we override Silicon Valley
[01:45:43.900 --> 01:45:45.900]   and their Qaikom masters by word of mouth
[01:45:45.900 --> 01:45:47.900]   and spread the word about InfoWars
[01:45:47.900 --> 01:45:49.940]   and check out infowarsstore.com.
[01:45:49.940 --> 01:45:53.500]   That's where the arsenal of our republic is being funded.
[01:45:53.500 --> 01:45:54.740]   That's where the tip of the spear
[01:45:54.740 --> 01:45:58.260]   is continually being forged, is infowarsstore.com.
[01:45:58.260 --> 01:46:01.020]   (dramatic music)
[01:46:03.940 --> 01:46:05.620]   - [Man] Man. Radio.
[01:46:05.620 --> 01:46:10.180]   - China was already running the United States.
[01:46:10.180 --> 01:46:12.020]   You're like, well, China could never take over the US.
[01:46:12.020 --> 01:46:13.020]   That's right.
[01:46:13.020 --> 01:46:17.100]   As the Roman historian and Senator Cicero warned,
[01:46:17.100 --> 01:46:19.900]   "A powerful empire can't fall from without
[01:46:19.900 --> 01:46:23.060]   "before it first falls from within."
[01:46:23.060 --> 01:46:26.820]   So yes, they're coming for your guns, all of them.
[01:46:26.820 --> 01:46:28.540]   Yes, they're coming for your children.
[01:46:28.540 --> 01:46:31.060]   They've already taken your speech almost everywhere,
[01:46:31.060 --> 01:46:34.540]   except pockets of resistance like infowars.com
[01:46:34.540 --> 01:46:35.980]   and Band.video.
[01:46:35.980 --> 01:46:38.060]   So now you know why I'm so upset.
[01:46:38.060 --> 01:46:40.060]   Now you know why I'm so angry.
[01:46:40.060 --> 01:46:42.900]   I saw the producers of South Park on TV.
[01:46:42.900 --> 01:46:44.340]   They're totally pissed and angry.
[01:46:44.340 --> 01:46:45.580]   People are like, why are they angry?
[01:46:45.580 --> 01:46:47.700]   Because they see all of their freedom,
[01:46:47.700 --> 01:46:51.020]   their American freedom, hard fought, taken away.
[01:46:51.020 --> 01:46:52.460]   Are you gonna get upset?
[01:46:52.460 --> 01:46:53.380]   Well, you're a listener.
[01:46:53.380 --> 01:46:54.820]   You're obviously already upset.
[01:46:54.820 --> 01:46:56.860]   But you've gotta ring the alarm everywhere
[01:46:56.860 --> 01:46:58.780]   and tell others they've gotta get upset
[01:46:58.780 --> 01:47:00.780]   and then take action and let Congress,
[01:47:00.780 --> 01:47:02.980]   everybody else know that we're not backing down
[01:47:02.980 --> 01:47:05.580]   and we're not gonna sell America out to the Chyconks.
[01:47:05.580 --> 01:47:13.100]   - You're listening to The Alex Jones Show.
[01:47:13.100 --> 01:47:20.920]   (upbeat music)
[01:47:20.920 --> 01:47:30.060]   Defending the Republic from enemies, foreign and domestic,
[01:47:30.060 --> 01:47:31.980]   it's Alex Jones.
[01:47:31.980 --> 01:47:35.820]   - Welcome back to The Alex Jones Show.
[01:47:35.820 --> 01:47:38.020]   Again, I am Tom Havard filling in for Alex
[01:47:38.020 --> 01:47:40.300]   who will be back tonight for Firepower.
[01:47:40.300 --> 01:47:44.100]   He's going to guest host with Will Johnson,
[01:47:44.100 --> 01:47:45.300]   where I normally am,
[01:47:45.300 --> 01:47:47.820]   and they're going to be covering the Trump rally.
[01:47:47.820 --> 01:47:50.180]   This Trump rally is bound to be insane
[01:47:50.180 --> 01:47:53.140]   because of the local city government
[01:47:53.140 --> 01:47:55.580]   trying to make sure Trump can't have a rally
[01:47:55.580 --> 01:47:58.140]   by ratcheting up costs for security,
[01:47:58.140 --> 01:48:00.620]   which is a common left-wing tactic.
[01:48:00.620 --> 01:48:03.580]   My guest for this segment is Louie Huey.
[01:48:03.580 --> 01:48:05.980]   He is host of Major League Liberty,
[01:48:05.980 --> 01:48:07.540]   an unpersoned individual.
[01:48:07.540 --> 01:48:09.900]   Louie was talking about what he's been doing
[01:48:09.900 --> 01:48:12.820]   to provide peaceful, lawful, and political pushback
[01:48:12.820 --> 01:48:14.940]   to the drag queen epidemic
[01:48:14.940 --> 01:48:16.500]   that's been happening in Colorado
[01:48:16.500 --> 01:48:18.940]   as well as the rest of the United States.
[01:48:18.940 --> 01:48:21.180]   Louie, you were just talking a moment ago
[01:48:21.180 --> 01:48:24.300]   about your tires being slashed by these people.
[01:48:24.300 --> 01:48:26.500]   I wonder if you can unpack this for a little bit
[01:48:26.500 --> 01:48:28.460]   because this is an event that happens
[01:48:28.460 --> 01:48:30.740]   where they get four to nine-year-old little boys,
[01:48:30.740 --> 01:48:33.900]   little young children, dressing up like sluts,
[01:48:33.900 --> 01:48:36.700]   wearing God knows what, I don't know what these people,
[01:48:36.700 --> 01:48:38.500]   these children's parents must be thinking.
[01:48:38.500 --> 01:48:40.700]   They're sick, demented human beings,
[01:48:40.700 --> 01:48:42.220]   but they go and they parade,
[01:48:42.220 --> 01:48:44.420]   and they dance in their underwear,
[01:48:44.420 --> 01:48:45.900]   and they do it for money.
[01:48:45.900 --> 01:48:49.420]   They do it for tips, young boys dancing for tips.
[01:48:49.420 --> 01:48:51.100]   This is the type of degeneracy
[01:48:51.100 --> 01:48:54.660]   that you only used to see in backward parts of Afghanistan,
[01:48:54.660 --> 01:48:56.740]   and now it's in Denver, Colorado
[01:48:56.740 --> 01:48:59.340]   at the Mile High Comic Club or at the comic book store.
[01:48:59.340 --> 01:49:01.580]   So tell us, you go to this every month.
[01:49:01.580 --> 01:49:03.620]   You were telling me the other day
[01:49:03.620 --> 01:49:05.900]   that you had these people come out.
[01:49:05.900 --> 01:49:07.580]   You saw essentially the people
[01:49:07.580 --> 01:49:09.780]   who slashed your tires, correct?
[01:49:09.780 --> 01:49:11.580]   - Yes, yes I did.
[01:49:11.580 --> 01:49:12.660]   I saw them in my neighborhood,
[01:49:12.660 --> 01:49:13.740]   so I went out there to my car.
[01:49:13.740 --> 01:49:15.460]   I tried to put in reverse and back up.
[01:49:15.460 --> 01:49:16.740]   I didn't see my tires yet.
[01:49:16.740 --> 01:49:18.180]   The car wouldn't go anywhere,
[01:49:18.180 --> 01:49:21.020]   and sure enough, I get out of the car, look around,
[01:49:21.020 --> 01:49:22.980]   all four of my tires had been slashed.
[01:49:22.980 --> 01:49:24.300]   And the reason why they did this
[01:49:24.300 --> 01:49:25.580]   is because it's the same reason
[01:49:25.580 --> 01:49:27.220]   why they banned me off of Facebook,
[01:49:27.220 --> 01:49:28.620]   because I counter the fake news.
[01:49:28.620 --> 01:49:30.260]   I'm out there with a phone, cameras,
[01:49:30.260 --> 01:49:31.620]   and a crew and my proud boys,
[01:49:31.620 --> 01:49:33.940]   and we're exposing all the evil filth
[01:49:33.940 --> 01:49:35.260]   going on in the world out there,
[01:49:35.260 --> 01:49:36.700]   and they don't want me doing that.
[01:49:36.700 --> 01:49:38.640]   They want the general populace coming home
[01:49:38.640 --> 01:49:40.540]   being brainwashed, dumb, and deaf,
[01:49:40.540 --> 01:49:42.860]   and you'll listen to what they have to say.
[01:49:42.860 --> 01:49:44.220]   Otherwise, we're gonna ban you
[01:49:44.220 --> 01:49:45.660]   just like we banned Alex Jones,
[01:49:45.660 --> 01:49:47.660]   Louie Huey, Laura Loomer, Milo Yiannopoulos,
[01:49:47.660 --> 01:49:49.020]   and all the rest of us.
[01:49:49.020 --> 01:49:50.380]   That's why they slashed my tires,
[01:49:50.380 --> 01:49:51.980]   because they don't want me out there.
[01:49:51.980 --> 01:49:53.500]   They think I'm a threat.
[01:49:53.500 --> 01:49:55.460]   Now, if they have nothing to hide,
[01:49:55.460 --> 01:49:56.300]   then why are they doing that?
[01:49:56.300 --> 01:49:57.860]   - You were telling me about,
[01:49:57.860 --> 01:49:59.580]   you tried to go into this event
[01:49:59.580 --> 01:50:01.100]   to see exactly what happens,
[01:50:01.100 --> 01:50:02.380]   which seems to be, I mean,
[01:50:02.380 --> 01:50:03.580]   if they have nothing to hide,
[01:50:03.580 --> 01:50:04.620]   why wouldn't they let you in?
[01:50:04.620 --> 01:50:06.620]   So talk a little bit about what happened
[01:50:06.620 --> 01:50:08.060]   when you tried to just go see
[01:50:08.060 --> 01:50:11.980]   what was happening in this drag queen child event.
[01:50:11.980 --> 01:50:13.660]   - Well, after the first time that I went there,
[01:50:13.660 --> 01:50:16.300]   the leader of the whole thing, Chuck,
[01:50:16.300 --> 01:50:17.300]   I can't remember his last name,
[01:50:17.300 --> 01:50:20.280]   but he goes by the name of Betty Pages now.
[01:50:20.280 --> 01:50:21.460]   He said, you know what?
[01:50:21.460 --> 01:50:23.420]   We're not in here causing pedophilia.
[01:50:23.420 --> 01:50:24.700]   We're not harming children.
[01:50:24.700 --> 01:50:27.020]   If you wanna come and see what's going on our show,
[01:50:27.020 --> 01:50:29.380]   if you promise to not be unruly, we'll let you in.
[01:50:29.380 --> 01:50:32.020]   And myself, my podcast, "Major League Liberty,"
[01:50:32.020 --> 01:50:34.100]   Logan, and Keith from my Colorado Proud Boys,
[01:50:34.100 --> 01:50:36.340]   we said, yes, we want to come in there and film it
[01:50:36.340 --> 01:50:37.500]   and see what's going on.
[01:50:37.500 --> 01:50:39.220]   We'll be peaceful, that's fine.
[01:50:39.220 --> 01:50:40.900]   And they said, no, we're not gonna let you in there,
[01:50:40.900 --> 01:50:42.660]   and you can't film.
[01:50:42.660 --> 01:50:43.580]   What are you hiding?
[01:50:43.580 --> 01:50:44.760]   Why can't I come in there and film?
[01:50:44.760 --> 01:50:46.020]   I'm just a citizen journalist.
[01:50:46.020 --> 01:50:47.580]   I'm not there to harass children,
[01:50:47.580 --> 01:50:48.900]   like they say in the news,
[01:50:48.900 --> 01:50:50.460]   and they tell the other reporters out there.
[01:50:50.460 --> 01:50:53.100]   They say that I'm coming to harass the children.
[01:50:53.100 --> 01:50:55.500]   I'm there to save the children, honestly,
[01:50:55.500 --> 01:50:56.860]   and that's what they don't want me to do.
[01:50:56.860 --> 01:50:58.300]   They don't want me to show the rest of the world
[01:50:58.300 --> 01:51:00.060]   what's really going on.
[01:51:00.060 --> 01:51:02.420]   They just wanna say love is love.
[01:51:02.420 --> 01:51:03.440]   - Right, love is love.
[01:51:03.440 --> 01:51:04.300]   That's their new thing.
[01:51:04.300 --> 01:51:06.140]   And love is love, and love has no age.
[01:51:06.140 --> 01:51:07.900]   It's disgusting.
[01:51:07.900 --> 01:51:09.500]   It's pedophilia being shoved in the face
[01:51:09.500 --> 01:51:10.500]   of everyday Americans.
[01:51:10.500 --> 01:51:13.220]   Now, do we have any idea what actually happens
[01:51:13.220 --> 01:51:14.780]   in these events other than the fact
[01:51:14.780 --> 01:51:16.460]   that there's five-year-old boys
[01:51:16.460 --> 01:51:18.740]   wearing adult women's clothing?
[01:51:18.740 --> 01:51:20.260]   I mean, are there videos?
[01:51:20.260 --> 01:51:21.940]   Is there anything publicly available?
[01:51:21.940 --> 01:51:24.220]   Or is this completely cameras off,
[01:51:24.220 --> 01:51:27.620]   closed, standing room only type of event?
[01:51:27.620 --> 01:51:29.060]   - That's what they want it to be.
[01:51:29.060 --> 01:51:30.940]   No videos at all.
[01:51:30.940 --> 01:51:32.660]   They don't want any coverage.
[01:51:32.660 --> 01:51:34.420]   There has been a few that have been leaked,
[01:51:34.420 --> 01:51:36.780]   but Facebook and YouTube shut that down
[01:51:36.780 --> 01:51:38.140]   as soon as it goes out.
[01:51:38.140 --> 01:51:40.300]   And algorithms won't even let anybody see it.
[01:51:40.300 --> 01:51:42.560]   There are, I mean, if you search hard enough on YouTube,
[01:51:42.560 --> 01:51:44.220]   you might be able to find a couple,
[01:51:44.220 --> 01:51:46.020]   but they're gonna have seven views,
[01:51:46.020 --> 01:51:48.900]   and it's gonna be buried under 20 pages of search results,
[01:51:48.900 --> 01:51:50.100]   and you're not gonna find it.
[01:51:50.100 --> 01:51:51.700]   And when YouTube does find it,
[01:51:51.700 --> 01:51:53.260]   it's gone.
[01:51:53.260 --> 01:51:55.020]   - Truly, truly disgusting.
[01:51:55.020 --> 01:51:57.300]   So talk a little bit more about these two people
[01:51:57.300 --> 01:52:00.500]   who I believe you said were convicted pedophiles
[01:52:00.500 --> 01:52:02.860]   who were doing the drag queen story time.
[01:52:02.860 --> 01:52:04.300]   This is something, it's an epidemic.
[01:52:04.300 --> 01:52:05.260]   It's happened in Texas.
[01:52:05.260 --> 01:52:06.380]   It's happened all over the country.
[01:52:06.380 --> 01:52:07.580]   In fact, in Wichita, Kansas,
[01:52:07.580 --> 01:52:09.520]   where I'm broadcasting from right now,
[01:52:09.520 --> 01:52:13.820]   we had a big scandal because they said it was anti-LGBT
[01:52:13.820 --> 01:52:15.540]   to do a criminal background check
[01:52:15.540 --> 01:52:17.100]   on these so-called drag queens.
[01:52:17.100 --> 01:52:18.180]   So they wouldn't do it.
[01:52:18.180 --> 01:52:19.420]   They wouldn't do the background check.
[01:52:19.420 --> 01:52:20.580]   We don't have any right to know
[01:52:20.580 --> 01:52:22.060]   because that's anti-LGBT.
[01:52:22.060 --> 01:52:24.260]   So talk a little bit about this separate event
[01:52:24.260 --> 01:52:26.860]   that you were mentioning in the last segment.
[01:52:26.860 --> 01:52:28.980]   - So yeah, it was a library up in,
[01:52:28.980 --> 01:52:31.900]   I believe, Windsor, Colorado, up northern of Denver,
[01:52:31.900 --> 01:52:33.960]   and they were doing just a one-time event,
[01:52:33.960 --> 01:52:37.100]   as far as I know, but we actually exposed it.
[01:52:37.100 --> 01:52:39.140]   I wanna say a special thanks to David Huntwork.
[01:52:39.140 --> 01:52:41.340]   He leads a Patriot group out here in Colorado.
[01:52:41.340 --> 01:52:43.720]   I think it's MAGA Trump, Colorado.
[01:52:43.720 --> 01:52:47.340]   And they actually exposed two actual known prostitutes
[01:52:47.340 --> 01:52:51.540]   from Colfax, a transgender drag queen, whatever,
[01:52:51.540 --> 01:52:53.020]   but both of them have been charged
[01:52:53.020 --> 01:52:54.900]   with sex crimes against children.
[01:52:54.900 --> 01:52:56.660]   There was no background check performed,
[01:52:56.660 --> 01:52:59.460]   which means they're willingly doing this
[01:52:59.460 --> 01:53:01.140]   and knowingly fully doing this,
[01:53:01.140 --> 01:53:03.940]   or they're lying and they're okay with it.
[01:53:03.940 --> 01:53:06.140]   I mean, you see AOC out there the other day saying,
[01:53:06.140 --> 01:53:07.520]   "We need to abolish prisons,"
[01:53:07.520 --> 01:53:09.300]   and this is getting out of control.
[01:53:09.300 --> 01:53:11.540]   The leftists, can you imagine this?
[01:53:11.540 --> 01:53:13.440]   All they stand for is lawlessness,
[01:53:13.440 --> 01:53:14.620]   and they're taking our children.
[01:53:14.620 --> 01:53:16.940]   The state actually owns our children now,
[01:53:16.940 --> 01:53:20.100]   and they're pushing convicted sex offenders on our children,
[01:53:20.100 --> 01:53:21.620]   and they're dancing around in clothes,
[01:53:21.620 --> 01:53:23.400]   teaching our kids how to twerk.
[01:53:23.400 --> 01:53:24.500]   It's just out of control.
[01:53:24.500 --> 01:53:26.220]   People need to start standing up against this.
[01:53:26.220 --> 01:53:27.860]   I can't be the only guy.
[01:53:27.860 --> 01:53:29.660]   We need some help out here.
[01:53:29.660 --> 01:53:30.480]   - You're right.
[01:53:30.480 --> 01:53:32.220]   All across the country, people need to, again,
[01:53:32.220 --> 01:53:34.580]   legally, lawfully, peacefully, politically
[01:53:34.580 --> 01:53:35.700]   stand up against this.
[01:53:35.700 --> 01:53:37.460]   And if you have these events happening,
[01:53:37.460 --> 01:53:39.220]   it is your right to stand on the sidewalk
[01:53:39.220 --> 01:53:41.540]   on public property and say that you disagree
[01:53:41.540 --> 01:53:42.380]   with what's happening.
[01:53:42.380 --> 01:53:44.320]   That needs to be happening all across the country,
[01:53:44.320 --> 01:53:45.720]   exactly what you are doing.
[01:53:45.720 --> 01:53:47.700]   So, Louie, I wanna definitely hear in a couple minutes,
[01:53:47.700 --> 01:53:49.060]   we're gonna have you say a few places
[01:53:49.060 --> 01:53:51.380]   people can still find you, but briefly,
[01:53:51.380 --> 01:53:53.340]   you also had a run-in with Antifa
[01:53:53.340 --> 01:53:55.500]   that resulted in, I believe, some assaults.
[01:53:55.500 --> 01:53:57.600]   There's multiple people that are facing criminal charges,
[01:53:57.600 --> 01:53:58.700]   or maybe they've already been convicted.
[01:53:58.700 --> 01:54:00.900]   Can you tell us about that?
[01:54:00.900 --> 01:54:03.500]   - Are you talking about our event last September?
[01:54:03.500 --> 01:54:04.700]   - I am. - So, yes.
[01:54:04.700 --> 01:54:06.780]   About a year ago, I held a rally
[01:54:06.780 --> 01:54:08.100]   at the Denver Capitol building
[01:54:08.100 --> 01:54:11.740]   called the Internet Rally Censorship of Conservatives.
[01:54:11.740 --> 01:54:13.260]   We were rallying against that,
[01:54:13.260 --> 01:54:15.720]   and there was about 40 Antifa that showed up.
[01:54:15.720 --> 01:54:17.800]   And they were on the street down there on Broadway
[01:54:17.800 --> 01:54:20.040]   in downtown Denver yelling all these hateful things
[01:54:20.040 --> 01:54:22.880]   about how I'm a white supremacist, I'm a Nazi,
[01:54:22.880 --> 01:54:26.200]   and I hate LGBTQs and minorities.
[01:54:26.200 --> 01:54:28.240]   Well, I'm a minority, I'm Hispanic,
[01:54:28.240 --> 01:54:29.900]   I'm not a white supremacist.
[01:54:29.900 --> 01:54:32.360]   Anyways, seven Antifa members that day
[01:54:32.360 --> 01:54:34.680]   were in fact arrested because they split open
[01:54:34.680 --> 01:54:36.760]   four of my friends' heads with metal batons
[01:54:36.760 --> 01:54:38.480]   and attacked police officers.
[01:54:38.480 --> 01:54:40.120]   It was a complete media blackout.
[01:54:40.120 --> 01:54:41.720]   The only thing Colorado media said
[01:54:41.720 --> 01:54:44.340]   was that we held a hate rally at the Capitol.
[01:54:44.340 --> 01:54:46.720]   Not a mention of the fact that seven little Marxists
[01:54:46.720 --> 01:54:49.340]   went to jail because they were attacking police officers
[01:54:49.340 --> 01:54:50.760]   and my friends with metal batons.
[01:54:50.760 --> 01:54:52.640]   I mean, split their heads open.
[01:54:52.640 --> 01:54:54.960]   Not a mention of it on the news.
[01:54:54.960 --> 01:54:58.280]   And only one of these seven Antifa members.
[01:54:58.280 --> 01:54:59.880]   Yeah, it was, and Tom was there, thank you.
[01:54:59.880 --> 01:55:01.160]   Tom was one of my speakers.
[01:55:01.160 --> 01:55:03.520]   Oh, they hated you. (laughs)
[01:55:03.520 --> 01:55:04.920]   Oh, I love you, Tom. - See, I had never
[01:55:04.920 --> 01:55:07.000]   faced Antifa before, and I didn't realize
[01:55:07.000 --> 01:55:09.040]   that if you antagonize, I mean,
[01:55:09.040 --> 01:55:10.640]   the violence happened before I was ever there,
[01:55:10.640 --> 01:55:11.840]   but everybody else was just saying,
[01:55:11.840 --> 01:55:13.600]   yeah, America, stop the censorship,
[01:55:13.600 --> 01:55:15.160]   put Alex Jones back on Facebook.
[01:55:15.160 --> 01:55:17.160]   And I was there saying that Antifa
[01:55:17.160 --> 01:55:19.280]   is the paramilitary wing of the Democrat Party,
[01:55:19.280 --> 01:55:21.080]   which is completely true in my view,
[01:55:21.080 --> 01:55:23.240]   but they were not happy about that.
[01:55:23.240 --> 01:55:24.840]   And at one point in that event,
[01:55:24.840 --> 01:55:26.840]   the police got everybody together and said,
[01:55:26.840 --> 01:55:29.200]   if there is one more incident of violence that,
[01:55:29.200 --> 01:55:31.320]   by the way, Antifa was causing,
[01:55:31.320 --> 01:55:34.560]   I did not see a single Proud Boy or security person there
[01:55:34.560 --> 01:55:36.480]   from our side being violent,
[01:55:36.480 --> 01:55:39.520]   but if there is one more violent incident,
[01:55:39.520 --> 01:55:41.360]   then the rally was going to be called off.
[01:55:41.360 --> 01:55:44.160]   I mean, we had Antifa, the police gave us an escort
[01:55:44.160 --> 01:55:46.800]   out of the area, Antifa was embedded in there.
[01:55:46.800 --> 01:55:49.400]   It was like demons, these people would get out of their car
[01:55:49.400 --> 01:55:50.680]   because police stopped traffic,
[01:55:50.680 --> 01:55:52.560]   and these people get out of their car,
[01:55:52.560 --> 01:55:54.600]   screw you, Nazi scum, screw you,
[01:55:54.600 --> 01:55:56.120]   and then you walk down the street,
[01:55:56.120 --> 01:55:58.120]   and it's like the demon jumped to another body
[01:55:58.120 --> 01:56:01.160]   because another person in another car two blocks away
[01:56:01.160 --> 01:56:03.120]   just picks up where that person left off.
[01:56:03.120 --> 01:56:06.440]   Nazi scum, you have to die, get out of my city.
[01:56:06.440 --> 01:56:09.600]   Denver doesn't want you, it was almost unfathomable
[01:56:09.600 --> 01:56:11.680]   to see everything Alex Jones talks about
[01:56:11.680 --> 01:56:16.000]   being proven exactly 100% correct with my own eyes.
[01:56:16.000 --> 01:56:16.840]   It was disturbing.
[01:56:16.840 --> 01:56:19.760]   So, Louie, where can people still find you?
[01:56:19.760 --> 01:56:21.480]   I know you still have some social media.
[01:56:21.480 --> 01:56:23.960]   Please tell folks where they can watch what you're doing,
[01:56:23.960 --> 01:56:25.640]   where they can watch Major League Liberty,
[01:56:25.640 --> 01:56:28.440]   and where they can support you legally, lawfully,
[01:56:28.440 --> 01:56:31.880]   politically, peacefully, when it comes to standing up
[01:56:31.880 --> 01:56:33.960]   against this degeneracy from the left.
[01:56:34.840 --> 01:56:37.160]   - Okay, well, my podcast, Major League Liberty,
[01:56:37.160 --> 01:56:38.800]   you can still find us on Facebook.
[01:56:38.800 --> 01:56:41.640]   We're running on fumes because we started late in 2016,
[01:56:41.640 --> 01:56:43.320]   right when those algorithms really started hitting,
[01:56:43.320 --> 01:56:45.320]   so they never really let us grow that much.
[01:56:45.320 --> 01:56:47.200]   When we first started, we'd hit a million views
[01:56:47.200 --> 01:56:49.840]   in like five minutes, now we're lucky to get 2,000 views.
[01:56:49.840 --> 01:56:52.200]   But you can still find my podcast on Facebook,
[01:56:52.200 --> 01:56:53.720]   Major League Liberty.
[01:56:53.720 --> 01:56:55.960]   You can find me and my podcast on Twitter.
[01:56:55.960 --> 01:56:58.360]   I'm @RealLouieHuey.
[01:56:58.360 --> 01:57:00.520]   We're also on YouTube, we're on Mines,
[01:57:00.520 --> 01:57:03.280]   we're on Gab, we're on Parler, and we're on Miwi,
[01:57:03.280 --> 01:57:04.800]   and we're not going anywhere.
[01:57:04.800 --> 01:57:08.760]   - Fantastic, I love that you're still willing to fight
[01:57:08.760 --> 01:57:11.640]   against the scum, even after everything they've done to you,
[01:57:11.640 --> 01:57:13.760]   the threats of violence, the actual violence,
[01:57:13.760 --> 01:57:15.440]   the destruction of property.
[01:57:15.440 --> 01:57:17.200]   You are a fighter, my friend.
[01:57:17.200 --> 01:57:18.700]   Thank you for being out there.
[01:57:18.700 --> 01:57:21.640]   - Always, I'm not going anywhere, but yep,
[01:57:21.640 --> 01:57:23.840]   you see what I deal with on a day-to-day basis.
[01:57:23.840 --> 01:57:26.000]   I'm not going anywhere, I'm not scared of you.
[01:57:26.000 --> 01:57:28.360]   I'm scared of the New World Order, but not Antifa.
[01:57:28.360 --> 01:57:29.320]   (Tom laughs)
[01:57:29.320 --> 01:57:30.160]   Thanks, Tom.
[01:57:30.160 --> 01:57:31.800]   - That's exactly right, thank you, Louie.
[01:57:31.800 --> 01:57:33.920]   Everyone, you're watching the Alex Jones Show.
[01:57:33.920 --> 01:57:35.600]   My name is Tom Paffert.
[01:57:35.600 --> 01:57:37.640]   In the next segment, we're going to have,
[01:57:37.640 --> 01:57:40.880]   or maybe next hour, we're going to have Will Johnson,
[01:57:40.880 --> 01:57:43.320]   my co-host for Firepower.
[01:57:43.320 --> 01:57:45.640]   He's going to be hosting with Alex tonight,
[01:57:45.640 --> 01:57:46.760]   covering the Trump rally.
[01:57:46.760 --> 01:57:49.280]   We're gonna give you a taste of what Firepower is all about
[01:57:49.280 --> 01:57:50.880]   and talk about the news of the day.
[01:57:50.880 --> 01:57:52.360]   Once again, I'm Tom Paffert.
[01:57:52.360 --> 01:57:55.060]   Stay tuned, we'll be right back after this break.
[01:57:55.060 --> 01:57:59.000]   - The globalists have been planning to make their move
[01:57:59.000 --> 01:58:01.320]   on America for decades and decades.
[01:58:01.320 --> 01:58:04.120]   Hillary was supposed to get in and complete the takeover,
[01:58:04.120 --> 01:58:05.680]   the censorship, all of it.
[01:58:05.680 --> 01:58:08.000]   That's why they took me off the air first
[01:58:08.000 --> 01:58:09.920]   and banned me across the internet,
[01:58:09.920 --> 01:58:12.680]   because they knew that what we were saying was dead on
[01:58:12.680 --> 01:58:15.080]   and they didn't want us raising the alarm.
[01:58:15.080 --> 01:58:15.920]   Well, guess what?
[01:58:15.920 --> 01:58:17.200]   Thanks to you spreading the word
[01:58:17.200 --> 01:58:18.960]   instead of fastly supporting Infowars,
[01:58:18.960 --> 01:58:21.440]   we're still on the air and we're still fighting.
[01:58:21.440 --> 01:58:23.600]   So please keep spreading the word
[01:58:23.600 --> 01:58:25.040]   and keep buying the great products.
[01:58:25.040 --> 01:58:27.080]   We're running a massive sale right now,
[01:58:27.080 --> 01:58:29.400]   storewide free shipping, double Patriot points,
[01:58:29.400 --> 01:58:31.240]   40 to 70% off.
[01:58:31.240 --> 01:58:34.080]   It's called the Everything Must Go Special.
[01:58:34.080 --> 01:58:36.400]   We're selling out of everything.
[01:58:36.400 --> 01:58:38.320]   Who knows, we'll even be here in six months.
[01:58:38.320 --> 01:58:39.400]   Hopefully we will.
[01:58:39.400 --> 01:58:41.360]   Who knows, the country will be here in six months.
[01:58:41.360 --> 01:58:43.560]   I just gut level know we need all the funds
[01:58:43.560 --> 01:58:44.560]   to go into the future.
[01:58:44.560 --> 01:58:46.440]   So we're selling everything out right now.
[01:58:46.440 --> 01:58:48.960]   Everything Must Go Sale, infowarsstore.com.
