[00:00.000 --> 00:18.000]  Waging war on corruption. It's Alex Jones coming to you live from the front lines of the Info War.
[01:09:41.000 --> 01:09:48.000]  It's part of the law. Okay. I'm already digressed. I can't believe this is happening. Okay. Who's up next here?
[01:09:48.000 --> 01:09:56.000]  David in DC, who's Navy, and we'll go to Corey, who's a police Roy insider and others, Karen and others.
[01:09:56.000 --> 01:10:04.000]  Go ahead. You're on the air, David. Good evening, Alex. Great to talk to you today. How are you? Good. I'm doing okay.
[01:10:04.000 --> 01:10:09.000]  What's your view on all this? Fantastic. Well, I've got just a couple of points that I'd love to make here.
[01:10:09.000 --> 01:10:17.000]  I've been listening to you for about four years. I've come to realize that the majority of Americans today are suffering from
[01:10:17.000 --> 01:10:22.000]  basically the combination of cognitive dissonance and willful ignorance. They just don't want to wake up.
[01:10:22.000 --> 01:10:30.000]  I've tried to get people to snap out of this, I don't know what you want to call it, the zombification through television
[01:10:30.000 --> 01:10:37.000]  and just being told what to believe. It's the way we're seeing politics framed left, right. You look at sports.
[01:10:37.000 --> 01:10:44.000]  Sports is the dress rehearsal for politics in this country today. Everything is us against them.
[01:10:44.000 --> 01:10:51.000]  We've got the monopoly on truth and how dare the Democrats propose anything different or vice versa, you know what I'm saying?
[01:10:51.000 --> 01:10:57.000]  Exactly. And then they can limit debate to those two parties. It's like people have the stickers on their car of urinating on Ford,
[01:10:57.000 --> 01:11:06.000]  urinating on Chevy. Again, instead of really caring about real issues.
[01:11:06.000 --> 01:11:16.000]  For me, when I look at this, it's basically just a large-scale divide and conquer where the globalists have put us into two separate camps,
[01:11:16.000 --> 01:11:25.000]  conservative, liberal, progressive, libertarian, whatever you want to call it, back and forth, and just basically make things two-dimensional.
[01:11:25.000 --> 01:11:32.000]  Everything has three dimensions. When you realize that it's not just one end of the spectrum versus another on a two-dimensional line,
[01:11:32.000 --> 01:11:36.000]  it's a full three-dimensional aspect that we're able to look at.
[01:11:36.000 --> 01:11:42.000]  Exactly. I mean, here's an example, and I appreciate your call, David. We're going to go to some police here and another military in a moment.
[01:11:42.000 --> 01:11:49.000]  But I got sent an email this weekend, and I went and opened it up. It was a YouTube video, and it was, you visited the White House.
[01:11:49.000 --> 01:11:55.000]  We're going to basically get you. And I went and looked at some guy named Alex Jones visited the White House last year.
[01:11:55.000 --> 01:12:01.000]  There are like 10 Alex Joneses that are adults in Austin. There's thousands nationwide. It's a very common name, very popular.
[01:12:01.000 --> 01:12:05.000]  Been popular for decades, since I was born at least in the early 70s.
[01:12:05.000 --> 01:12:10.000]  And it's like, respond to this. And there's nothing to respond to. I haven't been to the White House.
[01:12:10.000 --> 01:12:14.000]  Even when I went there as a kid, I didn't visit the White House. I've never been to the White House, been outside of it,
[01:12:14.000 --> 01:12:18.000]  been threatened with videotaping it a few years ago on, you know, being there.
[01:12:18.000 --> 01:12:25.000]  But I mean, that's a one-dimensional person. It says, my name. They searched the database. I was there. Doesn't matter. I wasn't.
[01:12:25.000 --> 01:12:32.000]  If there's a guy for MPR named Alex Jones, it must be me. If there's an AP photographer named Alex Jones, it must be me.
[01:12:32.000 --> 01:12:38.000]  That's one-dimensional thinking. That's basically what somebody with about a 70 IQ does.
[01:12:38.000 --> 01:12:44.000]  Now, two-dimensional thinking is what the general public does. Well, Newt Gennrich says he's a conservative.
[01:12:44.000 --> 01:12:50.000]  Doesn't matter. He's for abortion, gun control, open borders, socialist health care, global government,
[01:12:50.000 --> 01:12:56.000]  into the family, wrote books about it. He says he's conservative. He doesn't like Bill Clinton.
[01:12:56.000 --> 01:13:05.000]  And you know, back when I was 17 years old, I bought Newt Gennrich's book. I didn't like Bill Clinton.
[01:13:05.000 --> 01:13:10.000]  So I thought, I mean, I was, Bill Clinton was elected president when I was about 17.
[01:13:10.000 --> 01:13:18.000]  And I thought Bill Clinton is horrible, so Newt Gennrich must be good. That's two-dimensional thinking.
[01:13:18.000 --> 01:13:26.000]  Three-dimensional is, hey, this is like a Don King boxing match. He owns both the fighters. This is rigged. See?
[01:13:26.000 --> 01:13:31.000]  And the general, and the public's like that. Great points. Let's go to...
[01:13:31.000 --> 01:13:37.000]  Well, I want to read this quote that I'll go to Corey and others and then Insider. Here's the Stockholm syndrome.
[01:13:37.000 --> 01:13:41.000]  This is what the public's under. It's a form of cognitive dissonance.
[01:13:41.000 --> 01:13:49.000]  Psychological, in psychology, Stockholm syndrome is an apparently paradoxical psychological phenomenon
[01:13:49.000 --> 01:13:54.000]  wherein hostages express empathy and have positive feelings towards their captors that actually defend them.
[01:13:54.000 --> 01:14:00.000]  Sometimes the point of defending them, these feelings are generally considered irrational in light of the danger
[01:14:00.000 --> 01:14:07.000]  and risk endured by the victims who essentially mistake a lack of abuse for their captors as an act of kindness.
[01:14:07.000 --> 01:14:14.000]  The FBI's hostage barricade database system shows that roughly 27% of victims show evidence of Stockholm syndrome.
[01:14:14.000 --> 01:14:18.000]  That's right. And by the way, they're noticing the numbers growing in studies.
[01:14:18.000 --> 01:14:25.000]  The public is learning how to be an idiot, learning how to be a moron, learning how to make rationalize and make excuses.
[01:14:25.000 --> 01:14:32.000]  Corey in Wisconsin, police officer, go ahead. Thanks for calling.
[01:14:32.000 --> 01:14:36.000]  We've got our phone system down for a minute. Go ahead, Corey.
[01:14:36.000 --> 01:14:39.000]  I'm currently in the police academy right now in Wisconsin.
[01:14:39.000 --> 01:14:46.000]  And I'll tell you a little story about one of our instructors that came from Homeland Security.
[01:14:46.000 --> 01:14:48.000]  Okay, go ahead and tell me the story. I'd like to hear it.
[01:14:48.000 --> 01:14:53.000]  So anyways, he was teaching a class on hazardous materials, and he comes in the classroom.
[01:14:53.000 --> 01:15:01.000]  And the first thing he talks about, he said, well, my generation, the most popular thing that we dealt with were traffic stops, things like that.
[01:15:01.000 --> 01:15:09.000]  Your generation, the most popular thing that you're going to deal with are going to be suicide bombings and car bombings and stuff like that.
[01:15:09.000 --> 01:15:18.000]  And I was just blown away. And he's trying to put the whole fear tactic in us that we're going to deal with suicide bombers and all this stuff.
[01:15:18.000 --> 01:15:21.000]  Al-Qaeda's going to strike, the Patriots are going to strike, all this stuff.
[01:15:21.000 --> 01:15:24.000]  And it was right away at the beginning of the class, like, what is this guy talking about?
[01:15:24.000 --> 01:15:27.000]  Yeah, well, that's the segue. First it's Al-Qaeda, but then stay there.
[01:15:27.000 --> 01:15:32.000]  I've got all the training manuals, but people need to hear from you. I went to you late. Will you stay there, Corey?
[01:15:32.000 --> 01:15:35.000]  Okay, great. He's going to stay there.
[01:15:35.000 --> 01:15:38.000]  A lot of times they say they're going to stay there. They're gone. So stay there, Corey.
[01:15:38.000 --> 01:15:43.000]  We're going to come right back to you, then we're going to get to Insider, David, Karen, Peter, and everybody else.
[01:15:43.000 --> 01:15:48.000]  Your calls are coming up after this break. But yeah, that's what they do.
[01:15:48.000 --> 01:15:52.000]  You've got a better chance of being struck by lightning than being killed by terrorists.
[01:15:52.000 --> 01:15:57.000]  Dying from honeybee sting, wasp sting, water moccasin. You name it.
[01:15:57.000 --> 01:16:26.000]  But everybody's scared to death of Al-Qaeda.
[01:16:27.000 --> 01:16:32.000]  Thank you so much for joining us today.
[01:16:58.000 --> 01:17:08.000]  You've heard Alex explain how the Silver Lungs Generator infuses the respiratory system with your self-produced colloidal silver solutions,
[01:17:08.000 --> 01:17:16.000]  yet many are unaware of the entire function of the Silver Lungs System and how it has been designed to deliver your silver solutions anywhere in or on the body.
[01:17:16.000 --> 01:17:21.000]  My name is Mario Safaldi, and I'm the developer of the Silver Lungs Generator.
[01:17:21.000 --> 01:17:30.000]  Not only does the Silver Lungs System produce endless colloidal and ionic silver solutions, it also comes equipped with the proper applicators and devices needed
[01:17:30.000 --> 01:17:34.000]  to deliver your silver solutions directly to key target areas.
[01:17:34.000 --> 01:17:42.000]  This includes the eyes, ears, nose, lungs, topically to the skin, and orally for the digestive system.
[01:17:42.000 --> 01:17:52.000]  Be sure to watch our new 7-minute video tour of the Silver Lungs System at www.silverlungs.com to learn more about how the Silver Lungs System works.
[01:17:52.000 --> 01:18:21.000]  As well, we are always ready to answer any questions you may have. That's www.silverlungs.com.
[01:18:22.000 --> 01:18:27.000]  Your holiday gift and family pack start at $99 or a 16-day supply.
[01:18:27.000 --> 01:18:34.000]  All their 5-week supply of quick and easy-to-fix meals includes a personal backpack in case of a grab-and-go emergency.
[01:18:34.000 --> 01:18:40.000]  Order their Combo Gift Pack and you'll save hundreds, plus get free shipping on your entire order.
[01:18:40.000 --> 01:18:50.000]  Call eFoods today at 800-409-5633 or visit them online at eFoodsDirect.com forward slash Alex to find the special.
[01:18:50.000 --> 01:18:59.000]  That's 800-409-5633 or eFoodsDirect.com forward slash Alex. You can bet your life on eFoods Direct.
[01:19:21.000 --> 01:19:29.000]  They so pride in every stitch, guarantee you love the way they fit.
[01:19:29.000 --> 01:19:39.000]  They put a diamond gusset in the crotch where you need it most. Blue diamond gussets got it, others don't.
[01:19:39.000 --> 01:19:46.000]  We turn jeans inside out. Diamond gusset jeans, made in the USA with unparalleled quality.
[01:19:46.000 --> 01:19:53.000]  Our Defender motorcycle jeans combine gusset comfort with Kevlar protection, so you can ride all day with confidence.
[01:19:53.000 --> 01:20:01.000]  Order yours at gusset.com. Diamond gusset jeans got it, others don't.
[01:20:01.000 --> 01:20:10.000]  Coast to coast, direct from Austin. You're listening to the Alex Jones Broadcasting Network.
[01:20:10.000 --> 01:20:21.000]  What we've got here is failure to communicate. Some men you just can't reach.
[01:20:21.000 --> 01:20:31.000]  So you get what we had here last week, which is the way he wants it. Well, he is.
[01:20:31.000 --> 01:20:42.000]  I don't like it anymore in the evening.
[01:20:42.000 --> 01:20:45.000]  Look at your young men fighting.
[01:20:45.000 --> 01:20:50.000]  All right, we are back live, ladies and gentlemen, and we're going to go right back to Corey and others that are holding.
[01:20:50.000 --> 01:20:56.000]  I'm going to get into some of the other global news and Ron Paul News, election news, Russian election news.
[01:20:56.000 --> 01:21:03.000]  Putin isn't doing too well. I guess he hasn't put in the special electronic voting machines that helped the globalist here.
[01:21:03.000 --> 01:21:06.000]  But before I go back to Corey, I just want to remind you.
[01:21:06.000 --> 01:21:13.000]  I learned 17 years ago about the globalist plan to implode the economy to bring in the military.
[01:21:13.000 --> 01:21:20.000]  I went to urban warfare drills 16 years ago, 15, 14, 13, right through to about five or six years ago.
[01:21:20.000 --> 01:21:27.000]  And now I just send reporters to him and now they practice putting citizens in the local sports stadium blocking cities.
[01:21:27.000 --> 01:21:35.000]  And it's all admitted. And I want to direct you to a New York Times article that came out two years ago that showed the explorer scouts.
[01:21:35.000 --> 01:21:39.000]  Actually, three years ago, 2009 scouts trained to fight terrorists and more.
[01:21:39.000 --> 01:21:45.000]  And the first line of the article says they take out the disgruntled Iraq war veteran with skill.
[01:21:45.000 --> 01:21:52.000]  Yeah, they're only 14 years old within a few years. They'll be ready to take on the right wingers nationwide.
[01:21:52.000 --> 01:22:01.000]  The Boy Scouts training to take on American patriots, the video games, all of the military, the training manuals.
[01:22:01.000 --> 01:22:07.000]  Remember this one secret state police report, Ron Paul, Bob Barr, Chuck Balvin libertarians are terrorists.
[01:22:07.000 --> 01:22:11.000]  They're now saying mainline libertarian groups.
[01:22:11.000 --> 01:22:18.000]  I mean, I mean, this is, this is it. Returning veterans number one threat. Remember that natural story? We broke it.
[01:22:18.000 --> 01:22:24.000]  Some good people inside the federal government Senate to us and it's on record is real.
[01:22:24.000 --> 01:22:32.000]  Now, the number one cause of death automobile accidents, then it's cancer, then heart attacks, but way down the list in the world Almanac.
[01:22:32.000 --> 01:22:38.000]  I've bought one of these a few years ago. I don't know the numbers right now. They change every year, but they vary slightly way down the list.
[01:22:38.000 --> 01:22:46.000]  And I think it's 30 or 40 down that guys type in. You probably find it as a factoid.
[01:22:46.000 --> 01:22:52.000]  What would be the right way to search that something like.
[01:22:52.000 --> 01:22:59.000]  Ranking your chances of dying in a terror attack ranking, according to other dangers, something like that will bring it up.
[01:22:59.000 --> 01:23:07.000]  I mean, it's way down there. I mean, you got a better chance of a honeybee. Do they have men in black uniforms on every street corner in the summer in case of honeybee?
[01:23:07.000 --> 01:23:14.000]  You know, a child sits on a park bench on one and it stings them. They probably happen to meet 10 times as a kid in the swimming pool.
[01:23:14.000 --> 01:23:20.000]  Honeybee stings you sit on a park bench. Honeybee stings you playing a treehouse wasp stings you.
[01:23:20.000 --> 01:23:28.000]  I remember one time the kid got stung, swole up red ambulance had to come one of my friends. I mean, it's incredible.
[01:23:28.000 --> 01:23:37.000]  There it is. There are the numbers and this comes from your chances of dying in a terror attack and it breaks it down.
[01:23:37.000 --> 01:23:40.000]  It's 540,000 to one.
[01:23:40.000 --> 01:23:46.000]  Oh, that's just hijacking in a plane. If you got them all together, it's it's 9.3 million in one.
[01:23:46.000 --> 01:23:51.000]  And that's from a bunch of different actuaries and breakdowns from insurance companies.
[01:23:51.000 --> 01:23:59.000]  Your chances of dying in a terrorist attack. Put it back up in your lifetime or 940,000 to one.
[01:23:59.000 --> 01:24:05.000]  I mean, what you got a like a one out of three chances of dying in a car wreck. Same thing with heart attacks and cancer.
[01:24:05.000 --> 01:24:11.000]  You can pull that up. All right. I'm sorry, Corey. I want to make your point. And yes, we've got the training manuals.
[01:24:11.000 --> 01:24:19.000]  We've got footage of it in my film road to tyranny, but you show up to police academy and it's like, man, the number one threat is the right wing terrorist.
[01:24:19.000 --> 01:24:23.000]  They will attack you. They've trained every police department in the country.
[01:24:23.000 --> 01:24:29.000]  This came out the Washington Post five years ago that they will be hit by IEDs. There will be roadside bombs.
[01:24:29.000 --> 01:24:34.000]  There will be. And I guess if they start arresting everybody, people are going to be forced to fight back.
[01:24:34.000 --> 01:24:38.000]  And I guess there will be. And it will be the veterans that fight them, Corey.
[01:24:38.000 --> 01:24:43.000]  I mean, can you imagine working for the New World Order when they start trying to arrest citizens for no reason?
[01:24:43.000 --> 01:24:49.000]  People are going to be forced to fight. Corey, go ahead and tell your story. I'm sorry. I just wanted to back up what you were saying.
[01:24:49.000 --> 01:24:53.000]  Go ahead. So you're, you're in the police academy day one. Tell us what happens.
[01:24:53.000 --> 01:24:59.000]  Yeah. So like I said, he was teaching a class on hazardous materials and he was from Homeland Security.
[01:24:59.000 --> 01:25:03.000]  You know, so he was a police officer before that he went to Homeland Security.
[01:25:03.000 --> 01:25:08.000]  Now he's an instructor. So he comes in the classroom, you know, chit chat a little bit.
[01:25:08.000 --> 01:25:13.000]  So he gets serious and he's like, you know, in the past officers dealt with traffic accidents,
[01:25:13.000 --> 01:25:17.000]  pulling people over things like that. Your generation is going to deal with IEDs,
[01:25:17.000 --> 01:25:22.000]  suicide bombers, car bombs, and that's going to be pretty much on a daily basis.
[01:25:22.000 --> 01:25:30.000]  It was so ridiculous. Everybody's shitting their back. I'm sorry. Crap in their pants.
[01:25:30.000 --> 01:25:37.000]  All right, sir. Listen. All right, I want to hear the rest of the story, but I appreciate it.
[01:25:37.000 --> 01:25:44.000]  Yes. What the caller, what the caller was talking about is what's going on, is what's happening.
[01:25:44.000 --> 01:25:49.000]  And we've got all the training manuals. If you're a new listener and heard me say the boy scouts are trained to kill veterans.
[01:25:49.000 --> 01:25:56.000]  I gave you the New York Times headline and they got like 40 photos on there of teenagers training to track down and kill Iraq vets.
[01:25:56.000 --> 01:26:05.000]  Okay. I mean, you can't make it up. I've been sent probably, I quit counting, more than 20 times from all over the country,
[01:26:05.000 --> 01:26:17.000]  but once in San Antonio where the drills with ROTC, they don't train to fight the Vietcong or the Russians or the Venezuelans.
[01:26:17.000 --> 01:26:23.000]  They always war game and any ROTC listing knows this against the militia.
[01:26:23.000 --> 01:26:30.000]  I mean, the government is illegitimate, so it trains to wage war against the American people.
[01:26:30.000 --> 01:26:36.000]  Let's go to Insider, former Marine in Kentucky to get his take on this. Insider, go ahead.
[01:26:36.000 --> 01:26:41.000]  That was a misunderstanding. I am personally not military. I have a quick story.
[01:26:41.000 --> 01:26:47.000]  Two of the biggest fears I've always had about all this coming. Number one is not having enough ammo and food.
[01:26:47.000 --> 01:26:52.000]  Number two is about military police and civilians. So I've really prayed about it because it was really on my mind.
[01:26:52.000 --> 01:27:00.000]  And sometimes we find the best answers and most unlikely places after just a stressful week between me and my wife.
[01:27:00.000 --> 01:27:05.000]  We decided to get out one night and go to a local watering hole. So we're sitting there at the bar, talking to the bartender,
[01:27:05.000 --> 01:27:09.000]  and I still have a lot of testosterone on me because I do talk about politics and religion at the bar.
[01:27:09.000 --> 01:27:16.000]  A guy comes in roughly my age around 40 or so, sits down, over here as the conversation starts nodding his head.
[01:27:16.000 --> 01:27:20.000]  So I thought, I'm going to feel him out. Ask him a few questions about the president and everything.
[01:27:20.000 --> 01:27:24.000]  Well, he totally agrees. He's a complete, just a patriot and everything.
[01:27:24.000 --> 01:27:28.000]  Well, long story short, I asked him about the policing of citizens.
[01:27:28.000 --> 01:27:34.000]  And he told me that he was an ex-Marine scout. He did so time in Iraq.
[01:27:34.000 --> 01:27:37.000]  He'd been an Afghanistanist who had been everywhere and done everything.
[01:27:37.000 --> 01:27:44.000]  And he said that, I assure you, 100%, they will not.
[01:27:44.000 --> 01:27:51.000]  And he said, as far as I know for the Marines, he said, and most of the military, I know, will not follow the order to disarm Americans.
[01:27:51.000 --> 01:27:54.000]  He said, who you have to worry about? He asked me a question.
[01:27:54.000 --> 01:27:58.000]  He said, who disarmed the people in a country? I said, the military.
[01:27:58.000 --> 01:28:01.000]  He said, well, you're kind of right. He said it was the National Guard.
[01:28:01.000 --> 01:28:04.000]  He said, those guys are the ones you've got to watch out for.
[01:28:04.000 --> 01:28:09.000]  He said, but career military, guys in the Marines that have seen access to stuff, he said, I assure you.
[01:28:09.000 --> 01:28:18.000]  Well, let me stop you. It was mainly the National Guard. And if you've watched my film, Police State, The Rise of FEMA that we put out just last year,
[01:28:18.000 --> 01:28:26.000]  we got a kernel on, we have all the video of it. They did gun confiscation drills in Arcadia, Iowa, and they admitted it's for America.
[01:28:26.000 --> 01:28:33.000]  So that's who they have got trained for this to literally cordon off and go door to door taking the guns.
[01:28:33.000 --> 01:28:36.000]  And you're absolutely right. And the police have been trained for this.
[01:28:36.000 --> 01:28:44.000]  I appreciate your call. All right, here's the deal. I'm going to hit some Ron Paul news, some geopolitical news, some economic news,
[01:28:44.000 --> 01:28:50.000]  some Olympia snow calling for a new world order news. The senator, who by the way, just voted for this police state takeover.
[01:28:50.000 --> 01:28:58.000]  But the reason I'm harping on this so much is when the bankers get ready to rob you, they always try to use the military against the people.
[01:28:58.000 --> 01:29:00.000]  This is some serious news.
[01:29:00.000 --> 01:29:05.000]  You may be arrested and no subject to other police action.
[01:29:05.000 --> 01:29:10.000]  If you're running is here, the grim future foretold in 1984 has become reality.
[01:29:10.000 --> 01:29:12.000]  It really says that the state is God.
[01:29:12.000 --> 01:29:18.000]  The United States is now recognized globally as one of the most oppressive police states on earth.
[01:29:18.000 --> 01:29:24.000]  This film conclusively proves the existence of a secret network of FEMA cares, now being expanded nationwide.
[01:29:24.000 --> 01:29:30.000]  This documentary exposes how the continuity of government program has established an all powerful shadow state.
[01:29:30.000 --> 01:29:35.000]  Police State 4 chronicles the sickening depths to which our republic has fallen.
[01:29:35.000 --> 01:29:45.000]  Prepare to enter the secret of world of emergency dictatorship, body scammers, sound cameras, citizen spies, stage terror and cameras on every street corner.
[01:29:45.000 --> 01:29:51.000]  It's only the beginning of the new world orders hellish plan. The police state isn't coming. It's here.
[01:29:51.000 --> 01:30:00.000]  Secure your copy today at infowars.com or see it online in the highest quality at prismplanet.tv.
[01:30:21.000 --> 01:30:29.000]  If you want something better, if you want something you've never had before, you have to do something you've never done before.
[01:30:29.000 --> 01:30:37.000]  Getting a free catalog is easy by calling 800-340-7091 or see Calvin on the web at 5starsope.com.
[01:30:37.000 --> 01:30:45.000]  Take charge of your health now by calling 800-340-7091 or see Calvin on the web at 5starsope.com.
[01:30:45.000 --> 01:30:57.000]  Take charge of your health now by calling 800-340-7091 or see Calvin on the web at 5starsope.com.
[01:31:15.000 --> 01:31:22.000]  Order a gift, a supply of delicious, easy to fix and very storable foods from efoodstirect.com.
[01:31:22.000 --> 01:31:35.000]  Their holiday gift and family pack start at $99 or a 16-day supply while their 5-week supply of quick and easy to fix meals includes a personal backpack in case of a grab-and-go emergency.
[01:31:35.000 --> 01:31:50.000]  You can get a combo gift pack and you'll save hundreds plus get free shipping on your entire order. Call eFoods today at 800-409-5633 or visit them online at eFoodsDirect.com forward slash Alex to find the special.
[01:31:50.000 --> 01:32:07.000]  That's 800-409-5633 or eFoodsDirect.com forward slash Alex. You can bet your life on eFoodsDirect.
[01:32:20.000 --> 01:32:33.000]  Nutritionally dense, life-sustaining food and the Survival Seed Bank is not just a box of open pollinated seeds. It's an indestructible, waterproof seed bank that can even be buried if we face a real meltdown.
[01:32:33.000 --> 01:32:42.000]  And here's the best part. All the seeds in the Survival Seed Bank go through strict germination testing so you can be confident you're not buying old seeds.
[01:32:42.000 --> 01:33:01.000]  Buy Survival Seed Bank this Christmas by going to SurvivalSeedBank.com. That's SurvivalSeedBank.com or you can call 877-327-0365 to give the gift that produces an ongoing supply of life-sustaining food.
[01:33:01.000 --> 01:33:12.000]  Coast to coast, direct from Austin. You're listening to the Alex Jones Broadcasting Network.
[01:33:31.000 --> 01:33:47.000]  The United Hospital employees required to wear a face mask during flu season. And this report here on natural news has links to mainstream articles where in Houston, Texas, you name it, they're saying for three, four months out of the year you got to wear a face mask if you don't take a vaccine.
[01:33:47.000 --> 01:34:04.000]  And that's all about introducing the idea that you're quarantined, you're diseased, you're scum if you don't take all these shots. And you've got the big vaccine makers trying to get hundreds of vaccines mandated to work in schools or hospitals.
[01:34:04.000 --> 01:34:21.000]  And the next, it's the police. They want to force take every new vaccine that comes out for meningitis, you name it. When these vaccines are publicly linked to death and illness and all sorts of problems and are given government liability protection.
[01:34:21.000 --> 01:34:30.000]  And there's just incredible propaganda running right now where if you're not vaccinated, you'll get other people sick. Well, wait, if you took the vaccine and you're protected, how is that?
[01:34:30.000 --> 01:34:42.000]  See, I happen to do the research. I happen to know that most measles cases are in people that took the shot. I happen to know that when you take the regular flu shot, it reduces your immune system by more than half.
[01:34:42.000 --> 01:34:55.000]  I happen to know that 1.4% of the time do they actually guess the flu vaccine properly the year before for the next year. And that it lowers your immunity.
[01:34:55.000 --> 01:35:03.000]  So it's a shot that doesn't protect you. It's a total hoax and a fraud. I saw in a magazine this weekend in a.
[01:35:03.000 --> 01:35:11.000]  I got it in the car. I'm going to bring it in here. It's a National Geographic, an ad for boys to take the Gardasil shot.
[01:35:11.000 --> 01:35:21.000]  Cervical cancer kills less than 3000 people a year. And it's always people with auto immune deficiency problems. It's some warts.
[01:35:21.000 --> 01:35:29.000]  And the vaccine insert says it doesn't protect you. I mean, folks, learn the facts here.
[01:35:29.000 --> 01:35:35.000]  They used to have what Trefany thousands of years ago where they drill a giant hole in your head. If you had a headache, sing, let the demons out.
[01:35:35.000 --> 01:35:41.000]  In George Washington's time, they put leeches on you. It's a fraud.
[01:35:41.000 --> 01:35:45.000]  In fact, we were looking at statistics of what some of the number one causes of death in this country are. What was it?
[01:35:45.000 --> 01:35:54.000]  Number five, according to the World Almanac was hospital infections. I mean, you better have a compound fracture before you go to the hospital, folks.
[01:35:54.000 --> 01:36:02.000]  It's movie dangerous. So we got that fraudulent article. I mean, that article about that fraud, that excellent article about that fraud.
[01:36:02.000 --> 01:36:11.000]  Here's some more here. Washington Times, ISSA says, Holder Alster is up the White House.
[01:36:11.000 --> 01:36:16.000]  The White House of Representatives is not going to try to impeach Holder, Attorney General.
[01:36:16.000 --> 01:36:21.000]  He's on record, caught lying. So is the White House, and it's up to the White House to do something.
[01:36:21.000 --> 01:36:29.000]  You know why? Because Holder two months ago came out and said Bush was involved as well in another program like this. Of course they were.
[01:36:29.000 --> 01:36:34.000]  Iran Contra wasn't the first time the government shipped drugs in and guns out.
[01:36:34.000 --> 01:36:40.000]  You think the crooks that run our system are going to let 500 billion go to crack heads? Yeah, goes into their pockets.
[01:36:40.000 --> 01:36:48.000]  They make it illegal to keep the price up. Justice withdraws inaccurate, fast and furious letter sent to Congress in PR's reporting.
[01:36:48.000 --> 01:36:54.000]  Here's this article. Yeah, they got caught lying in those letters about not knowing anything about it.
[01:36:54.000 --> 01:37:02.000]  Here's another one out of a roll call. Just Department reveals origins of false gun letter to Senator Grassley. More lying.
[01:37:02.000 --> 01:37:07.000]  Oh, they're nice people. And then here's the final article here I wanted to get to for you.
[01:37:07.000 --> 01:37:15.000]  Oh, the New York Times today. U.S. agents launder Mexican profits of drug cartels.
[01:37:15.000 --> 01:37:20.000]  Since it's coming out in federal courts, we told you back in February, 10 months ago.
[01:37:20.000 --> 01:37:28.000]  Since it's coming out in federal courts now, they've got to whitewash it. Oh, yeah. Oh, yeah.
[01:37:28.000 --> 01:37:34.000]  The government launders the drugs and runs them. New York Times, but it's all a big whitewash article.
[01:37:34.000 --> 01:37:42.000]  Nice people in government. Let's just get rid of our due process and let them arrest us secretly and have hit men kill citizens.
[01:37:42.000 --> 01:37:53.000]  That's a really good idea. Remember 12 years ago, it came out that they are stealing the death benefits of all U.S. troops as they die from their widows and widowers.
[01:37:53.000 --> 01:38:00.000]  Does that sound like a nice group? But they say support the troops. Don't ask questions. Let the government steal their pension funds for private corporations.
[01:38:00.000 --> 01:38:09.000]  They're criminals. Just like you get the flu, we got a case of tyranny. Denial will ensure our destruction.
[01:38:09.000 --> 01:38:15.000]  You know, sometimes I notice in a stack of news, the guy's print off and then I print off a trend and I see this pretty much daily.
[01:38:15.000 --> 01:38:19.000]  So I thought I'd get to this because I tend to read all the news and never cover about 90% of it.
[01:38:19.000 --> 01:38:22.000]  But it's all up at infowars.com and prisonplanner.com.
[01:38:22.000 --> 01:38:33.000]  Five-year-old cuffed and charged with battery of cop. And now it's turned out that it wasn't true that the person even touched the officer, but the five-year-old threw a fit.
[01:38:33.000 --> 01:38:41.000]  Probably because they're drinking too much Coca-Cola, but he sent them off to the juvenile hall for yelling and throwing a fit.
[01:38:41.000 --> 01:38:47.000]  All of us would have been in prison, folks. All of us. 99% through fits. We were five years old.
[01:38:47.000 --> 01:38:54.000]  Here's another one. Children on welfare incurred debts of parents. This is the San Diego Herald Tribune.
[01:38:54.000 --> 01:39:03.000]  And they're reporting that millions of dollars a year is taken from people after they get out of high school, but basically if they were on welfare.
[01:39:03.000 --> 01:39:08.000]  You're like, well, good. Make them pay. The point is you can't be guilty for something somebody else did.
[01:39:08.000 --> 01:39:12.000]  Unless you're in the Soviet Union. That's always how that works.
[01:39:12.000 --> 01:39:16.000]  Here's another one. 13-year-old handcuffed and arrested for burping in class.
[01:39:16.000 --> 01:39:21.000]  Yes, passing gas now gets you there.
[01:39:21.000 --> 01:39:26.000]  And I bet the cops arresting these people are folks that pass gas themselves in school.
[01:39:26.000 --> 01:39:34.000]  Grant County, named in lawsuit over a game of doctor, a six-year-old with a five-year-old played doctor.
[01:39:34.000 --> 01:39:39.000]  I would imagine most of the public played doctor. If you didn't, something's wrong with you.
[01:39:39.000 --> 01:39:48.000]  And that's normal child psychology. And they tried to charge them with what is it, their sexual assault.
[01:39:48.000 --> 01:39:56.000]  Grant County and Grant County Department of Social Services has been added to the defendants in a pending lawsuit against the county district attorney and two others.
[01:39:56.000 --> 01:40:07.000]  The suit alleges the district attorney, Lisa Rinker, went too far for prosecuting a six-year-old boy for first degree sexual assault after he allegedly played doctor with two five-year-old children.
[01:40:07.000 --> 01:40:17.000]  I mean, I remember most of it was completely innocent, but I mean, I remember in kindergarten, first grade, in the playgrounds, class.
[01:40:17.000 --> 01:40:26.000]  I mean, you know, let's play doctor. Okay. I mean, now use sexual assault. Okay. They just take, this is sick.
