[00:00.000 --> 00:08.000]  From his Central Texas Command Center deep behind enemy lines, the Information War continues.
[1:04:52.000 --> 1:05:01.000]  Alan, Mark, Jeff, Brian, Jason, Paul, Chris, your calls are comin' up, infowars.com.
[1:05:01.000 --> 1:05:05.000]  Hi, folks. This is Alex Jones, and I want to tell you about the Silver Lungs Generator.
[1:05:05.000 --> 1:05:14.000]  Now you can produce pure and endless colloidal silver and deliver the solution directly into the bloodstream by breathing the solution through the lungs.
[1:05:14.000 --> 1:05:25.000]  The respiratory system is the first line of defense for airborne pathogens and viruses. The Silver Lungs Generator infuses the respiratory system with your self-produced nano-silver solutions
[1:05:25.000 --> 1:05:34.000]  and also delivers the silver nanoparticles instantly into the bloodstream. With continued legislation threatening the sale of nano-silver products,
[1:05:34.000 --> 1:05:39.000]  you can now produce pure and endless colloidal silver with the Silver Lungs Generator.
[1:05:39.000 --> 1:05:45.000]  Very easy to follow step-by-step instructions are provided, making production fast and simple.
[1:05:45.000 --> 1:05:56.000]  Go to www.silverlungs.com today and learn more about the breakthrough technology of the Silver Lungs Generator. That's www.silverlungs.com.
[1:06:15.000 --> 1:06:22.000]  All right. We're now six minutes into hour number two on the Sunday broadcast. I'm taking your phone calls.
[1:06:22.000 --> 1:06:30.000]  Coming up, I'm going to go over the economic news, military news, the attack on free speech information.
[1:06:30.000 --> 1:06:36.000]  Got some clips of Senator Rockefeller saying we'd be better off without ever having the Internet.
[1:06:36.000 --> 1:06:41.000]  Lieberman saying, well, we need the power to shut off the Internet like the Chinese have.
[1:06:41.000 --> 1:06:49.000]  The Cybersecurity Act has now passed the Senate Committee and is going to the full Senate to give Obama that kill switch.
[1:06:49.000 --> 1:06:53.000]  And if you read the bill, it's the total takeover of the Internet as we know it.
[1:06:53.000 --> 1:06:59.000]  The end of the free web as we know it. And we've got the FCC saying they want to censor talk radio.
[1:06:59.000 --> 1:07:10.000]  So if the establishment can't beat us, if the little control freak criminal clique in D.C. that's been sucking out of the trough for decades
[1:07:10.000 --> 1:07:14.000]  and they can't beat us, they're going to try to gag us. So that is coming up.
[1:07:14.000 --> 1:07:17.000]  The question is, will the American people put up with that?
[1:07:17.000 --> 1:07:21.000]  And you heard a caller at the end of the last hour say, Alex, it's ridiculous.
[1:07:21.000 --> 1:07:25.000]  I've been listening to your show for a long time. You're not a white supremacist.
[1:07:25.000 --> 1:07:28.000]  And I didn't get into it, but the caller was from Arizona.
[1:07:28.000 --> 1:07:42.000]  It's probably because the Arizona Republic AZ Central News Channel 12 had this reporter, Graham Resnick, Bram Resnick come out
[1:07:42.000 --> 1:07:48.000]  and real sneakily talk about Sheriff Paul Babu who we've interviewed.
[1:07:48.000 --> 1:07:51.000]  One of the counties has been overrun by legal aliens and narco terrorist.
[1:07:51.000 --> 1:07:55.000]  And most of the counties off limits to citizens and the feds have put up signs.
[1:07:55.000 --> 1:08:01.000]  He came on the show. He went on some other radio show that I don't know enough about to be able to comment.
[1:08:01.000 --> 1:08:07.000]  But the ADL says it's a white supremacist show.
[1:08:07.000 --> 1:08:13.000]  And then the quote is, but it's not bad that Babu went on that show.
[1:08:13.000 --> 1:08:15.000]  No, no, no, that's not the problem.
[1:08:15.000 --> 1:08:25.000]  The ADL, the Anti-Defamation League, they say that show, you know, they look like George Will compared to me.
[1:08:25.000 --> 1:08:33.000]  Some miltose mainline limousine Republican, the people Limbaugh is talking about being establishment Republicans with the New World Order.
[1:08:33.000 --> 1:08:38.000]  And so then the host says to Sheriff, so you're on the show of a white supremacist.
[1:08:38.000 --> 1:08:39.000]  Tell us about Alex Jones.
[1:08:39.000 --> 1:08:45.000]  And so the host is definitely trying to not get sued for defamation, as if I've got time for such things.
[1:08:45.000 --> 1:08:50.000]  I'm hitting the bar bar here, folks, and I don't particularly care what people say about me.
[1:08:50.000 --> 1:08:51.000]  I know who I am.
[1:08:51.000 --> 1:08:55.000]  He tries to imply I'm a white supremacist without saying it.
[1:08:55.000 --> 1:08:57.000]  And people are all defending me all over the web.
[1:08:57.000 --> 1:08:58.000]  They're all angry about it.
[1:08:58.000 --> 1:09:02.000]  Folks, they say you're a white supremacist if you're against socialist health care.
[1:09:02.000 --> 1:09:05.000]  They say Limbaugh is a racist.
[1:09:05.000 --> 1:09:07.000]  I mean, they say everybody's a racist.
[1:09:07.000 --> 1:09:09.000]  This is what they do.
[1:09:09.000 --> 1:09:15.000]  This is the way the Democratic Party tries to keep minorities on their reservation.
[1:09:15.000 --> 1:09:19.000]  This is the way they try to scare people.
[1:09:19.000 --> 1:09:22.000]  They use the goodwill of the American people, whether they're white or black.
[1:09:22.000 --> 1:09:27.000]  It doesn't matter to say you better do what I'm telling you, or I'm going to call you a racist.
[1:09:27.000 --> 1:09:30.000]  And so the American people, I'm sure you've noticed, don't care anymore.
[1:09:30.000 --> 1:09:32.000]  They say we're done.
[1:09:32.000 --> 1:09:33.000]  We're done.
[1:09:33.000 --> 1:09:38.000]  And of course, it's the Democratic Party, along with the Republicans who funded eugenics in this country.
[1:09:38.000 --> 1:09:41.000]  And 51% of black people are sterilized.
[1:09:41.000 --> 1:09:46.000]  The Democrats promote that Obama's expanded abortion all over Africa with U.S. money.
[1:09:46.000 --> 1:09:49.000]  So killing black people is a good thing, according to Obama.
[1:09:49.000 --> 1:09:52.000]  But if you're against health care, you're a Klansman.
[1:09:52.000 --> 1:09:55.000]  I mean, it doesn't, I don't care.
[1:09:55.000 --> 1:10:02.000]  They discredit themselves, but we'll talk about it because they also demonize me for talking about Obama being involved in high treason.
[1:10:02.000 --> 1:10:06.000]  It's like a 12-minute video clip, and I can't play it all here because of time and other issues.
[1:10:06.000 --> 1:10:08.000]  But we'll play some of that coming up.
[1:10:08.000 --> 1:10:12.000]  Let's jam in calls quickly now, one minute per caller, because I want to get to everybody.
[1:10:12.000 --> 1:10:14.000]  Alan in Texas, you're on the air.
[1:10:16.000 --> 1:10:17.000]  Hello, Alan.
[1:10:17.000 --> 1:10:19.000]  Yes, Alan, welcome.
[1:10:19.000 --> 1:10:20.000]  Great.
[1:10:20.000 --> 1:10:22.000]  Thank you very much for taking the call.
[1:10:22.000 --> 1:10:26.000]  I'd like to point out an article in the Houston Chronicle this morning.
[1:10:26.000 --> 1:10:30.000]  It's in the city and state section, a vaccine on freshmen to-do list.
[1:10:30.000 --> 1:10:34.000]  They are now requiring college freshmen to be vaccinated before they can move into dormitory.
[1:10:34.000 --> 1:10:35.000]  They've always done that.
[1:10:35.000 --> 1:10:41.000]  Every August, every July and August, they run a hoax nationwide in every paper and TV station and radio.
[1:10:41.000 --> 1:10:42.000]  I hear it everywhere.
[1:10:42.000 --> 1:10:43.000]  Saying, it's the law.
[1:10:43.000 --> 1:10:44.000]  You must be vaccinated.
[1:10:44.000 --> 1:10:46.000]  There is no law.
[1:10:46.000 --> 1:10:49.000]  There is a policy through the state health board.
[1:10:49.000 --> 1:10:55.000]  They have a waiver that they have to give you by law, but they will deny it exist and call you a conspiracy theorist.
[1:10:55.000 --> 1:11:05.000]  Just search the term, state of Texas vaccine waiver form, or state of Alabama, or state of New York, or whatever the case may be.
[1:11:05.000 --> 1:11:15.000]  And you'll find and then have the form with you when the administrator lies to you, because government has been taught to just say that doesn't exist.
[1:11:15.000 --> 1:11:21.000]  I mean, what did Congressman Stark say a month ago about Arizona in a California town hall?
[1:11:21.000 --> 1:11:23.000]  He said, there's no border problem in Arizona.
[1:11:23.000 --> 1:11:25.000]  What did Senator Reed say?
[1:11:25.000 --> 1:11:29.000]  He said, there's no illegal aliens on construction in Nevada.
[1:11:29.000 --> 1:11:33.000]  Turns out they've got 36% double the national average.
[1:11:33.000 --> 1:11:34.000]  They have the highest in the country.
[1:11:34.000 --> 1:11:36.000]  He just says, it doesn't exist.
[1:11:36.000 --> 1:11:37.000]  There's no world government.
[1:11:37.000 --> 1:11:39.000]  Goldman Sachs isn't robbing you.
[1:11:39.000 --> 1:11:40.000]  There's no illegal aliens.
[1:11:40.000 --> 1:11:42.000]  There's no border crisis.
[1:11:42.000 --> 1:11:43.000]  There's no crime.
[1:11:43.000 --> 1:11:45.000]  Arizona's not the kidnapping capital.
[1:11:45.000 --> 1:11:47.000]  Mexico City is a safe.
[1:11:47.000 --> 1:11:49.000]  I mean, come on.
[1:11:49.000 --> 1:11:50.000]  Come on, Alan.
[1:11:50.000 --> 1:11:52.000]  You don't understand that?
[1:11:52.000 --> 1:11:54.000]  Oh, yes, I do, sir.
[1:11:54.000 --> 1:11:56.000]  And I'd like to point out one more thing to your listeners.
[1:11:56.000 --> 1:12:02.000]  If anybody thinks Alex Jones is a racist, watch the first 20 minutes to follow the Republic and see who he talks to.
[1:12:02.000 --> 1:12:08.000]  There are quite a few black gentlemen that are in the film that have great, very great points.
[1:12:08.000 --> 1:12:10.000]  And Alex Jones is no racist.
[1:12:10.000 --> 1:12:12.000]  He definitely is not.
[1:12:12.000 --> 1:12:13.000]  Alan, I appreciate.
[1:12:13.000 --> 1:12:15.000]  Sorry, go ahead and finish.
[1:12:15.000 --> 1:12:16.000]  I firmly believe that.
[1:12:16.000 --> 1:12:17.000]  And God bless you, man.
[1:12:17.000 --> 1:12:18.000]  Thank you for everything you do.
[1:12:18.000 --> 1:12:19.000]  Well, God bless you, Alan.
[1:12:19.000 --> 1:12:22.000]  But I'm almost to the point where I don't even want to say I'm not a racist.
[1:12:22.000 --> 1:12:25.000]  I don't even care what people say about me.
[1:12:25.000 --> 1:12:26.000]  It's my actions.
[1:12:26.000 --> 1:12:27.000]  It's my deeds.
[1:12:27.000 --> 1:12:28.000]  It's what I do.
[1:12:28.000 --> 1:12:32.000]  It is a political weapon that government uses.
[1:12:32.000 --> 1:12:33.000]  Look, I've read all the documents.
[1:12:33.000 --> 1:12:40.000]  I made the film in game blueprint for global enslavement that inspired the film.
[1:12:40.000 --> 1:12:47.000]  That, of course, one of the king's children is in exposing the fact that the Democratic Party, Martin Luther King's family,
[1:12:47.000 --> 1:12:52.000]  exposing the fact that the Democratic Party wants to abort and kill black people.
[1:12:52.000 --> 1:12:53.000]  Okay.
[1:12:53.000 --> 1:12:55.000]  And so I'm not worried about it.
[1:12:55.000 --> 1:12:57.000]  I mean, this is the weapon they use.
[1:12:57.000 --> 1:13:00.000]  They're desperate and they've used the weapon up.
[1:13:00.000 --> 1:13:02.000]  It doesn't work anymore.
[1:13:02.000 --> 1:13:05.000]  And so let them call me that.
[1:13:05.000 --> 1:13:07.000]  I'm not even going to defend myself from it.
[1:13:07.000 --> 1:13:09.000]  I mean, it's a lie.
[1:13:09.000 --> 1:13:11.000]  It doesn't work anymore.
[1:13:11.000 --> 1:13:13.000]  They call everyone racist.
[1:13:13.000 --> 1:13:20.000]  Since when does the Anti-Defamation League and Southern Poverty Law Center and NAACP,
[1:13:20.000 --> 1:13:24.000]  there's some actual good members of NAACP around the country, but the national group,
[1:13:24.000 --> 1:13:26.000]  since when do we even care?
[1:13:26.000 --> 1:13:33.000]  I mean, since when do they speak as God up on the mountain and whatever they say is true?
[1:13:33.000 --> 1:13:39.000]  You know, so they call Glenn Beck, Michelle Bachman, myself, others racist with no evidence.
[1:13:39.000 --> 1:13:40.000]  Good.
[1:13:40.000 --> 1:13:41.000]  Just credit yourselves.
[1:13:41.000 --> 1:13:42.000]  I love it.
[1:13:42.000 --> 1:13:43.000]  Keep it up.
[1:13:43.000 --> 1:13:48.000]  It'd be like if somebody said I was a murderer or if somebody said I was a bank robber.
[1:13:48.000 --> 1:13:50.000]  It's not true.
[1:13:50.000 --> 1:13:57.000]  The person saying that discredits themselves with no evidence.
[1:13:57.000 --> 1:13:58.000]  Let's talk to Mark in Oregon.
[1:13:58.000 --> 1:13:59.000]  Mark, you're on the air.
[1:13:59.000 --> 1:14:00.000]  Hello, Alex.
[1:14:00.000 --> 1:14:01.000]  Hey, buddy.
[1:14:01.000 --> 1:14:07.000]  Well, Alex, you know, I, um, I remember the Dick Cheney interviews all during the, although
[1:14:07.000 --> 1:14:13.000]  I wasn't a regular listener, I, I listened enough to know that, that, uh, Limbaugh interviewed
[1:14:13.000 --> 1:14:19.000]  Dick Cheney on numerous occasions during the, um, when he was Vice President for Baby
[1:14:19.000 --> 1:14:20.000]  Bush.
[1:14:20.000 --> 1:14:21.000]  No, I'm not saying Limbaugh is a good guy.
[1:14:21.000 --> 1:14:23.000]  I said he's pro-torture, pro-war.
[1:14:23.000 --> 1:14:28.000]  My point is, when he comes out and admits there's a globalist, robber baron, world government,
[1:14:28.000 --> 1:14:32.000]  elitist takeover, and the Republicans are part of it, that's a big shift.
[1:14:32.000 --> 1:14:37.000]  I've been listening to Limbaugh since I was a senior in high school, 20-something years
[1:14:37.000 --> 1:14:41.000]  ago, and I'm here, I mean, he was on an awesome when he first got on the air, and I'm telling
[1:14:41.000 --> 1:14:47.000]  you, Limbaugh has really, uh, what does that signify to you, Mark, that he's done this?
[1:14:47.000 --> 1:14:52.000]  Well, that, that leads right into what I was going to say next, along with, uh, Limbaugh's,
[1:14:52.000 --> 1:14:58.000]  uh, supportive things, which we're all against for good reason, as well as Glenn Beck's plastic
[1:14:58.000 --> 1:15:03.000]  tears, which he applied before the program as you exposed some months ago.
[1:15:03.000 --> 1:15:05.000]  You know, I have no doubt that they're gatekeeping.
[1:15:05.000 --> 1:15:10.000]  Uh, they're gatekeeping, the more important information such as the imminent threat of
[1:15:10.000 --> 1:15:17.000]  martial law, uh, the police state surveillance grid, all of this is much more important for
[1:15:17.000 --> 1:15:21.000]  the, most of the American people not to know, but now it would seem we can deduce from this,
[1:15:21.000 --> 1:15:26.000]  that since they're doing this, gatekeeping of this issue, that most of the American
[1:15:26.000 --> 1:15:31.000]  people actually are over mined, uh, to already know this and basically want to go to the
[1:15:31.000 --> 1:15:32.000]  next step.
[1:15:32.000 --> 1:15:34.000]  So they're going to try to stop the next step.
[1:15:34.000 --> 1:15:35.000]  God bless, Alex.
[1:15:35.000 --> 1:15:38.000]  You know what, Mark, beautifully said, and I agree with you.
[1:15:38.000 --> 1:15:40.000]  They are part of the establishment.
[1:15:40.000 --> 1:15:41.000]  And then that's my point.
[1:15:41.000 --> 1:15:47.000]  This shows that this broadcast and all of the great listeners and what we've done has
[1:15:47.000 --> 1:15:51.000]  caused a major shift to where these guys have got to finally tell the truth.
[1:15:51.000 --> 1:15:53.000]  Limbaugh is highly hyper intelligent.
[1:15:53.000 --> 1:15:57.000]  He knew this 20 years ago and CIA, William F. Buckley put him in charge.
[1:15:57.000 --> 1:15:59.000]  So yes, great point.
[1:15:59.000 --> 1:16:05.000]  My, Alex Jones here with urgent information concerning trendsresearch.com.
[1:16:05.000 --> 1:16:10.000]  The Trends Journal distills the voluminous ongoing research of the Trends Research Institute
[1:16:10.000 --> 1:16:15.000]  into a concise, readily accessible form by tracking 300 separately defined domestic
[1:16:15.000 --> 1:16:16.000]  international trends.
[1:16:16.000 --> 1:16:21.000]  The Trends Journal establishes the connections that others fail to see or misinterpret.
[1:16:21.000 --> 1:16:26.000]  Gerald Solente's Trends Journal allows you to anticipate change, recognize the implications,
[1:16:26.000 --> 1:16:28.000]  and take protective strategies.
[1:16:28.000 --> 1:16:33.000]  Individual readers from every walk of life can put the Trends Journal Trends forecast
[1:16:33.000 --> 1:16:36.000]  and Trends analysis to practical use.
[1:16:36.000 --> 1:16:39.000]  Extra information to keep you well informed throughout the year.
[1:16:39.000 --> 1:16:43.000]  When any current event of major social economic or political significance occurs,
[1:16:43.000 --> 1:16:46.000]  Trends Journal notifies its subscribers of their implications.
[1:16:46.000 --> 1:16:51.000]  When you subscribe to the Trends Journal, you'll also receive Trends Alerts.
[1:16:51.000 --> 1:16:53.000]  Visit TrendsResearch.com today.
[1:16:53.000 --> 1:16:55.000]  That's TrendsResearch.com.
[1:16:55.000 --> 1:16:57.000]  Subscribe to the Trends Journal.
[1:16:57.000 --> 1:17:00.000]  This information is too important to wait.
[1:17:00.000 --> 1:17:04.000]  This is Alex Jones with five good reasons you should consider buying a solar power generator.
[1:17:04.000 --> 1:17:09.000]  Number one, new climate legislation could easily double or triple your electric bill.
[1:17:09.000 --> 1:17:14.000]  Number two, our new energies are wants to control how much power your electric company allows you to have.
[1:17:14.000 --> 1:17:20.000]  It's true, total government control of electricity in the name of smart grid technology is coming.
[1:17:20.000 --> 1:17:24.000]  Number three, in some areas of the country, the power grid is dangerously overloaded.
[1:17:24.000 --> 1:17:28.000]  And now, new socialist legislation is only compounding the problem.
[1:17:28.000 --> 1:17:32.000]  Number four, dangerous weather is always a threat to local grids.
[1:17:32.000 --> 1:17:35.000]  Every year, thousands of families lose their power from weather-related onages.
[1:17:35.000 --> 1:17:40.000]  Number five, a solar power generator provides powerful backup insurance and peace of mind.
[1:17:40.000 --> 1:17:45.000]  Folks, I really believe in the solar power generators offered by Solutions from Science, one of my oldest sponsors.
[1:17:45.000 --> 1:17:49.000]  You can get more information at www.mysolarbackup.com.
[1:17:49.000 --> 1:17:51.000]  That's mysolarbackup.com.
[1:17:51.000 --> 1:17:53.000]  Remember, the government doesn't own the sun.
[1:17:53.000 --> 1:17:59.000]  So go to mysolarbackup.com or call 1-877-327-0365.
[1:17:59.000 --> 1:18:03.000]  Hi folks, this is Alex Jones asking you for a minute of your time to tell you about soap.
[1:18:03.000 --> 1:18:07.000]  Not detergents, but good old-fashioned pure soap made by the Calvin soap company,
[1:18:07.000 --> 1:18:10.000]  a family-owned and operated American company.
[1:18:10.000 --> 1:18:14.000]  My family, staff, friends, and radio listeners are constantly telling me
[1:18:14.000 --> 1:18:17.000]  how much they love these products for bath, air, laundry, and dishes.
[1:18:17.000 --> 1:18:22.000]  There is nothing like these factory-direct, big-money-saving, triple-concentrated soaps anywhere.
[1:18:22.000 --> 1:18:27.000]  Get a free, detailed catalog by calling 800-340-7091
[1:18:27.000 --> 1:18:31.000]  or see them online at 5starsoap.com or infowars.com.
[1:18:31.000 --> 1:18:35.000]  Let's talk to the owner of 5-star soap, Marty Schachter, and see what he has to say.
[1:18:35.000 --> 1:18:40.000]  As founder and owner for over 63 years, people keep asking me,
[1:18:40.000 --> 1:18:42.000]  how's business?
[1:18:42.000 --> 1:18:46.000]  I'm happy to say our business is going down the drain.
[1:18:46.000 --> 1:18:51.000]  Call us at 1-800-340-7091
[1:18:51.000 --> 1:18:55.000]  or visit our website, 5starsoap.com
[1:18:55.000 --> 1:18:58.000]  for buying a one to two-month soap sampler.
[1:18:58.000 --> 1:18:59.000]  Thank you.
[1:18:59.000 --> 1:19:03.000]  Let me tell you a little bit about one of our great sponsors, HomeGain.com.
[1:19:03.000 --> 1:19:07.000]  This is the place to get you started buying or selling a home, finding a realtor,
[1:19:07.000 --> 1:19:09.000]  and getting any real estate questions answered.
[1:19:09.000 --> 1:19:13.000]  Go to homegain.com and see what I'm talking about.
[1:19:13.000 --> 1:19:16.000]  All you need to do is type in your home address
[1:19:16.000 --> 1:19:20.000]  and you will get an instant free estimate of your home's value online.
[1:19:20.000 --> 1:19:23.000]  This is a great way to be able to monitor the value of your home,
[1:19:23.000 --> 1:19:25.000]  and again, it's absolutely free.
[1:19:25.000 --> 1:19:27.000]  There are tons of tools to help you.
[1:19:27.000 --> 1:19:31.000]  For instance, if you want to remodel your home, go to homegain.com.
[1:19:31.000 --> 1:19:35.000]  Use their home sale maximizer to help you determine which home improvements
[1:19:35.000 --> 1:19:38.000]  and most increase your home's value before you put it on the market.
[1:19:38.000 --> 1:19:41.000]  For 10 years, these folks have been helping home sellers and buyers.
[1:19:41.000 --> 1:19:44.000]  Visit their link at infowars.com.
[1:19:44.000 --> 1:19:49.000]  Look for Max, the orange home game gorilla, to help you with any real estate needs you might have.
[1:19:49.000 --> 1:19:52.000]  You'll love this site. It's homegain.com.
[1:19:52.000 --> 1:19:55.000]  H-O-M-E-G-A-I-N.com
[1:19:55.000 --> 1:20:01.000]  Check them out today.
[1:20:01.000 --> 1:20:04.000]  Coast to coast, direct from Austin.
[1:20:04.000 --> 1:20:09.000]  You're listening to the Alex Jones Broadcasting Network.
[1:20:16.000 --> 1:20:20.000]  We now take you live to the Central Texas Command Center
[1:20:20.000 --> 1:20:25.000]  in the heart of the Resistance. You're listening to the Alex Jones show.
[1:20:30.000 --> 1:20:34.000]  Okay, I want to go back to your calls, but first I want to shift gears into another subject.
[1:20:34.000 --> 1:20:36.000]  We've already talked some about this.
[1:20:36.000 --> 1:20:38.000]  This is multifaceted.
[1:20:38.000 --> 1:20:45.000]  Bram Resnick on News 12 out of Phoenix talked to Pinal County Sheriff Paul Babiu,
[1:20:45.000 --> 1:20:49.000]  who we interviewed a few weeks ago, and was demonizing him.
[1:20:49.000 --> 1:20:53.000]  It became national news that he's done hundreds of radio interviews,
[1:20:53.000 --> 1:20:59.000]  but he went on some show connected to White Supremacist or something
[1:20:59.000 --> 1:21:01.000]  called the political cesspool.
[1:21:01.000 --> 1:21:04.000]  And again, I don't know the show, so I can't really speak to it.
[1:21:04.000 --> 1:21:08.000]  I don't want to talk about a show that I've never heard and have no knowledge of,
[1:21:08.000 --> 1:21:12.000]  but that's what the media said, but you can't believe anything they say, so I don't know if that's true.
[1:21:12.000 --> 1:21:16.000]  The point is they were demonizing him for doing the show when he's done hundreds of shows.
[1:21:16.000 --> 1:21:22.000]  They were demonizing Sheriff Joe Arpaio in the county that Phoenix is in
[1:21:22.000 --> 1:21:25.000]  at a big meet and greet with photos with hundreds of people,
[1:21:25.000 --> 1:21:28.000]  some reported White Supremacist he posed with.
[1:21:28.000 --> 1:21:30.000]  I mean, you got to love that.
[1:21:30.000 --> 1:21:36.000]  That's like Ron Paul one time at a campaign event posed with some White Supremacist.
[1:21:36.000 --> 1:21:40.000]  He didn't know that, but that's how they use the race card.
[1:21:40.000 --> 1:21:43.000]  That's how they manipulate this to demonize somebody.
[1:21:43.000 --> 1:21:49.000]  But what I loved about BABU, we have the full 12 minute interview linked up at infoawards.com
[1:21:49.000 --> 1:21:52.000]  or you can go to Pinal County Sheriff Obama near borderline treason,
[1:21:52.000 --> 1:21:57.000]  just search that term at Arizona Central and you'll find the full interview.
[1:21:57.000 --> 1:22:03.000]  They kept attacking him over and over and over again and he didn't back off.
[1:22:03.000 --> 1:22:04.000]  He didn't apologize.
[1:22:04.000 --> 1:22:10.000]  He didn't let them have the moral high ground because that's what these social engineers do.
[1:22:10.000 --> 1:22:14.000]  They sit there like a teacher and like you're a bad child and they said, you did this.
[1:22:14.000 --> 1:22:16.000]  You did that.
[1:22:16.000 --> 1:22:21.000]  You went on Alex Jones' show and they mixed together in the 12 minute interview.
[1:22:21.000 --> 1:22:25.000]  They bring me up over and over and we're going to play a short clip in a moment.
[1:22:25.000 --> 1:22:28.000]  And they say, you went on a White Supremacist show.
[1:22:28.000 --> 1:22:33.000]  You went on Alex Jones' show when the guy is talking about another show,
[1:22:33.000 --> 1:22:37.000]  but then he brings my name in.
[1:22:37.000 --> 1:22:43.000]  And so the way that people receive this on the web and in the comments on the news story,
[1:22:43.000 --> 1:22:46.000]  and Kurt Nemo called me Friday and said, you want me to write about this?
[1:22:46.000 --> 1:22:52.000]  And I said, I don't care what some Arizona Republic or Arizona Central or News 12 says about me.
[1:22:52.000 --> 1:22:54.000]  They're not even worth responding to.
[1:22:54.000 --> 1:22:58.000]  But the more I thought about it, it became quite a fracas on the Internet
[1:22:58.000 --> 1:23:02.000]  because people took it as if he was saying I was a White Supremacist
[1:23:02.000 --> 1:23:04.000]  and that's how it was meant to be taken.
[1:23:04.000 --> 1:23:07.000]  So this guy is very deceptive in the interview.
[1:23:07.000 --> 1:23:13.000]  But what I love is that the sheriff doesn't throw me under the bus and just says,
[1:23:13.000 --> 1:23:16.000]  look, I don't agree with those views on 9-11 Truth,
[1:23:16.000 --> 1:23:21.000]  but I have a right to say what I want and go on what shows I want.
[1:23:21.000 --> 1:23:24.000]  And then he says, well, you said Obama's borderline treason.
[1:23:24.000 --> 1:23:26.000]  And he says, well, I'm a sheriff.
[1:23:26.000 --> 1:23:29.000]  I'm elected by the people and wearing my sheriff hat.
[1:23:29.000 --> 1:23:33.000]  I'm allowed to do that because the guy brought up, well, you're in the National Guard as well.
[1:23:33.000 --> 1:23:35.000]  You might get in trouble.
[1:23:35.000 --> 1:23:37.000]  So the message here is don't have free speech.
[1:23:37.000 --> 1:23:38.000]  Don't criticize Obama.
[1:23:38.000 --> 1:23:40.000]  But wait a minute.
[1:23:40.000 --> 1:23:45.000]  Obama, and this was actually brought up in another clip on the show.
[1:23:45.000 --> 1:23:49.000]  Senator Kyle was in a meeting with Obama and Obama said,
[1:23:49.000 --> 1:23:51.000]  I want the crisis to get worse on the border.
[1:23:51.000 --> 1:23:54.000]  I want to use that to pass amnesty.
[1:23:54.000 --> 1:24:00.000]  And I went on to say that's treason for the president to side with the foreign power.
[1:24:00.000 --> 1:24:03.000]  So here they are involved in the treason.
[1:24:03.000 --> 1:24:06.000]  We're exposing it and they just throw out, oh, you're a racist.
[1:24:06.000 --> 1:24:11.000]  And the ADL says, Alex Jones makes this other show look like George Will.
[1:24:11.000 --> 1:24:15.000]  I mean, Alex Jones, why you think the white supremacists are bad?
[1:24:15.000 --> 1:24:19.000]  Why, Alex Jones is even worse.
[1:24:19.000 --> 1:24:21.000]  Who is the ADL?
[1:24:21.000 --> 1:24:25.000]  Well, they were convicted over a decade ago of spying on people and stealing police files.
[1:24:25.000 --> 1:24:30.000]  They're admitted, registered, you know, power of a foreign country.
[1:24:30.000 --> 1:24:34.000]  And I don't sit up here and attack Israel on my show, but the point is,
[1:24:34.000 --> 1:24:40.000]  the ADL is part of APAC and they're here trying to force their political will on America.
[1:24:40.000 --> 1:24:44.000]  And I'm against that when Russia does it or China or Israel or England.
[1:24:44.000 --> 1:24:46.000]  And I've had enough of that.
[1:24:46.000 --> 1:24:51.000]  So let's go ahead and play this clip where the ADL, why they're God,
[1:24:51.000 --> 1:24:55.000]  and they say Alex Jones is bad because he doesn't want open borders
[1:24:55.000 --> 1:24:59.000]  and he doesn't want government healthcare and he doesn't want to turn our guns in.
[1:24:59.000 --> 1:25:02.000]  Man, he's the worst thing in the world.
[1:25:02.000 --> 1:25:04.000]  And they list me as the worst.
[1:25:04.000 --> 1:25:06.000]  I am just as just so horrible.
[1:25:06.000 --> 1:25:09.000]  It's just terrible.
[1:25:09.000 --> 1:25:12.000]  But they can't ever say I'm even involved in race issues.
[1:25:12.000 --> 1:25:15.000]  I'm involved in the sovereignty of this country.
[1:25:15.000 --> 1:25:16.000]  So here's the clip.
[1:25:16.000 --> 1:25:22.000]  They said Alex Jones makes the political cesspool guys look like George F. Will.
[1:25:22.000 --> 1:25:25.000]  George, and we heard those guys.
[1:25:25.000 --> 1:25:27.000]  These are white supremacists.
[1:25:27.000 --> 1:25:29.000]  So a white supremacist radio program.
[1:25:29.000 --> 1:25:34.000]  A political extremist who believes President Bush was responsible for September 11th
[1:25:34.000 --> 1:25:37.000]  and the deaths of hundreds of your fellow first responders.
[1:25:37.000 --> 1:25:42.000]  That doesn't change how I feel in my statements and what goes on with me.
[1:25:42.000 --> 1:25:45.000]  Here, Sheriff Joe, I was talking to Sheriff Joe yesterday.
[1:25:45.000 --> 1:25:49.000]  He goes, some people came up and took pictures with me who are white supremacists.
[1:25:49.000 --> 1:25:51.000]  It doesn't make me a white supremacist.
[1:25:51.000 --> 1:25:53.000]  It doesn't make me a racist.
[1:25:53.000 --> 1:25:56.000]  There are questions about why Sheriff are piled today.
[1:25:56.000 --> 1:25:58.000]  Let's put up another bite from the Alex Jones show.
[1:25:58.000 --> 1:26:02.000]  He was just stuck on this high treason charge against the president.
[1:26:02.000 --> 1:26:04.000]  Here was your response.
[1:26:04.000 --> 1:26:09.000]  What's so shocking is the president, our own government, stands against us
[1:26:09.000 --> 1:26:12.000]  and sides with a foreign leader.
