[00:00.000 --> 00:08.000]  From his Central Texas Command Center deep behind enemy lines, the Information War continues.
[01:06:41.000 --> 01:06:43.000]  They're not going to give up without a fight.
[01:06:43.000 --> 01:06:46.000]  And so that's why we're here speaking out against them.
[01:06:46.000 --> 01:06:48.000]  But let's continue with your phone calls.
[01:06:48.000 --> 01:06:51.000]  The toll-free number to join us, 888-201-2244.
[01:06:51.000 --> 01:06:55.000]  Let's talk to Cliff in Colorado. You're on the air, Cliff.
[01:06:55.000 --> 01:06:57.000]  Thanks for taking my call.
[01:06:57.000 --> 01:07:05.000]  The same old blame it on the immigrant distraction has always been an obsession of the reactionary racist nativist no thinkers on the far right.
[01:07:05.000 --> 01:07:10.000]  This fascism from the gutter that the New World Order thrives on.
[01:07:10.000 --> 01:07:17.000]  To claim one as a Christian and support roundups of fellow human beings based on their birth in a neighbor nation.
[01:07:17.000 --> 01:07:19.000]  That's hypocrisy on a biblical level.
[01:07:19.000 --> 01:07:21.000]  Well, that's a complete lie, Cliff.
[01:07:21.000 --> 01:07:24.000]  Well, I mean, you had just because you said it.
[01:07:24.000 --> 01:07:29.000]  Okay, Cliff, you're dressed in Colorado right now in a Big Bird outfit.
[01:07:29.000 --> 01:07:34.000]  You're sitting there in a Big Bird suit playing with the Lucky Charms elf.
[01:07:34.000 --> 01:07:39.000]  That's not true either. That's not true either, Cliff, but I can say it.
[01:07:39.000 --> 01:07:41.000]  Hey, you had a magic carpet, Cliff.
[01:07:41.000 --> 01:07:46.000]  You flew to Saturn last night and had a hamburger and then you came back to Colorado.
[01:07:46.000 --> 01:07:48.000]  Of course, that's not true either, Cliff.
[01:07:48.000 --> 01:07:51.000]  What you said is not true.
[01:07:51.000 --> 01:07:54.000]  What you just said to me, I've read the Arizona bill.
[01:07:54.000 --> 01:08:01.000]  It says upon first contact for some other issue, speeding, drunk driving, domestic dispute, whatever.
[01:08:01.000 --> 01:08:05.000]  The police will ask what they ask a citizen. I want to see your license.
[01:08:05.000 --> 01:08:07.000]  And when they're an illegal alien, they're going to be taken to ICE.
[01:08:07.000 --> 01:08:10.000]  Do you know what happens in Mexico if you're an illegal alien?
[01:08:10.000 --> 01:08:13.000]  In some cases, years of forced labor. I'm against that.
[01:08:13.000 --> 01:08:15.000]  You know what happens to stupid college kids?
[01:08:15.000 --> 01:08:21.000]  People send down there for their graduation from high school where they get arrested for no reason and shook down.
[01:08:21.000 --> 01:08:26.000]  I've been shook down by Mexican military and Mexican police in my trips to Mexico.
[01:08:26.000 --> 01:08:29.000]  The United States is the most open free country in the world.
[01:08:29.000 --> 01:08:32.000]  Our country is the most colorblind country in the world.
[01:08:32.000 --> 01:08:34.000]  We've been taught this fake political correct guilt.
[01:08:34.000 --> 01:08:37.000]  There have been over 24,000. I kept saying 22,000.
[01:08:37.000 --> 01:08:39.000]  That was a six month old or so number.
[01:08:39.000 --> 01:08:42.000]  It's over 24,000 deaths in Mexico.
[01:08:42.000 --> 01:08:44.000]  Most of them on the border.
[01:08:44.000 --> 01:08:45.000]  It's completely collapsing.
[01:08:45.000 --> 01:08:52.000]  Kidnapping capital of North America is now Mexico City A and Southern Arizona B.
[01:08:52.000 --> 01:08:54.000]  Texas is number five now.
[01:08:54.000 --> 01:08:59.000]  Do you understand how serious this is, the rocket attacks, the murders, the police being killed,
[01:08:59.000 --> 01:09:07.000]  and that when the illegals get up here, free health care, free, you have their baby, their citizens, free everything.
[01:09:07.000 --> 01:09:12.000]  And then the government is there to get these people as a voting block to vote against the Second Amendment.
[01:09:12.000 --> 01:09:16.000]  The globalist, Cliff, the New World Order that's launching wars.
[01:09:16.000 --> 01:09:19.000]  Look, Cliff, I'm going to put Cliff on hold and then I'm going to come back to him in a moment.
[01:09:19.000 --> 01:09:21.000]  But I'm going to go ahead and rant at you.
[01:09:21.000 --> 01:09:24.000]  Cliff, I look at an issue and I think what's justice?
[01:09:24.000 --> 01:09:28.000]  Well, I don't smoke marijuana, but I know that George Washington grew it and did smoke it.
[01:09:28.000 --> 01:09:36.000]  And I know that most varieties of it don't have THC and are great for a cotton substitute and are a great crop.
[01:09:36.000 --> 01:09:37.000]  Anybody can grow.
[01:09:37.000 --> 01:09:43.000]  And I know that it was banned so that Dupont and Dow Chemical would not have competition against polyester.
[01:09:43.000 --> 01:09:47.000]  So I am for decriminalization of marijuana justice.
[01:09:47.000 --> 01:09:52.000]  I'm against an attack on Iran because it's all a big setup and our government's overthrown them several times
[01:09:52.000 --> 01:09:57.000]  and they don't have nuclear weapons just like Iraq didn't and the lies about WMDs.
[01:09:57.000 --> 01:09:58.000]  I'm against it.
[01:09:58.000 --> 01:09:59.000]  Okay.
[01:09:59.000 --> 01:10:01.000]  I'm for the Second Amendment.
[01:10:01.000 --> 01:10:02.000]  The globalists are against it.
[01:10:02.000 --> 01:10:04.000]  I'm against the Baker bailout.
[01:10:04.000 --> 01:10:05.000]  The globalists are for it.
[01:10:05.000 --> 01:10:07.000]  The globalists are for open borders.
[01:10:07.000 --> 01:10:14.000]  Have you read the CFR document three years ago where they said the North American Union will be founded by amnesty?
[01:10:14.000 --> 01:10:19.000]  Have you read the amnesty bills where they let felons, aggravated felons, be legalized?
[01:10:19.000 --> 01:10:21.000]  I mean, do you know the truth?
[01:10:21.000 --> 01:10:32.000]  Do you know California just told its state employees they're going from average of $24 an hour to $7.25 an hour minimum wage, federal minimum wage?
[01:10:32.000 --> 01:10:40.000]  Do you understand that all of this, we are, Bloomberg reports, 46 states bankrupt or going bankrupt?
[01:10:40.000 --> 01:10:47.000]  Do you understand one of the biggest costs after the Baker bailout corporate welfare and the wars, which I'm against, are the illegal aliens?
[01:10:47.000 --> 01:10:50.000]  You see, if the globalists are for it, I'm against it.
[01:10:50.000 --> 01:10:51.000]  It's real simple.
[01:10:51.000 --> 01:10:53.000]  I'm against the New World Order, Cliff.
[01:10:53.000 --> 01:10:54.000]  Okay.
[01:10:54.000 --> 01:10:59.000]  Our country has over a million legal people come in and then become citizens every year.
[01:10:59.000 --> 01:11:01.000]  We got over three million illegals, Cliff.
[01:11:01.000 --> 01:11:03.000]  Mexico's a failed state, Cliff.
[01:11:03.000 --> 01:11:05.000]  It's collapsed, Cliff.
[01:11:05.000 --> 01:11:06.000]  Okay.
[01:11:06.000 --> 01:11:08.000]  Nobody's going to have roundups of brown people, Cliff.
[01:11:08.000 --> 01:11:09.000]  Okay.
[01:11:09.000 --> 01:11:14.000]  When they arrest illegals, they're going to be brought to the feds instead of them just being released.
[01:11:14.000 --> 01:11:17.000]  Do you know about all the crime, the rapes, the murders, Cliff?
[01:11:17.000 --> 01:11:24.000]  Do you know any criminal in Mexico fleeing justice just comes up here and uses whatever fake name they want, Cliff?
[01:11:24.000 --> 01:11:28.000]  But I need to thumb scan if I want to go in a state park in California now.
[01:11:28.000 --> 01:11:30.000]  I mean, don't you get it, Cliff?
[01:11:30.000 --> 01:11:32.000]  You know, again, I'll tell you the story two years ago.
[01:11:32.000 --> 01:11:33.000]  I pull up at the office.
[01:11:33.000 --> 01:11:35.000]  My IT guy is being arrested.
[01:11:35.000 --> 01:11:36.000]  I get out.
[01:11:36.000 --> 01:11:38.000]  The cops bow up and say, what do you want?
[01:11:38.000 --> 01:11:39.000]  I said, well, I work here.
[01:11:39.000 --> 01:11:41.000]  And they said, oh, you're Alex Jones.
[01:11:41.000 --> 01:11:44.000]  And I said, why are you arresting him, expired driver's license?
[01:11:44.000 --> 01:11:46.000]  I said, if he was an illegal alien, you'd let him go.
[01:11:46.000 --> 01:11:48.000]  And the cops, one of them was high ranking.
[01:11:48.000 --> 01:11:49.000]  He goes, you know, Alex, you're right.
[01:11:49.000 --> 01:11:53.000]  And we don't like it, but we're ordered to release him because the judges just let him go.
[01:11:53.000 --> 01:11:54.000]  Okay.
[01:11:54.000 --> 01:11:55.000]  That's wrong.
[01:11:55.000 --> 01:11:56.000]  That's discriminatory.
[01:11:56.000 --> 01:12:02.000]  And by the way, a lot of people in Mexico on record, Mechiloraza think the Southwest belongs to Mexico.
[01:12:02.000 --> 01:12:07.000]  When I was in high school, I was taught at Anderson High that Texas belongs to Mexico.
[01:12:07.000 --> 01:12:12.000]  And my forefathers that fought for this state sovereignty were racist scum.
[01:12:12.000 --> 01:12:13.000]  And that's all a lie.
[01:12:13.000 --> 01:12:16.000]  When over a third of the people that fought for Texas were Hispanic.
[01:12:16.000 --> 01:12:18.000]  And the guy that wrote the Constitution was Hispanic.
[01:12:18.000 --> 01:12:19.000]  They've stolen your history.
[01:12:19.000 --> 01:12:21.000]  They've lied to you, buddy boy.
[01:12:21.000 --> 01:12:22.000]  Now go ahead, Cliff.
[01:12:22.000 --> 01:12:24.000]  You got a minute.
[01:12:24.000 --> 01:12:31.000]  Well, the 10 city concentration camps suggested by Rob Redding on your program is disgusting.
[01:12:31.000 --> 01:12:38.000]  And I think the increased police state tactics, whether by the feds or the states, is going in the wrong direction.
[01:12:38.000 --> 01:12:40.000]  The real criminals are on Wall Street.
[01:12:40.000 --> 01:12:44.000]  I mean, you know that Washington, D.C. in corporate boardrooms.
[01:12:44.000 --> 01:12:45.000]  Oh, really?
[01:12:45.000 --> 01:12:46.000]  Oh, Cliff, hold on.
[01:12:46.000 --> 01:12:48.000]  Cliff, Cliff, Cliff, Cliff.
[01:12:48.000 --> 01:12:51.000]  Have you gone to the Mechiloraza funding board?
[01:12:51.000 --> 01:12:55.000]  Over 300 Fortune 500 fund the daylights out of it.
[01:12:55.000 --> 01:12:59.000]  All the big foundations, all the big universities, 800 plus sanctuary cities.
[01:12:59.000 --> 01:13:02.000]  The man is for getting rid of our border.
[01:13:02.000 --> 01:13:03.000]  Because let me tell you something.
[01:13:03.000 --> 01:13:06.000]  When they get rid of our republic, which don't worry, it's probably going to happen.
[01:13:06.000 --> 01:13:13.000]  When they get rid of it and they get rid of the dollars, the World Reserve currency, your life and my life as we know it is over.
[01:13:13.000 --> 01:13:20.000]  Those very Wall Street trucks that are overthrowing our country in a corporate takeover, I've got their SPP documents.
[01:13:20.000 --> 01:13:23.000]  Cliff, I actually sit around reading thousands of pages of documents.
[01:13:23.000 --> 01:13:25.000]  It's in my film Endgame.
[01:13:25.000 --> 01:13:32.000]  What is the Endgame.com has an online bibliography for it where you can read where the North American Union says they want open borders.
[01:13:32.000 --> 01:13:36.000]  Wall Street wants to gut this country.
[01:13:36.000 --> 01:13:38.000]  Don't you understand?
[01:13:38.000 --> 01:13:41.000]  I take moral stances against the globalist.
[01:13:41.000 --> 01:13:43.000]  Cliff, you got anything else?
[01:13:43.000 --> 01:13:46.000]  Well, I just did immigrant bashing.
[01:13:46.000 --> 01:13:52.000]  It's just like attacking the so-called mosquito welfare parasites instead of the vampire's own society.
[01:13:52.000 --> 01:13:56.000]  You know what? The welfare people are Wrenfield.
[01:13:56.000 --> 01:13:59.000]  You ever read Count Dracula, Bram Stoker's?
[01:13:59.000 --> 01:14:01.000]  You ever read it? You ever read it?
[01:14:01.000 --> 01:14:02.000]  No.
[01:14:02.000 --> 01:14:04.000]  Okay, you go read it.
[01:14:04.000 --> 01:14:07.000]  They're Wrenfield. They're slaves to this.
[01:14:07.000 --> 01:14:13.000]  They're being used as the modern slave class.
[01:14:13.000 --> 01:14:16.000]  Don't you understand?
[01:14:16.000 --> 01:14:22.000]  Let him go. I'm done with him. Okay?
[01:14:22.000 --> 01:14:24.000]  I'm done. Look, we're cooked.
[01:14:24.000 --> 01:14:26.000]  There's probably no way to fix it, okay?
[01:14:26.000 --> 01:14:28.000]  And don't worry, we're going to be just totally overrun.
[01:14:28.000 --> 01:14:30.000]  The country's going to collapse.
[01:14:30.000 --> 01:14:32.000]  These illegal aliens lobby for socialism.
[01:14:32.000 --> 01:14:37.000]  Have you been to one of their stinking rallies when they're wearing Shegwavara and hammer and sickle signs everywhere?
[01:14:37.000 --> 01:14:39.000]  Do you understand that's all funded by the banks?
[01:14:39.000 --> 01:14:44.000]  They want to socialize loss and privatize profit.
[01:14:44.000 --> 01:14:51.000]  Do you understand that they're using this to take over our country?
[01:14:51.000 --> 01:14:53.000]  Do you understand that?
[01:14:53.000 --> 01:15:02.000]  Do you understand the key in Europe and the key here is open borders to bring people in to bankrupt the governments to the bankers?
[01:15:02.000 --> 01:15:08.000]  It is elementary. It is so simple. It is stated.
[01:15:08.000 --> 01:15:13.000]  It is stated, Cliff, that that is the plan.
[01:15:13.000 --> 01:15:16.000]  Do you understand we're bankrupt?
[01:15:16.000 --> 01:15:19.000]  Do you understand there's no such thing as a free lunch?
[01:15:19.000 --> 01:15:21.000]  Do you understand that?
[01:15:21.000 --> 01:15:23.000]  I cannot believe the ignorance level.
[01:15:23.000 --> 01:15:25.000]  I'm sorry I spent so long with that last call.
[01:15:25.000 --> 01:15:28.000]  We're going to try to hurry through your calls in the next segment.
[01:15:28.000 --> 01:15:31.000]  It's just so frustrating.
[01:15:31.000 --> 01:15:34.000]  I mean, holy mackerel, ladies and gentlemen.
[01:15:34.000 --> 01:15:36.000]  These illegal alien groups.
[01:15:36.000 --> 01:15:38.000]  I mean, I've read their literature. I know what they're for.
[01:15:38.000 --> 01:15:40.000]  They're funded by the big banks.
[01:15:40.000 --> 01:15:42.000]  They have no idea about freedom.
[01:15:42.000 --> 01:15:45.000]  Okay, I'm trying my best to reach out to those groups.
[01:15:45.000 --> 01:15:48.000]  I want them to have a good life, but they cannot have my private property.
[01:15:48.000 --> 01:15:50.000]  They cannot have my guns.
[01:15:50.000 --> 01:16:16.000]  I'm not going to pay for them to have all their free health care.
[01:16:16.000 --> 01:16:21.000]  This is a great way to be able to monitor the value of your home, and again, it's absolutely free.
[01:16:21.000 --> 01:16:23.000]  There are tons of tools to help you.
[01:16:23.000 --> 01:16:27.000]  For instance, if you want to remodel your home, go to homegain.com.
[01:16:27.000 --> 01:16:34.000]  Use their home sale maximizer to help you determine which home improvements can most increase your home's value before you put it on the market.
[01:16:34.000 --> 01:16:37.000]  For 10 years, these folks have been helping home sellers and buyers.
[01:16:37.000 --> 01:16:40.000]  Visit their link at infowars.com.
[01:16:40.000 --> 01:16:45.000]  Look for Max, the orange homegain gorilla, to help you with any real estate needs you might have.
[01:16:45.000 --> 01:16:48.000]  You'll love this site. It's homegain.com.
[01:16:48.000 --> 01:16:54.000]  H-O-M-E-G-A-I-N.com. Check them out today.
[01:16:54.000 --> 01:16:56.000]  Listen up, folks. This is important.
[01:16:56.000 --> 01:16:57.000]  Alex Jones here.
[01:16:57.000 --> 01:16:59.000]  Now you can get free shipping on the storeable.
[01:16:59.000 --> 01:17:03.000]  Easy to fix delicious food from eFoodsDirect.com.
[01:17:03.000 --> 01:17:08.000]  From July 4th through July 14th, we have looming evacuations in the Southeast,
[01:17:08.000 --> 01:17:11.000]  unemployment insurance running out, and predictions of huge inflation.
[01:17:11.000 --> 01:17:13.000]  So we all need to get as much food as we can.
[01:17:13.000 --> 01:17:16.000]  Every one of you needs to buy as much storeable food as possible.
[01:17:16.000 --> 01:17:19.000]  This is the perfect time to do just that with eFoodsDirect
[01:17:19.000 --> 01:17:22.000]  and take advantage of their free shipping special.
[01:17:22.000 --> 01:17:26.000]  When you order from eFoodsDirect.com from July 4th through July 14th,
[01:17:26.000 --> 01:17:28.000]  every dollar you spend will buy the food,
[01:17:28.000 --> 01:17:32.000]  and eFoodsDirect will pay for the shipping in the continental United States.
[01:17:32.000 --> 01:17:37.000]  This is Alex Jones wishing you and your family true independence this 4th of July,
[01:17:37.000 --> 01:17:42.000]  with great food and free shipping through July 14th from eFoodsDirect.com.
[01:17:42.000 --> 01:17:48.000]  You can order on the website eFoodsDirect.com or simply call 800-409-5633.
[01:17:48.000 --> 01:17:50.000]  That's 800-409-5633.
[01:17:50.000 --> 01:17:54.000]  Or on the web at eFoodsDirect.com forward slash ship free.
[01:17:55.000 --> 01:17:59.000]  The fall of America and the western world is an all new 10 hour documentary
[01:17:59.000 --> 01:18:01.000]  and survival guide rolled into one.
[01:18:01.000 --> 01:18:05.000]  In this film you will see the reasons why our government is failing
[01:18:05.000 --> 01:18:07.000]  and what you can do to prepare.
[01:18:07.000 --> 01:18:13.000]  Featuring Dr. Paul Greg Roberts, Joseph Farah, David Ike, Naomi Wolf, G. Edward Griffin,
[01:18:13.000 --> 01:18:19.000]  Doug McIntyre, Mark Crispin Miller, Mickey Z, Doug Casey, David McElvaney,
[01:18:19.000 --> 01:18:21.000]  and myself Alex Jones.
[01:18:21.000 --> 01:18:26.000]  Protect yourself and get the tools you need to protect your family from these difficult times.
[01:18:26.000 --> 01:18:33.000]  The fall of America and the western world at www.thefallofamerica.net
[01:18:33.000 --> 01:18:36.000]  or click on the banners at infowars.com and prisonplanet.com.
[01:18:36.000 --> 01:18:41.000]  Again that websites www.thefallofamerica.net
[01:18:41.000 --> 01:18:45.000]  or call 800-655-1577.
[01:18:45.000 --> 01:19:14.000]  Prepare yourself and the ones you love today, fallofamerica.net
[01:19:15.000 --> 01:19:18.000]  In some areas of the country the power grid is dangerously overloaded
[01:19:18.000 --> 01:19:22.000]  and now new socialist legislation is only compounding the problem.
[01:19:22.000 --> 01:19:25.000]  Number four, dangerous weather is always a threat to local grids.
[01:19:25.000 --> 01:19:29.000]  Every year thousands of families lose their power from weather related onages.
[01:19:29.000 --> 01:19:34.000]  Number five, a solar power generator provides powerful backup insurance and peace of mind.
[01:19:34.000 --> 01:19:38.000]  Folks I really believe in the solar power generators offered by Solutions from Science,
[01:19:38.000 --> 01:19:39.000]  one of my old sponsors.
[01:19:39.000 --> 01:19:43.000]  You can get more information at www.mysolarbackup.com.
[01:19:43.000 --> 01:19:45.000]  That's www.mysolarbackup.com.
[01:19:45.000 --> 01:19:47.000]  Remember, the government doesn't own the sun.
[01:19:47.000 --> 01:19:55.000]  So go to www.mysolarbackup.com or call 1-877-327-0365.
[01:19:55.000 --> 01:19:59.000]  Coast to coast, direct from Austin.
[01:19:59.000 --> 01:20:04.000]  You're listening to the Alex Jones Broadcasting Network.
[01:20:04.000 --> 01:20:13.000]  Monday through Friday we go live at 11 a.m.
[01:20:13.000 --> 01:20:15.000]  Come back Sundays 4 to 6 p.m.
[01:20:15.000 --> 01:20:17.000]  Six days a week live.
[01:20:17.000 --> 01:20:21.000]  The websites are infowars.com and prisonplanet.com.
[01:20:21.000 --> 01:20:29.000]  Look, I'm against seizing 83 federal highways and giving them to British, Spanish,
[01:20:29.000 --> 01:20:34.000]  and Australian companies to put toll roads on them to loot our society.
[01:20:34.000 --> 01:20:36.000]  I'm against the fake drug war.
[01:20:36.000 --> 01:20:40.000]  I'm against the fact that over 4 million Americans are in prison, most of them nonviolent.
[01:20:40.000 --> 01:20:44.000]  I'm against the offshore Wall Street banks looting our country.
[01:20:44.000 --> 01:20:48.000]  And just during the break, I was watching Bill O'Reilly, a clip they showed me of him
[01:20:48.000 --> 01:20:52.000]  promoting open borders and amnesty.
[01:20:52.000 --> 01:20:54.000]  I mean, I'm not for it.
[01:20:54.000 --> 01:20:55.000]  Don't you understand that?
[01:20:55.000 --> 01:20:58.000]  Look, I'm not stupid, okay?
[01:20:58.000 --> 01:21:00.000]  I know about La Ricanquista.
[01:21:00.000 --> 01:21:02.000]  I know about La Infasora.
[01:21:02.000 --> 01:21:04.000]  I know all about it.
[01:21:04.000 --> 01:21:07.000]  I know that in Mexico, they lost these wars with the U.S.
[01:21:07.000 --> 01:21:12.000]  and they teach people down there that the U.S. belongs to Mexico,
[01:21:12.000 --> 01:21:15.000]  the Southwestern states from Texas to California.
[01:21:15.000 --> 01:21:17.000]  I mean, ladies and gentlemen, do you want to be kidnapped?
[01:21:17.000 --> 01:21:19.000]  Do you want your police chief to be shot?
[01:21:19.000 --> 01:21:20.000]  Do you want to...
[01:21:20.000 --> 01:21:22.000]  I mean, it is a failed state.
[01:21:22.000 --> 01:21:24.000]  Mexico is in flames.
[01:21:24.000 --> 01:21:26.000]  It's collapsing into the United States.
[01:21:26.000 --> 01:21:30.000]  It's like a house on fire and our house is next to it and our house is on fire.
[01:21:30.000 --> 01:21:32.000]  And Arizona and other states are saying,
[01:21:32.000 --> 01:21:34.000]  let's try to at least control the flames.
[01:21:34.000 --> 01:21:36.000]  And people say, don't be a racist.
[01:21:36.000 --> 01:21:37.000]  Don't control the flames.
[01:21:37.000 --> 01:21:39.000]  No country has borders this open.
[01:21:39.000 --> 01:21:41.000]  It's a disgusting joke.
[01:21:44.000 --> 01:21:46.000]  The country is going bankrupt.
[01:21:46.000 --> 01:21:49.000]  The government wants people on welfare to be dependent.
[01:21:49.000 --> 01:21:52.000]  And so when you talked about the vampires are on Wall Street, I agree.
[01:21:52.000 --> 01:21:54.000]  It's not free market.
[01:21:54.000 --> 01:21:55.000]  It's not even capitalism.
[01:21:55.000 --> 01:21:56.000]  It's just fraud.
[01:21:56.000 --> 01:22:01.000]  Madoff created a hundred and something billion in fake derivatives and fake investments.
[01:22:01.000 --> 01:22:05.000]  The Wall Street Journal and the Washington Post reported 600 trillion
[01:22:05.000 --> 01:22:09.000]  that J.P. Morgan Chase, Goldman Sachs, Bank of America and others have made.
[01:22:09.000 --> 01:22:11.000]  And they are for open borders.
[01:22:11.000 --> 01:22:13.000]  They are for dissolving this union.
[01:22:13.000 --> 01:22:18.000]  They are for dominating the government so they can use the government to lute you.
[01:22:19.000 --> 01:22:22.000]  It is so elementary, caller.
[01:22:22.000 --> 01:22:26.000]  It is so simple to understand this.
[01:22:26.000 --> 01:22:29.000]  Now, there are a lot of great people that come here from Mexico,
[01:22:29.000 --> 01:22:31.000]  hardworking good people, and they come here legally.
[01:22:31.000 --> 01:22:32.000]  That's fine.
[01:22:32.000 --> 01:22:37.000]  We have one of the most liberal citizens systems in the world.
[01:22:37.000 --> 01:22:40.000]  But we just can't have unlimited numbers in the countless videos
[01:22:40.000 --> 01:22:45.000]  of in Arizona and California of an auto repair shop has an American flag flying.
[01:22:45.000 --> 01:22:47.000]  The illegals are so angry about it.
[01:22:47.000 --> 01:22:51.000]  They pull it down and stomp on it or in San Francisco.
[01:22:51.000 --> 01:22:54.000]  And it turned out the kids, most of them were Hispanic.
[01:22:54.000 --> 01:22:57.000]  One of the six kids sent home, four were Hispanic.
[01:22:57.000 --> 01:23:01.000]  You can pull it up and they wore American flags, old Navy shirts,
[01:23:01.000 --> 01:23:04.000]  and said, we want to be Americans and they were suspended.
[01:23:04.000 --> 01:23:06.000]  They were sent home.
[01:23:06.000 --> 01:23:11.000]  You're not allowed to wear an American flag because these illegal aliens are threatened by it
[01:23:11.000 --> 01:23:14.000]  because they've been taught to hate this country.
[01:23:14.000 --> 01:23:17.000]  Look, we have armies to protect our borders,
[01:23:17.000 --> 01:23:20.000]  not to go kill Arabs 8,000 miles away.
[01:23:20.000 --> 01:23:25.000]  I mean, do you understand Mexico lost wars with the United States?
[01:23:25.000 --> 01:23:30.000]  Do you understand I had ancestors that fought and died for Texas?
[01:23:30.000 --> 01:23:32.000]  I mean, do you understand that?
[01:23:32.000 --> 01:23:36.000]  Do you understand Mexico is hateful of this country?
[01:23:36.000 --> 01:23:39.000]  They don't like this country, the government itself.
[01:23:39.000 --> 01:23:44.000]  You called Iran last year in the U.S. said, well, this belonged to Mexico anyways.
[01:23:44.000 --> 01:23:45.000]  No, it didn't.
[01:23:45.000 --> 01:23:50.000]  There's six flags over Texas because six different countries had it.
[01:23:50.000 --> 01:23:54.000]  There were the Spanish, there were the French.
[01:23:54.000 --> 01:24:00.000]  Mexico had all these different Austrian kings and Napoleon's cousin and all these people running it.
[01:24:00.000 --> 01:24:01.000]  It's a sick joke.
[01:24:01.000 --> 01:24:03.000]  Mexico once had Guatemala.
[01:24:03.000 --> 01:24:05.000]  Does that mean Guatemala belongs to Mexico?
[01:24:05.000 --> 01:24:09.000]  Mexico is a corrupt joke and I have allegiance to the Republic.
[01:24:09.000 --> 01:24:11.000]  I choose to be an American.
[01:24:11.000 --> 01:24:16.000]  I choose to stand for the Bill of Rights and Constitution that these globalist scumbags are against.
[01:24:16.000 --> 01:24:19.000]  You need to choose the side and decide what you're for.
[01:24:19.000 --> 01:24:21.000]  Listen, I could care less what color you are.
[01:24:21.000 --> 01:24:22.000]  You know what I love?
[01:24:22.000 --> 01:24:27.000]  When I have a movie showing or I go on an event or I go to a rally in Texas,
[01:24:27.000 --> 01:24:30.000]  more than half the people there that are supporters of my show.
[01:24:30.000 --> 01:24:31.000]  They're not fans.
[01:24:31.000 --> 01:24:32.000]  They're patriots.
[01:24:32.000 --> 01:24:33.000]  They're liberty lovers.
[01:24:33.000 --> 01:24:36.000]  They're Hispanic Americans and they're as red-blooded as it gets.
[01:24:36.000 --> 01:24:42.000]  And they're sick and tired of the media running a hoax saying that, you know, all Hispanics are for open borders.
[01:24:42.000 --> 01:24:44.000]  Go look at the Gallup polls.
[01:24:44.000 --> 01:24:46.000]  The lowest are in the 70s.
[01:24:46.000 --> 01:24:49.000]  The highest are right up at 90% of Hispanic Americans.
[01:24:49.000 --> 01:24:51.000]  Red-blooded patriots.
[01:24:51.000 --> 01:24:52.000]  And they know the truth.
[01:24:52.000 --> 01:24:53.000]  They're not stupid.
[01:24:53.000 --> 01:24:56.000]  They know illegal aliens are driving down their wages.
[01:24:56.000 --> 01:25:00.000]  They don't hate the illegal aliens, but they know they're being used as tools.
[01:25:00.000 --> 01:25:04.000]  They know that the vast majority of illegals vote for big government.
[01:25:04.000 --> 01:25:11.000]  Because big government's there giving them a free ride.
[01:25:11.000 --> 01:25:14.000]  And I'll tell you statistically, you can pull these numbers up.
[01:25:14.000 --> 01:25:18.000]  You know who the greatest per capita group who get congressional medal of valor,
[01:25:18.000 --> 01:25:20.000]  congressional medal of honor?
[01:25:20.000 --> 01:25:21.000]  Medals?
[01:25:21.000 --> 01:25:22.000]  They're Hispanic Americans.
[01:25:22.000 --> 01:25:23.000]  They could be Cuban.
[01:25:23.000 --> 01:25:24.000]  They could be Mexican.
[01:25:24.000 --> 01:25:25.000]  They could be Venezuelan.
[01:25:25.000 --> 01:25:26.000]  They could be Guatemalan.
[01:25:26.000 --> 01:25:29.000]  They are patriots and they understand what's going on.
[01:25:29.000 --> 01:25:32.000]  And the vast majority of Hispanics see right through this hoax.
[01:25:32.000 --> 01:25:37.000]  And so the Fortune 500 and the corporate media are funding giant La Raza Mecha meetings
[01:25:37.000 --> 01:25:38.000]  all over the country.
[01:25:38.000 --> 01:25:39.000]  They're in the public schools.
[01:25:39.000 --> 01:25:43.000]  When I went to Anderson High, I was taught in my history class,
[01:25:43.000 --> 01:25:45.000]  and I was taught in the art class.
[01:25:45.000 --> 01:25:48.000]  And they took us to a field trip to UT for an entire day.
[01:25:48.000 --> 01:25:50.000]  UT had us lunch, everything.
[01:25:50.000 --> 01:25:52.000]  And I was sitting there and they were saying,
[01:25:52.000 --> 01:25:53.000]  America's bad.
[01:25:53.000 --> 01:25:54.000]  The Southwest belongs to Mexico.
[01:25:54.000 --> 01:25:55.000]  America's evil.
[01:25:55.000 --> 01:25:58.000]  The Marines went down and took over Mexico City.
[01:25:58.000 --> 01:26:00.000]  All this baloney.
[01:26:00.000 --> 01:26:02.000]  And I know enough history to say, yeah,
[01:26:02.000 --> 01:26:06.000]  but Mexico attacked Oklahoma and then started pushing into the U.S.
[01:26:06.000 --> 01:26:08.000]  So the U.S. went down there and didn't keep Mexico.
[01:26:08.000 --> 01:26:09.000]  The U.S. pulled out.
[01:26:09.000 --> 01:26:11.000]  I mean, this is what's taught.
[01:26:11.000 --> 01:26:13.000]  Why do you think the federal government,
[01:26:13.000 --> 01:26:18.000]  the controls education is teaching people in public schools
[01:26:18.000 --> 01:26:20.000]  that the United States belongs to Mexico?
[01:26:20.000 --> 01:26:23.000]  Because the globalists aren't going to give the U.S. to Mexico.
[01:26:23.000 --> 01:26:25.000]  The big banks run Mexico.
