whisper_model_load: loading model from 'whisper.cpp/models/ggml-large.bin'
whisper_model_load: n_vocab       = 51865
[02:12:55.000 --> 02:12:59.000]   And finally, we we found out that it was to do with his heart.
[02:12:59.000 --> 02:13:02.000]   So you with mother's intuition said he was sick.
[02:13:02.000 --> 02:13:15.000]   It was proven he was sick. And now your research and common science and experimental injections and a huge international scandal that blood banks say people don't want blood that's been contaminated.
[02:13:15.000 --> 02:13:21.000]   They mix the blood together. We've had huge scandals with Bayer knowingly shipping out millions of doses of a blood product.
[02:13:21.000 --> 02:13:25.000]   They knew had HIV and hepatitis in it. That famous scandal.
[02:13:25.000 --> 02:13:35.000]   And so this is a big scandal. This is a legitimate thing that you're saying that there should be a blood banks now that are been given the experimental shots and those that don't.
[02:13:35.000 --> 02:13:45.000]   So what you're saying, I think, is being attacked and shut down because it makes so much sense and it's so legitimate and they don't want any precedent for this.
[02:13:45.000 --> 02:13:48.000]   Yeah, totally. That's exactly right.
[02:13:48.000 --> 02:13:57.000]   You know, we we've been painted in the media as something that we're not. You know, we're loving parents that want actually the very, very, very best for our baby.
[02:13:57.000 --> 02:14:05.000]   We we know he needs heart surgery where we're we've been pleading with the with the whole medical team here to do it.
[02:14:05.000 --> 02:14:11.000]   But please, we don't want blood that potentially could have spike protein.
[02:14:11.000 --> 02:14:15.000]   We don't want that. We know that that is you know, he's got a compromised heart.
[02:14:15.000 --> 02:14:20.000]   Don't want to put something in that could be a cardiac toxic to his heart.
[02:14:20.000 --> 02:14:23.000]   Which, by the way, as you know, it's now admitted all over the world.
[02:14:23.000 --> 02:14:29.000]   Governments admit the CDC admits here in America that it does attack young people's hearts.
[02:14:29.000 --> 02:14:33.000]   There's no doubt about that. And especially males.
[02:14:33.000 --> 02:14:40.000]   And he's male and he's already got an existing heart condition, you know, that is quite rare.
[02:14:40.000 --> 02:14:52.000]   And then there is this incredible, but they're arrogantly saying we aren't going to bother looking for anything in the blood because we we deem that the blood people are telling us it's safe.
[02:14:52.000 --> 02:14:55.000]   So we won't even look into it. Wow.
[02:14:55.000 --> 02:14:58.000]   Wow. They have really bitten off more than they could chew.
[02:14:58.000 --> 02:15:04.000]   I want to go to break and give you guys the floor and bring in the reporter Liz Gunn that broke this anytime she wants to pop in.
[02:15:04.000 --> 02:15:07.000]   But there's so many facets to this. I just want to say as we go to break.
[02:15:07.000 --> 02:15:12.000]   I want to thank you for standing up for my rights, because this is all a global run thing to Australia's America.
[02:15:12.000 --> 02:15:17.000]   Canada is Germany. South Africa is is is New Zealand.
[02:15:17.000 --> 02:15:24.000]   I mean, we're all facing the same big corporate biomedical takeover and we're all going to be faced with this.
[02:15:24.000 --> 02:15:31.000]   And so you guys are like the icebreakers just because of the time and, you know, where God put you to be on the front line saying no.
[02:15:31.000 --> 02:15:34.000]   And I want to thank you for myself and my family for standing up for all our rights.
[02:15:34.000 --> 02:15:37.000]   People need to go right now to save baby will dot com.
[02:15:37.000 --> 02:15:42.000]   You can also donate to these folks to help battle and fight this. Their fight is our fight.
[02:15:42.000 --> 02:15:47.000]   This is so important. Save baby will dot com or buy me a coffee dot com for its life.
[02:15:47.000 --> 02:15:50.000]   Save baby. Well, these monsters want full control of our lives.
[02:15:50.000 --> 02:15:58.000]   They're targeting our children with these poison shots. Now they want to put poison blood in them.
[02:15:58.000 --> 02:16:05.000]   It's hard to believe sometimes that we are still live on air broadcasting free worldwide.
[02:16:05.000 --> 02:16:10.000]   And it seems quite real that things can change in an instant.
[02:16:10.000 --> 02:16:18.000]   Things are getting very weird and it's definitely more difficult than ever to even know what's going on.
[02:16:18.000 --> 02:16:22.000]   But we'll keep doing our best so long as you keep us on the air.
[02:16:22.000 --> 02:16:29.000]   And you can do that now at info or store dot com. Help us clear out our stock of bodies.
[02:16:29.000 --> 02:16:32.000]   Tumor vitamin C with zinc and alpha power.
[02:16:32.000 --> 02:16:40.000]   Turn those shady Federal Reserve notes into the highest quality supplements available while they still last.
[02:16:40.000 --> 02:16:50.000]   Now with free shipping. We thank you for your support and we wish you a very peaceful, happy and merry Christmas.
[02:16:52.000 --> 02:17:06.000]   For. In Arizona, I think we watched the election be stolen, slowly stolen day by day, counting these mail in ballots.
[02:17:06.000 --> 02:17:14.000]   And it's absolutely absurd for anyone to take our election seriously when we we just it's election month, Alex.
[02:17:14.000 --> 02:17:20.000]   It's not Election Day. And that's the problem. And everything changed after covered 19.
[02:17:20.000 --> 02:17:29.000]   They illegally changed state elections, mailing ballots to anyone and everyone and sometimes mailing multiple ballots to people.
[02:17:29.000 --> 02:17:35.000]   Well, this isn't any way to run an election. We are in a serious country when we have elections that can be stolen like this.
[02:17:35.000 --> 02:17:39.000]   And I believe that just like I believe the election was stolen in 2020.
[02:17:39.000 --> 02:17:53.000]   And I have no problem saying that. And it is so absurd for the media and the Democrats to attack us that question our election integrity and question the fact that elections shouldn't be run the way they are.
[02:17:53.000 --> 02:17:56.000]   We're not election deniers. We're election realists.
[02:17:56.000 --> 02:18:00.000]   The tip of the spear throughout this entire process.
[02:18:00.000 --> 02:18:18.000]   The only thing that made any Republican victories tonight possible, the only thing that made any resistance to the war machine possible, the only thing that made any opposition to the lockdowns and the mask mandates and the school shutdowns and and the forced vaccines and the dangerous drugs possible.
[02:18:18.000 --> 02:18:32.000]   It made any resistance to it possible was people continuing to support Infowars despite the massive lawfare being waged against Infowars, despite the media defamatory libelous campaign against Infowars.
[02:18:32.000 --> 02:18:41.000]   The ordinary people, the everyday people that buy products that make their own lives healthier, wealthier and wiser is what keeps Infowars on the air.
[02:18:41.000 --> 02:18:48.000]   And what that does is keep the populist message alive in an era and an age of totalitarian oppression.
[02:18:48.000 --> 02:18:53.000]   So continue to do it. Go to places like Infowarsstore.com. Go to the places like Save Infowars.
[02:18:53.000 --> 02:18:59.000]   Continue to keep Infowars alive because in the process, you're keeping American liberty alive.
[02:18:59.000 --> 02:19:05.000]   It's a post-COVID world now. Americans have lost trust in their doctors and the health care system.
[02:19:05.000 --> 02:19:11.000]   There's a solution. The Wellness Company. I'm Dr. Peter McCullough and I'm the chief scientific officer.
[02:19:11.000 --> 02:19:33.000]   And I can tell you firsthand that these verticals of uncensored content, virtual appointments, doctors on demand, prescriptions through a network of community pharmacies, in-home, in vitro diagnostics, laboratory testing, imaging, an online set of holistic products can help guide you for your usual general medical care.
[02:19:33.000 --> 02:19:47.000]   But also COVID-19, acute and post-COVID syndromes, vaccine injury syndromes and the array of things that now America has to work through in this new world that we're living in.
[02:19:47.000 --> 02:19:57.000]   So go to OnlineHealthNow.com and check out the Wellness Company for a low monthly fee. You can get started today and on a pathway to better health.
[02:19:59.000 --> 02:20:07.000]   Leading a frontal assault on the lies of the New World Order, it's Alex Jones.
[02:20:07.000 --> 02:20:26.000]   [Music]
[02:20:26.000 --> 02:20:32.000]   Samantha Savage and Cole Reeves are little baby Will's parents.
[02:20:32.000 --> 02:20:38.000]   And there's a lot of background here that I want to get into about your career and what you've witnessed, Samantha.
[02:20:38.000 --> 02:20:47.000]   Let's let you see what's going on. I see the reports that are even in major studies now that breastfeeding women that have taken the shot, the babies are getting really sick from the spike protein.
[02:20:47.000 --> 02:21:03.000]   This is not debatable now that it's infected the blood supply, that it keeps replicating in the bodies. This is a very legitimate concern with the horrible history, not just here in the US, but New Zealand, particularly with the Bayer scandal was one of the worst hit along with France.
[02:21:03.000 --> 02:21:12.000]   It's just outrageous they're doing this and Cole Reeves, I want you to be able to just to get out all the incredible points here that the world needs to know.
[02:21:12.000 --> 02:21:20.000]   And the timeline here of them trying to force this blood product on the baby.
[02:21:20.000 --> 02:21:27.000]   Yeah, thanks, Alex. Well, we, we, you know, have been in and out of the system for a little while now.
[02:21:27.000 --> 02:21:38.000]   And, you know, just, you know, with the baby's condition and we there was a procedure that was performed and I won't go into what, you know, any of that because it didn't work.
[02:21:38.000 --> 02:21:53.000]   And so right there and then we just said, no, we, you know, we have to supply the very best for our child that we can possibly supply, which is, you know, we know that this next procedure that they told us about is going to need to have, you know, blood products.
[02:21:53.000 --> 02:22:09.000]   And so, you know, we were onto it people and we decided to, you know, find, find a way. And I mean, it seemed simple to begin with, find a way to get blood, you know, donated by our donors that we all found.
[02:22:09.000 --> 02:22:16.000]   We found donors, Sam did. Sam found them. She's an incredible lady. That's just, you know, over the top.
[02:22:16.000 --> 02:22:30.000]   Well, we found these donors and we thought that would be a really easy procedure because it, because in the blood website it had, we do direct donor blood services for, you know, if you need that.
[02:22:30.000 --> 02:22:41.000]   And so we got the donors ready. And then it seemed like it was the doctor can sign a piece of paper and you get the service.
[02:22:41.000 --> 02:22:58.000]   By the way, I didn't know this. I was going to ask you this question. I know a lot of people got concerned about tainted blood with all the problems and so many even famous people getting bad blood and dying of HIV or hepatitis or other things that a lot of people will go out and find friends or family that have the same blood type or a comparable donor.
[02:22:58.000 --> 02:23:07.000]   And then they will give blood. So you have fresh, good blood for the procedure. You had that, but still they said, no, wow, this is just raw power grab.
[02:23:07.000 --> 02:23:23.000]   Well, it is. And it is. It all boils down to will can't have his parents make a decision for him. So the state is just said, no, we're not going to even listen to you. We're not going to listen to your concerns. We're not going to do anything.
[02:23:23.000 --> 02:23:36.000]   We're going to just take control and we're going to force this product into this baby because we're not going to we're not even going to test for it because we don't think there's a problem. I mean, there is a clear problem here.
[02:23:36.000 --> 02:23:53.000]   And it's not just the blood. It's actually the state taking control of someone's human right. And it's the state taking control of, well, you know, if they take control of this, what are they going to take control of next? And then we boil down to, hey, it's this is so big.
[02:23:53.000 --> 02:24:07.000]   It's it's posing so many questions, but there's you know, it is. I would. So we've had to make the stand because there's there's hundreds of thousands of people in this country that didn't want to take the injection is there's millions around the world.
[02:24:07.000 --> 02:24:16.000]   And I all of those people right now are having to be forced if they need a blood transfusion, they're going to have to be forced to take whatever blood there's, you know, that's right. Put into them.
[02:24:16.000 --> 02:24:24.000]   That's right. This is already a huge global debate about the tainted blood supply and the Clintons being involved, knowing they're putting HIV in and with a big company in Canada.
[02:24:24.000 --> 02:24:32.000]   It's just so sick. Samantha, I'm told that that Will was not alone when you gave birth, that he's a twin.
[02:24:32.000 --> 02:24:42.000]   That is fine. Thank God doesn't have a heart issue. And that you're also a midwife. So you've seen a lot of this up front. Tell us about those experiences.
[02:24:42.000 --> 02:24:56.000]   Yeah, well, I mean, I was I was mandated. So when that came in, I was I was escorted out of the hospital. I was working in by security through the mandate.
[02:24:56.000 --> 02:25:12.000]   And I suppose our governing body as midwives has been very, very vocal on their opinions around the vaccination.
[02:25:12.000 --> 02:25:17.000]   And, you know, they've tried to sort of keep a lot of midwives quiet.
[02:25:17.000 --> 02:25:27.000]   So they're kicking you out of your job. They're coming for your baby. I mean, this just like you just like Cole said, this is there's not much more rights to take after this.
[02:25:27.000 --> 02:25:35.000]   Yeah, we the hospital has and the government has railroaded us as parents.
[02:25:35.000 --> 02:25:40.000]   They've tried to silence the parental voice, which is is all wrong.
[02:25:40.000 --> 02:25:47.000]   You know, we're loving parents and we've never once said we don't want the operation. We wanted it.
[02:25:47.000 --> 02:25:54.000]   We want it, you know, but we want it with the safest blood. And that should be a human right, a basic human right.
[02:25:54.000 --> 02:25:58.000]   And it should be a basic human parental right.
[02:25:58.000 --> 02:26:07.000]   You know, since when have we since when has the state had the authority to say that I will make those decisions for your baby?
[02:26:07.000 --> 02:26:11.000]   Well, you guys look great for being up in the middle of the night, New Zealand and having twins.
[02:26:11.000 --> 02:26:16.000]   We should all be praying for you as well. You know, God's the ultimate arbiter here, in my view.
[02:26:16.000 --> 02:26:22.000]   But wow. Just incredible.
[02:26:22.000 --> 02:26:32.000]   You know, it is incredible. And we like I said before, we were a little bit like flabbergasted at the whole procedure.
[02:26:32.000 --> 02:26:39.000]   It's just completely possible to make this happen. And we just can't understand why they're not making it happen.
[02:26:39.000 --> 02:26:43.000]   So we've had meetings and they just said, no, we can't get it.
[02:26:43.000 --> 02:26:48.000]   But we're just not going to. There's no way we're going to do it for you.
[02:26:48.000 --> 02:26:58.000]   And, you know, in a decent society, doesn't the entire society rally around to make, you know, things happen to to make a baby?
[02:26:58.000 --> 02:27:06.000]   Well, that's what you know. Well, they want to do horrible out in the open, evil things, just like China, to set the precedent for power.
[02:27:06.000 --> 02:27:09.000]   And if they own your children, they own your body. They can put tainted blood in you.
[02:27:09.000 --> 02:27:14.000]   I mean, what else is there? Like all the ancient falling societies demanded human sacrifice.
[02:27:14.000 --> 02:27:18.000]   It's the same thing. They just want total control over our bodies.
[02:27:18.000 --> 02:27:25.000]   Yeah, well, it's, you know, so our stance is we're never going to be comfortable with this.
[02:27:25.000 --> 02:27:31.000]   Never, never be comfortable with with medical experimentation on a kid with unknown substances.
[02:27:31.000 --> 02:27:34.000]   Wow. We got about a minute and a half to break. We'll come back with more.
[02:27:34.000 --> 02:27:39.000]   And the journals that help you guys break this. But what is the timeline?
[02:27:39.000 --> 02:27:45.000]   Or you don't know. He obviously needs the surgery. They won't let you get a donor that's safe and healthy.
[02:27:45.000 --> 02:27:50.000]   What do you do? What's the timeline? Are they going to try to take him if you don't do it or what's going to happen?
[02:27:50.000 --> 02:27:55.000]   Yes. So I mean, so they're meant to be doing surgery probably on Friday. Today is Thursday.
[02:27:55.000 --> 02:28:01.000]   So tomorrow. And they've been they put security guards on the ward.
[02:28:01.000 --> 02:28:12.000]   They're telling me I'm not allowed to take him out. They said if they if I do, they will enforce police or Oranga Tamariki on me.
[02:28:12.000 --> 02:28:18.000]   So it's just disgusting, you know, trying to make us prisoners in a hospital.
[02:28:18.000 --> 02:28:22.000]   Yes. So Sam is medically imprisoned right now. And so is the baby.
[02:28:22.000 --> 02:28:26.000]   Even though the court documents say otherwise.
[02:28:26.000 --> 02:28:33.000]   So they've come in last night and threatened us and we had to exit them from the from the room that we're imprisoned in.
[02:28:33.000 --> 02:28:40.000]   Yeah, they you know, it's and they there's just lies surrounding the entire government case and only the truth surrounding our case.
[02:28:40.000 --> 02:28:46.000]   Well, wait, so you're basically locked up right now in the facility. Wow.
[02:28:46.000 --> 02:28:51.000]   Whoa. OK, this just gets crazier by the minute.
[02:28:51.000 --> 02:28:55.000]   It just always gets worse, folks. It doesn't get better until it gets better.
[02:28:55.000 --> 02:29:07.000]   We'll be right back. December 2022 is here and we are proud and very excited to announce that free shipping is back at InfoWarsTore.com.
[02:29:07.000 --> 02:29:11.000]   That's right. Free shipping on all orders of $50 or more.
[02:29:11.000 --> 02:29:20.000]   But we've signed a new deal with a big national shipping company and they're able to cut our regular shipping costs by up to 50 percent.
[02:29:20.000 --> 02:29:26.000]   So that means even on orders that are below $50, you're going to be paying way lower than you were previously.
[02:29:26.000 --> 02:29:29.000]   This is a game changer. We're so excited about it.
[02:29:29.000 --> 02:29:33.000]   Our listeners had really asked for free shipping again. We couldn't afford it before.
[02:29:33.000 --> 02:29:39.000]   But by moving to a bigger national distributor, we're able to do it. So now your orders will be shipped even faster.
[02:29:39.000 --> 02:29:48.000]   The same great customer service and more. So get huge discounts and free shipping on so many great items at InfoWarsTore.com right now.
[02:29:48.000 --> 02:29:52.000]   I want to thank you all for your support. But now there's no excuse to boost your immune system,
[02:29:52.000 --> 02:29:58.000]   lead a healthier life and keep InfoWars on the air. InfoWarsTore.com.
[02:29:58.000 --> 02:30:05.000]   I'm Dr. Peter McCullough, and it's an absolute pleasure to introduce to you the Wellness Company,
[02:30:05.000 --> 02:30:15.000]   an alternative health care system for this COVID and post-COVID world where trust has been lost in doctors and health care systems.
[02:30:15.000 --> 02:30:25.000]   This new online virtual platform is nationwide, providing uncensored content, virtual appointments,
[02:30:25.000 --> 02:30:36.000]   laboratory testing, diagnostics, prescriptions, treatment packages specifically for COVID, post-COVID, vaccine injury syndromes,
[02:30:36.000 --> 02:30:40.000]   and all the usual things that are seen in primary care.
[02:30:40.000 --> 02:30:49.000]   And then we have an entire array of holistic products, an online store, media and health advice.
[02:30:49.000 --> 02:30:58.000]   Come see the Wellness Company and go to OnlineHealthNow.com as a conduit to the Wellness Company.
[02:30:58.000 --> 02:31:05.000]   It's hard to believe sometimes that we are still live on air, broadcasting free worldwide.
[02:31:05.000 --> 02:31:10.000]   And it seems quite real that things can change in an instant.
[02:31:10.000 --> 02:31:18.000]   Things are getting very weird, and it's definitely more difficult than ever to even know what's going on.
[02:31:18.000 --> 02:31:22.000]   But we'll keep doing our best so long as you keep us on the air.
[02:31:22.000 --> 02:31:26.000]   And you can do that now at InfoWarsTore.com.
[02:31:26.000 --> 02:31:32.000]   Help us clear out our stock of bodies' turmeric, vitamin C with zinc, and alpha power.
[02:31:32.000 --> 02:31:40.000]   Turn those shady Federal Reserve notes into the highest quality supplements available while they still last.
[02:31:40.000 --> 02:31:43.000]   Now with free shipping.
[02:31:43.000 --> 02:31:50.000]   We thank you for your support, and we wish you a very peaceful, happy, and merry Christmas.
[02:31:50.000 --> 02:32:03.000]   So when I first started taking Survival Shield, basically I was 275 pounds. I was overweight.
[02:32:03.000 --> 02:32:07.000]   I had brain fog like you wouldn't believe. I was barely holding on to a job.
[02:32:07.000 --> 02:32:10.000]   And I heard Dr. Grip on your show, and I listened to it.
[02:32:10.000 --> 02:32:13.000]   And so the first one I got was the original Survival Shield, the X1.
[02:32:13.000 --> 02:32:17.000]   And it worked pretty good. And then shortly thereafter, you came out with X2.
[02:32:17.000 --> 02:32:21.000]   You had the de-burden source, and I got really excited about that, so I took it.
[02:32:21.000 --> 02:32:27.000]   And man, in two weeks, I went from brain fog to literally my brain was enlightened.
[02:32:27.000 --> 02:32:30.000]   I could think again. I could connect with people again.
[02:32:30.000 --> 02:32:34.000]   And over the course of the next couple of years, I got my health back.
[02:32:34.000 --> 02:32:37.000]   And I religiously take basically all of your supplements.
[02:32:37.000 --> 02:32:39.000]   They're all absolutely amazing supplements.
[02:32:39.000 --> 02:32:43.000]   The one I like recently is Knockout. It'll literally--like, if you want to sleep, just take it.
[02:32:43.000 --> 02:32:44.000]   It's amazing. It works.
[02:32:44.000 --> 02:32:47.000]   But anyway, so the point is we have to get ourselves clean.
[02:32:47.000 --> 02:32:49.000]   We have to break free of the globalist system.
[02:32:49.000 --> 02:32:53.000]   And the only way to do that is to take our own health into our own hands.
[02:32:53.000 --> 02:32:57.000]   Beautifully said, brother. I thank you so much for your call, and Godspeed.
[02:32:57.000 --> 02:33:05.000]   Leading a frontal assault on the lies of the New World Order, it's Alex Jones.
[02:33:07.000 --> 02:33:20.000]   [Music]
[02:33:20.000 --> 02:33:24.000]   You are listening to an Infowars.com Frontline Report.
[02:33:24.000 --> 02:33:26.000]   It's Alex Jones.
[02:33:26.000 --> 02:33:33.000]   So, Fauci, four years ago, in a big C-SPAN interview with a bunch of the different directors of federal agencies,
[02:33:33.000 --> 02:33:38.000]   bragged and said, "We're going to 'blow up the old system,' we're going to get rid of approved drugs and products,
[02:33:38.000 --> 02:33:45.000]   we're going to force through whatever we want, probably using a novel virus out of China, something like the bird flu."
[02:33:45.000 --> 02:33:47.000]   We played the clip many times.
[02:33:47.000 --> 02:33:51.000]   And now, concerted through the big corporations, telling the UN what to do,
[02:33:51.000 --> 02:33:56.000]   they are doing this worldwide, and the governments, run by these World Economic Forum stooges,
[02:33:56.000 --> 02:34:02.000]   particularly in the case of New Zealand, have had lockdowns only rivaled by communist China.
[02:34:02.000 --> 02:34:05.000]   Decried by the West, but almost as bad.
[02:34:05.000 --> 02:34:10.000]   And Liz Gunn is a former well-known MSM journalist, who is now on the right side of history,
[02:34:10.000 --> 02:34:15.000]   starting her own independent media out last year after she wrote a love letter to New Zealand
[02:34:15.000 --> 02:34:18.000]   as she watched Prime Minister destroy her country.
[02:34:18.000 --> 02:34:22.000]   She is now one of the leading voices speaking out against the tyrannical government in New Zealand,
[02:34:22.000 --> 02:34:27.000]   and was asked by a friend to help Cole and Sam with their baby Will's story.
[02:34:27.000 --> 02:34:33.000]   Free New Zealand, along with Counterspin Media, have collaborated to make this important story go global,
[02:34:33.000 --> 02:34:38.000]   as not only is it about baby Will's life, but it also has implications for people all over the world.
[02:34:38.000 --> 02:34:44.000]   FreeNZ.org. FreeNZ.org. We're going to go to her in a moment.
[02:34:44.000 --> 02:34:50.000]   But under Stalin's Russia, under Hitler's Germany, if you study the history,
[02:34:50.000 --> 02:34:58.000]   they first came with euthanasia and forced medical actions. Then they started euthanizing people forcibly,
[02:34:58.000 --> 02:35:04.000]   saying, oh, they wanted it, and they would come take your disabled child, and oh, they died at the hospital.
[02:35:04.000 --> 02:35:09.000]   And now in China and everywhere, oh, the men in white lab coats, they're really military, take you away.
[02:35:09.000 --> 02:35:15.000]   If any country tried this, there'd be an uprising worldwide, not just in the country, but if it's medical, oh, it's medical.
[02:35:15.000 --> 02:35:19.000]   They admit it's about the Great Reset and total power and control.
[02:35:19.000 --> 02:35:24.000]   I wanted to go back and keep them through the rest of the hour, but then go to Liz to get her take on this in a moment.
[02:35:24.000 --> 02:35:31.000]   Samantha Savage and Cole Reeves, who I didn't realize are locked up in the medical facility with themselves
[02:35:31.000 --> 02:35:40.000]   and the other twin baby to Will, and they're forcing the procedure tomorrow and won't let them use their untainted blood donor,
[02:35:40.000 --> 02:35:46.000]   which is a very common practice around the Western world that people know that having heart surgery is dangerous,
[02:35:46.000 --> 02:35:53.000]   you can get really bad stuff in the blood supply, and so you have friends or family that have a comparable type that'll work, do it.
[02:35:53.000 --> 02:35:58.000]   They said no, which just takes the level of this to a whole other level of tyranny.
[02:35:58.000 --> 02:36:05.000]   So other comments you'd like to make before we bring Liz Gunn in here, Samantha and Cole?
[02:36:05.000 --> 02:36:11.000]   Yeah, we'd just like to say that we know that God is in charge of this.
[02:36:11.000 --> 02:36:20.000]   We're believers. We've got a great faith, and that is really one of the underpinning things as to why we are standing for this,
[02:36:20.000 --> 02:36:30.000]   because it's so much bigger than us. It's so much bigger than the baby, and God does not want this to be perpetrated on mankind.
[02:36:30.000 --> 02:36:33.000]   He doesn't want it to be perpetrated on the baby.
[02:36:33.000 --> 02:36:38.000]   So we give him all the credit. We give him all the honor. We seek nothing for ourselves.
[02:36:38.000 --> 02:36:42.000]   We just seek his right way for the baby.
[02:36:42.000 --> 02:36:50.000]   So I'm a bit speechless still, but that's where we stand from.
[02:36:50.000 --> 02:36:59.000]   We stand from a godly point of view that this is not right in any degree that it's been played out in.
[02:36:59.000 --> 02:37:04.000]   So yeah, our faith is what's holding us and keeping us strong and sustaining us,
[02:37:04.000 --> 02:37:11.000]   and ultimately we know that the judge has ruled that the hospital is in favor,
[02:37:11.000 --> 02:37:14.000]   but ultimately we know that God is in control.
[02:37:14.000 --> 02:37:15.000]   That's right.
[02:37:15.000 --> 02:37:18.000]   Beautiful, and the good news is this.
[02:37:18.000 --> 02:37:23.000]   China's having to stop their lockdowns because the people at the breaking point, they're backing down all over.
[02:37:23.000 --> 02:37:29.000]   They're going to try to come back, but it shows when we stand up, and you guys are at the very tip of the spear, we have victory.
[02:37:29.000 --> 02:37:32.000]   That's why I want to tell the listeners when they call and thank me on air, you thank me.
[02:37:32.000 --> 02:37:37.000]   I want to thank you, and I want to thank Liz Gunn, who we're about to bring on,
[02:37:37.000 --> 02:37:41.000]   because we're all in this together, and it's the listeners supporting this broadcast,
[02:37:41.000 --> 02:37:44.000]   and their word of mouth is just as important as anything we do.
[02:37:44.000 --> 02:37:48.000]   The only way this gets out is everybody having the courage to tell the truth
[02:37:48.000 --> 02:37:53.000]   and realize how important their voice is to circumvent the censors, the AI, and the tyranny.
[02:37:53.000 --> 02:37:59.000]   Your own evil prime minister that's under the control of Klaus Schwab has just been caught lying everywhere.
[02:37:59.000 --> 02:38:04.000]   Numbers have plunged. Everyone's turning against her, and so we're really hitting that final point of their resistance,
[02:38:04.000 --> 02:38:08.000]   and you guys are going to take us over the top, and we pray for your son and you.
[02:38:08.000 --> 02:38:12.000]   Let's bring Liz Gunn in here of FreeNZ.org.
[02:38:12.000 --> 02:38:17.000]   Liz, thank you so much. I've already followed your work and seen a lot of your work previously being on with us.
[02:38:17.000 --> 02:38:22.000]   Congratulations on what you're doing for freedom. Give us your expert view on this.
[02:38:22.000 --> 02:38:27.000]   My expert view is this, Alex. God wins either way now.
[02:38:27.000 --> 02:38:34.000]   God absolutely wins because many, many Kiwis, thousands, I'd say millions, are waking up in horror and going,
[02:38:34.000 --> 02:38:39.000]   even those who've been asleep, who've been going along with the lies of this prime minister,
[02:38:39.000 --> 02:38:45.000]   who've been saying, "She wouldn't hurt us. Oh, she was so lovely in the Christchurch shootings.
[02:38:45.000 --> 02:38:47.000]   Oh, she was so trust—she was a hero of the world."
[02:38:47.000 --> 02:38:52.000]   And people around the world who used to think, "Oh, you've got a great prime minister down there in New Zealand,"
[02:38:52.000 --> 02:38:58.000]   messages from all over saying, "This is monstrous. Who is this monster running your country?
[02:38:58.000 --> 02:39:02.000]   How could she stay silent through all of this? Not one word."
[02:39:02.000 --> 02:39:08.000]   While this little baby, this beautiful little boy who—remember there was one other baby, Alex,
[02:39:08.000 --> 02:39:13.000]   who was born at Christmastime, who changed the world? Is this another one of those?
[02:39:13.000 --> 02:39:18.000]   And Will and Sam—baby Will is just such a beautiful, beautiful creature,
[02:39:18.000 --> 02:39:26.000]   but Cole and Sam would never make any claim beyond the fact that he's a very sacred little human baby.
[02:39:26.000 --> 02:39:33.000]   But there is something about the energy of this baby that has God's might within him, around him,
[02:39:33.000 --> 02:39:38.000]   and reaching out from him into the hearts of many New Zealanders.
[02:39:38.000 --> 02:39:43.000]   So God wins either way. And I'll tell you the other side of that, Alex.
[02:39:43.000 --> 02:39:48.000]   The government loses. They've won the case and they lose. Why?
[02:39:48.000 --> 02:39:52.000]   Because there's no trust for them. There's no respect for them. There's no love.
[02:39:52.000 --> 02:39:56.000]   The only thing they're left with is bullying and conniving.
[02:39:56.000 --> 02:40:02.000]   Yesterday morning I was in and Sam was being pursued by two big, burly security guards.
[02:40:02.000 --> 02:40:08.000]   She needed to go. She said to me, "I need to go for a walk, meditate, pray with God, ask for guidance.
[02:40:08.000 --> 02:40:12.000]   I need to time out." And I went up to the head nurse and I questioned her.
[02:40:12.000 --> 02:40:17.000]   I'm a journalist. I'm trained in law, so I'm good at questioning, but I'm also extremely smart
[02:40:17.000 --> 02:40:24.000]   and I was calm, I was clear, I was directed in my questions, but I wasn't intimidated and they didn't like it.
[02:40:24.000 --> 02:40:28.000]   And so what they did was trump up a charge that I had intimidated them.
[02:40:28.000 --> 02:40:33.000]   I think that was what it was. Came into the room. At one point there were up to 17,
[02:40:33.000 --> 02:40:41.000]   I think about nine big, burly henchmen and a whole lot of supposedly senior nurses and things,
[02:40:41.000 --> 02:40:46.000]   one of whom wouldn't even look at Sam. And I kept saying, "She is the mother here.
[02:40:46.000 --> 02:40:54.000]   Your job is to make this a safe place. This is not a safe environment for this mother who is still feeding her babies.
[02:40:54.000 --> 02:40:59.000]   She won't have the milk if you don't look after her. Stop stressing her. Get out of this room."
[02:40:59.000 --> 02:41:03.000]   Well, they marched me out of that hospital because I stuck up for a mother,
[02:41:03.000 --> 02:41:08.000]   because I questioned why they're putting henchmen to follow her, intimidate her.
[02:41:08.000 --> 02:41:15.000]   She will never be broken. But we are so extraordinarily lucky in New Zealand that we had people of this quality,
[02:41:15.000 --> 02:41:20.000]   of this calibre of Cole and Sam to stand up for their baby,
[02:41:20.000 --> 02:41:29.000]   because I think most other parents would have been broken by the psychological gains that have clearly come from higher up.
[02:41:29.000 --> 02:41:34.000]   And we know that this Prime Minister is capable of the most inordinate cruelty.
[02:41:34.000 --> 02:41:39.000]   Interestingly, Alex, all over our free and Zed pages last night were trolls.
[02:41:39.000 --> 02:41:42.000]   And we know they're government trolls because they're sort of bots.
[02:41:42.000 --> 02:41:45.000]   They've got to look. The pages don't have friends. They don't have comments.
