whisper_model_load: loading model from 'whisper.cpp/models/ggml-large.bin'
whisper_model_load: n_vocab       = 51865
[00:42:12.360 --> 00:42:17.840]   a duty themselves to do something earlier than they did in the case of InfoWars.
[00:42:18.600 --> 00:42:21.480]   So they want the president like New Zealand to just shut all speech down.
[00:42:21.480 --> 00:42:25.520]   Babies in incubators didn't happen, launched a war that killed millions.
[00:42:25.520 --> 00:42:28.960]   Schmollett didn't happen, WMDs didn't happen.
[00:42:28.960 --> 00:42:32.040]   This whole lie about the Russiagate didn't happen.
[00:42:32.040 --> 00:42:36.240]   The women have said it's fake, almost all of them, Kavanaugh,
[00:42:36.240 --> 00:42:37.720]   they never met Kavanaugh.
[00:42:37.720 --> 00:42:41.840]   But because you guys lie so much, we're not allowed to even question.
[00:42:41.840 --> 00:42:46.040]   That's what you're really saying, you un-American dirtbag, Chris Murphy.
[00:42:47.600 --> 00:42:51.160]   That's all this is, is they want us shut down and
[00:42:51.160 --> 00:42:54.000]   they're scared because they know they don't have a real case.
[00:42:54.000 --> 00:42:55.840]   They want to try it in the court of public opinion.
[00:42:55.840 --> 00:42:57.320]   We'll be back with your phone call, stay with us.
[00:42:57.320 --> 00:43:03.240]   >> Living in volcano may sound more dramatic than it really is.
[00:43:03.240 --> 00:43:06.520]   The real drama can be found here in Leilani Estates.
[00:43:06.520 --> 00:43:09.440]   But a lot of us on the big island rely on rainwater, and
[00:43:09.440 --> 00:43:12.760]   we need to be concerned about ash and acid rain.
[00:43:12.760 --> 00:43:16.440]   Volcanic ash may contain heavy metal particles, and
[00:43:16.440 --> 00:43:20.120]   acid rain could lower the pH of the water to unhealthy levels.
[00:43:20.120 --> 00:43:26.600]   To find out, we employed a series of tests for heavy metals, alkalinity, and pH.
[00:43:26.600 --> 00:43:30.280]   What we learned was that there was in fact unhealthy levels of heavy metals and
[00:43:30.280 --> 00:43:32.320]   acidity in the rainwater.
[00:43:32.320 --> 00:43:36.240]   Next, we tested the water from our AlexaPure gravity filter.
[00:43:36.240 --> 00:43:39.920]   And not only were the heavy metal levels within safe measure, but
[00:43:39.920 --> 00:43:43.400]   the pH was also restored to optimal levels.
[00:43:43.400 --> 00:43:48.680]   As it turns out, the filter on the AlexaPure raises the pH of the water.
[00:43:48.680 --> 00:43:51.080]   So what we've learned is that volcanic ash and
[00:43:51.080 --> 00:43:54.320]   acid rain can contaminate a rainwater supply.
[00:43:54.320 --> 00:43:59.400]   But more importantly, a good water filtration system will purify it.
[00:43:59.400 --> 00:44:00.880]   >> Our grandparents, the great grandparents,
[00:44:00.880 --> 00:44:04.080]   knew that they canned food during the fall so they'd have it during the winter.
[00:44:04.080 --> 00:44:08.400]   And that's what I'm talking about at mfortworthstore.com.
[00:44:08.400 --> 00:44:12.480]   With mfortworth select, it's the full spectrum of my patron's supply,
[00:44:12.480 --> 00:44:15.360]   one of the top, most respected companies out there.
[00:44:15.360 --> 00:44:20.640]   But because I private label it, I'm able to go below cost on contracts
[00:44:20.640 --> 00:44:23.160]   that all their other distributors aren't able to do.
[00:44:23.160 --> 00:44:27.080]   But I want to be a market leader, and I want you to have storable food, so
[00:44:27.080 --> 00:44:28.520]   it's a total win-win.
[00:44:28.520 --> 00:44:32.080]   We have those incredible sell prices back, mfortworthstore.com,
[00:44:32.080 --> 00:44:34.280]   on mfortworth select storable foods.
[00:44:34.280 --> 00:44:37.160]   They've got special diet foods, they've got three month supplies,
[00:44:37.160 --> 00:44:39.760]   year's supplies, week emergency supplies.
[00:44:39.760 --> 00:44:41.960]   They've got so many great products there.
[00:44:41.960 --> 00:44:43.480]   Maybe you got a three year supply.
[00:44:43.480 --> 00:44:45.480]   If stuff happens, you can feed your whole block.
[00:44:45.480 --> 00:44:48.040]   It's up to us to be self-sufficient.
[00:44:48.040 --> 00:44:50.440]   You're buying War Bonds, bringing great products, and
[00:44:50.440 --> 00:44:53.000]   together with God's help, we are unstoppable.
[00:44:53.000 --> 00:44:55.520]   mfortworthstore.com and mfortworth select,
[00:44:55.520 --> 00:44:58.440]   high quality storable foods powered by my patriot supply.
[00:44:58.440 --> 00:45:02.680]   >> Frank in North Carolina, thanks for holding so long, go ahead.
[00:45:02.680 --> 00:45:04.880]   >> Yeah, I just have to say something, man.
[00:45:04.880 --> 00:45:08.720]   It seems like every time I turn on your broadcast, you're bragging.
[00:45:08.720 --> 00:45:10.200]   It just gets old, man.
[00:45:10.200 --> 00:45:12.600]   I'm going to shut you down right now, okay?
[00:45:12.600 --> 00:45:14.920]   We're taking calls about your nomination.
[00:45:14.920 --> 00:45:17.840]   Do you understand they're having congressional hearings,
[00:45:17.840 --> 00:45:19.480]   trying to shut us down?
[00:45:19.480 --> 00:45:22.080]   Do you understand I'm ringing the alarm?
[00:45:22.080 --> 00:45:24.920]   If that was happening to anybody else, I'd be freaked out.
[00:45:24.920 --> 00:45:27.400]   I mean, what's it going to take, us being shut down?
[00:45:27.400 --> 00:45:28.880]   Is that what you want, Frank?
[00:45:28.880 --> 00:45:31.280]   >> You know what, Alex- >> Put him on pause again.
[00:45:31.280 --> 00:45:34.080]   Hey, Frank, do you understand it's not bragging to say,
[00:45:34.080 --> 00:45:37.760]   we are the tip of the spear, we're under attack, we need your help.
[00:45:37.760 --> 00:45:41.080]   As much bagging as I do, we can barely pay the bills and
[00:45:41.080 --> 00:45:42.280]   grow in the face of this.
[00:45:42.280 --> 00:45:45.440]   I'm not going to just stop growth and let them start pushing us backwards.
[00:45:45.440 --> 00:45:47.520]   You understand, I need your help, Frank.
[00:45:47.520 --> 00:45:48.720]   I need your help, Frank.
[00:45:48.720 --> 00:45:55.320]   >> Go to infowarsstore.com right now and help fund the InfoWars.
[00:45:55.320 --> 00:45:57.640]   >> Do you understand, I need your help, Frank.
[00:45:57.640 --> 00:45:59.160]   Free Press needs your help, Frank.
[00:45:59.160 --> 00:46:02.960]   >> There are thousands of ideologies out there,
[00:46:02.960 --> 00:46:05.080]   hundreds of different political systems, and
[00:46:05.080 --> 00:46:06.640]   most of them are funded by the globalists.
[00:46:07.840 --> 00:46:11.240]   InfoWars is truly the tip of the spear of the zeitgeist.
[00:46:11.240 --> 00:46:14.280]   That's why the globalists are obsessed with it, trying to shut it down.
[00:46:14.280 --> 00:46:15.880]   I didn't invent all this.
[00:46:15.880 --> 00:46:18.480]   I went and researched the Renaissance, Americana, and
[00:46:18.480 --> 00:46:20.520]   what really works for humanity.
[00:46:20.520 --> 00:46:22.440]   And I'm simply trying to bring it back.
[00:46:22.440 --> 00:46:25.320]   And lo and behold, it's super popular like it's always been.
[00:46:25.320 --> 00:46:29.640]   That's why the globalists are trying to shut it down so desperately.
[00:46:29.640 --> 00:46:34.280]   Because we have the light in the dark of the night that sends chills up my spine.
[00:46:34.280 --> 00:46:38.280]   >> So whatever you do, continue to support yourself and InfoWars by buying
[00:46:38.280 --> 00:46:41.200]   the great products at infowarsstore.com, by spreading the articles,
[00:46:41.200 --> 00:46:44.240]   by spreading the videos, and by praying for this operation and for
[00:46:44.240 --> 00:46:47.800]   praying for this nation and the world for peace and discernment.
[00:46:47.800 --> 00:46:51.480]   For myself and the whole InfoWars family, I wanna thank all of you for
[00:46:51.480 --> 00:46:55.640]   what you've done, because without you, InfoWars is nothing.
[00:46:55.640 --> 00:46:58.120]   You are the InfoWars, and I salute you.
[00:46:58.120 --> 00:46:59.600]   [SOUND]
[00:46:59.600 --> 00:47:03.600]   [BLANK_AUDIO]
[00:47:03.600 --> 00:47:06.680]   >> You're listening to the Alex Jones Show.
[00:47:06.680 --> 00:47:08.680]   [MUSIC]
[00:47:10.680 --> 00:47:20.680]   [MUSIC]
[00:47:22.680 --> 00:47:32.680]   [MUSIC]
[00:47:33.680 --> 00:47:43.680]   [MUSIC]
[00:47:43.680 --> 00:47:53.680]   >> Thank you, Waylon Jennings.
[00:47:53.680 --> 00:47:58.680]   [MUSIC]
[00:47:58.680 --> 00:48:01.680]   I'm not named Robin, but I am good friends, pretty good friends with his son.
[00:48:01.680 --> 00:48:06.680]   Old Shooter's offended me against censorship, appreciate that, Shooter.
[00:48:06.680 --> 00:48:08.680]   [MUSIC]
[00:48:08.680 --> 00:48:12.680]   By the way, usually the son isn't as good as the father, but
[00:48:12.680 --> 00:48:16.680]   Shooter is as good as his dad, but even wider range of types of music.
[00:48:16.680 --> 00:48:20.680]   But you see that with old Hank Williams Jr., too.
[00:48:20.680 --> 00:48:25.680]   Those old apples didn't fall too far from that dirt tree.
[00:48:25.680 --> 00:48:27.680]   [MUSIC]
[00:48:27.680 --> 00:48:30.680]   I think the globalists have figured out, too, their attacks on us,
[00:48:30.680 --> 00:48:32.680]   their attacks on me are an attack on you.
[00:48:32.680 --> 00:48:35.680]   I'm not just saying that for solidarity, that's the damn truth.
[00:48:35.680 --> 00:48:38.680]   Is that they got a tiger by the tail, it's plain to see.
[00:48:38.680 --> 00:48:43.680]   And that's the thing about, I like cats, I like dogs better, but my wife's got a cat,
[00:48:43.680 --> 00:48:46.680]   and one of my daughters wanted a cat.
[00:48:46.680 --> 00:48:49.680]   And they're both males, and they started fighting.
[00:48:49.680 --> 00:48:52.680]   And usually they fight every once in a while at nights when it happens,
[00:48:52.680 --> 00:48:54.680]   over a little bit of food left in the dish or something.
[00:48:54.680 --> 00:48:56.680]   They're both fat, that's all they do is beg for food.
[00:48:56.680 --> 00:49:01.680]   Two fat tabbies, two Garfields, and I went to separate them.
[00:49:01.680 --> 00:49:07.680]   And the younger one still jumped on the older one that's like 14 pounds,
[00:49:07.680 --> 00:49:08.680]   gigantic tabby.
[00:49:08.680 --> 00:49:12.680]   It tore the hell out of my arm, just with its back claws getting away.
[00:49:12.680 --> 00:49:16.680]   And could you imagine actually having a tiger by the tail?
[00:49:16.680 --> 00:49:21.680]   Didn't really hurt, though, and I walk in the bathroom,
[00:49:21.680 --> 00:49:23.680]   there's just blood just spilling out of my arm.
[00:49:23.680 --> 00:49:26.680]   People always ask, what is that, self-harming?
[00:49:26.680 --> 00:49:28.680]   Some form of like native art?
[00:49:28.680 --> 00:49:31.680]   No, it's what a 14-pound Garfield does to you.
[00:49:31.680 --> 00:49:35.680]   So I couldn't imagine having a real tiger by the tail.
[00:49:35.680 --> 00:49:39.680]   I guess the role of video is some crazy person that's got a tiger by the tail.
[00:49:39.680 --> 00:49:46.680]   Look, I'm going to go to John and Reagan and Kelvin and Lee and Jeff and Alden
[00:49:46.680 --> 00:49:49.680]   and Aaron and Jefferson and Johnny as soon as we start the next hour.
[00:49:49.680 --> 00:49:54.680]   And I'm a little bit behind on a lot of things here that are really, really important.
[00:49:54.680 --> 00:49:58.680]   Faith Goldie, beautiful, smart, amazing.
[00:49:58.680 --> 00:50:03.680]   She got beat up by leftists yesterday.
[00:50:03.680 --> 00:50:04.680]   We're going to show you that photo.
[00:50:04.680 --> 00:50:05.680]   She's going to join us.
[00:50:05.680 --> 00:50:07.680]   Mike Adams is going to be in the studio.
[00:50:07.680 --> 00:50:12.680]   So you definitely don't want to miss that on a host of issues.
[00:50:12.680 --> 00:50:16.680]   And then Mike Adams will be hosting the fourth hour.
[00:50:16.680 --> 00:50:23.680]   So, again, you do not want to miss any of that important information today.
[00:50:23.680 --> 00:50:26.680]   That is going to be absolutely critical.
[00:50:26.680 --> 00:50:32.680]   And I do intend to have the phones open throughout that entire period of transmission.
[00:50:32.680 --> 00:50:37.680]   [Pause for response]
[00:50:37.680 --> 00:50:42.680]   The latest news I got -- here's my problem.
[00:50:42.680 --> 00:50:46.680]   I don't like the news being about me.
[00:50:46.680 --> 00:50:57.680]   I'd rather be it about our successes like, oh, look, another country just got out of the clutches of communism or socialism or fascism or authoritarianism
[00:50:57.680 --> 00:51:02.680]   and became a capitalist, prosperous nation on the path to success.
[00:51:02.680 --> 00:51:06.680]   I'd rather be reporting on things like that.
[00:51:06.680 --> 00:51:10.680]   But in this weird universe, they have made me front and center.
[00:51:10.680 --> 00:51:15.680]   And just in the last few minutes, more articles have come out.
[00:51:15.680 --> 00:51:19.680]   I mean, I can't even keep track of this anymore.
[00:51:19.680 --> 00:51:23.680]   So let me just reset here for a moment.
[00:51:23.680 --> 00:51:24.680]   You know what?
[00:51:24.680 --> 00:51:26.680]   I need a second before I get into this.
[00:51:26.680 --> 00:51:28.680]   And I said I'd play this in the first and second segment.
[00:51:28.680 --> 00:51:29.680]   I didn't.
[00:51:29.680 --> 00:51:37.680]   It's pretty big news, the president pointing out that, of course, it's Obama that directed the national security investigation of the Trump campaign and tried to meddle in the election.
[00:51:37.680 --> 00:51:38.680]   It wasn't the Russians.
[00:51:38.680 --> 00:51:39.680]   It was the Democratic Party.
[00:51:39.680 --> 00:51:43.680]   And now they tried to overturn for two and a half years a Democratic elected president.
[00:51:43.680 --> 00:51:44.680]   The voters will.
[00:51:44.680 --> 00:51:45.680]   And it is treason.
[00:51:45.680 --> 00:51:47.680]   The president also said that two days ago.
[00:51:47.680 --> 00:51:50.680]   But yesterday, he got asked about who's behind this.
[00:51:50.680 --> 00:51:51.680]   And obviously, it is Obama.
[00:51:51.680 --> 00:51:52.680]   Here it is.
[00:51:52.680 --> 00:51:56.680]   I don't think there's ever been a better impeachment.
[00:51:56.680 --> 00:51:58.680]   We have the greatest economy we've ever had.
[00:51:58.680 --> 00:52:01.680]   Our country is in incredible shape.
[00:52:01.680 --> 00:52:09.680]   They and others created a fraud on our country with this ridiculous way where it was proven very strongly.
[00:52:09.680 --> 00:52:13.680]   No collusion, no obstruction, no nothing.
[00:52:13.680 --> 00:52:15.680]   We are doing so well.
[00:52:15.680 --> 00:52:18.680]   We've never probably had a time of prosperity like this.
[00:52:18.680 --> 00:52:19.680]   It's been great.
[00:52:19.680 --> 00:52:30.680]   >> The people who want the investigation in New York in the name of treasonous acts, how high up do you think you went?
[00:52:30.680 --> 00:52:31.680]   >> I think it was very high up.
[00:52:31.680 --> 00:52:33.680]   I think what happened is a disgrace.
[00:52:33.680 --> 00:52:37.680]   I don't believe our country should allow this ever to happen again.
[00:52:37.680 --> 00:52:38.680]   This will never happen again.
[00:52:38.680 --> 00:52:41.680]   We cannot let it ever happen again.
[00:52:41.680 --> 00:52:44.680]   It went very high up and it started fairly low.
[00:52:44.680 --> 00:52:51.680]   But with instructions from the high up, this should never happen to a president again.
[00:52:51.680 --> 00:52:53.680]   We can't allow that to take place.
[00:52:53.680 --> 00:52:58.680]   >> [INAUDIBLE]
[00:52:58.680 --> 00:53:00.680]   >> I don't want to say that, but I think you know the answer.
[00:53:00.680 --> 00:53:03.680]   >> [INAUDIBLE]
[00:53:03.680 --> 00:53:05.680]   >> The report says, while you did not commit a crime.
[00:53:05.680 --> 00:53:06.680]   >> Who said what?
[00:53:06.680 --> 00:53:09.680]   >> The Mueller report said, according to the Department of Homeland Security.
[00:53:09.680 --> 00:53:11.680]   >> The Mueller report was great.
[00:53:11.680 --> 00:53:13.680]   It could not have been better.
[00:53:13.680 --> 00:53:16.680]   It said no obstruction, no collusion.
[00:53:16.680 --> 00:53:18.680]   It could not have been better.
[00:53:18.680 --> 00:53:22.680]   >> Think about this.
[00:53:22.680 --> 00:53:32.680]   In just the last few months, we've seen the majority of the women that said that Chief Justice, start over.
[00:53:32.680 --> 00:53:35.680]   There's so many points I want to make here.
[00:53:35.680 --> 00:53:45.680]   In just the last few months, we've seen Justice Kavanaugh vindicated.
[00:53:45.680 --> 00:53:49.680]   And the majority of women that came out and said that he raped them said that they never met him.
[00:53:49.680 --> 00:53:55.680]   We've seen Jussie Smollett caught red handed and open and shut case, staging the attack on himself.
[00:53:55.680 --> 00:54:07.680]   My God, it's just so incredible, isn't it?
[00:54:07.680 --> 00:54:08.680]   Well, I'll just get to it later.
[00:54:08.680 --> 00:54:09.680]   I'll just cover it later.
[00:54:09.680 --> 00:54:10.680]   I'm going to go to your phone calls.
[00:54:10.680 --> 00:54:19.680]   I try hard.
[00:54:19.680 --> 00:54:21.680]   I don't feel sorry for myself, but I try hard.
[00:54:21.680 --> 00:54:26.680]   It's that there's no attention span anymore.
[00:54:26.680 --> 00:54:27.680]   People don't have memories.
[00:54:27.680 --> 00:54:28.680]   It's frightening.
[00:54:28.680 --> 00:54:31.680]   Nobody has memories anymore.
[00:54:31.680 --> 00:54:34.680]   Or any type of good memory.
[00:54:34.680 --> 00:54:37.680]   The hell of mine is not what it used to be.
[00:54:37.680 --> 00:54:38.680]   It used to be photographic.
[00:54:38.680 --> 00:54:41.680]   But I'll try to lay it out again later.
[00:54:41.680 --> 00:54:42.680]   Maybe.
[00:54:42.680 --> 00:54:43.680]   I'll try again later.
[00:54:43.680 --> 00:54:48.680]   But the point is, is that we've seen a lot of lying by the establishment.
[00:54:48.680 --> 00:54:51.680]   A lot of bad things they've done.
[00:54:51.680 --> 00:54:57.680]   And the good news is that the people see through it.
[00:54:57.680 --> 00:55:00.680]   And if you look at the different compilations that are out there, we'll show you one from
[00:55:00.680 --> 00:55:02.680]   DrudgeReport.com here in a moment.
[00:55:02.680 --> 00:55:08.680]   The different compilations that are out there of the Democrats saying that Trump was a Russian agent,
[00:55:08.680 --> 00:55:12.680]   a traitor, he was going to go to jail, and all the supporters were really Russian agents.
[00:55:12.680 --> 00:55:15.680]   He didn't win the election and treason had been committed.
[00:55:15.680 --> 00:55:22.680]   And then how they're having to respond to it later, we can put it up on screen, DrudgeReport.com.
[00:55:22.680 --> 00:55:29.680]   You can see the middle column compilation that Darren McBrain put together there on the site.
[00:55:29.680 --> 00:55:37.680]   Russia fail ultimate media compilation.
[00:55:37.680 --> 00:55:39.680]   You can see it at Infowars.com.
[00:55:39.680 --> 00:55:42.680]   Watch the ultimate Russiagate hoax compilation.
[00:55:42.680 --> 00:55:44.680]   I like Drudge's headline better.
[00:55:44.680 --> 00:55:46.680]   I'm going to change ours to Drudge's headline.
[00:55:46.680 --> 00:55:48.680]   So great job, Drudge, for that.
[00:55:48.680 --> 00:55:52.680]   Thank you so much.
[00:55:52.680 --> 00:55:55.680]   You know, sometimes I do this on air.
[00:55:55.680 --> 00:55:57.680]   Usually the show is teleprompter free.
[00:55:57.680 --> 00:56:02.680]   It's always teleprompter free, but I get distracted by what gets put on screen because they're
[00:56:02.680 --> 00:56:04.680]   throwing up stuff to go along with what I'm saying.
[00:56:04.680 --> 00:56:08.680]   They're just doing random searches, and then I kind of can't help but read what's on it.
[00:56:08.680 --> 00:56:13.680]   But there's a film being put out about all the hoaxes the media has put out, and they
[00:56:13.680 --> 00:56:16.680]   want a three-minute clip of me talking about them all.
[00:56:16.680 --> 00:56:18.680]   I don't have a script.
[00:56:18.680 --> 00:56:25.680]   And so I was going to try this segment just to do the three minutes live, rattling off
[00:56:25.680 --> 00:56:29.680]   just some of the massive hoaxes in the last few years that mainstream media and the Democrats
[00:56:29.680 --> 00:56:33.680]   put out, and it gives me a headache to try to just think of them all or line them all
[00:56:33.680 --> 00:56:35.680]   up in my head.
[00:56:35.680 --> 00:56:40.680]   And then all they asked for was that there not be any graphics or any other B-roll while
[00:56:40.680 --> 00:56:43.680]   I did that so they could add the B-roll themselves.
[00:56:43.680 --> 00:56:44.680]   I probably wasn't clear with the crew.
[00:56:44.680 --> 00:56:47.680]   That's why I was like, "Okay, now let's start and wait.
[00:56:47.680 --> 00:56:48.680]   Let's stop."
[00:56:48.680 --> 00:56:53.680]   Because usually the show is not scripted like Fox News or CNN or most radio shows, which
[00:56:53.680 --> 00:56:54.680]   is fine.
[00:56:54.680 --> 00:56:57.680]   People need to script things out so they're more cohesive and coherent.
[00:56:57.680 --> 00:57:04.680]   It's just that I tend to be so busy that I tend to double down and do multiple things
[00:57:04.680 --> 00:57:08.680]   at one time and even direct my own show live from the chair, which nobody else in their
[00:57:08.680 --> 00:57:10.680]   right mind would do.
[00:57:10.680 --> 00:57:11.680]   So it's an extremely stressful job.
[00:57:11.680 --> 00:57:12.680]   I'm not bitching.
[00:57:12.680 --> 00:57:13.680]   I'm not complaining.
[00:57:13.680 --> 00:57:16.680]   Just please remember, if you want to keep hearing this show on air, pray for us.
[00:57:16.680 --> 00:57:18.680]   We're praying for you.
[00:57:18.680 --> 00:57:20.680]   Support our local affiliates.
[00:57:20.680 --> 00:57:21.680]   Support their sponsors.
[00:57:21.680 --> 00:57:22.680]   Let them know you support it.
[00:57:22.680 --> 00:57:23.680]   And it's really been helping.
[00:57:23.680 --> 00:57:24.680]   We're getting a lot of new affiliates.
[00:57:24.680 --> 00:57:25.680]   A lot of shows have us on.
[00:57:25.680 --> 00:57:26.680]   Stations have us on late at night.
[00:57:26.680 --> 00:57:28.680]   Now they move us into primetime.
[00:57:28.680 --> 00:57:29.680]   Just keep doing that.
[00:57:29.680 --> 00:57:30.680]   You're doing a great job.
[00:57:30.680 --> 00:57:34.680]   And please don't forget, store-wide free shipping and the biggest sale ever, 50 to 60% off
[00:57:34.680 --> 00:57:35.680]   on all the supplements.
[00:57:35.680 --> 00:57:41.680]   But it's got to end because a bunch of things like the fish oil and even X2 and even X3 and
[00:57:41.680 --> 00:57:47.680]   bodies and the bone broth and super silver wound gel are all very close to selling out.
[00:57:47.680 --> 00:57:58.680]   So those will be pulled soon.
[00:57:58.680 --> 00:58:05.440]   By leaps and by bounds, the number one bestselling supplement family in the world is energy
[00:58:05.440 --> 00:58:07.280]   drinks and energy supplements.
[00:58:07.280 --> 00:58:13.040]   But they are riddled with dyes and toxins and synthetic caffeines and other chemicals
[00:58:13.040 --> 00:58:17.240]   that sure get you a quick boost but burn out in just a few hours and have terrible side
[00:58:17.240 --> 00:58:18.240]   effects.
[00:58:18.240 --> 00:58:24.400]   We have developed, hands down from our research, the most powerful, healthy energy drink pre-workout
[00:58:24.400 --> 00:58:27.240]   and beyond system in the world.
[00:58:27.240 --> 00:58:28.240]   There's nothing else like it.
[00:58:28.240 --> 00:58:29.680]   You must experience it.
[00:58:29.680 --> 00:58:31.280]   It is a total game changer.
[00:58:31.280 --> 00:58:35.720]   And it comes in easy to use packets to mix in with fruit juice or water, whatever you'd
[00:58:35.720 --> 00:58:36.720]   like.
[00:58:36.720 --> 00:58:38.200]   Warning though, it's very, very strong.
[00:58:38.200 --> 00:58:39.200]   It lasts 10 hours.
[00:58:39.200 --> 00:58:43.560]   So take a half packet the first time you take it because Turbo Force is named Turbo Force
[00:58:43.560 --> 00:58:46.520]   because it will take you into overdrive.
[00:58:46.520 --> 00:58:49.160]   Turbo Force at InfoWarsLive.com.
[00:58:49.160 --> 00:58:55.960]   Do you realize that when you spread the links from InfoWars.com, when you spread the videos,
[00:58:55.960 --> 00:58:58.200]   you are changing the world?
[00:58:58.200 --> 00:59:01.920]   It's you that has defeated Hillary and the globalists.
[00:59:01.920 --> 00:59:06.480]   It is you, the info warriors across the planet that stood against the bullying, that stood
[00:59:06.480 --> 00:59:10.400]   against the peer pressure, that stood against the threats that have now changed the world.
[00:59:10.400 --> 00:59:15.240]   And that's why you've been on the team supporting us, praying for us and spreading the word.
[00:59:15.240 --> 00:59:16.680]   You are the InfoWar.
[00:59:16.680 --> 00:59:21.320]   And now because of their intensifying censorship, it's more important than ever that everyone
[00:59:21.320 --> 00:59:26.960]   go to InfoWars.com/newsletter and sign up via email so there's no way the censors can
[00:59:26.960 --> 00:59:32.280]   get between us with critical videos, articles, breaking news, intel, you name it.
[00:59:32.280 --> 00:59:37.840]   And so now I ask you more than ever to share the InfoWars.com articles, to share the videos,
[00:59:37.840 --> 00:59:40.200]   to tell people about the local stations you're listening to.
[00:59:40.200 --> 00:59:47.320]   The bare minimum you can do is sign up for the free newsletter at InfoWars.com/newsletter.
[00:59:47.320 --> 00:59:53.520]   We are the renaissance and we are winning.
[00:59:53.520 --> 01:00:03.720]   You're listening to The Alex Jones Show.
[01:00:03.720 --> 01:00:18.320]   He aligns himself with the truth.
[01:00:18.320 --> 01:00:21.840]   It's time for you to choose a side.
[01:00:21.840 --> 01:00:23.880]   You're listening to Alex Jones.
[01:00:23.880 --> 01:00:31.600]   Well, it was just last week that Bloomberg himself came out in Bloomberg, this media
[01:00:31.600 --> 01:00:41.040]   company and said, it's crazy how white people all go on TV, Beto O'Rourke, Joe Biden, and
[01:00:41.040 --> 01:00:43.440]   say white people are bad.
[01:00:43.440 --> 01:00:51.640]   Well, now Biden and others are saying that abusive women and rape is from Western culture.
[01:00:51.640 --> 01:00:58.080]   Any historian worth their salt will tell you that the West treats women the best.
[01:00:58.080 --> 01:01:02.120]   So that's coming up later in the hour, but it's up on InfoWars.com.
[01:01:02.120 --> 01:01:08.560]   And this is somebody trying to teach you that you suck.
[01:01:08.560 --> 01:01:12.080]   And if you did suck, it'd be good to know that because you can make it better.
[01:01:12.080 --> 01:01:21.560]   But you come from the country on average, from a group of countries on average that
[01:01:21.560 --> 01:01:23.760]   treat women the best.
[01:01:23.760 --> 01:01:30.160]   And so if you've got the best record, why would you then be told you're the problem?
[01:01:30.160 --> 01:01:36.720]   Because see, Biden's competing against that American system and he can't deal with it.
[01:01:36.720 --> 01:01:37.520]   He can't deal with it at all.
[01:01:37.520 --> 01:01:47.160]   Now, I'm gonna go to your phone calls right now.
[01:01:47.160 --> 01:01:50.480]   Really appreciate you calling in.
[01:01:50.480 --> 01:01:52.280]   We're talking about the waterfront here.
[01:01:52.280 --> 01:01:55.280]   But please introduce the topic that you wanna get into.
[01:01:55.280 --> 01:01:58.720]   We've got a lot of people here that are holding.
[01:01:58.720 --> 01:02:00.040]   Let's talk to John in Wyoming.
[01:02:00.040 --> 01:02:01.040]   John, you're on the air.
[01:02:01.040 --> 01:02:02.040]   Go ahead.
[01:02:02.040 --> 01:02:03.040]   >> Good morning, Alex.
[01:02:03.040 --> 01:02:04.040]   >> Welcome.
[01:02:04.040 --> 01:02:11.840]   >> On this Jesse Smollett case, first of all, that Kim Fox, that Cook County prosecutor,
[01:02:11.840 --> 01:02:19.120]   I would relabel her as a prostitutor because she is out there prostituting the law for
[01:02:19.120 --> 01:02:20.760]   the Obamas.
[01:02:20.760 --> 01:02:26.280]   Because Smollett was not only trying to enhance his career with this phony assault, he was
[01:02:26.280 --> 01:02:29.520]   trying to start a race war, period.
[01:02:29.520 --> 01:02:34.080]   And he claimed that his two attackers were white, which they were not.
[01:02:34.080 --> 01:02:40.080]   And then he claimed that they were hollering, "This is mega country," to again try to focus
[01:02:40.080 --> 01:02:46.760]   the blame or shift the blame on President Trump for a non-existent crime.
[01:02:46.760 --> 01:02:52.840]   So these people have no decency, no honor, no integrity.
[01:02:52.840 --> 01:02:54.960]   And they're going up there trying to...
[01:02:54.960 --> 01:02:59.400]   What would have happened if somebody would have believed his story and they would have
[01:02:59.400 --> 01:03:03.600]   started race riots in all the major cities like Chicago, New York?
[01:03:03.600 --> 01:03:04.880]   >> Well, you're totally on target.
[01:03:04.880 --> 01:03:10.320]   In fact, guys, will you print for me the article that came out in 2018 in January that no one
[01:03:10.320 --> 01:03:14.200]   ever countered, they never challenged it, cuz it's accurate documents, where the Democrats
[01:03:14.200 --> 01:03:23.580]   were planning to launch a race war off of all the Black Lives Matter movement with Soros
[01:03:23.580 --> 01:03:25.720]   and his son involved funding it.
[01:03:25.720 --> 01:03:27.440]   It's their own organization.
[01:03:27.440 --> 01:03:29.480]   And by the grace of God, it didn't ignite.
[01:03:29.480 --> 01:03:33.160]   But yeah, this is just another attempt at that.
[01:03:33.160 --> 01:03:39.560]   >> Well, see, I don't have any knowledge of that particular article, but I have the instincts
[01:03:39.560 --> 01:03:45.440]   that you do, that I've seen these people, I know how they work, I know how they operate.
[01:03:45.440 --> 01:03:51.240]   And what they're trying to do was to divide Americans, black and white, young and old,
[01:03:51.240 --> 01:03:52.240]   etc.
[01:03:52.240 --> 01:03:59.600]   They're trying to divide us so we will hate each other and we will start working to destroy
[01:03:59.600 --> 01:04:05.800]   each other's lives because these- >> I'll tell you what, stay there, stay there.
