[00:00.000 --> 00:24.000]  Crashing through the lies and disinformation, it's Alex Jones on the GCN Radio Network.
[01:08:32.800 --> 01:08:33.800]  They remember they got caught last year.
[01:08:33.800 --> 01:08:35.800]  It's still ongoing.
[01:08:35.800 --> 01:08:37.800]  Only one team got caught.
[01:08:37.800 --> 01:08:40.800]  There were lawsuits over four-year requests is what we found out.
[01:08:40.800 --> 01:08:44.800]  With five-man teams down there trying to stir up violent protest.
[01:08:44.800 --> 01:08:45.800]  That came out in the news.
[01:08:45.800 --> 01:08:48.800]  Look it up.
[01:08:48.800 --> 01:08:49.800]  Didn't get the attention it deserved.
[01:08:49.800 --> 01:08:51.800]  Why would the White House do that?
[01:08:51.800 --> 01:08:54.800]  Because Obama can go, hey, I got some melanin in my skin.
[01:08:54.800 --> 01:08:58.800]  Don't get mad at me because your unemployment rate was at 8% when Bush was in.
[01:08:58.800 --> 01:09:03.800]  And now it's 16% on average for blacks.
[01:09:03.800 --> 01:09:05.800]  He wants to divert people.
[01:09:05.800 --> 01:09:07.800]  He wants to distract people.
[01:09:07.800 --> 01:09:08.800]  And I'm not defending Bush either.
[01:09:08.800 --> 01:09:13.800]  My point is I'm showing you from Obama's perspective what this is all about.
[01:09:13.800 --> 01:09:19.800]  Let me tell you, Al Sharpton, all these other folks tried as good as they could to get everybody stirred up into something to happen.
[01:09:19.800 --> 01:09:24.800]  The new Black Panther Party called for all sorts of uprisings and going to the White neighborhood, blah, blah, blah.
[01:09:24.800 --> 01:09:27.800]  And which would be the worst thing in the world.
[01:09:27.800 --> 01:09:31.800]  I see people on my website and on the YouTube going, oh, you're scared, Alex.
[01:09:31.800 --> 01:09:32.800]  We are going to come get you.
[01:09:32.800 --> 01:09:33.800]  And I go to these people's websites.
[01:09:33.800 --> 01:09:34.800]  They're real people.
[01:09:34.800 --> 01:09:36.800]  And so they're YouTube channels.
[01:09:36.800 --> 01:09:38.800]  I mean, let me tell you, I'm not scared.
[01:09:38.800 --> 01:09:41.800]  I'm scared of what I'll do to anybody that tries to do harm to me and my family.
[01:09:41.800 --> 01:09:42.800]  I don't want the trouble.
[01:09:42.800 --> 01:09:43.800]  I'm not looking for a fight.
[01:09:43.800 --> 01:09:46.800]  But let me tell you, you start one, you're going to get it.
[01:09:46.800 --> 01:09:48.800]  You will get it.
[01:09:48.800 --> 01:09:51.800]  I'd rather people wake up and fix this society.
[01:09:51.800 --> 01:09:54.800]  Let's go to Melinda in Florida.
[01:09:54.800 --> 01:09:56.800]  Ma'am, you're on the air.
[01:09:56.800 --> 01:09:58.800]  What's your take on this whole mess?
[01:09:58.800 --> 01:10:05.800]  Well, the Obama deception, the title of your two movies is apropos here, along with immediate.
[01:10:05.800 --> 01:10:09.800]  No one wants to have this racial issue, this racial divide, this racial issue.
[01:10:09.800 --> 01:10:13.800]  What happened in Florida was a tragedy, absolute tragedy on both sides.
[01:10:13.800 --> 01:10:15.800]  Zimmerman's life is never going to be the same again.
[01:10:15.800 --> 01:10:17.800]  He's not going to ever forget what happened.
[01:10:17.800 --> 01:10:18.800]  I don't care.
[01:10:18.800 --> 01:10:20.800]  It's going to be a nightmare for him no matter what.
[01:10:20.800 --> 01:10:24.800]  We have a kid that said, for whatever reason, the point is that we don't have to put this
[01:10:24.800 --> 01:10:26.800]  into a black, white, let's all hate each other.
[01:10:26.800 --> 01:10:27.800]  Let's all kill each other.
[01:10:27.800 --> 01:10:29.800]  Let's all rip each other apart because that's what they want to say.
[01:10:29.800 --> 01:10:30.800]  That's what they want.
[01:10:30.800 --> 01:10:31.800]  Exactly.
[01:10:31.800 --> 01:10:33.800]  We have GMOs in the water.
[01:10:33.800 --> 01:10:36.800]  We're losing $85 billion a month for the foreign gangsters.
[01:10:36.800 --> 01:10:38.800]  We have spies, people spying on us.
[01:10:38.800 --> 01:10:39.800]  They're up our nose, down our backs.
[01:10:39.800 --> 01:10:41.800]  Our schools are worthless.
[01:10:41.800 --> 01:10:44.800]  We have cops out there just indiscriminately hurting and killing people, not being the
[01:10:44.800 --> 01:10:45.800]  cops that they used to be.
[01:10:45.800 --> 01:10:49.800]  Our government is just completely immoral, completely amoral, completely corrupt, and
[01:10:49.800 --> 01:10:52.800]  the fact that the Justice Department would actually be a place where you would speak
[01:10:52.800 --> 01:10:54.800]  justice is a last.
[01:10:54.800 --> 01:10:55.800]  We need to get off this page.
[01:10:55.800 --> 01:10:59.800]  We need to stop hating each other on race and all this other nonsense, and we need to
[01:10:59.800 --> 01:11:02.800]  realize that we're in the same boat when this country sinks and they're going to sink
[01:11:02.800 --> 01:11:03.800]  and they're all in it together.
[01:11:03.800 --> 01:11:04.800]  You know, the Titanic sinks.
[01:11:04.800 --> 01:11:07.800]  We ain't got time to be worried about, okay, you black, you white, you this, you that.
[01:11:07.800 --> 01:11:08.800]  We're sinking together.
[01:11:08.800 --> 01:11:09.800]  Wow.
[01:11:09.800 --> 01:11:13.800]  Let me just interrupt you and then give you the floor.
[01:11:13.800 --> 01:11:17.800]  Melinda has just said in one minute, what I tried to say in an hour, we need to give
[01:11:17.800 --> 01:11:19.800]  this, this lady needs a radio show.
[01:11:19.800 --> 01:11:20.800]  Keep going.
[01:11:20.800 --> 01:11:21.800]  Keep laying it out.
[01:11:21.800 --> 01:11:25.800]  Well, I listened to you a lot, so I get the picture.
[01:11:25.800 --> 01:11:27.800]  You know, we need to stop this.
[01:11:27.800 --> 01:11:31.800]  What are we going to do when they start having us fight against each other?
[01:11:31.800 --> 01:11:36.800]  And meanwhile, they're looting our pockets to prepare in the FEMA camp.
[01:11:36.800 --> 01:11:41.800]  The police are out there now, Neo-Nazi-Stazi-type police, instead of being neighborhood cops.
[01:11:41.800 --> 01:11:42.800]  I'm supposed to fight my neighbors.
[01:11:42.800 --> 01:11:43.800]  What about our kids?
[01:11:43.800 --> 01:11:47.800]  I'm supposed to come to your house and, oh, you know, Alex, it'll kill you and your family.
[01:11:47.800 --> 01:11:48.800]  What is that?
[01:11:48.800 --> 01:11:49.800]  I mean, who wants to do that?
[01:11:49.800 --> 01:11:50.800]  What kind of thinking?
[01:11:50.800 --> 01:11:51.800]  What type of mentality?
[01:11:51.800 --> 01:11:53.800]  The new Black Panther Party does not speak for anybody.
[01:11:53.800 --> 01:11:54.800]  They're old.
[01:11:54.800 --> 01:11:57.800]  I'm glad you had Larry Pinkman on and showed us this past week.
[01:11:57.800 --> 01:11:59.800]  We need to be human beings.
[01:11:59.800 --> 01:12:01.800]  We are human beings.
[01:12:01.800 --> 01:12:02.800]  We are human beings.
[01:12:02.800 --> 01:12:06.800]  We are human beings of different race so that we can know each other and not despise each other.
[01:12:06.800 --> 01:12:08.800]  And we need to get off the page.
[01:12:08.800 --> 01:12:11.800]  We need to stop getting manipulated by a media manipulation.
[01:12:11.800 --> 01:12:13.800]  And we need to figure out what we can do.
[01:12:13.800 --> 01:12:14.800]  Absolutely.
[01:12:14.800 --> 01:12:15.800]  Absolutely.
[01:12:15.800 --> 01:12:18.800]  What about the discrimination of them voting in Tampa to take the floor right out when
[01:12:18.800 --> 01:12:22.800]  Harvard admits it's giving people cancer and lowering IQs, and the feds come in and
[01:12:22.800 --> 01:12:23.800]  put it right back in?
[01:12:23.800 --> 01:12:27.800]  Or Arkansas votes to take it out of all their cities' water, and the feds come in in pressure
[01:12:27.800 --> 01:12:29.800]  and get a state law passed to put it back in?
[01:12:29.800 --> 01:12:33.800]  That's assaulting us with something they admit is killing us.
[01:12:33.800 --> 01:12:34.800]  What about the GMO?
[01:12:34.800 --> 01:12:36.800]  What about the right to have labeling?
[01:12:36.800 --> 01:12:37.800]  No.
[01:12:37.800 --> 01:12:41.800]  We can't even know if it's in our food when it kills the lab rats and the honeybees.
[01:12:41.800 --> 01:12:43.800]  What about that oppression?
[01:12:43.800 --> 01:12:45.800]  What about that discrimination?
[01:12:45.800 --> 01:12:47.800]  What about the $85 billion a month?
[01:12:47.800 --> 01:12:48.800]  Exactly.
[01:12:48.800 --> 01:12:49.800]  Exactly.
[01:12:49.800 --> 01:12:51.800]  But people don't care about that.
[01:12:51.800 --> 01:12:52.800]  They don't care about that.
[01:12:52.800 --> 01:12:54.800]  People just want to fight with each other all day.
[01:12:54.800 --> 01:12:56.800]  And we don't have time for that.
[01:12:56.800 --> 01:12:59.800]  We do not have time for fighting with the enemies at your door.
[01:12:59.800 --> 01:13:00.800]  It's like the husband and wife.
[01:13:00.800 --> 01:13:03.800]  You and your wife are going to fight with the enemies at your door, Alex.
[01:13:03.800 --> 01:13:04.800]  Come on.
[01:13:04.800 --> 01:13:05.800]  It's totally frustrating.
[01:13:05.800 --> 01:13:08.800]  I put videos out saying basically what you're saying.
[01:13:08.800 --> 01:13:09.800]  Just common sense.
[01:13:09.800 --> 01:13:14.800]  And there's people in there going, you're just siding with the black people.
[01:13:14.800 --> 01:13:16.800]  White people are going to rise.
[01:13:16.800 --> 01:13:19.800]  And then there'll be a black guy going, I'm going to kill you and kill Alex.
[01:13:19.800 --> 01:13:21.800]  And it's just like, it's funny.
[01:13:21.800 --> 01:13:25.800]  When you see these dumb down racist white people and the dumb down racist black people,
[01:13:25.800 --> 01:13:27.800]  they act and look the same.
[01:13:27.800 --> 01:13:28.800]  Their skin color is different.
[01:13:28.800 --> 01:13:35.800]  Have you noticed how stupid and ignorant and mindless and aggressive these hardcore racist are?
[01:13:35.800 --> 01:13:41.800]  I mean, they ought to all move in together, actually, because they're closer to each other than we are.
[01:13:41.800 --> 01:13:46.800]  I mean, it's amazing how close these racist are together.
[01:13:46.800 --> 01:13:47.800]  Well, I agree.
[01:13:47.800 --> 01:13:49.800]  You know, truth is always going to stand clear before error.
[01:13:49.800 --> 01:13:52.800]  And the racist, we're being a racist is a mindset.
[01:13:52.800 --> 01:13:53.800]  It's not a color set.
[01:13:53.800 --> 01:13:56.800]  And a shame on you for being a racist because you're never going to get to know an Alex Jones.
[01:13:56.800 --> 01:13:58.800]  You're never going to get to know a person like me.
[01:13:58.800 --> 01:14:00.800]  You're never going to get to know anybody else.
[01:14:00.800 --> 01:14:02.800]  You're never going to get to know anything.
[01:14:02.800 --> 01:14:03.800]  And that's what they want.
[01:14:03.800 --> 01:14:05.800]  They don't want us ever getting to know each other.
[01:14:05.800 --> 01:14:06.800]  God bless you.
[01:14:06.800 --> 01:14:07.800]  That lady knows what she's talking about.
[01:14:07.800 --> 01:14:08.800]  Exactly.
[01:14:08.800 --> 01:14:10.800]  They want us all scared.
[01:14:10.800 --> 01:14:13.800]  It's kind of like a underground racism as Pinkney calls it.
[01:14:13.800 --> 01:14:18.800]  Well, you're not racist, but then you think, man, this person may not like me, though.
[01:14:18.800 --> 01:14:20.800]  I mean, it's kind of like you don't want to go to a country club.
[01:14:20.800 --> 01:14:26.800]  I'll get invited to country clubs where, you know, wealthy people and folks are living to play poker or go horseback riding.
[01:14:26.800 --> 01:14:31.800]  And I kind of go, you know, I don't want to have to dress up and feel like people are looking at me.
[01:14:31.800 --> 01:14:39.800]  So that's kind of an example of I don't want to go to some fancy white country club because people are coming over to the table and ask, so who are you?
[01:14:39.800 --> 01:14:41.800]  What family are you from?
[01:14:41.800 --> 01:14:43.800]  I just don't want to answer those questions.
[01:14:43.800 --> 01:14:44.800]  I want to be laid back.
[01:14:44.800 --> 01:14:56.800]  But then it's also kind of like, well, if I go see a play in East Austin in a black area because I want to see the play or hear the music, are people going to come over and say, what is a cracker ass doing here?
[01:14:56.800 --> 01:14:58.800]  Because I've gone to hear music in East Austin.
[01:14:58.800 --> 01:15:00.800]  It doesn't happen as much now.
[01:15:00.800 --> 01:15:02.800]  There's so many white trendies go over there.
[01:15:02.800 --> 01:15:03.800]  Folks have figured out it's good for business.
[01:15:03.800 --> 01:15:09.800]  But I've been, you know, 10 years ago, hearing a jazz band in East Austin and that black guy walk over and go, what the hell are you white people doing here?
[01:15:09.800 --> 01:15:10.800]  Get your butts out of here.
[01:15:10.800 --> 01:15:15.800]  I mean, it's the same attitude that you get at a super elite white country club.
[01:15:15.800 --> 01:15:18.800]  What you think the super elite country clubs are only throwing black people out?
[01:15:18.800 --> 01:15:24.800]  Let me tell you, it's all about the group and that they've arrived in the inside crew.
[01:15:24.800 --> 01:15:26.800]  And see, I don't want to be part of that.
[01:15:26.800 --> 01:15:30.800]  I mean, I can go to Hollywood and it's actually a good event.
[01:15:30.800 --> 01:15:35.800]  But I was invited to a big charity poker game next week and I'm not going.
[01:15:35.800 --> 01:15:44.800]  I'm giving them a thousand bucks and sending one of my crew members just because even though it's famous people and I like some of them, it's like I'm not into like parents.
[01:15:44.800 --> 01:15:47.800]  Like I said, the tallest point, the tree and the dominant parrot sits at the very top.
[01:15:47.800 --> 01:15:50.800]  I'd rather not be in the same tree with all the parrots.
[01:15:50.800 --> 01:15:53.800]  I'm going to be on a tree by myself, maybe the middle of it or something.
[01:15:53.800 --> 01:15:54.800]  You know what I mean?
[01:15:54.800 --> 01:15:55.800]  That's what I'm getting at here.
[01:15:55.800 --> 01:15:56.800]  We'll be back with more of your phone calls.
[01:15:56.800 --> 01:15:57.800]  Great call, ma'am.
[01:15:57.800 --> 01:16:07.800]  Great call.
[01:16:28.800 --> 01:16:34.800]  We can turn the tide against the eugenicist by giving ourselves the nutrients our body desperately needs.
[01:16:34.800 --> 01:16:37.800]  To learn more, visit infowarshealth.com.
[01:16:37.800 --> 01:16:44.800]  The site is literally packed with audio and video featuring top health professionals who don't bow down to big pharma.
[01:16:44.800 --> 01:16:52.800]  The fight against the New World Order starts with you and you can't stand against the machine of your sick, tired and obese when you visit infowarshealth.com.
[01:16:52.800 --> 01:16:59.800]  Be sure and check out the catalog with nearly 400 life-changing products and get free shipping when you sign up for auto-ship.
[01:16:59.800 --> 01:17:04.800]  There is an increased need to support our immunity and health.
[01:17:04.800 --> 01:17:11.800]  At SilverLums, we are committed to meeting your needs by providing a full selection of silver-based products.
[01:17:11.800 --> 01:17:17.800]  Our most popular silver-based products are the 32-ounce nano-silver solutions.
[01:17:17.800 --> 01:17:23.800]  Our 2-ounce nano-silver nasal applicators, as well as our all-natural silver soaps.
[01:17:23.800 --> 01:17:27.800]  Just released is our 100% natural silver gel.
[01:17:27.800 --> 01:17:35.800]  Our new silver gel is not based on synthetic gelling agents, which quickly evaporate and leave the silver at the surface.
[01:17:35.800 --> 01:17:46.800]  But rather, we have formulated our silver gel using the natural skin nourishing chemistry of aloe vera to quickly penetrate and nourish the skin while delivering the silver more effectively.
[01:17:46.800 --> 01:17:55.800]  Visit www.silverlungs.com and click on our store page to find what silver-based products are best for you.
[01:17:55.800 --> 01:18:17.800]  That's www.silverlungs.com.
[01:18:25.800 --> 01:18:32.800]  www.silverlums.com
[01:18:56.800 --> 01:19:09.800]  Now is the perfect time to spring clean your body with Supernatural Silver, a non-toxic disinfectant for the body that can be used internally or externally.
[01:19:09.800 --> 01:19:15.800]  It helps the immune system by killing the bacteria, viruses and mold that cause disease.
[01:19:15.800 --> 01:19:23.800]  This helps to reduce the workload of your already overworked immune system and allows the immune system to refocus its energy and recharge.
[01:19:23.800 --> 01:19:33.800]  Supernatural Silver can help combat over 300 different conditions and it has the ability to kill over 143 types of bacteria, viruses, mold and yeast.
[01:19:33.800 --> 01:19:46.800]  Supernatural Silver's patented technology includes advanced scientific research with over 180 scientific studies conducted at independent universities, hospitals, research institutions and nursing homes.
[01:19:46.800 --> 01:19:58.800]  To see how Supernatural Silver can change your life, go to www.supernaturalsilver.com. Use the promo code Silver2013 for 20% off and like us on Facebook.
[01:20:17.800 --> 01:20:28.800]  Leading up frontal assault on the lies of the New World Order, it's Alex Jones on the GCN Radio Network.
[01:20:28.800 --> 01:20:35.800]  By the way, I'm going to give a brief history lesson on slavery and really get into mind control briefly in the next segment.
[01:20:35.800 --> 01:20:46.800]  But here in a caller like that lady, super smart, informed, so eloquent, more eloquent than I, that gives me hope for my children because that's all I want is the future.
[01:20:46.800 --> 01:20:54.800]  And the people that are ruling this planet, the globalist, they're not completely ruling it, they're trying to get control of it.
[01:20:54.800 --> 01:20:59.800]  They use every dirty trick in the book. It's quicker, it's easier.
[01:20:59.800 --> 01:21:05.800]  It's like when Luke Skywalker asked Yoda, he goes, is the dark side more powerful? And he goes, no, quicker, easier, more seductive.
[01:21:05.800 --> 01:21:10.800]  And that's exactly what it is. I could use dirty tricks. I could sit here and play all the games.
[01:21:10.800 --> 01:21:19.800]  I could sit here and go along with this. I mean, I've tried to not even cover it because that almost gives into it unless I explain how it all really works.
[01:21:19.800 --> 01:21:30.800]  That's all a talk radio half the time covers is the incredible racist spectacle the Democrats and the so-called minorities, but they're doing it from a racist perspective.
[01:21:30.800 --> 01:21:42.800]  I don't have to go into the stuff I've heard, but I mean, you know what I'm talking about. And it is just ridiculous because I know what I do to people ends up coming back on me and my family.
[01:21:42.800 --> 01:21:53.800]  Now, I instinctively have goodwill for everybody, but then if I psychoanalyze why I have an instinct to not want to hurt people and surely not judge people how they look.
[01:21:53.800 --> 01:22:04.800]  But again, then groups always get in groups. That's normal. That's natural in a primitive situation. So you're not even racist, but groups are coming at you when you're at the bus stop.
[01:22:04.800 --> 01:22:13.800]  Let me tell you, I don't whine about this. How many black people you know that have been attacked by white people? Let me not exaggerate.
[01:22:13.800 --> 01:22:22.800]  Let me not exaggerate because my growing up Dallas was so epic. The average person won't believe it. Let me not exaggerate.
[01:22:22.800 --> 01:22:29.800]  35 fights with black people. I call them fights. People say, Hey, cracker, we're going to beat your butt.
[01:22:29.800 --> 01:22:42.800]  They say, and you know, people start pounding on you. I mean, and I discovered the joy of birzerking from just being racially attacked by black people.
[01:22:42.800 --> 01:22:53.800]  But I had black friends who weren't racist. And that was going on. I ran into rednecks, where I go to the wrong party who'd say, you shouldn't be around here because they didn't want me going after their women that were at the party or whatever.
[01:22:53.800 --> 01:23:00.800]  Come outside. Bubba's going to beat your butt. I mean, I've experienced it. It was just like, wow, you're just like a gang of black guys.
[01:23:00.800 --> 01:23:07.800]  It's mature wearing cowboy hats and your white guys. It's the same people. It's the same people.
[01:23:07.800 --> 01:23:16.800]  But one group's wearing cowboy hats and cowboy boots. The other group's wearing basketball shirts. I've had groups of Mexicans attack me.
[01:23:16.800 --> 01:23:26.800]  It's the same activity. It's gang garbage. And I'm not a pack of piranhas, folks. I'm a man. I'm an individual. I don't run in gangs.
[01:23:26.800 --> 01:23:38.800]  I said in the video, we need a gang of liberty people. So what do you mean a gang? You're for gangs? No, we're for ideas of liberty and freedom where we identify with that and free market and family and common sense and wholesomeness.
[01:23:38.800 --> 01:23:50.800]  That's what we need as a society. That's why I get so mad when people call me a racist because it doesn't get to me like they think. It gets to me because I know they're not even being racist.
[01:23:50.800 --> 01:24:00.800]  They're being establishment people themselves, using it as a card as a weapon. And that is the worst thing. It's one thing to be an ignorant tribalist.
[01:24:00.800 --> 01:24:11.800]  That's really what it is, or racist. But it's really bad when somebody is using it as a weapon and the left does it ten times literally what conservatives do.
[01:24:11.800 --> 01:24:23.800]  And they use it to sell an anti-liberty agenda. If you stand up for guns, you're a racist. If you don't want socialism, you're a racist. And it's diabolical, folks. It's diabolical.
[01:24:23.800 --> 01:24:29.800]  And people need to wake up to it. Let's go to calls. Eric in Arizona, you're on the air. Thanks for holding.
[01:24:29.800 --> 01:24:31.800]  Go ahead.
[01:24:31.800 --> 01:24:45.800]  Good to talk to you, man. God bless you and your family and everybody there. Hey, my issue is, okay, just to go into this, I was in prison in California for a while and they just keep that racial thing going, man.
[01:24:45.800 --> 01:24:55.800]  But I really don't get into all that. They're just trying to do a distraction so they can either bring in martial law or merge with the European Union.
[01:24:55.800 --> 01:25:06.800]  Oh, no, I agree. No, no, they've announced those deals are going through this week. They're beta testing the racial divides for a future race war. That's how the UN always does it, and then they come in as the savior.
[01:25:06.800 --> 01:25:14.800]  In fact, that's an official plan to use foreign troops under FEMA in LE09 during a race war. That's official. That's not our opinion.
[01:25:14.800 --> 01:25:29.800]  Yeah, and I wanted to ask him, have you, you're familiar with Suzanne Pausel? She made a video on YouTube about, you know, how they possibly could bring in martial law and everything.
[01:25:29.800 --> 01:25:33.800]  I know that this is about Trayvon Martin, but...
[01:25:33.800 --> 01:25:48.800]  Well, I mean, look, here's the deal and I appreciate your call. They've already brought in martial law when they're sticking their hands on your pants at the airport or having warrantless checkpoints on the highway. They've already brought in martial law when regular due process is more and more being suspended.
[01:25:48.800 --> 01:25:54.800]  I appreciate your call. Let's go to Ernie in California. You're on the air, Ernie. Welcome.
[01:25:54.800 --> 01:26:05.800]  Hey, Alex, I am a white plumber laughing out loud there for a second, but here's what I got real quick. I want to give a shout out to Robert Zimmerman for slapping CNN and all of them for telling pushiness.
[01:26:05.800 --> 01:26:17.800]  And also a shout out for Mr. Pigsy. He's one awesome man. And one other thing before I talk about Charles, I have eight friends who have lost half their hours due to Obamacare, and they're all going to wake up when it gets slapped.
[01:26:17.800 --> 01:26:26.800]  Oh, I know. Listen, I've never seen somebody rape blue collar hardworking people like Obama. And I know he's just the front man, but he's the front man because he can get away with it.
[01:26:26.800 --> 01:26:40.800]  I mean, this is designed to make everybody have to lay off their employees or cut people's hours from 40 hours to 30 hours or less. And I mean, it's incredible.
[01:26:40.800 --> 01:26:50.800]  It would make us poor. That's basically, or dependent on the government, which I will never be. Look what Obama told Africa. He said, look, you don't need to have air conditioning and live well.
[01:26:50.800 --> 01:26:56.800]  That hurts the earth as he flies off in a big jet. They want you poor as a rule. You're absolutely right.
[01:26:56.800 --> 01:27:04.800]  That's a joke. And on the trial, they made a, I hate to tell you the judge, that judge should be put up on charges. I don't know what she was doing.
[01:27:04.800 --> 01:27:13.800]  Well, she tried to prejudice the jury. She's a Democratic operative. They wanted that conviction to like a racial victory for the Obama knowledge, but they'll go the other way.
[01:27:13.800 --> 01:27:21.800]  They'll now have the Justice Department come in on the other side of it. They're getting us coming and going to divert us from every other news story that's happening. Good to hear from you.
[01:27:21.800 --> 01:27:27.800]  Patty in Illinois, you're on the air.
[01:27:27.800 --> 01:27:37.800]  Hey, Alex. Hey. I'm just, uh, it blows me away. The level of brainwashing that people are experiencing.
[01:27:37.800 --> 01:27:48.800]  I mean, it's blatantly obvious to me that this is just a big distraction. I mean, it's using, it's pushing the gun ban. It's causing separation between all people.
[01:27:48.800 --> 01:27:57.800]  I mean, what do you do? Oh yeah. They're lining up a race war in this country where we all kill each other and then they go, oh, we got to take your guns because you're killing each other.
[01:27:57.800 --> 01:28:06.800]  Exactly. I mean, these people are slaves to their television, to their cell phones. I mean, they're curtsy. They're food. It's how do you get through?
[01:28:06.800 --> 01:28:15.800]  I spend so much time trying to wake people up. Every person that I talk to, I try and give them a little bit of truth. So many people think I'm just a fucking whack job.
[01:28:15.800 --> 01:28:22.800]  All right. Well, gotta let you go. It's the surest way to get cut off the air is use profanity. But people do it. They think it's got magic.
[01:28:22.800 --> 01:28:36.800]  Race cards got magic. Profanities got magic. Uh, just all around loser behaviors got magic. But, but this is a process and the establishment is going to sit there and create, divide and conquer.
[01:28:36.800 --> 01:28:48.800]  It's kind of like they say, give your rights up because of Al Qaeda and our government created Al Qaeda or criminal elements did and they run Al Qaeda in Libya and Syria and they stage all these false flags or let terrorists attack us.
[01:28:48.800 --> 01:29:07.800]  And then the great sin, according to Fox News, I saw him on Friday on the five is to say that governments might ever stage something to take our liberty.
[01:29:19.800 --> 01:29:35.800]  Provider can see every website you ever go to. Private Internet access has got your back. How? Well, it's kind of nerdy, but to put it simply, spies and companies that track you don't like us one bit.
[01:29:35.800 --> 01:29:49.800]  We create an encrypted tunnel so that nobody can spy on you. We also provide IP cloaking, which frees you from geographic restrictions when you're traveling, register today and disappear online the way it was supposed to be.
[01:29:49.800 --> 01:29:59.800]  Go to private internet access dot com right now because your family's privacy is worth it. That's private internet access dot com.
[01:29:59.800 --> 01:30:11.800]  Calben soap company can save you thousands of dollars and give you good old fashioned real soap that is triple concentrated and made from the highest quality vegetable and coconut oils.
[01:30:11.800 --> 01:30:29.800]  See them on the web www dot five star soap dot com or call 1-800-340-7091 for a free catalog and buy American made products. Order the sampler, a one to two month supply or get a one to two year supply of soaps for all your cleaning needs.
[01:30:29.800 --> 01:30:45.800]  You're getting soap products twice as good as what you're using now. This is an amazing deal and you will love the way real soap makes your skin feel. Call 1-800-340-7091 or visit www dot five star soap dot com.
[01:30:45.800 --> 01:30:59.800]  Alex and his staff have used these earth friendly pure soaps for years. See them on the web www dot five star soap dot com or call 1-800-340-7091 for a catalog.
[01:31:15.800 --> 01:31:29.800]  You do it yourself home security system that is completely wireless. Go to get simply safe dot com. Simply safe is independent and off the grid. It runs on battery power. So even if the grid goes down, you're protected.
[01:31:29.800 --> 01:31:38.800]  It's completely customizable. So you can use it in your home, business, boat, trailer, storage unit or shed. Get simply safe dot com.
[01:31:38.800 --> 01:31:49.800]  Simply safe is also ridiculously easy to install yourself in under 20 minutes. So there's no need to let a stranger into your home. If you move or need to relocate, you can take the system with you wherever you go.
[01:31:49.800 --> 01:31:59.800]  You aren't always at home, but simply safe will stand guard protecting your property 24 hours a day, seven days a week. Again, that's get simply safe dot com.
[01:31:59.800 --> 01:32:10.800]  You may be arrested and or subject to other police action.
[01:32:29.800 --> 01:32:38.800]  Police State 4 chronicles the sickening depths to which our republic has fallen. Prepare to enter the secretive world of emergency dictatorship.
[01:32:38.800 --> 01:32:47.800]  Body scanners, sound cameras, citizen spies, staged terror and cameras on every street corner. It's only the beginning of the New World Order's hellish plan.
[01:32:47.800 --> 01:33:00.800]  The police state isn't coming. It's here. Secure your copy today at infowars.com or see it online in the highest quality at prismplanet.tv.
[01:33:00.800 --> 01:33:08.800]  Coast to coast, direct from Austin. You're listening to the Alex Jones Broadcasting Network.
[01:33:08.800 --> 01:33:37.800]  Waging war on corruption. It's Alex Jones coming to you live from the front lines of the info war.
[01:33:37.800 --> 01:33:52.800]  I do want to try to race through your calls now. So we're going to go to Mike, Mike, Mike in New Jersey, Mike in Texas, Frank in Florida, Tom in Maryland, Vivian in New Jersey, Adrian in Los Angeles, California.
[01:33:52.800 --> 01:33:59.800]  And that'll probably be all the calls we can get to. I see more calls, more calls coming in there. In fact, let's leave a few of those lines open.
[01:33:59.800 --> 01:34:16.800]  When we talk to people, for people that disagree with me and think that I'm a racist, because I'm saying there was reasonable doubt, both in the OJ Simpson trial is why it was found not guilty and in the George Zimmerman trial for the shooting of Trayvon Martin.
[01:34:16.800 --> 01:34:29.800]  If he'd have shot Trayvon Martin five times, like when the cops shoot a car a hundred times or whatever, then it might have been leaning towards manslaughter or a second degree murder, but it just doesn't fit.
[01:34:29.800 --> 01:34:38.800]  And there's reasonable doubt. So then you're that jury thinking I'm about to put somebody in jail for 20, 30 years. Is this the right thing to do?
[01:34:38.800 --> 01:34:46.800]  So we're going to be going to your phone calls on that subject in a moment. I have a brief history lesson I want to get to first as well.
[01:34:46.800 --> 01:35:12.800]  The beginning of history lessons, every order in infowarstore.com with the Liberty t-shirts and the films and the books and all of it gets a free citizen rulebook with founding father quotes, Declaration of Independence, Bill of Rights, Constitution, jury nullification, basic rights you should know, powerful little 61-page or I guess 62-page booklet at infowarstore.com.
[01:35:12.800 --> 01:35:20.800]  And you get some free bumper stickers and stuff as well for every order. State of mind, the psychology of control, getting into propaganda and mind control. I'm in it. Many others are in it.
[01:35:20.800 --> 01:35:27.800]  Great new film where the exclusive distributors of state of mind, the psychology of control and the film starts shipping tomorrow.
[01:35:27.800 --> 01:35:44.800]  I guess the release date is officially the 17th. It'll premiere on Wednesday night on infowarstinelynews and we'll have some commentary with the film as well, with the filmmakers of Noble Lie, Oklahoma City, 925, exposing that government run false flag, clearly a false flag.
[01:35:44.800 --> 01:35:57.800]  That film is also available at infowarstore.com or by calling 888-253-3139, 24 hours a day, 7 days a week that can answer all your questions on water filtration, vitamins, minerals, you name it.
