[00:00.000 --> 00:18.000]  Waging war on corruption. It's Alex Jones, coming to you live from the front lines of the Info War.
[51:39.000 --> 51:41.000]  This is a preemptive strike against him.
[51:41.000 --> 51:44.000]  And Ty, it happens right as they know
[51:44.000 --> 51:47.000]  he crosses into Mexico and doesn't have a cell phone
[51:47.000 --> 51:49.000]  for three days to get to Baja.
[51:49.000 --> 51:50.000]  Oh, exactly.
[51:50.000 --> 51:53.000]  I mean, we've known for a long time that they,
[51:53.000 --> 51:55.000]  they don't have our phones or watch our emails.
[51:55.000 --> 51:57.000]  I'm sure they do because of the threat that our family...
[51:57.000 --> 52:00.000]  Your dad's been visited by the CIA when he was governor.
[52:00.000 --> 52:01.000]  Exactly.
[52:01.000 --> 52:03.000]  So they knew when he was crossing the border
[52:03.000 --> 52:04.000]  and it's very convenient.
[52:04.000 --> 52:07.000]  It's also very convenient that almost every show
[52:07.000 --> 52:10.000]  that has had this guy on is a cable news show
[52:10.000 --> 52:13.000]  that Jesse has been on and has totally
[52:13.000 --> 52:15.000]  made their hosts look like buffoons.
[52:15.000 --> 52:17.000]  The only show he hasn't been on is Bill O'Reilly's
[52:17.000 --> 52:19.000]  and Jesse is numerously called Bill O'Reilly,
[52:19.000 --> 52:21.000]  a coward for not having him on
[52:21.000 --> 52:22.000]  and debating him on these current issues.
[52:22.000 --> 52:24.000]  And I find it very convenient.
[52:24.000 --> 52:26.000]  Well, I've got to say it about your dad.
[52:26.000 --> 52:29.000]  On all these shows, just his straightforward approach,
[52:29.000 --> 52:30.000]  he dominates them.
[52:30.000 --> 52:33.000]  He has annihilated all of these shows.
[52:33.000 --> 52:35.000]  Yeah, so I mean, that's why it's very interesting that,
[52:35.000 --> 52:37.000]  you know, O.B. and Anthony break the story
[52:37.000 --> 52:40.000]  with that weird idiot Jim Norton, you know,
[52:40.000 --> 52:43.000]  on all these little pipsqueak types
[52:43.000 --> 52:46.000]  who have never really done anything in their lives.
[52:46.000 --> 52:49.000]  You know, it's very convenient that they are so welcoming
[52:49.000 --> 52:50.000]  of this guy.
[52:50.000 --> 52:53.000]  Without even questioning the authenticity of his story.
[52:53.000 --> 52:54.000]  Oh, okay.
[52:54.000 --> 52:55.000]  He must be telling the truth.
[52:55.000 --> 52:56.000]  Why?
[52:56.000 --> 52:58.000]  Oh, well, he's a soldier who works for the government.
[52:58.000 --> 52:59.000]  Oh, okay.
[52:59.000 --> 53:00.000]  That's it.
[53:00.000 --> 53:01.000]  That's all they have for proof.
[53:01.000 --> 53:03.000]  You're taking this man's work for it.
[53:03.000 --> 53:05.000]  Well, coming up in the interview,
[53:05.000 --> 53:06.000]  they've got a big problem.
[53:06.000 --> 53:09.000]  It turns out the owner of this bar, McPeese,
[53:09.000 --> 53:11.000]  was the guy that trained your dad
[53:11.000 --> 53:13.000]  and was like, you know, the head trainer
[53:13.000 --> 53:14.000]  and their good friends.
[53:14.000 --> 53:17.000]  And so this is all going to come out later
[53:17.000 --> 53:18.000]  that it never happened
[53:18.000 --> 53:20.000]  and that it would have been, you know,
[53:20.000 --> 53:21.000]  well-known if this happened
[53:21.000 --> 53:25.000]  and that he wasn't there to speak to a graduating class,
[53:25.000 --> 53:26.000]  like the guy said.
[53:26.000 --> 53:27.000]  And it's all fake.
[53:27.000 --> 53:29.000]  And again, it's an example of a scion.
[53:29.000 --> 53:32.000]  But if they can claim your dad was throwing babies
[53:32.000 --> 53:35.000]  out of incubators, just long enough,
[53:35.000 --> 53:36.000]  it'll work for him.
[53:36.000 --> 53:37.000]  And I agree with you, Ty,
[53:37.000 --> 53:38.000]  because we've been thinking about this.
[53:38.000 --> 53:40.000]  Before I got you on air, you said,
[53:40.000 --> 53:41.000]  you know, I think it's about Iran.
[53:41.000 --> 53:43.000]  And I had separately already talked about that
[53:43.000 --> 53:44.000]  with your dad.
[53:44.000 --> 53:46.000]  Yeah, no, it feels that way.
[53:46.000 --> 53:48.000]  Because the more I read about all this,
[53:48.000 --> 53:49.000]  this hubba-loo that they're making up
[53:49.000 --> 53:53.000]  about Iran's big imminent threat to Israel and the US,
[53:53.000 --> 53:56.000]  you know, I'm sorry, Iran, you know,
[53:56.000 --> 53:59.000]  the leader, I'm not a deep-dini jot or whatever.
[53:59.000 --> 54:00.000]  He's not even...
[54:00.000 --> 54:01.000]  He doesn't make decisions in that country.
[54:01.000 --> 54:03.000]  People have to realize he's pretty much
[54:03.000 --> 54:06.000]  just like a puppet that they kind of put out front
[54:06.000 --> 54:07.000]  and he just does his piece.
[54:07.000 --> 54:09.000]  And but really, you know,
[54:09.000 --> 54:10.000]  he doesn't make any decisions there.
[54:10.000 --> 54:12.000]  He can be as crazy as he wants to be,
[54:12.000 --> 54:14.000]  but he doesn't have any legislative control.
[54:14.000 --> 54:16.000]  It's Hamulahs that run it all.
[54:16.000 --> 54:17.000]  Exactly.
[54:17.000 --> 54:20.000]  You know, no matter what that guy wants to say,
[54:20.000 --> 54:22.000]  whether you agree with them or disagree with them or whatever,
[54:22.000 --> 54:25.000]  he doesn't have any real political power.
[54:25.000 --> 54:27.000]  Well, look, look, Ty, here's the reason,
[54:27.000 --> 54:30.000]  the former head of the Mossad that Netanyahu fired
[54:30.000 --> 54:32.000]  a year ago because he wouldn't go along with it said,
[54:32.000 --> 54:34.000]  here's the reason Fox, Fallon, and Admiral Mullen
[54:34.000 --> 54:37.000]  and the last three joint chiefs of staff
[54:37.000 --> 54:38.000]  in the US said don't do it.
[54:38.000 --> 54:41.000]  Iran hasn't been under 15 years of sanctions.
[54:41.000 --> 54:44.000]  Iran is 75 million people, not 25 million.
[54:44.000 --> 54:46.000]  Iran's got high tech weapons.
[54:46.000 --> 54:48.000]  Iran is going to block the Strait of Hormuz.
[54:48.000 --> 54:52.000]  It is going to cause all Hades to break loose,
[54:52.000 --> 54:56.000]  but that's exactly what the bankers want to distract us.
[54:56.000 --> 54:59.000]  I mean, this is not going to be some third world country
[54:59.000 --> 55:03.000]  that, you know, that the globalists are just using us
[55:03.000 --> 55:04.000]  to invade and destroy.
[55:04.000 --> 55:06.000]  This is going to be a real war.
[55:06.000 --> 55:11.000]  And look, this always goes back to me,
[55:11.000 --> 55:13.000]  even General Wesley Clark, right after 9-11,
[55:13.000 --> 55:15.000]  three weeks later, they're telling him,
[55:15.000 --> 55:17.000]  oh, we're going into Iraq, and he says, well, why?
[55:17.000 --> 55:19.000]  Did they find weapons of mass destruction?
[55:19.000 --> 55:21.000]  No, well, we're going in.
[55:21.000 --> 55:23.000]  He even illustrated all the countries that needed to fall.
[55:23.000 --> 55:25.000]  Yeah, he said, here's the secret plan.
[55:25.000 --> 55:26.000]  We're going to invade eight of them.
[55:26.000 --> 55:27.000]  Yeah, exactly.
[55:27.000 --> 55:30.000]  And now a lot of them have fallen because of revolution
[55:30.000 --> 55:31.000]  and things like that.
[55:31.000 --> 55:33.000]  But if you look at the history of some of the people
[55:33.000 --> 55:35.000]  in those revolutions, they're clearly CIA.
[55:35.000 --> 55:38.000]  And intelligence people like the general in the Egyptian army
[55:38.000 --> 55:41.000]  that was fighting back against the government
[55:41.000 --> 55:44.000]  was a complete CIA guy.
[55:44.000 --> 55:47.000]  And so you see all these countries falling.
[55:47.000 --> 55:49.000]  It's exactly falling into place for what they've been
[55:49.000 --> 55:52.000]  plotting for probably the last 20 years, 30 years.
[55:52.000 --> 55:55.000]  Well, that's what's frustrating is America is a good country,
[55:55.000 --> 55:57.000]  full of good people.
[55:57.000 --> 56:01.000]  We have global megabanks that have taken over our government,
[56:01.000 --> 56:03.000]  are using us to take over the world,
[56:03.000 --> 56:07.000]  and they're playing us off against China, against the Iranians.
[56:07.000 --> 56:08.000]  They're globalists.
[56:08.000 --> 56:09.000]  They're against countries.
[56:09.000 --> 56:11.000]  So we think of it as countries,
[56:11.000 --> 56:14.000]  America versus China versus Iran, Russia.
[56:14.000 --> 56:16.000]  It's way past that.
[56:16.000 --> 56:17.000]  Yeah, yeah.
[56:17.000 --> 56:21.000]  We are simply tools that the super corporations
[56:21.000 --> 56:24.000]  and the super banks of the world use to make more money.
[56:24.000 --> 56:26.000]  And the slave labor that we give them
[56:26.000 --> 56:29.000]  and the soldiers that we provide them.
[56:29.000 --> 56:30.000]  And that's what's so tragic.
[56:30.000 --> 56:33.000]  You have very honorable men and women in uniform
[56:33.000 --> 56:36.000]  who are basically used as pawns for this global game.
[56:36.000 --> 56:39.000]  I'll tell you what, Ty, there's a little five-minute segment
[56:39.000 --> 56:40.000]  coming up the start of the next hour.
[56:40.000 --> 56:41.000]  I want to hold you over to there,
[56:41.000 --> 56:44.000]  and then I'll just come back and air the entire 35-minute
[56:44.000 --> 56:46.000]  Governor Jesse Venturi interview
[56:46.000 --> 56:48.000]  and then cover some other news and take calls
[56:48.000 --> 56:51.000]  in the last 15, 20 minutes of the broadcast.
[56:51.000 --> 56:52.000]  We're going to go to break here,
[56:52.000 --> 56:55.000]  but when we come back briefly, I mean, look at these headlines.
[56:55.000 --> 56:57.000]  Because Fox News, I watched it,
[56:57.000 --> 57:01.000]  spent more time and other channels on your father
[57:01.000 --> 57:05.000]  trying to destroy him with these made-up fairy tales
[57:05.000 --> 57:06.000]  than they did on this.
[57:06.000 --> 57:07.000]  Look at these headlines.
[57:07.000 --> 57:09.000]  Iran decides to close Strait of Hormuz
[57:09.000 --> 57:12.000]  if oil exports are blocked.
[57:12.000 --> 57:15.000]  The EU is set to vote tomorrow to shut it down.
[57:15.000 --> 57:16.000]  That's going to happen.
[57:16.000 --> 57:18.000]  American, British, Israeli, and Iranian warships
[57:18.000 --> 57:20.000]  sailing towards confrontation,
[57:20.000 --> 57:22.000]  Jerusalem Post reports,
[57:22.000 --> 57:24.000]  and Financial Times of London.
[57:24.000 --> 57:27.000]  Iran, Israel, and U.S. plan golf exercises
[57:27.000 --> 57:29.000]  all at the same time.
[57:29.000 --> 57:30.000]  I mean, it's on.
[57:30.000 --> 57:32.000]  I mean, ladies and gentlemen,
[57:32.000 --> 57:34.000]  this is what the Iran Corporation called forward
[57:34.000 --> 57:35.000]  two years ago,
[57:35.000 --> 57:37.000]  is something bigger than just a regional war.
[57:37.000 --> 57:41.000]  Most analysts say this could kick off World War III.
[57:41.000 --> 57:44.000]  Second hour coming up on your local station
[57:44.000 --> 57:46.000]  and the audio streams at infowars.com.
[57:46.000 --> 57:47.000]  Stay with us.
[57:47.000 --> 57:54.000]  This is Jesse Ventura Interview.
[58:17.000 --> 58:20.000]  Your greatest dependency, your food supply.
[58:20.000 --> 58:24.000]  Make 2012 the year you take control by getting prepared.
[58:24.000 --> 58:27.000]  eFoods Direct introduces the best way to build
[58:27.000 --> 58:29.000]  your food supply in the 21st century.
[58:29.000 --> 58:32.000]  Get a 21-day supply of food free with purchase.
[58:32.000 --> 58:35.000]  Call 800-409-5633
[58:35.000 --> 58:38.000]  or go to eFoodsDirect.com forward slash Alex.
[58:38.000 --> 58:40.000]  Take back control in 2012.
[58:40.000 --> 58:43.000]  Call 800-409-5633
[58:43.000 --> 58:46.000]  or go to eFoodsDirect.com forward slash Alex.
[58:46.000 --> 58:50.000]  Remember, you can bet your life on eFoods Direct.
[58:50.000 --> 58:54.000]  You may be arrested and or subject to other police action.
[58:54.000 --> 58:55.000]  Tyranny is here.
[58:55.000 --> 58:59.000]  The grim future foretold in 1984 has become reality.
[58:59.000 --> 59:02.000]  It really says that the state is God.
[59:02.000 --> 59:04.000]  The United States has now recognized globally
[59:04.000 --> 59:07.000]  as one of the most oppressive police states on Earth.
[59:07.000 --> 59:10.000]  This film conclusively proves the existence
[59:10.000 --> 59:12.000]  of a secret network of FEMA camps,
[59:12.000 --> 59:14.000]  now being expanded nationwide.
[59:14.000 --> 59:17.000]  This documentary exposes how the continuity of government
[59:17.000 --> 59:20.000]  program has established an all-powerful shadow state.
[59:20.000 --> 59:22.000]  Police State 4 chronicles the sickening depths
[59:22.000 --> 59:24.000]  to which our republic has fallen.
[59:24.000 --> 59:28.000]  Prepare to enter the secretive world of emergency dictatorship.
[59:28.000 --> 59:31.000]  Body scammers, sound cameras, citizen spies,
[59:31.000 --> 59:34.000]  staged terror and cameras on every street corner.
[59:34.000 --> 59:38.000]  It's only the beginning of the New World Order's hellish plan.
[59:38.000 --> 59:41.000]  The police state isn't coming. It's here.
[59:41.000 --> 59:43.000]  Secure your copy today
[59:43.000 --> 59:45.000]  at infowars.com
[59:45.000 --> 59:47.000]  or see it online in the highest quality
[59:47.000 --> 59:49.000]  at prismplanet.tv.
[59:51.000 --> 59:55.000]  Coast to coast, direct from Austin.
[59:55.000 --> 59:59.000]  You're listening to the Alex Jones Broadcasting Network.
[1:00:02.000 --> 1:00:04.000]  From his Central Texas Command Center
[1:00:04.000 --> 1:00:06.000]  deep behind enemy lines,
[1:00:06.000 --> 1:00:08.000]  the information war continues.
[1:00:08.000 --> 1:00:13.000]  It's Alex Jones and the GCN Radio Network.
[1:00:20.000 --> 1:00:23.000]  Well, it says a lot about the establishment
[1:00:23.000 --> 1:00:26.000]  that they would concoct fairy tales
[1:00:26.000 --> 1:00:28.000]  about Jesse Ventura like we've discussed
[1:00:28.000 --> 1:00:31.000]  and it does signify that they'd put golden handcuffs on him
[1:00:31.000 --> 1:00:35.000]  with an MSNBC contract on the eve of the Gulf War
[1:00:35.000 --> 1:00:38.000]  and then after it happened, telling him, oh, yeah, we did this on purpose.
[1:00:38.000 --> 1:00:40.000]  Ha, ha, ha.
[1:00:40.000 --> 1:00:43.000]  I mean, they're making tens of millions per cruise missile.
[1:00:43.000 --> 1:00:46.000]  So why should they care about giving Ventura a contract
[1:00:46.000 --> 1:00:50.000]  and then contractually not letting him have free speech during a war?
[1:00:50.000 --> 1:00:53.000]  Now they're just having some guy who's launching
[1:00:53.000 --> 1:00:56.000]  a new mercenary organization.
[1:00:56.000 --> 1:01:00.000]  You know, Ty, we, Tyrell Ventura, son of Jesse Ventura,
[1:01:00.000 --> 1:01:03.000]  we talked privately about responses to this
[1:01:03.000 --> 1:01:05.000]  because your dad's not somebody to lay down,
[1:01:05.000 --> 1:01:07.000]  especially to this great defamation.
[1:01:07.000 --> 1:01:09.000]  You're like, yeah, let's not get into it until it happens,
[1:01:09.000 --> 1:01:11.000]  but your dad coming up, you know, does say
[1:01:11.000 --> 1:01:13.000]  there's going to be action taken.
[1:01:13.000 --> 1:01:15.000]  The ball is already rolling.
[1:01:15.000 --> 1:01:18.000]  I hope this Ty guy goes ahead and goes public
[1:01:18.000 --> 1:01:21.000]  and admits whoever basically hired him to do this.
[1:01:21.000 --> 1:01:23.000]  It would be nice if he did that.
[1:01:23.000 --> 1:01:25.000]  I mean, I doubt he will because he's, you know,
[1:01:25.000 --> 1:01:27.000]  using the story to make money in his own pocket in his book
[1:01:27.000 --> 1:01:29.000]  and then, you know, controversy all himself.
[1:01:29.000 --> 1:01:31.000]  I wish that he would.
[1:01:31.000 --> 1:01:34.000]  I wish that he'd have the courage and the respect
[1:01:34.000 --> 1:01:38.000]  for, you know, his service and my father's service
[1:01:38.000 --> 1:01:42.000]  and all servicemen to not spread lies about each other
[1:01:42.000 --> 1:01:44.000]  and to defame each other,
[1:01:44.000 --> 1:01:46.000]  but I think you guys are supposed to be brothers,
[1:01:46.000 --> 1:01:48.000]  you know, the brotherhood,
[1:01:48.000 --> 1:01:50.000]  and you should be looking out for each other,
[1:01:50.000 --> 1:01:52.000]  not spewing lies and hate about each other.
[1:01:52.000 --> 1:01:55.000]  Well, they're trying to create a political meme, Ty.
[1:01:55.000 --> 1:01:58.000]  Obviously, this Chris Colle guy is against your father,
[1:01:58.000 --> 1:02:02.000]  but I'm glad he's striking back and it's not going to work.
[1:02:02.000 --> 1:02:05.000]  We've got three or four minutes left here in this short segment.
[1:02:05.000 --> 1:02:08.000]  Tell us about the upcoming season of Conspiracy Theory coming up.
[1:02:08.000 --> 1:02:09.000]  It's looking great.
[1:02:09.000 --> 1:02:12.000]  You know, we're putting the episodes together right now.
[1:02:12.000 --> 1:02:16.000]  We're finally done physically shooting most of them,
[1:02:16.000 --> 1:02:19.000]  and now we're in the edit base, putting them all together,
[1:02:19.000 --> 1:02:21.000]  and they're looking great.
[1:02:21.000 --> 1:02:23.000]  You know, I think we're going to have a pretty great
[1:02:23.000 --> 1:02:25.000]  entertaining season, another season.
[1:02:25.000 --> 1:02:28.000]  It's brand new.
[1:02:28.000 --> 1:02:31.000]  You know, I'm now on the show investigating on camera,
[1:02:31.000 --> 1:02:34.000]  along with Sean Stone, Oliver Stone's son.
[1:02:34.000 --> 1:02:36.000]  He's a brilliant, brilliant guy.
[1:02:36.000 --> 1:02:39.000]  He went to Princeton and it really is tied in
[1:02:39.000 --> 1:02:41.000]  and aware of what the global agenda is,
[1:02:41.000 --> 1:02:43.000]  along with some other really interesting stuff.
[1:02:43.000 --> 1:02:47.000]  You know, he definitely gets a little bit more into a spiritual realm
[1:02:47.000 --> 1:02:50.000]  and it can open all sorts of different conspiracies out there.
[1:02:50.000 --> 1:02:52.000]  Yeah, this third series, you guys get into things
[1:02:52.000 --> 1:02:54.000]  that normally TV gets into in the first series,
[1:02:54.000 --> 1:02:57.000]  but you guys get into it from a real perspective.
[1:02:57.000 --> 1:03:00.000]  I'm amazed by the knowledge that Sean Stone has.
[1:03:00.000 --> 1:03:02.000]  It's been great being able to hang out with you guys.
[1:03:02.000 --> 1:03:06.000]  You know, looking at this, though, you know, that's one point.
[1:03:06.000 --> 1:03:07.000]  Your dad's against the war.
[1:03:07.000 --> 1:03:13.000]  He exposes the TSA, the NDAA, but he's also, you know,
[1:03:13.000 --> 1:03:16.000]  been out there doing all these other things
[1:03:16.000 --> 1:03:17.000]  that upset the system.
[1:03:17.000 --> 1:03:18.000]  Of course.
[1:03:18.000 --> 1:03:20.000]  You know, anytime you have someone out there getting people
[1:03:20.000 --> 1:03:26.000]  to look at news or look at events in a different way
[1:03:26.000 --> 1:03:29.000]  than what they're being soon fed, that's always dangerous.
[1:03:29.000 --> 1:03:34.000]  Anyone who's a truth teller in today's world, you know,
[1:03:34.000 --> 1:03:38.000]  and puts his ass on the line to try to bring people the truth,
[1:03:38.000 --> 1:03:42.000]  is always directly at the crosshairs for the people that don't want,
[1:03:42.000 --> 1:03:45.000]  don't want you listeners out there to have all the knowledge
[1:03:45.000 --> 1:03:46.000]  and all the facts about it.
[1:03:46.000 --> 1:03:51.000]  Well, the public doesn't know one-tenth, Ty, as you've broken down,
[1:03:51.000 --> 1:03:54.000]  what happened behind the scenes with that FEMA camp special
[1:03:54.000 --> 1:03:56.000]  that only aired once and got censored with threats
[1:03:56.000 --> 1:03:57.000]  from Homeland Security.
[1:03:57.000 --> 1:04:00.000]  I mean, look, your dad and you and others
[1:04:00.000 --> 1:04:02.000]  have definitely gotten their attention.
[1:04:02.000 --> 1:04:03.000]  Oh, of course we have.
[1:04:03.000 --> 1:04:05.000]  And, you know, through the books and through the show
[1:04:05.000 --> 1:04:07.000]  and then everything else, you know,
[1:04:07.000 --> 1:04:10.000]  we bring a little fear back on them.
[1:04:10.000 --> 1:04:12.000]  You know, all they want us to be is to be fearful
[1:04:12.000 --> 1:04:16.000]  and to be slaves, you know, work for nothing, be in debt,
[1:04:16.000 --> 1:04:19.000]  owe us all your money and be scared of your neighbors,
[1:04:19.000 --> 1:04:21.000]  be scared of everything around you.
[1:04:21.000 --> 1:04:24.000]  And, you know, people like my father and then myself and yourself
[1:04:24.000 --> 1:04:27.000]  and then most definitely Sean, you know,
[1:04:27.000 --> 1:04:30.000]  we're trying to get everyone that now no longer be afraid
[1:04:30.000 --> 1:04:33.000]  to ask the hard questions to, you know,
[1:04:33.000 --> 1:04:36.000]  fight back against this system of tyranny
[1:04:36.000 --> 1:04:38.000]  and this system of slavery.
[1:04:38.000 --> 1:04:40.000]  I couldn't say it better, my friend.
[1:04:40.000 --> 1:04:42.000]  Great job, Ty.
[1:04:42.000 --> 1:04:44.000]  And hopefully this week, as this develops,
[1:04:44.000 --> 1:04:45.000]  we'll be able to talk to you again.
[1:04:45.000 --> 1:04:47.000]  Hopefully Fox News will retract.
[1:04:47.000 --> 1:04:49.000]  Now, your dad's going to call for that coming up in the interview.
[1:04:49.000 --> 1:04:52.000]  I would so doubt that Fox News would ever retract,
[1:04:52.000 --> 1:04:54.000]  but it retracts.
[1:04:54.000 --> 1:04:55.000]  Well, they better.
[1:04:55.000 --> 1:04:56.000]  Well, listen, great job.
[1:04:56.000 --> 1:04:58.000]  We'll talk to you soon, my friend.
[1:04:58.000 --> 1:04:59.000]  Jesse Ventura coming up.
[1:04:59.000 --> 1:05:01.000]  When you're out on the road,
[1:05:01.000 --> 1:05:06.000]  the last place you want to be is on the road.
[1:05:06.000 --> 1:05:08.000]  But if the unfortunate happens,
[1:05:08.000 --> 1:05:11.000]  you'll be glad you were wearing diamond gussets.
[1:05:11.000 --> 1:05:15.000]  There's a place down in Tennessee
[1:05:15.000 --> 1:05:20.000]  where they make blue diamond gusset jeans.
[1:05:20.000 --> 1:05:24.000]  They so pride in every stitch
[1:05:24.000 --> 1:05:28.000]  guarantee you love the way they fit.
[1:05:28.000 --> 1:05:31.000]  They put a diamond gusset in the crotch
[1:05:31.000 --> 1:05:33.000]  where you need it most.
[1:05:33.000 --> 1:05:37.000]  Blue diamond gussets got it.
[1:05:37.000 --> 1:05:38.000]  Others don't.
[1:05:38.000 --> 1:05:40.000]  We turned jeans inside out.
[1:05:40.000 --> 1:05:42.000]  Diamond gusset jeans.
[1:05:42.000 --> 1:05:45.000]  Made in the USA with unparalleled quality.
[1:05:45.000 --> 1:05:47.000]  Our Defender motorcycle jeans combine
[1:05:47.000 --> 1:05:49.000]  gusset comfort with Kevlar protection
[1:05:49.000 --> 1:05:51.000]  so you could ride all day with confidence.
[1:05:51.000 --> 1:05:54.000]  Order yours at gusset.com.
[1:05:54.000 --> 1:05:56.000]  Diamond gusset jeans got it.
[1:05:56.000 --> 1:05:58.000]  Others don't.
[1:06:02.000 --> 1:06:06.000]  Crashing through the lies and disinformation,
[1:06:06.000 --> 1:06:13.000]  it's Alex Jones on the GCN Radio Network.
[1:06:13.000 --> 1:06:15.000]  Governor Jesse Ventura,
[1:06:15.000 --> 1:06:17.000]  we've seen a big national news story
[1:06:17.000 --> 1:06:20.000]  claiming that this Navy SEAL,
[1:06:20.000 --> 1:06:22.000]  who just had a book come out this week,
[1:06:22.000 --> 1:06:25.000]  had a bar, knocked you down and then ran away
[1:06:25.000 --> 1:06:27.000]  because you were saying you were glad
[1:06:27.000 --> 1:06:29.000]  that Navy SEALs were dead.
[1:06:29.000 --> 1:06:33.000]  I mean, it sounds like something out of the Twilight Zone.
[1:06:33.000 --> 1:06:36.000]  Well, Alex, anyone that's ever heard me talk
[1:06:36.000 --> 1:06:38.000]  knows that that's not true at all.
[1:06:38.000 --> 1:06:42.000]  I have no idea why this person is saying it
[1:06:42.000 --> 1:06:44.000]  or for what purpose it's to serve.
[1:06:44.000 --> 1:06:48.000]  But, you know, if he stated that he struck me,
[1:06:48.000 --> 1:06:51.000]  knocked me down and then fled,
[1:06:51.000 --> 1:06:54.000]  I want people to understand clearly
[1:06:54.000 --> 1:06:58.000]  he's confessing them to the crime of assault.
[1:06:58.000 --> 1:07:00.000]  And it's assault on a former governor,
[1:07:00.000 --> 1:07:04.000]  an elected official, a former elected official twice.
[1:07:04.000 --> 1:07:06.000]  I want to clear his name
[1:07:06.000 --> 1:07:10.000]  because he's confessing to assaulting me
[1:07:10.000 --> 1:07:12.000]  and it didn't happen.
[1:07:12.000 --> 1:07:14.000]  I can unequivocally tell you
[1:07:14.000 --> 1:07:18.000]  that I've never been punched in Coronado, California
[1:07:18.000 --> 1:07:20.000]  since I've been out of the Navy.
[1:07:20.000 --> 1:07:24.000]  I got out of the Navy in active duty in 1973
[1:07:24.000 --> 1:07:26.000]  and I've never been struck by anyone.
[1:07:26.000 --> 1:07:28.000]  I've been out there multiple times
[1:07:28.000 --> 1:07:33.000]  for reunions that are the third weekend in August every year
[1:07:33.000 --> 1:07:36.000]  and this may have been the graduation
[1:07:36.000 --> 1:07:40.000]  what he's talking about in 06 of Class 258
[1:07:40.000 --> 1:07:45.000]  because it's traditional that when 100 years I was Class 58,
[1:07:45.000 --> 1:07:49.000]  when 158 graduated back, I believe in the 80s,
[1:07:49.000 --> 1:07:52.000]  I went to that graduation because that's a tradition.
[1:07:52.000 --> 1:07:57.000]  And then when 258 graduated in 2006, I believe it was,
[1:07:57.000 --> 1:07:59.000]  I went to that.
[1:07:59.000 --> 1:08:03.000]  And McPee's Bar is owned by Doc McPartlin
[1:08:03.000 --> 1:08:06.000]  who was my SEAL cadre instructor.
[1:08:06.000 --> 1:08:08.000]  When I just came out of training,
[1:08:08.000 --> 1:08:11.000]  he instructed me in SEAL SBIs,
[1:08:11.000 --> 1:08:13.000]  SEAL Basic Indoctrination.
[1:08:13.000 --> 1:08:16.000]  And he owns that establishment
[1:08:16.000 --> 1:08:18.000]  and I would never ever misbehave
[1:08:18.000 --> 1:08:20.000]  in the Doc's establishment.
[1:08:20.000 --> 1:08:22.000]  I have too much respect for him.
[1:08:22.000 --> 1:08:25.000]  And if people truly want to clear this up, call him.
[1:08:25.000 --> 1:08:29.000]  Call McPee's because if a former governor
[1:08:29.000 --> 1:08:32.000]  within the SEAL community had been knocked down
[1:08:32.000 --> 1:08:34.000]  and hit and assaulted,
[1:08:34.000 --> 1:08:37.000]  it would have traveled through the SEAL community like wildfire
[1:08:37.000 --> 1:08:40.000]  and for this to now say it happened
[1:08:40.000 --> 1:08:43.000]  five and a half or six years after it happened,
[1:08:43.000 --> 1:08:45.000]  that's absurd.
[1:08:45.000 --> 1:08:48.000]  But I want to state that even though this person
[1:08:48.000 --> 1:08:52.000]  is confessing to committing a crime against me of assault,
[1:08:52.000 --> 1:08:57.000]  I want to state unequivocally he is not guilty of that crime
[1:08:57.000 --> 1:08:59.000]  because he never hit me.
[1:08:59.000 --> 1:09:01.000]  I don't even know who he is.
[1:09:01.000 --> 1:09:04.000]  If I've met him or not, I don't know it.
[1:09:04.000 --> 1:09:07.000]  His name, I don't even know it right now
[1:09:07.000 --> 1:09:09.000]  as I talk to you.
[1:09:09.000 --> 1:09:12.000]  I just know that he made accusations
[1:09:12.000 --> 1:09:15.000]  that he hit me back in 06, I guess,
[1:09:15.000 --> 1:09:17.000]  and that he fleed the bar.
[1:09:17.000 --> 1:09:19.000]  If that was true, Alex,
[1:09:19.000 --> 1:09:22.000]  maybe I should go up since he's confessing to a crime.
[1:09:22.000 --> 1:09:25.000]  Maybe I should go up and file the charges.
[1:09:25.000 --> 1:09:30.000]  And if he did do this and said police were coming
[1:09:30.000 --> 1:09:33.000]  or whatever it was he stated,
[1:09:33.000 --> 1:09:35.000]  wouldn't there be a police report?
[1:09:35.000 --> 1:09:37.000]  I can assure you there isn't one
[1:09:37.000 --> 1:09:41.000]  and I can assure you this event did not happen.
[1:09:41.000 --> 1:09:45.000]  Nobody has ever hit me when I've been up there.
[1:09:45.000 --> 1:09:49.000]  Since I've been off active duty, let me categorize that.
[1:09:49.000 --> 1:09:52.000]  I got off active duty in 73.
[1:09:52.000 --> 1:09:55.000]  Nobody there, have I ever been in any trouble
[1:09:55.000 --> 1:10:01.000]  or did anything but reunions and graduations
[1:10:01.000 --> 1:10:04.000]  or whatever it might have been or retirement.
[1:10:04.000 --> 1:10:08.000]  And the thing is you're never at McPee's alone.
[1:10:08.000 --> 1:10:11.000]  You're there with your teammates and your classmates
[1:10:11.000 --> 1:10:13.000]  and you're all celebrating.
[1:10:13.000 --> 1:10:15.000]  When you go to McPee's,
[1:10:15.000 --> 1:10:18.000]  there'll be at least five or six guys with you.
[1:10:18.000 --> 1:10:21.000]  Well, I would sure like to hear of a witness
