[00:00.000 --> 00:02.000]  We've got it
[51:58.260 --> 52:03.500]  clip of this new mayor's against gun violence ad, where he says, hey, forget the Second
[52:03.500 --> 52:04.500]  Amendment.
[52:04.500 --> 52:07.380]  Yeah, it was there to protect you from the government, but we got drones now.
[52:07.380 --> 52:12.300]  The government's got drones, and that's what they say when I'm on these different so-called
[52:12.300 --> 52:17.380]  liberal shows, these authoritarian shows in liberal clothing.
[52:17.380 --> 52:18.540]  Thomas Jefferson was a liberal.
[52:18.540 --> 52:19.540]  These aren't liberals.
[52:19.540 --> 52:22.460]  I know I say that every day because it's so true, you've got to get that to your head,
[52:22.460 --> 52:23.460]  folks.
[52:23.460 --> 52:27.220]  And I'm sitting there, even before I went on CNN, they're like, oh, we don't want to
[52:27.220 --> 52:28.220]  hear it's for guns.
[52:28.220 --> 52:32.660]  The producer was saying to protect you from government, the government has drones.
[52:32.660 --> 52:35.620]  And I've been on countless shows, you hear it everywhere where they say, well, the government
[52:35.620 --> 52:36.620]  has drones.
[52:36.620 --> 52:37.620]  Yeah.
[52:37.620 --> 52:41.660]  And humans pilot those, and they're under, quote, the Bill of Rights and Constitution.
[52:41.660 --> 52:44.900]  They're not, they're not under the declaration of war by Congress.
[52:44.900 --> 52:46.060]  They are illegal.
[52:46.060 --> 52:47.420]  They're attacking countries illegally.
[52:47.420 --> 52:50.660]  But the point is we could get back control of them.
[52:50.660 --> 52:52.620]  Our government couldn't take over Vietnam.
[52:52.620 --> 52:57.020]  Our government running our military couldn't, couldn't hold Baghdad.
[52:57.020 --> 53:00.900]  So I don't want to hear that because there's drones that, you know, forget it.
[53:00.900 --> 53:03.500]  The Hive Borg, you will be assimilated.
[53:03.500 --> 53:06.460]  Nothing can defeat the New World Order.
[53:06.460 --> 53:09.980]  It's our tax money, our energy that built this giant military.
[53:09.980 --> 53:12.620]  Now they're getting rid of Posse Commentatus.
[53:12.620 --> 53:17.020]  They announced last week they're going to use the military for domestic operations to
[53:17.020 --> 53:19.180]  fight terrorists.
[53:19.180 --> 53:24.420]  And now any gun crime, any crime where a gun is used is considered terrorism.
[53:24.420 --> 53:26.260]  That's the big announcement in the news.
[53:26.260 --> 53:28.260]  I told you years ago it was coming.
[53:28.260 --> 53:32.300]  So you're now the terrorists, the spying, the data mining, the checkpoints.
[53:32.300 --> 53:36.780]  They've announced they're going to use the NSA to target, quote, gun crime.
[53:36.780 --> 53:39.780]  They've announced they're going to use it to target domestic extremists.
[53:39.780 --> 53:43.580]  Remember they weren't spying on us five years ago and then, well, we're doing it to fight
[53:43.580 --> 53:44.580]  al-Qaeda.
[53:44.580 --> 53:45.580]  And now forget about al-Qaeda.
[53:45.580 --> 53:49.060]  I even have a CNN article I'm going to get to where they say al-Qaeda is on an issue
[53:49.060 --> 53:50.060]  now.
[53:50.060 --> 53:52.260]  Well, yeah, because it works for the globalist publicly.
[53:52.260 --> 53:55.700]  Even General Boykin's come out and exposed that now.
[53:55.700 --> 54:00.860]  Remember how the special forces, no, no, no, it's you, you're the terrorist, well, no kidding.
[54:00.860 --> 54:02.740]  The thing was always set up for us.
[54:02.740 --> 54:06.400]  It was always set up for the federal government to absorb the states.
[54:06.400 --> 54:09.340]  And now they're saying Obama is the new Lincoln.
[54:09.340 --> 54:12.060]  Anyone that opposes what he does is a confederate.
[54:12.060 --> 54:17.140]  And now you're seeing it on CNN, Fox, Wall Street Journal, all these different pundits
[54:17.140 --> 54:22.220]  saying the new confederacy is any state that resist.
[54:22.220 --> 54:23.220]  Obama is here.
[54:23.220 --> 54:24.220]  He is coming.
[54:24.220 --> 54:25.220]  He knows best.
[54:25.220 --> 54:29.300]  He's going to shut down the plants, shut down the factories, raise the taxes until they bankrupt
[54:29.300 --> 54:33.940]  everything except insiders that are exempt, and then you'll go on food stamps, you'll go
[54:33.940 --> 54:37.980]  on government assistance, and they're going to have national compulsory service.
[54:37.980 --> 54:41.660]  They're already announcing it, and the conservatives will say, hey, don't let those liberals not
[54:41.660 --> 54:47.620]  work since, you know, 100 million, 200 million will be on welfare by the time they're done.
[54:47.620 --> 54:50.940]  And then you're in forced labor.
[54:50.940 --> 54:52.460]  They did it under Roosevelt.
[54:52.460 --> 54:55.020]  They're already calling to bring it back, but 10 times worse.
[54:55.020 --> 54:59.420]  They're not going to be building national park lodges this time.
[54:59.420 --> 55:03.140]  They're going to absolutely have gun control checkpoints.
[55:03.140 --> 55:08.580]  That's in the FEMA core documents from nine years ago in the Baltimore Sun and the Philadelphia
[55:08.580 --> 55:15.140]  Enquirer, how they were training the small units of FEMA core college students to assist
[55:15.140 --> 55:19.340]  the police in finding illegal guns and radioing them in.
[55:19.340 --> 55:24.980]  And they have these weird red uniforms, black trousers and red uniforms, completely fascist
[55:24.980 --> 55:25.980]  students.
[55:25.980 --> 55:26.980]  You've seen the videos.
[55:26.980 --> 55:32.580]  Obama says, we need a national, you know, a defense force, a domestic force, just as
[55:32.580 --> 55:34.860]  big and just as strong as our military.
[55:34.860 --> 55:39.220]  And then the videos of the training course, you know, sitting there worshiping Obama like
[55:39.220 --> 55:43.180]  it's North Korea doing chants about Obama and doing military drills.
[55:43.180 --> 55:49.940]  I mean, it's our typally authoritarian and Bloomberg who made $2 billion off of insider
[55:49.940 --> 55:50.940]  deals.
[55:50.940 --> 55:53.900]  The evidence is clear in the stock market who wants to tell you what you can drink and what
[55:53.900 --> 55:57.780]  you can eat and what you can do as illegal checkpoints and now body scanners all over
[55:57.780 --> 55:58.780]  New York City.
[55:58.780 --> 56:04.900]  A goon with his own private security force that ruffs people up in D.C., the talk radio
[56:04.900 --> 56:07.860]  network reporter who politely asked him a question last week.
[56:07.860 --> 56:14.820]  This goon wants your guns to ensure that his quarry, his property is defanged to make sure
[56:14.820 --> 56:15.820]  you're gelded.
[56:15.820 --> 56:20.100]  And now today, during the Super Bowl coming up, they're going to air this ad like we're
[56:20.100 --> 56:23.700]  children, please take the guns, please have a background check.
[56:23.700 --> 56:29.460]  When they have background checks in 97% of the sales, they want it for when you sell
[56:29.460 --> 56:33.900]  to your neighbor or give a gun to somebody where you can't ever transfer a gun again.
[56:33.900 --> 56:35.740]  That's what her bill says.
[56:35.740 --> 56:39.020]  And every time they register, they then confiscate.
[56:39.020 --> 56:42.940]  Criminals aren't going to follow the law anyways, but the children, please take the
[56:42.940 --> 56:44.620]  guns for us.
[56:44.620 --> 56:45.620]  This is how sick it is.
[56:45.620 --> 56:54.260]  Here's that clip from the upcoming ad today, shows cute little children, the NRA once supported
[56:54.260 --> 56:58.140]  background checks, and they play patriotic music in the background when they're globalist.
[56:58.140 --> 57:03.740]  We think it's reasonable to provide mandatory, instinct criminal background checks for every
[57:03.740 --> 57:06.020]  sale at every gun show.
[57:06.020 --> 57:10.300]  No loopholes anywhere for anyone.
[57:10.300 --> 57:13.180]  America can do this for us.
[57:13.180 --> 57:15.180]  America can do it.
[57:15.180 --> 57:23.340]  And folks, 20 years ago, 20 years ago, Lapierre said that, but Lapierre has now said it doesn't
[57:23.340 --> 57:27.740]  work, criminals still get guns, and he went further.
[57:27.740 --> 57:30.460]  He said the people don't trust the system anymore.
[57:30.460 --> 57:31.460]  That's right.
[57:31.460 --> 57:34.660]  They don't want background checks because they're angels and really want to save kids.
[57:34.660 --> 57:36.220]  The globalists could care less.
[57:36.220 --> 57:39.980]  The government shipped guns into Mexico to blame the Second Amendment and killed tens
[57:39.980 --> 57:41.900]  of thousands of people.
[57:41.900 --> 57:46.580]  12,000 confirmed, almost 60,000 dead the last six years in Mexico, where they've taken
[57:46.580 --> 57:52.620]  all the guns already.
[57:52.620 --> 57:59.020]  If you want an American company with American products made by Americans, here is the Cal
[57:59.020 --> 58:00.660]  Bend Soap Company.
[58:00.660 --> 58:04.860]  Alex and his staff have used these pure soap products for years.
[58:04.860 --> 58:09.620]  These all-natural soaps are made from the highest quality vegetable and coconut oils
[58:09.620 --> 58:12.140]  that are earth-friendly and safe.
[58:12.140 --> 58:19.980]  See them on the web at 5starsoap.com or call 800-340-7091 for a free catalog.
[58:19.980 --> 58:24.740]  Buy the one to two-month sample package and enjoy soaps that are twice as good as what
[58:24.740 --> 58:30.100]  you're using now, or save big with a one to two-year supply of soaps for all your
[58:30.100 --> 58:31.100]  cleaning needs.
[58:31.100 --> 58:33.340]  This is an amazing deal.
[58:33.340 --> 58:38.540]  You can save thousands of dollars, and you will love the way real soap makes you feel.
[58:38.540 --> 58:50.100]  See them on the web at 5starsoap.com or call 800-340-7091 for a free catalog.
[58:50.100 --> 58:53.180]  Alex Jones here with a message to fellow freedom lovers.
[58:53.180 --> 58:58.220]  The prognosis for the entire planetary economic system runs from bad to worse.
[58:58.220 --> 59:04.260]  The globalist model is to shut down societies and starve patriots out until they acquiesce
[59:04.260 --> 59:05.260]  to the global takeover.
[59:05.260 --> 59:11.220]  That's why we've assembled the most vital and important preparedness items at infowarshop.com.
[59:11.220 --> 59:14.820]  These are items that I did research on that I personally use.
[59:14.820 --> 59:19.380]  You've got the life straw so you can turn fetted water into safe water anywhere you
[59:19.380 --> 59:20.380]  go.
[59:20.380 --> 59:24.580]  The K-Tor hand crank generator to charge up key equipment during power outages or out
[59:24.580 --> 59:25.580]  in the field.
[59:25.580 --> 59:28.660]  Strategic relocation, third edition by Joel Scousum.
[59:28.660 --> 59:33.780]  When disaster strikes by Matthew Stein, they're a safe used by Homeland Security to protect
[59:33.780 --> 59:36.020]  yourself during any radiological event.
[59:36.020 --> 59:39.140]  Hand crank shortwave AMFM radios.
[59:39.140 --> 59:43.260]  Everything that we've researched and found to be the best is available at infowarshop.com
[59:43.260 --> 59:46.060]  and your purchase makes our info war possible.
[59:46.060 --> 59:47.220]  We're getting prepared.
[59:47.220 --> 59:51.780]  Are you infowarshop.com?
[59:51.780 --> 59:55.140]  Coast to coast, direct from Austin.
[59:55.140 --> 01:00:02.100]  You're listening to the Alex Jones Broadcasting Network.
[01:00:02.100 --> 01:00:08.660]  From his Central Texas Command Center, deep behind enemy lines, the information war continues.
[01:00:08.660 --> 01:00:11.500]  It's Alex Jones and the GCN radio network.
[01:00:11.500 --> 01:00:14.980]  All right, I haven't even scratched the tip of the iceberg, but I'm not going to make
[01:00:14.980 --> 01:00:15.980]  collars wait.
[01:00:15.980 --> 01:00:21.980]  I'm going to get to the strange death, the very suspicious death of Chris Kyle, who
[01:00:21.980 --> 01:00:25.300]  Jesse Ventura has been suing and winning in court.
[01:00:25.300 --> 01:00:28.300]  Kyle has had no witnesses.
[01:00:28.300 --> 01:00:32.060]  Jesse had I think like six eyewitnesses that he came, he went, he spoke at the commencement
[01:00:32.060 --> 01:00:33.060]  event.
[01:00:33.060 --> 01:00:34.060]  He left.
[01:00:34.060 --> 01:00:37.020]  Why would he come to a thing full of seals and say, I'm glad seals are dying.
[01:00:37.020 --> 01:00:38.740]  He never talks like that.
[01:00:38.740 --> 01:00:41.340]  And then no witnesses to him being beat up.
[01:00:41.340 --> 01:00:47.460]  Kyle really was going to probably expose some big wigs in the lawsuit.
[01:00:47.460 --> 01:00:51.420]  And then he took a lot of vets out who would contact him and say they had problems.
[01:00:51.420 --> 01:00:55.540]  They probably sent a wind up toy out on him, which has been declassified.
[01:00:55.540 --> 01:00:57.780]  They've got these people, sir, hand, sir, hand, you name it.
[01:00:57.780 --> 01:01:00.780]  I'm going to give you my to, and I don't just say that, okay?
[01:01:00.780 --> 01:01:07.900]  It's got a lot of telltale sides, but a real PTSD crazy would have those sides too.
[01:01:07.900 --> 01:01:12.100]  We know he's under psychiatric care, so the drugs alone do it.
[01:01:12.100 --> 01:01:13.580]  We're going to look at that.
[01:01:13.580 --> 01:01:19.980]  Also the good news out of Forbes, where it breaks down from data mining, not polling,
[01:01:19.980 --> 01:01:24.900]  real data mining, the gun grabbers are getting their head handed to them.
[01:01:24.900 --> 01:01:27.260]  Politically though, they could still go forward.
[01:01:27.260 --> 01:01:29.260]  They don't care.
[01:01:29.260 --> 01:01:30.260]  But this is the big fight.
[01:01:30.260 --> 01:01:31.260]  This is the big issue.
[01:01:31.260 --> 01:01:32.260]  As I said before, Obama got reelected.
[01:01:32.260 --> 01:01:39.900]  Well, I'll tell you, it doesn't wane Lampierre and others get a lot of credibility.
[01:01:39.900 --> 01:01:40.900]  You know what?
[01:01:40.900 --> 01:01:47.020]  Remind me tomorrow with the nightly news, John, to go get the clips where Bob Chapman
[01:01:47.020 --> 01:01:53.420]  before he died talked about this too, but the head of gun owners of America and the
[01:01:53.420 --> 01:01:58.180]  head of the NRA, who by the way, the head of gun owners of America is back on tomorrow
[01:01:58.180 --> 01:02:00.780]  on the nightly news.
[01:02:00.780 --> 01:02:04.460]  They all said, we have our intel, there'll be a huge attack on the Second Amendment once
[01:02:04.460 --> 01:02:08.700]  Obama gets back again, and Obama and the media said that's a conspiracy theory.
[01:02:08.700 --> 01:02:10.620]  And then now look what's happened.
[01:02:10.620 --> 01:02:16.660]  So pretty, pretty darn, pretty darn amazing that Larry Pratt and so many others said that
[01:02:16.660 --> 01:02:18.380]  and it indeed happened.
[01:02:18.380 --> 01:02:24.620]  And then we're going to get into this whole skeet shooting thing, and I haven't talked
[01:02:24.620 --> 01:02:30.980]  too much about the last few shows because I had so many other things on the front burner.
[01:02:30.980 --> 01:02:32.780]  But Obama says, I've been out skeet shooting.
[01:02:32.780 --> 01:02:34.180]  I've never seen a shotgun like that.
[01:02:34.180 --> 01:02:39.700]  He's shooting really weird looking like a smoke gun or something like a pop gun and
[01:02:39.700 --> 01:02:43.300]  the White House put it out and said, you're not authorized to use this photo.
[01:02:43.300 --> 01:02:45.140]  It's only for press and media.
[01:02:45.140 --> 01:02:49.100]  You can't put something out and vaguely say press and media can use it and then nobody
[01:02:49.100 --> 01:02:51.100]  else can.
[01:02:51.100 --> 01:02:52.540]  Plus it was taken.
[01:02:52.540 --> 01:02:57.780]  I actually checked into the law and the regulations and precedent on this with fair use.
[01:02:57.780 --> 01:03:06.140]  If taxpayer money pays for a film production, 100% taxpayer funded, or if a tax-funded
[01:03:06.140 --> 01:03:11.260]  operation put something out there in public domain, they can't selectively say who can't
[01:03:11.260 --> 01:03:12.260]  use it.
[01:03:12.260 --> 01:03:17.220]  And the claim that no one has a right to use or alter the photo, knowing people would
[01:03:17.220 --> 01:03:21.860]  photo shop it, and people thought it was almost a joke like they were baiting people
[01:03:21.860 --> 01:03:24.100]  to create a new meme of Obama shooting the gun.
[01:03:24.100 --> 01:03:28.940]  No, the White House photos I've been on there now say copyright and you can't use these.
[01:03:28.940 --> 01:03:31.740]  Well, of course we use them.
[01:03:31.740 --> 01:03:36.660]  Just because these criminals say we can't use our property, there it is, Obama mocked
[01:03:36.660 --> 01:03:41.180]  for releasing skeet shooting photo during gun control debate and people have got him
[01:03:41.180 --> 01:03:47.580]  shooting at the Constitution and like Looney Tunes with a flag comes out of the shotgun.
[01:03:47.580 --> 01:03:49.140]  Look at that weird looking shotgun.
[01:03:49.140 --> 01:03:52.180]  I got to say that looks like fake smoke.
[01:03:52.180 --> 01:03:55.540]  That looks, I've never seen, I've videoed a lot of guns firing.
[01:03:55.540 --> 01:03:58.540]  I've never seen a shotgun with that weird white thing on the end.
[01:03:58.540 --> 01:04:00.820]  It looks like a rubber stopper.
[01:04:00.820 --> 01:04:03.460]  And then there's that smoke looks fake.
[01:04:03.460 --> 01:04:09.860]  And then the porting, I know they've got ports on the side, but man something's weird.
[01:04:09.860 --> 01:04:14.420]  And it's almost like they put this fake stuff out to create the debate.
[01:04:14.420 --> 01:04:17.980]  I mean like that, it wasn't just that they put that out in layers with a computer program
[01:04:17.980 --> 01:04:18.980]  problem.
[01:04:18.980 --> 01:04:24.180]  They had different type fonts within the same typeset and it was a fake font that's meant
[01:04:24.180 --> 01:04:28.540]  to look like old fashioned typewriter, but the C's, the D's, all the letters had the
[01:04:28.540 --> 01:04:30.100]  same splats around them.
[01:04:30.100 --> 01:04:33.820]  With a real typewriter, each splat is different even with the same letter because it's like
[01:04:33.820 --> 01:04:36.140]  a fingerprint or a snowflake.
[01:04:36.140 --> 01:04:38.140]  I mean it's just it's 100% fake.
[01:04:38.140 --> 01:04:39.140]  I mean you understand?
[01:04:39.140 --> 01:04:40.620]  There's no debating.
[01:04:40.620 --> 01:04:43.620]  Fake, fake, fake, fake, fake, fake, fake.
[01:04:43.620 --> 01:04:46.940]  And I've got a good eye, anybody's got a good eye that's worked with Photoshop.
[01:04:46.940 --> 01:04:48.940]  That photo looks fake.
[01:04:48.940 --> 01:04:51.060]  That photo looks fake, okay?
[01:04:51.060 --> 01:04:53.620]  That I've shot more skeet than I'd care to even remember.
[01:04:53.620 --> 01:04:54.620]  That looks fake.
[01:04:54.620 --> 01:04:55.820]  What kind of gun is that?
[01:04:55.820 --> 01:04:59.900]  We'll be right back with your calls.
[01:04:59.900 --> 01:05:04.620]  You prepare by purchasing gold, food, and firearms, but if you don't have a home security
[01:05:04.620 --> 01:05:09.380]  system then you're missing a critical weapon in your arsenal for home protection.
[01:05:09.380 --> 01:05:13.300]  When you're sleeping or away from home, who's watching out for intruders?
[01:05:13.300 --> 01:05:14.820]  Check out Simply Safe.
[01:05:14.820 --> 01:05:19.220]  The new do-it-yourself home security system that is completely wireless.
[01:05:19.220 --> 01:05:22.140]  Go to GetSimplySafe.com.
[01:05:22.140 --> 01:05:24.620]  Simply Safe is independent and off the grid.
[01:05:24.620 --> 01:05:29.060]  It runs on battery power so even if the grid goes down, you're protected.
[01:05:29.060 --> 01:05:33.940]  It's completely customizable, so you can use it in your home, business, boat, trailer,
[01:05:33.940 --> 01:05:35.780]  storage unit, or shed.
[01:05:35.780 --> 01:05:38.180]  GetSimplySafe.com.
[01:05:38.180 --> 01:05:42.980]  Simply Safe is also ridiculously easy to install yourself in under 20 minutes, so there's no
[01:05:42.980 --> 01:05:45.380]  need to let a stranger into your home.
[01:05:45.380 --> 01:05:49.460]  If you move or need to relocate, you can take the system with you wherever you go.
[01:05:49.460 --> 01:05:53.580]  You aren't always at home, but Simply Safe will stand guard protecting your property
[01:05:53.580 --> 01:05:56.300]  24 hours a day, 7 days a week.
[01:05:56.300 --> 01:06:14.060]  Again, that's GetSimplySafe.com We are on the march, the empire is on the run.
[01:06:14.060 --> 01:06:25.460]  All right, we're into the second hour here of the Sunday Transmission.
[01:06:25.460 --> 01:06:31.460]  I'm back weekdays, 12 noon to 3 p.m. Eastern, that's 11 a.m. to 2 p.m. Central.
[01:06:31.460 --> 01:06:35.220]  Thank you so much again for joining us on this Sunday broadcast.
[01:06:35.220 --> 01:06:39.420]  I'm going to go to your calls for the next two segments or so, then I'm going to get
[01:06:39.420 --> 01:06:43.900]  back into second amendment news, and then I've also got some postal service news.
[01:06:43.900 --> 01:06:51.820]  They say they're now immune from local traffic laws, and when I saw this Yahoo headline,
[01:06:51.820 --> 01:06:59.380]  I thought a cop must have given them a ticket for being stopped in a no stopping zone, but
[01:06:59.380 --> 01:07:02.980]  they're able to stop because they're putting mail out.
[01:07:02.980 --> 01:07:07.660]  And then I read the article, and it was about them running red lights and speeding through
[01:07:07.660 --> 01:07:13.260]  school zones with kids almost being run over, and the judges ruled they're immune.
[01:07:13.260 --> 01:07:15.980]  That is, again, the new royalty.
[01:07:15.980 --> 01:07:20.900]  I mean, and again, on average, post men and women are really good people.
[01:07:20.900 --> 01:07:25.940]  I'm not a big fan of government institutions, but this is one of the first American institutions.
[01:07:25.940 --> 01:07:31.740]  It's pioneering our postal system invented by Benjamin Franklin, and I like the competition
[01:07:31.740 --> 01:07:37.620]  that there's a bunch of companies out there like FedEx and UPS and then a government one,
[01:07:37.620 --> 01:07:38.900]  where they can all compete against each other.
[01:07:38.900 --> 01:07:41.420]  I don't like the fact that it's subsidized now.
[01:07:41.420 --> 01:07:43.940]  I think it kind of subsidizes the other guys in a way.
[01:07:43.940 --> 01:07:49.540]  But the point is, is that the fact that a judge has ruled they're above the law, Katie
[01:07:49.540 --> 01:07:50.540]  bar the door.
[01:07:50.540 --> 01:07:52.180]  It's the same with the cops.
[01:07:52.180 --> 01:07:55.140]  They don't get in trouble when they're speeding and it's not an emergency.
[01:07:55.140 --> 01:07:59.380]  I mean, this is the new governing class where they're above the law, and the UN has diplomatic
[01:07:59.380 --> 01:08:00.580]  immunity, all the rest of it.
[01:08:00.580 --> 01:08:02.740]  I guess I already got to that, didn't I?
[01:08:02.740 --> 01:08:09.660]  They're in his postal service as it's immune from local traffic laws, running red lights
[01:08:09.660 --> 01:08:12.740]  and speeding in school zones.
[01:08:12.740 --> 01:08:17.420]  I was never a big speeder in neighborhoods, but now that I have children, I mean, I just
[01:08:17.420 --> 01:08:21.400]  drive like five miles an hour when I'm going through neighborhoods, and I still almost
[01:08:21.400 --> 01:08:26.140]  have run over people on bikes and little kids right out in front of you.
[01:08:26.140 --> 01:08:29.620]  Just this week, I was cutting through a neighborhood going about 10 miles an hour, and little
[01:08:29.620 --> 01:08:35.260]  kids came shooting out in front of me on their scooters, little kick scooters, and I was
[01:08:35.260 --> 01:08:40.860]  going like six miles an hour, and thank God I was, or I almost hit one of them.
[01:08:40.860 --> 01:08:42.620]  I was going six miles an hour.
[01:08:42.620 --> 01:08:44.540]  Yeah, make sure your heart stopped.
[01:08:44.540 --> 01:08:45.540]  It certainly does, CJ.
[01:08:45.540 --> 01:08:47.420]  Yeah, they're in his postal service.
[01:08:47.420 --> 01:08:48.820]  We're immune from local traffic laws.
[01:08:48.820 --> 01:08:54.940]  My favorite example is the UPS truck driver delivering mail while naked, or USPS, excuse
[01:08:54.940 --> 01:08:59.180]  me for, I did not mean to defame UPS, it's a USPS.
[01:08:59.180 --> 01:09:06.660]  Okay, yeah, I guess the USPS is immune, but not FedEx and not UPS.
[01:09:06.660 --> 01:09:10.820]  Okay, I'm going to go to your calls, then I'm going to get to NRA winning the influence
[01:09:10.820 --> 01:09:11.980]  battle over gun control.
[01:09:11.980 --> 01:09:15.900]  I don't just believe an op-ed, I don't just believe a poll, unless I've done my own
[01:09:15.900 --> 01:09:20.100]  back research, because you have internal market studies you can get out that are pretty
[01:09:20.100 --> 01:09:21.100]  accurate.
[01:09:21.100 --> 01:09:24.900]  See, corporations want internal market research.
[01:09:24.900 --> 01:09:27.020]  That's where you find the really accurate stuff.
[01:09:27.020 --> 01:09:31.500]  And I'm going to be getting to some of that, a big data mining company, we are routing
[01:09:31.500 --> 01:09:37.060]  them on the gun issue, but for one reason, we are sustained, and they admit in their
[01:09:37.060 --> 01:09:41.140]  algorithms we're going to lose the Second Amendment if we don't keep pushing.
[01:09:41.140 --> 01:09:49.740]  So they're telling the anti-gun groups just, you know, it's a war of stamina.
[01:09:49.740 --> 01:09:55.820]  And so that's coming up as well, and the Chris Kyle Navy SEAL that Ventura's suing, he got
[01:09:55.820 --> 01:09:57.180]  shot and killed yesterday.
[01:09:57.180 --> 01:09:58.180]  Very suspicious.
[01:09:58.180 --> 01:10:01.260]  We're going to be looking at that some, but right now let's go to some of your calls.
[01:10:01.260 --> 01:10:09.020]  Kim, Michael, Daryl, Zane, Jose, John, Frank, Zach, Glenn, Dan, Scott, and others.
[01:10:09.020 --> 01:10:10.020]  We're going to go to you.
[01:10:10.020 --> 01:10:12.820]  Let's start at the bottom of the calls this time, instead of the top.
[01:10:12.820 --> 01:10:15.140]  Let's go to Scott in Colorado.
[01:10:15.140 --> 01:10:16.140]  You're on the air.
[01:10:16.140 --> 01:10:17.140]  Welcome, Scott.
[01:10:17.140 --> 01:10:18.700]  How you doing, Alex?
[01:10:18.700 --> 01:10:22.020]  I'm doing all right, but I tell you, it's getting crazy.
[01:10:22.020 --> 01:10:23.020]  Absolutely is.
[01:10:23.020 --> 01:10:24.900]  My mom is taking over.
[01:10:24.900 --> 01:10:30.860]  I got to say that I've never thought it would move this quick, but yeah, he says the UN's
[01:10:30.860 --> 01:10:32.300]  over our military.
[01:10:32.300 --> 01:10:34.660]  He can secretly arrest us if he wants.
[01:10:34.660 --> 01:10:39.500]  He's arresting good whistleblowers that expose any government criminal activities.
[01:10:39.500 --> 01:10:40.500]  It's unprecedented.
[01:10:40.500 --> 01:10:43.420]  I have a question for you, Alex.
[01:10:43.420 --> 01:10:44.420]  Yes?
[01:10:44.420 --> 01:10:48.620]  Who's Mallory Mahoney?
[01:10:48.620 --> 01:10:52.100]  Mallory Mahoney is one of our graphics people that works here at the office.
[01:10:52.100 --> 01:10:55.220]  Wasn't she formerly with Stratford?
[01:10:55.220 --> 01:10:58.140]  You guys are mentally ill, and I appreciate your call.
[01:10:58.140 --> 01:11:03.180]  Whenever we hired six graphics people for the magazine and for working in here, and
[01:11:03.180 --> 01:11:09.220]  the University of Texas is here in Austin, Stratford is like a private intelligence
[01:11:09.220 --> 01:11:14.900]  gathering firm that, in my opinion, puts out propaganda as like a feedback loop to agree
[01:11:14.900 --> 01:11:15.900]  with the Pentagon.
[01:11:15.900 --> 01:11:19.060]  They can say, look, this private group said, somebody worked there for a month and a half
[01:11:19.060 --> 01:11:22.460]  as an unpaid intern and helped write a paper on China.
[01:11:22.460 --> 01:11:26.260]  I mean, what am I going to do if somebody was ever in the military, or somebody ever
[01:11:26.260 --> 01:11:27.260]  in...
[01:11:27.260 --> 01:11:28.260]  I mean, you know how many people?
[01:11:28.260 --> 01:11:33.580]  You know about a third of the UT journalism people that we bring in here for interviews
[01:11:33.580 --> 01:11:36.060]  because we hired a couple from UT, actually three of them from UT.
[01:11:36.060 --> 01:11:40.500]  Did you know about half of them or more had an internship there?
[01:11:40.500 --> 01:11:42.940]  There's not many places to get a media internship.
[01:11:42.940 --> 01:11:50.100]  The Austin American statesman, the Austin Chronicle, this is for print, the Houston,
[01:11:50.100 --> 01:11:53.580]  the Texas Observer or whatever it's called, that's small, and then Stratford because it's
[01:11:53.580 --> 01:11:55.900]  mainly writing thousands of things a day.
[01:11:55.900 --> 01:11:58.220]  That is mental illness, you see.
[01:11:58.220 --> 01:12:00.940]  We're not worried about the New World Order, we're not worried about everything else.
[01:12:00.940 --> 01:12:03.420]  Listen, people say I work for the government, okay?
[01:12:03.420 --> 01:12:07.700]  I wouldn't get up here and say don't take the vaccines, the government's pushing that.
[01:12:07.700 --> 01:12:12.420]  I wouldn't get up here and say criminal elements of our government were involved in 9-11 because
[01:12:12.420 --> 01:12:15.380]  they were or they're running al-Qaeda and Libya and Syria.
[01:12:15.380 --> 01:12:17.060]  I mean, just use your brain.
[01:12:17.060 --> 01:12:18.060]  You know what?
[01:12:18.060 --> 01:12:22.340]  If I work for the government, then I'm the worst government agent the planet's ever seen.
[01:12:22.340 --> 01:12:23.340]  Total mental illness.
[01:12:23.340 --> 01:12:27.380]  And people always say you need to answer this or you need to answer that and no matter how
[01:12:27.380 --> 01:12:31.860]  many times I answer something, I will still be asked the same mentally ill question over
[01:12:31.860 --> 01:12:32.860]  and over again.
[01:12:32.860 --> 01:12:37.260]  People are looking, see what's happened is the public has lost faith in the mainstream
[01:12:37.260 --> 01:12:40.100]  media and the government, which overall is a healthy thing.
[01:12:40.100 --> 01:12:44.060]  Our founding fathers stated that, history shows that, but they had judgment.
[01:12:44.060 --> 01:12:48.260]  It doesn't mean that then everything is fake.
[01:12:48.260 --> 01:12:55.900]  It doesn't mean that I'm Bill Hicks or that I'm really an actor and the professor in Florida
[01:12:55.900 --> 01:13:00.060]  who says that Sandy Hook may have been staged with crisis actors, which they really have,
[01:13:00.060 --> 01:13:01.060]  that I'm him.
[01:13:01.060 --> 01:13:05.420]  I mean, mental illness, mental illness.
[01:13:05.420 --> 01:13:11.540]  But I understand in a society in crisis, you know, just doesn't believe anything anymore.
[01:13:11.540 --> 01:13:13.040]  Mental illness.
[01:13:13.040 --> 01:13:18.060]  Let's go ahead and talk to another caller, Glenn in New Jersey.
[01:13:18.060 --> 01:13:19.060]  You're on the air.
