whisper_model_load: loading model from 'whisper.cpp/models/ggml-large.bin'
whisper_model_load: n_vocab       = 51865
[01:57:37.880 --> 01:57:40.880]   [Music]
[01:57:40.880 --> 01:57:43.880]   [Music]
[01:57:43.880 --> 01:57:46.880]   [Music]
[01:57:46.880 --> 01:57:49.880]   [Music]
[01:57:49.880 --> 01:57:52.880]   [Music]
[01:57:52.880 --> 01:57:55.880]   [Music]
[01:57:55.880 --> 01:57:58.880]   [Music]
[01:57:58.880 --> 01:58:01.880]   [Music]
[01:58:01.880 --> 01:58:04.880]   [Music]
[01:58:04.880 --> 01:58:07.880]   [Music]
[01:58:07.880 --> 01:58:10.880]   [Music]
[01:58:10.880 --> 01:58:13.880]   [Music]
[01:58:13.880 --> 01:58:16.880]   [Music]
[01:58:16.880 --> 01:58:19.880]   [Music]
[01:58:19.880 --> 01:58:22.880]   [Music]
[01:58:22.880 --> 01:58:25.880]   [Music]
[01:58:25.880 --> 01:58:28.880]   [Music]
[01:58:28.880 --> 01:58:31.880]   [Music]
[01:58:31.880 --> 01:58:34.880]   [Music]
[01:58:34.880 --> 01:58:37.880]   [Music]
[01:58:37.880 --> 01:58:40.880]   [Music]
[01:58:40.880 --> 01:58:43.880]   [Music]
[01:58:43.880 --> 01:58:46.880]   [Music]
[01:58:46.880 --> 01:58:49.880]   [Music]
[01:58:49.880 --> 01:58:52.880]   [Music]
[01:58:52.880 --> 01:58:55.880]   [Music]
[01:58:55.880 --> 01:58:58.880]   [Music]
[01:58:58.880 --> 01:59:01.880]   [Music]
[01:59:01.880 --> 01:59:04.880]   [Music]
[01:59:04.880 --> 01:59:07.880]   [Music]
[01:59:07.880 --> 01:59:10.880]   [Music]
[01:59:10.880 --> 01:59:13.880]   [Music]
[01:59:13.880 --> 01:59:16.880]   [Music]
[01:59:16.880 --> 01:59:19.880]   [Music]
[01:59:19.880 --> 01:59:22.880]   [Music]
[01:59:22.880 --> 01:59:25.880]   [Music]
[01:59:25.880 --> 01:59:28.880]   [Music]
[01:59:28.880 --> 01:59:31.880]   [Music]
[01:59:31.880 --> 01:59:34.880]   [Music]
[01:59:34.880 --> 01:59:37.880]   [Music]
[01:59:37.880 --> 01:59:40.880]   [Music]
[01:59:40.880 --> 01:59:43.880]   [Music]
[01:59:43.880 --> 01:59:46.880]   [Music]
[01:59:46.880 --> 01:59:49.880]   [Music]
[01:59:49.880 --> 01:59:52.880]   [Music]
[01:59:52.880 --> 01:59:55.880]   [Music]
[01:59:55.880 --> 01:59:58.880]   [Music]
[01:59:58.880 --> 02:00:01.880]   [Music]
[02:00:01.880 --> 02:00:04.880]   [Music]
[02:00:04.880 --> 02:00:07.880]   [Music]
[02:00:07.880 --> 02:00:10.880]   [Music]
[02:00:10.880 --> 02:00:13.880]   [Music]
[02:00:13.880 --> 02:00:16.880]   [Music]
[02:00:16.880 --> 02:00:19.880]   [Music]
[02:00:19.880 --> 02:00:22.880]   [Music]
[02:00:22.880 --> 02:00:25.880]   [Music]
[02:00:25.880 --> 02:00:28.880]   [Music]
[02:00:28.880 --> 02:00:31.880]   [Music]
[02:00:31.880 --> 02:00:34.880]   [Music]
[02:00:34.880 --> 02:00:37.880]   [Music]
[02:00:37.880 --> 02:00:40.880]   [Music]
[02:00:40.880 --> 02:00:43.880]   [Music]
[02:00:43.880 --> 02:00:46.880]   [Music]
[02:00:46.880 --> 02:00:49.880]   [Music]
[02:00:49.880 --> 02:00:52.880]   [Music]
[02:00:52.880 --> 02:00:55.880]   [Music]
[02:00:55.880 --> 02:00:58.880]   [Music]
[02:00:58.880 --> 02:01:01.880]   [Music]
[02:01:01.880 --> 02:01:04.880]   [Music]
[02:01:04.880 --> 02:01:07.880]   [Music]
[02:01:07.880 --> 02:01:10.880]   [Music]
[02:01:10.880 --> 02:01:13.880]   [Music]
[02:01:13.880 --> 02:01:16.880]   [Music]
[02:01:16.880 --> 02:01:19.880]   [Music]
[02:01:19.880 --> 02:01:22.880]   [Music]
[02:01:22.880 --> 02:01:25.880]   [Music]
[02:01:25.880 --> 02:01:28.880]   [Music]
[02:01:28.880 --> 02:01:31.880]   [Music]
[02:01:31.880 --> 02:01:34.880]   [Music]
[02:01:34.880 --> 02:01:37.880]   [Music]
[02:01:37.880 --> 02:01:40.880]   [Music]
[02:01:40.880 --> 02:01:43.880]   [Music]
[02:01:43.880 --> 02:01:46.880]   [Music]
[02:01:46.880 --> 02:01:49.880]   [Music]
[02:01:49.880 --> 02:01:52.880]   [Music]
[02:01:52.880 --> 02:01:55.880]   [Music]
[02:01:55.880 --> 02:01:58.880]   [Music]
[02:01:58.880 --> 02:02:01.880]   [Music]
[02:02:01.880 --> 02:02:04.880]   [Music]
[02:02:04.880 --> 02:02:07.880]   [Music]
[02:02:07.880 --> 02:02:10.880]   [Music]
[02:02:10.880 --> 02:02:13.880]   [Music]
[02:02:13.880 --> 02:02:16.880]   [Music]
[02:02:16.880 --> 02:02:19.880]   [Music]
[02:02:19.880 --> 02:02:22.880]   [Music]
[02:02:22.880 --> 02:02:25.880]   [Music]
[02:02:25.880 --> 02:02:28.880]   [Music]
[02:02:28.880 --> 02:02:31.880]   [Music]
[02:02:31.880 --> 02:02:34.880]   [Music]
[02:02:34.880 --> 02:02:37.880]   [Music]
[02:02:37.880 --> 02:02:40.880]   [Music]
[02:02:40.880 --> 02:02:43.880]   [Music]
[02:02:43.880 --> 02:02:46.880]   [Music]
[02:02:46.880 --> 02:02:49.880]   [Music]
[02:02:49.880 --> 02:02:52.880]   [Music]
[02:02:52.880 --> 02:02:55.880]   [Music]
[02:02:55.880 --> 02:02:58.880]   [Music]
[02:02:58.880 --> 02:03:01.880]   [Music]
[02:03:01.880 --> 02:03:04.880]   [Music]
[02:03:04.880 --> 02:03:07.880]   [Music]
[02:03:07.880 --> 02:03:10.880]   [Music]
[02:03:10.880 --> 02:03:13.880]   [Music]
[02:03:13.880 --> 02:03:16.880]   [Music]
[02:03:16.880 --> 02:03:19.880]   [Music]
[02:03:19.880 --> 02:03:22.880]   [Music]
[02:03:22.880 --> 02:03:25.880]   [Music]
[02:03:25.880 --> 02:03:28.880]   [Music]
[02:03:28.880 --> 02:03:31.880]   [Music]
[02:03:31.880 --> 02:03:34.880]   [Music]
[02:03:34.880 --> 02:03:37.880]   [Music]
[02:03:37.880 --> 02:03:40.880]   [Music]
[02:03:40.880 --> 02:03:43.880]   [Music]
[02:03:43.880 --> 02:03:46.880]   [Music]
[02:03:46.880 --> 02:03:49.880]   [Music]
[02:03:49.880 --> 02:03:52.880]   [Music]
[02:03:52.880 --> 02:03:55.880]   [Music]
[02:03:55.880 --> 02:03:58.880]   [Music]
[02:03:58.880 --> 02:04:01.880]   [Music]
[02:04:01.880 --> 02:04:04.880]   [Music]
[02:04:04.880 --> 02:04:07.880]   [Music]
[02:04:07.880 --> 02:04:10.880]   [Music]
[02:04:10.880 --> 02:04:13.880]   [Music]
[02:04:13.880 --> 02:04:16.880]   [Music]
[02:04:16.880 --> 02:04:19.880]   [Music]
[02:04:19.880 --> 02:04:22.880]   [Music]
[02:04:22.880 --> 02:04:25.880]   [Music]
[02:04:25.880 --> 02:04:28.880]   [Music]
[02:04:28.880 --> 02:04:31.880]   [Music]
[02:04:31.880 --> 02:04:34.880]   [Music]
[02:04:34.880 --> 02:04:37.880]   [Music]
[02:04:37.880 --> 02:04:40.880]   [Music]
[02:04:40.880 --> 02:04:43.880]   [Music]
[02:04:43.880 --> 02:04:46.880]   [Music]
[02:04:46.880 --> 02:04:49.880]   [Music]
[02:04:49.880 --> 02:04:52.880]   [Music]
[02:04:52.880 --> 02:04:55.880]   [Music]
[02:04:55.880 --> 02:04:58.880]   [Music]
[02:04:58.880 --> 02:05:01.880]   [Music]
[02:05:01.880 --> 02:05:04.880]   [Music]
[02:05:04.880 --> 02:05:07.880]   [Music]
[02:05:07.880 --> 02:05:10.880]   [Music]
[02:05:10.880 --> 02:05:13.880]   [Music]
[02:05:13.880 --> 02:05:16.880]   [Music]
[02:05:16.880 --> 02:05:19.880]   [Music]
[02:05:19.880 --> 02:05:22.880]   [Music]
[02:05:22.880 --> 02:05:25.880]   [Music]
[02:05:25.880 --> 02:05:28.880]   [Music]
[02:05:28.880 --> 02:05:31.880]   [Music]
[02:05:31.880 --> 02:05:34.880]   [Music]
[02:05:34.880 --> 02:05:37.880]   [Music]
[02:05:37.880 --> 02:05:40.880]   [Music]
[02:05:40.880 --> 02:05:43.880]   [Music]
[02:05:43.880 --> 02:05:46.880]   [Music]
[02:05:46.880 --> 02:05:49.880]   [Music]
[02:05:49.880 --> 02:05:52.880]   [Music]
[02:05:52.880 --> 02:05:55.880]   [Music]
[02:05:55.880 --> 02:05:58.880]   [Music]
[02:05:58.880 --> 02:06:01.880]   [Music]
[02:06:01.880 --> 02:06:04.880]   [Music]
[02:06:04.880 --> 02:06:07.880]   [Music]
[02:06:07.880 --> 02:06:10.880]   [Music]
[02:06:10.880 --> 02:06:13.880]   [Music]
[02:06:13.880 --> 02:06:16.880]   [Music]
[02:06:16.880 --> 02:06:19.880]   [Music]
[02:06:19.880 --> 02:06:22.880]   [Music]
[02:06:22.880 --> 02:06:25.880]   [Music]
[02:06:25.880 --> 02:06:28.880]   [Music]
[02:06:28.880 --> 02:06:31.880]   [Music]
[02:06:31.880 --> 02:06:34.880]   [Music]
[02:06:34.880 --> 02:06:37.880]   [Music]
[02:06:37.880 --> 02:06:40.880]   [Music]
[02:06:40.880 --> 02:06:43.880]   [Music]
[02:06:43.880 --> 02:06:46.880]   [Music]
[02:06:46.880 --> 02:06:49.880]   [Music]
[02:06:49.880 --> 02:06:52.880]   [Music]
[02:06:52.880 --> 02:06:55.880]   [Music]
[02:06:55.880 --> 02:06:58.880]   [Music]
[02:06:58.880 --> 02:07:01.880]   [Music]
[02:07:01.880 --> 02:07:04.880]   [Music]
[02:07:04.880 --> 02:07:07.880]   [Music]
[02:07:07.880 --> 02:07:10.880]   [Music]
[02:07:10.880 --> 02:07:13.880]   [Music]
[02:07:13.880 --> 02:07:16.880]   [Music]
[02:07:16.880 --> 02:07:19.880]   [Music]
[02:07:19.880 --> 02:07:22.880]   [Music]
[02:07:22.880 --> 02:07:25.880]   [Music]
[02:07:25.880 --> 02:07:28.880]   [Music]
[02:07:28.880 --> 02:07:31.880]   [Music]
[02:07:31.880 --> 02:07:34.880]   [Music]
[02:07:34.880 --> 02:07:37.880]   [Music]
[02:07:37.880 --> 02:07:40.880]   [Music]
[02:07:40.880 --> 02:07:43.880]   [Music]
[02:07:43.880 --> 02:07:46.880]   [Music]
[02:07:46.880 --> 02:07:49.880]   [Music]
[02:07:49.880 --> 02:07:52.880]   [Music]
[02:07:52.880 --> 02:07:55.880]   [Music]
[02:07:55.880 --> 02:07:58.880]   [Music]
[02:07:58.880 --> 02:08:01.880]   [Music]
[02:08:01.880 --> 02:08:04.880]   [Music]
[02:08:04.880 --> 02:08:07.880]   [Music]
[02:08:07.880 --> 02:08:10.880]   [Music]
[02:08:10.880 --> 02:08:13.880]   [Music]
[02:08:13.880 --> 02:08:16.880]   [Music]
[02:08:16.880 --> 02:08:19.880]   [Music]
[02:08:19.880 --> 02:08:22.880]   [Music]
[02:08:22.880 --> 02:08:25.880]   [Music]
[02:08:25.880 --> 02:08:28.880]   [Music]
[02:08:28.880 --> 02:08:31.880]   [Music]
[02:08:31.880 --> 02:08:34.880]   [Music]
[02:08:34.880 --> 02:08:37.880]   [Music]
[02:08:37.880 --> 02:08:40.880]   [Music]
[02:08:40.880 --> 02:08:43.880]   [Music]
[02:08:43.880 --> 02:08:46.880]   [Music]
[02:08:46.880 --> 02:08:49.880]   [Music]
[02:08:49.880 --> 02:08:52.880]   [Music]
[02:08:52.880 --> 02:08:55.880]   [Music]
[02:08:55.880 --> 02:08:58.880]   [Music]
[02:08:58.880 --> 02:09:01.880]   [Music]
[02:09:01.880 --> 02:09:04.880]   [Music]
[02:09:04.880 --> 02:09:07.880]   [Music]
[02:09:07.880 --> 02:09:10.880]   [Music]
[02:09:10.880 --> 02:09:13.880]   [Music]
[02:09:13.880 --> 02:09:16.880]   [Music]
[02:09:16.880 --> 02:09:19.880]   [Music]
[02:09:19.880 --> 02:09:22.880]   [Music]
[02:09:22.880 --> 02:09:25.880]   [Music]
[02:09:25.880 --> 02:09:28.880]   [Music]
[02:09:28.880 --> 02:09:31.880]   [Music]
[02:09:31.880 --> 02:09:34.880]   [Music]
[02:09:34.880 --> 02:09:37.880]   [Music]
[02:09:37.880 --> 02:09:40.880]   [Music]
[02:09:40.880 --> 02:09:43.880]   [Music]
[02:09:43.880 --> 02:09:46.880]   [Music]
[02:09:46.880 --> 02:09:49.880]   [Music]
[02:09:49.880 --> 02:09:52.880]   [Music]
[02:09:52.880 --> 02:09:55.880]   [Music]
[02:09:55.880 --> 02:09:58.880]   [Music]
[02:09:58.880 --> 02:10:01.880]   [Music]
[02:10:01.880 --> 02:10:04.880]   [Music]
[02:10:04.880 --> 02:10:07.880]   [Music]
[02:10:07.880 --> 02:10:10.880]   [Music]
[02:10:10.880 --> 02:10:13.880]   [Music]
[02:10:13.880 --> 02:10:16.880]   [Music]
[02:10:16.880 --> 02:10:19.880]   [Music]
[02:10:19.880 --> 02:10:22.880]   [Music]
[02:10:22.880 --> 02:10:25.880]   [Music]
[02:10:25.880 --> 02:10:28.880]   [Music]
[02:10:28.880 --> 02:10:31.880]   [Music]
[02:10:31.880 --> 02:10:34.880]   [Music]
[02:10:34.880 --> 02:10:37.880]   [Music]
[02:10:37.880 --> 02:10:40.880]   [Music]
[02:10:40.880 --> 02:10:43.880]   [Music]
[02:10:43.880 --> 02:10:46.880]   [Music]
[02:10:46.880 --> 02:10:49.880]   [Music]
[02:10:49.880 --> 02:10:52.880]   [Music]
[02:10:52.880 --> 02:10:55.880]   [Music]
[02:10:55.880 --> 02:10:58.880]   [Music]
[02:10:58.880 --> 02:11:01.880]   [Music]
[02:11:01.880 --> 02:11:04.880]   [Music]
[02:11:04.880 --> 02:11:07.880]   [Music]
[02:11:07.880 --> 02:11:10.880]   [Music]
[02:11:10.880 --> 02:11:13.880]   [Music]
[02:11:13.880 --> 02:11:16.880]   [Music]
[02:11:16.880 --> 02:11:19.880]   [Music]
[02:11:19.880 --> 02:11:22.880]   [Music]
[02:11:22.880 --> 02:11:25.880]   [Music]
[02:11:25.880 --> 02:11:28.880]   [Music]
[02:11:28.880 --> 02:11:31.880]   [Music]
[02:11:31.880 --> 02:11:34.880]   [Music]
[02:11:34.880 --> 02:11:37.880]   [Music]
[02:11:37.880 --> 02:11:40.880]   [Music]
[02:11:40.880 --> 02:11:43.880]   [Music]
[02:11:43.880 --> 02:11:46.880]   [Music]
[02:11:46.880 --> 02:11:49.880]   [Music]
[02:11:49.880 --> 02:11:52.880]   [Music]
[02:11:52.880 --> 02:11:55.880]   [Music]
[02:11:55.880 --> 02:11:58.880]   [Music]
[02:11:58.880 --> 02:12:01.880]   [Music]
[02:12:01.880 --> 02:12:04.880]   [Music]
[02:12:04.880 --> 02:12:07.880]   [Music]
[02:12:07.880 --> 02:12:10.880]   [Music]
[02:12:10.880 --> 02:12:13.880]   [Music]
[02:12:13.880 --> 02:12:16.880]   [Music]
[02:12:16.880 --> 02:12:19.880]   [Music]
[02:12:19.880 --> 02:12:22.880]   [Music]
[02:12:22.880 --> 02:12:25.880]   [Music]
[02:12:25.880 --> 02:12:28.880]   [Music]
[02:12:28.880 --> 02:12:31.880]   [Music]
[02:12:31.880 --> 02:12:34.880]   [Music]
[02:12:34.880 --> 02:12:37.880]   [Music]
[02:12:37.880 --> 02:12:40.880]   [Music]
[02:12:40.880 --> 02:12:43.880]   [Music]
[02:12:43.880 --> 02:12:46.880]   [Music]
[02:12:46.880 --> 02:12:49.880]   [Music]
[02:12:49.880 --> 02:12:52.880]   [Music]
[02:12:52.880 --> 02:12:55.880]   [Music]
[02:12:55.880 --> 02:12:58.880]   [Music]
[02:12:58.880 --> 02:13:01.880]   [Music]
[02:13:01.880 --> 02:13:04.880]   [Music]
[02:13:04.880 --> 02:13:07.880]   [Music]
[02:13:07.880 --> 02:13:10.880]   [Music]
[02:13:10.880 --> 02:13:13.880]   [Music]
[02:13:13.880 --> 02:13:16.880]   [Music]
[02:13:16.880 --> 02:13:19.880]   [Music]
[02:13:19.880 --> 02:13:22.880]   [Music]
[02:13:22.880 --> 02:13:25.880]   [Music]
[02:13:25.880 --> 02:13:28.880]   [Music]
[02:13:28.880 --> 02:13:31.880]   [Music]
[02:13:31.880 --> 02:13:34.880]   [Music]
[02:13:34.880 --> 02:13:37.880]   [Music]
[02:13:37.880 --> 02:13:40.880]   [Music]
[02:13:40.880 --> 02:13:43.880]   [Music]
[02:13:43.880 --> 02:13:46.880]   [Music]
[02:13:46.880 --> 02:13:49.880]   [Music]
[02:13:49.880 --> 02:13:52.880]   [Music]
[02:13:52.880 --> 02:13:55.880]   [Music]
[02:13:55.880 --> 02:13:58.880]   [Music]
[02:13:58.880 --> 02:14:01.880]   [Music]
[02:14:01.880 --> 02:14:04.880]   [Music]
[02:14:04.880 --> 02:14:07.880]   [Music]
[02:14:07.880 --> 02:14:10.880]   [Music]
[02:14:10.880 --> 02:14:13.880]   [Music]
[02:14:13.880 --> 02:14:16.880]   [Music]
[02:14:16.880 --> 02:14:19.880]   [Music]
[02:14:19.880 --> 02:14:22.880]   [Music]
[02:14:22.880 --> 02:14:25.880]   [Music]
[02:14:25.880 --> 02:14:28.880]   [Music]
[02:14:28.880 --> 02:14:31.880]   [Music]
[02:14:31.880 --> 02:14:34.880]   [Music]
[02:14:34.880 --> 02:14:37.880]   [Music]
[02:14:37.880 --> 02:14:40.880]   [Music]
[02:14:40.880 --> 02:14:43.880]   [Music]
[02:14:43.880 --> 02:14:46.880]   [Music]
[02:14:46.880 --> 02:14:49.880]   [Music]
[02:14:49.880 --> 02:14:52.880]   [Music]
[02:14:52.880 --> 02:14:55.880]   [Music]
[02:14:55.880 --> 02:14:58.880]   [Music]
[02:14:58.880 --> 02:15:01.880]   [Music]
[02:15:01.880 --> 02:15:04.880]   [Music]
[02:15:04.880 --> 02:15:07.880]   [Music]
[02:15:07.880 --> 02:15:10.880]   [Music]
[02:15:10.880 --> 02:15:13.880]   [Music]
[02:15:13.880 --> 02:15:16.880]   [Music]
[02:15:16.880 --> 02:15:19.880]   [Music]
[02:15:19.880 --> 02:15:22.880]   [Music]
[02:15:22.880 --> 02:15:25.880]   [Music]
[02:15:25.880 --> 02:15:28.880]   [Music]
[02:15:28.880 --> 02:15:31.880]   [Music]
[02:15:31.880 --> 02:15:34.880]   [Music]
[02:15:34.880 --> 02:15:37.880]   [Music]
[02:15:37.880 --> 02:15:40.880]   [Music]
[02:15:40.880 --> 02:15:43.880]   [Music]
[02:15:43.880 --> 02:15:46.880]   [Music]
[02:15:46.880 --> 02:15:49.880]   [Music]
[02:15:49.880 --> 02:15:52.880]   [Music]
[02:15:52.880 --> 02:15:55.880]   [Music]
[02:15:55.880 --> 02:15:58.880]   [Music]
[02:15:58.880 --> 02:16:01.880]   [Music]
[02:16:01.880 --> 02:16:04.880]   [Music]
[02:16:04.880 --> 02:16:07.880]   [Music]
[02:16:07.880 --> 02:16:10.880]   [Music]
[02:16:10.880 --> 02:16:13.880]   [Music]
[02:16:13.880 --> 02:16:16.880]   [Music]
[02:16:16.880 --> 02:16:19.880]   [Music]
[02:16:19.880 --> 02:16:22.880]   [Music]
[02:16:22.880 --> 02:16:25.880]   [Music]
[02:16:25.880 --> 02:16:28.880]   [Music]
[02:16:28.880 --> 02:16:31.880]   [Music]
[02:16:31.880 --> 02:16:34.880]   [Music]
[02:16:34.880 --> 02:16:37.880]   [Music]
[02:16:37.880 --> 02:16:40.880]   [Music]
[02:16:40.880 --> 02:16:43.880]   [Music]
[02:16:43.880 --> 02:16:46.880]   [Music]
[02:16:46.880 --> 02:16:49.880]   [Music]
[02:16:49.880 --> 02:16:52.880]   [Music]
[02:16:52.880 --> 02:16:55.880]   [Music]
[02:16:55.880 --> 02:16:58.880]   [Music]
[02:16:58.880 --> 02:17:01.880]   [Music]
[02:17:01.880 --> 02:17:04.880]   [Music]
[02:17:04.880 --> 02:17:07.880]   [Music]
[02:17:07.880 --> 02:17:10.880]   [Music]
[02:17:10.880 --> 02:17:13.880]   [Music]
[02:17:13.880 --> 02:17:16.880]   [Music]
[02:17:16.880 --> 02:17:19.880]   [Music]
[02:17:19.880 --> 02:17:22.880]   [Music]
[02:17:22.880 --> 02:17:25.880]   [Music]
[02:17:25.880 --> 02:17:28.880]   [Music]
[02:17:28.880 --> 02:17:31.880]   [Music]
[02:17:31.880 --> 02:17:34.880]   [Music]
[02:17:34.880 --> 02:17:37.880]   [Music]
[02:17:37.880 --> 02:17:40.880]   [Music]
[02:17:40.880 --> 02:17:43.880]   [Music]
[02:17:43.880 --> 02:17:46.880]   [Music]
[02:17:46.880 --> 02:17:49.880]   [Music]
[02:17:49.880 --> 02:17:52.880]   [Music]
[02:17:52.880 --> 02:17:55.880]   [Music]
[02:17:55.880 --> 02:17:58.880]   [Music]
[02:17:58.880 --> 02:18:01.880]   [Music]
[02:18:01.880 --> 02:18:04.880]   [Music]
[02:18:04.880 --> 02:18:07.880]   [Music]
[02:18:07.880 --> 02:18:10.880]   [Music]
[02:18:10.880 --> 02:18:13.880]   [Music]
[02:18:13.880 --> 02:18:16.880]   [Music]
[02:18:16.880 --> 02:18:19.880]   [Music]
[02:18:19.880 --> 02:18:22.880]   [Music]
[02:18:22.880 --> 02:18:25.880]   [Music]
[02:18:25.880 --> 02:18:28.880]   [Music]
[02:18:28.880 --> 02:18:31.880]   [Music]
[02:18:31.880 --> 02:18:34.880]   [Music]
[02:18:34.880 --> 02:18:37.880]   [Music]
[02:18:37.880 --> 02:18:40.880]   [Music]
[02:18:40.880 --> 02:18:43.880]   [Music]
[02:18:43.880 --> 02:18:46.880]   [Music]
[02:18:46.880 --> 02:18:49.880]   [Music]
[02:18:49.880 --> 02:18:52.880]   [Music]
[02:18:52.880 --> 02:18:55.880]   [Music]
[02:18:55.880 --> 02:18:58.880]   [Music]
[02:18:58.880 --> 02:19:01.880]   [Music]
[02:19:01.880 --> 02:19:04.880]   [Music]
[02:19:04.880 --> 02:19:07.880]   [Music]
[02:19:07.880 --> 02:19:10.880]   [Music]
[02:19:10.880 --> 02:19:13.880]   [Music]
[02:19:13.880 --> 02:19:16.880]   [Music]
[02:19:16.880 --> 02:19:19.880]   [Music]
[02:19:19.880 --> 02:19:22.880]   [Music]
[02:19:22.880 --> 02:19:25.880]   [Music]
[02:19:25.880 --> 02:19:28.880]   [Music]
[02:19:28.880 --> 02:19:31.880]   [Music]
[02:19:31.880 --> 02:19:34.880]   [Music]
[02:19:34.880 --> 02:19:37.880]   [Music]
[02:19:37.880 --> 02:19:40.880]   [Music]
[02:19:40.880 --> 02:19:43.880]   [Music]
[02:19:43.880 --> 02:19:46.880]   [Music]
[02:19:46.880 --> 02:19:49.880]   [Music]
[02:19:49.880 --> 02:19:52.880]   [Music]
[02:19:52.880 --> 02:19:55.880]   [Music]
[02:19:55.880 --> 02:19:58.880]   [Music]
[02:19:58.880 --> 02:20:01.880]   [Music]
[02:20:01.880 --> 02:20:04.880]   [Music]
[02:20:04.880 --> 02:20:07.880]   [Music]
[02:20:07.880 --> 02:20:10.880]   [Music]
[02:20:10.880 --> 02:20:13.880]   [Music]
[02:20:13.880 --> 02:20:16.880]   [Music]
[02:20:16.880 --> 02:20:19.880]   [Music]
[02:20:19.880 --> 02:20:22.880]   [Music]
[02:20:22.880 --> 02:20:25.880]   [Music]
[02:20:25.880 --> 02:20:28.880]   [Music]
[02:20:28.880 --> 02:20:31.880]   [Music]
[02:20:31.880 --> 02:20:34.880]   [Music]
[02:20:34.880 --> 02:20:37.880]   [Music]
[02:20:37.880 --> 02:20:40.880]   [Music]
[02:20:40.880 --> 02:20:43.880]   [Music]
[02:20:43.880 --> 02:20:46.880]   [Music]
[02:20:46.880 --> 02:20:49.880]   [Music]
[02:20:49.880 --> 02:20:52.880]   [Music]
[02:20:52.880 --> 02:20:55.880]   [Music]
[02:20:55.880 --> 02:20:58.880]   [Music]
[02:20:58.880 --> 02:21:01.880]   [Music]
[02:21:01.880 --> 02:21:04.880]   [Music]
[02:21:04.880 --> 02:21:07.880]   [Music]
[02:21:07.880 --> 02:21:10.880]   [Music]
[02:21:10.880 --> 02:21:13.880]   [Music]
[02:21:13.880 --> 02:21:16.880]   [Music]
[02:21:16.880 --> 02:21:19.880]   [Music]
[02:21:19.880 --> 02:21:22.880]   [Music]
[02:21:22.880 --> 02:21:25.880]   [Music]
[02:21:25.880 --> 02:21:28.880]   [Music]
[02:21:28.880 --> 02:21:31.880]   [Music]
[02:21:31.880 --> 02:21:34.880]   [Music]
[02:21:34.880 --> 02:21:37.880]   [Music]
[02:21:37.880 --> 02:21:40.880]   [Music]
[02:21:40.880 --> 02:21:43.880]   [Music]
[02:21:43.880 --> 02:21:46.880]   [Music]
[02:21:46.880 --> 02:21:49.880]   [Music]
[02:21:49.880 --> 02:21:52.880]   [Music]
[02:21:52.880 --> 02:21:55.880]   [Music]
[02:21:55.880 --> 02:21:58.880]   [Music]
[02:21:58.880 --> 02:22:01.880]   [Music]
[02:22:01.880 --> 02:22:04.880]   [Music]
[02:22:04.880 --> 02:22:07.880]   [Music]
[02:22:07.880 --> 02:22:10.880]   [Music]
[02:22:10.880 --> 02:22:13.880]   [Music]
[02:22:13.880 --> 02:22:16.880]   [Music]
[02:22:16.880 --> 02:22:19.880]   [Music]
[02:22:19.880 --> 02:22:22.880]   [Music]
[02:22:22.880 --> 02:22:25.880]   [Music]
[02:22:25.880 --> 02:22:28.880]   [Music]
[02:22:28.880 --> 02:22:31.880]   [Music]
[02:22:31.880 --> 02:22:34.880]   [Music]
[02:22:34.880 --> 02:22:37.880]   [Music]
[02:22:37.880 --> 02:22:40.880]   [Music]
[02:22:40.880 --> 02:22:43.880]   [Music]
[02:22:43.880 --> 02:22:46.880]   [Music]
[02:22:46.880 --> 02:22:49.880]   [Music]
[02:22:49.880 --> 02:22:52.880]   [Music]
[02:22:52.880 --> 02:22:55.880]   [Music]
[02:22:55.880 --> 02:22:58.880]   [Music]
[02:22:58.880 --> 02:23:01.880]   [Music]
[02:23:01.880 --> 02:23:04.880]   [Music]
[02:23:04.880 --> 02:23:07.880]   [Music]
[02:23:07.880 --> 02:23:10.880]   [Music]
[02:23:10.880 --> 02:23:13.880]   [Music]
[02:23:13.880 --> 02:23:16.880]   [Music]
[02:23:16.880 --> 02:23:19.880]   [Music]
[02:23:19.880 --> 02:23:22.880]   [Music]
[02:23:22.880 --> 02:23:25.880]   [Music]
[02:23:25.880 --> 02:23:28.880]   [Music]
[02:23:28.880 --> 02:23:31.880]   [Music]
[02:23:31.880 --> 02:23:34.880]   [Music]
[02:23:34.880 --> 02:23:37.880]   [Music]
[02:23:37.880 --> 02:23:40.880]   [Music]
[02:23:40.880 --> 02:23:43.880]   [Music]
[02:23:43.880 --> 02:23:46.880]   [Music]
[02:23:46.880 --> 02:23:49.880]   [Music]
[02:23:49.880 --> 02:23:52.880]   [Music]
[02:23:52.880 --> 02:23:55.880]   [Music]
[02:23:55.880 --> 02:23:58.880]   [Music]
[02:23:58.880 --> 02:24:01.880]   [Music]
[02:24:01.880 --> 02:24:04.880]   [Music]
[02:24:04.880 --> 02:24:07.880]   [Music]
[02:24:07.880 --> 02:24:10.880]   [Music]
[02:24:10.880 --> 02:24:13.880]   [Music]
[02:24:13.880 --> 02:24:16.880]   [Music]
[02:24:16.880 --> 02:24:19.880]   [Music]
[02:24:19.880 --> 02:24:22.880]   [Music]
[02:24:22.880 --> 02:24:25.880]   [Music]
