[00:00.000 --> 00:05.000] ...
[00:05.000 --> 00:10.000] ...
[00:10.000 --> 00:15.000] ...
[00:15.000 --> 00:19.000]  Infowars, tomorrow's news today.
[1:57:55.480 --> 1:58:00.040]  voice of reason and amongst all this stupidity wanted to warn people i've been trying to get a
[1:58:00.040 --> 1:58:06.840]  hold of you for a year okay i'm a double amputee and i have bacteria infection on my lung that
[1:58:06.840 --> 1:58:12.760]  will never go away uh living defense saved my life they had me on antibiotics for two years
[1:58:12.760 --> 1:58:18.280]  that almost killed me living defense brought me back i wanted to just quote from the bible
[1:58:18.280 --> 1:58:25.400]  jesus is saying as to where we are right now this is matthew 24 verse 9 then they shall deliver you
[1:58:25.400 --> 1:58:32.920]  up to be afflicted and shall kill you and you shall be hated of all nations for my name's sake
[1:58:32.920 --> 1:58:38.760]  and then shall many be offended and shall betray one another and shall hate one another that's
[1:58:38.760 --> 1:58:43.320]  right where we're at brother and that's because god's name is on the founding of this country no
[1:58:43.320 --> 1:58:50.280]  matter what they say and that's why the enemy hates it because god created this country i've
[1:58:50.280 --> 1:58:56.120]  been fighting as hard as i can for almost 28 years against the globalist i wanted to stop
[1:58:56.120 --> 1:59:01.560]  their agenda i wanted to wake up the world and stop them dead in their tracks before they went
[1:59:01.560 --> 1:59:07.160]  operational but we failed yes a lot of people are awake yes we're not getting caught flatfooted
[1:59:07.160 --> 1:59:13.720]  but they are going ahead with their full operational deindustrialization great reset and that's why
[1:59:13.720 --> 1:59:18.600]  it's more important than ever that all viewers and all listeners tell everybody they know about the
[1:59:18.600 --> 1:59:23.240]  show because people are ready to wake up and ready to hear the truth so we've got an information
[1:59:23.240 --> 1:59:27.560]  warfare of the enemy and try to stop their agenda and we've also got to get personally prepared
[1:59:27.560 --> 1:59:31.160]  and one of the number one things to do is high quality storable food we've got the best food
[1:59:31.160 --> 1:59:36.360]  ready to ship at very affordable prices at infowarstore.com so whether it's a month or six
[1:59:36.360 --> 1:59:41.400]  month or a year supply or specialty diets it's ready to ship right now lock your orders in
[1:59:41.400 --> 1:59:46.840]  before food prices go up and before there are long lines and waits because believe me serious
[1:59:46.840 --> 2:00:02.760]  times are coming get ready at infowarstore.com you're listening to the alex jones show
[2:00:08.440 --> 2:00:15.320]  there is no longer any doubt the globalists have gone for full de depopulation collapse of
[2:00:15.320 --> 2:00:20.280]  civilization ops people ask why are they building more buildings why are they buying up houses
[2:00:21.240 --> 2:00:25.320]  they intend to move the third world to the western world we're being given the most deadly
[2:00:25.320 --> 2:00:30.520]  injections in the west because we expect money we expansion funds we expect new process they want
[2:00:30.520 --> 2:00:36.200]  to get rid of that american dream get rid of that western dream and just have slave colonies they own
[2:00:36.200 --> 2:00:41.480]  and control and they also have two different economy tracks that are operating at the same time
[2:00:41.480 --> 2:00:46.680]  but but but carlos i held you over you were going to finish up that point and that question
[2:00:46.680 --> 2:00:51.240]  i had for you and get back into the date of that again i think the crew was able to pull it up but
[2:00:51.240 --> 2:00:55.160]  i'd forgotten about that billgate speech where they talked about implanting things through
[2:00:55.160 --> 2:01:01.320]  vaccines in our brain i mean back at the time i made a video called vaccine brain eating vaccines
[2:01:01.320 --> 2:01:05.960]  was the headline because the pentagon others said oh we'll give troops with ptsd a shot that makes
[2:01:05.960 --> 2:01:10.360]  them happy it'll destroy the part of the brain associated with you know religious experiences
[2:01:10.360 --> 2:01:16.520]  high brain waves also depression just take that out make people emotionless uh and so and so what
[2:01:16.520 --> 2:01:21.000]  do you think about them finding nano metal and everything the japanese government confirming
[2:01:21.640 --> 2:01:25.080]  the spanish government confirming i know that's where you're originally from spain i mean that
[2:01:25.080 --> 2:01:31.080]  they're they take it's all coming out but they're still just moving forward uh carlos well the danger
[2:01:31.080 --> 2:01:38.200]  of course is from what i said to you before you've got people like a real software salesman
[2:01:38.200 --> 2:01:44.920]  bill gates essentially has no authority whatsoever intellectually or academic whatsoever to inform
[2:01:44.920 --> 2:01:51.560]  the cia about the how the human brain area where the mirror neurons are people who know the brain
[2:01:51.560 --> 2:01:56.360]  know a little bit about this but the mirror neurons are empathic they give you empathy
[2:01:56.360 --> 2:02:01.240]  this is something robots will never have okay and these mirror neurons are in children they're in
[2:02:01.240 --> 2:02:06.360]  animals they're in you and me and everybody else and they give the impression to you as a human
[2:02:06.360 --> 2:02:11.720]  being in the in the ego of self what experience someone else is having when they're being chopped up
[2:02:11.720 --> 2:02:17.880]  or or shot or bombed or whatever and your your feelings of emotion and kindness and the willingness
[2:02:17.880 --> 2:02:23.480]  to help this this empathy is in the mirror neurons and they're part of your brain well here is mr bill
[2:02:23.480 --> 2:02:30.680]  gates a software salesman telling the cia that he's has a wherewithal to inject through a vaccine
[2:02:30.680 --> 2:02:38.600]  so that he can eliminate in human beings those feelings those those fundamental ideas of religion
[2:02:38.600 --> 2:02:49.560]  and belief in god etc etc the video on youtube is called a 2005 bill gates pitch to cia etc etc
[2:02:49.560 --> 2:02:57.640]  so you say it one more time on the two yes say one more time 2005 bill gates pitch to cia
[2:02:57.640 --> 2:03:05.080]  all right well i mean i knew he had patents on implantable nano particles that direct to
[2:03:05.080 --> 2:03:09.880]  kia is they can control i knew they were rolling it out and by the way did you see the un's new
[2:03:09.880 --> 2:03:15.160]  global directive on the world id medical id system carbon id it is written by the bill
[2:03:15.160 --> 2:03:20.840]  and the gates foundation the rockefeller foundation it says blockchain controlling your
[2:03:20.840 --> 2:03:27.880]  activities with the app so now they're coming up blockchain as his patent showed to control us and
[2:03:27.880 --> 2:03:34.280]  and and and track us through that pretty incredible yes but we have to stop alex you and i and everybody
[2:03:34.280 --> 2:03:39.720]  else stop returning the tennis balls these keep people keep throwing problems and problems at us
[2:03:39.720 --> 2:03:45.080]  and we keep returning them meanwhile they have an agenda of unlimited tennis balls that keep
[2:03:45.080 --> 2:03:52.120]  throwing us and we keep responding listen god's seventh cavalry it's on its way let me tell you
[2:03:52.120 --> 2:03:57.000]  why i know a little bit about this around four o'clock in the morning you and other people like
[2:03:57.000 --> 2:04:03.720]  myself have woken up with clairvoyance with a clarity of thought with ideas that we thought
[2:04:03.720 --> 2:04:10.440]  my god yes that's the answer and we know exactly what to do in history in religion that's called
[2:04:10.440 --> 2:04:16.440]  the holy spirit coming down as a tongue you know from whatever okay but in reality what it is it's
[2:04:16.440 --> 2:04:22.040]  it's what you call discernment and discernment is coming all over the world soldiers military and so
[2:04:22.040 --> 2:04:26.120]  on oh there's no doubt that i'm being given knowledge it didn't come from my brain i mean
[2:04:26.120 --> 2:04:29.880]  it's always right it's like god's going to give us the super weapon systems to defeat them that's
[2:04:29.880 --> 2:04:35.720]  what you're saying yes and there are individuals all over the world trust me some of them are leaders
[2:04:35.720 --> 2:04:43.160]  of countries that are having these these evening early morning clairvoyant ideas at this vision
[2:04:43.160 --> 2:04:47.080]  it's true it it's four a.m three three to four a.m you make the connection to get the download it's
[2:04:47.080 --> 2:04:52.920]  incredible absolutely wow the Satanist cannot even imagine thank you so much carlos great points
[2:04:52.920 --> 2:05:03.160]  we'll be right back stay with us it's always critical it's always vital it's always essential
[2:05:03.160 --> 2:05:07.480]  to have enough high quality vitamins and minerals in your body that's why essential vitamins and
[2:05:07.480 --> 2:05:13.240]  minerals are called essential you must have them but in today's crazy times it is more important
[2:05:13.240 --> 2:05:17.880]  than ever to stay on top of it and the vitamin mineral fusion has been sold out for months and
[2:05:17.880 --> 2:05:22.360]  months and months it's got all the essential vitamins and minerals and amino acids it is
[2:05:22.360 --> 2:05:28.120]  33 off all supplies last x2's been sold out for a while it's now back in stock it's discounted
[2:05:28.120 --> 2:05:33.000]  well supplies last we have this great concentrated turmeric formula it's amazing it's back in stock
[2:05:33.000 --> 2:05:41.400]  they're all discounted 33 to 50 off all supplies last at infowarstore.com so i would not procrastinate
[2:05:41.400 --> 2:05:45.480]  we are ready to ship these products to you right now and there's a lot of other great products as
[2:05:45.480 --> 2:05:51.960]  well at infowarstore.com so be sure and visit infowarstore.com today and boost your body's natural
[2:05:51.960 --> 2:05:56.600]  defenses and give the gift of health to friends and family that are not informed it's up to us to
[2:05:56.600 --> 2:06:08.680]  take care of our friends and family please take action now waging war on corruption it's alex jones
[2:06:15.400 --> 2:06:19.240]  all right people want me to talk about afghanistan what's happening over there you're going to get
[2:06:19.240 --> 2:06:25.560]  what you want right now it's very important compared to them giving us gmo shots that turn
[2:06:25.560 --> 2:06:30.120]  our bodies into factories of deadly synthetic spike proteins that give you cancer and blood clots
[2:06:30.120 --> 2:06:33.480]  that are going to kill billions of people are going to die the next few years i mean it's already
[2:06:33.480 --> 2:06:37.800]  happening it's just insane i've got all the statistics out of israel out of greece in places
[2:06:37.800 --> 2:06:41.800]  where they give the shots and the mass deaths happen already showed that last hour i've had medical
[2:06:41.800 --> 2:06:46.360]  doctors scientists on i have all the previous animal studies they try to suppress i mean they
[2:06:46.360 --> 2:06:51.960]  plan this out very very well but afghanistan is important because it's part of the great reset
[2:06:51.960 --> 2:06:58.120]  it's part of migration replacement migration they want to break the social construct and the
[2:06:58.120 --> 2:07:04.040]  social compact in the western world under cloud and pivot strategies to bankrupt everybody and
[2:07:04.040 --> 2:07:08.200]  they want the u n to then direct these giant migration flows are saying four to five million
[2:07:08.200 --> 2:07:13.000]  afghans almost all of military age men on their way most of people that quote got rescued
[2:07:13.000 --> 2:07:17.800]  for military age men because under islam it's forget the women and children men go first
[2:07:17.800 --> 2:07:25.720]  biden doubles down on afghanistan exit triumph in belated recycled rambling speech that was
[2:07:25.720 --> 2:07:29.480]  pathetic but it's designed to be that way to demoralize the country ahead of him stepping
[2:07:29.480 --> 2:07:34.440]  down and bringing in kamala biden national security advisors says us may give economic aid to taliban
[2:07:35.640 --> 2:07:42.440]  which is al qaeda house republicans lead opposition to taliban funding this is just insane facebook
[2:07:42.440 --> 2:07:49.080]  instagram blacklist account of mother of slain marine because she criticized biden but the
[2:07:49.080 --> 2:07:53.720]  taliban is on facebook and twitter i'm not on facebook and twitter but the taliban that chops
[2:07:53.720 --> 2:08:00.040]  people's heads off if they're uh you know not in the taliban that's okay and fox news reports
[2:08:00.040 --> 2:08:04.680]  taliban could use social media to paralyze america with footage of citizens left behind
[2:08:04.680 --> 2:08:11.480]  which is all part of the demoralization globalist plan taliban supporters hold mock funerals with
[2:08:11.480 --> 2:08:20.200]  coffins draped with american flags and it just goes on from there so this gentleman's a well-spoken
[2:08:20.200 --> 2:08:26.680]  uh veteran of the infantry in canada jeremy mckinsey he put out a video that got over six
[2:08:26.680 --> 2:08:31.160]  million views it got taken down on the newspapers were calling him an extremist because he doesn't
[2:08:31.160 --> 2:08:38.520]  want to bring millions of afghans which where they want to take them to canada so uh raging descent
[2:08:38.520 --> 2:08:44.200]  dot com is the website he's a 14-year combat veteran canadian infantry and serve in afghanistan
[2:08:44.200 --> 2:08:50.360]  he's a comedian professional boat rocker and host of rage cast live show where he talks about
[2:08:50.360 --> 2:08:55.720]  politics culture and current events for the past three years currently residing in sesquacher won
[2:08:55.720 --> 2:09:00.920]  canada until he is taken to the gulag for wrong thing which is actually happening and so if you
[2:09:00.920 --> 2:09:05.240]  see canada today america tomorrow they're now announcing in california michigan other areas
[2:09:05.240 --> 2:09:09.400]  are going to come to your house if your child was near someone with covet and take them for 14 to
[2:09:09.400 --> 2:09:14.760]  15 days to a covet facility will you let them take your children away that's always the final thing
[2:09:14.760 --> 2:09:20.600]  the tyrants do to see if you're fully under their control and so here's a little bit of one of the
[2:09:20.600 --> 2:09:25.880]  videos they took down uh that they're so angry at they're calling extremist here it is oh yeah my
[2:09:25.880 --> 2:09:29.960]  name is jeremy mckenzie i'm a canadian forces afghanistan combat veteran i deployed the second
[2:09:29.960 --> 2:09:35.400]  battalion world canadian regiment in 2007 um to fight these people actually to fight oh mark
[2:09:35.400 --> 2:09:40.680]  otter's extended family they're all participate they love the taliban in which he was a member of
[2:09:40.680 --> 2:09:45.960]  and i absolutely detest and abhor the fact that they would even call him such a thing as a child
[2:09:45.960 --> 2:09:51.240]  soldier calling him a soldier at all is an insult to the waffen ss let alone me these are not people
[2:09:51.240 --> 2:09:55.560]  that wear uniforms these are not people that obey things like the rules of war or the gene of the
[2:09:55.560 --> 2:10:00.040]  conventions they use women and children as human shields they burn people with acid for not reading
[2:10:00.040 --> 2:10:05.880]  the right magic books they're horrendous they're monstrous human beings they were raping children
[2:10:05.880 --> 2:10:09.480]  they didn't care they would blow up there as many of their own civilians as they would do us
[2:10:09.480 --> 2:10:14.520]  that it didn't matter at all and now canada is leaving 150 million dollars on the table meant
[2:10:14.520 --> 2:10:17.960]  for veterans because well we just don't have the time for that while the government spends more
[2:10:17.960 --> 2:10:24.120]  money since 1870 than than any other government in canadian history in this environment no we
[2:10:24.120 --> 2:10:28.760]  just don't have enough money but we will make oh mark otter the taliban terrorist a multi-millionaire
[2:10:28.760 --> 2:10:31.480]  and we're going to tell everybody that's got a problem with that to leave the building and
[2:10:31.480 --> 2:10:36.120]  leave the premises it's including me including other canadian forces veterans and i have to be
[2:10:36.120 --> 2:10:40.760]  here to say this because many of the people from my platoon that were killed by oh mark otter's
[2:10:40.760 --> 2:10:46.520]  little club aren't here to say that anymore they're all dead christianics isn't here anymore
[2:10:46.520 --> 2:10:51.320]  sergeant donnie lucas isn't here anymore so that's why i'm here because this is outrageous this is a
[2:10:51.320 --> 2:10:56.360]  travesty and i i'm sick of i'm sick of staying home and staying on the couch and watching everybody
[2:10:56.360 --> 2:11:01.240]  just not saying anything because this is wrong this is not what canada stands for it's not the
[2:11:01.240 --> 2:11:04.840]  country that i signed up to fight for and it is certainly not the country that those men and women
[2:11:04.840 --> 2:11:10.600]  died for when i was over there fighting against him and his family and his friends so i guess i'm
[2:11:10.600 --> 2:11:15.000]  the bad guy now if that's how it's going to be then that's how it's going to be okay and i guess
[2:11:15.000 --> 2:11:20.200]  that's what's him going on to an event where they worship the communist leader of canada worships
[2:11:20.200 --> 2:11:23.800]  uh the guy that says you're gonna have to have your bank account taken if you don't take injections
[2:11:23.800 --> 2:11:29.080]  they worship this oh mark otter character who got over 10 million dollars because because he got
[2:11:29.080 --> 2:11:35.080]  arrested in afghanistan and detained and then put in guantanamo bay poor baby and so here to
[2:11:35.080 --> 2:11:39.800]  talk about it is jeremy mckenzie jeremy you're an evil demon you're a veteran you're a bad guy
[2:11:39.800 --> 2:11:44.840]  and you don't want all these precious afghans to come to your country well i mean that's part of
[2:11:44.840 --> 2:11:50.200]  it alec i mean it's just another facet of the you know a multifaceted attack on western civilization
[2:11:50.200 --> 2:11:53.960]  you talk about it a lot of other people talked about it and that was that was a couple years ago
[2:11:53.960 --> 2:11:59.400]  now and i wish things had gotten uh better since then that is you know worse it's gotten so much
[2:11:59.400 --> 2:12:04.120]  worse since then it's it's almost indescribable i mean we've been talking about this for a long
[2:12:04.120 --> 2:12:08.360]  years ago you've been proven right about this yeah what the hell's going on in canada because we know
[2:12:08.360 --> 2:12:12.040]  everything happening to you is now moving here you're the you're the beta test so is australian
[2:12:12.040 --> 2:12:19.640]  what is your view as a veteran of afghanistan about why this is happening uh man well i mean you
[2:12:19.640 --> 2:12:24.200]  hit it earlier it's um you know well besides the the multinational you know the banking cartel and
[2:12:24.200 --> 2:12:28.200]  all the money involved and everything which is what this is really all about but the demoralization
[2:12:28.200 --> 2:12:34.360]  campaign it's very very difficult to believe for a second this is not intentional this is
[2:12:34.360 --> 2:12:39.160]  incompetence to a level that i i have trouble believing and i have a pretty good imagination
[2:12:39.160 --> 2:12:43.320]  i can i can get going and i have a really difficult time believing that this is um
[2:12:43.320 --> 2:12:47.480]  this is an accident we just biden's just incompetent the enjoin chiefs are just
[2:12:47.480 --> 2:12:51.240]  and everybody's just incompetent we're just going to leave america potentially canadian
[2:12:51.240 --> 2:12:55.880]  citizens we don't know we can't get a clear answer there um it's treason i i've been saying this
[2:12:55.880 --> 2:13:01.160]  it's treason we're really 80 million dollars of equipment we're gonna and it turns out biden was
[2:13:01.160 --> 2:13:04.520]  as you know now the documents go out was telling the government cover up there's going to be a
[2:13:04.520 --> 2:13:11.240]  collapse don't tell people so they wanted this to happen absolutely and i think that i think
[2:13:11.240 --> 2:13:15.960]  that you're right it is a demoralization campaign because it's it fits the pattern of of what i've
[2:13:15.960 --> 2:13:20.920]  been seeing and if you look at it it's not just the military it's everywhere it's academia education
[2:13:20.920 --> 2:13:25.800]  on tv on your netflix on your phone everywhere you go our people have been under a sustained
[2:13:25.800 --> 2:13:31.640]  psychological warfare attack now for 18 months never mind the previous you know 10 years or so
[2:13:31.640 --> 2:13:37.720]  if you look up something called the biterman report by e b i not biden by ed er m a n dr
[2:13:37.720 --> 2:13:42.040]  alford biterman he actually debriefed and maybe you're familiar with this um american g i's and
[2:13:42.040 --> 2:13:47.480]  p o w's that were captured by the koreans and uh and chinese and the korean war and uh when you
[2:13:47.480 --> 2:13:53.080]  look at the methods that they used to elicit uh you know compliance from from them that's where
[2:13:53.080 --> 2:13:58.360]  all the modern brainwashing came out of there exactly brainwashing it's that's how they perfected
[2:13:58.360 --> 2:14:02.360]  it and they're doing all of the same things to our people right now this is weaponized psychological
[2:14:02.360 --> 2:14:07.320]  warfare obama repealed these rules way back years ago making propaganda legal to use on american
[2:14:07.320 --> 2:14:11.320]  citizens i don't even think we had those rules here in canada and it's just non-stop all the time
[2:14:11.320 --> 2:14:14.200]  there it is right there they want to break you mentally they want to demoralize you because
[2:14:14.200 --> 2:14:19.160]  demoralized people give up demoralized people don't fight and you know and you know what's wrong
[2:14:19.160 --> 2:14:24.440]  with you and i and our listeners because the more they do this the more i get angry and fight them
[2:14:24.440 --> 2:14:29.960]  the more energy i get so how do we take the what's why is it not working on us how do we transfer
[2:14:29.960 --> 2:14:36.040]  that to other people i'm not sure it could just be the head injuries i've had i'm not i'm not sure
[2:14:36.040 --> 2:14:41.160]  i have a lot of injuries too joe rogan thinks that might be the secret actually it could be you
[2:14:41.160 --> 2:14:44.920]  gotta get punched in the face a few times you have to or else you're just not living your
[2:14:44.920 --> 2:14:49.080]  life to your full potential but uh you know again the demoralization so i mean it's it's
[2:14:49.080 --> 2:14:52.680]  literally our job and our responsibility to uh the people that see this and if you're willing
[2:14:52.680 --> 2:14:55.640]  anybody that's willing to go out there and take a stand and say this is wrong we're not doing this
[2:14:55.640 --> 2:15:00.280]  this is not our way of life this is not america this is in canada this is this is crazy not this
[2:15:00.280 --> 2:15:04.280]  is communist nonsense and uh you know if you guys want to you know hop on our backs and you know
[2:15:04.280 --> 2:15:08.920]  we got big backs and big shoulders let's go you know this is um you want to fight let's go and
[2:15:08.920 --> 2:15:13.000]  you're seeing signs of it everywhere i like to you were talking earlier about the you know the
[2:15:13.000 --> 2:15:18.040]  death star analogy it's been bad for years things have been really you know blackpilling and scary
[2:15:18.040 --> 2:15:23.400]  and insane but i'm starting to see you know as if the the the earth itself is paved over in concrete
[2:15:23.400 --> 2:15:27.160]  and little blades of grass are just starting to poke up somehow and they're they're losing their
[2:15:27.160 --> 2:15:31.400]  minds they got a sensor everybody they got to block everything and ban every and they still
[2:15:31.400 --> 2:15:37.080]  can't win that's right this giant power grab is an exercise of weakness because they know their
[2:15:37.080 --> 2:15:40.920]  neural orders coming to an end because of a giant spiritual awakening or whatever you want to call
[2:15:40.920 --> 2:15:46.040]  it jeremy mckinsey's our guest raging dissident dot com we'll be right back on the other side
[2:15:46.040 --> 2:15:52.200]  stay with us info wars dot com news wars dot com free world news dot tv share those links it's an
[2:15:52.200 --> 2:16:01.080]  info war share those links free world news dot tv hey everybody confused about staying healthy in a
[2:16:01.080 --> 2:16:06.920]  crazy covid culture me too but listen after all the research all the conflicting studies after
[2:16:06.920 --> 2:16:12.360]  all the squabbling there's one thing almost everyone agrees on it's that immune system health can
[2:16:12.360 --> 2:16:17.720]  literally be the difference between life and death you probably already believe that i certainly do
[2:16:17.720 --> 2:16:23.000]  so here's the thing i wanted to get past the craziness and find out which plant based substances
[2:16:23.000 --> 2:16:28.360]  actually have studies that demonstrate some efficacy in immune support now you'll have to
[2:16:28.360 --> 2:16:33.480]  sign a waiver but you can check out what i've discovered at stronger defense dot com no cures
[2:16:33.480 --> 2:16:38.920]  or treatments there instead little known but shocking immune system research and a breakthrough
[2:16:38.920 --> 2:16:45.080]  immune support product based on that research called immune 10x in the best part you can go to
[2:16:45.080 --> 2:16:50.200]  the stronger defense website right now and claim your own supply of immune 10x without paying
[2:16:50.200 --> 2:16:55.480]  anything today crazy right learn more about this unusual limited time offer at stronger defense
[2:16:55.480 --> 2:17:05.320]  dot com that's stronger defense dot com your voice counts when you share information be it over the
[2:17:05.320 --> 2:17:10.920]  internet or in person it changes the world the globalists know their agenda is unpopular they
[2:17:10.920 --> 2:17:16.120]  know you're angry and now to get around big tech it's more important than ever that we use every
[2:17:16.120 --> 2:17:21.880]  tool we've got well ladies and gentlemen if you sign up for our free news and show alerts you can
[2:17:21.880 --> 2:17:26.440]  then take those alerts those articles and those live feeds both the regular shows the special
[2:17:26.440 --> 2:17:33.480]  reports and share them with everyone you know take action now by texting the word news any w s to 833
[2:17:33.480 --> 2:17:41.880]  or 7 0 0 4 3 8 that's 8 3 3 4 7 0 0 4 3 8 for info or his emergency news alerts or text the word show
[2:17:41.880 --> 2:17:49.480]  to 8 3 3 4 7 0 0 4 3 8 and receive live show notifications take action now rate the chain
[2:17:49.480 --> 2:17:55.480]  reaction until others to share those texts get news alerts at 8 3 3 4 7 0 0 4 3 8
[2:17:55.480 --> 2:18:05.320]  I've been fighting as hard as I can for almost 28 years against the globalist I wanted to stop
[2:18:05.320 --> 2:18:10.680]  their agenda I wanted to wake up the world and stop them dead in their tracks before they went
[2:18:10.680 --> 2:18:16.520]  operational but we failed yes a lot of people are awake yes we're not getting caught flat footed but
[2:18:16.520 --> 2:18:22.840]  they are going ahead with their full operational deindustrialization great reset and that's why
[2:18:22.840 --> 2:18:27.720]  it's more important than ever that all viewers and all listeners tell everybody they know about the
[2:18:27.720 --> 2:18:32.360]  show because people are ready to wake up and ready to hear the truth so we've got an information
[2:18:32.360 --> 2:18:36.680]  warfare the enemy and try to stop their agenda and we've also got to get personally prepared
[2:18:36.680 --> 2:18:40.280]  and one of the number one things to do is high quality storeable food we've got the best food
[2:18:40.280 --> 2:18:45.560]  ready to ship at very affordable prices and info or store.com so whether it's a month or a six
[2:18:45.560 --> 2:18:51.160]  month or a year supply or specialty diets it's ready to ship right now lock your orders in before
[2:18:51.160 --> 2:18:56.440]  food prices go up and before there are long lines and waits because believe me serious times are
[2:18:56.440 --> 2:19:02.440]  coming get ready at info or store.com do you think it's a bad trait of Mike Lindell that he's so
[2:19:02.440 --> 2:19:08.520]  optimistic that he's so positive no it's that type of optimism that built this country we would have
[2:19:08.520 --> 2:19:14.040]  never defeated the british 250 years ago if we didn't have a lot of optimism and we didn't persevere
[2:19:14.040 --> 2:19:19.000]  George Washington lost most of his major battles but he kept fighting for six years and finally we
[2:19:19.000 --> 2:19:24.360]  won well Mike Lindell has been fighting as a man in the arena and he's continuing to expose
[2:19:24.360 --> 2:19:29.160]  serious issues with the 2020 election we need to keep him in the fight plus he's got hundreds of
[2:19:29.160 --> 2:19:33.480]  incredible made in american products not just pillows not just towels not the sheets not just
[2:19:33.480 --> 2:19:41.000]  beds and he's got up to 66 off at mypillow.com with promo code alex you get the best deals it's
[2:19:41.000 --> 2:19:45.640]  made america he's investigating the election he's fighting the globalist he's standing up against
[2:19:45.640 --> 2:19:50.920]  force inoculations his organization is reaching millions of people we just support it and support
[2:19:50.920 --> 2:19:57.000]  info awards at the same time at mypillow.com promo code alex up to 66 off you need these products
[2:19:57.000 --> 2:20:05.000]  already they're high quality use promo code alex and save big you're listening to the alex jones show
[2:20:05.000 --> 2:20:19.640]  welcome back to the alex jones show we've got jeremy mckinsey who's a popular talk show host and a
[2:20:19.640 --> 2:20:25.880]  well-spoken guy and a lot of his videos end up getting censored so i wanted to get him on so that
[2:20:25.880 --> 2:20:30.680]  he could get you get this out to a larger audience as well but i wasn't trying to say why are we
[2:20:30.680 --> 2:20:38.040]  special mr mckinsey seriously we know darpa we know the pentagon you know the globalist up on top
[2:20:38.760 --> 2:20:44.120]  are trying to suppress individuals and leaders of every race color and creed and so we really
[2:20:44.120 --> 2:20:49.560]  should ask why is this audience so awake why do the globalist fear it and and i think the answer
[2:20:49.560 --> 2:20:54.600]  is we're awake we've had live experiences we've seen things we understand how things integrate
[2:20:54.600 --> 2:20:59.800]  together and so much of the public is actually i think your head injury comment is is a arc type of
[2:20:59.800 --> 2:21:04.920]  it kind of the extreme end of it they've never had life experiences they've never gone through pressure
[2:21:04.920 --> 2:21:09.640]  they've never gone through stress they're domesticated and so they really are almost in a trance
[2:21:09.640 --> 2:21:14.760]  they don't know any better and can't believe that predators have taken control that's why they embrace
[2:21:14.760 --> 2:21:19.000]  radical islam that's why they embrace all these forms of tyranny because they just want to run
[2:21:19.000 --> 2:21:24.520]  up a white flag to it in a form of mass Stockholm syndrome give me your take on that and and what you
[2:21:24.520 --> 2:21:30.360]  think of afghanistan and where you think this is all going and how do we ignite that survival
[2:21:30.360 --> 2:21:38.600]  instinct in people everywhere to promote western civilization again before it's too late yeah i
[2:21:38.600 --> 2:21:41.720]  mean i think you i think you nailed it earlier i've been talking about it the same i mean we
[2:21:41.720 --> 2:21:45.880]  always come back to the same point is fear people are afraid they don't want to believe that this
[2:21:45.880 --> 2:21:49.640]  could be possible that these people that they've trusted that their institutions they trust the
[2:21:49.640 --> 2:21:53.880]  tv all of this stuff is actually working against them it doesn't like them in fact it hates them
[2:21:53.880 --> 2:21:57.480]  and it's making them do things that are going to hurt them and it's just it's such an evil thing
[2:21:58.280 --> 2:22:02.280]  to comprehend and you're probably right it does take some kind of life experience for me
[2:22:02.280 --> 2:22:07.160]  it was um you know the military in afghanistan the whole thing and i just alex i i two plus two
[2:22:07.160 --> 2:22:11.880]  has to equal four at the end of the day and i'm we're burying guys and i'm going to funerals and
[2:22:11.880 --> 2:22:15.560]  i'm seeing people you know the no more social media updates because he's committed suicide and
[2:22:15.560 --> 2:22:20.360]  he's gone and they're gone two plus two must equal four what is going on what are we doing why did
[2:22:20.360 --> 2:22:24.440]  this happen what and there are no answers and now there's no accountability they're going to do this
[2:22:24.440 --> 2:22:29.240]  in afghanistan they're going to and and this to see it as it's heartbreaking and as it's
[2:22:29.240 --> 2:22:34.040]  simultaneously as much as it's heartbreaking it's enraging at the same time and like i i said before
[2:22:34.040 --> 2:22:38.200]  the break there the little blades of grass are starting to come up you're seeing guys uh quitting
[2:22:38.200 --> 2:22:42.600]  a lot of guys are not okay with this and to see you know decades of work and sacrifices go down
[2:22:42.600 --> 2:22:46.920]  the tube and if they're not even acknowledged that they've made a mistake or that this is wrong
[2:22:46.920 --> 2:22:50.520]  and we're going to and just arm the taliban and give them all of our money and guns and you've
[2:22:50.520 --> 2:22:53.640]  got guys like that i don't know if you're familiar with this guy marine corps lieutenant colonel
[2:22:53.640 --> 2:22:59.000]  steward shellor who's resigned his commission oh we applied the client administration yeah
[2:22:59.720 --> 2:23:04.520]  oh yeah you think he's going to be the last guy hell no there are so many marines i mean
[2:23:04.520 --> 2:23:09.000]  they sign up they believe this stuff this isn't a job to them this isn't a job to nine to five kind
[2:23:09.000 --> 2:23:13.480]  of thing they live they breathe this these guys get branded we get tattoos like these flags this
[2:23:13.480 --> 2:23:17.400]  stuff this means something to us this this is a huge this is part of our way of life this is who
[2:23:17.400 --> 2:23:21.240]  we are as a people if you think we're just going to roll over and go away you're going to come here
[2:23:21.240 --> 2:23:25.720]  and you're going to target our people our children now let's bring this let's bring this up society
[2:23:25.720 --> 2:23:29.240]  let's bring this up in canada they're saying veterans of the main terror threat in the u.s.
[2:23:29.240 --> 2:23:33.080]  they're saying they're main terror threat they're claiming we're all white supremacists if we believe
