[00:00.000 --> 00:18.000]  Waging war on corruption. It's Alex Jones, coming to you live from the front lines of the Info War.
[01:04:16.000 --> 01:04:19.000]  I want to hear, A, do you understand what I'm saying?
[01:04:19.000 --> 01:04:20.000]  B, do you disagree?
[01:04:20.000 --> 01:04:21.000]  Do you agree?
[01:04:21.000 --> 01:04:24.000]  Do you have something to add?
[01:04:24.000 --> 01:04:28.000]  Because I've tried to not get in a fight with Occupy Wall Street,
[01:04:28.000 --> 01:04:31.000]  but it is, from the beginning, government co-opted and run.
[01:04:31.000 --> 01:04:32.000]  Does that mean all the members are bad?
[01:04:32.000 --> 01:04:33.000]  Certainly not.
[01:04:33.000 --> 01:04:35.000]  And all over the country,
[01:04:35.000 --> 01:04:38.000]  they don't want the Ron Paul people there.
[01:04:38.000 --> 01:04:41.000]  The Democrats are in there running at the operatives,
[01:04:41.000 --> 01:04:42.000]  the CIA front people.
[01:04:42.000 --> 01:04:44.000]  I've got all the articles that are coming up.
[01:04:44.000 --> 01:04:47.000]  They want to make this about raising taxes
[01:04:47.000 --> 01:04:50.000]  so the bankers get their austerity money.
[01:04:50.000 --> 01:04:54.000]  And God help, and God love these poor, pathetic idiots
[01:04:54.000 --> 01:04:57.000]  that get conned on the left and right.
[01:04:57.000 --> 01:04:59.000]  Poor little things.
[01:05:00.000 --> 01:05:02.000]  Alex Jones here with vital information
[01:05:02.000 --> 01:05:05.000]  concerning our nation's fragile food supply.
[01:05:05.000 --> 01:05:08.000]  Folks, there are some truly dangerous trends forming,
[01:05:08.000 --> 01:05:11.000]  and I think it's important for my listeners to do three things right away.
[01:05:11.000 --> 01:05:14.000]  Number one, study the past.
[01:05:14.000 --> 01:05:16.000]  History really does repeat itself.
[01:05:16.000 --> 01:05:21.000]  Number two, learn to spot the dangerous food shortage trends.
[01:05:21.000 --> 01:05:24.000]  Number three, take decisive action.
[01:05:24.000 --> 01:05:28.000]  A perfect storm is brewing, or a global food crisis.
[01:05:28.000 --> 01:05:31.000]  That's why I'm telling everyone to read the new book,
[01:05:31.000 --> 01:05:33.000]  Rising Prices, Empty Shelves,
[01:05:33.000 --> 01:05:37.000]  warning signs that trigger the deadliest famines in history.
[01:05:37.000 --> 01:05:40.000]  Don't get caught unprepared when the crisis hits.
[01:05:40.000 --> 01:05:45.000]  This book is only available at risingpricesemptyshelves.com.
[01:05:45.000 --> 01:05:48.000]  You'll also get a free copy of supermarket survival,
[01:05:48.000 --> 01:05:50.000]  how to cut your grocery bills in half.
[01:05:50.000 --> 01:05:55.000]  Again, that website is risingpricesemptyshelves.com.
[01:05:55.000 --> 01:06:21.000]  We now take you live to the Central Texas Command Center
[01:06:21.000 --> 01:06:26.000]  for more information.
[01:06:26.000 --> 01:06:30.000]  You're listening to the Alex Jones Show.
[01:06:30.000 --> 01:06:33.000]  All right, I want to give you the toll-free number to join us.
[01:06:33.000 --> 01:06:36.000]  If you're part of Occupy Wall Street or the In the Fed movement
[01:06:36.000 --> 01:06:39.000]  actually going after the crony monopoly men,
[01:06:39.000 --> 01:06:41.000]  the combines, the insiders,
[01:06:41.000 --> 01:06:44.000]  who've stolen more than $27 trillion total,
[01:06:44.000 --> 01:06:48.000]  now we've learned about an additional $16.6 trillion,
[01:06:48.000 --> 01:06:52.000]  which is not the dog and pony show of the $800 billion
[01:06:52.000 --> 01:06:54.000]  they told you about.
[01:06:54.000 --> 01:06:56.000]  That's where this money's going.
[01:06:56.000 --> 01:06:58.000]  That's why we're going bankrupt.
[01:06:58.000 --> 01:07:06.000]  The right at $2 trillion official and non-official supplemental
[01:07:06.000 --> 01:07:08.000]  defense funding.
[01:07:08.000 --> 01:07:09.000]  This is what we're talking about.
[01:07:09.000 --> 01:07:11.000]  And then you've got the fellow reserve branch banks
[01:07:11.000 --> 01:07:12.000]  caught laundering money.
[01:07:12.000 --> 01:07:16.000]  You've got the president caught with the ATF and FBI
[01:07:16.000 --> 01:07:18.000]  helping ship drugs in.
[01:07:18.000 --> 01:07:20.000]  That's in the Chicago Tribunal Paso Times.
[01:07:20.000 --> 01:07:22.000]  That's in federal court.
[01:07:22.000 --> 01:07:25.000]  National security's been declared.
[01:07:25.000 --> 01:07:27.000]  It's all come out.
[01:07:27.000 --> 01:07:30.000]  Fast and furious is not letting some guns get out of gun shops.
[01:07:30.000 --> 01:07:35.000]  It's ATF ordering gun shops to sell thousands of guns at a time
[01:07:35.000 --> 01:07:40.000]  to ATF agents to ship it to drug cartels that work for the big banks
[01:07:40.000 --> 01:07:43.000]  in a war south of the border knocking out cartels
[01:07:43.000 --> 01:07:46.000]  that don't launder their money through the Federal Reserve.
[01:07:46.000 --> 01:07:50.000]  By the way, my demonstration in Dallas and the one in Houston
[01:07:50.000 --> 01:07:52.000]  and the one in San Antonio,
[01:07:52.000 --> 01:07:55.000]  guess who the biggest contingent of people were?
[01:07:55.000 --> 01:07:57.000]  Of every color.
[01:07:57.000 --> 01:07:59.000]  It's currently serving military guys.
[01:07:59.000 --> 01:08:01.000]  You could tell they were always in really good shape,
[01:08:01.000 --> 01:08:03.000]  short air cuts coming over, going,
[01:08:03.000 --> 01:08:06.000]  yeah, I've served three tours and I'm back right now
[01:08:06.000 --> 01:08:10.000]  or I just got out or I'm about to have to go back in and do a new tour.
[01:08:10.000 --> 01:08:13.000]  And yeah, I've been in Afghanistan and you're right.
[01:08:13.000 --> 01:08:16.000]  We grow the opium and it's flown out.
[01:08:16.000 --> 01:08:18.000]  Or yeah, we're told to guard it
[01:08:18.000 --> 01:08:20.000]  and I tell family they can't believe it.
[01:08:20.000 --> 01:08:22.000]  So I've taken photos and showed them,
[01:08:22.000 --> 01:08:24.000]  but it's even on Harald Rivera.
[01:08:24.000 --> 01:08:26.000]  I mean, it's even on Fox.
[01:08:26.000 --> 01:08:27.000]  This is wrong.
[01:08:27.000 --> 01:08:30.000]  I mean, military guys or military guys just going,
[01:08:30.000 --> 01:08:32.000]  yeah, it's crazy.
[01:08:32.000 --> 01:08:36.000]  See, in the information age, they can't hide this now.
[01:08:36.000 --> 01:08:39.000]  So they just throw it in your face.
[01:08:39.000 --> 01:08:42.000]  I mean, that's like I was down at South Padre a few weeks ago,
[01:08:42.000 --> 01:08:44.000]  driving back and they got the checkpoint.
[01:08:44.000 --> 01:08:45.000]  They wanted to search the car.
[01:08:45.000 --> 01:08:47.000]  And I just walked over to the border.
[01:08:47.000 --> 01:08:49.000]  I said, it's in federal documents.
[01:08:49.000 --> 01:08:54.000]  You guys are ordered to let just certain drug cartels bring cocaine in here
[01:08:54.000 --> 01:08:56.000]  and marijuana and heroin.
[01:08:56.000 --> 01:08:58.000]  I said, no, you're not going to search my car.
[01:08:58.000 --> 01:08:59.000]  I don't use your products.
[01:08:59.000 --> 01:09:01.000]  And the guy just smiled and said, you can go.
[01:09:01.000 --> 01:09:03.000]  I mean, look, game over.
[01:09:03.000 --> 01:09:06.000]  I'm not playing your little Patty cake game anymore.
[01:09:06.000 --> 01:09:07.000]  Okay.
[01:09:07.000 --> 01:09:08.000]  I'm done.
[01:09:08.000 --> 01:09:09.000]  I'm done.
[01:09:09.000 --> 01:09:11.000]  I'm done.
[01:09:11.000 --> 01:09:13.000]  It's been going on with Mexico forever.
[01:09:13.000 --> 01:09:15.000]  Of course, the big banks want all that money.
[01:09:15.000 --> 01:09:16.000]  Of course.
[01:09:16.000 --> 01:09:19.000]  And then they bust you at the grassroots and put you in jail for it.
[01:09:19.000 --> 01:09:20.000]  I said, I'd go to your calls.
[01:09:20.000 --> 01:09:22.000]  Here's the toll free number.
[01:09:22.000 --> 01:09:26.000]  877-789 Alex, that's the Sunday number.
[01:09:26.000 --> 01:09:28.000]  We use the network numbers during the week.
[01:09:28.000 --> 01:09:34.000]  Different number on Sundays, 877-789 Alex or 877-789-2539.
[01:09:34.000 --> 01:09:36.000]  And I'll try to shut up and just take your calls.
[01:09:36.000 --> 01:09:38.000]  877-789 Alex.
[01:09:38.000 --> 01:09:40.000]  Again, I say that too fast.
[01:09:40.000 --> 01:09:42.000]  877-789-2539.
[01:09:42.000 --> 01:09:43.000]  I always get complaints.
[01:09:43.000 --> 01:09:45.000]  We're going to open the phones up now for one minute.
[01:09:45.000 --> 01:09:48.000]  I'm sure 50 will come in and that'll be our calls for the day.
[01:09:48.000 --> 01:09:50.000]  I hear these national shows begging for calls.
[01:09:50.000 --> 01:09:53.000]  We could take, we could get a thousand on the board in five minutes.
[01:09:53.000 --> 01:09:54.000]  But side issue.
[01:09:54.000 --> 01:09:57.000]  Well, I love those new people meters coming out now that they don't just have
[01:09:57.000 --> 01:09:58.000]  arbitrant diaries.
[01:09:58.000 --> 01:10:03.000]  We are just, our ratings are exploding everywhere now that they're actually scientific.
[01:10:03.000 --> 01:10:04.000]  That is really wonderful.
[01:10:04.000 --> 01:10:06.000]  But side issue.
[01:10:06.000 --> 01:10:08.000]  Number one in places like Orlando.
[01:10:08.000 --> 01:10:10.000]  It's just, it's just, it's just getting better and better.
[01:10:10.000 --> 01:10:12.000]  Okay.
[01:10:12.000 --> 01:10:18.000]  Continuing, continuing here, my friends.
[01:10:18.000 --> 01:10:22.000]  I want to go to this video clip and then we'll take your, take your phone calls.
[01:10:22.000 --> 01:10:27.000]  But it's, it's, it's very, very simple.
[01:10:27.000 --> 01:10:32.000]  The establishment social engineers knew that people were about to start
[01:10:32.000 --> 01:10:36.000]  demonstrating against quote, Wall Street, a nebulous term for free market.
[01:10:36.000 --> 01:10:40.000]  The big crony insider capitalist who use government to shut down their competition
[01:10:40.000 --> 01:10:44.000]  and get government contracts and all the rest of it.
[01:10:44.000 --> 01:10:48.000]  And by the way, it's come out, shut out American companies and smaller companies,
[01:10:48.000 --> 01:10:50.000]  even though it's federal law, they're supposed to bring them all in.
[01:10:50.000 --> 01:10:52.000]  That's come out in the news.
[01:10:52.000 --> 01:10:55.000]  I was talking to the head of the American small business league just last week about it.
[01:10:55.000 --> 01:10:57.000]  They've got secret blacklist now.
[01:10:57.000 --> 01:11:01.000]  They had them under Bush where they were blacklisting small American companies.
[01:11:01.000 --> 01:11:03.000]  And now we found out Obama went further.
[01:11:03.000 --> 01:11:07.000]  I'm not, and as much as I didn't like Bush folks, Obama is a new level where if you
[01:11:07.000 --> 01:11:13.000]  weren't a democratic party donor, you don't get a small business contract.
[01:11:13.000 --> 01:11:16.000]  And he gets caught and doesn't get in trouble.
[01:11:16.000 --> 01:11:20.000]  It's like he miss you in 2000 plus waivers to big companies that are donors.
[01:11:20.000 --> 01:11:23.000]  They don't have to get healthcare and, but their competition does.
[01:11:23.000 --> 01:11:25.000]  I mean, that's such discrimination.
[01:11:25.000 --> 01:11:29.000]  That's such big city Chicago mob favoritism.
[01:11:29.000 --> 01:11:31.000]  That's such racketeering.
[01:11:31.000 --> 01:11:32.000]  It makes my head spin.
[01:11:32.000 --> 01:11:34.000]  But everybody's looking for discrimination on race or religion.
[01:11:34.000 --> 01:11:38.000]  Instead of just discrimination by the government with insiders.
[01:11:38.000 --> 01:11:41.000]  You're so busy worrying about what somebody thinks about your skin color.
[01:11:41.000 --> 01:11:44.000]  You don't realize the system is cheating us.
[01:11:44.000 --> 01:11:48.000]  And that's what occupy Wall Street on the grass roots is upset about.
[01:11:48.000 --> 01:11:52.000]  But there's been a co-opting by the Democrats, just like the Republicans have
[01:11:52.000 --> 01:11:54.000]  tried to co-op the Tea Party.
[01:11:54.000 --> 01:11:57.000]  We need to get the American people together.
[01:11:57.000 --> 01:12:00.000]  5% of the world's population is the U.S.
[01:12:00.000 --> 01:12:02.000]  We have right at half the wealth.
[01:12:02.000 --> 01:12:04.000]  We're losing that wealth to the bankers.
[01:12:04.000 --> 01:12:08.000]  Not your corner banker, the banksters, the people that control the issuance
[01:12:08.000 --> 01:12:12.000]  of currency and credit, the private fellow reserve shareholders who get paid
[01:12:12.000 --> 01:12:17.000]  interest on every federal reserve note you call it a dollar that's created.
[01:12:17.000 --> 01:12:21.000]  Let's go back to U.S. notes bare minimum or gold and silver.
[01:12:21.000 --> 01:12:23.000]  Now we're going to go to break here in a minute.
[01:12:23.000 --> 01:12:26.000]  Do I have time to get to this clip?
[01:12:26.000 --> 01:12:29.000]  Let's go ahead and start the clip now.
[01:12:29.000 --> 01:12:34.000]  This is the police in San Antonio today saying please get off the property.
[01:12:34.000 --> 01:12:36.000]  They said, hey, they're over there saying it's private property.
[01:12:36.000 --> 01:12:37.000]  Get off the fellow reserve.
[01:12:37.000 --> 01:12:40.000]  And I went over and the video is going up on infowars.com.
[01:12:40.000 --> 01:12:43.000]  The audio is not as powerful, but when you watch the cops smiling when I point out
[01:12:43.000 --> 01:12:47.000]  that the fellow reserves a drug money laundering criminal organization.
[01:12:47.000 --> 01:12:49.000]  Well, here it is.
[01:12:49.000 --> 01:12:50.000]  Hey guys, how you doing?
[01:12:50.000 --> 01:12:51.000]  I'm Alex Jones.
[01:12:51.000 --> 01:12:52.000]  Good, how you doing?
[01:12:52.000 --> 01:12:53.000]  Good, good.
[01:12:53.000 --> 01:12:55.000]  Can you just repeat you're saying this is private property?
[01:12:55.000 --> 01:12:56.000]  I don't know.
[01:12:56.000 --> 01:13:00.000]  This is the property of the federal reserve right here.
[01:13:00.000 --> 01:13:01.000]  Private though.
[01:13:01.000 --> 01:13:02.000]  It's not federal, right?
[01:13:02.000 --> 01:13:03.000]  Yeah, private property.
[01:13:03.000 --> 01:13:05.000]  I need you to go back to the public street.
[01:13:05.000 --> 01:13:06.000]  You know what?
[01:13:06.000 --> 01:13:07.000]  It is private property.
[01:13:07.000 --> 01:13:08.000]  I think you're right.
[01:13:08.000 --> 01:13:09.000]  We will get off.
[01:13:09.000 --> 01:13:10.000]  You're absolutely right.
[01:13:10.000 --> 01:13:11.000]  Let me just ask you this one question.
[01:13:11.000 --> 01:13:14.000]  And I'm going to ask everybody to move off the private property of the fellow reserve.
[01:13:14.000 --> 01:13:18.000]  Doesn't this look like a post office and it's got federal seals on it?
[01:13:18.000 --> 01:13:20.000]  But counterfeiting or something.
[01:13:20.000 --> 01:13:22.000]  It'd be like if people opened up a...
[01:13:22.000 --> 01:13:24.000]  No, a fit in a counterfeit, do they?
[01:13:24.000 --> 01:13:25.000]  Some police ought to investigate.
[01:13:25.000 --> 01:13:26.000]  Yeah, I heard it.
[01:13:26.000 --> 01:13:27.000]  I mean, just down the road.
[01:13:27.000 --> 01:13:28.000]  Doesn't this kind of look weird?
[01:13:28.000 --> 01:13:30.000]  It's a federal building, but it's not federal.
[01:13:30.000 --> 01:13:31.000]  I mentioned that to them.
[01:13:31.000 --> 01:13:32.000]  Oh, sir, I'm sorry.
[01:13:32.000 --> 01:13:33.000]  Nobody's out of it, Alex.
[01:13:33.000 --> 01:13:34.000]  Nobody's out of it, Alex.
[01:13:34.000 --> 01:13:35.000]  It's not a federal building.
[01:13:35.000 --> 01:13:36.000]  It's a private building.
[01:13:36.000 --> 01:13:37.000]  10 years ago, cops were laughing at us.
[01:13:37.000 --> 01:13:38.000]  I'm excited you know.
[01:13:38.000 --> 01:13:42.000]  However, however, you're welcome to call our public affairs or call our head office in Dallas
[01:13:42.000 --> 01:13:43.000]  and speak with them.
[01:13:43.000 --> 01:13:44.000]  No, sir, you've been super nice.
[01:13:44.000 --> 01:13:45.000]  You're right.
[01:13:45.000 --> 01:13:46.000]  Mr. Jones.
[01:13:46.000 --> 01:13:49.000]  Some people thought it was like a park because it looked like a post office.
[01:13:49.000 --> 01:13:50.000]  You're right.
[01:13:50.000 --> 01:13:51.000]  This is private property.
[01:13:51.000 --> 01:13:59.000]  Hey, guys, well, they do get our tax money and they do control everything.
[01:13:59.000 --> 01:14:00.000]  Slave us.
[01:14:00.000 --> 01:14:04.000]  I mean, sure, they are the slave masters, but see that you heard the police officer.
[01:14:04.000 --> 01:14:05.000]  He's right.
[01:14:05.000 --> 01:14:06.000]  This is private property.
[01:14:06.000 --> 01:14:07.000]  So we want our private property.
[01:14:07.000 --> 01:14:11.000]  Now, it's private property of a mafia of a criminal cartel.
[01:14:11.000 --> 01:14:14.000]  But nevertheless, it's their private property for now.
[01:14:14.000 --> 01:14:17.000]  And until they're indicted and imprisoned, we won't.
[01:14:17.000 --> 01:14:19.000]  And until, you know, we finally get the audit.
[01:14:19.000 --> 01:14:21.000]  And Congress reigns all the material.
[01:14:21.000 --> 01:14:24.000]  We're going to, we're going to respect their private property until then.
[01:14:24.000 --> 01:14:28.000]  So let's get off the private property of the Federal Reserve right now.
[01:14:28.000 --> 01:14:29.000]  Come on, everybody.
[01:14:29.000 --> 01:14:30.000]  Let's go.
[01:14:30.000 --> 01:14:35.000]  Let's get off the private property.
[01:14:35.000 --> 01:14:38.000]  Two days earlier, we made a similar discovery at the Dallas Fed.
[01:14:38.000 --> 01:14:40.000]  Here's the video of that.
[01:14:40.000 --> 01:14:50.000]  And I wonder how many of these police officers can lead on the side Federal Reserve Bank of
[01:14:50.000 --> 01:14:51.000]  Dallas Federal Federal.
[01:14:51.000 --> 01:14:52.000]  But right here says private property.
[01:14:52.000 --> 01:14:53.000]  Does that sound like fraud to you?
[01:14:53.000 --> 01:14:54.000]  Private property.
[01:14:54.000 --> 01:14:55.000]  Federal Reserve.
[01:14:55.000 --> 01:14:56.000]  Can't you investigate it?
[01:14:56.000 --> 01:14:57.000]  There's the criminals right there.
[01:14:57.000 --> 01:14:58.000]  Yeah.
[01:14:58.000 --> 01:15:11.000]  We didn't have these people, so the cops do.
[01:15:11.000 --> 01:15:14.000]  We didn't have these people.
[01:15:14.000 --> 01:15:16.000]  Officers, I have a question for you.
[01:15:16.000 --> 01:15:23.000]  You're here guarding the private offshore Rothschild Bank of the Federal Reserve from
[01:15:23.000 --> 01:15:24.000]  evil Americans.
[01:15:24.000 --> 01:15:25.000]  Evil, evil Americans.
[01:15:25.000 --> 01:15:32.000]  I know you get the Homeland State Report saying those that don't like the Federal Reserve
[01:15:32.000 --> 01:15:33.000]  are evil.
[01:15:33.000 --> 01:15:34.000]  I read the Homeland State Report.
[01:15:34.000 --> 01:15:35.000]  All right, folks.
[01:15:35.000 --> 01:15:36.000]  That's the Federal Reserve.
[01:15:36.000 --> 01:15:37.000]  Yeah, there's the Federal Reserve with signs up saying private property, keep off of the
[01:15:37.000 --> 01:15:41.000]  police on the private Federal Reserve property, protecting it in quotes from us.
[01:15:41.000 --> 01:15:43.000]  But here's the good news.
[01:15:43.000 --> 01:15:47.000]  In polls upwards of 85% want to abolish right now.
[01:15:47.000 --> 01:15:49.000]  Most Americans now know it's private.
[01:15:49.000 --> 01:15:51.000]  Their fraud is coming down.
[01:15:51.000 --> 01:15:53.000]  It's the beginning of the end.
[01:15:53.000 --> 01:15:54.000]  They are the collectivist.
[01:15:54.000 --> 01:15:55.000]  They are the globalist.
[01:15:55.000 --> 01:16:02.000]  They're the ones trying to create class warfare and endorsing Occupy Wall Street.
[01:16:02.000 --> 01:16:05.000]  Hundreds of nations have fallen to tyranny in the last century alone.
[01:16:05.000 --> 01:16:09.000]  This is our last chance to not relive history.
[01:16:09.000 --> 01:16:13.000]  As we're finishing off this agenda, they'll be pulling the rug from underneath the Americans
[01:16:13.000 --> 01:16:14.000]  at home.
[01:16:14.000 --> 01:16:19.000]  We have turned a tremendous influence on our President and Congress, and they really are
[01:16:19.000 --> 01:16:20.000]  calling the shots.
[01:16:20.000 --> 01:16:25.000]  I think it's incumbent upon all of us as American citizens to pay attention.
[01:16:25.000 --> 01:16:28.000]  Fall of the Republic identifies the enemies of our nation.
[01:16:28.000 --> 01:16:34.000]  The criminal offshore cartel held bent on destroying sovereignty and on its ashes constructing
[01:16:34.000 --> 01:16:35.000]  world government.
[01:16:35.000 --> 01:16:37.000]  Tim Geithner, Bernanke, they're arsonists.
[01:16:37.000 --> 01:16:39.000]  They're asking for more matches.
[01:16:39.000 --> 01:16:42.000]  And the Congress is saying, who do we make the checkout to?
[01:16:42.000 --> 01:16:44.000]  Today seems like nobody does care.
[01:16:44.000 --> 01:16:49.000]  And right now in Washington, D.C., we have seen a fall of the Republic.
[01:16:49.000 --> 01:16:54.000]  Get your copy of Fall of the Republic on DVD at infowars.com.
[01:16:54.000 --> 01:17:00.000]  We're watching online right now in super high quality at prisonplanet.tv.
[01:17:00.000 --> 01:17:06.000]  Hi folks, this is Alex Jones, and I want to tell you about the Silver Lungs Generator.
[01:17:06.000 --> 01:17:11.000]  Now you can produce pure and endless colloidal silver and deliver the solution directly into
[01:17:11.000 --> 01:17:15.000]  the bloodstream by breathing the solution through the lungs.
[01:17:15.000 --> 01:17:19.000]  The respiratory system is the first line of defense for airborne pathogens and viruses.
[01:17:19.000 --> 01:17:25.000]  The Silver Lungs Generator infuses the respiratory system with your self-produced nano-silver
[01:17:25.000 --> 01:17:31.000]  solutions and also delivers the silver nanoparticles instantly into the bloodstream.
[01:17:31.000 --> 01:17:35.000]  With continued legislation threatening the sale of nano-silver products, you can now
[01:17:35.000 --> 01:17:40.000]  produce pure and endless colloidal silver with the Silver Lungs Generator.
[01:17:40.000 --> 01:17:46.000]  Very easy to follow step-by-step instructions are provided, making production fast and simple.
[01:17:46.000 --> 01:17:53.000]  Go to www.silverlungs.com today and learn more about the breakthrough technology of the Silver Lungs Generator.
[01:17:53.000 --> 01:18:11.000]  That's www.silverlungs.com.
[01:18:23.000 --> 01:18:28.000]  In fact, Barron's called his work a dire prophecy.
[01:18:28.000 --> 01:18:32.000]  Recently, he created a video which you can watch online for free detailing his biggest
[01:18:32.000 --> 01:18:35.000]  and most important prediction yet, and it's a real eye-opener.
[01:18:35.000 --> 01:18:37.000]  I can't stress this enough.
[01:18:37.000 --> 01:18:40.000]  You should at least watch this free video online today.
[01:18:40.000 --> 01:18:44.000]  He explains everything you need to know, including simple steps you can take to protect yourself.
[01:18:44.000 --> 01:18:49.000]  You can find the video at www.endofamerica3.com.
[01:18:49.000 --> 01:19:00.000]  That's www.endofamerica3.com.
[01:19:00.000 --> 01:19:04.000]  This is Alex Jones with five good reasons you should consider buying a solar power generator.
[01:19:04.000 --> 01:19:09.000]  Number one, new climate legislation could easily double or triple your electric bill.
[01:19:09.000 --> 01:19:15.000]  Number two, our new energy czar wants to control how much power your electric company allows you to have.
[01:19:15.000 --> 01:19:20.000]  That's true. Total government control of electricity in the name of smart grid technology is coming.
[01:19:20.000 --> 01:19:25.000]  Number three, in some areas of the country, the power grid is dangerously overloaded.
[01:19:25.000 --> 01:19:29.000]  And now, new socialist legislation is only compounding the problem.
[01:19:29.000 --> 01:19:32.000]  Number four, dangerous weather is always a threat to local grids.
[01:19:32.000 --> 01:19:36.000]  Every year, thousands of families lose their power from weather-related onages.
[01:19:36.000 --> 01:19:41.000]  Number five, a solar power generator provides powerful backup insurance and peace of mind.
[01:19:41.000 --> 01:19:44.000]  Folks, I really believe in the solar power generators offered by Solutions from Science.
[01:19:44.000 --> 01:19:46.000]  One of my oldest sponsors.
[01:19:46.000 --> 01:19:50.000]  You can get more information at www.mysolarbackup.com.
[01:19:50.000 --> 01:19:52.000]  That's mysolarbackup.com.
[01:19:52.000 --> 01:19:54.000]  Remember, the government doesn't own the sun.
[01:19:54.000 --> 01:20:18.000]  So go to mysolarbackup.com or call 1-877-327-0365.
[01:20:18.000 --> 01:20:25.000]  Alright, we are back live until it's straight to your calls, but it's important to note.
[01:20:25.000 --> 01:20:30.000]  A dead giveaway is that the mainstream corporate dinosaur media, hanging on by its toenails,
[01:20:30.000 --> 01:20:36.000]  its gnarly little claws, first ignored the Ron Paul Tea Party.
[01:20:36.000 --> 01:20:41.000]  That was anti-war constitutionalist, pro-second amendment, pro-sovereignty,
[01:20:41.000 --> 01:20:44.000]  truly constitutional, truly conservative.
[01:20:44.000 --> 01:20:50.000]  Then when the Republicans started to take it over, they branded it as a Republican movement.
[01:20:50.000 --> 01:20:55.000]  But it's more the Tea Party took the Republicans over because they now try to sound like Ron Paul.
[01:20:55.000 --> 01:21:00.000]  You can see the evidence of that in Herman Cain and Rick Perry, the rest of them.
[01:21:00.000 --> 01:21:06.000]  But the fact that day one, small protests were given attention in New York
[01:21:06.000 --> 01:21:10.000]  was a sign that the establishment was going to try to co-opt this
[01:21:10.000 --> 01:21:13.000]  because the bankers that run this country won higher taxes
[01:21:13.000 --> 01:21:16.000]  because most of that money is paid to them.
[01:21:16.000 --> 01:21:19.000]  So they'll claim that they're going to try to pass all these new taxes
[01:21:19.000 --> 01:21:26.000]  to pacify the unemployed and underemployed to pacify them.
[01:21:26.000 --> 01:21:30.000]  But really, the lion's share of the stolen money, those are the globalist.
[01:21:30.000 --> 01:21:34.000]  And so I'm tired of the left thinking collectivism works, it doesn't work.
[01:21:34.000 --> 01:21:40.000]  And I'm tired of the right wing saying that any corporation that operates is perfectly wonderful and good.
[01:21:40.000 --> 01:21:44.000]  Bernie Madoff was the head of NASDAQ, Ken Lay was the head of Enron.
[01:21:44.000 --> 01:21:49.000]  And it's always government deals and government backing that allows this stuff to grow to this point.
[01:21:49.000 --> 01:21:53.000]  For 11 years, the Securities and Exchange Commission was sent dossiers by insiders
[01:21:53.000 --> 01:21:55.000]  of exactly what Bernie Madoff was doing.
[01:21:55.000 --> 01:22:00.000]  It came out in Reuters as a small blurb about a month ago, we covered it here on air,
[01:22:00.000 --> 01:22:06.000]  that thousands of such dossiers were sent on other big Fortune 500 companies,
[01:22:06.000 --> 01:22:12.000]  mainly Fortune 100, to get into that top 100 movie bad news, all insider basically.
[01:22:12.000 --> 01:22:16.000]  And they're all basically subsidiaries of the big six banks at one level or another.
[01:22:16.000 --> 01:22:18.000]  They're all partially owned by them.
[01:22:18.000 --> 01:22:20.000]  And they are lawless.
[01:22:20.000 --> 01:22:25.000]  And then the small firms get shut down for the smallest infraction,
[01:22:25.000 --> 01:22:27.000]  but the big boys get left alone.
[01:22:27.000 --> 01:22:30.000]  That's what the revolution in 1776 was about.
[01:22:30.000 --> 01:22:33.000]  That's the real Occupy Wall Street.
[01:22:33.000 --> 01:22:37.000]  But it's the antithesis of American freedom to call for collectivism.
[01:22:37.000 --> 01:22:41.000]  And a week or so ago, Occupy Wall Street was not completely co-opted.
[01:22:41.000 --> 01:22:46.000]  The establishment called for it, knowing the people would come because they're angry.
[01:22:46.000 --> 01:22:48.000]  The systems got the pulse.
[01:22:48.000 --> 01:22:51.000]  Then they tried to co-opt it, and the media basically has let them,
[01:22:51.000 --> 01:22:53.000]  at least in who they're giving attention to.
[01:22:53.000 --> 01:22:58.000]  There are a lot of in the fetters, a lot of constitutionalists at these Occupy Wall Streets,
[01:22:58.000 --> 01:23:00.000]  but the media will not talk to them.
[01:23:00.000 --> 01:23:08.000]  In Dallas, in Houston, and in San Antonio, the major news is all reported on TV, radio, and print.
[01:23:08.000 --> 01:23:12.000]  Even the Houston blog of the Chronicle had it out before it even came out in the paper this morning.
[01:23:12.000 --> 01:23:18.000]  And they said, I was at a Occupy Wall Street event calling for basically socialism.
[01:23:18.000 --> 01:23:23.000]  The article basically says I was there, part of it, Austin Talk Show host,
[01:23:23.000 --> 01:23:26.000]  and then it talked about Occupy Houston.
[01:23:26.000 --> 01:23:30.000]  They talked about some of the more collectivist people that spoke for it.
[01:23:30.000 --> 01:23:35.000]  See, that's what's so dangerous about the CIA and others trying to come out with this anonymous idea.
[01:23:35.000 --> 01:23:39.000]  Doesn't mean everybody that's a hacker for anonymous is bad.
[01:23:39.000 --> 01:23:45.000]  But it's a perfect envelope to then have government or agencies or mercenaries do something
[01:23:45.000 --> 01:23:47.000]  and then blame groups for it.
[01:23:47.000 --> 01:23:53.000]  So they just have this anonymous Occupy Wall Street, and then the media can then come in and say what it is.
[01:23:53.000 --> 01:23:57.000]  But what's the media saying? We've got solidarity. So is the Federal Reserve.
[01:23:57.000 --> 01:24:01.000]  We hear you. The 1% has too much. We'll raise taxes.
