[00:00.000 --> 00:18.000]  Waging war on corruption. It's Alex Jones, coming to you live from the front lines of the Info War.
[01:04:46.000 --> 01:04:49.000]  I mean, that's what Hitler said.
[01:04:49.000 --> 01:04:53.000]  And I'll break down the Olympics coming up.
[01:04:53.000 --> 01:05:18.000]  Stay with us.
[01:05:18.000 --> 01:05:23.000]  Not only does the Silver Lung System produce endless colloidal and ionic silver solutions,
[01:05:23.000 --> 01:05:31.000]  it also comes equipped with the proper applicators and devices needed to deliver your silver solutions directly to key target areas.
[01:05:31.000 --> 01:05:39.000]  This includes the eyes, ears, nose, lungs, topically to the skin, and orally for the digestive system.
[01:05:39.000 --> 01:05:46.000]  Be sure to watch our new 7-minute video tour of the Silver Lung System at www.silverlungs.com
[01:05:46.000 --> 01:05:49.000]  to learn more about how the Silver Lung System works.
[01:05:49.000 --> 01:05:53.000]  As well, we are always ready to answer any questions you may have.
[01:05:53.000 --> 01:06:16.000]  That's www.silverlungs.com.
[01:06:16.000 --> 01:06:26.000]  Okay, I'm going to go to your phone calls now and I only got about halfway through the stack of famous false flags that have been totally declassified or partially declassified.
[01:06:26.000 --> 01:06:31.000]  There's others like the sinking of the USS Maine to get us into the Spanish-American War
[01:06:31.000 --> 01:06:35.000]  and the head of Hearst Publishing, William Randolph Hearst, told Remington the painter,
[01:06:35.000 --> 01:06:41.000]  I don't care if you're not in Cuba, just give me the pictures, I'll supply the war.
[01:06:41.000 --> 01:06:52.000]  That's a famous quote, and they just showed paintings of massacres that the Spanish were committing massacres against little poor children in Cuba.
[01:06:52.000 --> 01:06:59.000]  Just like they said babies were thrown out of incubators by Saddam, or they say that serious committing massacres,
[01:06:59.000 --> 01:07:05.000]  and it turns out it's western-backed Al Qaeda, because they know you're just halfway paying attention.
[01:07:05.000 --> 01:07:08.000]  You turn on the news and then whatever it says is supposedly true.
[01:07:08.000 --> 01:07:13.000]  Oh, a guy dressed up like Ronald McDonald, the first it was a black outfit and black mask and they thought they were cops.
[01:07:13.000 --> 01:07:17.000]  I've got these clips coming up and tear gas from both sides and multiple shooters.
[01:07:17.000 --> 01:07:19.000]  Oh, forget about all that.
[01:07:19.000 --> 01:07:25.000]  People saw four people at Oklahoma City and the feds declared national security on the videos,
[01:07:25.000 --> 01:07:30.000]  but FBI agent leaked the videos to a federal judge into the LA Times.
[01:07:30.000 --> 01:07:33.000]  They never put the videos out but said it did show McVay with four other men.
[01:07:33.000 --> 01:07:38.000]  Oh really, but we're never going to see those surveillance cameras or if we do,
[01:07:38.000 --> 01:07:42.000]  we've all seen Forest Gump shake hands with President Kennedy, but it wasn't real.
[01:07:42.000 --> 01:07:45.000]  We've all seen Yoda fight Emperor Palpatine.
[01:07:45.000 --> 01:07:46.000]  It wasn't real.
[01:07:46.000 --> 01:07:49.000]  We've all seen King Kong climb up on the Empire State's building.
[01:07:49.000 --> 01:07:50.000]  It wasn't real.
[01:07:50.000 --> 01:07:53.000]  We've all seen Gandalf fight the borough.
[01:07:53.000 --> 01:07:54.000]  It wasn't real.
[01:07:54.000 --> 01:07:59.000]  Okay, we've all seen Lucky Charms dance around the rainbow on TV.
[01:07:59.000 --> 01:08:00.000]  It didn't real.
[01:08:00.000 --> 01:08:05.000]  They could show us some short clip of him there and usually it's way after the way they're acting all secret.
[01:08:05.000 --> 01:08:13.000]  They had the UN treaty coming up, which was very close to being defeated to put the UN over our guns.
[01:08:13.000 --> 01:08:15.000]  And magically this happens.
[01:08:15.000 --> 01:08:21.000]  Bill Clinton is trying to extend the assault weapons ban and ban gun shows.
[01:08:21.000 --> 01:08:26.000]  The week before the vote, Columbine happens, but remember it still wasn't enough.
[01:08:26.000 --> 01:08:29.000]  Still wasn't enough because you know what?
[01:08:29.000 --> 01:08:32.000]  There had been one armed citizen in there, like the Lubies Massacre.
[01:08:32.000 --> 01:08:37.000]  Just like Susanna Hupp, the state rep, has said she could have saved a lot of people.
[01:08:37.000 --> 01:08:41.000]  There was another shooting a few years ago in Colorado where a guy came in a church.
[01:08:41.000 --> 01:08:42.000]  Man, he'd been kicked out.
[01:08:42.000 --> 01:08:45.000]  Might have been a real attack because the media wasn't there to jump on it.
[01:08:45.000 --> 01:08:47.000]  That's whenever you know it in stage.
[01:08:47.000 --> 01:08:48.000]  They don't hype it.
[01:08:48.000 --> 01:08:55.000]  And an off-duty police officer with another lady doing security, you can still carry.
[01:08:55.000 --> 01:08:58.000]  She ended up shooting the guy and she was there for security.
[01:08:58.000 --> 01:09:02.000]  And that's the only kind of security you want.
[01:09:02.000 --> 01:09:06.000]  Is you should have somebody armed at some mega church with thousands of members.
[01:09:06.000 --> 01:09:07.000]  You should.
[01:09:07.000 --> 01:09:09.000]  In case there's a robbery, whatever.
[01:09:09.000 --> 01:09:14.000]  Guns, frustrate crime 21 times more often than the Justice Department has to admit
[01:09:14.000 --> 01:09:16.000]  than they're used in the commission of a crime.
[01:09:16.000 --> 01:09:20.000]  You've got a better chance of being struck by lightning twice in a year than dying in a mass shooting.
[01:09:20.000 --> 01:09:22.000]  Look it up in the World Almanac.
[01:09:22.000 --> 01:09:27.000]  It is one of the rarest things out there.
[01:09:27.000 --> 01:09:31.000]  But none of you in Colorado run underneath the military industrial complex.
[01:09:31.000 --> 01:09:34.000]  All right, I covered a lot of this.
[01:09:34.000 --> 01:09:38.000]  I'll have to get to more of the history of government sponsored terror tomorrow.
[01:09:38.000 --> 01:09:46.000]  Because I don't have time to get into British special forces caught dressed up as Sunnis killing Shiites and caught.
[01:09:46.000 --> 01:09:47.000]  Caught.
[01:09:47.000 --> 01:09:48.000]  Remember that BBC.
[01:09:48.000 --> 01:09:49.000]  You name it.
[01:09:49.000 --> 01:09:52.000]  Just type in British soldiers of SRR.
[01:09:52.000 --> 01:09:56.000]  Get caught trying to stage false flag terror incident.
[01:09:56.000 --> 01:09:58.000]  Look up Detroit.
[01:09:58.000 --> 01:10:01.000]  Free press.
[01:10:01.000 --> 01:10:05.000]  Just type in State Department ordered to get underwear bomber on plane.
[01:10:05.000 --> 01:10:08.000]  Oh, yeah, look it up.
[01:10:08.000 --> 01:10:10.000]  Just just just look it up.
[01:10:10.000 --> 01:10:15.000]  And then you have to understand who the main suspects are, especially when it's all hyped.
[01:10:15.000 --> 01:10:20.000]  When the cops won't tell you what happened when it's implausible when the witnesses see multiple shooters.
[01:10:20.000 --> 01:10:22.000]  This is a staged event.
[01:10:22.000 --> 01:10:24.000]  Okay, let's take a few calls here.
[01:10:24.000 --> 01:10:26.000]  I'm going to try to rush through them.
[01:10:26.000 --> 01:10:28.000]  Scott in Denver, Colorado.
[01:10:28.000 --> 01:10:31.000]  Scott, what's your take on all this?
[01:10:31.000 --> 01:10:35.000]  Alex, this is just another example of how they're taking our rights through these incidents.
[01:10:35.000 --> 01:10:38.000]  I'm looking at a half mass flag right now.
[01:10:38.000 --> 01:10:43.000]  So obviously we're catalyzed as a nation and it's to take our guns.
[01:10:43.000 --> 01:10:44.000]  It's to take our guns.
[01:10:44.000 --> 01:10:45.000]  It's to take our guns.
[01:10:45.000 --> 01:10:48.000]  Everybody wake up.
[01:10:48.000 --> 01:10:49.000]  Well, you're right.
[01:10:49.000 --> 01:10:57.000]  And, you know, when a predator drone illegally, and they're in over 12 countries now and they admit it's illegal under international law and our own law,
[01:10:57.000 --> 01:11:01.000]  kills people, they have shed over 200 dead at a wedding.
[01:11:01.000 --> 01:11:06.000]  Men, women, children is good if they kill one person they claim as a terrorist.
[01:11:06.000 --> 01:11:10.000]  So killing 200 plus men, women and children is cool.
[01:11:10.000 --> 01:11:12.000]  There's no half mass for that.
[01:11:12.000 --> 01:11:21.000]  And Obama's going and Bloomberg says ban the guns and the president of Mexico says ban the guns and Piers Morgan says ban the guns.
[01:11:21.000 --> 01:11:27.000]  I mean, how many times have I said the last few months that they're going to stage a mass shooting probably in a movie theater or a mall?
[01:11:27.000 --> 01:11:31.000]  How many times have I said that to get this treaty rammed through?
[01:11:31.000 --> 01:11:33.000]  This is the beginning of it.
[01:11:33.000 --> 01:11:34.000]  There's going to be more and more.
[01:11:34.000 --> 01:11:37.000]  It's going to be blamed on us, the American people, us patriots.
[01:11:37.000 --> 01:11:46.000]  And they're going to have to put TSA in the malls and in the movie theaters as they already have promo videos months ago coming out showing them at the malls.
[01:11:46.000 --> 01:11:48.000]  And now they're calling for it.
[01:11:48.000 --> 01:11:49.000]  That's right.
[01:11:49.000 --> 01:11:56.000]  You see all the scripting, all the preparation, and then it rolls out and they've got a mental patient put on drugs, doesn't even know who he is.
[01:11:56.000 --> 01:11:58.000]  They're reporting flopping around on the ground.
[01:11:58.000 --> 01:12:07.000]  Just like five years ago, when four Delta Force groups came back and murdered their families, one of them just went crazy.
[01:12:07.000 --> 01:12:11.000]  When the police pulled up, they were flopping around on the ground, spitting.
[01:12:11.000 --> 01:12:13.000]  Again, they have devil's breath.
[01:12:13.000 --> 01:12:15.000]  They have a whole bunch of drugs.
[01:12:15.000 --> 01:12:20.000]  They can give somebody and they can mix it with other drugs where you never even know who you are again.
[01:12:20.000 --> 01:12:22.000]  That's how they get the Patsy ready.
[01:12:22.000 --> 01:12:23.000]  What do you say to that?
[01:12:23.000 --> 01:12:29.000]  I just left China Mart about a bunch more spray paint. I've been continuously bull hoarding out of my car.
[01:12:29.000 --> 01:12:31.000]  They continue to pull me over and they can't do anything.
[01:12:31.000 --> 01:12:35.000]  I'm going to continue to exercise my rights and I'm going to tell people about this.
[01:12:35.000 --> 01:12:37.000]  Obama is grandstanding.
[01:12:37.000 --> 01:12:38.000]  He's politicizing this.
[01:12:38.000 --> 01:12:42.000]  He's using this to sign us into this United Nations Global Weapons Treaty.
[01:12:42.000 --> 01:12:43.000]  This is it.
[01:12:43.000 --> 01:12:45.000]  And it happened right on time.
[01:12:45.000 --> 01:12:46.000]  Right on time.
[01:12:46.000 --> 01:12:47.000]  God bless you.
[01:12:47.000 --> 01:12:49.000]  I mean, come on, folks.
[01:12:49.000 --> 01:12:50.000]  Come on.
[01:12:50.000 --> 01:12:56.000]  I just read you more than 20 examples of our government and other governments attacking our own ships.
[01:12:56.000 --> 01:12:58.000]  You name it.
[01:12:58.000 --> 01:12:59.000]  Killing our own people.
[01:12:59.000 --> 01:13:03.000]  Shooting up movie theaters in Europe to blame it on their enemies.
[01:13:03.000 --> 01:13:09.000]  I showed you an army manual where they say, get false flag training.
[01:13:09.000 --> 01:13:11.000]  They want our guns.
[01:13:11.000 --> 01:13:12.000]  They're criminal.
[01:13:12.000 --> 01:13:13.000]  They stage fast and furious.
[01:13:13.000 --> 01:13:16.000]  It's a false flag to blame the Second Amendment.
[01:13:16.000 --> 01:13:19.000]  That even came out that it was to blame the Second Amendment.
[01:13:19.000 --> 01:13:23.000]  Years after I told you, of course it was for that.
[01:13:23.000 --> 01:13:25.000]  And now they're like, we got to do something else.
[01:13:25.000 --> 01:13:26.000]  Who do we get?
[01:13:26.000 --> 01:13:27.000]  Well, we got this guy drugged up.
[01:13:27.000 --> 01:13:28.000]  All right.
[01:13:28.000 --> 01:13:29.000]  Pull the operation.
[01:13:29.000 --> 01:13:30.000]  I mean, that's it.
[01:13:30.000 --> 01:13:31.000]  That's what it is.
[01:13:31.000 --> 01:13:32.000]  My gut already knew it.
[01:13:32.000 --> 01:13:33.000]  I just, it's insane.
[01:13:33.000 --> 01:13:36.000]  But I went and researched and sure enough, it's got all the signs.
[01:13:36.000 --> 01:13:38.000]  He may have even been the shooter, but I doubt it.
[01:13:38.000 --> 01:13:40.000]  Witnesses said there were multiple guys on there.
[01:13:40.000 --> 01:13:41.000]  That's coming up.
[01:13:41.000 --> 01:13:43.000]  Let's talk to Chris in Boston.
[01:13:43.000 --> 01:13:45.000]  What's your take on this, Chris?
[01:13:45.000 --> 01:13:50.000]  Hey, straight shot, breaking it down.
[01:13:50.000 --> 01:13:53.000]  Some real quick, I wanted to point out, the media on Friday kept saying that his car had Tennessee license plates,
[01:13:53.000 --> 01:13:58.000]  but then the news chopper zoomed in and you could clearly see he had Colorado license plate 119 ROC.
[01:13:58.000 --> 01:14:00.000]  What do you make of that?
[01:14:00.000 --> 01:14:03.000]  Well, you notice they're not letting the cops in there with the quote,
[01:14:03.000 --> 01:14:04.000]  booby traps and all that.
[01:14:04.000 --> 01:14:05.000]  No one had seen him there.
[01:14:05.000 --> 01:14:07.000]  He was all mail orders.
[01:14:07.000 --> 01:14:14.000]  Like they mail ordered Lee Harvey Oswald's gun to him and you could buy guns anywhere without registration or records back in 1963.
[01:14:14.000 --> 01:14:16.000]  I mean, it just everything.
[01:14:16.000 --> 01:14:21.000]  It follows the exact script of a gladio operation of a operation.
[01:14:21.000 --> 01:14:23.000]  Hemler of an operation Ajax.
[01:14:23.000 --> 01:14:25.000]  I mean, this is what they do.
[01:14:25.000 --> 01:14:26.000]  They shoot up movie theaters.
[01:14:26.000 --> 01:14:28.000]  They blow up disco tax.
[01:14:28.000 --> 01:14:30.000]  I mean, this is this is what the globalists do.
[01:14:30.000 --> 01:14:36.000]  When not one single witness has said that they saw the person that was supposed to be in the theater profit or not one single person.
[01:14:36.000 --> 01:14:40.000]  So that person had red hair and share it.
[01:14:40.000 --> 01:14:42.000]  Yeah, they all said it was a guy in black with a mask on.
[01:14:42.000 --> 01:14:44.000]  But now we've got both of the clown.
[01:14:44.000 --> 01:14:48.000]  It's it's incredible, sir.
[01:14:48.000 --> 01:14:50.000]  What do you think's happening here?
[01:14:50.000 --> 01:14:52.000]  Absolutely.
[01:14:52.000 --> 01:14:56.000]  Now they got to I just, you know, Obama flying in on Air Force one to go pimped out the victims.
[01:14:56.000 --> 01:14:57.000]  It's ridiculous.
[01:14:57.000 --> 01:15:01.000]  And anybody who asked why would they stage this or let somebody do this to they've drugged up?
[01:15:01.000 --> 01:15:05.000]  Well, watch him get a 10 to 15 point bounce out of this.
[01:15:05.000 --> 01:15:06.000]  Watch.
[01:15:06.000 --> 01:15:07.000]  Watch.
[01:15:07.000 --> 01:15:09.000]  Watch him get the treaty and put us under UN.
[01:15:09.000 --> 01:15:10.000]  Watch.
[01:15:10.000 --> 01:15:13.000]  Everyone wants to grab guns.
[01:15:13.000 --> 01:15:17.000]  So you'd rather wait for someone else to show up with a gun to protect you and protect your own family.
[01:15:17.000 --> 01:15:18.000]  Good luck.
[01:15:18.000 --> 01:15:19.000]  Well, that's another thing.
[01:15:19.000 --> 01:15:21.000]  I mean, this was one of the biggest theaters in the Denver area.
[01:15:21.000 --> 01:15:24.000]  And those are normally crawling with cops.
[01:15:24.000 --> 01:15:30.000]  And I checked the news and talked to some locals, talked to folks Friday who live in the area and go to that theater.
[01:15:30.000 --> 01:15:36.000]  They said there's always cops there on the, you know, I mean, up six or seven during the weekend.
[01:15:36.000 --> 01:15:40.000]  But on a Thursday night at a premiere, probably four or five, but no cops.
[01:15:40.000 --> 01:15:41.000]  Oh yeah.
[01:15:41.000 --> 01:15:43.000]  And all they, I watched those press conferences.
[01:15:43.000 --> 01:15:45.000]  Dave Mustaine's been visiting me this weekend with his wife.
[01:15:45.000 --> 01:15:47.000]  And we sit there and watch the press conferences.
[01:15:47.000 --> 01:15:51.000]  The cop, the police chief and the governor never talk about the families.
[01:15:51.000 --> 01:15:55.000]  It's all about what a great job they've done and how they're traumatized.
[01:15:55.000 --> 01:15:58.000]  Bunch of weirdos.
[01:15:58.000 --> 01:16:00.000]  Let me ask you a question.
[01:16:00.000 --> 01:16:01.000]  What does freedom mean to you?
[01:16:01.000 --> 01:16:04.000]  The freedom to choose, the freedom to vote, the freedom to worship?
[01:16:04.000 --> 01:16:06.000]  What about the freedom to take control of your own future?
[01:16:06.000 --> 01:16:11.000]  My friends at eFoods direct are celebrating freedom this month while helping you take control of your greatest dependency food.
[01:16:11.000 --> 01:16:19.000]  Right now you receive one of their new Patriot Packs free with every $289 you spend on their highly nutritious and great tasting food.
[01:16:19.000 --> 01:16:23.000]  The Patriot Pack is a 30 day supply of eFoods quick fix, easiest store food.
[01:16:23.000 --> 01:16:28.000]  For example, purchase a one year supplying at five Patriot Packs, which is five months of food free.
[01:16:28.000 --> 01:16:32.000]  Use the extra food for everyday use and save hundreds off your grocery bill.
[01:16:32.000 --> 01:16:37.000]  Free Patriot Pack is a gift to a friend or relative, or simply add more food to your long term supply for free.
[01:16:37.000 --> 01:16:43.000]  Call 800-409-5633 or go to eFoodsdirect.com for slash Alex and get your free Patriot Pack with purchase.
[01:16:43.000 --> 01:16:49.000]  Operators are standing by, call 800-409-5633 or eFoodsdirect.com for slash Alex.
[01:16:49.000 --> 01:16:53.000]  eFoods is so affordable, the more you store and eat the more you save.
[01:16:53.000 --> 01:16:58.000]  Go to eFoodsdirect.com for slash Alex or call 800-409-5633 right now.
[01:16:58.000 --> 01:17:03.000]  Check out the globalist eugenesis control freaks adding poison to your water and laughing as you get sick and die.
[01:17:03.000 --> 01:17:06.000]  Start purifying your water with ProPure.
[01:17:06.000 --> 01:17:11.000]  My friends, I've done a lot of research and the best gravity filter out there, bar none, is ProPure.
[01:17:11.000 --> 01:17:15.000]  And it's available discounted at infowars.com.
[01:17:15.000 --> 01:17:18.000]  Its filters are silver and pregnant to prevent bacterial growth.
[01:17:18.000 --> 01:17:20.000]  There's no priming required.
[01:17:20.000 --> 01:17:22.000]  It's NSF 42 certified.
[01:17:22.000 --> 01:17:26.000]  Optional fluoride filters can reduce fluoride up to 95%.
[01:17:26.000 --> 01:17:29.000]  Easy to set up and use, doesn't require electricity.
[01:17:29.000 --> 01:17:32.000]  Purify water from lake streams, ponds and wells.
[01:17:32.000 --> 01:17:35.000]  This filter system leaves in beneficial minerals which is key.
[01:17:35.000 --> 01:17:39.000]  Save money by not buying bottled water and avoid BPA that leaches from the plastic.
[01:17:39.000 --> 01:17:42.000]  ProPure is the best gravity-fed filter out there.
[01:17:42.000 --> 01:17:44.000]  It's what my family uses.
[01:17:44.000 --> 01:17:47.000]  infowars.com already has the lowest price on ProPure.
[01:17:47.000 --> 01:17:53.000]  But if you add the promo code WATER at checkout, you get an additional 10% off at infowars.com.
[01:17:53.000 --> 01:17:57.000]  You can also call to order 888-253-3139.
[01:18:24.000 --> 01:18:31.000]  The Survival Seed Vault from mypatriotsupply.com includes detailed planting and seed-saving instructions in ships same day.
[01:18:31.000 --> 01:18:34.000]  Plus, all orders over $49 ship-free.
[01:18:34.000 --> 01:18:38.000]  Mypatriotsupply.com is American-owned by patriots like you.
[01:18:38.000 --> 01:18:40.000]  Passionate about freedom and preparedness.
[01:18:40.000 --> 01:18:44.000]  Call now 866-2290-927.
[01:18:44.000 --> 01:18:47.000]  That's 866-2290-927.
[01:18:47.000 --> 01:18:52.000]  Or discover more emergency preparedness items when you order at mypatriotsupply.com.
[01:18:52.000 --> 01:18:57.000]  Choose the original. Choose the Survival Seed Vault at mypatriotsupply.com.
[01:19:22.000 --> 01:19:27.000]  Or call 800-340-7091 for a free catalog.
[01:19:27.000 --> 01:19:33.000]  Buy the one to two month sample package and enjoy soaps that are twice as good as what you're using now.
[01:19:33.000 --> 01:19:38.000]  Or save big with a one to two year supply of soaps for all your cleaning needs.
[01:19:38.000 --> 01:19:40.000]  This is an amazing deal.
[01:19:40.000 --> 01:19:45.000]  You can save thousands of dollars and you will love the way real soap makes you feel.
[01:19:45.000 --> 01:19:53.000]  See them on the web at 5starsoap.com or call 800-340-7091 for a free catalog.
[01:20:15.000 --> 01:20:30.000]  I'm going to try to accelerate through your phone calls and first go to those that are calling us from Colorado.
[01:20:30.000 --> 01:20:32.000]  But we'll get to everybody.
[01:20:32.000 --> 01:20:39.000]  When I look at my children and how innocent and good they are and I think about a one year old child shot in the face at point blank range
[01:20:39.000 --> 01:20:45.000]  by the multiple men that witnesses saw inside firing and the tear gas coming from different sides
[01:20:45.000 --> 01:20:47.000]  and the person that let him in and all the rest of it.
[01:20:47.000 --> 01:20:55.000]  When I think about all this and I think about the fact that it's so well documented
[01:20:55.000 --> 01:21:01.000]  that thousands of U.S. troops have been nerve-gassed, biological weapons,
[01:21:01.000 --> 01:21:12.000]  and hit with radiologicals radiated in the name of just research and studies and have died many of them.
[01:21:12.000 --> 01:21:16.000]  And that black men were shot up with syphilis and little kids worldwide by the U.N.
[01:21:16.000 --> 01:21:18.000]  are given live polio and killed or paralyzed.
[01:21:18.000 --> 01:21:24.000]  And then it's just a minor footnote in the back of the paper and then 12 people get killed and it's half-mast
[01:21:24.000 --> 01:21:26.000]  and oh my gosh, as a nation we're under attack.
[01:21:26.000 --> 01:21:28.000]  Let's give all our rights up.
[01:21:28.000 --> 01:21:31.000]  The fact that they're hyping it is another telltale sign.
[01:21:31.000 --> 01:21:37.000]  So they picked Batman thinking that would supercharge it and now they can also have a security rollout
[01:21:37.000 --> 01:21:45.000]  of TSA type security which they're now calling for at the malls, at the grocery stores, and at the movie theaters.
[01:21:45.000 --> 01:21:50.000]  And when you go there they are now going to want to pat you down just like at the football games.
[01:21:50.000 --> 01:21:56.000]  It's a total transformation to being slaves.
[01:21:56.000 --> 01:21:58.000]  And it's been done scientifically.
[01:21:58.000 --> 01:22:05.000]  And even if this isn't staged, as Rahm Emanuel has said, in fact you queue this up, Rahm Emanuel's quote,
[01:22:05.000 --> 01:22:07.000]  don't let a good crisis go to waste.
[01:22:07.000 --> 01:22:08.000]  We have that in the computer.
[01:22:08.000 --> 01:22:09.000]  But just look it up.
[01:22:09.000 --> 01:22:10.000]  He was on C-SPAN.
[01:22:10.000 --> 01:22:13.000]  Don't let a good crisis go to waste.
[01:22:13.000 --> 01:22:15.000]  They are certainly using this to take our liberties.
[01:22:15.000 --> 01:22:19.000]  And how dare the president of Mexico say restrict our guns.
[01:22:19.000 --> 01:22:22.000]  He's quoted today as saying we've got to restrict our guns.
[01:22:22.000 --> 01:22:25.000]  They have total gun bans in Mexico just like Chicago or New York.
[01:22:25.000 --> 01:22:29.000]  And their crime rate is unbelievably higher.
[01:22:29.000 --> 01:22:33.000]  I mean, in some areas it's 100 plus times higher than ours.
[01:22:33.000 --> 01:22:35.000]  With a total gun ban.
[01:22:35.000 --> 01:22:37.000]  No, we don't want to live like that.
[01:22:37.000 --> 01:22:38.000]  Thank you very much.
[01:22:38.000 --> 01:22:39.000]  We'll keep our guns.
[01:22:39.000 --> 01:22:40.000]  You can keep the change.
[01:22:40.000 --> 01:22:43.000]  This is a group of radical globalists doing this.
[01:22:43.000 --> 01:22:50.000]  And if you don't think they won't shoot a theater full of Americans to get their takeover of this country,
[01:22:50.000 --> 01:22:55.000]  the globalists hate Americans more than they hate Iraqis, folks.
[01:22:55.000 --> 01:22:56.000]  Okay, just remember that.
[01:22:56.000 --> 01:23:04.000]  Let's go ahead and talk to Sylvia in Aurora, Colorado, right where this went down.
[01:23:04.000 --> 01:23:06.000]  Sylvia, thank you for joining us.
[01:23:06.000 --> 01:23:09.000]  Obviously our prayers and hearts go out to all of you out there,
[01:23:09.000 --> 01:23:12.000]  because one person or 12 people dead is a huge deal,
[01:23:12.000 --> 01:23:15.000]  even if the globalists are trying to hype it to terrorize us.
[01:23:15.000 --> 01:23:17.000]  What's your view on this?
[01:23:17.000 --> 01:23:21.000]  Hi, Alex, I'm glad to be on the show.
[01:23:21.000 --> 01:23:22.000]  I'm calling.
[01:23:22.000 --> 01:23:27.000]  I live on Alameda, actually, which is the street that the movie theater is on.
[01:23:27.000 --> 01:23:32.000]  It's about maybe three months, probably two miles away.
[01:23:32.000 --> 01:23:36.000]  I mean, I just want to comment on the whole, you know, city act alone.
[01:23:36.000 --> 01:23:41.000]  On 9 News, the local news here in Denver,
[01:23:41.000 --> 01:23:48.000]  first they reported that there was somebody who, you know, answered the cell phone,
[01:23:48.000 --> 01:23:52.000]  and he went to the emergency exit, but, you know, that's a red flag right there,
[01:23:52.000 --> 01:23:54.000]  just because, you know, when your phone rings in the movie theater,
[01:23:54.000 --> 01:23:55.000]  they're going to take the call.
[01:23:55.000 --> 01:23:58.000]  You're going to go out the way you came, you know?
[01:23:58.000 --> 01:24:00.000]  So that's the point that I wanted to make.
[01:24:00.000 --> 01:24:05.000]  And then, not even today, this morning, I'm sitting at work and CNN is on.
[01:24:05.000 --> 01:24:11.000]  And as John McCain talking about, here, the actual, I'm going to quote the topic.
[01:24:11.000 --> 01:24:14.000]  It says, curving gun violence.
[01:24:14.000 --> 01:24:19.000]  And then the subtitle under it was, are tighter laws, are tighter gun laws needed?
[01:24:19.000 --> 01:24:21.000]  Which is just crazy.
[01:24:21.000 --> 01:24:23.000]  This happened like my brother said.
[01:24:23.000 --> 01:24:25.000]  He said it's going to happen like clockwork.
[01:24:25.000 --> 01:24:26.000]  They're going to use this.
[01:24:26.000 --> 01:24:27.000]  Well, exactly.
[01:24:27.000 --> 01:24:28.000]  There have been other mass shootings.
[01:24:28.000 --> 01:24:30.000]  And when they haven't staged it, they don't do this.
[01:24:30.000 --> 01:24:31.000]  They're lined up.
[01:24:31.000 --> 01:24:32.000]  They're ready.
[01:24:32.000 --> 01:24:34.000]  They've got the whole media pushing.
[01:24:34.000 --> 01:24:36.000]  And what's coming up in the next week and a half?
[01:24:36.000 --> 01:24:38.000]  The UN treaty.
[01:24:38.000 --> 01:24:42.000]  I mean, look, they had a couple votes.
[01:24:42.000 --> 01:24:45.000]  One article says one vote or two votes they need.
[01:24:45.000 --> 01:24:46.000]  They were going to lose.
[01:24:46.000 --> 01:24:48.000]  They weren't going to get this ratified.
[01:24:48.000 --> 01:24:50.000]  And Obama still said he was going to sign it.
[01:24:50.000 --> 01:24:52.000]  Now he gets to go grandstand.
[01:24:52.000 --> 01:24:54.000]  He's there now.
[01:24:54.000 --> 01:24:57.000]  I don't know if he's spoken yet.
[01:24:57.000 --> 01:24:58.000]  Yes.
[01:24:58.000 --> 01:25:04.000]  And then also, so yeah, I live about two miles from the theater and also live about
[01:25:04.000 --> 01:25:08.000]  like maybe five or six miles from the homes of residents.
[01:25:08.000 --> 01:25:14.000]  So yesterday when I got off work, I drove by there to take some pictures.
[01:25:14.000 --> 01:25:19.000]  And I got some pictures that I couldn't get out of the car because I'm like, can we go with me?
[01:25:19.000 --> 01:25:23.000]  But today I want to go back on foot, you know, and actually get the pictures.
[01:25:23.000 --> 01:25:27.000]  I was wondering if there's a way I could send them to you or...
[01:25:27.000 --> 01:25:28.000]  Are you kidding?
[01:25:28.000 --> 01:25:29.000]  Absolutely.
[01:25:29.000 --> 01:25:30.000]  Citizen reporters.
[01:25:30.000 --> 01:25:31.000]  That's what we are.
[01:25:31.000 --> 01:25:32.000]  So please help us.
[01:25:32.000 --> 01:25:38.000]  I'm going to put you on hold and give us and give you one of our more private emails to make sure we check it.
[01:25:38.000 --> 01:25:47.000]  Chris, will you give her your email and make double sure that when those come in that we get them to the webmasters and also give her current email or errands.
[01:25:47.000 --> 01:25:48.000]  Give her a couple.
[01:25:48.000 --> 01:25:49.000]  Absolutely.
[01:25:49.000 --> 01:25:53.000]  I've thought about getting in a plane and going up there because I'm sick of this.
[01:25:53.000 --> 01:25:54.000]  This is a big deal, folks.
[01:25:54.000 --> 01:25:58.000]  I could tell the way they've been acting and the way they've been behaving that they were going to...
[01:25:58.000 --> 01:26:02.000]  Have you noticed how much I've been covering the Second Amendment the last three weeks of you're a listener?
[01:26:02.000 --> 01:26:03.000]  Yes.
[01:26:03.000 --> 01:26:05.000]  And it's so crazy how this just happened.
[01:26:05.000 --> 01:26:06.000]  Like, clockwork.
[01:26:06.000 --> 01:26:07.000]  It just...
[01:26:07.000 --> 01:26:13.000]  I've been listening to Alex and I've been listening to him covering the Second Amendment and it's just so crazy how this all happened.
[01:26:13.000 --> 01:26:21.000]  Did you see where the FBI in Denver said look for theater attacks in the middle of May last month or...
[01:26:21.000 --> 01:26:22.000]  No, no, June.
[01:26:22.000 --> 01:26:24.000]  In the middle of June?
