[00:00.000 --> 00:24.000]  Live from Austin, Texas, broadcasting worldwide, it's Alex Jones.
[02:06:50.000 --> 02:06:52.000]  our story's top link to the left-hand side of Drudge.
[02:06:52.000 --> 02:06:55.000]  Wolf admits that's the king of yellow journalism.
[02:06:55.000 --> 02:06:58.000]  I mean, CNN's the king of fake news entity,
[02:06:58.000 --> 02:07:01.000]  but he is the king of fake journalism.
[02:07:01.000 --> 02:07:05.000]  Didn't interview any White House cabinet officials for anti-Trump book,
[02:07:05.000 --> 02:07:08.000]  but then he said he interviewed everyone.
[02:07:08.000 --> 02:07:10.000]  So, see, they've been claiming Trump's lying,
[02:07:10.000 --> 02:07:12.000]  saying he never saw him, he was never in the White House.
[02:07:12.000 --> 02:07:15.000]  Then he learns, well, he's never in the Oval Office, Trump never met him.
[02:07:15.000 --> 02:07:17.000]  Then the guy said, well, he did.
[02:07:17.000 --> 02:07:20.000]  And then he said he also interviewed the president on a bunch of programs,
[02:07:20.000 --> 02:07:23.000]  but now we learn he didn't interview any of them.
[02:07:23.000 --> 02:07:26.000]  Wow, a known liar is a liar.
[02:07:26.000 --> 02:07:29.000]  Unbelievable. That's coming up.
[02:07:29.000 --> 02:07:32.000]  We've got Oprah, petition. Oprah must disavow Harvey Weinstein.
[02:07:32.000 --> 02:07:36.000]  We've got videos and photos of him grabbing him, kissing him,
[02:07:36.000 --> 02:07:39.000]  sticking her tongue in his ear, bringing hot chicks to him.
[02:07:39.000 --> 02:07:43.000]  I mean, I know Oprah likes to party, and that's fine of you and Weinstein like to, you know,
[02:07:43.000 --> 02:07:45.000]  roll around and whatever together.
[02:07:45.000 --> 02:07:47.000]  I mean, the word is they've got a relationship.
[02:07:47.000 --> 02:07:52.000]  The issue is the spider bringing flies to the other spider.
[02:07:52.000 --> 02:07:54.000]  I guess that's what all spiders love each other,
[02:07:54.000 --> 02:07:58.000]  or the praying manus might bring another bug to the female praying manus or vice versa.
[02:07:58.000 --> 02:08:00.000]  So we're going to be looking at that.
[02:08:00.000 --> 02:08:06.000]  We've also got this department store that had a little kid with a monkey on a shirt.
[02:08:06.000 --> 02:08:10.000]  I mean, my kids have had curious George shirts. Doesn't mean that they're monkeys,
[02:08:10.000 --> 02:08:13.000]  but we've got that.
[02:08:13.000 --> 02:08:20.000]  The weekend says goodbye to H&M over racist monkey sweatshirt ad.
[02:08:20.000 --> 02:08:24.000]  That's right, because again, if somebody's got a shirt about monkeys,
[02:08:24.000 --> 02:08:30.000]  little kids love monkeys, coolest monkey in the jungle, that's racist. Wow.
[02:08:30.000 --> 02:08:35.000]  I didn't know that. I think all four of my kids actually have shirts
[02:08:35.000 --> 02:08:37.000]  that say something about monkeys.
[02:08:37.000 --> 02:08:41.000]  And, you know, you go to the store and they'll have like your kid can be a unicorn,
[02:08:41.000 --> 02:08:44.000]  your kid can be a monkey, or your kid can be a fish,
[02:08:44.000 --> 02:08:47.000]  or your kid can be with a little bath towels they wear on their heads.
[02:08:47.000 --> 02:08:49.000]  So bath time's fun.
[02:08:49.000 --> 02:08:52.000]  I think all my children have had monkey outfits.
[02:08:52.000 --> 02:08:55.000]  I didn't know that I was saying my children were monkeys.
[02:08:55.000 --> 02:08:57.000]  So we're going to talk to Gavin McGinnis about that as well.
[02:08:57.000 --> 02:09:02.000]  But first, here's the president responding to Oprah Winfrey saying she might run for president
[02:09:02.000 --> 02:09:04.000]  or be the shadow president. Here it is.
[02:09:04.000 --> 02:09:06.000]  Thank you.
[02:09:06.000 --> 02:09:08.000]  Thank you.
[02:09:08.000 --> 02:09:10.000]  Oprah would be a lot of fun.
[02:09:10.000 --> 02:09:12.000]  I know her very well. You know, I did one of her last shows.
[02:09:12.000 --> 02:09:16.000]  She had Donald Trump, this is before politics, her last week.
[02:09:16.000 --> 02:09:18.000]  And she had Donald Trump and my family was very nice.
[02:09:18.000 --> 02:09:22.000]  So I like Oprah. I don't think she's going to run.
[02:09:22.000 --> 02:09:25.000]  I don't think she's going to run.
[02:09:25.000 --> 02:09:27.000]  I know her very well.
[02:09:27.000 --> 02:09:29.000]  Yeah, he knows her very well.
[02:09:29.000 --> 02:09:31.000]  A lot of skeletons is what he's sending it.
[02:09:31.000 --> 02:09:36.000]  Evanca Trump praises Oprah Winfrey's golden glove speech because it is a bunch of bull and antimal stuff.
[02:09:36.000 --> 02:09:39.000]  Maybe they're trying the judo move of being friendly here.
[02:09:39.000 --> 02:09:43.000]  Gavin McGinnis, and myself, we're not going to go with the judo move.
[02:09:43.000 --> 02:09:47.000]  Gavin McGinnis, my friend, what do you make of all this?
[02:09:47.000 --> 02:09:49.000]  I make of it.
[02:09:49.000 --> 02:09:54.000]  I was actually pretty worried about it last night because the identity politics vote,
[02:09:54.000 --> 02:09:57.000]  the woman vote, the bitter vote, the millennial vote,
[02:09:57.000 --> 02:10:02.120]  vote, she's got all of these different votes that end up being more than 50% of the country.
[02:10:02.120 --> 02:10:07.040]  The people who generally have skin in the game and get politics, they're a minority.
[02:10:07.040 --> 02:10:11.240]  So I was kind of scared and then I talked to Roger Stone a second ago and he goes, dude,
[02:10:11.240 --> 02:10:12.240]  relax.
[02:10:12.240 --> 02:10:15.440]  Can you imagine the kind of skeletons this woman has in her closet?
[02:10:15.440 --> 02:10:16.440]  And then he dropped it.
[02:10:16.440 --> 02:10:17.440]  But he's right.
[02:10:17.440 --> 02:10:18.440]  She's a lesbian.
[02:10:18.440 --> 02:10:22.440]  Well, the word is she likes it all.
[02:10:22.440 --> 02:10:23.440]  Oh, yeah?
[02:10:23.440 --> 02:10:26.960]  Well, I think you don't want a lot of lesbians too, especially when they're young and
[02:10:26.960 --> 02:10:27.960]  in their honeymoon phase.
[02:10:27.960 --> 02:10:30.640]  Oh, we all know they're into women then, but really they're intimidated by men and
[02:10:30.640 --> 02:10:34.720]  then they just want a man to let them bring women in, but they want a man.
[02:10:34.720 --> 02:10:39.600]  Well, a lot of them will use men as human dildos because it's just, it works and it's
[02:10:39.600 --> 02:10:42.480]  a organic little piece of penis there that, that basically...
[02:10:42.480 --> 02:10:43.480]  Oh, family audience.
[02:10:43.480 --> 02:10:44.480]  Oh, sorry.
[02:10:44.480 --> 02:10:45.480]  Go ahead.
[02:10:45.480 --> 02:10:49.840]  So I think Stedman is just a human dildo that, that she would use with Gail.
[02:10:49.840 --> 02:10:54.520]  This is just a theory, of course, but it's not unheard of for, for lesbian couples to
[02:10:54.520 --> 02:10:57.840]  use a third guy as just sort of a sex toy.
[02:10:57.840 --> 02:10:58.840]  Well, yes.
[02:10:58.840 --> 02:11:00.520]  And it's a horrible abuse to the man too.
[02:11:00.520 --> 02:11:01.520]  I think it should be outlawed.
[02:11:01.520 --> 02:11:02.520]  Poor guy.
[02:11:02.520 --> 02:11:07.040]  You must be crying himself to sleep at night.
[02:11:07.040 --> 02:11:09.640]  Yeah, it's, it's terrible.
[02:11:09.640 --> 02:11:10.640]  Family show, sir.
[02:11:10.640 --> 02:11:11.640]  Sir, please continue Gavin.
[02:11:11.640 --> 02:11:12.640]  Sorry.
[02:11:12.640 --> 02:11:17.320]  So I just think that Trump was alluding to that and we've heard stories of her paying
[02:11:17.320 --> 02:11:20.520]  off people to hide lesbian affairs.
[02:11:20.520 --> 02:11:24.800]  She tried to hide that her husband was, I mean, her brother was gay, died of AIDS.
[02:11:24.800 --> 02:11:27.640]  She's tried to hide the fact that she didn't really grow up in poverty.
[02:11:27.640 --> 02:11:30.600]  I mean, these stories do well on daytime TV.
[02:11:30.600 --> 02:11:33.360]  I had two pet cockroaches.
[02:11:33.360 --> 02:11:34.360]  Come on.
[02:11:34.360 --> 02:11:38.680]  There wasn't, there wasn't a prisoner in 1700 who had pet cockroaches.
[02:11:38.680 --> 02:11:43.000]  She's such an obvious liar and that works for daytime TV, but it won't work in politics
[02:11:43.000 --> 02:11:44.940]  where everything has to be aired out.
[02:11:44.940 --> 02:11:47.120]  She doesn't have a chance in hell.
[02:11:47.120 --> 02:11:51.440]  Exactly, but they're going to run her like she's this glorious woman that cares.
[02:11:51.440 --> 02:11:55.360]  Meanwhile, she's literally the wingman going out and getting tailed.
[02:11:55.360 --> 02:11:56.360]  I guess you're going to go ahead and say it.
[02:11:56.360 --> 02:11:57.360]  I'm going to say it.
[02:11:57.360 --> 02:11:59.760]  She's well known with Weinstein to enjoy tail together.
[02:11:59.760 --> 02:12:02.800]  The word is she gets in bed with, I mean, I got Hollywood contacts.
[02:12:02.800 --> 02:12:04.320]  I mean, people see Oprah and Weinstein.
[02:12:04.320 --> 02:12:07.800]  They go in their room with a couple hot young chicks and it's party time.
[02:12:07.800 --> 02:12:13.040]  Well, you've seen that picture for handing over that, I think she's a British R&B singer.
[02:12:13.040 --> 02:12:14.040]  The hot blonde.
[02:12:14.040 --> 02:12:15.040]  The hot blonde.
[02:12:15.040 --> 02:12:17.880]  And you can, the way Weinstein is touching her, I mean.
[02:12:17.880 --> 02:12:19.960]  And the blonde's holding on to her.
[02:12:19.960 --> 02:12:22.960]  The blonde, the blonde's like a little monkey clinging on.
[02:12:22.960 --> 02:12:25.080]  The blonde is like, help me.
[02:12:25.080 --> 02:12:28.840]  It's like something out of ISIS, like Pakistan or something where they're handing over these
[02:12:28.840 --> 02:12:33.240]  little boys to the other jihadists and they're sort of this trepidation like, am I doing
[02:12:33.240 --> 02:12:34.240]  this?
[02:12:34.240 --> 02:12:35.240]  Are we really doing this?
[02:12:35.240 --> 02:12:36.400]  Yes, it'll be okay, sweet one.
[02:12:36.400 --> 02:12:37.400]  It'll be okay.
[02:12:37.400 --> 02:12:38.400]  It's demon stuff.
[02:12:38.400 --> 02:12:41.680]  She's handing a woman over to a famous rapist.
[02:12:41.680 --> 02:12:42.680]  Yes.
[02:12:42.680 --> 02:12:46.760]  And when we watch the Golden Globes too, we know Mira Cervino isn't there because she
[02:12:46.760 --> 02:12:48.000]  said no.
[02:12:48.000 --> 02:12:51.600]  But everyone else, you look at them and you go, well, you're here.
[02:12:51.600 --> 02:12:52.600]  Did you say yes?
[02:12:52.600 --> 02:12:54.960]  I mean, Samahayek pretends she was a victim.
[02:12:54.960 --> 02:12:59.000]  But she did the lesbian scene in the movie for Weinstein.
[02:12:59.000 --> 02:13:03.520]  All these people followed the rules and now after they've done this, which is really just
[02:13:03.520 --> 02:13:09.200]  a very expensive prostitution, they put on their low slung black dresses and go, me too.
[02:13:09.200 --> 02:13:10.200]  It's over now.
[02:13:10.200 --> 02:13:11.800]  I'm going to stop being an expensive prostitute.
[02:13:11.800 --> 02:13:12.800]  No, sorry.
[02:13:12.800 --> 02:13:13.800]  It doesn't work like that.
[02:13:13.800 --> 02:13:15.480]  You can't get on your high horse when it's fashionable.
[02:13:15.480 --> 02:13:21.160]  Can you imagine being a high-end escort in New York or Chicago or LA and you knock, knock,
[02:13:21.160 --> 02:13:25.840]  you go to the door and it's Oprah Winfrey in a dominatrix outfit?
[02:13:25.840 --> 02:13:28.160]  I would do it and I don't care what my wife says.
[02:13:28.160 --> 02:13:29.520]  I would do it for the story.
[02:13:29.520 --> 02:13:33.560]  Can you imagine at the bar with your buddies and you just got back from having sex with
[02:13:33.560 --> 02:13:37.160]  a three billionaire lesbian mogul?
[02:13:37.160 --> 02:13:38.640]  I mean, the stories are amazing.
[02:13:38.640 --> 02:13:39.640]  Well, that's right.
[02:13:39.640 --> 02:13:41.320]  Here it is from the New York Post.
[02:13:41.320 --> 02:13:46.360]  American flings, prostitution and abuse lies, Oprah's hidden life.
[02:13:46.360 --> 02:13:50.120]  And the word is, she seemed more tailed than a toilet seat.
[02:13:50.120 --> 02:13:53.320]  She doesn't even know who her dad is.
[02:13:53.320 --> 02:13:56.360]  Look, America is ready for another black president.
[02:13:56.360 --> 02:13:58.280]  America is ready for a woman president.
[02:13:58.280 --> 02:14:04.000]  America is not ready for an unmarried closeted lesbian with a deep, sordid past who believes
[02:14:04.000 --> 02:14:05.560]  in the secret.
[02:14:05.560 --> 02:14:10.480]  She believes that if you keep saying something like, I want a Mercedes Benz, it'll magically
[02:14:10.480 --> 02:14:11.480]  appear.
[02:14:11.480 --> 02:14:15.920]  She told a woman who had cancer that she could use the secret instead of chemo.
[02:14:15.920 --> 02:14:19.480]  I mean, she did recommend Western medicine, but this woman said, I'm going to go with
[02:14:19.480 --> 02:14:20.480]  the secret.
[02:14:20.480 --> 02:14:21.480]  Thanks, Oprah.
[02:14:21.480 --> 02:14:22.480]  And then promptly buy it.
[02:14:22.480 --> 02:14:23.480]  Exactly.
[02:14:23.480 --> 02:14:24.480]  But it gets worse.
[02:14:24.480 --> 02:14:25.480]  It gets worse.
[02:14:25.480 --> 02:14:30.600]  Oprah runs this big tax-free cult with Bill and Melinda Gates and teaches Africans depopulation.
[02:14:30.600 --> 02:14:33.040]  And I'm trying to find the article I saw a few years ago in Europe.
[02:14:33.040 --> 02:14:36.960]  She runs a group of women that pledged to never have children for the earth.
[02:14:36.960 --> 02:14:37.960]  Wow.
[02:14:37.960 --> 02:14:39.600]  Well, she's racist too.
[02:14:39.600 --> 02:14:42.920]  I mean, she goes to these inner city schools and she says, I don't like it here.
[02:14:42.920 --> 02:14:44.440]  They're all petty and they're materialistic.
[02:14:44.440 --> 02:14:48.200]  Meanwhile, she's the most materialist person in the world with you get a car.
[02:14:48.200 --> 02:14:49.200]  You get a car.
[02:14:49.200 --> 02:14:51.680]  You get $450 cheese steak knives.
[02:14:51.680 --> 02:14:54.160]  But when it comes to other people, she hangs out.
[02:14:54.160 --> 02:14:58.120]  She's the only black person led into Bill and Melinda Gates whole eugenics operation.
[02:14:58.120 --> 02:14:59.120]  Oh, really?
[02:14:59.120 --> 02:15:00.120]  Oh, yeah.
[02:15:00.120 --> 02:15:03.720]  And then she goes to school in South Africa because she likes the blacks there.
[02:15:03.720 --> 02:15:05.200]  They seem more ambitious.
[02:15:05.200 --> 02:15:07.600]  She spends what $40 million of it.
[02:15:07.600 --> 02:15:10.400]  She's got a beauty salon, it's got a yoga studio.
[02:15:10.400 --> 02:15:12.400]  Only 150 girls can go.
[02:15:12.400 --> 02:15:13.400]  Thanks, Oprah.
[02:15:13.400 --> 02:15:15.800]  You helped the black elites in South Africa.
[02:15:15.800 --> 02:15:17.680]  Mugabe's kids can go.
[02:15:17.680 --> 02:15:18.680]  Fantastic.
[02:15:18.680 --> 02:15:19.680]  Oh, yeah.
[02:15:19.680 --> 02:15:24.760]  No, look into her and quote, secret meetings with world leaders to push depopulation with
[02:15:24.760 --> 02:15:25.760]  David Rockefeller.
[02:15:25.760 --> 02:15:26.760]  I mean, it's insane.
[02:15:26.760 --> 02:15:31.640]  I want to come back with Gavin McGinnis and continue along this line and get into Trump,
[02:15:31.640 --> 02:15:34.360]  Wolf, all this ridiculous garbage.
[02:15:34.360 --> 02:15:38.880]  We're going to get into fake news when he got this huge standing ovation at the football
[02:15:38.880 --> 02:15:39.880]  game yesterday.
[02:15:39.880 --> 02:15:42.520]  And then they said he was getting booed and showed people outside.
[02:15:42.520 --> 02:15:45.920]  I want to get into the whole monkey controversy.
[02:15:45.920 --> 02:15:49.280]  Your kid can't wear a monkey shirt if they're black or that's racist.
[02:15:49.280 --> 02:15:50.280]  We'll be right back.
[02:15:50.280 --> 02:15:53.920]  I'm Alex Jones.
[02:15:53.920 --> 02:15:56.480]  Are you happy washing your hands with harsh chemicals?
[02:15:56.480 --> 02:15:58.600]  Are you happy doing laundry with detergents?
[02:15:58.600 --> 02:16:02.800]  Are you happy paying high prices, buying your happiness with pure soap?
[02:16:02.800 --> 02:16:07.560]  These all natural, earth-friendly, pure soaps are the very best you've ever used.
[02:16:07.560 --> 02:16:08.560]  Buy in bulk.
[02:16:08.560 --> 02:16:14.120]  Get a 12, 36 or 48-month supply or get items individually and still save big.
[02:16:14.120 --> 02:16:18.360]  You're getting soap products twice as good as what you're using now, earth-friendly and
[02:16:18.360 --> 02:16:19.680]  natural soaps.
[02:16:19.680 --> 02:16:21.760]  Your family deserves the best.
[02:16:21.760 --> 02:16:24.080]  Happiness is 5starsoap.com.
[02:16:24.080 --> 02:16:26.840]  Why not put your money up the drain for a change?
[02:16:26.840 --> 02:16:33.160]  See them at 5starsoap.com or call 1-800-340-7091 for a catalog.
[02:16:33.160 --> 02:16:37.520]  Calben's soap company can save you thousands of dollars and give you good old-fashioned
[02:16:37.520 --> 02:16:42.840]  real soaps that are triple concentrated, soaps made from vegetable and coconut oils.
[02:16:42.840 --> 02:16:46.560]  See their full selection of soaps at 5starsoap.com.
[02:16:46.560 --> 02:16:53.880]  That's F-I-V-E-STARSOAP.COM or call 1-800-340-7091 for a catalog.
[02:16:53.880 --> 02:16:58.880]  Heart disease is on the rise, clogged arteries, high blood pressure and high cholesterol levels
[02:16:58.880 --> 02:17:02.560]  may not be fully detected by you, but the symptoms are there.
[02:17:02.560 --> 02:17:07.560]  Loss of energy, blood sugar, spikes and drops, poor circulation and irregular heartbeat are
[02:17:07.560 --> 02:17:10.920]  just a few of these that can alert you that something is wrong.
[02:17:10.920 --> 02:17:15.600]  Here, how heart and body extract is making a difference in thousands of people's lives
[02:17:15.600 --> 02:17:16.600]  across America.
[02:17:16.600 --> 02:17:20.600]  My blood pressure has normalized, my diabetes has totally improved.
[02:17:20.600 --> 02:17:24.520]  Everyone is telling me now how much healthier I look and I'm telling everyone how much healthier
[02:17:24.520 --> 02:17:25.520]  I feel.
[02:17:25.520 --> 02:17:27.840]  I recommend heart and body extract to everyone.
[02:17:27.840 --> 02:17:33.040]  Anybody over 40 in the North American continent should be using this product as a preventative
[02:17:33.040 --> 02:17:35.520]  to keep their cardiovascular system healthy.
[02:17:35.520 --> 02:17:46.440]  Order your two-month supply today by calling 866-295-5305 or order online hbextract.com.
[02:17:46.440 --> 02:17:55.000]  Heart and Body Extract 866-295-5305 or hbextract.com.
[02:17:55.000 --> 02:17:57.840]  Top scientists and researchers agree.
[02:17:57.840 --> 02:18:05.200]  We are being hit by toxic weapons in the food and water supply that are making us fat, sick
[02:18:05.200 --> 02:18:06.200]  and stupid.
[02:18:06.200 --> 02:18:08.360]  So what do we do about it?
[02:18:08.360 --> 02:18:11.800]  Well for starters, don't just sit there and take it.
[02:18:11.800 --> 02:18:19.440]  Get back with the all-new supercharged Brain Force Plus and feel the rust without the crash.
[02:18:19.440 --> 02:18:25.480]  Brain Force Plus is the next generation of advanced neural activation and new tropics
[02:18:25.480 --> 02:18:31.880]  and now we've added a brand new ingredient called black pepper fruit extract that gives
[02:18:31.880 --> 02:18:34.480]  you an added kick.
[02:18:34.480 --> 02:18:40.760]  Other ingredients include vitamin B12 and neurological tonic and cognitive enhancers
[02:18:40.760 --> 02:18:47.160]  that will allow you to flip the switch and supercharge your state of mind.
[02:18:47.160 --> 02:18:48.640]  It's the real deal.
[02:18:48.640 --> 02:18:50.440]  Brain Force Plus.
[02:18:50.440 --> 02:18:55.120]  Secure your bottle right now at infowarstore.com.
[02:18:55.120 --> 02:18:59.480]  Support good oral health with our one-of-a-kind super blue fluoride free products.
[02:18:59.480 --> 02:19:05.240]  InfoWars Life brings you a revolutionary toothpaste blend with iodine and nano-silver designed
[02:19:05.240 --> 02:19:07.040]  to deliver a powerful clean.
[02:19:07.040 --> 02:19:11.240]  Enjoy a minty fresh flavor made with peppermint oil or try our bubblegum flavor.
[02:19:11.240 --> 02:19:16.440]  Pair this groundbreaking toothpaste with the super blue fluoride free mouthwash and supercharge
[02:19:16.440 --> 02:19:17.440]  your oral health.
[02:19:17.440 --> 02:19:22.720]  Our amazing mouthwash features natural oils and ancient ingredients used since aboriginal
[02:19:22.720 --> 02:19:24.040]  and biblical times.
[02:19:24.040 --> 02:19:28.480]  Instead of containing fluoride, our super blue line is floated with the good halogen
[02:19:28.480 --> 02:19:33.360]  iodine and an array of other beneficial compounds that have been hand selected for their oral
[02:19:33.360 --> 02:19:34.360]  health benefits.
[02:19:34.360 --> 02:19:39.080]  Our super blue fluoride free mouthwash and toothpaste are the first and only to contain
[02:19:39.080 --> 02:19:44.040]  all of these natural ingredients, xylitol, nano-silver, and iodine.
[02:19:44.040 --> 02:19:47.680]  Notice the difference with our super blue fluoride free products.
[02:19:47.680 --> 02:19:52.680]  Refresh your breath and invigorate your oral health routine at infowarstore.com.
[02:19:52.680 --> 02:20:08.000]  You're listening to the Alex Jones show.
[02:20:08.000 --> 02:20:20.520]  You have a McEnnis of CRTV and founder of Ice and so much more.
[02:20:20.520 --> 02:20:28.200]  He agrees with the president crashing through the lives and disinformation is Alex Jones
[02:20:28.200 --> 02:20:31.320]  on the GCN radio network.
[02:20:31.320 --> 02:20:32.320]  That's right.
[02:20:32.320 --> 02:20:35.600]  Gavin McEnnis, he agrees with the president.
[02:20:35.600 --> 02:20:43.400]  Hillary Clinton is nothing compared to Oprah Winfrey when you talk about the incredible
[02:20:43.400 --> 02:20:49.320]  skeletons and if she thinks she's really going to run in 2020, I think it's a bluff.
[02:20:49.320 --> 02:20:53.600]  Trump thinks it's a bluff, but Gavin McEnnis, he's really up on his Oprah history.
[02:20:53.600 --> 02:20:59.280]  Gavin, I mean, there's nothing wrong with being a prostitute, but pimping women, bringing
[02:20:59.280 --> 02:21:01.800]  women to Weinstein, all of it.
[02:21:01.800 --> 02:21:03.720]  This is mainstream news.
[02:21:03.720 --> 02:21:06.600]  Let's talk about why you think she's unelectable.
[02:21:06.600 --> 02:21:11.400]  Look, her own mother said you can take Oprah out of the ghetto, but you can't take the
[02:21:11.400 --> 02:21:13.120]  ghetto out of Oprah.
[02:21:13.120 --> 02:21:17.800]  She was remarkably promiscuous in the day to put it mildly.
[02:21:17.800 --> 02:21:18.800]  She was turning tricks.
[02:21:18.800 --> 02:21:23.680]  She was basically a prostitute, and that's still in her DNA.
[02:21:23.680 --> 02:21:28.640]  So when she's with Weinstein and she's in this big world with these billionaires, she
[02:21:28.640 --> 02:21:33.160]  still has that ghetto mentality of, you want to try this girl out for a while?
[02:21:33.160 --> 02:21:34.160]  Let's try this girl.
[02:21:34.160 --> 02:21:35.520]  Hey, mind if I come along?
[02:21:35.520 --> 02:21:38.000]  And she's got the money to keep it all silent.
[02:21:38.000 --> 02:21:42.520]  But when you run for election, as we've seen with Trump, everything comes out.
[02:21:42.520 --> 02:21:46.960]  Things come out that weren't even true, and Oprah would never stand up to that kind of
[02:21:46.960 --> 02:21:47.960]  scrutiny.
[02:21:47.960 --> 02:21:49.080]  Look at her whole life.
[02:21:49.080 --> 02:21:54.920]  She was such a slut, sorry for the family show violation there.
[02:21:54.920 --> 02:21:58.960]  But she was such a slut, her mother sent her to what's his name, Vernon Winfrey.
[02:21:58.960 --> 02:22:00.600]  That wasn't even her father.
[02:22:00.600 --> 02:22:03.560]  It was just this guy, by the way, deserves an award.
[02:22:03.560 --> 02:22:09.160]  He took this kid from the ghetto who claims to have pet cockroaches, sledding around like
[02:22:09.160 --> 02:22:15.240]  a prostitute, and turns her into a pillar of society, a stalwart businesswoman who makes
[02:22:15.240 --> 02:22:16.240]  billions.
[02:22:16.240 --> 02:22:18.140]  And she deserves half her money.
[02:22:18.140 --> 02:22:22.800]  And she comes out of that and pretends that it's always been peaches and cream, and she's
[02:22:22.800 --> 02:22:23.800]  perfectly normal.
[02:22:23.800 --> 02:22:25.880]  No, she's a sexual deviant.
[02:22:25.880 --> 02:22:27.880]  She's basically a pimp.
[02:22:27.880 --> 02:22:34.000]  And the idea of her even having a snowball's chance in hell as president is totally laughable.
[02:22:34.000 --> 02:22:36.160]  Sorry, Libs, eight years.
[02:22:36.160 --> 02:22:37.640]  You blew it again.
[02:22:37.640 --> 02:22:40.560]  Gavin, it's incredible as I refresh my memory.
[02:22:40.560 --> 02:22:42.760]  Her own biography says she was a teen prostitute.
[02:22:42.760 --> 02:22:45.200]  Well, that I'm sure fits right in in Hollywood.
[02:22:45.200 --> 02:22:49.120]  You've got her sticking her tongue and Harvey Weinstein's ear all over and kissing him.
[02:22:49.120 --> 02:22:54.360]  Reports in the news, but Weinstein and a bunch of hot young chicks with her arm in arm going
[02:22:54.360 --> 02:22:55.360]  into rooms.
[02:22:55.360 --> 02:22:57.720]  I mean, she is a maniac.
[02:22:57.720 --> 02:23:02.920]  And then you've got British starlets and others saying that she would lure women in and that
[02:23:02.920 --> 02:23:04.680]  why she would say meet Oprah.
[02:23:04.680 --> 02:23:08.560]  And then they would basically just pile on top here.
[02:23:08.560 --> 02:23:13.080]  I mean, she's not going to disavow Weinstein as Paul Watson wants in his new petition
[02:23:13.080 --> 02:23:18.640]  because she's probably a bigger deviant than Weinstein who then goes to the Golden Globes
[02:23:18.640 --> 02:23:22.600]  and lectures us about how men, all men are pigs and bad.
[02:23:22.600 --> 02:23:25.600]  I mean, this woman is the ultimate hypocrite.
[02:23:25.600 --> 02:23:32.320]  Yeah, she gets raped by her black cousin allegedly and decides to pin the blame on white men
[02:23:32.320 --> 02:23:33.320]  and Trump.
[02:23:33.320 --> 02:23:39.440]  It's like she uses her rape as a flamethrower and just directs it to anyone she doesn't like.
[02:23:39.440 --> 02:23:43.400]  And if her flight is late, it was my rape.
[02:23:43.400 --> 02:23:45.160]  It's really, it really trivializes the gender.
[02:23:45.160 --> 02:23:46.160]  You get a rape.
[02:23:46.160 --> 02:23:47.160]  You're a rapist.
[02:23:47.160 --> 02:23:48.160]  You're a rapist.
[02:23:48.160 --> 02:23:49.160]  You're a rapist.
[02:23:49.160 --> 02:23:50.160]  You get to be a rapist.
[02:23:50.160 --> 02:23:52.040]  You get to be a rapist.
[02:23:52.040 --> 02:23:54.800]  She's corrupt and she's on the surface.
[02:23:54.800 --> 02:23:59.200]  You go, oh, successful black woman, smart, articulate and empowering.
[02:23:59.200 --> 02:24:03.080]  She delivers a good speech president.
[02:24:03.080 --> 02:24:08.080]  Because as David Brooks pointed out in The Times today, there's a Potemkin village mentality
[02:24:08.080 --> 02:24:14.040]  with the left and they just go Trump, evil, bad man, black lady, good lady and they don't
[02:24:14.040 --> 02:24:15.240]  go deeper than that.
[02:24:15.240 --> 02:24:18.920]  Like they don't go, who is this person and with the White House, they don't go beyond
[02:24:18.920 --> 02:24:23.960]  the Potemkin village and they don't look at unprecedented black unemployment, 2 million
[02:24:23.960 --> 02:24:28.000]  new jobs, Dow records broken every day, ISIS on the run.
[02:24:28.000 --> 02:24:29.640]  They ignore all of that.
[02:24:29.640 --> 02:24:34.920]  All of these global victories, this draining the swamp and they just go, he made a rude
[02:24:34.920 --> 02:24:38.640]  joke in a bus and that woman's black.
[02:24:38.640 --> 02:24:43.760]  Gavin, what's even worse, and I totally agree with you, you cause me to have all these things
[02:24:43.760 --> 02:24:48.800]  I'm remembering about Oprah, but just the other night at the Golden Clubs, they cut
[02:24:48.800 --> 02:24:53.280]  to Merrill Street and they're all shaking their heads, yes, about how evil men are and
[02:24:53.280 --> 02:24:54.280]  have tears in their eyes.
[02:24:54.280 --> 02:24:58.880]  This is a woman that does standing ovations at the peak of the controversy six years
[02:24:58.880 --> 02:25:03.520]  ago when they wanted to let Roman Polanski offer kidnapping and raping a 13 year old
[02:25:03.520 --> 02:25:07.080]  girl till she reportedly ain't only bled everywhere, I'm not gonna be gross, but he
[02:25:07.080 --> 02:25:12.040]  raped the little girl and while reportedly another big movie star was there and oh, that's
[02:25:12.040 --> 02:25:13.120]  just breaking.
[02:25:13.120 --> 02:25:17.160]  The police have announced he can come back, the charges are dropped, even though he confessed
[02:25:17.160 --> 02:25:20.600]  to it and everything and he was convicted and ran off.
[02:25:20.600 --> 02:25:25.520]  No future charges because Polanski, the statute of limitations is over.
[02:25:25.520 --> 02:25:30.840]  So meanwhile you've got Merrill Street saying that Richard Dreyfus, when she agreed to do
[02:25:30.840 --> 02:25:36.000]  the stunt, slapped her too hard in an Academy Award winning movie, I mean the slap's famous,
[02:25:36.000 --> 02:25:37.000]  I mean it's real.
