[00:00.000 --> 00:08.000]  From his Central Texas Command Center deep behind enemy lines, the information war continues.
[01:03:35.000 --> 01:03:40.000]  They are afraid of the people in a true populist constitutional movement getting together
[01:03:40.000 --> 01:03:42.000]  and they are apt to do anything.
[01:03:42.000 --> 01:03:45.000]  This isn't some slow revolution happening.
[01:03:45.000 --> 01:03:51.000]  This is private banks engaged in financial terrorism and a overthrow of our country,
[01:03:51.000 --> 01:03:54.000]  bankrupting us by design.
[01:03:54.000 --> 01:03:57.000]  Again, 888-201-2244.
[01:03:57.000 --> 01:03:59.000]  Do we have the phone system open yet?
[01:03:59.000 --> 01:04:01.000]  We are open. Good.
[01:04:01.000 --> 01:04:06.000]  We will take your calls coming up in the next segment, and then I will –
[01:04:06.000 --> 01:04:11.000]  I mean, you knew it was going to happen, and it did.
[01:04:11.000 --> 01:04:13.000]  There's an earthquake in Haiti, an earthquake in Chile.
[01:04:13.000 --> 01:04:15.000]  They say it's global warming.
[01:04:15.000 --> 01:04:17.000]  Now they're saying the volcano is global warming.
[01:04:17.000 --> 01:04:19.000]  I mean, there is no end to this.
[01:04:19.000 --> 01:04:29.000]  We're going to tie that in with a serious threat, the supervolcano that centered in and around areas of Colorado
[01:04:29.000 --> 01:04:36.000]  and Old Faithful and that whole area.
[01:04:36.000 --> 01:04:38.000]  This is part of living on this planet.
[01:04:38.000 --> 01:04:40.000]  This planet is in constant change.
[01:04:40.000 --> 01:04:42.000]  But don't worry. You can pay a tax to Al Gore.
[01:04:42.000 --> 01:04:46.000]  He'll wave a magic wand and fix all of those problems.
[01:04:46.000 --> 01:04:49.000]  It's coming up after this quick break.
[01:04:49.000 --> 01:04:55.000]  Again, more of your calls straight ahead and a ton of important news we haven't even gotten to yet.
[01:04:55.000 --> 01:05:03.000]  This is Alex Jones with some important questions.
[01:05:03.000 --> 01:05:08.000]  If you're going into a battle and they give you a rifle and a sidearm, how much ammunition do you want?
[01:05:08.000 --> 01:05:13.000]  My answer would be all I can get in the battle for freedom and the lives of your loved ones.
[01:05:13.000 --> 01:05:15.000]  Food is your only ammunition.
[01:05:15.000 --> 01:05:17.000]  How much do you want? When do you want it?
[01:05:17.000 --> 01:05:19.000]  Now or after the battle starts?
[01:05:19.000 --> 01:05:20.000]  When will you need it?
[01:05:20.000 --> 01:05:23.000]  Can you buy it without proper identification?
[01:05:23.000 --> 01:05:26.000]  Will there be any food? Will it make your children sick?
[01:05:26.000 --> 01:05:31.000]  If there's a quarantine and you can't feed yourself, will you go to the gathering center and be immunized?
[01:05:31.000 --> 01:05:35.000]  You wipe out all these problems if you have a good food supply.
[01:05:35.000 --> 01:05:39.000]  Food is your ammunition to fight for your freedom and your life.
[01:05:39.000 --> 01:05:41.000]  How much will you need? We don't know.
[01:05:41.000 --> 01:05:43.000]  How much do you want? All you can get.
[01:05:43.000 --> 01:05:44.000]  I'm Alex Jones.
[01:05:44.000 --> 01:05:47.000]  I want all of you good guys to live to fight another day.
[01:05:47.000 --> 01:05:51.000]  Call 1-800-409-5633
[01:05:51.000 --> 01:05:54.000]  or check it out on the web at eFoodsDirect.com
[01:05:54.000 --> 01:06:00.000]  Again, that number, 1-800-409-5633
[01:06:00.000 --> 01:06:04.000]  The Genesis Communications Radio Network proudly presents
[01:06:04.000 --> 01:06:06.000]  The Alex Jones Show
[01:06:06.000 --> 01:06:09.000]  Because there's a war on for your mind.
[01:06:09.000 --> 01:06:25.000]  Okay, if you just joined us, there's Mexican helicopters, troops running around all over South Texas and West Texas.
[01:06:25.000 --> 01:06:27.000]  That's in the news.
[01:06:27.000 --> 01:06:35.000]  My internal sources in law enforcement and military have confirmed that U.S. forces are backing Mexican forces on the U.S. side
[01:06:35.000 --> 01:06:38.000]  in a giant violation of U.S. sovereignty.
[01:06:38.000 --> 01:06:44.000]  Murdering people coming across the border, they claim, are drug dealers involved in criminal activity.
[01:06:44.000 --> 01:06:47.000]  Just incredible police state unfolding.
[01:06:47.000 --> 01:06:52.000]  FEMA's having internal drills for nukes going off inside the United States.
[01:06:52.000 --> 01:06:57.000]  Obama and Clinton are saying nukes going off in the U.S. are the greatest threat.
[01:06:57.000 --> 01:07:05.000]  And the domestic groups, what the head of the FBI said Friday, are as big a threat as, quote, Al-Ci Aida or Al-Qaeda.
[01:07:05.000 --> 01:07:12.000]  Clinton says he hopes there'd have to be a big terror attack to shut down the Tea Parties and then he demonized the Internet as bad
[01:07:12.000 --> 01:07:14.000]  and that it's causing all this anger.
[01:07:14.000 --> 01:07:19.000]  No, we've had $28 trillion according to Bloomberg last year and a half stolen.
[01:07:19.000 --> 01:07:21.000]  We've got 20-plus percent real unemployment.
[01:07:21.000 --> 01:07:25.000]  The economy's falling apart and now they're back with the new banker bailout.
[01:07:25.000 --> 01:07:28.000]  It's not a bailout, it's a robbery.
[01:07:28.000 --> 01:07:33.000]  And so the establishment's saying sit down and shut up to the American people.
[01:07:33.000 --> 01:07:34.000]  We're going to say you're racist.
[01:07:34.000 --> 01:07:37.000]  Oh, that doesn't make you sit down and shut up.
[01:07:37.000 --> 01:07:41.000]  What does it have to do with race to say you don't want banks raping you?
[01:07:41.000 --> 01:07:44.000]  And now they're saying, okay, well, maybe you're a terrorist.
[01:07:44.000 --> 01:07:46.000]  Gee, I hope there'd have to be a terror attack.
[01:07:46.000 --> 01:07:50.000]  And thank God Limbaugh and Savage and others see this for what it is.
[01:07:50.000 --> 01:07:52.000]  Savage is on the record saying he believes they're going to stage a big terror attack.
[01:07:52.000 --> 01:07:55.000]  Limbaugh says if something does happen, it may be staged.
[01:07:55.000 --> 01:07:58.000]  And this is, I mean, how obvious if they do stage something.
[01:07:58.000 --> 01:08:01.000]  They're hyping it, they're hyping it, then it happens.
[01:08:01.000 --> 01:08:08.000]  I mean, this is a revolution by offshore criminal banks, a private corporate hostile takeover of the country.
[01:08:08.000 --> 01:08:12.000]  And people better grow up and get involved and get angry and speak out.
[01:08:12.000 --> 01:08:18.000]  Because if we become aware of false flags, self-inflicted wound, inside job events.
[01:08:18.000 --> 01:08:24.000]  If we become aware of this tactic, it then nullifies this tool to a great extent.
[01:08:24.000 --> 01:08:28.000]  They're saying they want to use Northcom, 400,000 US troops domestically in the US.
[01:08:28.000 --> 01:08:29.000]  That's Army times.
[01:08:29.000 --> 01:08:31.000]  We cover it all in Fall of the Republic.
[01:08:31.000 --> 01:08:33.000]  We cover it in the Obama deception.
[01:08:33.000 --> 01:08:35.000]  These films have all the government's documents and news articles.
[01:08:35.000 --> 01:08:39.000]  They're trending the Boy Scouts and Girl Scouts to spy on their parents.
[01:08:39.000 --> 01:08:42.000]  They've got naked body scanners in the airports all over the country.
[01:08:42.000 --> 01:08:46.000]  Schools are watching kids at home in bed off their government-issued laptops.
[01:08:46.000 --> 01:08:48.000]  This isn't Kansas anymore.
[01:08:48.000 --> 01:08:50.000]  What happened in Germany?
[01:08:50.000 --> 01:08:51.000]  What happened in Russia?
[01:08:51.000 --> 01:08:52.000]  What happened in China?
[01:08:52.000 --> 01:08:53.000]  What happened in Cambodia?
[01:08:53.000 --> 01:08:54.000]  What happened in Cuba?
[01:08:54.000 --> 01:08:55.000]  What happened in Vietnam?
[01:08:55.000 --> 01:08:56.000]  What happened in Venezuela?
[01:08:56.000 --> 01:09:00.000]  What happened in Argentina under right wing and left wing governments?
[01:09:00.000 --> 01:09:01.000]  It's happening.
[01:09:01.000 --> 01:09:02.000]  Criminals get in.
[01:09:02.000 --> 01:09:03.000]  They decide to go for it all.
[01:09:03.000 --> 01:09:04.000]  We got the government.
[01:09:04.000 --> 01:09:09.000]  Let's stage some events and take over this society.
[01:09:09.000 --> 01:09:11.000]  Don't say it can't happen here, folks.
[01:09:11.000 --> 01:09:13.000]  It is happening here.
[01:09:13.000 --> 01:09:15.000]  The Pentagon works for offshore banks.
[01:09:15.000 --> 01:09:17.000]  I mean, the Pentagon's out promoting global warming.
[01:09:17.000 --> 01:09:19.000]  The Pentagon is out promoting peak oil.
[01:09:19.000 --> 01:09:20.000]  There's not enough oil.
[01:09:20.000 --> 01:09:23.000]  I mean, it's not our average military people.
[01:09:23.000 --> 01:09:25.000]  It's the propaganda system.
[01:09:25.000 --> 01:09:30.000]  Our country isn't run by the people of the nation.
[01:09:30.000 --> 01:09:32.000]  Look at all the lies governments told you.
[01:09:32.000 --> 01:09:33.000]  Look at all the things that have happened.
[01:09:33.000 --> 01:09:38.000]  Okay, coming up, I want to get into the new banking law they want to pass to further
[01:09:38.000 --> 01:09:40.000]  loot you and your family.
[01:09:40.000 --> 01:09:42.000]  You think the health care is eluding?
[01:09:42.000 --> 01:09:44.000]  You think the banker bailouts eluding?
[01:09:44.000 --> 01:09:48.000]  You think the VAT tax they're calling for and the carbon taxes are eluding?
[01:09:48.000 --> 01:09:50.000]  You ain't seen nothing yet.
[01:09:50.000 --> 01:09:57.000]  Let's talk to proof in Las Vegas, Nevada, site of one of the government drills to Nuke.
[01:09:57.000 --> 01:09:59.000]  Go ahead, proof.
[01:09:59.000 --> 01:10:00.000]  Hey, thanks, Alex.
[01:10:00.000 --> 01:10:06.000]  And I want to thank you so much for bringing this article to our attention regarding Vegas.
[01:10:06.000 --> 01:10:13.000]  And I have given you so much props for showing us stuff like this before everybody else.
[01:10:13.000 --> 01:10:19.000]  What I would like to know, Alex, is now that NLE 10, when it was scrapped off the website,
[01:10:19.000 --> 01:10:25.000]  was that scrapped or good or was that just harsh because they can't keep the word out?
[01:10:25.000 --> 01:10:27.000]  All right, let me stop you right there.
[01:10:27.000 --> 01:10:36.000]  For prisonplanet.tv viewers, I will actually show you the mainstream news articles and the document right now.
[01:10:36.000 --> 01:10:38.000]  This has not been scrapped.
[01:10:38.000 --> 01:10:40.000]  That's what's so asinine.
[01:10:40.000 --> 01:10:47.000]  A county and a city separately posted these because a lot of government people in local areas
[01:10:47.000 --> 01:10:52.000]  aren't clear about documents and four years, so they post their documents.
[01:10:52.000 --> 01:10:56.000]  And this has been in the Christian Science Monitor.
[01:10:56.000 --> 01:10:58.000]  This has been in the Associated Press.
[01:10:58.000 --> 01:11:00.000]  And we have links to those articles about it.
[01:11:00.000 --> 01:11:05.000]  So this would be like FEMA calling newspapers up and saying,
[01:11:05.000 --> 01:11:10.000]  don't talk about the ash plume over Europe or don't talk about the Winter Olympics.
[01:11:10.000 --> 01:11:12.000]  I mean, it's on record.
[01:11:12.000 --> 01:11:17.000]  Okay, but here's the document. I give people a close shot that people don't want folks to see.
[01:11:17.000 --> 01:11:27.000]  You go to infowars.com and there is a article titled National Level Exercise 2010 Exercise Overview.
[01:11:27.000 --> 01:11:28.000]  There's another one.
[01:11:28.000 --> 01:11:31.000]  Why is FEMA trying to cover up NLE 10?
[01:11:31.000 --> 01:11:34.000]  And here is the, let me see how many pages.
[01:11:34.000 --> 01:11:37.000]  Yeah, 10 page document.
[01:11:37.000 --> 01:11:41.000]  They don't want you to see how they're running local police, how they're federalizing.
[01:11:41.000 --> 01:11:47.000]  How they're drilling for a IND nuclear terror attack.
[01:11:47.000 --> 01:11:50.000]  And they say that here in the document.
[01:11:50.000 --> 01:11:55.000]  We flipped to that page of four folks that just joined us.
[01:11:55.000 --> 01:12:00.000]  I just marked it during the two segments ago.
[01:12:00.000 --> 01:12:02.000]  But I mean, this is all up on the website, sir.
[01:12:02.000 --> 01:12:07.000]  If you want to go read this NLE 10, here it is.
[01:12:07.000 --> 01:12:16.000]  It says reflective of past exercise lessons learned partnering to nuclear scenarios.
[01:12:16.000 --> 01:12:18.000]  That's page two.
[01:12:18.000 --> 01:12:28.000]  And then on page five, exercise scenario and conduct to no notice near simultaneous IND detonations.
[01:12:28.000 --> 01:12:32.000]  And that's defined earlier as a nuclear attack.
[01:12:32.000 --> 01:12:40.000]  And then here is the Christian Science Monitor article,
[01:12:40.000 --> 01:12:45.000]  terrorist attack on Las Vegas canceled, politics over preparedness.
[01:12:45.000 --> 01:12:47.000]  So there is the article.
[01:12:47.000 --> 01:12:51.000]  And the question is, why do they want NLE 10 to stay a secret?
[01:12:51.000 --> 01:12:53.000]  Go ahead.
[01:12:53.000 --> 01:12:55.000]  Well, yeah, that's exactly what my question was.
[01:12:55.000 --> 01:12:58.000]  And I think you may have covered it, but I am going to...
[01:12:58.000 --> 01:13:04.000]  Well, hold on, hold on, how many months ago did I tell you Obama may allow a terrorist or stage an event?
[01:13:04.000 --> 01:13:06.000]  He's not been since before he was elected.
[01:13:06.000 --> 01:13:07.000]  Exactly.
[01:13:07.000 --> 01:13:10.000]  But my point is, here's the Washington Times.
[01:13:10.000 --> 01:13:14.000]  Obama administration hyping terror nuclear risk.
[01:13:14.000 --> 01:13:18.000]  See, so I was saying this all week, then we get this document.
[01:13:18.000 --> 01:13:20.000]  You understand?
[01:13:20.000 --> 01:13:21.000]  Right.
[01:13:21.000 --> 01:13:22.000]  And then we know Fino Rand.
[01:13:22.000 --> 01:13:23.000]  Let me tell people.
[01:13:23.000 --> 01:13:24.000]  Let me tell people.
[01:13:24.000 --> 01:13:27.000]  Well, since you're asking the question,
[01:13:27.000 --> 01:13:29.000]  I forget his first name.
[01:13:29.000 --> 01:13:35.000]  The deputy head of FEMA was running a drill September 10th, September 11th,
[01:13:35.000 --> 01:13:41.000]  around the World Trade Center with the city of a terror attack on the towers.
[01:13:41.000 --> 01:13:43.000]  And they moved their command center out that morning.
[01:13:43.000 --> 01:13:45.000]  And he went on, you can pull this up.
[01:13:45.000 --> 01:13:50.000]  FEMA deputy director tells ABC News they were running drill on 9-11.
[01:13:50.000 --> 01:13:54.000]  And he says, we were running a drill of a terror attack on these buildings.
[01:13:54.000 --> 01:13:58.000]  Then they went before Congress and said we weren't and lied.
[01:13:58.000 --> 01:13:59.000]  Then it came out.
[01:13:59.000 --> 01:14:01.000]  It was called Tripod 2.
[01:14:01.000 --> 01:14:03.000]  And that was only one drill.
[01:14:03.000 --> 01:14:08.000]  The Pentagon and CIA were running drills of the exact same attacks at the exact same time.
[01:14:08.000 --> 01:14:10.000]  You understand that?
[01:14:10.000 --> 01:14:11.000]  Oh, absolutely.
[01:14:11.000 --> 01:14:12.000]  I understand that.
[01:14:12.000 --> 01:14:14.000]  And I'm looking forward on Saturday.
[01:14:14.000 --> 01:14:16.000]  Next week, I'm going to make some flyers.
[01:14:16.000 --> 01:14:19.000]  And I'm going to let people know exactly what came out of the Washington Post
[01:14:19.000 --> 01:14:21.000]  and the Christian Science Monitor and everything else.
[01:14:21.000 --> 01:14:24.000]  I'm going to let as many people know as I can.
[01:14:24.000 --> 01:14:25.000]  Well, God bless you.
[01:14:25.000 --> 01:14:27.000]  What do you think is going on here?
[01:14:27.000 --> 01:14:29.000]  Sorry, I couldn't hear you, sir.
[01:14:29.000 --> 01:14:31.000]  What do you think is going on here?
[01:14:31.000 --> 01:14:32.000]  In Vegas?
[01:14:32.000 --> 01:14:39.000]  Well, what I think is that if they're still having it on and they scrapping it off the website,
[01:14:39.000 --> 01:14:44.000]  they don't want any evidence or any paper trail saying that something is going to happen.
[01:14:44.000 --> 01:14:50.000]  Because when it happens, they don't want anyone to find a secret leaked document that says,
[01:14:50.000 --> 01:14:53.000]  oh, look, they already planned it.
[01:14:53.000 --> 01:14:55.000]  I appreciate your call.
[01:14:55.000 --> 01:14:59.000]  I said over two years ago that Vegas was a prime target because it's going bankrupt
[01:14:59.000 --> 01:15:02.000]  and is having about a third of the traffic it was having before.
[01:15:02.000 --> 01:15:05.000]  The mafia basically, the globalist mafia, runs Vegas.
[01:15:05.000 --> 01:15:09.000]  What a great way to blow up Vegas and then get all that insurance money
[01:15:09.000 --> 01:15:11.000]  and government insurance money from the American people.
[01:15:11.000 --> 01:15:16.000]  I mean, I have always said, well, the CFR likes to brag about what they're planning.
[01:15:16.000 --> 01:15:22.000]  And it was the Hart-Rubbin Commission six years ago that bragged Denver, Dallas, Cleveland,
[01:15:22.000 --> 01:15:24.000]  and two other cities were the main target.
[01:15:24.000 --> 01:15:30.000]  But I've always said, and many of my listeners have said, that Vegas is one of the prime targets.
[01:15:30.000 --> 01:15:35.000]  And now, because it's in such financial trouble, the globalists won't nuke it just for the money,
[01:15:35.000 --> 01:15:39.000]  but they'll pick a target that also has a win-win-win.
[01:15:39.000 --> 01:15:41.000]  Kind of like the towers were leaning.
[01:15:41.000 --> 01:15:42.000]  They had asbestos.
[01:15:42.000 --> 01:15:43.000]  They were only half full.
[01:15:43.000 --> 01:15:47.000]  They took out a triple insurance policy on it the month before they blew them up.
[01:15:47.000 --> 01:15:51.000]  And again, folks, if you want to keep your pension funds, if you don't want to be a slave,
[01:15:51.000 --> 01:15:54.000]  if you want to keep your guns, wake up and realize government stage terror.
[01:15:54.000 --> 01:15:57.000]  We have criminals running our government and 9-11 was an inside job.
[01:15:57.000 --> 01:16:24.000]  If you can't see this, you're not going to see the new one.
[01:16:27.000 --> 01:16:30.000]  Endless supply of nutrient-dense food for you and your family.
[01:16:30.000 --> 01:16:31.000]  And here's the best part.
[01:16:31.000 --> 01:16:34.000]  These seeds have not been genetically modified in any way.
[01:16:34.000 --> 01:16:38.000]  And you actually get enough seeds to plant a full-acre crisis garden.
[01:16:38.000 --> 01:16:41.000]  So visit them today at survivalseedbank.com.
[01:16:41.000 --> 01:16:43.000]  That's survivalseedbank.com.
[01:16:43.000 --> 01:16:48.000]  Or give them a call at 877-327-0365.
[01:16:48.000 --> 01:16:52.000]  That's 877-327-0365.
[01:16:52.000 --> 01:16:57.000]  Remember, in a real crisis, non-hybrid seeds are the ultimate barter item.
[01:16:57.000 --> 01:17:26.000]  This is Alex Jones for survivalseedbank.com.
[01:17:27.000 --> 01:17:56.000]  For survivalseedbank.com.
[01:17:58.000 --> 01:18:04.000]  You may be arrested and or subject to other police action.
[01:18:04.000 --> 01:18:05.000]  Tyranny is here.
[01:18:05.000 --> 01:18:09.000]  The grim future foretold in 1984 has become reality.
[01:18:09.000 --> 01:18:12.000]  It really says that the state is God.
[01:18:12.000 --> 01:18:17.000]  The United States is now recognized globally as one of the most oppressive police states on Earth.
[01:18:17.000 --> 01:18:22.000]  This film conclusively proves the existence of a secret network of FEMA camps,
[01:18:22.000 --> 01:18:24.000]  now being expanded nationwide.
[01:18:24.000 --> 01:18:30.000]  This documentary exposes how the continuity of government program has established an all-powerful shadow state.
[01:18:30.000 --> 01:18:34.000]  Police State 4 chronicles the sickening depths to which our republic has fallen.
[01:18:34.000 --> 01:18:38.000]  Prepare to enter the secretive world of emergency dictatorship.
[01:18:38.000 --> 01:18:44.000]  Body scammers, sound cameras, citizen spies, staged terror and cameras on every street corner.
[01:18:44.000 --> 01:18:48.000]  It's only the beginning of the New World Order's hellish plan.
[01:18:48.000 --> 01:18:50.000]  The police state isn't coming.
[01:18:50.000 --> 01:18:51.000]  It's here.
[01:18:51.000 --> 01:19:00.000]  Secure your copy today at infowars.com or see it online in the highest quality at prisonplanet.tv.
[01:19:00.000 --> 01:19:07.000]  When you're out on the road, the last place you want to be is on the road.
[01:19:07.000 --> 01:19:12.000]  But if the unfortunate happens, you'll be glad you were wearing diamond gussets.
[01:19:12.000 --> 01:19:21.000]  There's a place down at Tennessee where they make blue diamond gusset jeans.
[01:19:21.000 --> 01:19:29.000]  They so pride in every stitch guarantee you love the way they fit.
[01:19:29.000 --> 01:19:34.000]  They put a diamond gusset in the crotch where you need it most.
[01:19:34.000 --> 01:19:39.000]  Blue diamond gussets got it, others don't.
[01:19:39.000 --> 01:19:46.000]  We turn jeans inside out, diamond gusset jeans made in the USA with unparalleled quality.
[01:19:46.000 --> 01:19:52.000]  Our Defender motorcycle jeans combine gusset comfort with Kevlar protection so you could ride all day with confidence.
[01:19:52.000 --> 01:19:55.000]  Order yours at gusset.com.
[01:19:55.000 --> 01:20:21.000]  Diamond gusset jeans got it, others don't.
[01:20:21.000 --> 01:20:30.000]  Now I'll make another prediction. I predict that very soon Obama will create a crisis along the lines of the Reichstag fire.
[01:20:30.000 --> 01:20:36.000]  I don't know what form it will take, but I believe that once the minions are seen for what they are,
[01:20:36.000 --> 01:20:41.000]  Rammanuel and his gang will set off a Reichstag fire in this country of some kind,
[01:20:41.000 --> 01:20:49.000]  and they will recall the military dictatorship of Lincoln and Stanton during the Civil War when civilian suspects were arrested without warrant.
[01:20:49.000 --> 01:20:52.000]  I will tell you as I sit here, I fear that every night as I go to sleep,
[01:20:52.000 --> 01:20:59.000]  I put nothing past these agitators who have suddenly seized control of the most powerful enemy.
[01:20:59.000 --> 01:21:04.000]  And again, we have similar Rush Limbaugh transcripts saying they may stage something,
[01:21:04.000 --> 01:21:09.000]  and now Clinton is out saying, gee, I hope there is another Oklahoma City bombing,
[01:21:09.000 --> 01:21:14.000]  and separately, top nuclear experts are saying it's nothing but pheromongering and hype.
[01:21:14.000 --> 01:21:18.000]  Obama is saying the number one threat to America is a nuke attack.
[01:21:18.000 --> 01:21:21.000]  They'll blame the nuke attack on a foreign government,
[01:21:21.000 --> 01:21:25.000]  and they'll blame terror attacks on federal buildings on the American people.
[01:21:25.000 --> 01:21:29.000]  I've been predicting this and predicting this and predicting this,
[01:21:29.000 --> 01:21:32.000]  and one hour after Joe Stack supposedly flew his plane to that building,
[01:21:32.000 --> 01:21:34.000]  and all the evidence says that was staged.
[01:21:34.000 --> 01:21:40.000]  All the witnesses said nobody in the plane, emergency crews already there told to show up early on and on and on.
[01:21:40.000 --> 01:21:45.000]  He was tied into black ops, his family came out and said it was a cover-up.
[01:21:45.000 --> 01:21:49.000]  He was tied into Homeland Security and remote control aircraft, all of this.
[01:21:49.000 --> 01:21:53.000]  One hour after it happened, I went live on my weekday show, 11 a.m.,
[01:21:53.000 --> 01:21:55.000]  about an hour and eight minutes after it happened,
[01:21:55.000 --> 01:21:57.000]  and I said they're going to blame me within hours.
[01:21:57.000 --> 01:22:00.000]  Within one hour of airtime, two hours of it happening,
[01:22:00.000 --> 01:22:04.000]  Austin American statesman, New York Daily News,
[01:22:04.000 --> 01:22:07.000]  London Guardians saying I had called for this attack.
[01:22:07.000 --> 01:22:09.000]  Now, folks, I'm here being framed.
[01:22:09.000 --> 01:22:11.000]  I speak out against violence every day.
[01:22:11.000 --> 01:22:17.000]  I told you three and a half weeks ago as we were reading it on the big government-funded anarchist websites
[01:22:17.000 --> 01:22:21.000]  that they were going to come out with Nazi signs and stage violence at tea parties.
[01:22:21.000 --> 01:22:23.000]  Now it's in the Associated Press.
[01:22:23.000 --> 01:22:27.000]  What does it take for you to get that I know what I'm talking about here?
[01:22:27.000 --> 01:22:30.000]  Okay, I just tell the truth.
[01:22:30.000 --> 01:22:33.000]  Now, it's psychological terror to say we're going to be nuked.
[01:22:33.000 --> 01:22:37.000]  It's psychological terror to say the tea parties are going to blow up a federal building and that the Internet's bad.
[01:22:37.000 --> 01:22:39.000]  That may be all they do.
[01:22:39.000 --> 01:22:41.000]  And if we get the word out, it may stop there.
[01:22:41.000 --> 01:22:43.000]  But let me tell you something. Get it through your head.
[01:22:43.000 --> 01:22:46.000]  America is run by offshore banks.
[01:22:46.000 --> 01:22:48.000]  They've stolen tens of trillions.
[01:22:48.000 --> 01:22:50.000]  They've got new legislation to take even more.
[01:22:50.000 --> 01:22:52.000]  They're not playing games.
[01:22:52.000 --> 01:22:55.000]  They're in Bloomberg and AP saying they're going to take your pension funds next.
[01:22:55.000 --> 01:22:57.000]  In fact, print me that again.
[01:22:57.000 --> 01:23:01.000]  Government regulators tell pension funds to invest in failed banks, ordering them to.
[01:23:01.000 --> 01:23:04.000]  This is about power and global domination.
[01:23:04.000 --> 01:23:10.000]  You don't just think that people running our country have invaded over 100 nations and have 170 military bases.
[01:23:10.000 --> 01:23:13.000]  You don't just think they'll kill a million Iraqis and don't care about anybody else.
[01:23:13.000 --> 01:23:15.000]  They'll do that here.
[01:23:15.000 --> 01:23:17.000]  The average military and the average cops aren't involved.
[01:23:17.000 --> 01:23:22.000]  They'll be psi up like everybody else.
[01:23:22.000 --> 01:23:25.000]  This isn't a radio show.
[01:23:25.000 --> 01:23:26.000]  It's not entertainment.
[01:23:26.000 --> 01:23:29.000]  It's not a game.
[01:23:29.000 --> 01:23:34.000]  And every cop, every military person, every FBI agent, every bureaucrat out there,
[01:23:34.000 --> 01:23:36.000]  you're in the same boat as the American people.
[01:23:36.000 --> 01:23:39.000]  And you better get that through your head right now.
[01:23:39.000 --> 01:23:42.000]  You better understand these people mean business.
[01:23:42.000 --> 01:23:48.000]  The same banks on record, now declassified, funded the communist and the fascist.
[01:23:48.000 --> 01:23:52.000]  As Carol Quigley, Bill Clinton's mentor at Georgetown, the head of political science, wrote,
[01:23:52.000 --> 01:23:54.000]  it's all staged.
[01:23:54.000 --> 01:23:56.000]  And now they're taking down America.
[01:23:56.000 --> 01:24:00.000]  Here it is, failed banks may get pension fund backing as FDIC6 cash.
[01:24:00.000 --> 01:24:03.000]  The federal deposit insurance core is trying to encourage public retirement funds
[01:24:03.000 --> 01:24:09.000]  that control more than $2 trillion to buy all or part of failed lenders and take your money.
[01:24:09.000 --> 01:24:11.000]  That's criminal.
[01:24:11.000 --> 01:24:14.000]  The healthcare bill is unconstitutional and criminal.
[01:24:14.000 --> 01:24:16.000]  I've got mainstream news.
[01:24:16.000 --> 01:24:18.000]  Should Obama control the web?
[01:24:18.000 --> 01:24:20.000]  Obama can shut off the web.
[01:24:20.000 --> 01:24:22.000]  In fact, Google that and give me an article.
[01:24:22.000 --> 01:24:28.000]  I mean, they're saying half the czars in the White House are saying shut down free speech.
[01:24:28.000 --> 01:24:34.000]  I had a radio exec in my office Friday, a guy that works with all the big executives,
[01:24:34.000 --> 01:24:36.000]  Glenbeck's people, Limbaugh's people, everybody.
[01:24:36.000 --> 01:24:37.000]  I'm just going to leave it at that.
[01:24:37.000 --> 01:24:38.000]  He knows them all.
[01:24:38.000 --> 01:24:42.000]  And he said, yes, they're all have basically FBI agents protecting them,
[01:24:42.000 --> 01:24:44.000]  retired, they're scared to death.
[01:24:44.000 --> 01:24:47.000]  And this guy was asking me, where should I move?
[01:24:47.000 --> 01:24:49.000]  I may leave the country.
[01:24:49.000 --> 01:24:55.000]  I don't have radio execs and radio people high level making fun of me anymore.
[01:24:55.000 --> 01:24:59.000]  You know, I had him calling me 10 years ago, eight years ago, five years ago, four years ago,
[01:24:59.000 --> 01:25:01.000]  saying you're a dynamic talk show host.
[01:25:01.000 --> 01:25:04.000]  Let us hire you, but no new world order, no federal reserve,
[01:25:04.000 --> 01:25:06.000]  no, the banks are going to get a stop.
[01:25:06.000 --> 01:25:09.000]  Be a mainline Republican and you're going to be king.
[01:25:09.000 --> 01:25:14.000]  I was offered what Glenbeck has over and over and over again.
[01:25:14.000 --> 01:25:16.000]  But the truth is what matters to me.
[01:25:16.000 --> 01:25:24.000]  I will go all the way every time and to all you radio executives out there.
[01:25:24.000 --> 01:25:26.000]  And all you in the media, they're listening.
[01:25:26.000 --> 01:25:29.000]  Look, you're not going to have a country if you don't stand up.
[01:25:29.000 --> 01:25:32.000]  And the good news is people are finally starting to tell the truth.
[01:25:32.000 --> 01:25:36.000]  I mean, look, I've criticized Rush Limbaugh and I don't think he's gone far enough.
[01:25:36.000 --> 01:25:38.000]  And he defends the Republican party and everything else.
[01:25:38.000 --> 01:25:41.000]  But what I've been hearing lately is they may stage something.
[01:25:41.000 --> 01:25:42.000]  This is terrorism.
[01:25:42.000 --> 01:25:43.000]  They're setting us up.
[01:25:43.000 --> 01:25:44.000]  They're provocaturing.
[01:25:44.000 --> 01:25:46.000]  You know, they're un-American.
[01:25:46.000 --> 01:25:48.000]  They're destroying the economy by design.
[01:25:48.000 --> 01:25:49.000]  This is criminal.
[01:25:49.000 --> 01:25:54.000]  We've got to do something.
[01:25:54.000 --> 01:25:55.000]  I give credit where it's due.
