[00:00.000 --> 00:18.000]  Waging war on corruption. It's Alex Jones, coming to you live from the front lines of the Info War.
[01:00:49.000 --> 01:00:54.000]  And so now they've created a giant black hole of derivatives impossible to pay off,
[01:00:54.000 --> 01:01:00.000]  but they hold everyone hostage saying, give us more, do what we say, or the whole thing comes down.
[01:01:00.000 --> 01:01:03.000]  It either comes down quickly and we become free,
[01:01:03.000 --> 01:01:09.000]  or it comes down slowly and they salami slice and take all of our liberties.
[01:01:09.000 --> 01:01:13.000]  Notice everything they do. Government takeover of healthcare, really, is social engineering.
[01:01:13.000 --> 01:01:15.000]  It's done slowly.
[01:01:15.000 --> 01:01:17.000]  It's phased in over four or five years.
[01:01:17.000 --> 01:01:20.000]  Everything they do is about fraud.
[01:01:20.000 --> 01:01:22.000]  Oh, it's the law you take vaccines.
[01:01:22.000 --> 01:01:25.000]  Oh, it's not really the law, but we want you to get a waiver,
[01:01:25.000 --> 01:01:27.000]  but a waiver is something that isn't the law.
[01:01:27.000 --> 01:01:32.000]  Everything is about color of law fraud with these globalists.
[01:01:32.000 --> 01:01:39.000]  I beg you out there to become aware of this and to realize what's happening and to speak out to others.
[01:01:39.000 --> 01:01:43.000]  Because, again, it's not just some regular corrupt system we've got.
[01:01:43.000 --> 01:01:45.000]  People that just want money.
[01:01:45.000 --> 01:01:49.000]  The globalists want total power over our genetics, over our lives.
[01:01:49.000 --> 01:01:52.000]  They want to play God.
[01:01:52.000 --> 01:01:57.000]  And coming up in about 30 minutes after our guest leaves us, I'm going to premiere here on the radio.
[01:01:57.000 --> 01:02:01.000]  The video is red linked up at infowars.com.
[01:02:01.000 --> 01:02:04.000]  Humanity's greatest secret, dreams of the universe.
[01:02:04.000 --> 01:02:09.000]  And I don't have a religious show, but I don't hide when I'm passionate that I'm a Christian.
[01:02:09.000 --> 01:02:12.000]  I don't mean a Christian like these Pharisees in the big churches,
[01:02:12.000 --> 01:02:14.000]  but that I believe in Christ.
[01:02:14.000 --> 01:02:17.000]  I have a relationship with God.
[01:02:17.000 --> 01:02:19.000]  I know the universe was created.
[01:02:19.000 --> 01:02:21.000]  I can feel the presence of God.
[01:02:21.000 --> 01:02:24.000]  I've had a lot of experiences that are private.
[01:02:24.000 --> 01:02:26.000]  It's like that fleet with Max Chong.
[01:02:26.000 --> 01:02:28.000]  Here they come, the crystal visions.
[01:02:28.000 --> 01:02:30.000]  I keep my visions to myself.
[01:02:30.000 --> 01:02:34.000]  And when I put this video out, a lot of these Pharisees types,
[01:02:34.000 --> 01:02:37.000]  because obviously something powerful is going to scare people,
[01:02:37.000 --> 01:02:41.000]  are like, oh my gosh, it's Luciferian, you know, saying the universe created us.
[01:02:41.000 --> 01:02:45.000]  No, I said we came out of the creation, out of the universe.
[01:02:45.000 --> 01:02:50.000]  The creation, the globalist posing as atheists.
[01:02:50.000 --> 01:02:55.000]  The Satanists tell you that we were just burbled out of slime.
[01:02:55.000 --> 01:02:57.000]  Not that we were created.
[01:02:57.000 --> 01:03:02.000]  The point is that you got all these pinhead preachers who said the earth was flat.
[01:03:02.000 --> 01:03:03.000]  It wasn't in the Bible.
[01:03:03.000 --> 01:03:05.000]  The Bible said it was round.
[01:03:05.000 --> 01:03:07.000]  The Quran said it's round for that matter.
[01:03:07.000 --> 01:03:10.000]  You've got all these pinhead preachers saying the earth is 6,000 years old
[01:03:10.000 --> 01:03:13.000]  and the Bible says a day, it was a year and a year was a day.
[01:03:13.000 --> 01:03:18.000]  All these dogmas of men so that they could advertise against the church across the street
[01:03:18.000 --> 01:03:21.000]  and say, we've got the real doctrine, they're all going to hell.
[01:03:21.000 --> 01:03:24.000]  And then somebody leaves their church and goes across the street.
[01:03:24.000 --> 01:03:26.000]  No, no, no, no, they're going to hell.
[01:03:26.000 --> 01:03:32.000]  This show is about waking people up to the spiritual and cultural blindness
[01:03:32.000 --> 01:03:34.000]  of the plastic corporate culture.
[01:03:34.000 --> 01:03:38.000]  So that people will just think for themselves and realize there's more to the universe
[01:03:38.000 --> 01:03:40.000]  and realize the value of humanity.
[01:03:40.000 --> 01:03:45.000]  Realize that we can reach for the stars, that humanity has a better side.
[01:03:45.000 --> 01:03:48.000]  The globalists tell us we're trash, we're filth.
[01:03:48.000 --> 01:03:50.000]  Funny, these preachers are telling us that too.
[01:03:50.000 --> 01:03:56.000]  They tell us that we're trash and the globalists tell us we're trash.
[01:03:56.000 --> 01:04:00.000]  But the truth is that we're made in the image of the Creator.
[01:04:00.000 --> 01:04:08.000]  We're not junk and these preachers want to make you feel bad, so they're your God.
[01:04:08.000 --> 01:04:09.000]  You understand that?
[01:04:09.000 --> 01:04:11.000]  Instead of God being your God.
[01:04:11.000 --> 01:04:14.000]  They want to pray up on the hilltop in front of everybody instead of their prayer closet.
[01:04:14.000 --> 01:04:16.000]  So that's a little side issue.
[01:04:16.000 --> 01:04:17.000]  It was a small group of them.
[01:04:17.000 --> 01:04:21.000]  It's just that my goodness, no wonder Christianity is dying all over the world.
[01:04:21.000 --> 01:04:22.000]  Because it's not real.
[01:04:22.000 --> 01:04:26.000]  What these people profess and put out is not real.
[01:04:26.000 --> 01:04:28.000]  And it's just amazing.
[01:04:28.000 --> 01:04:29.000]  This isn't even religious though.
[01:04:29.000 --> 01:04:34.000]  It's about how far humanity's come, the struggles our ancestors went through.
[01:04:34.000 --> 01:04:37.000]  And I do talk about evil breeding on this planet.
[01:04:37.000 --> 01:04:39.000]  That it's a fight between good and evil.
[01:04:39.000 --> 01:04:43.000]  Because it's a message to everybody to be aware of good and evil
[01:04:43.000 --> 01:04:45.000]  and to wake up to that larger fact.
[01:04:45.000 --> 01:04:47.000]  See, so many are deep in a trance.
[01:04:47.000 --> 01:04:49.000]  I'm trying to wake people up.
[01:04:49.000 --> 01:04:50.000]  They're in a trance.
[01:04:50.000 --> 01:04:53.000]  Then they can go get hin-pecked by the Pharisees all day who all know it all
[01:04:53.000 --> 01:04:55.000]  and don't have any stick in their eye.
[01:04:55.000 --> 01:04:56.000]  We'll be right back.
[01:04:56.000 --> 01:04:59.000]  Stay with us.
[01:04:59.000 --> 01:05:03.000]  This is Alex Jones with five good reasons you should consider buying a solar power generator.
[01:05:03.000 --> 01:05:08.000]  Number one, new climate legislation could easily double or triple your electric bill.
[01:05:08.000 --> 01:05:14.000]  Number two, our new energies are wants to control how much power your electric company allows you to have.
[01:05:14.000 --> 01:05:15.000]  That's true.
[01:05:15.000 --> 01:05:19.000]  Total government control of electricity in the name of smart grid technology is coming.
[01:05:19.000 --> 01:05:24.000]  Number three, in some areas of the country, the power grid is dangerously overloaded.
[01:05:24.000 --> 01:05:28.000]  And now, new socialist legislation is only compounding the problem.
[01:05:28.000 --> 01:05:31.000]  Number four, dangerous weather is always a threat to local grids.
[01:05:31.000 --> 01:05:35.000]  Every year, thousands of families lose their power from weather-related onages.
[01:05:35.000 --> 01:05:40.000]  Number five, a solar power generator provides powerful backup insurance and peace of mind.
[01:05:40.000 --> 01:05:43.000]  Folks, I really believe in the solar power generators offered by Solutions from Science.
[01:05:43.000 --> 01:05:45.000]  One of my oldest sponsors.
[01:05:45.000 --> 01:05:49.000]  You can get more information at www.mysolarbackup.com.
[01:05:49.000 --> 01:05:51.000]  That's mysolarbackup.com.
[01:05:51.000 --> 01:05:53.000]  Remember, the government doesn't own the sun.
[01:05:53.000 --> 01:06:00.000]  So go to mysolarbackup.com or call 1-877-327-0365.
[01:06:00.000 --> 01:06:16.000]  We now take you live to the Central Texas Commence Center in the heart of the resistance.
[01:06:16.000 --> 01:06:22.000]  Rallying Patriots worldwide.
[01:06:22.000 --> 01:06:29.000]  You're listening to the Alex Jones show.
[01:06:29.000 --> 01:06:38.000]  You know that we're in trouble when even Forbes magazine does an analysis of the UN Small Arms Treaty.
[01:06:38.000 --> 01:06:43.000]  And finds, yes, this is written where they can register guns and then start banning them.
[01:06:43.000 --> 01:06:45.000]  No kidding, unideer meeting.
[01:06:45.000 --> 01:06:49.000]  Just look it up at the UN when they first wrote this treaty.
[01:06:49.000 --> 01:06:50.000]  It's the same treaty today.
[01:06:50.000 --> 01:06:58.000]  Back in July of 2001, July 7th, said the civilian ownership of firearms threatens
[01:06:58.000 --> 01:07:01.000]  the legitimate power monopoly of the state.
[01:07:01.000 --> 01:07:06.000]  I don't know about you, but I don't think the state needs a power monopoly.
[01:07:06.000 --> 01:07:11.000]  In fact, you mentioned Thomas Jefferson hearing the US governments try to sign on to a treaty
[01:07:11.000 --> 01:07:17.000]  saying that civilians should have their guns all taken because the states have a monopoly of power.
[01:07:17.000 --> 01:07:21.000]  How about a separation of powers?
[01:07:21.000 --> 01:07:25.000]  Whereas I lean more towards total liberty and what extremists would call anarchy.
[01:07:25.000 --> 01:07:30.000]  I understand it doesn't work in large groups of people because there's always people that get together in gangs.
[01:07:30.000 --> 01:07:33.000]  But that's what government turns into.
[01:07:33.000 --> 01:07:36.000]  So there's the anarchical capitalist argument right there.
[01:07:36.000 --> 01:07:39.000]  The point here is that we're repeating history right now.
[01:07:39.000 --> 01:07:46.000]  In Rome under Caesar or in Latin America or African countries or Asian countries today, it's military coups.
[01:07:46.000 --> 01:07:52.000]  President Eisenhower in his farewell address warned us of the military industrial complex beware.
[01:07:52.000 --> 01:07:56.000]  He went on to say the technocratic elite that controls it though.
[01:07:56.000 --> 01:07:57.000]  That part's always left out.
[01:07:57.000 --> 01:07:59.000]  They'll watch the full film.
[01:07:59.000 --> 01:08:00.000]  It's online.
[01:08:00.000 --> 01:08:03.000]  Just type in full farewell address Eisenhower.
[01:08:03.000 --> 01:08:05.000]  Sounds like Alex Jones.
[01:08:05.000 --> 01:08:08.000]  The point is, or Alex Jones sounds like Eisenhower.
[01:08:08.000 --> 01:08:11.000]  Army manual outlines plan to kill Americans.
[01:08:11.000 --> 01:08:13.000]  Demonstrators, you name it.
[01:08:13.000 --> 01:08:15.000]  That's the info wars.com article.
[01:08:15.000 --> 01:08:18.000]  The one that broke it is HongPong.com.
[01:08:18.000 --> 01:08:19.000]  That's Dan Fite's site.
[01:08:19.000 --> 01:08:23.000]  Warning shot will not be fired, MPs trained in martial law in America.
[01:08:23.000 --> 01:08:25.000]  And that's a 300 plus page.
[01:08:25.000 --> 01:08:27.000]  Well, one part of it's 300 is more.
[01:08:27.000 --> 01:08:33.000]  Gun confiscation, mortar attacks, mass slaughtering.
[01:08:33.000 --> 01:08:35.000]  I mean, you want North Korea, baby.
[01:08:35.000 --> 01:08:36.000]  You got it.
[01:08:36.000 --> 01:08:43.000]  And again, you got the secretary of the army coming out calling for all this in foreign affairs a month ago or so.
[01:08:43.000 --> 01:08:45.000]  The question is, why are they gearing up for this?
[01:08:45.000 --> 01:08:48.000]  And by the way, well, they say for collapse as if it wasn't engineered.
[01:08:48.000 --> 01:08:53.000]  I've been telling you for 14 years, but on air 17 about the plan derivatives collapse.
[01:08:53.000 --> 01:08:56.000]  I learned about it from George Humphrey, former Austin City Council member,
[01:08:56.000 --> 01:08:58.000]  economist, but more importantly, successful businessman,
[01:08:58.000 --> 01:09:00.000]  showing he knows what he's talking about.
[01:09:00.000 --> 01:09:01.000]  And it all came true.
[01:09:01.000 --> 01:09:05.000]  As soon as George is back in the country, because he lives all over the world.
[01:09:05.000 --> 01:09:07.000]  He's got houses everywhere.
[01:09:07.000 --> 01:09:09.000]  Can we get him back in here, George Humphrey?
[01:09:09.000 --> 01:09:11.000]  Because he'll never talk about himself.
[01:09:11.000 --> 01:09:13.000]  I've got to dig up those shows where he laid it all out.
[01:09:13.000 --> 01:09:14.000]  Anyways, we're here.
[01:09:14.000 --> 01:09:16.000]  We're talking to Dan Fite this segment and the next.
[01:09:16.000 --> 01:09:18.000]  Dan, I'm going to try to give you the floor.
[01:09:18.000 --> 01:09:22.000]  Folks watching at prisonplanet.tv can actually see the documents.
[01:09:22.000 --> 01:09:23.000]  They're in your article.
[01:09:23.000 --> 01:09:25.000]  They're in our article.
[01:09:25.000 --> 01:09:32.000]  This is a public PDF, ties into all the other reeducation camp documents, all of it.
[01:09:32.000 --> 01:09:34.000]  What does this signify?
[01:09:34.000 --> 01:09:35.000]  Again, you're a journalist.
[01:09:35.000 --> 01:09:38.000]  You've worked the capital beat there in Minnesota, broken a lot of big stories.
[01:09:38.000 --> 01:09:40.000]  You ferreted this out.
[01:09:40.000 --> 01:09:45.000]  Give us your analysis of this piece of training that they're giving the army.
[01:09:45.000 --> 01:09:46.000]  Sure.
[01:09:46.000 --> 01:09:48.000]  Good to be with you, Alex, once again.
[01:09:48.000 --> 01:09:54.000]  Essentially, this document fits into an important larger context of similar documents,
[01:09:54.000 --> 01:09:58.000]  similar levels of planning for extended domestic military operations
[01:09:58.000 --> 01:10:01.000]  under the command of the central federal government.
[01:10:01.000 --> 01:10:05.000]  This one includes warrantless search and seizure.
[01:10:05.000 --> 01:10:12.000]  It includes a lot of talk about use of force inside military operated domestic detention facilities.
[01:10:12.000 --> 01:10:18.000]  It talks about searching for what they call dissidents slash snipers and that kind of thing.
[01:10:18.000 --> 01:10:25.000]  I think if you're ever dealing with a situation where the military are on the streets of the United States,
[01:10:25.000 --> 01:10:30.000]  and in my personal experience, I worked at covering the 2008 Republican National Convention
[01:10:30.000 --> 01:10:34.000]  and the 2009 G20 conference in Pittsburgh,
[01:10:34.000 --> 01:10:39.000]  those were both events where domestic military activity was at a particularly high level,
[01:10:39.000 --> 01:10:42.000]  as they are national special security events,
[01:10:42.000 --> 01:10:46.000]  as the RNC and DNC will be later this year as well.
[01:10:46.000 --> 01:10:51.000]  Those events are used to kind of run through plans that are similar to this,
[01:10:51.000 --> 01:10:54.000]  or like this, or kind of the beginnings of implementation of this.
[01:10:54.000 --> 01:10:56.000]  Yeah, they have snatch and grabs, you name it,
[01:10:56.000 --> 01:10:58.000]  because I like the city cordoning is in here too.
[01:10:58.000 --> 01:11:00.000]  Locking down cities is really friendly.
[01:11:00.000 --> 01:11:01.000]  Right.
[01:11:01.000 --> 01:11:06.000]  Yeah, and so what I've discovered in early 2010 on a U.S. Army Corps of Engineer web server
[01:11:06.000 --> 01:11:10.000]  was a presentation that involved the national level exercise,
[01:11:10.000 --> 01:11:16.000]  2011 New Madrid seismic zone earthquake drill that was going on at that time,
[01:11:16.000 --> 01:11:21.000]  and accidentally left inside that PowerPoint were annotation notes about
[01:11:21.000 --> 01:11:24.000]  a different level of planning above this kind of training,
[01:11:24.000 --> 01:11:31.000]  and that plan is called a concept of operations plan or con plan 3502,
[01:11:31.000 --> 01:11:34.000]  which is held by the U.S. Northern Command or Northcom.
[01:11:34.000 --> 01:11:38.000]  The primary plan that Northcom activates in coordination
[01:11:38.000 --> 01:11:41.000]  with the Federal Emergency Management Agency,
[01:11:41.000 --> 01:11:45.000]  each FEMA region has offices called a DCO or Defense Coordinating Offices
[01:11:45.000 --> 01:11:49.000]  with about 20 or 30 or so military officers,
[01:11:49.000 --> 01:11:55.000]  and so con plan 3501 is the sort of nice plan that's used in the event of big disasters,
[01:11:55.000 --> 01:11:59.000]  activating helicopters, that's called defense support of civil authorities.
[01:11:59.000 --> 01:12:02.000]  So that's essentially Northcom's number one plan,
[01:12:02.000 --> 01:12:07.000]  and then their number two plan is called civil disturbance operations con plan 3502.
[01:12:07.000 --> 01:12:12.000]  And that's all in law under John Warner Defense Authorization Act 2007.
[01:12:12.000 --> 01:12:15.000]  Yeah, and I should really point out that, again,
[01:12:15.000 --> 01:12:19.000]  if you want to get a real handle on how this domestic military situation works,
[01:12:19.000 --> 01:12:25.000]  be sure to look at something called the domestic operational law handbook for judge advocates.
[01:12:25.000 --> 01:12:28.000]  It has a big picture of the Statue of Liberty on the front of it.
[01:12:28.000 --> 01:12:32.000]  It's hosted on loc.gov, and that lays out a ton of detail.
[01:12:32.000 --> 01:12:37.000]  It talks about how, it cites how con plan 3502 is the replacement
[01:12:37.000 --> 01:12:41.000]  for the old plan called Garden Plot, which was created in the 60s
[01:12:41.000 --> 01:12:44.000]  after the Kerner Commission reported on riots in the United States.
[01:12:44.000 --> 01:12:46.000]  And really it's a re-issuance of Rex 84.
[01:12:46.000 --> 01:12:51.000]  Yeah, so Rex 84 was another run-through of the Garden Plot type plan
[01:12:51.000 --> 01:12:55.000]  in the same way that a national special security event kind of run-through of 3502.
[01:12:55.000 --> 01:12:57.000]  Exactly, here's the difference though.
[01:12:57.000 --> 01:13:00.000]  I would guess, and you've done deep research on this as well,
[01:13:00.000 --> 01:13:03.000]  in fact, in some cases more than I, so give me your take on it.
[01:13:03.000 --> 01:13:09.000]  I would conservatively say there's probably 50 times the funding and actual training
[01:13:09.000 --> 01:13:11.000]  now than there was then.
[01:13:11.000 --> 01:13:15.000]  Everything looks like they're firing up the engines, they got the lights on.
[01:13:15.000 --> 01:13:18.000]  I mean, before it was little documents and Congress freaked out.
[01:13:18.000 --> 01:13:20.000]  Now, this is everywhere.
[01:13:20.000 --> 01:13:25.000]  Right, I want to point out there's another level that's developed outside the Pentagon as well.
[01:13:25.000 --> 01:13:30.000]  Inside Department of Homeland Security, ICE, Immigrations and Customs Enforcement
[01:13:30.000 --> 01:13:33.000]  has developed a new agency that they've retitled
[01:13:33.000 --> 01:13:36.000]  Homeland Security Investigations in the last few months,
[01:13:36.000 --> 01:13:40.000]  and this used to be called the ICE-OI Office of Investigations.
[01:13:40.000 --> 01:13:44.000]  So if you've seen these pictures of giant trucks being moved around
[01:13:44.000 --> 01:13:47.000]  that look like, I think they're called MRAPs,
[01:13:47.000 --> 01:13:50.000]  they're basically, they are military trucks adapted for domestic use,
[01:13:50.000 --> 01:13:54.000]  and they're enormous, and they're distributing these across the country.
[01:13:54.000 --> 01:13:58.000]  So these HSI units are being pretty much run out of the same offices
[01:13:58.000 --> 01:14:02.000]  as other Homeland Security Customs Enforcement offices.
[01:14:02.000 --> 01:14:06.000]  But do you agree with me that this is 50 times what it was in the 80s?
[01:14:06.000 --> 01:14:09.000]  I mean, they're going operational, is my point.
[01:14:09.000 --> 01:14:14.000]  Yeah, yeah, but I'm just saying, like, there are entire levels being built out on this.
[01:14:14.000 --> 01:14:19.000]  I mean, I just wrote up a quick blog post on this Civil Disturbance Operations document,
[01:14:19.000 --> 01:14:21.000]  which was found by publicintelligence.net.
[01:14:21.000 --> 01:14:23.000]  They do a great job, I really support their work.
[01:14:23.000 --> 01:14:26.000]  But we see more and more of these things being added up really quickly.
[01:14:26.000 --> 01:14:30.000]  And this new ICE-HSI Homeland Security Investigations,
[01:14:30.000 --> 01:14:32.000]  they're getting their hands in everything.
[01:14:32.000 --> 01:14:36.000]  And one article I found said that they were the descendants of the cocaine cowboys of the 1980s,
[01:14:36.000 --> 01:14:40.000]  the SWAT teams that were tight with George Bush and the CIA stuff going on.
[01:14:40.000 --> 01:14:45.000]  So, you know, it just, we find like, and I was the first person to kind of like point out
[01:14:45.000 --> 01:14:51.000]  this new HSI agency in a blog post and sort of satirize the sort of silliness that they have going on,
[01:14:51.000 --> 01:14:56.000]  like literally landing black helicopters, you know, exercise at the Super Bowl, you know, and stuff like that.
[01:14:56.000 --> 01:14:59.000]  So, they're building up more and more of these different bureaucracies.
[01:14:59.000 --> 01:15:04.000]  But if we can get a sense of them, if we can get people to kind of track in on what these things are doing,
[01:15:04.000 --> 01:15:10.000]  going through primary source documents that are coming out quite a lot.
[01:15:10.000 --> 01:15:14.000]  Also, you know, I want to point out too, we need people to parse through document dumps.
[01:15:14.000 --> 01:15:16.000]  That's one thing that needs to happen.
[01:15:16.000 --> 01:15:22.000]  There's a good project called Echelon 2 with Barrett Brown that's looked at all these sort of data dumps
[01:15:22.000 --> 01:15:25.000]  that have come out of, you know, through Anonymous and things like that.
[01:15:25.000 --> 01:15:30.000]  And then there's another one, a group that's mainly based in Europe called Telecomics.
[01:15:30.000 --> 01:15:31.000]  Yes.
[01:15:31.000 --> 01:15:33.000]  We've got to go to break. Stay there.
[01:15:33.000 --> 01:15:36.000]  I'm going to come back and try to give you the floor for that final segment and get you back during the week
[01:15:36.000 --> 01:15:38.000]  because your work is so important.
[01:15:38.000 --> 01:15:43.000]  But what you're saying is it's not just Dan Fide, it's not just Alex Jones, it's not just the Electronic Frontier Foundation.
[01:15:43.000 --> 01:15:50.000]  This stuff's everywhere and the globalists are hiding this military buildup against us under hundreds of different configurations.
[01:15:50.000 --> 01:15:52.000]  But the point is they're going operational.
[01:15:52.000 --> 01:15:55.000]  This isn't just plans. They're taking over.
[01:15:55.000 --> 01:15:59.000]  They got troops dressed up as police killing people right now.
[01:15:59.000 --> 01:16:01.000]  Let me ask you a question.
[01:16:01.000 --> 01:16:03.000]  What does freedom mean to you?
[01:16:03.000 --> 01:16:06.000]  The freedom to choose, the freedom to vote, the freedom to worship.
[01:16:06.000 --> 01:16:08.000]  How about the freedom to take control of your own future?
[01:16:08.000 --> 01:16:14.000]  My friends at eFood's direct are celebrating freedom this month while helping you take control of your greatest dependency food.
[01:16:14.000 --> 01:16:21.000]  Right now you receive one of their new Patriot Packs free with every $289 you spend on their highly nutritious and great tasting food.
[01:16:21.000 --> 01:16:25.000]  The Patriot Pack is a 30-day supply of eFood's quick fix, easy to store food.
[01:16:25.000 --> 01:16:30.000]  For example, purchase a one-year supply and get five Patriot Packs, which is five months of food free.
[01:16:30.000 --> 01:16:34.000]  Use the extra food for everyday use and save hundreds off your grocery bill.
[01:16:34.000 --> 01:16:39.000]  Give your free Patriot Pack as a gift to a friend or relative, or simply add more food to your long-term supply for free.
[01:16:39.000 --> 01:16:45.000]  Call 800-409-5633 or go to eFoodsDirect.com for slash Alex and get your free Patriot Pack with purchase.
[01:16:45.000 --> 01:16:51.000]  Operators are standing by. Call 800-409-5633 or eFoodsDirect.com for slash Alex.
[01:16:51.000 --> 01:16:55.000]  eFoods is so affordable, the more you store and eat, the more you save.
[01:16:55.000 --> 01:17:00.000]  Go to eFoodsDirect.com for slash Alex or call 800-409-5633 right now.
[01:17:00.000 --> 01:17:07.000]  If you want an American company with American products made by Americans,
[01:17:07.000 --> 01:17:10.000]  here is the Cow Bend Soap Company.
[01:17:10.000 --> 01:17:14.000]  Alex and his staff have used these pure soap products for years.
[01:17:14.000 --> 01:17:21.000]  These all-natural soaps are made from the highest quality vegetable and coconut oils that are earth-friendly and safe.
[01:17:21.000 --> 01:17:29.000]  See them on the web at 5starsoap.com or call 800-340-7091 for a free catalog
[01:17:29.000 --> 01:17:35.000]  Buy the one to two month sample package and enjoy soaps that are twice as good as what you're using now.
[01:17:35.000 --> 01:17:40.000]  Or save big with a one to two year supply of soaps for all your cleaning needs.
[01:17:40.000 --> 01:17:47.000]  This is an amazing deal. You can save thousands of dollars and you will love the way real soap makes you feel.
[01:17:47.000 --> 01:18:00.000]  See them on the web at 5starsoap.com or call 800-340-7091 for a free catalog.
[01:18:17.000 --> 01:18:22.000]  These filters are silver and pregnated to prevent bacterial growth. There's no priming required.
[01:18:22.000 --> 01:18:28.000]  It's NSF-42 certified. Optional fluoride filters can reduce fluoride up to 95%.
[01:18:28.000 --> 01:18:31.000]  Easy to set up and use. Doesn't require electricity.
[01:18:31.000 --> 01:18:34.000]  Purify water from lake streams, ponds and wells.
[01:18:34.000 --> 01:18:37.000]  This filter system leaves in beneficial minerals which is key.
[01:18:37.000 --> 01:18:41.000]  Save money by not buying bottled water and avoid BPA that leaches from the plastic.
[01:18:41.000 --> 01:18:44.000]  Pro pure is the best gravity-fed filter out there.
[01:18:44.000 --> 01:18:49.000]  It's what my family uses. Infowars.com already has the lowest price on Pro Pure.
[01:18:49.000 --> 01:18:55.000]  But if you add the promo code WATER at checkout, you get an additional 10% off at Infowars.com.
[01:18:55.000 --> 01:19:22.000]  You can also call to order 888-253-3139.
[01:19:22.000 --> 01:19:29.000]  They call it a survival seed bank and it can produce an endless supply of nutrient-dense food for you and your family.
[01:19:29.000 --> 01:19:33.000]  And here's the best part. These seeds have not been genetically modified in any way.
[01:19:33.000 --> 01:19:37.000]  And you actually get enough seeds to plant a full acre crisis garden.
[01:19:37.000 --> 01:19:40.000]  So visit them today at survivalseedbank.com.
[01:19:40.000 --> 01:19:47.000]  That's survivalseedbank.com or give them a call at 877-327-0365.
[01:19:47.000 --> 01:19:56.000]  That's 877-327-0365. Remember, in a real crisis, non-hybrid seeds are the ultimate barter item.
[01:19:56.000 --> 01:20:01.000]  This is Alex Jones for survivalseedbank.com.
[01:20:01.000 --> 01:20:08.000]  Coast to coast, direct from Austin. You're listening to the Alex Jones Broadcasting Network.
[01:20:08.000 --> 01:20:22.000]  Alright, we've got a special report I did on where did humanity come from? What is our prime directive?
[01:20:22.000 --> 01:20:31.000]  And do people care that we've got a group of social engineers in control directing human development?
[01:20:31.000 --> 01:20:38.000]  That's a fact. That's going on. Bill Gates is putting billions into a program.
[01:20:38.000 --> 01:20:44.000]  Here it is off a major university site for genetically engineered humans.
[01:20:44.000 --> 01:20:47.000]  These are the debates that are happening.
[01:20:47.000 --> 01:20:50.000]  And I know your preacher just says, oh, it's the end of the world. Don't worry about it.
[01:20:50.000 --> 01:20:55.000]  We're going to discuss it here. So powerful info coming up in the final two segments.
[01:20:55.000 --> 01:21:01.000]  Dan Schradt, I'm going to get you back up for a full hour on the weekday show that's noon to 3pm Eastern.
[01:21:01.000 --> 01:21:04.000]  But we've got about 10 minutes right now in this segment.
[01:21:04.000 --> 01:21:07.000]  We've got a bunch of documents for people watching on PrismPlanet.tv.
[01:21:07.000 --> 01:21:12.000]  Radio listeners can go there tomorrow. We'll have the video of this radio interview posted so people can see it.
[01:21:12.000 --> 01:21:22.000]  But you've got the floor. Finish your points about this quickening, this acceleration as the iceberg of shadow government emerges to the surface.
[01:21:22.000 --> 01:21:30.000]  Yeah, I mean, I think overall the trend that I've seen accelerating is that essentially the war has been kind of coming back home.
[01:21:30.000 --> 01:21:37.000]  Military contract technology is now being resold using Homeland Security as the big label for it.
[01:21:37.000 --> 01:21:41.000]  And there's a structure of grant programs that everybody should check out.
[01:21:41.000 --> 01:21:47.000]  Something called the Department of Justice Bureau of Justice Assistance assigns a ton of grants.
[01:21:47.000 --> 01:21:53.000]  And then that's like one of the major funding sources because local governments can't really afford a lot of this silly police state technology,
[01:21:53.000 --> 01:21:56.000]  like the big truck that Berkeley got, for example.
[01:21:56.000 --> 01:22:03.000]  I believe that came through something called the Department of Homeland Security Urban Areas Security Initiative, or UASI.
[01:22:03.000 --> 01:22:10.000]  That's another major one. We see states like Oklahoma, for example, getting really big into drone use.
[01:22:10.000 --> 01:22:19.000]  I was just looking, I think the domain is USA-OK.org. It's like an unmanned aerial vehicle like promotion association or something.
[01:22:19.000 --> 01:22:25.000]  So they're just trying to build out this thing as quickly as they can, not just the United States, but all over the world.
[01:22:25.000 --> 01:22:29.000]  It's privatized and the invasion of everybody's privacy is privatized.
[01:22:29.000 --> 01:22:36.000]  The coercion of people, you know, whether it's private prisons or privatized, you know, ankle bracelets and stuff.
[01:22:36.000 --> 01:22:40.000]  We buy our politicians and then force us, and you keep calling it trucks.
[01:22:40.000 --> 01:22:46.000]  These are giant armored megatanks out of a science fiction movie with weapons all over them.
[01:22:46.000 --> 01:22:52.000]  Yeah, the ICE Homeland Security Investigations Department is getting these enormous trucks as well.
[01:22:52.000 --> 01:22:59.000]  And another thing, I just, the last thing I was mentioning, there's a couple of good wikis out there that I really think are really good.
[01:22:59.000 --> 01:23:06.000]  One of them is the Echelon II wiki with the Barrett Brown and the kind of anonymous researcher people.
[01:23:06.000 --> 01:23:11.000]  The other one is called Telecomics with an X, B-S-R-E.
[01:23:11.000 --> 01:23:20.000]  And they're doing, sort of compiling all of these different communications and surveillance technologies that are, you know, used in countries like Libya and Syria.
[01:23:20.000 --> 01:23:32.000]  So that big Western contractors, you know, install police state technology in smaller cities to create what I think an expert said to James Bamford was the turnkey totalitarian state.
