[00:00.000 --> 00:27.000]  Infowars, tomorrow's news, today.
[02:03:40.280 --> 02:03:45.720]  back to life and they were you know all you had to do no matter what they had to take force to
[02:03:45.720 --> 02:03:53.160]  take the azt force to take the remdesivir how do you heal it nitric oxide boost mcbd products
[02:03:53.160 --> 02:03:58.760]  turmeric everything you're showing there just feed your immune system we've been poisoned
[02:03:58.760 --> 02:04:05.560]  with genetically modified organisms all the food is poisoned all the gmo is poisoned how simple
[02:04:05.560 --> 02:04:13.240]  it is it to stop buying poison start buying this stuff give us a year give you a year and just
[02:04:14.040 --> 02:04:17.720]  we're out of time you've got to come back soon we got to do a commercial free interview soon
[02:04:17.720 --> 02:04:21.880]  they can find your books your films your incredible work your podcast everything it's a real
[02:04:21.880 --> 02:04:27.400]  dr judy dot com and i know it's an audience you're awake share her link to everybody
[02:04:27.400 --> 02:04:33.000]  that's how we defeat the global stock 20 second closing comment yeah that's it here we have our
[02:04:33.000 --> 02:04:38.600]  freedom again love wins god wins thank you for everything you've stood there for the last 30
[02:04:38.600 --> 02:04:44.200]  or 40 years and probably as long as i have so thank you for never giving up on us and we won't
[02:04:44.200 --> 02:04:52.680]  ever give up on you all right the real dr judy dot com one word the real dot com check it book
[02:04:52.680 --> 02:05:00.120]  market share it dr judy a mikovitz on twitter god bless you thank you so much the most banned
[02:05:00.120 --> 02:05:12.040]  man in america alex jones i want you all to know something alex jones was right alex is right
[02:05:12.040 --> 02:05:17.800]  about far more than is wrong alex has been right on for over a decade i don't care how
[02:05:17.800 --> 02:05:25.000]  you slice it dice it flip it up or rub it down alex jones was right think about how frustrated we
[02:05:25.000 --> 02:05:29.480]  are if you've been awake for a year or two imagine being like an alex jones or those guys who've
[02:05:29.480 --> 02:05:35.960]  been awake for like decades alex jones called this years ago years ago alex jones never bought the
[02:05:35.960 --> 02:05:43.080]  russia hoax not for a second you are one of the great thinkers of this you are a martyr to the
[02:05:43.080 --> 02:05:48.760]  first amendment the government fears alex jones that's why the globalists hate me
[02:05:48.760 --> 02:05:59.000]  is because i'm exposing their corporate worldwide tyranny
[02:05:59.000 --> 02:06:14.440]  crashing through the lies and disinformation it's alex jones
[02:06:20.040 --> 02:06:23.480]  all right i really have wanted to get this lady on last few months
[02:06:23.480 --> 02:06:31.560]  but she doesn't want to get into and i understand why what what happened to diamond
[02:06:32.440 --> 02:06:36.360]  but we really appreciate her continuing on the fight for freedom and liberty and
[02:06:36.360 --> 02:06:40.040]  exposing the censorship of the control and we see it all coming out now with the congressional
[02:06:40.040 --> 02:06:45.560]  earrings and the gain of function being exposed with Fauci and so much more so total vindication
[02:06:46.600 --> 02:06:52.040]  for silk of diamond and silk can find her on twitter at diamond and silk and on the website
[02:06:52.040 --> 02:06:57.480]  diamondandsilk.com and on frankspeech.com they have their own or she has her own great show
[02:06:57.480 --> 02:07:02.360]  that she continues on and i wanted to get her on and cover the waterfront you know i'm not
[02:07:02.360 --> 02:07:08.360]  going to get into your co-host and and the sad you know passing but i just want to say she's
[02:07:08.360 --> 02:07:13.480]  an amazing lady she lives on through you and you know your family and everything else and we love
[02:07:13.480 --> 02:07:18.680]  you and i just feel bad that i was on vacation the one time i got to get on your show and i had
[02:07:18.680 --> 02:07:24.760]  technical problems i apologize i apologize to that uh but silk you look great it's good to have you
[02:07:24.760 --> 02:07:30.520]  here thank you no worries i don't have a problem getting into what happened to diamond uh with
[02:07:30.520 --> 02:07:36.840]  you i would prefer to explore it with you instead of with these mainstream mainstream networks because
[02:07:36.840 --> 02:07:44.120]  a lot of times uh the networks wants to censor you and censor what you can say but with your show
[02:07:44.120 --> 02:07:50.760]  i can tell the naked nasty low down gutter written truth without being censored so i don't have a
[02:07:50.760 --> 02:07:58.440]  problem discussing what happened to diamond well i i misread what my my producer wrote okay absolutely
[02:07:58.440 --> 02:08:02.920]  well i'm i'm glad because people really want to know about that do you want to tackle that right
[02:08:02.920 --> 02:08:08.360]  now or do you want to get in all of the big certainly we can go right into it you know i
[02:08:08.360 --> 02:08:14.440]  want you got the floor let's talk about this beautiful lady you know your your beautiful
[02:08:14.440 --> 02:08:21.080]  family and what happened well i want to first start off by saying that it doesn't matter if
[02:08:21.080 --> 02:08:27.320]  you're vats or not vats they have is something called shedding that's going on out there from
[02:08:27.320 --> 02:08:34.200]  the vaccinated and this is based on scientific studies on doctors on the different research
[02:08:34.200 --> 02:08:39.960]  that i've done uh with interviewing different individuals that's how we know exactly what's
[02:08:39.960 --> 02:08:47.160]  going on in our country how our own government is involved and uh that's the shameful thing that
[02:08:47.160 --> 02:08:55.800]  we're basically being killed and poisoned from within um diamond was not vast she was not that
[02:08:55.800 --> 02:09:03.800]  but her body mimicked uh all of the adverse effects from a person that's been shedded on
[02:09:03.800 --> 02:09:12.360]  from a vaccinated individual um you all saw her from neck up i saw her from neck down and how her
[02:09:12.360 --> 02:09:21.800]  body was riddled with blood clot um i know that on the death certificate it states that the immediate
[02:09:21.800 --> 02:09:31.640]  cause of death is unknown but it also have a place on the death certificate where it asks what was the
[02:09:31.640 --> 02:09:42.520]  last uh known uh disease or uh thing that she was being treated for and her doctor lied and put
[02:09:42.520 --> 02:09:49.560]  something about uh hypertension heart disease um after going through my sister's medical records
[02:09:49.560 --> 02:09:56.440]  i do not show where she was being treated for heart disease uh even in the uh doctors knows
[02:09:56.440 --> 02:10:02.920]  i do not show where they even put anything about heart disease my sister was being treated
[02:10:02.920 --> 02:10:11.160]  from thrombosis uh from uh pulmonary embolism from blood clots and she had the type of blood
[02:10:11.160 --> 02:10:20.040]  clots that would not go away with doctor medicines such as aliquus warfarin temperan uh levinas for
[02:10:20.040 --> 02:10:27.640]  the last 10 months of her life she battled with blood clots now let's keep in mind that over 10
[02:10:27.640 --> 02:10:36.200]  years ago she did have an issue with blood clots but it went away with the regular medicines uh
[02:10:36.200 --> 02:10:42.200]  she didn't have she wasn't bothered with blood clots for a whole four 10 years up until 10 months
[02:10:42.200 --> 02:10:50.760]  before she passed away wow and and and we know that the covet itself's a bioweapon that creates
[02:10:50.760 --> 02:10:56.680]  blood clots and the shot can shed and do it wow that's incredible information and it's it's it's
[02:10:56.680 --> 02:11:02.920]  it's just so it's just a beautiful person yeah and see i what i really hate al is is the fact that
[02:11:02.920 --> 02:11:10.600]  that the media love to hop on a story like a puppy hopping on a pillow and they hop on it and they
[02:11:10.600 --> 02:11:15.800]  spread these lies instead of coming and getting it from my mouth or waiting until i decide to speak
[02:11:15.800 --> 02:11:21.240]  out about it i was there with my sister i was there looking at the scans i was there looking at the
[02:11:21.240 --> 02:11:29.160]  blood clots i was there in the room i was there uh when she took her last breath okay so i know
[02:11:29.160 --> 02:11:33.560]  what happened and that's why i said you can't call me a conspiracy theorist because i know
[02:11:33.560 --> 02:11:41.240]  how it happened when it happened and what happened i was there when it did all go down now before my
[02:11:41.240 --> 02:11:49.320]  sister passed about 10 minutes before she passed she was happy she was not sick okay she was not
[02:11:50.200 --> 02:11:56.520]  feeling any any bad way she was actually happy we was talking about going back out on tour going
[02:11:56.520 --> 02:12:01.080]  back out uh doing our book tour because we didn't get to really do our book tour because of the
[02:12:01.080 --> 02:12:08.440]  scam damage that they put in place trying to lock people down in their homes and so forth so but she
[02:12:08.440 --> 02:12:13.960]  was happy and i stepped out the room for a few minutes when i came back in she was on the phone
[02:12:13.960 --> 02:12:19.480]  talking to my younger sister but she didn't look right and she she she i told her to go ahead and
[02:12:19.480 --> 02:12:24.120]  hang up the phone tell my sister she'll call her right back and when she hung up the phone she
[02:12:24.120 --> 02:12:29.880]  looked at me she said i can't breathe i can't breathe and about five minutes later my sister
[02:12:29.880 --> 02:12:37.800]  was dead we tried to revive her revive her but you know we could not she was she was dead at the age
[02:12:37.800 --> 02:12:46.840]  of 51 years old the sad thing is that we have what's called a republican congress that can shut all
[02:12:46.840 --> 02:12:53.000]  of this boy crap down they can shut it down they have the power to shut it down they have the power
[02:12:53.000 --> 02:12:59.800]  to recall these clock shots but they won't do it okay and then here's another sad thing the same
[02:12:59.800 --> 02:13:08.520]  company that is distributing these clock shots is the same company that are that is the maker of the
[02:13:08.520 --> 02:13:15.080]  medicine used to help the clocks dissolve and i'm like okay something don't feel right here
[02:13:15.720 --> 02:13:22.120]  we are being poisoned i can honestly say that i believe that americans are being poisoned through
[02:13:22.120 --> 02:13:30.280]  the medicines not only through these clock shots but also through the medicines as well that individuals
[02:13:30.280 --> 02:13:37.480]  are taking okay because it's not doing what it was designed to do and like it used to do back in the
[02:13:37.480 --> 02:13:45.640]  day now it's like somebody is just profiting profiting off of human beings being sick i'm
[02:13:45.640 --> 02:13:52.520]  looking at the uptick in cancer the uptick in lung cancer kidney kidney disease all of these
[02:13:52.520 --> 02:14:00.760]  different diseases and are the individuals that supposed to be responsible for for the people
[02:14:00.760 --> 02:14:07.400]  our elected officials are doing absolutely nothing but sitting there watching america
[02:14:07.400 --> 02:14:13.000]  died that before you said that i don't mean to interrupt so before you're going to say that i
[02:14:13.000 --> 02:14:17.720]  would say this is not anecdotal this is not your opinion what happened your sister we have we have
[02:14:17.720 --> 02:14:23.880]  a 26 increase globally in death after the shots began and we have studies from foyer maderna admitting
[02:14:23.880 --> 02:14:29.640]  its sheds and i know it almost killed members of my family it's killed my friends and i know it's real
[02:14:29.640 --> 02:14:33.960]  and i and i know i didn't take the shot and it made me sicker than i ever been and i'm tough
[02:14:33.960 --> 02:14:39.080]  exactly this is some and i've got family that didn't take the shot that's got blood clots i got friends
[02:14:39.080 --> 02:14:45.480]  that got them nobody had this until now we can look around this we know what's going on we know
[02:14:45.480 --> 02:14:52.280]  what's going on and you cannot call me a conspiracy theorist on this i've done my research i've talked
[02:14:52.280 --> 02:14:57.240]  to the appropriate individuals my sister did not have a autopsy done because she didn't want to have
[02:14:57.240 --> 02:15:04.040]  an autopsy done we already talked about if she should should pass what she wanted okay i did
[02:15:04.040 --> 02:15:09.400]  what she wanted but there was no reason to have an autopsy done because we have to scan we have
[02:15:09.400 --> 02:15:15.560]  her medical records we know everything that she went through her body went through it's written
[02:15:15.560 --> 02:15:20.760]  there clear as day in her medical records all right still stay there we got 45 minutes left
[02:15:20.760 --> 02:15:24.280]  please stay there you're beautiful i wanted this i'm so glad you want to put this on record i
[02:15:24.280 --> 02:15:27.880]  misunderstood what my producer said i missed her but she said you said you wanted to get into it
[02:15:27.880 --> 02:15:31.560]  i know you hadn't wanted to get into it so i'm glad you want to get into it because this is so
[02:15:31.560 --> 02:15:36.040]  important we'll come right back did i mention the right websites for folks to follow as you
[02:15:36.040 --> 02:15:41.640]  continue your ongoing frank speech tv show you're doing diamondsandsilk.com twitter diamond and silk
[02:15:41.640 --> 02:15:48.280]  all that's good yes all of that is good it's always diamond and silk baby all right stay right
[02:15:48.280 --> 02:15:52.760]  there silk wow they got a tiger by the tail folks we're right back
[02:15:52.760 --> 02:16:03.400]  i'm a huge believer in information i watch info wars every day and follow out shows closely you
[02:16:03.400 --> 02:16:08.040]  know why he can put you ahead of the curve and he's been demonized as a conspiracy theorist
[02:16:08.920 --> 02:16:13.480]  think about how frustrated we are if you've been awake for a year or two imagine being like an
[02:16:13.480 --> 02:16:19.400]  alex jones or those guys who've been awake for like decades alex has been right on
[02:16:19.400 --> 02:16:27.240]  court over a decade this is reality it's just pancake proof is stranger than fiction the revolution
[02:16:27.240 --> 02:16:31.080]  of peaceful information is coming and when it comes time you people are going to be brought to
[02:16:31.080 --> 02:16:36.360]  punishment you're lying to the public it's disgusting the media continues to misrepresent
[02:16:36.360 --> 02:16:42.520]  what i've said he may be america's best known conspiracy theorist alex jones has the largest
[02:16:42.520 --> 02:16:48.120]  audience in the country bigger than any of the networks the biggest megaphone in the country
[02:16:48.120 --> 02:16:51.480]  we're gonna get fired up about the real things the things that matter
[02:16:56.040 --> 02:17:00.440]  burn in hell new world order every time i talk to you you're either like on the border
[02:17:00.440 --> 02:17:05.240]  exposing the cartels in like coming under fire or you're on the streets of some american city
[02:17:05.240 --> 02:17:09.560]  hanging out with drug addicts and criminals and now you've gone to ground zero of a massive
[02:17:09.560 --> 02:17:13.560]  chemical spill are you addicted to the danger savannah have you ever considered that for a
[02:17:13.560 --> 02:17:19.000]  second now i'm addicted to helping my fellow americans i'm addicted to spreading the truth and
[02:17:19.000 --> 02:17:23.400]  again i you know i have info words to thank for that looking back on the day i was able to ask
[02:17:23.400 --> 02:17:28.840]  president donald trump two questions i was so grateful because you know i truly was classically
[02:17:28.840 --> 02:17:34.600]  trained under alex jones and under the info words team i really do credit that as to why i'm able to
[02:17:34.600 --> 02:17:40.440]  you know get these types of clips because alex's whole mentality was you know go where the story is
[02:17:40.440 --> 02:17:45.720]  go where the mainstream media refuses to so it's not that i'm addicted to the insanity i'm just
[02:17:45.720 --> 02:17:50.440]  addicted to telling the truth and helping the american people and i really do credit alex for
[02:17:50.440 --> 02:17:59.560]  you know really instilling that within the early on in my career there is a war for the future
[02:17:59.560 --> 02:18:04.920]  happening right now there is a war that will control my destiny your destiny our children's
[02:18:04.920 --> 02:18:10.760]  destiny and that war is something that we can win but it takes dedication it takes commitment
[02:18:10.760 --> 02:18:15.880]  that's why i ask listeners respectfully to go to info war store dot com and buy great products
[02:18:15.880 --> 02:18:22.360]  that will enrich and power your life while keeping us on air at the very same time info
[02:18:22.360 --> 02:18:27.720]  war store dot com to get a signed or unsigned copy of my book the great reset war for the world
[02:18:27.720 --> 02:18:34.040]  ultimate bone broth back at stock nitric boost of the amazing cbd oil we have that's the highest
[02:18:34.040 --> 02:18:40.120]  quality you're going to find anywhere at more than half off it's all available at infowarstore.com
[02:18:40.120 --> 02:18:43.880]  some of the very best products and a lot of you have never shopped at info war store you've been
[02:18:43.880 --> 02:18:48.120]  watching for years you've been listening for years but you've never taken the step to go to info
[02:18:48.120 --> 02:18:53.560]  war store these are great products that really work and are amazing plus to keep us on air so again
[02:18:53.560 --> 02:18:59.560]  please take action go to infowarstore.com today and i thank you ladies and gentlemen info wars
[02:18:59.560 --> 02:19:04.520]  has proven itself the last 28 years to be over the globalist target and having the biggest
[02:19:04.520 --> 02:19:08.920]  effect out there against those tyrants and we fund our operation with viewers and listeners
[02:19:08.920 --> 02:19:13.400]  support while selling you great products at the same time so i want to thank all the viewers
[02:19:13.400 --> 02:19:17.800]  and listeners of support to some of the years by spreading the word praying for the broadcast
[02:19:17.800 --> 02:19:21.720]  and buying product but i really want to encourage those of you that have been on the fence have
[02:19:21.720 --> 02:19:27.560]  never actually gone to info war store dot com to go there and get the great books and films and
[02:19:27.560 --> 02:19:33.000]  supplements and survival gear that's there that won't just empower you and enrich your life but
[02:19:33.000 --> 02:19:38.120]  again will keep this broadcast transmitting so whether it's real red pill plus or super high
[02:19:38.120 --> 02:19:44.120]  quality cbd oil or the 50% off or a great physio magnesium product or whether it's down and out
[02:19:44.120 --> 02:19:49.080]  our rate sleep phase is back in stock it's all there our tumor 95 per six humanoid strongest
[02:19:49.080 --> 02:19:54.360]  out there tumor 95 it's all available at info war store dot com and it keeps it on the air so make
[02:19:54.360 --> 02:20:01.080]  the decision to enrich your life keep us on air info war store dot com leading a frontal assault
[02:20:01.080 --> 02:20:18.040]  on the lies of the new world order it's alex jones and silk joins us of diamond and silk
[02:20:18.840 --> 02:20:23.880]  she is on fire and uh we just want to continue on so you've got the floor i don't mean to
[02:20:23.880 --> 02:20:29.640]  interrupt you with that break please continue certainly i just want to say that america americans
[02:20:29.640 --> 02:20:37.080]  are being poisoned today and even down to this 5g technology turning our country into a magnetic field
[02:20:37.080 --> 02:20:44.520]  so that they can overpower us to take over our way of living we can see it clear as day
[02:20:45.080 --> 02:20:51.240]  diamond and silk was the first one on top of this back in 2020 when this plant scammed them it all
[02:20:51.240 --> 02:20:55.960]  went down what they tried to do was silence us and sense the earth and that's because we were
[02:20:55.960 --> 02:21:01.880]  over target we knew it was a scam because it didn't make sense they didn't shut down the country for
[02:21:01.880 --> 02:21:08.120]  the flu they didn't shut down the country for ebola they didn't shut down a country for hiv
[02:21:08.840 --> 02:21:16.760]  but they shut down a country for this bio-engineered weapon this is a bio-engineered weapon this so-called
[02:21:16.760 --> 02:21:24.600]  virus this thing they call a virus is not of a natural occurrence this was made in a lab okay
[02:21:24.600 --> 02:21:30.360]  and if it's made in a lab and it can be patent because you can't patent something unless it's
[02:21:31.080 --> 02:21:36.840]  that's of a natural occurrence you can't patent that you can only patent stuff that's engineered
[02:21:36.840 --> 02:21:46.120]  all right so this weapon bio-engineered weapon was created in a lab for what for what and now
[02:21:46.120 --> 02:21:52.680]  they want to say well was it deliberately uh did they deliberately do this and my own heart
[02:21:52.680 --> 02:22:00.520]  or heart in my own opinion I believe they did do it because whenever it was released they tried to
[02:22:00.520 --> 02:22:07.640]  hide the fact about it being released they wanted to to to make us think that this is just an
[02:22:07.640 --> 02:22:14.280]  accident this was just by accident well some things don't make sense to me it really doesn't make sense
[02:22:14.280 --> 02:22:21.320]  to me even with china buying all of the the the pp uh e and then turning around reselling it back
[02:22:21.320 --> 02:22:28.760]  to america I mean they already knew back in january of 2020 about this thing what was going down
[02:22:28.760 --> 02:22:36.200]  and I believe that this actually was released back in 2019 I really truly believe that um the science
[02:22:36.200 --> 02:22:40.120]  is coming out of the year right how do you how do you deal because I think you're a loving person
[02:22:40.120 --> 02:22:43.960]  and so is your sister who's alive and having today you're a great family how do you deal with the
[02:22:43.960 --> 02:22:49.240]  anger because just listen to this how many friends they heard how many people I lost it makes me so
[02:22:49.240 --> 02:22:54.360]  angry and I want to be brought to justice not because I'm a vengeful person so they can't keep
[02:22:54.360 --> 02:23:03.320]  doing this the way I deal with it is continue to talk diamond brought the fire silk is stoking
[02:23:03.320 --> 02:23:09.160]  the flames and my plan is to burn down this whole corrupt system by continuing to talk about it
[02:23:09.160 --> 02:23:16.360]  call these bastards out from the gate I don't care what they can do whatever to me I don't care
[02:23:16.360 --> 02:23:22.760]  but as long as god gives me breath I'm going to continue to carry the torch that my sister the
[02:23:22.760 --> 02:23:30.040]  heel that my sister died on was to save america I'm picking up that torch and I am working hard
[02:23:30.040 --> 02:23:37.480]  day after day to save america I'm bringing on gas okay on the diamond and silk chitchat live show
[02:23:37.480 --> 02:23:45.160]  I'm bringing on gas that can solidify and verify the very things that my sister and I was even
[02:23:45.160 --> 02:23:50.280]  talking about thinking about and and what they're doing is very fine that what we was talking about
[02:23:50.280 --> 02:23:57.640]  and thinking about is true so that's how our channel my anger yes my heart is broken yes it
[02:23:57.640 --> 02:24:04.520]  hurts but you know what if I can save somebody if I can touch somebody they can hear my sister's
[02:24:04.520 --> 02:24:10.920]  story and save themselves and guess what her death won't be in vain it would not be in vain and as
[02:24:10.920 --> 02:24:16.680]  long as I'm alive I'm gonna make sure that is not in vain we're going to keep talking and spreading
[02:24:16.680 --> 02:24:22.760]  the truth the naked nasty low down gutter written truth I don't care how you slice it or dice it
[02:24:22.760 --> 02:24:30.760]  we're going to continue to spread and tell the truth absolutely I want to get into any other
[02:24:30.760 --> 02:24:34.680]  issues with the poison shot and how that's happening we're talking about them trying to arrest president
[02:24:34.680 --> 02:24:39.240]  trump what's happening in the world the awakening the weaponization hearings they had two weeks ago
[02:24:39.960 --> 02:24:44.840]  the head of the cdc admitting it was a weapon I mean this is an incredible moment that we're now
[02:24:44.840 --> 02:24:52.360]  learning what what we researched what we thought was true is true it's just wild it's very well
[02:24:52.920 --> 02:24:56.360]  but the fact you know when it comes down to president donald day trump they just trying
[02:24:56.360 --> 02:25:02.600]  to make an example out of him they just want for the next person with balls big enough to
[02:25:02.600 --> 02:25:07.080]  go against this cabal they want you to know that this is what we're going to do to you we're
[02:25:07.080 --> 02:25:12.280]  going to prosecute you we're going to persecute you we're going to keep investigating you it's
[02:25:12.280 --> 02:25:17.480]  and they don't want nobody to be able to come up against their corrupt system they know president
[02:25:17.480 --> 02:25:25.480]  trump is not afraid to go toe to toe against the status quo he's not afraid to call out the obvious
[02:25:25.480 --> 02:25:31.640]  they always say okay trump yeah he's rough around the edges but what I tell people is we need those
[02:25:31.640 --> 02:25:39.160]  rough edges to cut through all of the bull crap that's going on up there on the hill in government
[02:25:39.160 --> 02:25:45.880]  okay because see our wealth is being stolen from us okay and people don't want to talk about it
[02:25:45.880 --> 02:25:52.920]  our way of living is being stolen from us we have been infiltrated here in america and they
[02:25:52.920 --> 02:26:00.040]  don't want to talk about it shame on our media shame on our left wing media shame on our right
[02:26:00.040 --> 02:26:06.360]  wing media shame on you now we have to go through the underground media just to get the truth because
[02:26:06.360 --> 02:26:11.880]  see as far as i'm concerned they're all balked and paid for and one thing about diamond and silk
[02:26:11.880 --> 02:26:19.000]  we refuse to allow you to pay us to tell people lie that's why we are no longer on the mainstream
[02:26:19.000 --> 02:26:26.440]  network okay because we refuse to tell lies we refuse to sugarcoat the truth we refuse to tell
[02:26:26.440 --> 02:26:32.600]  half truth okay if we couldn't tell the whole truth and nothing but the naked truth then
[02:26:33.240 --> 02:26:38.760]  what no sense of us being there you could not pay us the millions of dollars to sit there and tell
[02:26:38.760 --> 02:26:44.440]  lies so that's why we would know we just got away from that that's why I refuse to do any
[02:26:44.440 --> 02:26:51.240]  interviews with the mainstream networks because what they want to do is take and and capitalize
[02:26:51.240 --> 02:26:59.080]  over the death of my sister for rating i'm not for that i'm about telling the truth what what's
[02:26:59.080 --> 02:27:08.280]  happening here what's going on here in our country and shame on our elected officials the republican
[02:27:08.280 --> 02:27:16.200]  electorate of elected officials shame on you for having the opportunity to shut this crap down
[02:27:16.200 --> 02:27:21.800]  but what you're doing you're going right along with the democrats and see what i look at democrat
[02:27:21.800 --> 02:27:29.320]  and republicans they're one in the same 130 bird with two corrupt wings both sides are corrupt
[02:27:31.240 --> 02:27:35.720]  i totally agree but with the republican party we see a populist movement
[02:27:35.720 --> 02:27:39.480]  to get control of a party that's why they're scared i think the hope is in the republican party
[02:27:39.480 --> 02:27:43.400]  right now but i'd love to see robert f. kennedy jr with the nominates the democrats i would support
[02:27:43.400 --> 02:27:49.560]  him i i'm not a republic or democrat i just want freedom i just want freedom and you know i'm a
[02:27:49.560 --> 02:27:55.800]  trump supporter all the way my sister now was number one day one with president donald j trump
[02:27:55.800 --> 02:28:00.600]  one thing about president donald j trump he knows where the rats are at he knows where the
[02:28:00.600 --> 02:28:06.440]  roaches are at all he got to do is go in and flip the light switch that's all he got to do
[02:28:06.440 --> 02:28:11.480]  and those bastards are run he knows where it's all you gotta know and he's not perfect and
[02:28:12.120 --> 02:28:17.000]  i totally agree all you gotta know that no i agree all you gotta know he's a real deal though
[02:28:17.000 --> 02:28:23.160]  is how much the the bad guys hate him right right he's not perfect but neither is no man
[02:28:23.160 --> 02:28:29.320]  no man is perfect but see i want a president i'm not looking for a priest okay i want a president
[02:28:29.320 --> 02:28:35.080]  i'm not looking for a pastor i need somebody that's not afraid to go on up in there and kick
[02:28:35.080 --> 02:28:41.240]  every last one of those bastards out okay that's what i need president trump was already there
[02:28:41.240 --> 02:28:47.160]  i don't need somebody that's gonna come here try to form a committee so we can do a hearing we we
[02:28:47.160 --> 02:28:52.920]  take and go back and forth and nothing let's talk about that silk you're on fire we'll be right back
[02:28:52.920 --> 02:28:59.480]  you're amazing stay with us it's good red radio good important the fight against the new world order
[02:28:59.480 --> 02:29:04.120]  is now the top story in the world the globalist are in deep trouble but they're striking back
[02:29:04.120 --> 02:29:09.480]  with all their deep state operatives to shut down info wars and other truth tellers like
[02:29:09.480 --> 02:29:14.360]  james o' keith tucker carlson account with others so please pray for us now more than ever
[02:29:14.360 --> 02:29:18.280]  spread the word about the broadcast and get great products to keep us on air and fund our
[02:29:18.280 --> 02:29:22.840]  operation while at the same time enriching your life now we've got three new products available
[02:29:22.840 --> 02:29:28.120]  at infowarstore.com and a best-seller back at stock we have the amazing dr jones naturals
[02:29:28.120 --> 02:29:33.560]  turmeric toothpaste that's so much more find out more at infowarstore.com we have the ashwagandarut
[02:29:33.560 --> 02:29:38.360]  pills with black powder extract to accelerate your libido stamina testosterone and we have pure
[02:29:38.360 --> 02:29:43.240]  ashwagandar gummies at infowarstore.com as well these are all the highest quality products the
[02:29:43.240 --> 02:29:48.120]  prebiotic is now finally back at stock they're all there at infowarstore.com so please take
[02:29:48.120 --> 02:29:55.240]  action now enrich your life empower your body and keep us on air please take action now infowarstore.com
[02:29:58.360 --> 02:30:04.360]  right now i'm not talking to the viewers and listeners that have gone to infowarstore.com
[02:30:04.360 --> 02:30:09.000]  and gotten the great products that enrich your life that empower your immune system in your body
[02:30:09.000 --> 02:30:15.240]  and keep us on air i am humbly had in hand talking to the viewers and listeners that have tuned in
[02:30:15.240 --> 02:30:22.200]  many of you for years and never gone to infowarstore.com we know the vast vast vast vast majority of you
[02:30:22.200 --> 02:30:26.680]  never actually go to infowarstore.com and never experience these great products and never find
[02:30:26.680 --> 02:30:31.080]  the operation sure you share a link you share an article you tell folks about the show that's great
[02:30:31.080 --> 02:30:35.480]  and i thank you but we need funds to operate plus we've got really great products that do
[02:30:35.480 --> 02:30:39.880]  amazing things for people like our cbd oil and our fizzy magnesium and our sweetpate and our
[02:30:39.880 --> 02:30:44.520]  nitric oxide and our real red pill plus all of these are really great products they keep us on
[02:30:44.520 --> 02:30:49.640]  air plus you're missing out on these products so get off the bench get in the game step to the plate
[02:30:49.640 --> 02:30:55.480]  and go to infowarstore.com right now and get these great info wars products at infowarstore.com
[02:30:57.640 --> 02:31:03.160]  i'm a huge believer in information i watch info wars every day and follow else shows closely you
[02:31:03.160 --> 02:31:08.920]  know why he can push ahead of the curve and he's been demonized as a conspiracy theorist think
[02:31:08.920 --> 02:31:13.960]  about how frustrated we are if you've been awake for a year or two imagine being like an alex jones
[02:31:13.960 --> 02:31:21.400]  or those guys have been awake for like decades alex has been right on for over a decade this is
[02:31:21.400 --> 02:31:28.520]  reality it just is stranger than fiction the revolution of peaceful information is coming
[02:31:28.520 --> 02:31:32.440]  and when it comes time you people are going to be brought to punishment you're lying to the public
[02:31:32.440 --> 02:31:38.760]  it's disgusting the media continues to misrepresent what i've said he may be america's best known
[02:31:38.760 --> 02:31:45.320]  conspiracy theorist alex jones has the largest audience in the country bigger than any of the
[02:31:45.320 --> 02:31:50.600]  networks the biggest megaphone in the country we're gonna get fired on about the real thing the things
[02:31:50.600 --> 02:32:03.000]  that matter burn in hell new world order info wars tomorrow's news today this is their big move
[02:32:03.800 --> 02:32:07.560]  so yeah you say why doesn't biden address the disasters in the united states
[02:32:07.560 --> 02:32:13.080]  he doesn't care that's not his job he's not the president of the united states he's a puppet
[02:32:13.640 --> 02:32:21.800]  operating for the globalists appetites of the autocrat cannot be appeased they must be opposed
[02:32:22.360 --> 02:32:31.400]  and that's who autocrats only understand one word no no no exactly and that's why we say no to your
[02:32:31.400 --> 02:32:38.600]  vaccines we say no to you shutting down our businesses we say no to you taking our firearms
[02:32:38.600 --> 02:32:43.880]  we say no to you censoring our free speech we say no to you selling us out to the world health
[02:32:43.880 --> 02:32:48.920]  organization we say no to you getting us into world war three you're right we stand against
[02:32:48.920 --> 02:33:01.240]  autocrats like you joe biden and we say no and we say no to your war leading a frontal assault on
[02:33:01.240 --> 02:33:19.080]  the lies of the new world order it's alex jones crashing through the lies and disinformation
[02:33:19.080 --> 02:33:24.360]  it's alex jones coming to you live from the front lines of the info war
[02:33:24.360 --> 02:33:35.000]  you know they say if it bleeds it leaves ladies and gentlemen and i was literally
[02:33:35.640 --> 02:33:42.440]  out there in the hallway congratulating steven krauter on record level views and then i just
[02:33:42.440 --> 02:33:47.480]  said you're back on air so i turned and they got this wood paneling on the walls so i turned
[02:33:47.480 --> 02:33:52.040]  right at the edge of the wall it's okay this nose been broken like 20 times so it's not a big deal
[02:33:52.040 --> 02:33:57.800]  it'll just add to my add to my beauty of my ambiance here but i'm not trying to be dramatic
