[00:00.000 --> 00:07.000]  From his Central Texas Command Center deep behind enemy lines, the Information War continues.
[1:05:23.000 --> 1:05:33.000]  Fall of the Republic identifies the enemies of our nation, the criminal offshore cartel held bent on destroying sovereignty and on its ashes constructing world government.
[1:05:33.000 --> 1:05:40.000]  Tim Geithner, Bernanke, they're arsonists. They're asking for more matches, and the Congress is saying, who do we make the checkout to?
[1:05:40.000 --> 1:05:47.000]  Today seems like nobody does care, and right now in Washington, D.C., we have seen a fall of the Republic.
[1:05:47.000 --> 1:05:59.000]  Get your copy of Fall of the Republic on DVD at infowars.com. We're watching online right now in super high quality at prisonplanet.tv.
[1:05:59.000 --> 1:06:08.000]  The Genesis Communications Radio Network proudly presents The Alex Jones Show, because there's a war on for your mind.
[1:06:08.000 --> 1:06:29.000]  Everything must go. Everything must be taxed. The states are going bankrupt. The government's exploding in size, federally, internationally, locally.
[1:06:29.000 --> 1:06:40.000]  The Associated Press are reporting in the financial bill they passed a month ago that your money market funds, your savings accounts aren't insured by the FDIC.
[1:06:40.000 --> 1:06:46.000]  The FDIC, the Federal Depositors Insurance Corporation, is basically out of money.
[1:06:46.000 --> 1:07:01.000]  $28 trillion has been given to private offshore banks. Iceland was set up by Goldman Sachs. In fact, we have a member of their parliament joining us tomorrow on the weekday show, and they've just decided not to pay it back.
[1:07:01.000 --> 1:07:20.000]  And then, lo and behold, suddenly I have the London Guardian here. Suddenly, lo and behold, they find out, oh, the banks actually have the money now to pay themselves off, and so they hope the government won't now pass a law to not pay back any of the debt, because it's private debt.
[1:07:20.000 --> 1:07:36.000]  Why are you paying taxes for JP Morgan? Why are you paying taxes for their bonuses, for Goldman Sachs, or for Citibank, or for Bank of America, or for Wells Fargo? Why? Because they control the government.
[1:07:36.000 --> 1:07:54.000]  Why are you paying for $200 million bonuses to the former Treasury head, Henry Paulson? Why are you doing this? Why are they taxing your health care in this new bill? Why are they saying five years in prison or a quarter million dollar fine if you don't buy insurance and pay money out of your check to the feds?
[1:07:54.000 --> 1:08:01.000]  Why are they taxing insurance plans that people already own? Why are they then cutting Medicare and Medicaid in the bill?
[1:08:01.000 --> 1:08:07.000]  Why did Obama last year propose making veterans pay for their own health care through insurance?
[1:08:07.000 --> 1:08:19.000]  Again, you pay more and more taxes and you get less and less back, because now the government's got you dependent. Now they've got a noose around your neck. Now they've got you in handcuffs. Now they can have their way with you.
[1:08:19.000 --> 1:08:32.000]  We're continuing with your phone calls on this issue. Coming up, I'll get more into health care and the global outrage against the naked body scanners going into the airports that the London Guardian reports violate child porn laws.
[1:08:32.000 --> 1:08:43.000]  But if they can force you to submit to putting your family through a naked body scanner and having their body recorded naked, then they can get away with anything. Let's talk to Ron in Texas. Ron, you're on the air. Go ahead.
[1:08:43.000 --> 1:08:57.000]  Hey, Alex. First-time caller here. Welcome. Yeah, I want to talk to you about the images that are being shown for this naked body scan, in particular the blonde-haired woman.
[1:08:57.000 --> 1:09:17.000]  Those are stock images. They're not real. That's been an altered Photoshop image. And I think they're being released on purpose. And that purpose may be to set you up for, as you're talking about it, they come out and say, well, no, those are fake images.
[1:09:17.000 --> 1:09:28.000]  Ron, Ron, Ron. Listen, I have the Australian government, the British government, the U.S. government. In fact, I send my stack. I'll dig it out from Friday and cover it for you later.
[1:09:28.000 --> 1:09:41.000]  And I appreciate your call. Send me some info on specifically what you're talking about. Send it to showtipsandinfoowars.com. The government says that for these scans to be accurate, and they tune them, that it has to show the genitalia.
[1:09:41.000 --> 1:09:52.000]  That is in the news. In fact, guys, print me that Prison Planet article that links to the Australian and British news. Government admits naked body scanners show genitals. They admit it.
[1:09:52.000 --> 1:10:01.000]  And there's all sorts of images that companies have put out and renderings. The news always shows it blurred out. It does show the genitals. It does show the breast.
[1:10:01.000 --> 1:10:10.000]  And it biometrically scans your body. But I will love to see what you have for us on that. Let's talk to Jim in Florida. Jim, you're on the air. Go ahead.
[1:10:10.000 --> 1:10:23.000]  Hey, Alex. First-time caller. Been listening to you for about a year. Man, every day. And I'm angry. I am really angry.
[1:10:23.000 --> 1:10:34.000]  But I've got some information here that I ran across a couple weeks ago. A friend of mine had told me, do you know a guy named Christopher Story out of England?
[1:10:34.000 --> 1:10:45.000]  Okay, he publishes this report. It's called the Global Analysis Report at worldreports.org.
[1:10:45.000 --> 1:11:00.000]  And he started reporting in a three-series set of articles around the middle of December that Geithner had been arrested by Interpol.
[1:11:00.000 --> 1:11:10.000]  And I'm once from the world court. Yeah, I did see that. No, that's not. Geithner has not been arrested. We always see these types of reports from other places coming out.
[1:11:10.000 --> 1:11:19.000]  And no, that's not happened. Okay, well, great. I'm glad you cleared that up for me. Yeah, Interpol works within every nation.
[1:11:19.000 --> 1:11:34.000]  The Justice Department has its own Interpol branch. And the reason that Obama in an executive order a month ago gave them immunity was so now the FBI has immunity domestically under international control.
[1:11:34.000 --> 1:11:38.000]  But I appreciate your call, Jim. George in Connecticut, you're on the air.
[1:11:38.000 --> 1:11:53.000]  Hi, thanks, Alex. I'm a first-time caller and I've been listening to your show for about maybe two months now. And I just want to tell you that I believe your theory about 9-11, 100%.
[1:11:53.000 --> 1:11:59.000]  I talk about it with my dad and my friends, and we all believe that Bush caused it.
[1:11:59.000 --> 1:12:13.000]  Well, I wouldn't say Bush caused it. He's a puppet. What we're talking about here is government staging terror attacks or allowing terror attacks to take place as a pretext for expanding their control.
[1:12:13.000 --> 1:12:29.000]  And that's the oldest story in the book. I mean, I had Anthony Schaefer, Colonel, Army CIA Black Ops on for 40 minutes Friday, and he talked and he testified before Congress that they bare minimum allowed the attacks to take place.
[1:12:29.000 --> 1:12:34.000]  I mean, here's Newsweek exclusive, the informant who live with the hijackers. Newsweek. Here's another Newsweek.
[1:12:34.000 --> 1:12:45.000]  Let hijackers may have been trained at U.S. bases. The head of the defense language school, here's AP, Lieutenant Butler, Lieutenant Colonel Butler, said that hijackers were trained at their base.
[1:12:45.000 --> 1:12:51.000]  I mean, that's the issue. We know the official story of 9-11's a fraud. Go ahead.
[1:12:51.000 --> 1:13:05.000]  Yeah, just like I said, me and my dad talk about it a lot. Because if a plane hit a building like that, it wouldn't collapse like that. It would have tipped over.
[1:13:05.000 --> 1:13:08.000]  Well, Building 7 wasn't hit by a plane.
[1:13:08.000 --> 1:13:13.000]  Yeah, it was a fake detonation. They detonated it before it hit the plane.
[1:13:13.000 --> 1:13:18.000]  No, Building 7 was a separate 47-story building that wasn't hit by a plane.
[1:13:18.000 --> 1:13:20.000]  It wasn't?
[1:13:20.000 --> 1:13:23.000]  No, Building 7 was not hit by a plane.
[1:13:23.000 --> 1:13:41.000]  Oh, and yeah. And we also, me and my friends, and they, we all listened to you and we think that more people are tuning into your show now here.
[1:13:41.000 --> 1:13:50.000]  George, that's awesome. Keep spreading the word. If you look, go to infowars.com in the search box put in Building 7. You can watch all the videos.
[1:13:50.000 --> 1:13:56.000]  Building 7 at 5.25 in the afternoon Eastern collapsing into its own footprint from small fires.
[1:13:56.000 --> 1:13:58.000]  And the CIA was based in the building.
[1:13:58.000 --> 1:14:01.000]  Annie in New York, you're on the air. Annie, welcome.
[1:14:01.000 --> 1:14:03.000]  Hey, Alex, how's it going?
[1:14:03.000 --> 1:14:05.000]  Hi, welcome.
[1:14:05.000 --> 1:14:09.000]  Thank you very much. I wanted to talk about Geithner's back door bell out of AIG.
[1:14:09.000 --> 1:14:13.000]  Wow. I'm glad somebody wants to talk about what's really important. Go ahead.
[1:14:13.000 --> 1:14:25.000]  Well, we know when to go to other banks and you know, but I don't think most people are aware that it saved then Secretary Paulson's nest egg, which I believe was more than 700 million.
[1:14:25.000 --> 1:14:34.000]  And I just wonder if towns, representative towns and representative Cummings who want these hearings are going to connect these doctors.
[1:14:34.000 --> 1:14:44.000]  No, they always run, they always run white washes. People like Senator Sanders, Congressman Paul, Congressman Stearns, they actually ask real questions.
[1:14:44.000 --> 1:14:47.000]  And Geithner the whole time has said, I won't tell you where the money went.
[1:14:47.000 --> 1:14:58.000]  Well, we know where it went in this big fat pocket. And if they can naked body scan us, if they can take blood without warrants at checkpoints, if they've CPS can take people's kids without new process.
[1:14:58.000 --> 1:15:05.000]  If they can take trillions of dollars of bailout money and not tell us where it went, they can get away with anything.
[1:15:05.000 --> 1:15:12.000]  And this is, I know you've got other callers. I just want to say that my 12 year old mortgage has been sold six times.
[1:15:12.000 --> 1:15:22.000]  The latest time it went from EMC in Texas to JP Morgan Chase. And in the last few months, you know, because I called, I'm unemployed, I'm a couple of weeks behind.
[1:15:22.000 --> 1:15:32.000]  So I always call them, the customer reps no longer have Texas accents. They're barely understandable. So I asked this one rep, Chris, what city are you in?
[1:15:32.000 --> 1:15:40.000]  And he named it. And I suppose that he said Central America. So we'd better have JP Morgan Chase so they can send the job to the section.
[1:15:40.000 --> 1:15:53.000]  Great point. $25 billion was given in auto bailouts. At least 3 billion by General Motors was used. This is mainline news to move to South America, to Brazil, Eastern Europe and China.
[1:15:53.000 --> 1:16:00.000]  You paid to move the factories out of the US. This is a giant robbery.
[1:16:00.000 --> 1:16:09.000]  Hello, this is Alex Jones with some important questions. If you're going into a battle and they give you a rifle and a sidearm, how much ammunition do you want?
[1:16:09.000 --> 1:16:18.000]  My answer would be all I can get in the battle for freedom and the lives of your loved ones. Food is your only ammunition. How much do you want? When do you want it?
[1:16:18.000 --> 1:16:26.000]  Now or after the battle starts? When will you need it? Can you buy it without proper identification? Will there be any food? Will it make your children sick?
[1:16:26.000 --> 1:16:35.000]  If there's a quarantine and you can't feed yourself, will you go to the gathering center and be immunized? You wipe out all these problems if you have a good food supply.
[1:16:35.000 --> 1:16:43.000]  Food is your ammunition to fight for your freedom and your life. How much will you need? We don't know. How much do you want? All you can get.
[1:16:43.000 --> 1:16:55.000]  I'm Alex Jones. I want all of you good guys to live to fight another day. Call 1-800-409-5633 or check it out on the web at eFoodsDirect.com.
[1:16:55.000 --> 1:17:06.000]  Check in that number, 1-800-409-5633.
[1:17:26.000 --> 1:17:34.000]  Then select the best realtor for you. Go to homegain.com and get an instant home value estimate. You comparable homes and check out street views.
[1:17:34.000 --> 1:17:44.000]  Homegain.com has an A-plus rating with a better business bureau and contains a wealth of information, like their home improvement tool that helps you determine which home improvements to make to increase your home's value.
[1:17:44.000 --> 1:17:59.000]  See the top 12 home improvements right now at homegain.com. That's H-O-M-E-G-A-I-N.com. Look for Max, the orange home-gain gorilla, to help you find a realtor or with any other real estate needs you might have at homegain.com. Your real estate connection.
[1:18:15.000 --> 1:18:25.000]  You'll know what's in your cup. Clean, great tasting water without all the pollutants. Get your family off the grid today by ordering your own Acola Blue Atmospheric Water Generator for your home or business.
[1:18:25.000 --> 1:18:35.000]  Their best seller, the Acola Blue 28, produces up to 7 gallons of water every day. The Acola Blue 28 is easy to use and economical. Generate your own pure water from the humidity in the air.
[1:18:35.000 --> 1:18:49.000]  This system is free of chemicals and uses a multi-stage filtration system, including reverse osmosis, carbon filters, and ultraviolet lights. Order now and claim your water independence today by calling Acola Blue at 1-800-691-6043.
[1:18:49.000 --> 1:18:59.000]  That's 1-800-691-6043. Or visit Acola Blue on the web at www.ecoloblu.com today.
[1:18:59.000 --> 1:19:08.000]  This is Alex Jones with 5 good reasons you should consider buying a solar power generator. Number 1. New climate legislation could easily double or triple your electric bill.
[1:19:08.000 --> 1:19:19.000]  Number 2. Our new energy czar wants to control how much power your electric company allows you to have. It's true. Total government control of electricity in the name of smart grid technology is coming.
[1:19:19.000 --> 1:19:31.000]  Number 3. In some areas of the country, the power grid is dangerously overloaded. And now, new socialist legislation is only compounding the problem. Number 4. Dangerous weather is always a threat to local grids.
[1:19:31.000 --> 1:19:40.000]  Every year, thousands of families lose their power from weather-related onages. Number 5. A solar power generator provides powerful backup insurance and peace of mind.
[1:19:40.000 --> 1:19:51.000]  Folks, I really believe in the solar power generators offered by Solutions from Science, one of my oldest sponsors. You can get more information at www.mysolarbackup.com. That's mysolarbackup.com.
[1:19:51.000 --> 1:20:00.000]  Remember, the government doesn't own the sun, so go to mysolarbackup.com or call 1-877-327-0365.
[1:20:00.000 --> 1:20:10.000]  Coast to coast, direct from Austin. You're listening to the Alex Jones Broadcasting Network.
[1:20:10.000 --> 1:20:20.000]  I'm taking a lot of calls on this Sunday edition coming up in the last two segments after the bottom of the hour news.
[1:20:20.000 --> 1:20:25.000]  I'm going to go over the latest on healthcare, the economy, and the naked body scanners.
[1:20:25.000 --> 1:20:31.000]  Now, I'm not giving callers more than about a minute of peace, but we're doing that so we can get to everybody. That's the catch 22.
[1:20:31.000 --> 1:20:37.000]  And we've got about 20 people on hold, so that's probably it for phone calls. If you're on the board, I'll be able to get to you, though.
[1:20:37.000 --> 1:20:41.000]  Let's talk to Dan in Illinois. Dan, you're on the air. Welcome.
[1:20:41.000 --> 1:20:54.000]  Yes, well, thank you, Alex. I just wanted you to know whether Robert Wannick or his parents ever prosecuted the teachers and other officials at the school that abused, physically abused them that one day.
[1:20:54.000 --> 1:21:11.000]  Okay, that was a case in Minnesota of a YouTube student activist who's had millions of people watch his videos, where he tried to bring an information packet when they were injecting the children with swine flu inoculation and acting like you had to do it.
[1:21:11.000 --> 1:21:18.000]  And he said he got roughed up and they grabbed his camera. And no, I need to talk to Robert Wannick. I don't know where that ended.
[1:21:18.000 --> 1:21:23.000]  Okay, if you ever have mine again, I think it'd be good to ask them whether they ever pursued that or not.
[1:21:23.000 --> 1:21:25.000]  Interesting, Dan. Anything else?
[1:21:25.000 --> 1:21:27.000]  No, that's it. Thank you.
[1:21:27.000 --> 1:21:32.000]  Thank you, Dan. Anonymous in Minnesota. People that say they're anonymous, why not just say you're Bob.
[1:21:32.000 --> 1:21:35.000]  Bob in Minnesota, go ahead. You're on the air.
[1:21:35.000 --> 1:21:37.000]  Yeah, this is Bob.
[1:21:37.000 --> 1:21:39.000]  Go ahead, Bob.
[1:21:39.000 --> 1:21:47.000]  Yeah, a few quick things. I think the banking thing with Geithner coming out is huge for us.
[1:21:47.000 --> 1:21:55.000]  It's openly coming out that it's illegal. He called the shots. The White House has been caught lying saying he didn't. This is a big deal.
[1:21:55.000 --> 1:22:05.000]  And for us, I guess we'd have to bring out concrete proof and news articles and source information out on their stuff, which will let this is happening.
[1:22:05.000 --> 1:22:12.000]  Well, that's why we need an audit of the Fed. It's never been audited since 1913. It's a private banking system. We built our country without it.
[1:22:12.000 --> 1:22:22.000]  It's parasitic. It's abusive. And everything it does is unconstitutional. And everything it does, you give private bankers unlimited power over the money supply.
[1:22:22.000 --> 1:22:24.000]  They're going to rob you.
[1:22:24.000 --> 1:22:25.000]  Yeah.
[1:22:25.000 --> 1:22:32.000]  I mean, on its face, is it legal for Henry Paulson and Geithner and others in and out of government to give themselves their own bailout money?
[1:22:32.000 --> 1:22:35.000]  No. Everybody knows that's wrong.
[1:22:35.000 --> 1:22:41.000]  Yeah. I mean, it's complete conflict of interest, and they're not working in our best interest, and they're not serving all.
[1:22:41.000 --> 1:22:50.000]  Well, they're lobbying. I mean, I see Reuben, I see Paulson out of office. I see Summers running the White House. He's the real kingpin.
[1:22:50.000 --> 1:22:59.000]  I see Ben Bernanke, all of them in and out of government calling for more taxes to pay debt for money that goes to them.
[1:22:59.000 --> 1:23:07.000]  You know, the incredible part is of these trillions of dollars they've stolen, they're loaning most of it back to the states and the third world countries at interest.
[1:23:07.000 --> 1:23:17.000]  It's a dog and pony show. It's so incredible. But that doesn't matter. What matters is, is the premiere of Lost on ABC and Colt McCoy's pinched shoulder.
[1:23:17.000 --> 1:23:26.000]  We've just been so manipulated and twisted, and you talk about this stuff to people, and they kind of like look at you like you're from Mars, or you got antenna.
[1:23:26.000 --> 1:23:32.000]  Yeah, they look at you bringing up issues because they've been conditioned that it's cool to not be informed to be morons.
[1:23:32.000 --> 1:23:39.000]  But I don't know who you're talking to. Most people I talk to, if I've got a repair guy over for a busted water heater or I got an exterminator over,
[1:23:39.000 --> 1:23:44.000]  every one of them is a fan that show up at my house. When I get off an airplane in Montana, fans are everywhere.
[1:23:44.000 --> 1:23:49.000]  When I get off a plane in Central America, everybody's listening. I mean, there are a lot of people who are awake.
[1:23:49.000 --> 1:23:55.000]  I don't know who some of you are talking to anonymous caller who look at you like you're crazy.
[1:23:55.000 --> 1:24:00.000]  Oh, the banks are raping us. Oh, I think you're crazy. I mean, what planet are they living on?
[1:24:00.000 --> 1:24:06.000]  Well, they don't want to stay in reality for the most part. They'd rather stay asleep, you know.
[1:24:06.000 --> 1:24:13.000]  Well, it was 5% of the public that won the war against the British, and we've got way more than 5%. I mean, come on.
[1:24:13.000 --> 1:24:22.000]  99% in a Gallup poll were against the banker bailout. I just think people don't communicate anymore. They watch TV, they text message, they watch their football game.
[1:24:22.000 --> 1:24:26.000]  They're so selfish they won't even save themselves. So they hear you talking about politics.
[1:24:26.000 --> 1:24:32.000]  They're like, oh, no, I don't want to hear about how I'm being ripped off. I just want to, you know, bury my head in the sand.
[1:24:32.000 --> 1:24:37.000]  No, you can't do that. Mark in Canada. You're on the air. Go ahead.
[1:24:37.000 --> 1:24:40.000]  Hey, Alex. Hey, buddy.
[1:24:40.000 --> 1:24:42.000]  Thank you very much for all you do.
[1:24:42.000 --> 1:24:43.000]  Well, I appreciate that.
[1:24:43.000 --> 1:24:46.000]  I want to talk about the, yeah.
[1:24:46.000 --> 1:24:47.000]  Come ahead, sir.
[1:24:47.000 --> 1:24:51.000]  I want to talk about the backdoor bailout, the Timmy Gate.
[1:24:51.000 --> 1:24:55.000]  Yes, Timmy Gate is only the beginning.
[1:24:55.000 --> 1:25:01.000]  The payments to the counterparties, I'm checking out right now, on scrib.com. You got them posted on your website.
[1:25:01.000 --> 1:25:02.000]  Yes.
[1:25:02.000 --> 1:25:10.000]  One of the, uh, the payments, interesting ones are 5.6 billion to Goldman Sachs, 3.1, Merrill Lynch.
[1:25:10.000 --> 1:25:17.000]  And, uh, one we noticed was really interesting was 6.9 to Société Générale.
[1:25:17.000 --> 1:25:23.000]  That's the French, big French bank. Yeah, over 50 billion was given to European banks.
[1:25:23.000 --> 1:25:24.000]  Yeah, yeah.
[1:25:24.000 --> 1:25:29.000]  And they won't, yeah, they won't give details of who individually then got that money.
[1:25:29.000 --> 1:25:33.000]  I mean, when you buy a car, all these tax forms get filled out, everything gets tracked.
[1:25:33.000 --> 1:25:39.000]  Uh, but, but oh, when 50 billion gets given to private people in Europe, no one can discuss it.
[1:25:39.000 --> 1:25:43.000]  And no one can see exactly who got it.
[1:25:43.000 --> 1:25:47.000]  I am on the, uh, Société Générale's website at the moment.
[1:25:47.000 --> 1:25:53.000]  And when you go to the website, you look at office locator, you just click on that button, scroll down,
[1:25:53.000 --> 1:26:00.000]  and it talks about how, uh, this investment group, they partnership with the Rockefeller group as well.
[1:26:00.000 --> 1:26:06.000]  Listen, listen, Rothschild's, the British royalty, the Rockefellers, they're involved in everything.
[1:26:06.000 --> 1:26:12.000]  I mean, anytime I turn a rock over and there's some new order maggots mark, uh, they're there.
[1:26:12.000 --> 1:26:14.000]  That's right.
[1:26:14.000 --> 1:26:19.000]  Well, we need to just beat the drum and say, look, getting rid of Obama politically in three years isn't enough,
[1:26:19.000 --> 1:26:23.000]  putting some new Republican in, they're all owned by the same people.
[1:26:23.000 --> 1:26:26.000]  These banks finance all the major political candidates.
[1:26:26.000 --> 1:26:32.000]  This whole radio show is about getting people to look past the puppets to the real government.
[1:26:32.000 --> 1:26:41.000]  An offshore banking cartel that in Copenhagen just tried to set up a global tax paid to them on all carbon dioxide and human activity.
[1:26:41.000 --> 1:26:42.000]  I appreciate your call.
[1:26:42.000 --> 1:26:44.000]  That's the real issue.
[1:26:44.000 --> 1:26:52.000]  And we stopped them there and I've got articles here where most companies are having, uh, governments having to get rid of the flu shots.
[1:26:52.000 --> 1:26:55.000]  Most people didn't take that, didn't buy into that boondoggle.
[1:26:55.000 --> 1:26:58.000]  People are saying no to the naked body scanners.
[1:26:58.000 --> 1:26:59.000]  Those are in trouble.
[1:26:59.000 --> 1:27:00.000]  The people are angry.
[1:27:00.000 --> 1:27:01.000]  They know the truth.
[1:27:01.000 --> 1:27:04.000]  The people are ready to be fully educated.
[1:27:04.000 --> 1:27:06.000]  George in New York, you're on the air.
[1:27:06.000 --> 1:27:08.000]  Go ahead.
[1:27:08.000 --> 1:27:14.000]  Uh, hey Alex, uh, first time caller, so, um, I have a quick question for you.
[1:27:14.000 --> 1:27:20.000]  Um, I'm right now reading a book from an anomaly client called disaster capitalism.
[1:27:20.000 --> 1:27:21.000]  Yes.
[1:27:21.000 --> 1:27:23.000]  Disaster capitalism.
[1:27:23.000 --> 1:27:24.000]  Yeah.
[1:27:24.000 --> 1:27:25.000]  Disaster capitalism.
[1:27:25.000 --> 1:27:33.000]  I would like to hear, uh, what is your opinion about the Milton Friedman group and, uh, Chicago school of economic.
[1:27:33.000 --> 1:27:37.000]  Well, the Chicago school of economics was founded by the Rockefellers.
[1:27:37.000 --> 1:27:38.000]  And it's a predatory group.
[1:27:38.000 --> 1:27:43.000]  They're not capitalist, uh, monopoly capitalism describes them best.
[1:27:43.000 --> 1:27:44.000]  I mean, it's robber barons.
[1:27:44.000 --> 1:27:45.000]  It's, it's looting.
[1:27:45.000 --> 1:27:57.000]  It's a select group of, uh, blue bloods being able to control the stock market and the issuance of currency and credit to their advantage.
[1:27:57.000 --> 1:28:03.000]  And they always, but every 20 years we've got to bail them out from all their fraud.
[1:28:03.000 --> 1:28:11.000]  They build up, these are Bernie Madoffs that are so big and Madoff is one of their top guys that they build the Ponzi scheme.
[1:28:11.000 --> 1:28:13.000]  But when it pops, they don't go to jail.
[1:28:13.000 --> 1:28:17.000]  They get more power and control.
[1:28:17.000 --> 1:28:29.000]  My question is, is it possible to probably address our, uh, information work toward this Chicago school of economics basically to, uh, all, all their, uh, people that are, uh,
[1:28:29.000 --> 1:28:33.000]  getting their politicians, their old, I think, uh, meat of freedom.
[1:28:33.000 --> 1:28:34.000]  Yes, they have.
[1:28:34.000 --> 1:28:35.000]  They have Harvard.
[1:28:35.000 --> 1:28:38.000]  They have the Chicago business school, a few others.
[1:28:38.000 --> 1:28:42.000]  We've had top PhDs from these schools on where they openly teach tyranny.
[1:28:42.000 --> 1:28:44.000]  They openly teach taking over society.
[1:28:44.000 --> 1:28:46.000]  They control the left and right.
[1:28:46.000 --> 1:29:01.000]  We'll be back with tons of news and more of your calls straight ahead.
[1:29:16.000 --> 1:29:17.000]  How much do you want?
[1:29:17.000 --> 1:29:18.000]  When do you want it?
[1:29:18.000 --> 1:29:20.000]  Now or after the battle starts?
[1:29:20.000 --> 1:29:21.000]  When will you need it?
[1:29:21.000 --> 1:29:23.000]  Can you buy it without proper identification?
[1:29:23.000 --> 1:29:24.000]  Will there be any food?
[1:29:24.000 --> 1:29:26.000]  Will it make your children sick?
[1:29:26.000 --> 1:29:31.000]  If there's a quarantine and you can't feed yourself, will you go to the gathering center and be immunized?
[1:29:31.000 --> 1:29:35.000]  You wipe out all these problems if you have a good food supply.
[1:29:35.000 --> 1:29:39.000]  Food is your ammunition to fight for your freedom and your life.
[1:29:39.000 --> 1:29:40.000]  How much will you need?
[1:29:40.000 --> 1:29:41.000]  We don't know.
[1:29:41.000 --> 1:29:42.000]  How much do you want?
[1:29:42.000 --> 1:29:43.000]  All you can get.
[1:29:43.000 --> 1:29:44.000]  I'm Alex Jones.
[1:29:44.000 --> 1:29:47.000]  I want all of you good guys to live to fight another day.
[1:29:47.000 --> 1:29:54.000]  Call 1-800-409-5633 or check it out on the web at eFoodsDirect.com.
[1:29:54.000 --> 1:30:20.000]  Again, that number, 1-800-409-5633.
[1:30:20.000 --> 1:30:26.000]  Get your family off the grid today by ordering your own Acola Blue Atmospheric Water Generator for your home or business.
[1:30:26.000 --> 1:30:31.000]  Their best seller, the Acola Blue 28, produces up to 7 gallons of water every day.
[1:30:31.000 --> 1:30:34.000]  The Acola Blue 28 is easy to use and economical.
[1:30:34.000 --> 1:30:37.000]  Generate your own pure water from the humidity in the air.
[1:30:37.000 --> 1:30:44.000]  This system is free of chemicals and uses a multi-stage filtration system including reverse osmosis, carbon filters, and ultraviolet lights.
[1:30:44.000 --> 1:30:50.000]  Call now and claim your water independence today by calling Acola Blue at 1-800-691-6043.
[1:30:50.000 --> 1:30:53.000]  That's 1-800-691-6043.
[1:30:53.000 --> 1:31:00.000]  Or visit Acola Blue on the web at www.ecoloblu.com today.
[1:31:00.000 --> 1:31:04.000]  This is Alex Jones with five good reasons you should consider buying a solar power generator.
[1:31:04.000 --> 1:31:09.000]  Number one, new climate legislation could easily double or triple your electric bill.
[1:31:09.000 --> 1:31:14.000]  Number two, our new energy czar wants to control how much power your electric company allows you to have.
[1:31:14.000 --> 1:31:20.000]  It's true, total government control of electricity in the name of smart grid technology is coming.
[1:31:20.000 --> 1:31:24.000]  Number three, in some areas of the country, the power grid is dangerously overloaded.
[1:31:24.000 --> 1:31:28.000]  And now, new socialist legislation is only compounding the problem.
[1:31:28.000 --> 1:31:32.000]  Number four, dangerous weather is always a threat to local grids.
[1:31:32.000 --> 1:31:35.000]  Every year, thousands of families lose their power from weather-related onages.
[1:31:35.000 --> 1:31:40.000]  Number five, a solar power generator provides powerful backup insurance and peace of mind.
[1:31:40.000 --> 1:31:45.000]  Folks, I really believe in the solar power generators offered by Solutions From Science, one of my oldest sponsors.
[1:31:45.000 --> 1:31:51.000]  You can get more information at www.mysolarbackup.com. That's mysolarbackup.com.
[1:31:51.000 --> 1:31:59.000]  Remember, the government doesn't own the sun, so go to mysolarbackup.com or call 1-877-327-0365.
[1:31:59.000 --> 1:32:04.000]  Hi, folks. This is Alex Jones. I want to tell you about the Silver Lungs Generator.
[1:32:04.000 --> 1:32:13.000]  Now you can produce pure and endless colloidal silver and deliver the solution directly into the bloodstream by breathing the solution through the lungs.
[1:32:13.000 --> 1:32:18.000]  The respiratory system is the first line of defense for airborne pathogens and viruses.
[1:32:18.000 --> 1:32:24.000]  The Silver Lungs Generator infuses the respiratory system with your self-produced nano-silver solutions
[1:32:24.000 --> 1:32:29.000]  and also delivers the silver nanoparticles instantly into the bloodstream
[1:32:29.000 --> 1:32:33.000]  with continued legislation threatening the sale of nano-silver products.
[1:32:33.000 --> 1:32:39.000]  You can now produce pure and endless colloidal silver with the Silver Lungs Generator.
[1:32:39.000 --> 1:32:44.000]  Very easy to follow step-by-step instructions are provided, making production fast and simple.
[1:32:44.000 --> 1:32:52.000]  Go to www.silverlungs.com today and learn more about the breakthrough technology of the Silver Lungs Generator.
[1:32:52.000 --> 1:32:56.000]  That's www.silverlungs.com.
[1:33:01.000 --> 1:33:04.000]  Coast to coast, direct from Austin.
[1:33:04.000 --> 1:33:08.000]  You're listening to the Alex Jones Broadcasting Network.
[1:33:15.000 --> 1:33:19.000]  We are back live. Thank you for joining us on this live Sunday edition.
[1:33:19.000 --> 1:33:23.000]  10th day of January 2010.
[1:33:23.000 --> 1:33:25.000]  2010.
[1:33:25.000 --> 1:33:30.000]  Alright, let me news blitz right now as promised on a host of issues.
[1:33:30.000 --> 1:33:34.000]  Then we're going to engage in radio graffiti in the last segment.
[1:33:34.000 --> 1:33:39.000]  Daniel, Ken, Mike, Harold, Scott, Sue, Tom, Dave, Taylor, JD, Carissa.
[1:33:39.000 --> 1:33:42.000]  Now look, that's all I'm going to be able to get to, so stop.
[1:33:42.000 --> 1:33:47.000]  During the weekday show, we use the Genesis phone system up in Minnesota that can take six calls.
[1:33:47.000 --> 1:33:51.000]  We have a computerized system here that can take upwards of 100.
[1:33:51.000 --> 1:33:55.000]  We open the phone system for five seconds. We get more than 20 calls.
[1:33:55.000 --> 1:33:57.000]  They give you an idea how many loopholes we've got.
[1:33:57.000 --> 1:34:02.000]  We just open it for a minute and then, boom, the computer screen just fills up with people,
