[00:00.000 --> 00:25.000]  Crashing through the lies and disinformation, it's Alex Jones on the GCN Radio Network.
[01:04:59.000 --> 01:05:03.000]  When I first got online, I've seen the price of the X2 and the DNA force.
[01:05:03.000 --> 01:05:07.000]  I was a little hesitant, but I pulled the trigger on it. It has changed my life.
[01:05:07.000 --> 01:05:10.000]  I've been taking it for about 24 days now, counting the weight, staying in shape.
[01:05:10.000 --> 01:05:14.000]  infowarslife.com. You've heard the callers of the show.
[01:05:14.000 --> 01:05:18.000]  Several months back, I started taking your nascent iodine and your super meal.
[01:05:18.000 --> 01:05:23.000]  Prior to this, I was barely walking. Now I'm able to function as a human again.
[01:05:23.000 --> 01:05:29.000]  Whether it's survival shield nascent iodine or DNA force, super male vitality, super female vitality,
[01:05:29.000 --> 01:05:36.000]  lung cleanse, fluoride shield, oxy powder, I believe that all of these products will blow you away
[01:05:36.000 --> 01:05:41.000]  like they've done the thousands of other customers that have visited infowarslife.com.
[01:05:41.000 --> 01:05:47.000]  There's two just amazing what it's able to do to actually detoxing the body. It's great stuff.
[01:05:47.000 --> 01:05:51.000]  If I'm going to promote something, it's got to be something I personally use and then I believe in.
[01:05:51.000 --> 01:05:58.000]  Check out infowarslife.com today and the entire line of groundbreaking, cutting edge, hard core products.
[01:05:58.000 --> 01:06:16.000]  You want answers? Well, so does he. Live from the infowars.com studios, it's Alex Jones.
[01:06:16.000 --> 01:06:25.000]  We're into it.
[01:06:30.000 --> 01:06:39.000]  We're into hour number two here, ladies and gentlemen. We're live. It's the seventh day of December 2014.
[01:06:39.000 --> 01:06:46.000]  I want to go to Joseph Cole, Sean, John, Raptorman and many others that are patiently holding.
[01:06:46.000 --> 01:06:55.000]  Then in the next segment, more and more robot automated systems are going haywire, drone collision scare at Heathrow,
[01:06:55.000 --> 01:07:05.000]  rogue computerized cameras, plague BBC news presenters, want to live forever, tech firm wants to create your own digital alter ego.
[01:07:05.000 --> 01:07:19.000]  That's just some of the news on that front. We're also going to get into people just in the offices being spied on by the NSA and the British NSA agency.
[01:07:19.000 --> 01:07:25.000]  So they've gone from denying this is going on, just throwing it in our face, even though it's illegal.
[01:07:25.000 --> 01:07:30.000]  This is part of the criminal revolution from the top of Western governments down.
[01:07:30.000 --> 01:07:41.000]  And so our anger should be focused at those pulling the strings and those controlling the senators, the members of parliament,
[01:07:41.000 --> 01:07:53.000]  the members of the House, the governors, not focused on the average bureaucrat that is a compartmentalized slave.
[01:07:53.000 --> 01:07:59.000]  All right, let's go ahead and talk to Joseph in Oregon. You're on the air. Go ahead.
[01:07:59.000 --> 01:08:02.000]  Hello.
[01:08:02.000 --> 01:08:04.000]  Yep. I put you on air. Go ahead.
[01:08:04.000 --> 01:08:09.000]  All right. Hey, my name is Ivan. I'm actually Joseph's business partner. He had switched me over.
[01:08:09.000 --> 01:08:15.000]  I got to let you go, brother. I'm sorry. I just sometimes we take calls and they're smooth and clear today.
[01:08:15.000 --> 01:08:19.000]  It's been bumpy and I'm not trying to be mean or anything, but I'm getting upset.
[01:08:19.000 --> 01:08:24.000]  Because what happens is I go to callers and they always say, I want to talk about this, man, you're on air, brother.
[01:08:24.000 --> 01:08:34.000]  When you hear me hit the button, he goes, and you're on air. You are on air. You are on air.
[01:08:34.000 --> 01:08:40.000]  Everybody's like, hello, hello, hello, man, you're on air. Okay. I love you. You're on air.
[01:08:40.000 --> 01:08:44.000]  Now I'm going to explain to everybody who I'm going to go to. I'm going to go to Cole.
[01:08:44.000 --> 01:08:49.000]  Then I'm going to go to Sean. Then I'm going to go to Victor. Then I'm going to go to John.
[01:08:49.000 --> 01:08:54.000]  Then I'm going to go to Raptor Man and others. I'm going to take a ton of calls. In fact, I'm doing nothing but calls the rest of the show
[01:08:54.000 --> 01:08:59.000]  and some positive news articles. I'm going to take a bunch of them. It's going to happen today.
[01:08:59.000 --> 01:09:06.000]  All right. Now drum roll. I'm going to go to Cole and he's going to be on air from Tennessee. Cole, you're on the air.
[01:09:06.000 --> 01:09:14.000]  All right. How are you doing? Just wanted to say that everybody is on board with, there's more people that know
[01:09:14.000 --> 01:09:23.000]  and that are waking up, like you said. The president says, everybody agrees with this, this amnesty stuff.
[01:09:23.000 --> 01:09:31.000]  I'm just getting frustrated. I got my survival stuff all set up. I got a few more things to get.
[01:09:31.000 --> 01:09:41.000]  Who's our champion? How do we change this stuff? We went to war for this nation over at T-TACS.
[01:09:41.000 --> 01:09:50.000]  The stuff they're doing to us now, it's ridiculous. I don't know that much, but I know a little bit of history.
[01:09:50.000 --> 01:09:57.000]  Well, the answer is you run for office. You elect good people. You promote a culture of liberty. We don't take corruption standing down anymore.
[01:09:57.000 --> 01:10:05.000]  We get upset about things. We promote freedom. We educate the young. We take back our communities. We defederalize things.
[01:10:05.000 --> 01:10:13.000]  We stand up against the state trying to promote racism. We realize the Democratic Party is the part of the Ku Klux Klan here to create racial division.
[01:10:13.000 --> 01:10:18.000]  God bless you, great point. And I'm sorry the other caller who said my business partner was on the phone, so now I'm on the phone.
[01:10:18.000 --> 01:10:24.000]  I don't mean to get irritated. It has nothing to do with you. It's just when the phones don't go smooth, we have technical difficulties,
[01:10:24.000 --> 01:10:31.000]  I get irritated sometimes because I want to talk to you. Now I'm going to go to Sean in Oregon now. Sean in Oregon, you're on the air.
[01:10:31.000 --> 01:10:40.000]  Go ahead. Thank you for calling. Hi, Alex. I would like to make the point that I don't hear enough of and I don't pretend to hear everything,
[01:10:40.000 --> 01:10:52.000]  but Obama's open borders completely undermined any possible scenario under which this police state is there to help us.
[01:10:52.000 --> 01:11:00.000]  It's a fraud. I just don't hear enough about the obvious logical problem in that situation.
[01:11:00.000 --> 01:11:03.000]  Well, elaborate on why it's a fraud. I agree with you.
[01:11:03.000 --> 01:11:18.000]  Well, you go to the reports about how to secure our nation against terrorism first among the items listed is secure the borders so no bad guys can get where they can do bad things.
[01:11:18.000 --> 01:11:24.000]  That's right. We have internal checkpoints at the airport, but our borders are wide open showing it's all a fraud.
[01:11:24.000 --> 01:11:35.000]  But our borders are really so that people can't come in and engage in criminal activity, so diseases can't come in so that we can decide the type of immigrants we want,
[01:11:35.000 --> 01:11:45.000]  like Switzerland and others do, so that we don't commit collective suicide, dropping our wages and bringing in client groups.
[01:11:45.000 --> 01:11:57.000]  It seems to me a simple point people can easily understand. The police state says it's there to keep you safe among the first things that they're charged with doing in the Constitution is protecting the borders.
[01:11:57.000 --> 01:12:03.000]  And yet they don't do that. It seems to me people can very easily understand that.
[01:12:03.000 --> 01:12:06.000]  No, I agree with you. And that's why it's a fraud.
[01:12:06.000 --> 01:12:12.000]  Look, the political class openly run by foreign interest have conquered the nation through fraud.
[01:12:12.000 --> 01:12:21.000]  If that's ever exposed, and people realize the Federal Reserve is far and own and is not federal, and things like that, it's game over.
[01:12:21.000 --> 01:12:31.000]  So what's the answer? Open the borders up, bring in 30, 40, 50 million people every five years, sign them up on welfare, enroll in a Democratic Party voters,
[01:12:31.000 --> 01:12:39.000]  and you'll have a voting block very quickly like California to take all the guns, all the private property and everything else unless you're an insider.
[01:12:39.000 --> 01:12:49.000]  The real discrimination is Google and Microsoft and Warren Buffett's companies and General Electric are almost completely tax exempt.
[01:12:49.000 --> 01:12:57.000]  Look it up. And they're the ones lobbying to raise taxes and take our guns because they conquered the country.
[01:12:57.000 --> 01:13:01.000]  They don't want us to have money. They want us poor. They've already taken over.
[01:13:01.000 --> 01:13:08.000]  I appreciate your call. Great points. Thank you so much. Let's go to John and Michigan. John and Michigan, thanks for holding.
[01:13:08.000 --> 01:13:16.000]  Alex. Welcome. Hey, well, what's your thoughts on these Bosnian people in St. Louis who were attacked?
[01:13:16.000 --> 01:13:22.000]  Like just a few days ago, the guy was beaten to death with a hammer. And then just yesterday, the lady was drug out of her car.
[01:13:22.000 --> 01:13:31.000]  And the people that drug her out said, you know, we're, you know, I'm not, you know, they want to kill a white person or a Bosnian, you know, they're ethnically.
[01:13:31.000 --> 01:13:40.000]  Sure. Sure. What's happening is a lot of Eastern Europeans are moving in to some of the rust belt areas in the Midwest, Missouri, up into Illinois, Michigan.
[01:13:40.000 --> 01:13:52.000]  And the, the, the racially based inner city black clan members, basically, that's all just like poor whites join the clan, poor blacks get into this race based stuff.
[01:13:52.000 --> 01:13:55.000]  They've been told by Farrakhan and others and we played the clips last week.
[01:13:55.000 --> 01:14:01.000]  You know, when they start to die, when they go out to get a Wendy's burger, then they won't do it anymore.
[01:14:01.000 --> 01:14:08.000]  Well, I mean, it's mainly poor immigrant whites that are moving into these poor areas, so they're getting killed.
[01:14:08.000 --> 01:14:20.000]  And it's, it's, it's just total racism, just like a bunch of, you know, bucktooth or toothless white racist will pull over some black man walking from his job and drag him to death.
[01:14:20.000 --> 01:14:26.000]  It's just the same ignorant mindlessness. And if you want my view on it, that's what's happening.
[01:14:26.000 --> 01:14:32.000]  Yeah, what do you think though? I mean, because in Bosnia, I mean, it's in the Bosnian war, most of them are coming from a war torn country.
[01:14:32.000 --> 01:14:37.000]  I mean, the Bosnian, they, they just split the parties and divided them along ethnic lines in the country.
[01:14:37.000 --> 01:14:40.000]  You know, I could see a similar thing happening here.
[01:14:40.000 --> 01:14:49.000]  What, what do you think also about the, the Stan with Hillary PAC 2016? Have you seen the new commercial? It's total propaganda for Hillary.
[01:14:49.000 --> 01:14:54.000]  No, let's go to the Stan with Hillary PAC. So I've seen some disgusting ads from them and people say, oh, she'll never win.
[01:14:54.000 --> 01:15:01.000]  Well, wait a minute. The establishment is trying to force her in. In fact, we do have the ad. The guys were trying to get me to look at it earlier.
[01:15:01.000 --> 01:15:05.000]  I'll look at that during the break and talk about after the break. Thank you so much, brother.
[01:15:05.000 --> 01:15:15.000]  Yeah, I mean, where are whites rioting everywhere? Every day I see articles about whites being drug out of cars, car jack shot, heads beating with hammers.
[01:15:15.000 --> 01:15:23.000]  And it'll be in the local news, but nowhere else. And, and where are whites randomly going out and rioting or attacking police over that?
[01:15:23.000 --> 01:15:28.000]  Because whites are accused all day of being ethnically based.
[01:15:28.000 --> 01:15:33.000]  Whites are the most unethically, unethically based group I know.
[01:15:33.000 --> 01:15:40.000]  I mean, it's just, it's just pure bull. I'll tell you what whites on average, the ones I know that are successful are based.
[01:15:40.000 --> 01:15:50.000]  It's called money. They're into green and they, they're into success.
[01:15:50.000 --> 01:15:55.000]  Any group that's into success is going to be more successful. Groups that are into being criminals and thugs.
[01:15:55.000 --> 01:16:00.000]  Well, they're going to be criminals and thugs. I mean, come on, simple.
[01:16:00.000 --> 01:16:06.000]  As the year is coming to a close, we all pause to reflect on what's happened in the past year.
[01:16:06.000 --> 01:16:12.000]  We take a step back and thank God for what we have. I'm David Hall, founder of Diamond Gusset Jeans.
[01:16:12.000 --> 01:16:18.000]  At Diamond Gusset, we are celebrating the brush fires of liberty that are spreading across this great nation.
[01:16:18.000 --> 01:16:27.000]  Another thing we are celebrating is you. Without the valued listeners of Alex Jones and our loyal customers, we wouldn't be here today.
[01:16:27.000 --> 01:16:35.000]  We offer a wonderful online shopping experience. If you receive a pair that doesn't fit, send them back and we'll exchange them at no cost to you.
[01:16:35.000 --> 01:16:45.000]  Beat the shopping rush by visiting us at gusset.com and join our email newsletter to receive some great holiday discounts.
[01:16:45.000 --> 01:16:51.000]  And paying no attention to political correctness, Diamond Gusset wants to wish you all a merry Christmas.
[01:16:51.000 --> 01:17:07.000]  Thanks for believing in our dream, the original 100% American made Diamond Gusset Jeans.
[01:17:21.000 --> 01:17:26.000]  It's been a wondrous time of year in North America when it comes to you and your family's health.
[01:17:26.000 --> 01:17:35.000]  Infowarslife.com is very excited to announce our biggest run yet of Silver Bullet colloidal silver exclusively available at Infowarslife.com.
[01:17:35.000 --> 01:17:42.000]  Now, Infowarslife.com has taken colloidal silver to the next level using a cutting edge technique that is free of toxic artificial additives.
[01:17:42.000 --> 01:17:52.000]  Now more than ever, it's important to stock up on high quality silver bullet from Infowarslife.com and to help others during Christmas by teaching them about the powerful benefits of silver.
[01:17:52.000 --> 01:18:00.000]  Secure your silver bullet today at Infowarslife.com or by calling toll-free 888-2533139.
[01:18:00.000 --> 01:18:12.000]  At Infowarslife.com, check it out today. I have set out to bring you the most hardcore cutting edge supplements and nutraceuticals bar none and that's what you'll find at Infowarslife.com.
[01:18:12.000 --> 01:18:29.000]  We have rejected literally hundreds of products from the Infowarslife line because they are not of the very highest quality or because they're not 100% organic or because they don't ask all of the strictest toxicology tests there are that we have listed at Infowarslife.com.
[01:18:29.000 --> 01:18:39.000]  Whether it's survival shield, nascent iodine or DNA force, super male vitality, super female vitality, lung cleanse, fluoride shield, oxy powder.
[01:18:39.000 --> 01:18:50.000]  I believe that all of these products will blow you away like they've done the thousands of other customers that have visited Infowarslife.com and believed in us and tried the products.
[01:18:50.000 --> 01:18:59.000]  Folks, check out Infowarslife.com today and the entire line of groundbreaking, cutting edge, hardcore products.
[01:19:21.000 --> 01:19:27.000]  Jones is the wildly popular conspiracy theory.
[01:19:27.000 --> 01:19:30.000]  Alex Jones is now in an Austin jail.
[01:19:30.000 --> 01:19:31.000]  These people are assaulting us.
[01:19:31.000 --> 01:19:34.000]  Targeting of patriots engaged.
[01:19:34.000 --> 01:19:40.000]  They are never going to stop. They're never going to deviate from their program until we stop them.
[01:19:40.000 --> 01:19:54.000]  You've got to set your eye on the enemy, not worry about what propaganda they put out.
[01:19:54.000 --> 01:20:10.000]  Electrally, it's for God you can fail it.
[01:20:24.000 --> 01:20:38.000]  Obama Mazzara World, where you can keep your doctor, where there are no death panels, and where the illegals don't get free welfare and anchor baggage.
[01:20:38.000 --> 01:20:42.000]  If you are receiving this transmission, you are the Resistance.
[01:20:42.000 --> 01:20:49.000]  Live from Austin, Texas, broadcasting worldwide, it's Alex Jones.
[01:20:49.000 --> 01:20:55.000]  We've got this Hillary Clinton ad that I thank you guys for trying to get me to watch it before the show. It is so outrageous.
[01:20:55.000 --> 01:21:10.000]  I'm Hillary Clinton and I'm the meanest rootin' tootin' redneck, right winger since Yosemite Sam, west of the Pecos, and the Tetons, and the Klondaks, and the...
[01:21:10.000 --> 01:21:23.000]  Remember when she went to Kentucky, she went, ah, get by here with you today? And then when she's out in L.A., she's like, hello, Latinos.
[01:21:23.000 --> 01:21:30.000]  I mean, this is how dumb they think you are. And Perry's gotten caught doin' that. Remember when he went to L.A.?
[01:21:30.000 --> 01:21:36.000]  And he's like, hello, everyone. I'm here to see you. Just talk like you talk.
[01:21:36.000 --> 01:21:44.000]  So we've all got friends. They'll go in a Mexican food restaurant or somethin', and they go, hello.
[01:21:44.000 --> 01:21:49.000]  Talk to people like real slow, like they're stupid. I'm gonna strangle them.
[01:21:49.000 --> 01:21:58.000]  Anyways, Hillary has now said she's against open borders. I've even heard her on TV going, well, I think we should have a Second Amendment.
[01:21:58.000 --> 01:22:02.000]  We don't need more gun control. The Democrats are run by the Clintons.
[01:22:02.000 --> 01:22:08.000]  They run Obama. I mean, you understand. They've got all the dirt. They financed him. They run him.
[01:22:08.000 --> 01:22:15.000]  Meanwhile, they're like, like me, I'm so right wing. It's incredible.
[01:22:15.000 --> 01:22:21.000]  You know, I've already kind of gotten into this. Let's just play this now. Then I'll go to Victor in California and Tom and everybody else.
[01:22:21.000 --> 01:22:33.000]  I'm gonna go to everybody, but let's go ahead and play the new Hillary pack where who needs John Wayne? You've got, you've got Hillary, John Wayne, Clinton.
[01:22:33.000 --> 01:22:39.000]  And of course, it's all come out. We already knew. Yeah, she had Chelsea as a beard.
[01:22:39.000 --> 01:22:47.000]  And I mean, she gets more ladies than Clinton, you know, than Bill does, which, hey, I'm a libertarian. I'm not attacking her.
[01:22:47.000 --> 01:22:53.000]  It's just stop, stop acting. Look, listen, you and Janet Reno just sail off into the sunset.
[01:22:53.000 --> 01:23:00.000]  I'm not, I mean, listen, listen, I, I'm the type of guy that is open minded.
[01:23:00.000 --> 01:23:06.000]  And if you look like you were beat with an ugly stick, that's okay. Just don't come after my guns, woman.
[01:23:06.000 --> 01:23:17.000]  You wart covered demon. Now let's go ahead and play this clip where she's a family woman and right wing.
[01:23:17.000 --> 01:23:22.000]  For radio listeners, you got to go to infowars.com to see the video because it's guys walking around in cowboy boots,
[01:23:22.000 --> 01:23:30.000]  strutting around, boy, another man or another. Let's go to that clip right now.
[01:23:30.000 --> 01:23:36.000]  Alrighty, I like Hillary. Oh, look at them cow. Imagine when they cynically made this ad.
[01:23:36.000 --> 01:23:40.000]  They're just going, let's make fun of all these trailer trash people and rip them off.
[01:23:40.000 --> 01:23:46.000]  Hillary 2016.
[01:23:46.000 --> 01:23:54.000]  Oh, look at that Ford truck. I'm a hardcore commie. That's why I love Hillary. Look at that red car.
[01:23:54.000 --> 01:24:02.000]  I'm learning more. This is not satire. This is actually from her.
[01:24:02.000 --> 01:24:07.000]  Looking back at all the women she loves.
[01:24:07.000 --> 01:24:10.000]  Looking back.
[01:24:10.000 --> 01:24:13.000]  Looking back.
[01:24:13.000 --> 01:24:17.000]  Sitting around having a meal praying to God.
[01:24:17.000 --> 01:24:26.000]  We love you, Hillary.
[01:24:26.000 --> 01:24:35.000]  Oh, yeah, boy. We love you, Hillary.
[01:24:35.000 --> 01:24:41.000]  She's a mother and daughter and through it all, she's moving one more.
[01:24:41.000 --> 01:24:49.000]  The ugly black ops commando. It brings country down.
[01:24:49.000 --> 01:24:58.000]  He fights for country and family. Oh, I love her.
[01:24:58.000 --> 01:25:08.000]  Hillary, Hillary, Hillary, Hillary, Hillary, Hillary, Hillary, Hillary, Hillary, Hillary, Hillary, Hillary.
[01:25:08.000 --> 01:25:12.000]  They even got trendy parents.
[01:25:12.000 --> 01:25:16.000]  He loves her. She fights for country. She fights for family.
[01:25:16.000 --> 01:25:22.000]  She fights for the NAU to get rid of sovereignty and jobs for you.
[01:25:22.000 --> 01:25:30.000]  She fights to disarm all the slaves, but I'm getting paid to say something else.
[01:25:30.000 --> 01:25:38.000]  Because our American dreams aren't your sins that need to be made.
[01:25:38.000 --> 01:25:47.000]  The American dream right now. We're needing a leader who's coming ready.
[01:25:47.000 --> 01:25:49.000]  A vision.
[01:25:49.000 --> 01:25:58.000]  Oh, she's got a gasoline can. That's supplemental. Burn the country down.
[01:25:58.000 --> 01:26:03.000]  Look at that, baby. She's eating the Hillary wishes it was aborted.
[01:26:03.000 --> 01:26:08.000]  Through it all, Hillary, I love you.
[01:26:08.000 --> 01:26:14.000]  Oh, my cupcake. She fights for country.
[01:26:14.000 --> 01:26:21.000]  She fights for country. That's why she orders the big guys to stand down.
[01:26:21.000 --> 01:26:26.000]  Why does it matter? What difference does it make?
[01:26:26.000 --> 01:26:32.000]  Turn your guns in. Stand up for Hillary.
[01:26:32.000 --> 01:26:39.000]  America, America, America, America.
[01:26:39.000 --> 01:26:43.000]  He's got the can of gas. I'm going to go burn down the country and smash it.
[01:26:43.000 --> 01:26:47.000]  And that is put out by her political pact.
[01:26:47.000 --> 01:26:50.000]  And that is how dumb they think you are.
[01:26:50.000 --> 01:26:54.000]  Can we find her talking in the Kentucky accent? Just Google Hillary, Kentucky accent.
[01:26:54.000 --> 01:26:57.000]  I ain't going to be half year at Granny.
[01:26:57.000 --> 01:27:03.000]  You want some possum, possum, possum grants or you want to get your cousin Jeb in there.
[01:27:03.000 --> 01:27:10.000]  They're out there in the cement pool right now while we're riding our horses to school in the morning.
[01:27:10.000 --> 01:27:16.000]  Senator Clinton and her campaign took a trip down south and apparently, so did her accent. Listen to this.
[01:27:16.000 --> 01:27:19.000]  I don't feel no ways tired.
[01:27:19.000 --> 01:27:21.000]  I like that one.
[01:27:21.000 --> 01:27:25.000]  Turn it off. I can't see any more of it.
[01:27:25.000 --> 01:27:33.000]  I mean, they are praying on everyone. And all this black identity stuff on MSNBC is just as cynical.
[01:27:33.000 --> 01:27:38.000]  Yeah, get this. That Alex Jones is racist. This is three years ago.
[01:27:38.000 --> 01:27:41.000]  He doesn't want you to have the free healthcare. He's racist.
[01:27:41.000 --> 01:27:44.000]  I'm like, here's the bill. Totally ripped off.
[01:27:44.000 --> 01:27:51.000]  Shut up, racist. That's all they've got.
[01:27:51.000 --> 01:27:55.000]  We're going to break coming back and blitzkrieging through your wonderful calls.
[01:27:55.000 --> 01:27:58.000]  Well, thank you all for calling. I'm going to get to all those.
[01:27:58.000 --> 01:28:04.000]  Briefly, we still have a lot of specials running and infowarslife.com are groundbreaking supplements
[01:28:04.000 --> 01:28:06.000]  that also help find the operation so it's a win-win.
[01:28:06.000 --> 01:28:10.000]  I can't tell you what iodine deficiency in my life was doing.
[01:28:10.000 --> 01:28:14.000]  Well, I finally got true crystal form that nobody else has got.
[01:28:14.000 --> 01:28:19.000]  Deep Earth, Survival Shield X2, and Survival Shield.
[01:28:19.000 --> 01:28:25.000]  When I finally got the ancient defense, a new product that we've come out with that deals with immunity,
[01:28:25.000 --> 01:28:29.000]  supermail vitality, all of it has changed my life.
[01:28:29.000 --> 01:28:33.000]  Check it out for yourself. Infowarslife.com.
[01:28:33.000 --> 01:28:36.000]  I'll just talk in my real accent to plug this. Sorry, I'm not Hillary.
[01:28:36.000 --> 01:28:44.000]  Silver Bullet Colloidal Silver, that is almost sold out. Infowarslife.com or 888-253-3139.
[01:28:44.000 --> 01:28:47.000]  They make great gifts, and as long as you order by December 17,
[01:28:47.000 --> 01:28:52.000]  you got guaranteed delivery in the lower 48 before Christmas.
[01:28:52.000 --> 01:28:55.000]  And we're self-funded. We're not fun about taking your taxpayer money at gunpoint.
[01:28:55.000 --> 01:28:57.000]  You decide to fund us. So thank you.
[01:28:57.000 --> 01:29:02.000]  Using unparalleled research in the development of a synergistic formulation
[01:29:02.000 --> 01:29:07.000]  based around the key concepts of super-oxygenation, the next level in cleansing is here.
[01:29:07.000 --> 01:29:10.000]  With key ingredients backed by real clinical studies,
[01:29:10.000 --> 01:29:13.000]  the new oxy-powder, available through Infowarslife,
[01:29:13.000 --> 01:29:17.000]  was invented during Dr. Group's research on the toxification of our bodies.
[01:29:17.000 --> 01:29:20.000]  Many herbal colon cleansers are harsh on the body
[01:29:20.000 --> 01:29:23.000]  and contain cheap and potentially dangerous ingredients,
[01:29:23.000 --> 01:29:27.000]  oftentimes full of synthetic fillers, GMOs, additives, or worse.
[01:29:27.000 --> 01:29:30.000]  Gently start cleaning your body with oxygen.
[01:29:30.000 --> 01:29:33.000]  Gently start cleaning your body with easy capsules
[01:29:33.000 --> 01:29:35.000]  that start working while you sleep.
[01:29:35.000 --> 01:29:37.000]  Oxy-powder does not require time off work,
[01:29:37.000 --> 01:29:40.000]  and there's no need for bad taste and concoctions.
[01:29:40.000 --> 01:29:45.000]  Instead, oxy-powder slowly releases monoatomic oxygen into the intestinal tract and body.
[01:29:45.000 --> 01:29:51.000]  Experience the astonishing cleansing power of super-oxide and ozonide technology.
[01:29:51.000 --> 01:29:56.000]  Go to Infowarslife.com or Infowarsstore.com to get started with oxy-powder.
[01:29:56.000 --> 01:30:00.000]  Or call 1-888-253-3139.
[01:30:27.000 --> 01:30:33.000]  Not riodyne, it comes from over 200 million-year-old crystal salt deposits
[01:30:33.000 --> 01:30:36.000]  and is tested and proven to be completely pure.
[01:30:36.000 --> 01:30:39.000]  Visit Infowarslife.com today, see the informational videos,
[01:30:39.000 --> 01:30:41.000]  read the information they're compiled,
[01:30:41.000 --> 01:30:45.000]  and for a limited time, when you use promo code NOW at checkout,
[01:30:45.000 --> 01:30:50.000]  you get an additional 5% off the entire family of Infowarslife.com products.
[01:30:50.000 --> 01:30:55.000]  Secure your survival shield X2 today at Infowarslife.com
[01:30:55.000 --> 01:30:59.000]  Call toll-free 888-253-3139.
[01:31:26.000 --> 01:31:29.000]  To stay safe and healthy during a crisis,
[01:31:29.000 --> 01:31:32.000]  you must have access to safe, clean water.
[01:31:32.000 --> 01:31:36.000]  Water which will not be available at your local grocery store.
[01:31:36.000 --> 01:31:39.000]  There's a mad dash on right now to stock up on supplies.
[01:31:39.000 --> 01:31:43.000]  The Pro Pure Pro 1 G2.0 water filtration system is a must-have
[01:31:43.000 --> 01:31:46.000]  for every modern, independently-minded household.
[01:31:46.000 --> 01:31:49.000]  Protect your family's safety during an emergency.
[01:31:49.000 --> 01:31:56.000]  Go to Infowarsstore.com today to purchase your Pro Pure Pro 1 G2.0 water filtration system
[01:31:56.000 --> 01:32:20.000]  or call 1-88-253-3139.
[01:32:27.000 --> 01:32:31.000]  The government's Department of Homeland Security is buying up loads of ammo.
[01:32:31.000 --> 01:32:35.000]  At the same time, they're restricting civilians' rights to own and purchase firearms.
[01:32:35.000 --> 01:32:37.000]  Can you put two and two together?
[01:32:37.000 --> 01:32:42.000]  Infidel Body Armor can stop every round, including hollow points and 308 sniper rounds.
[01:32:42.000 --> 01:32:45.000]  Is reasonably priced and fully legal.
[01:32:45.000 --> 01:32:46.000]  But for how long?
[01:32:46.000 --> 01:32:53.000]  Go to InfidelBodyArmor.com, spelled I-N-F-I-D-E-L BodyArmor.com.
[01:32:53.000 --> 01:32:58.000]  Infidel Body Armor just won't quit.
[01:33:24.000 --> 01:33:27.000]  That's what would you do from Team America.
[01:33:27.000 --> 01:33:29.000]  2004.
[01:33:39.000 --> 01:33:44.000]  And then that's a, you could say, right-wing movie that attacked Democrats,
[01:33:44.000 --> 01:33:51.000]  making fun of how Republicans use cheesy country songs to promote Bush's police state agenda.
[01:33:51.000 --> 01:33:56.000]  And you can't deny it was an un-American agenda domestically, bare minimum.
[01:33:56.000 --> 01:33:58.000]  Patriot Act, all that the Obama's expanded.
[01:33:58.000 --> 01:34:02.000]  It's un-American, it's against the law, I don't care if they passed the law,
[01:34:02.000 --> 01:34:06.000]  it doesn't get rid of the original Bill of Rights and Constitution.
[01:34:06.000 --> 01:34:09.000]  And we've had the constitutional scholars on, they concur.
[01:34:09.000 --> 01:34:10.000]  It's not my opinion.
[01:34:10.000 --> 01:34:13.000]  No one disagrees with that.
[01:34:13.000 --> 01:34:15.000]  Across the board.
[01:34:15.000 --> 01:34:17.000]  Unless it's the Justice Department.
[01:34:17.000 --> 01:34:21.000]  Then Hillary comes out with this video and puts it on her packed website.
[01:34:21.000 --> 01:34:22.000]  What's the name of it?
[01:34:22.000 --> 01:34:24.000]  I forget.
[01:34:24.000 --> 01:34:26.000]  Stand with Hillary.
[01:34:26.000 --> 01:34:33.000]  And it's a guy going, I love Hillary, oh boy, she loves families and girls and women
[01:34:33.000 --> 01:34:37.000]  and little children and oh, she loves America.
[01:34:37.000 --> 01:34:38.000]  This is how cynical they are.
[01:34:38.000 --> 01:34:41.000]  I'm going to go to your phone calls.
[01:34:41.000 --> 01:34:44.000]  In the next segment, I'm going to get into some positive news that I haven't hit yet,
[01:34:44.000 --> 01:34:48.000]  just to show how we are on the march, the empire of fraud is on the run.
[01:34:48.000 --> 01:34:50.000]  But let's go to Victor in California.
[01:34:50.000 --> 01:34:51.000]  Thanks for holding Victor.
[01:34:51.000 --> 01:34:53.000]  You're on the year worldwide.
[01:34:53.000 --> 01:34:57.000]  I know you're calling in about Obama and the fact that he thinks he's above the law.
[01:34:57.000 --> 01:35:01.000]  But first off, what do you think of that Hillary Clinton music video?
[01:35:01.000 --> 01:35:05.000]  Yeah, I honestly completely agree.
[01:35:05.000 --> 01:35:10.000]  I think it's pretty insane how they can sort of become albinos
[01:35:10.000 --> 01:35:13.000]  and sort of switch it up in every different state.
[01:35:13.000 --> 01:35:21.000]  It sort of gives you an idea of how they just live in a completely different reality
[01:35:21.000 --> 01:35:26.000]  compared to the typical person that's working at nine to five.
[01:35:26.000 --> 01:35:27.000]  That's right.
[01:35:27.000 --> 01:35:30.000]  They only want to keep the image out there that we're not awake.
[01:35:30.000 --> 01:35:31.000]  We're already awake.
[01:35:31.000 --> 01:35:33.000]  The awakenings already happened.
