[00:00.000 --> 00:18.000]  Waging war on corruption. It's Alex Jones, coming to you live from the front lines of the Info War.
[01:06:41.760 --> 01:06:48.400]  law power in case the america people don't want to go into debt slavery for you but don't
[01:06:48.400 --> 01:06:54.800]  worry you got the shotgun and the general public can't figure this out so there's a good chance
[01:06:54.800 --> 01:07:01.280]  your gang raping is never going to stop people like it when stalling till 60 million mal 60
[01:07:01.280 --> 01:07:07.600]  plus million hitler tens of millions folks still mind the government when they're marched into
[01:07:07.600 --> 01:07:12.560]  into trenches and shot with their babies in their arms because those people aren't conspiracy
[01:07:12.560 --> 01:07:22.800]  theorist they're conformist well not alex jones not me when you got bernie eckleston with
[01:07:22.800 --> 01:07:28.000]  more than 50 formula one tracks every one of them paid for with taxpayer money exempt
[01:07:28.000 --> 01:07:36.000]  from taxes and his daughter given four billion dollars last year lovingly by mr carlion and
[01:07:36.000 --> 01:07:41.360]  here in austin they're having basically the whole track still paid for by taxpayers tax exempt
[01:07:41.360 --> 01:07:45.360]  total raping if you won't sell your property they're just going to take it eminent domain
[01:07:45.360 --> 01:07:50.400]  and the city council it won't matter if eckleston gets arrested his bankers been arrested and the
[01:07:50.400 --> 01:07:55.920]  germans say he was involved in the fraud it won't the city council will call for the german
[01:07:55.920 --> 01:08:02.800]  governments arrest before they say a word my money goes to eckleston period and if i don't like it
[01:08:02.800 --> 01:08:11.440]  the austin swat team standing by okay i said i was gonna settle down you know i i was gonna come
[01:08:11.440 --> 01:08:17.840]  in here and talk about your stupid media uh reporting on the debt limit the debt limit
[01:08:17.840 --> 01:08:27.040]  uh everything you'd think that that birds wouldn't sing and grass wouldn't grow and that uh you know
[01:08:27.040 --> 01:08:34.320]  mama mama mama couldn't make pancakes in the morning if it wasn't for government government
[01:08:34.320 --> 01:08:40.800]  government government every channel the government the bankers our debt limit the bankers were all
[01:08:40.800 --> 01:08:45.680]  being taught just like in third world countries with their obsessed with currency value and
[01:08:45.680 --> 01:08:51.920]  debt limits we've been maneuvered by a criminal class a criminal political class it's self owned
[01:08:51.920 --> 01:08:59.280]  by foreign banks we've been maneuvered now to the position where we're being told just keep raising
[01:08:59.280 --> 01:09:05.600]  taxes forever while you cut the services and pay everything to the offshore banks that set this
[01:09:05.600 --> 01:09:10.800]  fraud up who you don't know owe the money to or you'll have a total collapse and lose your
[01:09:10.800 --> 01:09:16.000]  debt rating and as ron paul has said and many others economist dr paul craig roberts former
[01:09:16.000 --> 01:09:24.320]  head of the treasury and many others have said it is all a distraction the foreign banks the big
[01:09:24.320 --> 01:09:28.720]  six that have taken over this country through their beachhead the federal reserve in 1913
[01:09:29.680 --> 01:09:36.000]  created and even the washington post reports this 1,500 trillion in derivatives and that was a year
[01:09:36.000 --> 01:09:42.080]  ago the numbers are bigger now it's a debt black hole hundreds of times all the wealth in the world
[01:09:42.080 --> 01:09:49.840]  you cannot pay it back it is a total fraud all the assets all the taxes all the everything in the
[01:09:49.840 --> 01:09:58.560]  entire us isn't even 100 trillion and we're told we owe these bankers 640 plus trillion washington post
[01:10:00.640 --> 01:10:07.600]  that is last number i saw 500 and something thousand per family that's if you average everybody
[01:10:07.600 --> 01:10:15.360]  together you got 70 something million on social security 49 million on food stamps now the 30
[01:10:15.360 --> 01:10:20.880]  million on full welfare another large portion of different numbers are out there on government
[01:10:20.880 --> 01:10:29.280]  contracts show two-thirds of the country are on the government mammary gland and they're looking
[01:10:29.280 --> 01:10:35.760]  at the other one third of us and go and get ready we're going to butcher you and it's kind of like
[01:10:35.760 --> 01:10:41.840]  abel selling his inheritance for a bowl of porridge if the middle class doesn't get together and say
[01:10:41.840 --> 01:10:47.440]  look look here you can do the numbers that they've done the numbers if they took all the middle
[01:10:47.440 --> 01:10:54.080]  class's money it wouldn't pay for one trillion dollars it's less than one trillion nine hundred
[01:10:54.080 --> 01:11:05.600]  something billion you pull that number up folks it is it is time for people to realize this
[01:11:05.600 --> 01:11:11.840]  there is no paying it off there is no debt limit raise it don't raise it if the if the republicans
[01:11:11.840 --> 01:11:16.800]  came out and said arrest the head of the federal reserve arrest the private families for fraud as
[01:11:16.800 --> 01:11:20.640]  the senate committee's already found with the derivatives they sold government private industry
[01:11:20.640 --> 01:11:26.320]  you name and individuals if they don't talk like that none of this matters they're debating governments
[01:11:26.320 --> 01:11:34.480]  14 and a half trillion that's a current hangover they're not talking that under too big to fail
[01:11:34.480 --> 01:11:45.040]  we were legally bound under law to 600 plus trillion dollars of the quote us share of the
[01:11:45.040 --> 01:11:54.080]  1.5 quadrillion worldwide so no i'm not going to talk about and and and and and and and and
[01:11:54.080 --> 01:11:58.960]  freak out about like it's some soap opera for the thinking man and talk all day about the
[01:11:58.960 --> 01:12:03.680]  stupid debt ceiling the republicans want to cut three trillion the democrats want to cut a trillion
[01:12:03.680 --> 01:12:09.680]  and a half what are we going to do cut this welfare cut that welfare free social security that'll
[01:12:09.680 --> 01:12:16.000]  fix it none of it you could cut every entitlement under the sun you've been signed on to banker
[01:12:16.000 --> 01:12:22.720]  fraud these bankers since 1913 are able to loan out for every dollar you go down to deposit in
[01:12:22.720 --> 01:12:30.080]  their little stinking bank they can loan out 10 dollars and one of those bankers quote make wealth
[01:12:30.080 --> 01:12:34.880]  make money because they just issue the printed garbage and the digital garbage when you don't
[01:12:34.880 --> 01:12:39.280]  pay off the farm when you don't pay off the house they get the down payments they get all the
[01:12:39.280 --> 01:12:44.160]  investment they get the interest and then they flip it and sell it again so what a bankers big
[01:12:44.160 --> 01:12:50.000]  bankers want they like depressions and it's the congressional record they engineered
[01:12:50.000 --> 01:12:57.200]  the 1929 crash on record you want to go read the senator's quotes you want to go read all of them
[01:12:57.200 --> 01:13:02.720]  from limburg and mcfadden believe me i'm somebody see while you're reading about football
[01:13:04.000 --> 01:13:08.720]  or while you're reading about you know what bar to pick up chicks or while you're reading about
[01:13:08.720 --> 01:13:13.200]  the latest cosmetics whatever you're into while you're reading about you know cheat sheets to
[01:13:13.760 --> 01:13:20.000]  hack world of warcraft or halo or whatever it's called while you're doing that i'm reading rock
[01:13:20.000 --> 01:13:24.880]  a feller foundation documents that are public and posting them on info wars dot com where they
[01:13:24.880 --> 01:13:30.240]  talk about putting cancer viruses and vaccines and then i found out those very cancers have been
[01:13:30.240 --> 01:13:35.760]  found the cancer viruses and in the vaccines and then i learned that they've learned how to
[01:13:35.760 --> 01:13:40.400]  engineer sterilants into the vaccines i kind of get mad about that there's a creepy group running
[01:13:40.400 --> 01:13:46.480]  the government that's jacking the food and water i'm aware though you know i mean i'm a fruit cake
[01:13:46.480 --> 01:13:51.840]  i'm a lunatic i read about some gangster guy overseas coming into austin want me to pay for
[01:13:51.840 --> 01:13:57.120]  his formula one track uh here he is his banker indicted the germans say they're set to indict him
[01:13:57.120 --> 01:14:03.680]  you know told you a year ago the guy was uh definitely a scammer it's a scam to come into
[01:14:03.680 --> 01:14:08.880]  austin lobbying my little dirtbag politicians to to take my tax money and give it to him over in europe
[01:14:09.520 --> 01:14:15.040]  so his daughter can have 50 how many thousand square feet was her house you finally got the number
[01:14:15.040 --> 01:14:22.880]  56 000 square feet if you don't count the helicopter pads and and facility and great have it all day
[01:14:22.880 --> 01:14:28.960]  lady but don't you go around and have your think tanks tell all the poor dumb down people hey let's
[01:14:28.960 --> 01:14:34.880]  get the rich guys that make a 125 000 a year man they're rich let's raise their taxes so you can
[01:14:34.880 --> 01:14:40.000]  suck it out of the country through your corporate welfare get out of my life stop usurping me stop
[01:14:40.000 --> 01:14:47.360]  trying to control me i'm sick of you i see you i hate you i hate you so much i don't even care
[01:14:47.360 --> 01:14:54.000]  what happens to me because i've got the spirit of rebellion against tyranny and me i have a spirit
[01:14:54.000 --> 01:15:01.280]  of love of god and submitting to god's commandments of good and decent things and i have a spirit of
[01:15:01.280 --> 01:15:10.640]  110 total rocket-fueled hatred and rebellion against potbellied scumbags that get together
[01:15:10.640 --> 01:15:17.680]  in societies of con men and crooks and turn us into an effeminate degenerate hunchback society
[01:15:17.680 --> 01:15:24.960]  bowing down and licking your hands and i will not be part of it anymore i will see all of the
[01:15:24.960 --> 01:15:32.240]  globalist arrested i will see them holed up and tried by juries of their pairs and then you know
[01:15:32.240 --> 01:15:39.120]  what comes after that and you think this is it oh my honey look at this crazy guy i know you said
[01:15:39.120 --> 01:15:45.600]  that to your wife driving on the road this is what a common-sense person being usurped in a slave
[01:15:45.600 --> 01:15:50.000]  sounds like you know you find somebody breaking into your house robbing you don't you get mad
[01:15:50.000 --> 01:15:56.480]  you have a sense of outrage of trespass but why is it when big giant powerful people rape you
[01:15:56.480 --> 01:16:02.720]  you lay down because you feel powerless so you bend over hi this is steve shank and babs rosberg
[01:16:02.720 --> 01:16:07.680]  with e-foods direct babs who work a lot with shipping and things are going absolutely nuts
[01:16:07.680 --> 01:16:12.800]  with this new independent smoth patriot pack that e-foods is giving away the way things are going
[01:16:12.800 --> 01:16:17.760]  we're shipping thousands of these great little patriot packs out just an example sherry from
[01:16:17.760 --> 01:16:25.600]  arkansas made a $1,300 order we shipped her five free patriot packs $750 more free food folks are
[01:16:25.600 --> 01:16:31.680]  really surprised at what we're actually giving away now folks we've had 235 years of freedom in
[01:16:31.680 --> 01:16:39.760]  this country so for every $235 for the food ordered we give away $149 patriot pack free
[01:16:39.760 --> 01:16:48.400]  to order the best food on the planet call 800 409 5633 or go to e-foods direct comm slash alex
[01:16:48.400 --> 01:16:57.040]  a free 12 day supply patriot pack with every $235 worth of food ordered call 800 409 5633
[01:16:57.040 --> 01:17:04.320]  or e-foods direct comm slash alex hundreds of nations have fallen to tyranny in the last
[01:17:04.320 --> 01:17:10.240]  century alone this is our last chance to not relive history as we're finishing off this agenda
[01:17:11.040 --> 01:17:15.920]  that we're pulling the rug from underneath the americans at home and turning members influence
[01:17:15.920 --> 01:17:21.920]  on our president in congress and they really are calling the shots i think it's incumbent upon all
[01:17:21.920 --> 01:17:28.400]  of us as american citizens to pay attention for the republic identifies the enemies of our nation
[01:17:28.400 --> 01:17:34.720]  the criminal offshore cartel hell bent on destroying sovereignty and on its ashes constructing world
[01:17:34.720 --> 01:17:39.760]  government tim geithner bernanke their arsonists they're asking for more matches and the congress
[01:17:39.760 --> 01:17:44.480]  is saying who do we make the checkout to today seems like nobody does care and right now in
[01:17:44.480 --> 01:17:52.080]  washington dc we have seen a fall of the republic yet your copy of fall of the republic on dvd
[01:17:52.080 --> 01:17:58.800]  at info wars dot com we're watching online right now in super high quality at prison planet dot tv
[01:18:01.200 --> 01:18:06.080]  hi folks this is alex jones i'm looking for people that have the wisdom to spot savings
[01:18:06.080 --> 01:18:11.600]  opportunity and recognize risk saving means to make money the calben pure soap company can
[01:18:11.600 --> 01:18:16.960]  save you thousands of dollars and give you good old-fashioned real soaps that are triple concentrated
[01:18:16.960 --> 01:18:22.720]  and twice as good as what you're using now soaps made from vegetable and coconut oils that contain
[01:18:22.720 --> 01:18:29.200]  no useless dyes perfumes deodorants or antibacterials your risk is the hundreds of hazardous toxic
[01:18:29.200 --> 01:18:35.280]  detergents that give you rashes itching sores and deteriorating clothing called lint if you want
[01:18:35.280 --> 01:18:39.040]  something better if you want something you've never had before you have to do something you've
[01:18:39.040 --> 01:18:46.320]  never done before getting a free catalog is easy by calling 800-340-7091 or see calben on the web
[01:18:46.320 --> 01:18:54.080]  at five star soap dot com take charge of your health now by calling 800-340-7091 or see calben on
[01:18:54.080 --> 01:19:02.640]  the web at five star soap dot com this is alex jones with five good reasons you should consider
[01:19:02.640 --> 01:19:07.680]  buying a solar power generator number one new climate legislation could easily double or triple
[01:19:07.680 --> 01:19:12.960]  your electric bill number two our new energies are wants to control how much power your electric
[01:19:12.960 --> 01:19:18.000]  company allows you to have it's true total government control of electricity in the name of
[01:19:18.000 --> 01:19:23.120]  smart grid technology is coming number three in some areas of the country the power grid is
[01:19:23.120 --> 01:19:28.320]  dangerously overloaded and now new socialist legislation is only compounding the problem
[01:19:28.320 --> 01:19:33.520]  number four dangerous weather is always a threat to local grids every year thousands of families
[01:19:33.520 --> 01:19:38.080]  lose their power from weather related onages number five a solar power generator provides
[01:19:38.080 --> 01:19:42.640]  powerful backup insurance and peace of mind folks i really believe in the solar power generators
[01:19:42.640 --> 01:19:46.880]  offered by solutions from science one of my oldest sponsors you can get more information
[01:19:46.880 --> 01:19:52.640]  at www dot my solar backup dot com that's my solar backup dot com remember the government
[01:19:52.640 --> 01:19:58.560]  doesn't own the sun so go to my solar backup dot com or call one eight seven seven three two seven zero
[01:19:58.560 --> 01:20:07.520]  three six five coast to coast direct from austin you're listening to the alex jones broadcasting
[01:20:07.520 --> 01:20:17.920]  network network you know that's what's frustrating is that even when you're aware of corruption
[01:20:17.920 --> 01:20:23.120]  and aren't naive and fight it history shows as thomas jeverson said you still pretty much get
[01:20:23.120 --> 01:20:30.000]  run over and defeated and so many americans think it's cute to defend corruption and deny it's there
[01:20:30.000 --> 01:20:37.760]  and uh now we see all of our liberties all of our wealth all of our blessings draining out
[01:20:37.760 --> 01:20:43.200]  like a man who's had his legs cut off and blood's just spraying out pumping out he'll be he'll be in
[01:20:43.200 --> 01:20:48.080]  shock in 30 seconds he'll be dead in two minutes and the guy looks at you as the blood spraying
[01:20:48.080 --> 01:20:54.080]  out of his chopped off legs and says don't put turnikets on me conspiracy theorist it just
[01:20:54.080 --> 01:21:00.720]  blows the mind peter keith link steven gerry greg richard demothy allen garfield colonel sick carol
[01:21:00.720 --> 01:21:05.280]  i'm gonna get to y'all and i haven't even gotten into the atf news outside of law they're just
[01:21:05.280 --> 01:21:12.000]  restricting the second amendment now i mean you can't even make this up and we have inside intel
[01:21:12.000 --> 01:21:17.920]  directly from atf austin so i'll get to that in the last segment uh the the only piece of news
[01:21:17.920 --> 01:21:22.480]  i'm gonna hit on the debt limit is they're saying they've got a deal hopefully in the next 48 hours
[01:21:22.480 --> 01:21:27.760]  hopefully of the bankers and we're all learning about defaults and bankruptcy and that our futures
[01:21:27.760 --> 01:21:33.440]  tied to what bankers do not according to our industries or our ideas or how hard we work
[01:21:33.440 --> 01:21:37.840]  we're learning that we live and die by bankers that's what this is teaching us ahead of the
[01:21:37.840 --> 01:21:43.680]  total default and the depression and teaching us that not raising taxes enough is what did this
[01:21:43.680 --> 01:21:49.120]  that's what little geitner the crook and others have taught us and oh yeah he got some bailout money
[01:21:49.120 --> 01:21:55.440]  from the bailout money i'm continuing moody's neither debt plan will protect the nation's triple
[01:21:55.440 --> 01:22:01.680]  a rating oh what ron paul told us months ago what other economists told us years ago i'm afraid even
[01:22:01.680 --> 01:22:06.480]  if you do go deeper into debt you're gonna lose the triple a rating the triple a rating was gone
[01:22:06.480 --> 01:22:13.440]  over three years ago when they started monetizing debt over 75 of all the t-bills now are bought
[01:22:13.440 --> 01:22:20.160]  by the federal reserve you're like oh the bankers are helping uh yeah they buy them with fiat digital
[01:22:20.160 --> 01:22:25.280]  currency they make up that's taxpayer paid for and then they buy real assets for themselves
[01:22:25.280 --> 01:22:31.840]  yes they're really helping you i can oh they're gonna help you good don't worry uh reductions
[01:22:31.840 --> 01:22:36.320]  of the magnitude now being proposed if adopted would likely lead moody's to adopt a negative
[01:22:36.320 --> 01:22:41.760]  outlook on the triple a rating the credit agency said in a new report the chances of a significant
[01:22:41.760 --> 01:22:45.840]  improvement the long-term credit profile the government coming from deficit reductions the
[01:22:45.840 --> 01:22:54.240]  magnitude proposed is in either plan is not high moody's and s and purer's demand 100 cuts of
[01:22:54.240 --> 01:23:01.600]  everything old money paid to foreign bankers that's scambus and new taxes so they want higher
[01:23:01.600 --> 01:23:06.960]  taxes everything cut everything to them and then that's not enough nothing's enough everything
[01:23:06.960 --> 01:23:12.480]  because every daughter of these people has to have 56 000 square foot homes with helicopter pads of
[01:23:12.480 --> 01:23:17.920]  stolen money and they gotta they gotta hire mercenaries and armies and cops and and and all
[01:23:17.920 --> 01:23:22.400]  these major banks have gotten narcotics to launder they're hardcore mafia but they're
[01:23:22.400 --> 01:23:26.960]  wearing government outfits so you literally say take my daughter take my wife take it all and so
[01:23:26.960 --> 01:23:31.280]  they're like you bet we're gonna take it all you've scum and you're like oh please hurt me bad
[01:23:31.280 --> 01:23:36.800]  they're like we will don't worry we're gonna hurt you bad you want it you got it we are gonna hurt
[01:23:36.800 --> 01:23:42.160]  you bad then you're like yes hurt me let's go to peter in florida you're you know i'm grieving for
[01:23:42.160 --> 01:23:47.280]  this country that's why i'm so angry i'm grieving that we have come to this point like some crack
[01:23:47.280 --> 01:23:51.440]  whore with cigarette burns all over us with a pimp beating us with a billy club and our brain's
[01:23:51.440 --> 01:23:56.960]  oozing out and we're still thanking him oh baby i'm sorry oh baby i'm sorry and he's like yeah she's
[01:23:58.000 --> 01:24:02.080]  i'm sorry i'm hurting you billy club peter go ahead in florida you're on the air
[01:24:02.080 --> 01:24:07.680]  hey i was an honor to talk to you brother uh listen to just recently uh i work out at
[01:24:07.680 --> 01:24:13.280]  jim here in miami and i got to meet somebody who also works for a department of homeland security
[01:24:13.280 --> 01:24:17.440]  and i just got to talking with him because he showed up in his giant truck with all the information
[01:24:17.440 --> 01:24:23.760]  he was a banker protection enforcer a bank rape helper and and what did the bank raper helper say
[01:24:24.480 --> 01:24:28.400]  well i try not to go too heavy on him because i knew he was becoming a member at our very small
[01:24:28.400 --> 01:24:32.400]  gym and i was hoping maybe if i could get in with him i could get a lot of information but he just
[01:24:32.400 --> 01:24:36.960]  basically confirmed a ton of stuff that you're always talking about number one he's head of a
[01:24:37.760 --> 01:24:46.560]  one of 28 elite response uh task force teams where he runs the top five police and top five fire
[01:24:46.560 --> 01:24:52.400]  department guys from tampa down to the keys here and they confirmed they've got uh he didn't he
[01:24:52.400 --> 01:24:57.360]  didn't know what i meant when i said fema cams but he he knew that when i said relocation and
[01:24:57.360 --> 01:25:02.640]  tournament camps for emergencies he was confirmed there's two here like we don't have fema camps
[01:25:02.640 --> 01:25:07.360]  but we do have giant facilities where we lock up hundreds of thousands per city for political
[01:25:07.360 --> 01:25:13.680]  reasons yes we do have those but they're not camps be confirmed yeah we don't respond
[01:25:13.680 --> 01:25:18.240]  to any local authority we respond only the federal authority and he was kind of bragging
[01:25:18.240 --> 01:25:24.160]  he's like i pimp the cops i run the local chiefs it was so funny it was so funny he he
[01:25:24.160 --> 01:25:28.800]  i was coming out coming at it as i was like well i'm so interested tell me more about your job
[01:25:28.800 --> 01:25:34.800]  just so he wouldn't tell me about your power yeah exactly but then he was more forthcoming with the
[01:25:34.800 --> 01:25:39.840]  information and he confirmed that he confirmed that they're preparing they're not concerned
[01:25:39.840 --> 01:25:44.560]  about al-qaeda anymore he said it's and that's mourning actually cnn put out a piece about how
[01:25:44.560 --> 01:25:50.560]  al-qaeda he's worried about those that don't like the bankers i i specifically said did you see the
[01:25:50.560 --> 01:25:55.120]  myak report and he again didn't really know it by name but when i started discussing things like
[01:25:55.680 --> 01:25:59.680]  you know gun owners returning veterans like yeah that we're really concerned about that
[01:25:59.680 --> 01:26:04.640]  we're really concerned about a new anthrax attack is what he said oh yeah which was publicly run by
[01:26:04.640 --> 01:26:10.960]  the government now admitted just telling me to drink more fluoride give himself lots of vaccine
[01:26:10.960 --> 01:26:14.320]  shots because he loves the government they're going to take good care of him don't worry he'll
[01:26:14.320 --> 01:26:18.000]  get what he wants in the end that's the good feeling about all this no matter they're bringing
[01:26:18.000 --> 01:26:24.000]  america down burning they're going to burn right down with it by their own hand and he's on his power
[01:26:24.000 --> 01:26:31.440]  trip so good for him oh it's so good let me tell you all so bankers can buy their daughters 56 000
[01:26:31.440 --> 01:26:37.840]  square foot houses sorry let me also mention that i wanted to tell everybody who listens to you got
[01:26:37.840 --> 01:26:43.600]  to you out there that this time around especially with the wrong paul campaign it is so easy to talk
[01:26:43.600 --> 01:26:48.400]  to people it is so easy to walk up to people because one paul has predicted everything and he
[01:26:48.400 --> 01:26:53.120]  knows exactly he's been winning almost all the straw polls so fox news never mentions him and
[01:26:53.120 --> 01:26:59.920]  mentions all the little uh well they mention al gore's former chief of staff uh uh the the ultra
[01:26:59.920 --> 01:27:04.320]  conservative rick perry next they're gonna tell me bill clinton's conservative and of course the
[01:27:04.320 --> 01:27:09.440]  average moron conservative i get emails going he didn't work for al gore okay scumbag if you don't
[01:27:09.440 --> 01:27:15.280]  want to go check that out for yourself go ahead and uh let's talk about mitt romney who wrote the
[01:27:15.280 --> 01:27:22.240]  health care bill these conservatives are idiots oh they love it i'm sorry i apologize they just
[01:27:22.240 --> 01:27:27.200]  love bondage they hate their wives their children their cowards they love being con they love it
[01:27:27.200 --> 01:27:33.280]  they're gonna get it don't worry they're gonna get everything they want listen to this uh i i'm
[01:27:33.280 --> 01:27:38.400]  i'm part of the republican group down here in miami and with we have all the mayors and and former
[01:27:38.400 --> 01:27:44.160]  senator lemieux came in the other day to talk to us and whereas before ever uh myself my brother
[01:27:44.160 --> 01:27:49.680]  were like let me not boast my ron paul support whatever this time around we are dominating it
[01:27:49.680 --> 01:27:54.960]  we are dictating it when they mention rick perry we go al gore when they mention mid romney we go
[01:27:54.960 --> 01:27:58.720]  obamacare and when i'm trying to tell people out there we're listening to you this is not the time
[01:27:58.720 --> 01:28:03.360]  to be shy anymore and there's more of us out there than you think and as soon as you open your mouth
[01:28:03.360 --> 01:28:07.440]  you'll realize how many more people go yeah i agree and they didn't want to be the first one to say
[01:28:07.440 --> 01:28:13.360]  it so if you start saying things be confident be you know secure in what you're saying because you
[01:28:13.360 --> 01:28:17.520]  know you're right you know that information to back it up and if there's one thing that we can
[01:28:17.520 --> 01:28:21.360]  learn from the way you run things it's don't shy away from this stuff because you're gonna end up
[01:28:21.360 --> 01:28:27.280]  being right and no no no exactly look look 200 years ago if government acted like it was acting
[01:28:27.280 --> 01:28:32.400]  now people would be running around with torches and guns i'm not even saying do that because
[01:28:32.400 --> 01:28:38.000]  that's what they want the point is yelling and screaming is the minimum i can do here and and
[01:28:38.000 --> 01:28:45.040]  yes i hyperventilate yes i tell folks how i really feel because it's time to stop mincing words
[01:28:45.760 --> 01:28:52.800]  these people running things are hardcore criminals and it's time to completely wake up
[01:28:52.800 --> 01:28:57.520]  and call their bluff and we've gotten to one call of 14 we're gonna get to we'll come back to write
[01:28:57.520 --> 01:29:06.320]  your calls get ready when you're out on the road the last place you want to be is on the road
[01:29:07.520 --> 01:29:13.440]  but if the unfortunate happens you'll be glad you were wearing diamond gussets there's a place
[01:29:13.440 --> 01:29:23.760]  down in Tennessee where they make blue diamond gusset jeans they so pride in every stitch
[01:29:23.760 --> 01:29:33.360]  guarantee you love the way they fit they put a diamond gusset in the crotch where you need it
[01:29:33.360 --> 01:29:43.520]  most blue diamond gussets got it other stone we turn jeans inside out diamond gusset jeans
[01:29:43.520 --> 01:29:49.120]  made in the usa with unparalleled quality our defender motorcycle jeans combine gusset comfort
[01:29:49.120 --> 01:29:56.240]  with kevlar protection so you can ride all day with confidence order yours at gusset.com diamond
[01:29:56.240 --> 01:30:04.320]  gusset jeans got it others don't you may be arrested and your subject to other police action
[01:30:04.320 --> 01:30:11.120]  tyranny is here the grim future foretold in 1984 has become reality it really says that the state
[01:30:11.120 --> 01:30:16.080]  is god the united states is now recognized globally as one of the most oppressive police
[01:30:16.080 --> 01:30:22.160]  states on earth this film conclusively proves the existence of a secret network of FEMA camps
[01:30:22.160 --> 01:30:27.600]  now being expanded nationwide this documentary exposes how the continuity of government program
[01:30:27.600 --> 01:30:32.320]  has established an old powerful shadow state police state four chronicles the sickening
[01:30:32.320 --> 01:30:38.720]  depths to which our republic has fallen prepare to enter the secret of world of emergency dictatorship
[01:30:38.720 --> 01:30:44.640]  body scammers sound cameras citizen spies stage terror and cameras on every street corner
[01:30:44.640 --> 01:30:50.720]  it's only the beginning of the new world order's hellish plan the police state isn't coming it's here
[01:30:51.280 --> 01:30:57.360]  secure your copy today at info wars dot com or see it online in the highest quality at prison
[01:30:57.360 --> 01:31:04.560]  planet dot tv hi this is steve shank and babs rosberg with e-foods direct babs you work a lot
[01:31:04.560 --> 01:31:09.920]  with shipping and things are going absolutely nuts with this new independent smoth patriot pack that
[01:31:09.920 --> 01:31:14.400]  e-foods is giving away the way things are going we're shipping thousands of these great little
[01:31:14.400 --> 01:31:19.760]  patriot packs out just an example sherry from arkansas made a thirteen hundred dollar order
[01:31:19.760 --> 01:31:25.200]  we shipped her five free patriot packs seven hundred and fifty dollars more free food folks are
[01:31:25.200 --> 01:31:30.160]  really surprised at what we're actually giving away now folks we've had two hundred and thirty
[01:31:30.160 --> 01:31:34.880]  five years of freedom in this country so for every two hundred and thirty five dollars for the food
[01:31:34.880 --> 01:31:40.640]  ordered we give away a hundred and forty nine dollar patriot pack free to order the best food on
[01:31:40.640 --> 01:31:46.400]  the planet call eight hundred four zero nine five six three three are going to e-foods direct dot
[01:31:46.400 --> 01:31:52.240]  com slash alex a free twelve day supply patriot pack with every two hundred and thirty five dollars
[01:31:52.240 --> 01:31:58.000]  worth of food ordered call eight hundred four zero nine five six three three or e-foods direct dot
[01:31:58.000 --> 01:32:04.880]  com slash alex a very wealthy u.s citizen is predicting that in 2011 we will witness the most
[01:32:04.880 --> 01:32:10.480]  important day in america in more than 50 years he says it will change everything about our lives
[01:32:10.480 --> 01:32:14.880]  the way you shop travel invest educate your children and even how you take care of your health
[01:32:14.880 --> 01:32:19.520]  and your own family now this man has made some outrageous predictions over the years the crazy
[01:32:19.520 --> 01:32:25.280]  part is he's usually right you see he predicted the collapse of gm panty may friday mac and america's
[01:32:25.280 --> 01:32:30.880]  biggest mall owner general growth properties in fact barons called his work a dire prophecy
[01:32:30.880 --> 01:32:35.360]  recently he created a video which you can watch online for free detailing his biggest and most
[01:32:35.360 --> 01:32:40.560]  important prediction yet and it's a real eye opener i can't stress this enough you should at least
[01:32:40.560 --> 01:32:44.720]  watch this free video online today he explains everything you need to know including simple
[01:32:44.720 --> 01:32:50.480]  steps you can take to protect yourself you can find the video at www dot end of america three
[01:32:50.480 --> 01:32:56.320]  dot com that's end of america the number three dot com watch the free video at www dot end of
[01:32:56.320 --> 01:33:04.000]  america three dot com that's end of america three dot com coast to coast direct from austin
[01:33:04.800 --> 01:33:08.960]  you're listening to the alex jones broadcasting network network
[01:33:08.960 --> 01:33:29.040]  the websites are info wars dot com and present planet dot com i eat sleep drink dream this
[01:33:29.040 --> 01:33:35.360]  information and it's so insanely obvious it's so historically relevant and ridiculous
[01:33:35.360 --> 01:33:45.440]  it's so criminal all over the country the feds face scan license plate scan police videotaping
[01:33:45.440 --> 01:33:49.840]  public but when you go videotape police even from a hundred yards away in your own house
[01:33:50.640 --> 01:33:56.160]  they come and beat you have to death charge you the kept jury sends you to prison
[01:33:56.160 --> 01:34:05.680]  um jp morgan goldman sacks get caught ripping off their investors publicly nobody gets in
[01:34:05.680 --> 01:34:11.520]  trouble walkovia wells fargo get caught laundering 300 plus billion dollars in drug money nobody gets
[01:34:11.520 --> 01:34:18.080]  in trouble i was reading new federal court rulings where even three thousand dollars cash at your
[01:34:18.080 --> 01:34:22.400]  house the cops take it the court's rule it's illegal doesn't matter if you even have the
[01:34:22.400 --> 01:34:28.720]  receipt from the bank not allowed to keep money at your house prisoner not allowed to have a
[01:34:28.720 --> 01:34:33.200]  garden at your house prisoner you know most americans get down on their knees and they say
[01:34:33.200 --> 01:34:38.240]  yes sir boss i'm a good little slave and the new world order says okay then i'm gonna take
[01:34:38.240 --> 01:34:43.600]  him or your rights and they say please take them i trust you i believe whatever you tell me i'm a
[01:34:43.600 --> 01:34:49.520]  good little surf and you're pessimistic if you don't like the dollar being devalued you're pessimistic
[01:34:49.520 --> 01:34:54.960]  if you don't like them lying about all the wars you're pessimistic when you bend over and beg
[01:34:54.960 --> 01:35:04.640]  government to hurt you bad then you're intelligent then you're good then you can be trusted so take
