whisper_model_load: loading model from 'whisper.cpp/models/ggml-large.bin'
whisper_model_load: n_vocab       = 51865
[01:33:57.040 --> 01:34:02.040]   Cautioning people to get out of the inflated stock market that we have.
[01:34:02.040 --> 01:34:09.040]   This economic bubble, this financial bubble where they have poured all of this quantitative easing, all this money that's been printed,
[01:34:09.040 --> 01:34:15.040]   has essentially, as he pointed out just before we went to break, it's found its way not in any other kind of economic growth
[01:34:15.040 --> 01:34:18.040]   except for a growth in a bubble stock market.
[01:34:18.040 --> 01:34:23.040]   Mr. Dent, you're talking about demographics, and I think one of the--
[01:34:23.040 --> 01:34:27.040]   that's one of the key trends that you look at when you're forecasting.
[01:34:27.040 --> 01:34:33.040]   What about the massive influx of immigrants that we're seeing in the United States as well as in Europe?
[01:34:33.040 --> 01:34:37.040]   We had 3,000 immigrants rescued in a single day in Italy over this weekend.
[01:34:37.040 --> 01:34:43.040]   We've had the Obama administration incentivize massive immigration into our country.
[01:34:43.040 --> 01:34:47.040]   How does that play into the demographics that we have with the baby boomers?
[01:34:47.040 --> 01:34:53.040]   Well, first of all, it has greatly increased the demographics of the baby boom generation,
[01:34:53.040 --> 01:34:56.040]   even more than the millennial generation that followed them.
[01:34:56.040 --> 01:35:05.040]   And we've been an immigrant nation forever, especially the late 1800s, early 1900s, greatest immigration surge ever.
[01:35:05.040 --> 01:35:11.040]   And then we saw the great bubble and boom into the roaring '20s because of the technologies and that.
[01:35:11.040 --> 01:35:14.040]   It was much more immigration than births back then.
[01:35:14.040 --> 01:35:22.040]   Now we've seen another immigration surge that peaked recently and will decline for many, many years.
[01:35:22.040 --> 01:35:26.040]   Because in a bad economy, countries don't want to let as many immigrants in,
[01:35:26.040 --> 01:35:30.040]   and in a bad economy, immigrants don't want to take the risk of moving.
[01:35:30.040 --> 01:35:39.040]   And, yes, we've had a huge illegal immigrant problem, but to send them all back, as Donald Trump says, to me is too much.
[01:35:39.040 --> 01:35:43.040]   You've got to say, look, here's a period to reapply, do X, Y, and Z.
[01:35:43.040 --> 01:35:45.040]   If you don't, we'll send you back.
[01:35:45.040 --> 01:35:52.040]   But if you suddenly sent back 11 million people, the cost of fortune and economy would go into recession on that alone.
[01:35:52.040 --> 01:35:53.040]   My view is this.
[01:35:53.040 --> 01:36:02.040]   Again, what a country should do, and I lecture a lot in Canada and Australia, these are countries that have a great immigration policy.
[01:36:02.040 --> 01:36:06.040]   They want immigration, but you have to not only just be legal, you have to qualify to be in.
[01:36:06.040 --> 01:36:09.040]   You've got to be in the skills they need.
[01:36:09.040 --> 01:36:11.040]   You've got to prove you're valuable to the economy.
[01:36:11.040 --> 01:36:15.040]   Australia and Canada have very good immigration.
[01:36:15.040 --> 01:36:20.040]   Our immigration has still helped bolster our economy and take jobs that many people wouldn't.
[01:36:20.040 --> 01:36:25.040]   But in a downturn, I'm telling you, we're going to turn anti-immigration.
[01:36:25.040 --> 01:36:35.040]   That's what happened in the Great Depression, the greatest immigration surge in all of U.S. history went down to zero in the 1930s on the economy.
[01:36:35.040 --> 01:36:37.040]   We're seeing that happening already in Europe.
[01:36:37.040 --> 01:36:40.040]   There were reports this weekend about what was going on in Germany.
[01:36:40.040 --> 01:36:46.040]   They had demonstrators there who were attacking the police who were guarding immigrants who had come into the country.
[01:36:46.040 --> 01:36:53.040]   And I guess when I look at this, what you're talking about is how we have to make sure that people have the ability to take care of themselves.
[01:36:53.040 --> 01:36:54.040]   Absolutely.
[01:36:54.040 --> 01:36:56.040]   But we're doing exactly the opposite.
[01:36:56.040 --> 01:36:58.040]   We're paying them to come in.
[01:36:58.040 --> 01:36:59.040]   We're incentivizing them.
[01:36:59.040 --> 01:37:00.040]   We're telling them, "Come in.
[01:37:00.040 --> 01:37:01.040]   You can get free this.
[01:37:01.040 --> 01:37:02.040]   You can get free that.
[01:37:02.040 --> 01:37:05.040]   You can get college tuition and state rates at any state in the nation."
[01:37:05.040 --> 01:37:12.040]   And now we've got on the Democrat side, we've got Hillary Clinton as well as Bernie Sanders saying, "Let's give everybody free college."
[01:37:12.040 --> 01:37:24.040]   If you do that and you pull in the people, the dreamers that Obama is incentivizing to come in, remember, those kids, those children are considered to be children all the way up to the age of 31.
[01:37:24.040 --> 01:37:26.040]   That's what he considers to be children.
[01:37:26.040 --> 01:37:27.040]   That's how they've redefined children.
[01:37:27.040 --> 01:37:34.040]   So if they open up and give everybody free college tuition, that is truly going to be a massive, massive increase in the welfare state.
[01:37:34.040 --> 01:37:42.040]   Just as we're going to see a massive increase in the welfare state as people have to pay for more schools, we're seeing massive increases of people coming in.
[01:37:42.040 --> 01:37:48.040]   And we say we'll give a free education to anybody in the world and we'll even let you pick what language you want to get schooled in.
[01:37:48.040 --> 01:37:51.040]   And we'll send the bill to the people who own homes in the area.
[01:37:51.040 --> 01:37:53.040]   I mean that's what we're seeing happening now.
[01:37:53.040 --> 01:37:59.040]   Well, you know, David, I hate to say we have the most convoluted immigration policy in history.
[01:37:59.040 --> 01:38:15.040]   I tell you, in the coming decades, all developed nations except for a few small ones from Israel to Australia are going to be declining in population, workforce, everything because we're not having enough babies and immigrants help replace it.
[01:38:15.040 --> 01:38:20.040]   But you have to have an immigration policy that makes sense and that attracts the right people.
[01:38:20.040 --> 01:38:27.040]   And that's why we should study Australia and Canada and Switzerland and countries like this that have done it successfully.
[01:38:27.040 --> 01:38:31.040]   We've done it haphazardly and it still worked to our advantage overall.
[01:38:31.040 --> 01:38:35.040]   But it's going to be a huge issue because we didn't do it the right way.
[01:38:35.040 --> 01:38:36.040]   And now we've got a debate.
[01:38:36.040 --> 01:38:38.040]   How do we undo it?
[01:38:38.040 --> 01:38:44.040]   And I don't agree with the extreme of Trump saying send them all back and then bring the best ones back in.
[01:38:44.040 --> 01:38:48.040]   But we got to do something to get clear about this and have better policies.
[01:38:48.040 --> 01:38:56.040]   But I tell you, David, I don't think immigration is going to be a big policy in a downturn that I'm predicting in the next four to seven or eight years.
[01:38:56.040 --> 01:38:59.040]   Immigrants are not going to want to go in as much.
[01:38:59.040 --> 01:39:02.040]   And people here are even more not going to want them to come in.
[01:39:02.040 --> 01:39:08.040]   Immigration is going to it's already net zero for many years in Mexico, our biggest immigration.
[01:39:08.040 --> 01:39:10.040]   So I think it's going to go down even more.
[01:39:10.040 --> 01:39:18.040]   I don't think we need to build the wall yet because I don't think there's going to be a lot of immigration in a down economy.
[01:39:18.040 --> 01:39:21.040]   That's something to worry about for the next boom.
[01:39:21.040 --> 01:39:30.040]   We need to shoulder up our financial markets and our banking systems and stuff that are way out of kilter and have been totally killed by special interest.
[01:39:30.040 --> 01:39:35.040]   Special interest is the worst single thing in our economy.
[01:39:35.040 --> 01:39:37.040]   We can't change health care.
[01:39:37.040 --> 01:39:39.040]   We can't change education.
[01:39:39.040 --> 01:39:41.040]   We can't fight inflation.
[01:39:41.040 --> 01:39:46.040]   We can't deleverage debt because there's too many fan financial interests that have bought their way into politics.
[01:39:46.040 --> 01:39:49.040]   That won't let the politicians on either side do it.
[01:39:49.040 --> 01:39:55.040]   So we we almost one of the reasons I welcome this kind of downturn in this collapse.
[01:39:55.040 --> 01:39:57.040]   It's going to bring everybody into reality.
[01:39:57.040 --> 01:39:59.040]   We've got to get back down to what are we really doing?
[01:39:59.040 --> 01:40:00.040]   How do we really grow?
[01:40:00.040 --> 01:40:04.040]   We don't grow by stocks buying companies, buying back their stocks.
[01:40:04.040 --> 01:40:07.040]   We don't grow by printing free money.
[01:40:07.040 --> 01:40:13.040]   We don't grow by having zero interest rates, which just causes people to miss investing.
[01:40:13.040 --> 01:40:25.040]   We grow by saving and investing in productive capacity, creating new jobs, attracting good immigrants that are necessary and having more baby.
[01:40:25.040 --> 01:40:32.040]   You know, that's how we grow down the road and technological innovation, which we kill through all types of excessive regulation.
[01:40:32.040 --> 01:40:34.040]   So there's so many things we could do.
[01:40:34.040 --> 01:40:41.040]   Right. We've been doing the wrong things because special interests have been driving the economy the way they want it through the politicians.
[01:40:41.040 --> 01:40:47.040]   And that if I had to say, number one thing I would do if I were Donald Trump and won the presidency.
[01:40:47.040 --> 01:40:49.040]   And this is one thing I agree with him on.
[01:40:49.040 --> 01:40:55.040]   Clearly, you've got to kill this thing where special interests can fund politicians and get them elected.
[01:40:55.040 --> 01:40:57.040]   That should not be allowed.
[01:40:57.040 --> 01:40:59.040]   Absolutely.
[01:40:59.040 --> 01:41:00.040]   You mentioned technological innovation.
[01:41:00.040 --> 01:41:11.040]   Well, let me ask you in your analysis, how do you see the predictions of massive automation and robotics and the displacement of workers?
[01:41:11.040 --> 01:41:12.040]   How do you see that playing out?
[01:41:12.040 --> 01:41:18.040]   A lot of people say, well, we've had a lot of these types of displacing, disruptive technologies in the past.
[01:41:18.040 --> 01:41:19.040]   We've seen it happen with agriculture.
[01:41:19.040 --> 01:41:21.040]   We've seen it happen with manufacturing.
[01:41:21.040 --> 01:41:30.040]   But on the other hand, we've had people who have said this is something that is so broad based, it's going to hit every industry at the same time in a massive way.
[01:41:30.040 --> 01:41:32.040]   Are we going to look at 50 percent unemployment?
[01:41:32.040 --> 01:41:34.040]   I know some people will be fixing some robots.
[01:41:34.040 --> 01:41:36.040]   Some people will be manufacturing robots for a while.
[01:41:36.040 --> 01:41:39.040]   Then manufacture robots can manufacture themselves.
[01:41:39.040 --> 01:41:42.040]   But how do you see this shaking out in your analysis?
[01:41:42.040 --> 01:41:53.040]   OK, David, how do you get more extreme than 80 percent of agriculture and mining and trapping workers going down to two percent today over the last century and a half?
[01:41:53.040 --> 01:41:58.040]   We always displace old jobs and create better ones.
[01:41:58.040 --> 01:42:05.040]   We went from agriculture to industry, production and manufacturing, from manufacturing to high level service.
[01:42:05.040 --> 01:42:07.040]   I don't mean just clerical stuff and McDonald's and stuff.
[01:42:07.040 --> 01:42:13.040]   I mean health care, financial services, high technology, these sort of stuff.
[01:42:13.040 --> 01:42:23.040]   Every change in technology throughout history, and this is so consistent, if you look at history, you can't miss it, destroys old industries and jobs and create new ones.
[01:42:23.040 --> 01:42:31.040]   The automobiles and tractors and trucks and buses and then eventually airplanes help destroy the railroad industry.
[01:42:31.040 --> 01:42:34.040]   They're a tiny thing now, but we're much better off.
[01:42:34.040 --> 01:42:36.040]   There will be new jobs created.
[01:42:36.040 --> 01:42:41.040]   My fear is they'll be created somewhere else because our demographics are weakening.
[01:42:41.040 --> 01:42:42.040]   We're aging.
[01:42:42.040 --> 01:42:58.040]   If we don't do something to change that, if we don't encourage innovation and higher birth rates and things, which some countries in Europe have, which Australia has, and Israel is like the best demographic wealthy nation in the world forward.
[01:42:58.040 --> 01:43:00.040]   And they're a leader in technology.
[01:43:00.040 --> 01:43:02.040]   That's the key to going forward.
[01:43:02.040 --> 01:43:04.040]   You've got to go with the technology.
[01:43:04.040 --> 01:43:08.040]   You can't fight it and say, oh, robotics are going to replace a lot of factory work.
[01:43:08.040 --> 01:43:10.040]   Well, you know.
[01:43:10.040 --> 01:43:13.040]   Well, certainly, yeah, you can't you can't legislate that out of existence.
[01:43:13.040 --> 01:43:18.040]   But I guess what I've seen a lot of people say is, yeah, we've seen this happen with industry after industry.
[01:43:18.040 --> 01:43:32.040]   But we have the potential with this particular disruptive technology to have it happen to so many different industries simultaneously to the service industry, to the transportation industry, to white collar, blue collar jobs.
[01:43:32.040 --> 01:43:41.040]   You know, everybody, we're not going to need truck drivers nearly as much as we do now, perhaps is what a lot of people are saying in terms of package delivery, long term haul, that type of thing.
[01:43:41.040 --> 01:43:57.040]   So there's going to be so many different industries affected simultaneously that even if we eventually adjust to this, it might send this shock through the system of 50 percent unemployment or 60 percent unemployment for a few years before we can adjust to that shock.
[01:43:57.040 --> 01:43:58.040]   Do you see that coming?
[01:43:58.040 --> 01:43:59.040]   Are you concerned?
[01:43:59.040 --> 01:44:00.040]   Yeah.
[01:44:00.040 --> 01:44:01.040]   No, I don't.
[01:44:01.040 --> 01:44:02.040]   Not temporarily yet.
[01:44:02.040 --> 01:44:05.040]   David, I mean, I studied history more than anybody I know.
[01:44:05.040 --> 01:44:09.040]   And we got computers that I call left brain machine.
[01:44:09.040 --> 01:44:17.040]   They can do everything from bookkeeping to and robotics can do, you know, typical routine tasks and factories and stuff.
[01:44:17.040 --> 01:44:22.040]   They can even do a lot of what doctors and nurses do and financial advisors and everything.
[01:44:22.040 --> 01:44:44.040]   But what this revolution is about is forcing everyday people with common sense, creative, relational skills, which computers have none of that, at least not yet, not for a long time to become entrepreneurs, whether you're an entrepreneur running a small part of a corporation, a team of three or four people that has a set of customers and you're making decisions.
[01:44:44.040 --> 01:44:52.040]   Now, people are good at making decisions that balance off different tradeoffs relating to people creating, finding new opportunities.
[01:44:52.040 --> 01:44:53.040]   Everyday people.
[01:44:53.040 --> 01:45:01.040]   I once heard a guy at a conference say 95 percent of people are genius at something, you know, and everybody else is my brother in law.
[01:45:01.040 --> 01:45:02.040]   You know, that's right.
[01:45:02.040 --> 01:45:03.040]   Everybody has a different kind of an intelligence.
[01:45:03.040 --> 01:45:04.040]   That's right.
[01:45:04.040 --> 01:45:05.040]   Yeah.
[01:45:05.040 --> 01:45:07.040]   It's about leveraging what computers can't do.
[01:45:07.040 --> 01:45:10.040]   And that's about what we do that computers can do.
[01:45:10.040 --> 01:45:13.040]   We create new stuff, new ideas.
[01:45:13.040 --> 01:45:14.040]   We relate to people.
[01:45:14.040 --> 01:45:18.040]   We understand their needs at a level a computer never could.
[01:45:18.040 --> 01:45:26.040]   I have a whole part of a chapter in Chapter 8 in the Demographic Cliff, and I've had this in every book for the last 20 years and nobody listens to it.
[01:45:26.040 --> 01:45:28.040]   The network corporation.
[01:45:28.040 --> 01:45:35.040]   You run companies from the bottoms up, organized around the customers, not the back lines and the bureaucrat and the managers.
[01:45:35.040 --> 01:45:37.040]   You automate all the bureaucracy.
[01:45:37.040 --> 01:45:47.040]   You make decisions in real time and you let the customer drive your company, your front lines or your browser, your back line experts and production facilities or your servers.
[01:45:47.040 --> 01:45:50.040]   The management isn't there to tell people what to do.
[01:45:50.040 --> 01:45:54.040]   They're there to orchestrate a network that runs with no management.
[01:45:54.040 --> 01:45:56.040]   Just like the stock exchanges.
[01:45:56.040 --> 01:45:59.040]   You ring the bell at 930 in the morning like today.
[01:45:59.040 --> 01:46:01.040]   Stocks are down 1100 points.
[01:46:01.040 --> 01:46:04.040]   And then at the end of the day, they're back up another 1000.
[01:46:04.040 --> 01:46:07.040]   It all happens with no orchestration.
[01:46:07.040 --> 01:46:16.040]   The computer and technologies allow us to have a whole different model of interacting globally, locally, bottoms up, not top down.
[01:46:16.040 --> 01:46:23.040]   And when you make an everyday person, an entrepreneur instead of a robot, which they are today, that's why they're being replaced by robots.
[01:46:23.040 --> 01:46:25.040]   You have a whole revolution.
[01:46:25.040 --> 01:46:29.040]   That's going to take a while, but I'll tell you, you never lose by advancing technologies.
[01:46:29.040 --> 01:46:33.040]   I've studied history back as far as there were ever humans.
[01:46:33.040 --> 01:46:34.040]   You never lose.
[01:46:34.040 --> 01:46:36.040]   Some people lose.
[01:46:36.040 --> 01:46:38.040]   And for time periods, you lose.
[01:46:38.040 --> 01:46:40.040]   You never lose with advancing technology.
[01:46:40.040 --> 01:46:41.040]   I understand.
[01:46:41.040 --> 01:46:42.040]   Yes, I agree.
[01:46:42.040 --> 01:46:53.040]   But and just to clarify, do you see this as something that is going to happen, though, in the time frame of the 2019 2020 that there's going to be some kind of an economic shock while we go through a period of adjustment?
[01:46:53.040 --> 01:46:57.040]   Or do you think it's going to be a relatively easy transition to this?
[01:46:57.040 --> 01:46:58.040]   No, no, no.
[01:46:58.040 --> 01:46:59.040]   It's not an easy transition.
[01:46:59.040 --> 01:47:00.040]   It does take a shot.
[01:47:00.040 --> 01:47:03.040]   You know, it's like, you know, your heart stops and they got to go.
[01:47:03.040 --> 01:47:05.040]   They got to reshock you going.
[01:47:05.040 --> 01:47:06.040]   It does take a shot.
[01:47:06.040 --> 01:47:08.040]   Management doesn't like this.
[01:47:08.040 --> 01:47:10.040]   The people in charge don't like this.
[01:47:10.040 --> 01:47:11.040]   Wall Street doesn't like this.
[01:47:11.040 --> 01:47:15.040]   We need to shift to this new network, bottoms up economy.
[01:47:15.040 --> 01:47:19.040]   And the people in power still want it to be a top down economy.
[01:47:19.040 --> 01:47:23.040]   It's going to take this kind of breakdown to have a breakthrough.
[01:47:23.040 --> 01:47:27.040]   So it'll take many decades for us to see the benefits of this.
[01:47:27.040 --> 01:47:40.040]   The whole assembly line revolution and automobile, the whole Alfred Sloan corporate model of decentralizing decision making and the product lines instead of like the railroads, everything that's out there.
[01:47:40.040 --> 01:47:47.040]   That took decades to fully manifest into an affluent economy, middle class economy, the 50s and 60s.
[01:47:47.040 --> 01:47:58.040]   But the shock that made it happen was the depression of the 1930s that forced companies that weren't doing the right things to fail and the ones that were doing the right things to accelerate and get more market share.
[01:47:58.040 --> 01:48:12.040]   So this is part the winter season we talk about is part about shifting to the whole new spring season of the next longer term boom with, you know, growing demographics again with whole new sets of technology.
[01:48:12.040 --> 01:48:17.040]   But the most important impact I found, David, through studying history is not just the cell phones.
[01:48:17.040 --> 01:48:20.040]   Let us communicate better or the Internet and stuff.
[01:48:20.040 --> 01:48:24.040]   It's that they change the business model of everything.
[01:48:24.040 --> 01:48:26.040]   Small businesses, large businesses, government.
[01:48:26.040 --> 01:48:31.040]   It changes the business model and makes everybody more productive.
[01:48:31.040 --> 01:48:36.040]   You know, you mentioned the winter season that we're coming into and then followed by a spring season.
[01:48:36.040 --> 01:48:42.040]   Are you familiar with the works of Strauss and how where they talk about a cyclical thing?
[01:48:42.040 --> 01:48:44.040]   And how do you feel about that?
[01:48:44.040 --> 01:48:49.040]   I mean, they predicted the fourth turning around the same type of time frame that you're talking about a winter season.
[01:48:49.040 --> 01:48:59.040]   They predicted a fourth turning where we might have something along the lines of the Revolutionary War, the Civil War, World War Two, these types of things happening every 70 to 80 years.
[01:48:59.040 --> 01:49:02.040]   Do you do you believe that's a trend that you see?
[01:49:02.040 --> 01:49:03.040]   Yeah, absolutely.
[01:49:03.040 --> 01:49:07.040]   I mean, I did the whole thing demographically and the facts on the market and the economy.
[01:49:07.040 --> 01:49:08.040]   They did it.
[01:49:08.040 --> 01:49:18.040]   You know, in 1989, about the same time I was putting out the my first book, they did it all about the political and social impacts.
[01:49:18.040 --> 01:49:21.040]   When their book came out, I was like, praise God.
[01:49:21.040 --> 01:49:27.040]   These people came out and basically filled in the side that I'm not as much an expert.
[01:49:27.040 --> 01:49:31.040]   I love Strauss and how they have tracked history like I have.
[01:49:31.040 --> 01:49:36.040]   They've seen these 40 and 80 year generation cycles, which I see.
[01:49:36.040 --> 01:49:38.040]   They see these revolution cycles.
[01:49:38.040 --> 01:49:47.040]   And I've got an even bigger cycle, David, that back to the Revolutionary War and the Industrial Revolution and the birth really of capitalism with Adam Smith.
[01:49:47.040 --> 01:49:49.040]   That was in the late 1700s.
[01:49:49.040 --> 01:50:03.040]   We're in a similar revolution cycle in this decade and perhaps the next where we're going to see major changes in our social, political and capitalistic and business models and technology models.
[01:50:03.040 --> 01:50:09.040]   And, you know, 50 years from now, things are going to be massively different.
[01:50:09.040 --> 01:50:13.040]   But we have to go through this winter season, this deleveraging.
[01:50:13.040 --> 01:50:16.040]   I call it a financial detox.
[01:50:16.040 --> 01:50:22.040]   In the next decade, and governments have been trying to prevent that by preventing this, as Japan has done.
[01:50:22.040 --> 01:50:27.040]   Japan's only extended their winter season and they've never gone in the spring.
[01:50:27.040 --> 01:50:31.040]   Japan's 20 years ahead of us on this cycle because of their demographics and their generation.
[01:50:31.040 --> 01:50:34.040]   They just put it off with endless QE.
[01:50:34.040 --> 01:50:36.040]   It's the wrong thing to do.
[01:50:36.040 --> 01:50:44.040]   Trust the wisdom of natural systems like you would trust your own body if you ate bad sushi to flush it out as fast as possible.
[01:50:44.040 --> 01:50:47.040]   Great advice. We're talking to Harry Dent, founder of Dent Research.
[01:50:47.040 --> 01:50:54.040]   We're going to be right back and I want to ask you a question about if you see war in this massive turn.
[01:50:54.040 --> 01:50:56.040]   Stay with us. We'll be right back.
[01:50:56.040 --> 01:51:08.040]   Communist China freely allows the sale of bulletproof armor plates while our U.S. politicians argue from banning Americans from owning body armor.
[01:51:08.040 --> 01:51:09.040]   Does that sound right to you?
[01:51:09.040 --> 01:51:12.040]   Arm your American body at InfidelBodyArmor.com.
[01:51:12.040 --> 01:51:15.040]   Infidel Body Armor just won't quit.
[01:51:15.040 --> 01:51:18.040]   Hi, Ted Anderson with Midas Resources.
[01:51:18.040 --> 01:51:22.040]   Is it time to convert paper 401(k)s and IRAs to solid gold and silver yet?
[01:51:22.040 --> 01:51:24.040]   Get our 10 Reasons book free.
[01:51:24.040 --> 01:51:27.040]   Call 800-686-2237.
[01:51:27.040 --> 01:51:30.040]   That's 800-686-2237.
[01:51:30.040 --> 01:51:33.040]   This is Dan Pillard. Do you owe the IRS money you can't pay?
[01:51:33.040 --> 01:51:35.040]   Are tax debts crippling you?
[01:51:35.040 --> 01:51:37.040]   I've defended people from the IRS for over 30 years.
[01:51:37.040 --> 01:51:40.040]   I've helped thousands and I can help you too.
[01:51:40.040 --> 01:51:44.040]   I wrote the book on IRS settlement and I'm telling you there's no such thing as a hopeless case.
[01:51:44.040 --> 01:51:48.040]   Call 800-34-NO-TAX to finally get free of IRS debt.
[01:51:48.040 --> 01:51:52.040]   With the IRS's new programs, there's never been a better time to solve your problem.
[01:51:52.040 --> 01:51:54.040]   Call 800-34-NO-TAX.
[01:51:54.040 --> 01:51:59.040]   That's 800-34-NO-TAX or my website, danpillard.com.
[01:51:59.040 --> 01:52:06.040]   It's time to build your own emergency food stockpile with the industry leader, My Patriot Supply.
[01:52:06.040 --> 01:52:12.040]   Once you try them, you'll know why so many Americans like you have made them part of their emergency preparedness plan.
[01:52:12.040 --> 01:52:17.040]   Experience the My Patriot Supply difference today with this unbelievable offer.
[01:52:17.040 --> 01:52:23.040]   Right now, a four-week food supply is only $99 and that includes free shipping.
[01:52:23.040 --> 01:52:25.040]   That's 50% off the online price.
[01:52:25.040 --> 01:52:29.040]   Call 800-274-3070 to claim yours.
[01:52:29.040 --> 01:52:32.040]   Limit two per caller while supplies last.
[01:52:32.040 --> 01:52:38.040]   This offer isn't available online, so you want to make sure and grab this opportunity to get prepared today.
[01:52:38.040 --> 01:52:49.040]   800-274-3070 to get your four-week food supply for the incredible price of only $99 and it'll be shipped to you completely free.
[01:52:49.040 --> 01:52:52.040]   Call 800-274-3070 right now.
[01:52:52.040 --> 01:52:57.040]   That's 800-274-3070 to claim yours while supplies last.
[01:52:57.040 --> 01:52:59.040]   Don't wait. Call today.
[01:52:59.040 --> 01:53:05.040]   Is negative content or comments on the web affecting your personal or professional reputation?
[01:53:05.040 --> 01:53:13.040]   Unfavorable comments, embarrassing pictures, videos, legal documents, and bad tweets can ruin your personal life, your career, or your business.
[01:53:13.040 --> 01:53:16.040]   Reputation.com can protect your good name.
[01:53:16.040 --> 01:53:20.040]   It's easy to squash the unfair attacks with our patented system.
[01:53:20.040 --> 01:53:23.040]   Call right now for a free expert reputation analysis.
[01:53:23.040 --> 01:53:29.040]   Call 800-839-5936.
[01:53:29.040 --> 01:53:31.040]   Who's among the worst at keeping your data private?
[01:53:31.040 --> 01:53:35.040]   The Electronic Frontier Foundation Privacy Report says it's AT&T.
[01:53:35.040 --> 01:53:41.040]   AT&T customers need to know this when calling the Alex Jones 24/7 Listen line at 1-605-562-9000.
[01:53:41.040 --> 01:53:42.040]   Big Brother is listening.
[01:53:42.040 --> 01:53:46.040]   No apps, no data, no internet needed, and no extra cost if you have unlimited minutes.
[01:53:46.040 --> 01:53:51.040]   Call the Alex Jones 24/7 Listen line on any phone, but please don't use AT&T.
[01:53:51.040 --> 01:53:54.040]   For everyone else, bookmark Alex Jones Listen line number today.
[01:53:54.040 --> 01:53:59.040]   1-605-562-9000. That's 1-605-562-9000.
[01:53:59.040 --> 01:54:13.040]   Welcome back to the Alex Jones Show. I'm David Knight, your host.
[01:54:13.040 --> 01:54:16.040]   We'll be joined in the next hour by Alex Jones live.
[01:54:16.040 --> 01:54:24.040]   He's in the air at the moment while we're on the air, but he will be landing and calling in to give us an update on his take as to what's been happening today.
[01:54:24.040 --> 01:54:28.040]   Of course, we've been talking about this for a very long time at Infowars.com.
[01:54:28.040 --> 01:54:30.040]   We have many articles up right now.
[01:54:30.040 --> 01:54:35.040]   If you look at our website, "Why is everyone freaking out about September 2015?"
[01:54:35.040 --> 01:54:36.040]   An article by Paul Joseph Watts.
[01:54:36.040 --> 01:54:41.040]   Another one, "Flashback. World-renowned economist warns of coming crash of all crashes."
[01:54:41.040 --> 01:54:44.040]   This is about Martin Armstrong's predictions.
[01:54:44.040 --> 01:54:50.040]   We're talking to Harry Dent, who has also been on our program many times, warning about this exact thing.
[01:54:50.040 --> 01:54:54.040]   We're going to get back to Mr. Dent of Dent Research in just a moment.
[01:54:54.040 --> 01:55:07.040]   I wanted to ask him, because we're talking before the break, about the cyclical nature of these different trends, the demographic natures of them, as well as he was familiar with the work of Strauss and Howe.
[01:55:07.040 --> 01:55:09.040]   He looked at this from an economic standpoint.
[01:55:09.040 --> 01:55:14.040]   They came along and looked at it from a political standpoint.
[01:55:14.040 --> 01:55:22.040]   I want to ask him if he sees in this winter season, as he calls it, or in the fourth turning, as they call it, if he sees a war coming up.
[01:55:22.040 --> 01:55:28.040]   Just briefly, at Infowarslife.com, we now have Prostagard back in stock.
[01:55:28.040 --> 01:55:33.040]   Prostagard uses plant-based nutrients and antioxidants to naturally support the prostate.
[01:55:33.040 --> 01:55:41.040]   Our advanced formula contains a hand-selected blend of saw palmetto, lycopene, plant sterols, zinc, vitamin D3, selenium, and copper.
[01:55:41.040 --> 01:55:44.040]   It's something I take every day for my research.
[01:55:44.040 --> 01:55:48.040]   It's something that men should really be adding to their daily routine, especially as you get older.
[01:55:48.040 --> 01:55:49.040]   Again, that's Prostagard.
[01:55:49.040 --> 01:55:53.040]   You can find that at Infowarslife.com.
[01:55:53.040 --> 01:56:00.040]   Mr. Dent, as we were talking about in the last segment, we look at the historical cycles of this.
[01:56:00.040 --> 01:56:06.040]   About 70 or 80 years, you said you had identified this as well in your research, mainly from an economic standpoint.
[01:56:06.040 --> 01:56:10.040]   Strauss and Howe did it from a political standpoint.
[01:56:10.040 --> 01:56:17.040]   When we look at this, what we've seen in the past are things like World War II and 70 or 80 years before that, the Civil War.
[01:56:17.040 --> 01:56:19.040]   70 or 80 years before that, the Revolutionary War.
[01:56:19.040 --> 01:56:24.040]   Do you see a war coming in this winter season, as you call it?
[01:56:24.040 --> 01:56:26.040]   I do, but we've already seen it.
[01:56:26.040 --> 01:56:27.040]   It's a different type of thing.
[01:56:27.040 --> 01:56:34.040]   It's not like there's two giant powers or three giant powers that have a major war like World War I or World War II.
[01:56:34.040 --> 01:56:43.040]   What we've seen is since -- and I pay more attention to our geopolitical cycle, which has been down from 2001 into 2019 or '20.
[01:56:43.040 --> 01:56:48.040]   That is a cycle when you have these sort of conflicts the most.
[01:56:48.040 --> 01:56:51.040]   And, you know, we had the Iraq War and then the Afghanistan War.
[01:56:51.040 --> 01:56:54.040]   We've had civil wars throughout the Middle East.
[01:56:54.040 --> 01:56:59.040]   We've had terrorism around the world, civil wars in Africa.
[01:56:59.040 --> 01:57:01.040]   I mean, this is it.
[01:57:01.040 --> 01:57:04.040]   And since we don't have -- China cannot attack the United States.
[01:57:04.040 --> 01:57:08.040]   We're not going to have war with China except for economics.
[01:57:08.040 --> 01:57:13.040]   The biggest threat right now is Russia moving into Ukraine.
[01:57:13.040 --> 01:57:17.040]   It's a Russia versus Europe and U.S. thing.
