whisper_model_load: loading model from 'whisper.cpp/models/ggml-large.bin'
whisper_model_load: n_vocab       = 51865
[01:57:43.840 --> 01:57:45.840]   [Music]
[01:57:45.840 --> 01:57:47.840]   [Music]
[01:57:47.840 --> 01:57:49.840]   [Music]
[01:57:49.840 --> 01:57:51.840]   [Music]
[01:57:51.840 --> 01:57:53.840]   [Music]
[01:57:53.840 --> 01:57:55.840]   [Music]
[01:57:55.840 --> 01:57:57.840]   [Music]
[01:57:57.840 --> 01:57:59.840]   [Music]
[01:57:59.840 --> 01:58:01.840]   [Music]
[01:58:01.840 --> 01:58:03.840]   [Music]
[01:58:03.840 --> 01:58:05.840]   [Music]
[01:58:05.840 --> 01:58:07.840]   [Music]
[01:58:07.840 --> 01:58:09.840]   [Music]
[01:58:09.840 --> 01:58:11.840]   [Music]
[01:58:11.840 --> 01:58:13.840]   [Music]
[01:58:13.840 --> 01:58:15.840]   [Music]
[01:58:15.840 --> 01:58:17.840]   [Music]
[01:58:17.840 --> 01:58:19.840]   [Music]
[01:58:19.840 --> 01:58:21.840]   [Music]
[01:58:21.840 --> 01:58:23.840]   [Music]
[01:58:23.840 --> 01:58:25.840]   [Music]
[01:58:25.840 --> 01:58:27.840]   [Music]
[01:58:27.840 --> 01:58:29.840]   [Music]
[01:58:29.840 --> 01:58:31.840]   [Music]
[01:58:31.840 --> 01:58:33.840]   [Music]
[01:58:33.840 --> 01:58:35.840]   [Music]
[01:58:35.840 --> 01:58:37.840]   [Music]
[01:58:37.840 --> 01:58:39.840]   [Music]
[01:58:39.840 --> 01:58:41.840]   [Music]
[01:58:41.840 --> 01:58:43.840]   [Music]
[01:58:43.840 --> 01:58:45.840]   [Music]
[01:58:45.840 --> 01:58:47.840]   [Music]
[01:58:47.840 --> 01:58:49.840]   [Music]
[01:58:49.840 --> 01:58:51.840]   [Music]
[01:58:51.840 --> 01:58:53.840]   [Music]
[01:58:53.840 --> 01:58:55.840]   [Music]
[01:58:55.840 --> 01:58:57.840]   [Music]
[01:58:57.840 --> 01:58:59.840]   [Music]
[01:58:59.840 --> 01:59:01.840]   [Music]
[01:59:01.840 --> 01:59:03.840]   [Music]
[01:59:03.840 --> 01:59:05.840]   [Music]
[01:59:05.840 --> 01:59:07.840]   [Music]
[01:59:07.840 --> 01:59:09.840]   [Music]
[01:59:09.840 --> 01:59:11.840]   [Music]
[01:59:11.840 --> 01:59:13.840]   [Music]
[01:59:13.840 --> 01:59:15.840]   [Music]
[01:59:15.840 --> 01:59:17.840]   [Music]
[01:59:17.840 --> 01:59:19.840]   [Music]
[01:59:19.840 --> 01:59:21.840]   [Music]
[01:59:21.840 --> 01:59:23.840]   [Music]
[01:59:23.840 --> 01:59:25.840]   [Music]
[01:59:25.840 --> 01:59:27.840]   [Music]
[01:59:27.840 --> 01:59:29.840]   [Music]
[01:59:29.840 --> 01:59:31.840]   [Music]
[01:59:31.840 --> 01:59:33.840]   [Music]
[01:59:33.840 --> 01:59:35.840]   [Music]
[01:59:35.840 --> 01:59:37.840]   [Music]
[01:59:37.840 --> 01:59:39.840]   [Music]
[01:59:39.840 --> 01:59:41.840]   [Music]
[01:59:41.840 --> 01:59:43.840]   [Music]
[01:59:43.840 --> 01:59:45.840]   [Music]
[01:59:45.840 --> 01:59:47.840]   [Music]
[01:59:49.840 --> 01:59:53.840]   You're listening to the Alex Jones Show.
[01:59:53.840 --> 01:59:59.840]   [Music]
[01:59:59.840 --> 02:00:01.840]   [Music]
[02:00:01.840 --> 02:00:03.840]   [Music]
[02:00:03.840 --> 02:00:05.840]   [Music]
[02:00:05.840 --> 02:00:07.840]   [Music]
[02:00:07.840 --> 02:00:09.840]   [Music]
[02:00:09.840 --> 02:00:15.840]   So, all over the western world, there is a coming out of the pedophiles sexualizing our children.
[02:00:15.840 --> 02:00:17.840]   They're really vampires.
[02:00:17.840 --> 02:00:19.840]   They want their energy.
[02:00:19.840 --> 02:00:23.840]   We have an investigative journalist and actress who's been writing about it and exposing it.
[02:00:23.840 --> 02:00:25.840]   Coming up, joining us in the next segment.
[02:00:25.840 --> 02:00:27.840]   So, please stay with us for that.
[02:00:27.840 --> 02:00:31.840]   But the next level of degeneracy taking over is here.
[02:00:31.840 --> 02:00:33.840]   We're now the underdogs.
[02:00:33.840 --> 02:00:35.840]   Franklin Graham's now the underdog.
[02:00:35.840 --> 02:00:37.840]   Michael Savage is now the underdog.
[02:00:37.840 --> 02:00:39.840]   Anyone telling the truth is now the underdog.
[02:00:39.840 --> 02:00:43.840]   And now it's bad to not want your child to hang out with convicted murderers.
[02:00:43.840 --> 02:00:47.840]   They're 11 years old and talk about how they're using ketamine and all the rest of it.
[02:00:47.840 --> 02:00:51.840]   Now, that's a beautiful, wonderful thing even though it's all illegal.
[02:00:51.840 --> 02:00:55.840]   Meanwhile, this story is really important from Infowars.com.
[02:00:55.840 --> 02:00:59.840]   YouTube begins injecting direct links to CNN at top of search results.
[02:00:59.840 --> 02:01:05.840]   So, it's not enough that they feed CNN as the search result for everything news related at the top.
[02:01:05.840 --> 02:01:07.840]   It's not the algorithm of what's popular anymore.
[02:01:07.840 --> 02:01:09.840]   There's going to be something with a thousand views versus a million.
[02:01:09.840 --> 02:01:11.840]   They'll put the globalist thing up top.
[02:01:11.840 --> 02:01:17.840]   Now, they put CNN links over the feed of everything I say, Trump says, or anybody else says.
[02:01:17.840 --> 02:01:22.840]   This is big tech absolutely abusing everybody in a big way.
[02:01:22.840 --> 02:01:24.840]   And then lying about it.
[02:01:24.840 --> 02:01:30.840]   Well, here's Sundar Pacharia lying to Congress saying they never change individual search results.
[02:01:30.840 --> 02:01:37.840]   And then we have all the links to Google executives, media executives, professors and others bragging how they routinely do it.
[02:01:37.840 --> 02:01:38.840]   Here it is.
[02:01:38.840 --> 02:01:44.840]   >> Manipulation of search results, I think it's important to talk about how search works.
[02:01:44.840 --> 02:01:58.840]   Right now, if you Google the word idiot under images, a picture of Donald Trump comes up.
[02:01:58.840 --> 02:01:59.840]   I just did that.
[02:01:59.840 --> 02:02:01.840]   How would that happen?
[02:02:01.840 --> 02:02:05.840]   How does search work so that that would occur?
[02:02:05.840 --> 02:02:11.840]   >> We provide search today for any time you type in a keyword.
[02:02:11.840 --> 02:02:21.840]   We, as Google, we have crawled, we've gone out and crawled and stored copies of billions of web pages in our index.
[02:02:21.840 --> 02:02:29.840]   And we take the keyword and match it against web pages and rank them based on over 200.
[02:02:29.840 --> 02:02:31.840]   >> Back it up a few seconds.
[02:02:31.840 --> 02:02:33.840]   That's how Google and every other search engine works.
[02:02:33.840 --> 02:02:38.840]   That's how the NSA would record your phone call and scan it, create a text and then be able to search the text.
[02:02:38.840 --> 02:02:44.840]   This is all NSA technology from 30 years ago, 35, 40 years ago.
[02:02:44.840 --> 02:02:48.840]   It's how voice print works, all of it.
[02:02:48.840 --> 02:02:58.840]   And now he's just telling her, oh, this is how we do it when they're on record doing nothing but positive results for Hillary, nothing but gaming, everything.
[02:02:58.840 --> 02:03:00.840]   Pelosi is about to be sworn in here.
[02:03:00.840 --> 02:03:01.840]   We'll go to that live in a moment.
[02:03:01.840 --> 02:03:04.840]   But let's just go back to Sundar lying to everyone.
[02:03:04.840 --> 02:03:05.840]   Here it is.
[02:03:05.840 --> 02:03:15.840]   >> Web pages and rank them based on over 200 signals, things like relevance, freshness, popularity, how other people are using it.
[02:03:15.840 --> 02:03:22.840]   And based on that, you know, at any given time, we try to rank and find the best results for that query.
[02:03:22.840 --> 02:03:25.840]   And then we evaluate.
[02:03:25.840 --> 02:03:27.840]   >> They just announced Pelosi the winner.
[02:03:27.840 --> 02:03:28.840]   So let's go back to Sundar.
[02:03:28.840 --> 02:03:29.840]   More lies.
[02:03:29.840 --> 02:03:31.840]   They never manipulate individual results.
[02:03:31.840 --> 02:03:34.840]   Total perjury before Congress.
[02:03:34.840 --> 02:03:36.840]   The Democrats, they run it, they don't care.
[02:03:36.840 --> 02:03:41.840]   And Google goes and buys them off for a few thousand dollars a year.
[02:03:41.840 --> 02:03:42.840]   Let's go back to Sundar.
[02:03:42.840 --> 02:03:47.840]   >> Behind the curtain, figuring out what we're going to show users.
[02:03:47.840 --> 02:03:54.840]   Basically a compilation of what users are generating and trying to sort through that information.
[02:03:54.840 --> 02:03:57.840]   >> Last year we served over 3 trillion searches.
[02:03:57.840 --> 02:04:04.840]   And just as a fact, every single day, 15% of the searches Google sees, we have never seen them before.
[02:04:04.840 --> 02:04:05.840]   >> All right, pause again.
[02:04:05.840 --> 02:04:06.840]   >> So --
[02:04:06.840 --> 02:04:12.840]   >> Yeah, but with keywords like Alex Jones or Donald Trump, you have set feeds of what goes on top.
[02:04:12.840 --> 02:04:15.840]   Until two years ago, all the top searches were me because we had the most views.
[02:04:15.840 --> 02:04:16.840]   It was our channel.
[02:04:16.840 --> 02:04:17.840]   It was set to that.
[02:04:17.840 --> 02:04:21.840]   The algorithm picked up that we were dominant in the name Alex Jones.
[02:04:21.840 --> 02:04:27.840]   It got reset to everything negative and you go to YouTube and type in Alex Jones and all you get is negative.
[02:04:27.840 --> 02:04:31.840]   Sundar, though, thinks you're all a big, fat moron.
[02:04:31.840 --> 02:04:38.840]   But go see Google employees, Google execs, professors in media bragging how they go in every day and control everything.
[02:04:38.840 --> 02:04:41.840]   And they read your personal messages, they read your e-mail, Twitter does it.
[02:04:41.840 --> 02:04:43.840]   They just abuse everyone.
[02:04:43.840 --> 02:04:46.840]   But they've already committed so many crimes, why not commit millions more?
[02:04:46.840 --> 02:04:48.840]   Why not surveil you?
[02:04:48.840 --> 02:04:49.840]   Why not move to China?
[02:04:49.840 --> 02:04:50.840]   Why not suppress speech?
[02:04:50.840 --> 02:04:52.840]   Why not ban Franklin Graham?
[02:04:52.840 --> 02:04:53.840]   Why not?
[02:04:53.840 --> 02:04:55.840]   [ Music ]
[02:04:55.840 --> 02:05:02.840]   >> Whether you're looking to boost the benefits of our fish oil formula or just want an alternative, InfoWars Lite has the formula for you.
[02:05:02.840 --> 02:05:12.840]   Ultimate Krill Oil is a powerhouse formula that takes advantages of the EPA, DHA, and Omega-3s found in our high-quality, ultra-pure krill oil concentrate.
[02:05:12.840 --> 02:05:22.840]   Containing powerful antioxidants such as astaxanthin and Omega-3s, Ultimate Krill Oil can help you experience the benefits of fish oil with less required DHA and EPA.
[02:05:22.840 --> 02:05:33.840]   This incredible formula can help your body in many ways, including supporting heart health, joint health, and cognitive health, aiding and regulating fat metabolism, helping to maintain cognitive function, and more.
[02:05:33.840 --> 02:05:43.840]   And while other krill oil formulas may chemically modify their formulas, we're giving you the benefits of a simple formula that contains unmodified, high-quality krill oil concentrate.
[02:05:43.840 --> 02:05:49.840]   Paired with our Ultimate Fish Oil or used separately, it's time to see what krill oil can do for you with Ultimate Krill Oil.
[02:05:49.840 --> 02:05:52.840]   Now available at InfoWarsStore.com.
[02:05:52.840 --> 02:05:55.840]   [ Music ]
[02:05:57.840 --> 02:06:17.840]   [ Music ]
[02:06:17.840 --> 02:06:22.840]   >> Crashing through the lies and disinformation, it's Alex Jones.
[02:06:22.840 --> 02:06:36.840]   [ Music ]
[02:06:36.840 --> 02:06:44.840]   >> Well, Nancy Pelosi just got confirmed by the vote in the leadership for the House of Representatives to be the speaker.
[02:06:44.840 --> 02:06:56.840]   I didn't mean to go off into a two-hour breakdown of Desmond Naples off and on, but they've had his parents parading him around since he was in kindergarten when he openly decided he was gay.
[02:06:56.840 --> 02:06:59.840]   And now they've been unemployed, but he gets paid.
[02:06:59.840 --> 02:07:02.840]   I guess they make money off of it to dance at gay bars.
[02:07:02.840 --> 02:07:03.840]   That would be illegal for anybody else to do.
[02:07:03.840 --> 02:07:04.840]   It is illegal.
[02:07:04.840 --> 02:07:07.840]   Well, there's liquor sold and have money thrown at him.
[02:07:07.840 --> 02:07:16.840]   He talks in all these videos with famous murderers and founders of what they call club kids where they behave like babies in gay bars on drugs.
[02:07:16.840 --> 02:07:18.840]   He talks about ketamine on video.
[02:07:18.840 --> 02:07:21.840]   He talks about rohibonol.
[02:07:21.840 --> 02:07:30.840]   And it's all there, and then his parents are on national news being worshipped and being praised as the best people the planet has ever seen.
[02:07:30.840 --> 02:07:39.840]   I just thought I'd mention that because it's just so unspeakable that this is what the Democratic Party and everyone has signed on to.
[02:07:39.840 --> 02:07:45.840]   But Mindy Robinson is a Los Angeles-based actress and TV personality from Fault River.
[02:07:45.840 --> 02:07:50.840]   She has become a prolific character actor, accumulating 150 appearances on TV and film.
[02:07:50.840 --> 02:07:55.840]   Her improv skills gained exposure over 30 network reality shows as a personality.
[02:07:55.840 --> 02:08:00.840]   And her extensive work in independent film continues to add to her heavily diverse base.
[02:08:00.840 --> 02:08:11.840]   But really the reason we have her on is she has some great interviews on radio and TV and Twitter and Instagram at I Heart Mindy, Facebook at I Heart.
[02:08:11.840 --> 02:08:12.840]   We'll go over all that for you.
[02:08:12.840 --> 02:08:16.840]   RedWhiteandFU.com is her website.
[02:08:16.840 --> 02:08:22.840]   But I wanted to get her on because she's written some really powerful articles and has the courage to cover all of this.
[02:08:22.840 --> 02:08:27.840]   Because especially around Hollywood, you criticize the pedophilia and the sexualization of children.
[02:08:27.840 --> 02:08:28.840]   That is their mainstay.
[02:08:28.840 --> 02:08:30.840]   They really try to blackball you.
[02:08:30.840 --> 02:08:33.840]   The big article she wrote for RedWhiteandFU.
[02:08:33.840 --> 02:08:34.840]   There's no F-U-C.
[02:08:34.840 --> 02:08:38.840]   It's just RedWhiteandtheletterFU.com.
[02:08:38.840 --> 02:08:44.840]   There is a new movement by pedophiles that legalize all forms of virtual child porn.
[02:08:44.840 --> 02:08:46.840]   And they admit all this.
[02:08:46.840 --> 02:08:51.840]   So simulated child porn is now what they want to push.
[02:08:51.840 --> 02:08:55.840]   And we see Twitter, Facebook, YouTube actually have been caught pushing this, promoting it.
[02:08:55.840 --> 02:09:00.840]   And then if you try to expose the targeting of children, that's one of the things I got told.
[02:09:00.840 --> 02:09:02.840]   Leave Islamics alone.
[02:09:02.840 --> 02:09:04.840]   Leave the pedophiles alone.
[02:09:04.840 --> 02:09:09.840]   And basically we'll leave you alone.
[02:09:09.840 --> 02:09:12.840]   So that's what we've created in this nation.
[02:09:12.840 --> 02:09:17.840]   And so as we start the new year here, I really want to focus in on the children being targeted.
[02:09:17.840 --> 02:09:22.840]   Also in the schools, not just with sexualization but with communism and with racial division.
[02:09:22.840 --> 02:09:23.840]   We've played those clips.
[02:09:23.840 --> 02:09:26.840]   Or with elementary students being told how great abortion is.
[02:09:26.840 --> 02:09:29.840]   This is not the school's place to be doing this, ladies and gentlemen.
[02:09:29.840 --> 02:09:33.840]   So the left spent decades telling parents, don't be involved with your children.
[02:09:33.840 --> 02:09:35.840]   Let them figure it out for themselves.
[02:09:35.840 --> 02:09:37.840]   That means let the state indoctrinate them.
[02:09:37.840 --> 02:09:40.840]   But now we know that folks that warned us were right.
[02:09:40.840 --> 02:09:43.840]   This is about the total takeover of children.
[02:09:43.840 --> 02:09:45.840]   And you may not have children.
[02:09:45.840 --> 02:09:46.840]   I have four.
[02:09:46.840 --> 02:09:52.840]   But if you'll just send these articles on to everyone you know that have children, you'll raise the alarm and go to city council.
[02:09:52.840 --> 02:09:54.840]   And speak about it.
[02:09:54.840 --> 02:10:01.840]   The power of you at the grassroots calling into C-SPAN, calling into talk radio, going and meeting with your congressmen and women.
[02:10:01.840 --> 02:10:03.840]   Getting involved will shake the world.
[02:10:03.840 --> 02:10:16.840]   And there's a graphic I'll actually pull up on my phone here in a moment that shows the amount of arrest of pedophiles and other child traffickers are up tenfold.
[02:10:16.840 --> 02:10:22.840]   They're up tenfold now, ladies and gentlemen, since Trump got in.
[02:10:22.840 --> 02:10:28.840]   I was just going to renew my children's passports and get the first passport for my 20-month-old.
[02:10:28.840 --> 02:10:31.840]   And before you go pay at an expediting place, you have all your proof and everything.
[02:10:31.840 --> 02:10:33.840]   And then they would go take care of it.
[02:10:33.840 --> 02:10:35.840]   No, now I don't do that.
[02:10:35.840 --> 02:10:39.840]   I go to the courthouse and I've got to actually be there and do the whole process.
[02:10:39.840 --> 02:10:40.840]   And that's actually a good thing.
[02:10:40.840 --> 02:10:42.840]   I was shocked at how easy it was before.
[02:10:42.840 --> 02:10:44.840]   Trump has ended all of that.
[02:10:44.840 --> 02:10:58.840]   So with the U.N. and all the child trafficking and with all the things that have been going on and the Catholic Church getting busted and the ordered cover-ups and the deputy pope trafficked over 100 children.
[02:10:58.840 --> 02:11:01.840]   The average person who isn't into this can't believe what's happening.
[02:11:01.840 --> 02:11:08.840]   So we're kind of blindsided when it just all comes out in the open in a giant bum rush to get to our kids as soon as they can.
[02:11:08.840 --> 02:11:10.840]   And you're like, but it's reckless.
[02:11:10.840 --> 02:11:11.840]   It's crazy.
[02:11:11.840 --> 02:11:12.840]   It's nuts.
[02:11:12.840 --> 02:11:16.840]   These predators, ladies and gentlemen, want to destroy the energy and the innocence of your child.
[02:11:16.840 --> 02:11:20.840]   The demons controlling them is the best way to describe it are so hungry.
[02:11:20.840 --> 02:11:23.840]   They don't care about the flesh bag that gets them to your kids.
[02:11:23.840 --> 02:11:26.840]   They're uncontrollable monsters.
[02:11:26.840 --> 02:11:31.840]   And they're making their big Nambla move right now.
[02:11:31.840 --> 02:11:34.840]   Mindy Robinson, thank you so much for joining us today.
[02:11:34.840 --> 02:11:36.840]   Hey, how are you doing?
[02:11:36.840 --> 02:11:38.840]   We're good.
[02:11:38.840 --> 02:11:40.840]   I mean, I followed you on YouTube and Facebook.
[02:11:40.840 --> 02:11:42.840]   And I think we've interviewed you a few times here before.
[02:11:42.840 --> 02:11:45.840]   I know some of the other shows you have, and I'm familiar with your work.
[02:11:45.840 --> 02:11:49.840]   But tackling this, living out in L.A., that takes a lot of huevos.
[02:11:49.840 --> 02:11:53.840]   Yeah, you know, I kind of walk the line between both worlds.
[02:11:53.840 --> 02:11:55.840]   I get to work in the industry.
[02:11:55.840 --> 02:11:58.840]   I'm an independent film, because Lord knows I'm blacklisted and everything else.
[02:11:58.840 --> 02:12:01.840]   And, you know, this is my background with politics and American history.
[02:12:01.840 --> 02:12:03.840]   And then I started talking about politics.
[02:12:03.840 --> 02:12:06.840]   And I kind of fell into exposing these pedophiles.
[02:12:06.840 --> 02:12:11.840]   It's not something normal people would know to look for, to think to look for.
[02:12:11.840 --> 02:12:14.840]   And I'm in a position where I don't have children.
[02:12:14.840 --> 02:12:18.840]   And a lot of people that try to do what I do with children, that's the first thing they do.
[02:12:18.840 --> 02:12:19.840]   You know, they find your kids.
[02:12:19.840 --> 02:12:21.840]   They leave disgusting comments.
[02:12:21.840 --> 02:12:22.840]   They keep pictures.
[02:12:22.840 --> 02:12:23.840]   They do that kind of thing.
[02:12:23.840 --> 02:12:28.840]   I'm in a position where I'm lucky and unlucky enough to expose these pedophiles.
[02:12:28.840 --> 02:12:29.840]   And there are hundreds.
[02:12:29.840 --> 02:12:31.840]   I found hundreds just this week.
[02:12:31.840 --> 02:12:32.840]   And Twitter will not remove them.
[02:12:32.840 --> 02:12:33.840]   They can remove you.
[02:12:33.840 --> 02:12:34.840]   They can remove Laura Loomer.
[02:12:34.840 --> 02:12:38.840]   They can remove everyone they want that they don't--you know, whose opinions they don't like.
[02:12:38.840 --> 02:12:44.840]   But I'm flagging comments that say sex with children is okay, and Twitter won't pull them down.
[02:12:44.840 --> 02:12:52.840]   Or even worse, they pretend to pull it down, and then it's back up in a day, you know, hoping we wouldn't notice, I guess, is their motivation.
[02:12:52.840 --> 02:13:04.840]   And then you tie this in with the total move against our children in the schools by groups literally founded by famous pedophiles.
[02:13:04.840 --> 02:13:06.840]   It's wild.
[02:13:06.840 --> 02:13:10.840]   Yeah, you know, I used to think the indoctrination of our youth started in college.
[02:13:10.840 --> 02:13:11.840]   I had to avoid it.
[02:13:11.840 --> 02:13:14.840]   You know, I had to take those mandatory bullshit classes.
[02:13:14.840 --> 02:13:16.840]   And it started much younger than that.
[02:13:16.840 --> 02:13:20.840]   I mean, they're teaching your kids this awful stuff.
[02:13:20.840 --> 02:13:28.840]   I don't think parents are fully aware, and I think they need to either not let their children online or go through absolutely everything.
[02:13:28.840 --> 02:13:30.840]   I mean, did you see some of these profiles?
[02:13:30.840 --> 02:13:31.840]   These are necrophiliacs.
[02:13:31.840 --> 02:13:35.840]   These are people that are into molesting babies and toddlers.
[02:13:35.840 --> 02:13:38.840]   These are soulless gobs--and it's crazy.
[02:13:38.840 --> 02:13:40.840]   They're all leftists.
[02:13:40.840 --> 02:13:49.840]   I mean, it's not that I don't think that there are child molesters on the right, but these people are on Mountain Top screaming about how they love to sexualize little children they want to touch.
[02:13:49.840 --> 02:13:57.840]   And, yes, they want to legalize virtual child porn, which is realistic graphics, which is video games, which is cartoon and manga.
[02:13:57.840 --> 02:13:58.840]   What the hell?
[02:13:58.840 --> 02:14:05.840]   Like, I never thought in my life I would be, you know, fighting this and fighting an uphill battle because the mainstream media will not report on it.
[02:14:05.840 --> 02:14:07.840]   They're just going to continue to harass conservatives for speaking out.
[02:14:07.840 --> 02:14:09.840]   And I think it is linked to Islam.
[02:14:09.840 --> 02:14:10.840]   I actually do.
[02:14:10.840 --> 02:14:15.840]   I can't critique Islam about how young they marry, how many wives they get to marry, how many wives they get to be.
[02:14:15.840 --> 02:14:18.840]   I can't say that without getting a ban hammer.
[02:14:18.840 --> 02:14:24.840]   By the way, like any cult or gang, they have all the code words and all the things that they're into.
[02:14:24.840 --> 02:14:30.840]   And we've seen mainstream media try to do a facelift to this and say it doesn't exist, but it's breaking out everywhere.
[02:14:30.840 --> 02:14:32.840]   It's being confirmed.
[02:14:32.840 --> 02:14:34.840]   They're everywhere trying to get after our children.
[02:14:34.840 --> 02:14:36.840]   I mean, these people mean business.
[02:14:36.840 --> 02:14:37.840]   Absolutely.
[02:14:37.840 --> 02:14:40.840]   I mean, I went through a lot of trouble to find the codes they use.
[02:14:40.840 --> 02:14:42.840]   I mean, maps.
[02:14:42.840 --> 02:14:46.840]   They'll say no maps, which doesn't mean they're against a masked, minor, attractive person.
[02:14:46.840 --> 02:14:50.840]   And then they'll call themselves no maps, which doesn't mean they're against it, because that's what it would sound like.
[02:14:50.840 --> 02:14:52.840]   It's no offending maps.
[02:14:52.840 --> 02:14:54.840]   They haven't offended yet.
[02:14:54.840 --> 02:14:57.840]   I mean, it's a failure in life if you're attracted to three-year-olds.
[02:14:57.840 --> 02:14:59.840]   Sorry, you should not be around children.
[02:14:59.840 --> 02:15:00.840]   You should not be around anyone.
[02:15:00.840 --> 02:15:01.840]   And I found these codes.
[02:15:01.840 --> 02:15:02.840]   I found these flags.
[02:15:02.840 --> 02:15:07.840]   And you know what's even better is if you go to Snopes, Snopes denies that this exists, even though it's out there.
[02:15:07.840 --> 02:15:12.840]   Even though it's in the FBI's own manuals on this.
[02:15:12.840 --> 02:15:16.840]   Yeah, they, that's how they find each other.
[02:15:16.840 --> 02:15:18.840]   You know, they use maps is what they're using.
[02:15:18.840 --> 02:15:20.840]   And when we catch on to that, they'll use something else.
[02:15:20.840 --> 02:15:23.840]   But they are openly being attracted to children.
[02:15:23.840 --> 02:15:25.840]   They will say I'm a proud pedophile.
[02:15:25.840 --> 02:15:26.840]   Look at some of these hashtags.
[02:15:26.840 --> 02:15:31.840]   How does Twitter, you know, if I put MAGA, hashtag MAGA, half the time, you know, my tweet disappears.
[02:15:31.840 --> 02:15:37.840]   But you can put hashtag pedo, pedophile, proud pedo, and it pops right back up.
[02:15:37.840 --> 02:15:38.840]   Kind of weird.
[02:15:38.840 --> 02:15:39.840]   It's almost like they're possessive of me.
[02:15:39.840 --> 02:15:43.840]   Well, it's been the goal to sexualize children and ruin them as early as possible.
[02:15:43.840 --> 02:15:44.840]   They can't abort them.
[02:15:44.840 --> 02:15:45.840]   They want to sterilize them.
[02:15:45.840 --> 02:15:48.840]   And they want to get them on drugs as soon as possible.
[02:15:48.840 --> 02:15:51.840]   That's the goal of the entire new freedom initiative.
[02:15:51.840 --> 02:15:52.840]   We'll be right back.
[02:15:52.840 --> 02:15:57.840]   You may need this herbal tea for relief right away.
[02:15:57.840 --> 02:15:58.840]   So write this down.
[02:15:58.840 --> 02:16:01.840]   DRMILERSCLINIC.COM
[02:16:01.840 --> 02:16:08.840]   If you take meds, then suffer stomach distress, constipation, indigestion, acid reflux, or bloating, and nothing else helps.
[02:16:08.840 --> 02:16:16.840]   Get Dr. Miller's Holy Tea or Super Holy Tea, a cleansing, detoxifying herbal tea, now available at great rates, direct from Dr. Miller's office.
[02:16:16.840 --> 02:16:24.840]   Call or click 888-660-7039 or DRMILERSCLINIC.COM
[02:16:24.840 --> 02:16:27.840]   Bacon lovers, we ship free.
[02:16:27.840 --> 02:16:31.840]   Try our amazing bacon, no refrigeration required.
[02:16:31.840 --> 02:16:40.840]   Our proprietary value-added packaging provides 10-year shelf life and protects the leanest, thickest, center-cut, fully cooked bacon in America today.
[02:16:40.840 --> 02:16:44.840]   Ready to eat right from the pouch or warm and serve.
[02:16:44.840 --> 02:16:46.840]   Savory and delicious.
[02:16:46.840 --> 02:16:49.840]   Wholesale price for your everyday use.
[02:16:49.840 --> 02:16:52.840]   Order today at ReadyToEatBacon.com
[02:16:52.840 --> 02:16:54.840]   ReadyToEatBacon.com
[02:16:54.840 --> 02:16:57.840]   Hunters, anglers, campers, and survivalists.
[02:16:57.840 --> 02:17:05.840]   Get back to nature, expand your horizons with the highest quality, most versatile, unique slingshots and sling bows on the market at Slingbow.com
[02:17:05.840 --> 02:17:09.840]   Slingbow products are compact and models start from just $17.98.
[02:17:09.840 --> 02:17:12.840]   They're perfect for your bug-out bag or storing in your vehicle.
[02:17:12.840 --> 02:17:16.840]   Give yourself and your loved ones the excitement and tradition of Slingbow.
[02:17:16.840 --> 02:17:20.840]   A new frontier in archery and truly modern twist on this primitive survival tool.
[02:17:20.840 --> 02:17:24.840]   Feel the thrill only at Slingbow.com
[02:17:24.840 --> 02:17:30.840]   The United States of Empire is a book that claims the United States is the empire of the world.
[02:17:30.840 --> 02:17:33.840]   George Washington had warned us against foreign wars.
[02:17:33.840 --> 02:17:39.840]   The United States of Empire shows that World Wars I and II left England broken.
[02:17:39.840 --> 02:17:43.840]   Its former colony, the U.S., had to save the empire.
[02:17:43.840 --> 02:17:45.840]   Was there ever a vote? Who do we fight for?
[02:17:45.840 --> 02:17:48.840]   The deep state began with World War I.
[02:17:48.840 --> 02:17:51.840]   The United States of Empire by James Dunn.
[02:17:51.840 --> 02:17:54.840]   Available at Amazon Books.
[02:17:54.840 --> 02:18:00.840]   As the years go by, it gets harder and harder to keep up with your body's nutritional needs.
[02:18:00.840 --> 02:18:09.840]   With changes in diet, unnatural ingredients and stress, you may not be able to get all the necessary nutrients, amino acids, vitamins and minerals needed daily.
[02:18:09.840 --> 02:18:14.840]   That's why InfoWars Life created the powerful Vitamin Mineral Fusion Formula.
[02:18:14.840 --> 02:18:26.840]   The new platinum standard of advanced multivitamin formulation, Vitamin Mineral Fusion uses a unique delivery system to maximize the effects and give your body the tools it needs to support your body.
[02:18:26.840 --> 02:18:35.840]   Using a proprietary process, we've managed to make this powerhouse formula into a delicious, concentrated drink mix that's loaded with high quality ingredients.
[02:18:35.840 --> 02:18:43.840]   Perfect for a hot summer day or relaxing at home, Vitamin Mineral Fusion is loaded with 34 different essential vitamins, minerals, amino acids and more.
[02:18:43.840 --> 02:18:50.840]   Start supporting your body's needs in a great tasting, natural and affordable drink mix with Vitamin Mineral Fusion today.
[02:18:50.840 --> 02:18:53.840]   Available at InfoWarsStore.com
[02:18:53.840 --> 02:19:06.840]   We've taken thousands of years of known research and put it together with our own four years of seeking and testing to find the very best systems that God gave us through Mother Nature to detoxify the body.
