[00:00.000 --> 00:20.000]  Waging war on corruption. It's Alex Jones coming to you live from the front lines of the Info War.
[1:00:36.000 --> 1:00:42.000]  They just get better and better. The whole crew, I hope to do a round table someday with them discuss politics on air.
[1:00:42.000 --> 1:00:46.000]  We'll maybe do it next week, the weekday show, 11 a.m. to 2 p.m.
[1:00:46.000 --> 1:00:52.000]  Now here's the conclusion of the speech. And if you want to see the speech in your radio listener, go to infowars.com.
[1:00:52.000 --> 1:00:59.000]  Here's the last three minutes of the speech I gave a few weeks ago that I think was one of my more concise, focused diatribes
[1:00:59.000 --> 1:01:04.000]  promoting the terroristic idea of human freedom. Here it is.
[1:01:04.000 --> 1:01:12.000]  I mean, this is treason openly being said because they can't hide it anymore. Now they want to, in a confidence game, hide it in plain view.
[1:01:12.000 --> 1:01:17.000]  If we all start speaking out, if all of you start a blog, all of you start a YouTube channel, it's so easy.
[1:01:17.000 --> 1:01:20.000]  All of you calling to talk radio, all of you go to the statehouse.
[1:01:20.000 --> 1:01:23.000]  There are more of us than there are of them times a hundred.
[1:01:23.000 --> 1:01:32.000]  And they will literally implode in on themselves right now, just like Celsius and Romania, just like so many other despots and dictators.
[1:01:32.000 --> 1:01:41.000]  This society of people that don't like individuals and who get power out of groups and out of gangs and out of sucking off of people
[1:01:41.000 --> 1:01:49.000]  is coming to an end if we want it to. The only question is how long will it take? How much hell will we have to go through
[1:01:49.000 --> 1:01:57.000]  before we as a people worldwide say no to the collectivist? But how do individuals say no to collectivist?
[1:01:57.000 --> 1:02:06.000]  Well, the lie of the collectivist is we all collectivize and let central planners at the Politburo, at the UN, at UNESCO
[1:02:06.000 --> 1:02:09.000]  tell us how to live in the central committee. It's the opposite.
[1:02:09.000 --> 1:02:19.000]  We are all individuals, but collectively through our choices and through the free market of ideas, finance, industry, agriculture
[1:02:19.000 --> 1:02:30.000]  can reverse this trend as simply as flicking a fly off of our knee if we realize the power we have and collectively make decisions
[1:02:30.000 --> 1:02:38.000]  that stand in the way of the tyrants. If we are able to do this, our destiny is literally unlimited.
[1:02:38.000 --> 1:02:45.000]  Humans are only happy when we're daring, when we're trailblazing, when we're inventing, when we're being challenged
[1:02:45.000 --> 1:02:51.000]  challenging each other and when we have the right of free expression and the right of free association.
[1:02:51.000 --> 1:02:57.000]  And the technocrats want to control the future. They want to control our development selfishly for themselves
[1:02:57.000 --> 1:03:03.000]  and are in a war against the individual and in a war against what's left of the United States of America.
[1:03:03.000 --> 1:03:11.000]  And that's why it's essential for everyone to realize that you are critical in this fight and we are actually coming from behind
[1:03:11.000 --> 1:03:18.000]  and now every metric shows are in the lead because even though the establishment has dumbed down the general public
[1:03:18.000 --> 1:03:24.000]  and even though half the public can't even tie their shoelaces, it doesn't matter those poor zombies are out of the game.
[1:03:24.000 --> 1:03:33.000]  What matters is that the vast majority of that other 50% are the producers and we run this country and we run this world
[1:03:33.000 --> 1:03:40.000]  and if we simply stop complying in little ways, it will bring this system down.
[1:03:40.000 --> 1:03:44.000]  5% defeated the British that had never been defeated in their history.
[1:03:44.000 --> 1:03:49.000]  We have way more than 5%. I'd say close to 10% that are really figuring out what's happening.
[1:03:49.000 --> 1:03:57.000]  We wake up another 10%, it's over. We can have a new golden age of human liberty worldwide.
[1:03:57.000 --> 1:04:02.000]  Thank you so much for coming out today. I want to salute you all for your quest for freedom.
[1:04:02.000 --> 1:04:10.000]  And there is my speech in Dallas and that's what a prepared speech looks like.
[1:04:10.000 --> 1:04:13.000]  I rarely do those, but that was a prepared speech. We're going to go to break.
[1:04:13.000 --> 1:04:17.000]  I'm going to come back and cover a bunch of news on several key areas.
[1:04:17.000 --> 1:04:23.000]  I can probably guess I'm going to get into the gun grabbing that's going on and the militarization of police tied into that.
[1:04:23.000 --> 1:04:25.000]  That's even in mainstream news.
[1:04:25.000 --> 1:04:34.000]  Then the exclusive premiere just like that speech. I want to make the Sunday show more like a magazine show where we just have just everything crammed into it.
[1:04:34.000 --> 1:04:37.000]  A lot of premieres of interviews and other key things.
[1:04:37.000 --> 1:04:40.000]  Ron Paul interviewed by Kit Daniels on Common Core and a host of issues.
[1:04:40.000 --> 1:04:47.000]  That's coming up. Another subject I'm going to get into in the last segment of the transmission as well at the end of this hour.
[1:04:47.000 --> 1:04:55.000]  So please tell your friends and family and free association to join us in the Council of Liberty against the Council of tyranny.
[1:04:55.000 --> 1:05:22.000]  Straight ahead on the other side, infowars.com.
[1:05:25.000 --> 1:05:32.000]  From an ancient 300 million plus year old deposit deep in the earth.
[1:05:32.000 --> 1:05:36.000]  It's the strongest nascent iodine on the market today.
[1:05:36.000 --> 1:05:40.000]  It delivers 650 micrograms per drop.
[1:05:40.000 --> 1:05:42.000]  Experience the new formula.
[1:05:42.000 --> 1:05:45.000]  Experience the ancient purity.
[1:05:45.000 --> 1:05:46.000]  Shield your family.
[1:05:46.000 --> 1:05:48.000]  Survival Shield X2.
[1:05:48.000 --> 1:05:51.000]  Available now at infowarslife.com.
[1:05:51.000 --> 1:05:59.000]  X2 from infowarslife.com or call toll free 888-253-3139.
[1:06:22.000 --> 1:06:27.000]  There is a war. It's happening now.
[1:06:27.000 --> 1:06:30.000]  It will decide the fate of humanity.
[1:06:30.000 --> 1:06:32.000]  The time to choose science has come.
[1:06:32.000 --> 1:06:42.000]  We are the resistance. We are the info war.
[1:06:42.000 --> 1:06:55.000]  It is a bizarre feeling every day and every night to spend hours through four hours, five hours sometimes studying news, video clips from Congress, global news.
[1:06:55.000 --> 1:07:06.000]  And to just see stuff we talked about 10, 15, 16, 17, 18, 19 years ago becoming passé.
[1:07:06.000 --> 1:07:12.000]  It's mind boggling that it's all really happening and unfolding.
[1:07:12.000 --> 1:07:21.000]  And that we were so accurate here at infowars historically predicting where this would go as futurist.
[1:07:21.000 --> 1:07:24.000]  And that's why the radio broadcast has exploded.
[1:07:24.000 --> 1:07:30.000]  Again, I'm your host Alex Jones on this Sunday, June 15th, Father's Day Worldwide Transmission.
[1:07:30.000 --> 1:07:41.000]  Isn't Father's Day the exact middle of the year? Isn't June 15 the middle of the year?
[1:07:41.000 --> 1:07:47.000]  I mean, can you believe that we're already halfway into 2014? That's mind blowing.
[1:07:47.000 --> 1:07:58.000]  Anyways, you're listening to and watching, if you're watching on prisonplanet.tv or the free video feeds at infowars.com or slash show right now, you're watching us here on Sunday.
[1:07:58.000 --> 1:08:00.000]  And there's so much I want to get into.
[1:08:00.000 --> 1:08:04.000]  We've got Ron Paul interviewed by our reporter for InfoWars Nightly News.
[1:08:04.000 --> 1:08:08.000]  He's really a print writer, but Kit Daniels did an in-depth interview with Ron Paul.
[1:08:08.000 --> 1:08:11.000]  We're premiering here coming up in the next two segments.
[1:08:11.000 --> 1:08:16.000]  Then I've got other news in the final segment that I'll be hosting here today.
[1:08:16.000 --> 1:08:26.000]  And I have a short report from InfoWars Nightly News Friday that Jakari Jackson did that tied into the news on the open borders I'm about to cover.
[1:08:26.000 --> 1:08:34.000]  But I tweeted on Friday morning, about six in the morning, I just got up and it hit me.
[1:08:34.000 --> 1:08:39.000]  George Washington, more than anybody, launched this country.
[1:08:39.000 --> 1:08:50.000]  And Barack Obama as the figurehead still deserves credit. He is a great man because he's America slayer.
[1:08:50.000 --> 1:08:52.000]  For all intents and purposes, this country is gone.
[1:08:52.000 --> 1:09:02.000]  They've bankrupted it, they've shut it down. Obamacare's written to bankrupt poor people, seven taxes on the poorest people, written by foreign banks, and they're loving it.
[1:09:02.000 --> 1:09:05.000]  Some of the poor people, most of them have woke up, but it doesn't matter.
[1:09:05.000 --> 1:09:10.000]  The establishment's behind him and he is the America slayer. He heard of dragon slayers, you've heard of whatever.
[1:09:10.000 --> 1:09:12.000]  Obama is blowing the engine of this country.
[1:09:12.000 --> 1:09:15.000]  Like I say, he's blowing it. He's already blown it.
[1:09:15.000 --> 1:09:18.000]  I mean, no one's ever said 30 million illegals are legal.
[1:09:18.000 --> 1:09:22.000]  If you can get here, we're going to give you free welfare. We're going to stop deportations.
[1:09:22.000 --> 1:09:24.000]  The border patrol is being totally overrun.
[1:09:24.000 --> 1:09:27.000]  Hundreds of military bases are filled with thousands of children.
[1:09:27.000 --> 1:09:35.000]  They're saying NPR has promos advertising, give money to charities that pay for kids to get plane tickets here.
[1:09:35.000 --> 1:09:47.000]  And then they give them lawyers when they get here, taxpayer paid for, and they like basically stay in government hotels, 250 bucks a day at these bases with like butlers.
[1:09:47.000 --> 1:09:56.000]  Well, veterans are homeless. I mean, it is just incredible how they use the freedom of our society to infiltrate it and take it over.
[1:09:56.000 --> 1:10:01.000]  And of course they treat veterans horrible. They're not most of them Democratic voters.
[1:10:01.000 --> 1:10:07.000]  And I've never been a Republican, but they're trying to extinct the Republican Party right now as the libertarians take it over.
[1:10:07.000 --> 1:10:14.000]  And every major neocon, every major rhino get loses in the primaries in Texas and Virginia.
[1:10:14.000 --> 1:10:22.000]  They're freaking out about David Bratt because there is a resistance forming and their answer is, hey, we'll just bring in half of Latin America.
[1:10:22.000 --> 1:10:27.000]  Hundreds of thousands of youth coming in every few months and they're talking about it being millions now.
[1:10:27.000 --> 1:10:30.000]  They're calling it a natural disaster. It's not natural.
[1:10:30.000 --> 1:10:33.000]  Criminals in government are orchestrating it.
[1:10:33.000 --> 1:10:38.000]  Issa says the floods going to the congressman mean kids are going to die trying to get here.
[1:10:38.000 --> 1:10:40.000]  We had a lot of mules bringing drugs in.
[1:10:40.000 --> 1:10:44.000]  Crisis leaves vast swaths of border unprotected cartels in control.
[1:10:44.000 --> 1:10:47.000]  It's just head of the Board of Patrol Union.
[1:10:47.000 --> 1:10:49.000]  New dumping grounds.
[1:10:49.000 --> 1:10:57.000]  Administration quietly redistributes illegal aliens throughout military bases as far north as Massachusetts.
[1:10:57.000 --> 1:11:02.000]  Amnesty activists storm Cantor's HQ after concession speech.
[1:11:02.000 --> 1:11:05.000]  I mean, it's like a anti-American cult.
[1:11:05.000 --> 1:11:10.000]  They've taught the large swaths of the minorities who are the majority already,
[1:11:10.000 --> 1:11:14.000]  that it's all about black politics, Hispanic politics, Asian politics.
[1:11:14.000 --> 1:11:16.000]  What about freedom, like dollar rights, private property?
[1:11:16.000 --> 1:11:17.000]  Man, let me tell you something.
[1:11:17.000 --> 1:11:23.000]  I'd care less if they were bringing in 30 million illegal aliens that went and got jobs and were pro-liberty and pro-gun.
[1:11:23.000 --> 1:11:25.000]  I'd say, oh, we just beat all the globalists.
[1:11:25.000 --> 1:11:28.000]  Now we're going to have guns and private property.
[1:11:28.000 --> 1:11:30.000]  I don't care if they had green skin.
[1:11:30.000 --> 1:11:31.000]  I'll be honest, folks.
[1:11:31.000 --> 1:11:32.000]  They had green skin coming in.
[1:11:32.000 --> 1:11:35.000]  It's mainly Latin Americans. They were pro-freedom. I'd be wrong.
[1:11:35.000 --> 1:11:36.000]  But they're not.
[1:11:36.000 --> 1:11:39.000]  It's socialism. It's communism.
[1:11:39.000 --> 1:11:40.000]  It's the end of...
[1:11:40.000 --> 1:11:42.000]  I mean, have you been to Latin America?
[1:11:42.000 --> 1:11:43.000]  I've been there. It's beautiful.
[1:11:43.000 --> 1:11:46.000]  I've been to Central America, South America.
[1:11:46.000 --> 1:11:47.000]  I've been to Mexico.
[1:11:47.000 --> 1:11:49.000]  Man, I've been there my whole life.
[1:11:49.000 --> 1:11:50.000]  It's a hellhole now.
[1:11:50.000 --> 1:11:52.000]  The Caribbean used to be safe.
[1:11:52.000 --> 1:11:54.000]  It's dangerous as hell now.
[1:11:54.000 --> 1:12:01.000]  It's just failed corruption, and now it fits right into the Chicago crime machine.
[1:12:01.000 --> 1:12:06.000]  And if we don't turn it around, this country is over.
[1:12:06.000 --> 1:12:12.000]  Now, continuing here, ladies and gentlemen, there are several articles that I have,
[1:12:12.000 --> 1:12:15.000]  but there's videos up on infowars.com that break this down.
[1:12:15.000 --> 1:12:21.000]  Last Thursday, we sent Joe Biggs and some of the other crew up to...
[1:12:21.000 --> 1:12:26.000]  or down to San Antonio, down to the military base, the Air Force base, down there,
[1:12:26.000 --> 1:12:34.000]  and Lackland, and there was just thousands of illegals there just being pampered.
[1:12:34.000 --> 1:12:36.000]  Adults, children, you name it.
[1:12:36.000 --> 1:12:39.000]  And they wouldn't let them on the base.
[1:12:39.000 --> 1:12:41.000]  They said, oh, no media is allowed to see this.
[1:12:41.000 --> 1:12:44.000]  They had inside the base and other base with coverings, but we got in,
[1:12:44.000 --> 1:12:46.000]  stuck off the cameras of the fence, got video of it.
[1:12:46.000 --> 1:12:48.000]  It's up on infowars.com.
[1:12:48.000 --> 1:12:50.000]  They're advertising the world.
[1:12:50.000 --> 1:12:51.000]  Dump your kids here.
[1:12:51.000 --> 1:12:52.000]  It's incredible.
[1:12:52.000 --> 1:13:00.000]  Meanwhile, Obama is in Reuters, RT, you name it, CBS News.
[1:13:00.000 --> 1:13:05.000]  Obama cites Australia's gun confiscation program as example for U.S.
[1:13:05.000 --> 1:13:08.000]  and says he may sign executive order to start gun confiscation.
[1:13:08.000 --> 1:13:09.000]  Here's a London Guardian article.
[1:13:09.000 --> 1:13:13.000]  Pentagon preparing for mass civil breakdown, takeover of society.
[1:13:13.000 --> 1:13:15.000]  Not as in the U.S. but worldwide.
[1:13:15.000 --> 1:13:16.000]  Again, that's public.
[1:13:16.000 --> 1:13:21.000]  I've told you what's going on, but the collapse is designed.
[1:13:21.000 --> 1:13:27.000]  Let's go to Jakari Jackson's report on Obama setting up illegal alien
[1:13:27.000 --> 1:13:31.000]  takeover bases where our military bases are now illegal alien staging grounds
[1:13:31.000 --> 1:13:33.000]  where they're just being released.
[1:13:33.000 --> 1:13:34.000]  Plane loads, get here.
[1:13:34.000 --> 1:13:35.000]  They're just released into the public.
[1:13:35.000 --> 1:13:36.000]  That's in the El Paso times.
[1:13:36.000 --> 1:13:37.000]  Here it is.
[1:13:37.000 --> 1:13:40.000]  In today's politically correct climate, or even a peanut butter
[1:13:40.000 --> 1:13:44.000]  and jelly sandwich is considered racist, it's no surprise that schools
[1:13:44.000 --> 1:13:47.000]  are teaching students to shun patriotism.
[1:13:47.000 --> 1:13:51.000]  A Coney Island principal has banned her students from singing another quote,
[1:13:51.000 --> 1:13:54.000]  USA song, another needs to be emphasized.
[1:13:54.000 --> 1:13:58.000]  When asked about her decision, Principal Greta Hawkins reportedly said
[1:13:58.000 --> 1:14:00.000]  the teachers didn't ask permission to do it.
[1:14:00.000 --> 1:14:04.000]  In California, a school banned students from wearing American flag t-shirts
[1:14:04.000 --> 1:14:06.000]  on Cinco de Mayo.
[1:14:06.000 --> 1:14:10.000]  Some said the act was offensive to students of a different national origin.
[1:14:10.000 --> 1:14:14.000]  With all that said, if American students are being discouraged from indulging
[1:14:14.000 --> 1:14:19.000]  in Americana, why are immigrant children being housed on the taxpayer's dime?
[1:14:19.000 --> 1:14:22.000]  Children from South American countries are surrendering to American
[1:14:22.000 --> 1:14:26.000]  board patrol so they can be whisked away to American military bases
[1:14:26.000 --> 1:14:28.000]  that cater to their needs.
[1:14:28.000 --> 1:14:31.000]  We're here at Lackland Air Force Base in San Antonio, Texas,
[1:14:31.000 --> 1:14:37.000]  where one of the former basic training dorms has been reappropriated
[1:14:37.000 --> 1:14:40.000]  to house about 2,000 illegal immigrants.
[1:14:40.000 --> 1:14:41.000]  Wow.
[1:14:41.000 --> 1:14:44.000]  We found the area where they're being housed.
[1:14:44.000 --> 1:14:49.000]  It's barricaded with fences all around it with privacy screens
[1:14:49.000 --> 1:14:52.000]  to try to keep people from looking into it.
[1:14:52.000 --> 1:14:55.000]  There's several porta-potties in the area,
[1:14:55.000 --> 1:15:00.000]  one that even says restricted for youth only, indicating for the illegal
[1:15:00.000 --> 1:15:04.000]  children, illegal youth immigrants.
[1:15:04.000 --> 1:15:10.000]  Also, we saw about two 18-wheeler trailers from HEB
[1:15:10.000 --> 1:15:13.000]  that are likely there providing food.
[1:15:13.000 --> 1:15:15.000]  And for people who don't know who aren't from Texas,
[1:15:15.000 --> 1:15:17.000]  HEB is a grocery store.
[1:15:17.000 --> 1:15:18.000]  Go ahead, Kit.
[1:15:18.000 --> 1:15:24.000]  And also, I've got some footage of several loads of trash.
[1:15:24.000 --> 1:15:29.000]  To back up, I talked to the Lackland Public Affairs.
[1:15:29.000 --> 1:15:34.000]  They told me that they were not on the lead on this housing, these immigrants.
[1:15:34.000 --> 1:15:41.000]  Folks, the full video report is up on infowars.com and prisonplanet.com right now.
[1:15:41.000 --> 1:15:42.000]  Go see the whole thing.
[1:15:42.000 --> 1:15:44.000]  This is footage I don't want you to see.
[1:15:44.000 --> 1:15:46.000]  It's on infowars.com.
[1:15:46.000 --> 1:15:48.000]  We'll be right back with Congressman Ron Paul,
[1:15:48.000 --> 1:15:51.000]  the premier of an exclusive interview we did.
[1:15:51.000 --> 1:15:54.000]  Kit Daniels, he was just heard did a couple weeks ago.
[1:15:54.000 --> 1:16:00.000]  We're going to premiere it here, infowars.com for a live show for the free feeds.
[1:16:00.000 --> 1:16:05.000]  A chemical spill contaminating the water supply in nine West Virginia counties.
[1:16:05.000 --> 1:16:09.000]  This year alone, over 300,000 people in West Virginia had their drinking water contaminate.
[1:16:09.000 --> 1:16:13.000]  What are the health effects of having these drugs in our drinking water?
[1:16:13.000 --> 1:16:16.000]  It's forced medical treatment without the consent of residents.
[1:16:16.000 --> 1:16:21.000]  My friend's water filtration is one of the most basic actions you can take to protect you and your family
[1:16:21.000 --> 1:16:23.000]  from the harmful toxins and heavy metals in your tap water.
[1:16:23.000 --> 1:16:27.000]  On average, the county says it sprays with glyphosate at least once a week.
[1:16:27.000 --> 1:16:31.000]  Few filters cut out the glyphosates that is found in water supplies worldwide.
[1:16:31.000 --> 1:16:37.000]  Remove pesticides, herbicides, chloramines, hydrofluorosilic acid, sodium hexafluorosilicate.
[1:16:37.000 --> 1:16:41.000]  All right, it is in teats and coffees and waters and breads and toothpaste.
[1:16:41.000 --> 1:16:44.000]  It is our responsibility to protect our families.
[1:16:44.000 --> 1:16:46.000]  The establishment's not going to do it.
[1:16:46.000 --> 1:16:47.000]  It's time to take action.
[1:16:47.000 --> 1:16:49.000]  It's time to filter our water.
[1:16:49.000 --> 1:16:56.000]  Visit infowars.com and use promo code WATER to get 10% off their entire family of incredible products.
[1:16:56.000 --> 1:17:00.000]  Or call toll-free, 888-253-3139.
[1:17:00.000 --> 1:17:03.000]  Hi, folks. Alex Jones here with some important information.
[1:17:03.000 --> 1:17:08.000]  I want to tell you about Matt Redhawk and his team of patriots over at MyPatriot Supply.
[1:17:08.000 --> 1:17:11.000]  Several years ago, Matt was sitting in his two-bedroom apartment,
[1:17:11.000 --> 1:17:16.000]  frustrated with the direction this country was headed, and the charlatans willing to sell us out for a quick buck.
[1:17:16.000 --> 1:17:21.000]  Deciding to take action, a company run by patriots for patriots was born.
[1:17:21.000 --> 1:17:25.000]  MyPatriot Supply has never taken a loan or accepted outside funding.
[1:17:25.000 --> 1:17:31.000]  They now operate two distribution facilities and employ over 50 hard-working American men and women.
[1:17:31.000 --> 1:17:34.000]  It is rare to find companies who practice what they preach.
[1:17:34.000 --> 1:17:40.000]  And that's why I stock my pantry with high-quality, storable foods from MyPatriot Supply.
[1:17:40.000 --> 1:17:45.000]  Go to mypatriotsupply.com slash Alex today for special offers on emergency food storage,
[1:17:45.000 --> 1:17:51.000]  or call their preparedness specialist at 866-229-0927.
[1:17:51.000 --> 1:17:57.000]  That's 866-229-0927. Do business with someone who shares your values.
[1:17:57.000 --> 1:18:01.000]  MyPatriotsupply.com slash Alex.
[1:18:01.000 --> 1:18:03.000]  In the near future.
[1:18:03.000 --> 1:18:07.000]  When you realize how fake it all is, the football, the basketball.
[1:18:07.000 --> 1:18:10.000]  Security, alert. This is Homeland Security.
[1:18:10.000 --> 1:18:14.000]  Analysis, info wars, building independent media operations.
[1:18:14.000 --> 1:18:19.000]  You let the worst people get controlled and tell us that we are the ones responsible.
[1:18:19.000 --> 1:18:22.000]  Prime Directive discredit Alex Jones.
[1:18:22.000 --> 1:18:25.000]  Jones is the wildly popular conspiracy theory.
[1:18:25.000 --> 1:18:28.000]  A popular conspiracy theory talk show called Info Wars.
[1:18:28.000 --> 1:18:30.000]  Alex Jones is now in an Austin jail.
[1:18:30.000 --> 1:18:32.000]  These people are assaulting us.
[1:18:32.000 --> 1:18:34.000]  Targeting of patriots engaged.
[1:18:34.000 --> 1:18:40.000]  They are never going to stop. They're never going to deviate from their program until we stop them.
[1:18:40.000 --> 1:18:50.000]  Block Free iPhone app at InfoWars.com. Block free podcast and video feed. Imperatives. Destroy Britain's planet TV.
[1:18:50.000 --> 1:18:55.000]  You gotta set your eye on the enemy. Not worry about what propaganda they put out.
[1:18:55.000 --> 1:19:11.000]  Now, intellectually, it's for God you can fail it.
[1:19:25.000 --> 1:19:29.000]  Get your app water and other toxic substances found in our environment.
[1:19:29.000 --> 1:19:32.000]  Experts know our bodies are suffering and being thrown off balance.
[1:19:32.000 --> 1:19:37.000]  Especially when it comes to your natural systems. Forget synthetic chemicals.
[1:19:37.000 --> 1:19:45.000]  Superfemale vitality brings forward key herbs specifically chosen for women's biology without the use of phony additives.
[1:19:45.000 --> 1:19:50.000]  Get your bottle of Superfemale Vitality today at InfoWarsLife.com.
[1:19:50.000 --> 1:19:56.000]  InfoWarsStore.com or call 1-888-253-3139.
[1:19:56.000 --> 1:20:01.000]  InfoWarsLife.com. Live life healthy.
[1:20:01.000 --> 1:20:05.000]  Coast to coast. Direct from Austin.
[1:20:05.000 --> 1:20:10.000]  You're listening to the Alex Jones Broadcasting Network.
[1:20:10.000 --> 1:20:20.000]  Live from Austin, Texas. Broadcasting worldwide. It's Alex Jones.
[1:20:20.000 --> 1:20:26.000]  Don't tread on me. Love it or leave it.
[1:20:26.000 --> 1:20:35.000]  Well, actually, if you're a socialist or you'll vote for the Democrats over 90% of new illegal immigrants that get the fake IDs or get state IDs that vote,
[1:20:35.000 --> 1:20:42.000]  you look it up, vote, take our guns, vote with government because it's the one buying them off with our tax money.
[1:20:42.000 --> 1:20:47.000]  So we've been breaking that down today, but there's another facet of this brainwashing.
[1:20:47.000 --> 1:20:59.000]  It's that state-run media and state-run education through Common Core is now getting direct access to even private school children if you're, quote, an accredited school.
[1:20:59.000 --> 1:21:05.000]  And so we had a chance to interview Ron Paul. I usually interview Ron Paul. I think he's on the show next week live with us,
[1:21:05.000 --> 1:21:12.000]  but Kit Daniels for InfoWars Nightly News was able to interview Ron Paul on the subject of Common Core and a bunch of other issues.
[1:21:12.000 --> 1:21:18.000]  And so I thought, why not just premiere this on the radio instead of the Nightly News show?
[1:21:18.000 --> 1:21:26.000]  We're going to air it in this segment and the next, and then I'm going to come back and get into some other news in the final segment on this Sunday edition.
[1:21:26.000 --> 1:21:36.000]  But here is former Congressman Ron Paul, Dr. Paul, the omnibudsman of the Libertarian Revolution speaking to InfoWars when Kit asked him about Common Core.
[1:21:36.000 --> 1:21:44.000]  Well, the whole thing is Common Core is an example of how the federal government was to take over totally and completely the educational system.
[1:21:44.000 --> 1:21:55.000]  And I've been doing this for a long time. I mean, for more than 50 years, they've encroached upon control of local schools with the federal government getting involved back even into the 50s with the Department of Education.
[1:21:55.000 --> 1:21:59.000]  You know, HEW being established.
[1:21:59.000 --> 1:22:10.000]  But Common Core is really the last straw, and the people are very upset for it, because they want to set the standard for the curriculum for every single school,
[1:22:10.000 --> 1:22:15.000]  which means control over the individual education of all the children.
[1:22:15.000 --> 1:22:20.000]  At the same time, we hear our president constantly saying, well, we've got to get the hell of these kids sooner.
[1:22:20.000 --> 1:22:28.000]  So it's not just great school and high school. It's pre-kindergarten. It's pre-kindergarten, down to three and four years old.
[1:22:28.000 --> 1:22:35.000]  It's once again establishing and sticking to the principle that the children belong to the government, not to the parents.
[1:22:35.000 --> 1:22:46.000]  And anybody who cares about, you know, truth in education and not a monolithic education by the central government, they have to be concerned about this.
[1:22:46.000 --> 1:22:51.000]  And yet, unfortunately, it's marching right along, and too many schools are going along with it.
[1:22:51.000 --> 1:22:57.000]  So it is one common feature that's really upsetting a lot of people once they find out about it.
[1:22:57.000 --> 1:23:05.000]  Of course, the people already who have been upset with education for many years who are already in private schools and homeschooling know about it.
[1:23:05.000 --> 1:23:12.000]  There's a lot of people, you know, just don't have the opportunity or the knowledge on how to get out of the public school system.
[1:23:12.000 --> 1:23:17.000]  So they're going to get exposed. I think it's going to be devastating. It's the wrong way to go.
[1:23:17.000 --> 1:23:26.000]  Dr. Paul, do you feel that politicians can use Common Core in order to prey on the ignorance of the public?
[1:23:26.000 --> 1:23:36.000]  Yeah, I think that's a good description about just about everything the government does, you know, whether it's the education or whether it's people falling through the cracks,
[1:23:36.000 --> 1:23:45.000]  whether it's taking care of medical care, it's everything that they are all wise and they will take care of us and people are stupid and they don't care
[1:23:45.000 --> 1:23:52.000]  and they're not responsible. And that's why you have to have government to take care of everybody and protect them from themselves.
[1:23:52.000 --> 1:23:59.000]  In this case, the government argues that we have to do this to protect the children against the parents. The parents are irresponsible.
[1:23:59.000 --> 1:24:12.000]  So, yes, I think it is. I believe those who think they're superior want the population, the populace to be as obedient as possible,
[1:24:12.000 --> 1:24:18.000]  in case they need to send them off to war, in case they want to have them work and pay taxes.
[1:24:18.000 --> 1:24:29.000]  The whole thing is, the state is sacred and in order to have a state, the government, you know, continue to grow, it's always at the expense of liberty.
[1:24:29.000 --> 1:24:38.000]  So, it is the big challenge. I think we're seeing a conflict between these two movements. Governments have been around for as long as history has been around.
[1:24:38.000 --> 1:24:45.000]  I think they've exhausted their experimentation and we've had some experiments with individual liberty.
[1:24:45.000 --> 1:24:54.000]  One great experiment was here and I think right now we're seeing the fruition of how we left that experiment in the last hundred years.
[1:24:54.000 --> 1:25:02.000]  And it continues and yet there's a spirit right now among the people and some many parents who are starting to realize that.
[1:25:02.000 --> 1:25:10.000]  The unfortunate thing is that we're still in the minority and the majority still feel the government has to take care of me because there's too many people out there to say,
[1:25:10.000 --> 1:25:16.000]  well, you know, I have to do this, I have to vote for this person because they believe government should take care of me.
[1:25:16.000 --> 1:25:27.000]  So, if I have trouble, the government's going to feed me, give me a job, they're going to take care of my medical care and they're all going to educate me and they have this total dependency.
[1:25:27.000 --> 1:25:30.000]  But what we're witnessing is the failure of that system too.
[1:25:30.000 --> 1:25:38.000]  You know, our American system of economics, of Keynesian economics and deficit financing, it's coming to an end.
[1:25:38.000 --> 1:25:42.000]  Yes, those in government would like to dumb down the population to be obedient.
[1:25:42.000 --> 1:25:47.000]  It's been that way for a long, long time over the many centuries.
[1:25:47.000 --> 1:25:50.000]  It's usually by threats and intimidation.
[1:25:50.000 --> 1:26:04.000]  Now we do the threats and intimidation, but we also try to bribe people to go along and as long as they do what we tell them, as long as the people do what they're told to do, then they believe they can get better treatment from the government.
[1:26:04.000 --> 1:26:10.000]  Senator Harry Reid declared that Cleven Bundy's supporters were domestic terrorists.
[1:26:10.000 --> 1:26:20.000]  And then today we find out that a White House counterterrorism chief suggested that if your child is confrontational, he could be a terrorist.
[1:26:20.000 --> 1:26:30.000]  Do you feel that this could tie into, as government gets more and more involved with public education, we see more and more radical talking points from politicians?
[1:26:30.000 --> 1:26:39.000]  Yes, and they have certainly, in the last 13 years, since 9-11, taken advantage of this whole thing of terrorism.
[1:26:39.000 --> 1:26:41.000]  All they have to do is announce terrorism.
[1:26:41.000 --> 1:26:45.000]  And people are supposed to roll over and sacrifice all their liberties.
[1:26:45.000 --> 1:26:51.000]  And just think how much liberties we have given up in the last 13 years because we're always fighting terrorism.
[1:26:51.000 --> 1:26:59.000]  Even the recent history over in Ukraine, the Western Ukrainians were going in with their military to suppress the terrorists.
[1:26:59.000 --> 1:27:02.000]  They'll use that term anytime they can.
