[00:00.000 --> 00:12.000]  Crashing through the lies and disinformation, it's Alex Jones on the GCN Radio Network.
[1:00:32.000 --> 1:00:36.000]  Didn't work, dude, he's alive.
[1:00:36.000 --> 1:00:41.000]  Look at Haiti, poor people. Satanists can only bully Satanists.
[1:00:41.000 --> 1:00:45.000]  And most Satanists are trying to get out of the system.
[1:00:45.000 --> 1:00:49.000]  I want to take your phone calls for first-time callers. Please have a clear phone.
[1:00:49.000 --> 1:00:52.000]  I don't care where you're calling from, just let us know. We'll go to you.
[1:00:52.000 --> 1:00:57.000]  Love hearing from you. 877-789-Alex. 877-789-2539.
[1:00:57.000 --> 1:01:01.000]  And Daria and others just pointed out, I just did a whole hour radio.
[1:01:01.000 --> 1:01:07.000]  You know, the big secret in talk radio is you really don't fund your show with the network ads or the few ads you've got.
[1:01:07.000 --> 1:01:11.000]  People really don't listen to those. They listen to what you say live on air.
[1:01:11.000 --> 1:01:18.000]  Well, let me just take this time to thank everybody because Google's front company, in my view, that's what they are.
[1:01:18.000 --> 1:01:21.000]  It's the one company they let you do advertising with. Google used to do advertising.
[1:01:21.000 --> 1:01:25.000]  They got sued a lot, so they have this little subsidiary thing.
[1:01:25.000 --> 1:01:29.000]  It said, you know what? You've been with us almost three years. You can't advertise with Google anymore,
[1:01:29.000 --> 1:01:32.000]  even though we basically control the Internet and we're found about the U.S. government.
[1:01:32.000 --> 1:01:35.000]  We're going to come in and block you from access to the market.
[1:01:35.000 --> 1:01:41.000]  It's like saying black people can't, you know, stay in this hotel or go get food at this restaurant, you know, pre-1960s.
[1:01:41.000 --> 1:01:45.000]  It's the same deal. But it's okay because I'm a conservative or libertarian or Christian.
[1:01:45.000 --> 1:01:48.000]  I mean, I guess that's all right. No, it's not all right.
[1:01:48.000 --> 1:01:51.000]  But do I just move on with other technologies and move around that or do I sue them?
[1:01:51.000 --> 1:01:55.000]  Look, you know, the big question is, can we have a huge discount on products?
[1:01:55.000 --> 1:02:00.000]  We're in some cases, our normal markup is 100% on nutraceuticals. It's like 500 to 700% for other folks.
[1:02:00.000 --> 1:02:04.000]  And we lower stuff with discounts, so the markup is 50% or 20%.
[1:02:04.000 --> 1:02:10.000]  We brought in close to $2 million gross of the last week. Thank you.
[1:02:10.000 --> 1:02:14.000]  The money that came in to actually fund us is like $700,000. That sounds like a lot.
[1:02:14.000 --> 1:02:22.000]  You get 50, 60, 70 employees, contractors, servers, insurance, lawyers, the whole Kit Kat and Kaboodle, Lysington.
[1:02:22.000 --> 1:02:26.000]  That would run us for a couple months, maybe two months.
[1:02:26.000 --> 1:02:31.000]  So this is a big media operation. People want somebody to fight the new old orders.
[1:02:31.000 --> 1:02:35.000]  People want us to expose the pedophile rings, the globalist. People want somebody to get in the arena.
[1:02:35.000 --> 1:02:38.000]  We got to have the armor. We got to have the sword. We got to have the training.
[1:02:38.000 --> 1:02:41.000]  And I'm not bitching. I mean, you know, whatever.
[1:02:41.000 --> 1:02:48.000]  Sometimes I think if they completely shut us down and smash us, at least I can just kind of retire like Obi-Wan Kenobi to the desert somewhere.
[1:02:48.000 --> 1:02:53.000]  But I just really don't want that to happen. And we're having huge victories is why they're hitting us so hard.
[1:02:53.000 --> 1:02:57.000]  And there's been some other things going on that can be just as big and just as bad.
[1:02:57.000 --> 1:03:03.000]  I don't say that to bitch. I mean, we're over the target. That's why we're getting the flak.
[1:03:03.000 --> 1:03:08.000]  You know, when you're in a bomber, dropping truth bombs, there's guns down there trying to get you.
[1:03:08.000 --> 1:03:12.000]  So that's what we're doing. We're running really great specials.
[1:03:12.000 --> 1:03:19.000]  If you haven't had X to the good halogen, if you haven't taken the bone broth to marriage, a big caveman formula,
[1:03:19.000 --> 1:03:22.000]  if you haven't taken super male, super female, you don't know what you're doing.
[1:03:22.000 --> 1:03:26.000]  Take the new tropic, the brain booster, brain force.
[1:03:26.000 --> 1:03:31.000]  This is now the stuff goes back and forth in pole position. The best seller we've got.
[1:03:31.000 --> 1:03:38.000]  And it's got 2,649 reviews from third party sites. You can link through and look at it.
[1:03:38.000 --> 1:03:42.000]  No need to plug this. Just take it. You'll find out.
[1:03:42.000 --> 1:03:48.000]  You can get 10% off. You sign up for auto ship. Sign up every 15 days, 30 days, 60 days, 90 days.
[1:03:48.000 --> 1:03:54.000]  Whatever you want, infowarstore.com or triple eight, two, five, three, three, one, three, nine.
[1:03:54.000 --> 1:04:02.000]  And at the price it is 2246. That's a $17 savings.
[1:04:02.000 --> 1:04:08.000]  This is normally less expensive than some of the top new tropics out there that aren't even as good.
[1:04:08.000 --> 1:04:12.000]  This has got some things in it that are already prescription in Europe. It's amazing.
[1:04:12.000 --> 1:04:15.000]  It supports the broadcast, triple eight, two, five, three, three, one, three, nine.
[1:04:15.000 --> 1:04:20.000]  But I want to thank all of you that have been supporting us. I want to set up a D.C. Bureau.
[1:04:20.000 --> 1:04:26.000]  I want to be able to have the funds to defend against attacks, it's lawsuits, it's things like that.
[1:04:26.000 --> 1:04:32.000]  Because I know we've been honorable, we've focused on the truth, we've been good. I'm not settling jack crap with anybody.
[1:04:32.000 --> 1:04:38.000]  Just know that. They told me a long, hard road either way and I love it.
[1:04:38.000 --> 1:04:42.000]  Because, well, you're walking on the fighting side of me.
[1:04:42.000 --> 1:04:46.000]  All right, we'll be back with your phone calls and more straight ahead.
[1:04:46.000 --> 1:04:50.000]  I'm Alex Jones. We've got a ton of clips and articles I haven't gotten to.
[1:04:50.000 --> 1:04:57.000]  Please stay with us and spread the URL infowars.com because they admit it. They're trying to shut it down.
[1:05:21.000 --> 1:05:27.000]  Caveman. It's those people living in the wilds having to actually build civilization that are our superior ancestors.
[1:05:27.000 --> 1:05:29.000]  And we need to do everything we can to recapture them.
[1:05:29.000 --> 1:05:35.000]  Everyone knew that you used all the parts of the animal. You used the meat for sustenance, the fat for cooking.
[1:05:35.000 --> 1:05:41.000]  But you used the bones for strength, from the outside structure full of minerals and Kiko factors,
[1:05:41.000 --> 1:05:46.000]  to the marrow that produces the blood for the body. This is the engine of the life essence.
[1:05:46.000 --> 1:05:51.000]  A long way from the caveman my ancestors were, but I'm sure as hell trying to get back to that essence
[1:05:51.000 --> 1:05:54.000]  that made us what we were, and this is a big part of it.
[1:05:54.000 --> 1:06:20.000]  We're going to want to check out Caveman, ultimate paleo formula for yourself and ForrestLive.com today.
[1:06:24.000 --> 1:06:40.000]  As I sit here, so honored, so humbled, so blessed to be with you on this Sunday, global transmission.
[1:06:40.000 --> 1:06:52.000]  Things are so incredible. Things are so fantastical, so dizzying, so filled with wonder that I have trouble even believing it.
[1:06:52.000 --> 1:07:00.000]  You have Trump invoking God and unity and birthright and destiny and advanced technology and life extension
[1:07:00.000 --> 1:07:04.000]  and all these secrets that have already been discovered in many cases.
[1:07:04.000 --> 1:07:10.000]  You look how far as humans have come since fire and the wheel and stone implements and right through to now,
[1:07:10.000 --> 1:07:23.000]  we have already jumped to 100,000 times the technological prowess of just 100 years ago.
[1:07:23.000 --> 1:07:35.000]  And now the acceleration is exponential and the so-called elites, the inbred generational families are just totally freaked out
[1:07:35.000 --> 1:07:43.000]  wanting to suppress all this and putting out promo videos for kids all over the world
[1:07:43.000 --> 1:07:48.000]  where it shows humans as a disease killing the earth and then spreading like a virus of space.
[1:07:48.000 --> 1:07:53.000]  I mean, if these aren't aliens manipulating our government trying to destroy us, they might as well be,
[1:07:53.000 --> 1:07:59.000]  and I'm not saying they literally are, it's just this is an anti-human kill, steal and destroy program
[1:07:59.000 --> 1:08:08.000]  and it's what the globalists are pushing, it's what the leftists are pushing, it's what Obama and Hitler are pushing,
[1:08:08.000 --> 1:08:15.000]  it's what all these central globalists are pushing.
[1:08:15.000 --> 1:08:21.000]  And it's an amazing time to be alive, I want to go to Carlos and Ryan and Dan and A-braces and Connie and others,
[1:08:21.000 --> 1:08:26.000]  we're opening the phones up for first time callers tonight to talk about what do you make of mainstream news saying,
[1:08:26.000 --> 1:08:32.000]  have witchcraft, you know, Friday and Saturday night against Trump, movie stars, Hollywood stars, let's hope he dies,
[1:08:32.000 --> 1:08:38.000]  and then town hall meetings saying hail Lucifer when Christians pray, you know, at the start of an event
[1:08:38.000 --> 1:08:44.000]  or people saying hail Satan of the Texas Capitol, the pro-life event, you're showing up, I mean, these people are out of control
[1:08:44.000 --> 1:08:48.000]  and then Trump's saying, I'm not going to the White House Correspondents' Dinner because the president makes the event,
[1:08:48.000 --> 1:08:53.000]  you say you hate me, you're the enemy press, you're collapsing, you have no viewers, if I show up, you'll have all the viewers,
[1:08:53.000 --> 1:08:58.000]  why should I give you the fire of the viewers, the Promethean fire?
[1:08:58.000 --> 1:09:05.000]  And by the way, there's over 100 MSM groups that are always at the front of the list, excluding in the room size,
[1:09:05.000 --> 1:09:12.000]  all these other radio stations, TV networks and other groups, a lot of them are even mainstream, not just, quote, alternative or patriot.
[1:09:12.000 --> 1:09:17.000]  We're going to just take four or five big MSM groups off the list today and you'll get back on next week,
[1:09:17.000 --> 1:09:21.000]  we're going to let these folks in, they can't ever get in, CNN says we always get in.
[1:09:21.000 --> 1:09:24.000]  We're entitled, we're CNN.
[1:09:24.000 --> 1:09:31.000]  Does it matter we have a shadow of ourselves and our top show has a million viewers and our lowest show is 50,000 at midnight or so?
[1:09:31.000 --> 1:09:33.000]  Does it matter?
[1:09:33.000 --> 1:09:42.000]  Because Glenn Beck's back on CNN saying, it's very frightening that Bannon spoke repeatedly about nationalism and better trade deals.
[1:09:42.000 --> 1:09:46.000]  Why, countries don't do that, that's not conservative.
[1:09:46.000 --> 1:09:51.000]  No reason to go shit and sit and pretend.
[1:09:51.000 --> 1:10:01.000]  Trump says the Washington Post and pretend that with the fake media, that's right, they're pretenders to the birthright of America.
[1:10:01.000 --> 1:10:07.000]  They're frauds, they pretend they're powerful, they pretend they're in charge and then we're sitting here just to believe the illusion.
[1:10:07.000 --> 1:10:15.000]  The illusion of MSM is falling, it's dying right now.
[1:10:15.000 --> 1:10:23.000]  I want to start taking your phone calls and we'll do that after the break, but I've got a bunch of clips I want to get to as well.
[1:10:23.000 --> 1:10:31.000]  You've got to play this again because Trump slams fake news at CPAC, but if you watch Colbert attacking me and Trump in the same piece three days ago,
[1:10:31.000 --> 1:10:38.000]  or you watch who was a fake guy doing a fake newscast, like he's a fake news presenter, saying we're fake,
[1:10:38.000 --> 1:10:42.000]  they said Trump wants to ban the media, Trump says the media's fake.
[1:10:42.000 --> 1:10:51.000]  No, he said you posing as a journalist is fake and seeing in lying is fake and then you go and say no, he said the media's fake
[1:10:51.000 --> 1:10:55.000]  and Trump comes out and exposes that and they still keep doing it.
[1:10:55.000 --> 1:11:01.000]  He says when seeing in lies and lies about our crowd size or lies about what I said, they're fake news.
[1:11:01.000 --> 1:11:05.000]  They come out and say, Trump says all media is the enemy.
[1:11:05.000 --> 1:11:13.000]  No, he said fake news is the enemy and they just can't help it because they have this culture as scumbags of praying on their viewers.
[1:11:13.000 --> 1:11:18.000]  So here it is, Trump slams fake news media. Here it is.
[1:11:18.000 --> 1:11:22.000]  I want you all to know that we are fighting the fake news. It's fake.
[1:11:22.000 --> 1:11:32.000]  A few days ago, I called the fake news the enemy of the people and they are. They are the enemy of the people because they have no sources.
[1:11:32.000 --> 1:11:37.000]  They just make them up when there are none, you know, the dishonest media.
[1:11:37.000 --> 1:11:41.000]  They'll say he didn't get a standing ovation. You know why?
[1:11:41.000 --> 1:11:45.000]  No, you know why? Because everybody stood and nobody sat.
[1:11:45.000 --> 1:11:48.000]  So they will say he never got a standing ovation.
[1:11:48.000 --> 1:11:50.000]  Right?
[1:11:50.000 --> 1:12:07.000]  They are the worst.
[1:12:07.000 --> 1:12:11.000]  Donald Trump did not get a standing ovation.
[1:12:11.000 --> 1:12:16.000]  They leave out the part. They never sat down. They leave that out.
[1:12:16.000 --> 1:12:28.000]  They are very dishonest people. In fact, in covering my comments, the dishonest media did not explain that I called the fake news the enemy of the people, the fakeness.
[1:12:28.000 --> 1:12:38.000]  They dropped off the word fake and all of a sudden the story became the media is the enemy.
[1:12:38.000 --> 1:12:47.000]  They take the word fake out and now I'm saying, oh, no, this is no good, but that's the way they are.
[1:12:47.000 --> 1:12:51.000]  So I'm not against the media. I'm not against the press.
[1:12:51.000 --> 1:12:59.000]  I don't mind bad stories if I deserve them and I love good stories, but we won't.
[1:12:59.000 --> 1:13:08.000]  I don't get too many. But I am only against the fake news media or press.
[1:13:08.000 --> 1:13:16.000]  Fake. Fake. They have to leave that word.
[1:13:16.000 --> 1:13:25.000]  By the way, I've watched probably a thousand of his speeches or more in the last two years and I was just coughing a little bit. I'm a regular guy.
[1:13:25.000 --> 1:13:31.000]  He doesn't ever cough. He doesn't ever stumble. It's like a machine.
[1:13:31.000 --> 1:13:39.000]  And what comes out of the end of the machine is prosperity and freedom and family and love of God and religious freedom.
[1:13:39.000 --> 1:13:44.000]  You can go worship the devil all day long. Just don't grab kids out backyards or anything.
[1:13:44.000 --> 1:13:49.000]  That's why they hate him because we've been hijacked by a bunch of scum.
[1:13:49.000 --> 1:14:00.000]  And we now realize that CNN, MSNBC, all of it, Fox, except for a few shows is attacking Trump, they all need him and they all need us.
[1:14:00.000 --> 1:14:02.000]  And they sit there and they play those games.
[1:14:02.000 --> 1:14:07.000]  Megan Kelly, I'm talking about Hillary funded ISIS in Al Qaeda to go hundreds of thousands of people in Syria,
[1:14:07.000 --> 1:14:10.000]  tens of thousands of children raped and killed as he's personally responsible.
[1:14:10.000 --> 1:14:19.000]  They cut that together and say that I say it's pizza place in D.C. when it's not.
[1:14:19.000 --> 1:14:25.000]  And the media tells me, give us a retraction that Hillary's personally murdering kids in the bottom of some pizza place.
[1:14:25.000 --> 1:14:27.000]  And I say, I never said that.
[1:14:27.000 --> 1:14:32.000]  Megan Kelly played that clip out of context, lying to people.
[1:14:32.000 --> 1:14:39.000]  I covered the news articles about what was being claimed at the pizza place.
[1:14:39.000 --> 1:14:44.000]  But see, I'm the big target, just like Trump is, because I'm actually talking.
[1:14:44.000 --> 1:14:47.000]  People keep saying, why does Alex make the same hand gestures as Trump?
[1:14:47.000 --> 1:14:48.000]  You go back 20 years.
[1:14:48.000 --> 1:14:49.000]  This is the hand gesture I make.
[1:14:49.000 --> 1:14:51.000]  Nobody makes that with me and Trump.
[1:14:51.000 --> 1:14:52.000]  I don't know what's going on.
[1:14:52.000 --> 1:14:53.000]  I'm starting to get freaked out.
[1:14:53.000 --> 1:14:54.000]  I mean, I'll be able to do this.
[1:14:54.000 --> 1:14:56.000]  It just means you can bet it's done.
[1:14:56.000 --> 1:14:57.000]  I was a little kid.
[1:14:57.000 --> 1:14:58.000]  They like Jell-O ads.
[1:14:58.000 --> 1:14:59.000]  They went, eh, it's good.
[1:14:59.000 --> 1:15:02.000]  That means, hey, it's like Italian restaurant.
[1:15:02.000 --> 1:15:03.000]  A hundred years ago.
[1:15:03.000 --> 1:15:05.000]  It's delicious.
[1:15:05.000 --> 1:15:07.000]  It means good.
[1:15:07.000 --> 1:15:10.000]  It's not some Illuminati symbol.
[1:15:10.000 --> 1:15:14.000]  But this, see anybody that me and Trump do that, I don't know.
[1:15:14.000 --> 1:15:16.000]  Why have I been doing that for 21 years?
[1:15:16.000 --> 1:15:19.000]  It just seems like, I just do it.
[1:15:19.000 --> 1:15:23.000]  I'm starting to realize, everybody's kind of starting to notice these similarities.
[1:15:23.000 --> 1:15:27.000]  Kind of ignored it.
[1:15:27.000 --> 1:15:31.000]  But then I started to really pay attention to a bunch of stuff.
[1:15:31.000 --> 1:15:32.000]  And it's weird.
[1:15:32.000 --> 1:15:33.000]  It's weird.
[1:15:33.000 --> 1:15:35.000]  The liberals are the ones that actually noticed it.
[1:15:35.000 --> 1:15:36.000]  It's crazy.
[1:15:36.000 --> 1:15:38.000]  It's New York patriot, Info Warrior.
[1:15:38.000 --> 1:15:41.000]  He's been awake to this for, since he was 30 years old.
[1:15:41.000 --> 1:15:42.000]  You got me down here.
[1:15:42.000 --> 1:15:43.000]  I've been awake about 25 years.
[1:15:43.000 --> 1:15:44.000]  It's just crazy.
[1:15:44.000 --> 1:15:45.000]  Enough about that.
[1:15:45.000 --> 1:15:46.000]  I'm going to come back and take your phone calls.
[1:15:46.000 --> 1:15:47.000]  Got a bunch of other clips we're going to get to.
[1:15:47.000 --> 1:15:49.000]  But remember, they're trying to censor us.
[1:15:49.000 --> 1:15:50.000]  They're trying to shut us down.
[1:15:50.000 --> 1:15:51.000]  Support our local affiliates.
[1:15:51.000 --> 1:15:52.000]  Spread the word.
[1:15:52.000 --> 1:15:53.000]  Support their sponsors.
[1:15:53.000 --> 1:15:54.000]  Become a sponsor of that station.
[1:15:54.000 --> 1:15:56.000]  And support us with great products.
[1:15:56.000 --> 1:16:06.000]  And spread the link, InfoWars.com.
[1:16:26.000 --> 1:16:54.000]  It is exclusive to InfoWarsLife.com.
[1:16:54.000 --> 1:16:58.000]  And the InfoWarsLife family of incredible products.
[1:16:58.000 --> 1:17:03.000]  National Defense Labs and Citizen Armor has given InfoWars
[1:17:03.000 --> 1:17:07.000]  the exclusive on distributing to the American people
[1:17:07.000 --> 1:17:09.000]  the true next generation in body armor.
[1:17:09.000 --> 1:17:12.000]  Basically what we're bringing to the InfoWars team
[1:17:12.000 --> 1:17:17.000]  is a new line of dynamic, lightweight body armor.
[1:17:17.000 --> 1:17:20.000]  It is lighter, more flexible, easier to wear,
[1:17:20.000 --> 1:17:23.000]  more comfortable and stronger than anything else on the market.
[1:17:23.000 --> 1:17:25.000]  So when you talk to people that have been using this
[1:17:25.000 --> 1:17:26.000]  actually testing it for years,
[1:17:26.000 --> 1:17:28.000]  people that currently are testing it for us,
[1:17:28.000 --> 1:17:29.000]  they didn't just say outstanding.
[1:17:29.000 --> 1:17:30.000]  What they really say about them.
[1:17:30.000 --> 1:17:32.000]  They want to know, how do they get it?
[1:17:32.000 --> 1:17:33.000]  Where do they find it?
[1:17:33.000 --> 1:17:35.000]  A lot of my law enforcement official buddies
[1:17:35.000 --> 1:17:36.000]  want to know the same thing.
[1:17:36.000 --> 1:17:40.000]  The backpack body armor is only $200.
[1:17:40.000 --> 1:17:41.000]  I mean, it's unbelievable.
[1:17:41.000 --> 1:17:42.000]  It's a quarter inch thick.
[1:17:42.000 --> 1:17:43.000]  It's got a 20-year warranty.
[1:17:43.000 --> 1:17:44.000]  It's waterproof.
[1:17:44.000 --> 1:17:45.000]  You can wear it.
[1:17:45.000 --> 1:17:46.000]  It's comfortable.
[1:17:46.000 --> 1:17:47.000]  And we shot everything you can imagine of it.
[1:17:47.000 --> 1:17:49.000]  Again, fund the InfoWars.
[1:17:49.000 --> 1:17:52.000]  Get the game changing in nanotech tubes.
[1:17:52.000 --> 1:17:53.000]  The win-win.
[1:17:53.000 --> 1:17:54.000]  $200.
[1:17:54.000 --> 1:17:56.000]  Go check out all their different products.
[1:17:56.000 --> 1:17:57.000]  InfoWars.com.
[1:17:57.000 --> 1:18:26.000]  That's amazing.
[1:18:27.000 --> 1:18:28.000]  It's amazing when you sign up for auto-ship
[1:18:28.000 --> 1:18:30.000]  and you're able to promote the products
[1:18:30.000 --> 1:18:32.000]  to friends and family and neighbors in your community
[1:18:32.000 --> 1:18:35.000]  and make money while helping people at the same time.
[1:18:35.000 --> 1:18:36.000]  Another win-win.
[1:18:36.000 --> 1:18:38.000]  That's why I'm a member of the young Jebedee team
[1:18:38.000 --> 1:18:40.000]  at infowarsteam.com.
[1:18:40.000 --> 1:18:41.000]  And you can be too.
[1:18:41.000 --> 1:18:42.000]  It's simple.
[1:18:42.000 --> 1:18:44.000]  Just go to infowarsteam.com today.
[1:18:44.000 --> 1:18:47.000]  Complete a short sign-up and you're part of the team.
[1:18:47.000 --> 1:18:50.000]  That's infowarsteam.com or infowarshealth.com.
[1:18:50.000 --> 1:18:51.000]  So many people call into my radio show
[1:18:51.000 --> 1:18:53.000]  and tell me how young Jebedee
[1:18:53.000 --> 1:18:55.000]  and the products at infowarsteam.com
[1:18:55.000 --> 1:18:56.000]  have changed their lives.
[1:18:56.000 --> 1:18:58.000]  Check it out for yourself today.
[1:19:26.000 --> 1:19:27.000]  Hi.
[1:19:27.000 --> 1:19:28.000]  God was in school.
[1:19:28.000 --> 1:19:30.000]  Morality had a future.
[1:19:30.000 --> 1:19:33.000]  And beef was for supper.
[1:19:33.000 --> 1:19:34.000]  Revelation.
[1:19:34.000 --> 1:19:36.000]  Dawn of global government.
[1:19:36.000 --> 1:19:37.000]  We're the solution.
[1:19:37.000 --> 1:19:38.000]  Americans.
[1:19:38.000 --> 1:19:40.000]  Ain't nothing more to it than that.
[1:19:40.000 --> 1:19:42.000]  Starring Alex Jones, Charlie Daniels,
[1:19:42.000 --> 1:19:45.000]  and Special Ops General Jerry Boykin,
[1:19:45.000 --> 1:19:47.000]  theatrical screenings on demand.
[1:19:47.000 --> 1:19:48.000]  DVDs now available.
[1:19:48.000 --> 1:19:50.000]  Wanna shed some tears
[1:19:50.000 --> 1:19:52.000]  over the red, white and blue?
[1:19:52.000 --> 1:19:54.000]  Americans need to see this film.
[1:19:54.000 --> 1:19:55.000]  Revelation.
[1:19:55.000 --> 1:19:57.000]  The movie.info.
[1:19:57.000 --> 1:19:58.000]  Let's fix it.
[1:20:02.000 --> 1:20:05.000]  You're listening to the Alex Jones show.
[1:20:11.000 --> 1:20:13.000]  We are on the march.
[1:20:13.000 --> 1:20:16.000]  The empire is on the run.
[1:20:16.000 --> 1:20:20.000]  Alex Jones and the GCN radio network.
[1:20:20.000 --> 1:20:25.000]  I'm waiting in my car.
[1:20:25.000 --> 1:20:26.000]  All right.
[1:20:26.000 --> 1:20:29.000]  I notice a theme emerging on the calls.
[1:20:29.000 --> 1:20:31.000]  We've got like 12 callers on the board.
[1:20:31.000 --> 1:20:33.000]  That's the limit of the calls we can see.
[1:20:33.000 --> 1:20:37.000]  One time we had 24,000 calls in just three hours.
[1:20:37.000 --> 1:20:39.000]  Other talk show hosts
[1:20:39.000 --> 1:20:42.000]  beg for phone calls with 20 plus thousand calls.
[1:20:42.000 --> 1:20:43.000]  I'm not bragging.
[1:20:43.000 --> 1:20:44.000]  It just shows you.
[1:20:44.000 --> 1:20:45.000]  Again, they're all about how they're the MSN.
[1:20:45.000 --> 1:20:46.000]  They have the audience.
[1:20:46.000 --> 1:20:48.000]  Seeing in hardly ever takes calls.
[1:20:48.000 --> 1:20:51.000]  All they do, they have to beg for them.
[1:20:51.000 --> 1:20:53.000]  Because at five o'clock,
[1:20:53.000 --> 1:20:57.000]  they take our republic to the gallows pole.
[1:21:00.000 --> 1:21:01.000]  They want to kill this republic.
[1:21:01.000 --> 1:21:05.000]  It won't go so easily, quietly, into the night.
[1:21:05.000 --> 1:21:08.000]  If they want to fight,
[1:21:08.000 --> 1:21:10.000]  they're going to get one.
[1:21:10.000 --> 1:21:11.000]  I never want to fight.
[1:21:11.000 --> 1:21:12.000]  I started.
[1:21:12.000 --> 1:21:13.000]  I only started a couple.
[1:21:13.000 --> 1:21:16.000]  I won every fight somebody else started.
[1:21:16.000 --> 1:21:19.000]  Every time.
[1:21:19.000 --> 1:21:21.000]  And that's what it comes down to, ladies and gentlemen.
[1:21:21.000 --> 1:21:22.000]  They have initiated the fight.
[1:21:22.000 --> 1:21:27.000]  They're going to lose.
[1:21:27.000 --> 1:21:28.000]  All right.
[1:21:28.000 --> 1:21:33.000]  I want to go to your phone calls briefly.
[1:21:33.000 --> 1:21:34.000]  It's admitted.
[1:21:34.000 --> 1:21:36.000]  And we've all gotten so calm about it
[1:21:36.000 --> 1:21:41.000]  that Facebook's blocking mild promotion
[1:21:41.000 --> 1:21:43.000]  of let's make America great again.
[1:21:43.000 --> 1:21:44.000]  Hey, it's great.
[1:21:44.000 --> 1:21:45.000]  You're jobless.
[1:21:45.000 --> 1:21:47.000]  Numbers have gone down.
[1:21:47.000 --> 1:21:49.000]  And then you own a major sporting goods store.
[1:21:49.000 --> 1:21:52.000]  I know somebody that works and runs their marketing.
[1:21:52.000 --> 1:21:55.000]  And they get suspended for a day on Facebook.
[1:21:55.000 --> 1:21:57.000]  And their boss comes and says, why does that happen?
[1:21:57.000 --> 1:22:01.000]  Well, we got suspended for political speech, they say.
[1:22:01.000 --> 1:22:03.000]  And then, of course, the upper level management says,
[1:22:03.000 --> 1:22:04.000]  well, then don't do it again.
[1:22:04.000 --> 1:22:07.000]  Well, now, even your sporting goods store doesn't,
[1:22:07.000 --> 1:22:09.000]  you know, have optimism for America.
[1:22:09.000 --> 1:22:11.000]  This is how this is working.
[1:22:11.000 --> 1:22:13.000]  And then most of these people are scared to speak out.
[1:22:13.000 --> 1:22:16.000]  I know for a fact that other big libertarian patriot sites
[1:22:16.000 --> 1:22:18.000]  are getting kicked off head roll.
[1:22:18.000 --> 1:22:19.000]  They're getting censored.
[1:22:19.000 --> 1:22:20.000]  They're scared to speak out.
[1:22:20.000 --> 1:22:23.000]  They're hoping they can grovel back to it.
[1:22:23.000 --> 1:22:28.000]  It's this instinct to be raped.
[1:22:28.000 --> 1:22:31.000]  And so YouTube and Google and, of course,
[1:22:31.000 --> 1:22:34.000]  as part of Google is YouTube, they're all censoring right now.
[1:22:34.000 --> 1:22:36.000]  And the answer is, don't give in to it.
[1:22:36.000 --> 1:22:40.000]  Speak out against it and say it's wrong.
[1:22:40.000 --> 1:22:43.000]  Well, at all the anti-American globalist crap be online,
[1:22:43.000 --> 1:22:45.000]  but you start talking about stuff.
[1:22:45.000 --> 1:22:46.000]  They'll delete your video.
[1:22:46.000 --> 1:22:48.000]  They'll demonetize it.
[1:22:48.000 --> 1:22:49.000]  They'll suspend you.
[1:22:49.000 --> 1:22:50.000]  You name it.
[1:22:50.000 --> 1:22:52.000]  The answer is, make an issue out of it.
[1:22:52.000 --> 1:22:53.000]  Speak out of it.
[1:22:53.000 --> 1:22:54.000]  Talk about it.
[1:22:54.000 --> 1:22:55.000]  Or then it becomes normalized.
[1:22:55.000 --> 1:22:58.000]  Then they start ratcheting it up.
[1:22:58.000 --> 1:23:00.000]  We got a bunch of collars want to talk about
[1:23:00.000 --> 1:23:01.000]  what they're seeing happen.
[1:23:01.000 --> 1:23:02.000]  I mean, I remember seeing this years ago,
[1:23:02.000 --> 1:23:06.000]  where you'd have Navy Seal grip about Benghazi.
[1:23:06.000 --> 1:23:10.000]  Put together a meme about Hillary lied, they died,
[1:23:10.000 --> 1:23:12.000]  just images of the men's faces.
[1:23:12.000 --> 1:23:15.000]  Facebook would block that because it was viral.
[1:23:15.000 --> 1:23:18.000]  Now they're just blocking stuff and not letting you spread things.
[1:23:18.000 --> 1:23:21.000]  Or on Trump's Twitter, it's only negative comments
[1:23:21.000 --> 1:23:22.000]  that go to the top.
[1:23:22.000 --> 1:23:23.000]  They're controlling that and admitting they are.
[1:23:23.000 --> 1:23:26.000]  They said, hell, we might just ban him,
[1:23:26.000 --> 1:23:28.000]  the president, off Twitter.
[1:23:28.000 --> 1:23:30.000]  So if you support the president,
[1:23:30.000 --> 1:23:32.000]  they're trying to block you off these third-party sites.
[1:23:32.000 --> 1:23:35.000]  So raid these third-party sites with the truth.
[1:23:35.000 --> 1:23:37.000]  Get the info out there even harder.
[1:23:37.000 --> 1:23:39.000]  But build your own site again.
[1:23:39.000 --> 1:23:41.000]  Go back to those like Matt Drudge warned here
[1:23:41.000 --> 1:23:43.000]  in his only interview in four years,
[1:23:43.000 --> 1:23:45.000]  a year and a half ago or a year and three months ago.
[1:23:45.000 --> 1:23:47.000]  Create your own system.
[1:23:47.000 --> 1:23:49.000]  Build your, we have our own streams,
[1:23:49.000 --> 1:23:51.000]  our own podcast, our own audio,
[1:23:51.000 --> 1:23:53.000]  our own, you name it, infowars.com.
[1:23:53.000 --> 1:23:58.000]  We can still contact you via email
