[00:00.000 --> 00:24.000]  Crashing through the lies and disinformation, it's Alex Jones on the GCN Radio Network.
[01:08:34.000 --> 01:08:38.000]  we shouldn't arm al-Qaeda so they change the name to ISIS to confuse the public?
[01:08:38.000 --> 01:08:43.000]  And now they're attacking our troops in Iraq, they're attacking our allies in the Middle East,
[01:08:43.000 --> 01:08:45.000]  and they're saying they're going to come back and kill us.
[01:08:45.000 --> 01:08:54.000]  You don't think the west, France, NATO, all these countries that armed al-Qaeda, that's al-Qaeda armies with al-Qaeda flags.
[01:08:54.000 --> 01:09:01.000]  To go into Syria, more of a secular government, nice compared to al-Qaeda, to overthrow it.
[01:09:01.000 --> 01:09:04.000]  It is a crime the west has committed.
[01:09:04.000 --> 01:09:14.000]  But now the world leaders, many of them accomplices, can march in Paris and feel good about themselves and claim it's for free speech.
[01:09:14.000 --> 01:09:18.000]  Simply mind boggling.
[01:09:18.000 --> 01:09:21.000]  And it goes on and on and on.
[01:09:21.000 --> 01:09:26.000]  In the article, commenter JNDO says, we all predict that ISIS would attack the west.
[01:09:26.000 --> 01:09:28.000]  That was the obvious plan from the beginning.
[01:09:28.000 --> 01:09:34.000]  I know, duh, are you warning people? Because they're going to take all our freedoms with this and more attacks are coming.
[01:09:34.000 --> 01:09:41.000]  And by the way, I told you that it would probably start somewhere like France and then roll into Democrat-controlled areas where they know the victims won't fight back.
[01:09:41.000 --> 01:09:43.000]  Because they don't want that story of people fighting back.
[01:09:43.000 --> 01:09:48.000]  They want the story of whole cities like Boston taken over, looking for one Patsy.
[01:09:48.000 --> 01:09:52.000]  And the Boston bombing was a staged event.
[01:09:52.000 --> 01:09:56.000]  This is how you really protest this military revolt against Obama's attack on Syria.
[01:09:56.000 --> 01:10:00.000]  Both top brass and regular service members express opposition to U.S. government involvement.
[01:10:00.000 --> 01:10:05.000]  That was 2013 in September, a year and a half ago, roughly.
[01:10:05.000 --> 01:10:19.000]  And you scroll through it, thousands of tweets of even high-level officers were talking majors, colonels, Brigadier colonels, or full colonels, Lieutenant colonels.
[01:10:19.000 --> 01:10:29.000]  You name it. Coming out and saying, I didn't join the military to fight for al-Qaeda, infowars.com.
[01:10:29.000 --> 01:10:32.000]  Yeah, they also had infowars.com on it.
[01:10:32.000 --> 01:10:39.000]  Do you think the system like that? So they changed the name to ISIS to confuse the public. It didn't confuse the military.
[01:10:39.000 --> 01:10:42.000]  And then I have these headlines, CNN, U.S. official on terror attacks.
[01:10:42.000 --> 01:10:47.000]  This isn't going to stop. It'll be like the war on drugs forever. It has been testicized out of Syria.
[01:10:47.000 --> 01:10:51.000]  Who planted the cancer in Syria? I thought al-Qaeda was beaten.
[01:10:51.000 --> 01:10:56.000]  And then suddenly it's all back under a new name. It's metesticized.
[01:10:56.000 --> 01:11:00.000]  Dianne Feinstein, terror sleeper cells are in the U.S. Brace for attack.
[01:11:00.000 --> 01:11:04.000]  But no one. Obama would have an emergency summit to brace for the attacks.
[01:11:04.000 --> 01:11:07.000]  Source, terror cells activated in France. More coming.
[01:11:07.000 --> 01:11:10.000]  Oh, thank goodness there's army tanks on the sidewalk.
[01:11:10.000 --> 01:11:14.000]  And thank goodness there's armored vehicles. And thank goodness they're listening to all of us.
[01:11:14.000 --> 01:11:18.000]  The brothers were on Facebook bragging how they were going to kill everybody.
[01:11:18.000 --> 01:11:21.000]  We get censored on Facebook, boys and girls.
[01:11:21.000 --> 01:11:27.000]  And on Twitter, memes we put out that are viral, that are just pro-second amendment or pro-free speech.
[01:11:27.000 --> 01:11:31.000]  But ISIS and al-Qaeda are allowed to recruit and operate.
[01:11:31.000 --> 01:11:36.000]  Because the bigger they get, the more power our government gets to then fight them.
[01:11:36.000 --> 01:11:38.000]  Real simple.
[01:11:38.000 --> 01:11:46.000]  Remember there was a famous case in New York 20-something years ago that for a decade somebody would go around knocking with a ball-peen hammer hundreds of windshields out at night.
[01:11:46.000 --> 01:11:50.000]  Turned out it was the guy who had billboards up above it. One detective finally thought,
[01:11:50.000 --> 01:11:54.000]  funny how there's all these billboards everywhere and one guy's getting all the business and opening shops everywhere.
[01:11:54.000 --> 01:12:02.000]  They went and investigated. They caught him and a bunch of his workers out with ball-peen hammers at night, smashing windows of cars.
[01:12:02.000 --> 01:12:05.000]  It's a famous case. You can look it up.
[01:12:05.000 --> 01:12:09.000]  So see, that's what's going on here.
[01:12:09.000 --> 01:12:13.000]  But real citizens will die. Real cops will die. Real military will die.
[01:12:13.000 --> 01:12:19.000]  But the big military industrial complex, the big banks, they'll get to make all the money in the world the fix is in.
[01:12:19.000 --> 01:12:25.000]  Now the media always strawmans this and says, Alex Jones doesn't think Islamic extremism exists.
[01:12:25.000 --> 01:12:29.000]  That's not what I said. And they know it.
[01:12:29.000 --> 01:12:37.000]  I said Western governments and corporations are protecting it and shepherding it so they can build the threat to then take our freedoms when they strike.
[01:12:37.000 --> 01:12:39.000]  That's what I said.
[01:12:39.000 --> 01:12:44.000]  Just like if somebody puts a baby in the pen with five starving pit bulls.
[01:12:44.000 --> 01:12:51.000]  I didn't say the man ate the baby. I said he put the baby in a pen with pit bulls to let the pit bulls eat the baby.
[01:12:51.000 --> 01:12:56.000]  And it's the same thing. It's premeditated murder.
[01:12:56.000 --> 01:12:59.000]  So put that in your pipe and smoke it.
[01:12:59.000 --> 01:13:05.000]  Now, shifting gears. The fix is in on a lot of stuff. I told people interest rates were rigged worldwide.
[01:13:05.000 --> 01:13:09.000]  It was declassified two years ago, the Libor scandal. In many other cases of that.
[01:13:09.000 --> 01:13:14.000]  Well, I don't watch Don King boxing matches because it's been known for a long time.
[01:13:14.000 --> 01:13:17.000]  When I was a teenager, I liked boxing. My dad liked boxing. My grandfather liked boxing.
[01:13:17.000 --> 01:13:20.000]  My other grandfather was a boxer. I grew up liking boxing.
[01:13:20.000 --> 01:13:23.000]  But everybody quit watching it because everybody knew it was staged.
[01:13:23.000 --> 01:13:26.000]  And it got a little too fake.
[01:13:26.000 --> 01:13:31.000]  They don't want the NFL and basketball and the rest of it where there's so much rigging.
[01:13:31.000 --> 01:13:39.000]  Here's the thing. Eight to ten times the money gets made in gambling that gets made in tickets and advertising and merchandise.
[01:13:39.000 --> 01:13:41.000]  Okay. That's the fact.
[01:13:41.000 --> 01:13:46.000]  Brian Tuey has some of the newer numbers. He's got two books out on it.
[01:13:46.000 --> 01:13:52.000]  And he's done a lot of analysis. You name it for everything from ESPN.
[01:13:52.000 --> 01:13:59.000]  The fixes in Brandon makes a compelling fact based argument that not everything in the sports world is as it seems.
[01:13:59.000 --> 01:14:06.000]  That behind the visceral thrills and feel good hype lies the potential dark underworld of profit motors, conflicting interests,
[01:14:06.000 --> 01:14:11.000]  and possibly rig competitions in which nothing occurs by happy accident.
[01:14:11.000 --> 01:14:13.000]  Patrick Herbie ESPN.
[01:14:13.000 --> 01:14:20.000]  Whether it's NASCAR, MLB, NBA, NFL, NHL, you name it.
[01:14:20.000 --> 01:14:23.000]  The fix is in not in everything, but it's there.
[01:14:23.000 --> 01:14:31.000]  We're going to go to break, come back, give him the floor for a couple of segments and then open the phones up specifically on the game.
[01:14:31.000 --> 01:14:35.000]  The Packers versus the Cowboys today.
[01:14:35.000 --> 01:14:44.000]  Of course, the Cowboys lost when the Packers came from behind in the fourth quarter and two calls.
[01:14:44.000 --> 01:14:50.000]  Two calls that everybody's saying are complete fraud is what basically led the Packers victory.
[01:14:50.000 --> 01:14:55.000]  But wasn't it a bad play that got the Cowboys to be able to say they beat the Lions?
[01:14:55.000 --> 01:15:00.000]  And again, just to show you, I don't follow sports. I just know how to read the numbers.
[01:15:00.000 --> 01:15:07.000]  But I did see the plays and it's just a good way to get people thinking and understanding why so much of this happens.
[01:15:07.000 --> 01:15:15.000]  If you've got, say, five, ten billion dollars being bet just on the playoffs, you think there might be some rigging going on by the mafia?
[01:15:15.000 --> 01:15:23.000]  Oh, no. Oh, no. The mafia just runs snuff films and child kidnapping rings, different mafias that are out there.
[01:15:23.000 --> 01:15:27.000]  We think of mafia. It's a stereotype of Italian. That's a very small part of it.
[01:15:27.000 --> 01:15:38.000]  You got all these foreign mafias, Russian mafias, Israeli mafias, banking cartel mafias, Latin American mafias, Mexican mob mafias, inner poles of giant mafia,
[01:15:38.000 --> 01:15:42.000]  NATO's the biggest narcotics-travelling mafia in Europe.
[01:15:42.000 --> 01:15:52.000]  But we've got all the numbers for you. We're going to talk NFL straight ahead and talk about those plays and break them down with the author of The Fixes In.
[01:15:52.000 --> 01:15:57.000]  Stay with us on Alex Jones, infowars.com. Stay with us.
[01:16:23.000 --> 01:16:32.000]  When it comes to you and your family's health, infowarslife.com is very excited to announce our biggest run yet of silver bullet colloidal silver,
[01:16:32.000 --> 01:16:35.000]  exclusively available at infowarslife.com.
[01:16:35.000 --> 01:16:42.000]  Now, infowarslife.com has taken colloidal silver to the next level using a cutting-edge technique that is free of toxic artificial additives.
[01:16:42.000 --> 01:16:52.000]  Now, more than ever, it's important to stock up on high-quality silver bullet from infowarslife.com and to help others during Christmas by teaching them about the powerful benefits of silver.
[01:16:52.000 --> 01:17:14.000]  Secure your silver bullet today at infowarslife.com or by calling toll-free 888-253-3139.
[01:17:14.000 --> 01:17:22.000]  You want the worst people get controlled and tell us that we are the ones responsible.
[01:17:22.000 --> 01:17:28.000]  Jones is the wildly popular conspiracy theory.
[01:17:28.000 --> 01:17:30.000]  Alex Jones is now in an Austin jail.
[01:17:30.000 --> 01:17:32.000]  These people are assaulting us.
[01:17:32.000 --> 01:17:34.000]  Targeting of patriots engaged.
[01:17:34.000 --> 01:17:40.000]  They're never going to stop. They're never going to deviate from their program until we stop them.
[01:17:40.000 --> 01:17:44.000]  Block free iPhone app at infowars.com.
[01:17:44.000 --> 01:17:47.000]  Block free podcast and video feed.
[01:17:47.000 --> 01:17:48.000]  Imperatives.
[01:17:48.000 --> 01:17:50.000]  Destroy silver bullet in its TV.
[01:17:50.000 --> 01:17:55.000]  You've got to set your eye on the enemy, not worry about what propaganda they put out.
[01:17:55.000 --> 01:18:00.000]  Intellectually, it's begun. You can fail it.
[01:18:00.000 --> 01:18:03.000]  Every year, we make resolutions to lose weight and get in shape.
[01:18:03.000 --> 01:18:11.000]  And the truth is, it's hard, even with diet and exercise, because of toxic food in our environment that is stressing our bodies more than ever before.
[01:18:11.000 --> 01:18:20.000]  Working with experts in nutrition and biochemistry, I found that super high-quality nutraceuticals, in addition to my diet and exercise, were the answers that synergistically worked.
[01:18:20.000 --> 01:18:27.000]  I can see the drastic changes every day with the amount of weight I've lost, my increased stamina, and more of a twinkle in my eye.
[01:18:27.000 --> 01:18:31.000]  That's why we are now so excited to launch the infowarslife resolution pack.
[01:18:31.000 --> 01:18:41.000]  Combining three essential formulations, oxygen-based cleanser oxy-powder, the secret 12 bioavailable vitamin B12, and your choice of super-female or super-male vitality.
[01:18:41.000 --> 01:18:48.000]  Now all available at a discounted price to you and your family to bring in the new year and make 2015 a true success.
[01:18:48.000 --> 01:18:54.000]  That's infowarslife.com, or 888-253-3139.
[01:18:54.000 --> 01:19:01.000]  2015 is the year to do it, and it all starts at infowarslife.com.
[01:19:25.000 --> 01:19:34.000]  The government's Department of Homeland Security is buying up loads of ammo.
[01:19:34.000 --> 01:19:38.000]  At the same time, they're restricting civilians' rights to own and purchase firearms.
[01:19:38.000 --> 01:19:45.000]  Can you put two and two together? Infidel Body Armor can stop every round, including hollow points and 308 sniper rounds.
[01:19:45.000 --> 01:19:55.000]  It's reasonably priced and fully legal, but for how long? Go to infidelbodyarmor.com, spelled I-N-F-I-D-E-L Body Armor.com.
[01:19:55.000 --> 01:20:21.000]  Infidel Body Armor just won't quit.
[01:20:21.000 --> 01:20:31.000]  You are listening to an Infowars.com frontline report. It's Alex Jones.
[01:20:31.000 --> 01:20:36.000]  Well, the spread and the Packers winning by three, they won by five.
[01:20:36.000 --> 01:20:44.000]  And the reason we're going to focus something on sports and entertainment more on this broadcast is to discredit it, is to expose it, and just to get people thinking,
[01:20:44.000 --> 01:20:51.000]  hey, you might want to spend more time with your kids so they don't turn out being heroin addicts than just watching sports all day.
[01:20:51.000 --> 01:20:57.000]  It's designed and meant to distract men into basically these show poppers instead of having a life.
[01:20:57.000 --> 01:21:05.000]  You're supposed to have the type of complex thinking processes for business and life that you then put into football.
[01:21:05.000 --> 01:21:11.000]  So many men will bring up football to me or some other sport, and when I don't want to respond or I say I don't really follow that,
[01:21:11.000 --> 01:21:14.000]  they're shocked like I'm not manly.
[01:21:14.000 --> 01:21:24.000]  No, I open carry semi-automatic rifles on the steps of the Alamo with the head of major state agencies when it's illegal.
[01:21:24.000 --> 01:21:32.000]  I do that for your rights in front of the cops because their city law violates state law.
[01:21:32.000 --> 01:21:35.000]  I go and I get arrested in New York for the First Amendment.
[01:21:35.000 --> 01:21:41.000]  I go and make controversial films. I go into third world countries and war zones and my crew does.
[01:21:41.000 --> 01:21:45.000]  So I know I'm not manly. I don't know all the football scores and all the stuff,
[01:21:45.000 --> 01:21:51.000]  but I started from nothing a major media operation that reaches 18 million people a week one way or another.
[01:21:51.000 --> 01:21:56.000]  So it's like a badge of courage men have that they watch Howie and everybody.
[01:21:56.000 --> 01:22:05.000]  And, you know, when there's not ads with the Pittsburgh Steelers, former quarterback up there, promoting, get your flu shot,
[01:22:05.000 --> 01:22:09.000]  get your single shots, I mean, it's just all about your propaganda.
[01:22:09.000 --> 01:22:14.000]  And I know so much of it's rigged and it's rigged through what's the weakest link?
[01:22:14.000 --> 01:22:17.000]  Who's the easiest to buy? The referees.
[01:22:17.000 --> 01:22:19.000]  And joining us is Brian Tuey.
[01:22:19.000 --> 01:22:21.000]  The fixes in is the book I've read.
[01:22:21.000 --> 01:22:23.000]  He's got a new book out that I'm going to read soon.
[01:22:23.000 --> 01:22:28.000]  The showbiz and manipulation of the NFL, MLB, NBA, NFL and NASCAR.
[01:22:28.000 --> 01:22:32.000]  And he got into the FBI files on this folks and the FBI has tried to investigate this.
[01:22:32.000 --> 01:22:35.000]  They're never really allowed to bring this up.
[01:22:35.000 --> 01:22:41.000]  They can bring up steroids and other stuff or secret hit list, secret list to hurt people.
[01:22:41.000 --> 01:22:46.000]  Like the Saints got caught, but not the fact that there's major fixing going on.
[01:22:46.000 --> 01:22:49.000]  I don't know his take on this yet. We called him. He could come on after the game.
[01:22:49.000 --> 01:22:51.000]  He joins us via video Skype.
[01:22:51.000 --> 01:22:54.000]  Brian, what's your breakdown on this?
[01:22:54.000 --> 01:22:57.000]  And then we'll walk into some of the confirmed fixes.
[01:22:57.000 --> 01:23:02.000]  Not just Pete Rose and others, but some of the confirmed stuff that's going on out there.
[01:23:02.000 --> 01:23:07.000]  Well, I think the main thing to remember regardless of whatever game or whatever sport you're watching
[01:23:07.000 --> 01:23:13.000]  at the professional level is the fact that it is not illegal for League to fix its own games.
[01:23:13.000 --> 01:23:15.000]  There's no law that prevents this.
[01:23:15.000 --> 01:23:16.000]  Says it on the ticket.
[01:23:16.000 --> 01:23:21.000]  Yeah. Well, that's part of your ticket. Your ticket promises you entry to see a game.
[01:23:21.000 --> 01:23:24.000]  If they present a game, it doesn't mean certain rules have to be filed.
[01:23:24.000 --> 01:23:28.000]  Doesn't mean certain players have to play. It doesn't mean a team cannot cheat.
[01:23:28.000 --> 01:23:31.000]  You pay to see a football game. For example, you saw a football game.
[01:23:31.000 --> 01:23:33.000]  They upheld their end of the bargain.
[01:23:33.000 --> 01:23:37.000]  So that's the main thing. If the league can do this, if they can fix their own games to manipulate them
[01:23:37.000 --> 01:23:40.000]  to make them more interesting so people stay and watch till the bitter end,
[01:23:40.000 --> 01:23:45.000]  or they even determine who wins and who loses, there's nothing the fan can do.
[01:23:45.000 --> 01:23:48.000]  Have the power go out to make an extra 80 million?
[01:23:48.000 --> 01:23:49.000]  That's part of the deal.
[01:23:49.000 --> 01:23:54.000]  Oh, they wouldn't have the power out to make 80 million while everybody was watching.
[01:23:54.000 --> 01:23:58.000]  Well, it's all about money. I mean, that's what the league puts the games on for.
[01:23:58.000 --> 01:24:01.000]  I mean, they put it on just for their own profit, for the television networks.
[01:24:01.000 --> 01:24:06.000]  And we've seen, I mean, statistically, it's shown that the television networks are surviving
[01:24:06.000 --> 01:24:08.000]  because of the National Football League.
[01:24:08.000 --> 01:24:11.000]  And then, of course, the advertisers are profiting from these leagues as well.
[01:24:11.000 --> 01:24:17.000]  So, I mean, there's a lot of entities involved in this. And I cannot believe a business like the NFL would leave itself
[01:24:17.000 --> 01:24:21.000]  up to pure chance. And that's what fans have to believe, that this is all a coincidence,
[01:24:21.000 --> 01:24:24.000]  is how do these games play out? Who wins and who loses?
[01:24:24.000 --> 01:24:26.000]  That's just a lucky bounce of the ball.
[01:24:26.000 --> 01:24:32.000]  Well, no multi-billion dollar industry such as the NFL or any others would really allow their product up to chance
[01:24:32.000 --> 01:24:34.000]  if they can control.
[01:24:34.000 --> 01:24:38.000]  Well, it's also tax exempt for people that don't know the league itself.
[01:24:38.000 --> 01:24:41.000]  So, it has a partnership with the government.
[01:24:41.000 --> 01:24:46.000]  Exactly. And then, like you said earlier, I mean, I think it makes a lot of sense that that occurs because
[01:24:46.000 --> 01:24:49.000]  if the government is using the NFL and the NBA and these other leagues,
[01:24:49.000 --> 01:24:54.000]  much like the Romans used the gladiator games to distract the populace from what the government is doing,
[01:24:54.000 --> 01:24:57.000]  then it's a perfect correlation to today's sport.
[01:24:57.000 --> 01:25:02.000]  And it does the same effect. I mean, you see it just from, like you say, the controversial call in today's game,
[01:25:02.000 --> 01:25:04.000]  how many people are up in arms paying attention to that,
[01:25:04.000 --> 01:25:08.000]  but yet they don't even know what's going on within the government and other entities.
[01:25:08.000 --> 01:25:12.000]  It's a great distraction. Now, you're an expert on the fixes that are there.
[01:25:12.000 --> 01:25:16.000]  And I read your book, but it was last year. It was a couple years ago.
[01:25:16.000 --> 01:25:22.000]  But from my research, obviously boxing matches are easy to rig of Don King owns both fighters, you know, things like that.
[01:25:22.000 --> 01:25:28.000]  But isn't it really from your investigations? It's the refs that are the weak link, right?
[01:25:28.000 --> 01:25:32.000]  Well, one of the weakest links, for sure, because obviously they don't get paid the millions of dollars
[01:25:32.000 --> 01:25:35.000]  certain athletes like Peyton Manning and Tom Brady get paid.
[01:25:35.000 --> 01:25:41.000]  So it's harder to corrupt them, but that doesn't mean it's impossible that you cannot corrupt a player like that.
[01:25:41.000 --> 01:25:45.000]  I mean, we've seen with soccer where we've seen matches fixed all over the globe in soccer.
[01:25:45.000 --> 01:25:48.000]  I mean, it's the world's number one sport. It makes the most money.
[01:25:48.000 --> 01:25:50.000]  It's the most widely watched sport.
[01:25:50.000 --> 01:25:54.000]  And we've seen soccer matches at every level all the way up to the World Cup,
[01:25:54.000 --> 01:25:56.000]  which is the biggest sporting event in the world.
[01:25:56.000 --> 01:25:59.000]  We've seen soccer matches be fixed. We know that's occurred.
[01:25:59.000 --> 01:26:02.000]  So why, if that's happened on the biggest stage possible,
[01:26:02.000 --> 01:26:06.000]  why do we think that a simple NFL game or NBA game could not be fixed?
[01:26:06.000 --> 01:26:11.000]  So as long as we know what's possible, then we figure out the roots as to how that can be done.
[01:26:11.000 --> 01:26:15.000]  And we know from the mafia, from its own history, that they find the weak link with people.
[01:26:15.000 --> 01:26:22.000]  They find the ways to corrupt people, be it through women, be it through drugs, be it through gambling, whatever.
[01:26:22.000 --> 01:26:25.000]  They find that weakness, they exploit it, and they make money off of it.
[01:26:25.000 --> 01:26:30.000]  If the mafia can do that, why can't the league do it when they control the players and referees all the same?
[01:26:30.000 --> 01:26:36.000]  Well, I mean, look, a lot of the owners come from major gangster families to begin with, even on the Italian side.
[01:26:36.000 --> 01:26:38.000]  Sports is historically corrupt.
[01:26:38.000 --> 01:26:43.000]  I think, as you said, soccer's been caught a bunch. Other sports have been caught all over the world.
[01:26:43.000 --> 01:26:47.000]  I think the U.S. Japanese sports are famously fixed.
[01:26:47.000 --> 01:26:51.000]  Massive gamblers, huge gambling in China. I mean, gambling all over.
[01:26:51.000 --> 01:26:55.000]  But I've seen the numbers. It's eight to ten times more money just for the NFL.
[01:26:55.000 --> 01:27:01.000]  But in sports in general, it varies in gambling total than what the sports even make.
[01:27:01.000 --> 01:27:06.000]  So that shows that everything's geared towards the gambling, right?
[01:27:06.000 --> 01:27:11.000]  In a way, yeah, because, I mean, like you said, the NFL makes about ten to eleven billion dollars a season.
[01:27:11.000 --> 01:27:15.000]  Most of that money comes from the television networks that really fund the sport.
[01:27:15.000 --> 01:27:21.000]  But we know from studies, and I mean, they're just kind of estimates on how much sports gambling is done every year.
[01:27:21.000 --> 01:27:28.000]  The last good estimate comes from 1999, and that says anywhere from 80 to 380 billion dollars every year.
[01:27:28.000 --> 01:27:30.000]  And we all know it's much bigger now.
[01:27:30.000 --> 01:27:36.000]  Well, yeah, I mean, around the world, I mean, if you go global, where many of these big-time gamblers will bet off-shore,
[01:27:36.000 --> 01:27:41.000]  the bet in Europe, the bet in Asia and other places, yeah, I mean, who knows how much money is being spread around
[01:27:41.000 --> 01:27:45.000]  and much of it is done illegally and much of it is in organized crimes control.
[01:27:45.000 --> 01:27:51.000]  So when the NFL and the NBA and these other leagues prevented New Jersey from legalizing sports gambling in that state,
[01:27:51.000 --> 01:27:56.000]  like is allowed in Nevada, basically the leagues were siding with organized crime
[01:27:56.000 --> 01:28:00.000]  because it's one of the organized crime's biggest money makers.
[01:28:00.000 --> 01:28:07.000]  Well, I think the nail in the coffin is the anti-gun, anti-family, anti-free speech messages of the NFL.
[01:28:07.000 --> 01:28:11.000]  I mean, you tune into it and it is just brainwashing.
[01:28:11.000 --> 01:28:17.000]  And their partnership with Homeland Security and with Obama and Obama is in the intro to Money Night Football.
[01:28:17.000 --> 01:28:26.000]  I mean, even if I was a libertarian and they had a libertarian president as part of the intro, that's what you have in fascist countries or in Venezuela.
[01:28:26.000 --> 01:28:31.000]  Oh, yeah, I agree. I mean, it's because it's a perfect use of propaganda.
[01:28:31.000 --> 01:28:37.000]  I mean, it's a perfect way to get a certain audience's attention is to affiliate yourself with the National Football League.
[01:28:37.000 --> 01:28:44.000]  I mean, it's the most watched. I think they have 24 of the most 25 watched programs in the United States this year or in 2014, I should say.
[01:28:44.000 --> 01:28:45.000]  Sure.
[01:28:45.000 --> 01:28:49.000]  I mean, it is most watched. Super Bowl is the most watched event.
[01:28:49.000 --> 01:28:55.000]  And you add all the derivatives of replays and everything. It's the most watched soap opera from in NFL.
[01:28:55.000 --> 01:29:00.000]  Stay there. We'll be right back with our guest as big as Ian.
[01:29:00.000 --> 01:29:07.000]  Another major health threat. This one in Toledo, Ohio, where everybody in the entire city has been told not to drink the water.
[01:29:07.000 --> 01:29:10.000]  Ohio Governor declaring a state of emergency.
[01:29:10.000 --> 01:29:17.000]  Did you know that the average person uses about 80 to 100 gallons of water at home every single day?
[01:29:17.000 --> 01:29:20.000]  If there's a water emergency, will you be prepared?
[01:29:20.000 --> 01:29:23.000]  Panicked residents forming long lines throughout the day.
[01:29:23.000 --> 01:29:30.000]  We're here at a supermarket in Toledo. You can see the shelves empty where water once was to stay safe and healthy during a crisis.
[01:29:30.000 --> 01:29:37.000]  You must have access to safe, clean water, water, which will not be available at your local grocery store.
[01:29:37.000 --> 01:29:40.000]  There's a mad dash on right now to stock up on supplies.
[01:29:40.000 --> 01:29:47.000]  The pro peer pro one G 2.0 water filtration system is a must have for every modern independently minded household.
[01:29:47.000 --> 01:29:57.000]  Protect your family's safety during an emergency. Go to infowarstore.com today to purchase your pro peer pro one G 2.0 water filtration system.
[01:29:57.000 --> 01:30:18.000]  Or call 1-88-253-3139.
[01:30:28.000 --> 01:30:35.000]  The average person's life is filled with unexpected challenges.
[01:30:35.000 --> 01:30:42.000]  Unlock the energy it takes to defeat these daily beast with super male or super female vitality.
[01:30:42.000 --> 01:30:51.000]  Specifically designed to assist the body in regulating proper hormone balance to create superior vitality in males and females.
[01:30:51.000 --> 01:31:00.000]  Supercharge and conquer your world at infowarstlife.com or call 1-88-253-3139.
[01:31:21.000 --> 01:31:28.000]  You must see the drastic changes every day with the amount of weight I've lost, my increased stamina and more of a twinkle in my eye.
[01:31:28.000 --> 01:31:34.000]  That's why we are now so excited to launch the infowarstlife resolution pack combining three essential formulations.
[01:31:34.000 --> 01:31:42.000]  Oxygen based cleanser oxy powder, the secret 12 bioavailable vitamin B12 and your choice of super female or super male vitality.
[01:31:42.000 --> 01:31:49.000]  Now all available at a discounted price to you and your family to bring in the new year and make 2015 a true success.
[01:31:49.000 --> 01:31:54.000]  Visit infowarstlife.com or 888-253-3139.
[01:31:54.000 --> 01:32:21.000]  2015 is the year to do it and it all starts at infowarstlife.com.
[01:32:25.000 --> 01:32:34.000]  Infowarstlife.com is very excited to announce our biggest run yet of silver bullet colloidal silver exclusively available at infowarstlife.com.
[01:32:34.000 --> 01:32:42.000]  Now infowarstlife.com has taken colloidal silver to the next level using a cutting edge technique that is free of toxic artificial additives.
[01:32:42.000 --> 01:32:52.000]  Now more than ever it's important to stock up on high quality silver bullet from infowarstlife.com and to help others during Christmas by teaching them about the powerful benefits of silver.
[01:32:52.000 --> 01:33:00.000]  Secure your silver bullet today at infowarstlife.com or by calling toll free 888-253-3139.
[01:33:00.000 --> 01:33:22.000]  You're listening to the Alex Jones show.
[01:33:22.000 --> 01:33:29.000]  Waging war on corruption. It's Alex Jones.
[01:33:29.000 --> 01:33:37.000]  We're going to take a few phone calls at the end of this segment and the next with our guests with your specific comments or questions about fixing sports.
[01:33:37.000 --> 01:33:41.000]  Sports is the dominant cultural system worldwide.
[01:33:41.000 --> 01:33:47.000]  Kettler used the Olympics to control much of the planet to sell himself as a great guy in 1936.
[01:33:47.000 --> 01:33:50.000]  It is being used as a weaponized system.
[01:33:50.000 --> 01:33:55.000]  I like golf even though I don't play a lot of golf because you at least can go do it for your life.
[01:33:55.000 --> 01:34:01.000]  You're on the green out there. It's something where it's about you and your friends.
[01:34:01.000 --> 01:34:09.000]  But when it comes to professional sports, watching Lance Armstrong or watching the NFL, it gets sick.
[01:34:09.000 --> 01:34:13.000]  And then the characters are always such sickening narcissists. I'm tired of it.
[01:34:13.000 --> 01:34:20.000]  And then it's all dirty and it's just men moping around in the jerseys they wear and that's the only identity they've got.
[01:34:20.000 --> 01:34:24.000]  I run to so many listeners that are wearing football jerseys and love the show.
[01:34:24.000 --> 01:34:27.000]  So it's not bad. I'm not saying you're bad if you like it.
[01:34:27.000 --> 01:34:31.000]  I'm saying we're too obsessed with it and not the real world.
[01:34:31.000 --> 01:34:33.000]  I criticize video game people.
[01:34:33.000 --> 01:34:36.000]  Well, I went and played video games today with my kids in an arcade.
[01:34:36.000 --> 01:34:39.000]  But we don't do it five hours a day.
[01:34:39.000 --> 01:34:42.000]  That's all I'm saying is that it's sick.
[01:34:42.000 --> 01:34:45.000]  Now, I want to give Brian the floor. Here's the number.
[01:34:45.000 --> 01:34:49.000]  877-789 Alex, the Sunday number is a different number than the weekday number.
[01:34:49.000 --> 01:34:54.000]  877-789-2539.
[01:34:54.000 --> 01:34:59.000]  I mean, all these plays that are so obviously not right, all these calls,
[01:34:59.000 --> 01:35:04.000]  that could be billions being made there if the fix is in.
[01:35:04.000 --> 01:35:07.000]  And believe me, it's institutionalized, ladies and gentlemen.
[01:35:07.000 --> 01:35:13.000]  877-789 Alex, am I saying these reps, these reps did that? No.
[01:35:13.000 --> 01:35:18.000]  But we know it's going on. 877-789-2539.
[01:35:18.000 --> 01:35:22.000]  Brian, you've got the floor. Break down some of the known cases of fraud,
[01:35:22.000 --> 01:35:27.000]  especially in soccer and stuff that's been really suspicious to you
[01:35:27.000 --> 01:35:32.000]  that you've seen in the last year and any more intel you've gotten from the FBI files.
