[00:00.000 --> 00:26.940]  the
[57:24.140 --> 57:26.140]  And you sit there and you watch it.
[57:26.140 --> 57:30.140]  You go, oh, well, this has been to change our way of life.
[57:30.140 --> 57:32.140]  It's been to totally take down the West.
[57:32.140 --> 57:36.140]  They were criticizing Trump just a month ago for trying to stop flights here.
[57:36.140 --> 57:42.140]  But the U.N. was praising China for killing people at checkpoints and praising Russia for closing their border.
[57:42.140 --> 57:44.140]  This was meant to hit us.
[57:44.140 --> 57:45.140]  We'll be right back.
[57:45.140 --> 57:46.140]  Hour number two.
[57:46.140 --> 57:49.140]  Stay with us and spread the word.
[57:49.140 --> 57:50.140]  Everybody's calling me.
[57:50.140 --> 57:55.140]  I'm getting constant streams of text messages and phone calls and family visiting the House
[57:55.140 --> 57:57.140]  saying, is coronavirus really deadly?
[57:57.140 --> 57:59.140]  How bad is it really?
[57:59.140 --> 58:02.140]  So I would encourage listeners, yes, go get high-quality, horrible foods.
[58:02.140 --> 58:05.140]  We have the only company, the biggest in the nation that actually still has food.
[58:05.140 --> 58:08.140]  It does take five to eight weeks to get it to you because they got a package.
[58:08.140 --> 58:09.140]  They got the food.
[58:09.140 --> 58:11.140]  But I would encourage listeners to do the most important thing.
[58:11.140 --> 58:13.140]  And that's drink purified water.
[58:13.140 --> 58:14.140]  That's prey.
[58:14.140 --> 58:15.140]  That's get focused.
[58:15.140 --> 58:16.140]  That's not be stressed out because you're prepared.
[58:16.140 --> 58:21.140]  And that's get DNA Force Plus, the PQQ and CoQ10 that cleans out the mitochondria and the cells
[58:21.140 --> 58:24.140]  and is the biggest immune booster you can engage in.
[58:24.140 --> 58:26.140]  The X2, the X3, the foundation, everything.
[58:26.140 --> 58:30.140]  The Ultra 12 back in stock are nano silver, super silver and super blue toothpaste.
[58:30.140 --> 58:32.140]  It's still 50% off.
[58:32.140 --> 58:37.140]  Tumoric is known for doing a super job when it comes to cleaning out your cells.
[58:37.140 --> 58:39.140]  We have the strongest tumor you're going to find out there.
[58:39.140 --> 58:42.140]  95% humanoid from bodies, open tumor formula, that's back in stock.
[58:42.140 --> 58:46.140]  And purchases at m4store.com are the highest quality supplements, horrible food,
[58:46.140 --> 58:49.140]  and you actually get them delivered in stock at m4store.com.
[58:49.140 --> 58:50.140]  So get those today.
[58:50.140 --> 58:56.140]  I always promote DNA Force Plus with PQQ and CoQ10 that cleans out the cells
[58:56.140 --> 58:59.140]  and empowers the telomeres and the mitochondria.
[58:59.140 --> 59:05.140]  It's the most powerful formula out there sold over the counter that is known to energize the body.
[59:05.140 --> 59:08.140]  I'm not going to jack up prices during crisis, but I am going to end up running out.
[59:08.140 --> 59:13.140]  So fund the m4, boost your immune system, and get things like X2 and X3,
[59:13.140 --> 59:19.140]  the absolute building block of the whole body, clean iodine, atomic, powerful, total booster in your whole life.
[59:19.140 --> 59:22.140]  Not just for immunity, but for libido, stamina, you name it.
[59:22.140 --> 59:27.140]  And you need to boost your immunity at m4store.com with bodies, with DNA Force Plus,
[59:27.140 --> 59:30.140]  with phyto-miniminal fusion, with Ultra-12 that's back in stock,
[59:30.140 --> 59:33.140]  and Turbo Force, by the way, just came back into stock, it just boosts everything.
[59:33.140 --> 59:37.140]  m4store.com, you fund the m4, you fund the rebellion against the globalists,
[59:37.140 --> 59:41.140]  you get great prices, and you boost your immune system at total 361.
[59:41.140 --> 59:47.140]  Take action at m4store.com today because just as important as food is boosting you and your family's immune system.
[59:47.140 --> 59:50.140]  m4store.com
[59:50.140 --> 59:55.140]  You're listening to the Alex Jones show.
[1:00:20.140 --> 1:00:26.140]  You're listening to the voice of human resistance against the technotronic technocracy takeover.
[1:00:26.140 --> 1:00:27.140]  That's right.
[1:00:28.140 --> 1:00:30.140]  You're listening to Alex Jones.
[1:00:30.140 --> 1:00:35.140]  Burning inside, burning inside, burning inside.
[1:00:35.140 --> 1:00:47.140]  You're either alive and burning with liberty, or you're burning up with evil.
[1:00:47.140 --> 1:00:50.140]  Will these dreams still follow me?
[1:00:50.140 --> 1:00:53.140]  I'm a part of this trinity.
[1:00:54.140 --> 1:00:56.140]  Can't you see it off in the sky?
[1:00:56.140 --> 1:01:00.140]  I'm seeking you in the face at such a time.
[1:01:00.140 --> 1:01:02.140]  You never had the answer.
[1:01:02.140 --> 1:01:07.140]  You know, it's great we did inspire ministry in those last good albums they did,
[1:01:07.140 --> 1:01:10.140]  and we had a ministry on a few times.
[1:01:10.140 --> 1:01:14.140]  They say two people will survive a nuclear war, two things, that's cockroaches,
[1:01:14.140 --> 1:01:18.140]  the elite singer of ministry.
[1:01:18.140 --> 1:01:20.140]  Burning inside.
[1:01:20.140 --> 1:01:22.140]  Oh, here it is. Who's the best part?
[1:01:22.140 --> 1:01:24.140]  You have another line that comes in with this.
[1:01:24.140 --> 1:01:27.140]  It goes from the front lines of the information war.
[1:01:27.140 --> 1:01:29.140]  And then it goes in.
[1:01:29.140 --> 1:01:31.140]  Love it. We'll play that next time when we can.
[1:01:33.140 --> 1:01:36.140]  I'm going to keep listening to it so we have to turn it off.
[1:01:36.140 --> 1:01:40.140]  I've had some fun since junior high listening to ministry.
[1:01:40.140 --> 1:01:43.140]  I was a very good choir boy.
[1:01:44.140 --> 1:01:46.140]  I said all my prayers.
[1:01:46.140 --> 1:01:48.140]  It was always very good.
[1:01:48.140 --> 1:01:51.140]  I never had any fun listening to ministry.
[1:01:51.140 --> 1:01:55.140]  Grabbing through cornfields at 100 miles an hour in a Jeep when I was 12.
[1:01:55.140 --> 1:01:57.140]  All right, let's stop right there.
[1:01:57.140 --> 1:02:00.140]  And who knows what we were doing?
[1:02:00.140 --> 1:02:02.140]  We're not cool like Timothy Larry.
[1:02:02.140 --> 1:02:05.140]  Who knows what we were up to?
[1:02:05.140 --> 1:02:07.140]  I'm going to stop.
[1:02:07.140 --> 1:02:10.140]  Your calls are lined up and we really look forward to taking them.
[1:02:10.140 --> 1:02:13.140]  And I'll get to Craig and Brandon and Johnny.
[1:02:13.140 --> 1:02:15.140]  Great cousin named Johnny.
[1:02:15.140 --> 1:02:17.140]  Maybe that's Johnny from Texas.
[1:02:17.140 --> 1:02:23.140]  And Jim and Ron and Andy and Matt and Wesley and Paul and Taylor and Lisa.
[1:02:23.140 --> 1:02:28.140]  We're going to get to every single one of you here today.
[1:02:28.140 --> 1:02:32.140]  And then John bounce shot a first rate report that really needs to be seen.
[1:02:32.140 --> 1:02:36.140]  It's a band on video dealing with the fact that it could cripple our medical system.
[1:02:36.140 --> 1:02:39.140]  Coronavirus could implode the health care system.
[1:02:39.140 --> 1:02:43.140]  And that's really what it's designed to do, especially with what people demand here.
[1:02:43.140 --> 1:02:44.140]  They want so much in China.
[1:02:44.140 --> 1:02:50.140]  They just say, by the way, do we ever get the footage of the major apartment building collapsed in China?
[1:02:50.140 --> 1:02:57.140]  Were they were making coronavirus people quarantine?
[1:02:57.140 --> 1:02:59.140]  Like they probably blew that up.
[1:02:59.140 --> 1:03:05.140]  I mean, you don't just think a building just collapses because there's people inside and they're not letting them take the garbage out.
[1:03:05.140 --> 1:03:07.140]  How's garbage gets in?
[1:03:07.140 --> 1:03:08.140]  Garbage doesn't get out.
[1:03:08.140 --> 1:03:10.140]  Maybe there's so much garbage and they're the whole building collapsed.
[1:03:10.140 --> 1:03:11.140]  I don't know, man.
[1:03:11.140 --> 1:03:12.140]  All I know is all hell's breaking loose.
[1:03:12.140 --> 1:03:13.140]  There's another report.
[1:03:13.140 --> 1:03:14.140]  Gregory's did.
[1:03:14.140 --> 1:03:15.140]  They already aired during the week.
[1:03:15.140 --> 1:03:21.140]  But man, it is so good looking at how coronavirus is the death of globalism, not the death of the nation state.
[1:03:21.140 --> 1:03:27.140]  But they're trying to spin the whole thing like globalism is the answer.
[1:03:27.140 --> 1:03:28.140]  This is the big takeaway.
[1:03:28.140 --> 1:03:31.140]  This is a major world war event.
[1:03:31.140 --> 1:03:32.140]  This is 21st century warfare.
[1:03:32.140 --> 1:03:35.140]  This is how new wars are fought in the 21st century.
[1:03:35.140 --> 1:03:36.140]  It is manmade.
[1:03:36.140 --> 1:03:39.140]  And we need a major debate about that in the news.
[1:03:39.140 --> 1:03:52.140]  And we need that issue forced out into the open.
[1:03:52.140 --> 1:03:55.140]  We need that because they don't want us on air.
[1:03:55.140 --> 1:03:57.140]  They don't want you able to call in on air.
[1:03:57.140 --> 1:04:02.140]  And they're not being patronizing like they don't want you to be able to call in.
[1:04:02.140 --> 1:04:06.140]  The show's important because you guys bring up stuff that I never even would have thought of.
[1:04:06.140 --> 1:04:10.140]  Or I meant to cover and you bring it up right at the perfect time.
[1:04:10.140 --> 1:04:15.140]  That's why I'm trying to get the show more caller based because it's just amazing.
[1:04:15.140 --> 1:04:17.140]  Those are the shows I like to listen to and rebroadcast.
[1:04:17.140 --> 1:04:21.140]  All the frustration is I've got to add comments and you've got to add comments or add pleasantries.
[1:04:21.140 --> 1:04:23.140]  And then we don't get to everybody.
[1:04:23.140 --> 1:04:28.140]  So when we come back, I'll hit a few new items with the coronavirus.
[1:04:28.140 --> 1:04:29.140]  Give you my statements then.
[1:04:29.140 --> 1:04:30.140]  We're going to go to your phone calls.
[1:04:30.140 --> 1:04:33.140]  Bam, bam, bam, wham, slam.
[1:04:33.140 --> 1:04:34.140]  Thank you, ma'am.
[1:04:34.140 --> 1:04:36.140]  We're going to get to it.
[1:04:36.140 --> 1:04:41.140]  We have a lot of cable to fix here, as they say in the Big Lebowski.
[1:04:41.140 --> 1:04:42.140]  You know what?
[1:04:42.140 --> 1:04:43.140]  You can guess what happens next.
[1:04:43.140 --> 1:04:45.140]  Yeah, he fixes the cable.
[1:04:45.140 --> 1:04:48.140]  And I got to get out of here and go fix cable myself.
[1:04:48.140 --> 1:04:50.140]  I've done a lot of cable repair jobs today.
[1:04:50.140 --> 1:04:53.140]  Like a boxer, I probably should, but I admit it.
[1:04:53.140 --> 1:04:56.140]  The good Lord has given us a lot of good things in this world.
[1:04:56.140 --> 1:04:59.140]  And I am a cable man.
[1:04:59.140 --> 1:05:00.140]  Rich in Alabama.
[1:05:00.140 --> 1:05:01.140]  Rich, thanks for calling.
[1:05:01.140 --> 1:05:02.140]  Hi, Mr. Jones.
[1:05:02.140 --> 1:05:03.140]  Appreciate it.
[1:05:03.140 --> 1:05:05.140]  First thing, I love the turbo force.
[1:05:05.140 --> 1:05:09.140]  I drive truck for a living and it's amazing.
[1:05:09.140 --> 1:05:14.140]  Coffee kind of gives you a little crash there at the end, but that turbo force is amazing.
[1:05:14.140 --> 1:05:16.140]  How is turbo force different than coffee?
[1:05:16.140 --> 1:05:21.140]  I'll tell you what, it's sustainable anywhere from 18 hours.
[1:05:21.140 --> 1:05:24.140]  I don't feel the jitters like I do drinking coffee.
[1:05:24.140 --> 1:05:28.140]  And it's just, you know, at the end of the day, I don't need anything to go to bed.
[1:05:28.140 --> 1:05:32.140]  I'll, you know, I'll pop a knockout and I'm out cold.
[1:05:32.140 --> 1:05:35.140]  Well, that's what we went out to a top developer who did want his name on it.
[1:05:35.140 --> 1:05:39.140]  And I said, what would the ultimate long, say, 10-hour energy be?
[1:05:39.140 --> 1:05:44.140]  Is that possible that's good and clean and strong and has a bunch of different forms of energy
[1:05:44.140 --> 1:05:46.140]  that are healthy and natural that are time released.
[1:05:46.140 --> 1:05:50.140]  And there's more money in it than anybody else puts in their product.
[1:05:50.140 --> 1:05:53.140]  So that's why turbo force has such a great effect.
[1:05:53.140 --> 1:05:56.140]  And so I really appreciate you and I'm glad that you like turbo force.
[1:05:56.140 --> 1:05:59.140]  The Alex Jones Show
[1:05:59.140 --> 1:06:06.140]  A war on for your mind.
[1:06:06.140 --> 1:06:09.140]  The Alex Jones Show
[1:06:09.140 --> 1:06:12.140]  Because there is a war on for your mind.
[1:06:12.140 --> 1:06:19.140]  I am 100.
[1:06:19.140 --> 1:06:33.140]  2020 clear that the coronavirus has been made.
[1:06:33.140 --> 1:06:38.140]  The Communist China working with globalist clients and different factions launched it
[1:06:38.140 --> 1:06:43.140]  to cover up their defeat in the trade war, try to shut down Taiwan and try to embarrass
[1:06:43.140 --> 1:06:49.140]  President Trump and bring down the US economy.
[1:06:49.140 --> 1:06:53.140]  Because in the trade war with China, we brought down the errors because it was so one-sided
[1:06:53.140 --> 1:06:57.140]  because they were engaged in military operations financially against us.
[1:06:57.140 --> 1:07:01.140]  America is at war with Communist China with Hollywood in the left.
[1:07:01.140 --> 1:07:03.140]  They openly say America was never great.
[1:07:03.140 --> 1:07:05.140]  It will never be great.
[1:07:05.140 --> 1:07:11.140]  And anyone that sides with the chai cons or Hollywood blaming President Trump or blaming America with this virus
[1:07:11.140 --> 1:07:17.140]  is engaged in acts of aiding and abiding the enemy in a time of war.
[1:07:17.140 --> 1:07:19.140]  That's fact.
[1:07:19.140 --> 1:07:24.140]  You know, you've got your free speech all day and I back it 100%
[1:07:24.140 --> 1:07:32.140]  until you work for the Chinese, the Russians, the EU, some globalist operation.
[1:07:32.140 --> 1:07:36.140]  And if I found any evidence of Russians being involved in our business,
[1:07:36.140 --> 1:07:39.140]  I'd come after them so fast it'd make your head spin.
[1:07:39.140 --> 1:07:43.140]  Faster than that twinkle in your mother's eye when she met your father.
[1:07:43.140 --> 1:07:46.140]  I'm about as Russian as I am an Easter Bunny.
[1:07:46.140 --> 1:07:50.140]  They're not involved in anything but trying to stabilize their country
[1:07:50.140 --> 1:07:53.140]  and kick out the same globalist we're under attack by.
[1:07:53.140 --> 1:07:57.140]  So in that, Putin has been a trailblazer and I salute him for his fight for his nation
[1:07:57.140 --> 1:08:00.140]  and his people in fighting the sexualization of their children.
[1:08:00.140 --> 1:08:02.140]  And I wish Russia well.
[1:08:02.140 --> 1:08:04.140]  I wish the Chinese people well.
[1:08:04.140 --> 1:08:06.140]  They are under incredible communist control.
[1:08:06.140 --> 1:08:10.140]  Their governments killed more of their people than Hitler and Stalin and Mao.
[1:08:10.140 --> 1:08:14.140]  Well, Hitler and Stalin could ever imagine Mao killed 80 million of those or so,
[1:08:14.140 --> 1:08:16.140]  another 20 million or so.
[1:08:16.140 --> 1:08:19.140]  The Chinese government admits were killed by other Chinese communist leaders.
[1:08:19.140 --> 1:08:25.140]  But the chai comms have killed more than Hitler, Stalin, and Lenin combined.
[1:08:25.140 --> 1:08:27.140]  It's incredible.
[1:08:27.140 --> 1:08:30.140]  And it's just accepted now and of course it comes out in the news.
[1:08:30.140 --> 1:08:33.140]  That's Trump pushing back now.
[1:08:33.140 --> 1:08:43.140]  Nike and Apple have slave factories where 2 million Muslims are in slave camps in Mongolia.
[1:08:43.140 --> 1:08:47.140]  And again, I don't want to be under Islam, but I don't want to exterminate Muslims.
[1:08:47.140 --> 1:08:51.140]  And the Mongolian Muslims are like nice.
[1:08:51.140 --> 1:08:53.140]  And it's not their fault.
[1:08:53.140 --> 1:08:59.140]  800 years ago, Muslims came into Mongolia, took it over like Pakistan or other areas.
[1:08:59.140 --> 1:09:04.140]  They're not expansionists. They were doing crap to the chai comms.
[1:09:04.140 --> 1:09:09.140]  And the chai comms have 2 million of them in death camps with public executions on video.
[1:09:09.140 --> 1:09:13.140]  And they're making Apple accessories and Google accessories.
[1:09:13.140 --> 1:09:18.140]  And it's all just, oh well, it's okay because the head of Google is Indian.
[1:09:18.140 --> 1:09:22.140]  And you know, the head of Apple's gay is like, well, if you run death camps,
[1:09:22.140 --> 1:09:26.140]  as long as you hop around and go, ooh.
[1:09:26.140 --> 1:09:30.140]  Imagine you just run, you run giant death camps.
[1:09:30.140 --> 1:09:34.140]  If Hitler wore a pink outfit and like sashayed around like, ooh, I like weenies.
[1:09:34.140 --> 1:09:37.140]  Sorry, I'm ranting here, folks. I mean, I'm sorry.
[1:09:37.140 --> 1:09:42.140]  Seriously, if Hitler did gay porn, they'd say just murder everybody.
[1:09:42.140 --> 1:09:44.140]  Hell, son, go ahead.
[1:09:44.140 --> 1:09:49.140]  I mean, this is ridiculous.
[1:09:49.140 --> 1:09:55.140]  This is out of control.
[1:09:55.140 --> 1:10:00.140]  And it's not based in reality, but that shows how the left was successful approximation.
[1:10:00.140 --> 1:10:03.140]  The Bible talks about giving over to grand illusion.
[1:10:03.140 --> 1:10:09.140]  And once you accept that 2 plus 2 equals 10, well, you'll accept anything.
[1:10:09.140 --> 1:10:12.140]  And once you accept that a man can have a baby like CNN says,
[1:10:12.140 --> 1:10:16.140]  and once you accept that biological men can win the Olympic running
[1:10:16.140 --> 1:10:20.140]  and the high school and the college and the wrestling and the, and the,
[1:10:20.140 --> 1:10:26.140]  I mean, I've watched these videos of a huge like 270 pound dude that I'd be worried about
[1:10:26.140 --> 1:10:32.140]  just ramming down small women in rugby.
[1:10:32.140 --> 1:10:35.140]  And it's hailed as the most brave thing ever.
[1:10:35.140 --> 1:10:42.140]  Or in the UFC, a biological man gets in the ring and beats the snot out of women.
[1:10:42.140 --> 1:10:45.140]  I mean, breaks their jaws, their noses.
[1:10:45.140 --> 1:10:50.140]  It's just a man just like both fists together hammering women.
[1:10:50.140 --> 1:10:53.140]  And they go, oh, and I see the headlines.
[1:10:53.140 --> 1:10:58.140]  It's the most brave thing ever.
[1:10:58.140 --> 1:11:04.140]  If they can get you to accept that.
[1:11:04.140 --> 1:11:07.140]  Well, of course you're going to accept Joe Biden.
[1:11:07.140 --> 1:11:12.140]  And when Joe Biden goes live now on purpose, I tune in because it's,
[1:11:12.140 --> 1:11:16.140]  it's a gaffe every 10th, I mean, he can't talk.
[1:11:16.140 --> 1:11:23.140]  He's gone.
[1:11:23.140 --> 1:11:24.140]  And in what society?
[1:11:24.140 --> 1:11:26.140]  Yeah, roll some more of that footage.
[1:11:26.140 --> 1:11:32.140]  You have like six foot five dudes against five foot five women running them over,
[1:11:32.140 --> 1:11:36.140]  pushing them down to the ground and everyone calls them brave.
[1:11:36.140 --> 1:11:44.140]  And then there's men beating up on women tough only with the left.
[1:11:44.140 --> 1:11:46.140]  So we'll go to break in four minutes.
[1:11:46.140 --> 1:11:51.140]  I'll come back and go right to your calls to balance the transmission.
[1:11:51.140 --> 1:11:56.140]  Man, again, yes, it's hype.
[1:11:56.140 --> 1:12:01.140]  Ladies and gentlemen, that we should shut everything down,
[1:12:01.140 --> 1:12:03.140]  even if it's a 2% kill rate.
[1:12:03.140 --> 1:12:08.140]  That's probably exaggerating because it's only looking at people that were already sick in the hospital, whatever.
[1:12:08.140 --> 1:12:09.140]  You know why people are scared of it?
[1:12:09.140 --> 1:12:10.140]  It's manmade.
[1:12:10.140 --> 1:12:13.140]  It has the HIV delivery system on record.
[1:12:13.140 --> 1:12:14.140]  That's not debated.
[1:12:14.140 --> 1:12:21.140]  Like they go, oh, don't listen to Jones and the Senate Intelligence Committee and the Indian universities and the German universities and all these other ones.
[1:12:21.140 --> 1:12:24.140]  And the US universities that say, yeah, it's clearly manufactured.
[1:12:24.140 --> 1:12:32.140]  You can see, you know, the protein insertion points and the P shuttle and all of it.
[1:12:32.140 --> 1:12:33.140]  It gives a mark.
[1:12:33.140 --> 1:12:39.140]  It's got the trajectory, the rifling on it.
[1:12:39.140 --> 1:12:52.140]  But what is the response going to be and the supply chain and the breakdown of society?
[1:12:52.140 --> 1:12:59.140]  So yes, the enemy is hyping it to make it as worse as possible because they launched it.
[1:12:59.140 --> 1:13:02.140]  That's the most important thing I've said this month.
[1:13:02.140 --> 1:13:03.140]  I've tried to quantify this.
[1:13:03.140 --> 1:13:08.140]  Finally, I've just been literally racking my brain for days, trying to quantify this as simply as possible.
[1:13:08.140 --> 1:13:10.140]  I'm going to say it this way.
[1:13:10.140 --> 1:13:14.140]  The virus is real.
[1:13:14.140 --> 1:13:15.140]  It's the projectile.
[1:13:15.140 --> 1:13:21.140]  It's the weapon, both culturally, economically, spiritually and physically.
[1:13:21.140 --> 1:13:29.140]  But what's synthetic is the hype pushing the fear of the virus because that's the whole point of the virus.
[1:13:29.140 --> 1:13:35.140]  And so people think that you counter the virus by saying it's no big deal.
[1:13:35.140 --> 1:13:39.140]  But then you get set up with.
[1:13:39.140 --> 1:13:42.140]  You're the ones that covered it up and let it get out of control.
[1:13:42.140 --> 1:13:45.140]  You see the setup.
[1:13:45.140 --> 1:13:47.140]  So yeah, Trump sees it as it's manmade.
[1:13:47.140 --> 1:13:48.140]  It's hyped up.
[1:13:48.140 --> 1:13:49.140]  It's meant to create fear and panic.
[1:13:49.140 --> 1:13:52.140]  Well, you just counter that with no fear of panic.
[1:13:52.140 --> 1:13:58.140]  Except then when it turns out to be lethal and cause big problems and all these private corporations shut down all these events to create more panic,
[1:13:58.140 --> 1:14:02.140]  then they can blame you for not having a big enough response.
[1:14:02.140 --> 1:14:07.140]  And that's why the left soul lining up to have big giant responses so they can say they had the big giant response and Trump didn't.
[1:14:07.140 --> 1:14:09.140]  And that's in the Reuters poll.
[1:14:09.140 --> 1:14:10.140]  They're already phrasing it.
[1:14:10.140 --> 1:14:12.140]  Well, Democrats think it's the end of the world.
[1:14:12.140 --> 1:14:19.140]  Trump says it's fine.
[1:14:19.140 --> 1:14:23.140]  And so how do you simply quantify that?
[1:14:23.140 --> 1:14:25.140]  They're hyping the deadly virus.
[1:14:25.140 --> 1:14:26.140]  The global is the chikoms.
[1:14:26.140 --> 1:14:36.140]  The deep state are hyping the deadly virus that they engineered that they released that they let the chikoms incubate to then launch against us.
[1:14:36.140 --> 1:14:41.140]  The UN called for our borders and airplanes to stay open our airports while everybody else shut down that right.
[1:14:41.140 --> 1:14:42.140]  That was a big tell.
[1:14:42.140 --> 1:14:49.140]  And now sure enough, they're hoping it destroys the economy on every major so-called news program and on Bill Maher.
[1:14:49.140 --> 1:14:56.140]  And so Trump can't come out and say, oh, let me count of their hype of the virus by saying it's no big deal.
[1:14:56.140 --> 1:15:06.140]  It's a problem because when it becomes a real problem by the hype itself, he'll then be left holding the bag and look like he was behind the curveball instead of coming out and saying it's manmade.
[1:15:06.140 --> 1:15:08.140]  Obama sold it to him in 2015.
[1:15:08.140 --> 1:15:14.140]  Here's the Journal of Science freaking out about it.
[1:15:14.140 --> 1:15:19.140]  And China lied to us and didn't tell us it was this bad.
[1:15:19.140 --> 1:15:20.140]  It's all their fault.
[1:15:20.140 --> 1:15:21.140]  And you know what?
[1:15:21.140 --> 1:15:22.140]  Trump's listing.
[1:15:22.140 --> 1:15:23.140]  He started doing that Friday.
[1:15:23.140 --> 1:15:24.140]  So, you know, we're going to be okay.
[1:15:24.140 --> 1:15:28.140]  But let me tell you, that's why they want us off the air because I'm not trying to make myself important.
[1:15:28.140 --> 1:15:31.140]  I don't know why we're always the ones that are right.
[1:15:31.140 --> 1:15:36.140]  But I guess we're the ones that aren't controlled because all he's got is that swamp advising him.
[1:15:36.140 --> 1:15:45.140]  We will destroy the globalists together.
[1:15:45.140 --> 1:15:47.140]  God has sent us.
[1:15:47.140 --> 1:15:49.140]  God has sent you.
[1:15:49.140 --> 1:15:59.140]  So now tell the world you are the prophets.
[1:15:59.140 --> 1:16:02.140]  We know that the globalists are in trouble.
[1:16:02.140 --> 1:16:07.140]  We know they're going to strike back.
[1:16:07.140 --> 1:16:25.140]  And the U.N. has said that they're going to absolutely implode third world countries and then use those giant populations as weaponized hordes to come in and overwhelm the west and collapse our social services in a giant cloud and pivot program.
[1:16:25.140 --> 1:16:33.140]  The U.N. also has said they'll use mass plagues to make us capitulate to world government inner coronavirus.
[1:16:33.140 --> 1:16:42.140]  This is a critical year and it's a critical time to stay informed and to be spreading the word because people are waking up like never before.
[1:16:42.140 --> 1:16:57.140]  But this fight against tyranny is neck and neck so spread the word about band.video and info wars.com forward slash show. That is so important. You are at the center of the resistance. You are our only hope.
[1:16:57.140 --> 1:17:03.140]  I don't sell firearms, but I promote them constantly.
[1:17:03.140 --> 1:17:07.140]  Now could somebody listen to me and go out and buy a gun and use it wrong? Yeah.
[1:17:07.140 --> 1:17:15.140]  Just like I'm telling people, hey, I'm a man. I love women. You ought to go out and get a girlfriend. You may have problems with her. You may get a divorce. You may whatever.
[1:17:15.140 --> 1:17:20.140]  The point is, I'm just steering you in the direction I went that was successful and I loved.
[1:17:20.140 --> 1:17:33.140]  Well, when it comes to supplements and when it comes to storeable foods, we've got the best out there because I want you to get a great result and to come back and get it again as a customer and fund our political spiritual operations against the globalist.
[1:17:33.140 --> 1:17:42.140]  So if you want storeable foods and everybody else is sold out and you want them delivered to your door and you want to be high quality, then take action now at infowarstore.com.
[1:17:42.140 --> 1:17:49.140]  I got to tell you the next week or two I make to come out and say sorry, no more food sales we've sold out just like we've done with supplements and other things.
[1:17:49.140 --> 1:17:57.140]  So get your orders in now today at infowarstore.com. Protect yourself and your family. Become independent.
[1:17:57.140 --> 1:18:04.140]  I love watching David Knight in the morning. I love tuning in to Owen Schroyer. I love all the other shows we do here, but I'll be honest with you.
[1:18:04.140 --> 1:18:10.140]  We run during the breaks a lot of news reports because I'm sick of hearing the ads.
[1:18:10.140 --> 1:18:15.140]  So you think you don't want to hear an ad? I don't want to hear an ad. But here's the bottom line.
[1:18:15.140 --> 1:18:20.140]  We're barely paying the bills here and I want to expand the face of the globalists not contract. I don't want them to win.
[1:18:20.140 --> 1:18:29.140]  So listen, you've got this guarantee for me. We sell enough product, we'll have less ads and less plugs and we'll expand and really give the globalists a run for their money.
[1:18:29.140 --> 1:18:36.140]  But we've got products you already really need like DNA Force Plus, X2. These will change your life. Go check out the turmeric products.
[1:18:36.140 --> 1:18:42.140]  Check out the water filtration, air filtration. Check it all out. Whatever you do, take action and know be part of the Second American Revolution.
[1:18:42.140 --> 1:18:50.140]  Be part of Crush the Globalist and get great products at the same time. M4WareStore.com is the umbrella site. M4WareLife.com is the supplements.
[1:18:50.140 --> 1:19:13.140]  Take action now and fund the M4Ware for your own future.
[1:19:20.140 --> 1:19:24.140]  We'll help you and we'll help us and it's symbiotic.
[1:19:24.140 --> 1:19:30.140]  My friends, I harp and harp and harp about iodine because it's the good halogen, fluoride's the bad halogen.
[1:19:30.140 --> 1:19:42.140]  And people told me about it for years and I didn't listen and I'm so thankful that finally I listened to Dr. Grip like eight years ago and started taking true iodine, atomic iodine.
[1:19:42.140 --> 1:19:55.140]  We've got it back in StockX2. 40% off right now at M4WareStore.com and I'm telling you folks, get it. It's amazing. Discover the benefits and it funds the M4Ware 360 win.
[1:19:55.140 --> 1:20:22.140]  You can't lose unless you don't take action.
[1:20:22.140 --> 1:20:35.140]  From the front lines, oh yes, I've always wanted that and God gave it to me. Thank you God. Thank you!
[1:20:35.140 --> 1:21:01.140]  From the front lines of the information war, it's Alex Jones. What we are looking at is good and evil. Right and wrong. M4WareLife.
[1:21:01.140 --> 1:21:16.140]  But the Southern Barbie Law Center in ADL says there is no new world order. There is no replacement migration. There is no fluoride nor water. There is no secret vaccine damage fund.
[1:21:16.140 --> 1:21:44.140]  All right. I was brainstorming last segment. I'm going to say this to go to your calls. The hype, the propaganda, the unification, the choreography, the synchronization, the scripting of these globalist governments.
[1:21:44.140 --> 1:21:59.140]  Hollywood, the Chycoms, Big Tech, South by Southwest that I've, I mean, I know the people that run that anti-American scum of the earth. I mean, you talk about trash.
[1:21:59.140 --> 1:22:10.140]  And every group cancelling big events, every group hyping up into the world, Italy now run by socialist, is socialist and globalist and communist.
[1:22:10.140 --> 1:22:20.140]  To create the precedent that if you don't lock cities down, if you don't do all this, it's your fault you caused it to spread so that when Trump doesn't do it because he thinks it's hyped up,
[1:22:20.140 --> 1:22:30.140]  they can activate the left of sleeper cells to engage in violence and arson and all the things they admit they've been gearing up for all the Project Veritas undercover video and all the things we've seen.
[1:22:30.140 --> 1:22:31.140]  It's crazy.
[1:22:31.140 --> 1:22:41.140]  I went to a Bernie rally a few weeks ago, they attacked myself, Owen Troyer, bloody one of the security guys, which is like psychotic demons. They're all geared up and they've made their runs at Trump in America.
