[00:00.000 --> 00:11.000]  Waging War on Corruption. It's Alex Jones coming to you live from the front lines of the Info War.
[01:07:22.000 --> 01:07:28.000]  I bring you to exhibit A for TV viewers, for radio listeners. I will read over all this.
[01:07:28.000 --> 01:07:33.000]  Here's a report. Taxpayers fleeing Democrat run states for Republican ones.
[01:07:33.000 --> 01:07:37.000]  Fox News reported on this in great detail today.
[01:07:37.000 --> 01:07:43.000]  It's in the Associated Press. It's in Reuters. It's in the New York Post.
[01:07:43.000 --> 01:07:47.000]  It's in Town Hall. Escape from New York.
[01:07:47.000 --> 01:07:52.000]  41-plus percent say they can't afford to live there and plan to move in the next year.
[01:07:52.000 --> 01:07:57.000]  Similar numbers in LA, San Francisco, other areas.
[01:07:57.000 --> 01:08:05.000]  Because the globalists have so much money, they're all coming in raising tax on the average person so they can't pay anymore.
[01:08:05.000 --> 01:08:11.000]  And folks are saying anywhere else would hear, and they're going to low tax states.
[01:08:11.000 --> 01:08:13.000]  So what do the Democrats need to do?
[01:08:13.000 --> 01:08:22.000]  They need to get blue state control of places like Texas and Wyoming and Montana,
[01:08:22.000 --> 01:08:30.000]  that's where a lot of people are moving, or Florida, so that they can create stabilization, as they call it, or standardization of taxes.
[01:08:30.000 --> 01:08:32.000]  That's what the OECD, the UN, is really all about.
[01:08:32.000 --> 01:08:39.000]  Global government is about not letting other people have lower taxes, so that you can control where everybody goes,
[01:08:39.000 --> 01:08:43.000]  and basically raise taxes as much as you want, for social engineering purposes,
[01:08:43.000 --> 01:08:50.000]  and charge somebody more for a 200-square-foot apartment than for a 2,000-square-foot, because 99% of it's taxes.
[01:08:50.000 --> 01:08:56.000]  So millionaires are leaving, billionaires are leaving, but now it's the middle class and the workers themselves.
[01:08:56.000 --> 01:09:04.000]  I mean, I've got some money, I'm not rich, but you know, I try to go stay at a decent hotel in New York,
[01:09:04.000 --> 01:09:09.000]  and it's like a motel that doesn't have cockroaches running around, and it's 500 bucks a night.
[01:09:09.000 --> 01:09:12.000]  How in the hell does the average person pay this?
[01:09:12.000 --> 01:09:16.000]  Or steak houses now, I'll just take the 8-ounce filet.
[01:09:16.000 --> 01:09:19.000]  That's 50 bucks, a lot of places.
[01:09:19.000 --> 01:09:25.000]  And I'm like, just a couple years ago this thing was $25, it's inflation, and that's not Trump's fault.
[01:09:25.000 --> 01:09:28.000]  That's the Federal Reserve, and it's everything we've seen unfold.
[01:09:28.000 --> 01:09:36.000]  But they need to impeach Trump and derail him trying to get jobs back to the country, him trying to get confidence,
[01:09:36.000 --> 01:09:43.000]  him trying to say lower taxes is better, and things like that, so that he can stop the collapse of not just the blue cities,
[01:09:43.000 --> 01:09:46.000]  but the red cities, the red states, and all of it.
[01:09:46.000 --> 01:09:48.000]  He's trying to build our confidence, reboot the country.
[01:09:48.000 --> 01:09:53.000]  But Democrats want full control, they want a controlled collapse, and a nation of renters that they run.
[01:09:53.000 --> 01:09:57.000]  But right now, their people are all fleeing to red states.
[01:09:57.000 --> 01:10:03.000]  So they're desperately trying to flood the red states with illegal aliens that they train at refugee centers by the millions,
[01:10:03.000 --> 01:10:09.000]  that they then flood in, who they then give driver's license and voter ID cards to vote in the names of dead people.
[01:10:09.000 --> 01:10:10.000]  That's the formula.
[01:10:10.000 --> 01:10:18.000]  So the Democrats desperately trying to break the border, desperately trying to just completely get rid of our nation existing,
[01:10:18.000 --> 01:10:22.000]  is them hitting the panic button because everyone is turning against them.
[01:10:22.000 --> 01:10:25.000]  It doesn't matter if you are Hispanic, black, white.
[01:10:25.000 --> 01:10:32.000]  Trump has doubled the numbers that any other president had in modern history that's a Republican with blacks and Hispanics.
[01:10:32.000 --> 01:10:34.000]  The propaganda is not working.
[01:10:34.000 --> 01:10:42.000]  It's been so over the top that Trump is Hitler and Trump hates all Hispanics that when I was out in LA a few weeks ago,
[01:10:42.000 --> 01:10:46.000]  guess who almost everyone was that came up to me?
[01:10:46.000 --> 01:10:50.000]  I went on podcasts that were Hispanic podcasts.
[01:10:50.000 --> 01:10:53.000]  And they just love Trump.
[01:10:53.000 --> 01:10:55.000]  And they all go, no, we saw him.
[01:10:55.000 --> 01:10:56.000]  He said Mexicans are great people.
[01:10:56.000 --> 01:11:00.000]  But he said a lot of criminals are coming in and Mexico has a border and they lied about Trump.
[01:11:00.000 --> 01:11:01.000]  And these people are not stupid.
[01:11:01.000 --> 01:11:02.000]  They own businesses.
[01:11:02.000 --> 01:11:03.000]  They're smart.
[01:11:03.000 --> 01:11:05.000]  But that's because they're not criminals.
[01:11:05.000 --> 01:11:11.000]  And they know that there is a bunch of criminals down in Mexico, not everybody, not even 10%,
[01:11:11.000 --> 01:11:16.000]  but they know that people are fleeing Mexico and bringing a lot of that with them.
[01:11:16.000 --> 01:11:21.000]  I mean, I couldn't walk down the street without black people and Hispanics coming over me.
[01:11:21.000 --> 01:11:24.000]  And I'm not putting white people down, but that special type of stuff in California,
[01:11:24.000 --> 01:11:28.000]  think they're part of the ruling class, the establishment or they're guilt-ridden or they're conformist.
[01:11:28.000 --> 01:11:32.000]  And I didn't have a lot of white people coming over and shaking my hand.
[01:11:32.000 --> 01:11:37.000]  I had cops pulling over and shaking my hand, literally pulling over and shaking my hand,
[01:11:37.000 --> 01:11:40.000]  taking pictures with me, white cops, black cops.
[01:11:40.000 --> 01:11:46.000]  But no white people other than that, they didn't want to talk to me.
[01:11:46.000 --> 01:11:49.000]  But I couldn't stop shaking hands of black folks and Hispanics.
[01:11:49.000 --> 01:11:53.000]  So everything you're hearing in the media from the left is not what's happening.
[01:11:53.000 --> 01:11:57.000]  They know their own constituents are off the reservation.
[01:11:57.000 --> 01:12:00.000]  They know that people are bolting.
[01:12:00.000 --> 01:12:04.000]  And people are actually listening to Trump or listening to me or listening to other people and going,
[01:12:04.000 --> 01:12:05.000]  this is reasonable.
[01:12:05.000 --> 01:12:06.000]  This is what they really said.
[01:12:06.000 --> 01:12:10.000]  They didn't say these things that we're hearing here.
[01:12:10.000 --> 01:12:19.000]  And I was down in Mexico a month ago, had an off-duty police officer with the security from the U.S.
[01:12:19.000 --> 01:12:21.000]  And they were saying, of course we agree, of course we know about all this.
[01:12:21.000 --> 01:12:22.000]  This is insane.
[01:12:22.000 --> 01:12:23.000]  Guatemala is collapsing.
[01:12:23.000 --> 01:12:24.000]  Latin America is collapsing.
[01:12:24.000 --> 01:12:26.000]  We shouldn't be letting all these people up here.
[01:12:26.000 --> 01:12:30.000]  They said Cancun is going bankrupt now because the Central American gangs are so crazy.
[01:12:30.000 --> 01:12:32.000]  They're even worse than the Mexican gangs.
[01:12:32.000 --> 01:12:34.000]  They'll just kill people for no reason.
[01:12:34.000 --> 01:12:37.000]  And they're holding the whole city hostage and we're losing billions because of them.
[01:12:37.000 --> 01:12:38.000]  They won't stop.
[01:12:38.000 --> 01:12:40.000]  And the new socialist president's just bringing them in.
[01:12:40.000 --> 01:12:42.000]  He's got to be thrown out.
[01:12:42.000 --> 01:12:47.000]  The Mexican cops are seeing their future destroyed, their families destroyed,
[01:12:47.000 --> 01:12:52.000]  because of open borders with hellish Latin America.
[01:12:52.000 --> 01:12:54.000]  So that's what's happening, ladies and gentlemen.
[01:12:54.000 --> 01:12:58.000]  If you think Mexico is bad, it's at the top of the food chain in Latin America.
[01:12:58.000 --> 01:13:00.000]  The top of the food chain.
[01:13:00.000 --> 01:13:04.000]  It's doing better than other countries.
[01:13:04.000 --> 01:13:06.000]  That's why there's a fight in Mexico.
[01:13:06.000 --> 01:13:10.000]  They've got more billionaires in Mexico than Switzerland.
[01:13:10.000 --> 01:13:12.000]  Yeah.
[01:13:12.000 --> 01:13:15.000]  But their elites keep their people poor on purpose and control them.
[01:13:15.000 --> 01:13:16.000]  And Trump doesn't want that.
[01:13:16.000 --> 01:13:22.000]  He wants to see everybody do well because that's what creates a big healthy, vibrant society.
[01:13:22.000 --> 01:13:26.000]  And that's what's good for service economies that he's part of.
[01:13:26.000 --> 01:13:30.000]  And he sees the service economy dying because there's no money in the country.
[01:13:30.000 --> 01:13:34.000]  He sees people not able to go buy a good dinner or go to one of his hotels or golf course.
[01:13:34.000 --> 01:13:36.000]  And Trump gets pissed, man.
[01:13:36.000 --> 01:13:40.000]  He goes, why do we have one side of deals with China where they have 10% growth rates
[01:13:40.000 --> 01:13:43.000]  and they're building golf courses everywhere and they're saving money and getting everything,
[01:13:43.000 --> 01:13:45.000]  but we don't get anything and our people are working hard.
[01:13:45.000 --> 01:13:46.000]  Two, three jobs.
[01:13:46.000 --> 01:13:47.000]  That's bull.
[01:13:47.000 --> 01:13:51.000]  We're going to set it up where the average working person in America can actually go on vacation
[01:13:51.000 --> 01:13:53.000]  and go to college and do what they want.
[01:13:53.000 --> 01:13:58.000]  That's Trump's message and that message resonates.
[01:13:58.000 --> 01:14:04.000]  You know, Donald Trump was against the whole crime bill the Clintons put in to give black people
[01:14:04.000 --> 01:14:07.000]  basically triple the prison sentence of whites.
[01:14:07.000 --> 01:14:10.000]  And Trump's against that today and he's delivered on that.
[01:14:10.000 --> 01:14:15.000]  And people know, but then along comes Elizabeth Warren, a big corporate lawyer that supported all this crap.
[01:14:15.000 --> 01:14:20.000]  And now she's a little, she's a little darling of the establishment and all the big contributions
[01:14:20.000 --> 01:14:22.000]  from Silicon Valley and the rest of it.
[01:14:22.000 --> 01:14:25.000]  They go, oh, you know, Elizabeth Warren's going to break up Silicon Valley.
[01:14:25.000 --> 01:14:26.000]  No, she's not.
[01:14:26.000 --> 01:14:31.000]  She's going to give them regulatory power and immunity and call it regulation.
[01:14:31.000 --> 01:14:34.000]  And they go, oh, please don't throw me in the briar patch.
[01:14:34.000 --> 01:14:35.000]  That trick is such a joke.
[01:14:35.000 --> 01:14:39.000]  So here's Warren, the first candidate to officially call for impeachment.
[01:14:39.000 --> 01:14:41.000]  Nadler and others are saying, get ready for it.
[01:14:41.000 --> 01:14:42.000]  Here it is.
[01:14:42.000 --> 01:14:47.000]  You are the first Democratic presidential candidate who is calling for the start of impeachment proceedings.
[01:14:47.000 --> 01:14:52.000]  Other Democrats have been saying it's not worth the political cost.
[01:14:52.000 --> 01:14:57.000]  It's not worth the civic cost or, or it's, it's arguably just too soon.
[01:14:57.000 --> 01:15:00.000]  What made you decide to take this step today?
[01:15:00.000 --> 01:15:02.000]  Well, I read the report.
[01:15:02.000 --> 01:15:04.000]  I'm on an airplane.
[01:15:04.000 --> 01:15:11.000]  No, which, you know, your satanic moron base is all hyped up and hates America and wants to see this country come down.
[01:15:11.000 --> 01:15:13.000]  And you know, that's the red meat they want.
[01:15:13.000 --> 01:15:15.000]  So you're doubling down if the Mueller report failed.
[01:15:15.000 --> 01:15:20.000]  That's why, because you're way back in the polls and people don't like you.
[01:15:20.000 --> 01:15:24.000]  So you've got to now try to give them something you think your idiot constituent will want.
[01:15:24.000 --> 01:15:25.000]  Continue.
[01:15:25.000 --> 01:15:28.000]  And started reading it, read it way into the night last night.
[01:15:28.000 --> 01:15:34.000]  And I got to the end and realized this is about a point of principle.
[01:15:34.000 --> 01:15:41.000]  The report is absolutely clear that a foreign government attacked our electoral system to help.
[01:15:41.000 --> 01:15:42.000]  We're going to go to break.
[01:15:42.000 --> 01:15:45.000]  No, you're the globalist attacking our country, trying to bring it down.
[01:15:45.000 --> 01:15:47.000]  You're the ones working when the chai comes.
[01:15:47.000 --> 01:15:49.000]  So they're just doubling down, doubling down.
[01:15:49.000 --> 01:15:51.000]  Okay, I'm going to shift gears out of this for now.
[01:15:51.000 --> 01:15:53.000]  The Trump has to take action.
[01:15:53.000 --> 01:15:54.000]  They've committed huge crimes.
[01:15:54.000 --> 01:15:56.000]  Go after them, Mr. President, or they'll destroy you.
[01:15:58.000 --> 01:16:00.000]  I want to say brain force is great.
[01:16:00.000 --> 01:16:02.000]  I want to say turbo force is amazing.
[01:16:02.000 --> 01:16:03.000]  It is.
[01:16:03.000 --> 01:16:07.000]  But if you took it with fish oil, it's like the fish oil is it.
[01:16:07.000 --> 01:16:09.000]  The fish oil is better than that.
[01:16:09.000 --> 01:16:11.000]  And that's an example of what I'm talking about.
[01:16:11.000 --> 01:16:15.000]  The fish oil is liquid energy, brain, body, heart.
[01:16:15.000 --> 01:16:17.000]  The cleanest, the best out there.
[01:16:17.000 --> 01:16:18.000]  You've got the children's.
[01:16:18.000 --> 01:16:19.000]  You've got the adults.
[01:16:19.000 --> 01:16:20.000]  You've got the krill oil.
[01:16:20.000 --> 01:16:23.000]  If you're going to get the full effect, the fish oil and the children's are really strong.
[01:16:23.000 --> 01:16:27.000]  They don't give you the burpees, but krill oil is the best and it'll give you the damn burps.
[01:16:27.000 --> 01:16:30.000]  And I'm sorry, you want something like this, you don't get stuff for free.
[01:16:30.000 --> 01:16:32.000]  The krill is hallucinogenic.
[01:16:32.000 --> 01:16:33.000]  It's so good.
[01:16:33.000 --> 01:16:35.000]  In my view, I'm not a medical statement here, but let me tell you something.
[01:16:35.000 --> 01:16:41.000]  I eat five capitalets of krill oil before I go to bed.
[01:16:41.000 --> 01:16:42.000]  I'm seeing Santa Claus that night.
[01:16:42.000 --> 01:16:49.000]  So your brain is made basically out of what fish oil is.
[01:16:49.000 --> 01:16:51.000]  So we don't make a big profit off of it.
[01:16:51.000 --> 01:16:55.000]  But you notice I just obsess because whatever the best is we've got, I just can't lie to you.
[01:16:55.000 --> 01:16:59.000]  I just can't do it.
[01:16:59.000 --> 01:17:03.000]  Getting your protein has never been easier with InfoWars Life Protein Bars.
[01:17:03.000 --> 01:17:07.000]  Available in delicious chocolate peanut butter and vanilla coconut flavors,
[01:17:07.000 --> 01:17:10.000]  these protein bars are the perfect answer for a snack on the go.
[01:17:10.000 --> 01:17:17.000]  InfoWars Life Protein Bars are nutrient packed, portable protein bars for an easy to eat and great tasting meal.
[01:17:17.000 --> 01:17:20.000]  Pre or post workout, fuel alternative.
[01:17:20.000 --> 01:17:24.000]  At just 240 calories per bar and 15 grams of protein each,
[01:17:24.000 --> 01:17:30.000]  these bars will be your favorite at hand snack for at home, in the car, at work, or on the go.
[01:17:30.000 --> 01:17:34.000]  For getting nutrients easily, high in fiber and nutrients with wholesome ingredients
[01:17:34.000 --> 01:17:39.000]  for high level performance with great taste such as whey protein and chocolate compounds,
[01:17:39.000 --> 01:17:43.000]  these protein bars can help you with the boost you need to reach your goals.
[01:17:43.000 --> 01:17:48.000]  Protein packed and full of fiber and healthy ingredients, InfoWars Life Protein Bars
[01:17:48.000 --> 01:17:52.000]  are a can't miss snack for any InfoWarriors serious about their energy.
[01:17:52.000 --> 01:18:01.000]  Try both flavors today at InfoWarsStore.com.
[01:18:01.000 --> 01:18:06.000]  One of the most incredible cups of coffee can be found in the high mountains of southern Mexico
[01:18:06.000 --> 01:18:10.000]  where the Chiapas farmers have spent years perfecting their techniques
[01:18:10.000 --> 01:18:15.000]  based off hundreds of years of traditional techniques and perfect conditions.
[01:18:15.000 --> 01:18:19.000]  We've sourced only the best to provide you with our immune support
[01:18:19.000 --> 01:18:22.000]  and Wake Up America Patriot Blend coffee.
[01:18:22.000 --> 01:18:25.000]  Ancient Mayan knowledge is paired with the natural fertility of the land
[01:18:25.000 --> 01:18:28.000]  to generate the world's finest coffee bean.
[01:18:28.000 --> 01:18:33.000]  Carefully harvested and free of toxic chemicals used in big agricultural productions,
[01:18:33.000 --> 01:18:37.000]  Patriot Blend coffees have a smooth, bold flavor with great depth
[01:18:37.000 --> 01:18:39.000]  to give you just what you need in the morning.
[01:18:39.000 --> 01:18:43.000]  You can even choose to start your morning healthier with the immune support blend
[01:18:43.000 --> 01:18:47.000]  infused with a powerful blend to support your immune response and stamina.
[01:18:47.000 --> 01:18:50.000]  It's time to take care of your morning routine.
[01:18:50.000 --> 01:18:52.000]  Get a bag of Patriot Blend coffee to support the show
[01:18:52.000 --> 01:18:58.000]  while enhancing your morning routine at InfoWarsStore.com.
[01:18:58.000 --> 01:19:01.000]  Frank in North Carolina, thanks for holding so long. Go ahead.
[01:19:01.000 --> 01:19:03.000]  I just have to say something, man.
[01:19:03.000 --> 01:19:07.000]  It seems like every time I turn on your broadcast, you're bragging.
[01:19:07.000 --> 01:19:08.000]  It just gets old, man.
[01:19:08.000 --> 01:19:10.000]  I'm going to shut you down right now.
[01:19:10.000 --> 01:19:13.000]  We're taking calls about your nomination.
[01:19:13.000 --> 01:19:16.000]  Do you understand they're having congressional hearings
[01:19:16.000 --> 01:19:18.000]  trying to shut us down?
[01:19:18.000 --> 01:19:20.000]  Do you understand I'm ringing the alarm?
[01:19:20.000 --> 01:19:23.000]  If that was happening to anybody else, I'd be freaked out.
[01:19:23.000 --> 01:19:26.000]  I mean, what's it going to take, us being shut down?
[01:19:26.000 --> 01:19:27.000]  Is that what you want, Frank?
[01:19:27.000 --> 01:19:28.000]  You know what, Alex?
[01:19:28.000 --> 01:19:30.000]  I'll put it on pause again.
[01:19:30.000 --> 01:19:33.000]  Hey, Frank, do you understand it's not bragging to say
[01:19:33.000 --> 01:19:36.000]  we are the tip of the spear, we're under attack, we need your help.
[01:19:36.000 --> 01:19:39.000]  As much begging as I do, we can barely pay the bills
[01:19:39.000 --> 01:19:41.000]  and grow in the face of this.
[01:19:41.000 --> 01:19:44.000]  I'm not going to just stop growth and let them start pushing us backwards.
[01:19:44.000 --> 01:19:46.000]  Do you understand I need your help, Frank?
[01:19:46.000 --> 01:19:48.000]  I need your help, Frank?
[01:19:48.000 --> 01:19:51.000]  Go to infowarstore.com right now
[01:19:51.000 --> 01:19:54.000]  and help fund the info war.
[01:19:54.000 --> 01:19:56.000]  Do you understand I need your help, Frank?
[01:19:56.000 --> 01:20:20.000]  Free press needs your help, Frank.
[01:20:20.000 --> 01:20:27.000]  He never gives up.
[01:20:27.000 --> 01:20:37.000]  He's Alex Jones, broadcasting from deep in the heart of Texas, worldwide.
[01:20:37.000 --> 01:20:39.000]  I'll be back tomorrow at 11am to 3pm.
[01:20:39.000 --> 01:20:42.000]  I admit to take calls today, but I got behind getting into the terrorist attacks.
[01:20:42.000 --> 01:20:44.000]  I mean, Christian's all over the world.
[01:20:44.000 --> 01:20:46.000]  The left is covering up and saying he's an Islam.
[01:20:46.000 --> 01:20:47.000]  Unbelievable.
[01:20:47.000 --> 01:20:50.000]  I'll open the phones up tomorrow during the weekday show
[01:20:50.000 --> 01:20:52.000]  and I got a lot of big guests coming in the studio this week.
[01:20:52.000 --> 01:20:54.000]  But let me hit something here in this segment
[01:20:54.000 --> 01:20:57.000]  because I need to move on after that to Soylent Green
[01:20:57.000 --> 01:20:59.000]  officially has been announced in the US.
[01:20:59.000 --> 01:21:02.000]  I'm not kidding.
[01:21:02.000 --> 01:21:05.000]  You can't make this stuff up.
[01:21:05.000 --> 01:21:08.000]  You know, so many times they attack me in the media
[01:21:08.000 --> 01:21:12.000]  and go, Jones says there's animal-human hybrids.
[01:21:12.000 --> 01:21:14.000]  And then, of course, it's been the literature for 30 years
[01:21:14.000 --> 01:21:16.000]  and then people look and go, God, it's crazy.
[01:21:16.000 --> 01:21:18.000]  It's all about MIT and it's happening all over the world
[01:21:18.000 --> 01:21:20.000]  and they're putting human genes in monkeys
[01:21:20.000 --> 01:21:23.000]  and they're splicing embryos with pigs
[01:21:23.000 --> 01:21:27.000]  and like, wow, Jones wasn't lying 20 years ago when he talked about it.
[01:21:27.000 --> 01:21:29.000]  Yeah, I was just reading it in scientific reports
[01:21:29.000 --> 01:21:34.000]  and wondering why it wasn't on the news.
[01:21:34.000 --> 01:21:38.000]  And it's just the same thing as we go through
[01:21:38.000 --> 01:21:40.000]  all these crazy things that are happening
[01:21:40.000 --> 01:21:42.000]  and all these crazy things that are going on.
[01:21:42.000 --> 01:21:45.000]  It was like Roger Stone went on some XM show
[01:21:45.000 --> 01:21:47.000]  and I'm still friends with Roger.
[01:21:47.000 --> 01:21:48.000]  Nothing against him.
[01:21:48.000 --> 01:21:51.000]  He's got a gag on him.
[01:21:51.000 --> 01:21:53.000]  So he's scared to speak off the cuff.
[01:21:53.000 --> 01:21:56.000]  He writes his speeches now that he gives to exacting points
[01:21:56.000 --> 01:21:59.000]  because he can't talk about anybody associated with a Mueller report.
[01:21:59.000 --> 01:22:02.000]  He can't get into any of it.
[01:22:02.000 --> 01:22:05.000]  But he was on the XM show and he's like, you know,
[01:22:05.000 --> 01:22:06.000]  I'm worried about Jones.
[01:22:06.000 --> 01:22:10.000]  You know, Jones was on the air last week
[01:22:10.000 --> 01:22:14.000]  talking about gangs of men dressed as clowns
[01:22:14.000 --> 01:22:19.000]  stalking children.
[01:22:19.000 --> 01:22:22.000]  And I don't think Roger clicked a video.
[01:22:22.000 --> 01:22:25.000]  They've busted two guys in Houston
[01:22:25.000 --> 01:22:30.000]  who are convicted child rapists of six-year-olds both
[01:22:30.000 --> 01:22:32.000]  for whatever reason, separate cases.
[01:22:32.000 --> 01:22:35.000]  And I kept wondering why do they dress like it the clown
[01:22:35.000 --> 01:22:38.000]  at all these drag queen story times around the country
[01:22:38.000 --> 01:22:40.000]  and now in Europe as well.
[01:22:40.000 --> 01:22:44.000]  And it was founded by convicted murderers
[01:22:44.000 --> 01:22:47.000]  and people associated with pedophilia in New York,
[01:22:47.000 --> 01:22:53.000]  this whole club kid movement.
[01:22:53.000 --> 01:22:55.000]  And so I was tracking these groups
[01:22:55.000 --> 01:22:57.000]  and we've actually done some investigations of them,
[01:22:57.000 --> 01:22:59.000]  people on the ground.
[01:22:59.000 --> 01:23:00.000]  I went, wait a minute,
[01:23:00.000 --> 01:23:02.000]  when these drag queens are at their own private parties,
[01:23:02.000 --> 01:23:04.000]  they're dressed more like glamorous women.
[01:23:04.000 --> 01:23:07.000]  But when they go to the drag queen events with kids at schools
[01:23:07.000 --> 01:23:10.000]  and libraries, they wear makeup all over them,
[01:23:10.000 --> 01:23:11.000]  purple, green, red.
[01:23:11.000 --> 01:23:14.000]  They have weird headdresses on.
[01:23:14.000 --> 01:23:16.000]  And I went, my God, it's a disguise.
[01:23:16.000 --> 01:23:18.000]  And so I started staying on air
[01:23:18.000 --> 01:23:21.000]  and we have funded some work.
[01:23:21.000 --> 01:23:23.000]  Let's just say that to help run the backgrounds.
[01:23:23.000 --> 01:23:26.000]  And there have been some groups busted
[01:23:26.000 --> 01:23:28.000]  as convicted pedophiles that are leading
[01:23:28.000 --> 01:23:32.000]  the drag queen story time just in Houston.
[01:23:32.000 --> 01:23:35.000]  So I'm like, why are they all dressed
[01:23:35.000 --> 01:23:37.000]  numerously at their drag queen events
[01:23:37.000 --> 01:23:40.000]  but dressed like Power Ranger villains
[01:23:40.000 --> 01:23:44.000]  at other ones, basically demon clowns.
[01:23:44.000 --> 01:23:45.000]  Pull up some of the drag queens
[01:23:45.000 --> 01:23:46.000]  in the demon clown office.
[01:23:46.000 --> 01:23:49.000]  But yeah, pull up the two convicted ones.
[01:23:49.000 --> 01:23:51.000]  It's disguises.
[01:23:51.000 --> 01:23:53.000]  And I said, they're using fake names.
[01:23:53.000 --> 01:23:54.000]  They're in makeup.
[01:23:54.000 --> 01:23:57.000]  They've got to be followed home.
[01:23:57.000 --> 01:23:58.000]  And they come in Ubers.
[01:23:58.000 --> 01:24:00.000]  They come on buses.
[01:24:00.000 --> 01:24:01.000]  That's when we went, wait a minute,
[01:24:01.000 --> 01:24:04.000]  none of them come in cars.
[01:24:04.000 --> 01:24:07.000]  And I knew my theory was right.
[01:24:07.000 --> 01:24:09.000]  And so, yeah, it sounds crazy to say
[01:24:09.000 --> 01:24:12.000]  there are men dressed as clowns talking children.
[01:24:12.000 --> 01:24:15.000]  But that's because they come in a disguise.
[01:24:15.000 --> 01:24:18.000]  They hand your children flowers.
[01:24:18.000 --> 01:24:20.000]  They say, touch my beard, sit on my lap.
[01:24:20.000 --> 01:24:21.000]  If you're a radio listener,
[01:24:21.000 --> 01:24:23.000]  I'm putting news articles out for people to see.
[01:24:23.000 --> 01:24:25.000]  I know for a radio listener, this sounds insane.
[01:24:25.000 --> 01:24:27.000]  I mean, I just put up the amazing Desmond there
[01:24:27.000 --> 01:24:29.000]  on screen talking about Rohibinol,
[01:24:29.000 --> 01:24:32.000]  a date rate drug with a convicted murderer
[01:24:32.000 --> 01:24:36.000]  and the founder of the club kid movement.
[01:24:36.000 --> 01:24:41.000]  Now you tell you what a club kid is.
[01:24:41.000 --> 01:24:45.000]  So, I don't even blame Roger.
[01:24:45.000 --> 01:24:50.000]  It sounds insane to say there are groups of men disguised as clowns
[01:24:50.000 --> 01:24:52.000]  calling themselves drag queens,
[01:24:52.000 --> 01:24:55.000]  wearing literal war paint so you don't know who they are
[01:24:55.000 --> 01:24:57.000]  when they hunt your kids.
[01:24:57.000 --> 01:24:59.000]  Yeah, there's the one convicted pedophile.
[01:24:59.000 --> 01:25:02.000]  He's got a disgusting name.
[01:25:02.000 --> 01:25:06.000]  He calls him, he's named William Travis something.
[01:25:06.000 --> 01:25:08.000]  I mean, God, imagine your parents' name,
[01:25:08.000 --> 01:25:09.000]  you turn into that.
[01:25:09.000 --> 01:25:12.000]  Yeah, yeah, yeah, go back to William Travis, though.
[01:25:12.000 --> 01:25:14.000]  Look at that moray eel face.
[01:25:14.000 --> 01:25:17.000]  That's him with your kids walking around,
[01:25:17.000 --> 01:25:25.000]  hissing, trying to get him to sit on his lap.
[01:25:25.000 --> 01:25:26.000]  So, I'm going to be a radio listener,
[01:25:26.000 --> 01:25:27.000]  you're like, what is he talking about?
[01:25:27.000 --> 01:25:29.000]  You've got to go to himforwards.com.
[01:25:29.000 --> 01:25:30.000]  So, I just blew another segment.
[01:25:30.000 --> 01:25:34.000]  I didn't blow the segment, but I get why people hear me talk
[01:25:34.000 --> 01:25:37.000]  about animal human clones and they go, oh, yeah, it's crazy.
[01:25:37.000 --> 01:25:39.000]  Because you've only seen that in science fiction,
[01:25:39.000 --> 01:25:41.000]  so you think that must be what it is.
[01:25:41.000 --> 01:25:43.000]  Yeah, yeah, yeah, there he is, William Dees.
[01:25:43.000 --> 01:25:46.000]  William Travis Dees.
[01:25:46.000 --> 01:25:49.000]  Now, go back to him, and it's regular drag queen stuff.
[01:25:49.000 --> 01:25:50.000]  He just dresses up like a woman.
[01:25:50.000 --> 01:25:52.000]  He's trying to pick up men then.
[01:25:52.000 --> 01:25:54.000]  But when he's terrorizing your kids,
[01:25:54.000 --> 01:25:55.000]  and they've even been on the news,
[01:25:55.000 --> 01:25:57.000]  the kids are scared and don't want to be part of this,
[01:25:57.000 --> 01:25:59.000]  but the presenter on the news goes,
[01:25:59.000 --> 01:26:01.000]  you've got to get the kids while they're young.
[01:26:01.000 --> 01:26:03.000]  He's dressed like a moray eel.
[01:26:03.000 --> 01:26:04.000]  Hi!
[01:26:04.000 --> 01:26:06.000]  And so, the media even made jokes.
[01:26:06.000 --> 01:26:07.000]  Roger made jokes.
[01:26:07.000 --> 01:26:09.000]  He's like, oh, yeah, there's guys in clown outfits
[01:26:09.000 --> 01:26:11.000]  killing people.
[01:26:11.000 --> 01:26:16.000]  Oh, you never heard of John Wayne Gacy?
[01:26:16.000 --> 01:26:23.000]  Never heard of John Wayne Gacy?
[01:26:23.000 --> 01:26:26.000]  How many people, how many young men he killed?
[01:26:26.000 --> 01:26:28.000]  Portrait of Death?
[01:26:28.000 --> 01:26:32.000]  Down in his basement.
[01:26:32.000 --> 01:26:35.000]  So the truth is, there's a big problem here.
[01:26:35.000 --> 01:26:36.000]  And you know what?
[01:26:36.000 --> 01:26:38.000]  The fact that they're passing laws to kill babies
[01:26:38.000 --> 01:26:40.000]  after they're born and harvest their organs,
[01:26:40.000 --> 01:26:41.000]  that's what this is about.
[01:26:41.000 --> 01:26:43.000]  They busted a bunch of Planned Parenthoods
[01:26:43.000 --> 01:26:44.000]  keeping babies alive and selling their organs.
