[00:00.000 --> 00:18.000]  Waging war on corruption. It's Alex Jones, coming to you live from the front lines of the Info War.
[01:02:39.000 --> 01:02:41.000]  Let me tell you, the cops are scary in New York.
[01:02:41.000 --> 01:02:47.000]  I mean, it's like something out of a good fellow's movie, but they got badges and they walk over with cigars, smoking cigars.
[01:02:47.000 --> 01:02:49.000]  I mean, talk about their bellies hanging out.
[01:02:49.000 --> 01:02:53.000]  I mean, it's like something out of Clockwork Orange.
[01:02:53.000 --> 01:02:59.000]  Ryan, I appreciate your call. Dana in Alabama. You're on the air. Welcome.
[01:02:59.000 --> 01:03:01.000]  Hey, I can hear me.
[01:03:01.000 --> 01:03:02.000]  I sure can.
[01:03:02.000 --> 01:03:07.000]  Hey, kudos for your work. Look, I got one quick point of interest and two quick questions.
[01:03:07.000 --> 01:03:09.000]  The point of interest.
[01:03:09.000 --> 01:03:13.000]  Yemen's president, he has a son named Ahmed Salah.
[01:03:13.000 --> 01:03:18.000]  That matches a name on my skull and bones membership list 1968.
[01:03:18.000 --> 01:03:21.000]  If it is in it would make him a bones mate of George W.
[01:03:21.000 --> 01:03:24.000]  And look like that pressure and him to back out.
[01:03:24.000 --> 01:03:27.000]  So that would be kind of like a new order versus new order.
[01:03:27.000 --> 01:03:29.000]  That's just an interesting point there.
[01:03:29.000 --> 01:03:30.000]  I'll have to look into that.
[01:03:30.000 --> 01:03:33.000]  I know the New World Order are masters at burning their own people.
[01:03:33.000 --> 01:03:35.000]  That's the name of the game.
[01:03:35.000 --> 01:03:37.000]  It's about trampling and being trampled upon.
[01:03:37.000 --> 01:03:40.000]  It's about no decency, no honor, no beauty.
[01:03:40.000 --> 01:03:45.000]  It's about giving the ugliest, most sickening minds total power.
[01:03:45.000 --> 01:03:46.000]  Yeah.
[01:03:46.000 --> 01:03:48.000]  Hey, look, two quick questions.
[01:03:48.000 --> 01:03:52.000]  The last time I talked to you was April 3rd on your Sunday show.
[01:03:52.000 --> 01:03:57.000]  I listened to your re-broadcast at night during the week on shortwave.
[01:03:57.000 --> 01:03:58.000]  So I miss a lot.
[01:03:58.000 --> 01:04:00.000]  I can't stay up and listen to it all.
[01:04:00.000 --> 01:04:01.000]  But I asked you about something.
[01:04:01.000 --> 01:04:03.000]  I was just wondering, was it ever followed up?
[01:04:03.000 --> 01:04:05.000]  Was anything else ever said about it?
[01:04:05.000 --> 01:04:12.000]  I pointed out that on April 1st, Friday, USA Today, editorial, the first two sentences,
[01:04:12.000 --> 01:04:20.000]  claimed that the Senate and the House had 30 days ago fast resolutions on the no-fly zone in Libya.
[01:04:20.000 --> 01:04:22.000]  You said you thought it was a missed point.
[01:04:22.000 --> 01:04:23.000]  Yes.
[01:04:23.000 --> 01:04:24.000]  No, no, no, no.
[01:04:24.000 --> 01:04:26.000]  I went and pulled that up and it said it.
[01:04:26.000 --> 01:04:29.000]  And we searched everywhere and looked and it was not true.
[01:04:29.000 --> 01:04:32.000]  It was just 100% absolute.
[01:04:32.000 --> 01:04:34.000]  USA Today is one of the worst.
[01:04:34.000 --> 01:04:36.000]  I mean, they said Friday there's no violence on the border.
[01:04:36.000 --> 01:04:37.000]  It's lovely.
[01:04:37.000 --> 01:04:39.000]  Of course, don't go down there.
[01:04:39.000 --> 01:04:40.000]  You'll probably get killed.
[01:04:40.000 --> 01:04:45.000]  People at rocket attacks, hand grenades, mass death, police border patrol being killed,
[01:04:45.000 --> 01:04:50.000]  newspapers being hand-grenaded on the U.S. side, hotels all shut down.
[01:04:50.000 --> 01:04:51.000]  Just total bedlam.
[01:04:51.000 --> 01:04:55.000]  But USA Today says it's like Switzerland or something.
[01:04:55.000 --> 01:04:56.000]  It's so wonderful.
[01:04:56.000 --> 01:04:59.000]  We'll be right back.
[01:04:59.000 --> 01:05:03.000]  You may be arrested and or subject to other police action.
[01:05:03.000 --> 01:05:05.000]  tyranny is here.
[01:05:05.000 --> 01:05:09.000]  The grim future foretold in 1984 has become reality.
[01:05:09.000 --> 01:05:12.000]  USA Today says that the state is God.
[01:05:12.000 --> 01:05:16.000]  The United States has now recognized globally as one of the most impressive police states
[01:05:16.000 --> 01:05:17.000]  on earth.
[01:05:17.000 --> 01:05:22.000]  This film conclusively proves the existence of a secret network of FEMA camps, now being
[01:05:22.000 --> 01:05:24.000]  expanded nationwide.
[01:05:24.000 --> 01:05:28.000]  This documentary exposes how the continuity of government program has established an old
[01:05:28.000 --> 01:05:30.000]  powerful shadow state.
[01:05:30.000 --> 01:05:34.000]  Police State 4 chronicles the sickening depths to which our republic has fallen.
[01:05:34.000 --> 01:05:40.000]  There to enter the secretive world of emergency dictatorship, body scammers, sound cameras,
[01:05:40.000 --> 01:05:44.000]  citizen spies, staged terror and cameras on every street corner.
[01:05:44.000 --> 01:05:47.000]  It's only the beginning of the New World Order's hellish plan.
[01:05:47.000 --> 01:05:49.000]  The police state isn't coming.
[01:05:49.000 --> 01:05:50.000]  It's here.
[01:05:50.000 --> 01:06:00.000]  Secure your copy today at infowars.com or see it online in the highest quality at prismplanet.tv.
[01:06:00.000 --> 01:06:07.000]  What we've got here is failure to communicate.
[01:06:07.000 --> 01:06:11.000]  Some men you just can't reach.
[01:06:11.000 --> 01:06:17.000]  So you get what we had here last week, which is the way he wants it.
[01:06:17.000 --> 01:06:21.000]  Well, he is.
[01:06:21.000 --> 01:06:27.000]  I don't like it anymore than you think.
[01:06:27.000 --> 01:06:30.000]  It's a raging war on corruption.
[01:06:30.000 --> 01:06:34.000]  It's Alex Jones.
[01:06:34.000 --> 01:06:45.000]  If you've studied history, if you've studied ancient history, modern history, most countries
[01:06:45.000 --> 01:06:51.000]  become corrupt, corrupt, ruthless thugs get in power and things just get worse and worse
[01:06:51.000 --> 01:06:52.000]  and worse.
[01:06:52.000 --> 01:06:57.000]  A few weeks ago suspended all of their colleges for ten months, even their own inner party
[01:06:57.000 --> 01:07:02.000]  people that have to learn how to tie shoelaces and run engineering and things like that.
[01:07:02.000 --> 01:07:07.000]  They just suspended it all and sent them to the fields to work because the tens of millions
[01:07:07.000 --> 01:07:10.000]  of slaves can't get the job done.
[01:07:10.000 --> 01:07:14.000]  And I've seen the confirmed reports out of North Korea that the general public is taken
[01:07:14.000 --> 01:07:21.000]  and put in barracks with dirt floors and kept like farm animals and they will put males
[01:07:21.000 --> 01:07:23.000]  with females for breeding.
[01:07:23.000 --> 01:07:28.000]  They then take the children and send them to another camp so that the family be destroyed.
[01:07:28.000 --> 01:07:32.000]  When they've done that in most of North Korea and they're fully collapsing and the psychopathic
[01:07:32.000 --> 01:07:36.000]  control freaks that run it could not be more pleased.
[01:07:36.000 --> 01:07:37.000]  What is it?
[01:07:37.000 --> 01:07:40.000]  Around a million end up starving to death or being killed a year.
[01:07:40.000 --> 01:07:43.000]  Their population's gone way down the last 60 years.
[01:07:43.000 --> 01:07:46.000]  It is a heavenly wonderland for the control freaks there.
[01:07:46.000 --> 01:07:52.000]  The priest of power always pressing on the nerve of power, trampling and being trampled upon.
[01:07:52.000 --> 01:07:54.000]  That is what they seek.
[01:07:54.000 --> 01:07:56.000]  People say, well, why would they do that?
[01:07:56.000 --> 01:07:58.000]  Why would the federal reserve want to destroy the economy?
[01:07:58.000 --> 01:08:01.000]  Because they want to destroy everything and consolidate it.
[01:08:01.000 --> 01:08:06.000]  Why don't big corporate takeover people go into companies, slice them all up even though
[01:08:06.000 --> 01:08:08.000]  they're profitable and sell everything off?
[01:08:08.000 --> 01:08:12.000]  Because they want that quick profit up front to leverage it against the next target.
[01:08:12.000 --> 01:08:17.000]  It's called scorched earth, policy of economics.
[01:08:17.000 --> 01:08:18.000]  And that's what we live under.
[01:08:18.000 --> 01:08:20.000]  That's what globalism is.
[01:08:20.000 --> 01:08:25.000]  It's an attack, a full spectrum, vicious scientific attack.
[01:08:25.000 --> 01:08:29.000]  The British war chiefs over 150 years ago, it's all public.
[01:08:29.000 --> 01:08:30.000]  We show you the books.
[01:08:30.000 --> 01:08:32.000]  We had Erin Dykes and her Thursday covering them.
[01:08:32.000 --> 01:08:34.000]  It's called Eugenics.
[01:08:34.000 --> 01:08:39.000]  They openly got together and said other dictators just instinctively were brutal.
[01:08:39.000 --> 01:08:40.000]  It's survival of the fittest.
[01:08:40.000 --> 01:08:41.000]  It's good.
[01:08:41.000 --> 01:08:45.000]  How do we make it look liberal and sicky sweet so the public will love their servitude?
[01:08:45.000 --> 01:08:50.000]  How do we scientifically study every form of oppression and fuse it together,
[01:08:50.000 --> 01:08:54.000]  but incrementally roll it out so people can't recognize it and resist it?
[01:08:54.000 --> 01:08:56.000]  How do we chemically put stuff in the water?
[01:08:56.000 --> 01:08:57.000]  GMO the food.
[01:08:57.000 --> 01:08:59.000]  They were talking about this 100 years ago.
[01:08:59.000 --> 01:09:03.000]  How do we find out how genetics work?
[01:09:03.000 --> 01:09:10.000]  Same folks discovered DNA, IBM, total eugenics and developed computers for race mixing studies.
[01:09:10.000 --> 01:09:15.000]  The entire system is their religion of control.
[01:09:15.000 --> 01:09:18.000]  And they are the high priests of the New World Order.
[01:09:18.000 --> 01:09:22.000]  And you might want to find out about them because the world we live in, the reality we live in,
[01:09:22.000 --> 01:09:29.000]  is a false artificial reality, an artificial habitat, a construct for at least 150 years.
[01:09:29.000 --> 01:09:33.000]  Well, the plans were developed in the 1850s, so even longer.
[01:09:33.000 --> 01:09:38.000]  They were deployed in 1900 in England, accelerated to Germany in the 30s,
[01:09:38.000 --> 01:09:42.000]  but then he got out of control and had to be dealt with by them and they openly said that.
[01:09:42.000 --> 01:09:45.000]  But they can even run out there and grab the books and read you the quotes
[01:09:45.000 --> 01:09:48.000]  if you like from the eugenics society, with all the UN chief senate,
[01:09:48.000 --> 01:09:51.000]  with quotes about our religion as world government and eugenics.
[01:09:51.000 --> 01:09:52.000]  We will establish it.
[01:09:52.000 --> 01:09:53.000]  We will take our time.
[01:09:53.000 --> 01:09:57.000]  No one will oppose us because we will move steadily and surely.
[01:09:57.000 --> 01:10:00.000]  But now we're coming up to the real end game.
[01:10:00.000 --> 01:10:06.000]  And I've got all these world leaders laughing at you, giggling, snickering about what they've done.
[01:10:06.000 --> 01:10:08.000]  And they think they've got you.
[01:10:08.000 --> 01:10:10.000]  They think they've got you in a trance.
[01:10:10.000 --> 01:10:11.000]  They think they're going to win.
[01:10:11.000 --> 01:10:15.000]  Got a lot of news coming up here on the TSA, on the economy.
[01:10:15.000 --> 01:10:17.000]  We'll get a little bit into news core and what happened there.
[01:10:17.000 --> 01:10:20.000]  We've got a guest joining us as well for growing an evil garden.
[01:10:20.000 --> 01:10:22.000]  Presidents aren't allowed to do that in America.
[01:10:22.000 --> 01:10:25.000]  And she's facing even more jail time now.
[01:10:25.000 --> 01:10:27.000]  So thank goodness we're all safe.
[01:10:27.000 --> 01:10:28.000]  That's coming up.
[01:10:28.000 --> 01:10:32.000]  I'm going to go to Vincent, Joe, Nancy, Jeff, Warren, Tony, Tom and others.
[01:10:32.000 --> 01:10:34.000]  Let's go to Vincent now.
[01:10:34.000 --> 01:10:38.000]  In Hawaii, Vincent, welcome to the airwaves, sir.
[01:10:38.000 --> 01:10:40.000]  Aloha from way out here.
[01:10:40.000 --> 01:10:41.000]  Yes, sir.
[01:10:41.000 --> 01:10:44.000]  Welcome, evil one.
[01:10:44.000 --> 01:10:46.000]  You know, I think we're on top of it.
[01:10:46.000 --> 01:10:49.000]  I'm glad and grateful to see that we're still here.
[01:10:49.000 --> 01:10:52.000]  And the light of liberty is still shining.
[01:10:52.000 --> 01:10:53.000]  Well, it is.
[01:10:53.000 --> 01:10:56.000]  But folks need to recognize just how corrupt the government is.
[01:10:56.000 --> 01:11:01.000]  Just, I mean, they admittedly shipped tens of thousands of guns to Mexico to blame the Second Amendment
[01:11:01.000 --> 01:11:07.000]  and to control the narcotics. And they've been caught now from Chicago to Miami running the gangs and the guns.
[01:11:07.000 --> 01:11:11.000]  And the media is like, what's going on? Gee, it's a, you know, why is the Attorney General lying?
[01:11:11.000 --> 01:11:16.000]  It's because the government is run by absolute criminals who compete with each other
[01:11:16.000 --> 01:11:20.000]  so only the most we could get into power and then that manifests itself.
[01:11:20.000 --> 01:11:21.000]  I'm sorry. Go ahead.
[01:11:21.000 --> 01:11:24.000]  All right, Alex. No apology needed.
[01:11:24.000 --> 01:11:30.000]  What I notice out here in multiple media is I'm seeing ads all over the place hiring CMAs.
[01:11:30.000 --> 01:11:32.000]  That's a certified medical assistant.
[01:11:32.000 --> 01:11:36.000]  And our ends were flu vaccine administration at school clinics.
[01:11:36.000 --> 01:11:39.000]  They're already starting early. They're already planning this.
[01:11:39.000 --> 01:11:41.000]  Number two, there's a trailer out.
[01:11:41.000 --> 01:11:43.000]  I sent it to Writers of InfoWars twice.
[01:11:43.000 --> 01:11:47.000]  Contagion, C-O-N-T-A-G-I-O-N in HD.
[01:11:47.000 --> 01:11:50.000]  Please notice the comments under Contagion in YouTube.
[01:11:50.000 --> 01:11:53.000]  I believe it looks like a lot of people have already woke up.
[01:11:53.000 --> 01:11:55.000]  We need to push harder what we can do.
[01:11:55.000 --> 01:11:56.000]  Well, let me stop you.
[01:11:56.000 --> 01:12:01.000]  Maybe the Drudge has the Contagion video and Jerem was trying to show it to me.
[01:12:01.000 --> 01:12:05.000]  Maybe we'll play that when we come back, but tell me about it.
[01:12:05.000 --> 01:12:08.000]  It's obvious. They're really pushing my control hard.
[01:12:08.000 --> 01:12:14.000]  You can see the nasal spray vaccine going into a human being's nose at the time that they're quoting saying,
[01:12:14.000 --> 01:12:16.000]  you got to stay away from everybody else.
[01:12:16.000 --> 01:12:17.000]  So they're doing the PSY op.
[01:12:17.000 --> 01:12:24.000]  No, that's how they politically get away with everything while they're imploding the economy is release bio weapons.
[01:12:24.000 --> 01:12:26.000]  But that's the issue.
[01:12:26.000 --> 01:12:30.000]  It was admitted the last vaccine was genetically engineered.
[01:12:30.000 --> 01:12:33.000]  That came out in major European medical courts in their research.
[01:12:33.000 --> 01:12:39.000]  I even had Wolfgang Wudar gone and it turned out it did have all this weird RNA added to it.
[01:12:39.000 --> 01:12:41.000]  So they're doing all sorts of stuff.
[01:12:41.000 --> 01:12:43.000]  Parents, this is a piece of cake.
[01:12:43.000 --> 01:12:46.000]  Parents, calling all parents, ink and printing.
[01:12:46.000 --> 01:12:48.000]  We can push flyers to social workers.
[01:12:48.000 --> 01:12:50.000]  We can come up with a smile on a handshake.
[01:12:50.000 --> 01:12:52.000]  We can get it to the school nurses now.
[01:12:52.000 --> 01:12:58.000]  Go find the school nurses, bring flyers, make a nice creative flyer about bullet pointing.
[01:12:58.000 --> 01:13:00.000]  What's wrong with these flu shots?
[01:13:00.000 --> 01:13:02.000]  We're hitting H5N1 now, folks.
[01:13:02.000 --> 01:13:03.000]  This isn't funny.
[01:13:03.000 --> 01:13:06.000]  We need to do silver 100 with Dr. Deagle.
[01:13:06.000 --> 01:13:08.000]  Neutriodyne, we need to do some...
[01:13:08.000 --> 01:13:11.000]  No, listen, listen, listen, listen.
[01:13:11.000 --> 01:13:13.000]  Listen, I hear you and I appreciate your call, Vincent.
[01:13:13.000 --> 01:13:19.000]  All people need to do is search H1N1 vaccine, double chances of contracting flu.
[01:13:19.000 --> 01:13:25.000]  They had British, German and two government funded studies in Canada,
[01:13:25.000 --> 01:13:27.000]  showing they don't have total control yet.
[01:13:27.000 --> 01:13:31.000]  I mean, even the EPA zone scientists and FDA have come out and said,
[01:13:31.000 --> 01:13:33.000]  take fluoride out of the water.
[01:13:33.000 --> 01:13:34.000]  It's increasing cancer.
[01:13:34.000 --> 01:13:38.000]  They've testified before Congress, but the feds won't stop because they're controlled at the top.
[01:13:38.000 --> 01:13:40.000]  The corrupt are at the top.
[01:13:40.000 --> 01:13:44.000]  When the good cops and the good bureaucrats and the good citizens wake up
[01:13:44.000 --> 01:13:48.000]  and realize that this isn't being done for our good, that's the end of their system.
[01:13:48.000 --> 01:13:53.000]  But just search, just search the term I just gave you.
[01:13:53.000 --> 01:13:57.000]  H1N1 vaccine doubles chances of contracting flu.
[01:13:57.000 --> 01:13:59.000]  It destroys your immune system.
[01:13:59.000 --> 01:14:04.000]  And it massively increases all sorts of neurological disorders.
[01:14:04.000 --> 01:14:06.000]  That was confirmed.
[01:14:06.000 --> 01:14:09.000]  And record numbers of people didn't take the shot.
[01:14:09.000 --> 01:14:10.000]  Folks are waking up.
[01:14:10.000 --> 01:14:14.000]  You know, I just get really negative sometimes so people realize just how bad it is.
[01:14:14.000 --> 01:14:16.000]  So you'll wake up and do something.
[01:14:16.000 --> 01:14:18.000]  Let's talk to Joe in California.
[01:14:18.000 --> 01:14:20.000]  Joe, you're on the air.
[01:14:20.000 --> 01:14:22.000]  Alex, you're doing a great job today.
[01:14:22.000 --> 01:14:25.000]  Thank you for everything you do on behalf of Humanity, man.
[01:14:25.000 --> 01:14:26.000]  Well, thank you, brother.
[01:14:26.000 --> 01:14:27.000]  What's on your mind?
[01:14:27.000 --> 01:14:29.000]  Two quick points.
[01:14:29.000 --> 01:14:34.000]  I wanted to talk to you about the new YouTube videos you've been doing from your iPhone.
[01:14:34.000 --> 01:14:35.000]  They rock.
[01:14:35.000 --> 01:14:36.000]  I love it.
[01:14:36.000 --> 01:14:37.000]  Well, thank you.
[01:14:37.000 --> 01:14:38.000]  Folks seem to like it.
[01:14:38.000 --> 01:14:44.000]  And also, they are definitely messing with the view count on YouTube.
[01:14:44.000 --> 01:14:48.000]  I'm going to get a video at 305 to 307 views.
[01:14:48.000 --> 01:14:49.000]  And it locks.
[01:14:49.000 --> 01:14:55.000]  I've had a video locked at 1,400 views for the last three days without a budge.
[01:14:55.000 --> 01:15:03.000]  And the last thing, I was at the Bohemian Grove last night for the cremation of love ceremony.
[01:15:03.000 --> 01:15:06.000]  And the staff members were coming out.
[01:15:06.000 --> 01:15:09.000]  And they said that they were dining on Seabass and Lamb.
[01:15:09.000 --> 01:15:11.000]  And that Tom Cruise was there.
[01:15:11.000 --> 01:15:15.000]  George Bush 41 was there and Mark McGuire was there.
[01:15:15.000 --> 01:15:19.000]  Now, you were outside the Republican Orgy Fest?
[01:15:19.000 --> 01:15:21.000]  Yes, sir.
[01:15:21.000 --> 01:15:27.000]  And you were talking to the staff that was coming out and they were talking about the celebrities that were there?
[01:15:27.000 --> 01:15:29.000]  That's correct.
[01:15:29.000 --> 01:15:32.000]  What else did they say was going on inside?
[01:15:32.000 --> 01:15:40.000]  Some of them actually admitted to having seen the men in their robes with their little light posts.
[01:15:40.000 --> 01:15:47.000]  Now, what's wrong with our Christian conservative leaders with the gay prostitutes and wearing clan outfits?
[01:15:47.000 --> 01:15:51.000]  I mean, this is what people that make gardening illegal do.
[01:15:51.000 --> 01:15:53.000]  I mean, they're good people.
[01:15:53.000 --> 01:15:56.000]  Do you want to add any more, Joe, from California?
[01:15:56.000 --> 01:16:21.000]  And we'll be right back. Stay with us.
[01:16:26.000 --> 01:16:33.000]  We'll be right back.
[01:16:57.000 --> 01:17:07.000]  When you're out on the road, the last place you want to be is on the road.
[01:17:07.000 --> 01:17:36.000]  But if the unfortunate happens, you'll be glad you were wearing diamond gussets.
[01:17:36.000 --> 01:17:46.000]  We turn jeans inside out diamond gusset jeans made in the USA with unparalleled quality.
[01:17:46.000 --> 01:17:53.000]  Our Defender motorcycle jeans combine gusset comfort with Kevlar protection so you can ride all day with confidence.
[01:17:53.000 --> 01:17:56.000]  Order yours at gusset.com.
[01:17:56.000 --> 01:18:00.000]  Diamond gusset jeans got it. Others don't.
[01:18:00.000 --> 01:18:05.000]  This is Alex Jones with five good reasons you should consider buying a solar power generator.
[01:18:05.000 --> 01:18:09.000]  Number one, new climate legislation could easily double or triple your electric bill.
[01:18:09.000 --> 01:18:15.000]  Number two, our new energy czar wants to control how much power your electric company allows you to have.
[01:18:15.000 --> 01:18:21.000]  It's true, total government control of electricity in the name of smart grid technology is coming.
[01:18:21.000 --> 01:18:25.000]  Number three, in some areas of the country, the power grid is dangerously overloaded.
[01:18:25.000 --> 01:18:29.000]  And now, new socialist legislation is only compounding the problem.
[01:18:29.000 --> 01:18:36.000]  Number four, dangerous weather is always a threat to local grids. Every year, thousands of families lose their power from weather-related onages.
[01:18:36.000 --> 01:18:41.000]  Number five, a solar power generator provides powerful backup insurance and peace of mind.
[01:18:41.000 --> 01:18:46.000]  Folks, I really believe in the solar power generators offered by Solutions from Science, one of my oldest sponsors.
[01:18:46.000 --> 01:18:52.000]  You can get more information at www.mysolarbackup.com. That's mysolarbackup.com.
[01:18:52.000 --> 01:19:00.000]  Remember, the government doesn't own the sun, so go to mysolarbackup.com or call 1-877-327-0365.
[01:19:00.000 --> 01:19:08.000]  You've heard Alex explain how the Silver Lungs Generator infuses the respiratory system with your self-produced colloidal silver solutions,
[01:19:08.000 --> 01:19:16.000]  yet many are unaware of the entire function of the Silver Lungs System and how it has been designed to deliver your silver solutions anywhere in or on the body.
[01:19:16.000 --> 01:19:21.000]  My name is Mario Safaldi and I'm the developer of the Silver Lungs Generator.
[01:19:21.000 --> 01:19:25.000]  Not only does the Silver Lungs System produce endless colloidal and ionic silver solutions,
[01:19:25.000 --> 01:19:33.000]  it also comes equipped with the proper applicators and devices needed to deliver your silver solutions directly to key target areas.
[01:19:33.000 --> 01:19:41.000]  This includes the eyes, ears, nose, lungs, topically to the skin, and orally for the digestive system.
[01:19:41.000 --> 01:19:52.000]  Be sure to watch our new 7-minute video tour of the Silver Lungs System at www.silverlungs.com to learn more about how the Silver Lungs System works.
[01:19:52.000 --> 01:20:12.000]  As well, we are always ready to answer any questions you may have. That's www.silverlungs.com.
[01:20:22.000 --> 01:20:40.000]  You know, the number one subject I need to cover is population reduction.
[01:20:40.000 --> 01:20:55.000]  The UN has been caught over and over again worldwide adding sterilants to vaccines in Latin America, in Africa, in Asia, in the Middle East.
[01:20:55.000 --> 01:21:02.000]  You can just pull it up. It's mainline stuff in the mid-1990s when the first time they got caught sterilizing people.
[01:21:02.000 --> 01:21:12.000]  Every year, for decades, there are news articles where they report, hey, the United Nations was giving people live polio shots or oral.
[01:21:12.000 --> 01:21:20.000]  Or, oh, the U.S. or the UN was caught injecting kids with syphilis. Yeah, it wasn't just black folks here until the 1970s.
[01:21:20.000 --> 01:21:24.000]  Oh, U.S. troops were experimented on until they died.
[01:21:24.000 --> 01:21:36.000]  Oh, the Pentagon says, do you save for troops to use now? Oh, EPA rules that you can get 100,000 times if this isotope or that isotope now have radiation from Fukushima.
[01:21:36.000 --> 01:21:42.000]  I know it's hard to believe, but they don't want us. They see it as they own the planet now.
[01:21:42.000 --> 01:21:47.000]  They've got advanced technologies at least 30 years into the future. That's admitted.
[01:21:47.000 --> 01:21:56.000]  And they have got cures for what they're going to release. Everything else, HIV, Pentagon program. We've got the government funding for that program.
[01:21:56.000 --> 01:22:03.000]  They didn't call it HIV. It was a Navy-engineered cancer virus to cause autoimmune disorders.
[01:22:03.000 --> 01:22:08.000]  It's also race-specific. It's very hard for Northern Europeans to get it. That's in the mainline studies.
[01:22:08.000 --> 01:22:13.000]  And they've got all these movies and all this culture about when the big plague comes, what's going to happen.
[01:22:13.000 --> 01:22:19.000]  And it's even been in the mainstream news. You can pull it up. Rich buying bunkers in Russia, in the U.S.
[01:22:19.000 --> 01:22:25.000]  I've talked to a lot of contractors, places like Colorado Springs in places where the real government's based.
[01:22:25.000 --> 01:22:35.000]  Even mid-level people are spending every time they've got for the shelters that have the rebreathers and things on them because they're not worried about airborne flu.
[01:22:35.000 --> 01:22:41.000]  They're worried about jet spraying at folks. If they decide to pull the trigger on this, it's going to be helicopters.
[01:22:41.000 --> 01:22:51.000]  Sunshine Project and the Marine Corps asked that we reclassified, picked up some classified documents that were declassified 11 years ago out of Austin.
[01:22:51.000 --> 01:22:57.000]  And the Marine Corps flipped out and said reclassify that and threatened them, but it's still on the Google archive.
[01:22:57.000 --> 01:23:09.000]  I guess they threatened Google and they didn't care. And it talks about helicopter bases, mothballed and wading with the different gases, knockout gases, opiates, but also other little goodies.
[01:23:09.000 --> 01:23:15.000]  And now, soon, they're not going to need humans. They've already got drone helicopters they were using against Gaddafi, drone jets.
[01:23:15.000 --> 01:23:22.000]  And that's why the system wants that. That's why they have the regular pilots do so many drills with, quote, spring simulants on cities.
[01:23:22.000 --> 01:23:29.000]  They call live bacteria like subtilist globency. They've sprayed on those cities, quote, a simulant of how a bio attack would take place.
[01:23:29.000 --> 01:23:36.000]  The point is, the people that are telling you they're protecting you from terrorism, from all the open source research, are the terrorists.
[01:23:36.000 --> 01:23:42.000]  And they write public policy books about how much they want to kill 80 to 90% of the population.
[01:23:42.000 --> 01:23:47.000]  And they have all these movies coming out conditioning you to be so scared of the flu.
[01:23:47.000 --> 01:23:55.000]  So when there's a normal flu, you get totally scared and run out and get a shot, but you're not given a bio weapon that's going to kill you in a week or a month.
[01:23:55.000 --> 01:23:59.000]  You're given a cancer virus that triggers when hormone levels go into a certain flux.
[01:23:59.000 --> 01:24:03.000]  A lot of them are when a woman becomes pregnant, new hormones introduced.
[01:24:03.000 --> 01:24:08.000]  Now the cancer virus is able to bloom. It first impregnates the RNA and the DNA.
[01:24:08.000 --> 01:24:12.000]  That's what they've been caught putting in vaccines for more than 30 years.
[01:24:12.000 --> 01:24:23.000]  They've also got them where when you're done on average of 65 after your work age, hormone levels lower, viral plaques that have already spread throughout the body hit.
[01:24:23.000 --> 01:24:27.000]  Boom, you get cancer throughout your body. They're hitting us. They're hitting us hard.
[01:24:27.000 --> 01:24:40.000]  I don't believe me here. Here's one that's widely publicized over 100 a million Americans got cancer virus from polio vaccine from 1950s through 70s.
[01:24:40.000 --> 01:24:44.000]  Just just type that in. You'll get the main line government documents. Don't be lazy.
[01:24:44.000 --> 01:24:47.000]  I know the football games were important, but this this might be something we're looking to.
[01:24:47.000 --> 01:25:00.000]  And they say, yes, over 100 million Americans got the Simeon virus that is known to cause hundreds of different rare cancers in humans, SV 40.
[01:25:00.000 --> 01:25:05.000]  And now all those cancers that were unknown in humans are every day.
[01:25:05.000 --> 01:25:08.000]  Now you better grow up, ladies and gentlemen.
[01:25:08.000 --> 01:25:15.000]  I don't care if you're a cop or a SWAT team guy or a professor or a or an or a executive at a major corporation.
[01:25:15.000 --> 01:25:24.000]  Once their COG bunkers are all in place, once they're mapping and control grids are in place, they have sworn they to release this.
[01:25:24.000 --> 01:25:28.000]  They've got all the bunkers built, all the seed vaults, all the animal DNA arcs built.
[01:25:28.000 --> 01:25:32.000]  The Rockefeller Foundation's built 14 of them. The UN's built another 24.
[01:25:32.000 --> 01:25:39.000]  They've got them everywhere with arm guards, automatic guns, sentries.
[01:25:39.000 --> 01:25:45.000]  That's robots just hardened, built in automatic guns and they're ready.
[01:25:45.000 --> 01:25:50.000]  And I know you're not going to.
[01:25:50.000 --> 01:25:55.000]  You didn't want to believe me about derivatives or about what wars would come or what new events would happen.
[01:25:55.000 --> 01:25:59.000]  I know, I know you don't want to listen. I understand it's scary at the end of the day.
[01:25:59.000 --> 01:26:07.000]  But you see, with this, they're not going to kill you with what they released because they don't want all that confusion.
[01:26:07.000 --> 01:26:10.000]  They want to study soft kills and they're still studying them.
[01:26:10.000 --> 01:26:12.000]  But they're going to give you some larger death tolls.
[01:26:12.000 --> 01:26:16.000]  Instead of a couple hundred dying from their stage flu to get you to take the shot itself that hurts you,
[01:26:16.000 --> 01:26:21.000]  they'll have something that kills 100,000 to teach you to nitty and get scared.
[01:26:21.000 --> 01:26:27.000]  I mean, they can get you to give up most of your liberties and freedoms over non-existent terrorism.
[01:26:27.000 --> 01:26:31.000]  Imagine what will happen when they release a real bio weapon and then you go take your shot.
[01:26:31.000 --> 01:26:37.000]  Let's go ahead and play this new film trailer that's coming out. I forgot. What's it called again?
