[00:00:53.399 --> 00:00:55.080]  Okay.
[02:04:56.657 --> 02:05:02.921]  Nourish a probiotic-friendly environment in your gut with Prebiotic Fiber by InfoWars Life.
[02:05:03.792 --> 02:05:16.879]  Help the good bacteria thrive and support overall digestive health with our specially formulated prebiotic fiber, a mixture of clinically studied and organic acacia, fruit, and flax fiber.
[02:05:16.879 --> 02:05:27.364]  Prebiotic fiber is soluble fiber that ferments in the gut to help feed good bacteria, which helps you digest food, absorb nutrients, and even supports your immune system.
[02:05:27.944 --> 02:05:35.326]  InfoWarsLife's cutting-edge formula only brings you the highest quality organic and clinically studied ingredients.
[02:05:35.326 --> 02:05:49.970]  Cheap prebiotic fibers are used up only at the beginning of the colon, but our premium organic acacia fiber is slowly digested by the good bacteria throughout the entire colon for maximum prebiotic effect.
[02:05:49.970 --> 02:05:52.651]  Head to InfoWarsLife.com or call 1-888-253-3139.
[02:06:08.399 --> 02:06:13.383]  From the front lines of the Information War, it's Alex Jones.
[02:06:30.930 --> 02:06:33.572]  Well, we're really excited to have Soph joining us.
[02:06:33.572 --> 02:06:41.739]  He's at SewerNugget on Twitter, on YouTube at S-O-P-H, at Patreon.com forward slash Corbis.
[02:06:41.739 --> 02:06:46.023]  He's close to a million subscribers now, and he's exploding across the internet.
[02:06:47.938 --> 02:06:53.420]  Hundreds of millions of views on different derivative channels, and the system is getting mad.
[02:06:53.420 --> 02:07:00.583]  I want to spend time with her, but I want to read to you some of the things they're saying about her, because it's comical.
[02:07:00.583 --> 02:07:01.483]  The hand-wringing.
[02:07:01.483 --> 02:07:11.927]  You'd think, again, that some type of monster like Godzilla had come out of the ocean and was attacking, and it's breathless BuzzFeed, and Time Magazine, or Newsweek.
[02:07:14.431 --> 02:07:15.871]  Get her off the air!
[02:07:15.871 --> 02:07:17.071]  Oh gosh!
[02:07:17.071 --> 02:07:22.933]  And it just shows what authoritarians they are, but also how they have been built on these universities.
[02:07:22.933 --> 02:07:29.094]  They're now like a cancer busting out, and they just demand full conformity.
[02:07:29.094 --> 02:07:30.174]  But let's go over this.
[02:07:30.174 --> 02:07:32.334]  How did you get into YouTube?
[02:07:32.334 --> 02:07:33.775]  What made you want to get on air?
[02:07:33.775 --> 02:07:35.795]  How long have you been doing it?
[02:07:35.795 --> 02:07:38.115]  And you talk about YouTube being a stepping stone.
[02:07:38.115 --> 02:07:40.716]  What do you want to write now in your life?
[02:07:40.716 --> 02:07:41.656]  What are your aspirations?
[02:07:44.193 --> 02:07:49.656]  Sound funny, but I got into YouTube by watching gaming videos and mainly PewDiePie.
[02:07:49.656 --> 02:07:52.658]  This was all the way back in the fourth grade when I was nine years old.
[02:07:52.658 --> 02:08:02.623]  That's not even a joke, I was watching PewDiePie every day and I just, I figured I would, you know, give it a shot, do some Let's Plays of my own and I did that for a few years just for fun.
[02:08:02.623 --> 02:08:09.387]  And eventually I found the commentary genre on YouTube which was blowing up in 2016 and I thought that was, um,
[02:08:10.239 --> 02:08:19.876]  That was sort of a, I guess a prototype of what I'm doing now, where I would articulate some sort of idea for an audience, and back then it would be over a video game.
[02:08:19.876 --> 02:08:20.878]  That just sort of progressed.
[02:08:21.886 --> 02:08:29.932]  Over time after the commentary genre kind of died out, I grew as a person and I gained more knowledge.
[02:08:29.932 --> 02:08:40.360]  I sort of moved on to this and realized I would be a good person to fight against PC culture and thought police and I could do some pretty good comedy videos.
[02:08:41.713 --> 02:08:58.906]  About YouTube being a stepping stone, I think just nowadays with all the censorship and there's no transparency between YouTube and its creators and the community guidelines are constantly changing to, you know, please, please everybody who's putting pressure on them to be more PC.
[02:08:58.906 --> 02:09:08.253]  It's just, it's not a viable option for anybody who wants to make anything remotely nuanced, remotely interesting and controversial.
[02:09:09.048 --> 02:09:15.590]  So, yeah, I eventually maybe set up my own website, maybe move on to other platforms that are set up.
[02:09:15.590 --> 02:09:22.953]  I know BitChute is a good option and, you know... Well, my advice is be on as many platforms as you can.
[02:09:22.953 --> 02:09:23.733]  Go ahead.
[02:09:23.733 --> 02:09:30.935]  Yeah, so just, you know, widen my reach and try to be present and maybe do something like InfoWars.
[02:09:30.935 --> 02:09:35.216]  Yeah, set up your own website is probably the safest option.
[02:09:35.216 --> 02:09:36.557]  Well, let me raise this point to you.
[02:09:38.956 --> 02:09:41.537]  You need to fight back at what you're doing.
[02:09:41.537 --> 02:09:42.397]  You're very confident.
[02:09:42.397 --> 02:09:43.778]  You're very smart.
[02:09:43.778 --> 02:09:45.899]  You're very quick on your feet.
[02:09:45.899 --> 02:09:50.861]  And I'm not saying don't be confident, but I would also defend yourself.
[02:09:50.861 --> 02:09:55.723]  Because these outrage brigades, big tech works for the universities.
[02:09:55.723 --> 02:09:57.704]  They work to create this.
[02:09:57.704 --> 02:10:01.345]  They're feeding the trolls by empowering them to have people removed.
[02:10:01.345 --> 02:10:02.046]  That's all they're doing.
[02:10:02.046 --> 02:10:03.786]  So they need to be called out.
[02:10:03.786 --> 02:10:05.467]  But we go to Democrat Party events.
[02:10:05.467 --> 02:10:06.287]  My reporters do.
[02:10:06.287 --> 02:10:07.028]  I do every week.
[02:10:07.848 --> 02:10:08.709]  Five or six times.
[02:10:08.709 --> 02:10:13.191]  And I'm telling you, we're not cherry-picking people to just make them look like unhinged maniacs.
[02:10:13.191 --> 02:10:14.732]  I don't care if they're young or if they're old.
[02:10:14.732 --> 02:10:19.274]  You go to a Democratic event, they act like people at a state mental institution.
[02:10:19.274 --> 02:10:20.315]  They don't like free speech.
[02:10:20.315 --> 02:10:21.355]  They're violent.
[02:10:21.355 --> 02:10:22.716]  They're hateful.
[02:10:22.716 --> 02:10:23.536]  They scream.
[02:10:23.536 --> 02:10:24.217]  They yell.
[02:10:24.217 --> 02:10:25.457]  They are aggressive.
[02:10:25.457 --> 02:10:27.158]  They're bullies.
[02:10:27.158 --> 02:10:33.161]  And then I talk to you, I'm conservative or libertarian or just nationalist young people.
[02:10:33.161 --> 02:10:34.002]  They can be black or white.
[02:10:34.762 --> 02:10:35.803]  They're always smart.
[02:10:35.803 --> 02:10:36.784]  They're always talented.
[02:10:36.784 --> 02:10:38.245]  You don't have talking points.
[02:10:38.245 --> 02:10:39.266]  You sound like a smart adult.
[02:10:39.266 --> 02:10:42.128]  Most adults sound totally dumb now.
[02:10:42.128 --> 02:10:45.871]  And I'm just not sure what's happened in society, what's happened in culture.
[02:10:45.871 --> 02:10:47.953]  I don't know what you're experiencing out in California.
[02:10:47.953 --> 02:10:49.034]  It seems pretty bad out there.
[02:10:49.034 --> 02:10:51.276]  But what is it like?
[02:10:51.276 --> 02:10:51.936]  You're well-spoken.
[02:10:51.936 --> 02:10:53.697]  Your parents, I'm sure, are well-spoken.
[02:10:53.697 --> 02:10:56.460]  Have you noticed that a lot of adults can hardly talk?
[02:10:58.104 --> 02:10:58.824]  Uh, yeah.
[02:10:58.824 --> 02:11:06.486]  I mean, in my personal experience, I've seen a few teachers try to push a political message onto me.
[02:11:06.486 --> 02:11:11.987]  And, you know, when you question them further about it, they can't really defend their standpoint.
[02:11:11.987 --> 02:11:16.248]  And that's sort of disappointing.
[02:11:16.248 --> 02:11:19.288]  I don't get much interaction with adults outside of that.
[02:11:19.288 --> 02:11:21.429]  I know online watching series like
[02:11:21.949 --> 02:11:23.011]  You know, change my mind.
[02:11:23.011 --> 02:11:27.097]  It's just embarrassing how some of these adults act and carry themselves through the world.
[02:11:27.097 --> 02:11:29.200]  They take themselves so seriously, it's unbelievable.
[02:11:31.533 --> 02:11:40.959]  You know, something we need to do, we haven't done in a while, is we've got eight screen licks of people famously, you know, we shot that screaming, you're an effing white male, to a white male saying, you don't have speech, you're an effing white male.
[02:11:40.959 --> 02:11:49.284]  We've not made a compilation the last few years of all the unhinged leftists with their veins about to bust out, screaming, F you Nazi, you have no free speech.
[02:11:49.284 --> 02:11:53.447]  I mean, here's just a quick clip of just, well, there's like 20 minutes of this from just last week.
[02:11:53.447 --> 02:11:55.108]  Here it is.
[02:11:55.108 --> 02:11:56.549]  Get the hell out of here!
[02:11:56.549 --> 02:11:58.971]  Get these people the hell out of here right now!
[02:12:00.148 --> 02:12:03.050]  And they just run around foaming at the mouth.
[02:12:03.050 --> 02:12:04.751]  Alex Jones kills people.
[02:12:04.751 --> 02:12:05.591]  Who's he killed?
[02:12:05.591 --> 02:12:07.212]  People.
[02:12:07.212 --> 02:12:08.133]  Who?
[02:12:08.133 --> 02:12:08.853]  All of them.
[02:12:08.853 --> 02:12:09.693]  Names, please.
[02:12:09.693 --> 02:12:11.254]  The ones that he killed.
[02:12:11.254 --> 02:12:13.055]  We would really like to know the names.
[02:12:13.055 --> 02:12:14.396]  The Jewish people.
[02:12:14.396 --> 02:12:16.257]  Oh my gosh, come on.
[02:12:16.257 --> 02:12:17.118]  Give me the names.
[02:12:17.118 --> 02:12:17.698]  That's enough.
[02:12:17.698 --> 02:12:18.638]  And she's not editing this.
[02:12:18.638 --> 02:12:20.139]  It goes on for like 20 minutes.
[02:12:20.139 --> 02:12:22.200]  And then you think, well that doesn't... Then you go out in public.
[02:12:22.200 --> 02:12:25.282]  They're like... It's like Oprah Winfrey, The Secret.
[02:12:25.282 --> 02:12:27.644]  They believe because... Oh yeah, let's see H. Creeley for a second.
[02:12:27.644 --> 02:12:28.424]  We haven't seen him in a while.
[02:12:29.156 --> 02:12:34.620]  They, with audio in a second, they believe if they say it, you're a green frog, you're a green frog.
[02:12:34.620 --> 02:12:43.525]  Here, let's play some H. Relics.
[02:12:43.525 --> 02:12:45.587]  There's Carl the Cuck.
[02:12:45.587 --> 02:12:46.187]  We gotta dump it.
[02:12:46.187 --> 02:12:47.228]  We've got an edited version.
[02:12:47.228 --> 02:12:48.288]  Somebody find it.
[02:12:48.288 --> 02:12:49.229]  Okay, let's go back to our guest.
[02:12:49.229 --> 02:12:51.550]  I'm ranting here.
[02:12:51.550 --> 02:12:53.912]  Sophie, where do you think this is going next?
[02:12:55.849 --> 02:12:57.932]  Um, I honestly have no idea.
[02:12:57.932 --> 02:13:06.403]  I think the sort of censorship is only going to get heavier and heavier as there's more conflict and tension between the two sides of the issue.
[02:13:06.403 --> 02:13:12.772]  And I think, I think you've talked about this before, they slowly just increase the oppression until
[02:13:13.220 --> 02:13:25.330]  You know, just at every step of the way, they just expecting people to, um, to accept that if they just add, you know, a little bit more censorship, a little bit more, okay, you can't say this, you can't say that.
[02:13:25.330 --> 02:13:31.875]  I think it's going to get to a tipping point where even people on the left are like, I can't handle this anymore.
[02:13:31.875 --> 02:13:42.183]  And I don't know what that's going to end up with, if that's going to be an actual war or if that's just going to be, you know, a lot of riots, but it's certainly going to end up in a lot of conflict the way I see it.
[02:13:42.998 --> 02:13:43.778]  No, you're right.
[02:13:43.778 --> 02:13:49.401]  And Silicon Valley and the universities and the left as a group are cloistered in their own weird bubbles.
[02:13:49.401 --> 02:13:53.682]  They think they're fighting old Republican bluebloods who are all dead.
[02:13:53.682 --> 02:13:55.443]  And the average conservative isn't even a conservative.
[02:13:55.443 --> 02:13:58.064]  They're just a common sense pro-America person.
[02:13:58.064 --> 02:14:02.946]  And the weird stereotype they're projecting on people isn't intimidating us anymore.
[02:14:02.946 --> 02:14:06.968]  So I think this is coming down very, very quickly.
[02:14:06.968 --> 02:14:08.228]  Yeah.
[02:14:08.228 --> 02:14:10.589]  It's not going to, it's definitely not going to end well.
[02:14:10.589 --> 02:14:12.370]  I think people are very pissed off.
[02:14:14.051 --> 02:14:20.677]  Mark Zuckerberg said you may not say Alex Jones or Infowars unless it's in a negative disparaging line.
[02:14:20.677 --> 02:14:31.207]  So Sophie, or Soph as you're known, S-O-P-H, evil YouTube star, would you like to decry me just to follow his orders and do what he says?
[02:14:32.423 --> 02:14:42.756]  Yes, Mark Zuckerberg, you're the best man alive, and Alex Jones is horrible, he stands for everything I hate, he's very despicable, and please keep banning him, keep him off the platform.
[02:14:42.756 --> 02:14:49.584]  But that's not exactly, the exact words were, you must decry me, what's the exact term?
[02:14:50.441 --> 02:14:51.941]  You must repudiate me.
[02:14:51.941 --> 02:14:54.002]  Just say it exactly as he says.
[02:14:54.002 --> 02:14:59.804]  It's not creepy when he's got 2.4 million people under his control that he's reading your messages in live time and saying what words you use.
[02:14:59.804 --> 02:15:01.204]  We submit to him.
[02:15:01.204 --> 02:15:07.426]  So you need to specifically say that you repudiate me.
[02:15:07.426 --> 02:15:09.947]  I repudiate Alex Jones.
[02:15:09.947 --> 02:15:11.307]  There we go.
[02:15:11.307 --> 02:15:14.028]  And you agree with AOC that the world is ending in 12 years?
[02:15:15.987 --> 02:15:17.028]  Yep.
[02:15:17.028 --> 02:15:20.490]  And if AOC gave you Kool-Aid with cyanide in it, you're gonna be good, right?
[02:15:20.490 --> 02:15:21.390]  Yep.
[02:15:21.390 --> 02:15:24.592]  You're gonna do what AOC says?
[02:15:24.592 --> 02:15:28.074]  I'll drink all the tap water that AOC wants me to drink.
[02:15:28.074 --> 02:15:29.515]  AOC.
[02:15:29.515 --> 02:15:30.995]  Think about AOC.
[02:15:30.995 --> 02:15:32.776]  You're knocking AOC because she's a woman.
[02:15:32.776 --> 02:15:34.978]  I'm knocking her because she looks like a meth-head demon!
[02:15:34.978 --> 02:15:38.360]  She's a damn moron!
[02:15:38.360 --> 02:15:39.780]  Got the crazy eyes.
[02:15:39.780 --> 02:15:41.962]  Oh, she's got some crazy eyes, man.
[02:15:42.893 --> 02:15:48.195]  She's, you know, let me tell you, if she ain't snortin' big ol' lines of methamphetamine every day, she's smokin' it.
[02:15:48.195 --> 02:15:55.338]  We'll be right back with the evil thought criminal, Ed Seward Nugget.
[02:15:55.338 --> 02:15:58.040]  Everyone knows, even good people fall on hard times.
[02:15:58.040 --> 02:16:01.441]  Your credit cards get maxed out, and you get behind on your taxes.
[02:16:01.441 --> 02:16:06.103]  Unfortunately, the IRS is not as understanding, and they won't stop until they collect.
[02:16:06.103 --> 02:16:10.765]  They have the power to take your paycheck, freeze your bank accounts, even your home or business could be at risk.
[02:16:10.965 --> 02:16:14.307]  It's simply not worth it to take on the IRS by yourself.
[02:16:14.307 --> 02:16:16.909]  You need to call the experts at Optima Tax Relief.
[02:16:16.909 --> 02:16:19.631]  When you call, be sure to ask about the Fresh Start Initiative.
[02:16:19.631 --> 02:16:26.095]  It's a special IRS debt assistance program that could save you thousands, even tens of thousands if you qualify.
[02:16:26.095 --> 02:16:33.200]  Optima will immediately provide you with a team of professionals who will fight to protect you from the IRS, ensuring you get the best possible outcome.
[02:16:33.200 --> 02:16:37.062]  The Better Business Bureau has awarded them an A-plus rating and you will too.
[02:16:37.062 --> 02:16:40.845]  So put the hard times behind you and call Optima today for a free consultation.
[02:16:40.845 --> 02:16:41.145]  Call 800-375-2577.
[02:16:41.145 --> 02:16:41.245]  800-375-2577.
[02:16:41.245 --> 02:16:41.285]  800-375-2577.
[02:16:55.402 --> 02:16:56.622]  Hi, I'm Dan Pilla.
[02:16:56.622 --> 02:17:00.543]  I started fighting the IRS over 40 years ago when they tried to seize my mother's house.
[02:17:00.543 --> 02:17:02.083]  I sued the IRS and won.
[02:17:02.083 --> 02:17:05.044]  I beat the IRS then, and I've been beating them ever since.
[02:17:05.044 --> 02:17:10.605]  I wrote the book on tax debt settlement, and I've helped thousands of people deal with tax problems they thought might never be solved.
[02:17:10.605 --> 02:17:11.805]  I can help you, too.
[02:17:11.805 --> 02:17:14.745]  If you owe taxes you can't pay, don't wait another day.
[02:17:14.745 --> 02:17:16.966]  There's no such thing as a hopeless tax case.
[02:17:16.966 --> 02:17:21.406]  Call 800-34-NO-TAX, or go to my website, danpilla.com.
[02:17:21.406 --> 02:17:23.687]  That's danpilla.com, danpilla.com.
[02:17:24.907 --> 02:17:31.249]  The United States of Empire is a book that claims the United States is the empire of the world.
[02:17:31.249 --> 02:17:34.290]  George Washington had warned us against foreign wars.
[02:17:34.290 --> 02:17:40.212]  The United States of Empire shows that World Wars I and II left England broken.
[02:17:40.212 --> 02:17:44.013]  Its former colony, the U.S., had to save the empire.
[02:17:44.013 --> 02:17:45.273]  Was there ever a vote?
[02:17:45.273 --> 02:17:46.634]  Who do we fight for?
[02:17:46.634 --> 02:17:52.815]  The deep state began with World War I. The United States of Empire by James Dunn.
[02:17:52.815 --> 02:17:54.256]  Available at Amazon Books.
[02:17:58.180 --> 02:18:00.041]  Mike in New Jersey, you're on the air.
[02:18:00.041 --> 02:18:00.921]  Thanks for calling, Mike.
[02:18:00.921 --> 02:18:02.262]  You are the man, Alex.
[02:18:02.262 --> 02:18:03.803]  I'm so glad to be talking to you.
[02:18:03.803 --> 02:18:04.603]  I'm so excited.
[02:18:04.603 --> 02:18:05.504]  I'm such a big fan.
[02:18:05.504 --> 02:18:07.985]  Ever since I've been listening, I've been buying your products.
[02:18:07.985 --> 02:18:10.486]  I gotta do a shout-out for the Bone Broth.
[02:18:10.486 --> 02:18:11.907]  The Bone Broth.
[02:18:11.907 --> 02:18:13.347]  The Bone Broth.
[02:18:13.347 --> 02:18:14.748]  The Bone Broth.
[02:18:14.748 --> 02:18:16.009]  The Bone Broth.
[02:18:16.009 --> 02:18:20.751]  Tastes like, tastes like, uh, great milkshake, you know, if you just add it to milk.
[02:18:20.751 --> 02:18:22.192]  It tastes like Ovaltine.
[02:18:22.192 --> 02:18:23.472]  It tastes like Ovaltine.
[02:18:23.472 --> 02:18:24.733]  It tastes like Ovaltine.
[02:18:25.533 --> 02:18:26.694]  That's good!
[02:18:26.694 --> 02:18:26.914]  Whoa!
[02:18:26.914 --> 02:18:28.535]  I feel great since I've been taking it.
[02:18:28.535 --> 02:18:32.737]  My daughter uses the Bubblegum Fluoride 3 toothpaste.
[02:18:32.737 --> 02:18:36.518]  I've used the Supermail Vitality, a host of other products.
[02:18:36.518 --> 02:18:38.559]  So thank you so much for that as well.
[02:18:38.559 --> 02:18:41.120]  Brother, you're thanking me for buying the products to get me some air.
[02:18:41.120 --> 02:18:41.881]  I'm thanking you.
[02:18:41.881 --> 02:18:48.324]  But yes, this is the ultimate bone broth formula with the turmeric, the chaga mushroom, the true bone broth.
[02:18:48.324 --> 02:18:49.064]  It is next level.
[02:18:49.064 --> 02:18:49.704]  It really is good.
[02:18:49.704 --> 02:18:50.265]  So thank you.
[02:18:50.265 --> 02:18:52.206]  I feel great since I've been taking it.
[02:18:52.206 --> 02:18:52.566]  Thank you.
[02:18:56.047 --> 02:19:01.650]  It's time to show them what a real alpha male looks like with one of our most powerful products ever made.
[02:19:01.650 --> 02:19:02.690]  Alpha Power.
[02:19:02.690 --> 02:19:06.152]  As you age, your body can lose testosterone over time.
[02:19:06.152 --> 02:19:15.056]  With the incredible ingredients in this formula, we can help you beat the test of time and assist in restoring that lost energy and mood that comes with time and age.
[02:19:15.056 --> 02:19:23.240]  Alpha Power's incredible ingredients can help you boost your sports performance or enhance your day-to-day life with ease while encouraging hormonal balance.
[02:19:23.820 --> 02:19:29.244]  Perfect by itself or with super male vitality in the True Alpha Male Pack.
[02:19:29.244 --> 02:19:36.468]  Alpha Power can help boost performance, help maintain normal testosterone levels, support healthy cholesterol and more.
[02:19:36.468 --> 02:19:40.171]  Let Alpha Power help bring you to the peak of your optimal health.
[02:19:40.171 --> 02:19:43.213]  Don't fall short on energy in the fight against tyranny.
[02:19:43.213 --> 02:19:47.255]  Show the world what a True Alpha Male looks like today with Alpha Power.
[02:19:47.255 --> 02:19:49.757]  Head to InfoWareStore.com today.
[02:19:58.877 --> 02:20:11.106]  You're listening to the Alex Jones Show.
[02:20:11.106 --> 02:20:17.031]  Welcome back, I'm your host Alex Jones.
[02:20:17.031 --> 02:20:20.594]  Our guest is really interesting, S-O-P-H, Soph.
[02:20:23.323 --> 02:20:24.506]  East of Omaha.
[02:20:34.023 --> 02:20:36.405]  And she's just criticizing the left censorship.
[02:20:36.405 --> 02:20:39.167]  She's criticizing open borders, radical Islam.
[02:20:39.167 --> 02:20:41.109]  And they now have two strikes against her.
[02:20:41.109 --> 02:20:43.331]  They want to take her channel down.
[02:20:43.331 --> 02:20:43.751]  She's with us.
[02:20:43.751 --> 02:20:46.954]  I want to read some of this hysterical stuff they're saying about her.
[02:20:46.954 --> 02:20:50.697]  But you're very nice, you're very smart, but you're also very polite here on air.
[02:20:50.697 --> 02:20:51.818]  Other points you want to make.
[02:20:51.818 --> 02:20:53.539]  Other things you want to get into.
[02:20:53.539 --> 02:20:56.361]  What you want to do when you, you know, aspire to be when you grow up.
[02:20:56.361 --> 02:20:58.103]  I forgot to get into that.
[02:20:58.103 --> 02:20:59.444]  And just other points you'd like to make.
[02:21:01.011 --> 02:21:11.500]  Um, I would just like to say that, uh, I think it's a good point that if I were, um, super leftist right now, if I was spewing all of their talking points, they wouldn't call me brainwashed.
[02:21:11.500 --> 02:21:12.861]  They wouldn't call me exploited.
[02:21:12.861 --> 02:21:17.425]  And they would say, I know everything I'm saying, and it's not just an act of rebellion.
[02:21:17.425 --> 02:21:21.449]  They would just, they would call me woke and they would, um, they would be worshiping my feet.
[02:21:22.829 --> 02:21:25.351]  It's a really strange double standard that they have.
[02:21:25.351 --> 02:21:30.296]  You know, with people like Greta Thunberg, they never say that she's exploited, that she's brainwashed.
[02:21:30.296 --> 02:21:37.782]  With Desmond, they say that all the people calling CPS are being, you know, so paranoid.
[02:21:37.782 --> 02:21:43.367]  I just think it's so clear that the double standard that they have with that.
[02:21:43.367 --> 02:21:45.068]  Let's get more into the harassment.
[02:21:45.068 --> 02:21:46.109]  Tell us what happened to your dad.
[02:21:48.795 --> 02:21:55.160]  Well, this journalist named Talia Levin, she somehow got his phone number, his work email.
[02:21:55.160 --> 02:22:08.150]  She just started by asking if she could get an interview with him because I wasn't responding to her emails because I looked her name up when I saw her first email and I realized that she was looking to paint me as some far-right extremist.
[02:22:08.932 --> 02:22:13.175]  And, uh, when my dad didn't reply, she started, you know, like, trying to call him, text him.
[02:22:13.175 --> 02:22:18.338]  After a while, she said that he was enabling some sort of racist, Nazi behaviors in me.
[02:22:18.338 --> 02:22:21.060]  I mean, really just crazy stuff.
[02:22:21.060 --> 02:22:24.602]  That's real defamation when they're funded by an actual Nazi collaborator, George Soros.
[02:22:24.602 --> 02:22:30.886]  And that's one of the things they criticize you here, is you talk bad about the Lord and Savior, uh, George Soros.
[02:22:30.886 --> 02:22:33.068]  In fact, here's some BuzzFeed examples.
[02:22:33.068 --> 02:22:37.931]  YouTube's newest far-right foul-mouthed, red-pilling star is a 14-year-old girl.
[02:22:38.968 --> 02:22:41.889]  Then they blur your face like it's bad that your face can be seen.
[02:22:41.889 --> 02:22:49.093]  What does a 14-year-old girl dressed in a kudor have to say about YouTube to amass more than 800,000 followers?
[02:22:49.093 --> 02:22:50.134]  How about this?
[02:22:50.134 --> 02:22:51.614]  Nobody follows these people.
[02:22:51.614 --> 02:22:54.256]  I've become a devout follower of the Prophet Muhammad.
[02:22:54.256 --> 02:22:57.697]  Suffice to say, I've been having a lot of fun.
[02:22:57.697 --> 02:23:01.219]  Of course, I get raped by my 40-year-old husband every so often.
[02:23:01.219 --> 02:23:02.940]  I have to worship a black cube.
[02:23:03.880 --> 02:23:07.804]  To indirectly please an ancient Canaanite god.
[02:23:07.804 --> 02:23:18.556]  But at least I get to go to San Fran and stone the bleep out of some gays and then cops can't do anything about it because California is a crypto caliphate.
[02:23:18.556 --> 02:23:19.236]  Or how about this?
[02:23:20.017 --> 02:23:20.737]  And then it goes on.
[02:23:20.737 --> 02:23:41.967]  Yes, if you want a vision of the future of YouTube is midwifing, imagine a cherubic white girl mocking Islamic dress while lecturing her hundreds of thousands of followers about Muslim rape gangs, social justice homos, and that's all edited together, and the evils wrought by George Soros under the thin guise of edgy internet comedy.
[02:23:41.967 --> 02:23:43.968]  Oh, there's the guys!
[02:23:43.968 --> 02:23:46.569]  Oh, but they found the secret popular thing.
[02:23:46.569 --> 02:23:47.590]  It's always the same formula.
[02:23:47.830 --> 02:23:51.495]  We caught the secret that's all over and popular, and then they misrepresent it.
[02:23:51.495 --> 02:23:56.841]  And I want to warn you, and it sounds like you're smart beyond your years, but I still haven't figured this out.
[02:23:56.841 --> 02:24:01.467]  You talk to the New York Times, the Washington Post, anybody, you got to record it all.
[02:24:01.467 --> 02:24:02.549]  States still don't care.
[02:24:02.549 --> 02:24:04.151]  They will lie about you.
[02:24:05.430 --> 02:24:06.832]  At criminal levels.
[02:24:06.832 --> 02:24:13.258]  And so I've gotten to the point where I will not do any interviews because nothing good can come out of it, and what you're doing is very smart.
[02:24:13.258 --> 02:24:22.789]  If your dad talks to these people, or you do, they will say, you know, that she was eating feces in front of us, screaming, Heil Hitler, and her father was raping her with 14 baboons.
[02:24:22.789 --> 02:24:24.911]  I mean, they will say anything, so I'm warning you.
[02:24:26.058 --> 02:24:30.840]  Yeah, I mean with Joe Bernstein, I already got a taste of that.
[02:24:30.840 --> 02:24:41.304]  The email he started off with when he tried to talk to me and of course I didn't respond because he's well known to be a person that wants to smear everybody who doesn't agree with him.
[02:24:41.724 --> 02:24:42.905]  Yeah, you need to publish it all.
[02:24:42.905 --> 02:24:43.445]  People don't know.
[02:25:02.313 --> 02:25:04.417]  They have to lie, even if it helped.
[02:25:04.417 --> 02:25:06.360]  I'm telling you, total inversion.
[02:25:06.360 --> 02:25:09.105]  I'm glad you're experiencing it now, so you know how bad they are.
[02:25:09.105 --> 02:25:11.129]  Was it shocking to have them lie to your face?
[02:25:11.129 --> 02:25:12.331]  And then even have the email prove it?
[02:25:13.317 --> 02:25:14.477]  I mean, I was expecting it.
[02:25:14.477 --> 02:25:23.099]  That's why I didn't respond to the email because, you know, him trying to be all nice and, you know, try to predict what my move was.
[02:25:23.099 --> 02:25:25.019]  I was going to try to make fun of him or something.
[02:25:25.019 --> 02:25:32.161]  You know, being like that, I was like, there's no way that he actually, you know, wants to have an honest discussion with me because these people never want to have an honest discussion.
[02:25:32.161 --> 02:25:33.421]  So I didn't reply.
[02:25:33.421 --> 02:25:36.962]  And then when he made the article, I wasn't surprised because that's just what these journalists do.
[02:25:36.962 --> 02:25:37.902]  They have no principles.
[02:25:38.502 --> 02:25:41.486]  Well, here's the good news, and I'm not just saying this.
[02:25:41.486 --> 02:25:47.233]  Obama was hot when he was running, and for about a year when he was in, he would get millions of views on YouTube.
[02:25:47.233 --> 02:25:51.037]  He gets like, when he was still president, like 2,000 views on his average YouTube.
[02:25:51.037 --> 02:25:52.680]  Trump gets a million, I would get a million, whatever.
[02:25:53.863 --> 02:26:00.687]  So BuzzFeed, all these groups, it's turned out have fake clicks, they're all going bankrupt, salons going under.
[02:26:00.687 --> 02:26:07.791]  People understand, they literally have no readers except other fellow journalists that go around getting people censored.
[02:26:07.791 --> 02:26:15.675]  So they're not even journalists, they're a bunch of failed shell-outs of the system that don't understand, everyone hates them, and it's over.
[02:26:15.675 --> 02:26:16.415]  Yeah.
[02:26:16.415 --> 02:26:18.396]  I mean, you know, they just can't accept that
[02:26:19.758 --> 02:26:23.899]  These sort of news publications are becoming a thing of the past.
[02:26:23.899 --> 02:26:27.380]  The content is becoming, you know, it's going to a video format.
[02:26:27.380 --> 02:26:28.760]  It's going to online streaming.
[02:26:28.760 --> 02:26:30.201]  That's the new thing.
[02:26:30.201 --> 02:26:35.022]  And they're just sort of crawling to try not to die out.
[02:26:35.022 --> 02:26:40.063]  And so they make these crazy moves and crazy stories to desperately try to get clicks.
[02:26:40.063 --> 02:26:40.984]  And yeah, you're right.
[02:26:40.984 --> 02:26:45.805]  A lot of people that are reading these are people who are just like them, who are looking to smear people.
[02:26:46.545 --> 02:26:51.648]  They read Joe Bernstein's article, they go over to my channel, and they mass flag it, and they give me strike.
[02:26:51.648 --> 02:26:54.090]  So I think that's what's happening.
