[00:00:17.901 --> 00:00:23.167]  It's also what happens when you listen to the radio host Alex Jones.
[00:49:59.211 --> 00:50:03.236]  And you know, there's an element of this, before I get into him, I gotta say also on the other side.
[00:50:04.133 --> 00:50:07.434]  I believe that we should be able to criticize Donald Trump's policies.
[00:50:07.434 --> 00:50:13.137]  And to criticize Donald Trump's policies is not necessarily criticizing the man.
[00:50:13.137 --> 00:50:15.497]  Most of these people now are criticizing Donald Trump the man.
[00:50:15.497 --> 00:50:17.618]  They're not coming after his policies.
[00:50:17.618 --> 00:50:23.100]  But I think Donald Trump actually wants people who will disagree with his policies.
[00:50:23.100 --> 00:50:24.441]  Look at the people he's put in his cabinet.
[00:50:25.299 --> 00:50:29.501]  They've had some open disagreements with Donald Trump on some core issues that he campaigned on.
[00:50:29.501 --> 00:50:30.781]  And you can look at that one of two ways.
[00:50:30.781 --> 00:50:36.804]  You can either say, well, Donald Trump either lied to us or he's selling out or he's being co-opted or whatever.
[00:50:36.804 --> 00:50:38.045]  I don't think that's the case.
[00:50:38.045 --> 00:50:46.048]  I think it's more likely that he wants people who are going to be looking at offering him dissent and multiple options.
[00:50:46.048 --> 00:50:46.829]  I think he's a person
[00:50:47.529 --> 00:50:56.222]  Who has an open mind to things and will examine the facts on both sides of the issues and is not afraid to take an unpopular decision like vaccines.
[00:50:56.222 --> 00:50:58.705]  Or like talking about the missing 28 pages of the 9-11 report.
[00:51:00.236 --> 00:51:05.418]  So I think he wants people who are going to question the conventional wisdom of the establishment.
[00:51:05.418 --> 00:51:06.719]  That's what made Donald Trump.
[00:51:06.719 --> 00:51:19.225]  And so I think when we talk about policies and we have issues with policies that people in his cabinet or that Donald Trump might talk about, I always get from people who are following for words that like Donald Trump, they come after me.
[00:51:19.445 --> 00:51:21.065]  Don't you ever say anything about Donald Trump?
[00:51:21.065 --> 00:51:23.126]  Well, I'm not saying anything about Donald Trump.
[00:51:23.126 --> 00:51:30.347]  I'm talking about his policies, and like I pointed out, I think he is open to hearing dissent, or he wouldn't have the kind of people that he has in his cabinet.
[00:51:30.347 --> 00:51:32.347]  But let's talk about John Lewis, okay?
[00:51:32.347 --> 00:51:43.109]  This guy was a leader of the Civil Rights Movement, as I pointed out, 50 years ago, and we'll talk about that in a moment, but here's what he had to say about Donald Trump that started all of this.
[00:51:43.109 --> 00:51:45.450]  It's an interview with Chuck Todd on NBC.
[00:51:45.450 --> 00:51:46.190]  Here's what he had to say.
[00:51:47.222 --> 00:51:52.644]  You have forged relationships with many presidents.
[00:51:52.644 --> 00:51:55.925]  Do you plan on trying to forge a relationship with Donald Trump?
[00:51:55.925 --> 00:51:58.326]  You know, I believe in forgiveness.
[00:51:58.326 --> 00:52:00.687]  I believe in trying to work with people.
[00:52:00.687 --> 00:52:03.368]  It's going to be hard.
[00:52:03.368 --> 00:52:04.568]  It's going to be very difficult.
[00:52:04.568 --> 00:52:11.211]  I don't see this president-elect as a legitimate president.
[00:52:11.211 --> 00:52:13.512]  You do not consider him a legitimate president?
[00:52:13.512 --> 00:52:13.812]  Why is that?
[00:52:15.727 --> 00:52:21.294]  I think the Russians participated in helping this man get elected.
[00:52:21.294 --> 00:52:21.695]  There we go.
[00:52:21.695 --> 00:52:22.516]  The Russians did it.
[00:52:22.516 --> 00:52:24.959]  Okay, so that's... There we are.
[00:52:24.959 --> 00:52:26.961]  We're back to selling this again.
[00:52:26.961 --> 00:52:28.864]  How long will they continue with this?
[00:52:28.864 --> 00:52:31.407]  And that's the whole point about making him illegitimate.
[00:52:32.492 --> 00:52:37.676]  About trying to say they can come after him and also about tying his hands in terms of the Cold War.
[00:52:37.676 --> 00:52:53.386]  And if John Lewis doesn't realize that that's what this is ultimately about, the deep state trying to tie Donald Trump's hands in the Cold War, trying to stop him from de-escalating the Cold War that the deep state started with the aid of Obama, then he's being used as a dupe by those people.
[00:52:53.386 --> 00:52:55.028]  But this is what Donald Trump responded.
[00:52:55.028 --> 00:52:57.990]  He said, Congressman John Lewis should spend more time, he put this out on Twitter,
[00:52:58.570 --> 00:53:08.583]  To spend more time on fixing and helping his district, which is in horrible shape and falling apart, not to mention crime infested, rather than falsely complaining about the election results.
[00:53:08.583 --> 00:53:11.147]  All talk, talk, talk, no action or results.
[00:53:11.147 --> 00:53:12.508]  Isn't that sad?
[00:53:12.508 --> 00:53:13.850]  And you know, it is sad.
[00:53:13.850 --> 00:53:16.554]  Because there's a lot of things that he could work with Donald Trump on.
[00:53:17.188 --> 00:53:18.688]  He opposed the TPP.
[00:53:18.688 --> 00:53:22.069]  He opposed these trade issues when they came up.
[00:53:22.069 --> 00:53:26.071]  He also opposed the 2000 trade agreement with China.
[00:53:26.071 --> 00:53:31.312]  See, he could work in the opposition to NAFTA and the opposition to the Chinese trade agreements.
[00:53:31.312 --> 00:53:33.353]  He could work with Donald Trump.
[00:53:33.353 --> 00:53:41.415]  You know, he also opposed dragnet surveillance by the NSA when it was done by Bush, but he didn't oppose it when it was done by Obama.
[00:53:42.577 --> 00:53:43.858]  Start to get the picture?
[00:53:43.858 --> 00:53:51.844]  He doesn't really care about these issues, or he would work against it when Obama does it, not just when Bush is doing it.
[00:53:51.844 --> 00:53:57.129]  And he would work with Donald Trump on opposing NAFTA, on renegotiating NAFTA, on renegotiating the Chinese trade agreements.
[00:53:57.129 --> 00:54:05.535]  There's a lot of things that John Lewis could make common cause with, that he could work to make things better for his district, to work to make things better for America.
[00:54:05.535 --> 00:54:09.699]  But instead, he has chosen to play these little demagogic tricks.
[00:54:10.379 --> 00:54:12.480]  And that's the essence of the Democrat Party.
[00:54:12.480 --> 00:54:18.765]  But what I guess I'm most disappointed in are these so-called Republicans, these rhinos, like Michael Steele.
[00:54:18.765 --> 00:54:22.828]  As I pointed out, I saw him at the DNC, and he was a rock star with the Democrats.
[00:54:22.828 --> 00:54:24.969]  I don't recall seeing any other Republicans there.
[00:54:24.969 --> 00:54:29.392]  But people were just all around him and patting him on the back.
[00:54:29.392 --> 00:54:30.273]  He was a big celebrity.
[00:54:30.273 --> 00:54:31.874]  And this is what he had to say.
[00:54:31.874 --> 00:54:33.435]  Let's play this clip from Michael Steele.
[00:54:33.915 --> 00:54:38.296]  Number one, don't tweak that.
[00:54:38.296 --> 00:54:40.276]  Number two, don't go there.
[00:54:40.276 --> 00:54:41.937]  Yeah, you can't talk about it.
[00:54:41.937 --> 00:54:42.637]  You can't criticize it.
[00:54:42.637 --> 00:54:46.738]  Step back and try to appreciate what's being said and what the concern is.
[00:54:46.738 --> 00:54:48.918]  Now, yeah, you can put it in a partisan context.
[00:54:48.918 --> 00:54:51.319]  You know, he's a Democrat and I'm a Republican.
[00:54:51.319 --> 00:54:53.759]  He's black, I'm white and all of that.
[00:54:53.759 --> 00:55:03.181]  But it goes to what you were just saying about what's undergirding that and how does a community perceive your respect or lack of respect for their leaders?
[00:55:03.661 --> 00:55:04.622]  Yep.
[00:55:04.622 --> 00:55:05.822]  And that says a lot.
[00:55:05.822 --> 00:55:13.707]  And I think if you're looking to heal and bridge and bring the people of America together, well, we're part of that.
[00:55:13.707 --> 00:55:14.987]  As black folks, we're part of that.
[00:55:14.987 --> 00:55:17.269]  So our expectation is... Okay, let's hold that right there.
[00:55:17.269 --> 00:55:22.632]  Now, you heard that clip from John Lewis, and he said, I believe in forgiveness, but I can't forgive Donald Trump.
[00:55:22.632 --> 00:55:23.672]  I can't work with Donald Trump.
[00:55:23.672 --> 00:55:24.413]  He's not legitimate.
[00:55:25.303 --> 00:55:31.690]  There's not any room there from people who are so hyper-partisan like John Lewis and Chuck Schumer.
[00:55:31.690 --> 00:55:35.775]  There's no room to reach out to those people in spite of what Michael Steele says.
[00:55:35.775 --> 00:55:39.079]  Let's play the clip from Rand Paul because I think he got it precisely right.
[00:55:39.079 --> 00:55:42.242]  Here's what Rand Paul had to say about partisanism.
[00:55:42.242 --> 00:55:45.226]  If you're that partisan, you are not immune to criticism.
[00:55:46.533 --> 00:55:50.155]  So I think we shouldn't, when things involve race, it gets very very sensitive.
[00:55:50.155 --> 00:56:01.282]  All of us, or none of us actually, want to be considered to be either racially insensitive, and so it's a very very important subject, but I think we shouldn't, we shouldn't ignore that people are partisan.
[00:56:01.282 --> 00:56:02.603]  So John Lewis is a partisan.
[00:56:03.163 --> 00:56:07.188]  I have a great deal of respect for him, but he's a partisan and I disagree with him on issues.
[00:56:07.188 --> 00:56:14.217]  I should be able to honestly disagree with him and not have it all come back to I have no appreciation for civil rights icon because of this.
[00:56:14.217 --> 00:56:17.501]  I think that's the part that I think is sometimes unfair in this.
[00:56:17.501 --> 00:56:18.122]  Okay, that's true.
[00:56:19.744 --> 00:56:22.947]  Let's go back and look at how he was a civil rights leader.
[00:56:22.947 --> 00:56:24.428]  He got involved with the Freedom Riders.
[00:56:24.428 --> 00:56:25.309]  What were the Freedom Riders?
[00:56:25.309 --> 00:56:37.341]  They were people who said, look, there's been a Supreme Court decision, there's a law saying that you cannot have segregated buses, you can't put us in the back of the bus if it's going between states, if it's an interstate bus ride.
[00:56:37.941 --> 00:56:43.244]  Because the federal government can have jurisdiction on that, unlike when it's strictly within the state.
[00:56:43.244 --> 00:56:54.610]  And so to make their point, and to get the federal government to enforce that, they set up a bunch of freedom rides where they had black people and white people get on buses and they were going to drive through the South and go up into Washington, D.C.
[00:56:54.610 --> 00:57:01.093]  As that happened, as they were going through Montgomery, Alabama in 1961, that bus was attacked, the bunches of buses were attacked.
[00:57:02.231 --> 00:57:18.919]  And they were, people were dragged out of that, black and white, were beaten, the buses were burned, and the Ku Klux Klan guy who did that was defended by Morris Deese, the guy who is the president and founder of the Southern Poverty Law Center.
[00:57:18.919 --> 00:57:26.883]  That was Morris Deese's only involvement in the civil rights movement, was to defend the Ku Klux Klan leader who did that.
[00:57:27.683 --> 00:57:34.485]  And he got paid what was then the annual median family for income.
[00:57:34.485 --> 00:57:36.745]  But he wanted to make a lot more money and he did.
[00:57:36.745 --> 00:57:38.786]  And that's what the Southern Poverty Law Center is about.
[00:57:38.786 --> 00:57:45.267]  And we're going to play a clip from that and a clip from a report that I did back in 2014 called Prophets of Hate.
[00:57:45.267 --> 00:57:49.268]  The SPLC is always prophesying about hate groups, but no, it's really about profit.
[00:57:49.268 --> 00:57:50.248]  P-R-O-F-I-T.
[00:57:50.248 --> 00:57:52.789]  We have the new product at Infowarslive.com.
[00:57:54.670 --> 00:58:05.777]  We've had so many requests over the years for selenium, and just recently we were able to source a certified organic, bioavailable selenium from mustard seed extract.
[00:58:05.777 --> 00:58:10.820]  When you take selenium in the body, it actually benefits the detoxification systems in your body.
[00:58:10.820 --> 00:58:14.803]  It helps balance the thyroid gland, it helps detoxify.
[00:58:15.103 --> 00:58:17.984]  Selenium is another one of those absolute must-haves.
[00:58:17.984 --> 00:58:22.765]  The highest concentration of selenium is in the thyroid gland, but it's actually used all over the body.
[00:58:22.765 --> 00:58:29.007]  As a matter of fact, there's 25 genes in the body that are directly dependent upon selenium.
[00:58:29.007 --> 00:58:34.449]  So it really is a all-around nutrient that everybody really needs.
[00:58:34.449 --> 00:58:36.070]  I'm taking it now, every day.
[00:58:36.070 --> 00:58:37.070]  This is so key.
[00:58:37.070 --> 00:58:41.391]  BioTrue Selenium is the product, the best selenium that we could bring you.
[00:58:41.391 --> 00:58:43.452]  We believe it's the best out there at a very, very low price.
[00:58:43.672 --> 00:58:47.058]  Exclusively available at InfoWarsLive.com or by calling toll free 888-253-3139.
[00:58:51.075 --> 00:58:59.358]  Please listen carefully, because I'm about to point out three things that will save you a lot of money while you get high quality products and fund the info war.
[00:58:59.358 --> 00:59:00.558]  A 360 win.
[00:59:00.558 --> 00:59:07.120]  Number one, when you choose AutoShip before checkout, we give you 10% off on your order at infowarshore.com.
[00:59:07.120 --> 00:59:14.663]  Number two, you're also able to get items that are out of stock when you sign up for AutoShip, because we hold back a surplus for AutoShip customers.
[00:59:15.063 --> 00:59:19.725]  Number three, we're giving you free shipping on all orders above $50.
[00:59:19.725 --> 00:59:26.227]  Listeners have been requesting this for years because it's so easy to forget to reorder the products that you need each month.
[00:59:26.227 --> 00:59:34.030]  Just go to InfoWarsTore.com, select your favorite product or products, click on auto ship, and choose how often you want us to send you another order.
[00:59:34.030 --> 00:59:40.532]  As you know, I coined the term 360 win, and with the new auto ship feature at InfoWarsLife.com, this is a sure win.
[00:59:40.532 --> 00:59:42.033]  10% off on auto ship.
[00:59:42.193 --> 00:59:44.635]  Win-win-win at Infowarslife.com.
[00:59:44.635 --> 00:59:46.616]  Free shipping on orders above 50 bucks.
[00:59:46.616 --> 00:59:54.222]  And all out-of-stock items are never out of stock when you sign up for AutoShip.
[00:59:54.222 --> 00:59:56.864]  You're listening to the Alex Jones Show.
[01:00:19.471 --> 01:00:24.053]  It's also what happens when you listen to the radio host Alex Jones.
[01:00:24.053 --> 01:00:25.813]  Move, bitch!
[01:00:25.813 --> 01:00:26.854]  Get out of the way!
[01:00:30.402 --> 01:00:37.187]  This means that Donald Trump will be the 45th President of the United States.
[01:01:02.184 --> 01:01:03.506]  Welcome back to the Alex Jones Show.
[01:01:03.506 --> 01:01:04.127]  I'm David Knight.
[01:01:04.127 --> 01:01:09.434]  On this Sunday, January the 15th, 2017, we're getting very close to the inauguration of Donald Trump.
[01:01:09.434 --> 01:01:13.679]  And of course the Democrats are stepping up their opposition to him, as we reported on Friday.
[01:01:13.679 --> 01:01:15.461]  And we had Michael Snyder on the radio show.
[01:01:15.461 --> 01:01:16.082]  He broke down.
[01:01:16.946 --> 01:01:31.412]  The plans that we have from people like Bill Ayers and the leader of the Communist Party and others saying that they want to create disruption and this is a plan to create chaos if not martial law.
[01:01:31.412 --> 01:01:35.814]  It's interesting that you see people on the left like Rosie O'Donnell using the term martial law.
[01:01:35.814 --> 01:01:40.136]  She spelled it correctly but I don't think she understands the definition of martial law.
[01:01:40.136 --> 01:01:42.817]  If she did she would not be calling for it I don't think.
[01:01:42.817 --> 01:01:43.257]  But she's
[01:01:44.366 --> 01:01:44.747]  I think so.
[01:01:58.300 --> 01:02:03.482]  No, see the thing is, he doesn't know who to blame in various situations.
[01:02:03.482 --> 01:02:07.764]  If you go back and you look at the shooting that was in Orlando, what was his response to that?
[01:02:07.764 --> 01:02:18.508]  His response was to hold a, to lead a sit-in on the House floor and say, we're going to sit here and we're going to stop all business until you bring up some gun control measures to protect us from guns.
[01:02:18.508 --> 01:02:19.429]  See, that wasn't the issue.
[01:02:20.370 --> 01:02:38.462]  The issue was that the government and the Department of Justice and the people of local law enforcement, they tried to hide the fact from us that he had called in to 9-11 and had read a Muslim prayer in Arabic using the terms Allah and so forth, or they translated it as God and so forth.
[01:02:38.462 --> 01:02:39.523]  It was clearly
[01:02:41.224 --> 01:02:49.048]  A situation where you've got a terrorism event, but the people they want to blame is not the religion of peace.
[01:02:49.048 --> 01:02:53.109]  No, they want to blame peaceful, law-abiding American citizens.
[01:02:53.109 --> 01:02:56.951]  He doesn't know who to hold responsible for these events.
[01:02:56.951 --> 01:03:02.234]  In the same way, that now he's blaming Russia for Hillary and the DNC.
[01:03:03.294 --> 01:03:05.256]  Hillary's failing as a candidate.
[01:03:05.256 --> 01:03:08.839]  The DNC's being exposed as political hacks.
[01:03:08.839 --> 01:03:11.221]  See, that's where the hacking of the election came in.
[01:03:11.221 --> 01:03:15.885]  We found out that the DNC were political hacks who stole the election from Bernie Sanders.
[01:03:15.885 --> 01:03:20.589]  You want to get upset about something like that, about somebody stealing the election, get upset with the DNC.
[01:03:21.750 --> 01:03:24.432]  What was exposed was the truth about these people.
[01:03:24.432 --> 01:03:26.034]  That they are hacks.
[01:03:26.034 --> 01:03:27.715]  There was no hacking of voting machines.
[01:03:27.715 --> 01:03:35.121]  There was nothing that needs to change cyber security except to get rid of any voting machines that we have to make it a paper ballot situation.
[01:03:35.121 --> 01:03:36.983]  But that's what they're doing.
[01:03:36.983 --> 01:03:48.172]  And of course he's not upset about the fact that national security was hacked by Russia and by every other government on earth because of Hillary Clinton's gross incompetence and criminal negligence in handling secure documents.
[01:03:48.172 --> 01:03:49.493]  Why aren't they upset about that?
[01:03:50.748 --> 01:03:53.090]  Well, OK, we know that they know better.
[01:03:53.090 --> 01:03:58.554]  And so it isn't just that John Lewis doesn't know who to blame in the shooting in Orlando.
[01:03:58.554 --> 01:04:02.237]  It isn't that he doesn't know who to blame about the documents.
[01:04:02.237 --> 01:04:06.760]  He blames the whistleblower, as always, rather than the people who created the crimes.
[01:04:06.760 --> 01:04:07.881]  And so that's the real issue.
[01:04:07.881 --> 01:04:14.806]  And as I pointed out before, if he really wanted to make his district better, as Donald Trump pointed out, you know, he could do things to make his district better.
[01:04:14.806 --> 01:04:15.726]  He's been there for 30 years.
[01:04:15.726 --> 01:04:18.589]  What has he done for anybody in his district or in America?
[01:04:18.589 --> 01:04:18.869]  Nothing.
[01:04:19.807 --> 01:04:28.379]  He has opposed NAFTA, he opposed the 2000 trade agreement with China, but he only opposes things like that and NSA surveillance when it's being done by Republicans for the most part.
[01:04:29.565 --> 01:04:33.969]  And that's what he needs to get beyond, is that rabid partisanship.
[01:04:33.969 --> 01:04:41.515]  And when we come back, I'm going to play you something that goes back to his position as a civil rights leader.
[01:04:41.515 --> 01:04:49.462]  And I think this is all very pertinent as we look at the fact that Donald Trump has been told he can't come to the Black History Museum.
[01:04:49.462 --> 01:04:52.764]  They don't want him there to celebrate Martin Luther King Day.
[01:04:52.764 --> 01:04:55.547]  He'll have to come some other time, maybe after he's president, they'll have to see.
[01:04:56.268 --> 01:04:59.441]  That's the kind of inclusiveness we see now from civil rights leaders like John Lewis.
[01:04:59.441 --> 01:05:00.345]  Stay with us, we'll be right back.
[01:05:01.627 --> 01:05:03.927]  Electrify your day with Secret 12.
[01:05:03.927 --> 01:05:05.488]  It's like lightning in a bottle.
[01:05:05.488 --> 01:05:09.388]  We all have days in which we just can't seem to perform at the level we'd like to.
[01:05:09.388 --> 01:05:17.330]  InfoWars Live Secret 12 is designed to naturally energize your body and mind with two great tasting and super high quality forms of vitamin B12.
[01:05:17.330 --> 01:05:22.291]  Proper vitamin and nutrient intake is essential to keep your body functioning at optimum levels.
[01:05:22.291 --> 01:05:27.752]  The reality is, it's hard to take in the proper amount of vitamins we need each day with our modern diets.
[01:05:28.112 --> 01:05:35.876]  Secret 12 by Infowars Life is an easy way to naturally upgrade your vitamin B12 intake and support your body's natural systems.
[01:05:35.876 --> 01:05:40.619]  It pairs two forms of vitamin B12 into one explosive formula.
[01:05:40.619 --> 01:05:46.342]  Vitamin B12 supports healthy energy levels through red blood cell formation and aiding in the body's natural processes.
[01:05:46.462 --> 01:05:49.624]  But it also assists with many other functions of the body.
[01:05:49.624 --> 01:05:53.187]  Electrify your mind and body and take your health to the next level.
[01:05:53.187 --> 01:05:57.089]  Experience the power of Secret 12 at InfoWarsLife.com.
[01:05:57.089 --> 01:06:05.475]  That's InfoWarsLife.com.
[01:06:05.475 --> 01:06:07.336]  We are on the march.
[01:06:07.336 --> 01:06:10.498]  The Empire is on the run.
[01:06:10.498 --> 01:06:14.221]  Alex Jones and the GCN Radio Network.
[01:06:19.056 --> 01:06:20.397]  Welcome back to the Alex Jones Show.
[01:06:20.397 --> 01:06:37.726]  I'm David Knight, your host, and I want to continue with the story about John Lewis, because I think John Lewis is deliberately provoking this attack to be timed with Martin Luther King Day and the Black History Museum that's just recently opened in Washington, D.C.
[01:06:37.726 --> 01:06:47.652]  Donald Trump is going to go there to honor the contributions of people like John Lewis, who had been involved in the Civil Rights Movement, and as I pointed out in the last segment, being involved as a freedom rider.
[01:06:48.699 --> 01:06:53.281]  And yet, he's now being told, don't come, don't come, we don't want you here.
[01:06:53.281 --> 01:06:56.662]  He's trying to reach out, trying to do something, trying to honor these people, but they don't want it.
[01:06:56.662 --> 01:07:10.686]  And they're saying, if you criticize him for his partisan attacks against you, if you criticize and push back against John Lewis because he personally attacks you, not even attacking your policies, but attacking you, then that is over the limit.
[01:07:10.686 --> 01:07:13.067]  Don't even go there, said Michael Steele, former RNC head.
[01:07:13.888 --> 01:07:16.750]  And of course, Ben Sasse jumping in on that as well, but most of the left.
[01:07:16.750 --> 01:07:28.558]  But this is all being orchestrated and they're putting John Lewis out in front because they want to tie all this together along with Martin Luther King Day and do that in the run-up to the election.
[01:07:28.558 --> 01:07:30.099]  Again, pushing.
[01:07:30.099 --> 01:07:36.283]  Russia did it to tie his hands in de-escalating the Cold War that Obama did, that Hillary did.
[01:07:36.283 --> 01:07:38.324]  Their Russian reset was a reset of the Cold War.
[01:07:38.324 --> 01:07:40.365]  Donald Trump wants to de-escalate these tensions.
[01:07:41.466 --> 01:07:44.207]  And everybody should support that.
[01:07:44.207 --> 01:07:47.328]  But we don't want to have a war with Russia, obviously.
[01:07:47.328 --> 01:07:50.730]  There are people in the American government, in the deep state, who do.
[01:07:50.730 --> 01:07:52.930]  In the military-industrial complex.
[01:07:52.930 --> 01:07:55.371]  Leaders of the Republican and Democrat Party.
[01:07:55.371 --> 01:07:57.832]  People like John McCain, Lindsey Graham.
[01:07:57.832 --> 01:08:02.334]  They want it just like they wanted to set Syria on fire, and did set Syria on fire.
[01:08:02.334 --> 01:08:04.335]  We're not going to let them do it to America.
[01:08:05.148 --> 01:08:07.390]  You can try to push people back and forth.
[01:08:07.390 --> 01:08:12.274]  This Democrat Party is nothing but a demagogue party that focuses on demographics.
[01:08:12.274 --> 01:08:19.039]  They pit one group against another and they shift back and forth, do a quick 180 whenever it suits them.
[01:08:19.039 --> 01:08:20.460]  And the perfect example of this
[01:08:21.241 --> 01:08:23.982]  Is the Southern Poverty Law Center and Morris Dees.
[01:08:23.982 --> 01:08:39.870]  As I pointed out, it's ironic, isn't it, that John Lewis, who became a civil rights leader mainly because of his Freedom Riders, and those Freedom Riders were attacked, their buses were burnt, people were beaten, and Morris Dees defended the Ku Klux Klan.
[01:08:39.870 --> 01:08:41.011]  Isn't that interesting?
[01:08:41.011 --> 01:08:45.493]  Can John Lewis find it within him to forgive Morris Dees?
[01:08:45.493 --> 01:08:47.254]  Of course he can!
[01:08:47.254 --> 01:08:49.375]  Because they're on the same political team.
[01:08:50.598 --> 01:08:58.225]  And what is the thing that motivates Morris Dees to become a white savior for the Civil Rights Movement after the Civil Rights Movement ended?
[01:08:58.225 --> 01:08:59.687]  I did a report back in 2014.
[01:08:59.687 --> 01:09:01.208]  I called it Prophets of Hate.
[01:09:04.264 --> 01:09:11.048]  Kind of a pun, because the Southern Poverty Law Center is always prophesying about the dire consequences of all these hate groups.
[01:09:11.048 --> 01:09:16.872]  About the dire consequences of people exercising their freedom of religion if it comes to Christianity.
[01:09:16.872 --> 01:09:21.555]  But it's really not about prophesying of the coming of hatred and violence.
[01:09:21.555 --> 01:09:22.996]  No, it's really about profits.
[01:09:22.996 --> 01:09:25.638]  P-R-O-F-I-T-S.
[01:09:25.638 --> 01:09:26.399]  Dollar signs.
[01:09:27.233 --> 01:09:34.342]  That's what motivates the Southern Poverty Law Center and profits and power are what motivate demagogues and the Democrat Party.
[01:09:34.342 --> 01:09:40.770]  I want to play a little bit of a clip for you from this report that I did two years ago called Profits I Hate About the Southern Poverty Law Center.
[01:09:41.445 --> 01:09:48.171]  It's an interesting comparison for the SPLC to make, since it got its start in the violent, racist confrontations of the 60s.
[01:09:48.171 --> 01:10:00.083]  On May 20th, 1961, when a busload of black and white Freedom Riders arrived in Montgomery, Alabama, they were met with what Time Magazine described as, an idiot, club-swinging mob of about a hundred.
[01:10:00.083 --> 01:10:04.246]  In this picture, we see SPLC founder Morris Dease's first client.
[01:10:04.867 --> 01:10:08.111]  The man on the ground with the camera getting kicked by Klansman?
[01:10:08.111 --> 01:10:10.595]  That's not Morris Dease's client.
[01:10:10.595 --> 01:10:12.397]  This is Dease's client.
[01:10:13.140 --> 01:10:19.244]  Deese didn't defend the Freedom Riders who were viciously attacked, bloodied, and had their bus set on fire.
[01:10:19.244 --> 01:10:22.826]  Deese defended the KKK thug, the ringleader.
[01:10:22.826 --> 01:10:27.949]  And he got him off in spite of it being widely reported like this article in Life Magazine.
[01:10:27.949 --> 01:10:35.614]  And Morris Deese got paid a lot of money, $5,000, which at the time was the median family income for a year.
[01:10:35.614 --> 01:10:38.976]  But this is what his bio on the SPLC website says.
[01:10:39.696 --> 01:10:46.899]  After launching a law practice in Montgomery in 1960, he won a series of ground-breaking civil rights cases.
[01:10:46.899 --> 01:10:54.643]  Maybe he should amend that to say that he won for the Klan a leg-breaking case against civil rights activists.
[01:10:54.643 --> 01:11:06.708]  Morsties would have us believe that sometime after he got Klansman Claude Henley off, sometime after he cashed the check, that he decided that he would start suing the Klan for cash instead of defending the Klan for cash.
[01:11:07.088 --> 01:11:10.272]  Maybe it wasn't a moral epiphany, but a financial epiphany.
[01:11:10.272 --> 01:11:15.637]  He could make much more money doing direct mail fundraising to the public than he could suing.
[01:11:15.637 --> 01:11:26.709]  Criticisms of the SPLC from the left focus on how little it does other than fundraising, how much money it hoards for its endowment, and how much money it pays multi-millionaire Morris Dees.
[01:11:27.330 --> 01:11:28.391]  Okay, let's hold it right there.
[01:11:28.391 --> 01:11:30.493]  And if you want to see the rest of that report, I'll put that out.
[01:11:30.493 --> 01:11:32.734]  You can find it on the Alex Jones Channel.
[01:11:32.734 --> 01:11:34.656]  It's Prophets of Hate.
[01:11:34.656 --> 01:11:35.436]  That's a couple years old.
[01:11:35.436 --> 01:11:37.358]  So I'll put it up on my Twitter account, Liberty Terry.
[01:11:37.358 --> 01:11:40.060]  And if you want to take a look at that, I'll do that after the show.
[01:11:40.060 --> 01:11:41.581]  But here's the key.
[01:11:41.581 --> 01:11:48.547]  In 1996, the USA Today called the Southern Poverty Law Center the nation's richest civil rights organization with a $68 million bank account.
[01:11:49.494 --> 01:11:54.218]  At the time I wrote this two years ago, their bank account had grown to over $224 million.
[01:11:54.218 --> 01:11:59.261]  So yeah, there's a lot of profits in selling hatred and selling division.
[01:11:59.261 --> 01:12:01.843]  And that's precisely what is being orchestrated in this coming week.
[01:12:01.843 --> 01:12:03.785]  You're going to see this escalating.
[01:12:03.785 --> 01:12:08.609]  I'm telling you, this is an orchestrated protest against Donald Trump.
[01:12:08.609 --> 01:12:15.494]  It is a narrative that they are creating in the run-up to the inauguration, one of racism, to go along with Russia as well.
[01:12:16.633 --> 01:12:20.276]  But I want to take a look at some of the other things that are coming at the inauguration.
[01:12:20.276 --> 01:12:30.564]  Of course, we have those tolerant people at the Council on American-Islamic Relations, CARE, now telling Donald Trump that he needs to get rid of Franklin Graham.
[01:12:31.425 --> 01:12:34.266]  Billy Graham's son from the Inaugural Prayers.
[01:12:34.266 --> 01:12:39.588]  Now he's going to be one of six clergymen who are going to be speaking at the January 20th Inauguration.
[01:12:39.588 --> 01:12:41.248]  This is a report from WND.
[01:12:41.248 --> 01:12:48.511]  They say in a press release issued this week, Kerr referred to the son of Evangelist Billy Graham as a, quote, notorious Islamophobe.
[01:12:49.605 --> 01:12:58.467]  And they say, Reverend Graham's ill-formed and extremist views are incompatible with the Constitution and with American values of religious liberty and inclusion.
[01:12:58.467 --> 01:12:59.227]  Really?
[01:12:59.227 --> 01:12:59.487]  Really?
[01:12:59.487 --> 01:13:06.509]  No, I would say that Islam is incompatible with the idea of religious liberty and inclusion.
[01:13:06.509 --> 01:13:09.690]  I would say that Islam is incompatible
[01:13:10.470 --> 01:13:17.617]  With the idea that we would have freedom of religion, free expression of religion that is protected in the First Amendment of the Constitution.
[01:13:17.617 --> 01:13:26.024]  Do you know of any theological Islamic country that is run by Mullahs or by Sharia law?
[01:13:26.024 --> 01:13:31.629]  Do you know of any of those Islamic countries that tolerate religious plurality?
[01:13:31.629 --> 01:13:32.130]  No, they don't.
[01:13:33.171 --> 01:13:33.932]  They don't.
