[00:00.000 --> 00:25.000]  Live from Austin, Texas, broadcasting worldwide, it's Alex Jones.
[01:06:46.000 --> 01:06:58.000]  He's really the guy that got people to look at the shadow government, to look at the technocracy, which the EU now calls themselves, Davos now calls themselves,
[01:06:58.000 --> 01:07:02.000]  and to study kind of the mad scientists and what they're building.
[01:07:02.000 --> 01:07:10.000]  For the next three segments after this one, I want to focus on that and really who runs it, what their in-game is.
[01:07:10.000 --> 01:07:17.000]  But just right now, the state of the world, again, earthpulse.com is your great website, and I'm going to get into the whole background.
[01:07:17.000 --> 01:07:22.000]  Your dad's a famous congressman, whistleblower, your brother, U.S. Senator. We've also got all your best-selling books.
[01:07:22.000 --> 01:07:31.000]  We sell your DVDs, then forestore.com, but you are obviously a scientist and researcher and world-renowned for exposing harp and so many other things.
[01:07:31.000 --> 01:07:36.000]  And now MK Ulter's been more declassified this week. We've got the guy that got declassified on tomorrow.
[01:07:36.000 --> 01:07:46.000]  We're going to look at the in-game next segment, but the time we have in this short segment, big, giant, blue armored vehicles with foreign troops in Paris suppressing their own population.
[01:07:46.000 --> 01:07:57.000]  Global carbon taxes, open announcements of human animal chimeric loans, open announcements of Google and other big tech companies working with China to suppress their people.
[01:07:57.000 --> 01:08:06.000]  And now here, all of this world government, all of it, it's this weird paradox now where it's not that we're passe, we've been proven right.
[01:08:06.000 --> 01:08:10.000]  And so now that we've been proven right, we've got to be suppressed.
[01:08:10.000 --> 01:08:16.000]  There was a certain, I think, arrogance the last few decades by the establishment of the technocrats, you know, no one's listening.
[01:08:16.000 --> 01:08:23.000]  But now that they do know that they're in trouble and nationalism and populism and a pro-human future movement's growing,
[01:08:23.000 --> 01:08:27.000]  that there is a move now to kind of accelerate and block us.
[01:08:27.000 --> 01:08:32.000]  So what would you, A, you agree, B, you disagree, but what would you call this period of time we're in right now?
[01:08:32.000 --> 01:08:39.000]  They're totally accurate. I mean, in terms of your assessment of the current situation and as I see it and how it's developed over the years,
[01:08:39.000 --> 01:08:46.000]  it is the technical aspects of our society. And if you think about governments, what makes governments powerful in the 21st century?
[01:08:46.000 --> 01:08:49.000]  It is technology. That is the essence of it.
[01:08:49.000 --> 01:08:54.000]  And so within a democratic republic, and this has been sort of my mission the last 25 years that we've been working together,
[01:08:54.000 --> 01:09:00.000]  is to educate people on the technologies that shape what our republic is going to look like now and in the future.
[01:09:00.000 --> 01:09:05.000]  And so 25 years of warning, and now what we see is a matrix, really, in terms of-
[01:09:05.000 --> 01:09:07.000]  Well, that's exactly what you warned of.
[01:09:07.000 --> 01:09:13.000]  We're not like, oh great, we were right. It's like, oh my God, we'll be right about the next phase. We're really screwed.
[01:09:13.000 --> 01:09:18.000]  Well, I'm kind of a little bit of a contrarian in terms of how this is going.
[01:09:18.000 --> 01:09:20.000]  No, no, I agree. I think things are about to boomerang.
[01:09:20.000 --> 01:09:24.000]  I think so too. And people really react to trauma, okay?
[01:09:24.000 --> 01:09:28.000]  And we are in a traumatic phase in our history, and I think everybody would agree.
[01:09:28.000 --> 01:09:30.000]  And it's not just in the US, but I travel a lot around the world.
[01:09:30.000 --> 01:09:39.000]  I see exactly the same overlays by the same corporate banking elite community, but they change it just a little bit.
[01:09:39.000 --> 01:09:43.000]  So the Europeans get their little dose. Latin Americans get a different dose.
[01:09:43.000 --> 01:09:48.000]  And Americans and Canadians, we get a different dose. And it's culturally corrected.
[01:09:48.000 --> 01:09:53.000]  So it fits in and kind of comes in under the door. And that's exactly the way it's happened.
[01:09:53.000 --> 01:09:54.000]  Little bit at a time.
[01:09:54.000 --> 01:09:56.000]  And you can see it's globally coordinated.
[01:09:56.000 --> 01:09:59.000]  Absolutely coordinated. And that's where really jumps out when you travel.
[01:09:59.000 --> 01:10:04.000]  Because you hear the same buzzwords, the same key phrases, the same push.
[01:10:04.000 --> 01:10:09.000]  And then you see where the delays are, like in Latin America, the delay on the current generation.
[01:10:09.000 --> 01:10:13.000]  There's still courtesy. There's still people talking to each other. There's still kindness.
[01:10:13.000 --> 01:10:18.000]  As a general way of being when I'm in far Latin America, Ecuador, Peru, these areas.
[01:10:18.000 --> 01:10:21.000]  When you look at what's changed.
[01:10:21.000 --> 01:10:24.000]  No, you're right. They're removing the humanity from our children.
[01:10:24.000 --> 01:10:27.000]  And even if we know what's going on, we can't even save them.
[01:10:27.000 --> 01:10:29.000]  No, I mean, we're fighting with it all the time.
[01:10:29.000 --> 01:10:34.000]  I mean, we deal with our children. And I mean, I have still an 11 year at home.
[01:10:34.000 --> 01:10:40.000]  And just trying to overcome the school district programming with my own family programming,
[01:10:40.000 --> 01:10:44.000]  if you will, you know, my value system and how I see the world.
[01:10:44.000 --> 01:10:46.000]  And it's becoming increasingly more difficult.
[01:10:46.000 --> 01:10:51.000]  Media used to be about informing. I mean, when you think about what this program is about,
[01:10:51.000 --> 01:10:56.000]  what info is it about, it's about informing the public so we can make decisions within a Democratic Republic
[01:10:56.000 --> 01:10:58.000]  that lead to a better way.
[01:10:58.000 --> 01:11:04.000]  What we see in government and what we see in education now is a way of complying, fitting in,
[01:11:04.000 --> 01:11:07.000]  not raising your head, don't stand up, don't speak out.
[01:11:07.000 --> 01:11:12.000]  These are the things that political speech has begun to frame with our children.
[01:11:12.000 --> 01:11:16.000]  It's classic 1984. I mean, they're going with like an instruction manual.
[01:11:16.000 --> 01:11:24.000]  Right. And it's just changed the words, changed the phrases and basically, you know, make BS into fertilizer.
[01:11:24.000 --> 01:11:30.000]  You know, and this is really it. And as I look at sort of the shaping of what's going on in Europe right now,
[01:11:30.000 --> 01:11:36.000]  the backlash and the French are notorious, of course, for, you know, the beginnings of democracy,
[01:11:36.000 --> 01:11:41.000]  if you really will, going back, you know, back to when it was all about eating cake,
[01:11:41.000 --> 01:11:44.000]  and they dumped the king and created a republic.
[01:11:44.000 --> 01:11:47.000]  You know, the same is possible again. And I think that's what we're seeing.
[01:11:47.000 --> 01:11:48.000]  If you think about Spongebob.
[01:11:48.000 --> 01:11:51.000]  I was about to say, you think the French are totally broke back and serving the globalists,
[01:11:51.000 --> 01:11:55.000]  but that's where they push the hardest and that's where the explosion happens,
[01:11:55.000 --> 01:11:57.000]  right where the globalists didn't think it would.
[01:11:57.000 --> 01:12:03.000]  Right. And this is where you put this much pressure on people and you try and suppress people in this way.
[01:12:03.000 --> 01:12:08.000]  Eventually it breaks out and that is what we're beginning to see. People are fed up, tired of it.
[01:12:08.000 --> 01:12:10.000]  And you've been continually predicting that.
[01:12:10.000 --> 01:12:16.000]  Absolutely. And I think the other side of it is, as people come through the trauma of it,
[01:12:16.000 --> 01:12:22.000]  they will reclaim the power of who we are as human beings and begin to express ourselves as we were intended,
[01:12:22.000 --> 01:12:25.000]  as we were created to be, to shape the world, to frame the world,
[01:12:25.000 --> 01:12:29.000]  not to be pushed along, molded and herded through the earth.
[01:12:29.000 --> 01:12:37.000]  We're here as sovereign, individual, co-custodians of a planet with an objective to change the world,
[01:12:37.000 --> 01:12:43.000]  to push back on the elites, to push back on globalism and recognize nationalism,
[01:12:43.000 --> 01:12:47.000]  not just as a theme for the United States, but a theme that's being echoed around the world,
[01:12:47.000 --> 01:12:53.000]  because nationalism is about local, regional values, being expressed within our cultures.
[01:12:53.000 --> 01:12:54.000]  It's about humanity.
[01:12:54.000 --> 01:12:57.000]  And it is about humanity, the diversity of who we are.
[01:12:57.000 --> 01:13:00.000]  And notice the control corporate left, because I would call you classical liberal,
[01:13:00.000 --> 01:13:03.000]  like I am the so-called leftist though would say, oh, get rid of that.
[01:13:03.000 --> 01:13:06.000]  No, real diversity is the different communities.
[01:13:06.000 --> 01:13:11.000]  Absolutely. And the fact of the matter is, when I go to another country, I conform with those social norms,
[01:13:11.000 --> 01:13:14.000]  because I'm their guest. I mean, that's how I view it.
[01:13:14.000 --> 01:13:18.000]  And I travel a lot. And I mean, you know, when you go to certain parts of the world,
[01:13:18.000 --> 01:13:21.000]  there are certain things you don't do, there are certain things that you do,
[01:13:21.000 --> 01:13:22.000]  and it's a matter of respect.
[01:13:22.000 --> 01:13:26.000]  I mean, in France, a woman can walk off the Son of Beach and no one will blink.
[01:13:26.000 --> 01:13:29.000]  Try that in Saudi Arabia and see what happens to you. Right?
[01:13:29.000 --> 01:13:34.000]  I mean, but these are value systems that cultures accept in one place and another.
[01:13:34.000 --> 01:13:37.000]  But how we react to each other.
[01:13:37.000 --> 01:13:39.000]  I don't say we have to accept what everybody does.
[01:13:39.000 --> 01:13:44.000]  Sure. There's a big corporate program that doesn't want women to be women, men to be men,
[01:13:44.000 --> 01:13:49.000]  that is threatened by normal human biological instinct and drive.
[01:13:49.000 --> 01:13:52.000]  It's trying to cut us off from our source.
[01:13:52.000 --> 01:13:56.000]  Yeah, that's very true. In fact, if you go back to sort of the biological side of that,
[01:13:56.000 --> 01:13:59.000]  for just a minute, to switch over to the science side,
[01:13:59.000 --> 01:14:02.000]  there are full sesergens all through our environment now.
[01:14:02.000 --> 01:14:07.000]  And there's about a thousand of these that are compounds created and introduced to our environment annually.
[01:14:07.000 --> 01:14:10.000]  And these create a feminizing of species.
[01:14:10.000 --> 01:14:12.000]  And you see it in the northern regions.
[01:14:12.000 --> 01:14:17.000]  The reason you see it in the northern regions and the southern regions where the food chain is the shortest.
[01:14:17.000 --> 01:14:21.000]  You know, you go from what's coming out of the air into your lichens
[01:14:21.000 --> 01:14:25.000]  eaten by in our part of the world in the north, reindeer and caribou,
[01:14:25.000 --> 01:14:27.000]  and then quickly adopted into human diets.
[01:14:27.000 --> 01:14:31.000]  And so you see in the northern countries higher rates of sterilization,
[01:14:31.000 --> 01:14:35.000]  feminization of boys in terms of physiologically changing
[01:14:35.000 --> 01:14:37.000]  because we have more estrogen in us.
[01:14:37.000 --> 01:14:39.000]  I was reading studies like European genitals,
[01:14:39.000 --> 01:14:42.000]  especially in the north, are about a third the size they were 50 years ago.
[01:14:42.000 --> 01:14:45.000]  And the sperm counts are gone. I mean, this is where this has happened.
[01:14:45.000 --> 01:14:47.000]  This is happening now.
[01:14:47.000 --> 01:14:51.000]  And this came out of a work that was culminated in a book called Our Stolen Future.
[01:14:51.000 --> 01:14:54.000]  And it was written by a group of MIT scientists and others
[01:14:54.000 --> 01:14:56.000]  looking at this a number of years ago.
[01:14:56.000 --> 01:14:58.000]  And we lectured together actually in the European part.
[01:14:58.000 --> 01:14:59.000]  Let's talk about that.
[01:14:59.000 --> 01:15:03.000]  So instead of looking at you and top scientists, our stolen future and all the admissions,
[01:15:03.000 --> 01:15:08.000]  just have me say they're making the frogs gay as a side note and make it all a big joke.
[01:15:08.000 --> 01:15:12.000]  Even though it's all the total Holocaust of our species,
[01:15:12.000 --> 01:15:16.000]  giving women breast cancer, sterilizing men, but it's all funny.
[01:15:16.000 --> 01:15:18.000]  This is real. And this is actually happening.
[01:15:18.000 --> 01:15:24.000]  And when I talk about it being addressed, it was addressed almost 15 years ago in Europe as an issue.
[01:15:24.000 --> 01:15:29.000]  And here we are all these years later periodically reading the news reports about amphibians,
[01:15:29.000 --> 01:15:33.000]  which is where it shows up in the, as you mentioned, frogs and it does.
[01:15:33.000 --> 01:15:36.000]  But also mutations, creating genetic mutation as well.
[01:15:36.000 --> 01:15:39.000]  And you see that in the amphibian species first.
[01:15:39.000 --> 01:15:42.000]  Because again, they're close to the bottom of the food chain and they're working their way up.
[01:15:42.000 --> 01:15:44.000]  But remember, other creatures eat those.
[01:15:44.000 --> 01:15:45.000]  We eat those creatures.
[01:15:45.000 --> 01:15:46.000]  And eventually it's in us.
[01:15:46.000 --> 01:15:48.000]  And this is again...
[01:15:48.000 --> 01:15:51.000]  Well, let's talk about what is the globalist end game.
[01:15:51.000 --> 01:15:52.000]  Who are the globalists?
[01:15:52.000 --> 01:15:53.000]  How do we stop them?
[01:15:53.000 --> 01:15:54.000]  Stay with us.
[01:15:54.000 --> 01:15:55.000]  This is the broadcast.
[01:15:55.000 --> 01:15:56.000]  They don't want you to hear.
[01:15:56.000 --> 01:16:01.000]  As the years go by, it gets harder and harder to keep up with your body's nutritional needs.
[01:16:01.000 --> 01:16:05.000]  With changes in diet, unnatural ingredients and stress,
[01:16:05.000 --> 01:16:11.000]  you may not be able to get all the necessary nutrients, amino acids, vitamins and minerals needed daily.
[01:16:11.000 --> 01:16:16.000]  That's why InfoWars Life created the powerful vitamin mineral fusion formula.
[01:16:16.000 --> 01:16:19.000]  The new platinum standard of advanced multivitamin formulation,
[01:16:19.000 --> 01:16:24.000]  vitamin mineral fusion uses a unique delivery system to maximize the effects
[01:16:24.000 --> 01:16:27.000]  and give your body the tools it needs to support your body.
[01:16:27.000 --> 01:16:29.000]  Using a proprietary process,
[01:16:29.000 --> 01:16:34.000]  we've managed to make this powerhouse formula into a delicious concentrated drink mix
[01:16:34.000 --> 01:16:36.000]  that's loaded with high quality ingredients.
[01:16:36.000 --> 01:16:39.000]  Perfect for a hot summer day or relaxing at home,
[01:16:39.000 --> 01:16:45.000]  vitamin mineral fusion is loaded with 34 different essential vitamins, minerals, amino acids and more.
[01:16:45.000 --> 01:16:50.000]  Start supporting your body's needs in a great tasting, natural and affordable drink mix
[01:16:50.000 --> 01:16:52.000]  with vitamin mineral fusion today.
[01:16:52.000 --> 01:16:55.000]  Available at infowarstore.com
[01:17:22.000 --> 01:17:25.000]  Built with more than seven different superfoods and crucial compounds,
[01:17:25.000 --> 01:17:28.000]  Ultimate Bone Broth will help support your healthy muscles,
[01:17:28.000 --> 01:17:34.000]  digestion, tendons and ligaments while also supporting your body's fight against free radicals.
[01:17:34.000 --> 01:17:40.000]  This incredible chicken bone broth formula contains time-tested ingredients such as turmeric root,
[01:17:40.000 --> 01:17:46.000]  chaga mushroom, goji berry powder, bee pollen and alfalfa herb powder to support your body.
[01:17:46.000 --> 01:17:50.000]  It's time to experience what Ultimate Bone Broth can do for you.
[01:17:50.000 --> 01:17:57.000]  Get a bottle of the all-new version of a fan-favorite product today at infowarstore.com
[01:18:20.000 --> 01:18:25.000]  Male eggs experience less seasonal immune and inflammatory responses.
[01:18:25.000 --> 01:18:29.000]  They began studying this effect in published trials and decades later,
[01:18:29.000 --> 01:18:36.000]  we now have the fruit of this research, a fast-acting, chewable tablet that helps alleviate seasonal distress symptoms.
[01:18:36.000 --> 01:18:40.000]  Pollen block is natural and effective. It is not an antihistamine.
[01:18:40.000 --> 01:18:45.000]  In fact, current research has found that it actually acts by blocking the activity of triptase,
[01:18:45.000 --> 01:18:50.000]  which is an enzyme that amplifies immune and inflammatory responses in the body.
[01:18:50.000 --> 01:18:52.000]  Go outside and enjoy the air you breathe.
[01:18:52.000 --> 01:18:58.000]  Head to infowarstore.com and grab a pack of our pollen block chewable tablets.
[01:18:58.000 --> 01:19:04.000]  It's really hard to have the energy at the end of the day to still get to the gym or to go for a run or go to the park
[01:19:04.000 --> 01:19:06.000]  or heck even take your dog for a walk.
[01:19:06.000 --> 01:19:12.000]  Believe me, I know I spend hours in front of a screen and then hours in front of bright lights every day,
[01:19:12.000 --> 01:19:17.000]  but thanks to supermailvitality at infowarstore.com, I still have that energy.
[01:19:17.000 --> 01:19:23.000]  There's no way I could have the energy at the end of a long day to fight back against the chemicals in the food and water,
[01:19:23.000 --> 01:19:28.000]  to fight back against the modern-day lifestyle with the screen time and the extended hours,
[01:19:28.000 --> 01:19:34.000]  to still have the stamina and endurance, energy and drive to get to the gym, get to the park,
[01:19:34.000 --> 01:19:38.000]  and get exercise that you need for your health.
[01:19:38.000 --> 01:19:42.000]  So go to infowarstore.com and get supermailvitality before it's gone.
[01:19:42.000 --> 01:19:46.000]  This is actually our last run of supermailvitality.
[01:19:46.000 --> 01:19:51.000]  So I want you to experience supermailvitality before it's too late.
[01:19:51.000 --> 01:19:53.000]  Unleash the supermail in you.
[01:19:53.000 --> 01:20:08.000]  Supermailvitality.com and go to store.com.
[01:20:24.000 --> 01:20:27.000]  You're listening to Alex Jones.
[01:20:27.000 --> 01:20:31.000]  There's an infinity of things I want to talk about with Dr. Nick Baggage.
[01:20:31.000 --> 01:20:37.000]  The leading individual over the 26, 7 years he's been active, I've been active about 23,
[01:20:37.000 --> 01:20:41.000]  literally charting what the globalists were doing, what was coming,
[01:20:41.000 --> 01:20:48.000]  but also predicting a global resistance to it that you predicted would start arising around 2016.
[01:20:48.000 --> 01:20:49.000]  Right.
[01:20:49.000 --> 01:20:52.000]  And so I want to give you the floor in this segment because you're bringing up Trump,
[01:20:52.000 --> 01:20:53.000]  you can't believe he's still breathing.
[01:20:53.000 --> 01:20:55.000]  You know, obviously you don't like to talk about it,
[01:20:55.000 --> 01:20:58.000]  but your dad was obviously blown up in a plane and killed.
[01:20:58.000 --> 01:21:00.000]  A congressman was exposing a lot of this.
[01:21:00.000 --> 01:21:04.000]  I mean, you've got the inside knowledge, but also the scientific research on what we're dealing with.
[01:21:04.000 --> 01:21:06.000]  But a lot of people say that who runs it?
[01:21:06.000 --> 01:21:07.000]  Who are they?
[01:21:07.000 --> 01:21:08.000]  What's the end game?
[01:21:08.000 --> 01:21:09.000]  Who's the controlling group?
[01:21:09.000 --> 01:21:10.000]  We'll talk about that next segment.
[01:21:10.000 --> 01:21:14.000]  But just getting into all that, there's so many points to talk about.
[01:21:14.000 --> 01:21:16.000]  Yeah, people are waking up.
[01:21:16.000 --> 01:21:20.000]  But at the same time, we're so far down the line with this anti-human agenda.
[01:21:20.000 --> 01:21:22.000]  Well, number one, it doesn't take very many.
[01:21:22.000 --> 01:21:25.000]  I mean, if you think back on the American Revolution, some say it was two,
[01:21:25.000 --> 01:21:28.000]  some say it was 6% of the American population thought it was a good idea.
[01:21:28.000 --> 01:21:29.000]  We're in the new revolution.
[01:21:29.000 --> 01:21:32.000]  This is a new revolution, not just an American revolution, it's a human revolution.
[01:21:32.000 --> 01:21:34.000]  It's a change, it's an opportunity.
[01:21:34.000 --> 01:21:39.000]  Trauma causes people to reconsider the base of our values.
[01:21:39.000 --> 01:21:42.000]  In that reconsideration, I believe it is going on now.
[01:21:42.000 --> 01:21:47.000]  And I think when I go back, the predictions weren't based on some esoteric weirdness.
[01:21:47.000 --> 01:21:50.000]  They were based on the facts, the documents, the things that we had pulled.
[01:21:50.000 --> 01:21:56.000]  Over 1200 records we used in the books that I've published and over 100,000.
[01:21:56.000 --> 01:21:59.000]  You could look at the trajectory of what the technocracy wanted.
[01:21:59.000 --> 01:22:00.000]  Absolutely.
[01:22:00.000 --> 01:22:02.000]  And it was absolutely clear.
[01:22:02.000 --> 01:22:06.000]  And if you look at it, the stuff that would have been highly resisted in this part of the world
[01:22:06.000 --> 01:22:08.000]  was able to be implemented in other parts of the world.
[01:22:08.000 --> 01:22:11.000]  Think of the China social scoring, which we've talked about on the program before.
[01:22:11.000 --> 01:22:16.000]  So wherever it works, they like a Lego set or a record set, they test different parts.
[01:22:16.000 --> 01:22:18.000]  Yeah, and here you could test that perfectly.
[01:22:18.000 --> 01:22:19.000]  So what did they get to test?
[01:22:19.000 --> 01:22:23.000]  All of big data got to test, the Googles, the apples, the Facebooks.
[01:22:23.000 --> 01:22:27.000]  They got to set up all of their monitoring systems in China to meet their standards
[01:22:27.000 --> 01:22:29.000]  so they could create social scores for the Chinese.
[01:22:29.000 --> 01:22:32.000]  And then they took that same overlay, brought it over here,
[01:22:32.000 --> 01:22:34.000]  and now they're using it commercially and politically.
[01:22:34.000 --> 01:22:37.000]  And then they lie to Congress, and it comes out today,
[01:22:37.000 --> 01:22:41.000]  even in Business Insider and Bloomberg, that they are lying to Congress.
[01:22:41.000 --> 01:22:42.000]  The arrogance.
[01:22:42.000 --> 01:22:46.000]  Right, and they will continue to lie to Congress as long as Congress doesn't prosecute people.
[01:22:46.000 --> 01:22:48.000]  And that's my next question.
[01:22:48.000 --> 01:22:54.000]  When I look, because I'm not super technical, but compared to Congress, I go to these hearings,
[01:22:54.000 --> 01:22:57.000]  they don't know, they're like idiots. It's scary.
[01:22:57.000 --> 01:23:00.000]  This is the biggest problem of all.
[01:23:00.000 --> 01:23:04.000]  In the earlier segment, we were talking about how technology determines which governments are powerful,
[01:23:04.000 --> 01:23:06.000]  which governments are strong.
[01:23:06.000 --> 01:23:08.000]  Think about a Congress without science.
[01:23:08.000 --> 01:23:11.000]  How many scientists do we have in the U.S. Senate?
[01:23:11.000 --> 01:23:12.000]  One doctor.
[01:23:12.000 --> 01:23:14.000]  They're all a bunch of glad-handing lawyers.
[01:23:14.000 --> 01:23:15.000]  Right, most of them are.
[01:23:15.000 --> 01:23:17.000]  So you don't have the technical background.
[01:23:17.000 --> 01:23:19.000]  So here's what happens.
[01:23:19.000 --> 01:23:22.000]  They go into a closed hearing to deal with these technologies.
[01:23:22.000 --> 01:23:25.000]  They cannot take notes, they cannot take their staff,
[01:23:25.000 --> 01:23:29.000]  and they cannot discuss anything in those hearings outside of the hearing room.
[01:23:29.000 --> 01:23:34.000]  So here they are, uneducated, in science, unable to ask the right questions
[01:23:34.000 --> 01:23:38.000]  and demand the right answers, knowing whether they're lying or telling the truth.
[01:23:38.000 --> 01:23:43.000]  And these are the technologies of this century that decide whether governments are strong or weak
[01:23:43.000 --> 01:23:46.000]  around the world, our congressmen, our senators.
[01:23:46.000 --> 01:23:50.000]  And that's how you get a clapper five years ago saying we've never spied on anyone in the U.S.
[01:23:50.000 --> 01:23:52.000]  when everything's being spied on.
[01:23:52.000 --> 01:23:55.000]  I mean, it's like saying the sky's not blue.
[01:23:55.000 --> 01:23:56.000]  So what do we do?
[01:23:56.000 --> 01:24:01.000]  I mean, it's not like some elitist thing like, oh my God, I know 10,000 times more than these senators.
[01:24:01.000 --> 01:24:02.000]  It's scaring me.
[01:24:02.000 --> 01:24:03.000]  It's not a good feeling.
[01:24:03.000 --> 01:24:08.000]  No, and I would say this, is a lot of them are just plain misinformed or uninformed.
[01:24:08.000 --> 01:24:13.000]  And so the key elements for me have always been try and provide information.
[01:24:13.000 --> 01:24:16.000]  I always encourage people that have listened to me, take the printed material
[01:24:16.000 --> 01:24:18.000]  because all of ours is heavily footnoted.
[01:24:18.000 --> 01:24:22.000]  And when they have relationships with their congressmen, their senators, or people moving up,
[01:24:22.000 --> 01:24:23.000]  give them the material.
[01:24:23.000 --> 01:24:25.000]  It's well-documented, well-footnoted.
[01:24:25.000 --> 01:24:27.000]  It's not opinion pieces.
[01:24:27.000 --> 01:24:31.000]  And start to inform and recognize that every sovereign citizen has the ability
[01:24:31.000 --> 01:24:34.000]  to step in and take a little step in that direction.
[01:24:34.000 --> 01:24:39.000]  So the Chai comms and the EU and these big corporations are way ahead of our governments.
[01:24:39.000 --> 01:24:42.000]  They've already launched this total AI takeover program.
[01:24:42.000 --> 01:24:45.000]  Looking at it, you like to get into nuts and bolts.
[01:24:45.000 --> 01:24:46.000]  That's great, I do too.
[01:24:46.000 --> 01:24:50.000]  But at the end of the day, it looks more like an arms race towards technocracy
[01:24:50.000 --> 01:24:56.000]  and arms race towards AI where all these different factions are battling to get the best AI
[01:24:56.000 --> 01:25:00.000]  because they believe it will give them life extension of the keys of the universe.
[01:25:00.000 --> 01:25:02.000]  And it's almost like a crazy gold rush.
[01:25:02.000 --> 01:25:04.000]  Like we're saying, what's their master plan?
[01:25:04.000 --> 01:25:08.000]  Their master plan is keep us in La La Land while they invade the future.
[01:25:08.000 --> 01:25:09.000]  Well, here's the thing.
[01:25:09.000 --> 01:25:10.000]  It's almost a contrast.
[01:25:10.000 --> 01:25:13.000]  On the one hand, you have what we are as created human beings
[01:25:13.000 --> 01:25:18.000]  and what our latent capabilities are as human beings, which have been talked about.
[01:25:18.000 --> 01:25:20.000]  You know, 2,000 years ago, these capabilities were talked about.
[01:25:20.000 --> 01:25:26.000]  Then you have the technologies creating sort of the false gifts, if you will.
[01:25:26.000 --> 01:25:27.000]  Counterfeit.
[01:25:27.000 --> 01:25:28.000]  Yeah, counterfeit.
[01:25:28.000 --> 01:25:31.000]  So on the one hand, man wants to be what man has been created to be.
[01:25:31.000 --> 01:25:34.000]  But on the other hand, I don't think the globalists are...
[01:25:34.000 --> 01:25:35.000]  No, I agree.
[01:25:35.000 --> 01:25:38.000]  They're telling us we're crap and failed and they're going to transcend us
[01:25:38.000 --> 01:25:41.000]  because they don't have access to that, and that's definitely true.
[01:25:41.000 --> 01:25:45.000]  And when I look at leaders, I mean, I've met a lot of national leaders.
[01:25:45.000 --> 01:25:47.000]  I've met a lot of people in high position.
[01:25:47.000 --> 01:25:50.000]  In all of them, every one of them has a deep philosophy.
[01:25:50.000 --> 01:25:54.000]  And if you can get into that, if you can find out what their core is,
[01:25:54.000 --> 01:25:57.000]  then you can see how what they really, truly manifest in the world.
[01:25:57.000 --> 01:26:00.000]  And it's really getting into the value system, the base of a person,
[01:26:00.000 --> 01:26:02.000]  and how they project into the world and whether they carry that.
[01:26:02.000 --> 01:26:06.000]  Let me ask you this, not to get into info wars, but why are they...
[01:26:06.000 --> 01:26:08.000]  Because they are definitely upset about info wars.
[01:26:08.000 --> 01:26:09.000]  Because it works.
[01:26:09.000 --> 01:26:10.000]  Because it works.
[01:26:10.000 --> 01:26:11.000]  Because the public gets engaged.
[01:26:11.000 --> 01:26:15.000]  People who listen, 70 million listeners globally, more or less.
[01:26:15.000 --> 01:26:16.000]  That's a conservative number.
[01:26:16.000 --> 01:26:18.000]  Yeah, they've dialed us back again.
[01:26:18.000 --> 01:26:23.000]  But when you look at that many people that become energized with knowledge
[01:26:23.000 --> 01:26:27.000]  that they can then act on and because many of the hosts, many of us,
[01:26:27.000 --> 01:26:30.000]  give people some ideas of what you might be able to do even, you know,
[01:26:30.000 --> 01:26:32.000]  step into it, you know, contact people.
[01:26:32.000 --> 01:26:33.000]  They don't like the empowerment.
[01:26:33.000 --> 01:26:35.000]  That is really what it's about.
[01:26:35.000 --> 01:26:36.000]  Because when people...
[01:26:36.000 --> 01:26:37.000]  That's it, we're empowering.
[01:26:37.000 --> 01:26:38.000]  That's exactly it.
[01:26:38.000 --> 01:26:39.000]  That's the whole...
[01:26:39.000 --> 01:26:40.000]  Because it's not a cult.
[01:26:40.000 --> 01:26:41.000]  We're saying, no, you're the leader.
[01:26:41.000 --> 01:26:42.000]  Right.
[01:26:42.000 --> 01:26:46.000]  And this is the difference is when people recognize that true leadership
[01:26:46.000 --> 01:26:48.000]  is an upside down pyramid.
[01:26:48.000 --> 01:26:51.000]  All right, leaders are on the bottom holding up each level as it goes.
[01:26:51.000 --> 01:26:54.000]  The way the globalists do it is the opposite.
[01:26:54.000 --> 01:26:56.000]  The guy at the top is pressing down the populations.
[01:26:56.000 --> 01:26:58.000]  It's exactly the opposite.
[01:26:58.000 --> 01:26:59.000]  Exactly.
[01:26:59.000 --> 01:27:02.000]  The globalists think we're idiots because we want to empower the general public.
[01:27:02.000 --> 01:27:03.000]  That's where the real...
[01:27:03.000 --> 01:27:04.000]  All this...
[01:27:04.000 --> 01:27:06.000]  Everything shows that's where the real spark is.
[01:27:06.000 --> 01:27:08.000]  Well, then go back to the founding fathers.
[01:27:08.000 --> 01:27:09.000]  It was about the individual.
[01:27:09.000 --> 01:27:11.000]  It was about the sovereignty of the individual.
[01:27:11.000 --> 01:27:15.000]  The gifts given by the creator to the individual that we got to express
[01:27:15.000 --> 01:27:17.000]  within our world, within our government.
[01:27:17.000 --> 01:27:21.000]  And look how much that's changed from a population that was geared
[01:27:21.000 --> 01:27:24.000]  towards building our own program in defense
[01:27:24.000 --> 01:27:26.000]  was not about defending someone else's interest.
[01:27:26.000 --> 01:27:28.000]  It was about defending our homes.
[01:27:28.000 --> 01:27:33.000]  And so we've gone from defending our homes and defending our value systems
[01:27:33.000 --> 01:27:36.000]  to try and shoving certain value systems that other people throw
[01:27:36.000 --> 01:27:38.000]  that truly don't represent the average American.
