[00:00.000 --> 00:18.000]  Waging war on corruption. It's Alex Jones coming to you live from the front lines of the Info War.
[2:13:05.000 --> 2:13:10.000]  Joel, great to have you here with us. Didn't know you were working with the Russians, did you?
[2:13:10.000 --> 2:13:27.000]  Good to be with you, Alex. Let me comment on this latest Russian scandal because there's something very, very strange about it in the sense that the lawyer, too young to be involved with the high level government thing like people are claiming.
[2:13:27.000 --> 2:13:39.000]  In any case, Miss Natalia Villescaia is in fact, you know, claimed that she had information about Russian involvement in the Clinton campaign.
[2:13:39.000 --> 2:13:46.000]  Now if she were representing Russia, why would she point the finger at Russia toward the Clinton campaign?
[2:13:46.000 --> 2:13:55.000]  In other words, this sounds to me like this whole thing was a plant from the deep state to get someone who they could represent as representing Russia.
[2:13:55.000 --> 2:14:02.000]  But the whole story doesn't make sense. Why would she point the finger at her own government if she was representing them?
[2:14:02.000 --> 2:14:09.000]  So I think this was, in fact, shows that they don't have any good evidence of Russian involvement in the election and they went back and...
[2:14:09.000 --> 2:14:14.000]  Well that's what Drudge thinks. He thinks Don Jr. was set up, but Don Jr. came in and came out of the meeting real quick.
[2:14:14.000 --> 2:14:19.000]  He was ducking in and out of meetings trying to find dirt on Hillary. That's what you do in a campaign.
[2:14:19.000 --> 2:14:29.000]  No, no, that's right. But I think he was set up. I think he was set up by, you know, the deep state working through this bygone producer from Britain.
[2:14:29.000 --> 2:14:40.000]  I mean, who has access to the Trump campaign? You know, good people like us don't have access, but some screwball producer and then he comes up with, you know...
[2:14:40.000 --> 2:14:45.000]  Well they immediately, I mean, he's released emails. They tricked him into the meeting. He knew it was bull and got out.
[2:14:45.000 --> 2:14:51.000]  He said, I'm not talking about sanctions. I want to know about Russian spies, which is what any citizen should do.
[2:14:51.000 --> 2:14:55.000]  Well, that's the story, of course, of all the leaks of the actual emails within the White House.
[2:14:55.000 --> 2:14:59.000]  I mean, Trump ought to be livid about the fact that these leaks are going on.
[2:14:59.000 --> 2:15:12.000]  Now, they may not, in fact, be coming out of the administration. They may be coming out of the NSA directly who monitors all everybody's emails and then fed to them as to the New York Times as if they are from that.
[2:15:12.000 --> 2:15:21.000]  But this is just, it's amazing how the media can continue to push this Russian stuff when, in fact, this thing just doesn't make any sense at all.
[2:15:21.000 --> 2:15:30.000]  And nobody in the press points out, or even asks the question, why would the Zelenskaya finger the Russian government if she was working for the Russian government?
[2:15:30.000 --> 2:15:32.000]  Nobody asked the appropriate question.
[2:15:32.000 --> 2:15:34.000]  Total oxymorons.
[2:15:34.000 --> 2:15:35.000]  Yeah.
[2:15:35.000 --> 2:15:42.000]  Joe, let me ask, I mean, let's pull back. Trump is backing off, putting in some really bad folks that push vaccines. He backed off on that.
[2:15:42.000 --> 2:15:44.000]  He's not going after the IRS enough.
[2:15:44.000 --> 2:15:53.000]  I mean, let's just be honest. Let's talk about what he's doing that isn't as good. He isn't firing enough people, but I understand I can barely run my own company, you know, much less what Trump's doing.
[2:15:53.000 --> 2:16:03.000]  Overall, though, killing TPP, you know, getting us out of the carbon tax with the climate deal, with the Paris Treaty, getting exuberance back in the markets, getting jobs back.
[2:16:03.000 --> 2:16:09.000]  He's doing so many good things. I mean, I don't want to be an instant ratification person. I'm going to say he's doing better than I thought.
[2:16:09.000 --> 2:16:18.000]  But overall, then, how would you score the president? And how would you say the lay of the land is right now?
[2:16:18.000 --> 2:16:25.000]  Well, I think he has done those very good things. He stopped the TPP. He has energized the investigation on illegal aliens voting.
[2:16:25.000 --> 2:16:30.000]  And of course, now the left is going to the states to support any of that investigation by Chris Coda.
[2:16:30.000 --> 2:16:33.000]  Everybody but Alaska is refusing to give it up.
[2:16:33.000 --> 2:16:40.000]  That's right. Even conservative states like Utah are refusing to give up the information. So this is very, very strange.
[2:16:40.000 --> 2:16:46.000]  But there are some good things like the carbon and the climate change that's going nowhere right now.
[2:16:46.000 --> 2:16:54.000]  But on foreign policy, I'm afraid Trump has been totally snuckered by the globalist and the neocons and everything is doing especially in Syria.
[2:16:54.000 --> 2:17:12.000]  You know, there was a story this past week which got a lot of press, even in the alternative medium, about the leak that came out from the U.S. Army officer and intelligence officer to the U.K. journalist who is very, very famous.
[2:17:12.000 --> 2:17:31.000]  And, you know, he was snuckered, though, by his own intelligence people. He correctly got a leak from our own people, troops, actually troops, officers in the intelligence center and a security advisor saying that Syria did not do the chemical weapons attack and the U.S. knew that.
[2:17:31.000 --> 2:17:44.000]  And then, you know, he goes to his intelligence sources to confirm it and they realize, oh, we can't tell him this is a lie. We can't because he knows and this thing smells like a truth.
[2:17:44.000 --> 2:18:00.000]  And so what we're going to tell him is that we worked for 48 hours to convince Donald Trump that Syria didn't do it, but he was so incensed by the propaganda in the media that he decided he was going to disregard our advice and he went ahead and bombed Syria anyway with the Tomahawk missiles.
[2:18:00.000 --> 2:18:19.000]  That is absolutely untrue. There was no evidence whatsoever that intelligence people who would have also been briefing Nikki Haley of the U.N. that Syria didn't do it and have everyone within the administration, from Donald Trump to Sean Spicer to Nikki Haley, condemning Syria for the chemical attack.
[2:18:19.000 --> 2:18:27.000]  There's no way that would happen had all the intelligence forces been saying that he hadn't. But it shows how they work. In other words...
[2:18:27.000 --> 2:18:36.000]  They get him into something, then turn around and blame it on him, even though we all remember those two days up to it. They said the intelligence shows it was a sod. The media was saying that.
[2:18:36.000 --> 2:18:45.000]  That's right. And everybody in the administration admitted that, including Nikki Haley, who's a lightweight, I don't know what she's doing at the U.N.
[2:18:45.000 --> 2:18:58.000]  In any case, the important thing is, when people like Bill Gertz, who's a legitimate conservative, go to the Pentagon, he has go-to sources that give him conservative-oriented information.
[2:18:58.000 --> 2:19:16.000]  But the trouble is, these people are permitted to leak because they never leak about conspiracy. But they're permitted to leak so that they can, in fact, skew the thing when it's necessary.
[2:19:16.000 --> 2:19:27.000]  And so when the U.K. journals came up with legitimate leak of information that Syria didn't do it, they had to skew it by saying, we told Trump the truth and then Trump didn't believe us. And that is absolutely untrue.
[2:19:27.000 --> 2:19:37.000]  Well, they do everything. Like, they announce, oh, two nuclear subs landed in the South Korea as a show of force. Then, two weeks later, it's on the news, Trump gave away where our subs were and a call to the president of Philippines.
[2:19:37.000 --> 2:19:47.000]  And he didn't give away where they were. They just take everything and turn it into that he's a bumbling buffoon. I want to ask you about North Korea. I want to get into what's happening with the economy.
[2:19:47.000 --> 2:19:57.000]  I want to get into the whole Vatican situation with the editor of the World Affairs Brief, Joel Scowze, and I'm Alex Jones. Spread the word, infowars.com. They're trying to shut us down.
[2:20:17.000 --> 2:20:28.000]  They're trying to create and eliminate these invisible dangers. Learn more at BlockitPocket.com or call 888-315-9618, BlockitPocket.com. Enhancing health and privacy.
[2:20:47.000 --> 2:21:14.000]  Water is the single most important thing your body needs. So you want to be sure it's the best for you and your family. Since 2005, thousands have depended on Berkey purified water. The Berkey guy provides the lowest price filtration systems in every size.
[2:21:14.000 --> 2:21:28.000]  For incredibly delicious water now and in an emergency, get to goberkey.com or call 877-886-3653, 877-886-3653, goberkey.com.
[2:21:44.000 --> 2:21:58.000]  One of the best decisions you can make, email advertise at GCNLive.com and partner up with an experienced GCN representative. Advertise at GCNLive.com. Easy, affordable, effective.
[2:21:58.000 --> 2:22:27.000]  Fully cooked, ready to eat bacon. I'm talking thick meaty, center cut, presidential bacon. Savory and delicious. I buy some, I use some, I store some. Awesome. No refrigeration needed with a 10 year shelf life, NASA pack technology. Bacon. Fully cooked, fully hydrated, ready to eat right from the pack bacon. Or warm and serve. Life saving, ready to eat bacon. 10 year shelf life bacon. Ships free at fullycookedbacon.com. Fullycookedbacon.com.
[2:22:29.000 --> 2:22:44.000]  If there's a toxic chemical-biological gas smoke emergency while traveling at home or on your job, are you protected? Are you prepared? There are over 400,000 fires in the USA every year. Up to 85% of all deaths on a fire are due to smoke inhalation. Three minutes without air and we as humans will die.
[2:22:44.000 --> 2:22:50.000]  Be prepared and escape safely with our safe escape smoke hoods, giving you up to 60 minutes of breathable air protection.
[2:22:50.000 --> 2:22:58.000]  40 years online at asedivesafety.com. That's asedivesafety.com. And get up to 40% off, plus free shipping.
[2:23:20.000 --> 2:23:36.000]  3Ds are overweight or have high blood pressure. Term providers help thousands of people like you think they can't afford term life insurance to buy a million dollars of affordable term life for you. All you need to do is call Big Lou at 800-476-5281.
[2:23:36.000 --> 2:23:49.000]  Lou will make sure the scales are tipped in your favor. Call 800-476-5281. Big Lou will answer your call and work to fit you into a term life policy that you can afford. Remember, Big Lou's like you.
[2:23:49.000 --> 2:23:57.000]  He's on meds too. Call 800-476-5281.
[2:24:20.000 --> 2:24:28.000]  Everybody knows the good guy's loss. Everybody knows the fact.
[2:24:28.000 --> 2:24:36.000]  This neat-skia guy or lady, I ever pronounce her name. I'm from Texas. I can't pronounce Russian, even though supposedly this big Russian agent and get all my money in orders from the Russians.
[2:24:36.000 --> 2:24:45.000]  I wish somebody was giving me orders. It turns out she's connected and has worked with the group that put out the fake PP dossier.
[2:24:45.000 --> 2:24:50.000]  That's being pointed out with the London Telegraph and others. In fact, we're printing the article right now.
[2:24:50.000 --> 2:24:55.000]  So Joel Scalzen was pointing out how ridiculous this is and how this wreaks of a setup.
[2:24:55.000 --> 2:25:02.000]  But then she supposedly this Russian government person promising to meet to expose Hillary's Russian ties that we now know are confirmed.
[2:25:02.000 --> 2:25:10.000]  There it is. Russian lawyer who met with Donald Trump Jr. linked to investigation group behind Salacious Steel dossier.
[2:25:10.000 --> 2:25:16.000]  So she is clearly a just dumb, dumb cutout, probably a useful idiot.
[2:25:16.000 --> 2:25:21.000]  Joel, were you aware of that when you said you thought she was a cutout? Because this pretty much proves it.
[2:25:21.000 --> 2:25:29.000]  No, I had not seen that yet, Alex. But I just took it from the fact that a government agent would not finger the Russian government.
[2:25:29.000 --> 2:25:34.000]  It just doesn't make logical sense. Somebody has to be really stupid to buy into that.
[2:25:34.000 --> 2:25:41.000]  I'm just shocked that the media doesn't ask those kinds of questions. Of course, we know they don't want to, you know...
[2:25:41.000 --> 2:25:47.000]  Right now on CNN Fox, they're acting like Donald Trump Jr. has been caught with 45 dead bodies in his basement.
[2:25:47.000 --> 2:25:52.000]  I mean, I think he deserves an award for trying to track down foreign espionage.
[2:25:52.000 --> 2:25:59.000]  Yeah, and he didn't take the bait. It really is a non-story. And so they're not going to give him any credit.
[2:25:59.000 --> 2:26:03.000]  But they call it a smoking gun. This isn't a smoking gun of anything at all, Alex.
[2:26:03.000 --> 2:26:12.000]  And as I said, you know, the previous story that we talked about was Seymour Hirsch, the UK investigative journalist.
[2:26:12.000 --> 2:26:19.000]  I mean, this is such a sad thing when true information comes out, won't get printed, does not get printed in the US,
[2:26:19.000 --> 2:26:24.000]  except in your publication, my publication. But it got printed by DeVelt.
[2:26:24.000 --> 2:26:33.000]  DeVelt, you know, means the world, in the Sunday world, in Germany. And the only reason they printed that is because Hirsch ended up blaming Trump for it.
[2:26:33.000 --> 2:26:36.000]  Not blaming the intelligence for burying the story.
[2:26:36.000 --> 2:26:44.000]  They want to make him look like a booby. And, you know, he's not. His problem is he really trusts the military and lionizes it, which is great people.
[2:26:44.000 --> 2:26:51.000]  But at the top, as you've said, is just as political as anywhere. What would your advice be to Trump then, as we see this North Korea thing?
[2:26:51.000 --> 2:26:57.000]  Is this a trap for Trump? Who's really behind Kim Jong-un? I know you've got amazing sources.
[2:26:57.000 --> 2:27:07.000]  Well, I personally think, and I know there's several conservatives that agree with me, that Kim Jong-un is a serious threat.
[2:27:07.000 --> 2:27:14.000]  I believe ultimately that the Chinese have a lot of control, either through threat or other ways.
[2:27:14.000 --> 2:27:21.000]  But, you know, Kim Jong-un has his own set of generals and things. I think the generals are tied to Russia.
[2:27:21.000 --> 2:27:30.000]  But it is clear to me that Russia and China, especially China, did put a handle for a period of time on Kim Jong-un to keep him on the reservation.
[2:27:30.000 --> 2:27:33.000]  Then he went off the reservation with his latest missile test.
[2:27:33.000 --> 2:27:40.000]  He's even been threatening China now, and China really has been cutting off coal shipments that they've been selling to them, that North Korea's been selling.
[2:27:40.000 --> 2:27:45.000]  So what do you make of his belligerence? Does it look like he's mentally deteriorating because his missiles are getting better?
[2:27:45.000 --> 2:27:48.000]  I mean, what are Trump's options?
[2:27:48.000 --> 2:27:57.000]  Well, I think, frankly, that Trump, you know, has been talked into, and there are threats by Russia and China that you've got to keep the military option off the table.
[2:27:57.000 --> 2:28:03.000]  And his advisors are telling Trump not to do anything rash to give diplomacy a chance.
[2:28:03.000 --> 2:28:09.000]  So it appears that the globalists still want the North Korea preserved as a trigger later on.
[2:28:09.000 --> 2:28:12.000]  They want a strategy of tension. They want to continue to encourage it.
[2:28:12.000 --> 2:28:24.000]  That's right. But it looks as if the negotiation is really off the table because Kim Jong-un has said my nuclear program and the missile program is not negotiable.
[2:28:24.000 --> 2:28:30.000]  So what is there to go back to the table to, Alex, if the missile program and the nuclear program is not on the table?
[2:28:30.000 --> 2:28:36.000]  So I think Trump is going to be forced to give it a couple of weeks or so to see if anything materializes.
[2:28:36.000 --> 2:28:43.000]  But I think by the time August comes around, he's not going to let North Korea get away with more missile tests.
[2:28:43.000 --> 2:28:49.000]  I think he's going to do a surgical strike against, it'll be a conventional strike, not nuclear.
[2:28:49.000 --> 2:28:59.000]  I think his military advisors are going to try to placate him by saying, well, go ahead and hit then his missile preparation bases, the landing launching sites.
[2:28:59.000 --> 2:29:03.000]  He could hit the fuel depots where they manufacture fuel for these rockets.
[2:29:03.000 --> 2:29:05.000]  He can hit the rocket manufacturing things.
[2:29:05.000 --> 2:29:08.000]  But will he respond then by attacking Seoul or Seoul?
[2:29:08.000 --> 2:29:18.000]  Now, that's the big question. I personally believe that because the trigger event for World War III is too early and Kim Jong-un is such an egotist,
[2:29:18.000 --> 2:29:25.000]  he's going to have to retaliate that the best that China is going to be able to do is get him to do a limited retaliation.
[2:29:25.000 --> 2:29:32.000]  He might throw some missiles, for example, at US ships in the region. He might throw a missile at Guam, even at Hawaii.
[2:29:32.000 --> 2:29:37.000]  This is important to stay there because you've been coming on 18, 19 years and never said the clocks is close.
[2:29:37.000 --> 2:29:43.000]  I agree and I've got my sources in the military and in Florida in the military and they say the word is,
[2:29:43.000 --> 2:30:09.000]  Trump's getting ready to hit North Korea and they've been told it's going to happen.
[2:30:09.000 --> 2:30:13.000]  After running for president for the little guy campaigning against big money,
[2:30:13.000 --> 2:30:17.000]  he got out of office and immediately became that which he campaigned against.
[2:30:17.000 --> 2:30:21.000]  Washington fat cats, multi-million dollar book deals, multi-million dollar mansions.
[2:30:21.000 --> 2:30:27.000]  Meanwhile, the little guy is looking for a new doctor or insurance plan they can afford because of the healthcare bill he lied about.
[2:30:27.000 --> 2:30:31.000]  Leonardo DiCaprio, a man committed to warning you about the perils of global warming.
[2:30:31.000 --> 2:30:37.000]  Right after he flies to you on his G20 jet airplane, then cascades off into the great blue on a super yacht, George Clooney,
[2:30:37.000 --> 2:30:43.000]  a man who preaches open borders and tolerance but could not tolerate the open borders of Europe, so move back to the United States.
[2:30:43.000 --> 2:30:50.000]  Bernie Sanders, the head commie who has been against millionaires and billionaires that has accept himself with his multiple houses and cars
[2:30:50.000 --> 2:30:53.000]  and with his wife under investigation for bank fraud.
[2:30:53.000 --> 2:30:58.000]  Don't fall victim to political fraud. Stay informed at infowars.com. This is Owen Schreuer.
[2:30:58.000 --> 2:31:02.000]  It's not just our water we need to filter. It's not just our food that needs to be cleaned.
[2:31:02.000 --> 2:31:11.000]  It's the air we're breathing, especially for our children. The artificial particulates, the chemicals, is absolutely weighing down our immune systems.
[2:31:11.000 --> 2:31:20.000]  The same team based right here in America that brought you the Alexa Pure groundbreaking water filtration systems have now developed Alexa Pure Breeze.
[2:31:20.000 --> 2:31:28.000]  Whether it's your home or office, you owe it to yourself, your coworkers, your family, your children, to the best job you can to purify your air.
[2:31:28.000 --> 2:31:36.000]  The elite are masters at poisoning our environment while themselves doing things that mitigate or avoid most toxic effects for themselves.
[2:31:36.000 --> 2:31:38.000]  The general public doesn't.
[2:31:38.000 --> 2:31:42.000]  The Alexa Pure Breeze would be a steal at $300, $400, $500.
[2:31:42.000 --> 2:31:46.000]  One of these systems can keep 800 square feet incredibly clean.
[2:31:46.000 --> 2:31:52.000]  This is a system I'm personally putting in throughout my house, replacing older, more expensive filters that didn't do as good a job.
[2:31:52.000 --> 2:31:58.000]  Find out why this system is so revolutionary today and then fullwarstore.com.
[2:32:22.000 --> 2:32:31.000]  I'm getting ready to have a bunch of folks go ahead and come on here and tell you what it did for them because regardless you can't lose your fun in the operation.
[2:32:31.000 --> 2:32:59.000]  InfoWarsLife.com, InfoWarsStore.com, or cripple82533139.
[2:32:59.000 --> 2:33:08.000]  Yet our best trained, best educated, best equipped, best prepared troops refuse to fight.
[2:33:08.000 --> 2:33:16.000]  Matter of fact, it's safe to say that they would rather switch than fight.
[2:33:16.000 --> 2:33:22.000]  The Alex Jones Show. Because there is a war on for your mind.
[2:33:22.000 --> 2:33:26.000]  Fight the power. Fight the power.
[2:33:26.000 --> 2:33:29.000]  This is the power. The entire world governments against Trump, the American people.
[2:33:29.000 --> 2:33:31.000]  The nationalism is rising.
[2:33:31.000 --> 2:33:34.000]  Globalism doesn't want us to be prosperous. It wants us to be under their control.
[2:33:34.000 --> 2:33:37.000]  Wants to run our lives. Wants to end free will.
[2:33:37.000 --> 2:33:41.000]  I love how the devil sells this idea that he's going to give everybody free will.
[2:33:41.000 --> 2:33:44.000]  You know, like all the sexy cheerleaders and everything, you know, that idea.
[2:33:44.000 --> 2:33:46.000]  It's not. It's bondage. It's not having free will.
[2:33:46.000 --> 2:33:50.000]  Binding Shotgun, whether this is Dr. Jerome Corsi for his questions and comments.
[2:33:50.000 --> 2:33:52.000]  Paul Watson coming up the next hour.
[2:33:52.000 --> 2:33:55.000]  Corsi's going to produce a special this week. We're going to air next week.
[2:33:55.000 --> 2:33:58.000]  But some of the top JFK experts in the country really looking at JFK,
[2:33:58.000 --> 2:34:02.000]  the conclusive evidence of who killed him and a warning to Trump.
[2:34:02.000 --> 2:34:06.000]  Because barring that or them tricking him into some military operation.
[2:34:06.000 --> 2:34:13.000]  I don't see, I don't see, you know, what hope they have of stopping this, this, this reawakening.
[2:34:13.000 --> 2:34:19.000]  Now expanding on that though, they wanted to get in a war in Syria and he's getting led by the nose into that.
[2:34:19.000 --> 2:34:23.000]  And Trump talked to folks I know very close and he said, oh, no, they're not going to do that.
[2:34:23.000 --> 2:34:27.000]  I'm not going to let them. And days after we tell you, Trump has said that.
[2:34:27.000 --> 2:34:32.000]  Back in April, the last time I really directly talked to a high level source was leaving at that.
[2:34:32.000 --> 2:34:34.000]  He said the exact same thing in the news.
[2:34:34.000 --> 2:34:37.000]  So that's what's going on here.
[2:34:37.000 --> 2:34:39.000]  And but when you look at North Korea, he is a madman.
[2:34:39.000 --> 2:34:41.000]  He's running things on his own now.
[2:34:41.000 --> 2:34:44.000]  He is threatening to nuke and I'm going to blow up Japan.
[2:34:44.000 --> 2:34:46.000]  I'm going to blow up South Korea's soul.
[2:34:46.000 --> 2:34:50.000]  I don't want war, but the danger is letting him get the long range weapons,
[2:34:50.000 --> 2:34:57.000]  letting them get the why did the Clintons in the 90s give him the fissile material, the reactors?
[2:34:57.000 --> 2:34:59.000]  Why did they do it?
[2:34:59.000 --> 2:35:01.000]  Because they said they want strategic tension.
[2:35:01.000 --> 2:35:06.000]  They want the strategic patience that Scousen and Dr. Corsi talked about.
[2:35:06.000 --> 2:35:07.000]  Now Trump says that's over.
[2:35:07.000 --> 2:35:09.000]  Why is it over?
[2:35:09.000 --> 2:35:10.000]  Why is it over?
[2:35:10.000 --> 2:35:15.000]  Because they're building that region into the future to somehow checkmate the United States.
[2:35:15.000 --> 2:35:20.000]  You've talked about this forever, Joe Scousen and Dr. Corsi, pop it anytime you want.
[2:35:20.000 --> 2:35:25.000]  Finish your point you were getting to as we as we went to break because the word is, and it's from Trump,
[2:35:25.000 --> 2:35:28.000]  is that they feel like it's a clear and present danger.
[2:35:28.000 --> 2:35:32.000]  He's got a loaded gun to our head to Japan, South Korea, you name it.
[2:35:32.000 --> 2:35:39.000]  Russia is even saying their missiles are now a threat creeping away from North Korea is the balance of power shifting.
[2:35:39.000 --> 2:35:48.000]  What really happened in that two hour, 15 minute Trump Putin meeting, Joe Scousen, World Affairs Brief?
[2:35:48.000 --> 2:35:55.000]  Trump has made too many statements that he's not going to let Trump or North Korea be a threat to the United States
[2:35:55.000 --> 2:35:57.000]  through its ballistic missiles or nuclear program.
[2:35:57.000 --> 2:36:01.000]  He's made too many of those statements to not carry through with those.
[2:36:01.000 --> 2:36:05.000]  And because I think that there's no way that there can be legitimate negotiations,
[2:36:05.000 --> 2:36:08.000]  I think it's inevitable that Trump does strike.
[2:36:08.000 --> 2:36:15.000]  The best that his global advisers can do is to try to limit that strike to a small conventional strike
[2:36:15.000 --> 2:36:18.000]  so that there isn't an excuse for a third world war.
[2:36:18.000 --> 2:36:22.000]  Now, I'm not completely convinced that China is lost control here.
[2:36:22.000 --> 2:36:24.000]  They have a tremendous amount of control.
[2:36:24.000 --> 2:36:26.000]  North Korea simply cannot survive without that.
[2:36:26.000 --> 2:36:28.000]  Couldn't they just go ahead and assassinate him then?
[2:36:28.000 --> 2:36:30.000]  I mean, could those generals get him out of the way?
[2:36:30.000 --> 2:36:32.000]  That's right, but they don't want to.
[2:36:32.000 --> 2:36:37.000]  Remember, they want the crazy man to be in charge of North Korea because it is their trigger vet.
[2:36:37.000 --> 2:36:39.000]  It's long been their trigger vet.
[2:36:39.000 --> 2:36:42.000]  And what better way to have a crazy man start the war than it's not our fault,
[2:36:42.000 --> 2:36:44.000]  says China and says Russia.
[2:36:44.000 --> 2:36:46.000]  The answer was an inability.
[2:36:46.000 --> 2:36:47.000]  That's right.
[2:36:47.000 --> 2:36:50.000]  They have a vested interest in keeping Kim Jong-un here.
[2:36:50.000 --> 2:36:54.000]  The trouble is, the danger is that he isn't going to go off the reservation.
[2:36:54.000 --> 2:36:57.000]  But I think there's several scenarios that we need to discuss.
[2:36:57.000 --> 2:36:59.000]  One, Trump is going to strike.
[2:36:59.000 --> 2:37:04.000]  I think it's going to be a limited strike cruise missiles at the launch sites of the missiles,
[2:37:04.000 --> 2:37:11.000]  the manufacturing sites of the missiles, and perhaps the entrances to the underground nuclear facilities,
[2:37:11.000 --> 2:37:14.000]  not the reactor itself on a first go around.
[2:37:14.000 --> 2:37:20.000]  Because you can deny them access even though they're underground by bearing the entrances in rubble.
[2:37:20.000 --> 2:37:25.000]  I mean, it's going to take them a week and you can send in another cruise missile later on and deny them access.
[2:37:25.000 --> 2:37:26.000]  I agree.
[2:37:26.000 --> 2:37:28.000]  You were a fighter bomber pilot in Vietnam.
[2:37:28.000 --> 2:37:29.000]  I mean, you know your stuff.
[2:37:29.000 --> 2:37:30.000]  A naval aviator.
[2:37:30.000 --> 2:37:31.000]  So you know your stuff.
[2:37:31.000 --> 2:37:36.000]  I, as a layperson, have studied the more high-tech, obviously neutron bombs,
[2:37:36.000 --> 2:37:41.000]  or directed energy weapons they've got, not just directed energy, but directed radiation weapons.
[2:37:41.000 --> 2:37:44.000]  I've studied the bunker-busting smaller nukes they've got.
[2:37:44.000 --> 2:37:45.000]  I'm not a warmonger.
[2:37:45.000 --> 2:37:46.000]  You're not a warmonger.
[2:37:46.000 --> 2:37:49.000]  Everybody knows I was against direct war and all of this.
[2:37:49.000 --> 2:37:52.000]  It was a destabilization move to bring in the Rackle jihadis later.
[2:37:52.000 --> 2:37:57.000]  But part of the larger EU, the Soros Globalist Plan over on Europe.
[2:37:57.000 --> 2:38:02.000]  But there's a good chance North Korea is going to go crazy with its 100,000 pieces of artillery,
[2:38:02.000 --> 2:38:05.000]  attack Seoul, shoot missiles at Tokyo.
[2:38:05.000 --> 2:38:07.000]  It could clearly get out of control quickly.
[2:38:07.000 --> 2:38:10.000]  I think because they know we have our own madman, I don't mean that literally,
[2:38:10.000 --> 2:38:15.000]  that Trump has Russia and China kind of backing off because they realize he does mean business.
[2:38:15.000 --> 2:38:16.000]  They're picking up the chatter.
[2:38:16.000 --> 2:38:21.000]  I think Trump, if he goes in, I'm sorry, he needs to hit that whole DMZ, cave all of it in.
[2:38:21.000 --> 2:38:26.000]  I think they need to use some of those directed energy weapons that have got deep earth radiation penetration,
[2:38:26.000 --> 2:38:30.000]  which diffuses in minutes, zap all those people in those bases.
[2:38:30.000 --> 2:38:34.000]  He's got to take out the command bases in major cities.
[2:38:34.000 --> 2:38:38.000]  He's got to take out their terminals on the border with Russia and China.
[2:38:38.000 --> 2:38:41.000]  He's got to destroy their ships in port.
[2:38:41.000 --> 2:38:45.000]  We've got to have a full-scale attack to destroy and decapitate North Korea
[2:38:45.000 --> 2:38:49.000]  and then finally fix the problem that's in the message to everybody that America is back in business.
[2:38:49.000 --> 2:38:52.000]  If we're going to hit them, I think the only safe move is total commitment.
[2:38:52.000 --> 2:38:54.000]  What do you say about that, Joel Scousen?
[2:38:54.000 --> 2:38:59.000]  Well, I agree that we need to take and disarm North Korea through military action,
[2:38:59.000 --> 2:39:07.000]  and that means all of the 20,000 North Korea troops aimed at Seoul and other things that are tunnel entrances.
[2:39:07.000 --> 2:39:10.000]  The U.S. has satellite intelligence on all that stuff,
[2:39:10.000 --> 2:39:18.000]  but there's no way I think that we're going to get a full-scale decapitation here if it happens.
[2:39:18.000 --> 2:39:20.000]  I think it's going to a limited strike.
[2:39:20.000 --> 2:39:24.000]  We may not have to in the sense that the U.S. military is going to say,
[2:39:24.000 --> 2:39:27.000]  to what degree has Kim Jong-un going to retaliate?
[2:39:27.000 --> 2:39:31.000]  I mean, as I said, he can do a partial retaliation, and I think that's what...
[2:39:31.000 --> 2:39:36.000]  Why do you think he won't do what he said and attack Seoul with artillery?
[2:39:36.000 --> 2:39:41.000]  Because if China doesn't back him up, he's going to get destroyed.
[2:39:41.000 --> 2:39:44.000]  He cannot win a war against the United States military.
[2:39:44.000 --> 2:39:46.000]  So you think he may not be completely insane?
[2:39:46.000 --> 2:39:49.000]  No, I absolutely think he's not insane.
[2:39:49.000 --> 2:39:52.000]  He's an egotist. He is trying to save face.
[2:39:52.000 --> 2:39:57.000]  He is a blustering egotist, but he's not insane.
[2:39:57.000 --> 2:40:01.000]  And the people I've talked to that really know North Korea say he's not insane.
[2:40:01.000 --> 2:40:08.000]  But the point is, if you're going to go and take on the United States with missiles
[2:40:08.000 --> 2:40:12.000]  and take on and obliterate South Korea, you're going to have to have the backing of China.
[2:40:12.000 --> 2:40:14.000]  Do you think the U.S. doesn't want to show the world all the treaties?
[2:40:14.000 --> 2:40:17.000]  It's violent because you agree with me and I've talked to people that were involved.
[2:40:17.000 --> 2:40:23.000]  Clearly, they've got energy-directed radiation weapons that are the real tip of the spear here.
[2:40:23.000 --> 2:40:27.000]  Couldn't they, in a matter of hours, pretty much neutralize that DMZ?
[2:40:27.000 --> 2:40:29.000]  Well, I don't think they would use that, though.
[2:40:29.000 --> 2:40:32.000]  They're going to keep those in reserve until the big war comes.
[2:40:32.000 --> 2:40:34.000]  They wouldn't use those.
[2:40:34.000 --> 2:40:36.000]  Well, you briefly speak to those and of course he wants to pop in.
[2:40:36.000 --> 2:40:38.000]  I mean, obviously, you agree with my research,
[2:40:38.000 --> 2:40:41.000]  just from what they admitted in the literature in the 70s and 80s
[2:40:41.000 --> 2:40:46.000]  about these high-tech neutron bomb-type devices is really one of the big ace in the holes?
[2:40:46.000 --> 2:40:50.000]  Yeah, they've got them and they've had them and they've got space-based interceptors
[2:40:50.000 --> 2:40:53.000]  that could stop any nuclear attack, but they won't use them.
[2:40:53.000 --> 2:40:56.000]  I think we're going to absorb a nuclear strike in this first war,
[2:40:56.000 --> 2:40:58.000]  but Russia and China aren't ready to take on the U.S.
