[00:00.000 --> 00:11.000]  Crashing through the lies and disinformation, it's Alex Jones on the GCN Radio Network.
[01:12:37.000 --> 01:12:49.000]  Alec Baldwin uses homophobic slurs against gay daily mail journalists, and nobody says anything, because political correctness is only meant to be used against libertarians or conservatives.
[01:12:49.000 --> 01:12:57.000]  It's only meant to stifle everybody's speech, but the establishment people. Okay, that's what's going on with Alec Baldwin.
[01:12:57.000 --> 01:13:05.000]  Alec Baldwin, you have been very useful to me to quote the great Kim Jong-il in Team America.
[01:13:05.000 --> 01:13:09.000]  All right, continuing here, let's get into George Zimmerman trial.
[01:13:09.000 --> 01:13:17.000]  Neighbor testified Trayvon Martin was straddling Zimmerman moments before fatal gunshot. Yeah, no kidding.
[01:13:17.000 --> 01:13:25.000]  And then other neighbors said they heard, please help me, get off me, help me.
[01:13:25.000 --> 01:13:35.000]  And it just goes on from there. Now we have this article, illiterate rambling defense witness Rachel Gentile is a victim of brain damaging mass fluoridation.
[01:13:35.000 --> 01:13:53.000]  And maybe Miss Teen USA is too. The only one we found dumbered in this lady. And let's go to some of the clips where, well, let's just go to this first clip where on the stand, the so-called star witness Rachel Gentile says creepy-ass cracker, not a racial slur.
[01:13:53.000 --> 01:14:03.000]  Describing the person is what made you think it was racial. Yes. And that's because he described him as a creepy-ass cracker. Yes.
[01:14:03.000 --> 01:14:17.000]  So it was racial, but it was because Trayvon Martin put race in this. No. You don't think that's a racial comment? No.
[01:14:17.000 --> 01:14:30.000]  All right, let's get her off there. Let's go to the next clip with this genius. Rachel Gentile can't read her own letter somebody wrote for. So let's, she can't read her own letter. Let's go to this clip.
[01:14:30.000 --> 01:14:49.000]  Miss Gentile, would you take a look at that copy of the letter and let me ask you a couple of questions about it. Do you recognize that letter as being one that you said earlier was prepared to be given to Miss Fulton? Yes.
[01:14:49.000 --> 01:15:10.000]  And that letter was prepared with the assistance of a friend of yours named Francine Serv. Yes. And you and Miss Serv talked about what you wanted to be in the letter, and then she helped write it in a way that was legible, correct?
[01:15:10.000 --> 01:15:27.000]  Yes. But the contents of the letter are yours. Yes. Are you able to read that copy well enough that you can tell us if it's in fact the same letter? No.
[01:15:27.000 --> 01:15:31.000]  That's enough. Are you unable to read that at all?
[01:15:31.000 --> 01:15:44.000]  When I come back, we're going to wait and imagine that first I'm going to play the victim of the TV dumb down culture, big government. Caitlyn Upton, not to be confused with the intelligent and lovely Kate Upton who I've seen do interviews.
[01:15:44.000 --> 01:16:00.000]  We're going to play a soul sister of this lady, the dumb blonde, Caitlyn Upton, with her famous teen USA speech. Now these women are up there promoting the NSA.
[01:16:14.000 --> 01:16:28.000]  Only 5% of hydrofluorosalic acid advanced manufacturing technology combines silver impregnated white ceramic with new aqua medics advanced media for removal of fluoride and other heavy metals, all in one filter element.
[01:16:28.000 --> 01:16:51.000]  The only one that does it and out of the gates, we have it discounted at 10% off with promo code water. This is the only system that in one unit helps reduce or remove pesticides, herbicides, chloramines, ammonia and chlorine, hydrofluorosalic acid, the most common form of fluoride not covered by other fluoride filter brands, and sodium hexafluorosilicate.
[01:16:51.000 --> 01:17:00.000]  Get your pro pure with a new pro one filter today at infowarstore.com or by calling 888-253-3139.
[01:17:00.000 --> 01:17:04.000]  Are we choosing our own destiny or has it been pre selected for us?
[01:17:04.000 --> 01:17:09.000]  As we've moved through history, every great leader has had to understand the potential of information.
[01:17:09.000 --> 01:17:17.000]  Billions of dollars have been spent privately and publicly looking at how to tap into your psyche.
[01:17:17.000 --> 01:17:26.000]  From compulsory state education to the Hollywood media brainwashing machine, we are kept in perpetual bondage to the ideas that shape our actions.
[01:17:26.000 --> 01:17:33.000]  When somebody obscures that feedback loop between you observing and testing it out and verifying it, they can take total control of your awareness.
[01:17:33.000 --> 01:17:36.000]  All of this is happening so fast, you need to be ahead of the game.
[01:17:36.000 --> 01:17:43.000]  How to engineer the opinion of the American people so that they would not only endorse but demand a war.
[01:17:43.000 --> 01:17:47.000]  All of another one, another plane to space.
[01:18:13.000 --> 01:18:23.000]  www.5starsoap.com or call 1-800-340-7091 for a free catalog and buy American made products.
[01:18:23.000 --> 01:18:30.000]  Order the sampler, a one to two month supply, or get a one to two year supply of soaps for all your cleaning needs.
[01:18:30.000 --> 01:18:33.000]  You're getting soap products twice as good as what you're using now.
[01:18:33.000 --> 01:18:45.000]  This is an amazing deal and you will love the way real soap makes your skin feel. Call 1-800-340-7091 or visit www.5starsoap.com.
[01:18:45.000 --> 01:18:50.000]  Alex and his staff have used these earth friendly pure soaps for years.
[01:18:50.000 --> 01:19:00.000]  See them on the web www.5starsoap.com or call 1-800-340-7091 for a catalog.
[01:19:00.000 --> 01:19:03.000]  You prepare by purchasing gold, food, and firearms.
[01:19:03.000 --> 01:19:09.000]  But if you don't have a home security system, then you're missing a critical weapon in your arsenal for home protection.
[01:19:09.000 --> 01:19:13.000]  When you're sleeping or away from home, who's watching out for intruders?
[01:19:13.000 --> 01:19:19.000]  Check out Simply Safe. It's a new do-it-yourself home security system that is completely wireless.
[01:19:19.000 --> 01:19:22.000]  Go to getsimplysafe.com.
[01:19:22.000 --> 01:19:29.000]  Simply Safe is independent and off the grid. It runs on battery power, so even if the grid goes down, you're protected.
[01:19:29.000 --> 01:19:36.000]  It's completely customizable, so you can use it in your home, business, boat, trailer, storage unit or shed.
[01:19:36.000 --> 01:19:38.000]  Getsimplysafe.com
[01:19:38.000 --> 01:19:46.000]  Simply Safe is also ridiculously easy to install yourself in under 20 minutes, so there's no need to let a stranger into your home.
[01:19:46.000 --> 01:19:50.000]  If you move or need to relocate, you can take the system with you wherever you go.
[01:19:50.000 --> 01:19:57.000]  You aren't always at home, but Simply Safe will stand guard protecting your property 24 hours a day, 7 days a week.
[01:19:57.000 --> 01:20:01.000]  Again, that's getsimplysafe.com.
[01:20:01.000 --> 01:20:30.000]  Coast to coast, direct from Austin. You're listening to the Alex Jones Broadcasting Network.
[01:20:32.000 --> 01:20:39.000]  We're going to go to sensor to NSA whistleblower Wayne Madsen. This is a big story of the balance of the hour in just a moment,
[01:20:39.000 --> 01:20:45.000]  and I will give the number out so in the last segment you can have questions for him about the NSA.
[01:20:45.000 --> 01:20:53.000]  Now, again, I've been having him on and been saying, folks, I wouldn't be surprised that they try to shut this down
[01:20:53.000 --> 01:20:59.000]  because he knows a lot more than even people like Snowden, and he's not been even giving out secrets.
[01:20:59.000 --> 01:21:05.000]  He's too smart for that. He's been giving out what's been already leaked and pointing out what he can legally point out.
[01:21:05.000 --> 01:21:12.000]  That's why they've had a major interview he did for the London Guardian Slash Observer, the biggest paper in England,
[01:21:12.000 --> 01:21:16.000]  the biggest English-speaking paper in Europe, shut down.
[01:21:16.000 --> 01:21:20.000]  Not for inaccuracy, it's disappeared, and it's starting to break here in the U.S.
[01:21:20.000 --> 01:21:22.000]  You're getting an exclusive with Wayne Madsen.
[01:21:22.000 --> 01:21:34.000]  But first, showing the dumbing down, I just played clips of the Rachel John Tell, you know, not even really knowing what planet she's on.
[01:21:34.000 --> 01:21:42.000]  And so many people are like this, and here's Caitlin Upton, the Miss Teen USA pageant a few years ago that's so famous,
[01:21:42.000 --> 01:21:49.000]  not knowing what planet she's on. So no wonder the tyrants are going crazy because of things like this. Here it is.
[01:21:49.000 --> 01:21:58.000]  Recent polls have shown a fifth of Americans can't locate the U.S. on a world map. Why do you think this is?
[01:21:58.000 --> 01:22:10.000]  I personally believe that U.S. Americans are unable to do so because some people out there in our nation don't have bounce,
[01:22:10.000 --> 01:22:21.000]  and I believe that our education, like such as South Africa and Iraq, everywhere like such as, and I believe that they should,
[01:22:21.000 --> 01:22:30.000]  our education over here in the U.S. should help the U.S. or should help South Africa and should help Iraq and the Asian countries.
[01:22:30.000 --> 01:22:32.000]  So we will be able to build up our future.
[01:22:32.000 --> 01:22:34.000]  Thank you.
[01:22:34.000 --> 01:22:45.000]  Now, Mary McCord just a few weeks ago at the Miss USA pageant, she's Miss Alabama, she had this to say about the NSA,
[01:22:45.000 --> 01:22:48.000]  so they are definitely training them well. Here it is.
[01:22:48.000 --> 01:23:05.000]  For two, Wendy Malick, your question please for Alabama. Government tracking and phone records has been in the news lately. Is this an invasion of privacy or necessary to keep our country safe? Why or why not?
[01:23:05.000 --> 01:23:18.000]  I think the society that we live in today, it's sad that if we go to the movies or to the airport or even to the mall that we have to worry about our safety. So I would rather someone track my telephone messages and feel safe wherever I go.
[01:23:18.000 --> 01:23:19.000]  Feel safer.
[01:23:19.000 --> 01:23:23.000]  And feel like they're encroaching on my privacy.
[01:23:23.000 --> 01:23:25.000]  Thank you.
[01:23:25.000 --> 01:23:30.000]  I think I'm also going to date the Hell's Angels.
[01:23:30.000 --> 01:23:40.000]  This is why our country isn't so much trouble. And the idea that a government that can listen to your phone calls isn't going to do something bad with that.
[01:23:40.000 --> 01:23:45.000]  You're always going to get criminal elements. And when you let them do unconstitutional things, bad things happen.
[01:23:45.000 --> 01:23:55.000]  That's why we've always known the bad countries listen to your phone calls. The bad countries like Guatemala and North Korea reads your mail.
[01:23:55.000 --> 01:24:00.000]  The bad countries have police wearing black ski masks. Mexico had that 60 years ago.
[01:24:00.000 --> 01:24:07.000]  Areas of Eastern Europe had that 50 years ago. 60 years ago. They're called secret police.
[01:24:07.000 --> 01:24:16.000]  But everything bad countries do, we now have, and as long as we chant USA. USA. USA. USA over the top of it.
[01:24:16.000 --> 01:24:18.000]  USA. USA!
[01:24:18.000 --> 01:24:25.160]  USA ship our jobs to China pay 21 billion dollars to ship General Motors of China with taxpayer money. Yeah
[01:24:26.120 --> 01:24:32.760]  I'm telling you folks if you had army tanks that were pink and said it was for Obama liberals would bring their kids out and run tanks over them
[01:24:33.800 --> 01:24:39.400]  I'm telling you could have cyanide pills and mark them with like little puppy dogs on the tablets and say it's trendy and they'd eat them
[01:24:39.400 --> 01:24:41.400]  I'm not joking. I
[01:24:41.400 --> 01:24:47.360]  Just want to be listen to I'm safe. I'm safer USA America
[01:24:52.160 --> 01:24:56.680]  It is so pathetic ladies and gentlemen ever the balance of the hour he joins us graciously
[01:24:56.960 --> 01:25:00.320]  He's gonna be back home with Mike Adams is filling in tomorrow, but then I'm back Tuesday
[01:25:01.280 --> 01:25:03.280]  Promise my children. I'm taking them fishing and
[01:25:04.120 --> 01:25:05.680]  taking them
[01:25:05.680 --> 01:25:10.720]  Wakeboarding so it's going to happen didn't happen a few weeks ago. It's happening tomorrow. I'm taking off tomorrow
[01:25:11.400 --> 01:25:16.400]  The great Mike Adams is gonna be here and he'll be back with Wayne tomorrow in a more in-depth discussion
[01:25:16.400 --> 01:25:21.480]  Hopefully this will be in the press by then, but I noticed on an article at info works calm today
[01:25:21.920 --> 01:25:26.040]  But you can see right now. We can put it on screen and show TV viewers radio listeners just go there
[01:25:26.040 --> 01:25:28.040]  We're about to go to break when I just want to introduce this
[01:25:28.520 --> 01:25:33.960]  That there was a a London Guardian observer. That's the twin papers big article about
[01:25:33.960 --> 01:25:40.280]  The EU working with the US to spy illegally well that came out in the EU Commission a decade ago
[01:25:40.280 --> 01:25:46.400]  That came out in James Bamford's book 12 years ago. You know the guy that ran Nightline had a best-selling book ABC news was behind it
[01:25:46.840 --> 01:25:47.920]  so
[01:25:47.920 --> 01:25:53.440]  Wayne Madsen talked about that he worked at the NSA. He's testified before Congress on this and other matters
[01:25:53.440 --> 01:26:00.920]  He's written versus the biggest publications in the US. We've been having him on nobody else has so the Guardian who's been really on this
[01:26:01.280 --> 01:26:02.880]  interviews him
[01:26:02.880 --> 01:26:07.000]  Notices that we're already in the press last week that they've been sent out to shut down stuff in the Guardian
[01:26:07.000 --> 01:26:08.960]  We now learn it's Wayne Madsen now
[01:26:08.960 --> 01:26:11.960]  Do you think that should be news that a US former NSA guy?
[01:26:12.680 --> 01:26:14.680]  journalist award-winning
[01:26:14.800 --> 01:26:16.800]  Got shut down
[01:26:16.960 --> 01:26:22.560]  Do you think that should be news? No, it's not news it disappeared and the Google cash
[01:26:22.560 --> 01:26:27.200]  I saw the Google cash this morning reddit had our guys post the Google cash on our site
[01:26:27.200 --> 01:26:33.700]  So the articles they're still saved. Well, they shut down info wars.com. I've never seen the Google cash shut down like this
[01:26:34.240 --> 01:26:38.440]  They don't want to and again. They didn't retract something. They just removed it
[01:26:38.440 --> 01:26:43.640]  But then started dis info campaigns on the web against Wayne Madsen
[01:26:43.640 --> 01:26:49.400]  They are scared why because he's doing it right. He is blowing the whistle on what's hidden in plain view
[01:26:49.400 --> 01:26:53.040]  He has credibility so now they want to assassinate his character will get more into that
[01:26:53.040 --> 01:26:58.040]  But Wayne bottom line you talked to the Guardian slasher observer. They admitted they were leaned on
[01:26:59.280 --> 01:27:01.280]  well, I talked to the
[01:27:01.880 --> 01:27:03.880]  Observer and they had
[01:27:04.480 --> 01:27:11.320]  Bed at this through their legal counsel. I assume all their editors signed off on it
[01:27:11.360 --> 01:27:15.040]  They got everybody's chop and right as the
[01:27:15.040 --> 01:27:23.560]  The the the observer actually the print edition the first edition already ran and was sent out to the news agents
[01:27:23.960 --> 01:27:29.680]  The second edition the story disappeared from the front page of the paper edition and of course
[01:27:30.200 --> 01:27:32.880]  First if you went to the Guardian site, it said
[01:27:33.440 --> 01:27:36.800]  The site the link is down because of an investigation
[01:27:37.000 --> 01:27:42.200]  Whatever that means and then that now the now it says the site is the link is broken. So
[01:27:42.200 --> 01:27:44.960]  For all purposes the story
[01:27:45.720 --> 01:27:50.520]  Was removed and then they disappeared it off the Google wayback machine unprecedented
[01:27:51.480 --> 01:27:56.840]  Yeah, I mean I went when I put the word out to some of my friends and colleagues
[01:27:56.840 --> 01:28:01.200]  I said something's going on a lot of them grabbed it and and saved it because
[01:28:02.760 --> 01:28:04.240]  This is
[01:28:04.240 --> 01:28:09.760]  Rather unusual even for some seasoned journalists that I spoke to now for those that don't know we're gonna come back
[01:28:09.760 --> 01:28:15.520]  Give you the floor as best I can this is such a big deal. It's hard to not add points the big enchilada here from my perspective
[01:28:15.520 --> 01:28:17.520]  We'll get your take on this when we come back
[01:28:17.880 --> 01:28:23.240]  Is that you don't want to go to prison because you were you know a pretty high-level guy at the NSA?
[01:28:23.960 --> 01:28:28.480]  You work up on Capitol Hill anybody can watch C-span and see a national security hearings
[01:28:28.480 --> 01:28:32.560]  You'll see you there reporting at the National Press Club. You're a smart guy
[01:28:32.880 --> 01:28:37.160]  You're going off what's already been admitted before in EU commissions
[01:28:37.160 --> 01:28:43.720]  Which I noticed articles saying the EU's mad at the US over spying. They're of course running it all basically
[01:28:43.720 --> 01:28:49.400]  That's what you expose. That's why they're upset. So this is this is admitted already
[01:28:49.840 --> 01:28:57.160]  Declassified info being censored now and a journalist being censored. This is a big deal folks for freedom of the press
[01:28:57.160 --> 01:28:59.880]  We'll be back with Wayne Madsen of Wayne Madsen report.com
[01:28:59.880 --> 01:29:07.480]  Oklahoma reminds us there are many kinds of storms in our lives nature regularly sends us destructive storms
[01:29:07.920 --> 01:29:10.680]  24 hours before a storm strikes people panic
[01:29:10.680 --> 01:29:17.280]  It would be wise to prepare ahead of the panic curve the food price storm from drought and livestock problems
[01:29:17.280 --> 01:29:22.560]  Is forecast to hit ridiculous heights by the end of the summer wonder if there'll really be a problem?
[01:29:22.560 --> 01:29:29.840]  E-Foods Direct has a plan to maximize your food dollar and guarantee you'll be glad you ordered food until June 30th
[01:29:29.840 --> 01:29:35.400]  Buy three of any food item and receive the fourth one free with free shipping the guarantee
[01:29:35.640 --> 01:29:42.400]  After September 20th when you've seen what happened with food prices and shortages if you're not glad you ordered food
[01:29:42.760 --> 01:29:49.000]  Return the food unopened for a full refund. Go to e-foods direct comm slash Alice or call
[01:29:49.000 --> 01:29:52.880]  800-409-5633 your peace of mind
[01:29:53.400 --> 01:29:59.280]  Guarantee e-foods direct comm slash Alex or 800-409-5633
[01:29:59.880 --> 01:30:04.800]  Why does the United States spend the largest percentage of GDP in the world on health care?
[01:30:04.800 --> 01:30:09.720]  Why do we have the highest cancer rates on the planet the highest rates of diabetes?
[01:30:10.280 --> 01:30:15.200]  Autism and every other major disease it all comes down to one thing
[01:30:15.200 --> 01:30:21.480]  We are what we eat our food is devoid of nutrition and processed with poisons and additives
[01:30:21.480 --> 01:30:28.280]  Our water is filled with toxic poisons and big pharma runoff all of this has been engineered by design
[01:30:28.280 --> 01:30:35.880]  We can turn the tide against the eugenicist by giving ourselves the nutrients our body desperately needs to learn more visit
[01:30:35.880 --> 01:30:41.680]  InfowarsHealth.com the site is literally packed with audio and video featuring top health
[01:30:41.680 --> 01:30:47.320]  Professionals who don't bow down to big pharma the fight against the new world order starts with you
[01:30:47.320 --> 01:30:52.280]  And you can't stand against the machine of your sick tired and obese when you visit InfowarsHealth.com
[01:30:52.440 --> 01:30:59.600]  Be sure and check out the catalog with nearly 400 life-changing products and get free shipping when you sign up for auto ship
[01:30:59.760 --> 01:31:08.280]  Are we choosing our own destiny or has it been pre-selected for us as we've moved through history every great leader has had to understand the potential of
[01:31:08.280 --> 01:31:14.880]  Information billions of dollars have been spent privately and publicly looking at how to
[01:31:15.440 --> 01:31:22.120]  Tap into your psyche from compulsory state education to the Hollywood media brainwashing machine
[01:31:22.120 --> 01:31:29.320]  We are kept in perpetual bondage to the ideas that shape our actions when somebody obscures that feedback loop between you
[01:31:29.440 --> 01:31:33.640]  Observing and testing it out and verifying if they can take total control of your awareness
[01:31:33.640 --> 01:31:41.840]  All of this is happening so fast. You need to be ahead of the game how to engineer the opinion of the American people so that they would not only endorse
[01:31:41.840 --> 01:31:43.840]  But demand a war
[01:31:47.400 --> 01:31:55.000]  Because there's a war on for your mind get your copy of state of mind the movie at info wars.com and remember
[01:31:55.000 --> 01:31:59.480]  Every order at info wars store.com receives a free citizen rule book
[01:31:59.480 --> 01:32:05.800]  Now is the perfect time to spring clean your body with supernatural silver a non-toxic
[01:32:06.480 --> 01:32:13.120]  Disinfectant for the body that can be used internally or externally it helps the immune system by killing the bacteria
[01:32:13.520 --> 01:32:21.680]  Viruses and mold that cause disease this helps to reduce the workload of your already overworked immune system and allows the immune system to
[01:32:21.880 --> 01:32:23.880]  refocus its energy and recharge
[01:32:23.880 --> 01:32:30.280]  Supernatural silver can help combat over 300 different conditions and it has the ability to kill over
[01:32:30.960 --> 01:32:34.280]  143 types of bacteria viruses mold and yeast
[01:32:34.880 --> 01:32:39.960]  Supernatural silvers patented technology includes advanced scientific research with over
[01:32:40.480 --> 01:32:44.600]  180 scientific studies conducted at independent universities hospitals
[01:32:44.760 --> 01:32:50.320]  Research institutions and nursing homes to see how supernatural silver can change your life
[01:32:50.320 --> 01:32:58.680]  Go to supernatural silver.com use the promo code silver 2013 for 20% off and like us on Facebook
[01:33:01.520 --> 01:33:08.300]  Coast to coast direct from Austin you're listening to the Alex Jones broadcasting network
[01:33:08.300 --> 01:33:11.140]  Network we've got it
[01:33:17.700 --> 01:33:19.700]  Waging war on corruption
[01:33:21.660 --> 01:33:27.740]  It's Alex Jones coming to you live from the front lines of the info war
[01:33:27.740 --> 01:33:29.740]  We
[01:33:36.820 --> 01:33:41.500]  Take a few calls for Wayne Madsen in the next segment specifically on the NSA
[01:33:41.500 --> 01:33:45.860]  I want to see what angles you bring us to and kind of a wild card
[01:33:46.140 --> 01:33:51.480]  Callers always ask good questions or tend to told free number to join us specifically on the NSA
[01:33:51.480 --> 01:33:58.800]  Questions for Wayne Madsen very very quick questions eight seven seven seven eight nine Alex eight seven seven seven eight nine
[01:33:58.960 --> 01:34:05.200]  Two five three nine on this live Sunday worldwide broadcast eight seven seven seven eight nine two five three nine
[01:34:05.200 --> 01:34:10.040]  I also want to ask you about Michael Hastings and what happened there the family does think that he was killed
[01:34:10.040 --> 01:34:14.240]  and I've confirmed that talked to him talked to his best buddy in the army and
[01:34:15.520 --> 01:34:17.280]  Sergeant Biggs
[01:34:17.280 --> 01:34:23.360]  We're gonna get to all that but Wayne you heard what I said before the break for me. This is a huge deal
[01:34:24.120 --> 01:34:24.960]  that
[01:34:24.960 --> 01:34:31.120]  That you are a member of the press you've written for the biggest newspapers and magazines in the country people can go look up
[01:34:31.120 --> 01:34:37.720]  Your bio you've testified to Congress main committees many times. You were in the NSA in the Naval War College before that
[01:34:38.800 --> 01:34:41.880]  You were in NSA security. That's how you know about the Q group
[01:34:42.280 --> 01:34:46.600]  What do you think it is that got this censored because I guess you have broken the Q group
[01:34:46.600 --> 01:34:52.280]  I you called it a kind of a in internal praetorian SS to persecute whistleblowers
[01:34:52.280 --> 01:34:58.920]  I mean, is that something because the rest of the stuff you brought out and I want you to go over the EU Commission news
[01:34:59.080 --> 01:35:05.720]  Bamford's book. I mean this stuff has been out. I know that's where my sources are. That's how I knew all this guess like you
[01:35:05.720 --> 01:35:10.480]  I mean, you're going about this smart from other people. I've talked to their former government
[01:35:10.480 --> 01:35:17.960]  You're talking about what is already out there, but not really known. Is that why they did this de-notice? Unprecedented to shut down
[01:35:18.440 --> 01:35:20.440]  what you were saying I
[01:35:20.640 --> 01:35:26.520]  Think that may be part of it. Also. I think they just can't handle all the leaks. There's another set of
[01:35:27.280 --> 01:35:35.640]  Leaks in the Guardian today from Snowden about how they were bugging embassies and this if he had access to that this kind of proves
[01:35:35.640 --> 01:35:40.480]  The point I was making earlier. I believe Snowden was probably
[01:35:41.280 --> 01:35:46.440]  Working for the special collection service, which is a hybrid CIA FBI
[01:35:47.240 --> 01:35:51.800]  Operation it does exactly that they put bugs and embassies in Washington elsewhere, New York
[01:35:52.840 --> 01:35:56.400]  Overseas and and now he's released a bunch of that type of information
[01:35:57.440 --> 01:35:59.440]  but
[01:35:59.440 --> 01:36:07.040]  Basically what I experienced yesterday when this story came out is a little bit like what Glenn Greenwald has been facing
[01:36:08.000 --> 01:36:10.320]  all of a sudden there was this sort of a
[01:36:10.880 --> 01:36:14.160]  attack pack on the internet people
[01:36:14.840 --> 01:36:19.040]  contacting all these websites flooding the Twitter with all these
[01:36:19.840 --> 01:36:21.520]  tweets
[01:36:21.520 --> 01:36:27.720]  Talking about previous stories I had written and if that was the intention to shoot the messenger
[01:36:27.720 --> 01:36:33.440]  I think it backfired on him a lot of there were a lot of references to the stories I did in Chicago about
[01:36:34.160 --> 01:36:36.880]  Obama's sexual orientation and
[01:36:37.720 --> 01:36:40.280]  Where is he right now? He's in South Africa
[01:36:40.320 --> 01:36:47.400]  He's had a very tough time of it on his African trip trying to convince certain African countries to
[01:36:48.840 --> 01:36:54.160]  Provide more in the way of rights for gays when in fact Africa is going the opposite direction
[01:36:54.160 --> 01:36:59.400]  It's not a popular cause in Africa. So he's got egg all over his
[01:36:59.400 --> 01:37:02.960]  Well, I gotta say this when they rolled out two little kids at the gay lesbian event
[01:37:02.960 --> 01:37:06.160]  I don't even get into this issue and I know you're not you know anti-gay or anything
[01:37:06.280 --> 01:37:12.440]  But I mean they rolled out little kids at the gay lesbian event to introduce it and they're talking about kids cartoons
[01:37:12.440 --> 01:37:19.760]  I mean if heterosexuals were involving kids on TV and cartoons sexualization it'd be called really creepy
[01:37:19.760 --> 01:37:24.760]  You know if Calvin Klein has teenagers half naked. It's called creepy. What's this thing with kids?
[01:37:24.760 --> 01:37:30.840]  And I got to say at that gay lesbian event. He was prancing around on the stage and you know, whatever the point is
[01:37:30.840 --> 01:37:36.600]  That's blackmail material. That's why we're concerned about it. Not about his sexual preference. Tell people your intel on that
[01:37:37.200 --> 01:37:39.200]  You did this investigation
[01:37:39.280 --> 01:37:42.080]  into Obama and Larry Sinclair and stuff
[01:37:42.080 --> 01:37:49.720]  Yeah, I mean, I did not believe Larry Sinclair at first and I wrote that and he told me he said I was pretty tough
[01:37:50.320 --> 01:37:52.320]  on him and
[01:37:52.400 --> 01:37:58.880]  But when I went to Chicago, I started hearing the same story. So I looked into it a lot further. I hear here's the thing that you know
[01:37:59.360 --> 01:38:06.520]  Is amazing when Michael Issacoff got the story on Monica Lewinsky in the blue dress and all that business
[01:38:06.520 --> 01:38:11.840]  You know that was mainstream media all over that story when it's Obama
[01:38:12.000 --> 01:38:18.160]  No, it's relegated to the you know off-beat sites the the non mainstream media sites
[01:38:18.320 --> 01:38:20.320]  but what has happened here by
[01:38:20.600 --> 01:38:24.840]  By these attack dogs coming after me because of other stories
[01:38:24.840 --> 01:38:29.400]  I had written which have nothing to do with the NSA story by the way now the
[01:38:30.160 --> 01:38:32.160]  bit about Obama's history
[01:38:32.160 --> 01:38:39.280]  In Chicago and and and people saying he's gay is in some of the biggest newspapers in Europe
[01:38:39.400 --> 01:38:43.960]  That would have not happened had they not taken the avenue gone down the avenue
[01:38:43.960 --> 01:38:49.920]  They did because and they had these NSA defense people, you know war college people and stuff have come out against you
[01:38:50.280 --> 01:38:52.280]  They're really concerned about this. Oh
[01:38:52.880 --> 01:39:00.600]  Yeah, I mean one of the one of the central figures is a professor at the Naval War College where I had done some post graduate work in a
[01:39:00.600 --> 01:39:06.440]  Continuing education course. I've got the certificate and I think it's kind of unusual that you know
[01:39:06.440 --> 01:39:08.440]  You'd have so many on a US government payroll
[01:39:09.120 --> 01:39:14.520]  Using his affiliation with the war college attacking me like he's on duty
[01:39:14.520 --> 01:39:20.840]  It was almost like this guy's on duty because it went all afternoon all evening all into the wee hours of the morning
[01:39:21.200 --> 01:39:29.040]  Look, we know we know from Cass on steam and what the NSA is doing through cyber command that they have these sock puppets out
[01:39:29.040 --> 01:39:32.320]  There to you know destroy the message money the waters
[01:39:32.320 --> 01:39:36.160]  Oh, no, they admit cyber command is hired hundreds of private companies
[01:39:36.160 --> 01:39:40.020]  Yeah, our companies to attack people that came out on the National Guard in Katrina
[01:39:40.040 --> 01:39:44.240]  Yeah, putting whole teams for two years on one woman from the state who criticized
[01:39:44.800 --> 01:39:49.040]  You know the work they done. I mean we know what's going on, but expanding on this
[01:39:49.040 --> 01:39:51.040]  I mean when you're always not making a big deal about yourself
[01:39:51.320 --> 01:39:58.360]  You broke some major news that was hiding in plain view about the EU and what info pole 9 and then the
[01:39:58.360 --> 01:40:04.500]  The GS whatever it is was a GS 5 there with the British spy network
[01:40:05.000 --> 01:40:11.560]  Breakdown this because they're in the news going how dare America's spying on us when they're all involved in the same system
[01:40:11.560 --> 01:40:14.920]  So so break down what was in the piece that they're so scared of
[01:40:15.520 --> 01:40:22.080]  Well, what was in the piece was basically we know that Ed Snowden has talked about third-party
[01:40:22.080 --> 01:40:28.320]  Relationships of NSA and also a second party. There's a recent revelation in Spiegel
[01:40:28.320 --> 01:40:34.840]  There's Spiegel yesterday where he's talking about third parties. He cites Germany as being one of the countries
[01:40:36.320 --> 01:40:39.080]  This was being lost because this was being looked into
[01:40:39.720 --> 01:40:45.920]  By the European Union and other governments in 1999 2000 report was issued
[01:40:46.720 --> 01:40:51.720]  9-11 comes along and all of this is forgotten, you know, it just goes down the memory hole
[01:40:51.720 --> 01:40:54.480]  I I actually testified before the EU
[01:40:55.480 --> 01:40:59.720]  Parliamentary Commission they came to Washington DC and I told them, you know
[01:41:00.000 --> 01:41:03.960]  What I knew about the echelon and the system by which they
[01:41:04.480 --> 01:41:11.820]  Shared information and that wound up in a report, but here's what came out of the Snowden revelations that
[01:41:12.800 --> 01:41:17.680]  GCHQ which is Britain's NSA equivalent and partner
[01:41:17.680 --> 01:41:21.680]  They and NSA were jointly tapping the transatlantic
[01:41:23.320 --> 01:41:29.120]  Cable in Cornwall and it comes from a Denmark down to Germany
[01:41:29.120 --> 01:41:34.520]  The Netherlands Belgium and France and then it pops over the English Channel goes over to Cornwall
[01:41:34.520 --> 01:41:40.520]  And it heads over to Tuckerton, New Jersey. They were sucking everything off this cable email phone calls
[01:41:40.520 --> 01:41:45.080]  You name it the metadata stuff a system called at Cornwall
[01:41:45.080 --> 01:41:47.080]  tempura and
[01:41:48.240 --> 01:41:50.240]  What and then the Germans
