[00:00.000 --> 00:08.000]  From his Central Texas Command Center deep behind enemy lines, the information war continues.
[1:08:51.000 --> 1:08:54.000]  And again, they came out and said he's been discredited.
[1:08:54.000 --> 1:09:06.000]  But now ABC News and others have had to run the headlines that Dr. Wakefield is actually the one who deserves a apology.
[1:09:06.000 --> 1:09:15.000]  Dr. Wakefield demands retraction from the British Medical Journal after documents prove innocence from allegations of vaccine autism data fraud.
[1:09:15.000 --> 1:09:21.000]  And Dr. Wakefield, it's great to have you back in studio with us. Tell us what's really going on here.
[1:09:21.000 --> 1:09:23.000]  Alex, it's great to be back. Thank you very much.
[1:09:23.000 --> 1:09:24.000]  Great to have you.
[1:09:24.000 --> 1:09:32.000]  As you say, a huge amount has happened since we spoke last and just to characterize it for your listeners and your viewers.
[1:09:32.000 --> 1:09:40.000]  There's a story that goes around in legal circles in the UK and it's just an instructive story about what has actually happened.
[1:09:40.000 --> 1:09:48.000]  And just a little anecdote, but it's about a lawyer in court who is cross-examining a witness in an assault case.
[1:09:48.000 --> 1:09:54.000]  And he says to the witness, I put it to you, sir, you did not see my client assault Mr. Smith.
[1:09:54.000 --> 1:09:56.000]  He said, no, I didn't.
[1:09:56.000 --> 1:10:01.000]  He said, I put it to you, sir, that you did not see him bite my Mr. Smith's ear off.
[1:10:01.000 --> 1:10:03.000]  He said, no, I didn't.
[1:10:03.000 --> 1:10:05.000]  He said, I put it to you, you saw nothing at all.
[1:10:05.000 --> 1:10:08.000]  And he said, yes, I saw him spit it out again.
[1:10:08.000 --> 1:10:11.000]  Now, the point of that, Alex, is that you can go too far.
[1:10:11.000 --> 1:10:14.000]  You can ask one too many questions. You can get greedy.
[1:10:14.000 --> 1:10:17.000]  And that's exactly what's happened in this case.
[1:10:17.000 --> 1:10:22.000]  So in an effort to discredit me, they've gone one step too far and they've lied.
[1:10:22.000 --> 1:10:29.000]  Not only has Brian Deer lied, completely misrepresented the truth, but he has sold that story.
[1:10:29.000 --> 1:10:34.000]  He has hijacked the British medical journal, a once reputable journal, to buying into his story
[1:10:34.000 --> 1:10:39.000]  without checking their facts and publishing it in not only the national media in the UK,
[1:10:39.000 --> 1:10:43.000]  but the national media all over the world, but particularly here in the United States.
[1:10:43.000 --> 1:10:48.000]  And for those that don't know, in my long intro, for some that don't know about this huge international story,
[1:10:48.000 --> 1:10:55.000]  boiling it down from the start to the finish, what happened, what have they claimed, what's behind it?
[1:10:55.000 --> 1:11:00.000]  On the one hand, we've got children who've been damaged. They were normal. They regressed into autism after vaccines.
[1:11:00.000 --> 1:11:06.000]  They developed bowel disease. What we looked at was their gut and we found that they had a new intestinal disease.
[1:11:06.000 --> 1:11:12.000]  On the other side of the equation, the allegation against me is that I falsified the records.
[1:11:12.000 --> 1:11:19.000]  I changed children's records and I changed test results to manufacture a new disease
[1:11:19.000 --> 1:11:25.000]  and then publish on that disease in the Lancet, a disease that Brian Deere, whatever expertise he has,
[1:11:25.000 --> 1:11:32.000]  I have no idea, says, does not exist. And the documents that we now have prove beyond a shadow of a doubt
[1:11:32.000 --> 1:11:39.000]  that 14 months before the paper was published, the world's leading pediatric gastroenterologist John Walker Smith
[1:11:39.000 --> 1:11:44.000]  went to the pathologist and identified independently of me, nothing to do with me at all.
[1:11:44.000 --> 1:11:49.000]  You didn't even know about this? No. The pathology they found in the children quite independent of me
[1:11:49.000 --> 1:11:58.000]  and he reported this at a meeting in London. So these children had a bowel disease and I was no part of making that diagnosis.
[1:11:58.000 --> 1:12:05.000]  You separately went and did research and diagnosed the same thing. Now, expanding on that, because this is such a big issue,
[1:12:05.000 --> 1:12:11.000]  you did this over a decade ago and they started panicking a year ago when now dozens and dozens,
[1:12:11.000 --> 1:12:19.000]  I know it's close to 30 governments, institutions have duplicated and found even more horrors than you found.
[1:12:19.000 --> 1:12:26.000]  And so they're panicking. The vaccine maker stock is going down. It's coming out in mainstream news that there's a tenfold increase
[1:12:26.000 --> 1:12:34.000]  in seizures from the H1N1 shot. The British Medical Journal comes out and says there was a gross fraud last year with the H1N1.
[1:12:34.000 --> 1:12:42.000]  So they're panicking so they pick someone to lynch to try to basically run a big hoax to scare everybody off.
[1:12:42.000 --> 1:12:47.000]  You're absolutely right Alex. What this is is a red herring. They're focusing on me. I got blamed in an interview the other day
[1:12:47.000 --> 1:12:52.000]  for children dying of pertussis in California. I've never said anything about pertussis vaccine,
[1:12:52.000 --> 1:12:58.000]  but if we can fix it on this guy, if we can label this guy as the fraud, as the person who's responsible for all of this,
[1:12:58.000 --> 1:13:04.000]  we can distract the public attention from the fact that we have got a real catastrophe on our hands.
[1:13:04.000 --> 1:13:09.000]  And that is the fact that there are nearly 30 million children in this country with chronic immune and inflammatory disorders.
[1:13:09.000 --> 1:13:13.000]  Disorders which you and I know, when we were kids, we rarely saw.
[1:13:13.000 --> 1:13:20.000]  By the way, you're a gut doctor. I've interviewed brain surgeons, neurologists. They say it's in the brain, it's in other organs.
[1:13:20.000 --> 1:13:25.000]  You're just studying the gut. It's hitting everything. I mean, it's wreaking havoc.
[1:13:25.000 --> 1:13:31.000]  Their study is just spewing out and the system can't stand it. They've got to choose somebody who's very prominent
[1:13:31.000 --> 1:13:38.000]  and has, you know, Jenny McCarthy forwarding his book. They've got to pick somebody to try to crucify to scare everybody off.
[1:13:38.000 --> 1:13:44.000]  And the truth is they're failing. This extravagant, elaborate, very, very expensive public relations campaign has failed.
[1:13:44.000 --> 1:13:48.000]  And the polls that you referred to show exactly that. The public know what's going on.
[1:13:48.000 --> 1:13:56.000]  It's not that I've made it up. It's not that I've created a scare. I, as a physician, responded appropriately, professionally and morally to a scare.
[1:13:56.000 --> 1:14:01.000]  The parents were concerned because they knew what was happening to their children. It's going on all over the world.
[1:14:01.000 --> 1:14:06.000]  Saudi Arabia 20 years ago, there were no children with autism. Now there are over 45,000 children with autism.
[1:14:06.000 --> 1:14:09.000]  Where have they come from? Where have these children come from?
[1:14:09.000 --> 1:14:19.000]  And then the media spends it says it's over diagnosis. You don't go from one in 2000 decade ago to what, one in 55 in boys, one in 96 in both sexes?
[1:14:19.000 --> 1:14:21.000]  What are the numbers, doctor?
[1:14:21.000 --> 1:14:26.000]  The numbers now in the UK are about one in 58 children. The numbers in the US, I'm sure, are approaching that.
[1:14:26.000 --> 1:14:29.000]  But they're a little later in catching up and they use...
[1:14:29.000 --> 1:14:35.000]  Well, I know this. When I was a kid, I didn't see autistic children everywhere. You go to the Mall of the Grocery store. You're mobbed by them.
[1:14:35.000 --> 1:14:41.000]  It's got to be a third of the kids I look at. Look like they're, I'm sorry to say it, like a body snatcher ate their brain.
[1:14:41.000 --> 1:14:50.000]  And the problem is, Alex, these kids are the worst of the children we see. Who are the children who've got lesser degrees of cerebral damage?
[1:14:50.000 --> 1:14:53.000]  Who've got brain damage? Who are the children whose IQs have just dropped a few points?
[1:14:53.000 --> 1:14:57.000]  That's lower. And all of the learning disorders and problems.
[1:14:57.000 --> 1:15:03.000]  Exactly. How many children are affected by this? Because what's emerging now is that these conditions have at their core some
[1:15:03.000 --> 1:15:09.000]  immune or inflammatory component. And this includes asthma, eczema, hay fever, insulin-dependent diabetes,
[1:15:09.000 --> 1:15:12.000]  Crohn's disease, allergic...
[1:15:12.000 --> 1:15:19.000]  What about the major university studies a year and a half ago on H1N1, finding it lowered immunity by half
[1:15:19.000 --> 1:15:25.000]  when you took the H1N1 shot? I mean, there's so many studies coming out.
[1:15:25.000 --> 1:15:32.000]  I think these are big problems. What we're discovering again from Africa, Peter Abbey's work, which was just broadcast on the Discovery Channel.
[1:15:32.000 --> 1:15:40.000]  There are some major problems that were unpredictable and should have been anticipated, but they are damaging the immune system in some children.
[1:15:40.000 --> 1:15:47.000]  In some children, the immune system, for whatever reason, genetics, age, combination of other factors, cannot deal with these vaccines,
[1:15:47.000 --> 1:15:50.000]  particularly in combination in the way that it was hoped.
[1:15:50.000 --> 1:15:54.000]  And it's mainly targeting boys. Stay there. I want to come back and go through all of this with you.
[1:15:54.000 --> 1:16:00.000]  And the hoax that's now been exposed conclusively will cover that first.
[1:16:00.000 --> 1:16:05.000]  This is Alex Jones with five good reasons you should consider buying a solar power generator.
[1:16:05.000 --> 1:16:09.000]  Number one, new climate legislation could easily double or triple your electric bill.
[1:16:09.000 --> 1:16:15.000]  Number two, our new energy czar wants to control how much power your electric company allows you to have.
[1:16:15.000 --> 1:16:21.000]  It's true. Total government control of electricity in the name of smart grid technology is coming.
[1:16:21.000 --> 1:16:25.000]  Number three, in some areas of the country, the power grid is dangerously overloaded.
[1:16:25.000 --> 1:16:32.000]  And now, new socialist legislation is only compounding the problem. Number four, dangerous weather is always a threat to local grids.
[1:16:32.000 --> 1:16:36.000]  Every year, thousands of families lose their power from weather-related onages.
[1:16:36.000 --> 1:16:41.000]  Number five, a solar power generator provides powerful backup insurance and peace of mind.
[1:16:41.000 --> 1:16:46.000]  Folks, I really believe in the solar power generators offered by Solutions from Science, one of my oldest sponsors.
[1:16:46.000 --> 1:16:52.000]  You can get more information at www.mysolarbackup.com. That's mysolarbackup.com.
[1:16:52.000 --> 1:17:00.000]  Remember, the government doesn't own the sun, so go to mysolarbackup.com or call 1-877-327-0365.
[1:17:00.000 --> 1:17:05.000]  Hello friends, this is Alex Jones. You've heard me talk about Calben five-star soaps for years.
[1:17:05.000 --> 1:17:10.000]  This is an American-made product of the highest quality and compares to nothing you will find in stores.
[1:17:10.000 --> 1:17:20.000]  You can buy factory direct, shipped via UPS right to your door. Check them out on the web at five-starsoap.com or call 800-340-7091.
[1:17:20.000 --> 1:17:24.000]  Take my word for it. Once you've used pure soap, you won't buy anything else.
[1:17:24.000 --> 1:17:31.000]  Since 1947, Calben Soap Company has been showing consumers that soap can be tough on dirt and gentle on the environment.
[1:17:31.000 --> 1:17:39.000]  Buy American and stay clean. As well as support info wars, visit five-starsoap.com today or call 1-800-340-7091.
[1:17:39.000 --> 1:17:41.000]  Well Marty, what do you have to say?
[1:17:41.000 --> 1:18:00.000]  Founder and owner for over 63 years, satisfaction is guaranteed or double your dirt back. Call us at 1-800-340-7091 for a free catalog or visit our website five-starsoap.com. Thank you.
[1:18:12.000 --> 1:18:22.000]  Home Gain lets you compare realtors anonymously. It's easy. Go to homegain150.com to find and compare realtors anonymously.
[1:18:22.000 --> 1:18:30.000]  Enter promo code homegain150 and receive up to $150 when you close a deal with a homegain agent.
[1:18:30.000 --> 1:18:36.000]  Share the Home Gain 150 promo code with your friends via Facebook, Twitter, text and more.
[1:18:36.000 --> 1:18:42.000]  Look for Max the Home Gain Gorilla to find out more about how Home Gain is going to pay you.
[1:18:42.000 --> 1:18:49.000]  Visit homegain150.com today, enter your promo code and get paid for buying or selling a house.
[1:18:49.000 --> 1:19:07.000]  That's H-O-M-E-G-A-I-N 150.com.
[1:19:20.000 --> 1:19:28.000]  In addition to converting your shrinking dollars into gold and silver, you should consider a food savings account from eFoodsDirect. They both make fabulous investments.
[1:19:28.000 --> 1:19:39.000]  Food is our greatest dependency and we know it will be more precious than any financial resource. You and your family need food to survive a crisis and you can't eat paper, stocks or metals.
[1:19:39.000 --> 1:19:49.000]  Alex has been urging you to invest in delicious, easy-fix meals to enjoy now or save for long term. This will freeze the cost of your food while you can still afford it.
[1:19:49.000 --> 1:20:11.000]  Visit homegain150.com today, enter your promo code and get paid for buying or selling a house.
[1:20:11.000 --> 1:20:31.000]  Okay, we've got Dr. Andrew Wakefield here in studio with us and I want to get into the fact that even ABC News is having to say, okay, well, it does look like that Dr. Wakefield has been right about this,
[1:20:31.000 --> 1:20:46.000]  let's make another statement. If we have this massive amount of brain damage going on and it turns out that the system knew this was going on as the 2000 documents that came out in 2002 when Congressman Dan Burton demanded they be released
[1:20:46.000 --> 1:20:55.000]  and it turned out that the CDC, you know, director and others, it was the minutes of their meeting saying, we've got millions of brain damage, you know, we've got to cover this up.
[1:20:55.000 --> 1:21:08.000]  So this is nothing new. This is a huge cover-up and they've got to cover this up. They've got to continue to cover it up because if it ever comes out that they knowingly knew this was happening and didn't care.
[1:21:08.000 --> 1:21:12.000]  Boy, you talk about problems. Katie, bar the door.
[1:21:12.000 --> 1:21:22.000]  Yeah, let me, what I want to do, Alex, if I may, is just characterize for your listeners and viewers how Brian Deere perpetrated a fraud against the American people.
[1:21:22.000 --> 1:21:25.000]  And for those that don't know, tell us who he is. Brian Deere is a freelance journalist.
[1:21:25.000 --> 1:21:31.000]  Now, you might think from reading what he writes that he's a pathologist, that he's a gastroenterologist, a psychiatrist and all of these things roll into one.
[1:21:31.000 --> 1:21:38.000]  In fact, he's a freelance journalist who has claimed that he works for the Sunday Times. He is not on the staff of the Sunday Times.
[1:21:38.000 --> 1:21:43.000]  He's got into the house of one of the parents in the Lancet paper that we published using a false name.
[1:21:43.000 --> 1:21:50.000]  Alex, you're a journalist. Have you ever felt the need to lie to one of your guests about your name or to get someone on your show?
[1:21:50.000 --> 1:22:00.000]  No, I've never lied to anybody to get them on the show. One time I was in, I was infiltrating a political secret event and I didn't even use my wrong name.
[1:22:00.000 --> 1:22:02.000]  I just acted like I'd belong there.
[1:22:02.000 --> 1:22:15.000]  Right, and here he is. Here's a journalist using a completely different name, which he admits was for the purpose of deceiving this mother, a mother who was grieving for an extremely badly damaged child to get into her house and get information on her.
[1:22:15.000 --> 1:22:21.000]  That's tragic and that's not the way journalists behave, so this man is no ordinary journalist by any manner of means.
[1:22:21.000 --> 1:22:27.000]  But let me give you an example of how he created the perception of fraud and how it was in fact him who caused the fraud.
[1:22:27.000 --> 1:22:35.000]  He accused me of changing the histories of the children from the general practitioner records into the Lancet.
[1:22:35.000 --> 1:22:40.000]  Now, what happened is each child was referred by their family doctor with a letter.
[1:22:40.000 --> 1:22:45.000]  A letter saying to Professor Walker Smith, please would you see this child with the following problems?
[1:22:45.000 --> 1:22:54.000]  That letter came to Professor Walker Smith. He did not have access, nor did any of us, to the GP's original records. They remained in the GP's office.
[1:22:54.000 --> 1:22:58.000]  The other thing we had was access to the prospective developmental records of the children.
[1:22:58.000 --> 1:23:07.000]  So we made, we took those records and the Royal Free Records and we put into the Lancet paper what we had found, faithfully, exactly in each child.
[1:23:07.000 --> 1:23:13.000]  Brian Deer says that there was a difference between what was in the GP records in the Lancet, therefore that was fraud.
[1:23:13.000 --> 1:23:20.000]  Let me give you an example. He said that we claimed that the child's problems started after MMR vaccine.
[1:23:20.000 --> 1:23:29.000]  But in fact, what he found in the GP records is that the child had hearing problems about two weeks before the vaccine was given.
[1:23:29.000 --> 1:23:36.000]  And hearing problems are often an indication of evolving autism. That was his opinion.
[1:23:36.000 --> 1:23:42.000]  So what we put is the mother said this child was delirious a week after the vaccine, three days of delirium.
[1:23:42.000 --> 1:23:47.000]  That was the first behavioral symptom that the mother reported to us. That was the information we had.
[1:23:47.000 --> 1:23:56.000]  However, when we had access to the original records during the General Medical Council hearing about us and our behavior, we went back and we checked those records.
[1:23:56.000 --> 1:24:07.000]  What we found was where their mother had, yes, claimed that the child had hearing problems before the MMR, it said underneath, mother worried about discharge from left ear.
[1:24:07.000 --> 1:24:08.000]  Had an earache.
[1:24:08.000 --> 1:24:13.000]  Had an earache with an ear infection. More than enough reason for her to be worried about the child's hearing.
[1:24:13.000 --> 1:24:22.000]  But Brian Deer selectively removed a bit about the discharge and just put hearing problems. That is fraud.
[1:24:22.000 --> 1:24:29.000]  But when I read what he said about you, it was so flimsy and also not even correct.
[1:24:29.000 --> 1:24:37.000]  But now expanding on this because the issue is we have all these autistic children, the epidemic is becoming a pandemic.
[1:24:37.000 --> 1:24:46.000]  It's getting more and more wild, more and more insane, more and more mainline studies are coming out backing up and quite frankly dwarfing your findings.
[1:24:46.000 --> 1:24:56.000]  And now the big announcement here is Dr. Wakefield demands retraction from British Medical Journal for documents proved innocence from allegations of vaccine autism data fraud.
[1:24:56.000 --> 1:25:04.000]  The big development here is separate scientists, prestigious ones, they found what you found before you even found it and you didn't even know this.
[1:25:04.000 --> 1:25:12.000]  So I mean, they're claiming you just pulled this out of a hat and now it turns out prestigious scientists in your own country and doctors were finding the same thing.
[1:25:12.000 --> 1:25:22.000]  The same team working on the same team as I was on but independently of me in order to confirm before he went and presented to this meeting exactly what was going on in the intestine of these children.
[1:25:22.000 --> 1:25:28.000]  He independently went and had the tissues reviewed by the senior pathologist at the hospital with an expertise.
[1:25:28.000 --> 1:25:29.000]  Yeah, that's who confirmed it.
[1:25:29.000 --> 1:25:30.000]  Yeah, that's right.
[1:25:30.000 --> 1:25:33.000]  Now he did it to the highest standard of scientific rigor.
[1:25:33.000 --> 1:25:34.000]  He did it in a blinded fashion.
[1:25:34.000 --> 1:25:40.000]  So he the pathologist looking down the microscope did not know the diagnosis and the child or their symptoms.
[1:25:40.000 --> 1:25:45.000]  All he had was a slide or a set of slides to look at and he made the diagnosis based on that.
[1:25:45.000 --> 1:25:55.000]  And when it came out, it was colitis, colitis, colitis, colitis, colitis inflammation of the bowel exactly as it was faithfully reported in the Lancet paper.
[1:25:55.000 --> 1:26:01.000]  And it turns out you didn't even know about this but they're running around saying you just made it up but here it is separately confirmed.
[1:26:01.000 --> 1:26:02.000]  It is so bizarre.
[1:26:02.000 --> 1:26:04.000]  They have gone so far out on a limb.
[1:26:04.000 --> 1:26:12.000]  They have made such a fool of themselves and the BMJ, the British Medical Journal, simply, I believe, did not check their facts.
[1:26:12.000 --> 1:26:17.000]  They went out and made these wild allegations and the consequences for me, Alex, so I can live with that.
[1:26:17.000 --> 1:26:18.000]  I'll deal with it, okay?
[1:26:18.000 --> 1:26:24.000]  But for children who have got bowel problems, who will now not get investigated appropriately because the doctors will say,
[1:26:24.000 --> 1:26:25.000]  well, that was all a hoax.
[1:26:25.000 --> 1:26:26.000]  That was all a fraud.
[1:26:26.000 --> 1:26:27.000]  We won't bother.
[1:26:27.000 --> 1:26:31.000]  Thousands of children around the world will suffer directly as a consequence of it.
[1:26:31.000 --> 1:26:34.000]  Yeah, but I was reading and I've got the articles right here.
[1:26:34.000 --> 1:26:42.000]  Bill and Melinda Gates, the Rockefeller Foundation, they're pouring funding into vaccines being related to bowel disorders right now.
[1:26:42.000 --> 1:26:47.000]  I mean, that's all over the news and there's all these other big studies coming out confirming what you've said.
[1:26:47.000 --> 1:26:56.000]  Well, I'm interested to hear that because so far the Bill Gates has been pouring money into making sure that every child in the world gets vaccinated and vaccinated.
[1:26:56.000 --> 1:27:02.000]  Well, no, but then also what I'm saying is, and then the treatment of all these burgeoning bowel problems that we're seeing.
[1:27:02.000 --> 1:27:08.000]  But separately, there's a lot of other scientific institutions and doctors that have found similar findings to yours.
[1:27:08.000 --> 1:27:09.000]  Yes, indeed.
[1:27:09.000 --> 1:27:16.000]  And there are people from as far afield as Poland, from Italy, from Venezuela, from Canada, from the United States of America,
[1:27:16.000 --> 1:27:21.000]  and independently from the UK have found the same bowel disease that we have reported.
[1:27:21.000 --> 1:27:22.000]  And so it's real.
[1:27:22.000 --> 1:27:23.000]  It's a fact.
[1:27:23.000 --> 1:27:24.000]  It's a real.
[1:27:24.000 --> 1:27:25.000]  And the great thing is that you can treat these children.
[1:27:25.000 --> 1:27:28.000]  You've taken a disease that was historically a dead end.
[1:27:28.000 --> 1:27:31.000]  You're broken, your kids broken, put them in a home, forget about it, move on.
[1:27:31.000 --> 1:27:32.000]  No, they're not.
[1:27:32.000 --> 1:27:34.000]  They're suffering and they can be helped.
[1:27:34.000 --> 1:27:40.000]  And what's forgotten about in all of this, in this deliberate smoke and mirrors exercise of the public relations,
[1:27:40.000 --> 1:27:46.000]  is that the children behind this are suffering from a severe condition that can be ameliorated, can be treated.
[1:27:46.000 --> 1:27:47.000]  They can be helped.
[1:27:47.000 --> 1:27:50.000]  And that's where our attention should be focused.
[1:27:50.000 --> 1:27:59.000]  Now, for those that don't know, though, just getting into the science, I want to come back and get into some of that and also talk about where we go from here and where this epidemic is going.
[1:27:59.000 --> 1:28:11.000]  But the stomach, the intestines, the whole tract has more flora and flana, more autoimmune connections to put it in layman's terms than any other part of the body.
[1:28:11.000 --> 1:28:16.000]  And so when you start getting injected with all this foreign matter, it can cause problems in your intestines.
[1:28:16.000 --> 1:28:21.000]  And as we all know, as you said a few weeks ago, when you get, you know, drink a bunch of beer, you feel it in your brain.
[1:28:21.000 --> 1:28:27.000]  The intestines and the stomach, they are massively connected to the rest of the body, especially the brain.
[1:28:27.000 --> 1:28:32.000]  Yeah, the way we're training medicine is that time gastroenterologists stick to the gut, time a psychiatrist stick to the brain.
[1:28:32.000 --> 1:28:33.000]  No, that's not the way it works.
[1:28:33.000 --> 1:28:36.000]  We're one, you know, we're part of the same thing.
[1:28:36.000 --> 1:28:40.000]  And the gut is, in fact, the biggest immune organ in the body, 70% of the body's immune system is in the gut.
[1:28:40.000 --> 1:28:43.000]  It's got more neurons in the gut than you have in the brain.
[1:28:43.000 --> 1:28:45.000]  It's extraordinary thought, but that's the truth.
[1:28:45.000 --> 1:28:55.000]  And of course, it's where we encounter the majority of bacteria, viruses, foodstuffs, foreign antigens, foreign proteins, and therefore the gut is keyed.
[1:28:55.000 --> 1:29:19.000]  Stay there, let's break it down and we come back.
[1:29:25.000 --> 1:29:36.000]  We're American and be proud.
[1:29:36.000 --> 1:29:55.000]  Go to Gusset.com forward slash America.
[1:29:55.000 --> 1:30:00.000]  Again, go to Gusset.com forward slash America today.
[1:30:00.000 --> 1:30:05.000]  This is Alex Jones with five good reasons you should consider buying a solar power generator.
[1:30:05.000 --> 1:30:09.000]  Number one, new climate legislation could easily double or triple your electric bill.
[1:30:09.000 --> 1:30:15.000]  Number two, our new energies are wants to control how much power your electric company allows you to have.
[1:30:15.000 --> 1:30:20.000]  It's true, total government control of electricity in the name of smart grid technology is coming.
[1:30:20.000 --> 1:30:25.000]  Number three, in some areas of the country, the power grid is dangerously overloaded.
[1:30:25.000 --> 1:30:29.000]  And now new socialist legislation is only compounding the problem.
[1:30:29.000 --> 1:30:32.000]  Number four, dangerous weather is always a threat to local grids.
[1:30:32.000 --> 1:30:36.000]  Every year, thousands of families lose their power from weather related onages.
[1:30:36.000 --> 1:30:41.000]  Number five, a solar power generator provides powerful backup insurance and peace of mind.
[1:30:41.000 --> 1:30:46.000]  Folks, I really believe in the solar power generators offered by Solutions from Science, one of my oldest sponsors.
[1:30:46.000 --> 1:30:50.000]  You can get more information at www.mysolarbackup.com.
[1:30:50.000 --> 1:30:52.000]  That's mysolarbackup.com.
[1:30:52.000 --> 1:31:00.000]  Remember, the government doesn't own the sun, so go to mysolarbackup.com or call 1-877-327-0365.
[1:31:00.000 --> 1:31:08.000]  You've heard Alex explain how the Silver Lungs Generator infuses the respiratory system with your self-produced colloidal silver solutions.
[1:31:08.000 --> 1:31:16.000]  Yet many are unaware of the entire function of the Silver Lungs System and how it has been designed to deliver your silver solutions anywhere in or on the body.
[1:31:16.000 --> 1:31:21.000]  My name is Mario Safaldi and I'm the developer of the Silver Lungs Generator.
[1:31:21.000 --> 1:31:26.000]  Not only does the Silver Lungs System produce endless colloidal and ionic silver solutions,
[1:31:26.000 --> 1:31:34.000]  it also comes equipped with the proper applicators and devices needed to deliver your silver solutions directly to key target areas.
[1:31:34.000 --> 1:31:42.000]  This includes the eyes, ears, nose, lungs, topically to the skin, and orally for the digestive system.
[1:31:42.000 --> 1:31:52.000]  Be sure to watch our new 7-minute video tour of the Silver Lungs System at www.silverlungs.com to learn more about how the Silver Lungs System works.
[1:31:52.000 --> 1:32:14.000]  As well, we are always ready to answer any questions you may have. That's www.silverlungs.com.
[1:32:23.000 --> 1:32:32.000]  Get a free, detailed catalog by calling 800-340-7091 or see them online at 5starsope.com or infowars.com.
[1:32:32.000 --> 1:33:01.000]  Talk to the owner of 5star soap, Marty Schachter, and see what he has to say.
[1:33:01.000 --> 1:33:10.000]  Coast to coast, direct from Austin. You're listening to the Alex Jones Broadcasting Network.
[1:33:10.000 --> 1:33:31.000]  Monday through Friday from 11 a.m. to 2 p.m. I'm here live weekdays back Sundays 4-6 p.m. We've got about 27 minutes left in live broadcast and we're spending a lot of time on the book,
[1:33:31.000 --> 1:33:40.000]  Callus Disregard, Autism and Vaccines, The Truth Behind a Tragedy, Andrew J. Wakefield, and of course, forward by Jenny McCarthy.
[1:33:40.000 --> 1:33:47.000]  He's working on a really big story here in the next few weeks that he's hopefully break here after he gets back from Arizona.
[1:33:47.000 --> 1:33:55.000]  We're going to leave it at that, probably get Jenny McCarthy here on the show. I'll talk about that as well, but we're blessed to have Dr. Wakefield right here in Austin.
[1:33:55.000 --> 1:34:01.000]  But it's not just that I've read the science, read the background, read the research. I've seen all the other studies.
[1:34:01.000 --> 1:34:10.000]  I've interviewed other medical doctors who found the same things. I read news all day long. I see similar things coming out all over the world,
[1:34:10.000 --> 1:34:19.000]  but finishing up with how this hit piece got written on you, why it got written on you, and how important it is now that you've been able to dig into it
[1:34:19.000 --> 1:34:28.000]  and find out that it was completely manufactured. Let's get into the Brian Deere, Rupert Murdoch connection to Big Pharma.
[1:34:28.000 --> 1:34:36.000]  Well, people talk about conspiracy, and let's just put that to one side. Let's just say there's a ruthless, pragmatic effort to protect your bottom line.
[1:34:36.000 --> 1:34:42.000]  And that's what matters to you, protecting policy and profit. And I think that's what we're witnessing here.
[1:34:42.000 --> 1:34:51.000]  So in the UK, what we have is the Lancet, the journal in which we publish this, which is owned by the publishing company Elsevier.
[1:34:51.000 --> 1:34:58.000]  The head of Elsevier also happens to sit on the board of GlaxoSmithKline, or at least did when all of this was taking place.
[1:34:58.000 --> 1:35:06.000]  Now that's getting a little uncomfortable, a little cozy, that relationship. Here we have the manufacturer of the vaccine that we're calling into question,
[1:35:06.000 --> 1:35:13.000]  and he's in charge of the medical journal that's responsible for publishing our work, and then retracting the work later on.
[1:35:13.000 --> 1:35:25.000]  And then we have his brother is a high court judge who dismissed the appeal of parents seeking compensation for MMR vaccine damage.
[1:35:25.000 --> 1:35:26.000]  Unbelievable.
[1:35:26.000 --> 1:35:30.000]  You know, this is all just a little too close.
[1:35:30.000 --> 1:35:32.000]  Well, it's a conflict of interest.
[1:35:32.000 --> 1:35:40.000]  It's a conflict of interest. Then we have the chairman of the panel, Dr. Kumar, who sat in judgment on me and found me guilty,
[1:35:40.000 --> 1:35:45.000]  who did not disclose the fact that he is a shareholder, a stockholder in GlaxoSmithKline.
[1:35:45.000 --> 1:35:51.000]  Now the irony of this, Alex, won't be lost on you because part of the case against me was conflict of interest.
[1:35:51.000 --> 1:35:54.000]  And here we have a conflict of interest that was completely undisclosed.
[1:35:54.000 --> 1:35:59.000]  And then just a few weeks after the decision of guilty against me and my colleagues,
[1:35:59.000 --> 1:36:05.000]  he goes out there and says, we ought to mandate, we ought to force children in this country to be vaccinated.
[1:36:05.000 --> 1:36:08.000]  I remember that, and I saw how the media picked up on it.
[1:36:08.000 --> 1:36:12.000]  You could tell it was a PR drive. Then I'd read what they wrote about you, and it was hollow.
[1:36:12.000 --> 1:36:14.000]  There was no real allegations there.
[1:36:14.000 --> 1:36:19.000]  It was just kind of, and then he had a crooked toenail, and then his hair was sticking up one day,
[1:36:19.000 --> 1:36:22.000]  and Dr. Wakefield's not too nice.
[1:36:22.000 --> 1:36:24.000]  Yeah, I mean, it's lack substance.
[1:36:24.000 --> 1:36:28.000]  It really does lack substance, and it's really a contrivance that is largely...
[1:36:28.000 --> 1:36:33.000]  Well, it's a simple hype. Oh, that's been discredited. Everybody knows Mercury's good for you.
[1:36:33.000 --> 1:36:36.000]  That Wakefield. Please continue.
[1:36:36.000 --> 1:36:41.000]  Mercury's a very good example where they say there are studies after study after study that shows Mercury is no problem.
[1:36:41.000 --> 1:36:45.000]  You've already talked about the documents that Dan Burton obtained under subpoena,
[1:36:45.000 --> 1:36:50.000]  showing that there was in fact a major problem, that they managed to fudge out of the data.
