[00:00.000 --> 00:02.000]  You
[1:03:19.520 --> 1:03:20.520]  Would take hours
[1:03:20.520 --> 1:03:24.520]  It was hellish
[1:03:24.520 --> 1:03:27.520]  No the Bible is true
[1:03:27.520 --> 1:03:29.520]  Humanity is falling man
[1:03:29.520 --> 1:03:30.520]  I've talked to paramedics
[1:03:30.520 --> 1:03:32.520]  And stuff they see
[1:03:32.520 --> 1:03:33.520]  You talk about PTSD
[1:03:33.520 --> 1:03:34.520]  I mean I might take away from
[1:03:34.520 --> 1:03:35.520]  Military people and stuff
[1:03:35.520 --> 1:03:37.520]  But when we take medics and people
[1:03:37.520 --> 1:03:38.520]  That's the real heroes
[1:03:38.520 --> 1:03:40.520]  I mean they're in wars
[1:03:40.520 --> 1:03:42.520]  And all they're doing is taking care of people
[1:03:42.520 --> 1:03:44.520]  That actually got their arms and legs blown off
[1:03:44.520 --> 1:03:46.520]  And nobody in the military will deny
[1:03:46.520 --> 1:03:47.520]  Those are the real heroes
[1:03:47.520 --> 1:03:50.520]  But think about paramedics
[1:03:50.520 --> 1:03:52.520]  Or even police that have got to show up
[1:03:52.520 --> 1:03:54.520]  And see these chewed up bodies
[1:03:54.520 --> 1:03:56.520]  Or you drive by a wreck
[1:03:56.520 --> 1:03:58.520]  You don't know the firefighters
[1:03:58.520 --> 1:04:04.520]  And police are there with dead kids and stuff
[1:04:04.520 --> 1:04:06.520]  Imagine being the first cop to pull up after a wreck
[1:04:06.520 --> 1:04:08.520]  There's a three year old with blood spurting out
[1:04:08.520 --> 1:04:09.520]  Begging for mommy
[1:04:09.520 --> 1:04:10.520]  You're trying to save them
[1:04:10.520 --> 1:04:11.520]  And you can't
[1:04:11.520 --> 1:04:14.520]  And little baby dies right
[1:04:14.520 --> 1:04:15.520]  And like it doesn't even matter
[1:04:15.520 --> 1:04:17.520]  You knew well that's not my fault
[1:04:17.520 --> 1:04:18.520]  I got there
[1:04:18.520 --> 1:04:19.520]  I tried to hold it around their neck
[1:04:19.520 --> 1:04:23.520]  I tried to put a little baby
[1:04:23.520 --> 1:04:26.520]  It's a psychic wound
[1:04:26.520 --> 1:04:27.520]  And then there's everybody else
[1:04:27.520 --> 1:04:30.520]  Who just wants to go home and watch Netflix
[1:04:30.520 --> 1:04:33.520]  And you know here's some stuff from Jeff Bezos
[1:04:33.520 --> 1:04:35.520]  Some Black Lives Matter
[1:04:35.520 --> 1:04:36.520]  Let's kill the cops
[1:04:36.520 --> 1:04:37.520]  And you're just like
[1:04:37.520 --> 1:04:39.520]  It doesn't even fit
[1:04:39.520 --> 1:04:41.520]  And you got these billionaires
[1:04:41.520 --> 1:04:42.520]  Sitting up there
[1:04:42.520 --> 1:04:44.520]  Funding Bernie Sanders by the way
[1:04:44.520 --> 1:04:47.520]  Telling you all day about how much
[1:04:47.520 --> 1:04:49.520]  Some dude making $100,000 sucks
[1:04:49.520 --> 1:04:51.520]  These are sick freaks man
[1:04:51.520 --> 1:05:20.520]  The Sick Freaks
[1:05:20.520 --> 1:05:22.520]  Wow, yes now we know we're right
[1:05:22.520 --> 1:05:23.520]  The new world order is real
[1:05:23.520 --> 1:05:24.520]  Satanism is real
[1:05:24.520 --> 1:05:26.520]  The pedophile a leader real
[1:05:26.520 --> 1:05:27.520]  But we're real as well
[1:05:27.520 --> 1:05:28.520]  And we love God
[1:05:28.520 --> 1:05:29.520]  And we're standing up and saying no
[1:05:29.520 --> 1:05:31.520]  But I just want to make the point here
[1:05:31.520 --> 1:05:32.520]  One month into 2020
[1:05:32.520 --> 1:05:34.520]  That we have never been in Kansas
[1:05:34.520 --> 1:05:36.520]  We have never been in some small
[1:05:36.520 --> 1:05:38.520]  Ville place that didn't matter
[1:05:38.520 --> 1:05:39.520]  Everything we do
[1:05:39.520 --> 1:05:40.520]  Every decision we make
[1:05:40.520 --> 1:05:42.520]  Governs the future of our species
[1:05:42.520 --> 1:05:44.520]  And everything we've gone through
[1:05:44.520 --> 1:05:45.520]  And everything we're going to go through
[1:05:45.520 --> 1:05:46.520]  So it's an incredible town to be alive
[1:05:46.520 --> 1:05:48.520]  I'm going to thank you all for being aware
[1:05:48.520 --> 1:05:49.520]  And being involved
[1:05:49.520 --> 1:05:50.520]  But just remember
[1:05:50.520 --> 1:05:51.520]  Your action now
[1:05:51.520 --> 1:05:53.520]  Via prayer, word of mouth
[1:05:53.520 --> 1:05:54.520]  And financial support
[1:05:54.520 --> 1:05:55.520]  At www.Membershore.com
[1:05:55.520 --> 1:05:56.520]  Is critical
[1:05:56.520 --> 1:05:58.520]  So please take action
[1:05:58.520 --> 1:06:18.520]  Music
[1:06:18.520 --> 1:06:20.520]  So we're not drama queens
[1:06:20.520 --> 1:06:22.520]  We're not drama queens
[1:06:22.520 --> 1:06:26.520]  Music
[1:06:26.520 --> 1:06:28.520]  But could you imagine
[1:06:28.520 --> 1:06:29.520]  When two years ago
[1:06:29.520 --> 1:06:31.520]  You saw Charlottesville where
[1:06:33.520 --> 1:06:34.520]  A crowd attacks a car
[1:06:34.520 --> 1:06:35.520]  A guy drives
[1:06:35.520 --> 1:06:36.520]  Hits a lumb and she has a heart attack
[1:06:36.520 --> 1:06:37.520]  Guys
[1:06:37.520 --> 1:06:38.520]  It's like Trump's a murderer
[1:06:38.520 --> 1:06:40.520]  The KKK's taking over
[1:06:41.520 --> 1:06:43.520]  Destroy America
[1:06:43.520 --> 1:06:46.520]  It's the most powerful thing ever seen
[1:06:47.520 --> 1:06:48.520]  It's all over
[1:06:48.520 --> 1:06:52.520]  Right where the hell's
[1:06:52.520 --> 1:06:54.520]  Music
[1:06:54.520 --> 1:06:55.520]  But then
[1:06:55.520 --> 1:06:57.520]  Do you hear about all the attacks
[1:06:57.520 --> 1:06:58.520]  On Trump supporters?
[1:06:58.520 --> 1:07:00.520]  That means America supporters
[1:07:00.520 --> 1:07:02.520]  People that stand up against bullying
[1:07:02.520 --> 1:07:04.520]  People that believe in self-defense
[1:07:04.520 --> 1:07:05.520]  People that believe in life
[1:07:05.520 --> 1:07:06.520]  So many reasons
[1:07:06.520 --> 1:07:08.520]  The people that won't back down
[1:07:08.520 --> 1:07:09.520]  Under intimidation
[1:07:09.520 --> 1:07:10.520]  The folks God's looking for
[1:07:10.520 --> 1:07:11.520]  I'll just tell you
[1:07:11.520 --> 1:07:13.520]  Trump's just a tester
[1:07:15.520 --> 1:07:17.520]  Big story up on M4s.com
[1:07:17.520 --> 1:07:19.520]  Trump supporters attacked
[1:07:19.520 --> 1:07:21.520]  After van plows through GOP
[1:07:21.520 --> 1:07:23.520]  Voter registration in Florida
[1:07:23.520 --> 1:07:25.520]  Suspect arrested
[1:07:25.520 --> 1:07:26.520]  And you see the reports
[1:07:26.520 --> 1:07:28.520]  Every couple of hours like
[1:07:30.520 --> 1:07:32.520]  Anti-Trump beats head and boss
[1:07:32.520 --> 1:07:35.520]  Beats boss to death and head with hammer
[1:07:41.520 --> 1:07:43.520]  And you just see the reports
[1:07:43.520 --> 1:07:44.520]  Pouring out
[1:07:44.520 --> 1:07:46.520]  And the media says
[1:07:46.520 --> 1:07:47.520]  Hey, they deserve it
[1:07:48.520 --> 1:07:49.520]  It was like CNN
[1:07:49.520 --> 1:07:50.520]  When I watched Wolf Blitzer
[1:07:50.520 --> 1:07:51.520]  A few years ago
[1:07:51.520 --> 1:07:53.520]  When Congressman Scalise had been shot
[1:07:54.520 --> 1:07:55.520]  They had a guest on saying
[1:07:55.520 --> 1:07:56.520]  He's a hero
[1:07:56.520 --> 1:07:57.520]  He's not a bad guy
[1:07:57.520 --> 1:07:59.520]  He saw fascism and fought it
[1:07:59.520 --> 1:08:00.520]  And Wolf Blitzer said
[1:08:00.520 --> 1:08:01.520]  You're right
[1:08:02.520 --> 1:08:04.520]  Hoping more people
[1:08:04.520 --> 1:08:05.520]  Would come kill
[1:08:05.520 --> 1:08:07.520]  Trump supporting members of Congress
[1:08:07.520 --> 1:08:08.520]  Hey Wolf
[1:08:08.520 --> 1:08:10.520]  If you're ever successful
[1:08:10.520 --> 1:08:12.520]  Starting a civil war in America, buddy
[1:08:12.520 --> 1:08:15.520]  It's open season on your little ass
[1:08:16.520 --> 1:08:19.520]  I don't want to ever see Wolf Blitzer hurt
[1:08:19.520 --> 1:08:22.520]  Because Wolf Blitzer is a human maggot
[1:08:23.520 --> 1:08:24.520]  I mean
[1:08:25.520 --> 1:08:27.520]  Like you really want to start a fight with us
[1:08:28.520 --> 1:08:29.520]  He just can't help it
[1:08:29.520 --> 1:08:31.520]  Yeah, you do, don't you?
[1:08:31.520 --> 1:08:33.520]  You're begging for it
[1:08:33.520 --> 1:08:34.520]  You're begging
[1:08:34.520 --> 1:08:37.520]  You're begging to get your guts stomped out hard
[1:08:38.520 --> 1:08:41.520]  And I don't know Wolf if you ever had your guts stomped out
[1:08:41.520 --> 1:08:43.520]  But you don't live after that happens
[1:08:44.520 --> 1:08:45.520]  So you
[1:08:45.520 --> 1:08:48.520]  Not that I've ever stomped anybody's guts out
[1:08:48.520 --> 1:08:49.520]  Actually I have a couple times
[1:08:49.520 --> 1:08:50.520]  It's not too nice
[1:08:51.520 --> 1:08:52.520]  Takes people a long time to die
[1:08:52.520 --> 1:08:54.520]  After you've stomped their guts out
[1:08:54.520 --> 1:08:55.520]  But
[1:08:55.520 --> 1:08:57.520]  That's no threat to Wolf Blitzer
[1:08:57.520 --> 1:08:59.520]  I'm just simply saying
[1:09:00.520 --> 1:09:01.520]  That
[1:09:02.520 --> 1:09:04.520]  You guys are a joke
[1:09:05.520 --> 1:09:06.520]  And everybody knows it
[1:09:07.520 --> 1:09:08.520]  And
[1:09:08.520 --> 1:09:12.520]  You continue to evoke civil war and violence
[1:09:12.520 --> 1:09:13.520]  And I assure you
[1:09:13.520 --> 1:09:14.520]  Every
[1:09:14.520 --> 1:09:15.520]  Skexy
[1:09:15.520 --> 1:09:16.520]  Chicken neck
[1:09:16.520 --> 1:09:18.520]  From Anderson Cooper
[1:09:18.520 --> 1:09:19.520]  To
[1:09:22.520 --> 1:09:25.520]  Robert Maddow on MSNBC
[1:09:25.520 --> 1:09:26.520]  To
[1:09:29.520 --> 1:09:31.520]  The very last one of you
[1:09:31.520 --> 1:09:34.520]  Just keeps looking for trouble
[1:09:34.520 --> 1:09:38.520]  You keep pushing and poking and prodding
[1:09:38.520 --> 1:09:40.520]  And looking for that magic moment
[1:09:40.520 --> 1:09:41.520]  Where you can false flag something
[1:09:41.520 --> 1:09:43.520]  It's never coming
[1:09:43.520 --> 1:09:44.520]  It's never going to happen
[1:09:44.520 --> 1:09:47.520]  Humanity has moved on and turned against you
[1:09:47.520 --> 1:09:50.520]  And I'm not making some statement to make you give up
[1:09:50.520 --> 1:09:51.520]  As some
[1:09:51.520 --> 1:09:52.520]  Hanoi
[1:09:52.520 --> 1:09:53.520]  Joy
[1:09:54.520 --> 1:09:55.520]  Tokyo
[1:09:55.520 --> 1:09:56.520]  Rose
[1:09:56.520 --> 1:09:57.520]  Pronouncement
[1:09:57.520 --> 1:09:58.520]  That's who you are
[1:09:58.520 --> 1:10:00.520]  I only say it if it's true
[1:10:01.520 --> 1:10:03.520]  And I just say you're worthless crap
[1:10:03.520 --> 1:10:04.520]  You're garbage
[1:10:04.520 --> 1:10:06.520]  And you know that
[1:10:07.520 --> 1:10:12.520]  And so your whole universal view is dominating those that are better than you
[1:10:12.520 --> 1:10:14.520]  So you can't even
[1:10:15.520 --> 1:10:17.520]  Live in a world
[1:10:17.520 --> 1:10:20.520]  Where you can't be pissing down the back of the American people
[1:10:28.520 --> 1:10:30.520]  And that's just what this comes down to
[1:10:30.520 --> 1:10:31.520]  I mean
[1:10:31.520 --> 1:10:33.520]  I know CNN's a joke
[1:10:33.520 --> 1:10:35.520]  But they pay to be in every
[1:10:35.520 --> 1:10:36.520]  Bar
[1:10:36.520 --> 1:10:37.520]  Hotel
[1:10:39.520 --> 1:10:40.520]  Airport
[1:10:45.520 --> 1:10:47.520]  Train station
[1:10:47.520 --> 1:10:48.520]  Think about that
[1:10:48.520 --> 1:10:49.520]  This is
[1:10:49.520 --> 1:10:50.520]  This is what
[1:10:52.520 --> 1:10:54.520]  Tries to make you look at it
[1:10:54.520 --> 1:10:56.520]  You can run, you can hide
[1:10:56.520 --> 1:10:58.520]  You will look at me
[1:10:58.520 --> 1:11:00.520]  I'm Anderson Cooper
[1:11:00.520 --> 1:11:03.520]  The son of a robber baron aristocracy
[1:11:03.520 --> 1:11:06.520]  You're going to look at me
[1:11:06.520 --> 1:11:09.520]  Whether you like it or not
[1:11:11.520 --> 1:11:13.520]  You're going to bow to me
[1:11:13.520 --> 1:11:15.520]  Whether you like it or not
[1:11:15.520 --> 1:11:19.520]  I'm going to be your God
[1:11:19.520 --> 1:11:21.520]  Because if you don't think about God's
[1:11:21.520 --> 1:11:23.520]  And if you forget about God's
[1:11:23.520 --> 1:11:24.520]  They're not God's anymore
[1:11:24.520 --> 1:11:25.520]  But Anderson
[1:11:25.520 --> 1:11:27.520]  Anderson
[1:11:29.520 --> 1:11:32.520]  Just because you're the last
[1:11:32.520 --> 1:11:34.520]  Vanderbilt on the planet
[1:11:34.520 --> 1:11:36.520]  Your brother got thrown out of that window
[1:11:36.520 --> 1:11:39.520]  By somebody that wanted, you know, the investments
[1:11:39.520 --> 1:11:42.520]  Because your brother wouldn't bend over
[1:11:47.520 --> 1:11:50.520]  You're not going to gang rape America
[1:11:50.520 --> 1:11:52.520]  Anderson
[1:11:52.520 --> 1:11:54.520]  You have that skexie thing
[1:11:54.520 --> 1:11:56.520]  That do put together of Anderson
[1:11:56.520 --> 1:11:58.520]  And I've got your calls coming up next segment
[1:12:00.520 --> 1:12:01.520]  It's just that
[1:12:01.520 --> 1:12:03.520]  Imagine if
[1:12:05.520 --> 1:12:06.520]  This admitting
[1:12:07.520 --> 1:12:08.520]  An
[1:12:08.520 --> 1:12:09.520]  Anti
[1:12:10.520 --> 1:12:13.520]  Trumper runs over six people
[1:12:16.520 --> 1:12:17.520]  In Florida
[1:12:18.520 --> 1:12:21.520]  Because they're out registering voters for Trump
[1:12:21.520 --> 1:12:24.520]  And there's almost no coverage of it
[1:12:24.520 --> 1:12:28.520]  Imagine if a Trump supporter ran over six people
[1:12:28.520 --> 1:12:31.520]  It would be every news channel
[1:12:31.520 --> 1:12:33.520]  It would be every headline
[1:12:33.520 --> 1:12:35.520]  It would be force fed down your throats
[1:12:35.520 --> 1:12:36.520]  But see
[1:12:37.520 --> 1:12:39.520]  It doesn't ever exist
[1:12:39.520 --> 1:12:42.520]  Because it doesn't exist
[1:12:44.520 --> 1:12:46.520]  Because producing hardworking people
[1:12:46.520 --> 1:12:49.520]  Don't think about killing somebody
[1:12:49.520 --> 1:12:51.520]  Because of their political views
[1:12:51.520 --> 1:12:54.520]  We think about how we're going to politically motivate others
[1:12:54.520 --> 1:12:56.520]  To say no to that idea
[1:12:57.520 --> 1:13:00.520]  It's you, the communist, and the socialist
[1:13:00.520 --> 1:13:02.520]  And the Bernie Sanders of the world
[1:13:02.520 --> 1:13:04.520]  That dream of physical power
[1:13:04.520 --> 1:13:09.520]  Because if you are an ugly, cockeyed, weirdo
[1:13:09.520 --> 1:13:12.520]  Like Bernie Sanders, of course he sits around
[1:13:12.520 --> 1:13:16.520]  Dreaming of how they're going to put people in death camps
[1:13:16.520 --> 1:13:19.520]  And all the women Bernie can go and pick out
[1:13:19.520 --> 1:13:22.520]  And all the swindling and the robbing
[1:13:22.520 --> 1:13:25.520]  And how everything will be his
[1:13:25.520 --> 1:13:27.520]  It's just sick
[1:13:28.520 --> 1:13:32.520]  But they'll never, ever succeed in America
[1:13:32.520 --> 1:13:36.520]  Because this is the place that's about not being part of that
[1:13:36.520 --> 1:13:37.520]  The problem is
[1:13:40.520 --> 1:13:42.520]  America was the
[1:13:42.520 --> 1:13:46.520]  Fruit of the greatest expression of the Renaissance
[1:13:46.520 --> 1:13:49.520]  But because of the incredible production
[1:13:49.520 --> 1:13:51.520]  And the incredible success
[1:13:51.520 --> 1:13:54.520]  And everything we did that innovated
[1:13:55.520 --> 1:13:57.520]  Prosperity creates monsters
[1:13:59.520 --> 1:14:02.520]  And so I said America will never go communist
[1:14:03.520 --> 1:14:04.520]  But
[1:14:04.520 --> 1:14:11.520]  The United States
[1:14:12.520 --> 1:14:15.520]  Might end up being part of blowing the whole planet up
[1:14:17.520 --> 1:14:20.520]  And I think that's really what I should say is that
[1:14:21.520 --> 1:14:22.520]  The fight
[1:14:23.520 --> 1:14:25.520]  That the different forces of evil
[1:14:26.520 --> 1:14:28.520]  Are engaged in
[1:14:28.520 --> 1:14:30.520]  To try to get control of this country
[1:14:30.520 --> 1:14:32.520]  Believing if they had control of the country
[1:14:32.520 --> 1:14:34.520]  Whatever reason the country has so much power
[1:14:34.520 --> 1:14:36.520]  It's very small geographically
[1:14:36.520 --> 1:14:39.520]  In 1955 we were 4% of the world's population
[1:14:39.520 --> 1:14:41.520]  We had 60% of the wealth
[1:14:44.520 --> 1:14:46.520]  Now that's reduced because
[1:14:46.520 --> 1:14:49.520]  But so it's not like we stole the wealth
[1:14:49.520 --> 1:14:53.520]  Innovation, limited freedom that we had compared to others
[1:14:53.520 --> 1:14:55.520]  Made us powerful
[1:14:58.520 --> 1:15:00.520]  So the big fight over
[1:15:00.520 --> 1:15:02.520]  What made this geographic area
[1:15:02.520 --> 1:15:04.520]  And this system so powerful
[1:15:04.520 --> 1:15:06.520]  And in all the hunchback
[1:15:06.520 --> 1:15:08.520]  Nadlers and demons climbing up
[1:15:10.520 --> 1:15:12.520]  Well they can't get it
[1:15:12.520 --> 1:15:14.520]  Because they don't got it
[1:15:14.520 --> 1:15:16.520]  It's not about money
[1:15:16.520 --> 1:15:19.520]  It's about ideas and spirit
[1:15:19.520 --> 1:15:21.520]  And everybody knows that
[1:15:22.520 --> 1:15:23.520]  Africa
[1:15:24.520 --> 1:15:26.520]  Is what three times geographically
[1:15:26.520 --> 1:15:28.520]  Maybe more than the United States
[1:15:28.520 --> 1:15:30.520]  It's got more wealth than we can ever imagine
[1:15:30.520 --> 1:15:32.520]  But because there was never any basic liberty there
[1:15:32.520 --> 1:15:34.520]  Never that spark ignited
[1:15:34.520 --> 1:15:36.520]  It has no success
[1:15:37.520 --> 1:15:39.520]  And it just goes on from there
[1:15:39.520 --> 1:15:41.520]  I'll come back and take your phone calls but
[1:15:42.520 --> 1:15:44.520]  There's just so much to cover here
[1:15:45.520 --> 1:15:47.520]  But the fight
[1:15:47.520 --> 1:15:49.520]  Over trying to get control of America
[1:15:50.520 --> 1:15:54.520]  Is the governing system of the future
[1:15:54.520 --> 1:15:56.520]  It was about a week and a half ago
[1:15:56.520 --> 1:15:58.520]  That my father came rushing in
[1:15:58.520 --> 1:16:00.520]  To my office in the morning and said
[1:16:00.520 --> 1:16:02.520]  Son, you've got to see this
[1:16:02.520 --> 1:16:04.520]  The company that holds the patents
[1:16:04.520 --> 1:16:06.520]  On the nano silver that's in our toothpaste
[1:16:06.520 --> 1:16:08.520]  That's in our immune gargle
[1:16:08.520 --> 1:16:10.520]  And that's in some of the other great products
[1:16:10.520 --> 1:16:12.520]  Like the super silver wound shell
[1:16:12.520 --> 1:16:15.520]  Had reports from back in 2007
[1:16:15.520 --> 1:16:17.520]  With the Pentagon working with A&M
[1:16:17.520 --> 1:16:19.520]  And Homeland Security, with the director
[1:16:19.520 --> 1:16:21.520]  Of Homeland Security
[1:16:21.520 --> 1:16:24.520]  Startifying in a restricted document
[1:16:24.520 --> 1:16:26.520]  The confidential document was noted as
[1:16:26.520 --> 1:16:29.520]  That this had been proven in their secret test
[1:16:29.520 --> 1:16:31.520]  To be knocking out SARS
[1:16:31.520 --> 1:16:33.520]  Well, ladies and gentlemen, regardless
[1:16:33.520 --> 1:16:35.520]  Now they authorized us to talk about this
[1:16:35.520 --> 1:16:37.520]  I talked about it on the show last week
[1:16:37.520 --> 1:16:39.520]  Just hiding in plain view
[1:16:39.520 --> 1:16:41.520]  This is a product that we had stockpiled
[1:16:41.520 --> 1:16:43.520]  And we're still selling it 40% off
[1:16:43.520 --> 1:16:45.520]  Or more with the combos
[1:16:45.520 --> 1:16:47.520]  So that you can get it in your hands
[1:16:47.520 --> 1:16:49.520]  It's something that's good for everyday use
[1:16:49.520 --> 1:16:51.520]  Regardless, and it funds the operation
[1:16:51.520 --> 1:16:53.520]  So infowarstore.com
[1:16:53.520 --> 1:16:55.520]  For your immune gargle and other products
[1:16:55.520 --> 1:16:57.520]  That contain this key nano silver
[1:16:57.520 --> 1:16:59.520]  Almost all the other big storeable food companies
[1:16:59.520 --> 1:17:01.520]  Are sold out of food
[1:17:01.520 --> 1:17:03.520]  But I know for a fact from sources
[1:17:03.520 --> 1:17:05.520]  To tell them people, oh, we've got it
[1:17:05.520 --> 1:17:07.520]  Get your order in two weeks for delivery
[1:17:07.520 --> 1:17:09.520]  We follow this pattern over and over again
[1:17:09.520 --> 1:17:11.520]  I've been on radio for 25 years
[1:17:11.520 --> 1:17:13.520]  I've had storeable food for a long time
[1:17:13.520 --> 1:17:15.520]  And I learned very quickly a lot of these companies
[1:17:15.520 --> 1:17:17.520]  They're fine during normal times
[1:17:17.520 --> 1:17:19.520]  They don't keep a bunch of food on hand
[1:17:19.520 --> 1:17:21.520]  Because of inventory, they'll still take your orders
[1:17:21.520 --> 1:17:23.520]  That's why about 11 years ago I found
[1:17:23.520 --> 1:17:25.520]  My patron supply, now the biggest
[1:17:25.520 --> 1:17:27.520]  Most trusted company out there
[1:17:27.520 --> 1:17:29.520]  And I became a private labeler for them
[1:17:29.520 --> 1:17:31.520]  Because they actually have it on hand
[1:17:31.520 --> 1:17:33.520]  They actually give it delivered to you on time
[1:17:33.520 --> 1:17:35.520]  They do what they're going to say they're going to do
[1:17:35.520 --> 1:17:37.520]  Because they want you as a customer over and over again
[1:17:37.520 --> 1:17:39.520]  And they're good people
[1:17:39.520 --> 1:17:41.520]  Now they were selling 7-10 days before shipping
[1:17:41.520 --> 1:17:43.520]  Because they've got the food, but they've got a package
[1:17:43.520 --> 1:17:45.520]  At record level orders
[1:17:45.520 --> 1:17:47.520]  So get your orders at an infowarsstore.com
[1:17:47.520 --> 1:17:49.520]  Get the best deals, get it delivered first
[1:17:49.520 --> 1:17:51.520]  They're in our system, it goes right to them
[1:17:51.520 --> 1:17:53.520]  Then it funds the info as well
[1:17:53.520 --> 1:17:55.520]  So get prepared, infowarsstore.com
[1:17:55.520 --> 1:18:15.520]  With Swarble Foods
[1:18:25.520 --> 1:18:27.520]  It's incredible
[1:18:27.520 --> 1:18:29.520]  So do yourself a favor
[1:18:29.520 --> 1:18:31.520]  Try out the products if you've been on the fence
[1:18:31.520 --> 1:18:33.520]  You can't lose
[1:18:33.520 --> 1:18:35.520]  Except if you don't take action
[1:18:35.520 --> 1:18:37.520]  Because when you buy the products
[1:18:37.520 --> 1:18:39.520]  You're funding the operation that is always delivering
[1:18:39.520 --> 1:18:41.520]  Thanks to your support and God's grace
[1:18:41.520 --> 1:18:43.520]  And our action
[1:18:43.520 --> 1:18:45.520]  But you need these products
[1:18:45.520 --> 1:18:47.520]  That's the real reason you want to get them
[1:18:47.520 --> 1:18:49.520]  Is because they're amazing
[1:18:49.520 --> 1:18:51.520]  And then when you get great results
[1:18:51.520 --> 1:18:53.520]  Please tell others about it word of mouth
[1:18:53.520 --> 1:18:55.520]  For the NWO instead of imploding
[1:18:55.520 --> 1:18:57.520]  We're fighting to win and we are winning
[1:18:57.520 --> 1:18:59.520]  Thanks to you
[1:18:59.520 --> 1:19:03.520]  Allergies, dander, asthma, germs, toxins
[1:19:03.520 --> 1:19:05.520]  There are many reasons
[1:19:05.520 --> 1:19:07.520]  Why we need to think about what is really
[1:19:07.520 --> 1:19:09.520]  In the air around us
[1:19:09.520 --> 1:19:11.520]  We may not be able to stop breathing
[1:19:11.520 --> 1:19:13.520]  But we can control what's in the air we breathe
[1:19:13.520 --> 1:19:15.520]  The revolutionary Alexa pure breeze
[1:19:15.520 --> 1:19:17.520]  Air filtration system is a powerful ally
[1:19:17.520 --> 1:19:19.520]  In the fight against the dangerous toxins
[1:19:19.520 --> 1:19:21.520]  And viruses in the air
[1:19:21.520 --> 1:19:23.520]  Powerful, quiet and effective
[1:19:23.520 --> 1:19:25.520]  The breeze uses a four step
[1:19:25.520 --> 1:19:27.520]  Purification process to help you breathe
[1:19:27.520 --> 1:19:29.520]  Easier and cleaner
[1:19:29.520 --> 1:19:31.520]  Similar systems could cost hundreds to even
[1:19:31.520 --> 1:19:33.520]  Thousands of dollars
[1:19:33.520 --> 1:19:35.520]  But the Alexa pure breeze air purification
[1:19:35.520 --> 1:19:37.520]  Is the best and most affordable bar none
[1:19:37.520 --> 1:19:39.520]  The breeze in the ion cluster
[1:19:39.520 --> 1:19:41.520]  Patented technology used in the system
[1:19:41.520 --> 1:19:43.520]  Eliminate up to 99.97%
[1:19:43.520 --> 1:19:45.520]  Of airborne contaminants
[1:19:45.520 --> 1:19:47.520]  Get the Alexa pure breeze today
[1:19:47.520 --> 1:19:49.520]  And save big on a world class
[1:19:49.520 --> 1:19:51.520]  Air filtration system for your home
[1:19:51.520 --> 1:19:53.520]  Don't keep breathing toxic or dangerous air
[1:19:53.520 --> 1:20:21.520]  Get this special today at InfowarsStore.com
[1:20:21.520 --> 1:20:23.520]  We're going to go to every caller we've got here
[1:20:23.520 --> 1:20:27.520]  Charles, Mike, Luke, Chase, Jerome, Curtis,
[1:20:27.520 --> 1:20:29.520]  Johnny, Nicholas,
[1:20:29.520 --> 1:20:31.520]  Pastor Sam, Teddy and others
[1:20:31.520 --> 1:20:33.520]  Some of those are regulars
[1:20:33.520 --> 1:20:35.520]  We're not doing first time callers right now
[1:20:35.520 --> 1:20:37.520]  Summer first time, summer long time
[1:20:37.520 --> 1:20:39.520]  We love you all and appreciate you
[1:20:39.520 --> 1:20:41.520]  I've kind of pontificated tonight
[1:20:41.520 --> 1:20:43.520]  Which is okay
[1:20:43.520 --> 1:20:45.520]  There's a lot of news I haven't gotten to
[1:20:45.520 --> 1:20:47.520]  A lot of things I want to cover
[1:20:47.520 --> 1:20:49.520]  But I'm just going to stop now and go to your calls
[1:20:49.520 --> 1:20:51.520]  At the end
[1:20:51.520 --> 1:20:53.520]  And I've got to hit this Roger Stone thing
[1:20:53.520 --> 1:20:55.520]  Or maybe I should just do it at the start of the
[1:20:55.520 --> 1:20:57.520]  Weekday show tomorrow at 11am
[1:20:57.520 --> 1:20:59.520]  But it's all over the news that
[1:20:59.520 --> 1:21:03.520]  Well, Roger has to go to prison for a long time
[1:21:03.520 --> 1:21:07.520]  Because he violated the gag order talking to Alex Jones
[1:21:07.520 --> 1:21:11.520]  The gag order was about the trial
[1:21:11.520 --> 1:21:15.520]  Roger said in news articles
[1:21:15.520 --> 1:21:21.520]  That he wanted a pardon from
[1:21:21.520 --> 1:21:23.520]  Trump if he was convicted
[1:21:23.520 --> 1:21:25.520]  That's his right
[1:21:25.520 --> 1:21:29.520]  And it's un-American what this judge is doing
[1:21:29.520 --> 1:21:31.520]  It's insane
[1:21:31.520 --> 1:21:33.520]  Here's the headline
[1:21:33.520 --> 1:21:35.520]  Judge demands to know if Roger Stone
[1:21:35.520 --> 1:21:41.520]  Violated gag order at sentencing looms
[1:21:41.520 --> 1:21:43.520]  Saying she'll sentence him longer
[1:21:43.520 --> 1:21:45.520]  When she even let the jurors go out
[1:21:45.520 --> 1:21:47.520]  And talk trash about him
[1:21:47.520 --> 1:21:49.520]  It's just watching a man get tied up
[1:21:49.520 --> 1:21:51.520]  And killed is amazing
[1:21:51.520 --> 1:21:53.520]  And they want me arrested they've said
[1:21:53.520 --> 1:21:55.520]  For violating the gag order
