whisper_model_load: loading model from 'whisper.cpp/models/ggml-large.bin'
whisper_model_load: n_vocab       = 51865
[00:50:13.680 --> 00:50:17.400]   drudge at the moment and there are several interesting quotes including
[00:50:17.400 --> 00:50:21.000]   about these beheading videos which we can move on to a little bit later but in
[00:50:21.000 --> 00:50:25.420]   terms of ISIS in the strike and on Syria which we saw introduced last week in
[00:50:25.420 --> 00:50:30.360]   Obama's speech or earlier this week it's now come to light that before he gave
[00:50:30.360 --> 00:50:36.760]   that speech on Wednesday night Obama met with basically the CFR and the big new
[00:50:36.760 --> 00:50:41.600]   Brzezinski now remember Hillary Clinton admitted that the CFR was located just
[00:50:41.600 --> 00:50:44.760]   down the street from the State Department because it gives the State
[00:50:44.760 --> 00:50:49.800]   Department its orders it runs US foreign policy so hours before Obama gave this
[00:50:49.800 --> 00:50:54.640]   big speech on ISIS and how he's planning to conduct airstrikes in Syria which of
[00:50:54.640 --> 00:50:59.040]   course he failed to do last year he's meeting with the CFR and he's also
[00:50:59.040 --> 00:51:05.640]   meeting with groups of columnists and magazine writers for a quote discussion
[00:51:05.640 --> 00:51:10.560]   hours before he gives this major speech he's meeting with all these editorial
[00:51:10.560 --> 00:51:14.600]   writers media heads from the New York Times Washington Post and it's
[00:51:14.600 --> 00:51:19.800]   obviously to massage the message on ISIS we saw this with Bush numerous times
[00:51:19.800 --> 00:51:24.160]   before he gave major foreign policy speeches he would meet with the New York
[00:51:24.160 --> 00:51:28.280]   Times and the Washington Post hours beforehand to basically instruct them
[00:51:28.280 --> 00:51:32.760]   on how to craft the narrative craft what he's trying to push the propaganda he's
[00:51:32.760 --> 00:51:38.320]   trying to manifest and project onto the American people and that's state media I
[00:51:38.320 --> 00:51:43.160]   mean it's a glaring example of how they basically get their marching orders to
[00:51:43.160 --> 00:51:46.800]   create the narrative that the White House wants and then they put it out
[00:51:46.800 --> 00:51:50.280]   immediately after Obama's speech and Paul we did not get invited to this
[00:51:50.280 --> 00:51:55.200]   press conference that's how I can say it's state-run media because the meat
[00:51:55.200 --> 00:51:58.040]   not all the media were asked to come to this I could tell you that right now
[00:51:58.040 --> 00:52:03.520]   InfoWars was not asked to come and give and sit and take notes and be given fact
[00:52:03.520 --> 00:52:07.960]   sheets of the talking points I'm gonna go back to some back in right before
[00:52:07.960 --> 00:52:11.320]   September 11th remember they killed the commander of the Northern Alliance with
[00:52:11.320 --> 00:52:14.440]   the bomb they had some guys that were gonna come interview him and they killed
[00:52:14.440 --> 00:52:19.080]   him right before 9/11 happened and all this invasion so maybe that is this is a
[00:52:19.080 --> 00:52:24.880]   precursor to another invasion of Syria maybe that's what this means so you know
[00:52:24.880 --> 00:52:28.280]   they go in and kill these supposed opposition leaders to bring in a whole
[00:52:28.280 --> 00:52:31.440]   new crop of people that we don't know anything about I don't know much about
[00:52:31.440 --> 00:52:34.920]   these Syrian opposition guys anyway but now we have a whole new crowd of people
[00:52:34.920 --> 00:52:38.840]   we know nothing about who could be involved in that and who could pull
[00:52:38.840 --> 00:52:43.000]   something off like that what kind of an operation makes you wonder well I mean
[00:52:43.000 --> 00:52:47.960]   they're arming the Syrian opposition who are openly defecting and giving weapons
[00:52:47.960 --> 00:52:52.600]   to Isis I mean I documented that last week in an article so the announcement
[00:52:52.600 --> 00:52:56.840]   for Obama to send all this aid and weapons to these Syrian rebels are
[00:52:56.840 --> 00:53:02.120]   basically fighting Isis by arming Isis because now as I documented in that
[00:53:02.120 --> 00:53:06.800]   article they're defecting to Isis giving them weapons in fact that beheaded
[00:53:06.800 --> 00:53:12.280]   journalist Stephen Sokloff was sold to Isis by the so-called moderate rebels so
[00:53:12.280 --> 00:53:17.280]   now we're backing the allies of Isis as the US's allies in the region Saudi
[00:53:17.280 --> 00:53:21.960]   Arabia Qatar Turkey and Jordan funded bankroll trained Isis militants in the
[00:53:21.960 --> 00:53:27.000]   first place but going back to this New York Times article a quote Obama
[00:53:27.000 --> 00:53:31.080]   contemplated the possibility that mr. Assad might order his forces to fire at
[00:53:31.080 --> 00:53:36.000]   American planes entering Syrian airspace if he dared to do that you know if he
[00:53:36.000 --> 00:53:40.360]   dared to defend his own country quote mr. Obama said he would order American
[00:53:40.360 --> 00:53:44.520]   forces to wipe out Syria's air defense system which he noted would be easier
[00:53:44.520 --> 00:53:48.960]   than striking Isis because its locations are better known he went on to say that
[00:53:48.960 --> 00:53:54.040]   such an action by mr. Assad would lead to his overthrow so Obama is now saying
[00:53:54.040 --> 00:53:58.440]   in private and this has been leaked since that if Syria dares to defend its
[00:53:58.440 --> 00:54:04.320]   own sovereign airspace against American bombardment under the justification of
[00:54:04.320 --> 00:54:10.280]   targeting Isis that basically Obama will launch a full-scale war on Syria so it
[00:54:10.280 --> 00:54:14.680]   reminds us of the the plot back during just before the Iraq invasion where they
[00:54:14.680 --> 00:54:21.040]   plan to fly a u-2 spy plane over Iraq painted in UN colors and try to provoke
[00:54:21.040 --> 00:54:25.600]   Saddam Hussein into into ordering it being shot down to create the pretext
[00:54:25.600 --> 00:54:29.080]   for a justified attack so now we're seeing exactly the same script being
[00:54:29.080 --> 00:54:33.600]   repeated in Syria yeah I think Dick Cheney came up with that plan with the
[00:54:33.600 --> 00:54:37.520]   you with the u-2 spy plane I mean these people will not stop they have to have
[00:54:37.520 --> 00:54:41.680]   their clone droid armies fighting against each other and we have to pay
[00:54:41.680 --> 00:54:46.160]   for it and this is just it's it's the same story over and over again ten years
[00:54:46.160 --> 00:54:49.440]   later we're still at the same spot we're about to go to war with an enemy that we
[00:54:49.440 --> 00:54:53.600]   cannot beat that has no base of operations that can strike us at any
[00:54:53.600 --> 00:54:58.320]   time and there might even be reports of these guys coming over the border we
[00:54:58.320 --> 00:55:05.120]   don't know we we just don't know what is gonna happen and they've got it they're
[00:55:05.120 --> 00:55:10.040]   arming these guys they've got it so well orchestrated and now we have senators
[00:55:10.040 --> 00:55:16.920]   like Patrick Leahy coming out and saying if we go against NSA well if we curb the
[00:55:16.920 --> 00:55:22.480]   NSA it could help Isis that's from the hill that just came out I mean they
[00:55:22.480 --> 00:55:26.240]   won't stop it's it's we have to just keep ramping up and taking away your
[00:55:26.240 --> 00:55:30.960]   rights which last week a guy we've had on this show and I agree with a lot of
[00:55:30.960 --> 00:55:35.120]   what he says Nigel Farage one of your fellow countrymen came out and said we
[00:55:35.120 --> 00:55:40.480]   have to give up liberty for security and we have that video clip and you guys
[00:55:40.480 --> 00:55:45.360]   roll that or if you don't have it
[00:55:45.360 --> 00:55:50.400]   I genuinely believe that if citizens of our countries have been to Syria or Iraq
[00:55:50.400 --> 00:55:56.920]   to fight for Isis or any similar organization we would be mad literally
[00:55:56.920 --> 00:56:02.560]   mad to allow them back into our country so I can't turn the clock back you know
[00:56:02.560 --> 00:56:07.920]   I tried ten years ago to stop this from happening and I was shouted down but
[00:56:07.920 --> 00:56:13.120]   what we can do is to make sure that it doesn't get worse and I'm afraid within
[00:56:13.120 --> 00:56:18.240]   our own states we're gonna have to be very very vigilant indeed and that
[00:56:18.240 --> 00:56:23.040]   probably means and I'm sad to say this but it probably means giving up some of
[00:56:23.040 --> 00:56:26.920]   the liberties that previously we've enjoyed well my previous comment to you
[00:56:26.920 --> 00:56:31.760]   there was that I thought we would have to surrender some of the previous
[00:56:31.760 --> 00:56:37.000]   liberties and freedoms that we enjoyed in order to deal with something that is
[00:56:37.000 --> 00:56:43.200]   a crisis that does actually and let's be serious this faces the very existence of
[00:56:43.200 --> 00:56:47.480]   our civilization you know there are people out there no sorry there are
[00:56:47.480 --> 00:56:52.800]   people within here that want to destroy us and their main means of
[00:56:52.800 --> 00:56:59.880]   communication is social media and I'm afraid that the state and the services
[00:56:59.880 --> 00:57:04.680]   and the authorities that are paid and empowered to protect us are going to
[00:57:04.680 --> 00:57:08.880]   have to have more powers to deal with to deal with these people and they will do
[00:57:08.880 --> 00:57:14.560]   it via social media and I hate to say this because seems to me that you know
[00:57:14.560 --> 00:57:18.360]   if I ring you on a Sunday night and so talk about the football game or whatever
[00:57:18.360 --> 00:57:23.400]   it may be or we email each other to talk about mutual friends I would rather live
[00:57:23.400 --> 00:57:28.040]   in a world where that was free and private and we had our liberty I'm afraid
[00:57:28.040 --> 00:57:37.880]   but but but I'm afraid that we're now in territory that is so so serious and I
[00:57:37.880 --> 00:57:43.640]   say this not willing for this to happen but let's just remember that Isis have
[00:57:43.640 --> 00:57:48.000]   said they will launch terrorist
[00:57:48.000 --> 00:57:53.280]   after consulting top doctors nutritionist pharmacist and others we
[00:57:53.280 --> 00:57:58.720]   have developed what I believe is the ultimate non-gmo organic super male
[00:57:58.720 --> 00:58:04.280]   vitality formula super male vitality by info wars life is so powerful that I
[00:58:04.280 --> 00:58:08.080]   only take half the recommended dose I jump out of bed ready to fight these
[00:58:08.080 --> 00:58:11.520]   criminals every day I look forward to waking up and taking my super male
[00:58:11.520 --> 00:58:16.760]   vitality is an info wars life.com today to secure your super male vitality and
[00:58:16.760 --> 00:58:20.600]   other powerful products from info wars life the government's Department of
[00:58:20.600 --> 00:58:24.760]   Homeland Security is buying up loads of ammo at the same time the restricting
[00:58:24.760 --> 00:58:28.680]   civilians rights to own and purchase firearms can you put two and two together
[00:58:28.680 --> 00:58:33.840]   infidel body armor can stop every round including hollow points in 308 sniper
[00:58:33.840 --> 00:58:39.000]   rounds is reasonably priced and fully legal but for how long go to infidel
[00:58:39.000 --> 00:58:47.040]   body armor.com spelled I n F I D E L body armor.com infidel body armor just
[00:58:47.040 --> 00:58:52.840]   won't quit using unparalleled research in the development of a synergistic
[00:58:52.840 --> 00:58:57.560]   formulation based around the key concepts of super oxygenation the next
[00:58:57.560 --> 00:59:01.440]   level in cleansing is here with key ingredients backed by real clinical
[00:59:01.440 --> 00:59:05.720]   studies the new oxy powder available through info wars life was invented
[00:59:05.720 --> 00:59:09.640]   during dr. groups research on the toxification of our bodies many herbal
[00:59:09.640 --> 00:59:13.700]   colon cleansers are harsh on the body and contain cheap and potentially
[00:59:13.700 --> 00:59:18.800]   dangerous ingredients oftentimes full of synthetic fillers GMOs additives or
[00:59:18.800 --> 00:59:22.880]   worse gently start cleaning your body with easy capsules that start working
[00:59:22.880 --> 00:59:26.920]   while you sleep oxy powder does not require time off work and there's no
[00:59:26.920 --> 00:59:32.160]   need for bad tasting concoctions instead oxy powder slowly releases monoatomic
[00:59:32.160 --> 00:59:36.800]   oxygen into the intestinal tract and body experience the astonishing cleansing
[00:59:36.800 --> 00:59:42.200]   power of superoxide and ozonide technology go to info wars life.com or
[00:59:42.200 --> 00:59:50.080]   info wars store.com to get started with oxy powder or call 1-888-253-3139
[00:59:50.080 --> 00:59:56.000]   coast to coast direct from Austin you're listening to the Alex Jones
[00:59:56.000 --> 00:59:59.360]   broadcasting network
[01:00:00.520 --> 01:00:06.240]   from his Central Texas command center deep behind enemy lines the information
[01:00:06.240 --> 01:00:12.880]   war continues it's Alex Jones and the GCN radio network
[01:00:12.880 --> 01:00:21.720]   all right the toll-free number to join us is 877-789-ALEX
[01:00:21.720 --> 01:00:27.600]   877-789-2539 we've got some callers lining up now when we talk about
[01:00:27.600 --> 01:00:32.840]   Ebola and the military response that was one thing we didn't cover the DOD is
[01:00:32.840 --> 01:00:35.920]   gonna be tasked they're making that their number one priority I've got Paul
[01:00:35.920 --> 01:00:40.080]   Joseph Watson with me writing shotgun I'm actually looking for that article
[01:00:40.080 --> 01:00:44.840]   right now it was a Fox News article that we had and we're gonna finish up on ISIS
[01:00:44.840 --> 01:00:49.200]   we got a five-minute segment here and then we're gonna come back from this
[01:00:49.200 --> 01:00:53.520]   break I promise we're gonna go right to Bowser in Missouri we got Jim and Callie
[01:00:53.520 --> 01:00:58.680]   Roy in Montana Jim in Tennessee and Rashid in Philadelphia you guys are all
[01:00:58.680 --> 01:01:01.720]   very concerned about Ebola and that's good this is something we should be
[01:01:01.720 --> 01:01:04.360]   concerned about especially now that we're importing it into our country the
[01:01:04.360 --> 01:01:09.480]   State Department's getting over 160,000 hazmat uniforms that's the State
[01:01:09.480 --> 01:01:14.320]   Department not even the CDC I mean what does this all mean this is crazy
[01:01:14.320 --> 01:01:20.440]   Paul let's get back to ISIS let's let's finish up on this we've got senators we
[01:01:20.440 --> 01:01:24.080]   just finished up with that clip from Nigel Farage talking about how we have
[01:01:24.080 --> 01:01:28.920]   to he's channeling bizarro Ben Franklin we have to give up our liberties for
[01:01:28.920 --> 01:01:31.960]   security we have to give up our liberties for security I mean and this
[01:01:31.960 --> 01:01:34.320]   is coming from everywhere even the Huffington Post is saying we got to
[01:01:34.320 --> 01:01:37.360]   raise taxes and bring back the draft to fight ISIS I mean this is a group we
[01:01:37.360 --> 01:01:42.600]   funded why don't we just cut their funding well the the potency of this
[01:01:42.600 --> 01:01:47.520]   propaganda is seemingly so intense that it's fooled people on both the left and
[01:01:47.520 --> 01:01:51.680]   right that you would normally assume would be guarded against this kind of
[01:01:51.680 --> 01:01:56.680]   militaristic bellicose you know talking point because I mean you know with
[01:01:56.680 --> 01:02:02.680]   Farage the NSA bulk collection of data from telephone calls did not foil a
[01:02:02.680 --> 01:02:05.800]   single terrorist plot I mean that's documented there's a there's a
[01:02:05.800 --> 01:02:10.000]   Washington blog article about that which goes through the the justifications and
[01:02:10.000 --> 01:02:14.480]   then the debunking that it never stopped a single terrorist plot so it's a false
[01:02:14.480 --> 01:02:20.040]   paradigm in the first place I think Farage Farage's logic is absent the fact
[01:02:20.040 --> 01:02:24.200]   that many of the terror plots in the United States and indeed in Britain
[01:02:24.200 --> 01:02:28.120]   where most of the radical Islamic preachers are actually you know mi5
[01:02:28.120 --> 01:02:32.720]   informants if you actually dig into it same in the United States with the FBI
[01:02:32.720 --> 01:02:37.320]   being behind most domestic terror plots they create the patsies they provide
[01:02:37.320 --> 01:02:40.520]   them with the fake explosives in the first place they radicalize all the
[01:02:40.520 --> 01:02:45.720]   members of the terrorist cells you know his argument is absent that foundational
[01:02:45.720 --> 01:02:49.880]   logic they find people of dubious mental clarity I mean most of these guys have
[01:02:49.880 --> 01:02:55.640]   very low IQs there was one case it was a group of guys in a house and I think it
[01:02:55.640 --> 01:02:59.400]   was Ohio they were gonna blow up a bridge and then the landlord was the guy
[01:02:59.400 --> 01:03:03.080]   who was the informant and he was getting these guys riled up every day and then
[01:03:03.080 --> 01:03:06.600]   like hey I got the bomb I got the bomb let's go do it I mean it's total it's
[01:03:06.600 --> 01:03:10.680]   insanity what the FBI does now and this is just to keep their budgets going this
[01:03:10.680 --> 01:03:14.640]   is just to keep the war on terror going it's like it's like why they ship drugs
[01:03:14.640 --> 01:03:17.600]   into this country to keep the war on drugs going we got to ship in the drugs
[01:03:17.600 --> 01:03:22.480]   and feed them to people it's insane I mean even the New York Times there was
[01:03:22.480 --> 01:03:26.080]   a quite a famous article a couple years ago where they it was something like FBI
[01:03:26.080 --> 01:03:31.520]   plots created by the terror plots created by the FBI and basically every
[01:03:31.520 --> 01:03:36.360]   single major domestic terror plot has been a result of the FBI radicalizing
[01:03:36.360 --> 01:03:39.880]   these mentally disturbed patsies providing them with the fake explosives
[01:03:39.880 --> 01:03:43.960]   generating contriving the plot themselves and I think Farage is playing
[01:03:43.960 --> 01:03:48.440]   off this idea that Cameron and Obama have been quote weak on ISIS but again
[01:03:48.440 --> 01:03:53.560]   it's absent the knowledge that the US trained many ISIS militants in Jordan in
[01:03:53.560 --> 01:03:58.680]   2012 of course many Syrian rebels backed by the UK and the US defected to ISIS
[01:03:58.680 --> 01:04:03.160]   became part of the radicalized group so they're trying as UKIP becomes more
[01:04:03.160 --> 01:04:07.280]   closer to the mainstream as they try to accrue more power they're taking on more
[01:04:07.280 --> 01:04:11.440]   establishment talking points which is concerning I mean I voted for them in
[01:04:11.440 --> 01:04:15.480]   the recent European elections because they offered a genuine alternative but
[01:04:15.480 --> 01:04:20.520]   any any so-called self-proclaimed libertarian that says we need to give up
[01:04:20.520 --> 01:04:24.600]   our freedom for security needs to take a serious look in the mirror because we're
[01:04:24.600 --> 01:04:28.120]   told that the terrorists hate us for our freedom yet we're gonna willingly give
[01:04:28.120 --> 01:04:32.600]   it up to so to in the name of fighting terrorism which in the main is created
[01:04:32.600 --> 01:04:38.040]   by our own government that's the great paradox that we live in now because of
[01:04:38.040 --> 01:04:44.200]   the terrorists that we arm and that we give training to and missiles and Benghazi
[01:04:44.200 --> 01:04:48.840]   and now we give them airliners strap yourselves in we're gonna be going to
[01:04:48.840 --> 01:04:52.840]   calls top this next break coming up in one minute
[01:04:52.840 --> 01:04:58.800]   Bowser you're up get ready it's the Alex Jones show I'm your host Rob do you've
[01:04:58.800 --> 01:05:02.440]   heard about the essential qualities of iodine when it comes to your well-being
[01:05:02.440 --> 01:05:06.080]   and you've read the opinions of top experts regarding this good member of
[01:05:06.080 --> 01:05:10.200]   the halogen family still reports indicate that iodine is absent in
[01:05:10.200 --> 01:05:14.360]   sufficient amounts from the daily lives of countless people worldwide now our
[01:05:14.360 --> 01:05:19.080]   extra-strength new nascent iodine formula is here survival shield x2
[01:05:19.080 --> 01:05:23.360]   leading the way into the next generation of super high quality nascent iodine
[01:05:23.360 --> 01:05:28.200]   InfoWars life survival shield x2 is derived from 200 plus million year old
[01:05:28.200 --> 01:05:32.400]   salt solutions found more than 7,000 feet below the earth's surface the
[01:05:32.400 --> 01:05:36.320]   result is a unique nascent iodine that is both concentrated and free of
[01:05:36.320 --> 01:05:40.800]   unwanted additives genetically modified ingredients and completely vegan we even
[01:05:40.800 --> 01:05:45.760]   pre-screen our survival shield x2 iodine for radiation pure clean and sourced
[01:05:45.760 --> 01:05:49.920]   from deep within the earth x2 nascent iodine is available exclusively at
[01:05:49.920 --> 01:05:57.920]   InfoWarsLife.com InfoWarsStore.com or call 1-888-253-3139
[01:05:57.920 --> 01:06:15.920]   [Music]
[01:06:15.920 --> 01:06:17.920]   KFLN Los Angeles
[01:06:17.920 --> 01:06:18.920]   Clone Radio
[01:06:18.920 --> 01:06:22.920]   We play the songs that sound more like everyone else than anyone else
[01:06:22.920 --> 01:06:23.920]   Clone
[01:06:23.920 --> 01:06:25.920]   [Static]
[01:06:25.920 --> 01:06:30.920]   Hitler took the guns Stalin took the guns Mao took the guns Fidel Castro took
[01:06:30.920 --> 01:06:32.920]   the guns Hugo Chavez took the guns
[01:06:32.920 --> 01:06:34.920]   [Static]
[01:06:34.920 --> 01:06:38.920]   1776 will commence again if you try to take our firearms
[01:06:38.920 --> 01:06:40.920]   [Static]
[01:06:40.920 --> 01:06:43.920]   The Republic will rise again when you attempt to take our guns
[01:06:43.920 --> 01:06:45.920]   [Static]
[01:06:45.920 --> 01:06:48.920]   I am sworn upon the altar of God
[01:06:48.920 --> 01:06:54.920]   Eternal hostility against every form of tyranny over the mind of man
[01:06:54.920 --> 01:06:57.920]   [Music]
[01:06:57.920 --> 01:07:02.920]   The answer to 1984 is 1776
[01:07:02.920 --> 01:07:05.920]   You're listening to the Alex Jones Show
[01:07:05.920 --> 01:07:11.920]   [Music]
[01:07:11.920 --> 01:07:13.920]   Welcome back to the Alex Jones Show
[01:07:13.920 --> 01:07:18.920]   We got one more hour here live September 14th 2014 I'm your host Rob Due
[01:07:18.920 --> 01:07:21.920]   You can find out more information on InfoWars.com
[01:07:21.920 --> 01:07:24.920]   PrisonPlanet.com PrisonPlanet.tv
[01:07:24.920 --> 01:07:27.920]   And if you want to watch the show free for live on Internet TV
[01:07:27.920 --> 01:07:30.920]   You can go to InfoWars.com/show
[01:07:30.920 --> 01:07:32.920]   And you can watch all the stuff we're doing here
[01:07:32.920 --> 01:07:35.920]   Showing you the articles showing you video clips
[01:07:35.920 --> 01:07:39.920]   I've got riding shotgun with me Paul Watson over in England
[01:07:39.920 --> 01:07:43.920]   We're talking about ISIS right now but first before we go any further
[01:07:43.920 --> 01:07:44.920]   We're going to go to your calls
[01:07:44.920 --> 01:07:47.920]   We got Bowser in Missouri
[01:07:47.920 --> 01:07:48.920]   Thanks for waiting
[01:07:48.920 --> 01:07:50.920]   What's your question Bowser?
[01:07:50.920 --> 01:07:53.920]   Yes, good talk to you InfoWarriors
[01:07:53.920 --> 01:07:57.920]   Really enjoy Paul Watson's reports, he's great
[01:07:57.920 --> 01:08:02.920]   I called today, I'm an old guy, 61
[01:08:02.920 --> 01:08:04.920]   I was a medic in the paratroops
[01:08:04.920 --> 01:08:06.920]   However my dad was a colonel
[01:08:06.920 --> 01:08:10.920]   He was an NBC warfare expert, a general staff officer
[01:08:10.920 --> 01:08:17.920]   I've been worried about biological breakouts since I was about 10 years old
[01:08:17.920 --> 01:08:21.920]   I just wanted to bring attention to your listeners
[01:08:21.920 --> 01:08:28.920]   A great book that truly brings home the horrors of the bio warfare scenario
[01:08:28.920 --> 01:08:32.920]   And that is a book called "The Demon in the Freezer"
[01:08:32.920 --> 01:08:35.920]   You can find it on Amazon
[01:08:35.920 --> 01:08:41.920]   And it covers the Marburg virus which is essentially the same thing as Ebola
[01:08:41.920 --> 01:08:44.920]   And smallpox, etc
[01:08:44.920 --> 01:08:52.920]   And it closes out the book with the last couple chapters on the monkey house in Reston, Virginia
[01:08:52.920 --> 01:08:58.920]   And I guarantee you, you'll have a week's worth of sleepless nights after you read that book
[01:08:58.920 --> 01:09:00.920]   That's all guys
[01:09:00.920 --> 01:09:02.920]   Well let me tell you, I couldn't sleep after watching that Nova clip
[01:09:02.920 --> 01:09:07.920]   Just how they knew back in 1989 that this disease could go airborne
[01:09:07.920 --> 01:09:11.920]   Back then they traced it going through the ventilation shaft
[01:09:11.920 --> 01:09:14.920]   Different areas of monkeys were getting infected
[01:09:14.920 --> 01:09:16.920]   They had to eradicate 400 monkeys
[01:09:16.920 --> 01:09:20.920]   And it was the US military going in there in secret doing this
[01:09:20.920 --> 01:09:22.920]   This never made the news
[01:09:22.920 --> 01:09:28.920]   And it becomes a footnote in a Nova presentation with a nice narrator talking it over like it's no big deal
[01:09:28.920 --> 01:09:30.920]   They eradicated the problem
[01:09:30.920 --> 01:09:32.920]   Yes, uh-huh
[01:09:32.920 --> 01:09:35.920]   Well, I mean, this is so frightening to me
[01:09:35.920 --> 01:09:39.920]   The fact that they're telling us that 20,000 people are infected
[01:09:39.920 --> 01:09:43.920]   My guess is it's probably closer to a quarter million by now
[01:09:43.920 --> 01:09:45.920]   And I mean that
[01:09:45.920 --> 01:09:48.920]   Oh no, they say this thing's going to double every two weeks
[01:09:48.920 --> 01:09:51.920]   So if you have 20,000 a few days ago
[01:09:51.920 --> 01:09:54.920]   You know, in a few days it's going to be 40
[01:09:54.920 --> 01:09:56.920]   And then it's going to be 80
[01:09:56.920 --> 01:09:57.920]   And then it's 160
[01:09:57.920 --> 01:09:59.920]   And that's just the ones they know about
[01:09:59.920 --> 01:10:00.920]   What about the ones they don't know about?
[01:10:00.920 --> 01:10:01.920]   What about the ones in the outlying areas?
[01:10:01.920 --> 01:10:03.920]   The people who are getting turned away
[01:10:03.920 --> 01:10:05.920]   Because people are getting turned away from clinics
[01:10:05.920 --> 01:10:06.920]   And they say every time one's getting turned away
[01:10:06.920 --> 01:10:11.920]   That's another one and a half cases that we know of that could just be infected
[01:10:11.920 --> 01:10:12.920]   So I mean, it's just crazy
[01:10:12.920 --> 01:10:14.920]   There is no response to this
[01:10:14.920 --> 01:10:16.920]   And they just don't want to admit that it's gone airborne
[01:10:16.920 --> 01:10:18.920]   So, do you have anything else to add, Bowser?
[01:10:18.920 --> 01:10:22.920]   Yes, it's also insane and unconscionable
[01:10:22.920 --> 01:10:26.920]   That they're actually flying these victims all over the world
[01:10:26.920 --> 01:10:28.920]   I mean, that's not what you do
[01:10:28.920 --> 01:10:30.920]   You pin them up
[01:10:30.920 --> 01:10:31.920]   You know, it sounds cruel
[01:10:31.920 --> 01:10:33.920]   But you pin them up and you let them die there
[01:10:33.920 --> 01:10:34.920]   That's what you do
[01:10:34.920 --> 01:10:39.920]   Or at least, take a ship out in the middle of the Atlantic Ocean
[01:10:39.920 --> 01:10:40.920]   And fly everybody there
[01:10:40.920 --> 01:10:41.920]   Put it in the Mediterranean
[01:10:41.920 --> 01:10:44.920]   Put it where nobody else is going to get infected
[01:10:44.920 --> 01:10:45.920]   And don't let anybody off the ship
[01:10:45.920 --> 01:10:47.920]   If you go on this ship, you sign an agreement
[01:10:47.920 --> 01:10:50.920]   Saying you're not going to leave for at least six months
[01:10:50.920 --> 01:10:53.920]   So we know, bona fide, that you're not infected
[01:10:53.920 --> 01:10:55.920]   And you're not going to infect anybody else
[01:10:55.920 --> 01:10:59.920]   Yeah, it's just unconscionable the way they're handling this
[01:10:59.920 --> 01:11:01.920]   And they're doing it, I think, on purpose
[01:11:01.920 --> 01:11:06.920]   I think it's all part of the global depopulation plan
[01:11:06.920 --> 01:11:07.920]   I really do, fellas
[01:11:07.920 --> 01:11:09.920]   Well, you know, Bill Gates is getting involved now
[01:11:09.920 --> 01:11:13.920]   And, you know, now GlaxoSmithKline wants to make a vaccine
[01:11:13.920 --> 01:11:16.920]   Well, if they make a vaccine, it ends up in the United States
[01:11:16.920 --> 01:11:19.920]   You've suddenly got 300 million people who want to buy this thing right off the bat
[01:11:19.920 --> 01:11:21.920]   And who actually have the money to buy it
[01:11:21.920 --> 01:11:24.920]   Unlike most of these African countries where it has to be aided in
[01:11:24.920 --> 01:11:25.920]   Thanks for your call, Bowser
[01:11:25.920 --> 01:11:27.920]   We're going to go now to Jim in Cali
[01:11:27.920 --> 01:11:30.920]   He wants to talk about Ebola and the military response
[01:11:30.920 --> 01:11:31.920]   I agree, Jim
[01:11:31.920 --> 01:11:36.920]   It doesn't make sense that the DOD is being enlisted to help eradicate Ebola
[01:11:36.920 --> 01:11:39.920]   Hi, yeah, thanks for taking my call
[01:11:39.920 --> 01:11:43.920]   On that subject, if you recall, a couple of years ago
[01:11:43.920 --> 01:11:47.920]   There was a drill, a public drill
[01:11:47.920 --> 01:11:51.920]   Between the US military and the CDC
[01:11:51.920 --> 01:11:54.920]   In which they went out and had people dressed up as zombies
[01:11:54.920 --> 01:11:59.920]   And they would shoot them in this staged emergency exercise
[01:11:59.920 --> 01:12:02.920]   And at the time, you know, it was covered all over the news
[01:12:02.920 --> 01:12:05.920]   And people were wondering, well, why are they training for zombies?
[01:12:05.920 --> 01:12:06.920]   This makes no sense, this is a fantasy
[01:12:06.920 --> 01:12:09.920]   Why are they being so serious about a zombie apocalypse
[01:12:09.920 --> 01:12:11.920]   And training to shoot down scores of infected people?
[01:12:11.920 --> 01:12:14.920]   Well, now when you look at what we're seeing with Ebola
[01:12:14.920 --> 01:12:15.920]   It makes perfect sense
[01:12:15.920 --> 01:12:18.920]   They needed some sort of fantastical cover
[01:12:18.920 --> 01:12:20.920]   For what could be a real scenario
[01:12:20.920 --> 01:12:24.920]   Where you have scores of infected people that they need to quarantine
[01:12:24.920 --> 01:12:26.920]   And at the end of the day, they'll do to us
[01:12:26.920 --> 01:12:29.920]   Like they did to those monkeys in Russia
[01:12:29.920 --> 01:12:30.920]   And just shoot us all down
[01:12:30.920 --> 01:12:32.920]   And it'll be a secret military mission
[01:12:32.920 --> 01:12:34.920]   Where they close off a city
[01:12:34.920 --> 01:12:36.920]   And come in and firebomb the place
[01:12:36.920 --> 01:12:39.920]   And then those who get out will be shot with guns
[01:12:39.920 --> 01:12:40.920]   I mean, you can see that in the movies
[01:12:40.920 --> 01:12:43.920]   And Ebola is a zombie-like virus
[01:12:43.920 --> 01:12:47.920]   I mean, it transmitted through blood, through biting
[01:12:47.920 --> 01:12:52.920]   It makes sense that they would be training to eradicate zombies
[01:12:52.920 --> 01:12:55.920]   Because that's what they think is coming down the pipe
[01:12:55.920 --> 01:12:57.920]   Of course, the CDC is involved in it
[01:12:57.920 --> 01:13:00.920]   But they'll have their experimental vaccine
