[00:00.000 --> 00:02.000]  We've got it
[59:09.500 --> 59:12.500]  People that currently have tested it for us, they didn't just say outstanding
[59:12.500 --> 59:13.500]  What they really say about them
[59:13.500 --> 59:16.500]  They want to know how do they get it, where do they find it
[59:16.500 --> 59:19.500]  A lot of my law enforcement official buddies want to know the same thing
[59:19.500 --> 59:23.500]  The backpack body armor is only $200
[59:23.500 --> 59:25.500]  I mean, it's unbelievable, it's a quarter inch thick
[59:25.500 --> 59:28.500]  It's got a 20 year warranty, it's waterproof, you can wear it, it's comfortable
[59:28.500 --> 59:30.500]  And we shot everything you can imagine of it
[59:30.500 --> 59:34.500]  Again, fund the info or kit the game changing in nanotech tubes
[59:34.500 --> 59:36.500]  It's a win-win, $200
[59:36.500 --> 59:38.500]  Go check out all their different products
[59:38.500 --> 1:00:07.500]  LiveForrestore.com, it's amazing
[1:00:08.500 --> 1:00:12.500]  You're listening to Alex Jones
[1:00:12.500 --> 1:00:18.500]  So, Alec Baldwin is a famous hypocrite, the famous punk
[1:00:18.500 --> 1:00:23.500]  Alec Baldwin is a famous bully that likes to start fights with little guys
[1:00:23.500 --> 1:00:27.500]  He's getting in trouble for it all the time, like beating up little paparazzi folks, you name it
[1:00:27.500 --> 1:00:28.500]  That don't fight back
[1:00:28.500 --> 1:00:32.500]  So, I tongue-in-cheek, you know, said, hey, million dollars is your favorite charity
[1:00:32.500 --> 1:00:35.500]  Whoever loses, bare knuckles, in a ring
[1:00:35.500 --> 1:00:38.500]  Then I realized he's older than me, so I said I'll fight you and Bill O'Reilly too
[1:00:38.500 --> 1:00:41.500]  Because Bill O'Reilly said, in our next piece on sexual predators
[1:00:41.500 --> 1:00:44.500]  Are they show a video of me screaming about something
[1:00:44.500 --> 1:00:47.500]  No one's ever called me a sexual predator
[1:00:47.500 --> 1:00:50.500]  I mean, if I called you that, oh, Riley, that's a big deal, man
[1:00:50.500 --> 1:00:54.500]  You're the one that's settling cases of that type of stuff
[1:00:54.500 --> 1:00:56.500]  So I said, it pisses me off, man
[1:00:56.500 --> 1:00:58.500]  Don't sit there and call me a sexual predator
[1:00:58.500 --> 1:01:00.500]  What the hell is your problem?
[1:01:00.500 --> 1:01:03.500]  And then he plays the part of the president
[1:01:03.500 --> 1:01:06.500]  Alec Baldwin does
[1:01:06.500 --> 1:01:08.500]  And then says
[1:01:08.500 --> 1:01:10.500]  The black people are aliens, they're not human
[1:01:10.500 --> 1:01:12.500]  Alex Jones, info wars told me
[1:01:12.500 --> 1:01:15.500]  And they cuss the black folks all angry, going, oh, we get it, you're racist
[1:01:15.500 --> 1:01:18.500]  Hey, man, I protest the KKK
[1:01:18.500 --> 1:01:21.500]  I don't like racist crap, you're the people pushing it
[1:01:21.500 --> 1:01:24.500]  How would Ron Perlman like it if people got on TV
[1:01:24.500 --> 1:01:27.500]  And said that he didn't like black people?
[1:01:27.500 --> 1:01:30.500]  Okay, but I know you're Hollywood, you're entitled
[1:01:30.500 --> 1:01:33.500]  You've got to do what the big Hollywood bosses do, pissing on America
[1:01:33.500 --> 1:01:35.500]  Promoting all the anti-America crap
[1:01:35.500 --> 1:01:37.500]  Or you won't get rolls, okay?
[1:01:37.500 --> 1:01:41.500]  Hey, Perlman, little newsflash, I don't want Hollywood rolls
[1:01:41.500 --> 1:01:43.500]  I've been chased around, people trying to give them to me
[1:01:43.500 --> 1:01:47.500]  I don't want to live in fantasy land, okay?
[1:01:47.500 --> 1:01:50.500]  Understand that?
[1:01:50.500 --> 1:01:53.500]  In fact, I guess come out and say I'm a sexual predator
[1:01:53.500 --> 1:01:55.500]  Or come out and say I hate black people
[1:01:55.500 --> 1:01:57.500]  And then I'll challenge you to your thing
[1:01:57.500 --> 1:01:59.500]  Don't think you're worth a million bucks, though
[1:01:59.500 --> 1:02:00.500]  Don't think it'd be big enough
[1:02:00.500 --> 1:02:03.500]  I look Baldwin to definitely be a million dollars in publicity
[1:02:03.500 --> 1:02:06.500]  And I would have to just work on my wrist, but I'm ready to go
[1:02:06.500 --> 1:02:08.500]  I'm ready to go
[1:02:08.500 --> 1:02:10.500]  And I know you got a big head, big jaw
[1:02:10.500 --> 1:02:13.500]  Old guy, except so you're tough, I tell you what
[1:02:13.500 --> 1:02:16.500]  You put up the million bucks, we'll do it
[1:02:16.500 --> 1:02:19.500]  And I guess if you like Baldwin, you like North Korea
[1:02:19.500 --> 1:02:21.500]  You like the Islamist and the sexual mutilation women
[1:02:21.500 --> 1:02:22.500]  I mean, I don't know
[1:02:22.500 --> 1:02:24.500]  You just say you support the Democratic Party
[1:02:24.500 --> 1:02:26.500]  You say you're into all this stuff
[1:02:26.500 --> 1:02:28.500]  And you're a tough guy in movies
[1:02:28.500 --> 1:02:31.500]  You know, runs around and does all this stuff
[1:02:31.500 --> 1:02:33.500]  Get it, get it, big movie
[1:02:33.500 --> 1:02:36.500]  See, we just put the president in against all your crap
[1:02:36.500 --> 1:02:39.500]  We're defeating globalism all over the world
[1:02:39.500 --> 1:02:42.500]  We're mobilizing the military and the veterans
[1:02:42.500 --> 1:02:45.500]  To defend the president
[1:02:45.500 --> 1:02:48.500]  With the major leaders
[1:02:48.500 --> 1:02:50.500]  And former leaders
[1:02:50.500 --> 1:02:52.500]  Of special forces groups
[1:02:52.500 --> 1:02:55.500]  You live in the world where you dress up like you're in the special forces
[1:02:55.500 --> 1:02:58.500]  And run around and battle demons
[1:02:58.500 --> 1:03:01.500]  Well, if you were really doing that, hellboy, Ron Perlman
[1:03:01.500 --> 1:03:05.500]  You would then go and you would be fighting Hillary Clinton
[1:03:05.500 --> 1:03:08.500]  Who funded Islamic State to run around and kill hundreds of thousands of others
[1:03:08.500 --> 1:03:10.500]  But I get it, you live in the fantasy land
[1:03:10.500 --> 1:03:14.500]  Where your buddy can get up and say a bunch of lies about Donald Trump and myself
[1:03:14.500 --> 1:03:17.500]  And treat us like we're non-humans
[1:03:17.500 --> 1:03:19.500]  That's what psychopaths and sociopaths do
[1:03:19.500 --> 1:03:21.500]  So let me act like I'm a police department
[1:03:21.500 --> 1:03:24.500]  And little Jenny's been kidnapped by Alec Baldwin
[1:03:24.500 --> 1:03:26.500]  He hasn't literally kidnapped a little girl named Jenny
[1:03:26.500 --> 1:03:27.500]  And doesn't have her in her basement
[1:03:27.500 --> 1:03:28.500]  But let's just hypothetically
[1:03:28.500 --> 1:03:31.500]  Little Jenny has a grandma that loves her and her parents
[1:03:31.500 --> 1:03:33.500]  And a puppy named Toby
[1:03:33.500 --> 1:03:35.500]  And she loves to play
[1:03:35.500 --> 1:03:38.500]  And she's scared at night if she is to get put to bed by her mom
[1:03:38.500 --> 1:03:40.500]  Tina
[1:03:40.500 --> 1:03:42.500]  And, you know, she really is a person
[1:03:42.500 --> 1:03:45.500]  And she's scared if she'd like to come home
[1:03:45.500 --> 1:03:48.500]  So listen, just just drop her off somewhere where she can get into a mall
[1:03:48.500 --> 1:03:49.500]  A store or wherever
[1:03:49.500 --> 1:03:52.500]  And then maybe you can just disappear and nothing's gonna happen
[1:03:52.500 --> 1:03:54.500]  But she's a human being
[1:03:54.500 --> 1:03:56.500]  And this isn't gonna go well
[1:03:56.500 --> 1:03:59.500]  I mean, what are you gonna do with her?
[1:03:59.500 --> 1:04:00.500]  See, it's the same thing
[1:04:00.500 --> 1:04:03.500]  You're on TV saying I hate black people
[1:04:03.500 --> 1:04:08.500]  And then my employees get thrown out of their apartments because of it
[1:04:08.500 --> 1:04:10.500]  Or when Colbert says I hate gay people
[1:04:10.500 --> 1:04:12.500]  See, we're real people, man
[1:04:12.500 --> 1:04:14.500]  You can't just go lie about us so you can win your little arguments
[1:04:14.500 --> 1:04:16.500]  Because you live in Hollywood and you read off scripts
[1:04:16.500 --> 1:04:19.500]  Understand, you're messing with real people
[1:04:19.500 --> 1:04:21.500]  Real people
[1:04:21.500 --> 1:04:24.500]  Not Snoop Dogg acting like he's into Crips and all this stuff
[1:04:24.500 --> 1:04:26.500]  Not all the punks
[1:04:26.500 --> 1:04:28.500]  Not all punk-ass Hollywood
[1:04:28.500 --> 1:04:30.500]  Financially falling in the ocean
[1:04:30.500 --> 1:04:32.500]  And about to fall in there seismically
[1:04:32.500 --> 1:04:35.500]  12 years overdue for a mega-quake
[1:04:35.500 --> 1:04:37.500]  So you just breathe your smog in Hollywood
[1:04:37.500 --> 1:04:40.500]  And walk around an act all narcissistic with all the other punks around you
[1:04:40.500 --> 1:04:42.500]  Or you could actually live in a real world
[1:04:42.500 --> 1:04:45.500]  And try to save the Republic and make it great again
[1:04:45.500 --> 1:04:49.500]  I'm told Michael Savage, the legend, is joining us straight ahead
[1:04:49.500 --> 1:04:51.500]  Stay with us
[1:04:51.500 --> 1:04:56.500]  Once again, the food of Americans, one of the most basic staples
[1:04:56.500 --> 1:04:58.500]  Chicken is under attack
[1:04:58.500 --> 1:05:05.500]  Alabama reports that they have found three cases of bird flu in your paltry
[1:05:05.500 --> 1:05:08.500]  Ashley Beckford here for infowars.com
[1:05:08.500 --> 1:05:13.500]  Alabama has found three paltry facilities in the northern part of the state
[1:05:13.500 --> 1:05:17.500]  Its agricultural department is claiming that this happened near
[1:05:17.500 --> 1:05:22.500]  Where two cases were detected recently in nearby Tennessee
[1:05:22.500 --> 1:05:25.500]  Alabama has not received any definitive test results
[1:05:25.500 --> 1:05:28.500]  That confirm its cases are highly pathogenic
[1:05:28.500 --> 1:05:31.500]  Which is the more lethal form of the virus
[1:05:31.500 --> 1:05:36.500]  According to a spokeswoman for the Alabama Department of Agriculture and Industries
[1:05:36.500 --> 1:05:38.500]  Find out what's in your food
[1:05:38.500 --> 1:05:42.500]  Because your health is your most valuable resource
[1:05:42.500 --> 1:05:45.500]  If you want to stay in tune for more health news
[1:05:45.500 --> 1:05:48.500]  Go to our YouTube channel at youtube.com
[1:05:48.500 --> 1:05:53.500]  Today we call it bone broth
[1:05:53.500 --> 1:05:56.500]  And for thousands of years our ancestors enjoyed its benefits
[1:05:56.500 --> 1:05:59.500]  Before it became a loss to our modern diet of processed junk
[1:05:59.500 --> 1:06:03.500]  We are now introducing Caveman by infowarslife.com
[1:06:03.500 --> 1:06:06.500]  The ultimate and true paleo nutrition with bone broth
[1:06:06.500 --> 1:06:07.500]  Turmeric root
[1:06:07.500 --> 1:06:08.500]  Chaga mushroom
[1:06:08.500 --> 1:06:10.500]  And seven total primal superfoods
[1:06:10.500 --> 1:06:12.500]  In a single great tasting formula
[1:06:12.500 --> 1:06:15.500]  Caveman, it's those people living in the wilds
[1:06:15.500 --> 1:06:18.500]  Having to actually build civilization that are our superior ancestors
[1:06:18.500 --> 1:06:21.500]  And we need to do everything we can to recapture them
[1:06:21.500 --> 1:06:24.500]  Everyone knew that you used all the parts of the animal
[1:06:24.500 --> 1:06:26.500]  You used the meat for sustenance, the fat for cooking
[1:06:26.500 --> 1:06:29.500]  But you used the bones for strength
[1:06:29.500 --> 1:06:32.500]  From the outside structure full of minerals and Kiko factors
[1:06:32.500 --> 1:06:34.500]  To the marrow that produces the blood for the body
[1:06:34.500 --> 1:06:37.500]  This is the engine of the life essence
[1:06:37.500 --> 1:06:40.500]  I'm a long way from the caveman my ancestors were
[1:06:40.500 --> 1:06:42.500]  But I'm sure as hell trying to get back to that essence
[1:06:42.500 --> 1:06:44.500]  That made us what we were
[1:06:44.500 --> 1:06:45.500]  And this is a big part of it
[1:06:45.500 --> 1:06:47.500]  I know you're going to want to check out caveman
[1:06:47.500 --> 1:06:48.500]  Ultimate paleo formula for yourself
[1:06:48.500 --> 1:07:17.500]  And forewarslife.com today
[1:07:17.500 --> 1:07:20.500]  I've actually just run out of my superfemale
[1:07:20.500 --> 1:07:22.500]  I had a few bottles at my house
[1:07:22.500 --> 1:07:24.500]  And I've been taking it again
[1:07:24.500 --> 1:07:26.500]  Hitting the gym once again
[1:07:26.500 --> 1:07:28.500]  Very exciting, feeling great, looking good
[1:07:28.500 --> 1:07:32.500]  And I know my hair is luxurious once again
[1:07:32.500 --> 1:07:35.500]  So obviously the superfemale is amazing, I love it
[1:07:35.500 --> 1:07:38.500]  Nascent iodine is essential
[1:07:38.500 --> 1:07:39.500]  Survival Shield X2
[1:07:39.500 --> 1:07:41.500]  If there's one product that I would say is life changing
[1:07:41.500 --> 1:07:43.500]  That I would suggest it's nascent iodine
[1:07:43.500 --> 1:07:45.500]  Survival Shield X2
[1:07:45.500 --> 1:07:47.500]  It's got a five star rating
[1:07:47.500 --> 1:07:48.500]  It's a win-win
[1:07:48.500 --> 1:07:50.500]  Infowarslife.com
[1:07:50.500 --> 1:08:18.500]  And it's time for humanity to stand up in the Infowar
[1:08:18.500 --> 1:08:22.500]  All right, for the next 30 minutes
[1:08:22.500 --> 1:08:24.500]  We're honored to have one of my favorite guests
[1:08:24.500 --> 1:08:25.500]  And one of your favorite guests I know
[1:08:25.500 --> 1:08:27.500]  Dr. Michael Savage
[1:08:27.500 --> 1:08:29.500]  He's the media icon in the conservative
[1:08:29.500 --> 1:08:30.500]  And Americana movement
[1:08:30.500 --> 1:08:32.500]  He holds a master's degree in medical botany
[1:08:32.500 --> 1:08:34.500]  In his second in medical anthropology
[1:08:34.500 --> 1:08:35.500]  Additionally, he earned his Ph.D.
[1:08:35.500 --> 1:08:36.500]  From University of California at Berkeley
[1:08:36.500 --> 1:08:38.500]  In epidemiology and nutrition sciences
[1:08:38.500 --> 1:08:40.500]  He is the author of 25 books
[1:08:40.500 --> 1:08:42.500]  Including four New York Times bestsellers
[1:08:42.500 --> 1:08:43.500]  I think it's more than that now
[1:08:43.500 --> 1:08:45.500]  He earned the coveted Freedom of Speech Award
[1:08:45.500 --> 1:08:47.500]  From Talkers Magazine 2007
[1:08:47.500 --> 1:08:49.500]  MichaelSavage.com
[1:08:49.500 --> 1:08:51.500]  MichaelSavage.WND.com
[1:08:51.500 --> 1:08:54.500]  And the reason we're all here with Trump in office
[1:08:54.500 --> 1:08:57.500]  Is our audience, Matt Drudge
[1:08:57.500 --> 1:09:00.500]  Michael Savage and Donald Trump
[1:09:00.500 --> 1:09:01.500]  Putting out the truth
[1:09:01.500 --> 1:09:02.500]  Breaking down the facts
[1:09:02.500 --> 1:09:04.500]  And you can see and everything Trump does
[1:09:04.500 --> 1:09:05.500]  And what Stephen Bannon does
[1:09:05.500 --> 1:09:07.500]  Michael Savage right there
[1:09:07.500 --> 1:09:09.500]  And it's not about giving him credit
[1:09:09.500 --> 1:09:10.500]  Because he doesn't care
[1:09:10.500 --> 1:09:12.500]  He doesn't need the money or the accolades
[1:09:12.500 --> 1:09:13.500]  It's about what's winning
[1:09:13.500 --> 1:09:14.500]  And what the truth is
[1:09:14.500 --> 1:09:16.500]  And our superior ideology
[1:09:16.500 --> 1:09:17.500]  When I say superior
[1:09:17.500 --> 1:09:19.500]  They want to ban the ideology of Americana
[1:09:19.500 --> 1:09:20.500]  And Renaissance
[1:09:20.500 --> 1:09:21.500]  Because compared to theirs
[1:09:21.500 --> 1:09:23.500]  I mean it's like North Korean ideology
[1:09:23.500 --> 1:09:25.500]  Banning whiteboards at universities all over
[1:09:25.500 --> 1:09:27.500]  Because someone might write something bad
[1:09:27.500 --> 1:09:29.500]  That's beyond burning books
[1:09:29.500 --> 1:09:31.500]  We're entering a new level
[1:09:31.500 --> 1:09:32.500]  All over the country
[1:09:32.500 --> 1:09:34.500]  Can't wear American flags in a basketball game
[1:09:34.500 --> 1:09:35.500]  It hurts the Muslims
[1:09:35.500 --> 1:09:36.500]  Well then they shouldn't be here
[1:09:36.500 --> 1:09:37.500]  They are hurt by a flag
[1:09:37.500 --> 1:09:38.500]  I thought you want to be Americans
[1:09:38.500 --> 1:09:40.500]  So joining us is Michael Savage
[1:09:40.500 --> 1:09:41.500]  I asked him, what do you want to talk about
[1:09:41.500 --> 1:09:42.500]  We talked 30 seconds before he came on
[1:09:42.500 --> 1:09:44.500]  He said, censorship
[1:09:44.500 --> 1:09:46.500]  And I was like, wow, that's the first thing
[1:09:46.500 --> 1:09:47.500]  I wanted to hit
[1:09:47.500 --> 1:09:49.500]  German official wants $53 million fine
[1:09:49.500 --> 1:09:52.500]  For fake news
[1:09:52.500 --> 1:09:53.500]  Or hate posts
[1:09:53.500 --> 1:09:54.500]  And that of course
[1:09:54.500 --> 1:09:55.500]  We're already getting banned in Europe
[1:09:55.500 --> 1:09:56.500]  Twitter, Facebook are blocking our posts
[1:09:56.500 --> 1:09:58.500]  Google kicked us off Google ads two weeks ago
[1:09:58.500 --> 1:10:00.500]  That was set to basically be the profit
[1:10:00.500 --> 1:10:01.500]  We would have this year
[1:10:01.500 --> 1:10:02.500]  To fund our operation
[1:10:02.500 --> 1:10:03.500]  We're under attack
[1:10:03.500 --> 1:10:05.500]  Savage is being blacklisted
[1:10:05.500 --> 1:10:07.500]  Dr. Michael Savage joins us
[1:10:07.500 --> 1:10:09.500]  Thank you so much for coming on
[1:10:09.500 --> 1:10:10.500]  With us, Dr.
[1:10:10.500 --> 1:10:11.500]  Kind of set the table there
[1:10:11.500 --> 1:10:12.500]  Where do you want to go first
[1:10:12.500 --> 1:10:13.500]  Who was the Nazi in Germany
[1:10:13.500 --> 1:10:15.500]  Who pretends to be a nice guy
[1:10:15.500 --> 1:10:17.500]  Who's the Nazi in Germany
[1:10:17.500 --> 1:10:19.500]  Who wants the $53 million fine
[1:10:19.500 --> 1:10:21.500]  For expressing a different opinion
[1:10:21.500 --> 1:10:22.500]  Who was this neo-nazi?
[1:10:22.500 --> 1:10:24.500]  That's one of the ministers
[1:10:24.500 --> 1:10:25.500]  And that's one of the leaders
[1:10:25.500 --> 1:10:26.500]  And one of the major political parties
[1:10:26.500 --> 1:10:28.500]  That's Justice Minister
[1:10:28.500 --> 1:10:30.500]  Jaco Mas
[1:10:30.500 --> 1:10:32.500]  And member of the center-left
[1:10:32.500 --> 1:10:33.500]  Social Democratic Party
[1:10:33.500 --> 1:10:35.500]  What do you mean center-left
[1:10:35.500 --> 1:10:36.500]  Social Democratic Party?
[1:10:36.500 --> 1:10:38.500]  The National Socialism
[1:10:38.500 --> 1:10:39.500]  Was a center-left
[1:10:39.500 --> 1:10:40.500]  Social Democratic Party
[1:10:40.500 --> 1:10:43.500]  That's right
[1:10:43.500 --> 1:10:45.500]  And we have the same thing in America now
[1:10:45.500 --> 1:10:47.500]  Called the Democrat Socialist
[1:10:47.500 --> 1:10:49.500]  Islamist Party of America
[1:10:49.500 --> 1:10:51.500]  Under the guise of fairness for all
[1:10:51.500 --> 1:10:53.500]  Look, it's a war
[1:10:53.500 --> 1:10:55.500]  It's a civil war, God darn it
[1:10:55.500 --> 1:10:56.500]  I'm sick of it
[1:10:56.500 --> 1:10:58.500]  I'm sick of them picking up sticks
[1:10:58.500 --> 1:10:59.500]  And beating up old women
[1:10:59.500 --> 1:11:01.500]  And calling it anti-fascism
[1:11:01.500 --> 1:11:03.500]  When are the Hell's Angels
[1:11:03.500 --> 1:11:05.500]  And the plumber's going to join the front lines
[1:11:05.500 --> 1:11:08.500]  And show those left-wing slime bags
[1:11:08.500 --> 1:11:11.500]  What fascism really looks like
[1:11:11.500 --> 1:11:13.500]  I agree, Snoop Dogg puts out a video
[1:11:13.500 --> 1:11:14.500]  Viacom promotes it
[1:11:14.500 --> 1:11:15.500]  Saying kill the president
[1:11:15.500 --> 1:11:16.500]  Kill police officers
[1:11:16.500 --> 1:11:17.500]  And at a certain point
[1:11:17.500 --> 1:11:18.500]  We're not looking for violence
[1:11:18.500 --> 1:11:21.500]  But they're organizing violence against America
[1:11:21.500 --> 1:11:22.500]  I mean, when are people going to start
[1:11:22.500 --> 1:11:23.500]  Falling down and hitting their heads
[1:11:23.500 --> 1:11:24.500]  So they learn
[1:11:24.500 --> 1:11:25.500]  They're pushing for revolution
[1:11:25.500 --> 1:11:26.500]  In a war
[1:11:26.500 --> 1:11:29.500]  They're going to get one
[1:11:29.500 --> 1:11:31.500]  Well, Alex, we're there already
[1:11:31.500 --> 1:11:32.500]  The war has started
[1:11:32.500 --> 1:11:33.500]  We're in the civil war
[1:11:33.500 --> 1:11:36.500]  There's no question about it
[1:11:36.500 --> 1:11:39.500]  Who's winning, though, is the question
[1:11:39.500 --> 1:11:40.500]  Who is really winning?
[1:11:40.500 --> 1:11:42.500]  We elected the president
[1:11:42.500 --> 1:11:44.500]  We allegedly own the Senate
[1:11:44.500 --> 1:11:45.500]  We have the House
[1:11:45.500 --> 1:11:47.500]  And we're getting nothing done
[1:11:47.500 --> 1:11:48.500]  No tax cuts
[1:11:48.500 --> 1:11:51.500]  Not a brick laid for the wall
[1:11:51.500 --> 1:11:52.500]  What's been done
[1:11:52.500 --> 1:11:55.500]  Because they're obstructionists, as you well know
[1:11:55.500 --> 1:11:57.500]  So I don't want to just keep going back
[1:11:57.500 --> 1:11:58.500]  To Trump's war, the book
[1:11:58.500 --> 1:11:59.500]  Trump's war, the book
[1:11:59.500 --> 1:12:00.500]  No, but that's it
[1:12:00.500 --> 1:12:01.500]  You said a month before the election
[1:12:01.500 --> 1:12:02.500]  The last time you were here
[1:12:02.500 --> 1:12:05.500]  If he wins, the real war starts
[1:12:05.500 --> 1:12:07.500]  Well, the real war has started
[1:12:07.500 --> 1:12:09.500]  But first we have to look at the enemies within
[1:12:09.500 --> 1:12:10.500]  The Paul Ryan's
[1:12:10.500 --> 1:12:13.500]  I will not defend Donald Trump no matter what
[1:12:13.500 --> 1:12:15.500]  Right?
[1:12:15.500 --> 1:12:16.500]  What more do we need to know
[1:12:16.500 --> 1:12:17.500]  Other than the enemy within
[1:12:17.500 --> 1:12:19.500]  Is the enemy within
[1:12:19.500 --> 1:12:20.500]  So what do we do about it?
[1:12:20.500 --> 1:12:22.500]  Well, for one, we stop playing nice
[1:12:22.500 --> 1:12:23.500]  With Paul Ryan
[1:12:23.500 --> 1:12:27.500]  And we stop playing nice with Mitch the Goblin McConnell
[1:12:27.500 --> 1:12:29.500]  We understand that the left wing
[1:12:29.500 --> 1:12:32.500]  Of the Republican Party has never gone away
[1:12:32.500 --> 1:12:34.500]  The left wing of the Republican Party, in fact
[1:12:34.500 --> 1:12:36.500]  Is impeding Donald Trump at every turn
[1:12:36.500 --> 1:12:38.500]  The left wing of the Republican Party
[1:12:38.500 --> 1:12:39.500]  Is the Democrat Party
[1:12:39.500 --> 1:12:41.500]  Is the Socialist Party, USA
[1:12:41.500 --> 1:12:42.500]  It's all one
[1:12:42.500 --> 1:12:44.500]  So long as they get what they want
[1:12:44.500 --> 1:12:46.500]  They don't care about social issues
[1:12:46.500 --> 1:12:48.500]  They don't care about cultural issues
[1:12:48.500 --> 1:12:51.500]  They don't care about borders, language, or culture
[1:12:51.500 --> 1:12:54.500]  All they care about is feathering their own nests
[1:12:54.500 --> 1:12:56.500]  And feathering the military-industrial complex
[1:12:56.500 --> 1:12:58.500]  With another endless war
[1:12:58.500 --> 1:13:00.500]  In fact, they're in competition, aren't they, Dr. Savage?
[1:13:00.500 --> 1:13:02.500]  With the nation-state, the family
[1:13:02.500 --> 1:13:05.500]  Because that creates success and independence
[1:13:05.500 --> 1:13:07.500]  They are actually at war with prosperity
[1:13:07.500 --> 1:13:08.500]  For the general public
[1:13:08.500 --> 1:13:11.500]  When I was 18, I read Karl Marx in its entirety
[1:13:11.500 --> 1:13:13.500]  In an English translation, of course
[1:13:13.500 --> 1:13:15.500]  And one of the things that struck me was
[1:13:15.500 --> 1:13:18.500]  One of his chief targets, Karl Marx
[1:13:18.500 --> 1:13:20.500]  One of his chief targets was the family
[1:13:20.500 --> 1:13:21.500]  He was the family
[1:13:21.500 --> 1:13:24.500]  He said the family is a bourgeois institution
[1:13:24.500 --> 1:13:26.500]  That stands in the way of progress
[1:13:26.500 --> 1:13:28.500]  And it must be eliminated at all costs
[1:13:28.500 --> 1:13:30.500]  Now, enter all the social policies
[1:13:30.500 --> 1:13:32.500]  In the last 30 or 40 years
[1:13:32.500 --> 1:13:34.500]  You'll see every last one of them
[1:13:34.500 --> 1:13:37.500]  Ames at mother and father and child
[1:13:37.500 --> 1:13:39.500]  Every policy of the left
[1:13:39.500 --> 1:13:42.500]  Is aimed at the middle class as we know it
[1:13:42.500 --> 1:13:44.500]  You'll notice that Hillary Clinton
[1:13:44.500 --> 1:13:46.500]  Started changing her picture in the last four months
[1:13:46.500 --> 1:13:47.500]  To middle class, middle class
[1:13:47.500 --> 1:13:49.500]  Remember, Bernie Sanders got the message
[1:13:49.500 --> 1:13:50.500]  Middle class, middle class
[1:13:50.500 --> 1:13:51.500]  But they were anti-middle class
[1:13:51.500 --> 1:13:52.500]  I was about to say, at first
[1:13:52.500 --> 1:13:54.500]  They didn't have any American flags at their convention
[1:13:54.500 --> 1:13:56.500]  And then they would never
[1:13:56.500 --> 1:13:58.500]  They took out in the Pledge of Allegiance
[1:13:58.500 --> 1:13:59.500]  One nation under God
[1:13:59.500 --> 1:14:01.500]  Now she's back saying, oh, God bless you
[1:14:01.500 --> 1:14:02.500]  And dress like a little old lady
[1:14:02.500 --> 1:14:05.500]  That's gonna cook cookies for you
[1:14:05.500 --> 1:14:07.500]  Yeah, it sounds like someone on the Trump team
[1:14:07.500 --> 1:14:08.500]  We won't talk about it
[1:14:08.500 --> 1:14:09.500]  We're as little doilies now
[1:14:09.500 --> 1:14:11.500]  After the spaying shot there
[1:14:11.500 --> 1:14:13.500]  In the Oval Office on the sofa
[1:14:13.500 --> 1:14:14.500]  With the legs behind it
[1:14:14.500 --> 1:14:15.500]  Well, let's put that aside
[1:14:15.500 --> 1:14:18.500]  Because that was just a comedic moment of insanity
[1:14:18.500 --> 1:14:20.500]  Let's talk about the healthcare thing
[1:14:20.500 --> 1:14:22.500]  Because the first thing Castro did
[1:14:22.500 --> 1:14:24.500]  After becoming a communist
[1:14:24.500 --> 1:14:25.500]  You remember when he took...
[1:14:25.500 --> 1:14:26.500]  People don't know this
[1:14:26.500 --> 1:14:28.500]  When he took power in Cuba
[1:14:28.500 --> 1:14:29.500]  He said he's not a communist
[1:14:29.500 --> 1:14:30.500]  He would not bring in communism
[1:14:30.500 --> 1:14:31.500]  People don't remember that
[1:14:31.500 --> 1:14:33.500]  I had a friend who actually went over to Cuba
[1:14:33.500 --> 1:14:35.500]  And got stuck there during the revolution
[1:14:35.500 --> 1:14:37.500]  Bruce, I'll never forget him
[1:14:37.500 --> 1:14:39.500]  But he said in the beginning it was wonderful
[1:14:39.500 --> 1:14:40.500]  It seemed like liberation
[1:14:40.500 --> 1:14:42.500]  Then he started killing his cohorts
[1:14:42.500 --> 1:14:44.500]  And then he announced he is a communist
[1:14:44.500 --> 1:14:47.500]  The next thing he did is he gave the Cuban peasants
[1:14:47.500 --> 1:14:49.500]  What? Healthcare
[1:14:49.500 --> 1:14:52.500]  But where does Castro go for his healthcare
[1:14:52.500 --> 1:14:54.500]  When he needed it while he was still living?
[1:14:54.500 --> 1:14:57.500]  He flew in a doctor from Miami
[1:14:57.500 --> 1:14:59.500]  He didn't use a Cuban doctor
[1:14:59.500 --> 1:15:01.500]  The Cuban doctors are for the peasants
[1:15:01.500 --> 1:15:02.500]  That's right, let's turn that around
[1:15:02.500 --> 1:15:03.500]  They had healthcare before
[1:15:03.500 --> 1:15:04.500]  He took their healthcare
[1:15:04.500 --> 1:15:06.500]  And made you get it from the state
[1:15:06.500 --> 1:15:07.500]  Thank you
[1:15:07.500 --> 1:15:08.500]  Now, let's...
[1:15:08.500 --> 1:15:10.500]  Let's look at our healthcare
[1:15:10.500 --> 1:15:13.500]  This stupid Obamacare now became Trumpcare
[1:15:13.500 --> 1:15:14.500]  They're not really repealing it
[1:15:14.500 --> 1:15:16.500]  Savage came up with a solution
[1:15:16.500 --> 1:15:17.500]  Which is in Trump's war
[1:15:17.500 --> 1:15:19.500]  And I discussed it on my radio show yesterday
