[00:00.000 --> 00:25.900]  Infowars, tomorrow's news, today.
[2:05:37.440 --> 2:05:42.560]  they admit once they've silenced us they're coming for you i am in your hands and i'm asking if
[2:05:42.560 --> 2:05:47.120]  your support now you have my commitment to never give up or back down but i could give out without
[2:05:47.120 --> 2:05:51.520]  your support thank you for all your past support i'm encouraging you now to redouble your efforts
[2:05:51.520 --> 2:05:57.760]  at info wars store dot com with promo code 1776 for additional 10 off on the already big sales and
[2:05:57.760 --> 2:06:13.680]  huge discount live from the info wars dot com studios it's alex jones
[2:06:28.720 --> 2:06:33.680]  i got no friends
[2:06:46.640 --> 2:06:50.480]  riding shotgun with us for the rest of the hour and taking your phone calls
[2:06:51.120 --> 2:06:56.480]  david and chris and carlos and barton summer and cody and jp and and tuniel and chris is one of
[2:06:56.480 --> 2:07:01.440]  my good friends and one of the best talk show hosts out there not just journalists and political
[2:07:01.440 --> 2:07:07.360]  activists drew her nandes at an age of censorship he's still able to break through i think he's
[2:07:07.360 --> 2:07:15.440]  probably had i saw 50 million views of his reports the last week wow confronting aoc barack obama
[2:07:15.440 --> 2:07:22.080]  you name it talk about in fuego that is the definition of drew her nandes find him at drew h
[2:07:22.080 --> 2:07:26.960]  live on twitter and the website drew h live he joins us now but drew before we get into all
[2:07:26.960 --> 2:07:32.480]  your latest exploits you're one of the smartest political analysts i know just from a street
[2:07:32.480 --> 2:07:37.600]  smart sense like like me i'm not some fancy pants politico i just go with my gut and common sense
[2:07:38.160 --> 2:07:44.400]  midterms five days out that insane speech last night total inversion in my view oh these certain
[2:07:44.400 --> 2:07:48.560]  battlegrounds we won't know who won again and the republicans are going to steal it but if they say
[2:07:48.560 --> 2:07:53.360]  we stole up their terrorist what did you make of that speech last night what's your gut tell you
[2:07:53.360 --> 2:07:58.720]  what are you seeing as you crisscross the country my brother well alex thanks for having me obviously
[2:07:58.720 --> 2:08:04.160]  i learned from the best which is you people like oh and shroyer and oh and others and the info warriors
[2:08:04.160 --> 2:08:07.680]  shout out to all the info warriors watching on getter and the live stream and everywhere
[2:08:07.680 --> 2:08:12.480]  worldwide share these links now because this is what they want to stop and censor i'll say this alex
[2:08:12.480 --> 2:08:17.040]  is before we get into the barack obama clip well we'll do that one first but i'll say this is
[2:08:17.040 --> 2:08:22.240]  it's interesting how right now they're already setting the stage they're already setting the
[2:08:22.240 --> 2:08:26.480]  narrative twitter is coming out with their propaganda right when you open twitter you
[2:08:26.480 --> 2:08:30.320]  may have not seen this on twitter yet or people that are on twitter but i saw it on mine and i
[2:08:30.320 --> 2:08:35.600]  put it on my own twitter right at the top of the page twitter right there saying hey just letting
[2:08:35.600 --> 2:08:41.200]  you know uh come election day it's gonna take a few days to count all the ballots they don't even
[2:08:41.200 --> 2:08:46.560]  say the legal votes right it's gonna take a few days to count all the votes not the legal votes
[2:08:46.560 --> 2:08:52.000]  it's gonna take a few so they're already preparing people joe biden is giving speeches saying the
[2:08:52.000 --> 2:08:58.560]  same thing preparing the public that it's going to take a few days to count the votes during this
[2:08:58.560 --> 2:09:04.400]  midterm election i mean here we have foreign countries that conduct their elections in one day
[2:09:04.400 --> 2:09:09.200]  and here am i here are we in the united here literally think about it like this alex here are
[2:09:09.200 --> 2:09:16.400]  we in 2022 we are probably as advanced as we've ever been as a country the united states of america
[2:09:16.400 --> 2:09:23.520]  a superpower for now and we cannot conduct an election fairly and securely in a single day
[2:09:24.240 --> 2:09:30.160]  and what you're saying is completely key and central and paramount biden said last night
[2:09:30.160 --> 2:09:35.200]  it's the way we've always done it it always takes days or longer to know who won no that didn't
[2:09:35.200 --> 2:09:40.320]  happen till now back when we had paper ballots the local precinct counts in the 60s and 70s and 80s
[2:09:40.320 --> 2:09:45.040]  everybody combines it we had pretty free elections then now there's these machines and mail-in ballots
[2:09:45.040 --> 2:09:51.040]  now we don't know this is ridiculously obvious since you mentioned it here's biden last night
[2:09:51.040 --> 2:09:56.640]  in his latest declaration of war against america we know that more and more ballots are cast in
[2:09:56.640 --> 2:10:03.680]  early voting or by mail in america we know that many states don't start counting those ballots
[2:10:03.680 --> 2:10:09.440]  after the polls close on number eight that means in some cases we won't know the winner of the
[2:10:09.440 --> 2:10:16.800]  election for a few days until after few days after the election takes time to count all legitimate
[2:10:16.800 --> 2:10:24.000]  ballots no legal and orderly manner it's always been important for citizens of democracy to be
[2:10:24.000 --> 2:10:30.880]  informed and engaged now it's important for citizens to be patient as well yep be patient while they
[2:10:30.880 --> 2:10:36.080]  have their roundholds to work dead voters and people out of state and so they can target and use
[2:10:36.080 --> 2:10:41.040]  the pools of fake votes they've got they are running the exact same blueprint of two years ago
[2:10:41.040 --> 2:10:45.840]  how do we stop this or what do you think's about to unfold during and us alex i'll say this is
[2:10:46.400 --> 2:10:51.440]  i mean in the perspective of propaganda right number one the elites they view themselves
[2:10:51.440 --> 2:10:56.880]  as higher more intellectual gods of the universe so these people come out and they say what they're
[2:10:56.880 --> 2:11:02.000]  going to do before they do it preemptively because number one for the sake of propaganda
[2:11:02.000 --> 2:11:07.120]  because they need to put out this narrative one week ahead of time and at the same time
[2:11:07.760 --> 2:11:14.000]  they're literally jailing the true to vote leaders that were behind the 2000 mules movie
[2:11:14.000 --> 2:11:19.680]  that exposed their geo tracking what was going on during 2020 oh how convenient they're shutting
[2:11:19.680 --> 2:11:25.280]  them down they're censoring all kinds of people on social media while at the same time simultaneously
[2:11:25.280 --> 2:11:30.880]  simultaneously they're preparing the narrative for people to accept the fact that this upcoming
[2:11:30.880 --> 2:11:37.200]  midterm is going to take days possibly weeks to come to a conclusion why because they need to set
[2:11:37.200 --> 2:11:42.000]  the propaganda they need to set the stage first because there are millions of people in this
[2:11:42.000 --> 2:11:48.000]  country not the viewers but these moron woke hard idiots that believe these elites and whatever
[2:11:48.000 --> 2:11:53.040]  they say is gospel number one that's why they do it number two they do it alex because they know
[2:11:53.040 --> 2:12:00.160]  they can because they view themselves more powerful more greater as a god as if their word is literally
[2:12:00.160 --> 2:12:06.400]  gospel and is the end of all things whatever they say goes in the future i'll say this as well when
[2:12:06.400 --> 2:12:12.080]  i was at uh barack obama's rally last night in phoenix before i told him one thing that i heard
[2:12:12.080 --> 2:12:18.080]  continually and consistently throughout all the democrat candidates they're making mail-in voting
[2:12:18.080 --> 2:12:23.120]  some kind of trendy thing it's it's kind of cringe but at the same time because their base is so
[2:12:23.120 --> 2:12:27.280]  stupid and low IQ and doesn't think anything through they just believe whatever they say
[2:12:27.280 --> 2:12:31.920]  they've made mail-in voting like some kind of new technological trendy thing
[2:12:31.920 --> 2:12:35.680]  that everyone should just be a part of in doing it it's really weird how they've done that and
[2:12:35.680 --> 2:12:39.760]  let's explain how that and what's what biden said last night that we've always done this no we haven't
[2:12:39.760 --> 2:12:44.080]  sure absentee that's on record who you are no these are huge pools of votes they can grab and
[2:12:44.080 --> 2:12:50.880]  manipulate they know exactly what they're doing exactly they play on people's laziness they play
[2:12:50.880 --> 2:12:57.760]  on people's uh low IQ because they're naive they don't think these things through and like i said
[2:12:57.760 --> 2:13:04.240]  these people know exactly what they're doing joe biden the democrats all of these people in unison
[2:13:04.240 --> 2:13:08.960]  barack obama all of these leftists that you see that are coming out and saying what they're gonna
[2:13:08.960 --> 2:13:14.480]  do preemptively they're very organized and they know exactly what they're gonna do before they do
[2:13:14.480 --> 2:13:19.840]  it because they know that they can but right now i think listen at the same time why do you think
[2:13:19.840 --> 2:13:24.000]  alex not i know you know the answer to this but why do you think that they're trying to demonize
[2:13:24.000 --> 2:13:27.440]  that's gonna be the next thing i'm gonna call that out right now it's already starting to happen
[2:13:27.440 --> 2:13:33.920]  the next thing that will be extremely demonized and declared as domestic terrorism okay is going to
[2:13:33.920 --> 2:13:42.080]  be uh mail mailbox uh vote a voter box watching okay ballot box oh yeah multiple states are already
[2:13:42.080 --> 2:13:47.440]  supreme courts are saying you can't have cameras at the at the at the mailboxes exactly that's
[2:13:47.440 --> 2:13:51.920]  going to be the next domestic terrorist they're going to come out and start saying people are
[2:13:51.920 --> 2:13:57.440]  being said we're trying to intimidate people by documenting the fraud exactly again they're
[2:13:57.440 --> 2:14:02.320]  setting the narrative because it's going to become a mainstream narrative right now they say they say
[2:14:02.320 --> 2:14:06.960]  things here and there they kind of test it out they try it on the public they get all the stupid
[2:14:06.960 --> 2:14:12.640]  people and the mindless lemmings to believe this stuff and i'm telling you it will be full force
[2:14:12.640 --> 2:14:17.600]  that this will become a thing you know anybody that actually videotapes the fraud will be jailed
[2:14:18.720 --> 2:14:24.800]  jailed indicted canceled targeted by the fbi targeted by the three-letter agencies
[2:14:25.440 --> 2:14:31.440]  declared a domestic terrorist this is what they'll say to a threat to democracy right being an
[2:14:31.440 --> 2:14:35.440]  individual that care and it doesn't matter whether you're on the right or the left this is what the
[2:14:35.440 --> 2:14:40.960]  left doesn't understand if you care about your voter process and you show up watching a ballot
[2:14:40.960 --> 2:14:45.680]  box throughout the night they'll come after you and accuse you of being a domestic terrorist
[2:14:45.680 --> 2:14:50.960]  and a threat to democracy this is what the left doesn't get it's not about left or right it's about
[2:14:50.960 --> 2:14:56.320]  the regime at the top that wants to control all of us because these globalists and satanists are
[2:14:56.320 --> 2:15:02.400]  real and they want to control elections because they want to control the people we have no democracy
[2:15:02.400 --> 2:15:07.680]  they're always talking about democracy alex democracy democracy democracy okay well what about
[2:15:07.680 --> 2:15:12.560]  claus Schwab who the hell elected that guy what about bill gates who the hell elected that guy
[2:15:12.560 --> 2:15:17.920]  what about the world economic forum making decisions on behalf of the united states of america in the
[2:15:17.920 --> 2:15:24.080]  west on foreign soil what about that is that democratic is that democracy of course it's not
[2:15:24.080 --> 2:15:29.840]  why because all these democrats are in the palm in the palm of the world economic forum and these
[2:15:29.840 --> 2:15:35.840]  globalists even some right-wing rhinos are as well and i'll say this alex i'll say this anybody
[2:15:35.840 --> 2:15:41.200]  whether on left or right that is not calling out the world economic forum is a threat to the republic
[2:15:41.200 --> 2:15:45.520]  right now and i'm not talking about responding with violence i'm just saying it needs to be
[2:15:45.520 --> 2:15:52.800]  addressed period all right who through her nanda's on fire as i said we'll come right back and show
[2:15:52.800 --> 2:16:00.240]  his confrontation with obama and aoc everybody says they want people to stand up and fight tyranny
[2:16:00.240 --> 2:16:06.080]  but when you fight tyranny the new world order comes after you now i knew that and for 28 years
[2:16:06.080 --> 2:16:10.560]  i've been on air exposed these people and together we've had a great effect but listen
[2:16:10.560 --> 2:16:14.480]  they're coming after us right now they're trying to shut us down but they can't beat the power of
[2:16:14.480 --> 2:16:19.840]  we the people of you and i together so please visit infoworkstore.com and get incredible
[2:16:19.840 --> 2:16:25.440]  game-changing products all the same time keeping us on air we have the biggest sell of the year
[2:16:25.440 --> 2:16:31.120]  running right now at infoworkstore.com and you get an additional 10 off on the deals that are at
[2:16:31.120 --> 2:16:38.560]  least 40 off many are 50 off on vitamin mineral fusion x3 dna force plus you name it so on top
[2:16:38.560 --> 2:16:47.520]  of 50 off at checkout with promo code 1776 or 1776 an additional 10 off and no pay for your points
[2:16:47.520 --> 2:16:52.160]  this is by far the biggest sell of the year keeps us on air plus their great products check them out
[2:16:52.160 --> 2:17:02.480]  at infoworkstore.com with promo code 1776 think about a world without info wars just take a moment
[2:17:02.480 --> 2:17:08.160]  and sit back and think about all the incredible guests and callers and stories we've broken together
[2:17:08.160 --> 2:17:15.600]  this family that is info wars think about how info wars is cited by joe rogan and tucker carlson and
[2:17:15.600 --> 2:17:23.760]  ball sonaro and other foreign leaders like nigel farage as being the main impetus towards firing
[2:17:23.760 --> 2:17:30.080]  up their main base to defeat the new world order the only reason humanity is still in the fight
[2:17:30.080 --> 2:17:36.400]  today because the viewers and listeners of this broadcast have taken action and supported this
[2:17:36.400 --> 2:17:44.000]  show i don't take the credit i give you the credit and now info wars is facing its darkest hours it
[2:17:44.000 --> 2:17:49.120]  isn't going to give up without your support we can be shut down please go to save info wars
[2:17:49.120 --> 2:17:54.400]  dot com today save info wars dot com today and donate for our legal defense fund
[2:17:56.480 --> 2:18:01.360]  i don't promote things unless they really work when it comes to politics or culture
[2:18:02.560 --> 2:18:07.520]  economics we're always the cutting edge the tip of the spirit and when we talk about the products
[2:18:07.520 --> 2:18:14.240]  info wars or dot com they all blow you away and you'll just take them and you'll just try them i know
[2:18:14.640 --> 2:18:19.680]  and finally one of our best selling products sold out for months back in stock it's x3 it's all three
[2:18:19.680 --> 2:18:26.880]  types of the very best atomic iodine out there that supercharges your energy your stamina your
[2:18:26.880 --> 2:18:32.560]  libido and number one your immune system so x3 despite the fact that there's a run on iodine
[2:18:32.560 --> 2:18:40.640]  is still on sale at 50 off right now at info wars store dot com and it funds the info war
[2:18:40.640 --> 2:18:44.960]  which is a 360 win if you've not experienced the power of iodine takes two weeks to kick
[2:18:44.960 --> 2:18:50.400]  out on average you've got to go to info wars store dot com and get x3 50 percent off x3 50
[2:18:50.400 --> 2:19:06.080]  percent off info war store dot com x3 x3 it stands for try iodine or all three types of iodine
[2:19:06.080 --> 2:19:11.680]  but the body needs to be healthy and survive and thrive it boosts your libido your energy your
[2:19:11.680 --> 2:19:18.800]  stamina your immune system x3 is the ultimate iodine product on the market it's back in stock
[2:19:18.800 --> 2:19:26.000]  at info wars store dot com for 50 off and it funds the info war so many of you are on the fence
[2:19:26.640 --> 2:19:31.440]  you know our information is powerful you know it's changed the world try the products at info
[2:19:31.440 --> 2:19:41.200]  wars store dot com and start with x3 try iodine 50 off info wars store dot com it takes about two
[2:19:41.200 --> 2:19:47.200]  weeks to kick in an aspirin kicks in in 30 minutes Tylenol kicks in 30 minutes this kicks in in about
[2:19:47.200 --> 2:19:53.840]  two weeks on average you need to experience it don't wait you'll be impressed info wars store dot
[2:19:53.840 --> 2:20:03.440]  com x3 leading a frontal assault on the lies of the new world order it's alex jones
[2:20:03.440 --> 2:20:20.080]  on the heels of oh biden's speech five weeks ago his hit larry and darth vader's speech
[2:20:20.080 --> 2:20:27.440]  or red background to turn war on his political enemies he now gave another speech last night
[2:20:27.440 --> 2:20:30.720]  and said the republicans are trying to steal the election but they're horrible criminals
[2:20:30.720 --> 2:20:36.640]  and they say we try to steal it that doesn't exist total oxymoron oxymoronic gaslighting
[2:20:38.400 --> 2:20:42.000]  and it was all about they're about to be violent they're about to attack they're about to do all
[2:20:42.000 --> 2:20:47.040]  this with no evidence in the whole weird Pelosi case gut level looking at this drew her nanda as
[2:20:47.040 --> 2:20:51.760]  the investigative journalist what do you think they're getting ready to pull because for me that
[2:20:51.760 --> 2:20:56.720]  was a big tell of where they're going he said don't question what we're about to do with the
[2:20:56.720 --> 2:21:02.240]  election what do you think they're about to pull or or or are they out of bullets what i mean
[2:21:02.240 --> 2:21:08.720]  what is going to happen i think it's a continual uh controlled demolition from within of our
[2:21:08.720 --> 2:21:15.760]  society and the number one thing that takes down a society uh democracy or a constitutional
[2:21:15.760 --> 2:21:22.880]  republic or any functioning uh you know group of people on planet earth is a voting process
[2:21:22.880 --> 2:21:28.080]  when you take that away that is the voice of the people and when you begin to sabotage that
[2:21:28.080 --> 2:21:34.320]  that is taking away the voice of the people so these people know that they're far far advanced
[2:21:34.320 --> 2:21:38.800]  enough to understand that this is how it works in foreign countries that are communist that are
[2:21:38.800 --> 2:21:44.400]  globalist that are socialist they know that the only way to truly take away power from the people
[2:21:44.960 --> 2:21:52.000]  is to take away their vote and also to take away their voice that's why censorship and election
[2:21:52.000 --> 2:21:58.880]  meddling and fraud and tampering go hand in hand for a totalitarian regime because those two things
[2:21:59.440 --> 2:22:05.920]  need to be functioning simultaneously in order to have a healthy society or a healthy group of
[2:22:05.920 --> 2:22:11.680]  people here on planet earth these globalists these people they know this because they're all energized
[2:22:11.680 --> 2:22:19.920]  by satan and lucifer what i mean by that is lucifer satan has been around longer than us for a very
[2:22:19.920 --> 2:22:26.720]  long time has studied human behavior for thousands of years has studied how to manipulate the human
[2:22:26.720 --> 2:22:33.040]  mind has studied how to manipulate human emotion has studied how to manipulate societies to do his
[2:22:33.040 --> 2:22:39.040]  bidding to get into the palm of his hand and to get human beings possessed to do what he wants
[2:22:39.040 --> 2:22:45.600]  so this is why we see the same reoccurring agenda this anti christ globalist agenda that suppresses
[2:22:45.600 --> 2:22:49.840]  the people that's totalitarian whether it's communist whether it's fascist whether it's
[2:22:49.840 --> 2:22:54.720]  socialist whether it's globalist it's the same thing same spirit that has been going on for
[2:22:54.720 --> 2:23:00.800]  thousands of years and they're successful because people do not learn from history and they do not
[2:23:00.800 --> 2:23:05.120]  learn from the mistakes of the past and they don't speak up and they're not willing to make
[2:23:05.120 --> 2:23:10.720]  sacrifices that are necessary to protect those god-given rights what's happening right now is
[2:23:10.720 --> 2:23:17.120]  i'll say this okay people want a solution you got to continue to move forward speak out for what is
[2:23:17.120 --> 2:23:22.960]  right get canceled as much as you possibly can get censored as much as you possibly can show up to
[2:23:22.960 --> 2:23:28.640]  a political event be peaceful let these people just look psychotic and go after you so that the world
[2:23:28.640 --> 2:23:36.000]  can see because when persecution comes alex when persecution comes it has a effect and one of those
[2:23:36.000 --> 2:23:43.440]  effects is the watchers and the viewers that see that happening to an individual they wake up they
[2:23:43.440 --> 2:23:49.440]  wake up to the reality that something nefarious and evil is taking place the more that that continues
[2:23:49.440 --> 2:23:54.800]  to happen in this country the more that more people are going to wake up that's one way that's one
[2:23:54.800 --> 2:24:01.600]  way to wake up the public that may still be able to wake up right now here in 2022 but i think right
[2:24:01.600 --> 2:24:06.880]  now what we need to continue to do is we need to humiliate these people we need to put a flashlight
[2:24:06.880 --> 2:24:12.880]  on these people and again i go back to what i said on the last segment rhinos people that are not
[2:24:12.880 --> 2:24:19.520]  willing to expose who these people are and go on the offense legislatively okay because we have some
[2:24:19.520 --> 2:24:24.560]  genuine cases there are democrats and right wingers right now that are rhinos that should be in jail
[2:24:24.560 --> 2:24:31.440]  alex you know this you know this we have genuine evidence on hunter biden joe biden the biden
[2:24:31.440 --> 2:24:37.120]  crime family we have genuine evidence that the fbi should be going after that the cia knows what's
[2:24:37.120 --> 2:24:42.160]  going on and the right wingers are not doing anything these so-called legislators these
[2:24:42.160 --> 2:24:48.560]  this is what i'm saying i'm proposing after 2022 if we do have a majority in the senate or the congress
[2:24:48.560 --> 2:24:55.440]  by god's grace and by some miracle i need to see we need to see conservatives and republicans that
[2:24:55.440 --> 2:25:02.480]  claim to be america first going on the offense and going after people genuinely legislatively
[2:25:02.480 --> 2:25:08.720]  that deserve to be prosecuted and indicted they're going after you they're going after steve bannon
[2:25:08.720 --> 2:25:12.800]  they're going after all of their political opponents i'm not saying we should do the same
[2:25:12.800 --> 2:25:19.040]  over lies i'm saying that we should do the same over genuine cases that should be prosecuted
[2:25:19.040 --> 2:25:22.720]  that is why the deep state is powerful because that is hard to debunk but i think right now
[2:25:22.720 --> 2:25:27.200]  we have an opportunity if by god's grace we get some legislators that can change this stuff
[2:25:27.200 --> 2:25:30.880]  but they need to start acting immediately and go on the offense because that's what the people want
[2:25:31.520 --> 2:25:36.240]  absolutely brother absolutely i want to take some calls that we all over the map but i know
[2:25:36.240 --> 2:25:40.960]  you're well versed guys smart guys you give your take as well when i do but we got four minutes or
[2:25:40.960 --> 2:25:48.320]  so to break the globalists are losing the hearts and minds all over the world not just here but
[2:25:48.320 --> 2:25:53.520]  there was already an election fraud when we look at lula and balsam arrow it's the same story again
[2:25:54.240 --> 2:25:58.320]  if it wasn't fraud i'd say man they're dumb in brazil but they're not only in one capital
[2:25:58.320 --> 2:26:00.880]  district that they suddenly have all this magic vote that defeated him
[2:26:04.080 --> 2:26:08.240]  how do you see a power structure striking back when there's such an awakening happening
[2:26:10.320 --> 2:26:14.640]  well i think what they're going to do is they have to double down right i mean you take a
[2:26:14.640 --> 2:26:20.800]  look at history what do they do what do the fascists do what do the communists do they double down
[2:26:20.800 --> 2:26:26.720]  they triple down they quadruple down because what is this all about alex you and i both know
[2:26:27.440 --> 2:26:34.320]  that the core issue for these people is not democracy it's not freedom it's not inclusivity
[2:26:34.320 --> 2:26:41.920]  it's not it's not diversity it's not wanting people to be able to participate in our constitutional
[2:26:41.920 --> 2:26:48.640]  republic or electoral process that's not what these people want they want one thing power and
[2:26:48.640 --> 2:26:57.840]  control over your mind your life your existence your bank account your family your future your all
[2:26:57.840 --> 2:27:06.880]  and all these people this is why they're anti christ they want to be god the devil wants to be god
[2:27:06.880 --> 2:27:13.680]  and worshiped as god and that is who these people are that is why they think they can dictate your
[2:27:13.680 --> 2:27:19.440]  speech they can dictate your bank account they can dictate your vote that is why they believe
[2:27:19.440 --> 2:27:27.280]  they can dictate your mind because they believe that they are superior and god like enough to do
[2:27:27.280 --> 2:27:33.120]  so and that they are the ones that know better than you that can think better than you that could
[2:27:33.120 --> 2:27:38.480]  literally function better than you when it comes to every aspect of your life so what i expect from
[2:27:38.480 --> 2:27:46.160]  these people alex is for them to double triple and quadruple down because this is about power this is
[2:27:46.160 --> 2:27:51.840]  about control and they will not let that go they will not let that go without a political fight
[2:27:51.840 --> 2:27:57.760]  they will not let that go they will give their dying breath to hold on to this because these people
[2:27:57.760 --> 2:28:04.320]  hate you they want to control you and they don't want to let you go they're psychopaths in power
[2:28:04.320 --> 2:28:09.280]  and this is exactly why we're seeing what we're seeing so i predict that these people yes they are
[2:28:09.280 --> 2:28:14.400]  losing but they will double down because they don't want to let you go they're psychotics alex you
[2:28:14.400 --> 2:28:18.240]  know this we're gonna break and come right back with calls i'm gonna ask you about the huge intercept
[2:28:18.240 --> 2:28:23.920]  article that broke over the weekend which they're not denying it's it's all real worse than we thought
[2:28:23.920 --> 2:28:28.960]  homeland security with the adl southern probably lost another leftist group including chase bank
[2:28:29.600 --> 2:28:33.600]  surveilling and watching people with big tech and censoring them and the government admits the
[2:28:33.600 --> 2:28:39.520]  documents it's illegal and they're using private groups to do it i'm at two by the way steal the
[2:28:39.520 --> 2:28:44.640]  election from trump and now the midterms i mean election meddling criminal activity right there
[2:28:44.640 --> 2:28:54.640]  admitted urin and this is our guest in full wars dot com tomorrow's news today at drew ace live on twitter
[2:28:56.240 --> 2:29:01.120]  i am extremely honored to be seen by the globalist as their number one enemy
[2:29:02.400 --> 2:29:09.520]  i am blessed to know that our information is so hardcore but the enemies of humanity are obsessed
[2:29:09.520 --> 2:29:16.240]  with silencing us they know the truth about their globalist operations is exposed it's came over and
[2:29:16.240 --> 2:29:22.720]  all over the planet humanity is awakening and peacefully fighting back and our main tool is
[2:29:22.720 --> 2:29:27.680]  free speech and the truth we promote using free speech that's why when you share articles and
[2:29:27.680 --> 2:29:33.200]  videos from man dot video or info wars dot com or news wars dot com it changes the world and that's
[2:29:33.200 --> 2:29:38.560]  why when you go to info war store dot com and get amazing products that empower you and your body
[2:29:38.560 --> 2:29:43.440]  and your immune system and out of your family you're also empowering the tip of the spear in
[2:29:43.440 --> 2:29:48.960]  the fight against the globalist the fight starts at info wars dot com and the support of the fight
[2:29:48.960 --> 2:29:52.960]  starts at info wars store dot com god bless and thank you all for your support
[2:29:56.720 --> 2:30:04.480]  fluoride is the enemy it's the bad halogen to the same family as chlorine bromide you name it
[2:30:04.480 --> 2:30:10.560]  what's the good halogen ladies and gentlemen it is iodine and we have the highest quality iodine
[2:30:10.560 --> 2:30:19.040]  you're going to find anywhere exclusively at info war store dot com it is x3 tri iodine the deep
[2:30:19.040 --> 2:30:24.080]  breath crystal iodine and two other healthy types that help absorb it better into the cells for all
[2:30:24.080 --> 2:30:32.640]  cellular function and for energy and so much more get your x3 exclusively today at info war store
[2:30:32.640 --> 2:30:39.120]  dot com it funds the info war but more importantly it energizes your body and every cellular function
[2:30:39.120 --> 2:30:44.400]  takes about two weeks for it to kick in a couple drops every day under the tongue experience x3
[2:30:44.400 --> 2:30:51.280]  today back in stock 50 off at info war store dot com x3 at info war store dot com
[2:30:51.280 --> 2:31:03.200]  once a tragedy reaches a level of national significance american citizens should be allowed
[2:31:03.200 --> 2:31:08.960]  to basically question that event in any way that they deemed fit the first amendment is unique in
[2:31:08.960 --> 2:31:13.040]  the world that's what they want to take away your ability to speak freely so they're going to go
[2:31:13.040 --> 2:31:16.560]  from michael indel next or they're going to go for steve bannon or they're going to go for tucker
[2:31:16.560 --> 2:31:21.680]  carlson i studied the globalist 30 years ago but only 28 years and i knew they were planning all of
[2:31:21.680 --> 2:31:26.000]  this and i warned the public as a modern paul revere but i couldn't have done it without your
[2:31:26.000 --> 2:31:30.000]  support and now because we've been so successful warning the population of the planet not just
[2:31:30.000 --> 2:31:34.880]  america we're public enemy number one when it comes to global's agenda that's why it's more
[2:31:34.880 --> 2:31:39.520]  important than ever to realize how successful info wars has been because of your past support
[2:31:39.520 --> 2:31:43.360]  so i salute you and i thank you and i ask you now the critical juncture of the battle
[2:31:43.360 --> 2:31:47.520]  three double your efforts of visiting info wars store dot com and getting amazing products that
[2:31:47.520 --> 2:31:54.240]  keep us on air 1776 the promo code the destination is info wars store dot com and i thank you all
[2:31:54.240 --> 2:32:00.640]  for your support look around you everything i predicted from the globalist stone documents
[2:32:00.640 --> 2:32:05.840]  from their own admissions is now happening info wars credibility my credibility has never been
[2:32:05.840 --> 2:32:11.280]  higher and it's because of your backing of this operation that i could steadfastly despite the
[2:32:11.280 --> 2:32:17.520]  censorship and the boycotts and the attacks and the lawsuits stay on air but now we're reaching
[2:32:17.520 --> 2:32:24.960]  the most critical juncture in the fight together so i want to ask all of you today to help keep me
[2:32:24.960 --> 2:32:30.240]  on the air in my decades on air i've never asked for personal donations but i'm being forced by
[2:32:30.240 --> 2:32:36.880]  the bankruptcy court to pay for 40 of the legal fees and i can't fund those myself it's unsustainable
[2:32:36.880 --> 2:32:44.080]  so please visit save info wars dot com save info wars dot com where you can make straight
[2:32:44.080 --> 2:32:49.280]  donations five ten fifty hundred dollars whatever you can so that i can continue to persevere
[2:32:49.280 --> 2:32:53.520]  i'll never give up i'll never give in but i could give out thank you for your support
[2:32:53.520 --> 2:33:01.360]  wouldn't be without you save info wars dot com leading a frontal assault on the lies of the new
[2:33:01.360 --> 2:33:10.720]  world order it's alex jones this is uncle sam with music and the truth until dawn right now
[2:33:10.720 --> 2:33:15.600]  i got a few words for some of our brothers and sisters in the occupied zone the chair is against
[2:33:15.600 --> 2:33:23.520]  the wall john has a long mustache this is the heart of 1776 it's 12 o'clock americans another day
[2:33:23.520 --> 2:33:35.360]  closer to victory and for all of you out there on a behind the lines this is your song
[2:33:41.440 --> 2:33:44.320]  her name is our guest we're about to go to your phone calls
[2:33:44.960 --> 2:33:50.240]  david christ and many others here in just a moment we have some breaking news here i thought i would
[2:33:50.240 --> 2:33:58.640]  hit here's one from abc news oh of course it's gonna take long to count the ballots to take longer
[2:33:58.640 --> 2:34:02.880]  colorado authorities investigating suspicious substance found in mail-in ballots officials
[2:34:02.880 --> 2:34:08.080]  say it appears to be an attempt to disrupt the election process authorities in colorado investigating
[2:34:08.080 --> 2:34:13.840]  any suspicious powder substance found in a mail-in ballot to the adams county elections office and
[2:34:13.840 --> 2:34:18.880]  what they say has meant unit paramedics and firefighters and other law enforcement agencies
[2:34:18.880 --> 2:34:23.280]  were called to the county offices after the ballot was received wednesday the initial
[2:34:23.280 --> 2:34:26.960]  testing of the substance was negative for explosives biological agents and narcotics
[2:34:26.960 --> 2:34:31.520]  adams county clerk said so we're gonna have lots of that and then give you another example of fake
[2:34:31.520 --> 2:34:40.240]  news in live time i said at the start of the show a few hours ago that the democratic party
[2:34:40.240 --> 2:34:45.360]  that ran their show trial hoaxes against me told us in mediation we just want you to come up against
[2:34:45.360 --> 2:34:50.960]  the second amendment and i said hell no and i said you guys you do democratic party could
[2:34:50.960 --> 2:34:54.320]  put a gun to my head i'm not going to come out against the first amendment the second amendment
[2:34:54.320 --> 2:34:58.480]  you name it or i'm not going to be pro-abortion you can't give me a change of mind they run the
